Orthogroup	DPSE.longest_only	DANA.longest_only
OG0008327	LOC4804292|XP_033234109.1|DPSE	LOC6494902|XP_001959461.1|DANA
OG0008328	LOC4814673|XP_001354843.4|DPSE	LOC6503077|XP_001963383.1|DANA
OG0008329	LOC4815317|XP_001354913.2|DPSE	LOC6503064|XP_001963359.1|DANA
OG0008330	LOC6898244|XP_002138310.2|DPSE	LOC6496438|XP_001960914.1|DANA
OG0008331	LOC4813911|XP_015043069.1|DPSE	LOC6493454|XP_001957784.1|DANA
OG0008332	LOC4812518|XP_015043567.1|DPSE	LOC6493371|XP_014764351.1|DANA
OG0008333	LOC4812767|XP_001353397.3|DPSE	LOC6506652|XP_001957472.1|DANA
OG0008334	LOC4813525|XP_015042815.2|DPSE	LOC6506653|XP_001957471.1|DANA
OG0008335	LOC4812196|XP_001352727.3|DPSE	LOC6506895|XP_001957044.1|DANA
OG0008336	LOC4812340|XP_001352939.3|DPSE	LOC26514663|XP_032309753.1|DANA
OG0008338	LOC4813432|XP_001353620.2|DPSE	LOC6506234|XP_001958294.1|DANA
OG0008339	LOC6901558|XP_002134232.3|DPSE	LOC6501893|XP_001966718.1|DANA
OG0008340	LOC4805381|XP_001361790.4|DPSE	LOC6494544|XP_001960136.1|DANA
OG0008341	LOC6900114|XP_002135466.3|DPSE	LOC6506461|XP_001957834.2|DANA
OG0008342	LOC6900992|XP_002134688.1|DPSE	LOC6506872|XP_001957084.1|DANA
OG0008343	LOC4800742|XP_001357959.2|DPSE	LOC6499257|XP_001955013.1|DANA
OG0008344	LOC4812966|XP_001353553.1|DPSE	LOC6507466|XP_001955956.1|DANA
OG0008345	LOC4811916|XP_001352741.3|DPSE	LOC6506904|XP_001957027.1|DANA
OG0008346	LOC4814241|XP_001354479.2|DPSE	LOC6504773|XP_001966318.1|DANA
OG0008347	LOC4817621|XP_015036378.2|DPSE	LOC6497990|XP_001961850.1|DANA
OG0008348	LOC4813856|XP_001353796.3|DPSE	LOC6506942|XP_001956942.1|DANA
OG0008349	LOC4812762|XP_001353592.3|DPSE	LOC6506668|XP_001957446.2|DANA
OG0008350	LOC6901644|XP_002134313.2|DPSE	LOC6501855|XP_001966792.1|DANA
OG0008351	LOC4813722|XP_001353564.4|DPSE	LOC6507473|XP_001955943.3|DANA
OG0008352	LOC4812447|XP_001352564.1|DPSE	LOC6492989|XP_001956803.1|DANA
OG0008353	LOC4812407|XP_001352807.1|DPSE	LOC6492935|XP_001956685.1|DANA
OG0008354	LOC6901002|XP_002134631.1|DPSE	LOC6504477|XP_001966982.1|DANA
OG0008355	LOC6898752|XP_002138734.3|DPSE	LOC6495245|XP_001958768.2|DANA
OG0008356	LOC4813873|XP_001353409.2|DPSE	LOC6507743|XP_001956255.1|DANA
OG0008357	LOC4803042|XP_001359843.3|DPSE	LOC6499368|XP_001954775.1|DANA
OG0008358	LOC4817870|XP_001357200.3|DPSE	LOC6497114|XP_001962728.1|DANA
OG0008359	LOC4803568|XP_001360275.1|DPSE	LOC6496199|XP_001960433.1|DANA
OG0008360	LOC4805492|XP_001361887.3|DPSE	LOC6494188|XP_001960802.1|DANA
OG0008361	LOC4818102|XP_033236507.1|DPSE	LOC6497196|XP_032307751.1|DANA
OG0008362	LOC4815208|XP_001354965.2|DPSE	LOC6504883|XP_001966526.1|DANA
OG0008363	LOC4804666|XP_001361191.2|DPSE	LOC6494527|XP_001960171.1|DANA
OG0008364	LOC4813533|XP_001353136.2|DPSE	LOC6493260|XP_001957371.1|DANA
OG0008365	LOC4804657|XP_001361184.3|DPSE	LOC6494801|XP_001959640.1|DANA
OG0008366	LOC6897608|XP_002137753.2|DPSE	LOC6499307|XP_001954902.1|DANA
OG0008367	LOC4814410|XP_001354491.2|DPSE	LOC6504719|XP_001966337.1|DANA
OG0008368	LOC117184280|XP_033237031.1|DPSE	LOC6496872|XP_032311031.1|DANA
OG0008369	LOC4814916|XP_001354716.3|DPSE	LOC6505238|XP_001965603.1|DANA
OG0008370	LOC6904087|XP_002136434.3|DPSE	LOC6499892|XP_001953687.2|DANA
OG0008371	LOC4803121|XP_001359916.2|DPSE	LOC6501044|XP_032305786.1|DANA
OG0008373	LOC4817911|XP_033235282.1|DPSE	LOC6498589|XP_001963121.1|DANA
OG0008374	LOC6902748|XP_002133262.2|DPSE	LOC6502488|XP_001966912.1|DANA
OG0008375	LOC4818185|XP_001357497.2|DPSE	LOC6497561|XP_001961813.1|DANA
OG0008376	LOC26532643|XP_015036580.1|DPSE	LOC6498522|XP_001962989.1|DANA
OG0008377	LOC26534320|XP_015036075.2|DPSE	LOC26514513|XP_014762339.1|DANA
OG0008378	LOC4817320|XP_033235383.1|DPSE	LOC6497671|XP_014761774.1|DANA
OG0008379	LOC4816582|XP_001356096.4|DPSE	LOC6497155|XP_001962655.1|DANA
OG0008380	LOC117184173|XP_033236569.1|DPSE	LOC6498594|XP_001963126.1|DANA
OG0008381	LOC4817123|XP_001356723.4|DPSE	LOC6506232|XP_001965135.1|DANA
OG0008383	LOC4816765|XP_033235406.1|DPSE	LOC6497594|XP_032307785.1|DANA
OG0008384	LOC4817030|XP_033235613.1|DPSE	LOC26514736|XP_032307358.1|DANA
OG0008385	LOC4817089|XP_015036226.2|DPSE	LOC6498325|XP_001962546.1|DANA
OG0008386	LOC4814688|XP_001354971.2|DPSE	LOC6504400|XP_001967042.1|DANA
OG0008387	LOC4800304|XP_033240489.1|DPSE	LOC6501571|XP_032311535.1|DANA
OG0008388	LOC4817967|XP_001357430.2|DPSE	LOC6497503|XP_001961948.1|DANA
OG0008389	LOC4816381|XP_001356033.3|DPSE	LOC6498185|XP_001962252.1|DANA
OG0008390	LOC6903587|XP_002132454.1|DPSE	LOC26515237|XP_014760674.1|DANA
OG0008391	LOC6902939|XP_002132665.2|DPSE	LOC6498115|XP_001962105.1|DANA
OG0008392	LOC4813430|XP_001353296.3|DPSE	LOC6507118|XP_001956637.1|DANA
OG0008393	LOC6900426|XP_033240149.1|DPSE	LOC6492924|XP_001956661.1|DANA
OG0008394	LOC4812835|XP_001353583.2|DPSE	LOC6506146|XP_001958460.1|DANA
OG0008395	LOC4815679|XP_001355673.2|DPSE	LOC6501850|XP_032308227.1|DANA
OG0008396	LOC4815137|XP_001354753.2|DPSE	LOC6502253|XP_032309359.1|DANA
OG0008397	LOC4814889|XP_033238907.1|DPSE	LOC6492916|XP_001963677.2|DANA
OG0008398	LOC6901781|XP_002134451.2|DPSE	LOC6503809|XP_032308573.1|DANA
OG0008399	LOC6902093|XP_033241447.1|DPSE	LOC6504817|XP_001966390.2|DANA
OG0008400	LOC4813746|XP_001354040.2|DPSE	LOC6507535|XP_001955875.1|DANA
OG0008401	LOC4817835|XP_001357454.3|DPSE	LOC6503332|XP_001965392.1|DANA
OG0008402	LOC4800829|XP_001358033.2|DPSE	LOC6499834|XP_001953815.1|DANA
OG0008403	LOC4815181|XP_001354885.1|DPSE	LOC6504436|XP_001966980.1|DANA
OG0008404	LOC4802427|XP_015037795.2|DPSE	LOC6494469|XP_014760081.1|DANA
OG0008405	LOC4815821|XP_001355379.2|DPSE	LOC6503587|XP_001964108.1|DANA
OG0008406	LOC4815826|XP_001355650.2|DPSE	LOC6504123|XP_001964232.1|DANA
OG0008407	LOC4802838|XP_033241768.1|DPSE	LOC6499414|XP_001954691.3|DANA
OG0008408	LOC4815804|XP_015040895.1|DPSE	LOC6504936|XP_032309289.1|DANA
OG0008409	LOC6900892|XP_015043497.2|DPSE	LOC6507942|XP_001957268.1|DANA
OG0008410	LOC4802371|XP_001359300.3|DPSE	LOC6499428|XP_001954658.1|DANA
OG0008411	LOC4803311|XP_001360075.4|DPSE	LOC6501303|XP_001954959.1|DANA
OG0008412	LOC4814258|XP_015042295.1|DPSE	LOC6503582|XP_001964120.2|DANA
OG0008413	LOC4812943|XP_015043410.2|DPSE	LOC6506240|XP_014764690.1|DANA
OG0008414	LOC4816040|XP_001355446.1|DPSE	LOC6503947|XP_001963896.1|DANA
OG0008415	LOC4815023|XP_001354613.3|DPSE	LOC6505276|XP_001965671.1|DANA
OG0008416	LOC6901723|XP_002134391.3|DPSE	LOC6501821|XP_014759585.1|DANA
OG0008417	LOC4815908|XP_001355233.3|DPSE	LOC6504641|XP_001966487.1|DANA
OG0008418	LOC4814788|XP_001354968.4|DPSE	LOC6503541|XP_001964186.2|DANA
OG0008419	LOC4815681|XP_033238741.1|DPSE	LOC6502983|XP_032308944.1|DANA
OG0008420	LOC6899149|XP_002136375.1|DPSE	LOC6504006|XP_001963992.1|DANA
OG0008421	LOC4814643|XP_001355080.3|DPSE	LOC6504260|XP_032308835.1|DANA
OG0008422	LOC6901546|XP_002134221.1|DPSE	LOC6503040|XP_032308941.1|DANA
OG0008423	LOC4803729|XP_001360401.3|DPSE	LOC6496165|XP_001960356.1|DANA
OG0008424	LOC4815431|XP_015041183.2|DPSE	LOC6502241|XP_001966050.1|DANA
OG0008425	LOC4802555|XP_001359453.5|DPSE	LOC6499314|XP_001954885.2|DANA
OG0008426	LOC4804649|XP_001361177.3|DPSE	LOC6495125|XP_001958999.1|DANA
OG0008427	LOC6901311|XP_002134012.3|DPSE	LOC6502290|XP_001966180.2|DANA
OG0008429	LOC4802629|XP_001359513.1|DPSE	LOC6500972|XP_001954277.1|DANA
OG0008430	LOC4815071|XP_001354670.1|DPSE	LOC6502115|XP_001966179.1|DANA
OG0008432	LOC4800671|XP_001357903.3|DPSE	LOC6499097|XP_032310375.1|DANA
OG0008433	LOC4812155|XP_001352901.2|DPSE	LOC6493832|XP_032310627.1|DANA
OG0008434	LOC4800309|XP_001357598.2|DPSE	LOC6505570|XP_001964678.1|DANA
OG0008435	LOC4817825|XP_001357399.2|DPSE	LOC6498596|XP_001963130.1|DANA
OG0008436	LOC26533608|XP_015039370.2|DPSE	LOC26514899|XP_014764060.1|DANA
OG0008438	LOC4803003|XP_001359808.3|DPSE	LOC6507966|XP_032311829.1|DANA
OG0008439	LOC4804148|XP_001360754.4|DPSE	LOC6495499|XP_001958982.1|DANA
OG0008440	LOC4802040|XP_015037561.2|DPSE	LOC6501429|XP_014767040.1|DANA
OG0008441	LOC4813491|XP_001353380.1|DPSE, LOC6900464|XP_002134855.1|DPSE	LOC6493869|XP_001958590.2|DANA
OG0008442	LOC4805745|XP_001362092.1|DPSE	LOC6494355|XP_032307205.1|DANA
OG0008443	LOC4812791|XP_015042563.2|DPSE	LOC6492931|XP_001956677.1|DANA
OG0008444	LOC4813536|XP_001353991.3|DPSE	LOC6493679|XP_001958217.1|DANA
OG0008445	LOC6901547|XP_002134222.2|DPSE	LOC6503068|XP_001963364.1|DANA
OG0008446	LOC6901200|XP_033238148.1|DPSE	LOC6504503|XP_032308093.1|DANA
OG0008447	LOC4814943|XP_001354837.1|DPSE	LOC6504602|XP_001966548.1|DANA
OG0008448	LOC4815803|XP_033239569.1|DPSE	LOC6502149|XP_014759950.2|DANA
OG0008449	LOC4815175|XP_001354673.3|DPSE	LOC6503485|XP_001964288.1|DANA
OG0008450	LOC4814260|XP_003736163.1|DPSE	LOC26514226|XP_014759703.1|DANA
OG0008451	LOC4803084|XP_001359883.3|DPSE	LOC6500133|XP_032312293.1|DANA
OG0008452	LOC4816982|XP_001356418.4|DPSE	LOC6497841|XP_032307494.1|DANA
OG0008453	LOC6898743|XP_002138730.2|DPSE	LOC6494093|XP_001960991.1|DANA
OG0008454	LOC4815523|XP_001355356.4|DPSE	LOC6504652|XP_032309293.1|DANA
OG0008455	LOC4812654|XP_033238885.1|DPSE	LOC6493430|XP_001957734.1|DANA
OG0008456	LOC4802834|XP_015038134.2|DPSE	LOC6501175|XP_001954695.1|DANA
OG0008457	LOC4802536|XP_001359437.2|DPSE	LOC6498855|XP_001955793.1|DANA
OG0008458	LOC4805627|XP_001361999.3|DPSE	LOC6496309|XP_001960667.2|DANA
OG0008459	LOC4814596|XP_001354954.3|DPSE	LOC6502933|XP_001963564.1|DANA
OG0008460	LOC4817948|XP_001357391.2|DPSE	LOC6497760|XP_001961409.1|DANA
OG0008461	LOC4816938|XP_033235671.1|DPSE	LOC6498082|XP_014761973.1|DANA
OG0008462	LOC6902937|XP_002132663.2|DPSE	LOC6498110|XP_001962098.1|DANA
OG0008463	LOC26534323|XP_015035544.2|DPSE	LOC26514214|XP_014760640.1|DANA
OG0008464	LOC4803555|XP_001360263.2|DPSE	LOC6494388|XP_001960419.1|DANA
OG0008465	LOC26533072|XP_015039279.1|DPSE	LOC26515200|XP_014764100.1|DANA
OG0008466	LOC6898865|XP_002138837.2|DPSE	LOC6494771|XP_001959698.1|DANA
OG0008467	LOC26531972|XP_015039330.1|DPSE	LOC6495644|XP_001959292.1|DANA
OG0008468	LOC4817109|XP_001356761.3|DPSE	LOC6497016|XP_001962923.1|DANA
OG0008469	LOC15382899|XP_033234259.1|DPSE	LOC6494448|XP_032307164.1|DANA
OG0008470	LOC6898966|XP_002138926.1|DPSE	LOC6495838|XP_001959684.2|DANA
OG0008472	LOC4803928|XP_001360569.2|DPSE	LOC6495966|XP_032307294.1|DANA
OG0008473	LOC4814879|XP_015041995.2|DPSE	LOC6501928|XP_001967160.2|DANA, LOC116656200|XP_032311540.1|DANA
OG0008474	LOC4802547|XP_033232639.1|DPSE	LOC6499310|XP_001954893.3|DANA
OG0008475	LOC4816713|XP_001356132.3|DPSE	LOC6504359|XP_001964996.1|DANA
OG0008476	LOC6897917|XP_002138019.2|DPSE	LOC6494230|XP_001965952.1|DANA
OG0008477	LOC4803335|XP_015039048.2|DPSE	LOC6496523|XP_014763867.1|DANA
OG0008478	LOC26532036|XP_033232496.1|DPSE	LOC6499890|XP_032305412.1|DANA
OG0008479	LOC4805541|XP_001361928.2|DPSE	LOC6494798|XP_001959645.3|DANA
OG0008480	LOC4812859|XP_015042551.2|DPSE	LOC6493258|XP_014764290.2|DANA
OG0008481	LOC4815687|XP_001355250.3|DPSE	LOC6504934|XP_001966613.2|DANA, LOC26513668|XP_014759878.1|DANA
OG0008482	LOC6900699|XP_002135063.2|DPSE	LOC6493042|XP_001956932.1|DANA
OG0008483	LOC4817321|XP_033237013.1|DPSE	LOC6496866|XP_001963247.1|DANA
OG0008484	LOC4802412|XP_001359335.2|DPSE	LOC6499943|XP_001953584.1|DANA
OG0008485	LOC4817875|XP_001357189.1|DPSE	LOC6497322|XP_001962321.1|DANA
OG0008486	LOC6899206|XP_033237269.1|DPSE	LOC6501769|XP_014759325.1|DANA
OG0008487	LOC6901256|XP_002133957.2|DPSE	LOC6505116|XP_001965430.1|DANA
OG0008488	LOC4803308|XP_001360069.2|DPSE	LOC6501301|XP_001954947.1|DANA
OG0008489	LOC13036349|XP_003736870.2|DPSE	LOC26514988|XP_014767367.1|DANA
OG0008490	LOC4803214|XP_001359990.3|DPSE	LOC6500218|XP_001953002.1|DANA
OG0008491	LOC4801019|XP_001358189.2|DPSE	LOC6500252|XP_001952935.1|DANA
OG0008492	LOC4817048|XP_001356885.4|DPSE	LOC6498074|XP_001962027.1|DANA
OG0008493	LOC4816301|XP_001356214.3|DPSE	LOC6497105|XP_001962745.1|DANA
OG0008494	LOC4803861|XP_001360511.1|DPSE	LOC6496385|XP_001960798.2|DANA
OG0008495	LOC4803970|XP_001360607.3|DPSE	LOC6496364|XP_001960768.1|DANA
OG0008496	LOC6898189|XP_002138258.1|DPSE	LOC6494492|XP_001960227.1|DANA
OG0008497	LOC4804632|XP_001361164.3|DPSE	LOC26515339|XP_014764121.1|DANA
OG0008498	LOC4803937|XP_015039445.2|DPSE	LOC6495975|XP_001959958.1|DANA
OG0008499	LOC4804965|XP_001361441.3|DPSE	LOC6496006|XP_001960030.1|DANA
OG0008500	LOC4805041|XP_033234480.1|DPSE	LOC6495835|XP_014763508.2|DANA
OG0008501	LOC4813131|XP_001353788.2|DPSE	LOC6493405|XP_001957681.1|DANA
OG0008502	LOC6902860|XP_002132596.2|DPSE, LOC4815141|XP_033240951.1|DPSE	LOC6501879|XP_001966750.1|DANA
OG0008503	LOC4815694|XP_001355340.3|DPSE	LOC6504122|XP_001964229.1|DANA
OG0008504	LOC6903452|XP_002132331.2|DPSE, LOC117184017|XP_033235834.1|DPSE, LOC117184157|XP_033236489.1|DPSE	LOC26514485|XP_014765630.1|DANA
OG0008505	LOC6900872|XP_002135229.1|DPSE	LOC6506932|XP_001956964.1|DANA
OG0008506	LOC4812870|XP_001353218.1|DPSE	LOC6506923|XP_001956989.1|DANA
OG0008507	LOC4813715|XP_001353969.3|DPSE	LOC6497989|XP_001961848.1|DANA, LOC6506256|XP_001958255.2|DANA
OG0008509	LOC117184979|XP_033240213.1|DPSE	LOC6504172|XP_001964317.2|DANA
OG0008510	LOC6901335|XP_002134036.2|DPSE	LOC6505027|XP_001965606.1|DANA
OG0008511	LOC6902393|XP_002133328.3|DPSE, LOC6899783|XP_002135753.2|DPSE	LOC6505334|XP_001964836.1|DANA
OG0008512	LOC6902990|XP_033235737.1|DPSE	LOC6503021|XP_001963392.1|DANA
OG0008513	LOC6901070|XP_002134549.2|DPSE, LOC6901035|XP_002134514.1|DPSE	LOC6498107|XP_001962091.1|DANA
OG0008514	LOC4817441|XP_001356524.2|DPSE	LOC6497361|XP_001962247.1|DANA, LOC6497362|XP_001962246.1|DANA
OG0008516	LOC6900207|XP_002135539.1|DPSE, LOC6902496|XP_002133041.2|DPSE	LOC6506592|XP_001957583.2|DANA
OG0008517	LOC4814018|XP_033240217.1|DPSE	LOC6493549|XP_001957979.1|DANA
OG0008518	LOC6900274|XP_002135602.2|DPSE, LOC6898618|XP_002138623.3|DPSE	LOC6493579|XP_001958034.2|DANA
OG0008519	LOC4805463|XP_001361858.4|DPSE	LOC6495366|XP_001958673.3|DANA
OG0008520	LOC4803256|XP_033232816.1|DPSE	LOC6499345|XP_001954823.3|DANA, LOC6499344|XP_001954824.2|DANA
OG0008523	LOC4816370|XP_001356191.3|DPSE	LOC6497753|XP_001961423.3|DANA
OG0008524	LOC6901968|XP_002133502.3|DPSE	LOC6503681|XP_014761026.1|DANA
OG0008525	LOC4816769|XP_001356070.2|DPSE	LOC6502475|XP_001963198.1|DANA, LOC6502476|XP_001963199.1|DANA
OG0008527	LOC6901015|XP_033238373.1|DPSE	LOC6505179|XP_014760309.1|DANA
OG0008530	LOC4814216|XP_001354325.3|DPSE	LOC6504484|XP_001966992.1|DANA
OG0008531	LOC4815226|XP_001355181.1|DPSE	LOC6503799|XP_014761084.1|DANA
OG0008532	LOC4815954|XP_001355596.4|DPSE	LOC6505311|XP_001965739.1|DANA
OG0008534	LOC4814315|XP_033237993.1|DPSE	LOC6505183|XP_001965497.1|DANA
OG0008535	LOC4814574|XP_001354920.4|DPSE	LOC6504000|XP_001963983.2|DANA
OG0008536	LOC6902185|XP_033239099.1|DPSE	LOC6503851|XP_001963715.2|DANA
OG0008537	LOC4801394|XP_033235079.1|DPSE	LOC6502647|XP_032305781.1|DANA
OG0008538	LOC4814871|XP_001354975.3|DPSE	LOC6504966|XP_001965721.1|DANA
OG0008540	LOC4800454|XP_001357727.4|DPSE	LOC6500002|XP_001953426.3|DANA
OG0008541	LOC4804346|XP_033233450.1|DPSE	LOC6496499|XP_032306209.1|DANA
OG0008542	LOC6900513|XP_002134902.2|DPSE	LOC6493881|XP_001967851.1|DANA
OG0008544	LOC15382889|XP_004444224.2|DPSE	LOC26515562|XP_014764139.1|DANA
OG0008545	LOC117183506|XP_033233281.1|DPSE	LOC6494226|XP_032306833.1|DANA
OG0008546	LOC4813595|XP_001354032.3|DPSE	LOC6507557|XP_001955911.1|DANA
OG0008547	LOC4815994|XP_001355387.2|DPSE	LOC6504930|XP_014759871.1|DANA
OG0008549	LOC4800427|XP_001357705.2|DPSE	LOC6499038|XP_001955452.1|DANA
OG0008550	LOC6902218|XP_033238129.1|DPSE	LOC6503056|XP_001963342.1|DANA
OG0008551	LOC4813594|XP_033239830.1|DPSE	LOC6507585|XP_032310769.1|DANA
OG0008552	LOC4812722|XP_001353101.1|DPSE	LOC6493025|XP_001956887.3|DANA
OG0008553	LOC117184360|XP_033237288.1|DPSE	LOC6494003|XP_001961161.1|DANA
OG0008554	LOC4815921|XP_001355444.3|DPSE	LOC6503704|XP_001963894.2|DANA
OG0008555	LOC4815611|XP_001355423.4|DPSE	LOC6504836|XP_001966423.1|DANA
OG0008556	LOC4805068|XP_001361530.3|DPSE	LOC6495417|XP_014763304.1|DANA
OG0008557	LOC4800286|XP_001357619.2|DPSE	LOC6501577|XP_001955509.1|DANA
OG0008558	LOC4816859|XP_033235785.1|DPSE	LOC6498550|XP_001963043.2|DANA
OG0008560	LOC4816267|XP_015036984.1|DPSE	LOC6505367|XP_014760481.2|DANA
OG0008561	LOC4816866|XP_001356866.3|DPSE, LOC6903085|XP_002132803.3|DPSE	LOC6498162|XP_001962210.1|DANA
OG0008562	LOC4816231|XP_001355852.3|DPSE	LOC6498197|XP_001962278.3|DANA
OG0008563	LOC4800587|XP_001357834.2|DPSE	LOC6500810|XP_001953957.1|DANA
OG0008564	LOC4815825|XP_033235509.1|DPSE	LOC6496936|XP_001963098.2|DANA
OG0008565	LOC4811762|XP_001352332.2|DPSE	LOC26515423|XP_014761372.1|DANA
OG0008566	LOC6902705|XP_002133219.2|DPSE	LOC6497098|XP_001962761.3|DANA
OG0008567	LOC6903118|XP_002132828.2|DPSE	LOC6503321|XP_014760376.1|DANA
OG0008569	LOC4814876|XP_001354744.3|DPSE	LOC6503761|XP_001963787.1|DANA
OG0008570	LOC26533195|XP_015040914.2|DPSE	LOC6503558|XP_014760986.2|DANA
OG0008571	LOC4812720|XP_001353099.3|DPSE	LOC6506979|XP_001956885.1|DANA
OG0008572	LOC4802507|XP_001359416.2|DPSE	LOC6498876|XP_001955760.1|DANA
OG0008573	LOC4815582|XP_001355242.4|DPSE	LOC26514270|XP_032309294.1|DANA
OG0008575	LOC6896968|XP_015038896.2|DPSE	LOC6499488|XP_014766105.1|DANA
OG0008576	LOC6901174|XP_033240301.1|DPSE	LOC6504695|XP_001966387.2|DANA
OG0008577	LOC4812865|XP_001353390.2|DPSE	LOC6507447|XP_001955999.1|DANA
OG0008578	LOC6897519|XP_002137668.3|DPSE	LOC26514275|XP_014760916.1|DANA
OG0008579	LOC4814027|XP_001354146.2|DPSE	LOC6493551|XP_001957982.1|DANA
OG0008581	LOC4812466|XP_001352955.4|DPSE	LOC6493592|XP_001958057.2|DANA
OG0008582	LOC4816091|XP_001355392.2|DPSE	LOC26514029|XP_014759885.1|DANA
OG0008583	LOC6901860|XP_002133398.1|DPSE	LOC6504848|XP_032309042.1|DANA
OG0008584	LOC4816098|XP_001355357.3|DPSE	LOC6504650|XP_001966469.2|DANA
OG0008585	LOC4814473|XP_001354915.1|DPSE	LOC6503065|XP_001963361.1|DANA
OG0008586	LOC4815318|XP_001354914.1|DPSE	LOC6503039|XP_001963360.1|DANA
OG0008587	LOC4803272|XP_015038405.1|DPSE	LOC6501229|XP_032308255.1|DANA
OG0008588	LOC4803245|XP_001360018.1|DPSE	LOC6499338|XP_001954838.1|DANA
OG0008589	LOC4815401|XP_001355383.3|DPSE	LOC6504069|XP_001964115.1|DANA
OG0008590	LOC117183286|XP_033232572.1|DPSE	LOC26515112|XP_014767383.1|DANA
OG0008592	LOC6898824|XP_002138797.2|DPSE	LOC6496105|XP_001960236.1|DANA
OG0008593	LOC4813848|XP_001353707.2|DPSE	LOC6506484|XP_032309878.1|DANA
OG0008594	LOC4800263|XP_001357538.2|DPSE	LOC6505846|XP_001964476.1|DANA
OG0008595	LOC4805662|XP_001362024.3|DPSE	LOC6496173|XP_001960372.1|DANA
OG0008596	LOC4805666|XP_001362027.2|DPSE	LOC6494413|XP_001960377.2|DANA
OG0008597	LOC4802164|XP_001359137.1|DPSE	LOC6503435|XP_001967472.1|DANA
OG0008598	LOC6902210|XP_033239514.1|DPSE	LOC6502093|XP_001966230.3|DANA
OG0008599	LOC4815990|XP_001355259.3|DPSE	LOC6503539|XP_032308771.1|DANA
OG0008600	LOC4802245|XP_015037694.2|DPSE	LOC6501288|XP_001954927.1|DANA
OG0008601	LOC4817729|XP_001357139.1|DPSE	LOC6503461|XP_001965312.1|DANA
OG0008602	LOC4800449|XP_001357724.3|DPSE	LOC6500541|XP_001953421.1|DANA
OG0008603	LOC4801387|XP_001358488.1|DPSE	LOC6500370|XP_014766516.1|DANA
OG0008604	LOC4803558|XP_001360265.1|DPSE	LOC6496196|XP_001960422.1|DANA
OG0008605	LOC4816388|XP_015036835.2|DPSE	LOC6502434|XP_001961879.1|DANA
OG0008606	LOC4817696|XP_001357078.2|DPSE	LOC6504038|XP_001965205.1|DANA
OG0008607	LOC4802058|XP_001359051.3|DPSE	LOC6501420|XP_001955217.1|DANA
OG0008608	LOC4814559|XP_001355175.3|DPSE	LOC6503548|XP_001964178.3|DANA
OG0008609	LOC4803153|XP_001359943.2|DPSE	LOC6501028|XP_001954415.1|DANA
OG0008610	LOC6898895|XP_002138865.1|DPSE	LOC6496302|XP_001960650.1|DANA
OG0008612	LOC4805301|XP_001361723.3|DPSE	LOC6495349|XP_001958632.1|DANA
OG0008613	LOC6896940|XP_002137125.1|DPSE	LOC26513922|XP_014767228.2|DANA
OG0008614	LOC6896876|XP_002137066.2|DPSE, LOC6901627|XP_002134297.2|DPSE, LOC6901625|XP_033237607.1|DPSE	LOC116655192|XP_032308621.1|DANA, LOC6498753|XP_032308092.1|DANA
OG0008615	LOC4802935|XP_001359750.3|DPSE	LOC6500447|XP_001953230.3|DANA
OG0008616	LOC4800710|XP_033232699.1|DPSE	LOC6499989|XP_032305728.1|DANA
OG0008617	LOC6896804|XP_002137008.2|DPSE	LOC6501534|XP_001955433.1|DANA
OG0008619	LOC4816815|XP_001356508.2|DPSE	LOC6498148|XP_001962177.1|DANA
OG0008620	LOC4804338|XP_001360913.3|DPSE	LOC6494073|XP_001961032.1|DANA
OG0008621	LOC4801499|XP_001358578.2|DPSE, LOC117184220|XP_033236687.1|DPSE	LOC6499939|XP_001953594.1|DANA
OG0008622	LOC4804184|XP_001360787.3|DPSE	LOC6494289|XP_001960602.1|DANA
OG0008623	LOC4805171|XP_001361618.2|DPSE	LOC6494034|XP_001961108.1|DANA
OG0008624	LOC6898888|XP_002138859.3|DPSE	LOC6494892|XP_032307252.1|DANA
OG0008625	LOC4804720|XP_001361238.4|DPSE	LOC6496138|XP_001960320.1|DANA
OG0008626	LOC4811797|XP_015044250.2|DPSE	LOC6496802|XP_032311527.1|DANA
OG0008627	LOC6903558|XP_002132431.2|DPSE, LOC4812428|XP_015043842.2|DPSE	LOC6493016|XP_014764181.1|DANA
OG0008629	LOC6903396|XP_015035332.2|DPSE, LOC26533926|XP_033236078.1|DPSE	LOC6504197|XP_001965165.2|DANA
OG0008630	LOC4811809|XP_033237200.1|DPSE	LOC6506041|XP_032308087.1|DANA
OG0008631	LOC26533957|XP_015041755.2|DPSE, LOC4800979|XP_001358160.4|DPSE	LOC6500831|XP_001954000.1|DANA
OG0008632	LOC13036323|XP_033239556.1|DPSE	LOC6500279|XP_001952883.1|DANA
OG0008633	LOC6898738|XP_033234930.1|DPSE	LOC6495483|XP_014763327.1|DANA
OG0008634	LOC13036511|XP_033235446.1|DPSE	LOC26515529|XP_014759551.1|DANA
OG0008635	LOC4804342|XP_001360917.4|DPSE	LOC6494075|XP_001961028.1|DANA
OG0008636	LOC4802610|XP_001359499.4|DPSE	LOC6500021|XP_001953383.2|DANA
OG0008637	LOC6900291|XP_002135613.2|DPSE	LOC6493227|XP_001957305.2|DANA
OG0008638	LOC6897099|XP_002137283.2|DPSE	LOC6500883|XP_001954101.1|DANA
OG0008639	LOC4801249|XP_001358372.2|DPSE	LOC6501492|XP_032310806.1|DANA
