Orthogroup	DPSE.longest_only	DMIR.longest_only
OG0008904	LOC6898370|XP_015039611.2|DPSE	LOC117191422|XP_033252184.1|DMIR, LOC108159302|XP_017147963.1|DMIR
OG0008905	LOC4811774|XP_033237093.1|DPSE	LOC108164486|XP_017155731.1|DMIR
OG0008906	LOC4813231|XP_001353766.4|DPSE	LOC108153659|XP_033243546.1|DMIR
OG0008907	LOC4802149|XP_001359126.3|DPSE	LOC108153905|XP_017139491.1|DMIR
OG0008908	LOC4802934|XP_033235390.1|DPSE	LOC108155756|XP_017142285.1|DMIR
OG0008909	LOC4800631|XP_033233176.1|DPSE	LOC108157691|XP_017145348.1|DMIR
OG0008910	LOC4800708|XP_001357933.5|DPSE	LOC108157793|XP_017145476.1|DMIR
OG0008911	LOC4801973|XP_003736635.2|DPSE	LOC108154645|XP_017140463.1|DMIR
OG0008912	LOC4802763|XP_033232427.1|DPSE	LOC108154573|XP_017140362.1|DMIR
OG0008913	LOC4801663|XP_001358715.1|DPSE	LOC108155404|XP_017141690.1|DMIR
OG0008914	LOC4801582|XP_001358652.2|DPSE	LOC108156082|XP_017142859.1|DMIR
OG0008915	LOC4802260|XP_002137679.2|DPSE	LOC108155431|XP_017141731.1|DMIR
OG0008916	LOC4816861|XP_015035843.2|DPSE	LOC108162940|XP_017153415.1|DMIR
OG0008917	LOC4817173|XP_033235289.1|DPSE	LOC108162381|XP_017152587.1|DMIR
OG0008919	LOC6902812|XP_002132549.2|DPSE	LOC108162084|XP_017152127.1|DMIR
OG0008920	LOC6900341|XP_002134738.2|DPSE	LOC108151041|XP_017134901.1|DMIR
OG0008921	LOC6903375|XP_002132257.2|DPSE	LOC108162094|XP_017152145.1|DMIR
OG0008922	LOC6903541|XP_033235585.1|DPSE	LOC108162335|XP_017152516.1|DMIR
OG0008923	LOC4804063|XP_001360684.3|DPSE	LOC108160423|XP_017149914.2|DMIR, LOC117187953|XP_033246846.1|DMIR
OG0008924	LOC6898486|XP_015039942.1|DPSE	LOC108158847|XP_017147057.1|DMIR, LOC117189620|XP_033250630.1|DMIR
OG0008925	LOC4804810|XP_001361312.2|DPSE	LOC117193050|XP_033253674.1|DMIR, LOC108160372|XP_017149834.1|DMIR
OG0008926	LOC4805504|XP_001361897.3|DPSE	LOC108158365|XP_017146108.1|DMIR, LOC117192913|XP_033253539.1|DMIR
OG0008927	LOC4805589|XP_033234359.1|DPSE	LOC117193300|XP_033253930.1|DMIR, LOC108160307|XP_017149709.2|DMIR
OG0008928	LOC4803465|XP_001360183.1|DPSE	LOC108160928|XP_017150703.1|DMIR
OG0008929	LOC4803626|XP_001360314.1|DPSE	LOC117187912|XP_033246754.1|DMIR, LOC108159509|XP_017148357.2|DMIR
OG0008930	LOC4801635|XP_001358691.3|DPSE	LOC108157334|XP_017144839.1|DMIR
OG0008931	LOC4804717|XP_001361235.2|DPSE	LOC117193410|XP_033254051.1|DMIR, LOC108160881|XP_017150639.1|DMIR
OG0008932	LOC4804699|XP_001361218.2|DPSE	LOC108159161|XP_017147656.1|DMIR, LOC117192583|XP_033253193.1|DMIR
OG0008933	LOC4804737|XP_001361250.2|DPSE	LOC108158319|XP_017146049.1|DMIR
OG0008934	LOC4813842|XP_001353241.3|DPSE	LOC108150779|XP_033242069.1|DMIR
OG0008935	LOC4803476|XP_001360194.3|DPSE	LOC108159890|XP_017148995.1|DMIR
OG0008936	LOC4803690|XP_001360367.3|DPSE	LOC117188134|XP_033247382.1|DMIR, LOC108160377|XP_017149844.2|DMIR
OG0008937	LOC4804361|XP_001360935.3|DPSE	LOC117188456|XP_033248251.1|DMIR, LOC108158626|XP_017146591.2|DMIR
OG0008938	LOC4804391|XP_033234755.1|DPSE	LOC108158950|XP_033247434.1|DMIR
OG0008939	LOC4804970|XP_001361446.3|DPSE	LOC108160164|XP_017149473.2|DMIR, LOC117188040|XP_033247096.1|DMIR
OG0008940	LOC4805712|XP_015040836.2|DPSE	LOC108159983|XP_017149171.1|DMIR, LOC117192857|XP_033253502.1|DMIR
OG0008941	LOC6901802|XP_033240669.1|DPSE	LOC108163962|XP_017155007.1|DMIR
OG0008942	LOC4815293|XP_001354629.3|DPSE	LOC108157289|XP_017144781.1|DMIR
OG0008943	LOC4815201|XP_001354918.2|DPSE	LOC108162767|XP_017153146.1|DMIR
OG0008944	LOC4815970|XP_001355311.2|DPSE	LOC108164939|XP_017156416.1|DMIR
OG0008945	LOC6901124|XP_002134599.2|DPSE	LOC108152491|XP_017137356.1|DMIR
OG0008946	LOC6901321|XP_002134022.3|DPSE	LOC108153382|XP_017138847.1|DMIR
OG0008947	LOC6902096|XP_002133627.2|DPSE	LOC108165564|XP_017157127.1|DMIR
OG0008948	LOC6901118|XP_002134593.2|DPSE	LOC108152267|XP_017136978.2|DMIR
OG0008949	LOC6900948|XP_002134649.3|DPSE	LOC108165499|XP_017157046.1|DMIR
OG0008950	LOC4815288|XP_001354645.2|DPSE	LOC108161527|XP_017151298.1|DMIR
OG0008951	LOC4812138|XP_001352587.2|DPSE	LOC108165382|XP_033243476.1|DMIR
OG0008952	LOC4815216|XP_001354616.3|DPSE	LOC108151036|XP_017134894.1|DMIR
OG0008953	LOC4813775|XP_001353383.4|DPSE	LOC108153667|XP_017139270.1|DMIR
OG0008955	LOC4813436|XP_001353343.1|DPSE	LOC108150858|XP_017134650.1|DMIR
OG0008956	LOC6900124|XP_002135475.2|DPSE	LOC108151404|XP_017135481.1|DMIR
OG0008957	LOC26532882|XP_015042905.2|DPSE	LOC108152297|XP_017137008.1|DMIR
OG0008958	LOC4813454|XP_001353523.2|DPSE	LOC108152904|XP_017138038.1|DMIR
OG0008959	LOC4812807|XP_033238173.1|DPSE, LOC117185411|XP_033241555.1|DPSE	LOC108165609|XP_017157175.1|DMIR
OG0008960	LOC4813773|XP_001353272.4|DPSE	LOC108152764|XP_017137825.1|DMIR
OG0008961	LOC4817421|XP_001356565.4|DPSE	LOC108162809|XP_017153209.1|DMIR
OG0008961	LOC6902908|XP_002132641.3|DPSE	LOC108162811|XP_017153211.2|DMIR
OG0008962	LOC4815264|XP_001354775.2|DPSE	LOC108152934|XP_017138156.1|DMIR
OG0008962	LOC6896862|XP_002137053.2|DPSE	LOC108154023|XP_017139605.1|DMIR
OG0008963	LOC6901224|XP_002133925.2|DPSE	LOC108150932|XP_017134789.1|DMIR
OG0008963	LOC4814447|XP_001354611.3|DPSE	LOC108164974|XP_017156478.1|DMIR
OG0008964	LOC4815887|XP_001355442.2|DPSE	LOC108153629|XP_017139222.1|DMIR
OG0008965	LOC4817086|XP_001356316.4|DPSE	LOC108163466|XP_017154250.1|DMIR
OG0008966	LOC4816720|XP_001356180.2|DPSE	LOC108161503|XP_017151269.1|DMIR
OG0008968	LOC4817634|XP_001357029.2|DPSE	LOC108161531|XP_017151300.1|DMIR
OG0008969	LOC4817628|XP_001357024.4|DPSE	LOC108161572|XP_017151350.1|DMIR
OG0008970	LOC4817630|XP_001357026.1|DPSE, LOC6903193|XP_002132892.1|DPSE	LOC117189030|XP_033249796.1|DMIR, LOC108164113|XP_017155194.2|DMIR
OG0008971	LOC6902494|XP_002133039.2|DPSE	LOC117189124|XP_033250042.1|DMIR, LOC108163375|XP_017154116.1|DMIR, LOC117189125|XP_033250043.1|DMIR
OG0008971	LOC4814110|XP_001354200.2|DPSE	LOC108153692|XP_017139307.1|DMIR
OG0008972	LOC4812166|XP_001352838.2|DPSE	LOC108152218|XP_017136885.1|DMIR
OG0008973	LOC4813601|XP_001353162.2|DPSE	LOC108153781|XP_017139412.1|DMIR
OG0008974	LOC4800280|XP_001357615.3|DPSE	LOC108154287|XP_017140026.1|DMIR
OG0008975	LOC6898478|XP_002138520.1|DPSE	LOC117187702|XP_033246304.1|DMIR
OG0008977	LOC6902336|XP_033235688.1|DPSE	LOC108163026|XP_017153556.1|DMIR
OG0008977	LOC6902638|XP_002133158.2|DPSE	LOC108161380|XP_017151116.1|DMIR
OG0008978	LOC4804842|XP_001361338.3|DPSE	LOC108159974|XP_017149150.1|DMIR
OG0008979	LOC6903428|XP_002132307.3|DPSE	LOC108162870|XP_017153311.1|DMIR
OG0008979	LOC6903436|XP_002132315.3|DPSE	LOC108162873|XP_017153314.1|DMIR
OG0008983	LOC4804291|XP_001360871.4|DPSE	LOC117190474|XP_033251438.1|DMIR, LOC108160710|XP_017150370.1|DMIR
OG0008985	LOC4812151|XP_001352570.2|DPSE	LOC108165381|XP_017156908.1|DMIR
OG0008986	LOC4802298|XP_001359242.6|DPSE	LOC108155339|XP_017141583.1|DMIR
OG0008987	LOC4816356|XP_001355963.3|DPSE	LOC108162361|XP_017152555.1|DMIR
OG0008988	LOC4801648|XP_001358701.3|DPSE	LOC108154936|XP_017140914.1|DMIR
OG0008989	LOC6901255|XP_002133956.2|DPSE	LOC108156700|XP_017143840.1|DMIR
OG0008990	LOC4812309|XP_001352618.2|DPSE	LOC108165383|XP_033243047.1|DMIR
OG0008991	LOC26532184|XP_015038083.2|DPSE	LOC108157788|XP_017145467.1|DMIR
OG0008992	LOC4802104|XP_033232840.1|DPSE	LOC108153915|XP_033245114.1|DMIR
OG0008993	LOC4813278|XP_033238008.1|DPSE	LOC108153340|XP_017138764.1|DMIR
OG0008994	LOC4817291|XP_001356607.1|DPSE	LOC108162784|XP_017153173.1|DMIR
OG0008995	LOC4805625|XP_001361997.3|DPSE	LOC108157938|XP_017145571.1|DMIR
OG0008996	LOC4815802|XP_001355684.3|DPSE	LOC108165068|XP_017156609.1|DMIR
OG0008997	LOC4815294|XP_001354796.2|DPSE	LOC108157772|XP_017145450.1|DMIR
OG0008999	LOC4814702|XP_001355122.3|DPSE	LOC108150761|XP_017134547.1|DMIR
OG0009000	LOC6902043|XP_033240631.1|DPSE	LOC108151089|XP_017134963.2|DMIR
OG0009001	LOC4816661|XP_015036860.1|DPSE	LOC108163233|XP_017153880.1|DMIR
OG0009002	LOC13036292|XP_033232726.1|DPSE	LOC108156241|XP_017143078.1|DMIR
OG0009003	LOC6902048|XP_002133582.2|DPSE	LOC108165557|XP_017157119.1|DMIR
OG0009004	LOC4804735|XP_001361248.3|DPSE	LOC108158381|XP_033254312.1|DMIR
OG0009005	LOC4816489|XP_001355919.1|DPSE	LOC108161975|XP_033248909.1|DMIR
OG0009006	LOC4800252|XP_001357540.2|DPSE	LOC108155167|XP_017141322.1|DMIR
OG0009007	LOC4813988|XP_001354172.1|DPSE	LOC108151575|XP_017135739.1|DMIR
OG0009008	LOC4802902|XP_001359729.2|DPSE	LOC108155891|XP_017142522.1|DMIR
OG0009009	LOC4813065|XP_001353648.3|DPSE	LOC108151455|XP_017135565.1|DMIR
OG0009010	LOC4813936|XP_001354098.1|DPSE	LOC108151353|XP_017135399.1|DMIR
OG0009011	LOC4812650|XP_001353038.3|DPSE	LOC108152228|XP_017136900.1|DMIR
OG0009012	LOC4805282|XP_001361707.2|DPSE	LOC108158020|XP_033252894.1|DMIR, LOC117188271|XP_033247717.1|DMIR
OG0009013	LOC6901848|XP_002133386.2|DPSE	LOC108154755|XP_017140622.1|DMIR
OG0009014	LOC4812157|XP_001352583.3|DPSE	LOC108151152|XP_017135066.1|DMIR
OG0009015	LOC117183170|XP_015042644.2|DPSE	LOC108153737|XP_017139356.1|DMIR
OG0009016	LOC4811857|XP_001352513.2|DPSE	LOC108152841|XP_017137938.1|DMIR
OG0009017	LOC6902662|XP_033236864.1|DPSE	LOC108163545|XP_017154392.1|DMIR
OG0009018	LOC6899894|XP_033237063.1|DPSE	LOC108164480|XP_017155725.1|DMIR
OG0009019	LOC4811780|XP_033237294.1|DPSE	LOC108164487|XP_017155732.1|DMIR
OG0009020	LOC6897048|XP_003736396.2|DPSE	LOC108155093|XP_017141206.1|DMIR
OG0009021	LOC4802312|XP_001359253.4|DPSE	LOC108156908|XP_017144146.1|DMIR
OG0009022	LOC4801422|XP_001358518.2|DPSE	LOC108157845|XP_017145537.1|DMIR
OG0009023	LOC4801248|XP_001358371.2|DPSE	LOC108154422|XP_017140181.1|DMIR
OG0009024	LOC4800436|XP_015038515.2|DPSE	LOC108155957|XP_017142610.1|DMIR
OG0009025	LOC6896924|XP_002137109.3|DPSE	LOC108154821|XP_033245848.1|DMIR
OG0009026	LOC6897320|XP_033240222.1|DPSE	LOC108157173|XP_033244673.1|DMIR
OG0009027	LOC4803754|XP_003736954.3|DPSE	LOC108159357|XP_017148069.1|DMIR
OG0009028	LOC4812235|XP_001352609.1|DPSE	LOC108152949|XP_017138137.1|DMIR
OG0009029	LOC4817897|XP_001357202.1|DPSE	LOC108163518|XP_017154349.1|DMIR
OG0009030	LOC4817601|XP_001357003.3|DPSE	LOC108164199|XP_017155310.1|DMIR
OG0009031	LOC4802938|XP_001359753.1|DPSE	LOC108155762|XP_017142294.1|DMIR
OG0009032	LOC4802937|XP_001359752.2|DPSE	LOC108155763|XP_017142295.1|DMIR
OG0009033	LOC4816439|XP_001355913.3|DPSE	LOC108163735|XP_017154683.1|DMIR
OG0009034	LOC4816471|XP_001356012.3|DPSE	LOC108163767|XP_017154731.2|DMIR
OG0009035	LOC4817311|XP_001356349.3|DPSE	LOC108162254|XP_017152390.1|DMIR
OG0009036	LOC4805134|XP_001361588.5|DPSE	LOC108160500|XP_033247289.1|DMIR
OG0009037	LOC4817330|XP_001356767.4|DPSE	LOC108162270|XP_017152415.2|DMIR
OG0009038	LOC6897045|XP_002137230.2|DPSE	LOC108154905|XP_017140846.1|DMIR
OG0009039	LOC4802334|XP_001359272.3|DPSE	LOC108155417|XP_017141703.1|DMIR
OG0009040	LOC26534446|XP_033233693.1|DPSE	LOC108160652|XP_017150275.1|DMIR
OG0009041	LOC4801004|XP_001358178.3|DPSE	LOC108156895|XP_033244989.1|DMIR
OG0009042	LOC4817043|XP_001356726.1|DPSE	LOC108163693|XP_017154614.1|DMIR
OG0009043	LOC4816134|XP_001355819.3|DPSE	LOC117188737|XP_033248916.1|DMIR
OG0009044	LOC4816528|XP_001355961.1|DPSE	LOC108162351|XP_017152541.1|DMIR
OG0009045	LOC6897552|XP_033241178.1|DPSE	LOC108157454|XP_033245484.1|DMIR
OG0009046	LOC4811944|XP_015043947.2|DPSE	LOC108150987|XP_017134822.1|DMIR
OG0009047	LOC4803450|XP_015039082.1|DPSE	LOC108159367|XP_017148081.1|DMIR
OG0009048	LOC4817946|XP_001357322.2|DPSE	LOC108163439|XP_017154212.1|DMIR
OG0009049	LOC4802890|XP_001359718.1|DPSE	LOC108156168|XP_017142987.1|DMIR
OG0009050	LOC4816759|XP_001356232.2|DPSE	LOC108162630|XP_033248436.1|DMIR
OG0009051	LOC4804496|XP_001361052.2|DPSE	LOC108160613|XP_017150216.1|DMIR, LOC108160607|XP_017150205.2|DMIR
OG0009052	LOC4802994|XP_001359802.3|DPSE	LOC108154857|XP_017140767.1|DMIR
OG0009053	LOC4802162|XP_015037646.2|DPSE	LOC108155679|XP_017142134.1|DMIR
OG0009054	LOC4802586|XP_001359479.3|DPSE	LOC108155424|XP_017141719.1|DMIR
OG0009055	LOC4811692|XP_001352274.3|DPSE	LOC108163290|XP_017153979.1|DMIR
OG0009056	LOC4816141|XP_001355780.3|DPSE	LOC108162117|XP_017152180.1|DMIR
OG0009057	LOC4812422|XP_033239540.1|DPSE	LOC108151219|XP_017135189.1|DMIR
OG0009058	LOC26533170|XP_033237178.1|DPSE	LOC108164449|XP_017155654.1|DMIR
OG0009059	LOC4813129|XP_015043169.2|DPSE	LOC108152159|XP_017136768.1|DMIR
OG0009060	LOC6897746|XP_002137851.3|DPSE	LOC108155457|XP_017141764.1|DMIR
OG0009061	LOC6898582|XP_015040075.2|DPSE	LOC108158423|XP_017146190.1|DMIR
OG0009062	LOC4803803|XP_001360461.3|DPSE	LOC117189392|XP_033250403.1|DMIR, LOC108158763|XP_017146872.1|DMIR
OG0009063	LOC4817386|XP_015036011.1|DPSE	LOC108163839|XP_017154840.1|DMIR
OG0009064	LOC4804988|XP_001361460.2|DPSE	LOC117188035|XP_033247070.1|DMIR, LOC108160048|XP_017149281.2|DMIR
OG0009065	LOC4800541|XP_002137001.3|DPSE	LOC108157476|XP_017145046.1|DMIR
OG0009066	LOC4812171|XP_001352602.3|DPSE	LOC108152360|XP_017137123.1|DMIR
OG0009067	LOC4812444|XP_015043809.2|DPSE	LOC108152408|XP_017137203.1|DMIR
OG0009068	LOC4804904|XP_001361389.2|DPSE	LOC108158128|XP_017145798.2|DMIR
OG0009069	LOC4817754|XP_033235973.1|DPSE	LOC108163986|XP_017155038.1|DMIR
OG0009070	LOC4804365|XP_033234426.1|DPSE	LOC117185763|XP_033252162.1|DMIR, LOC108160719|XP_017150381.2|DMIR
OG0009071	LOC4802419|XP_003736732.2|DPSE	LOC108155056|XP_017141128.1|DMIR
OG0009072	LOC4802982|XP_001359791.3|DPSE	LOC108157644|XP_017145280.1|DMIR
OG0009073	LOC4803082|XP_015038273.2|DPSE	LOC108157200|XP_017144622.1|DMIR
OG0009074	LOC6899285|XP_002136240.2|DPSE	LOC108156377|XP_017143277.1|DMIR
OG0009075	LOC4802515|XP_001359423.3|DPSE	LOC108154105|XP_017139717.1|DMIR
OG0009076	LOC4803024|XP_001359826.5|DPSE	LOC108156011|XP_017142705.2|DMIR
OG0009077	LOC4802459|XP_001359376.4|DPSE	LOC108154127|XP_017139749.1|DMIR
OG0009078	LOC4803154|XP_001359944.5|DPSE	LOC108154222|XP_017139938.1|DMIR
OG0009079	LOC4802539|XP_001359440.5|DPSE	LOC108154093|XP_033244618.1|DMIR
OG0009080	LOC6897562|XP_002137707.1|DPSE	LOC108157014|XP_017144308.1|DMIR
OG0009081	LOC4802214|XP_001359182.2|DPSE	LOC108154257|XP_017139981.1|DMIR
OG0009082	LOC4802871|XP_001359702.3|DPSE	LOC108156135|XP_017142936.1|DMIR
OG0009083	LOC6901818|XP_002134486.3|DPSE	LOC108164898|XP_017156354.2|DMIR
OG0009084	LOC4803223|XP_015038353.2|DPSE	LOC108156231|XP_017143058.1|DMIR
OG0009085	LOC4803137|XP_001359929.3|DPSE	LOC108155934|XP_017142581.1|DMIR
OG0009086	LOC6897776|XP_015038054.2|DPSE	LOC108156571|XP_017143594.1|DMIR
OG0009087	LOC4800688|XP_001357914.1|DPSE	LOC108156261|XP_017143113.1|DMIR
OG0009088	LOC4800373|XP_001357661.3|DPSE	LOC108155858|XP_017142459.1|DMIR
OG0009089	LOC6901905|XP_002133440.1|DPSE	LOC108164912|XP_017156387.1|DMIR
OG0009090	LOC4800242|XP_001357650.2|DPSE	LOC117187224|XP_033245326.1|DMIR, LOC117187225|XP_033245327.1|DMIR, LOC108157070|XP_033245324.1|DMIR
OG0009091	LOC4802765|XP_001359626.3|DPSE	LOC108154467|XP_017140227.1|DMIR
OG0009092	LOC4801353|XP_001358463.5|DPSE	LOC108157649|XP_017145288.2|DMIR
OG0009093	LOC6897163|XP_033232735.1|DPSE	LOC108155619|XP_017142036.1|DMIR
OG0009094	LOC4800493|XP_015038573.2|DPSE	LOC108154043|XP_017139626.1|DMIR
OG0009095	LOC4800491|XP_015038501.2|DPSE	LOC108154045|XP_033244336.1|DMIR
OG0009096	LOC4800751|XP_001357968.4|DPSE	LOC108154535|XP_017140327.1|DMIR
OG0009097	LOC4800750|XP_001357967.4|DPSE	LOC108154442|XP_017140203.1|DMIR
OG0009098	LOC4800743|XP_003736301.3|DPSE	LOC108156319|XP_017143197.1|DMIR
OG0009099	LOC4800265|XP_001357628.2|DPSE	LOC108155306|XP_017141512.1|DMIR
OG0009100	LOC4816511|XP_001356015.2|DPSE	LOC108164030|XP_017155094.2|DMIR
OG0009101	LOC4817624|XP_001357023.4|DPSE	LOC108161590|XP_017151367.1|DMIR
OG0009102	LOC4817303|XP_001356668.2|DPSE	LOC108161704|XP_017151510.1|DMIR
OG0009103	LOC4817374|XP_001356683.3|DPSE	LOC108162987|XP_017153484.1|DMIR
OG0009104	LOC6902962|XP_002132688.2|DPSE	LOC108163876|XP_017154879.1|DMIR
OG0009105	LOC4816566|XP_001355905.2|DPSE	LOC108163918|XP_017154935.2|DMIR
OG0009106	LOC4817533|XP_001356947.2|DPSE	LOC108163028|XP_017153560.1|DMIR
OG0009107	LOC4817928|XP_001357440.2|DPSE	LOC108162858|XP_017153292.1|DMIR
OG0009108	LOC4803314|XP_001360078.2|DPSE	LOC108157751|XP_017145421.1|DMIR
OG0009109	LOC4816863|XP_001356756.4|DPSE	LOC108162170|XP_017152251.1|DMIR
OG0009110	LOC4816805|XP_001356450.1|DPSE	LOC108162562|XP_017152848.1|DMIR
OG0009111	LOC6900043|XP_033238672.1|DPSE	LOC108153750|XP_017139369.1|DMIR
OG0009112	LOC4817379|XP_001356430.4|DPSE	LOC108162348|XP_017152538.1|DMIR
OG0009113	LOC4816741|XP_001356051.2|DPSE	LOC108163283|XP_033249383.1|DMIR
OG0009114	LOC4818113|XP_001357461.4|DPSE	LOC108162278|XP_017152425.2|DMIR
OG0009115	LOC6903330|XP_002132211.1|DPSE	LOC108162066|XP_017152099.1|DMIR
OG0009116	LOC6902661|XP_002133177.1|DPSE	LOC108164192|XP_017155301.1|DMIR
OG0009117	LOC4816474|XP_033236602.1|DPSE	LOC108163599|XP_017154473.1|DMIR
OG0009118	LOC4815080|XP_033239547.1|DPSE	LOC108153178|XP_017138516.1|DMIR
OG0009119	LOC4816588|XP_001356220.3|DPSE	LOC108162213|XP_033249201.1|DMIR
OG0009120	LOC4812741|XP_033237414.1|DPSE	LOC117186594|XP_033243465.1|DMIR
OG0009121	LOC4804055|XP_001360676.2|DPSE	LOC117190763|XP_033251716.1|DMIR, LOC108158467|XP_017146247.1|DMIR
OG0009122	LOC4804471|XP_001361029.2|DPSE	LOC117192947|XP_033253563.1|DMIR, LOC117192943|XP_033253560.1|DMIR, LOC108160952|XP_017150732.1|DMIR
OG0009123	LOC4804420|XP_001360987.1|DPSE	LOC108158848|XP_017147060.1|DMIR
OG0009124	LOC4817930|XP_001357382.2|DPSE	LOC108164313|XP_017155451.1|DMIR
OG0009125	LOC6898098|XP_002138180.1|DPSE	LOC108160999|XP_017150796.1|DMIR
OG0009126	LOC4804111|XP_001360724.2|DPSE	LOC117191423|XP_033252185.1|DMIR, LOC108159303|XP_017147964.1|DMIR
OG0009127	LOC4805447|XP_001361847.2|DPSE	LOC108159535|XP_033247259.1|DMIR, LOC117193449|XP_033254095.1|DMIR
OG0009128	LOC4803488|XP_001360205.2|DPSE	LOC108158300|XP_017146030.2|DMIR, LOC117188377|XP_033248051.1|DMIR
OG0009129	LOC4803369|XP_001360100.2|DPSE	LOC108160401|XP_017149882.2|DMIR, LOC117188008|XP_033247014.1|DMIR
OG0009130	LOC4805004|XP_015040355.2|DPSE	LOC108159912|XP_033248227.1|DMIR
OG0009131	LOC4805008|XP_001361478.1|DPSE	LOC117188448|XP_033248228.1|DMIR, LOC108160418|XP_017149906.2|DMIR, LOC108157627|XP_017145254.1|DMIR
OG0009132	LOC4803547|XP_001360255.4|DPSE	LOC108158876|XP_017147119.1|DMIR, LOC117190445|XP_033251412.1|DMIR
OG0009133	LOC4803344|XP_001360122.3|DPSE	LOC117190984|XP_033251855.1|DMIR, LOC108160872|XP_017150623.1|DMIR
OG0009134	LOC4805727|XP_033233742.1|DPSE	LOC117192851|XP_033253495.1|DMIR, LOC108160475|XP_017149984.2|DMIR, LOC108160476|XP_033247554.1|DMIR
OG0009135	LOC6898524|XP_002138565.3|DPSE	LOC117193262|XP_033253890.1|DMIR, LOC108160278|XP_033247139.1|DMIR
OG0009136	LOC4805422|XP_015040642.2|DPSE	LOC108159014|XP_017147378.1|DMIR, LOC117193549|XP_033254185.1|DMIR
OG0009137	LOC26532645|XP_033234039.1|DPSE	LOC108160567|XP_017150139.1|DMIR
OG0009138	LOC4804271|XP_001360853.3|DPSE	LOC108160570|XP_017150143.1|DMIR, LOC117190378|XP_033251350.1|DMIR
OG0009139	LOC4805443|XP_001361844.1|DPSE	LOC117193447|XP_033254094.1|DMIR, LOC108159112|XP_017147583.1|DMIR
OG0009140	LOC4804734|XP_001361247.3|DPSE	LOC117193027|XP_033253657.1|DMIR, LOC117193638|XP_033254274.1|DMIR, LOC108159834|XP_017148913.1|DMIR
OG0009141	LOC6898100|XP_002138182.1|DPSE	LOC108160849|XP_033248091.1|DMIR
OG0009142	LOC4803480|XP_001360198.2|DPSE	LOC108159889|XP_017148994.1|DMIR
OG0009143	LOC4803827|XP_001360481.3|DPSE	LOC117191245|XP_033252054.1|DMIR, LOC108160174|XP_017149487.1|DMIR
OG0009144	LOC26533240|XP_015039375.2|DPSE	LOC108160176|XP_017149489.2|DMIR, LOC117188075|XP_033247273.1|DMIR, LOC117188165|XP_033247499.1|DMIR, LOC117191271|XP_033252073.1|DMIR
OG0009145	LOC4805270|XP_001361695.1|DPSE	LOC108159632|XP_017148579.1|DMIR, LOC117193718|XP_033254334.1|DMIR
OG0009146	LOC4805155|XP_001361605.1|DPSE	LOC117193367|XP_033253977.1|DMIR, LOC108160560|XP_033247339.1|DMIR
OG0009147	LOC6899101|XP_002139018.3|DPSE	LOC108158084|XP_017145721.2|DMIR
OG0009148	LOC4804005|XP_001360636.4|DPSE	LOC108160388|XP_033251360.1|DMIR, LOC117185961|XP_033251515.1|DMIR, LOC117185745|XP_033247291.1|DMIR
OG0009149	LOC4804942|XP_001361423.3|DPSE	LOC108158046|XP_017145680.1|DMIR
OG0009150	LOC6898467|XP_002138510.2|DPSE	LOC117188146|XP_033247432.1|DMIR, LOC108158948|XP_017147264.2|DMIR
OG0009151	LOC4805102|XP_001361560.2|DPSE	LOC117193965|XP_033254508.1|DMIR, LOC108160491|XP_017150016.1|DMIR
OG0009152	LOC4805116|XP_001361574.3|DPSE	LOC117194007|XP_033254533.1|DMIR, LOC108158804|XP_017146980.1|DMIR
OG0009153	LOC4804302|XP_001360882.2|DPSE	LOC108158748|XP_017146847.1|DMIR, LOC117189832|XP_033250786.1|DMIR
OG0009154	LOC6896872|XP_033240084.1|DPSE	LOC108157317|XP_017144815.1|DMIR
OG0009155	LOC4805045|XP_001361510.3|DPSE	LOC108158956|XP_017147272.1|DMIR, LOC117194199|XP_033254745.1|DMIR
OG0009156	LOC4816268|XP_001355845.4|DPSE	LOC108164186|XP_033249639.1|DMIR
OG0009157	LOC4816469|XP_001356271.3|DPSE	LOC108163432|XP_017154203.2|DMIR
OG0009158	LOC4812069|XP_001352474.3|DPSE	LOC108152589|XP_017137527.1|DMIR
OG0009159	LOC6901873|XP_002133411.2|DPSE	LOC108158667|XP_017146667.1|DMIR
OG0009160	LOC6898357|XP_002138410.2|DPSE	LOC108158735|XP_017146827.1|DMIR
OG0009161	LOC4814855|XP_015041836.1|DPSE	LOC117186413|XP_033243068.1|DMIR, LOC117186081|XP_033242072.1|DMIR, LOC108155736|XP_033251722.1|DMIR
OG0009162	LOC4813415|XP_001353804.3|DPSE	LOC108150949|XP_017134771.1|DMIR
OG0009163	LOC4812759|XP_015043085.2|DPSE	LOC108152437|XP_017137258.1|DMIR
OG0009164	LOC6900551|XP_015042910.2|DPSE	LOC108153025|XP_017138268.1|DMIR
OG0009165	LOC4813706|XP_001353848.4|DPSE	LOC108165332|XP_017156855.2|DMIR
OG0009166	LOC4813409|XP_001353617.4|DPSE	LOC108165308|XP_017156832.1|DMIR
OG0009167	LOC4813921|XP_001354084.2|DPSE	LOC108153286|XP_017138647.1|DMIR
OG0009168	LOC4813922|XP_001354085.2|DPSE	LOC108153287|XP_017138648.1|DMIR
OG0009169	LOC4812468|XP_033240828.1|DPSE	LOC108151244|XP_017135235.1|DMIR
OG0009170	LOC4812393|XP_033238772.1|DPSE	LOC108151286|XP_017135306.1|DMIR
