Orthogroup	DPSE.longest_only	DERE.longest_only
OG0010701	LOC6902535|XP_002133075.2|DPSE	LOC6542427|XP_001968442.1|DERE
OG0010702	LOC117184082|XP_033236103.1|DPSE, LOC6902802|XP_002132539.2|DPSE	LOC6541194|XP_001968196.1|DERE
OG0010703	LOC4817247|XP_001356740.4|DPSE	LOC6543178|XP_026834373.1|DERE
OG0010704	LOC4817760|XP_001357112.3|DPSE	LOC6542414|XP_001968651.1|DERE
OG0010705	LOC6900944|XP_002134645.1|DPSE	LOC6544392|XP_001971693.2|DERE
OG0010706	LOC4813152|XP_001353782.3|DPSE	LOC6543582|XP_001972295.3|DERE
OG0010707	LOC6900069|XP_033239567.1|DPSE	LOC6544192|XP_001971950.2|DERE
OG0010708	LOC6902828|XP_002132564.2|DPSE	LOC6544807|XP_026833621.1|DERE
OG0010709	LOC4812569|XP_001352586.3|DPSE	LOC6544524|XP_001973050.1|DERE
OG0010710	LOC4812285|XP_001352597.3|DPSE	LOC6543829|XP_001971879.2|DERE
OG0010712	LOC4812711|XP_001353090.1|DPSE	LOC6544785|XP_001971605.1|DERE
OG0010713	LOC4813144|XP_001353440.2|DPSE	LOC6546280|XP_001972904.2|DERE
OG0010714	LOC6900436|XP_002134827.1|DPSE	LOC6544625|XP_015013724.1|DERE
OG0010715	LOC26532847|XP_015043398.1|DPSE	LOC26526432|XP_015014280.1|DERE
OG0010716	LOC4812832|XP_001353526.1|DPSE	LOC6543929|XP_001973664.1|DERE
OG0010717	LOC26532009|XP_015042552.2|DPSE	LOC6544116|XP_001973112.2|DERE
OG0010718	LOC6900626|XP_033237504.1|DPSE	LOC6545707|XP_001972720.1|DERE
OG0010719	LOC4802963|XP_003736871.2|DPSE	LOC6553280|XP_001979198.3|DERE
OG0010720	LOC4813818|XP_001353150.1|DPSE	LOC6544556|XP_015013057.1|DERE
OG0010721	LOC4812997|XP_001353154.3|DPSE	LOC6544342|XP_001973085.1|DERE
OG0010722	LOC4805211|XP_001361652.4|DPSE	LOC6548471|XP_001975190.1|DERE
OG0010723	LOC6899902|XP_002135270.2|DPSE	LOC6544199|XP_001973741.2|DERE
OG0010724	LOC26533119|XP_015039929.2|DPSE	LOC6547642|XP_001974959.2|DERE
OG0010725	LOC4804413|XP_033234263.1|DPSE	LOC6547638|XP_001974955.1|DERE
OG0010726	LOC6898254|XP_002138320.1|DPSE	LOC6548661|XP_001975383.1|DERE
OG0010727	LOC4803455|XP_001360176.2|DPSE	LOC6542094|XP_001970691.1|DERE
OG0010728	LOC4803472|XP_001360190.3|DPSE	LOC6541827|XP_001970672.1|DERE
OG0010729	LOC4803427|XP_001360142.2|DPSE	LOC6541650|XP_001970744.1|DERE
OG0010730	LOC6898915|XP_002138884.2|DPSE	LOC26526816|XP_015012861.1|DERE
OG0010731	LOC4804602|XP_001361136.3|DPSE	LOC6547597|XP_001974896.2|DERE
OG0010732	LOC26533219|XP_015039153.1|DPSE	LOC26527099|XP_015012909.1|DERE
OG0010733	LOC6903655|XP_015034997.1|DPSE	LOC6548388|XP_026836371.1|DERE
OG0010734	LOC4803975|XP_001360612.4|DPSE	LOC6548817|XP_001975602.1|DERE
OG0010735	LOC4805104|XP_001361561.2|DPSE	LOC6547177|XP_001976075.1|DERE
OG0010736	LOC4805673|XP_001362033.3|DPSE	LOC6542677|XP_001970785.1|DERE
OG0010737	LOC117183588|XP_033233893.1|DPSE	LOC26526092|XP_015015446.1|DERE
OG0010738	LOC4800233|XP_001357546.2|DPSE	LOC6554421|XP_001981922.1|DERE
OG0010739	LOC6897433|XP_033232468.1|DPSE	LOC26526891|XP_026831562.1|DERE
OG0010740	LOC6897641|XP_003736750.3|DPSE	LOC6552335|XP_026837565.1|DERE
OG0010741	LOC6897660|XP_002137799.2|DPSE	LOC6553888|XP_026837663.1|DERE
OG0010742	LOC6897455|XP_002137603.2|DPSE, LOC26533150|XP_033236429.1|DPSE	LOC6552504|XP_001979812.1|DERE
OG0010743	LOC6898000|XP_002138093.2|DPSE	LOC6553834|XP_001979499.1|DERE
OG0010744	LOC4802984|XP_001359792.4|DPSE	LOC6553232|XP_001979226.1|DERE
OG0010745	LOC4802337|XP_033234455.1|DPSE	LOC6553269|XP_001980128.1|DERE
OG0010746	LOC6896782|XP_033241788.1|DPSE	LOC6552465|XP_001980883.2|DERE
OG0010747	LOC6903676|XP_033232512.1|DPSE	LOC6555488|XP_026835724.1|DERE
OG0010748	LOC4802081|XP_001359070.1|DPSE	LOC6552467|XP_001979826.1|DERE
OG0010749	LOC6901060|XP_015042239.2|DPSE, LOC6900094|XP_002135452.3|DPSE	LOC6554841|XP_001981997.1|DERE
OG0010750	LOC6897485|XP_002137634.3|DPSE	LOC6554840|XP_026836704.1|DERE
OG0010751	LOC4803258|XP_003736933.1|DPSE	LOC6554049|XP_001979534.1|DERE
OG0010752	LOC6896728|XP_002136941.3|DPSE	LOC26526570|XP_015009387.2|DERE
OG0010753	LOC4800925|XP_001358112.4|DPSE	LOC6554879|XP_001982217.1|DERE
OG0010754	LOC4801850|XP_001358881.2|DPSE	LOC6551942|XP_001980630.1|DERE
OG0010755	LOC4801321|XP_033233141.1|DPSE	LOC6555405|XP_001981655.1|DERE
OG0010756	LOC6897148|XP_033233140.1|DPSE	LOC6555430|XP_001981656.2|DERE
OG0010757	LOC6896775|XP_033240265.1|DPSE	LOC6554623|XP_001981345.1|DERE
OG0010758	LOC4800492|XP_015038574.2|DPSE	LOC6554600|XP_001981335.1|DERE
OG0010759	LOC4800342|XP_001357570.3|DPSE	LOC6554812|XP_001981112.1|DERE
OG0010760	LOC4803138|XP_001359930.3|DPSE	LOC6551875|XP_001980599.1|DERE
OG0010761	LOC4802268|XP_001359222.2|DPSE	LOC6553014|XP_001979105.1|DERE
OG0010762	LOC4801094|XP_001358246.3|DPSE	LOC6554280|XP_001981476.2|DERE
OG0010763	LOC4800982|XP_033232813.1|DPSE	LOC6555394|XP_001982350.1|DERE
OG0010764	LOC6897033|XP_002137218.2|DPSE	LOC6555304|XP_001982325.1|DERE
OG0010765	LOC6896834|XP_002137037.3|DPSE	LOC6555357|XP_001981436.1|DERE
OG0010766	LOC6897237|XP_002137409.2|DPSE	LOC6552255|XP_001980736.3|DERE
OG0010767	LOC4800288|XP_001357607.3|DPSE	LOC6555030|XP_026838313.1|DERE
OG0010768	LOC4800754|XP_001357970.3|DPSE	LOC6555238|XP_001981645.2|DERE
OG0010769	LOC4801381|XP_001358484.3|DPSE	LOC6554144|XP_001981903.1|DERE
OG0010770	LOC4800250|XP_001357638.2|DPSE	LOC6554363|XP_001981253.1|DERE
OG0010771	LOC4804027|XP_001360657.2|DPSE	LOC6542156|XP_001970535.1|DERE
OG0010772	LOC4802685|XP_001359555.2|DPSE	LOC6552197|XP_001979739.3|DERE
OG0010773	LOC6897727|XP_002137836.2|DPSE	LOC6552217|XP_001979740.1|DERE
OG0010774	LOC4802736|XP_001359600.2|DPSE	LOC6552150|XP_001978823.1|DERE
OG0010775	LOC4801997|XP_033233518.1|DPSE	LOC113563743|XP_026831795.1|DERE
OG0010776	LOC4817995|XP_001357417.1|DPSE	LOC6548791|XP_001973979.1|DERE
OG0010777	LOC6897669|XP_002137805.2|DPSE	LOC6553983|XP_001980440.1|DERE
OG0010778	LOC4802595|XP_001359486.3|DPSE	LOC6553870|XP_001980469.3|DERE
OG0010779	LOC6897656|XP_002137795.2|DPSE	LOC6553835|XP_001980474.1|DERE
OG0010780	LOC4800933|XP_001358120.3|DPSE	LOC6554794|XP_001982225.2|DERE
OG0010781	LOC4801702|XP_003736577.2|DPSE	LOC6552968|XP_001980969.1|DERE
OG0010782	LOC4803263|XP_001360034.5|DPSE	LOC6553909|XP_001979525.1|DERE
OG0010783	LOC4802331|XP_001359269.3|DPSE	LOC6553255|XP_001980122.1|DERE
OG0010784	LOC117183684|XP_033234318.1|DPSE	LOC6548164|XP_001975270.2|DERE
OG0010785	LOC6898947|XP_002138908.2|DPSE	LOC6546954|XP_001976023.2|DERE
OG0010786	LOC4804463|XP_001361022.4|DPSE	LOC6546701|XP_026836182.1|DERE
OG0010787	LOC6898443|XP_033233448.1|DPSE	LOC6546808|XP_001975918.1|DERE
OG0010788	LOC6898237|XP_033234790.1|DPSE	LOC26526246|XP_015012764.1|DERE
OG0010789	LOC6899117|XP_002139034.3|DPSE, LOC6899118|XP_002139035.2|DPSE	LOC6547119|XP_001975473.1|DERE
OG0010790	LOC6898802|XP_002138776.2|DPSE	LOC6548995|XP_001975546.1|DERE
OG0010791	LOC6902493|XP_002133038.2|DPSE	LOC6555988|XP_001982853.1|DERE
OG0010792	LOC4814372|XP_001354369.3|DPSE	LOC6550255|XP_001977681.1|DERE
OG0010793	LOC6901173|XP_033240551.1|DPSE	LOC6549987|XP_026837295.1|DERE
OG0010794	LOC6897098|XP_002137282.3|DPSE	LOC6543947|XP_001971924.2|DERE
OG0010795	LOC6903171|XP_033235188.1|DPSE	LOC26526207|XP_015014240.1|DERE
OG0010797	LOC6897525|XP_002137675.2|DPSE	LOC6544970|XP_001973237.1|DERE
OG0010798	LOC6900146|XP_002135486.2|DPSE, LOC4812501|XP_033241099.1|DPSE	LOC6545085|XP_026833492.1|DERE
OG0010799	LOC26533010|XP_015035180.2|DPSE	LOC6545292|XP_001972631.1|DERE
OG0010800	LOC117184389|XP_033237366.1|DPSE	LOC113563889|XP_026832622.1|DERE
OG0010801	LOC4816130|XP_001355756.3|DPSE	LOC6541179|XP_001969643.1|DERE
OG0010802	LOC6903248|XP_002132947.1|DPSE	LOC6543407|XP_001968702.1|DERE
OG0010803	LOC6901457|XP_033238679.1|DPSE	LOC6542665|XP_026835062.1|DERE
OG0010804	LOC4811735|XP_001352307.3|DPSE	LOC6543065|XP_026835033.1|DERE
OG0010805	LOC6900662|XP_002135030.2|DPSE	LOC6543125|XP_001969728.1|DERE
OG0010806	LOC4817438|XP_033235575.1|DPSE	LOC6541259|XP_001969879.1|DERE
OG0010807	LOC4817947|XP_001357206.2|DPSE	LOC6540688|XP_001968870.1|DERE
OG0010808	LOC26533594|XP_033238853.1|DPSE	LOC6550677|XP_001978035.3|DERE
OG0010810	LOC6898943|XP_015040630.2|DPSE	LOC6546992|XP_001976034.1|DERE
OG0010820	LOC4814023|XP_001354150.1|DPSE	LOC6544984|XP_001971552.1|DERE
OG0010821	LOC117184035|XP_033235929.1|DPSE, LOC6902679|XP_002133195.2|DPSE	LOC6548906|XP_001974173.1|DERE
OG0010824	LOC4812574|XP_033238248.1|DPSE	LOC6544407|XP_001972037.1|DERE
OG0010825	LOC6898805|XP_002138779.3|DPSE	LOC6549160|XP_001975720.3|DERE
OG0010827	LOC4800357|XP_001357558.3|DPSE	LOC6552498|XP_001980853.2|DERE
OG0010828	LOC4815875|XP_001355631.3|DPSE	LOC6549749|XP_001977352.1|DERE
OG0010830	LOC117183953|XP_033235519.1|DPSE	LOC6541694|XP_001969436.2|DERE
OG0010831	LOC117183938|XP_033235466.1|DPSE, LOC117183939|XP_033235467.1|DPSE	LOC113564040|XP_026834028.1|DERE
OG0010832	LOC6898070|XP_002138155.2|DPSE	LOC6548504|XP_001976653.1|DERE
OG0010833	LOC6897762|XP_002137867.2|DPSE	LOC6547918|XP_026836253.1|DERE
OG0010834	LOC4815842|XP_001355653.1|DPSE	LOC6550001|XP_001977467.2|DERE
OG0010835	LOC4814964|XP_033240233.1|DPSE	LOC6550404|XP_026837699.1|DERE
OG0010837	LOC4812354|XP_001353004.4|DPSE	LOC6546296|XP_026832916.1|DERE
OG0010838	LOC117184451|XP_033237975.1|DPSE	LOC113563966|XP_026833871.1|DERE
OG0010839	LOC4812868|XP_033241068.1|DPSE, LOC117185406|XP_033241550.1|DPSE	LOC6545752|XP_001973450.1|DERE
OG0010840	LOC4813736|XP_001353294.2|DPSE	LOC6545891|XP_026832509.1|DERE
OG0010841	LOC4816291|XP_001356247.2|DPSE	LOC6540895|XP_001969583.2|DERE
OG0010842	LOC6898019|XP_002138108.2|DPSE	LOC26526925|XP_015015575.2|DERE
OG0010843	LOC26532188|XP_033233566.1|DPSE	LOC26526265|XP_015012768.1|DERE
OG0010844	LOC13036408|XP_003736560.2|DPSE	LOC6555179|XP_001982277.1|DERE
OG0010845	LOC6901800|XP_002134468.1|DPSE	LOC6551278|XP_001976897.1|DERE
OG0010846	LOC4802192|XP_003736687.2|DPSE	LOC26526806|XP_015009408.1|DERE
OG0010847	LOC4816003|XP_015041095.2|DPSE	LOC6551500|XP_015010881.1|DERE
OG0010848	LOC6902139|XP_002133670.2|DPSE	LOC6550732|XP_001978155.1|DERE
OG0010850	LOC4815533|XP_001355378.3|DPSE	LOC6551145|XP_026838090.1|DERE
OG0010852	LOC6902244|XP_002133771.1|DPSE, LOC6902837|XP_002132573.2|DPSE	LOC6547943|XP_001976461.2|DERE
OG0010853	LOC4815663|XP_001355228.1|DPSE	LOC6555592|XP_026837674.1|DERE
OG0010854	LOC6901505|XP_033239268.1|DPSE	LOC6550232|XP_026837560.1|DERE
OG0010855	LOC4815100|XP_033240370.1|DPSE	LOC6550320|XP_001976768.1|DERE
OG0010858	LOC6901225|XP_002133926.2|DPSE	LOC6550147|XP_001977544.1|DERE
OG0010859	LOC4816288|XP_001356227.1|DPSE	LOC6540863|XP_001969554.1|DERE
OG0010862	LOC4816335|XP_001355979.1|DPSE	LOC6541197|XP_001968425.1|DERE
OG0010863	LOC6902772|XP_002132515.2|DPSE	LOC6542144|XP_001969366.1|DERE
OG0010865	LOC4816596|XP_001356023.2|DPSE	LOC6542705|XP_026834805.1|DERE
OG0010866	LOC4812605|XP_015043572.2|DPSE	LOC6545724|XP_015013561.1|DERE
OG0010867	LOC4813457|XP_001353467.2|DPSE	LOC26526638|XP_015014321.1|DERE
OG0010868	LOC4812010|XP_001352662.3|DPSE	LOC6543734|XP_001971941.1|DERE
OG0010869	LOC6900205|XP_002135537.1|DPSE	LOC26526355|XP_015014264.2|DERE
OG0010870	LOC6900854|XP_033237393.1|DPSE	LOC26526118|XP_015014223.1|DERE
OG0010871	LOC6900855|XP_002135213.3|DPSE	LOC26526508|XP_015014291.1|DERE
OG0010872	LOC117184805|XP_033239631.1|DPSE	LOC26527056|XP_026832821.1|DERE
OG0010873	LOC6900157|XP_033239541.1|DPSE	LOC6544086|XP_001972991.1|DERE
OG0010874	LOC6900372|XP_033238234.1|DPSE	LOC113563969|XP_026833876.1|DERE, LOC26526688|XP_026833877.1|DERE
OG0010875	LOC6900391|XP_002134784.3|DPSE	LOC6544300|XP_001971442.1|DERE
OG0010877	LOC6900503|XP_033240023.1|DPSE	LOC6546217|XP_001972912.1|DERE
OG0010878	LOC6900371|XP_002134766.1|DPSE	LOC6545739|XP_001972746.1|DERE
OG0010879	LOC4813417|XP_001353693.1|DPSE	LOC26526774|XP_015014343.2|DERE
OG0010880	LOC4812945|XP_001353976.4|DPSE	LOC6546246|XP_001972853.2|DERE
OG0010881	LOC6898814|XP_002138788.2|DPSE	LOC6546632|XP_001975848.2|DERE
OG0010882	LOC6898247|XP_002138313.2|DPSE	LOC6548844|XP_001975358.1|DERE
OG0010883	LOC6900813|XP_002135172.2|DPSE	LOC6546003|XP_001972815.1|DERE
OG0010885	LOC4813789|XP_001353594.4|DPSE	LOC6544958|XP_001972638.1|DERE
OG0010886	LOC6897709|XP_015038002.2|DPSE, LOC6897719|XP_002137834.2|DPSE	LOC6546089|XP_001972781.1|DERE
OG0010887	LOC4812941|XP_001353190.4|DPSE	LOC6545140|XP_001972771.2|DERE
OG0010888	LOC6898635|XP_002138640.3|DPSE	LOC6547276|XP_001976099.1|DERE
OG0010889	LOC6898041|XP_002138129.1|DPSE	LOC6546900|XP_026836691.1|DERE
OG0010890	LOC4804572|XP_001361113.3|DPSE	LOC6541068|XP_001970370.2|DERE
OG0010892	LOC6899094|XP_002139011.3|DPSE	LOC6548351|XP_001975315.1|DERE
OG0010893	LOC4803589|XP_001360290.4|DPSE	LOC6542212|XP_001970480.1|DERE
OG0010894	LOC6899106|XP_002139023.2|DPSE	LOC26526300|XP_015012777.1|DERE
OG0010897	LOC4802323|XP_001359263.2|DPSE	LOC6552974|XP_001980115.2|DERE
OG0010898	LOC4802500|XP_001359410.4|DPSE	LOC6552375|XP_001978886.1|DERE
OG0010901	LOC6897166|XP_002137346.3|DPSE	LOC6553632|XP_026839570.1|DERE
OG0010902	LOC6896776|XP_002136982.1|DPSE	LOC6554622|XP_001981344.1|DERE
OG0010903	LOC4800340|XP_001357573.3|DPSE	LOC6554936|XP_001981117.1|DERE
OG0010904	LOC4803130|XP_001359923.3|DPSE	LOC6551879|XP_026835006.1|DERE
OG0010905	LOC4801243|XP_001358366.3|DPSE	LOC6554610|XP_001981562.1|DERE
OG0010907	LOC4802970|XP_001359781.2|DPSE	LOC6553211|XP_001979213.1|DERE
OG0010908	LOC4802868|XP_001359700.3|DPSE	LOC6554058|XP_026831970.1|DERE, LOC113563759|XP_026831972.1|DERE
OG0010909	LOC13036560|XP_003736646.3|DPSE	LOC26526890|XP_015010535.1|DERE
OG0010910	LOC4800629|XP_001357869.2|DPSE	LOC6555358|XP_001981437.1|DERE
OG0010911	LOC4802513|XP_001359421.3|DPSE	LOC6552100|XP_001978870.1|DERE
OG0010912	LOC4803098|XP_001359896.3|DPSE	LOC6553163|XP_001980023.3|DERE
OG0010913	LOC13036472|XP_033240594.1|DPSE	LOC6554909|XP_015009240.2|DERE
OG0010914	LOC4803833|XP_001360487.4|DPSE	LOC6549318|XP_001974489.3|DERE
OG0010916	LOC4805393|XP_001361802.2|DPSE	LOC6548035|XP_001975248.1|DERE
OG0010917	LOC6898166|XP_015039233.1|DPSE	LOC26526057|XP_026835649.1|DERE
OG0010918	LOC4816218|XP_001355742.4|DPSE	LOC6548940|XP_001974218.2|DERE
OG0010919	LOC6903149|XP_002132849.3|DPSE	LOC6542626|XP_026835135.1|DERE
OG0010921	LOC6902739|XP_015036858.1|DPSE	LOC26527025|XP_015012899.1|DERE
OG0010922	LOC4817619|XP_001357019.3|DPSE	LOC6542833|XP_001968267.1|DERE
OG0010923	LOC117184369|XP_033237343.1|DPSE	LOC6551664|XP_026838478.1|DERE
OG0010924	LOC4816726|XP_001355990.3|DPSE	LOC113564133|XP_026835217.1|DERE
OG0010925	LOC4814143|XP_015042410.2|DPSE	LOC6544393|XP_026832945.1|DERE
OG0010927	LOC6900164|XP_002135503.2|DPSE	LOC6543935|XP_026833285.1|DERE
OG0010928	LOC4813245|XP_001353832.3|DPSE	LOC6545113|XP_001972082.3|DERE
OG0010929	LOC4816313|XP_001356135.2|DPSE	LOC6541311|XP_001969663.1|DERE
OG0010930	LOC4816456|XP_001356125.4|DPSE, LOC117183909|XP_033235251.1|DPSE	LOC6542227|XP_001969651.1|DERE
OG0010931	LOC26533818|XP_015036906.2|DPSE	LOC26526616|XP_015015538.1|DERE
OG0010932	LOC6903510|XP_002132387.2|DPSE	LOC6541817|XP_001969405.1|DERE
OG0010933	LOC4816977|XP_001356780.3|DPSE	LOC6543290|XP_001969874.1|DERE
OG0010934	LOC4818083|XP_001357230.4|DPSE	LOC6540787|XP_001968839.1|DERE
OG0010935	LOC4816351|XP_001356140.3|DPSE	LOC6541907|XP_001969669.3|DERE
OG0010936	LOC6902673|XP_002133189.2|DPSE	LOC6550605|XP_001978027.1|DERE
OG0010937	LOC4816512|XP_001355880.3|DPSE	LOC6549579|XP_001974464.2|DERE, LOC6549576|XP_001974461.1|DERE
OG0010946	LOC4802324|XP_001359264.4|DPSE	LOC113563744|XP_026831799.1|DERE
OG0010956	LOC117183712|XP_033234483.1|DPSE	LOC26526283|XP_015012774.1|DERE
OG0010957	LOC6897345|XP_002137498.3|DPSE	LOC6552918|XP_001980991.2|DERE
OG0010960	LOC6902576|XP_033235430.1|DPSE	LOC113564079|XP_026834593.1|DERE
OG0010962	LOC4816115|XP_001355740.4|DPSE	LOC6548321|XP_026838679.1|DERE
OG0010963	LOC4818060|XP_033235374.1|DPSE	LOC6543377|XP_001968950.1|DERE
OG0010964	LOC4816236|XP_001355857.4|DPSE	LOC6543448|XP_001970010.1|DERE
OG0010965	LOC4803862|XP_033233552.1|DPSE	LOC6547539|XP_001976305.2|DERE
OG0010966	LOC4813032|XP_001353997.3|DPSE	LOC6546005|XP_001972817.1|DERE
OG0010967	LOC4814606|XP_001354658.3|DPSE	LOC6550323|XP_001976771.1|DERE
OG0010969	LOC4800976|XP_001358157.2|DPSE	LOC6554373|XP_001982356.2|DERE
OG0010971	LOC4802095|XP_033239313.1|DPSE	LOC6552411|XP_026831510.1|DERE
OG0010972	LOC4803244|XP_001360017.4|DPSE	LOC6553957|XP_001979552.1|DERE
OG0010974	LOC4812717|XP_001353096.3|DPSE	LOC6545652|XP_001971611.1|DERE
OG0010975	LOC26533184|XP_033232308.1|DPSE	LOC26526293|XP_015010468.2|DERE
OG0010977	LOC26533261|XP_033241854.1|DPSE	LOC6551946|XP_001980634.1|DERE
OG0010978	LOC6901100|XP_002134576.2|DPSE	LOC6550187|XP_026838105.1|DERE
OG0010980	LOC4815931|XP_001355307.3|DPSE	LOC6550724|XP_026837881.1|DERE
OG0010981	LOC4815579|XP_033240192.1|DPSE	LOC6555700|XP_001982477.1|DERE
OG0010982	LOC4815205|XP_001354774.2|DPSE	LOC6550519|XP_001977909.1|DERE
OG0010983	LOC4814365|XP_001354350.2|DPSE	LOC6550113|XP_026837665.1|DERE
OG0010984	LOC4815551|XP_001355477.3|DPSE	LOC6556101|XP_001982959.1|DERE
OG0010985	LOC4802049|XP_001359042.3|DPSE	LOC6552834|XP_001978979.2|DERE
OG0010986	LOC6901230|XP_033238298.1|DPSE	LOC6550152|XP_026837904.1|DERE
OG0010987	LOC4815989|XP_001355641.4|DPSE	LOC6550986|XP_001976919.2|DERE
OG0010988	LOC6901765|XP_002134435.1|DPSE	LOC6551446|XP_001978544.2|DERE
OG0010989	LOC26532915|XP_015037088.2|DPSE	LOC6552348|XP_001979769.2|DERE
OG0010990	LOC4816380|XP_015036849.2|DPSE	LOC6549449|XP_001974271.1|DERE
OG0010991	LOC4817884|XP_001357199.2|DPSE	LOC6543447|XP_001969512.1|DERE
OG0010993	LOC4817542|XP_033235944.1|DPSE	LOC6541404|XP_026835173.1|DERE
OG0010994	LOC4818101|XP_033235868.1|DPSE	LOC6548359|XP_001973962.1|DERE
OG0010995	LOC4814105|XP_015042411.2|DPSE	LOC6544396|XP_001971697.1|DERE
OG0010997	LOC6900048|XP_033240041.1|DPSE	LOC26526320|XP_026833400.1|DERE
OG0010998	LOC117184427|XP_033237648.1|DPSE	LOC26526778|XP_026832341.1|DERE
OG0010999	LOC6900003|XP_002135368.1|DPSE	LOC6544741|XP_001973203.1|DERE
OG0011000	LOC26532947|XP_015042458.2|DPSE	LOC26526756|XP_015014339.1|DERE
OG0011002	LOC6900342|XP_002134739.2|DPSE	LOC6544561|XP_001973095.2|DERE
OG0011003	LOC4812825|XP_001353151.2|DPSE	LOC6544555|XP_001973089.1|DERE
OG0011004	LOC26532794|XP_015039931.2|DPSE	LOC26526045|XP_015012726.1|DERE
OG0011005	LOC6898273|XP_002138340.2|DPSE	LOC6549553|XP_001975641.1|DERE
OG0011006	LOC117183498|XP_033233225.1|DPSE	LOC6548342|XP_001975513.1|DERE
OG0011007	LOC117183529|XP_033233476.1|DPSE	LOC113564087|XP_026834667.1|DERE
OG0011008	LOC4801196|XP_001358325.4|DPSE	LOC26526351|XP_026831822.1|DERE
OG0011009	LOC26532139|XP_015038943.1|DPSE	LOC26526765|XP_015010523.1|DERE
OG0011010	LOC13036506|XP_003736761.2|DPSE	LOC26526811|XP_015010528.1|DERE
OG0011011	LOC4801201|XP_001358329.3|DPSE	LOC6552322|XP_001979763.2|DERE
OG0011012	LOC26533969|XP_015038369.1|DPSE	LOC26526285|XP_015010465.1|DERE
OG0011014	LOC4803228|XP_001360004.2|DPSE	LOC6551969|XP_001980654.1|DERE
OG0011015	LOC4801502|XP_001358581.2|DPSE	LOC6552267|XP_001980748.1|DERE
OG0011017	LOC4800790|XP_001358003.1|DPSE	LOC6552215|XP_001980734.1|DERE
OG0011018	LOC6897416|XP_002137568.2|DPSE	LOC6553549|XP_001980250.2|DERE
OG0011019	LOC4802001|XP_001359010.2|DPSE	LOC6553546|XP_001980247.1|DERE
OG0011020	LOC6897852|XP_033232453.1|DPSE	LOC6553200|XP_001979161.1|DERE
OG0011021	LOC13036360|XP_003736776.2|DPSE	LOC6552846|XP_001980954.1|DERE
OG0011022	LOC4801338|XP_001358449.2|DPSE	LOC6553865|XP_001979608.1|DERE
OG0011023	LOC117183317|XP_033232707.1|DPSE	LOC113563707|XP_026831499.1|DERE
OG0011024	LOC4801810|XP_001358844.3|DPSE	LOC6552899|XP_001980982.2|DERE
OG0011025	LOC4801656|XP_015037343.2|DPSE	LOC6553390|XP_001980207.3|DERE
OG0011026	LOC26533096|XP_033235017.1|DPSE, LOC117183365|XP_033232958.1|DPSE	LOC6555242|XP_015009089.2|DERE
OG0011027	LOC6901596|XP_002134267.1|DPSE, LOC13036432|XP_003736408.3|DPSE	LOC26526734|XP_015009405.1|DERE
OG0011030	LOC26534339|XP_015040850.1|DPSE	LOC26526878|XP_015012870.1|DERE
OG0011031	LOC6898816|XP_002138790.2|DPSE	LOC6548247|XP_001975196.1|DERE
OG0011032	LOC4805433|XP_001361834.3|DPSE	LOC6548372|XP_001976647.1|DERE
OG0011033	LOC6898445|XP_002138488.1|DPSE	LOC6548057|XP_001976518.1|DERE
OG0011034	LOC4804279|XP_001360860.2|DPSE	LOC6546810|XP_001975920.2|DERE
OG0011035	LOC6902359|XP_015036946.2|DPSE	LOC6540833|XP_015014491.1|DERE
OG0011036	LOC4816869|XP_001356664.4|DPSE	LOC6549237|XP_026836614.1|DERE
OG0011037	LOC6903191|XP_033236107.1|DPSE, LOC4817631|XP_033236388.1|DPSE	LOC6542260|XP_001968282.1|DERE
OG0011038	LOC6903028|XP_002132752.3|DPSE	LOC26526387|XP_015015498.1|DERE
OG0011039	LOC4817176|XP_001356799.3|DPSE	LOC6542574|XP_001969852.1|DERE
OG0011040	LOC6903049|XP_002132773.3|DPSE	LOC6541985|XP_001969840.1|DERE
OG0011041	LOC6903215|XP_002132916.1|DPSE	LOC6549196|XP_001974415.1|DERE
OG0011042	LOC4817823|XP_033236724.1|DPSE	LOC6542369|XP_015015088.1|DERE
OG0011043	LOC26532067|XP_015036750.1|DPSE	LOC26526965|XP_015015583.1|DERE
OG0011045	LOC6901281|XP_002133982.1|DPSE	LOC6550321|XP_001976769.1|DERE
OG0011047	LOC4815739|XP_001355523.3|DPSE	LOC6550631|XP_001978143.2|DERE
OG0011048	LOC4815016|XP_001354950.2|DPSE, LOC6897264|XP_002137425.2|DPSE	LOC6550400|XP_001977847.1|DERE
OG0011049	LOC6902131|XP_002133662.1|DPSE	LOC6550464|XP_026838095.1|DERE
OG0011050	LOC4815744|XP_001355244.1|DPSE	LOC6555566|XP_001982591.1|DERE
OG0011051	LOC4813043|XP_001353346.4|DPSE	LOC6543876|XP_001971511.1|DERE
OG0011052	LOC6900764|XP_002135123.1|DPSE	LOC6544584|XP_001972383.1|DERE
OG0011053	LOC6900162|XP_002135501.2|DPSE	LOC6544021|XP_001973021.1|DERE
OG0011054	LOC6900176|XP_002135515.1|DPSE	LOC6544951|XP_001971545.2|DERE
OG0011056	LOC117184163|XP_033236533.1|DPSE, LOC4817004|XP_015036289.1|DPSE	LOC6547463|XP_026836244.1|DERE
OG0011057	LOC4805269|XP_001361694.2|DPSE	LOC6548382|XP_001975141.1|DERE
OG0011058	LOC4816221|XP_001355807.2|DPSE	LOC6542579|XP_001969241.1|DERE
