Orthogroup	DPSE.longest_only	DSUB.longest_only
OG0010564	LOC4801164|XP_001358298.3|DPSE	LOC117896293|XP_034660404.1|DSUB
OG0010565	LOC4800392|XP_001357677.5|DPSE	LOC117898090|XP_034663161.1|DSUB
OG0010566	LOC13036470|XP_003736230.1|DPSE	LOC117899644|XP_034665711.1|DSUB
OG0010567	LOC4801865|XP_001358894.2|DPSE	LOC117896274|XP_034660367.1|DSUB
OG0010568	LOC4800302|XP_001357606.4|DPSE	LOC117897774|XP_034662710.1|DSUB
OG0010569	LOC4800325|XP_001357585.2|DPSE	LOC117896658|XP_034660996.1|DSUB
OG0010570	LOC6896901|XP_002137088.2|DPSE	LOC117898104|XP_034663177.1|DSUB
OG0010571	LOC6896789|XP_033232653.1|DPSE	LOC117899661|XP_034665735.1|DSUB
OG0010572	LOC4800980|XP_001358161.2|DPSE	LOC117899706|XP_034665805.1|DSUB
OG0010573	LOC4800366|XP_001357549.4|DPSE	LOC117899302|XP_034665112.1|DSUB
OG0010574	LOC4800367|XP_001357548.1|DPSE	LOC117899309|XP_034665126.1|DSUB
OG0010575	LOC4800719|XP_001357942.3|DPSE	LOC117898151|XP_034663240.1|DSUB
OG0010576	LOC4800780|XP_001357995.4|DPSE	LOC117898456|XP_034663769.1|DSUB
OG0010577	LOC4800763|XP_001357977.3|DPSE	LOC117898480|XP_034663807.1|DSUB
OG0010578	LOC6896716|XP_002136930.1|DPSE	LOC117898848|XP_034664416.1|DSUB
OG0010579	LOC4802393|XP_001359320.2|DPSE	LOC117898335|XP_034663550.1|DSUB
OG0010580	LOC6897731|XP_002137837.2|DPSE	LOC117898486|XP_034663814.1|DSUB
OG0010581	LOC6897785|XP_002137890.3|DPSE	LOC117896432|XP_034660650.1|DSUB
OG0010582	LOC4801696|XP_001358743.4|DPSE	LOC117898669|XP_034664136.1|DSUB
OG0010583	LOC4801203|XP_001358331.3|DPSE	LOC117899385|XP_034665258.1|DSUB
OG0010584	LOC4801362|XP_001358469.4|DPSE	LOC117899448|XP_034665347.1|DSUB
OG0010585	LOC6897291|XP_002137450.2|DPSE	LOC117896693|XP_034661034.1|DSUB
OG0010586	LOC4802514|XP_001359422.2|DPSE	LOC117896923|XP_034661354.1|DSUB
OG0010587	LOC6903738|XP_002136737.2|DPSE, LOC6896722|XP_002136935.1|DPSE	LOC117898067|XP_034663131.1|DSUB, LOC117897579|XP_034662423.1|DSUB
OG0010588	LOC26533361|XP_015037043.1|DPSE	LOC117899376|XP_034665249.1|DSUB
OG0010589	LOC6898516|XP_002138557.1|DPSE	LOC117892737|XP_034655053.1|DSUB
OG0010590	LOC26532338|XP_015036276.2|DPSE	LOC117900411|XP_034666659.1|DSUB
OG0010592	LOC4816292|XP_001355876.3|DPSE	LOC117901629|XP_034668349.1|DSUB
OG0010593	LOC4812990|XP_001353295.3|DPSE	LOC117894758|XP_034657866.1|DSUB
OG0010594	LOC6897354|XP_002137507.2|DPSE	LOC117898209|XP_034663322.1|DSUB
OG0010595	LOC4812740|XP_001353118.3|DPSE	LOC117895718|XP_034659466.1|DSUB
OG0010596	LOC6903559|XP_002132432.3|DPSE	LOC117893313|XP_034655792.1|DSUB, LOC117895335|XP_034658802.1|DSUB
OG0010597	LOC6903199|XP_002132898.2|DPSE	LOC117895056|XP_034658327.1|DSUB
OG0010598	LOC4811918|XP_001352391.3|DPSE	LOC117894879|XP_034658038.1|DSUB
OG0010599	LOC4816445|XP_001356127.2|DPSE	LOC117901117|XP_034667643.1|DSUB
OG0010600	LOC4817952|XP_001357341.3|DPSE	LOC117902243|XP_034669379.1|DSUB
OG0010601	LOC6899288|XP_002136238.2|DPSE	LOC117902765|XP_034670248.1|DSUB
OG0010603	LOC4801541|XP_001358615.2|DPSE, LOC6901635|XP_002134305.1|DPSE	LOC117897867|XP_034662833.1|DSUB
OG0010608	LOC26533646|XP_015044428.1|DPSE	LOC117902279|XP_034669440.1|DSUB
OG0010610	ND6|YP_009742603.1|DPSE	ND6|YP_009725128.1|DSUB
OG0010612	LOC4818120|XP_001357185.3|DPSE	LOC117901727|XP_034668500.1|DSUB
OG0010616	LOC26532286|XP_015038872.2|DPSE	LOC117897072|XP_034661595.1|DSUB
OG0010619	LOC6902308|XP_002133835.2|DPSE	LOC117903507|XP_034671481.1|DSUB
OG0010621	LOC6901036|XP_015042217.2|DPSE	LOC117903356|XP_034671200.1|DSUB
OG0010622	LOC26532324|XP_033234524.1|DPSE	LOC117895988|XP_034659864.1|DSUB
OG0010623	LOC26532800|XP_015043334.2|DPSE, LOC117184677|XP_033239171.1|DPSE, LOC26533034|XP_033239187.1|DPSE, LOC117185092|XP_033240782.1|DPSE, LOC26533919|XP_033240246.1|DPSE, LOC117185022|XP_033240361.1|DPSE, LOC117183264|XP_033232488.1|DPSE, LOC117185054|XP_033240564.1|DPSE, LOC117185089|XP_033240768.1|DPSE, LOC117184012|XP_033235797.1|DPSE	LOC117893719|XP_034656297.1|DSUB
OG0010624	LOC4802727|XP_001359591.4|DPSE	LOC117896916|XP_034661346.1|DSUB
OG0010626	LOC6898002|XP_002138095.5|DPSE	LOC117897695|XP_034662607.1|DSUB
OG0010628	LOC6897781|XP_003736817.2|DPSE	LOC117896057|XP_034659961.1|DSUB
OG0010629	LOC4801990|XP_015037524.1|DPSE	LOC117896677|XP_034661013.1|DSUB
OG0010630	LOC4800890|XP_001358086.4|DPSE	LOC117899124|XP_034664808.1|DSUB
OG0010631	LOC4816238|XP_001355858.3|DPSE	LOC117900688|XP_034667028.1|DSUB
OG0010632	LOC4804515|XP_001361066.5|DPSE	LOC117890660|XP_034651524.1|DSUB
OG0010633	LOC117183672|XP_033234254.1|DPSE	LOC117891067|XP_034652131.1|DSUB
OG0010634	LOC6898069|XP_002138154.1|DPSE	LOC117891290|XP_034652574.1|DSUB
OG0010636	LOC4805657|XP_001362019.2|DPSE	LOC117890241|XP_034650878.1|DSUB
OG0010637	LOC6902533|XP_002133073.2|DPSE	LOC117900791|XP_034667162.1|DSUB
OG0010639	LOC4815150|XP_001354722.1|DPSE	LOC117903070|XP_034670730.1|DSUB
OG0010640	LOC4815322|XP_001354721.3|DPSE	LOC117903098|XP_034670801.1|DSUB
OG0010641	LOC4814899|XP_001354717.2|DPSE	LOC117895561|XP_034659167.1|DSUB
OG0010642	LOC4814984|XP_001355027.2|DPSE	LOC117899051|XP_034664709.1|DSUB
OG0010643	LOC4816051|XP_001355440.3|DPSE	LOC117903782|XP_034672098.1|DSUB
OG0010644	LOC6902182|XP_002133709.2|DPSE	LOC117902536|XP_034669859.1|DSUB
OG0010645	LOC6901983|XP_002133517.2|DPSE	LOC117903753|XP_034672054.1|DSUB
OG0010647	LOC26533064|XP_015042672.2|DPSE	LOC117894429|XP_034657382.1|DSUB
OG0010648	LOC4813150|XP_001353462.4|DPSE	LOC117893201|XP_034655606.1|DSUB
OG0010649	LOC6899967|XP_033240598.1|DPSE	LOC117895563|XP_034659170.1|DSUB
OG0010650	LOC4812716|XP_001353095.2|DPSE	LOC117894933|XP_034658127.1|DSUB
OG0010651	LOC6900013|XP_002135378.3|DPSE	LOC117894544|XP_034657555.1|DSUB
OG0010653	LOC6903685|XP_002136787.3|DPSE	LOC117896036|XP_034659936.1|DSUB
OG0010655	LOC26532010|XP_015042546.2|DPSE	LOC117894725|XP_034657804.1|DSUB
OG0010657	LOC6901929|XP_002133463.1|DPSE	LOC117901627|XP_034668351.1|DSUB
OG0010658	LOC6902012|XP_002133546.2|DPSE	LOC117903742|XP_034672003.1|DSUB
OG0010659	LOC6901129|XP_002134604.2|DPSE	LOC117903159|XP_034670889.1|DSUB
OG0010660	LOC4814415|XP_001354477.2|DPSE	LOC117901686|XP_034668424.1|DSUB
OG0010661	LOC6901901|XP_002133436.2|DPSE	LOC117899205|XP_034665005.1|DSUB
OG0010662	LOC4814409|XP_001354490.4|DPSE	LOC117903352|XP_034671194.1|DSUB
OG0010663	LOC4815349|XP_001355044.1|DPSE	LOC117903802|XP_034672128.1|DSUB
OG0010664	LOC4814988|XP_001354953.2|DPSE	LOC117903208|XP_034670986.1|DSUB
OG0010665	LOC4814287|XP_001354343.2|DPSE	LOC117893263|XP_034655725.1|DSUB
OG0010666	LOC4815482|XP_001355694.3|DPSE	LOC117890576|XP_034651408.1|DSUB
OG0010667	LOC4814907|XP_001354889.3|DPSE	LOC117893780|XP_034656416.1|DSUB
OG0010668	LOC6901501|XP_002134187.2|DPSE	LOC117903088|XP_034670787.1|DSUB
OG0010669	LOC4815238|XP_033237427.1|DPSE	LOC117903817|XP_034672148.1|DSUB
OG0010670	LOC6901273|XP_033239910.1|DPSE	LOC117893162|XP_034655532.1|DSUB
OG0010671	LOC6901280|XP_002133981.2|DPSE	LOC117893150|XP_034655506.1|DSUB
OG0010672	LOC6901982|XP_002133516.2|DPSE	LOC117903220|XP_034671011.1|DSUB
OG0010673	LOC4814452|XP_001354576.4|DPSE	LOC117901216|XP_034667777.1|DSUB
OG0010674	LOC4815586|XP_001355710.2|DPSE	LOC117903271|XP_034671065.1|DSUB
OG0010675	LOC6901409|XP_002134095.2|DPSE	LOC117894952|XP_034658174.1|DSUB
OG0010676	LOC6897869|XP_002137971.2|DPSE	LOC117898924|XP_034664528.1|DSUB
OG0010677	LOC4815577|XP_001355398.2|DPSE	LOC117903301|XP_034671125.1|DSUB
OG0010678	LOC4814290|XP_001354357.1|DPSE	LOC117894895|XP_034658078.1|DSUB
OG0010679	LOC6903586|XP_002132453.2|DPSE	LOC117902504|XP_034669823.1|DSUB
OG0010681	LOC6901769|XP_033240194.1|DPSE	LOC117894770|XP_034657886.1|DSUB
OG0010682	LOC6901766|XP_002134436.2|DPSE	LOC117903244|XP_034671037.1|DSUB
OG0010684	LOC6903018|XP_002132740.3|DPSE	LOC117900520|XP_034666806.1|DSUB
OG0010685	LOC6899226|XP_002136298.2|DPSE	LOC117900483|XP_034666758.1|DSUB
OG0010686	LOC6903446|XP_002132325.2|DPSE	LOC117900780|XP_034667152.1|DSUB
OG0010687	LOC6904036|XP_002136482.3|DPSE	LOC117901311|XP_034667911.1|DSUB
OG0010688	LOC6903304|XP_002132492.3|DPSE	LOC117902387|XP_034669599.1|DSUB
OG0010689	LOC4817032|XP_015035782.2|DPSE	LOC117901693|XP_034668445.1|DSUB
OG0010690	LOC4816577|XP_001356053.2|DPSE	LOC117901757|XP_034668535.1|DSUB
OG0010691	LOC26534258|XP_015036673.1|DPSE	LOC117900286|XP_034666488.1|DSUB
OG0010692	LOC26532454|XP_015036670.2|DPSE	LOC117900282|XP_034666486.1|DSUB
OG0010693	LOC6903595|XP_033235798.1|DPSE	LOC117900692|XP_034667035.1|DSUB
OG0010694	LOC4816395|XP_033235571.1|DPSE	LOC117900016|XP_034666093.1|DSUB
OG0010695	LOC6902985|XP_002132707.1|DPSE	LOC117900582|XP_034666883.1|DSUB
OG0010696	LOC4817534|XP_001356948.2|DPSE	LOC117900756|XP_034667129.1|DSUB
OG0010697	LOC4816123|XP_001355778.3|DPSE	LOC117902599|XP_034669999.1|DSUB
OG0010698	LOC26532983|XP_015036924.1|DPSE	LOC117902613|XP_034670016.1|DSUB
OG0010699	LOC4818033|XP_001357278.2|DPSE	LOC117902341|XP_034669531.1|DSUB
OG0010700	LOC4816346|XP_033235617.1|DPSE	LOC117900862|XP_034667275.1|DSUB
OG0010701	LOC6902535|XP_002133075.2|DPSE	LOC117901975|XP_034668870.1|DSUB
OG0010702	LOC117184082|XP_033236103.1|DPSE, LOC6902802|XP_002132539.2|DPSE	LOC117900390|XP_034666634.1|DSUB
OG0010703	LOC4817247|XP_001356740.4|DPSE	LOC117900732|XP_034667097.1|DSUB
OG0010704	LOC4817760|XP_001357112.3|DPSE	LOC117900581|XP_034666881.1|DSUB
OG0010705	LOC6900944|XP_002134645.1|DPSE	LOC117893798|XP_034656434.1|DSUB
OG0010706	LOC4813152|XP_001353782.3|DPSE	LOC117895443|XP_034658999.1|DSUB
OG0010707	LOC6900069|XP_033239567.1|DPSE	LOC117892955|XP_034655179.1|DSUB
OG0010709	LOC4812569|XP_001352586.3|DPSE	LOC117893871|XP_034656534.1|DSUB
OG0010710	LOC4812285|XP_001352597.3|DPSE	LOC117893828|XP_034656476.1|DSUB
OG0010712	LOC4812711|XP_001353090.1|DPSE	LOC117895389|XP_034658904.1|DSUB
OG0010713	LOC4813144|XP_001353440.2|DPSE	LOC117895791|XP_034659584.1|DSUB
OG0010714	LOC6900436|XP_002134827.1|DPSE	LOC117894945|XP_034658159.1|DSUB
OG0010715	LOC26532847|XP_015043398.1|DPSE	LOC117895314|XP_034658766.1|DSUB
OG0010716	LOC4812832|XP_001353526.1|DPSE	LOC117893677|XP_034656256.1|DSUB
OG0010717	LOC26532009|XP_015042552.2|DPSE	LOC117893178|XP_034655560.1|DSUB
OG0010718	LOC6900626|XP_033237504.1|DPSE	LOC117893868|XP_034656532.1|DSUB
OG0010719	LOC4802963|XP_003736871.2|DPSE	LOC117896155|XP_034660125.1|DSUB
OG0010720	LOC4813818|XP_001353150.1|DPSE	LOC117893587|XP_034656150.1|DSUB
OG0010721	LOC4812997|XP_001353154.3|DPSE	LOC117895558|XP_034659158.1|DSUB
OG0010722	LOC4805211|XP_001361652.4|DPSE	LOC117891558|XP_034652969.1|DSUB
OG0010723	LOC6899902|XP_002135270.2|DPSE	LOC117894029|XP_034656759.1|DSUB
OG0010724	LOC26533119|XP_015039929.2|DPSE	LOC117889826|XP_034650197.1|DSUB
OG0010725	LOC4804413|XP_033234263.1|DPSE	LOC117889849|XP_034650234.1|DSUB
OG0010726	LOC6898254|XP_002138320.1|DPSE	LOC117890612|XP_034651443.1|DSUB
OG0010727	LOC4803455|XP_001360176.2|DPSE	LOC117890157|XP_034650741.1|DSUB
OG0010728	LOC4803472|XP_001360190.3|DPSE	LOC117890399|XP_034651095.1|DSUB
OG0010729	LOC4803427|XP_001360142.2|DPSE	LOC117892411|XP_034654532.1|DSUB
OG0010730	LOC6898915|XP_002138884.2|DPSE	LOC117890555|XP_034651377.1|DSUB
OG0010731	LOC4804602|XP_001361136.3|DPSE	LOC117889881|XP_034650281.1|DSUB
OG0010732	LOC26533219|XP_015039153.1|DPSE	LOC117892383|XP_034654485.1|DSUB
OG0010734	LOC4803975|XP_001360612.4|DPSE	LOC117891016|XP_034652065.1|DSUB
OG0010735	LOC4805104|XP_001361561.2|DPSE	LOC117890203|XP_034650801.1|DSUB
OG0010736	LOC4805673|XP_001362033.3|DPSE	LOC117890265|XP_034650915.1|DSUB
OG0010737	LOC117183588|XP_033233893.1|DPSE	LOC117892596|XP_034654825.1|DSUB
OG0010738	LOC4800233|XP_001357546.2|DPSE	LOC117899305|XP_034665121.1|DSUB
OG0010739	LOC6897433|XP_033232468.1|DPSE	LOC117897099|XP_034661633.1|DSUB
OG0010740	LOC6897641|XP_003736750.3|DPSE	LOC117896632|XP_034660966.1|DSUB
OG0010741	LOC6897660|XP_002137799.2|DPSE	LOC117898055|XP_034663109.1|DSUB
OG0010742	LOC6897455|XP_002137603.2|DPSE, LOC26533150|XP_033236429.1|DPSE	LOC117897990|XP_034663006.1|DSUB
OG0010743	LOC6898000|XP_002138093.2|DPSE	LOC117898402|XP_034663654.1|DSUB
OG0010744	LOC4802984|XP_001359792.4|DPSE	LOC117897910|XP_034662879.1|DSUB
OG0010745	LOC4802337|XP_033234455.1|DPSE	LOC117895979|XP_034659832.1|DSUB
OG0010746	LOC6896782|XP_033241788.1|DPSE	LOC117899235|XP_034665000.1|DSUB
OG0010747	LOC6903676|XP_033232512.1|DPSE	LOC117896034|XP_034659934.1|DSUB
OG0010748	LOC4802081|XP_001359070.1|DPSE	LOC117899134|XP_034664824.1|DSUB
OG0010750	LOC6897485|XP_002137634.3|DPSE	LOC117898828|XP_034664385.1|DSUB
OG0010751	LOC4803258|XP_003736933.1|DPSE	LOC117896793|XP_034661180.1|DSUB
OG0010752	LOC6896728|XP_002136941.3|DPSE	LOC117896803|XP_034661197.1|DSUB
OG0010753	LOC4800925|XP_001358112.4|DPSE	LOC117897536|XP_034662348.1|DSUB
OG0010754	LOC4801850|XP_001358881.2|DPSE	LOC117899161|XP_034664911.1|DSUB
OG0010755	LOC4801321|XP_033233141.1|DPSE	LOC117899431|XP_034665324.1|DSUB
OG0010756	LOC6897148|XP_033233140.1|DPSE	LOC117899429|XP_034665319.1|DSUB
OG0010757	LOC6896775|XP_033240265.1|DPSE	LOC117897190|XP_034661781.1|DSUB
OG0010758	LOC4800492|XP_015038574.2|DPSE	LOC117896935|XP_034661366.1|DSUB
OG0010759	LOC4800342|XP_001357570.3|DPSE	LOC117899619|XP_034665659.1|DSUB
OG0010760	LOC4803138|XP_001359930.3|DPSE	LOC117899603|XP_034665617.1|DSUB
OG0010761	LOC4802268|XP_001359222.2|DPSE	LOC117898735|XP_034664246.1|DSUB
OG0010762	LOC4801094|XP_001358246.3|DPSE	LOC117896649|XP_034660987.1|DSUB
OG0010763	LOC4800982|XP_033232813.1|DPSE	LOC117899704|XP_034665802.1|DSUB
OG0010765	LOC6896834|XP_002137037.3|DPSE	LOC117898969|XP_034664600.1|DSUB
OG0010766	LOC6897237|XP_002137409.2|DPSE	LOC117897266|XP_034661882.1|DSUB
OG0010767	LOC4800288|XP_001357607.3|DPSE	LOC117897670|XP_034662560.1|DSUB
OG0010768	LOC4800754|XP_001357970.3|DPSE	LOC117896196|XP_034660183.1|DSUB
OG0010769	LOC4801381|XP_001358484.3|DPSE	LOC117898188|XP_034663295.1|DSUB
OG0010770	LOC4800250|XP_001357638.2|DPSE	LOC117898845|XP_034664412.1|DSUB
OG0010771	LOC4804027|XP_001360657.2|DPSE	LOC117891614|XP_034653042.1|DSUB
OG0010772	LOC4802685|XP_001359555.2|DPSE	LOC117898719|XP_034664227.1|DSUB
OG0010773	LOC6897727|XP_002137836.2|DPSE	LOC117899090|XP_034664758.1|DSUB
OG0010775	LOC4801997|XP_033233518.1|DPSE	LOC117899004|XP_034664642.1|DSUB
OG0010776	LOC4817995|XP_001357417.1|DPSE	LOC117900766|XP_034667137.1|DSUB
OG0010778	LOC4802595|XP_001359486.3|DPSE	LOC117896815|XP_034661211.1|DSUB
OG0010779	LOC6897656|XP_002137795.2|DPSE	LOC117898176|XP_034663276.1|DSUB
OG0010780	LOC4800933|XP_001358120.3|DPSE	LOC117897519|XP_034662326.1|DSUB
OG0010781	LOC4801702|XP_003736577.2|DPSE	LOC117896683|XP_034661025.1|DSUB
OG0010782	LOC4803263|XP_001360034.5|DPSE	LOC117896359|XP_034660525.1|DSUB
OG0010783	LOC4802331|XP_001359269.3|DPSE	LOC117897343|XP_034662008.1|DSUB
OG0010784	LOC117183684|XP_033234318.1|DPSE	LOC117892131|XP_034654058.1|DSUB
OG0010785	LOC6898947|XP_002138908.2|DPSE	LOC117890882|XP_034651865.1|DSUB
OG0010786	LOC4804463|XP_001361022.4|DPSE	LOC117891088|XP_034652159.1|DSUB
OG0010787	LOC6898443|XP_033233448.1|DPSE	LOC117892643|XP_034654888.1|DSUB
OG0010788	LOC6898237|XP_033234790.1|DPSE	LOC117892186|XP_034654164.1|DSUB
OG0010789	LOC6899117|XP_002139034.3|DPSE	LOC117889976|XP_034650447.1|DSUB
OG0010789	LOC6899118|XP_002139035.2|DPSE	LOC117891092|XP_034652164.1|DSUB
OG0010790	LOC6898802|XP_002138776.2|DPSE	LOC117891497|XP_034652875.1|DSUB
OG0010791	LOC6902493|XP_002133038.2|DPSE	LOC117900939|XP_034667396.1|DSUB
OG0010792	LOC4814372|XP_001354369.3|DPSE	LOC117900019|XP_034666099.1|DSUB
OG0010793	LOC6901173|XP_033240551.1|DPSE	LOC117897654|XP_034662531.1|DSUB
OG0010794	LOC6897098|XP_002137282.3|DPSE	LOC117895856|XP_034659713.1|DSUB
OG0010795	LOC6903171|XP_033235188.1|DPSE	LOC117895673|XP_034659386.1|DSUB
OG0010797	LOC6897525|XP_002137675.2|DPSE	LOC117894529|XP_034657537.1|DSUB
OG0010798	LOC6900146|XP_002135486.2|DPSE, LOC4812501|XP_033241099.1|DPSE	LOC117894916|XP_034658104.1|DSUB
OG0010799	LOC26533010|XP_015035180.2|DPSE	LOC117893013|XP_034655259.1|DSUB
OG0010800	LOC117184389|XP_033237366.1|DPSE	LOC117894381|XP_034657276.1|DSUB
OG0010801	LOC4816130|XP_001355756.3|DPSE	LOC117900856|XP_034667267.1|DSUB
OG0010802	LOC6903248|XP_002132947.1|DPSE	LOC117900775|XP_034667147.1|DSUB
OG0010803	LOC6901457|XP_033238679.1|DPSE	LOC117900809|XP_034667190.1|DSUB
OG0010804	LOC4811735|XP_001352307.3|DPSE	LOC117900503|XP_034666785.1|DSUB
OG0010805	LOC6900662|XP_002135030.2|DPSE	LOC117901780|XP_034668579.1|DSUB
OG0010806	LOC4817438|XP_033235575.1|DPSE	LOC117901805|XP_034668610.1|DSUB
OG0010807	LOC4817947|XP_001357206.2|DPSE	LOC117901819|XP_034668628.1|DSUB
OG0010808	LOC26533594|XP_033238853.1|DPSE	LOC117901130|XP_034667661.1|DSUB
OG0010810	LOC6898943|XP_015040630.2|DPSE	LOC117892196|XP_034654178.1|DSUB
OG0010813	LOC6902434|XP_015036892.2|DPSE	LOC117900384|XP_034666628.1|DSUB
OG0010820	LOC4814023|XP_001354150.1|DPSE	LOC117893734|XP_034656349.1|DSUB
OG0010821	LOC117184035|XP_033235929.1|DPSE, LOC6902679|XP_002133195.2|DPSE	LOC117900141|XP_034666264.1|DSUB, LOC117900140|XP_034666261.1|DSUB
OG0010824	LOC4812574|XP_033238248.1|DPSE	LOC117895493|XP_034659080.1|DSUB
OG0010825	LOC6898805|XP_002138779.3|DPSE	LOC117891518|XP_034652906.1|DSUB
OG0010827	LOC4800357|XP_001357558.3|DPSE	LOC117898269|XP_034663414.1|DSUB
OG0010828	LOC4815875|XP_001355631.3|DPSE	LOC117897107|XP_034661647.1|DSUB
OG0010829	LOC6897780|XP_002137885.2|DPSE	LOC117898293|XP_034663439.1|DSUB
OG0010830	LOC117183953|XP_033235519.1|DPSE	LOC117901586|XP_034668286.1|DSUB
OG0010831	LOC117183939|XP_033235467.1|DPSE	LOC117902823|XP_034670341.1|DSUB
OG0010832	LOC6898070|XP_002138155.2|DPSE	LOC117890191|XP_034650788.1|DSUB
OG0010833	LOC6897762|XP_002137867.2|DPSE	LOC117896260|XP_034660341.1|DSUB
OG0010834	LOC4815842|XP_001355653.1|DPSE	LOC117899741|XP_034665880.1|DSUB
OG0010835	LOC4814964|XP_033240233.1|DPSE	LOC117903190|XP_034670939.1|DSUB
OG0010836	LOC4811893|XP_001352475.2|DPSE	LOC117893443|XP_034655953.1|DSUB
OG0010837	LOC4812354|XP_001353004.4|DPSE	LOC117894656|XP_034657723.1|DSUB
OG0010838	LOC117184451|XP_033237975.1|DPSE	LOC117895725|XP_034659473.1|DSUB
OG0010839	LOC4812868|XP_033241068.1|DPSE, LOC117185406|XP_033241550.1|DPSE	LOC117894754|XP_034657858.1|DSUB
OG0010840	LOC4813736|XP_001353294.2|DPSE	LOC117894757|XP_034657865.1|DSUB
OG0010841	LOC4816291|XP_001356247.2|DPSE	LOC117902436|XP_034669709.1|DSUB
OG0010842	LOC6898019|XP_002138108.2|DPSE	LOC117892273|XP_034654286.1|DSUB
OG0010843	LOC26532188|XP_033233566.1|DPSE	LOC117892476|XP_034654619.1|DSUB
OG0010844	LOC13036408|XP_003736560.2|DPSE	LOC117896610|XP_034660934.1|DSUB
OG0010845	LOC6901800|XP_002134468.1|DPSE	LOC117893549|XP_034656094.1|DSUB
OG0010846	LOC4802192|XP_003736687.2|DPSE	LOC117897874|XP_034662840.1|DSUB
OG0010847	LOC4816003|XP_015041095.2|DPSE	LOC117903178|XP_034670918.1|DSUB
OG0010848	LOC6902139|XP_002133670.2|DPSE	LOC117902560|XP_034669896.1|DSUB
OG0010850	LOC4815533|XP_001355378.3|DPSE	LOC117903128|XP_034670849.1|DSUB
OG0010853	LOC4815663|XP_001355228.1|DPSE	LOC117893575|XP_034656141.1|DSUB
OG0010854	LOC6901505|XP_033239268.1|DPSE	LOC117893933|XP_034656610.1|DSUB
OG0010855	LOC4815100|XP_033240370.1|DPSE	LOC117889729|XP_034650045.1|DSUB
OG0010858	LOC6901225|XP_002133926.2|DPSE	LOC117900057|XP_034666155.1|DSUB
OG0010859	LOC4816288|XP_001356227.1|DPSE	LOC117900129|XP_034666244.1|DSUB
OG0010861	LOC26531978|XP_015036352.1|DPSE, LOC6903163|XP_002132864.3|DPSE	LOC117900892|XP_034667314.1|DSUB
OG0010862	LOC4816335|XP_001355979.1|DPSE	LOC117900575|XP_034666876.1|DSUB
OG0010863	LOC6902772|XP_002132515.2|DPSE	LOC117902021|XP_034668969.1|DSUB
OG0010865	LOC4816596|XP_001356023.2|DPSE	LOC117901285|XP_034667869.1|DSUB
OG0010866	LOC4812605|XP_015043572.2|DPSE	LOC117895144|XP_034658462.1|DSUB
OG0010867	LOC4813457|XP_001353467.2|DPSE	LOC117893913|XP_034656585.1|DSUB
OG0010868	LOC4812010|XP_001352662.3|DPSE	LOC117892956|XP_034655180.1|DSUB
OG0010869	LOC6900205|XP_002135537.1|DPSE	LOC117895302|XP_034658752.1|DSUB
OG0010870	LOC6900854|XP_033237393.1|DPSE	LOC117893630|XP_034656203.1|DSUB
OG0010871	LOC6900855|XP_002135213.3|DPSE	LOC117895003|XP_034658241.1|DSUB
OG0010872	LOC117184805|XP_033239631.1|DPSE	LOC117894904|XP_034658087.1|DSUB
OG0010873	LOC6900157|XP_033239541.1|DPSE	LOC117893640|XP_034656218.1|DSUB
OG0010874	LOC6900372|XP_033238234.1|DPSE	LOC117893192|XP_034655592.1|DSUB
OG0010875	LOC6900391|XP_002134784.3|DPSE	LOC117895608|XP_034659247.1|DSUB
OG0010877	LOC6900503|XP_033240023.1|DPSE	LOC117893465|XP_034655974.1|DSUB
OG0010878	LOC6900371|XP_002134766.1|DPSE	LOC117895086|XP_034658374.1|DSUB
OG0010879	LOC4813417|XP_001353693.1|DPSE	LOC117895584|XP_034659208.1|DSUB
OG0010880	LOC4812945|XP_001353976.4|DPSE	LOC117893434|XP_034655943.1|DSUB
OG0010881	LOC6898814|XP_002138788.2|DPSE	LOC117890523|XP_034651322.1|DSUB
OG0010882	LOC6898247|XP_002138313.2|DPSE	LOC117889866|XP_034650264.1|DSUB
OG0010883	LOC6900813|XP_002135172.2|DPSE	LOC117893864|XP_034656525.1|DSUB
OG0010885	LOC4813789|XP_001353594.4|DPSE	LOC117894329|XP_034657204.1|DSUB
OG0010886	LOC6897709|XP_015038002.2|DPSE, LOC6897719|XP_002137834.2|DPSE	LOC117896320|XP_034660443.1|DSUB
OG0010887	LOC4812941|XP_001353190.4|DPSE	LOC117893190|XP_034655591.1|DSUB
OG0010888	LOC6898635|XP_002138640.3|DPSE	LOC117890805|XP_034651771.1|DSUB
OG0010889	LOC6898041|XP_002138129.1|DPSE	LOC117902046|XP_034669003.1|DSUB
OG0010890	LOC4804572|XP_001361113.3|DPSE	LOC117889965|XP_034650418.1|DSUB
OG0010892	LOC6899094|XP_002139011.3|DPSE	LOC117891329|XP_034652639.1|DSUB
OG0010894	LOC6899106|XP_002139023.2|DPSE	LOC117890013|XP_034650503.1|DSUB
OG0010896	LOC6898648|XP_033234017.1|DPSE	LOC117892523|XP_034654704.1|DSUB
OG0010897	LOC4802323|XP_001359263.2|DPSE	LOC117896420|XP_034660628.1|DSUB
OG0010898	LOC4802500|XP_001359410.4|DPSE	LOC117897899|XP_034662867.1|DSUB
OG0010901	LOC6897166|XP_002137346.3|DPSE	LOC117897207|XP_034661801.1|DSUB
OG0010902	LOC6896776|XP_002136982.1|DPSE	LOC117899081|XP_034664741.1|DSUB
