Orthogroup	DPSE.longest_only	DMAU.longest_only
OG0009386	LOC6902711|XP_002133225.1|DPSE	LOC117140333|XP_033159075.1|DMAU
OG0009387	LOC4804061|XP_001360682.3|DPSE	LOC117138700|XP_033156850.1|DMAU
OG0009388	LOC4804057|XP_001360678.2|DPSE	LOC117137863|XP_033155469.1|DMAU
OG0009389	LOC4804485|XP_001361041.1|DPSE	LOC117137332|XP_033154614.1|DMAU
OG0009390	LOC4804409|XP_001360978.2|DPSE	LOC117138537|XP_033156566.1|DMAU
OG0009391	LOC4816771|XP_001355983.2|DPSE	LOC117150138|XP_033172838.1|DMAU
OG0009392	LOC4803458|XP_015039090.1|DPSE	LOC117137482|XP_033154853.1|DMAU
OG0009393	LOC4802504|XP_001359413.5|DPSE	LOC117144928|XP_033166272.1|DMAU
OG0009394	LOC4803946|XP_001360585.3|DPSE	LOC117136339|XP_033153091.1|DMAU
OG0009395	LOC4803844|XP_033233949.1|DPSE	LOC117138033|XP_033155734.1|DMAU
OG0009396	LOC4805094|XP_001361555.2|DPSE	LOC117135733|XP_033152068.1|DMAU
OG0009397	LOC6898235|XP_002138301.1|DPSE	LOC117137205|XP_033154450.1|DMAU
OG0009398	LOC4803953|XP_001360591.3|DPSE	LOC117135752|XP_033152099.1|DMAU
OG0009399	LOC4805647|XP_001362014.2|DPSE	LOC117136811|XP_033153766.1|DMAU
OG0009400	LOC4804565|XP_001361106.2|DPSE	LOC117136520|XP_033153356.1|DMAU
OG0009401	LOC4817288|XP_001356790.1|DPSE	LOC117150585|XP_033173434.1|DMAU
OG0009402	LOC4802455|XP_001359372.3|DPSE	LOC117143588|XP_033164227.1|DMAU
OG0009403	LOC6898253|XP_002138319.1|DPSE	LOC117138116|XP_033155867.1|DMAU
OG0009404	LOC6898095|XP_033233931.1|DPSE	LOC117135525|XP_033151680.1|DMAU
OG0009405	LOC4804566|XP_033233471.1|DPSE	LOC117137880|XP_033155500.1|DMAU
OG0009406	LOC4804522|XP_001361072.2|DPSE	LOC117136895|XP_033153900.1|DMAU
OG0009407	LOC6898511|XP_002138552.2|DPSE	LOC117137481|XP_033154852.1|DMAU
OG0009408	LOC4803557|XP_001360264.1|DPSE	LOC117135718|XP_033152041.1|DMAU
OG0009409	LOC4804273|XP_001360855.3|DPSE	LOC117138210|XP_033156036.1|DMAU
OG0009410	LOC6898629|XP_002138634.2|DPSE	LOC117136824|XP_033153790.1|DMAU
OG0009411	LOC4805192|XP_004444417.2|DPSE	LOC117136974|XP_033154035.1|DMAU
OG0009412	LOC4804872|XP_004444329.2|DPSE	LOC117136912|XP_033153925.1|DMAU
OG0009413	LOC4803466|XP_001360184.2|DPSE	LOC117135839|XP_033152243.1|DMAU
OG0009414	LOC4803470|XP_001360188.1|DPSE	LOC117135838|XP_033152242.1|DMAU
OG0009415	LOC4803484|XP_033234472.1|DPSE	LOC117137583|XP_033154980.1|DMAU
OG0009416	LOC4803825|XP_001360480.4|DPSE	LOC117136004|XP_033152511.1|DMAU
OG0009417	LOC117183518|XP_033233397.1|DPSE	LOC117136025|XP_033152534.1|DMAU
OG0009418	LOC4803828|XP_033233393.1|DPSE	LOC117136006|XP_033152513.1|DMAU
OG0009419	LOC6898257|XP_002138323.1|DPSE	LOC117136009|XP_033152516.1|DMAU
OG0009420	LOC4803830|XP_015039374.2|DPSE	LOC117136017|XP_033152525.1|DMAU
OG0009421	LOC4805390|XP_001361799.4|DPSE	LOC117137430|XP_033154752.1|DMAU
OG0009422	LOC6898685|XP_002138690.3|DPSE	LOC117135819|XP_033152217.1|DMAU
OG0009423	LOC4804246|XP_001360834.2|DPSE	LOC117135703|XP_033152009.1|DMAU
OG0009424	LOC4803698|XP_001360374.1|DPSE	LOC117135616|XP_033151869.1|DMAU
OG0009425	LOC4805573|XP_001361956.3|DPSE	LOC117137653|XP_033155080.1|DMAU
OG0009426	LOC4805156|XP_001361604.2|DPSE	LOC117136661|XP_033153553.1|DMAU
OG0009427	LOC6898221|XP_002138287.2|DPSE	LOC117136884|XP_033153884.1|DMAU
OG0009428	LOC4804944|XP_001361425.3|DPSE	LOC117137580|XP_033154976.1|DMAU
OG0009429	LOC4804629|XP_001361161.2|DPSE	LOC117136463|XP_033153281.1|DMAU
OG0009430	LOC4804465|XP_001361024.2|DPSE	LOC117138145|XP_033155914.1|DMAU
OG0009431	LOC4803505|XP_015039133.1|DPSE	LOC117136436|XP_033153241.1|DMAU
OG0009432	LOC4805616|XP_001361990.2|DPSE	LOC117137466|XP_033154804.1|DMAU
OG0009433	LOC4805206|XP_001361647.2|DPSE	LOC117135996|XP_033152502.1|DMAU
OG0009434	LOC4804457|XP_001361016.3|DPSE	LOC117135985|XP_033152491.1|DMAU
OG0009435	LOC4805199|XP_001361644.1|DPSE	LOC117135988|XP_033152494.1|DMAU
OG0009436	LOC4804392|XP_001360962.3|DPSE	LOC117137145|XP_033154340.1|DMAU
OG0009437	LOC4805123|XP_001361580.1|DPSE	LOC117137569|XP_033154965.1|DMAU
OG0009438	LOC4803584|XP_001360288.2|DPSE	LOC117137330|XP_033154611.1|DMAU
OG0009439	LOC6898134|XP_002138213.2|DPSE	LOC117137300|XP_033154568.1|DMAU
OG0009440	LOC4803519|XP_001360232.3|DPSE	LOC117135518|XP_033151669.1|DMAU
OG0009441	LOC6901985|XP_033238859.1|DPSE	LOC117146906|XP_033169407.1|DMAU
OG0009442	LOC6902296|XP_033240040.1|DPSE, LOC4815791|XP_001355704.4|DPSE	LOC117148013|XP_033171065.1|DMAU
OG0009443	LOC4804472|XP_001361030.1|DPSE	LOC117137281|XP_033154543.1|DMAU
OG0009444	LOC4815345|XP_001354973.4|DPSE	LOC117147992|XP_033171036.1|DMAU
OG0009445	LOC6901420|XP_002134106.3|DPSE	LOC117148272|XP_033171477.1|DMAU
OG0009446	LOC6901545|XP_002134220.3|DPSE	LOC117146682|XP_033168938.1|DMAU
OG0009447	LOC6901506|XP_002134192.1|DPSE	LOC117146805|XP_033169239.1|DMAU
OG0009448	LOC4815310|XP_001354578.3|DPSE, LOC6903229|XP_002132930.2|DPSE	LOC117147613|XP_033170462.1|DMAU
OG0009449	LOC4814545|XP_033240660.1|DPSE	LOC117148721|XP_033172163.1|DMAU
OG0009450	LOC6901277|XP_033239505.1|DPSE	LOC117148066|XP_033171147.1|DMAU
OG0009451	LOC4817899|XP_001357219.2|DPSE	LOC117146544|XP_033168731.1|DMAU
OG0009452	LOC4815708|XP_001355708.2|DPSE, LOC6902284|XP_002133811.2|DPSE	LOC117148876|XP_033172439.1|DMAU
OG0009453	LOC4800704|XP_001357929.2|DPSE	LOC117142451|XP_033162312.1|DMAU
OG0009454	LOC4812847|XP_001353492.3|DPSE	LOC117140826|XP_033159824.1|DMAU
OG0009455	LOC4815375|XP_001354671.4|DPSE	LOC117147459|XP_033170240.1|DMAU
OG0009456	LOC4814650|XP_001355090.3|DPSE	LOC117147453|XP_033170229.1|DMAU
OG0009457	LOC4814700|XP_001354506.3|DPSE	LOC117147020|XP_033169599.1|DMAU
OG0009458	LOC4815398|XP_001354495.3|DPSE	LOC117147272|XP_033169994.1|DMAU
OG0009459	LOC6900196|XP_015043933.2|DPSE	LOC117139426|XP_033157608.1|DMAU
OG0009460	LOC4812472|XP_001352675.2|DPSE	LOC117140985|XP_033160126.1|DMAU
OG0009461	LOC4812582|XP_033239913.1|DPSE	LOC117141404|XP_033160717.1|DMAU
OG0009462	LOC4814082|XP_001354239.4|DPSE	LOC117140750|XP_033159723.1|DMAU
OG0009463	LOC4812136|XP_001352833.3|DPSE	LOC117139022|XP_033157009.1|DMAU
OG0009464	LOC4813156|XP_001353810.2|DPSE	LOC117141496|XP_033160874.1|DMAU
OG0009465	LOC6900698|XP_015043173.2|DPSE	LOC117141163|XP_033160391.1|DMAU
OG0009466	LOC4813090|XP_001353257.3|DPSE	LOC117140960|XP_033160071.1|DMAU
OG0009467	LOC4811879|XP_001352632.2|DPSE	LOC117140667|XP_033159605.1|DMAU
OG0009468	LOC4814107|XP_001354285.4|DPSE	LOC117140848|XP_033159864.1|DMAU
OG0009469	LOC4813269|XP_001353847.4|DPSE	LOC117142066|XP_033161834.1|DMAU
OG0009470	LOC4814155|XP_001354222.4|DPSE	LOC117140451|XP_033159270.1|DMAU
OG0009471	LOC4811678|XP_033236576.1|DPSE	LOC117148559|XP_033171897.1|DMAU
OG0009472	LOC4813909|XP_001354058.3|DPSE	LOC117141994|XP_033161730.1|DMAU
OG0009473	LOC6897539|XP_002137684.2|DPSE	LOC117140713|XP_033159670.1|DMAU
OG0009474	LOC4812201|XP_001352465.3|DPSE	LOC117139718|XP_033158127.1|DMAU
OG0009475	LOC26533420|XP_033237417.1|DPSE, LOC6900315|XP_015044138.2|DPSE	LOC117141524|XP_033160906.1|DMAU
OG0009476	LOC4812232|XP_003736179.2|DPSE	LOC117140420|XP_033159196.1|DMAU
OG0009477	LOC4811901|XP_033238776.1|DPSE	LOC117140517|XP_033159387.1|DMAU
OG0009478	LOC6900004|XP_002135369.1|DPSE	LOC117140054|XP_033158683.1|DMAU
OG0009479	LOC6902859|XP_002132595.3|DPSE	LOC117137284|XP_033154551.1|DMAU
OG0009480	LOC4812446|XP_015043939.2|DPSE	LOC117141199|XP_033160440.1|DMAU
OG0009481	LOC4812621|XP_001352661.3|DPSE	LOC117140308|XP_033159044.1|DMAU
OG0009482	LOC4811858|XP_015044005.2|DPSE	LOC117138980|XP_033156939.1|DMAU
OG0009483	LOC4812381|XP_001352918.4|DPSE	LOC117138981|XP_033156942.1|DMAU
OG0009484	LOC4802464|XP_001359381.2|DPSE	LOC117145365|XP_033166880.1|DMAU
OG0009485	LOC4812333|XP_001352448.2|DPSE	LOC117139661|XP_033158016.1|DMAU
OG0009486	LOC4811941|XP_001352449.4|DPSE	LOC117139664|XP_033158025.1|DMAU
OG0009487	LOC4812959|XP_001353534.2|DPSE	LOC117139417|XP_033157586.1|DMAU
OG0009488	LOC4813363|XP_001353192.1|DPSE	LOC117141370|XP_033160667.1|DMAU
OG0009489	LOC4813250|XP_001353949.3|DPSE	LOC117140067|XP_033158703.1|DMAU
OG0009490	LOC4805157|XP_033233681.1|DPSE	LOC117136291|XP_033153018.1|DMAU
OG0009491	LOC4813954|XP_001354113.3|DPSE	LOC117141441|XP_033160785.1|DMAU
OG0009492	LOC4812300|XP_001352394.2|DPSE	LOC117140211|XP_033158890.1|DMAU
OG0009493	LOC4812480|XP_033238504.1|DPSE	LOC117141349|XP_033160645.1|DMAU
OG0009494	LOC4812249|XP_001352386.2|DPSE	LOC117140682|XP_033159629.1|DMAU
OG0009495	LOC4812338|XP_015044065.2|DPSE	LOC117138991|XP_033156953.1|DMAU
OG0009496	LOC4812773|XP_001353524.2|DPSE	LOC117139296|XP_033157419.1|DMAU
OG0009497	LOC4801617|XP_001358679.4|DPSE	LOC117143892|XP_033164685.1|DMAU
OG0009498	LOC4812355|XP_015044080.2|DPSE	LOC117140313|XP_033159050.1|DMAU
OG0009499	LOC4812091|XP_001352997.4|DPSE	LOC117140467|XP_033159303.1|DMAU
OG0009500	LOC4811891|XP_001353015.1|DPSE	LOC117140412|XP_033159177.1|DMAU
OG0009501	LOC26534170|XP_015042568.2|DPSE	LOC117141658|XP_033161139.1|DMAU
OG0009502	LOC6897923|XP_002138025.1|DPSE	LOC117144557|XP_033165692.1|DMAU
OG0009503	LOC4817876|XP_015035262.2|DPSE	LOC117150840|XP_033173799.1|DMAU
OG0009504	LOC4800845|XP_001358048.5|DPSE	LOC117143643|XP_033164312.1|DMAU
OG0009505	LOC4817821|XP_033236252.1|DPSE	LOC117150676|XP_033173572.1|DMAU
OG0009507	LOC4812427|XP_001352796.1|DPSE	LOC117139917|XP_033158490.1|DMAU
OG0009508	LOC4816355|XP_001356165.1|DPSE	LOC117150580|XP_033173425.1|DMAU
OG0009509	LOC4803786|XP_001360448.3|DPSE	LOC117137999|XP_033155676.1|DMAU
OG0009510	LOC6901930|XP_002133464.2|DPSE, LOC4811659|XP_001352249.3|DPSE	LOC117147045|XP_033169682.1|DMAU
OG0009511	LOC6901377|XP_002134065.2|DPSE	LOC117145463|XP_033167025.1|DMAU
OG0009512	LOC4814358|XP_001354474.2|DPSE	LOC117147949|XP_033170984.1|DMAU, LOC117147950|XP_033170985.1|DMAU
OG0009513	LOC6901223|XP_002133924.2|DPSE	LOC117148703|XP_033172136.1|DMAU
OG0009515	LOC4817385|XP_001356884.4|DPSE	LOC117150294|XP_033173005.1|DMAU
OG0009516	LOC4817665|XP_033236647.1|DPSE	LOC117138114|XP_033155869.1|DMAU
OG0009517	LOC4818038|XP_015035539.2|DPSE	LOC117135303|XP_033151380.1|DMAU
OG0009518	LOC6900689|XP_002135053.3|DPSE	LOC117140406|XP_033159169.1|DMAU
OG0009519	LOC4814100|XP_033238624.1|DPSE	LOC117141689|XP_033161183.1|DMAU
OG0009520	LOC4800736|XP_003736299.3|DPSE	LOC117145212|XP_033166671.1|DMAU
OG0009521	LOC6900097|XP_033239819.1|DPSE	LOC117140081|XP_033158725.1|DMAU
OG0009522	LOC4803389|XP_001357532.3|DPSE	LOC117136713|XP_033153627.1|DMAU
OG0009523	LOC4805207|XP_001361648.2|DPSE	LOC117135999|XP_033152505.1|DMAU
OG0009524	LOC4803813|XP_001360471.3|DPSE	LOC117136196|XP_033152832.1|DMAU
OG0009525	LOC4804726|XP_001361242.1|DPSE	LOC117136784|XP_033153730.1|DMAU
OG0009526	LOC4804725|XP_033234852.1|DPSE	LOC117137446|XP_033154776.1|DMAU
OG0009527	LOC4804798|XP_001361303.1|DPSE	LOC117149074|XP_033172611.1|DMAU, LOC117135911|XP_033152369.1|DMAU
OG0009528	LOC4805226|XP_001361664.1|DPSE	LOC117137525|XP_033154904.1|DMAU
OG0009529	LOC4803926|XP_033234140.1|DPSE	LOC117138370|XP_033156328.1|DMAU
OG0009530	LOC4805162|XP_033234116.1|DPSE	LOC117137193|XP_033154410.1|DMAU
OG0009531	LOC6898949|XP_004444505.2|DPSE	LOC117137030|XP_033154126.1|DMAU
OG0009532	LOC4805261|XP_001361689.4|DPSE	LOC117138391|XP_033156354.1|DMAU
OG0009533	LOC4804968|XP_033233481.1|DPSE	LOC117138131|XP_033155891.1|DMAU
OG0009534	LOC4804973|XP_001361448.3|DPSE	LOC117136695|XP_033153604.1|DMAU
OG0009535	LOC4803710|XP_033234035.1|DPSE	LOC117137406|XP_033154721.1|DMAU
OG0009536	LOC4802584|XP_001359477.4|DPSE	LOC117143329|XP_033163876.1|DMAU
OG0009537	LOC4801029|XP_033241733.1|DPSE	LOC117142931|XP_033163122.1|DMAU
OG0009538	LOC6896883|XP_033233078.1|DPSE	LOC117143989|XP_033164823.1|DMAU
OG0009539	LOC4803303|XP_001360066.3|DPSE	LOC117143483|XP_033164087.1|DMAU
OG0009540	LOC117184736|XP_033239368.1|DPSE, LOC4800494|XP_001357761.3|DPSE	LOC117145353|XP_033166862.1|DMAU
OG0009542	LOC4800307|XP_015038505.2|DPSE	LOC117145242|XP_033166709.1|DMAU
OG0009543	LOC4802227|XP_001359190.2|DPSE	LOC117144622|XP_033165807.1|DMAU
OG0009544	LOC4800358|XP_033232610.1|DPSE, LOC117183368|XP_033232993.1|DPSE, LOC26533960|XP_015038971.2|DPSE, LOC117183370|XP_033232995.1|DPSE	LOC117144485|XP_033165556.1|DMAU
OG0009545	LOC6901431|XP_002134117.3|DPSE	LOC117142607|XP_033162576.1|DMAU
OG0009546	LOC4801650|XP_003736559.2|DPSE	LOC117143484|XP_033164088.1|DMAU
OG0009549	LOC4813266|XP_001353986.4|DPSE	LOC117140797|XP_033159785.1|DMAU
OG0009556	LOC117183543|XP_033233576.1|DPSE	LOC117137324|XP_033154603.1|DMAU
OG0009560	LOC4814637|XP_001354763.3|DPSE	LOC117148340|XP_033171567.1|DMAU
OG0009562	LOC4817097|XP_001356864.3|DPSE	LOC117143151|XP_033163545.1|DMAU
OG0009563	LOC4813669|XP_001353493.3|DPSE	LOC117141552|XP_033160949.1|DMAU
OG0009564	LOC6901675|XP_002134344.2|DPSE	LOC117148631|XP_033172022.1|DMAU
OG0009565	LOC4812714|XP_033238766.1|DPSE	LOC117138996|XP_033156963.1|DMAU
OG0009567	LOC26533266|XP_015038964.2|DPSE	LOC117142468|XP_033162373.1|DMAU
OG0009568	LOC4818097|XP_001357277.3|DPSE	LOC117150889|XP_033173915.1|DMAU, LOC117150900|XP_033173932.1|DMAU
OG0009569	LOC117183308|XP_033232640.1|DPSE	LOC117147777|XP_033170704.1|DMAU
OG0009570	LOC4803069|XP_001359869.3|DPSE	LOC117142729|XP_033162790.1|DMAU
OG0009572	LOC4815337|XP_001355206.4|DPSE	LOC117147695|XP_033170573.1|DMAU
OG0009573	LOC4814735|XP_001354839.2|DPSE	LOC117146645|XP_033168870.1|DMAU
OG0009574	LOC4815219|XP_015041774.2|DPSE	LOC117146502|XP_033168645.1|DMAU
OG0009575	LOC4804733|XP_001361246.2|DPSE	LOC117136775|XP_033153714.1|DMAU
OG0009576	LOC4801892|XP_001358914.1|DPSE	LOC117143916|XP_033164722.1|DMAU
OG0009577	LOC4818047|XP_001357215.3|DPSE	LOC117150791|XP_033173727.1|DMAU
OG0009578	LOC4817914|XP_033236659.1|DPSE	LOC117144585|XP_033165763.1|DMAU
OG0009579	LOC6901075|XP_002134554.1|DPSE	LOC117146597|XP_033168813.1|DMAU
OG0009581	LOC4816334|XP_001356190.2|DPSE	LOC117147041|XP_033169668.1|DMAU
OG0009582	LOC6900155|XP_015043875.2|DPSE	LOC117140418|XP_033159183.1|DMAU
OG0009583	LOC6901337|XP_002134038.2|DPSE	LOC117148868|XP_033172431.1|DMAU
OG0009584	LOC4815056|XP_001355057.2|DPSE	LOC117148637|XP_033172030.1|DMAU
OG0009585	LOC117183270|XP_033232495.1|DPSE	LOC117142332|XP_033162139.1|DMAU
OG0009586	LOC6900156|XP_002135495.2|DPSE	LOC117140422|XP_033159198.1|DMAU
OG0009587	LOC4803832|XP_001360486.1|DPSE	LOC117136016|XP_033152524.1|DMAU
OG0009588	LOC4811819|XP_001352380.3|DPSE	LOC117145223|XP_033166686.1|DMAU
OG0009589	LOC26532360|XP_015043831.2|DPSE	LOC117139271|XP_033157385.1|DMAU
OG0009590	LOC4813610|XP_015042752.2|DPSE	LOC117141011|XP_033160160.1|DMAU
OG0009591	LOC4803041|XP_001359842.5|DPSE	LOC117142398|XP_033162235.1|DMAU
OG0009592	LOC13036311|XP_003736941.1|DPSE	LOC117142725|XP_033162784.1|DMAU
OG0009594	LOC4803048|XP_001359849.3|DPSE	LOC117145711|XP_033167348.1|DMAU
OG0009595	LOC4802954|XP_001359767.2|DPSE	LOC117145524|XP_033167106.1|DMAU
OG0009596	LOC4802980|XP_001359789.2|DPSE	LOC117143674|XP_033164351.1|DMAU
OG0009597	LOC4802974|XP_001359784.2|DPSE	LOC117144780|XP_033166040.1|DMAU
OG0009598	LOC4802978|XP_015038210.2|DPSE	LOC117144779|XP_033166038.1|DMAU
OG0009599	LOC6897926|XP_002138028.2|DPSE	LOC117144133|XP_033165049.1|DMAU
OG0009600	LOC4802884|XP_001359713.5|DPSE	LOC117143769|XP_033164488.1|DMAU
OG0009601	LOC4802141|XP_001359120.4|DPSE	LOC117142243|XP_033161986.1|DMAU
OG0009602	LOC4802229|XP_001359192.3|DPSE	LOC117144323|XP_033165326.1|DMAU
OG0009603	LOC4803007|XP_033241731.1|DPSE	LOC117142220|XP_033161950.1|DMAU
OG0009604	LOC6901803|XP_002134471.1|DPSE	LOC117148418|XP_033171677.1|DMAU
OG0009605	LOC4802206|XP_001359173.2|DPSE	LOC117144858|XP_033166151.1|DMAU
OG0009606	LOC5384074|XP_001359175.2|DPSE	LOC117145173|XP_033166613.1|DMAU
OG0009607	LOC4802212|XP_001359180.3|DPSE	LOC117145024|XP_033166416.1|DMAU
OG0009608	LOC4802152|XP_033241283.1|DPSE	LOC117145874|XP_033167589.1|DMAU
OG0009609	LOC4802571|XP_001359466.3|DPSE	LOC117142917|XP_033163106.1|DMAU
OG0009610	LOC4803260|XP_001360032.2|DPSE	LOC117144498|XP_033165575.1|DMAU
OG0009611	LOC4803257|XP_001360029.3|DPSE	LOC117145742|XP_033167394.1|DMAU
OG0009612	LOC4803304|XP_033232734.1|DPSE	LOC117144717|XP_033165947.1|DMAU
OG0009613	LOC4817118|XP_001356526.1|DPSE	LOC117150530|XP_033173346.1|DMAU
OG0009614	LOC4801629|XP_001358685.4|DPSE	LOC117142951|XP_033163166.1|DMAU
OG0009615	LOC6897068|XP_033240612.1|DPSE	LOC117143723|XP_033164416.1|DMAU
OG0009616	LOC6897055|XP_002137239.2|DPSE	LOC117143629|XP_033164295.1|DMAU
OG0009617	LOC4801442|XP_003736512.3|DPSE	LOC117143991|XP_033164825.1|DMAU
OG0009618	LOC26533267|XP_033237219.1|DPSE	LOC117149987|XP_033172768.1|DMAU, LOC117144998|XP_033166370.1|DMAU
OG0009619	LOC4801681|XP_001358731.3|DPSE	LOC117143171|XP_033163576.1|DMAU
OG0009620	LOC6897346|XP_002137499.2|DPSE	LOC117144149|XP_033165070.1|DMAU
OG0009621	LOC4801800|XP_001358834.3|DPSE	LOC117143521|XP_033164135.1|DMAU
OG0009622	LOC4801826|XP_001358859.3|DPSE	LOC117143466|XP_033164070.1|DMAU
OG0009624	LOC4801937|XP_001358954.3|DPSE	LOC117145786|XP_033167457.1|DMAU
OG0009625	LOC4800381|XP_001357666.2|DPSE	LOC117144954|XP_033166300.1|DMAU
OG0009626	LOC4800921|XP_001358110.4|DPSE	LOC117143690|XP_033164369.1|DMAU
OG0009627	LOC4800920|XP_001358109.4|DPSE	LOC117145376|XP_033166891.1|DMAU
OG0009628	LOC4800924|XP_001358113.4|DPSE	LOC117144550|XP_033165683.1|DMAU
OG0009629	LOC4800767|XP_001357982.3|DPSE	LOC117143949|XP_033164774.1|DMAU
OG0009630	LOC4800762|XP_001357978.3|DPSE	LOC117143959|XP_033164785.1|DMAU
OG0009631	LOC4801418|XP_001358514.5|DPSE	LOC117142629|XP_033162623.1|DMAU
OG0009632	LOC4815153|XP_001354700.3|DPSE	LOC117147472|XP_033170256.1|DMAU
OG0009633	LOC4803945|XP_001360583.3|DPSE	LOC117137855|XP_033155456.1|DMAU
OG0009634	LOC4800724|XP_001357944.2|DPSE	LOC117143544|XP_033164174.1|DMAU
OG0009635	LOC4801636|XP_001358692.3|DPSE	LOC117144829|XP_033166104.1|DMAU
OG0009636	LOC4812229|XP_001352984.1|DPSE	LOC117139344|XP_033157482.1|DMAU
OG0009637	LOC4801383|XP_001358485.2|DPSE	LOC117143741|XP_033164442.1|DMAU
OG0009638	LOC6897151|XP_002137331.1|DPSE	LOC117144492|XP_033165569.1|DMAU
OG0009639	LOC4802259|XP_001359216.4|DPSE	LOC117145467|XP_033167031.1|DMAU
OG0009640	LOC4801333|XP_001358445.2|DPSE	LOC117144874|XP_033166173.1|DMAU
OG0009641	LOC4801475|XP_001358560.4|DPSE	LOC117145361|XP_033166875.1|DMAU
OG0009642	LOC4801473|XP_033240129.1|DPSE	LOC117145590|XP_033167187.1|DMAU
OG0009643	LOC4800806|XP_033232385.1|DPSE	LOC117143516|XP_033164130.1|DMAU
OG0009644	LOC4800570|XP_001357822.3|DPSE	LOC117144931|XP_033166275.1|DMAU
OG0009645	LOC4800572|XP_001357823.4|DPSE	LOC117145176|XP_033166617.1|DMAU
OG0009646	LOC4800372|XP_001357660.3|DPSE	LOC117144493|XP_033165570.1|DMAU
OG0009647	LOC4800380|XP_001357665.1|DPSE	LOC117145612|XP_033167218.1|DMAU
OG0009648	LOC4801915|XP_001358933.3|DPSE	LOC117142958|XP_033163176.1|DMAU
OG0009649	LOC6896747|XP_002136954.3|DPSE	LOC117144533|XP_033165655.1|DMAU
OG0009650	LOC4817497|XP_015036300.2|DPSE	LOC117142980|XP_033163226.1|DMAU
OG0009651	LOC4817553|XP_001356960.1|DPSE	LOC117150878|XP_033173903.1|DMAU
OG0009652	LOC4817273|XP_001356699.3|DPSE	LOC117135293|XP_033151358.1|DMAU
OG0009653	LOC4817462|XP_001356681.4|DPSE	LOC117150998|XP_033174094.1|DMAU
OG0009654	LOC4816872|XP_001356682.3|DPSE	LOC117151000|XP_033174097.1|DMAU
OG0009655	LOC4817071|XP_001356414.1|DPSE	LOC117139680|XP_033158057.1|DMAU
OG0009656	LOC6902521|XP_002133063.3|DPSE	LOC117139410|XP_033157582.1|DMAU
OG0009657	LOC6902523|XP_002133065.2|DPSE	LOC117150868|XP_033173878.1|DMAU
OG0009658	LOC4817732|XP_001357149.2|DPSE	LOC117146112|XP_033167994.1|DMAU
OG0009659	LOC4817145|XP_001356736.3|DPSE	LOC117147279|XP_033170009.1|DMAU
OG0009660	LOC4817395|XP_033235468.1|DPSE	LOC117150765|XP_033173692.1|DMAU
OG0009661	LOC4817008|XP_001356472.3|DPSE	LOC117150748|XP_033173673.1|DMAU
OG0009662	LOC4817251|XP_001356500.4|DPSE	LOC117147696|XP_033170578.1|DMAU
OG0009663	LOC4817190|XP_033235660.1|DPSE	LOC117137598|XP_033155004.1|DMAU
OG0009664	LOC6902537|XP_033236291.1|DPSE	LOC117136073|XP_033152621.1|DMAU
OG0009665	LOC4817774|XP_001357118.2|DPSE	LOC117150640|XP_033173506.1|DMAU
OG0009666	LOC4816850|XP_001356548.1|DPSE	LOC117150363|XP_033173114.1|DMAU
OG0009667	LOC4816933|XP_033235856.1|DPSE	LOC117143262|XP_033163728.1|DMAU
OG0009668	LOC4817154|XP_001356848.1|DPSE	LOC117149690|XP_033172702.1|DMAU
OG0009669	LOC4817061|XP_001356498.2|DPSE	LOC117139803|XP_033158320.1|DMAU
OG0009670	LOC6902518|XP_002133060.1|DPSE	LOC117150756|XP_033173683.1|DMAU
OG0009671	LOC6902955|XP_002132681.2|DPSE	LOC117141961|XP_033161648.1|DMAU
OG0009672	LOC4817066|XP_001356381.3|DPSE	LOC117150789|XP_033173725.1|DMAU
OG0009673	LOC4816968|XP_001356380.3|DPSE	LOC117149113|XP_033172637.1|DMAU
OG0009674	LOC4816109|XP_001355743.4|DPSE	LOC117140648|XP_033159590.1|DMAU
OG0009675	LOC4817898|XP_001357343.2|DPSE	LOC117150418|XP_033173178.1|DMAU
OG0009676	LOC4817939|XP_001357271.3|DPSE	LOC117140059|XP_033158693.1|DMAU
OG0009677	LOC4817998|XP_001357265.4|DPSE	LOC117135120|XP_033151030.1|DMAU
OG0009678	LOC6902601|XP_033236932.1|DPSE	LOC117148100|XP_033171207.1|DMAU
OG0009679	LOC4818058|XP_033236943.1|DPSE	LOC117150360|XP_033173111.1|DMAU
OG0009680	LOC6899232|XP_002136291.2|DPSE	LOC117150934|XP_033173991.1|DMAU
OG0009681	LOC4804483|XP_015039976.1|DPSE	LOC117137644|XP_033155069.1|DMAU
OG0009682	LOC6898482|XP_033233469.1|DPSE	LOC117138337|XP_033156266.1|DMAU
OG0009683	LOC4803461|XP_001360180.2|DPSE	LOC117137671|XP_033155121.1|DMAU
OG0009684	LOC4803460|XP_001360179.3|DPSE	LOC117137670|XP_033155120.1|DMAU
OG0009685	LOC4803464|XP_001360182.1|DPSE	LOC117137442|XP_033154772.1|DMAU
OG0009686	LOC6898367|XP_002138420.2|DPSE	LOC117138049|XP_033155754.1|DMAU
OG0009687	LOC4804113|XP_001360725.2|DPSE	LOC117136588|XP_033153451.1|DMAU
OG0009688	LOC4803737|XP_001360405.1|DPSE	LOC117135938|XP_033152409.1|DMAU
OG0009689	LOC4804820|XP_001361322.3|DPSE	LOC117138435|XP_033156437.1|DMAU
OG0009690	LOC4803895|XP_015039415.1|DPSE	LOC117136568|XP_033153415.1|DMAU
