Orthogroup	DPSE.longest_only	DSER.longest_only
OG0007448	LOC4805314|XP_001361734.2|DPSE	LOC110189490|XP_020815239.1|DSER
OG0007449	LOC4812450|XP_001352784.4|DPSE	LOC110179008|XP_020802007.1|DSER
OG0007450	LOC4818106|XP_003736141.1|DPSE	LOC110187416|XP_020812464.1|DSER
OG0007451	LOC4812448|XP_001353020.3|DPSE	LOC110189858|XP_020815736.1|DSER
OG0007452	LOC4812120|XP_001353021.3|DPSE	LOC110189857|XP_020815734.1|DSER
OG0007453	LOC4813296|XP_001353929.4|DPSE	LOC110181276|XP_020804650.1|DSER
OG0007454	LOC4813367|XP_033240667.1|DPSE	LOC110179964|XP_020803204.1|DSER
OG0007455	LOC6903881|XP_015035085.1|DPSE	LOC110178359|XP_020801154.1|DSER
OG0007456	LOC4814600|XP_001354831.4|DPSE	LOC110184325|XP_020808480.1|DSER
OG0007457	LOC4812537|XP_001352458.2|DPSE	LOC110187040|XP_020812070.1|DSER
OG0007458	LOC4816555|XP_001356294.1|DPSE	LOC110191703|XP_020818278.1|DSER
OG0007459	LOC4800923|XP_033232752.1|DPSE	LOC110177338|XP_020799682.1|DSER
OG0007460	LOC6898328|XP_002138383.2|DPSE	LOC110178794|XP_020801709.1|DSER
OG0007461	LOC4812863|XP_001353293.2|DPSE	LOC110178550|XP_020801374.1|DSER
OG0007462	LOC4813074|XP_001353289.3|DPSE	LOC110178998|XP_020801987.1|DSER
OG0007463	LOC4813312|XP_001353288.4|DPSE	LOC110178997|XP_020801985.1|DSER
OG0007464	LOC6900419|XP_015042722.2|DPSE	LOC110178548|XP_020801368.1|DSER
OG0007465	LOC6900216|XP_015043958.2|DPSE	LOC110179828|XP_020803093.1|DSER
OG0007466	LOC4805401|XP_015040624.1|DPSE	LOC110180260|XP_020803575.1|DSER
OG0007467	LOC4805456|XP_001361853.3|DPSE	LOC110189262|XP_020814935.1|DSER
OG0007468	LOC4804247|XP_001360835.1|DPSE	LOC110191571|XP_020818116.1|DSER
OG0007469	LOC4813627|XP_033238449.1|DPSE	LOC110191353|XP_020817860.1|DSER
OG0007470	LOC4816195|XP_001355779.2|DPSE	LOC110185606|XP_020810210.1|DSER
OG0007471	LOC4804181|XP_015039661.2|DPSE	LOC110180452|XP_020803790.1|DSER
OG0007472	LOC4814678|XP_001354817.3|DPSE	LOC110175947|XP_020797793.1|DSER
OG0007473	LOC4813752|XP_001353323.3|DPSE	LOC110184625|XP_020808882.1|DSER
OG0007474	LOC4805309|XP_033234877.1|DPSE	LOC110189465|XP_020815202.1|DSER
OG0007475	LOC4812236|XP_001352848.2|DPSE	LOC110178767|XP_020801665.1|DSER
OG0007476	LOC4815810|XP_001355377.2|DPSE	LOC110179474|XP_020802703.1|DSER
OG0007477	LOC6902022|XP_033240460.1|DPSE	LOC110179627|XP_020802894.1|DSER
OG0007478	LOC26533437|XP_033236536.1|DPSE	LOC110183315|XP_020807218.1|DSER
OG0007479	LOC4815049|XP_001354738.4|DPSE	LOC110182453|XP_020806146.1|DSER
OG0007480	LOC6897563|XP_033237958.1|DPSE	LOC110191815|XP_020818434.1|DSER
OG0007481	LOC4812074|XP_001352419.1|DPSE	LOC110183653|XP_020807636.1|DSER
OG0007482	LOC4816960|XP_033235667.1|DPSE	LOC110177010|XP_020799179.1|DSER
OG0007483	LOC4804874|XP_015040250.2|DPSE	LOC110178250|XP_020800961.1|DSER
OG0007484	LOC4814926|XP_015041560.2|DPSE	LOC110181646|XP_020805119.1|DSER
OG0007485	LOC6901183|XP_002133884.1|DPSE	LOC110180342|XP_020803663.1|DSER
OG0007486	LOC4815494|XP_001355504.2|DPSE	LOC110175971|XP_020797824.1|DSER
OG0007487	LOC4811687|XP_001352269.4|DPSE	LOC110185405|XP_020809870.1|DSER
OG0007488	LOC4813976|XP_001354133.4|DPSE	LOC110184662|XP_020808924.1|DSER
OG0007489	LOC6897672|XP_033232948.1|DPSE	LOC110191919|XP_020818565.1|DSER
OG0007490	LOC6899246|XP_033237617.1|DPSE	LOC110179637|XP_020802908.1|DSER
OG0007491	LOC4815706|XP_033241437.1|DPSE	LOC110187086|XP_020812145.1|DSER
OG0007492	LOC4803492|XP_001360209.3|DPSE	LOC110189596|XP_020815386.1|DSER
OG0007493	LOC6899416|XP_033237765.1|DPSE	LOC110181893|XP_020805484.1|DSER
OG0007494	LOC6903769|XP_033236870.1|DPSE	LOC110183336|XP_020807245.1|DSER
OG0007495	LOC4815365|XP_001355104.3|DPSE	LOC110179462|XP_020802680.1|DSER
OG0007496	LOC4813340|XP_033237627.1|DPSE	LOC110189917|XP_020815849.1|DSER
OG0007497	LOC6900690|XP_015043164.1|DPSE	LOC110185154|XP_020809516.1|DSER
OG0007498	LOC4812939|XP_015042903.2|DPSE	LOC110189914|XP_020815846.1|DSER
OG0007499	LOC4813960|XP_015043493.2|DPSE	LOC110190432|XP_020816573.1|DSER
OG0007500	LOC4813961|XP_001354120.2|DPSE	LOC110190434|XP_020816576.1|DSER
OG0007501	LOC6900461|XP_033240110.1|DPSE	LOC110190355|XP_020816420.1|DSER
OG0007502	LOC26532207|XP_015039007.1|DPSE	LOC110189407|XP_020815122.1|DSER
OG0007503	LOC4817366|XP_015035993.2|DPSE	LOC110179148|XP_020802195.1|DSER
OG0007504	LOC4812133|XP_015044072.1|DPSE	LOC110184651|XP_020808911.1|DSER, LOC110179697|XP_020802967.1|DSER
OG0007505	LOC4813180|XP_001353188.3|DPSE	LOC110176139|XP_020798034.1|DSER
OG0007506	LOC4813785|XP_001353189.1|DPSE	LOC110176175|XP_020798075.1|DSER
OG0007507	LOC4816944|XP_001356406.1|DPSE	LOC110187290|XP_020812338.1|DSER
OG0007508	LOC4817198|XP_001356645.3|DPSE	LOC110182261|XP_020805937.1|DSER
OG0007509	LOC4817981|XP_001357334.2|DPSE	LOC110185068|XP_020809407.1|DSER
OG0007510	LOC4805037|XP_033234481.1|DPSE	LOC110178241|XP_020800950.1|DSER
OG0007511	LOC4816564|XP_001356138.2|DPSE	LOC110185892|XP_020810562.1|DSER
OG0007512	LOC4803079|XP_003736901.2|DPSE	LOC110188706|XP_020814171.1|DSER
OG0007513	LOC4816913|XP_001356437.2|DPSE	LOC110187557|XP_020812605.1|DSER
OG0007514	LOC6899932|XP_002135300.3|DPSE	LOC110177582|XP_020800022.1|DSER
OG0007515	LOC6903294|XP_002132482.3|DPSE	LOC110181187|XP_020804523.1|DSER
OG0007516	LOC4817819|XP_001357477.2|DPSE	LOC110187407|XP_020812454.1|DSER
OG0007517	LOC4813970|XP_001354128.1|DPSE	LOC110184624|XP_020808881.1|DSER
OG0007518	LOC4805628|XP_001362000.1|DPSE	LOC110176515|XP_020798554.1|DSER
OG0007519	LOC4805534|XP_033233250.1|DPSE	LOC110179220|XP_020802314.1|DSER
OG0007520	LOC6898464|XP_002138507.2|DPSE	LOC110187022|XP_020812045.1|DSER
OG0007521	LOC4815920|XP_001355728.2|DPSE	LOC110184448|XP_020808647.1|DSER
OG0007522	LOC26533691|XP_033239799.1|DPSE	LOC110184402|XP_020808588.1|DSER
OG0007523	LOC4805410|XP_015040631.2|DPSE	LOC110177988|XP_020800645.1|DSER
OG0007524	LOC4817098|XP_001356574.3|DPSE	LOC110179159|XP_020802207.1|DSER
OG0007525	LOC4816412|XP_001356237.1|DPSE	LOC110186012|XP_020810707.1|DSER
OG0007526	LOC4800947|XP_001358131.2|DPSE	LOC110191722|XP_020818299.1|DSER
OG0007527	LOC4813688|XP_001353646.1|DPSE	LOC110178598|XP_020801442.1|DSER
OG0007528	LOC6899016|XP_002138971.3|DPSE	LOC110189310|XP_020815010.1|DSER
OG0007529	LOC4803964|XP_001360602.4|DPSE	LOC110180133|XP_020803440.1|DSER
OG0007530	LOC117184773|XP_033239501.1|DPSE	LOC110191314|XP_020817792.1|DSER
OG0007531	LOC4805574|XP_001361957.2|DPSE	LOC110189727|XP_020815577.1|DSER
OG0007532	LOC6899062|XP_002138987.3|DPSE	LOC110180014|XP_020803272.1|DSER
OG0007533	LOC4812620|XP_001352976.2|DPSE	LOC110190427|XP_020816565.1|DSER
OG0007534	LOC4813823|XP_001353547.1|DPSE	LOC110189943|XP_020815889.1|DSER
OG0007535	LOC4812895|XP_001353601.3|DPSE	LOC110191251|XP_020817691.1|DSER
OG0007536	LOC4802872|XP_001359703.2|DPSE	LOC110188273|XP_020813623.1|DSER
OG0007537	LOC6900585|XP_033238191.1|DPSE	LOC110190897|XP_020817215.1|DSER
OG0007538	LOC4813036|XP_033240038.1|DPSE	LOC110191040|XP_020817419.1|DSER
OG0007539	LOC6903226|XP_002132927.3|DPSE	LOC110187486|XP_020812536.1|DSER
OG0007540	LOC4800726|XP_001357946.2|DPSE	LOC110188095|XP_020813313.1|DSER
OG0007541	LOC4805169|XP_001361616.1|DPSE	LOC110189582|XP_020815374.1|DSER
OG0007542	LOC4805699|XP_004444581.2|DPSE	LOC110177725|XP_020800229.1|DSER
OG0007543	LOC6899870|XP_033237262.1|DPSE	LOC110185395|XP_020809834.1|DSER
OG0007544	LOC4812609|XP_001352623.3|DPSE	LOC110178996|XP_020801980.1|DSER
OG0007545	LOC4816203|XP_001355751.2|DPSE	LOC110181351|XP_020804730.1|DSER
OG0007546	LOC6897507|XP_002137656.1|DPSE	LOC110186213|XP_020810935.1|DSER
OG0007547	LOC4804152|XP_001360758.1|DPSE	LOC110176350|XP_020798338.1|DSER
OG0007548	LOC4814150|XP_033238089.1|DPSE	LOC110178738|XP_020801623.1|DSER
OG0007549	LOC117184538|XP_033238588.1|DPSE	LOC110190147|XP_020816135.1|DSER
OG0007550	LOC4812156|XP_001352902.1|DPSE	LOC110190193|XP_020816202.1|DSER
OG0007551	LOC4804034|XP_033234626.1|DPSE	LOC110182927|XP_020806760.1|DSER
OG0007552	LOC4817115|XP_001356747.4|DPSE	LOC110176828|XP_020798938.1|DSER
OG0007553	LOC4817138|XP_001356826.1|DPSE	LOC110187245|XP_020812301.1|DSER
OG0007554	LOC4812546|XP_001352604.1|DPSE	LOC110190554|XP_020816768.1|DSER
OG0007555	LOC4804092|XP_033234653.1|DPSE	LOC110179169|XP_020802231.1|DSER
OG0007556	LOC4805624|XP_033233719.1|DPSE	LOC110176829|XP_020798942.1|DSER
OG0007557	LOC4805622|XP_033233717.1|DPSE	LOC110187977|XP_020813195.1|DSER
OG0007558	LOC6898303|XP_033234414.1|DPSE	LOC110178484|XP_020801285.1|DSER
OG0007559	LOC4816170|XP_001355815.1|DPSE	LOC110183890|XP_020807894.1|DSER
OG0007560	LOC4811878|XP_015044064.2|DPSE	LOC110184637|XP_020808894.1|DSER
OG0007561	LOC4812424|XP_033239055.1|DPSE	LOC110185295|XP_020809702.1|DSER
OG0007562	LOC4813838|XP_001353278.3|DPSE	LOC110179013|XP_020802013.1|DSER
OG0007563	LOC4813108|XP_001353957.1|DPSE	LOC110178959|XP_020801921.1|DSER
OG0007564	LOC4813563|XP_001353587.2|DPSE	LOC110191196|XP_020817624.1|DSER
OG0007565	LOC26532232|XP_033233421.1|DPSE	LOC110189031|XP_020814655.1|DSER
OG0007566	LOC4803957|XP_001360595.2|DPSE	LOC110190937|XP_020817268.1|DSER
OG0007567	LOC4801156|XP_001358291.1|DPSE	LOC110187001|XP_020812020.1|DSER
OG0007568	LOC4804651|XP_001361179.2|DPSE	LOC110189770|XP_020815649.1|DSER
OG0007569	LOC4804140|XP_001360746.2|DPSE	LOC110177546|XP_020799977.1|DSER
OG0007570	LOC4804652|XP_001361180.2|DPSE	LOC110189769|XP_020815646.1|DSER
OG0007571	LOC4804650|XP_001361178.4|DPSE	LOC110189547|XP_020815337.1|DSER
OG0007572	LOC4818006|XP_001357476.3|DPSE	LOC110187413|XP_020812460.1|DSER
OG0007573	LOC4803874|XP_001360523.2|DPSE	LOC110178266|XP_020800990.1|DSER
OG0007574	LOC4805436|XP_001361837.1|DPSE	LOC110177219|XP_020799500.1|DSER
OG0007575	LOC4805562|XP_001361947.3|DPSE	LOC110178300|XP_020801048.1|DSER
OG0007576	LOC4814754|XP_033239087.1|DPSE	LOC110182047|XP_020805659.1|DSER
OG0007577	LOC4815088|XP_001354834.2|DPSE	LOC110184314|XP_020808461.1|DSER
OG0007578	LOC4817485|XP_001356906.4|DPSE	LOC110181177|XP_020804512.1|DSER
OG0007579	LOC4805053|XP_001361517.2|DPSE	LOC110178895|XP_020801833.1|DSER
OG0007580	LOC4813161|XP_001353135.2|DPSE	LOC110176299|XP_020798278.1|DSER
OG0007581	LOC4816827|XP_001356542.2|DPSE	LOC110184864|XP_020809168.1|DSER
OG0007582	LOC4802367|XP_001359296.1|DPSE	LOC110186975|XP_020811983.1|DSER
OG0007583	LOC4805234|XP_001361670.3|DPSE	LOC110177778|XP_020800305.1|DSER
OG0007584	LOC4815715|XP_001355626.4|DPSE	LOC110181883|XP_020805471.1|DSER
OG0007585	LOC4813265|XP_001353291.4|DPSE	LOC110178994|XP_020801974.1|DSER
OG0007586	LOC4816318|XP_001356249.3|DPSE	LOC110185570|XP_020810154.1|DSER
OG0007587	LOC4805539|XP_033233415.1|DPSE	LOC110179196|XP_020802269.1|DSER
OG0007588	LOC117184108|XP_033236202.1|DPSE	LOC110188777|XP_020814280.1|DSER
OG0007589	LOC4814770|XP_001354759.2|DPSE	LOC110184262|XP_020808383.1|DSER
OG0007590	LOC6900368|XP_015042616.2|DPSE	LOC110176246|XP_020798208.1|DSER
OG0007591	LOC4805120|XP_001361577.2|DPSE	LOC110191854|XP_020818494.1|DSER
OG0007592	LOC4804218|XP_001360812.3|DPSE	LOC110175979|XP_020797839.1|DSER
OG0007593	LOC4814374|XP_001354449.2|DPSE	LOC110183053|XP_020806897.1|DSER
OG0007594	LOC4805112|XP_003736964.1|DPSE	LOC110176496|XP_020798531.1|DSER
OG0007595	LOC6898699|XP_002138704.1|DPSE	LOC110176549|XP_020798602.1|DSER
OG0007596	LOC4813933|XP_001354095.2|DPSE	LOC110190625|XP_020816878.1|DSER
OG0007597	LOC4813821|XP_001353995.2|DPSE	LOC110185226|XP_020809615.1|DSER
OG0007598	LOC4805564|XP_001361949.2|DPSE	LOC110178363|XP_020801157.1|DSER
OG0007599	LOC4813840|XP_001353599.1|DPSE	LOC110191229|XP_020817658.1|DSER
OG0007600	LOC4811984|XP_033241393.1|DPSE	LOC110190208|XP_020816222.1|DSER
OG0007601	LOC6900346|XP_002134743.1|DPSE	LOC110176201|XP_020798121.1|DSER
OG0007602	LOC4813059|XP_001353518.1|DPSE	LOC110177507|XP_020799920.1|DSER
OG0007603	LOC4813690|XP_001353519.1|DPSE	LOC110177525|XP_020799941.1|DSER
OG0007604	LOC4812534|XP_015043590.2|DPSE	LOC110178829|XP_020801754.1|DSER
OG0007605	LOC6903600|XP_033240199.1|DPSE	LOC110190335|XP_020816390.1|DSER
OG0007606	LOC4811995|XP_001352785.3|DPSE	LOC110179005|XP_020801998.1|DSER
OG0007607	LOC4801080|XP_015038658.2|DPSE	LOC110176497|XP_020798528.1|DSER
OG0007608	LOC4812615|XP_001353008.3|DPSE	LOC110176713|XP_020798812.1|DSER
OG0007609	LOC4814603|XP_001354815.1|DPSE	LOC110176069|XP_020797950.1|DSER
OG0007610	LOC4804366|XP_001360940.2|DPSE	LOC110177237|XP_020799534.1|DSER
OG0007611	LOC6899891|XP_015044270.1|DPSE	LOC110185466|XP_020809967.1|DSER
OG0007612	LOC4805132|XP_033233581.1|DPSE	LOC110176991|XP_020799162.1|DSER
OG0007613	LOC6898999|XP_002138959.2|DPSE	LOC110179233|XP_020802345.1|DSER
OG0007614	LOC4811962|XP_001352737.1|DPSE	LOC110182760|XP_020806530.1|DSER
OG0007615	LOC4814146|XP_001354300.2|DPSE	LOC110190632|XP_020816886.1|DSER
OG0007616	LOC4801157|XP_001358292.2|DPSE	LOC110190872|XP_020817183.1|DSER
OG0007617	LOC6900497|XP_033237811.1|DPSE	LOC110189872|XP_020815772.1|DSER
OG0007618	LOC6900548|XP_002134932.3|DPSE	LOC110190327|XP_020816381.1|DSER
OG0007619	LOC4812370|XP_001352744.3|DPSE	LOC110189913|XP_020815844.1|DSER
OG0007620	LOC4811937|XP_033240824.1|DPSE	LOC110191298|XP_020817766.1|DSER
OG0007621	LOC4804592|XP_001361127.4|DPSE	LOC110176269|XP_020798247.1|DSER
OG0007622	LOC6900797|XP_033239100.1|DPSE	LOC110178969|XP_020801933.1|DSER
OG0007623	LOC4813463|XP_033241065.1|DPSE	LOC110178576|XP_020801407.1|DSER
OG0007624	LOC4812043|XP_001353014.1|DPSE	LOC110176726|XP_020798827.1|DSER
OG0007625	LOC4813758|XP_033239104.1|DPSE	LOC110181222|XP_020804571.1|DSER
OG0007626	LOC4812057|XP_001352447.3|DPSE	LOC110188898|XP_020814478.1|DSER
OG0007627	LOC4812513|XP_001352446.3|DPSE	LOC110177541|XP_020799969.1|DSER
OG0007628	LOC4811788|XP_001352355.1|DPSE	LOC110185449|XP_020809941.1|DSER
OG0007629	LOC6900886|XP_033237476.1|DPSE	LOC110190789|XP_020817086.1|DSER
OG0007630	LOC4803248|XP_001360021.3|DPSE	LOC110188432|XP_020813817.1|DSER
OG0007631	LOC4800673|XP_001357905.2|DPSE	LOC110177314|XP_020799645.1|DSER
OG0007632	LOC26533848|XP_015043587.1|DPSE	LOC110178828|XP_020801753.1|DSER
OG0007633	LOC4816993|XP_033235742.1|DPSE	LOC110187520|XP_020812574.1|DSER
OG0007634	LOC6896710|XP_002136924.1|DPSE	LOC110191280|XP_020817736.1|DSER
OG0007635	LOC4816505|XP_001356244.3|DPSE	LOC110185656|XP_020810274.1|DSER
OG0007636	LOC6903223|XP_002132924.3|DPSE, LOC4812568|XP_001352907.4|DPSE	LOC110185245|XP_020809639.1|DSER
OG0007637	LOC6899753|XP_002135785.3|DPSE	LOC110188796|XP_020814313.1|DSER
OG0007638	LOC6902079|XP_015041145.2|DPSE	LOC110182176|XP_020805835.1|DSER
OG0007639	LOC6902133|XP_002133664.1|DPSE	LOC110177113|XP_020799316.1|DSER, LOC110180111|XP_020803405.1|DSER
OG0007640	LOC4804198|XP_001360797.3|DPSE, LOC6899141|XP_033233954.1|DPSE	LOC110178348|XP_020801125.1|DSER
OG0007641	LOC4803023|XP_001359825.2|DPSE	LOC110188578|XP_020814001.1|DSER
OG0007642	LOC4805482|XP_001361877.3|DPSE	LOC110189768|XP_020815645.1|DSER
OG0007643	LOC4802325|XP_033237952.1|DPSE	LOC110191743|XP_020818334.1|DSER
OG0007644	LOC4801976|XP_001358989.5|DPSE	LOC110186798|XP_020811737.1|DSER
OG0007645	LOC4803312|XP_001360076.2|DPSE	LOC110191880|XP_020818523.1|DSER, LOC110191883|XP_020818526.1|DSER
OG0007646	LOC4816820|XP_001356507.2|DPSE	LOC110183989|XP_020808006.1|DSER
OG0007647	LOC4816176|XP_001355744.4|DPSE	LOC110181336|XP_020804714.1|DSER, LOC110178701|XP_020801560.1|DSER
OG0007648	LOC6898455|XP_002138498.2|DPSE	LOC110178679|XP_020801543.1|DSER
OG0007649	LOC6902901|XP_002132635.2|DPSE	LOC110190673|XP_020816937.1|DSER
OG0007650	LOC4804943|XP_001361424.3|DPSE	LOC110181721|XP_020805240.1|DSER
OG0007651	LOC4814406|XP_001354440.2|DPSE	LOC110180343|XP_020803664.1|DSER
OG0007652	LOC4805076|XP_003736963.2|DPSE	LOC110189668|XP_020815484.1|DSER
OG0007653	LOC6900295|XP_033240566.1|DPSE, LOC6903119|XP_002132829.2|DPSE	LOC110176717|XP_020798817.1|DSER
OG0007654	LOC4812131|XP_001352721.1|DPSE	LOC110185308|XP_020809720.1|DSER
OG0007655	LOC6901010|XP_002134637.2|DPSE	LOC110182055|XP_020805670.1|DSER, LOC110177864|XP_020800468.1|DSER
OG0007656	LOC4803300|XP_001360065.3|DPSE	LOC110189523|XP_020815313.1|DSER
OG0007657	LOC6899180|XP_002136344.2|DPSE	LOC110191361|XP_020817868.1|DSER, LOC110188483|XP_020813872.1|DSER
OG0007658	LOC26533992|XP_015039651.1|DPSE	LOC110189772|XP_020815652.1|DSER
OG0007660	LOC4803136|XP_001359928.3|DPSE	LOC110187810|XP_020812946.1|DSER
OG0007661	LOC26532865|XP_033234376.1|DPSE	LOC110191967|XP_020818645.1|DSER
OG0007662	LOC6898240|XP_002138306.2|DPSE, LOC6898229|XP_002138295.2|DPSE, LOC6898230|XP_033233993.1|DPSE	LOC110181297|XP_020804681.1|DSER
OG0007663	LOC4804642|XP_001361172.2|DPSE	LOC110182958|XP_020806807.1|DSER, LOC110182954|XP_020806804.1|DSER
OG0007664	LOC4801634|XP_015037333.2|DPSE	LOC110186784|XP_020811717.1|DSER
OG0007665	LOC4815560|XP_001355654.4|DPSE	LOC110184390|XP_020808556.1|DSER
OG0007666	LOC4815899|XP_033240804.1|DPSE	LOC110184400|XP_020808585.1|DSER
OG0007667	LOC4815905|XP_033240908.1|DPSE	LOC110184612|XP_020808863.1|DSER
OG0007668	LOC4818159|XP_001357432.2|DPSE	LOC110183827|XP_020807839.1|DSER
OG0007669	LOC6902277|XP_002133804.2|DPSE	LOC110180318|XP_020803633.1|DSER
OG0007670	LOC6902278|XP_002133805.2|DPSE	LOC110180317|XP_020803632.1|DSER
OG0007671	LOC4814872|XP_001354976.1|DPSE	LOC110184451|XP_020808649.1|DSER
OG0007672	LOC4815662|XP_001355438.3|DPSE	LOC110182458|XP_020806153.1|DSER
OG0007673	LOC4801143|XP_001358282.4|DPSE	LOC110186889|XP_020811848.1|DSER
OG0007674	LOC4814200|XP_033237726.1|DPSE	LOC110181753|XP_020805275.1|DSER
OG0007675	LOC6901216|XP_033239868.1|DPSE	LOC110183235|XP_020807110.1|DSER
OG0007676	LOC6901019|XP_002134503.3|DPSE	LOC110176045|XP_020797916.1|DSER
OG0007677	LOC4816095|XP_001355219.2|DPSE	LOC110180417|XP_020803740.1|DSER
OG0007678	LOC6901727|XP_033239684.1|DPSE	LOC110176009|XP_020797873.1|DSER
OG0007679	LOC4814544|XP_001355062.2|DPSE	LOC110175957|XP_020797804.1|DSER
OG0007680	LOC4816422|XP_001356157.1|DPSE	LOC110185686|XP_020810313.1|DSER
OG0007681	LOC6897343|XP_002137496.2|DPSE	LOC110188134|XP_020813381.1|DSER
OG0007682	LOC26532857|XP_033240854.1|DPSE, LOC117184917|XP_033239991.1|DPSE	LOC110181948|XP_020805547.1|DSER
OG0007683	LOC4815519|XP_001355491.2|DPSE	LOC110180107|XP_020803399.1|DSER
OG0007684	LOC4815115|XP_001354602.1|DPSE	LOC110183226|XP_020807101.1|DSER
OG0007685	LOC4811763|XP_033240909.1|DPSE	LOC110181761|XP_020805284.1|DSER
OG0007686	LOC4815289|XP_001355070.3|DPSE	LOC110181915|XP_020805508.1|DSER
OG0007687	LOC4815432|XP_001355718.3|DPSE	LOC110184126|XP_020808192.1|DSER
OG0007688	LOC4801759|XP_001358800.4|DPSE	LOC110191426|XP_020817944.1|DSER
OG0007689	LOC4814554|XP_001355048.3|DPSE	LOC110176106|XP_020798004.1|DSER
OG0007690	LOC6901532|XP_033237779.1|DPSE	LOC110179467|XP_020802691.1|DSER
OG0007692	LOC6901005|XP_002134632.3|DPSE	LOC110181805|XP_020805349.1|DSER
OG0007693	LOC4814977|XP_001354998.3|DPSE	LOC110181752|XP_020805273.1|DSER
OG0007694	LOC4813761|XP_001353158.2|DPSE	LOC110176187|XP_020798097.1|DSER
OG0007695	LOC6901459|XP_033239284.1|DPSE	LOC110181747|XP_020805266.1|DSER
OG0007696	LOC4813565|XP_001353485.3|DPSE	LOC110185200|XP_020809585.1|DSER
OG0007697	LOC4811870|XP_001352637.2|DPSE	LOC110189876|XP_020815778.1|DSER
OG0007698	LOC4815615|XP_001355679.3|DPSE	LOC110183519|XP_020807465.1|DSER
OG0007699	LOC6901824|XP_002134492.1|DPSE	LOC110184535|XP_020808772.1|DSER
OG0007700	LOC4816065|XP_001355229.4|DPSE	LOC110180136|XP_020803441.1|DSER
OG0007701	LOC6901938|XP_033238201.1|DPSE	LOC110182843|XP_020806634.1|DSER
OG0007702	LOC4815504|XP_001355581.3|DPSE	LOC110182503|XP_020806210.1|DSER
OG0007703	LOC4815266|XP_001354686.1|DPSE	LOC110181710|XP_020805218.1|DSER
OG0007704	LOC4800335|XP_001357577.3|DPSE	LOC110186829|XP_020811779.1|DSER
OG0007705	LOC4814359|XP_001354382.2|DPSE	LOC110181944|XP_020805539.1|DSER
OG0007706	LOC6903613|XP_033238780.1|DPSE	LOC110178850|XP_020801769.1|DSER
OG0007707	LOC6901423|XP_033241357.1|DPSE	LOC110182103|XP_020805745.1|DSER
OG0007708	LOC4815863|XP_015040928.2|DPSE	LOC110179465|XP_020802687.1|DSER
OG0007709	LOC4815942|XP_001355526.2|DPSE	LOC110184209|XP_020808315.1|DSER
OG0007710	LOC6901690|XP_033241441.1|DPSE	LOC110181764|XP_020805293.1|DSER
OG0007711	LOC4814194|XP_001354337.1|DPSE	LOC110179089|XP_020802134.1|DSER
OG0007712	LOC6901922|XP_002133456.2|DPSE	LOC110187047|XP_020812082.1|DSER
OG0007713	LOC4815673|XP_033238917.1|DPSE	LOC110180558|XP_020803911.1|DSER
OG0007714	LOC6901082|XP_033240392.1|DPSE	LOC110175913|XP_020797745.1|DSER
OG0007715	LOC4814744|XP_001354897.2|DPSE, LOC6899484|XP_002136048.2|DPSE	LOC110179479|XP_020802711.1|DSER
OG0007716	LOC6902158|XP_033237836.1|DPSE	LOC110180290|XP_020803606.1|DSER
OG0007717	LOC4800341|XP_003736200.3|DPSE	LOC110186414|XP_020811249.1|DSER
OG0007718	LOC4816082|XP_001355296.1|DPSE	LOC110181783|XP_020805321.1|DSER
OG0007719	LOC4815622|XP_033238960.1|DPSE	LOC110187056|XP_020812091.1|DSER
OG0007720	LOC4815915|XP_033238958.1|DPSE	LOC110187059|XP_020812103.1|DSER
OG0007721	LOC4814318|XP_001354414.3|DPSE	LOC110179049|XP_020802064.1|DSER
OG0007722	LOC4814227|XP_033239635.1|DPSE	LOC110179060|XP_020802079.1|DSER
OG0007723	LOC4814327|XP_001354406.4|DPSE	LOC110179064|XP_020802085.1|DSER
OG0007724	LOC4817319|XP_001356424.3|DPSE	LOC110178176|XP_020800869.1|DSER
OG0007725	LOC4815191|XP_001354725.3|DPSE	LOC110175915|XP_020797750.1|DSER
OG0007726	LOC4815768|XP_001355329.3|DPSE	LOC110179615|XP_020802876.1|DSER
OG0007727	LOC4815817|XP_001355528.1|DPSE	LOC110184214|XP_020808322.1|DSER
OG0007728	LOC4815362|XP_033240371.1|DPSE	LOC110181477|XP_020804885.1|DSER
OG0007729	LOC4815689|XP_001355336.2|DPSE	LOC110182098|XP_020805742.1|DSER
OG0007730	LOC4815361|XP_033237649.1|DPSE	LOC110181587|XP_020805039.1|DSER
OG0007731	LOC4813009|XP_015043087.1|DPSE	LOC110188517|XP_020813913.1|DSER
OG0007732	LOC4814846|XP_001355036.3|DPSE	LOC110175937|XP_020797777.1|DSER
OG0007733	LOC4814448|XP_001354972.2|DPSE	LOC110184452|XP_020808650.1|DSER
OG0007734	LOC4815039|XP_001354699.2|DPSE	LOC110184347|XP_020808502.1|DSER
OG0007735	LOC4814944|XP_001354525.1|DPSE	LOC110184308|XP_020808455.1|DSER
OG0007736	LOC4815465|XP_001355427.2|DPSE	LOC110182205|XP_020805891.1|DSER
OG0007737	LOC4800882|XP_001358077.4|DPSE	LOC110177240|XP_020799535.1|DSER
OG0007738	LOC4800586|XP_015038724.2|DPSE	LOC110191442|XP_020817963.1|DSER
OG0007739	LOC4814585|XP_001355023.4|DPSE	LOC110184379|XP_020808542.1|DSER
OG0007740	LOC4816014|XP_015041088.1|DPSE	LOC110187072|XP_020812121.1|DSER
