Orthogroup	DBIA.longest_only	DERE.longest_only
OG0007643	LOC108026372|XP_016952782.1|DBIA	LOC6552976|XP_026831500.1|DERE
OG0007644	LOC108023869|XP_016949037.1|DBIA	LOC6554112|XP_001981053.2|DERE
OG0007645	LOC108026070|XP_016952257.1|DBIA	LOC6553065|XP_001980084.1|DERE
OG0007646	LOC108034351|XP_016964726.1|DBIA	LOC6541638|XP_001969818.1|DERE
OG0007647	LOC108032374|XP_016961684.1|DBIA	LOC6548937|XP_001974215.2|DERE
OG0007648	LOC108029752|XP_016957736.1|DBIA	LOC6541254|XP_001970517.2|DERE
OG0007649	LOC108035385|XP_016966481.1|DBIA	LOC6545827|XP_001972196.1|DERE
OG0007650	LOC108026522|XP_016952957.1|DBIA	LOC6547412|XP_001974828.1|DERE
OG0007651	LOC108036509|XP_016968204.1|DBIA	LOC6551241|XP_001978333.2|DERE
OG0007652	LOC108029571|XP_016957418.1|DBIA	LOC26526010|XP_015015428.1|DERE
OG0007653	LOC108028500|XP_016955865.1|DBIA	LOC6546123|XP_001973540.2|DERE
OG0007654	LOC108034657|XP_016965084.1|DBIA	LOC6546369|XP_001971330.1|DERE
OG0007655	LOC108029962|XP_016957953.1|DBIA	LOC6547199|XP_026836035.1|DERE
OG0007656	LOC108027455|XP_016954398.1|DBIA	LOC6553520|XP_001979351.1|DERE
OG0007657	LOC108031061|XP_016959756.1|DBIA	LOC6552208|XP_001980727.1|DERE
OG0007658	LOC108029761|XP_016957752.1|DBIA	LOC6549354|XP_001975800.1|DERE
OG0007659	LOC108036257|XP_016967757.1|DBIA	LOC6542828|XP_001969151.1|DERE
OG0007660	LOC108024397|XP_016949796.1|DBIA	LOC6551877|XP_001980601.1|DERE
OG0007661	LOC108029417|XP_016957143.1|DBIA	LOC26526101|XP_015012743.2|DERE, LOC26526086|XP_015012739.1|DERE
OG0007662	LOC108036208|XP_016967689.1|DBIA	LOC6548920|XP_001975348.1|DERE
OG0007663	LOC108029351|XP_016957030.1|DBIA	LOC6547467|XP_001974919.1|DERE
OG0007663	LOC108029350|XP_016957029.1|DBIA, LOC108029463|XP_016957203.1|DBIA	LOC26526438|XP_026836034.1|DERE
OG0007664	LOC108031126|XP_016959829.1|DBIA	LOC6552696|XP_026839667.1|DERE
OG0007665	LOC108025735|XP_016951812.1|DBIA	LOC6550855|XP_026837453.1|DERE
OG0007666	LOC108025800|XP_016951928.1|DBIA	LOC6550764|XP_001976801.1|DERE
OG0007667	LOC108028888|XP_016956394.1|DBIA	LOC6549690|XP_026837597.1|DERE
OG0007668	LOC108036151|XP_016967631.1|DBIA	LOC6540987|XP_001970294.1|DERE
OG0007669	LOC108027158|XP_016953883.1|DBIA	LOC6549978|XP_026837551.1|DERE
OG0007670	LOC108027144|XP_016953857.1|DBIA	LOC6549977|XP_001978750.1|DERE
OG0007671	LOC108023600|XP_016948697.1|DBIA	LOC6549721|XP_026837344.1|DERE
OG0007672	LOC108023200|XP_016947949.1|DBIA	LOC6555742|XP_001982511.2|DERE
OG0007673	LOC108025239|XP_016951074.1|DBIA	LOC6554904|XP_001981589.2|DERE
OG0007674	LOC108023948|XP_016949128.1|DBIA	LOC6551030|XP_026838120.1|DERE
OG0007675	LOC108023993|XP_016949218.1|DBIA	LOC6550950|XP_001978232.1|DERE
OG0007676	LOC108035803|XP_016967038.1|DBIA	LOC6550120|XP_001977657.1|DERE
OG0007677	LOC108023742|XP_016948868.1|DBIA	LOC6551648|XP_001978495.1|DERE
OG0007678	LOC108025884|XP_016952049.1|DBIA	LOC6550558|XP_001977958.1|DERE
OG0007679	LOC108025840|XP_016951986.1|DBIA	LOC6550554|XP_026838417.1|DERE
OG0007680	LOC108027873|XP_016954977.1|DBIA	LOC6541149|XP_001968484.1|DERE
OG0007681	LOC108031957|XP_016961234.1|DBIA	LOC6553947|XP_001979473.1|DERE
OG0007682	LOC108025636|XP_016951660.1|DBIA	LOC6550707|XP_001978007.2|DERE
OG0007683	LOC108024188|XP_016949522.1|DBIA	LOC6550463|XP_001977790.1|DERE
OG0007684	LOC108023962|XP_016949165.1|DBIA	LOC6550870|XP_001978230.1|DERE
OG0007685	LOC108025702|XP_016951734.1|DBIA	LOC6550604|XP_026838168.1|DERE
OG0007686	LOC108025865|XP_016952023.1|DBIA	LOC6550565|XP_026838066.1|DERE
OG0007687	LOC108021955|XP_016946273.1|DBIA	LOC6551274|XP_001976893.1|DERE
OG0007688	LOC108026157|XP_016952381.1|DBIA	LOC6555000|XP_001982055.1|DERE
OG0007689	LOC108027605|XP_016954614.1|DBIA	LOC6549739|XP_001978644.1|DERE, LOC113564580|XP_026838422.1|DERE
OG0007690	LOC108023954|XP_016949136.1|DBIA	LOC6550858|XP_015011315.2|DERE
OG0007691	LOC108024740|XP_016950326.1|DBIA	LOC6554322|XP_001981481.1|DERE
OG0007692	LOC108024043|XP_016949308.1|DBIA	LOC113563680|XP_026838065.1|DERE
OG0007693	LOC108027526|XP_016954459.1|DBIA	LOC6550411|XP_001977742.1|DERE
OG0007694	LOC108030709|XP_016959239.1|DBIA	LOC6544338|XP_001973081.1|DERE
OG0007695	LOC108033207|XP_016962946.1|DBIA	LOC6551173|XP_026838798.1|DERE
OG0007696	LOC108035969|XP_016967276.1|DBIA	LOC6545272|XP_001973269.1|DERE
OG0007697	LOC108035099|XP_016966014.1|DBIA	LOC6544207|XP_001971900.1|DERE
OG0007698	LOC108036127|XP_016967604.1|DBIA	LOC6550999|XP_001978315.2|DERE
OG0007699	LOC108022043|XP_016946376.1|DBIA	LOC6551653|XP_001978567.1|DERE
OG0007700	LOC108023577|XP_016948661.1|DBIA	LOC6555494|XP_026837611.1|DERE
OG0007701	LOC108036148|XP_016967629.1|DBIA	LOC6551213|XP_026838794.1|DERE
OG0007702	LOC108024130|XP_016949402.1|DBIA	LOC6555521|XP_001982427.1|DERE
OG0007703	LOC108021973|XP_016946303.1|DBIA	LOC6550921|XP_001976888.1|DERE
OG0007704	LOC108025103|XP_016950856.1|DBIA	LOC6554941|XP_001981122.1|DERE
OG0007705	LOC108035794|XP_016967023.1|DBIA	LOC6550124|XP_001977705.1|DERE
OG0007706	LOC108035804|XP_016967039.1|DBIA	LOC6550234|XP_001977685.1|DERE
OG0007707	LOC108025733|XP_016951801.1|DBIA	LOC6550736|XP_026837298.1|DERE
OG0007708	LOC108023975|XP_016949189.1|DBIA	LOC6550781|XP_026838258.1|DERE
OG0007709	LOC108036351|XP_016967917.1|DBIA	LOC6550831|XP_001978273.2|DERE
OG0007710	LOC108025886|XP_016952051.1|DBIA	LOC6551304|XP_026837484.1|DERE
OG0007711	LOC108033163|XP_016962884.1|DBIA	LOC6550042|XP_001977508.1|DERE
OG0007712	LOC108026475|XP_016952925.1|DBIA	LOC6550703|XP_001978117.1|DERE
OG0007713	LOC108032084|XP_016961425.1|DBIA	LOC6551118|XP_015010997.2|DERE
OG0007714	LOC108027555|XP_016954508.1|DBIA	LOC6549881|XP_001978659.1|DERE
OG0007715	LOC108024035|XP_016949297.1|DBIA	LOC6550861|XP_001978221.3|DERE
OG0007716	LOC108025719|XP_016951766.1|DBIA	LOC6551728|XP_001977214.1|DERE
OG0007717	LOC108025357|XP_016951306.1|DBIA	LOC6554815|XP_001981115.1|DERE
OG0007718	LOC108035819|XP_016967056.1|DBIA	LOC6549956|XP_001978694.1|DERE
OG0007719	LOC108024179|XP_016949491.1|DBIA	LOC6550927|XP_026838593.1|DERE
OG0007720	LOC108024205|XP_016949544.1|DBIA	LOC6550929|XP_015010927.2|DERE
OG0007721	LOC108027577|XP_016954573.1|DBIA	LOC6551702|XP_026838474.1|DERE
OG0007722	LOC108027510|XP_016954443.1|DBIA	LOC6551703|XP_015011060.1|DERE
OG0007723	LOC108027495|XP_016954428.1|DBIA	LOC6551568|XP_001977289.1|DERE
OG0007724	LOC108029134|XP_016956746.1|DBIA	LOC6540784|XP_026834237.1|DERE
OG0007725	LOC108033174|XP_016962900.1|DBIA	LOC6551036|XP_001978255.1|DERE
OG0007726	LOC108029229|XP_016956949.1|DBIA	LOC6551343|XP_001977077.1|DERE
OG0007727	LOC108036546|XP_016968268.1|DBIA	LOC6550833|XP_026838012.1|DERE
OG0007728	LOC108033098|XP_016962828.1|DBIA	LOC6551048|XP_026838729.1|DERE
OG0007729	LOC108032878|XP_016962415.1|DBIA	LOC6551322|XP_001977087.1|DERE
OG0007730	LOC108032993|XP_016962621.1|DBIA	LOC6551049|XP_026838727.1|DERE
OG0007731	LOC108028192|XP_016955345.1|DBIA	LOC6545152|XP_015013404.1|DERE
OG0007732	LOC108027602|XP_016954612.1|DBIA	LOC6549782|XP_026837466.1|DERE
OG0007733	LOC108024030|XP_016949288.1|DBIA	LOC6550007|XP_001977473.1|DERE
OG0007734	LOC108023937|XP_016949113.1|DBIA	LOC6550004|XP_001977470.1|DERE
OG0007735	LOC108028867|XP_016956347.1|DBIA	LOC6551639|XP_001978587.1|DERE
OG0007736	LOC108023616|XP_016948711.1|DBIA	LOC6555773|XP_001982531.1|DERE
OG0007737	LOC108031775|XP_016960973.1|DBIA	LOC6553598|XP_001979405.1|DERE
OG0007738	LOC108031756|XP_016960950.1|DBIA	LOC6554777|XP_015008872.1|DERE
OG0007739	LOC108025876|XP_016952039.1|DBIA, LOC108032790|XP_016962287.1|DBIA	LOC6550872|XP_001976812.2|DERE
OG0007740	LOC108023643|XP_016948748.1|DBIA	LOC6551543|XP_001978454.1|DERE
OG0007741	LOC108031292|XP_016960059.1|DBIA	LOC6551259|XP_026838806.1|DERE
OG0007742	LOC108025808|XP_016951940.1|DBIA	LOC6550508|XP_001977973.1|DERE
OG0007743	LOC108026385|XP_016952795.1|DBIA	LOC6554598|XP_026839697.1|DERE
OG0007744	LOC108033734|XP_016963774.1|DBIA	LOC26526650|XP_015015545.2|DERE
OG0007745	LOC108024704|XP_016950290.1|DBIA	LOC6551832|XP_026834190.1|DERE
OG0007746	LOC108032099|XP_016961416.1|DBIA	LOC6552790|XP_026837547.1|DERE
OG0007747	LOC108033073|XP_016962730.1|DBIA	LOC6550199|XP_015011111.1|DERE
OG0007748	LOC108027488|XP_016954420.1|DBIA	LOC6549784|XP_001978622.1|DERE
OG0007749	LOC108023444|XP_016948424.1|DBIA	LOC6555589|XP_001982614.1|DERE
OG0007750	LOC108025312|XP_016951201.1|DBIA	LOC6554970|XP_001981141.1|DERE
OG0007751	LOC108029200|XP_016956866.1|DBIA	LOC6541080|XP_001968189.1|DERE
OG0007752	LOC108028890|XP_016956397.1|DBIA	LOC6549732|XP_001978721.1|DERE
OG0007753	LOC108023482|XP_016948492.1|DBIA	LOC6549813|XP_001977336.1|DERE
OG0007754	LOC108023691|XP_016948804.1|DBIA	LOC6551372|XP_001977117.1|DERE
OG0007755	LOC108023264|XP_016948036.1|DBIA	LOC6551374|XP_001977119.1|DERE
OG0007756	LOC108023287|XP_016948067.1|DBIA	LOC6550219|XP_026837981.1|DERE
OG0007757	LOC108024225|XP_016949585.1|DBIA	LOC6550962|XP_026838557.1|DERE
OG0007758	LOC108034025|XP_016964253.1|DBIA	LOC6542455|XP_001970019.1|DERE
OG0007759	LOC108025442|XP_016951428.1|DBIA	LOC6555288|XP_001981204.1|DERE
OG0007760	LOC108033135|XP_016962846.1|DBIA	LOC6550778|XP_001978075.1|DERE
OG0007761	LOC108027544|XP_016954485.1|DBIA	LOC6549935|XP_026837390.1|DERE
OG0007762	LOC108027543|XP_016954482.1|DBIA	LOC6549936|XP_026837673.1|DERE
OG0007763	LOC108029295|XP_016956986.1|DBIA	LOC6542616|XP_001968193.1|DERE
OG0007764	LOC108028857|XP_016956334.1|DBIA	LOC6551558|XP_001978597.2|DERE
OG0007765	LOC108028858|XP_016956335.1|DBIA	LOC6551559|XP_001978598.1|DERE
OG0007766	LOC108031909|XP_016961166.1|DBIA	LOC6553585|XP_015009857.1|DERE
OG0007767	LOC108036013|XP_016967421.1|DBIA	LOC6555888|XP_026839271.1|DERE
OG0007768	LOC108033197|XP_016962932.1|DBIA	LOC6550775|XP_001978072.1|DERE
OG0007769	LOC108033000|XP_016962613.1|DBIA	LOC6550649|XP_001978039.1|DERE
OG0007770	LOC108036700|XP_016968478.1|DBIA	LOC6542711|XP_026834569.1|DERE
OG0007771	LOC108029286|XP_016956974.1|DBIA	LOC6541952|XP_001968928.2|DERE
OG0007772	LOC108023436|XP_016948415.1|DBIA	LOC6555716|XP_001982560.1|DERE
OG0007774	LOC108028837|XP_016956317.1|DBIA	LOC6544052|XP_026832688.1|DERE
OG0007775	LOC108024042|XP_016949306.1|DBIA	LOC6550097|XP_001978185.1|DERE
OG0007776	LOC108033230|XP_016962986.1|DBIA	LOC6550114|XP_026837891.1|DERE
OG0007777	LOC108024004|XP_016949234.1|DBIA	LOC6550953|XP_001978235.1|DERE
OG0007778	LOC108025914|XP_016952088.1|DBIA	LOC6550174|XP_001977879.1|DERE
OG0007779	LOC108035281|XP_016966335.1|DBIA	LOC6545322|XP_001973248.1|DERE
OG0007780	LOC108025874|XP_016952037.1|DBIA	LOC6550772|XP_026838293.1|DERE
OG0007781	LOC108027573|XP_016954567.1|DBIA	LOC6549949|XP_001978688.1|DERE
OG0007782	LOC108024794|XP_016950401.1|DBIA	LOC6551111|XP_001976842.1|DERE
OG0007783	LOC108033078|XP_016962736.1|DBIA	LOC6551283|XP_001978427.1|DERE
OG0007784	LOC108024974|XP_016950706.1|DBIA	LOC6552131|XP_026835707.1|DERE
OG0007785	LOC108023570|XP_016948650.1|DBIA	LOC6550106|XP_001977597.1|DERE
OG0007786	LOC108028977|XP_016956506.1|DBIA	LOC6542674|XP_001968195.2|DERE
OG0007787	LOC108025545|XP_016951564.1|DBIA	LOC6554119|XP_001981274.3|DERE
OG0007788	LOC108031979|XP_016961262.1|DBIA	LOC6555182|XP_001982280.1|DERE
OG0007789	LOC108031051|XP_016959740.1|DBIA	LOC6553484|XP_026833783.1|DERE
OG0007790	LOC108026142|XP_016952360.1|DBIA	LOC6555015|XP_001981397.3|DERE
OG0007791	LOC108025348|XP_016951294.1|DBIA	LOC6554642|XP_026832497.1|DERE
OG0007792	LOC108025838|XP_016951985.1|DBIA	LOC6550368|XP_001977865.1|DERE
OG0007793	LOC108031417|XP_016960307.1|DBIA	LOC26526361|XP_015010476.1|DERE
OG0007794	LOC108024192|XP_016949527.1|DBIA	LOC6550390|XP_001977772.1|DERE
OG0007795	LOC108023681|XP_016948792.1|DBIA	LOC6551555|XP_001978503.1|DERE
OG0007796	LOC108026264|XP_016952612.1|DBIA	LOC6555474|XP_001981850.1|DERE
OG0007797	LOC108025333|XP_016951251.1|DBIA	LOC6554208|XP_001981225.1|DERE
OG0007798	LOC108025296|XP_016951174.1|DBIA	LOC6554209|XP_001981226.2|DERE
OG0007799	LOC108031084|XP_016959779.1|DBIA	LOC6555170|XP_001982268.1|DERE
OG0007800	LOC108032224|XP_016961575.1|DBIA	LOC6555260|XP_001982301.1|DERE
OG0007801	LOC108026404|XP_016952816.1|DBIA	LOC6555316|XP_001981877.2|DERE
OG0007802	LOC108032042|XP_016961343.1|DBIA	LOC6552306|XP_001980831.1|DERE
OG0007803	LOC108030955|XP_016959644.1|DBIA	LOC6553866|XP_026831840.1|DERE
OG0007804	LOC108023477|XP_016948487.1|DBIA	LOC6551619|XP_026838822.1|DERE
OG0007805	LOC108027583|XP_016954587.1|DBIA	LOC6549938|XP_001978686.1|DERE
OG0007806	LOC108027584|XP_016954588.1|DBIA	LOC6549948|XP_001978687.1|DERE
OG0007808	LOC108026465|XP_016952895.1|DBIA	LOC6555486|XP_026834797.1|DERE
OG0007809	LOC108025883|XP_016952048.1|DBIA	LOC6550375|XP_001977856.1|DERE
OG0007810	LOC108032641|XP_016962076.1|DBIA	LOC6542730|XP_001969626.1|DERE
OG0007811	LOC108031429|XP_016960321.1|DBIA	LOC6552038|XP_001980683.2|DERE
OG0007812	LOC108023249|XP_016948018.1|DBIA	LOC6549946|XP_001977404.1|DERE
OG0007813	LOC108031715|XP_016960870.1|DBIA	LOC6554153|XP_001981910.1|DERE
OG0007814	LOC108023606|XP_016948701.1|DBIA	LOC6550107|XP_001977598.1|DERE
OG0007815	LOC108023199|XP_016947947.1|DBIA	LOC6549896|XP_001977373.1|DERE
OG0007816	LOC108028729|XP_016956180.1|DBIA	LOC6545881|XP_001973486.1|DERE
OG0007817	LOC108027334|XP_016954235.1|DBIA	LOC6552708|XP_001979000.1|DERE
OG0007818	LOC108026390|XP_016952801.1|DBIA	LOC6554974|XP_001982039.1|DERE
OG0007819	LOC108023978|XP_016949195.1|DBIA	LOC26527027|XP_015011495.1|DERE
OG0007820	LOC108025303|XP_016951187.1|DBIA	LOC6554746|XP_015009117.1|DERE
OG0007821	LOC108025531|XP_016951545.1|DBIA	LOC6554219|XP_001981236.1|DERE
OG0007822	LOC108025530|XP_016951543.1|DBIA	LOC6554218|XP_026831462.1|DERE
OG0007823	LOC108025012|XP_016950756.1|DBIA	LOC6554216|XP_001981233.1|DERE
OG0007824	LOC108026210|XP_016952515.1|DBIA	LOC6554770|XP_015009195.1|DERE
OG0007825	LOC108023984|XP_016949206.1|DBIA	LOC6553740|XP_001980326.1|DERE
OG0007826	LOC108024575|XP_016950060.1|DBIA	LOC6555366|XP_001981450.1|DERE
OG0007827	LOC108023473|XP_016948484.1|DBIA	LOC6551599|XP_001978464.1|DERE
OG0007828	LOC108028691|XP_016956124.1|DBIA	LOC6544694|XP_001972017.1|DERE
OG0007829	LOC108024953|XP_016950675.1|DBIA	LOC6552151|XP_026839820.1|DERE
OG0007830	LOC108023410|XP_016948360.1|DBIA	LOC6551850|XP_001979647.1|DERE
OG0007831	LOC108033142|XP_016962853.1|DBIA	LOC6550741|XP_001978056.1|DERE
OG0007832	LOC108027600|XP_016954610.1|DBIA	LOC6551584|XP_001977270.1|DERE
OG0007833	LOC108023652|XP_016948761.1|DBIA	LOC6555617|XP_001982596.1|DERE
OG0007834	LOC108026331|XP_016952716.1|DBIA	LOC6555441|XP_001981885.1|DERE
OG0007835	LOC108026300|XP_016952672.1|DBIA	LOC6555489|XP_001981872.1|DERE
OG0007836	LOC108031092|XP_016959788.1|DBIA	LOC6553392|XP_026839758.1|DERE
OG0007837	LOC108027141|XP_016953849.1|DBIA	LOC6552719|XP_001979048.1|DERE
OG0007838	LOC108027079|XP_016953783.1|DBIA	LOC6552951|XP_026833598.1|DERE
OG0007839	LOC108023222|XP_016947983.1|DBIA	LOC6549895|XP_001977372.1|DERE
OG0007840	LOC108025505|XP_016951516.1|DBIA	LOC6554121|XP_001981276.1|DERE
OG0007841	LOC108031229|XP_016959953.1|DBIA	LOC6554376|XP_001982359.1|DERE
OG0007842	LOC108026261|XP_016952603.1|DBIA	LOC6556297|XP_026839485.1|DERE
OG0007843	LOC108026096|XP_016952285.1|DBIA	LOC6554957|XP_001981377.1|DERE
OG0007844	LOC108029905|XP_016957885.1|DBIA	LOC6547048|XP_001974637.1|DERE
OG0007845	LOC108031125|XP_016959826.1|DBIA	LOC6553580|XP_026839849.1|DERE
OG0007846	LOC108024206|XP_016949548.1|DBIA	LOC6550959|XP_026838554.1|DERE
OG0007847	LOC108026399|XP_016952811.1|DBIA	LOC6554349|XP_026831540.1|DERE
OG0007848	LOC108026400|XP_016952812.1|DBIA	LOC6554976|XP_001982041.1|DERE
OG0007849	LOC108031789|XP_016960991.1|DBIA	LOC6552309|XP_001980762.1|DERE
OG0007850	LOC108031788|XP_016960990.1|DBIA	LOC6552281|XP_001980761.1|DERE
OG0007851	LOC108025066|XP_016950812.1|DBIA	LOC6554801|XP_001981579.1|DERE
OG0007852	LOC108027057|XP_016953755.1|DBIA	LOC6553914|XP_001980425.1|DERE
OG0007853	LOC108024844|XP_016950471.1|DBIA	LOC6555359|XP_001981438.1|DERE
OG0007854	LOC108026342|XP_016952735.1|DBIA	LOC6555018|XP_001982030.1|DERE
OG0007855	LOC108031235|XP_016959960.1|DBIA	LOC6552157|XP_026834994.1|DERE
OG0007856	LOC108026401|XP_016952813.1|DBIA	LOC6554975|XP_001982040.1|DERE
OG0007857	LOC108024721|XP_016950302.1|DBIA	LOC6554341|XP_026832045.1|DERE
OG0007858	LOC108036105|XP_016967566.1|DBIA	LOC6541142|XP_015014821.1|DERE
OG0007859	LOC108023205|XP_016947957.1|DBIA	LOC6549856|XP_001977362.1|DERE
OG0007860	LOC108032110|XP_016961430.1|DBIA	LOC6551772|XP_001980641.1|DERE
OG0007861	LOC108031561|XP_016960595.1|DBIA	LOC6551761|XP_001980645.1|DERE
OG0007862	LOC108025190|XP_016950989.1|DBIA	LOC113564492|XP_026837691.1|DERE
OG0007863	LOC108033759|XP_016963825.1|DBIA	LOC6549561|XP_001974479.1|DERE
OG0007864	LOC108031888|XP_016961143.1|DBIA	LOC6552906|XP_026831467.1|DERE
OG0007865	LOC108035339|XP_016966413.1|DBIA	LOC6544614|XP_001972448.1|DERE
OG0007866	LOC108024695|XP_016950263.1|DBIA	LOC6552325|XP_001979784.1|DERE
OG0007867	LOC108031970|XP_016961251.1|DBIA	LOC6555118|XP_026838564.1|DERE
OG0007868	LOC108026105|XP_016952294.1|DBIA	LOC6554267|XP_001981897.1|DERE
OG0007869	LOC108033057|XP_016962687.1|DBIA	LOC6551336|XP_026837225.1|DERE
OG0007870	LOC108028422|XP_016955738.1|DBIA	LOC6544030|XP_001972333.1|DERE
OG0007871	LOC108026550|XP_016952992.1|DBIA	LOC6550718|XP_001978100.1|DERE
OG0007872	LOC108028580|XP_016955976.1|DBIA	LOC6544382|XP_026833542.1|DERE
OG0007873	LOC108028552|XP_016955944.1|DBIA	LOC26526478|XP_026833645.1|DERE
OG0007874	LOC108032498|XP_016961809.1|DBIA	LOC6550891|XP_026837549.1|DERE
OG0007875	LOC108036454|XP_016968105.1|DBIA	LOC6547355|XP_026836156.1|DERE
OG0007876	LOC108033201|XP_016962936.1|DBIA	LOC6551314|XP_001978406.1|DERE
OG0007877	LOC108026161|XP_016952387.1|DBIA	LOC6550721|XP_026837819.1|DERE
OG0007878	LOC108030344|XP_016958698.1|DBIA	LOC6547784|XP_001974939.1|DERE
OG0007879	LOC108028452|XP_016955784.1|DBIA	LOC6546194|XP_001972923.1|DERE
OG0007880	LOC108023953|XP_016949135.1|DBIA	LOC6550968|XP_001976845.1|DERE
OG0007881	LOC108035527|XP_016966685.1|DBIA	LOC6546413|XP_026833500.1|DERE
OG0007882	LOC108035159|XP_016966103.1|DBIA	LOC6546407|XP_001971799.2|DERE
OG0007883	LOC108035158|XP_016966096.1|DBIA	LOC6546408|XP_026833065.1|DERE
OG0007884	LOC108034411|XP_016964783.1|DBIA	LOC6543917|XP_001972988.1|DERE
OG0007885	LOC108036456|XP_016968109.1|DBIA	LOC6547354|XP_001976187.1|DERE
OG0007886	LOC108032736|XP_016962208.1|DBIA	LOC6542551|XP_001969622.1|DERE
OG0007887	LOC108035156|XP_016966095.1|DBIA	LOC6546406|XP_001971798.3|DERE
OG0007888	LOC108028627|XP_016956036.1|DBIA	LOC6543866|XP_001972342.1|DERE
OG0007889	LOC108028786|XP_016956255.1|DBIA	LOC6543542|XP_001973626.1|DERE
OG0007890	LOC108035461|XP_016966592.1|DBIA	LOC6543762|XP_026833631.1|DERE
OG0007891	LOC108026185|XP_016952463.1|DBIA	LOC6553160|XP_001980068.1|DERE
OG0007892	LOC108025751|XP_016951838.1|DBIA	LOC6542054|XP_001970811.1|DERE
OG0007893	LOC108022786|XP_016947401.1|DBIA	LOC6547802|XP_026835894.1|DERE
OG0007894	LOC108030205|XP_016958455.1|DBIA	LOC6545050|XP_015013408.1|DERE
OG0007895	LOC108029663|XP_016957582.1|DBIA	LOC6544644|XP_026832474.1|DERE
OG0007896	LOC108035657|XP_016966853.1|DBIA	LOC6543548|XP_001972301.1|DERE
OG0007897	LOC108035602|XP_016966769.1|DBIA	LOC6545183|XP_001972531.1|DERE
OG0007898	LOC108034513|XP_016964926.1|DBIA	LOC6546531|XP_001971265.1|DERE
OG0007899	LOC108028437|XP_016955756.1|DBIA	LOC6546284|XP_001972908.1|DERE
OG0007902	LOC108026681|XP_016953256.1|DBIA	LOC6550642|XP_001978130.1|DERE
OG0007903	LOC108035235|XP_016966256.1|DBIA	LOC6544892|XP_026832686.1|DERE
OG0007904	LOC108028482|XP_016955834.1|DBIA	LOC6546397|XP_001973542.3|DERE
OG0007905	LOC108036737|XP_016968533.1|DBIA	LOC6541441|XP_001970223.1|DERE
OG0007906	LOC108035698|XP_016966908.1|DBIA	LOC6544501|XP_015013844.1|DERE
OG0007907	LOC108035297|XP_016966354.1|DBIA	LOC6544048|XP_026833503.1|DERE
OG0007908	LOC108035298|XP_016966355.1|DBIA	LOC6544047|XP_001971971.1|DERE
OG0007909	LOC108023451|XP_016948437.1|DBIA	LOC6555614|XP_001982593.1|DERE
OG0007910	LOC108035952|XP_016967244.1|DBIA	LOC6545332|XP_001973297.1|DERE
OG0007911	LOC108035653|XP_016966849.1|DBIA	LOC6546237|XP_001971795.2|DERE
OG0007912	LOC108034800|XP_016965290.1|DBIA	LOC6545940|XP_001971200.1|DERE
OG0007913	LOC108035654|XP_016966850.1|DBIA	LOC6546236|XP_001971794.1|DERE
OG0007914	LOC108035165|XP_016966109.1|DBIA	LOC6544680|XP_026833692.1|DERE
OG0007915	LOC108035691|XP_016966898.1|DBIA	LOC6544217|XP_001973033.1|DERE
OG0007916	LOC108033718|XP_016963740.1|DBIA	LOC6542937|XP_001968858.1|DERE
OG0007917	LOC108036260|XP_016967760.1|DBIA	LOC6540719|XP_001970317.1|DERE
OG0007918	LOC108030327|XP_016958673.1|DBIA	LOC6543070|XP_001970698.1|DERE
OG0007919	LOC108026843|XP_016953510.1|DBIA	LOC6547073|XP_001975505.1|DERE
OG0007920	LOC108026835|XP_016953498.1|DBIA	LOC6548216|XP_001975074.3|DERE, LOC113564475|XP_026837214.1|DERE
OG0007921	LOC108022193|XP_016946534.1|DBIA	LOC6546874|XP_001976066.1|DERE
OG0007922	LOC108031160|XP_016959865.1|DBIA	LOC6553891|XP_026839575.1|DERE
OG0007923	LOC108025738|XP_016951815.1|DBIA	LOC6551517|XP_026838838.1|DERE
OG0007924	LOC108029704|XP_016957661.1|DBIA	LOC6546710|XP_001975871.1|DERE
OG0007925	LOC108022446|XP_016946838.1|DBIA	LOC6548451|XP_001976710.1|DERE
OG0007926	LOC108030154|XP_016958371.1|DBIA	LOC6548755|XP_001975440.1|DERE
OG0007927	LOC108033895|XP_016964037.1|DBIA	LOC6542785|XP_026834541.1|DERE
OG0007928	LOC108036756|XP_016968571.1|DBIA	LOC6543157|XP_015015023.1|DERE
OG0007929	LOC108033960|XP_016964154.1|DBIA	LOC6542634|XP_001970084.1|DERE
OG0007930	LOC108022187|XP_016946529.1|DBIA	LOC6548417|XP_015012713.1|DERE
OG0007931	LOC108021864|XP_016946144.1|DBIA	LOC6541467|XP_026834759.1|DERE
OG0007932	LOC108025807|XP_016951939.1|DBIA	LOC6550509|XP_001977974.1|DERE
OG0007933	LOC108024983|XP_016950725.1|DBIA	LOC6552488|XP_001979837.1|DERE
OG0007934	LOC108024996|XP_016950741.1|DBIA	LOC6552179|XP_001978833.1|DERE
OG0007935	LOC108032508|XP_016961823.1|DBIA	LOC6541453|XP_001969672.2|DERE
OG0007936	LOC108034115|XP_016964384.1|DBIA	LOC6542021|XP_001969479.1|DERE
OG0007937	LOC108036782|XP_016968613.1|DBIA	LOC6541132|XP_001970203.1|DERE
OG0007938	LOC108033918|XP_016964078.1|DBIA	LOC6542675|XP_001969924.1|DERE
OG0007939	LOC108029139|XP_016956751.1|DBIA	LOC6542120|XP_026835592.1|DERE
OG0007940	LOC108029140|XP_016956752.1|DBIA	LOC6542486|XP_026835589.1|DERE
