Orthogroup	DBIA.longest_only	DMEL.longest_only
OG0009964	LOC108024860|XP_016950490.1|DBIA	CG10300|NP_651174.2|DMEL
OG0009965	LOC108025008|XP_016950753.1|DBIA	CG31371|NP_733375.2|DMEL
OG0009966	LOC108033345|XP_016963141.1|DBIA	Dif|NP_001162998.1|DMEL
OG0009967	LOC108034305|XP_016964664.1|DBIA	CG10650|NP_609929.2|DMEL
OG0009968	LOC108029059|XP_016956616.1|DBIA	CG11912|NP_608517.1|DMEL
OG0009969	LOC108033697|XP_016963690.1|DBIA	CG31808|NP_001188822.1|DMEL
OG0009970	LOC108034356|XP_016964732.1|DBIA	CG10570|NP_652585.1|DMEL
OG0009971	LOC108033620|XP_016963481.1|DBIA	CG31805|NP_001246052.1|DMEL
OG0009972	LOC108033428|XP_016963240.1|DBIA	l_2_SH0834|NP_609376.1|DMEL
OG0009973	LOC108029508|XP_016957280.1|DBIA	udd|NP_610353.1|DMEL
OG0009974	LOC108033602|XP_016963444.1|DBIA	Gr39b|NP_724336.1|DMEL
OG0009975	LOC108034160|XP_016964455.1|DBIA	GluRIIA|NP_523484.2|DMEL
OG0009976	LOC108034005|XP_016964224.1|DBIA	CG13766|NP_609050.1|DMEL
OG0009977	LOC108035335|XP_016966406.1|DBIA	Spn31A|NP_609341.1|DMEL
OG0009978	LOC108034633|XP_016965063.1|DBIA	CG13133|NP_609343.1|DMEL
OG0009979	LOC108032817|XP_016962320.1|DBIA	CG16820|NP_609627.1|DMEL
OG0009980	LOC108022926|XP_016947627.1|DBIA	CG30161|NP_611953.2|DMEL
OG0009981	LOC108023021|XP_016947745.1|DBIA	CG34005|NP_001033957.2|DMEL
OG0009983	LOC108026639|XP_016953151.1|DBIA	CG34208|NP_001097413.1|DMEL
OG0009984	LOC108022952|XP_016947656.1|DBIA	CG13151|NP_610793.1|DMEL
OG0009985	LOC108022911|XP_016947608.1|DBIA	CG34222|NP_001097257.1|DMEL
OG0009986	LOC108030466|XP_016958850.1|DBIA	Tsp42Er|NP_523644.1|DMEL
OG0009987	LOC108026546|XP_016952985.1|DBIA	CG13516|NP_001286741.1|DMEL
OG0009988	LOC108026945|XP_016953647.1|DBIA	CG30269|NP_611704.2|DMEL
OG0009989	LOC108022775|XP_016947378.1|DBIA	CG15674|NP_611593.1|DMEL
OG0009990	LOC108029438|XP_016957174.1|DBIA	CG16739|NP_611477.1|DMEL
OG0009991	LOC108022519|XP_016946979.1|DBIA	CG30076|NP_725400.2|DMEL
OG0009992	LOC108026075|XP_016952266.1|DBIA	CG9101|NP_573011.1|DMEL
OG0009993	LOC108025836|XP_016951983.1|DBIA	disco-r|NP_727938.1|DMEL
OG0009994	LOC108021947|XP_016946263.1|DBIA	CG15579|NP_652515.1|DMEL
OG0009995	LOC108024288|XP_016949676.1|DBIA	CG11356|NP_572786.2|DMEL
OG0009996	LOC108033117|XP_016962812.1|DBIA	CG2147|NP_572465.1|DMEL
OG0009997	LOC108023243|XP_016948010.1|DBIA	CG12057|NP_572534.1|DMEL
OG0009998	LOC108029158|XP_016956827.1|DBIA	Cyp28c1|NP_572752.1|DMEL
OG0009999	LOC108022020|XP_016946353.1|DBIA	CG12155|NP_572403.1|DMEL
OG0010000	LOC108023364|XP_016948252.1|DBIA	CG10962|NP_788887.1|DMEL
OG0010001	LOC108024416|XP_016949821.1|DBIA	Cyp318a1|NP_727590.1|DMEL
OG0010002	LOC108028963|XP_016956494.1|DBIA	CG34263|NP_001097459.1|DMEL
OG0010003	LOC108033731|XP_016963772.1|DBIA	piwi|NP_476875.1|DMEL
OG0010004	LOC108023714|XP_016948833.1|DBIA	CG14440|NP_572343.1|DMEL
OG0010005	LOC108023668|XP_016948779.1|DBIA	CG32396|NP_729172.1|DMEL
OG0010006	LOC108033051|XP_016962666.1|DBIA	CG12995|NP_728059.1|DMEL
OG0010007	LOC108036117|XP_016967593.1|DBIA	CG6067|NP_572283.1|DMEL
OG0010008	LOC108035797|XP_016967028.1|DBIA	CG6290|NP_573294.1|DMEL
OG0010009	LOC108032372|XP_016961683.1|DBIA	scw|NP_524863.3|DMEL
OG0010010	LOC108027593|XP_016954600.1|DBIA	Cyp6v1|NP_608403.1|DMEL
OG0010011	LOC108021938|XP_016946254.1|DBIA	CG3546|NP_572172.1|DMEL
OG0010012	LOC108023910|XP_016949084.1|DBIA	CG32603|NP_727758.1|DMEL
OG0010013	LOC108025664|XP_016951692.1|DBIA	CG1545|NP_572677.2|DMEL
OG0010014	LOC108027623|XP_016954634.1|DBIA	CG12643|NP_652547.1|DMEL
OG0010015	LOC108025618|XP_016951641.1|DBIA	CG1552|NP_572676.2|DMEL
OG0010016	LOC108025568|XP_016951586.1|DBIA	tsg|NP_511135.1|DMEL
OG0010017	LOC108025656|XP_016951683.1|DBIA	CG1537|NP_572678.1|DMEL
OG0010018	LOC108023579|XP_016948662.1|DBIA	FarO|NP_652021.1|DMEL
OG0010019	LOC108025851|XP_016952005.1|DBIA	NetB|NP_511155.1|DMEL
OG0010020	LOC108023677|XP_016948788.1|DBIA	CG44325|NP_001285034.1|DMEL
OG0010021	LOC108023985|XP_016949204.1|DBIA	CG9673|NP_573149.1|DMEL
OG0010022	LOC108027628|XP_016954639.1|DBIA	CG1801|NP_728408.3|DMEL
OG0010023	LOC108023255|XP_016948026.1|DBIA	sc|NP_476803.1|DMEL
OG0010024	LOC108023306|XP_016948098.1|DBIA	ac|NP_476824.1|DMEL
OG0010025	LOC108023374|XP_016948265.1|DBIA	a6|NP_477309.1|DMEL
OG0010026	LOC108023940|XP_016949117.1|DBIA	CG11162|NP_572910.1|DMEL
OG0010027	LOC108024156|XP_016949457.1|DBIA	PIP82|NP_572487.3|DMEL
OG0010028	LOC108023478|XP_016948489.1|DBIA	Sk1|NP_572717.1|DMEL
OG0010029	LOC108024366|XP_016949759.1|DBIA	CG34331|NP_001285478.1|DMEL
OG0010030	LOC108033047|XP_016962662.1|DBIA	Cpr12A|NP_572896.1|DMEL
OG0010031	LOC108033040|XP_016962656.1|DBIA	CG11816|NP_001259515.1|DMEL
OG0010032	LOC108032437|XP_016961749.1|DBIA	CG15256|NP_609754.2|DMEL
OG0010033	LOC108025666|XP_016951693.1|DBIA	CG4116|NP_570047.1|DMEL
OG0010034	LOC108025646|XP_016951671.1|DBIA	CG14423|NP_570044.1|DMEL
OG0010035	LOC108025652|XP_016951680.1|DBIA	CG3598|NP_570040.1|DMEL
OG0010036	LOC108025952|XP_016952139.1|DBIA	CG32793|NP_726835.1|DMEL
OG0010037	LOC108025657|XP_016951684.1|DBIA	CG14424|NP_570037.1|DMEL
OG0010038	LOC108032124|XP_016961449.1|DBIA	CG15465|NP_572206.1|DMEL
OG0010039	LOC108022423|XP_016946799.1|DBIA	CG13170|NP_610750.1|DMEL
OG0010040	LOC108034035|XP_016964269.1|DBIA	CG31910|NP_723211.1|DMEL
OG0010041	LOC108034679|XP_016965220.1|DBIA	CG42264|NP_572260.2|DMEL
OG0010042	LOC108027615|XP_016954624.1|DBIA	CG9686|NP_572586.2|DMEL
OG0010043	LOC108027503|XP_016954436.1|DBIA	CG9691|NP_572588.1|DMEL
OG0010044	LOC108023728|XP_016948855.1|DBIA	Ilp6|NP_570000.1|DMEL
OG0010045	LOC108025771|XP_016951857.1|DBIA	Obp19c|NP_608392.1|DMEL
OG0010046	LOC108025649|XP_016951677.1|DBIA	Obp19b|NP_608391.2|DMEL
OG0010047	LOC108023961|XP_016949164.1|DBIA	Yp3|NP_511148.2|DMEL
OG0010048	LOC108026516|XP_016952961.1|DBIA	CG33178|NP_001285263.1|DMEL
OG0010049	LOC108033224|XP_016962977.1|DBIA	CG8206|NP_573064.1|DMEL
OG0010050	LOC108033153|XP_016962868.1|DBIA	CG8944|NP_573065.1|DMEL
OG0010051	LOC108021874|XP_016946155.1|DBIA	CG15570|NP_572154.1|DMEL
OG0010052	LOC108033382|XP_016963194.1|DBIA	CG17169|NP_001163862.1|DMEL
OG0010053	LOC108025768|XP_016951853.1|DBIA	CG2909|NP_572616.1|DMEL
OG0010054	LOC108024047|XP_016949312.1|DBIA	CG2116|NP_572444.2|DMEL
OG0010055	LOC108023918|XP_016949091.1|DBIA	CG17982|NP_572447.1|DMEL
OG0010056	LOC108032281|XP_016961627.1|DBIA	Met|NP_511126.2|DMEL
OG0010057	LOC108024174|XP_016949487.1|DBIA	CG14630|NP_651985.1|DMEL
OG0010058	LOC108033017|XP_016962632.1|DBIA	CG12723|NP_572864.2|DMEL
OG0010059	LOC108025752|XP_016951835.1|DBIA	CG15210|NP_652465.1|DMEL
OG0010060	LOC108024658|XP_016950208.1|DBIA	Cpr11B|NP_572807.1|DMEL
OG0010061	LOC108034783|XP_016965231.1|DBIA	CG13720|NP_647913.3|DMEL
OG0010062	LOC108028757|XP_016956218.1|DBIA	CG13297|NP_648030.2|DMEL
OG0010063	LOC108034772|XP_016965207.1|DBIA	CG13728|NP_648974.3|DMEL
OG0010064	LOC108035581|XP_016966741.1|DBIA	CG12229|NP_648980.1|DMEL
OG0010065	LOC108034495|XP_016964889.1|DBIA	CG13285|NP_647969.1|DMEL
OG0010066	LOC108034381|XP_016964754.1|DBIA	CG13931|NP_001261274.1|DMEL
OG0010067	LOC108034507|XP_016964916.1|DBIA	CG32298|NP_728742.1|DMEL
OG0010068	LOC108028253|XP_016955426.1|DBIA	CG33056|NP_788556.1|DMEL
OG0010069	LOC108035486|XP_016966626.1|DBIA	Cpr62Bc|NP_647668.1|DMEL
OG0010070	LOC108028269|XP_016955455.1|DBIA	CG33285|NP_996130.1|DMEL
OG0010071	LOC108028119|XP_016955256.1|DBIA	CG34250|NP_001287094.1|DMEL
OG0010072	LOC108034729|XP_016965157.1|DBIA	CG15213|NP_652459.1|DMEL
OG0010073	LOC108034569|XP_016964989.1|DBIA	CG42445|NP_001163378.1|DMEL
OG0010074	LOC108032183|XP_016961530.1|DBIA	CG4198|NP_572213.1|DMEL
OG0010075	LOC108034378|XP_016964751.1|DBIA	CG33159|NP_788455.1|DMEL
OG0010076	LOC108030686|XP_016959208.1|DBIA	ver|NP_648587.1|DMEL
OG0010077	LOC108034707|XP_016965136.1|DBIA	CG13058|NP_648877.1|DMEL
OG0010078	LOC108034733|XP_016965162.1|DBIA	CG13038|NP_652415.2|DMEL
OG0010079	LOC108035015|XP_016965848.1|DBIA	CG13047|NP_648862.2|DMEL
OG0010080	LOC108034702|XP_016965132.1|DBIA	tut|NP_729346.1|DMEL
OG0010081	LOC108029881|XP_016957864.1|DBIA	CG3982|NP_729490.1|DMEL
OG0010082	LOC108034409|XP_016964780.1|DBIA	CG32267|NP_728885.1|DMEL
OG0010083	LOC108035063|XP_016965941.1|DBIA	CG4613|NP_648707.2|DMEL
OG0010084	LOC108035077|XP_016965966.1|DBIA	CG42507|NP_001163443.1|DMEL
OG0010085	LOC108030727|XP_016959258.1|DBIA	CG14459|NP_001356911.1|DMEL
OG0010086	LOC108035671|XP_016966868.1|DBIA	Lk|NP_524893.2|DMEL
OG0010087	LOC108034939|XP_016965702.1|DBIA	CG13737|NP_648666.1|DMEL
OG0010088	LOC108030925|XP_016959608.1|DBIA	CG14569|NP_649354.1|DMEL
OG0010089	LOC108028259|XP_016955438.1|DBIA	CG7512|NP_001097585.3|DMEL
OG0010090	LOC108036028|XP_016967451.1|DBIA	ey|NP_001014693.1|DMEL
OG0010091	LOC108022213|XP_016946555.1|DBIA	CG10139|NP_610976.1|DMEL
OG0010092	LOC108027208|XP_016954014.1|DBIA	CG40298|NP_001036631.1|DMEL
OG0010093	LOC108026968|XP_016953673.1|DBIA	Ugt317A1|NP_611694.2|DMEL
OG0010094	LOC108031354|XP_016960112.1|DBIA	Nepl13|NP_651096.1|DMEL
OG0010095	LOC108026168|XP_016952412.1|DBIA	CG17786|NP_651231.1|DMEL
OG0010096	LOC108033203|XP_016962939.1|DBIA	CG32750|NP_727067.1|DMEL
OG0010097	LOC108024151|XP_016949441.1|DBIA	CG13358|NP_569862.3|DMEL
OG0010098	LOC108021940|XP_016946256.1|DBIA	psd|NP_001260116.1|DMEL
OG0010099	LOC108033721|XP_016963743.1|DBIA	CG10623|NP_609921.1|DMEL
OG0010100	LOC108028477|XP_016955828.1|DBIA	l_3_psg2|NP_647974.1|DMEL
OG0010101	LOC108030859|XP_016959491.1|DBIA	CG7148|NP_649366.1|DMEL
OG0010102	LOC108030872|XP_016959515.1|DBIA	CG14564|NP_649361.1|DMEL
OG0010103	LOC108030923|XP_016959606.1|DBIA	CG14570|NP_649353.1|DMEL
OG0010104	LOC108035128|XP_016966050.1|DBIA	Bet3|NP_648312.3|DMEL
OG0010105	LOC108036848|XP_016968707.1|DBIA	CG31898|NP_723390.1|DMEL
OG0010106	LOC108023103|XP_016947857.1|DBIA	CG30046|NP_725129.1|DMEL
OG0010107	LOC108022428|XP_016946803.1|DBIA	Gr59e|NP_788431.1|DMEL
OG0010108	LOC108022707|XP_016947271.1|DBIA	CG5756|NP_611292.2|DMEL
OG0010110	LOC108028504|XP_016955872.1|DBIA	CG10469|NP_648025.1|DMEL
OG0010111	LOC108024300|XP_016949690.1|DBIA	CG11828|NP_651648.5|DMEL
OG0010112	LOC108023614|XP_016948713.1|DBIA	wntD|NP_650272.1|DMEL
OG0010113	LOC108036586|XP_016968335.1|DBIA	rux|NP_511053.2|DMEL
OG0010114	LOC108023304|XP_016948096.1|DBIA	CG12680|NP_572201.2|DMEL
OG0010115	LOC108032113|XP_016961438.1|DBIA	CG5062|NP_572207.1|DMEL
OG0010116	LOC108023785|XP_016948913.1|DBIA	Ir7d|NP_001138175.1|DMEL
OG0010117	LOC108025716|XP_016951761.1|DBIA	CG15458|NP_652293.1|DMEL
OG0010118	LOC108025804|XP_016951937.1|DBIA	CG2901|NP_570077.1|DMEL
OG0010119	LOC108027512|XP_016954444.1|DBIA	Ipod|NP_572614.1|DMEL
OG0010120	LOC108023226|XP_016947989.1|DBIA	Dlip1|NP_001259375.1|DMEL
OG0010121	LOC108033035|XP_016962651.1|DBIA	upd2|NP_001356882.1|DMEL
OG0010122	LOC108023991|XP_016949216.1|DBIA	CG10996|NP_572924.1|DMEL
OG0010123	LOC108023941|XP_016949118.1|DBIA	CG13403|NP_572944.1|DMEL
OG0010125	LOC108027627|XP_016954637.1|DBIA	Ser7|NP_572582.1|DMEL
OG0010126	LOC108029069|XP_016956630.1|DBIA	Adhr|NP_477495.1|DMEL
OG0010127	LOC108032484|XP_016961794.1|DBIA	CG33299|NP_995671.2|DMEL
OG0010128	LOC108032357|XP_016961658.1|DBIA	gcm2|NP_609302.1|DMEL
OG0010129	LOC108032832|XP_016962337.1|DBIA	CG16826|NP_609638.1|DMEL
OG0010130	LOC108032786|XP_016962279.1|DBIA	CG18662|NP_652561.1|DMEL
OG0010131	LOC108032653|XP_016962099.1|DBIA	CG43052|NP_001246030.1|DMEL
OG0010132	LOC108032435|XP_016961747.1|DBIA	CG13084|NP_609971.1|DMEL
OG0010133	LOC108032805|XP_016962301.1|DBIA	CG10195|NP_609970.4|DMEL
OG0010134	LOC108032512|XP_016961832.1|DBIA	CG13116|NP_609306.2|DMEL
OG0010135	LOC108033376|XP_016963184.1|DBIA	CG18266|NP_608945.1|DMEL
OG0010136	LOC108033446|XP_016963267.1|DBIA	CG14011|NP_608943.1|DMEL
OG0010137	LOC108032992|XP_016962575.1|DBIA	CG13983|NP_609006.1|DMEL
OG0010138	LOC108032534|XP_016961892.1|DBIA	dunk|NP_001036384.1|DMEL
OG0010139	LOC108033466|XP_016963292.1|DBIA	CG17470|NP_610041.1|DMEL
OG0010140	LOC108028914|XP_016956422.1|DBIA	CG42658|NP_001188682.1|DMEL
OG0010141	LOC108033528|XP_016963362.1|DBIA	CG14071|NP_609466.1|DMEL
OG0010142	LOC108027733|XP_016954774.1|DBIA	CG14346|NP_608599.1|DMEL
OG0010143	LOC108034353|XP_016964728.1|DBIA	CG14932|NP_001162956.1|DMEL
OG0010144	LOC108033473|XP_016963300.1|DBIA	CG15142|NP_609846.1|DMEL
OG0010145	LOC108033476|XP_016963303.1|DBIA	CG14014|NP_608939.2|DMEL
OG0010146	LOC108033778|XP_016963867.1|DBIA	CG31627|NP_724314.2|DMEL
OG0010147	LOC108029306|XP_016956999.1|DBIA	CG15422|NP_608814.1|DMEL
OG0010148	LOC108034425|XP_016964802.1|DBIA	CG5888|NP_609794.1|DMEL
OG0010149	LOC108032461|XP_016961776.1|DBIA	c-cup|NP_608623.2|DMEL
OG0010150	LOC108033510|XP_016963343.1|DBIA	CG31787|NP_724105.1|DMEL
OG0010151	LOC108033574|XP_016963408.1|DBIA	CG34173|NP_001097187.1|DMEL
OG0010152	LOC108033454|XP_016963280.1|DBIA	CG5421|NP_609569.1|DMEL
OG0010153	LOC108028986|XP_016956516.1|DBIA	CG4161|NP_609753.1|DMEL
OG0010154	LOC108029005|XP_016956538.1|DBIA	CG15262|NP_609750.1|DMEL
OG0010155	LOC108033525|XP_016963359.1|DBIA	CG12617|NP_652589.1|DMEL
OG0010156	LOC108028302|XP_016955517.1|DBIA	CG5194|NP_648281.1|DMEL
OG0010157	LOC108034719|XP_016965148.1|DBIA	CG14151|NP_648399.2|DMEL
OG0010158	LOC108035389|XP_016966490.1|DBIA	CG8072|NP_648384.1|DMEL
OG0010159	LOC108035190|XP_016966169.1|DBIA	CG15876|NP_647925.1|DMEL
OG0010160	LOC108034691|XP_016965121.1|DBIA	CG12078|NP_647795.2|DMEL
OG0010161	LOC108034646|XP_016965072.1|DBIA	CG13040|NP_648875.1|DMEL
OG0010162	LOC108035403|XP_016966512.1|DBIA	CG43206|NP_001246794.1|DMEL
OG0010163	LOC108028275|XP_016955468.1|DBIA	CG12984|NP_649276.2|DMEL
OG0010164	LOC108028628|XP_016956037.1|DBIA	Irbp18|NP_648434.1|DMEL
OG0010165	LOC108028537|XP_016955923.1|DBIA	CG13299|NP_648039.1|DMEL
OG0010166	LOC108035270|XP_016966316.1|DBIA	Or67b|NP_524007.2|DMEL
OG0010167	LOC108034779|XP_016965226.1|DBIA	CG33703|NP_001027119.1|DMEL
OG0010168	LOC108030728|XP_016959259.1|DBIA	CG43329|NP_001246886.1|DMEL
OG0010169	LOC108030496|XP_016958875.1|DBIA	Muc68Ca|NP_996054.1|DMEL
OG0010170	LOC108028115|XP_016955253.1|DBIA	skl|NP_524139.1|DMEL
OG0010171	LOC108028144|XP_016955290.1|DBIA	rpr|NP_524138.1|DMEL
OG0010172	LOC108030535|XP_016958917.1|DBIA	CG7276|NP_996092.1|DMEL
OG0010173	LOC108029384|XP_016957101.1|DBIA	CG12374|NP_610819.1|DMEL
OG0010174	LOC108022563|XP_016947049.1|DBIA	CG30398|NP_726113.1|DMEL
OG0010175	LOC108022312|XP_016946661.1|DBIA	CG13488|NP_001286699.1|DMEL
OG0010176	LOC108022395|XP_016946770.1|DBIA	CG34029|NP_001033964.1|DMEL
OG0010177	LOC108030217|XP_016958480.1|DBIA	Gpo2|NP_610295.1|DMEL
OG0010178	LOC108036661|XP_016968432.1|DBIA	CG7848|NP_611127.1|DMEL
OG0010179	LOC108028463|XP_016955810.1|DBIA	CG14102|NP_649147.2|DMEL
OG0010180	LOC108035921|XP_016967187.1|DBIA	CG34256|NP_001097642.2|DMEL
OG0010181	LOC108030748|XP_016959284.1|DBIA	CG7140|NP_649376.3|DMEL
OG0010182	LOC108022946|XP_016947651.1|DBIA	IM14|NP_001033962.1|DMEL
OG0010183	LOC108022379|XP_016946749.1|DBIA	IM4|NP_652295.1|DMEL
OG0010184	LOC108022250|XP_016946598.1|DBIA	CG34444|NP_001097313.1|DMEL
OG0010185	LOC108022254|XP_016946601.1|DBIA	Obp50a|NP_995832.1|DMEL
OG0010186	LOC108034443|XP_016964817.1|DBIA	gnu|NP_648726.1|DMEL
OG0010187	LOC108023114|XP_016947869.1|DBIA	Spn47C|NP_610633.1|DMEL
OG0010188	LOC108036215|XP_016967696.1|DBIA	CG30096|NP_725563.2|DMEL
OG0010189	LOC108029447|XP_016957187.1|DBIA	wuc|NP_001097291.1|DMEL
OG0010190	LOC108023026|XP_016947755.1|DBIA	CG18336|NP_652387.1|DMEL
OG0010191	LOC108022343|XP_016946695.1|DBIA	Listericin|NP_610650.1|DMEL
OG0010192	LOC108030003|XP_016958008.1|DBIA	BomT1|NP_001246405.1|DMEL
OG0010193	LOC108030431|XP_016958807.1|DBIA	Coop|NP_610286.2|DMEL
OG0010194	LOC108028044|XP_016955170.1|DBIA	CG7551|NP_648466.1|DMEL
OG0010195	LOC108028147|XP_016955293.1|DBIA	CG6149|NP_648463.2|DMEL
OG0010196	LOC108022555|XP_016947033.1|DBIA	CG4741|NP_611948.1|DMEL
OG0010197	LOC108030347|XP_016958701.1|DBIA	CG44251|NP_725246.1|DMEL
OG0010198	LOC108022467|XP_016946905.1|DBIA	CG4853|NP_611222.2|DMEL
OG0010199	LOC108022373|XP_016946743.1|DBIA	CG9406|NP_611552.1|DMEL
OG0010200	LOC108023118|XP_016947873.1|DBIA	Gbp2|NP_611195.1|DMEL
OG0010201	LOC108023066|XP_016947803.1|DBIA	CG3494|NP_611915.1|DMEL
OG0010202	LOC108029764|XP_016957759.1|DBIA	CkIIbeta2|NP_477407.1|DMEL
OG0010203	LOC108026682|XP_016953258.1|DBIA	CG10494|NP_726079.1|DMEL
OG0010204	LOC108026779|XP_016953422.1|DBIA	hbs|NP_788355.1|DMEL
OG0010205	LOC108036462|XP_016968119.1|DBIA	gom|NP_524659.1|DMEL
OG0010206	LOC108036202|XP_016967682.1|DBIA	CG34205|NP_001097407.1|DMEL
OG0010207	LOC108022234|XP_016946581.1|DBIA	Had2|NP_610974.1|DMEL
OG0010208	LOC108036457|XP_016968110.1|DBIA	lectin-46Cb|NP_001163102.1|DMEL
OG0010209	LOC108036458|XP_016968113.1|DBIA	lectin-46Ca|NP_652633.1|DMEL
OG0010210	LOC108036639|XP_016968401.1|DBIA	CG12942|NP_610628.2|DMEL
OG0010211	LOC108036493|XP_016968173.1|DBIA	ste24b|NP_611174.1|DMEL
OG0010212	LOC108022901|XP_016947595.1|DBIA	dany|NP_726138.1|DMEL
OG0010213	LOC108022903|XP_016947597.1|DBIA	CG9308|NP_611629.1|DMEL
OG0010214	LOC108022646|XP_016947191.1|DBIA	CG11475|NP_611633.2|DMEL
OG0010215	LOC108026596|XP_016953057.1|DBIA	CG15127|NP_663310.1|DMEL
OG0010216	LOC108022298|XP_016946645.1|DBIA	Vha36-2|NP_610753.1|DMEL
OG0010217	LOC108022302|XP_016946651.1|DBIA	CG30412|NP_726305.1|DMEL
OG0010218	LOC108022285|XP_016946632.1|DBIA	CG3124|NP_611774.1|DMEL
OG0010219	LOC108022288|XP_016946636.1|DBIA	CG30192|NP_726294.1|DMEL
OG0010220	LOC108036499|XP_016968181.1|DBIA	CG6421|NP_652048.2|DMEL
OG0010221	LOC108036199|XP_016967679.1|DBIA	CG6435|NP_611165.2|DMEL
OG0010222	LOC108036902|XP_016968774.1|DBIA	CG18371|NP_610923.1|DMEL
OG0010223	LOC108036905|XP_016968781.1|DBIA	CG42288|NP_610926.2|DMEL
OG0010224	LOC108029911|XP_016957893.1|DBIA	otk2|NP_612571.1|DMEL
OG0010225	LOC108031216|XP_016959940.1|DBIA	CG3809|NP_731676.2|DMEL
OG0010226	LOC108027069|XP_016953770.1|DBIA	CG31496|NP_731155.2|DMEL
OG0010227	LOC108032895|XP_016962420.1|DBIA	CG33293|NP_996150.1|DMEL
OG0010228	LOC108031189|XP_016959899.1|DBIA	CG17199|NP_650868.1|DMEL
OG0010229	LOC108031226|XP_016959951.1|DBIA	CG11703|NP_650792.1|DMEL
OG0010230	LOC108031253|XP_016959981.1|DBIA	CG5217|NP_650796.1|DMEL
OG0010231	LOC108025145|XP_016950907.1|DBIA	CG18404|NP_651786.1|DMEL
OG0010232	LOC108024849|XP_016950480.1|DBIA	CG43208|NP_001247085.1|DMEL
OG0010233	LOC108031928|XP_016961194.1|DBIA	CG7054|NP_651050.1|DMEL
OG0010234	LOC108032239|XP_016961592.1|DBIA	tal-AA|NP_001138049.1|DMEL
OG0010235	LOC108026045|XP_016952229.1|DBIA	Obp99b|NP_651713.1|DMEL
OG0010236	LOC108025015|XP_016950760.1|DBIA	CG15517|NP_651745.1|DMEL
OG0010237	LOC108036895|XP_016968762.1|DBIA	CG2003|NP_651903.2|DMEL
OG0010238	LOC108026037|XP_016952219.1|DBIA	CG4956|NP_651428.2|DMEL
OG0010239	LOC108031178|XP_016959887.1|DBIA	BomBc3|NP_652235.1|DMEL
OG0010240	LOC108033535|XP_016963369.1|DBIA	Acyp|NP_523563.1|DMEL
OG0010241	LOC108032207|XP_016961556.1|DBIA	CG43630|NP_001247079.1|DMEL
OG0010242	LOC108032160|XP_016961496.1|DBIA	CG13641|NP_651302.1|DMEL
OG0010243	LOC108025164|XP_016950930.1|DBIA	CG11333|NP_651869.1|DMEL
OG0010244	LOC108024446|XP_016949851.1|DBIA	CG17477|NP_650598.1|DMEL
OG0010245	LOC108031307|XP_016960040.1|DBIA	AttD|NP_524391.2|DMEL
OG0010246	LOC108031274|XP_016960004.1|DBIA	CG31337|NP_731817.1|DMEL
OG0010247	LOC108024395|XP_016949795.1|DBIA	CG10164|NP_651155.1|DMEL
OG0010248	LOC108024693|XP_016950261.1|DBIA	CG34279|NP_001097820.2|DMEL
OG0010249	LOC108025074|XP_016950821.1|DBIA	CG14718|NP_650107.1|DMEL
OG0010250	LOC108024942|XP_016950650.1|DBIA	CG14383|NP_650245.1|DMEL
OG0010251	LOC108031615|XP_016960698.1|DBIA	CG31200|NP_650909.1|DMEL
OG0010252	LOC108026041|XP_016952224.1|DBIA	CG18764|NP_652712.2|DMEL
OG0010253	LOC108022937|XP_016947639.1|DBIA	CG30184|NP_726341.1|DMEL
OG0010254	LOC108022957|XP_016947663.1|DBIA	CG13557|NP_611798.1|DMEL
OG0010255	LOC108032663|XP_016962116.1|DBIA	CG1394|NP_572696.1|DMEL
OG0010256	LOC108024334|XP_016949724.1|DBIA, LOC108024291|XP_016949680.1|DBIA	CG10177|NP_651150.1|DMEL
OG0010257	LOC108035533|XP_016966690.1|DBIA, LOC108035532|XP_016966689.1|DBIA	Acp63F|NP_523906.2|DMEL
OG0010258	LOC108034721|XP_016965151.1|DBIA	CG17154|NP_648544.2|DMEL
OG0010259	LOC108034697|XP_016965126.1|DBIA	CG34238|NP_001097576.1|DMEL
OG0010260	LOC108036815|XP_016968654.1|DBIA	CG32986|NP_788006.1|DMEL
OG0010261	LOC108032449|XP_016961764.1|DBIA, LOC108032339|XP_016961638.1|DBIA	CG42792|NP_001188820.1|DMEL, CG44475|NP_001285967.1|DMEL
OG0010267	LOC108035369|XP_016966458.1|DBIA	CG15822|NP_001137872.2|DMEL
OG0010272	LOC108029450|XP_016957189.1|DBIA	CG12464|NP_610893.1|DMEL
OG0010275	LOC108027278|XP_016954142.1|DBIA	Obp83ef|NP_731042.1|DMEL
OG0010276	LOC108023498|XP_016948521.1|DBIA	Erk7|NP_727335.1|DMEL
OG0010277	LOC108024449|XP_016949855.1|DBIA	CG43999|NP_001036749.2|DMEL
OG0010279	LOC108031931|XP_016961200.1|DBIA	CG10845|NP_651309.2|DMEL
OG0010280	LOC108033020|XP_016962636.1|DBIA	Cp7Fb|NP_572484.1|DMEL
OG0010281	LOC108034805|XP_016965320.1|DBIA	CG32846|NP_001189040.1|DMEL
OG0010282	LOC108024669|XP_016950227.1|DBIA	CG14260|NP_651551.1|DMEL
OG0010283	LOC108026175|XP_016952438.1|DBIA	CG32856|NP_732096.1|DMEL
OG0010284	LOC108025528|XP_016951542.1|DBIA	CG17189|NP_651534.2|DMEL
