Orthogroup	DBIA.longest_only	DSUB.longest_only
OG0007517	LOC108028507|XP_016955878.1|DBIA	LOC117894245|XP_034657075.1|DSUB
OG0007518	LOC108026814|XP_016953468.1|DBIA	LOC117890364|XP_034651048.1|DSUB
OG0007519	LOC108022886|XP_016947573.1|DBIA	LOC117891692|XP_034653167.1|DSUB
OG0007520	LOC108026150|XP_016952376.1|DBIA	LOC117900558|XP_034666859.1|DSUB
OG0007521	LOC108024022|XP_016949273.1|DBIA	LOC117903119|XP_034670837.1|DSUB
OG0007522	LOC108024142|XP_016949415.1|DBIA	LOC117897748|XP_034662682.1|DSUB
OG0007523	LOC108030272|XP_016958586.1|DBIA	LOC117892188|XP_034654166.1|DSUB
OG0007524	LOC108027844|XP_016954923.1|DBIA	LOC117902431|XP_034669694.1|DSUB
OG0007525	LOC108032796|XP_016962291.1|DBIA	LOC117901521|XP_034668189.1|DSUB
OG0007526	LOC108026186|XP_016952464.1|DBIA	LOC117897534|XP_034662346.1|DSUB
OG0007527	LOC108034918|XP_016965660.1|DBIA	LOC117895134|XP_034658445.1|DSUB
OG0007528	LOC108029515|XP_016957301.1|DBIA	LOC117891455|XP_034652828.1|DSUB
OG0007529	LOC108022794|XP_016947412.1|DBIA	LOC117892227|XP_034654221.1|DSUB
OG0007530	LOC108026228|XP_016952551.1|DBIA	LOC117898622|XP_034664069.1|DSUB
OG0007531	LOC108029325|XP_016957008.1|DBIA	LOC117891760|XP_034653266.1|DSUB
OG0007532	LOC108023063|XP_016947800.1|DBIA	LOC117891745|XP_034653241.1|DSUB
OG0007533	LOC108030833|XP_016959446.1|DBIA	LOC117893130|XP_034655471.1|DSUB
OG0007534	LOC108035689|XP_016966896.1|DBIA	LOC117894601|XP_034657641.1|DSUB
OG0007535	LOC108028041|XP_016955168.1|DBIA	LOC117894982|XP_034658217.1|DSUB
OG0007536	LOC108024798|XP_016950407.1|DBIA	LOC117896243|XP_034660291.1|DSUB
OG0007537	LOC108034937|XP_016965689.1|DBIA	LOC117894979|XP_034658210.1|DSUB
OG0007538	LOC108035254|XP_016966286.1|DBIA	LOC117894981|XP_034658212.1|DSUB
OG0007539	LOC108033977|XP_016964184.1|DBIA	LOC117900256|XP_034666446.1|DSUB
OG0007540	LOC108025287|XP_016951157.1|DBIA	LOC117898385|XP_034663631.1|DSUB
OG0007541	LOC108029750|XP_016957733.1|DBIA	LOC117892478|XP_034654623.1|DSUB
OG0007542	LOC108036426|XP_016968043.1|DBIA	LOC117890111|XP_034650671.1|DSUB
OG0007543	LOC108024901|XP_016950556.1|DBIA	LOC117902970|XP_034670515.1|DSUB
OG0007544	LOC108035502|XP_016966646.1|DBIA	LOC117894238|XP_034657049.1|DSUB
OG0007545	LOC108032735|XP_016962207.1|DBIA	LOC117902319|XP_034669498.1|DSUB
OG0007546	LOC108025550|XP_016951571.1|DBIA	LOC117898748|XP_034664260.1|DSUB
OG0007547	LOC108022503|XP_016946954.1|DBIA	LOC117890513|XP_034651307.1|DSUB
OG0007548	LOC108030171|XP_016958413.1|DBIA	LOC117895691|XP_034659425.1|DSUB
OG0007549	LOC108030892|XP_016959557.1|DBIA	LOC117895688|XP_034659412.1|DSUB
OG0007550	LOC108035303|XP_016966361.1|DBIA	LOC117893617|XP_034656184.1|DSUB
OG0007551	LOC108029554|XP_016957364.1|DBIA	LOC117890974|XP_034652002.1|DSUB
OG0007552	LOC108028966|XP_016956495.1|DBIA	LOC117900822|XP_034667220.1|DSUB
OG0007553	LOC108027923|XP_016955036.1|DBIA	LOC117900031|XP_034666109.1|DSUB
OG0007554	LOC108035442|XP_016966565.1|DBIA	LOC117894105|XP_034656872.1|DSUB
OG0007555	LOC108022573|XP_016947079.1|DBIA	LOC117892433|XP_034654562.1|DSUB
OG0007556	LOC108026940|XP_016953642.1|DBIA	LOC117890104|XP_034650661.1|DSUB
OG0007557	LOC108026885|XP_016953574.1|DBIA	LOC117890103|XP_034650658.1|DSUB
OG0007558	LOC108022870|XP_016947537.1|DBIA	LOC117891162|XP_034652368.1|DSUB
OG0007559	LOC108036798|XP_016968634.1|DBIA	LOC117900644|XP_034666966.1|DSUB
OG0007560	LOC108028571|XP_016955967.1|DBIA	LOC117894080|XP_034656833.1|DSUB
OG0007561	LOC108035939|XP_016967223.1|DBIA	LOC117895722|XP_034659470.1|DSUB
OG0007562	LOC108035089|XP_016965998.1|DBIA	LOC117893419|XP_034655923.1|DSUB
OG0007563	LOC108028721|XP_016956168.1|DBIA	LOC117892900|XP_034655091.1|DSUB
OG0007564	LOC108028599|XP_016956006.1|DBIA	LOC117893372|XP_034655856.1|DSUB
OG0007565	LOC108026263|XP_016952611.1|DBIA	LOC117899195|XP_034664952.1|DSUB
OG0007566	LOC108022461|XP_016946858.1|DBIA	LOC117891049|XP_034652113.1|DSUB
OG0007567	LOC108026423|XP_016952841.1|DBIA	LOC117896292|XP_034660401.1|DSUB
OG0007568	LOC108029498|XP_016957269.1|DBIA	LOC117891002|XP_034652050.1|DSUB
OG0007569	LOC108026792|XP_016953442.1|DBIA	LOC117890314|XP_034650992.1|DSUB
OG0007570	LOC108029497|XP_016957266.1|DBIA	LOC117891000|XP_034652045.1|DSUB
OG0007571	LOC108029759|XP_016957748.1|DBIA	LOC117891247|XP_034652484.1|DSUB
OG0007572	LOC108033652|XP_016963576.1|DBIA	LOC117900105|XP_034666219.1|DSUB
OG0007573	LOC108036507|XP_016968199.1|DBIA	LOC117890195|XP_034650791.1|DSUB
OG0007574	LOC108022550|XP_016947024.1|DBIA	LOC117892048|XP_034653864.1|DSUB
OG0007575	LOC108030224|XP_016958497.1|DBIA	LOC117890456|XP_034651190.1|DSUB
OG0007576	LOC108025707|XP_016951742.1|DBIA	LOC117891633|XP_034653071.1|DSUB
OG0007577	LOC108023251|XP_016948021.1|DBIA	LOC117903505|XP_034671476.1|DSUB
OG0007578	LOC108034071|XP_016964322.1|DBIA	LOC117900557|XP_034666852.1|DSUB
OG0007579	LOC108029762|XP_016957756.1|DBIA	LOC117890478|XP_034651235.1|DSUB
OG0007580	LOC108030550|XP_016958932.1|DBIA	LOC117893179|XP_034655562.1|DSUB
OG0007581	LOC108034603|XP_016965028.1|DBIA	LOC117900414|XP_034666663.1|DSUB
OG0007582	LOC108026256|XP_016952599.1|DBIA	LOC117896010|XP_034659898.1|DSUB
OG0007583	LOC108022944|XP_016947649.1|DBIA	LOC117892014|XP_034653797.1|DSUB
OG0007584	LOC108025714|XP_016951759.1|DBIA	LOC117902579|XP_034669968.1|DSUB
OG0007585	LOC108035453|XP_016966580.1|DBIA	LOC117894781|XP_034657897.1|DSUB
OG0007586	LOC108032593|XP_016961995.1|DBIA	LOC117902103|XP_034669098.1|DSUB
OG0007587	LOC108022741|XP_016947321.1|DBIA	LOC117891768|XP_034653305.1|DSUB
OG0007588	LOC108026737|XP_016953346.1|DBIA	LOC117900075|XP_034666170.1|DSUB
OG0007590	LOC108035076|XP_016965958.1|DBIA	LOC117895081|XP_034658367.1|DSUB
OG0007591	LOC108036324|XP_016967827.1|DBIA	LOC117891388|XP_034652720.1|DSUB
OG0007592	LOC108026755|XP_016953375.1|DBIA	LOC117891827|XP_034653459.1|DSUB
OG0007593	LOC108036032|XP_016967466.1|DBIA	LOC117903542|XP_034671621.1|DSUB
OG0007594	LOC108036657|XP_016968425.1|DBIA	LOC117891391|XP_034652725.1|DSUB
OG0007595	LOC108026949|XP_016953651.1|DBIA	LOC117891305|XP_034652604.1|DSUB
OG0007596	LOC108034591|XP_016965013.1|DBIA	LOC117895809|XP_034659626.1|DSUB
OG0007597	LOC108028791|XP_016956262.1|DBIA	LOC117895100|XP_034658388.1|DSUB
OG0007598	LOC108030147|XP_016958356.1|DBIA	LOC117890464|XP_034651210.1|DSUB
OG0007599	LOC108028741|XP_016956197.1|DBIA	LOC117894412|XP_034657313.1|DSUB
OG0007600	LOC108035931|XP_016967210.1|DBIA	LOC117895757|XP_034659521.1|DSUB
OG0007601	LOC108030522|XP_016958898.1|DBIA	LOC117895556|XP_034659154.1|DSUB
OG0007602	LOC108030926|XP_016959609.1|DBIA	LOC117894557|XP_034657572.1|DSUB
OG0007603	LOC108030886|XP_016959537.1|DBIA	LOC117894079|XP_034656832.1|DSUB
OG0007604	LOC108030127|XP_016958324.1|DBIA	LOC117892910|XP_034655112.1|DSUB
OG0007605	LOC108030736|XP_016959267.1|DBIA	LOC117895423|XP_034658954.1|DSUB
OG0007606	LOC108030575|XP_016958999.1|DBIA	LOC117895033|XP_034658295.1|DSUB
OG0007607	LOC108025260|XP_016951109.1|DBIA	LOC117896955|XP_034661389.1|DSUB
OG0007608	LOC108028324|XP_016955545.1|DBIA	LOC117894651|XP_034657715.1|DSUB
OG0007609	LOC108025825|XP_016951967.1|DBIA	LOC117891377|XP_034652709.1|DSUB
OG0007610	LOC108036675|XP_016968446.1|DBIA	LOC117890161|XP_034650746.1|DSUB
OG0007611	LOC108035728|XP_016966922.1|DBIA	LOC117902983|XP_034670561.1|DSUB
OG0007612	LOC108036574|XP_016968311.1|DBIA	LOC117891018|XP_034652068.1|DSUB
OG0007613	LOC108023011|XP_016947733.1|DBIA	LOC117891700|XP_034653183.1|DSUB
OG0007614	LOC108035472|XP_016966610.1|DBIA	LOC117894882|XP_034658049.1|DSUB
OG0007615	LOC108029892|XP_016957874.1|DBIA	LOC117894485|XP_034657483.1|DSUB
OG0007616	LOC108026287|XP_016952642.1|DBIA	LOC117896291|XP_034660400.1|DSUB
OG0007617	LOC108030616|XP_016959099.1|DBIA	LOC117895652|XP_034659350.1|DSUB
OG0007618	LOC108034620|XP_016965045.1|DBIA	LOC117893628|XP_034656201.1|DSUB
OG0007619	LOC108035155|XP_016966094.1|DBIA	LOC117894324|XP_034657196.1|DSUB
OG0007620	LOC108034836|XP_016965444.1|DBIA	LOC117895483|XP_034659057.1|DSUB
OG0007621	LOC108036651|XP_016968420.1|DBIA	LOC117891978|XP_034653744.1|DSUB
OG0007622	LOC108028246|XP_016955414.1|DBIA	LOC117893157|XP_034655510.1|DSUB
OG0007623	LOC108028333|XP_016955566.1|DBIA	LOC117894745|XP_034657838.1|DSUB
OG0007624	LOC108028771|XP_016956237.1|DBIA	LOC117894672|XP_034657741.1|DSUB
OG0007625	LOC108028351|XP_016955594.1|DBIA	LOC117895412|XP_034658935.1|DSUB
OG0007626	LOC108028334|XP_016955576.1|DBIA	LOC117895142|XP_034658459.1|DSUB
OG0007627	LOC108030858|XP_016959495.1|DBIA	LOC117895140|XP_034658455.1|DSUB
OG0007628	LOC108035643|XP_016966840.1|DBIA	LOC117902910|XP_034670361.1|DSUB
OG0007629	LOC108035380|XP_016966475.1|DBIA	LOC117895330|XP_034658793.1|DSUB
OG0007630	LOC108031339|XP_016960092.1|DBIA	LOC117896911|XP_034661338.1|DSUB
OG0007631	LOC108024621|XP_016950148.1|DBIA	LOC117898736|XP_034664247.1|DSUB
OG0007632	LOC108030166|XP_016958392.1|DBIA	LOC117892917|XP_034655123.1|DSUB
OG0007633	LOC108033757|XP_016963819.1|DBIA	LOC117902231|XP_034669356.1|DSUB
OG0007634	LOC108025507|XP_016951518.1|DBIA	LOC117898616|XP_034664059.1|DSUB
OG0007635	LOC108032703|XP_016962170.1|DBIA	LOC117902437|XP_034669711.1|DSUB
OG0007636	LOC108035878|XP_016967117.1|DBIA	LOC117894059|XP_034656803.1|DSUB
OG0007637	LOC108026904|XP_016953606.1|DBIA	LOC117900527|XP_034666817.1|DSUB
OG0007638	LOC108023360|XP_016948230.1|DBIA	LOC117901930|XP_034668793.1|DSUB
OG0007639	LOC108024240|XP_016949610.1|DBIA	LOC117898586|XP_034664025.1|DSUB
OG0007640	LOC108022566|XP_016947053.1|DBIA	LOC117890483|XP_034651246.1|DSUB
OG0007641	LOC108031844|XP_016961083.1|DBIA	LOC117899502|XP_034665443.1|DSUB
OG0007642	LOC108036444|XP_016968073.1|DBIA	LOC117890697|XP_034651596.1|DSUB
OG0007643	LOC108026372|XP_016952782.1|DBIA	LOC117897743|XP_034662674.1|DSUB
OG0007644	LOC108023869|XP_016949037.1|DBIA	LOC117899649|XP_034665719.1|DSUB
OG0007645	LOC108026070|XP_016952257.1|DBIA	LOC117896374|XP_034660541.1|DSUB
OG0007646	LOC108034351|XP_016964726.1|DBIA	LOC117903692|XP_034671921.1|DSUB, LOC117900553|XP_034666848.1|DSUB, LOC117903226|XP_034671016.1|DSUB, LOC117903222|XP_034671013.1|DSUB, LOC117903224|XP_034671015.1|DSUB, LOC117891418|XP_034652779.1|DSUB, LOC117903223|XP_034671014.1|DSUB
OG0007647	LOC108032374|XP_016961684.1|DBIA	LOC117902154|XP_034669182.1|DSUB
OG0007648	LOC108029752|XP_016957736.1|DBIA	LOC117891174|XP_034652389.1|DSUB
OG0007649	LOC108035385|XP_016966481.1|DBIA	LOC117894491|XP_034657489.1|DSUB
OG0007650	LOC108026522|XP_016952957.1|DBIA	LOC117892598|XP_034654828.1|DSUB
OG0007651	LOC108036509|XP_016968204.1|DBIA	LOC117903588|XP_034671699.1|DSUB
OG0007652	LOC108029571|XP_016957418.1|DBIA	LOC117890254|XP_034650894.1|DSUB
OG0007653	LOC108028500|XP_016955865.1|DBIA	LOC117894336|XP_034657212.1|DSUB
OG0007654	LOC108034657|XP_016965084.1|DBIA	LOC117893252|XP_034655709.1|DSUB
OG0007655	LOC108029962|XP_016957953.1|DBIA	LOC117895702|XP_034659443.1|DSUB
OG0007656	LOC108027455|XP_016954398.1|DBIA	LOC117897692|XP_034662602.1|DSUB
OG0007657	LOC108030984|XP_016959673.1|DBIA, LOC108031061|XP_016959756.1|DBIA	LOC117896980|XP_034661426.1|DSUB
OG0007658	LOC108029761|XP_016957752.1|DBIA	LOC117891801|XP_034653367.1|DSUB
OG0007659	LOC108036257|XP_016967757.1|DBIA	LOC117890175|XP_034650764.1|DSUB, LOC117892758|XP_034655074.1|DSUB, LOC117891556|XP_034652968.1|DSUB, LOC117890173|XP_034650763.1|DSUB
OG0007660	LOC108024397|XP_016949796.1|DBIA	LOC117898107|XP_034663182.1|DSUB
OG0007661	LOC108029417|XP_016957143.1|DBIA	LOC117890638|XP_034651480.1|DSUB
OG0007662	LOC108036208|XP_016967689.1|DBIA, LOC108036207|XP_016967688.1|DBIA	LOC117890577|XP_034651405.1|DSUB
OG0007663	LOC108029351|XP_016957030.1|DBIA, LOC108029350|XP_016957029.1|DBIA, LOC108029463|XP_016957203.1|DBIA	LOC117889884|XP_034650285.1|DSUB
OG0007664	LOC108031126|XP_016959829.1|DBIA	LOC117896209|XP_034660229.1|DSUB
OG0007665	LOC108025735|XP_016951812.1|DBIA	LOC117901983|XP_034668925.1|DSUB
OG0007666	LOC108025800|XP_016951928.1|DBIA	LOC117903833|XP_034672175.1|DSUB
OG0007667	LOC108028888|XP_016956394.1|DBIA	LOC117900961|XP_034667432.1|DSUB
OG0007668	LOC108036151|XP_016967631.1|DBIA	LOC117902297|XP_034669468.1|DSUB
OG0007669	LOC108027158|XP_016953883.1|DBIA	LOC117890515|XP_034651314.1|DSUB
OG0007670	LOC108027144|XP_016953857.1|DBIA	LOC117890433|XP_034651156.1|DSUB
OG0007671	LOC108023600|XP_016948697.1|DBIA	LOC117903314|XP_034671141.1|DSUB
OG0007672	LOC108023200|XP_016947949.1|DBIA	LOC117903781|XP_034672097.1|DSUB
OG0007673	LOC108025239|XP_016951074.1|DBIA	LOC117896486|XP_034660717.1|DSUB
OG0007674	LOC108023948|XP_016949128.1|DBIA	LOC117903658|XP_034671866.1|DSUB
OG0007675	LOC108023993|XP_016949218.1|DBIA	LOC117903758|XP_034672059.1|DSUB
OG0007676	LOC108035803|XP_016967038.1|DBIA	LOC117901507|XP_034668172.1|DSUB
OG0007677	LOC108023742|XP_016948868.1|DBIA	LOC117903173|XP_034670909.1|DSUB
OG0007678	LOC108025884|XP_016952049.1|DBIA	LOC117895828|XP_034659660.1|DSUB
OG0007679	LOC108025840|XP_016951986.1|DBIA	LOC117903690|XP_034671919.1|DSUB
OG0007680	LOC108027873|XP_016954977.1|DBIA	LOC117900672|XP_034667008.1|DSUB
OG0007681	LOC108031957|XP_016961234.1|DBIA	LOC117899565|XP_034665562.1|DSUB
OG0007682	LOC108025636|XP_016951660.1|DBIA	LOC117890094|XP_034650653.1|DSUB
OG0007683	LOC108024188|XP_016949522.1|DBIA	LOC117898557|XP_034663937.1|DSUB
OG0007684	LOC108023962|XP_016949165.1|DBIA	LOC117903219|XP_034671010.1|DSUB
OG0007685	LOC108025702|XP_016951734.1|DBIA	LOC117903912|XP_034672307.1|DSUB
OG0007686	LOC108025865|XP_016952023.1|DBIA	LOC117892813|XP_034655084.1|DSUB
OG0007687	LOC108021955|XP_016946273.1|DBIA	LOC117898357|XP_034663584.1|DSUB
OG0007688	LOC108026157|XP_016952381.1|DBIA	LOC117897040|XP_034661513.1|DSUB
OG0007689	LOC108027605|XP_016954614.1|DBIA	LOC117898914|XP_034664505.1|DSUB
OG0007690	LOC108023954|XP_016949136.1|DBIA	LOC117889975|XP_034650439.1|DSUB
OG0007691	LOC108024740|XP_016950326.1|DBIA	LOC117898662|XP_034664129.1|DSUB
OG0007692	LOC108024043|XP_016949308.1|DBIA	LOC117903660|XP_034671872.1|DSUB
OG0007693	LOC108027526|XP_016954459.1|DBIA	LOC117898717|XP_034664229.1|DSUB
OG0007694	LOC108030709|XP_016959239.1|DBIA	LOC117895548|XP_034659142.1|DSUB
OG0007695	LOC108033207|XP_016962946.1|DBIA	LOC117903718|XP_034671958.1|DSUB
OG0007696	LOC108035969|XP_016967276.1|DBIA	LOC117894065|XP_034656808.1|DSUB
OG0007697	LOC108035099|XP_016966014.1|DBIA	LOC117894958|XP_034658179.1|DSUB
OG0007698	LOC108036127|XP_016967604.1|DBIA	LOC117895990|XP_034659870.1|DSUB
OG0007699	LOC108022043|XP_016946376.1|DBIA	LOC117890115|XP_034650681.1|DSUB
OG0007700	LOC108023577|XP_016948661.1|DBIA	LOC117894323|XP_034657198.1|DSUB
OG0007701	LOC108036148|XP_016967629.1|DBIA	LOC117894830|XP_034657972.1|DSUB
OG0007702	LOC108024130|XP_016949402.1|DBIA	LOC117899012|XP_034664664.1|DSUB
OG0007703	LOC108021973|XP_016946303.1|DBIA	LOC117903122|XP_034670839.1|DSUB
OG0007704	LOC108025103|XP_016950856.1|DBIA	LOC117897904|XP_034662874.1|DSUB
OG0007705	LOC108035794|XP_016967023.1|DBIA	LOC117897895|XP_034662866.1|DSUB
OG0007706	LOC108035804|XP_016967039.1|DBIA	LOC117903828|XP_034672171.1|DSUB
OG0007707	LOC108025733|XP_016951801.1|DBIA	LOC117903881|XP_034672261.1|DSUB
OG0007708	LOC108023975|XP_016949189.1|DBIA	LOC117894527|XP_034657536.1|DSUB
OG0007709	LOC108036351|XP_016967917.1|DBIA	LOC117903611|XP_034671760.1|DSUB
OG0007710	LOC108025886|XP_016952051.1|DBIA	LOC117903886|XP_034649855.1|DSUB
OG0007711	LOC108033163|XP_016962884.1|DBIA	LOC117896013|XP_034659914.1|DSUB
OG0007712	LOC108026475|XP_016952925.1|DBIA	LOC117903807|XP_034672132.1|DSUB
OG0007713	LOC108032084|XP_016961425.1|DBIA	LOC117900589|XP_034666893.1|DSUB
OG0007714	LOC108027555|XP_016954508.1|DBIA	LOC117903477|XP_034671423.1|DSUB
OG0007715	LOC108024035|XP_016949297.1|DBIA	LOC117890050|XP_034650565.1|DSUB
OG0007716	LOC108025719|XP_016951766.1|DBIA	LOC117903294|XP_034671118.1|DSUB
OG0007717	LOC108025357|XP_016951306.1|DBIA	LOC117899618|XP_034665657.1|DSUB
OG0007718	LOC108035819|XP_016967056.1|DBIA	LOC117898897|XP_034664515.1|DSUB
OG0007719	LOC108024179|XP_016949491.1|DBIA	LOC117890452|XP_034651189.1|DSUB
OG0007720	LOC108024205|XP_016949544.1|DBIA	LOC117890427|XP_034651143.1|DSUB
OG0007721	LOC108027577|XP_016954573.1|DBIA	LOC117895138|XP_034658457.1|DSUB
OG0007722	LOC108027510|XP_016954443.1|DBIA	LOC117895796|XP_034659608.1|DSUB
OG0007723	LOC108027495|XP_016954428.1|DBIA	LOC117897232|XP_034661843.1|DSUB
OG0007724	LOC108029134|XP_016956746.1|DBIA	LOC117901952|XP_034668817.1|DSUB
OG0007725	LOC108033174|XP_016962900.1|DBIA	LOC117903061|XP_034670702.1|DSUB
OG0007726	LOC108029229|XP_016956949.1|DBIA	LOC117903759|XP_034672063.1|DSUB
OG0007727	LOC108036546|XP_016968268.1|DBIA	LOC117903738|XP_034671991.1|DSUB
OG0007728	LOC108033098|XP_016962828.1|DBIA	LOC117903785|XP_034672106.1|DSUB
OG0007729	LOC108032878|XP_016962415.1|DBIA	LOC117903903|XP_034672298.1|DSUB
OG0007730	LOC108032993|XP_016962621.1|DBIA	LOC117900364|XP_034666608.1|DSUB
OG0007731	LOC108028192|XP_016955345.1|DBIA	LOC117894295|XP_034657147.1|DSUB
OG0007732	LOC108027602|XP_016954612.1|DBIA	LOC117903225|XP_034671019.1|DSUB
OG0007733	LOC108024030|XP_016949288.1|DBIA	LOC117903141|XP_034670870.1|DSUB
OG0007734	LOC108023937|XP_016949113.1|DBIA	LOC117903306|XP_034671129.1|DSUB
OG0007735	LOC108028867|XP_016956347.1|DBIA	LOC117894407|XP_034657312.1|DSUB
OG0007736	LOC108023616|XP_016948711.1|DBIA	LOC117894443|XP_034657420.1|DSUB
OG0007737	LOC108031775|XP_016960973.1|DBIA	LOC117899751|XP_034665890.1|DSUB
OG0007738	LOC108031756|XP_016960950.1|DBIA	LOC117899711|XP_034665816.1|DSUB
OG0007739	LOC108025876|XP_016952039.1|DBIA, LOC108032790|XP_016962287.1|DBIA	LOC117897923|XP_034662901.1|DSUB
OG0007740	LOC108023643|XP_016948748.1|DBIA	LOC117896776|XP_034661147.1|DSUB
OG0007741	LOC108031292|XP_016960059.1|DBIA	LOC117896121|XP_034660070.1|DSUB
OG0007742	LOC108025808|XP_016951940.1|DBIA	LOC117894034|XP_034656772.1|DSUB
OG0007744	LOC108033734|XP_016963774.1|DBIA	LOC117893452|XP_034655966.1|DSUB
OG0007745	LOC108024704|XP_016950290.1|DBIA	LOC117896267|XP_034660349.1|DSUB
OG0007746	LOC108032099|XP_016961416.1|DBIA	LOC117898947|XP_034664561.1|DSUB
OG0007747	LOC108033073|XP_016962730.1|DBIA	LOC117899471|XP_034665390.1|DSUB
OG0007748	LOC108027488|XP_016954420.1|DBIA	LOC117903057|XP_034670692.1|DSUB
OG0007749	LOC108023444|XP_016948424.1|DBIA	LOC117893560|XP_034656117.1|DSUB
OG0007750	LOC108025312|XP_016951201.1|DBIA	LOC117899729|XP_034665864.1|DSUB
OG0007751	LOC108029200|XP_016956866.1|DBIA	LOC117900698|XP_034667042.1|DSUB
OG0007752	LOC108028890|XP_016956397.1|DBIA	LOC117900974|XP_034667454.1|DSUB
OG0007753	LOC108023482|XP_016948492.1|DBIA	LOC117893872|XP_034656538.1|DSUB
OG0007754	LOC108023691|XP_016948804.1|DBIA	LOC117903359|XP_034671205.1|DSUB
OG0007755	LOC108023264|XP_016948036.1|DBIA	LOC117892343|XP_034654461.1|DSUB
OG0007756	LOC108023287|XP_016948067.1|DBIA	LOC117892651|XP_034654903.1|DSUB
OG0007757	LOC108024225|XP_016949585.1|DBIA	LOC117903044|XP_034670676.1|DSUB
OG0007758	LOC108034025|XP_016964253.1|DBIA	LOC117902334|XP_034669520.1|DSUB
OG0007759	LOC108025442|XP_016951428.1|DBIA	LOC117897447|XP_034662182.1|DSUB
OG0007760	LOC108033135|XP_016962846.1|DBIA	LOC117897829|XP_034662786.1|DSUB
OG0007761	LOC108027544|XP_016954485.1|DBIA	LOC117893603|XP_034656209.1|DSUB
OG0007762	LOC108027543|XP_016954482.1|DBIA	LOC117893272|XP_034655769.1|DSUB
OG0007763	LOC108029295|XP_016956986.1|DBIA	LOC117901438|XP_034668073.1|DSUB
OG0007764	LOC108028857|XP_016956334.1|DBIA	LOC117903412|XP_034671317.1|DSUB
OG0007765	LOC108028858|XP_016956335.1|DBIA	LOC117895877|XP_034659770.1|DSUB
OG0007766	LOC108031909|XP_016961166.1|DBIA	LOC117899115|XP_034664794.1|DSUB
OG0007767	LOC108036013|XP_016967421.1|DBIA	LOC117902950|XP_034670463.1|DSUB
OG0007768	LOC108033197|XP_016962932.1|DBIA	LOC117903714|XP_034671952.1|DSUB
OG0007769	LOC108033000|XP_016962613.1|DBIA	LOC117893395|XP_034655888.1|DSUB
OG0007770	LOC108036700|XP_016968478.1|DBIA	LOC117893435|XP_034655947.1|DSUB
OG0007771	LOC108029286|XP_016956974.1|DBIA	LOC117900803|XP_034667179.1|DSUB
OG0007772	LOC108023436|XP_016948415.1|DBIA	LOC117903052|XP_034670682.1|DSUB
OG0007774	LOC108028837|XP_016956317.1|DBIA	LOC117895710|XP_034659452.1|DSUB
OG0007775	LOC108024042|XP_016949306.1|DBIA	LOC117890653|XP_034651552.1|DSUB
OG0007776	LOC108033230|XP_016962986.1|DBIA	LOC117901321|XP_034667923.1|DSUB
OG0007777	LOC108024004|XP_016949234.1|DBIA	LOC117903761|XP_034672061.1|DSUB
OG0007778	LOC108025914|XP_016952088.1|DBIA	LOC117902623|XP_034670035.1|DSUB
OG0007779	LOC108035281|XP_016966335.1|DBIA	LOC117894501|XP_034657502.1|DSUB
OG0007780	LOC108025874|XP_016952037.1|DBIA	LOC117898339|XP_034663561.1|DSUB
OG0007781	LOC108027573|XP_016954567.1|DBIA	LOC117898219|XP_034663384.1|DSUB
OG0007782	LOC108024794|XP_016950401.1|DBIA	LOC117898299|XP_034663465.1|DSUB
OG0007783	LOC108033078|XP_016962736.1|DBIA	LOC117897753|XP_034662685.1|DSUB, LOC117899631|XP_034665722.1|DSUB
OG0007784	LOC108024974|XP_016950706.1|DBIA	LOC117896465|XP_034660688.1|DSUB
OG0007785	LOC108023570|XP_016948650.1|DBIA	LOC117903626|XP_034671784.1|DSUB
OG0007786	LOC108028977|XP_016956506.1|DBIA	LOC117900624|XP_034666944.1|DSUB
OG0007787	LOC108025545|XP_016951564.1|DBIA	LOC117898611|XP_034664055.1|DSUB
OG0007788	LOC108031979|XP_016961262.1|DBIA	LOC117896305|XP_034660418.1|DSUB
OG0007789	LOC108031051|XP_016959740.1|DBIA	LOC117899024|XP_034664674.1|DSUB
OG0007790	LOC108026142|XP_016952360.1|DBIA	LOC117898180|XP_034663279.1|DSUB
OG0007791	LOC108025348|XP_016951294.1|DBIA	LOC117898182|XP_034663289.1|DSUB
OG0007792	LOC108025838|XP_016951985.1|DBIA	LOC117903196|XP_034670972.1|DSUB
OG0007793	LOC108031417|XP_016960307.1|DBIA	LOC117899289|XP_034665092.1|DSUB
OG0007794	LOC108024192|XP_016949527.1|DBIA	LOC117889583|XP_034649880.1|DSUB
OG0007795	LOC108023681|XP_016948792.1|DBIA	LOC117903796|XP_034672115.1|DSUB
OG0007796	LOC108026264|XP_016952612.1|DBIA	LOC117899198|XP_034664961.1|DSUB
OG0007797	LOC108025333|XP_016951251.1|DBIA	LOC117896139|XP_034660100.1|DSUB
OG0007798	LOC108025296|XP_016951174.1|DBIA	LOC117896140|XP_034660103.1|DSUB
OG0007799	LOC108031084|XP_016959779.1|DBIA	LOC117897933|XP_034662914.1|DSUB
OG0007800	LOC108032224|XP_016961575.1|DBIA	LOC117898097|XP_034663168.1|DSUB
OG0007801	LOC108026404|XP_016952816.1|DBIA	LOC117898620|XP_034664066.1|DSUB
OG0007802	LOC108032042|XP_016961343.1|DBIA	LOC117897640|XP_034662507.1|DSUB
OG0007803	LOC108030955|XP_016959644.1|DBIA	LOC117899169|XP_034664919.1|DSUB
