Orthogroup	DBIA.longest_only	DSUP.longest_only
OG0008429	LOC108032204|XP_016961551.1|DBIA	LOC119563320|XP_037732583.1|DSUP
OG0008430	LOC108021982|XP_016946312.1|DBIA	LOC119557933|XP_037726871.1|DSUP
OG0008431	LOC108030708|XP_016959238.1|DBIA	LOC119555632|XP_037723079.1|DSUP
OG0008432	LOC108024622|XP_016950149.1|DBIA	LOC119549945|XP_037714258.1|DSUP
OG0008433	LOC108035302|XP_016966360.1|DBIA	LOC119553040|XP_037719032.1|DSUP
OG0008434	LOC108025144|XP_016950906.1|DBIA	LOC119559374|XP_037728348.1|DSUP
OG0008435	LOC108033323|XP_016963098.1|DBIA	LOC119546771|XP_037709250.1|DSUP
OG0008436	LOC108036597|XP_016968345.1|DBIA	LOC119551671|XP_037717052.1|DSUP
OG0008438	LOC108031898|XP_016961154.1|DBIA	LOC119562274|XP_037731380.1|DSUP
OG0008439	LOC108022819|XP_016947449.1|DBIA	LOC119550035|XP_037714399.1|DSUP
OG0008440	LOC108027204|XP_016954002.1|DBIA	LOC119560597|XP_037730049.1|DSUP
OG0008441	LOC108030839|XP_016959458.1|DBIA	LOC119552849|XP_037718647.1|DSUP
OG0008442	LOC108030397|XP_016958770.1|DBIA	LOC119550364|XP_037714932.1|DSUP
OG0008443	LOC108030608|XP_016959088.1|DBIA	LOC119554261|XP_037721030.1|DSUP
OG0008444	LOC108028603|XP_016956011.1|DBIA	LOC119553472|XP_037719809.1|DSUP
OG0008445	LOC108023757|XP_016948886.1|DBIA	LOC119557877|XP_037726806.1|DSUP
OG0008446	LOC108033172|XP_016962894.1|DBIA	LOC119556381|XP_037724481.1|DSUP
OG0008447	LOC108036095|XP_016967546.1|DBIA	LOC119557175|XP_037725717.1|DSUP
OG0008448	LOC108024497|XP_016949920.1|DBIA	LOC119556403|XP_037724508.1|DSUP
OG0008449	LOC108033010|XP_016962626.1|DBIA	LOC119556350|XP_037724382.1|DSUP
OG0008450	LOC108035779|XP_016966981.1|DBIA	LOC119558216|XP_037727454.1|DSUP
OG0008451	LOC108031702|XP_016960852.1|DBIA	LOC119559857|XP_037728890.1|DSUP
OG0008452	LOC108028961|XP_016956489.1|DBIA	LOC119546723|XP_037709141.1|DSUP
OG0008453	LOC108029528|XP_016957318.1|DBIA	LOC119552125|XP_037717840.1|DSUP
OG0008454	LOC108023532|XP_016948586.1|DBIA	LOC119556969|XP_037725407.1|DSUP
OG0008455	LOC108034840|XP_016965454.1|DBIA	LOC119554514|XP_037721384.1|DSUP
OG0008456	LOC108025244|XP_016951081.1|DBIA	LOC119563451|XP_037732775.1|DSUP
OG0008457	LOC108031758|XP_016960954.1|DBIA	LOC119553226|XP_037719426.1|DSUP
OG0008458	LOC108026815|XP_016953469.1|DBIA	LOC119549970|XP_037714293.1|DSUP
OG0008459	LOC108024781|XP_016950386.1|DBIA	LOC119557031|XP_037725502.1|DSUP
OG0008460	LOC108034205|XP_016964526.1|DBIA	LOC119548101|XP_037711118.1|DSUP
OG0008461	LOC108036077|XP_016967513.1|DBIA	LOC119548662|XP_037712010.1|DSUP
OG0008462	LOC108036122|XP_016967596.1|DBIA	LOC119548766|XP_037712237.1|DSUP
OG0008463	LOC108029094|XP_016956673.1|DBIA	LOC119546275|XP_037708376.1|DSUP
OG0008464	LOC108023126|XP_016947884.1|DBIA	LOC119550728|XP_037715559.1|DSUP
OG0008465	LOC108022727|XP_016947300.1|DBIA	LOC119549350|XP_037713264.1|DSUP
OG0008466	LOC108022282|XP_016946630.1|DBIA	LOC119549233|XP_037713051.1|DSUP
OG0008467	LOC108029776|XP_016957775.1|DBIA	LOC119551653|XP_037717017.1|DSUP
OG0008468	LOC108033505|XP_016963338.1|DBIA	LOC119548098|XP_037711115.1|DSUP
OG0008469	LOC108035790|XP_016967017.1|DBIA	LOC119556087|XP_037723868.1|DSUP
OG0008470	LOC108022553|XP_016947032.1|DBIA	LOC119552015|XP_037717679.1|DSUP
OG0008472	LOC108022740|XP_016947320.1|DBIA	LOC119549494|XP_037713526.1|DSUP
OG0008473	LOC108025881|XP_016952045.1|DBIA	LOC119556610|XP_037724851.1|DSUP
OG0008474	LOC108024064|XP_016949326.1|DBIA	LOC119563086|XP_037732244.1|DSUP
OG0008475	LOC108032491|XP_016961801.1|DBIA	LOC119546169|XP_037708217.1|DSUP
OG0008476	LOC108031071|XP_016959766.1|DBIA	LOC119552593|XP_037718172.1|DSUP
OG0008477	LOC108029756|XP_016957745.1|DBIA	LOC119549202|XP_037712964.1|DSUP
OG0008478	LOC108025980|XP_016952162.1|DBIA	LOC119552805|XP_037718573.1|DSUP
OG0008479	LOC108030447|XP_016958829.1|DBIA	LOC119549063|XP_037712696.1|DSUP
OG0008480	LOC108030600|XP_016959070.1|DBIA	LOC119552811|XP_037718577.1|DSUP
OG0008481	LOC108023501|XP_016948525.1|DBIA	LOC119556043|XP_037723765.1|DSUP
OG0008482	LOC108035337|XP_016966409.1|DBIA	LOC119553821|XP_037720376.1|DSUP
OG0008483	LOC108027768|XP_016954819.1|DBIA	LOC119546000|XP_037707926.1|DSUP
OG0008484	LOC108031922|XP_016961183.1|DBIA	LOC119559380|XP_037728363.1|DSUP
OG0008485	LOC108021868|XP_016946148.1|DBIA	LOC119562580|XP_037731727.1|DSUP
OG0008486	LOC108036684|XP_016968454.1|DBIA	LOC119559067|XP_037728125.1|DSUP
OG0008487	LOC108025833|XP_016951980.1|DBIA	LOC119556676|XP_037724968.1|DSUP
OG0008488	LOC108027263|XP_016954122.1|DBIA	LOC119561080|XP_037730867.1|DSUP
OG0008489	LOC108027119|XP_016953823.1|DBIA	LOC119560626|XP_037730096.1|DSUP
OG0008490	LOC108026347|XP_016952741.1|DBIA	LOC119563212|XP_037732436.1|DSUP
OG0008491	LOC108031188|XP_016959898.1|DBIA	LOC119551133|XP_037716251.1|DSUP
OG0008492	LOC108033264|XP_016963020.1|DBIA	LOC119547473|XP_037710287.1|DSUP
OG0008493	LOC108034083|XP_016964338.1|DBIA	LOC119547337|XP_037710075.1|DSUP
OG0008494	LOC108026545|XP_016952984.1|DBIA	LOC119550600|XP_037715343.1|DSUP
OG0008495	LOC108022096|XP_016946428.1|DBIA	LOC119552168|XP_037717919.1|DSUP
OG0008496	LOC108022724|XP_016947299.1|DBIA	LOC119549349|XP_037713263.1|DSUP
OG0008497	LOC108029746|XP_016957728.1|DBIA	LOC119550956|XP_037715911.1|DSUP
OG0008498	LOC108023075|XP_016947815.1|DBIA	LOC119551485|XP_037716775.1|DSUP
OG0008499	LOC108029403|XP_016957124.1|DBIA	LOC119550139|XP_037714570.1|DSUP
OG0008500	LOC108029602|XP_016957464.1|DBIA	LOC119551963|XP_037717590.1|DSUP
OG0008501	LOC108028200|XP_016955350.1|DBIA	LOC119553634|XP_037720037.1|DSUP
OG0008502	LOC108023676|XP_016948786.1|DBIA	LOC119557083|XP_037725564.1|DSUP
OG0008503	LOC108036011|XP_016967416.1|DBIA	LOC119556053|XP_037723783.1|DSUP
OG0008504	LOC108034872|XP_016965560.1|DBIA	LOC119555169|XP_037722348.1|DSUP
OG0008505	LOC108028255|XP_016955430.1|DBIA	LOC119552581|XP_037718141.1|DSUP
OG0008506	LOC108028659|XP_016956076.1|DBIA	LOC119553832|XP_037720393.1|DSUP
OG0008507	LOC108028677|XP_016956103.1|DBIA	LOC119554834|XP_037721836.1|DSUP
OG0008508	LOC108024284|XP_016949672.1|DBIA	LOC119558386|XP_037727842.1|DSUP
OG0008509	LOC108021896|XP_016946203.1|DBIA	LOC119557166|XP_037725701.1|DSUP
OG0008510	LOC108033032|XP_016962647.1|DBIA	LOC119557062|XP_037725543.1|DSUP
OG0008511	LOC108033296|XP_016963052.1|DBIA, LOC108032367|XP_016961669.1|DBIA	LOC119548204|XP_037711262.1|DSUP
OG0008512	LOC108033696|XP_016963686.1|DBIA	LOC119548657|XP_037711998.1|DSUP
OG0008513	LOC108036057|XP_016967489.1|DBIA	LOC119547146|XP_037709788.1|DSUP
OG0008514	LOC108033726|XP_016963759.1|DBIA	LOC119546699|XP_037709106.1|DSUP
OG0008515	LOC108027884|XP_016954992.1|DBIA	LOC119547123|XP_037709761.1|DSUP
OG0008516	LOC108034640|XP_016965067.1|DBIA	LOC119553093|XP_037719176.1|DSUP
OG0008517	LOC108027859|XP_016954952.1|DBIA	LOC119552568|XP_037718120.1|DSUP
OG0008517	LOC108030293|XP_016958618.1|DBIA	LOC119552566|XP_037718117.1|DSUP
OG0008518	LOC108030771|XP_016959312.1|DBIA	LOC119554160|XP_037720877.1|DSUP
OG0008519	LOC108022192|XP_016946533.1|DBIA	LOC119551743|XP_037717172.1|DSUP
OG0008520	LOC108031515|XP_016960522.1|DBIA	LOC119559830|XP_037728851.1|DSUP
OG0008521	LOC108025146|XP_016950911.1|DBIA	LOC119556716|XP_037725045.1|DSUP
OG0008522	LOC108033490|XP_016963317.1|DBIA	LOC119548178|XP_037711221.1|DSUP
OG0008522	LOC108022718|XP_016947291.1|DBIA	LOC119549625|XP_037713733.1|DSUP
OG0008523	LOC108032462|XP_016961777.1|DBIA	LOC119547682|XP_037710569.1|DSUP
OG0008524	LOC108028854|XP_016956328.1|DBIA	LOC119556531|XP_037724738.1|DSUP, LOC119556833|XP_037725221.1|DSUP
OG0008525	LOC108033903|XP_016964058.1|DBIA	LOC119546896|XP_037709447.1|DSUP
OG0008525	LOC108033904|XP_016964059.1|DBIA	LOC119546898|XP_037709448.1|DSUP
OG0008526	LOC108027092|XP_016953798.1|DBIA	LOC119560410|XP_037729773.1|DSUP
OG0008526	LOC108027076|XP_016953779.1|DBIA	LOC119560414|XP_037729779.1|DSUP
OG0008527	LOC108033206|XP_016962943.1|DBIA	LOC119557446|XP_037726135.1|DSUP
OG0008528	LOC108029643|XP_016957546.1|DBIA	LOC119554778|XP_037721750.1|DSUP
OG0008529	LOC108023254|XP_016948025.1|DBIA	LOC119557241|XP_037725854.1|DSUP
OG0008530	LOC108024019|XP_016949269.1|DBIA	LOC119556837|XP_037725234.1|DSUP
OG0008531	LOC108023352|XP_016948186.1|DBIA	LOC119556598|XP_037724837.1|DSUP
OG0008532	LOC108023919|XP_016949093.1|DBIA	LOC119556653|XP_037724920.1|DSUP
OG0008534	LOC108033167|XP_016962888.1|DBIA	LOC119556522|XP_037724726.1|DSUP
OG0008535	LOC108023701|XP_016948819.1|DBIA	LOC119557594|XP_037726324.1|DSUP
OG0008536	LOC108023737|XP_016948864.1|DBIA	LOC119556318|XP_037724332.1|DSUP
OG0008537	LOC108024322|XP_016949716.1|DBIA	LOC119547525|XP_037710350.1|DSUP
OG0008538	LOC108023715|XP_016948834.1|DBIA	LOC119558098|XP_037727238.1|DSUP
OG0008540	LOC108032189|XP_016961534.1|DBIA	LOC119563166|XP_037732355.1|DSUP
OG0008541	LOC108029504|XP_016957277.1|DBIA	LOC119549238|XP_037713065.1|DSUP
OG0008542	LOC108035051|XP_016965919.1|DBIA	LOC119554772|XP_037721741.1|DSUP
OG0008544	LOC108036340|XP_016967885.1|DBIA	LOC119551745|XP_037717189.1|DSUP
OG0008545	LOC108024271|XP_016949651.1|DBIA	LOC119559436|XP_037728461.1|DSUP
OG0008546	LOC108034559|XP_016964977.1|DBIA	LOC119553761|XP_037720295.1|DSUP
OG0008547	LOC108023283|XP_016948064.1|DBIA	LOC119557017|XP_037725481.1|DSUP
OG0008548	LOC108025366|XP_016951314.1|DBIA	LOC119553025|XP_037719013.1|DSUP
OG0008549	LOC108031905|XP_016961162.1|DBIA	LOC119552022|XP_037717690.1|DSUP
OG0008550	LOC108023641|XP_016948746.1|DBIA	LOC119557342|XP_037726006.1|DSUP
OG0008551	LOC108034768|XP_016965203.1|DBIA	LOC119554098|XP_037720775.1|DSUP
OG0008552	LOC108035591|XP_016966750.1|DBIA	LOC119554886|XP_037721903.1|DSUP
OG0008553	LOC108036443|XP_016968072.1|DBIA	LOC119550059|XP_037714447.1|DSUP
OG0008554	LOC108023202|XP_016947951.1|DBIA	LOC119557228|XP_037725838.1|DSUP
OG0008555	LOC108023371|XP_016948264.1|DBIA	LOC119556987|XP_037725444.1|DSUP
OG0008556	LOC108029695|XP_016957646.1|DBIA	LOC119550642|XP_037715409.1|DSUP
OG0008557	LOC108025506|XP_016951517.1|DBIA	LOC119563431|XP_037732745.1|DSUP
OG0008558	LOC108034856|XP_016965497.1|DBIA	LOC119548667|XP_037712027.1|DSUP
OG0008560	LOC108032604|XP_016962020.1|DBIA	LOC119546116|XP_037708133.1|DSUP
OG0008561	LOC108033804|XP_016963911.1|DBIA	LOC119547181|XP_037709844.1|DSUP
OG0008563	LOC108031757|XP_016960952.1|DBIA	LOC119551813|XP_037717305.1|DSUP
OG0008564	LOC108034348|XP_016964723.1|DBIA	LOC119546739|XP_037709161.1|DSUP
OG0008565	LOC108034890|XP_016965589.1|DBIA	LOC119553645|XP_037720056.1|DSUP
OG0008566	LOC108033797|XP_016963895.1|DBIA	LOC119548640|XP_037711968.1|DSUP
OG0008567	LOC108034079|XP_016964334.1|DBIA	LOC119546227|XP_037708294.1|DSUP
OG0008569	LOC108023685|XP_016948795.1|DBIA	LOC119556964|XP_037725399.1|DSUP
OG0008570	LOC108023564|XP_016948644.1|DBIA	LOC119556475|XP_037724655.1|DSUP
OG0008572	LOC108032912|XP_016962465.1|DBIA	LOC119560847|XP_037730435.1|DSUP
OG0008573	LOC108023509|XP_016948540.1|DBIA	LOC119556280|XP_037724260.1|DSUP
OG0008574	LOC108035274|XP_016966324.1|DBIA	LOC119553247|XP_037719451.1|DSUP
OG0008575	LOC108031692|XP_016960830.1|DBIA	LOC119547274|XP_037709988.1|DSUP
OG0008576	LOC108033363|XP_016963166.1|DBIA	LOC119558942|XP_037728068.1|DSUP
OG0008577	LOC108035524|XP_016966682.1|DBIA	LOC119554226|XP_037720982.1|DSUP
OG0008578	LOC108025115|XP_016950873.1|DBIA	LOC119563165|XP_037732354.1|DSUP
OG0008579	LOC108030311|XP_016958642.1|DBIA	LOC119552569|XP_037718121.1|DSUP
OG0008581	LOC108030895|XP_016959559.1|DBIA	LOC119554087|XP_037720758.1|DSUP
OG0008582	LOC108023236|XP_016948001.1|DBIA	LOC119557986|XP_037727005.1|DSUP
OG0008583	LOC108023763|XP_016948893.1|DBIA	LOC119557672|XP_037726466.1|DSUP
OG0008584	LOC108023670|XP_016948781.1|DBIA	LOC119557485|XP_037726182.1|DSUP
OG0008585	LOC108023647|XP_016948753.1|DBIA	LOC119556667|XP_037724945.1|DSUP
OG0008586	LOC108023769|XP_016948898.1|DBIA	LOC119556511|XP_037724705.1|DSUP
OG0008587	LOC108031867|XP_016961112.1|DBIA	LOC119560401|XP_037729757.1|DSUP
OG0008588	LOC108031498|XP_016960489.1|DBIA	LOC119561109|XP_037730945.1|DSUP
OG0008589	LOC108030580|XP_016959064.1|DBIA	LOC119556671|XP_037724961.1|DSUP
OG0008590	LOC108025551|XP_016951572.1|DBIA	LOC119562913|XP_037731985.1|DSUP
OG0008592	LOC108022945|XP_016947650.1|DBIA	LOC119550352|XP_037714902.1|DSUP
OG0008593	LOC108034605|XP_016965027.1|DBIA	LOC119553716|XP_037720225.1|DSUP
OG0008594	LOC108032228|XP_016961580.1|DBIA	LOC119547860|XP_037710824.1|DSUP
OG0008595	LOC108029943|XP_016957934.1|DBIA	LOC119551418|XP_037716688.1|DSUP
OG0008596	LOC108029941|XP_016957931.1|DBIA	LOC119550041|XP_037714422.1|DSUP
OG0008597	LOC108026047|XP_016952231.1|DBIA	LOC119550755|XP_037715609.1|DSUP
OG0008598	LOC108025872|XP_016952033.1|DBIA	LOC119557391|XP_037726063.1|DSUP
OG0008599	LOC108023531|XP_016948585.1|DBIA	LOC119556204|XP_037724089.1|DSUP
OG0008600	LOC108027409|XP_016954337.1|DBIA	LOC119560785|XP_037730342.1|DSUP
OG0008601	LOC108034344|XP_016964715.1|DBIA	LOC119548550|XP_037711774.1|DSUP
OG0008602	LOC108031118|XP_016959818.1|DBIA	LOC119553592|XP_037719975.1|DSUP
OG0008603	LOC108023534|XP_016948594.1|DBIA	LOC119563304|XP_037732564.1|DSUP
OG0008604	LOC108022884|XP_016947571.1|DBIA	LOC119549099|XP_037712762.1|DSUP
OG0008605	LOC108033677|XP_016963620.1|DBIA	LOC119548632|XP_037711947.1|DSUP
OG0008606	LOC108027671|XP_016954705.1|DBIA	LOC119546904|XP_037709458.1|DSUP
OG0008607	LOC108027305|XP_016954187.1|DBIA	LOC119560051|XP_037729284.1|DSUP
OG0008608	LOC108021939|XP_016946255.1|DBIA	LOC119557064|XP_037725546.1|DSUP
OG0008609	LOC108024510|XP_016949947.1|DBIA	LOC119550374|XP_037714953.1|DSUP
OG0008610	LOC108030445|XP_016958827.1|DBIA	LOC119551867|XP_037717386.1|DSUP
OG0008612	LOC108036644|XP_016968409.1|DBIA	LOC119550679|XP_037715467.1|DSUP
OG0008613	LOC108027160|XP_016953903.1|DBIA	LOC119559873|XP_037728932.1|DSUP
OG0008614	LOC108024200|XP_016949539.1|DBIA	LOC119556162|XP_037723995.1|DSUP
OG0008615	LOC108027375|XP_016954291.1|DBIA	LOC119559934|XP_037729070.1|DSUP
OG0008616	LOC108025553|XP_016951574.1|DBIA	LOC119561087|XP_037730891.1|DSUP
OG0008617	LOC108024471|XP_016949880.1|DBIA	LOC119562934|XP_037732016.1|DSUP
OG0008619	LOC108034350|XP_016964725.1|DBIA	LOC119546693|XP_037709099.1|DSUP
OG0008620	LOC108029707|XP_016957670.1|DBIA	LOC119550894|XP_037715812.1|DSUP
OG0008621	LOC108031915|XP_016961174.1|DBIA	LOC119560040|XP_037729271.1|DSUP
OG0008622	LOC108036286|XP_016967786.1|DBIA	LOC119549646|XP_037713758.1|DSUP
OG0008623	LOC108029629|XP_016957512.1|DBIA	LOC119559445|XP_037728472.1|DSUP
OG0008624	LOC108036223|XP_016967703.1|DBIA	LOC119551504|XP_037716798.1|DSUP
OG0008625	LOC108036504|XP_016968196.1|DBIA	LOC119549614|XP_037713714.1|DSUP
OG0008626	LOC108035867|XP_016967105.1|DBIA	LOC119558774|XP_037727991.1|DSUP
OG0008627	LOC108029072|XP_016956657.1|DBIA	LOC119553838|XP_037720400.1|DSUP
OG0008629	LOC108033561|XP_016963395.1|DBIA	LOC119546211|XP_037708274.1|DSUP
OG0008630	LOC108036000|XP_016967380.1|DBIA	LOC119549813|XP_037714050.1|DSUP
OG0008631	LOC108031096|XP_016959794.1|DBIA	LOC119560949|XP_037730615.1|DSUP
OG0008632	LOC108036894|XP_016968761.1|DBIA	LOC119545830|XP_037707671.1|DSUP
OG0008633	LOC108030028|XP_016958062.1|DBIA	LOC119549690|XP_037713834.1|DSUP
OG0008634	LOC108024369|XP_016949799.1|DBIA	LOC119562386|XP_037731499.1|DSUP, LOC119562381|XP_037731471.1|DSUP, LOC119562383|XP_037731485.1|DSUP
OG0008635	LOC108029505|XP_016957278.1|DBIA	LOC119549239|XP_037713066.1|DSUP
OG0008636	LOC108031310|XP_016960044.1|DBIA	LOC119563065|XP_037732207.1|DSUP
OG0008637	LOC108028788|XP_016956257.1|DBIA	LOC119555072|XP_037722210.1|DSUP
OG0008638	LOC108024734|XP_016950323.1|DBIA	LOC119563347|XP_037732625.1|DSUP
OG0008639	LOC108024753|XP_016950349.1|DBIA	LOC119554478|XP_037721326.1|DSUP
OG0008640	LOC108032933|XP_016962492.1|DBIA	LOC119560007|XP_037729209.1|DSUP
OG0008640	LOC108031477|XP_016960437.1|DBIA	LOC119561024|XP_037730777.1|DSUP
OG0008641	LOC108025189|XP_016950987.1|DBIA	LOC119562935|XP_037732018.1|DSUP
OG0008642	LOC108024501|XP_016949937.1|DBIA	LOC119553706|XP_037720201.1|DSUP
OG0008643	LOC108036892|XP_016968758.1|DBIA	LOC119546263|XP_037708364.1|DSUP
OG0008644	LOC108025133|XP_016950894.1|DBIA	LOC119558419|XP_037727906.1|DSUP
OG0008645	LOC108033691|XP_016963677.1|DBIA	LOC119547197|XP_037709865.1|DSUP
OG0008646	LOC108033346|XP_016963144.1|DBIA	LOC119548820|XP_037712362.1|DSUP
OG0008647	LOC108029265|XP_016956953.1|DBIA	LOC119547239|XP_037709946.1|DSUP
OG0008648	LOC108033686|XP_016963647.1|DBIA	LOC119546714|XP_037709129.1|DSUP
OG0008649	LOC108022344|XP_016946696.1|DBIA	LOC119551122|XP_037716234.1|DSUP, LOC119551067|XP_037716118.1|DSUP
OG0008650	LOC108026046|XP_016952230.1|DBIA	LOC119557976|XP_037726976.1|DSUP
OG0008651	LOC108023128|XP_016947887.1|DBIA	LOC119550010|XP_037714361.1|DSUP
OG0008652	LOC108030450|XP_016958831.1|DBIA	LOC119551042|XP_037716081.1|DSUP
OG0008653	LOC108022372|XP_016946742.1|DBIA	LOC119551232|XP_037716398.1|DSUP
OG0008654	LOC108026895|XP_016953593.1|DBIA	LOC119551161|XP_037716285.1|DSUP
OG0008655	LOC108029364|XP_016957081.1|DBIA	LOC119551755|XP_037717210.1|DSUP, LOC119551756|XP_037717211.1|DSUP, LOC119551754|XP_037717207.1|DSUP
OG0008656	LOC108024081|XP_016949345.1|DBIA	LOC119555999|XP_037723659.1|DSUP
OG0008657	LOC108025822|XP_016951966.1|DBIA	LOC119558228|XP_037727475.1|DSUP
OG0008658	LOC108023332|XP_016948143.1|DBIA	LOC119558026|XP_037727080.1|DSUP
OG0008659	LOC108022113|XP_016946444.1|DBIA	LOC119549847|XP_037714068.1|DSUP
OG0008659	LOC108030539|XP_016958920.1|DBIA	LOC119553686|XP_037720167.1|DSUP
OG0008660	LOC108027971|XP_016955085.1|DBIA	LOC119553505|XP_037719852.1|DSUP
OG0008661	LOC108028241|XP_016955399.1|DBIA	LOC119555092|XP_037722238.1|DSUP
OG0008662	LOC108031528|XP_016960551.1|DBIA	LOC119562309|XP_037731392.1|DSUP
OG0008663	LOC108030908|XP_016959581.1|DBIA	LOC119554623|XP_037721545.1|DSUP
OG0008664	LOC108030108|XP_016958291.1|DBIA	LOC119552937|XP_037718818.1|DSUP
OG0008665	LOC108032795|XP_016962290.1|DBIA	LOC119546673|XP_037709060.1|DSUP
OG0008666	LOC108030758|XP_016959298.1|DBIA	LOC119553978|XP_037720613.1|DSUP
OG0008667	LOC108035466|XP_016966603.1|DBIA	LOC119555538|XP_037722898.1|DSUP
OG0008668	LOC108028406|XP_016955714.1|DBIA	LOC119555003|XP_037722073.1|DSUP
OG0008669	LOC108032410|XP_016961719.1|DBIA	LOC119547393|XP_037710170.1|DSUP
OG0008670	LOC108031876|XP_016961129.1|DBIA	LOC119561113|XP_037730952.1|DSUP
OG0008671	LOC108032413|XP_016961722.1|DBIA	LOC119548047|XP_037711055.1|DSUP
OG0008671	LOC108032499|XP_016961806.1|DBIA, LOC108032454|XP_016961769.1|DBIA	LOC119547536|XP_037710360.1|DSUP, LOC119548158|XP_037711189.1|DSUP
OG0008672	LOC108033827|XP_016963946.1|DBIA	LOC119547651|XP_037710522.1|DSUP
OG0008673	LOC108036075|XP_016967511.1|DBIA	LOC119548021|XP_037711020.1|DSUP
OG0008675	LOC108035112|XP_016966031.1|DBIA	LOC119553570|XP_037719946.1|DSUP
OG0008675	LOC108035109|XP_016966028.1|DBIA	LOC119552523|XP_037718070.1|DSUP
OG0008677	LOC108031973|XP_016961256.1|DBIA	LOC119549092|XP_037712755.1|DSUP
OG0008679	LOC108027612|XP_016954622.1|DBIA	LOC119557702|XP_037726504.1|DSUP
OG0008680	LOC108025619|XP_016951643.1|DBIA	LOC119556789|XP_037725153.1|DSUP
OG0008681	LOC108033145|XP_016962858.1|DBIA	LOC119556440|XP_037724602.1|DSUP
OG0008682	LOC108035777|XP_016966977.1|DBIA	LOC119558214|XP_037727448.1|DSUP
OG0008683	LOC108023655|XP_016948764.1|DBIA	LOC119557512|XP_037726212.1|DSUP
OG0008684	LOC108023907|XP_016949080.1|DBIA	LOC119558315|XP_037727651.1|DSUP
OG0008685	LOC108022560|XP_016947045.1|DBIA	LOC119549102|XP_037712765.1|DSUP
OG0008686	LOC108031906|XP_016961163.1|DBIA	LOC119554267|XP_037721047.1|DSUP
OG0008687	LOC108026837|XP_016953501.1|DBIA	LOC119549378|XP_037713343.1|DSUP
OG0008688	LOC108023298|XP_016948088.1|DBIA	LOC119557735|XP_037726548.1|DSUP
OG0008689	LOC108031623|XP_016960718.1|DBIA	LOC119560569|XP_037730016.1|DSUP
OG0008691	LOC108028308|XP_016955520.1|DBIA	LOC119554488|XP_037721346.1|DSUP
OG0008692	LOC108023901|XP_016949076.1|DBIA	LOC119557080|XP_037725560.1|DSUP
OG0008694	LOC108035808|XP_016967043.1|DBIA	LOC119557381|XP_037726053.1|DSUP
OG0008695	LOC108029431|XP_016957165.1|DBIA	LOC119559418|XP_037728441.1|DSUP
OG0008696	LOC108026137|XP_016952348.1|DBIA	LOC119547152|XP_037709803.1|DSUP
OG0008697	LOC108034390|XP_016964761.1|DBIA	LOC119555258|XP_037722484.1|DSUP
OG0008698	LOC108032475|XP_016961790.1|DBIA	LOC119556281|XP_037724261.1|DSUP
OG0008699	LOC108030846|XP_016959472.1|DBIA	LOC119553271|XP_037719491.1|DSUP
OG0008700	LOC108031545|XP_016960570.1|DBIA	LOC119559972|XP_037729136.1|DSUP
OG0008701	LOC108036428|XP_016968046.1|DBIA	LOC119549680|XP_037713814.1|DSUP
OG0008702	LOC108031130|XP_016959833.1|DBIA	LOC119555237|XP_037722448.1|DSUP
OG0008703	LOC108034676|XP_016965107.1|DBIA	LOC119552933|XP_037718805.1|DSUP
OG0008704	LOC108032818|XP_016962321.1|DBIA	LOC119547959|XP_037710937.1|DSUP
OG0008705	LOC108034108|XP_016964374.1|DBIA	LOC119547859|XP_037710819.1|DSUP
OG0008706	LOC108023856|XP_016948992.1|DBIA	LOC119555927|XP_037723557.1|DSUP
OG0008707	LOC108025675|XP_016951701.1|DBIA	LOC119557971|XP_037726966.1|DSUP
OG0008708	LOC108023979|XP_016949196.1|DBIA	LOC119558047|XP_037727123.1|DSUP
OG0008709	LOC108024592|XP_016950088.1|DBIA	LOC119549262|XP_037713103.1|DSUP
OG0008710	LOC108025065|XP_016950815.1|DBIA	LOC119562957|XP_037732060.1|DSUP
OG0008711	LOC108027272|XP_016954136.1|DBIA	LOC119559827|XP_037728846.1|DSUP
OG0008712	LOC108029944|XP_016957935.1|DBIA	LOC119551419|XP_037716689.1|DSUP
OG0008714	LOC108036123|XP_016967597.1|DBIA	LOC119548767|XP_037712239.1|DSUP
OG0008715	LOC108031797|XP_016961004.1|DBIA	LOC119563142|XP_037732327.1|DSUP, LOC119560791|XP_037730348.1|DSUP
OG0008716	LOC108026022|XP_016952203.1|DBIA	LOC119553331|XP_037719594.1|DSUP
OG0008717	LOC108034969|XP_016965770.1|DBIA	LOC119554426|XP_037721247.1|DSUP
OG0008718	LOC108022643|XP_016947187.1|DBIA	LOC119549068|XP_037712702.1|DSUP
OG0008719	LOC108023865|XP_016949015.1|DBIA	LOC119546496|XP_037708734.1|DSUP
OG0008721	LOC108035933|XP_016967253.1|DBIA	LOC119557691|XP_037726492.1|DSUP
OG0008722	LOC108031428|XP_016960320.1|DBIA	LOC119562916|XP_037731992.1|DSUP
OG0008723	LOC108035307|XP_016966366.1|DBIA	LOC119553709|XP_037720217.1|DSUP
OG0008724	LOC108033863|XP_016963995.1|DBIA	LOC119548108|XP_037711128.1|DSUP
OG0008725	LOC108022397|XP_016946771.1|DBIA	LOC119551951|XP_037717569.1|DSUP
OG0008726	LOC108030283|XP_016958601.1|DBIA	LOC119549874|XP_037714101.1|DSUP
OG0008727	LOC108023388|XP_016948289.1|DBIA, LOC108027570|XP_016954554.1|DBIA	LOC119563517|XP_037732899.1|DSUP
