Orthogroup	DBIA.longest_only	DANA.longest_only
OG0009021	LOC108032926|XP_016962484.1|DBIA	LOC6501127|XP_001954600.1|DANA
OG0009022	LOC108023488|XP_016948506.1|DBIA	LOC6500874|XP_032312201.1|DANA
OG0009023	LOC108024417|XP_016949822.1|DBIA	LOC6501491|XP_001955357.1|DANA
OG0009024	LOC108031598|XP_016960665.1|DBIA	LOC6505830|XP_001964448.1|DANA
OG0009025	LOC108027232|XP_016954054.1|DBIA	LOC6499836|XP_001953809.1|DANA
OG0009026	LOC108026425|XP_016952846.1|DBIA	LOC6501648|XP_001955676.2|DANA
OG0009027	LOC108029491|XP_016957249.1|DBIA	LOC26515402|XP_014764124.1|DANA
OG0009028	LOC108035506|XP_016966655.1|DBIA	LOC6507297|XP_001956294.1|DANA
OG0009029	LOC108023832|XP_016948967.1|DBIA	LOC6498403|XP_001962725.1|DANA
OG0009030	LOC108027815|XP_016954882.1|DBIA	LOC6497976|XP_001961829.1|DANA
OG0009031	LOC108027361|XP_016954272.1|DBIA	LOC6500097|XP_001953233.1|DANA
OG0009032	LOC108027362|XP_016954273.1|DBIA	LOC6500448|XP_001953232.1|DANA
OG0009033	LOC108036793|XP_016968629.1|DBIA	LOC6498453|XP_001962852.3|DANA
OG0009034	LOC108032755|XP_016962234.1|DBIA	LOC6496701|XP_032309178.1|DANA
OG0009035	LOC108032815|XP_016962318.1|DBIA	LOC6504543|XP_001964928.1|DANA
OG0009036	LOC108036577|XP_016968318.1|DBIA	LOC6494345|XP_001960493.1|DANA
OG0009037	LOC108034842|XP_016965466.1|DBIA	LOC6498493|XP_032310961.1|DANA
OG0009038	LOC108024739|XP_016950325.1|DBIA	LOC26514583|XP_014767305.1|DANA
OG0009039	LOC108026173|XP_016952435.1|DBIA	LOC6499263|XP_001954998.1|DANA
OG0009040	LOC108022175|XP_016946508.1|DBIA	LOC6494201|XP_001960761.1|DANA
OG0009041	LOC108031673|XP_016960802.1|DBIA	LOC6498846|XP_001955811.1|DANA
OG0009042	LOC108027920|XP_016955032.1|DBIA	LOC6504223|XP_001965131.1|DANA
OG0009043	LOC108032748|XP_016962225.1|DBIA	LOC6497080|XP_001962796.1|DANA
OG0009044	LOC108029085|XP_016956661.1|DBIA	LOC6496987|XP_001962991.1|DANA
OG0009045	LOC108027343|XP_016954250.1|DBIA	LOC6501142|XP_014766904.1|DANA
OG0009046	LOC108030835|XP_016959448.1|DBIA	LOC6493802|XP_032310838.1|DANA
OG0009047	LOC108030441|XP_016958820.1|DBIA	LOC6495995|XP_014763580.1|DANA
OG0009048	LOC108032517|XP_016961841.1|DBIA	LOC6504311|XP_001965045.1|DANA
OG0009049	LOC108026277|XP_016952629.1|DBIA	LOC6494187|XP_001965966.1|DANA
OG0009050	LOC108032551|XP_016961917.1|DBIA	LOC6497094|XP_001962767.1|DANA
OG0009051	LOC108029593|XP_016957450.1|DBIA	LOC6508047|XP_001959039.1|DANA
OG0009052	LOC108027446|XP_016954386.1|DBIA	LOC6499638|XP_001954244.1|DANA
OG0009053	LOC108026360|XP_016952756.1|DBIA	LOC6503416|XP_032312307.1|DANA
OG0009054	LOC108031920|XP_016961180.1|DBIA	LOC6500536|XP_014766603.1|DANA
OG0009055	LOC108033617|XP_016963469.1|DBIA	LOC6497524|XP_001961910.1|DANA
OG0009056	LOC108033375|XP_016963182.1|DBIA	LOC6497287|XP_001962387.2|DANA
OG0009057	LOC108029017|XP_016956555.1|DBIA	LOC6507667|XP_014765398.1|DANA
OG0009058	LOC108036006|XP_016967391.1|DBIA	LOC6498715|XP_032311981.1|DANA
OG0009059	LOC108028736|XP_016956191.1|DBIA	LOC6493406|XP_014764362.1|DANA
OG0009060	LOC108024602|XP_016950105.1|DBIA	LOC6501253|XP_001954855.1|DANA
OG0009061	LOC108022748|XP_016947330.1|DBIA	LOC6495508|XP_001959001.1|DANA
OG0009062	LOC108036337|XP_016967868.1|DBIA	LOC6496430|XP_001960900.1|DANA
OG0009063	LOC108033825|XP_016963942.1|DBIA	LOC6497870|XP_014761860.1|DANA
OG0009064	LOC108030031|XP_016958077.1|DBIA	LOC6495157|XP_001958942.1|DANA
OG0009065	LOC108024725|XP_016950308.1|DBIA	LOC6501537|XP_001955441.1|DANA
OG0009066	LOC108034516|XP_016964929.1|DBIA	LOC6507757|XP_001956286.1|DANA
OG0009067	LOC108030817|XP_016959406.1|DBIA	LOC6493840|XP_014764574.1|DANA
OG0009068	LOC108029914|XP_016957896.1|DBIA	LOC6494571|XP_032307293.1|DANA
OG0009069	LOC108033315|XP_016963083.1|DBIA	LOC6506085|XP_001965113.2|DANA
OG0009070	LOC108036600|XP_016968349.1|DBIA	LOC6494340|XP_014762757.1|DANA
OG0009071	LOC108026141|XP_016952359.1|DBIA	LOC6500052|XP_014766356.1|DANA
OG0009072	LOC108027329|XP_016954228.1|DBIA	LOC6502721|XP_001964369.1|DANA
OG0009073	LOC108032136|XP_016961460.1|DBIA	LOC6500131|XP_001953164.1|DANA
OG0009074	LOC108024968|XP_016950700.1|DBIA	LOC6499430|XP_001954655.1|DANA
OG0009075	LOC108032930|XP_016962489.1|DBIA	LOC6498881|XP_001955748.1|DANA
OG0009076	LOC108031845|XP_016961084.1|DBIA	LOC6499622|XP_001954275.1|DANA
OG0009077	LOC108032916|XP_016962468.1|DBIA	LOC6501670|XP_001955719.2|DANA
OG0009078	LOC108024517|XP_016949957.1|DBIA	LOC6499538|XP_001954414.1|DANA
OG0009079	LOC108031411|XP_016960297.1|DBIA	LOC6503452|XP_032312324.1|DANA
OG0009080	LOC108026333|XP_016952725.1|DBIA	LOC6498835|XP_032307446.1|DANA, LOC116654911|XP_032307437.1|DANA, LOC6501322|XP_001954992.1|DANA
OG0009081	LOC108025156|XP_016950922.1|DBIA	LOC6499591|XP_001954336.1|DANA
OG0009082	LOC108024378|XP_016949770.1|DBIA	LOC6505699|XP_001964433.1|DANA
OG0009083	LOC108023794|XP_016948922.1|DBIA	LOC6503930|XP_001963864.3|DANA
OG0009084	LOC108031790|XP_016960992.1|DBIA	LOC6500333|XP_014766506.1|DANA
OG0009085	LOC108024806|XP_016950417.1|DBIA	LOC6499527|XP_001954438.1|DANA
OG0009086	LOC108024982|XP_016950719.1|DBIA	LOC6499607|XP_014766148.1|DANA
OG0009087	LOC108024801|XP_016950410.1|DBIA	LOC6501453|XP_001955289.2|DANA
OG0009088	LOC108025400|XP_016951366.1|DBIA	LOC6505558|XP_032305718.1|DANA, LOC6505556|XP_001964707.2|DANA
OG0009089	LOC108024351|XP_016949742.1|DBIA	LOC6503615|XP_001964062.1|DANA
OG0009090	LOC108025427|XP_016951401.1|DBIA	LOC6499024|XP_001955490.1|DANA
OG0009091	LOC108024934|XP_016950621.1|DBIA	LOC6499616|XP_001954284.2|DANA
OG0009092	LOC108027434|XP_016954371.1|DBIA	LOC6499212|XP_014765940.1|DANA
OG0009093	LOC108024759|XP_016950360.1|DBIA	LOC6500371|XP_001953071.1|DANA
OG0009094	LOC108026093|XP_016952282.1|DBIA	LOC6505998|XP_001964755.3|DANA
OG0009095	LOC108025988|XP_016952170.1|DBIA	LOC6505997|XP_001964753.2|DANA
OG0009096	LOC108025139|XP_016950901.1|DBIA	LOC6501339|XP_001955023.1|DANA
OG0009097	LOC108025154|XP_016950920.1|DBIA	LOC6499251|XP_001955022.2|DANA
OG0009098	LOC108025389|XP_016951350.1|DBIA	LOC6501335|XP_001955015.1|DANA
OG0009099	LOC108025482|XP_016951486.1|DBIA	LOC6501582|XP_001955519.1|DANA
OG0009100	LOC108028985|XP_016956515.1|DBIA	LOC6497346|XP_001962272.1|DANA
OG0009101	LOC108027721|XP_016954763.1|DBIA	LOC6497993|XP_001961853.1|DANA
OG0009102	LOC108029137|XP_016956749.1|DBIA	LOC6497854|XP_014761851.1|DANA
OG0009103	LOC108029009|XP_016956542.1|DBIA	LOC6498061|XP_001962003.1|DANA
OG0009104	LOC108029264|XP_016956952.1|DBIA	LOC6497474|XP_001962000.1|DANA
OG0009105	LOC108036812|XP_016968650.1|DBIA	LOC6498455|XP_001962859.2|DANA
OG0009106	LOC108032807|XP_016962307.1|DBIA	LOC6498124|XP_001962128.1|DANA
OG0009107	LOC108034227|XP_016964562.1|DBIA	LOC6498662|XP_001963268.1|DANA
OG0009108	LOC108026434|XP_016952859.1|DBIA	LOC6501306|XP_001954962.2|DANA
OG0009109	LOC108034319|XP_016964678.1|DBIA	LOC6498483|XP_001962918.1|DANA
OG0009110	LOC108029058|XP_016956614.1|DBIA	LOC6507500|XP_001965387.1|DANA
OG0009111	LOC108035100|XP_016966015.1|DBIA	LOC6507699|XP_001956167.1|DANA
OG0009112	LOC108029133|XP_016956745.1|DBIA	LOC6507962|XP_001965362.1|DANA
OG0009113	LOC108034181|XP_016964487.1|DBIA	LOC6498619|XP_001963166.2|DANA
OG0009114	LOC108029164|XP_016956794.1|DBIA	LOC6505506|XP_001964956.2|DANA
OG0009115	LOC108024073|XP_016949334.1|DBIA	LOC6498217|XP_001962324.1|DANA
OG0009116	LOC108027679|XP_016954714.1|DBIA	LOC6497731|XP_001961469.1|DANA
OG0009117	LOC108033316|XP_016963084.1|DBIA	LOC6497137|XP_001962685.2|DANA
OG0009118	LOC108023171|XP_016947902.1|DBIA	LOC6504128|XP_001964240.1|DANA
OG0009119	LOC108033560|XP_016963393.1|DBIA	LOC6497103|XP_001962749.1|DANA
OG0009120	LOC108034463|XP_016964836.1|DBIA	LOC6507284|XP_001956312.3|DANA
OG0009121	LOC108030424|XP_016958799.1|DBIA	LOC6496581|XP_001961194.2|DANA
OG0009122	LOC108022246|XP_016946594.1|DBIA	LOC6494705|XP_032306950.1|DANA
OG0009123	LOC108022924|XP_016947625.1|DBIA	LOC6495049|XP_001959171.1|DANA
OG0009124	LOC108032402|XP_016961712.1|DBIA	LOC6497830|XP_001961533.2|DANA
OG0009125	LOC108030203|XP_016958449.1|DBIA	LOC6495533|XP_001959048.1|DANA
OG0009126	LOC108022169|XP_016946502.1|DBIA	LOC6496051|XP_001960118.1|DANA
OG0009127	LOC108022932|XP_016947633.1|DBIA	LOC6494104|XP_001960968.1|DANA
OG0009128	LOC108029938|XP_016957922.1|DBIA	LOC6495553|XP_001959088.1|DANA
OG0009129	LOC108029407|XP_016957129.1|DBIA	LOC6495218|XP_001958822.1|DANA
OG0009130	LOC108029521|XP_016957309.1|DBIA	LOC6496481|XP_014763854.1|DANA
OG0009131	LOC108036349|XP_016967911.1|DBIA	LOC6494098|XP_014762638.1|DANA
OG0009132	LOC108022594|XP_016947110.1|DBIA	LOC6494396|XP_001960408.1|DANA
OG0009133	LOC108029427|XP_016957161.1|DBIA	LOC6496525|XP_001961069.1|DANA
OG0009134	LOC108029897|XP_016957876.1|DBIA	LOC6496215|XP_001960464.1|DANA
OG0009135	LOC108036592|XP_016968341.1|DBIA	LOC6495560|XP_001959104.2|DANA
OG0009136	LOC108030452|XP_016958834.1|DBIA	LOC6494661|XP_001959913.1|DANA
OG0009137	LOC108022238|XP_016946585.1|DBIA	LOC6495701|XP_001959402.1|DANA
OG0009138	LOC108022291|XP_016946639.1|DBIA	LOC6494928|XP_001959399.1|DANA
OG0009139	LOC108023094|XP_016947844.1|DBIA	LOC6494654|XP_001959925.1|DANA
OG0009140	LOC108022228|XP_016946575.1|DBIA	LOC6495389|XP_001958724.1|DANA
OG0009141	LOC108029933|XP_016957917.1|DBIA	LOC6495537|XP_001959052.1|DANA
OG0009142	LOC108030046|XP_016958110.1|DBIA	LOC6495098|XP_001959072.1|DANA
OG0009143	LOC108026970|XP_016953675.1|DBIA	LOC6496419|XP_001960876.2|DANA
OG0009144	LOC108026720|XP_016953317.1|DBIA	LOC26515427|XP_014764129.1|DANA
OG0009145	LOC108022264|XP_016946610.1|DBIA	LOC6494464|XP_001960279.1|DANA
OG0009146	LOC108029681|XP_016957620.1|DBIA	LOC6496549|XP_001961122.1|DANA
OG0009147	LOC108036513|XP_016968207.1|DBIA	LOC6494266|XP_001960637.1|DANA
OG0009148	LOC108029661|XP_016957577.1|DBIA	LOC6495219|XP_001958819.1|DANA
OG0009149	LOC108026603|XP_016953065.1|DBIA	LOC6494585|XP_001960058.2|DANA
OG0009150	LOC108029470|XP_016957213.1|DBIA	LOC6496536|XP_001961093.1|DANA
OG0009151	LOC108022994|XP_016947712.1|DBIA	LOC6495395|XP_001958747.1|DANA
OG0009152	LOC108036318|XP_016967819.1|DBIA	LOC6495331|XP_001958618.1|DANA
OG0009153	LOC108026652|XP_016953179.1|DBIA	LOC6495739|XP_001959470.1|DANA
OG0009154	LOC108026056|XP_016952239.1|DBIA	LOC6501455|XP_001955293.1|DANA
OG0009155	LOC108029537|XP_016957335.1|DBIA	LOC6495411|XP_001958784.1|DANA
OG0009156	LOC108032408|XP_016961717.1|DBIA	LOC6505370|XP_001964863.1|DANA
OG0009157	LOC108034124|XP_016964401.1|DBIA	LOC6497537|XP_001961883.1|DANA
OG0009158	LOC108031362|XP_016960124.1|DBIA	LOC6507526|XP_001955858.1|DANA
OG0009159	LOC108026283|XP_016952641.1|DBIA	LOC6504575|XP_001966597.1|DANA
OG0009160	LOC108027681|XP_016954717.1|DBIA	LOC6502912|XP_001963603.2|DANA
OG0009161	LOC108023698|XP_016948813.1|DBIA	LOC6504611|XP_001966530.2|DANA
OG0009162	LOC108034550|XP_016964966.1|DBIA	LOC6506950|XP_001956931.1|DANA
OG0009163	LOC108035700|XP_016966910.1|DBIA	LOC6493448|XP_014764383.1|DANA
OG0009164	LOC108035186|XP_016966155.1|DBIA	LOC6507469|XP_001955953.2|DANA
OG0009165	LOC108027996|XP_016955112.1|DBIA	LOC6493533|XP_001957953.1|DANA
OG0009166	LOC108034439|XP_016964812.1|DBIA	LOC6506229|XP_001958301.2|DANA
OG0009167	LOC108028675|XP_016956098.1|DBIA	LOC6493151|XP_001957154.1|DANA
OG0009168	LOC108028676|XP_016956100.1|DBIA	LOC6506831|XP_032309660.1|DANA
OG0009169	LOC108034919|XP_016965661.1|DBIA	LOC6507763|XP_032310630.1|DANA
OG0009170	LOC108034678|XP_016965109.1|DBIA	LOC6493185|XP_001957218.1|DANA
OG0009171	LOC108034891|XP_016965591.1|DBIA	LOC6507037|XP_001956776.1|DANA
OG0009172	LOC108030655|XP_016959160.1|DBIA	LOC6507916|XP_001956595.2|DANA
OG0009173	LOC108035226|XP_016966245.1|DBIA	LOC6493121|XP_001957088.1|DANA
OG0009174	LOC108025650|XP_016951678.1|DBIA	LOC6502362|XP_001967532.1|DANA
OG0009175	LOC108036773|XP_016968601.1|DBIA	LOC6498346|XP_001962591.1|DANA
OG0009176	LOC108035650|XP_016966845.1|DBIA	LOC6507833|XP_001956439.1|DANA
OG0009178	LOC108030672|XP_016959187.1|DBIA	LOC6493246|XP_001957350.1|DANA
OG0009179	LOC108030764|XP_016959306.1|DBIA	LOC6493873|XP_032310251.1|DANA
OG0009180	LOC108034957|XP_016965737.1|DBIA	LOC6507228|XP_001956429.1|DANA
OG0009181	LOC108028711|XP_016956150.1|DBIA	LOC6493204|XP_001957256.2|DANA
OG0009182	LOC108030660|XP_016959171.1|DBIA	LOC6493607|XP_032310743.1|DANA
OG0009183	LOC108034396|XP_016964766.1|DBIA	LOC6493820|XP_001958502.1|DANA
OG0009184	LOC108030721|XP_016959252.1|DBIA	LOC6506098|XP_001958561.2|DANA
OG0009185	LOC108030905|XP_016959573.1|DBIA	LOC6507789|XP_001956345.1|DANA
OG0009186	LOC108028787|XP_016956256.1|DBIA	LOC6506753|XP_001957304.2|DANA
OG0009187	LOC108032111|XP_016961431.1|DBIA	LOC6500693|XP_001953738.1|DANA
OG0009188	LOC108023125|XP_016947883.1|DBIA	LOC6496067|XP_001960148.1|DANA
OG0009189	LOC108035538|XP_016966694.1|DBIA	LOC6506909|XP_032310313.1|DANA
OG0009190	LOC108034632|XP_016965059.1|DBIA	LOC6507538|XP_001955879.1|DANA
OG0009191	LOC108022065|XP_016946399.1|DBIA	LOC26514173|XP_014763985.1|DANA
OG0009192	LOC108023633|XP_016948738.1|DBIA	LOC116656230|XP_032311599.1|DANA, LOC6502742|XP_001965768.1|DANA
OG0009193	LOC108032634|XP_016962067.1|DBIA	LOC6498223|XP_001962331.2|DANA
OG0009195	LOC108034690|XP_016965120.1|DBIA	LOC6493463|XP_001957812.1|DANA
OG0009196	LOC108034460|XP_016964833.1|DBIA	LOC6506471|XP_032310230.1|DANA
OG0009197	LOC108028808|XP_016956282.1|DBIA	LOC26514310|XP_014759075.2|DANA
OG0009198	LOC108030514|XP_016958891.1|DBIA	LOC6506727|XP_001957351.1|DANA
OG0009199	LOC108028135|XP_016955280.1|DBIA	LOC6506272|XP_001958223.2|DANA
OG0009200	LOC108022898|XP_016947586.1|DBIA	LOC6495631|XP_001959263.1|DANA
OG0009201	LOC108030455|XP_016958837.1|DBIA	LOC6495013|XP_001959222.1|DANA
OG0009202	LOC108022374|XP_016946744.1|DBIA	LOC6494119|XP_001960935.1|DANA
OG0009203	LOC108029414|XP_016957137.1|DBIA	LOC6493914|XP_001961333.1|DANA
OG0009204	LOC108029436|XP_016957172.1|DBIA, LOC108029411|XP_016957133.1|DBIA	LOC6495120|XP_001959013.1|DANA
OG0009205	LOC108029390|XP_016957106.1|DBIA	LOC6495515|XP_001959009.1|DANA
OG0009206	LOC108022494|XP_016946936.1|DBIA	LOC6496366|XP_001960771.1|DANA
OG0009207	LOC108026087|XP_016952274.1|DBIA	LOC6499277|XP_001954963.1|DANA
OG0009209	LOC108024318|XP_016949709.1|DBIA	LOC6501037|XP_001954434.2|DANA
OG0009210	LOC108029970|XP_016957965.1|DBIA	LOC6495616|XP_001959225.1|DANA
OG0009211	LOC108034185|XP_016964493.1|DBIA	LOC6497970|XP_001961818.2|DANA
OG0009213	LOC108026808|XP_016953499.1|DBIA	LOC26515164|XP_032308651.1|DANA
OG0009213	LOC108032988|XP_016962559.1|DBIA	LOC26514915|XP_014759067.2|DANA
OG0009214	LOC108034684|XP_016965113.1|DBIA	LOC6493104|XP_001957049.2|DANA
OG0009220	LOC108033146|XP_016962859.1|DBIA	LOC6505042|XP_014760269.1|DANA
OG0009221	LOC108033458|XP_016963283.1|DBIA	LOC6496928|XP_001963116.1|DANA
OG0009224	LOC108027018|XP_016953703.1|DBIA	LOC6500580|XP_001953513.1|DANA
OG0009225	LOC108023547|XP_016948614.1|DBIA	LOC6503604|XP_001964073.1|DANA
OG0009228	LOC108024016|XP_016949265.1|DBIA	LOC6503993|XP_001963973.1|DANA
OG0009229	LOC108027295|XP_016954176.1|DBIA	LOC6502681|XP_001954924.1|DANA
OG0009231	LOC108033012|XP_016962628.1|DBIA	LOC6504592|XP_001966565.1|DANA
OG0009232	LOC108021959|XP_016946278.1|DBIA	LOC6503546|XP_001964182.1|DANA
OG0009234	LOC108033091|XP_016962776.1|DBIA	LOC6503024|XP_014761285.1|DANA
OG0009236	LOC108035139|XP_016966070.1|DBIA	LOC26513937|XP_014765553.1|DANA
OG0009237	LOC108034334|XP_016964702.1|DBIA	LOC6496938|XP_014761437.1|DANA
OG0009238	LOC108030674|XP_016959191.1|DBIA	LOC6502826|XP_001956596.2|DANA
OG0009239	LOC108030755|XP_016959295.1|DBIA	LOC6493572|XP_001958020.1|DANA
OG0009241	LOC108027874|XP_016954978.1|DBIA	LOC6497803|XP_001961479.1|DANA
OG0009245	LOC108025396|XP_016951365.1|DBIA	LOC6499299|XP_001954917.1|DANA
OG0009248	LOC108024005|XP_016949236.1|DBIA	LOC6505258|XP_001965640.1|DANA
OG0009249	LOC108033383|XP_016963191.1|DBIA	LOC6496904|XP_001963175.1|DANA
OG0009251	LOC108033416|XP_016963230.1|DBIA	LOC6504818|XP_001966391.1|DANA
OG0009252	LOC108024194|XP_016949529.1|DBIA	LOC6504784|XP_001966338.2|DANA
OG0009253	LOC108023650|XP_016948758.1|DBIA	LOC6505286|XP_032307921.1|DANA
OG0009254	LOC108023710|XP_016948829.1|DBIA	LOC6504129|XP_001964242.3|DANA
OG0009255	LOC108023437|XP_016948416.1|DBIA	LOC6502208|XP_001966031.1|DANA
OG0009256	LOC108035806|XP_016967042.1|DBIA	LOC6505062|XP_001965532.1|DANA
OG0009257	LOC108033077|XP_016962735.1|DBIA	LOC6505044|XP_001965572.1|DANA
OG0009258	LOC108025793|XP_016951917.1|DBIA	LOC6503909|XP_001963825.3|DANA
OG0009259	LOC108033089|XP_016962773.1|DBIA	LOC6505105|XP_001965447.3|DANA
OG0009260	LOC108027168|XP_016953939.1|DBIA	LOC6504819|XP_001966396.1|DANA
OG0009261	LOC108024010|XP_016949246.1|DBIA	LOC6503173|XP_032311813.1|DANA
OG0009262	LOC108033213|XP_016962957.1|DBIA	LOC6503713|XP_001963878.1|DANA
OG0009263	LOC108024164|XP_016949467.1|DBIA	LOC6498755|XP_001967268.1|DANA
OG0009264	LOC108024264|XP_016949640.1|DBIA	LOC6498747|XP_032308166.1|DANA
OG0009265	LOC108024095|XP_016949358.1|DBIA	LOC6498800|XP_001967284.1|DANA
OG0009266	LOC108036732|XP_016968519.1|DBIA	LOC6498454|XP_001962858.1|DANA
OG0009268	LOC108036432|XP_016968060.1|DBIA	LOC6494336|XP_001960507.1|DANA
OG0009269	LOC108025076|XP_016950850.1|DBIA	LOC6505796|XP_014760794.1|DANA
OG0009270	LOC108022239|XP_016946587.1|DBIA	LOC6502525|XP_001959944.2|DANA
OG0009271	LOC108033118|XP_016962813.1|DBIA	LOC6505223|XP_032307812.1|DANA
OG0009272	LOC108028064|XP_016955193.1|DBIA	LOC6493226|XP_001957302.1|DANA
OG0009273	LOC108028999|XP_016956533.1|DBIA	LOC6497492|XP_001961973.2|DANA
OG0009274	LOC108034947|XP_016965716.1|DBIA	LOC6506903|XP_032309741.1|DANA
OG0009275	LOC108023331|XP_016948141.1|DBIA	LOC26515525|XP_014761234.2|DANA
OG0009276	LOC108026548|XP_016952987.1|DBIA	LOC6494736|XP_001959758.1|DANA
OG0009277	LOC108024085|XP_016949348.1|DBIA	LOC6504806|XP_001966377.2|DANA
OG0009278	LOC108023195|XP_016947940.1|DBIA	LOC6503703|XP_014761041.1|DANA
OG0009279	LOC108033491|XP_016963318.1|DBIA	LOC6497300|XP_001962365.2|DANA
OG0009280	LOC108021972|XP_016946298.1|DBIA	LOC6504941|XP_032309300.1|DANA
OG0009281	LOC108025918|XP_016952094.1|DBIA	LOC6503518|XP_001964224.1|DANA
OG0009282	LOC108036841|XP_016968695.1|DBIA	LOC6503447|XP_001965316.1|DANA
OG0009283	LOC108034927|XP_016965675.1|DBIA	LOC6496956|XP_014761452.1|DANA
OG0009284	LOC108035964|XP_016967270.1|DBIA	LOC6506284|XP_001958198.1|DANA
OG0009285	LOC108035998|XP_016967366.1|DBIA	LOC6496629|XP_032308025.1|DANA
OG0009286	LOC108028759|XP_016956221.1|DBIA	LOC6493784|XP_001958425.1|DANA
OG0009287	LOC108028806|XP_016956280.1|DBIA	LOC6506195|XP_001958366.1|DANA
OG0009288	LOC108036112|XP_016967580.1|DBIA	LOC6504737|XP_001966295.1|DANA
OG0009289	LOC108036014|XP_016967422.1|DBIA	LOC6506040|XP_014759725.2|DANA
OG0009290	LOC108022082|XP_016946415.1|DBIA	LOC6495275|XP_001958723.1|DANA
OG0009291	LOC108032995|XP_016962606.1|DBIA	LOC6506049|XP_001966636.2|DANA
OG0009292	LOC108024053|XP_016949324.1|DBIA	LOC6503666|XP_001963968.1|DANA
OG0009293	LOC108023932|XP_016949106.1|DBIA	LOC6503669|XP_032308574.1|DANA
OG0009294	LOC108036308|XP_016967806.1|DBIA	LOC6507949|XP_014763744.1|DANA
OG0009295	LOC108033055|XP_016962674.1|DBIA	LOC6504593|XP_032309295.1|DANA
OG0009296	LOC108025123|XP_016950878.1|DBIA	LOC6501005|XP_001954346.2|DANA
OG0009297	LOC108025093|XP_016950844.1|DBIA	LOC6499584|XP_001954344.2|DANA
OG0009298	LOC108031822|XP_016961041.1|DBIA	LOC6500512|XP_001953370.2|DANA
OG0009299	LOC108031958|XP_016961235.1|DBIA	LOC6500127|XP_001953170.1|DANA
OG0009300	LOC108031777|XP_016960975.1|DBIA	LOC6500415|XP_014766550.1|DANA
OG0009301	LOC108026140|XP_016952358.1|DBIA	LOC6500055|XP_032305720.1|DANA
OG0009302	LOC108027042|XP_016953730.1|DBIA	LOC6505731|XP_001964367.1|DANA
OG0009303	LOC108031275|XP_016960005.1|DBIA	LOC6500596|XP_001953536.1|DANA
OG0009304	LOC108031116|XP_016959816.1|DBIA	LOC6500130|XP_001953165.1|DANA
OG0009305	LOC108023640|XP_016948749.1|DBIA	LOC6501267|XP_001954886.1|DANA
OG0009306	LOC108025653|XP_016951681.1|DBIA	LOC6503000|XP_001963435.1|DANA
OG0009307	LOC108024638|XP_016950173.1|DBIA	LOC6499520|XP_001954448.3|DANA
OG0009308	LOC108027347|XP_016954253.1|DBIA	LOC6499450|XP_001954616.1|DANA
OG0009309	LOC108024139|XP_016949413.1|DBIA	LOC6499309|XP_001954896.1|DANA
OG0009310	LOC108023593|XP_016948690.1|DBIA	LOC6499546|XP_001954404.1|DANA
OG0009311	LOC108024865|XP_016950496.1|DBIA	LOC6501149|XP_032305539.1|DANA
OG0009312	LOC108023622|XP_016948725.1|DBIA	LOC6499315|XP_001954884.3|DANA
OG0009313	LOC108024547|XP_016950016.1|DBIA	LOC6499320|XP_014766009.1|DANA
OG0009314	LOC108026219|XP_016952529.1|DBIA	LOC6494741|XP_014760095.1|DANA
OG0009315	LOC108031709|XP_016960863.1|DBIA	LOC6501199|XP_001954751.1|DANA
OG0009316	LOC108031604|XP_016960673.1|DBIA	LOC6500962|XP_001954252.1|DANA
OG0009317	LOC108024881|XP_016950515.1|DBIA	LOC6499087|XP_001955331.3|DANA
OG0009318	LOC108027154|XP_016953872.1|DBIA	LOC6505714|XP_001964405.2|DANA
OG0009319	LOC108026216|XP_016952522.1|DBIA	LOC6501321|XP_001954986.1|DANA
OG0009320	LOC108025159|XP_016950925.1|DBIA	LOC6501001|XP_001954332.1|DANA
OG0009321	LOC108025134|XP_016950895.1|DBIA	LOC6499589|XP_001954339.1|DANA
OG0009322	LOC108032116|XP_016961437.1|DBIA	LOC6500611|XP_001953561.1|DANA
OG0009323	LOC108027443|XP_016954384.1|DBIA	LOC6501140|XP_001954623.1|DANA
OG0009324	LOC108031163|XP_016959870.1|DBIA	LOC6501228|XP_001954803.1|DANA
OG0009325	LOC108025315|XP_016951218.1|DBIA	LOC6499864|XP_014766261.1|DANA
OG0009326	LOC108024343|XP_016949734.1|DBIA	LOC6500261|XP_001952917.2|DANA
OG0009327	LOC108025460|XP_016951450.1|DBIA	LOC6499009|XP_001955522.1|DANA
OG0009328	LOC108025114|XP_016950868.1|DBIA	LOC6501576|XP_001955506.1|DANA
OG0009329	LOC108024385|XP_016949778.1|DBIA	LOC6501504|XP_032310917.1|DANA
OG0009330	LOC108032018|XP_016961313.1|DBIA	LOC6500927|XP_001954184.1|DANA
OG0009331	LOC108031159|XP_016959864.1|DBIA	LOC6505661|XP_001964508.1|DANA
OG0009332	LOC108025584|XP_016951605.1|DBIA	LOC6499719|XP_001954069.1|DANA
OG0009333	LOC108031952|XP_016961227.1|DBIA	LOC6500814|XP_001953972.2|DANA
OG0009334	LOC108025180|XP_016950977.1|DBIA	LOC116654566|XP_032305721.1|DANA, LOC6505952|XP_001964668.2|DANA
OG0009335	LOC108031106|XP_016959805.1|DBIA	LOC6501122|XP_001954593.1|DANA
OG0009336	LOC108025467|XP_016951460.1|DBIA	LOC6499982|XP_001953493.1|DANA
OG0009337	LOC108024830|XP_016950450.1|DBIA	LOC6502145|XP_001966125.3|DANA
