Orthogroup	DBIA.longest_only	DGUA.longest_only
OG0010467	LOC108034735|XP_016965164.1|DBIA	LOC117588955|XP_034136433.1|DGUA
OG0010468	LOC108028291|XP_016955490.1|DBIA	LOC117580512|XP_034122995.1|DGUA
OG0010469	LOC108028505|XP_016955877.1|DBIA	LOC117579800|XP_034121765.1|DGUA
OG0010470	LOC108034970|XP_016965771.1|DBIA	LOC117589273|XP_034136955.1|DGUA
OG0010471	LOC108034606|XP_016965029.1|DBIA	LOC117589442|XP_034137272.1|DGUA
OG0010472	LOC108034686|XP_016965115.1|DBIA	LOC117589137|XP_034136713.1|DGUA
OG0010473	LOC108028117|XP_016955255.1|DBIA	LOC117579429|XP_034121202.1|DGUA
OG0010474	LOC108028234|XP_016955387.1|DBIA	LOC117587344|XP_034133875.1|DGUA
OG0010475	LOC108028161|XP_016955309.1|DBIA	LOC117587155|XP_034133551.1|DGUA
OG0010476	LOC108035383|XP_016966478.1|DBIA	LOC117580290|XP_034122655.1|DGUA
OG0010477	LOC108034795|XP_016965281.1|DBIA	LOC117587202|XP_034133638.1|DGUA
OG0010478	LOC108028720|XP_016956167.1|DBIA	LOC117579561|XP_034121373.1|DGUA
OG0010479	LOC108028056|XP_016955183.1|DBIA	LOC117579855|XP_034121857.1|DGUA
OG0010480	LOC108034653|XP_016965081.1|DBIA	LOC117589048|XP_034136566.1|DGUA
OG0010481	LOC108028593|XP_016955996.1|DBIA	LOC117587384|XP_034133928.1|DGUA
OG0010482	LOC108030571|XP_016958971.1|DBIA	LOC117589371|XP_034137173.1|DGUA
OG0010483	LOC108035074|XP_016965956.1|DBIA	LOC117579937|XP_034121983.1|DGUA
OG0010484	LOC108030763|XP_016959305.1|DBIA	LOC117589031|XP_034136550.1|DGUA
OG0010485	LOC108028800|XP_016956273.1|DBIA	LOC117580565|XP_034123057.1|DGUA
OG0010486	LOC108030933|XP_016959622.1|DBIA	LOC117579154|XP_034120804.1|DGUA
OG0010487	LOC108030578|XP_016959003.1|DBIA	LOC117580398|XP_034122835.1|DGUA
OG0010488	LOC108028565|XP_016955960.1|DBIA	LOC117579191|XP_034120850.1|DGUA
OG0010489	LOC108035655|XP_016966851.1|DBIA	LOC117579225|XP_034120890.1|DGUA
OG0010490	LOC108022400|XP_016946775.1|DBIA	LOC117588390|XP_034135533.1|DGUA
OG0010491	LOC108022375|XP_016946746.1|DBIA	LOC117592650|XP_034142485.1|DGUA
OG0010492	LOC108028154|XP_016955300.1|DBIA	LOC117579371|XP_034121129.1|DGUA
OG0010493	LOC108028168|XP_016955317.1|DBIA	LOC117579206|XP_034120866.1|DGUA
OG0010494	LOC108030743|XP_016959279.1|DBIA	LOC117579379|XP_034121143.1|DGUA
OG0010495	LOC108034393|XP_016964764.1|DBIA	LOC117580108|XP_034122272.1|DGUA
OG0010496	LOC108028271|XP_016955458.1|DBIA	LOC117579072|XP_034120667.1|DGUA
OG0010497	LOC108028060|XP_016955188.1|DBIA	LOC117580484|XP_034122957.1|DGUA
OG0010498	LOC108036291|XP_016967792.1|DBIA	LOC117588674|XP_034136012.1|DGUA
OG0010499	LOC108022368|XP_016946737.1|DBIA	LOC117582291|XP_034125822.1|DGUA
OG0010500	LOC108022073|XP_016946407.1|DBIA	LOC117592497|XP_034142233.1|DGUA
OG0010501	LOC108022424|XP_016946800.1|DBIA	LOC117592558|XP_034142324.1|DGUA
OG0010502	LOC108030603|XP_016959079.1|DBIA	LOC117580490|XP_034122969.1|DGUA
OG0010503	LOC108022320|XP_016946672.1|DBIA	LOC117582591|XP_034126343.1|DGUA
OG0010504	LOC108029800|XP_016957804.1|DBIA	LOC117591938|XP_034141237.1|DGUA
OG0010506	LOC108029849|XP_016957827.1|DBIA	LOC117578454|XP_034119870.1|DGUA
OG0010507	LOC108022332|XP_016946684.1|DBIA	LOC117587313|XP_034133833.1|DGUA
OG0010508	LOC108022479|XP_016946919.1|DBIA	LOC117579646|XP_034121521.1|DGUA
OG0010509	LOC108030086|XP_016958213.1|DBIA	LOC117591908|XP_034141190.1|DGUA
OG0010510	LOC108022367|XP_016946736.1|DBIA	LOC117583638|XP_034127980.1|DGUA
OG0010511	LOC108023062|XP_016947799.1|DBIA	LOC117592565|XP_034142336.1|DGUA
OG0010512	LOC108023067|XP_016947804.1|DBIA	LOC117587266|XP_034133735.1|DGUA
OG0010513	LOC108022306|XP_016946655.1|DBIA	LOC117583627|XP_034127970.1|DGUA
OG0010514	LOC108022918|XP_016947617.1|DBIA	LOC117582185|XP_034125682.1|DGUA
OG0010515	LOC108026534|XP_016952970.1|DBIA	LOC117592700|XP_034142557.1|DGUA
OG0010516	LOC108029428|XP_016957162.1|DBIA	LOC117582330|XP_034125874.1|DGUA
OG0010517	LOC108029434|XP_016957169.1|DBIA	LOC117590388|XP_034138866.1|DGUA
OG0010518	LOC108022154|XP_016946485.1|DBIA	LOC117589858|XP_034138017.1|DGUA
OG0010519	LOC108029462|XP_016957201.1|DBIA	LOC117592110|XP_034141523.1|DGUA
OG0010520	LOC108022272|XP_016946620.1|DBIA	LOC117591974|XP_034141300.1|DGUA
OG0010521	LOC108022790|XP_016947409.1|DBIA	LOC117583835|XP_034128328.1|DGUA
OG0010522	LOC108029805|XP_016957812.1|DBIA	LOC117592307|XP_034141872.1|DGUA
OG0010523	LOC108029680|XP_016957619.1|DBIA	LOC117592305|XP_034141870.1|DGUA
OG0010524	LOC108022645|XP_016947189.1|DBIA	LOC117590747|XP_034139551.1|DGUA
OG0010525	LOC108026586|XP_016953029.1|DBIA	LOC117592452|XP_034142107.1|DGUA
OG0010526	LOC108026574|XP_016953015.1|DBIA	LOC117583898|XP_034128462.1|DGUA
OG0010527	LOC108023035|XP_016947765.1|DBIA	LOC117592641|XP_034142475.1|DGUA
OG0010528	LOC108022391|XP_016946766.1|DBIA	LOC117590760|XP_034139596.1|DGUA
OG0010529	LOC108022411|XP_016946787.1|DBIA	LOC117584296|XP_034129014.1|DGUA
OG0010530	LOC108036498|XP_016968180.1|DBIA	LOC117580123|XP_034122349.1|DGUA
OG0010531	LOC108026202|XP_016952489.1|DBIA	LOC117585549|XP_034130961.1|DGUA
OG0010532	LOC108031426|XP_016960319.1|DBIA	LOC117586601|XP_034132675.1|DGUA
OG0010533	LOC108028679|XP_016956104.1|DBIA	LOC117580370|XP_034122790.1|DGUA
OG0010534	LOC108027093|XP_016953799.1|DBIA	LOC117585105|XP_034130275.1|DGUA
OG0010535	LOC108031524|XP_016960536.1|DBIA	LOC117586213|XP_034132043.1|DGUA
OG0010536	LOC108031156|XP_016959860.1|DBIA	LOC117586122|XP_034131877.1|DGUA
OG0010537	LOC108031267|XP_016959997.1|DBIA	LOC117586128|XP_034131884.1|DGUA
OG0010538	LOC108026218|XP_016952524.1|DBIA	LOC117586715|XP_034132884.1|DGUA
OG0010539	LOC108030948|XP_016959636.1|DBIA	LOC117586386|XP_034132308.1|DGUA
OG0010540	LOC108025369|XP_016951318.1|DBIA	LOC117583294|XP_034127423.1|DGUA
OG0010541	LOC108028123|XP_016955262.1|DBIA	LOC117579839|XP_034121827.1|DGUA
OG0010542	LOC108027116|XP_016953822.1|DBIA	LOC117583006|XP_034127048.1|DGUA
OG0010543	LOC108025534|XP_016951551.1|DBIA	LOC117591462|XP_034140630.1|DGUA
OG0010544	LOC108023630|XP_016948737.1|DBIA	LOC117589513|XP_034137391.1|DGUA
OG0010545	LOC108023449|XP_016948434.1|DBIA	LOC117589577|XP_034137524.1|DGUA
OG0010546	LOC108031691|XP_016960829.1|DBIA	LOC117585021|XP_034130153.1|DGUA
OG0010547	LOC108031166|XP_016959875.1|DBIA	LOC117585023|XP_034130155.1|DGUA
OG0010548	LOC108025026|XP_016950771.1|DBIA	LOC117583228|XP_034127338.1|DGUA
OG0010549	LOC108031202|XP_016959915.1|DBIA	LOC117585759|XP_034131306.1|DGUA
OG0010550	LOC108025987|XP_016952169.1|DBIA	LOC117584967|XP_034130056.1|DGUA
OG0010551	LOC108025257|XP_016951103.1|DBIA	LOC117585837|XP_034131469.1|DGUA
OG0010552	LOC108025155|XP_016950921.1|DBIA	LOC117583199|XP_034127293.1|DGUA
OG0010553	LOC108025085|XP_016950833.1|DBIA	LOC117583200|XP_034127295.1|DGUA
OG0010554	LOC108024861|XP_016950491.1|DBIA	LOC117583411|XP_034127590.1|DGUA
OG0010555	LOC108031273|XP_016960003.1|DBIA	LOC117589504|XP_034137377.1|DGUA
OG0010556	LOC108026079|XP_016952267.1|DBIA	LOC117591204|XP_034140235.1|DGUA
OG0010557	LOC108024437|XP_016949844.1|DBIA	LOC117585092|XP_034130251.1|DGUA
OG0010558	LOC108024467|XP_016949874.1|DBIA	LOC117585161|XP_034130388.1|DGUA
OG0010559	LOC108025162|XP_016950927.1|DBIA	LOC117591133|XP_034140133.1|DGUA
OG0010560	LOC108027415|XP_016954342.1|DBIA	LOC117586187|XP_034132002.1|DGUA
OG0010561	LOC108023521|XP_016948567.1|DBIA	LOC117585582|XP_034131010.1|DGUA
OG0010562	LOC108031423|XP_016960313.1|DBIA	LOC117586567|XP_034132618.1|DGUA
OG0010563	LOC108031422|XP_016960312.1|DBIA	LOC117586568|XP_034132619.1|DGUA
OG0010564	LOC108026318|XP_016952696.1|DBIA	LOC117582709|XP_034126521.1|DGUA
OG0010565	LOC108025367|XP_016951316.1|DBIA	LOC117583452|XP_034127643.1|DGUA
OG0010566	LOC108025211|XP_016951044.1|DBIA	LOC117582991|XP_034127031.1|DGUA
OG0010567	LOC108031190|XP_016959900.1|DBIA	LOC117585542|XP_034130949.1|DGUA
OG0010568	LOC108025112|XP_016950866.1|DBIA	LOC117583097|XP_034127168.1|DGUA
OG0010569	LOC108025151|XP_016950915.1|DBIA	LOC117582978|XP_034126992.1|DGUA
OG0010570	LOC108025101|XP_016950853.1|DBIA	LOC117583433|XP_034127623.1|DGUA
OG0010571	LOC108031748|XP_016960940.1|DBIA	LOC117585328|XP_034130659.1|DGUA
OG0010572	LOC108031243|XP_016959968.1|DBIA	LOC117585404|XP_034130764.1|DGUA
OG0010573	LOC108032159|XP_016961495.1|DBIA	LOC117583495|XP_034127726.1|DGUA
OG0010574	LOC108031322|XP_016960057.1|DBIA	LOC117583501|XP_034127734.1|DGUA
OG0010575	LOC108025079|XP_016950827.1|DBIA	LOC117583455|XP_034127646.1|DGUA
OG0010576	LOC108031399|XP_016960255.1|DBIA	LOC117583193|XP_034127287.1|DGUA
OG0010577	LOC108024358|XP_016949751.1|DBIA	LOC117583084|XP_034127152.1|DGUA
OG0010578	LOC108025457|XP_016951447.1|DBIA	LOC117582863|XP_034126823.1|DGUA
OG0010579	LOC108031200|XP_016959912.1|DBIA	LOC117585014|XP_034130145.1|DGUA
OG0010580	LOC108031249|XP_016959974.1|DBIA	LOC117586392|XP_034132314.1|DGUA
OG0010581	LOC108031754|XP_016960953.1|DBIA	LOC117590040|XP_034138243.1|DGUA
OG0010582	LOC108024556|XP_016950027.1|DBIA	LOC117589877|XP_034138038.1|DGUA
OG0010583	LOC108024438|XP_016949845.1|DBIA	LOC117583509|XP_034127742.1|DGUA
OG0010584	LOC108024350|XP_016949741.1|DBIA	LOC117583833|XP_034128318.1|DGUA
OG0010585	LOC108031289|XP_016960020.1|DBIA	LOC117589791|XP_034137883.1|DGUA
OG0010586	LOC108032875|XP_016962365.1|DBIA	LOC117586164|XP_034131956.1|DGUA
OG0010587	LOC108025132|XP_016950892.1|DBIA	LOC117583470|XP_034127669.1|DGUA
OG0010588	LOC108025471|XP_016951472.1|DBIA	LOC117583736|XP_034128144.1|DGUA
OG0010589	LOC108022759|XP_016947351.1|DBIA	LOC117584150|XP_034128804.1|DGUA
OG0010590	LOC108036704|XP_016968488.1|DBIA	LOC117581716|XP_034124985.1|DGUA
OG0010592	LOC108033402|XP_016963211.1|DBIA	LOC117584109|XP_034128750.1|DGUA
OG0010593	LOC108028428|XP_016955747.1|DBIA	LOC117587492|XP_034134155.1|DGUA
OG0010594	LOC108028450|XP_016955776.1|DBIA	LOC117585341|XP_034130673.1|DGUA, LOC117585257|XP_034130563.1|DGUA
OG0010595	LOC108034979|XP_016965796.1|DBIA	LOC117579130|XP_034120760.1|DGUA
OG0010596	LOC108034885|XP_016965584.1|DBIA	LOC117579131|XP_034120761.1|DGUA, LOC117580094|XP_034122243.1|DGUA
OG0010597	LOC108034986|XP_016965805.1|DBIA	LOC117580395|XP_034122828.1|DGUA
OG0010598	LOC108030751|XP_016959287.1|DBIA	LOC117579977|XP_034122046.1|DGUA
OG0010599	LOC108032448|XP_016961763.1|DBIA	LOC117587995|XP_034134900.1|DGUA
OG0010600	LOC108032424|XP_016961734.1|DBIA	LOC117588202|XP_034135226.1|DGUA
OG0010601	LOC108032561|XP_016961931.1|DBIA	LOC117587812|XP_034134659.1|DGUA
OG0010603	LOC108031050|XP_016959739.1|DBIA	LOC117589758|XP_034137836.1|DGUA
OG0010613	LOC108031656|XP_016960783.1|DBIA	LOC117591545|XP_034140733.1|DGUA
OG0010619	LOC108035479|XP_016966619.1|DBIA	LOC117581389|XP_034124423.1|DGUA
OG0010621	LOC108032822|XP_016962326.1|DBIA	LOC117588318|XP_034135405.1|DGUA
OG0010624	LOC108031337|XP_016960089.1|DBIA	LOC117590109|XP_034138349.1|DGUA
OG0010626	LOC108027080|XP_016953784.1|DBIA	LOC117585107|XP_034130277.1|DGUA
OG0010628	LOC108024929|XP_016950616.1|DBIA	LOC117590001|XP_034138177.1|DGUA
OG0010629	LOC108032045|XP_016961347.1|DBIA	LOC117589598|XP_034137562.1|DGUA
OG0010630	LOC108032072|XP_016961381.1|DBIA	LOC117585386|XP_034130726.1|DGUA
OG0010632	LOC108036173|XP_016967652.1|DBIA	LOC117591132|XP_034140137.1|DGUA
OG0010633	LOC108030074|XP_016958164.1|DBIA	LOC117578795|XP_034120408.1|DGUA
OG0010634	LOC108029807|XP_016957814.1|DBIA	LOC117584908|XP_034129947.1|DGUA
OG0010636	LOC108022086|XP_016946420.1|DBIA	LOC117585701|XP_034131213.1|DGUA
OG0010637	LOC108029303|XP_016956995.1|DBIA	LOC117584071|XP_034128706.1|DGUA
OG0010639	LOC108033031|XP_016962646.1|DBIA	LOC117588618|XP_034135921.1|DGUA
OG0010640	LOC108033022|XP_016962639.1|DBIA	LOC117588627|XP_034135942.1|DGUA
OG0010641	LOC108033223|XP_016962976.1|DBIA	LOC117588500|XP_034135703.1|DGUA
OG0010642	LOC108025947|XP_016952133.1|DBIA	LOC117581170|XP_034124003.1|DGUA
OG0010643	LOC108023216|XP_016947975.1|DBIA	LOC117588296|XP_034135368.1|DGUA
OG0010644	LOC108023336|XP_016948152.1|DBIA	LOC117588333|XP_034135435.1|DGUA
OG0010645	LOC108024634|XP_016950167.1|DBIA	LOC117581127|XP_034123944.1|DGUA
OG0010646	LOC108035029|XP_016965863.1|DBIA	LOC117588967|XP_034136446.1|DGUA
OG0010647	LOC108028282|XP_016955475.1|DBIA	LOC117579325|XP_034121030.1|DGUA
OG0010648	LOC108028608|XP_016956018.1|DBIA	LOC117580412|XP_034122851.1|DGUA
OG0010651	LOC108035028|XP_016965862.1|DBIA	LOC117588965|XP_034136444.1|DGUA
OG0010653	LOC108026098|XP_016952286.1|DBIA	LOC117585415|XP_034130779.1|DGUA
OG0010655	LOC108030681|XP_016959203.1|DBIA	LOC117591265|XP_034140346.1|DGUA
OG0010657	LOC108026505|XP_016952943.1|DBIA	LOC117581647|XP_034124913.1|DGUA
OG0010658	LOC108024293|XP_016949682.1|DBIA	LOC117581463|XP_034124572.1|DGUA
OG0010659	LOC108021878|XP_016946161.1|DBIA	LOC117590709|XP_034139499.1|DGUA
OG0010660	LOC108021889|XP_016946171.1|DBIA	LOC117590707|XP_034139496.1|DGUA
OG0010661	LOC108024114|XP_016949383.1|DBIA	LOC117580920|XP_034123575.1|DGUA
OG0010662	LOC108024250|XP_016949622.1|DBIA	LOC117590748|XP_034139548.1|DGUA
OG0010663	LOC108027539|XP_016954473.1|DBIA	LOC117588662|XP_034135996.1|DGUA
OG0010664	LOC108024435|XP_016949841.1|DBIA	LOC117580691|XP_034123207.1|DGUA
OG0010665	LOC108033013|XP_016962629.1|DBIA	LOC117588385|XP_034135501.1|DGUA
OG0010666	LOC108024113|XP_016949381.1|DBIA	LOC117581472|XP_034124600.1|DGUA
OG0010667	LOC108023935|XP_016949110.1|DBIA	LOC117588704|XP_034136043.1|DGUA
OG0010668	LOC108024480|XP_016949889.1|DBIA	LOC117588606|XP_034135906.1|DGUA
OG0010669	LOC108023782|XP_016948910.1|DBIA	LOC117581522|XP_034124707.1|DGUA
OG0010670	LOC108025658|XP_016951686.1|DBIA	LOC117590435|XP_034138945.1|DGUA
OG0010671	LOC108025671|XP_016951698.1|DBIA	LOC117590437|XP_034138947.1|DGUA
OG0010672	LOC108034490|XP_016964883.1|DBIA	LOC117581145|XP_034123968.1|DGUA
OG0010673	LOC108033187|XP_016962918.1|DBIA	LOC117590429|XP_034138938.1|DGUA
OG0010674	LOC108024212|XP_016949560.1|DBIA	LOC117581086|XP_034123863.1|DGUA
OG0010675	LOC108023180|XP_016947910.1|DBIA	LOC117591448|XP_034140606.1|DGUA
OG0010676	LOC108027586|XP_016954589.1|DBIA	LOC117583445|XP_034127637.1|DGUA
OG0010677	LOC108025750|XP_016951834.1|DBIA	LOC117590813|XP_034139672.1|DGUA
OG0010679	LOC108023201|XP_016947950.1|DBIA	LOC117584848|XP_034129877.1|DGUA
OG0010681	LOC108022004|XP_016946332.1|DBIA	LOC117580956|XP_034123632.1|DGUA
OG0010682	LOC108021987|XP_016946316.1|DBIA	LOC117581272|XP_034124174.1|DGUA
OG0010684	LOC108029024|XP_016956559.1|DBIA	LOC117591313|XP_034140410.1|DGUA
OG0010685	LOC108033434|XP_016963247.1|DBIA	LOC117591144|XP_034140143.1|DGUA
OG0010686	LOC108032479|XP_016961791.1|DBIA	LOC117587729|XP_034134538.1|DGUA
OG0010687	LOC108033667|XP_016963597.1|DBIA	LOC117583923|XP_034128493.1|DGUA
OG0010688	LOC108034154|XP_016964443.1|DBIA	LOC117584658|XP_034129576.1|DGUA
OG0010689	LOC108033605|XP_016963447.1|DBIA	LOC117584129|XP_034128773.1|DGUA
OG0010690	LOC108034313|XP_016964671.1|DBIA	LOC117584003|XP_034128623.1|DGUA
OG0010691	LOC108033842|XP_016963958.1|DBIA	LOC117584038|XP_034128666.1|DGUA
OG0010692	LOC108033840|XP_016963955.1|DBIA	LOC117584035|XP_034128663.1|DGUA
OG0010693	LOC108033735|XP_016963776.1|DBIA	LOC117584131|XP_034128776.1|DGUA
OG0010694	LOC108036718|XP_016968507.1|DBIA	LOC117584164|XP_034128819.1|DGUA
OG0010695	LOC108036719|XP_016968508.1|DBIA	LOC117581923|XP_034125288.1|DGUA
OG0010696	LOC108032493|XP_016961803.1|DBIA	LOC117581746|XP_034125034.1|DGUA
OG0010697	LOC108034055|XP_016964299.1|DBIA, LOC108033253|XP_016963007.1|DBIA	LOC117584298|XP_034129012.1|DGUA
OG0010698	LOC108033715|XP_016963737.1|DBIA	LOC117584309|XP_034129025.1|DGUA
OG0010699	LOC108033514|XP_016963346.1|DBIA	LOC117591063|XP_034140056.1|DGUA
OG0010700	LOC108032439|XP_016961751.1|DBIA	LOC117584181|XP_034128840.1|DGUA
OG0010701	LOC108027731|XP_016954772.1|DBIA	LOC117584552|XP_034129395.1|DGUA
OG0010702	LOC108028967|XP_016956496.1|DBIA	LOC117581872|XP_034125225.1|DGUA
OG0010703	LOC108029224|XP_016956907.1|DBIA	LOC117582460|XP_034126077.1|DGUA
OG0010704	LOC108029039|XP_016956579.1|DBIA	LOC117581908|XP_034125267.1|DGUA
OG0010705	LOC108034689|XP_016965119.1|DBIA	LOC117589043|XP_034136562.1|DGUA
OG0010706	LOC108035240|XP_016966262.1|DBIA	LOC117580354|XP_034122763.1|DGUA
OG0010707	LOC108034692|XP_016965122.1|DBIA	LOC117579297|XP_034120993.1|DGUA
OG0010708	LOC108034974|XP_016965777.1|DBIA	LOC117588924|XP_034136391.1|DGUA
OG0010709	LOC108034651|XP_016965079.1|DBIA	LOC117589070|XP_034136593.1|DGUA
OG0010710	LOC108034737|XP_016965166.1|DBIA	LOC117579457|XP_034121235.1|DGUA
OG0010711	LOC108027104|XP_016953811.1|DBIA	LOC117586425|XP_034132354.1|DGUA
OG0010712	LOC108029376|XP_016957096.1|DBIA	LOC117579872|XP_034121884.1|DGUA
OG0010713	LOC108028595|XP_016955999.1|DBIA	LOC117587390|XP_034133935.1|DGUA
OG0010714	LOC108028664|XP_016956084.1|DBIA	LOC117579626|XP_034121470.1|DGUA
OG0010715	LOC108028490|XP_016955849.1|DBIA	LOC117580071|XP_034122206.1|DGUA
OG0010716	LOC108030909|XP_016959583.1|DBIA	LOC117579254|XP_034120932.1|DGUA
OG0010717	LOC108030599|XP_016959069.1|DBIA	LOC117591243|XP_034140312.1|DGUA
OG0010718	LOC108035656|XP_016966852.1|DBIA	LOC117579469|XP_034121249.1|DGUA
OG0010719	LOC108027103|XP_016953809.1|DBIA	LOC117586013|XP_034131734.1|DGUA
OG0010720	LOC108030696|XP_016959222.1|DBIA	LOC117591276|XP_034140366.1|DGUA
OG0010721	LOC108030658|XP_016959169.1|DBIA	LOC117591259|XP_034140336.1|DGUA
OG0010722	LOC108026636|XP_016953146.1|DBIA	LOC117592390|XP_034141997.1|DGUA
OG0010723	LOC108030779|XP_016959320.1|DBIA	LOC117579604|XP_034121430.1|DGUA
OG0010724	LOC108022399|XP_016946773.1|DBIA	LOC117592494|XP_034142230.1|DGUA
OG0010725	LOC108022313|XP_016946662.1|DBIA	LOC117592496|XP_034142232.1|DGUA
OG0010726	LOC108036304|XP_016967804.1|DBIA	LOC117584951|XP_034130040.1|DGUA
OG0010727	LOC108029912|XP_016957894.1|DBIA	LOC117578467|XP_034119890.1|DGUA
OG0010728	LOC108029966|XP_016957958.1|DBIA	LOC117578461|XP_034119884.1|DGUA
OG0010729	LOC108030053|XP_016958119.1|DBIA	LOC117592611|XP_034142385.1|DGUA
OG0010730	LOC108022383|XP_016946754.1|DBIA	LOC117583891|XP_034128449.1|DGUA
OG0010731	LOC108029404|XP_016957126.1|DBIA	LOC117581901|XP_034125264.1|DGUA
OG0010732	LOC108023040|XP_016947770.1|DBIA	LOC117588865|XP_034136266.1|DGUA
OG0010734	LOC108022294|XP_016946642.1|DBIA	LOC117591973|XP_034141299.1|DGUA
OG0010735	LOC108023092|XP_016947841.1|DBIA	LOC117580502|XP_034122985.1|DGUA
OG0010736	LOC108035471|XP_016966612.1|DBIA	LOC117592224|XP_034141750.1|DGUA
OG0010737	LOC108035409|XP_016966521.1|DBIA	LOC117578409|XP_034119763.1|DGUA
OG0010738	LOC108031773|XP_016960969.1|DBIA	LOC117583647|XP_034127991.1|DGUA
OG0010739	LOC108031503|XP_016960495.1|DBIA	LOC117584919|XP_034129956.1|DGUA
OG0010740	LOC108032864|XP_016962353.1|DBIA	LOC117586296|XP_034132143.1|DGUA
OG0010741	LOC108032157|XP_016961491.1|DBIA	LOC117586333|XP_034132217.1|DGUA
OG0010742	LOC108023527|XP_016948581.1|DBIA	LOC117585411|XP_034130774.1|DGUA
OG0010743	LOC108031242|XP_016959967.1|DBIA	LOC117586345|XP_034132251.1|DGUA
OG0010744	LOC108027426|XP_016954363.1|DBIA	LOC117586349|XP_034132257.1|DGUA
OG0010745	LOC108026279|XP_016952633.1|DBIA	LOC117586469|XP_034132447.1|DGUA
OG0010746	LOC108031951|XP_016961226.1|DBIA	LOC117585940|XP_034131600.1|DGUA
OG0010747	LOC108025979|XP_016952161.1|DBIA	LOC117585027|XP_034130161.1|DGUA
OG0010748	LOC108023721|XP_016948847.1|DBIA	LOC117585189|XP_034130428.1|DGUA
OG0010750	LOC108026123|XP_016952315.1|DBIA	LOC117585535|XP_034130945.1|DGUA
OG0010751	LOC108031514|XP_016960520.1|DBIA	LOC117586535|XP_034132560.1|DGUA
OG0010752	LOC108025010|XP_016950755.1|DBIA, LOC108025182|XP_016950980.1|DBIA	LOC117582972|XP_034126983.1|DGUA
OG0010753	LOC108031359|XP_016960119.1|DBIA	LOC117585647|XP_034131126.1|DGUA
OG0010754	LOC108024581|XP_016950069.1|DBIA	LOC117585361|XP_034130699.1|DGUA
OG0010755	LOC108025166|XP_016950933.1|DBIA	LOC117583227|XP_034127337.1|DGUA
OG0010756	LOC108025025|XP_016950769.1|DBIA	LOC117583226|XP_034127336.1|DGUA
OG0010757	LOC108026033|XP_016952214.1|DBIA	LOC117585232|XP_034130517.1|DGUA
OG0010758	LOC108026416|XP_016952833.1|DBIA	LOC117585081|XP_034130238.1|DGUA
OG0010759	LOC108025309|XP_016951199.1|DBIA	LOC117582799|XP_034126718.1|DGUA
OG0010760	LOC108024455|XP_016949861.1|DBIA	LOC117585211|XP_034130485.1|DGUA
OG0010761	LOC108027122|XP_016953829.1|DBIA	LOC117586401|XP_034132324.1|DGUA
OG0010762	LOC108024311|XP_016949703.1|DBIA	LOC117582923|XP_034126911.1|DGUA
OG0010763	LOC108031291|XP_016960022.1|DBIA	LOC117585403|XP_034130763.1|DGUA
OG0010764	LOC108031135|XP_016959839.1|DBIA	LOC117582904|XP_034126889.1|DGUA
OG0010765	LOC108024424|XP_016949830.1|DBIA	LOC117583504|XP_034127737.1|DGUA
OG0010766	LOC108030990|XP_016959679.1|DBIA	LOC117585367|XP_034130704.1|DGUA
OG0010767	LOC108025136|XP_016950897.1|DBIA	LOC117583386|XP_034127562.1|DGUA
OG0010768	LOC108025027|XP_016950772.1|DBIA	LOC117583122|XP_034127204.1|DGUA
OG0010769	LOC108024838|XP_016950463.1|DBIA	LOC117583478|XP_034127678.1|DGUA
OG0010770	LOC108025455|XP_016951445.1|DBIA	LOC117582858|XP_034126819.1|DGUA
OG0010771	LOC108029420|XP_016957150.1|DBIA	LOC117578595|XP_034120079.1|DGUA
OG0010772	LOC108031251|XP_016959977.1|DBIA	LOC117586395|XP_034132317.1|DGUA
OG0010773	LOC108031323|XP_016960058.1|DBIA	LOC117586504|XP_034132517.1|DGUA
OG0010774	LOC108024961|XP_016950687.1|DBIA	LOC117590014|XP_034138192.1|DGUA
OG0010775	LOC108030972|XP_016959660.1|DBIA	LOC117589885|XP_034138047.1|DGUA
OG0010776	LOC108034067|XP_016964311.1|DBIA	LOC117588143|XP_034135128.1|DGUA
OG0010777	LOC108031232|XP_016959957.1|DBIA	LOC117586162|XP_034131953.1|DGUA
OG0010778	LOC108031265|XP_016959993.1|DBIA	LOC117586121|XP_034131876.1|DGUA
OG0010779	LOC108031299|XP_016960031.1|DBIA	LOC117586420|XP_034132349.1|DGUA
OG0010780	LOC108031191|XP_016959901.1|DBIA	LOC117585635|XP_034131110.1|DGUA
OG0010781	LOC108031826|XP_016961049.1|DBIA	LOC117585011|XP_034130142.1|DGUA
OG0010782	LOC108031363|XP_016960131.1|DBIA	LOC117586138|XP_034131921.1|DGUA
OG0010783	LOC108026429|XP_016952854.1|DBIA	LOC117586153|XP_034131942.1|DGUA
OG0010784	LOC108022506|XP_016946963.1|DBIA	LOC117591946|XP_034141251.1|DGUA
OG0010785	LOC108029998|XP_016958002.1|DBIA	LOC117592112|XP_034141528.1|DGUA
OG0010786	LOC108026553|XP_016952993.1|DBIA	LOC117592032|XP_034141381.1|DGUA
OG0010787	LOC108022436|XP_016946810.1|DBIA	LOC117592506|XP_034142242.1|DGUA
OG0010788	LOC108026707|XP_016953293.1|DBIA	LOC117578538|XP_034119997.1|DGUA
OG0010790	LOC108026924|XP_016953624.1|DBIA	LOC117578700|XP_034120236.1|DGUA
