Orthogroup	DBIA.longest_only	DVIR.longest_only
OG0007751	LOC108029200|XP_016956866.1|DBIA	LOC6628194|XP_002052853.1|DVIR
OG0007752	LOC108028890|XP_016956397.1|DBIA	LOC6631311|XP_002055054.1|DVIR
OG0007753	LOC108023482|XP_016948492.1|DBIA	LOC6631828|XP_002055470.1|DVIR
OG0007754	LOC108023691|XP_016948804.1|DBIA	LOC6631874|XP_002055031.1|DVIR
OG0007755	LOC108023264|XP_016948036.1|DBIA	LOC6631750|XP_002055029.2|DVIR
OG0007756	LOC108023287|XP_016948067.1|DBIA	LOC6633689|XP_002057006.2|DVIR
OG0007757	LOC108024225|XP_016949585.1|DBIA	LOC6633388|XP_032296392.1|DVIR
OG0007758	LOC108034025|XP_016964253.1|DBIA	LOC6634211|XP_002057804.2|DVIR
OG0007759	LOC108025442|XP_016951428.1|DBIA	LOC6629496|XP_002054516.1|DVIR
OG0007760	LOC108033135|XP_016962846.1|DBIA	LOC6631775|XP_032296015.1|DVIR
OG0007761	LOC108027544|XP_016954485.1|DBIA	LOC6631449|XP_002055025.3|DVIR
OG0007762	LOC108027543|XP_016954482.1|DBIA	LOC6631469|XP_002055026.1|DVIR
OG0007763	LOC108029295|XP_016956986.1|DBIA	LOC6628198|XP_002052857.3|DVIR
OG0007764	LOC108028857|XP_016956334.1|DBIA	LOC6633725|XP_002057090.2|DVIR
OG0007765	LOC108028858|XP_016956335.1|DBIA	LOC6633724|XP_002057089.1|DVIR
OG0007766	LOC108031909|XP_016961166.1|DBIA	LOC6632252|XP_015026047.1|DVIR
OG0007767	LOC108036013|XP_016967421.1|DBIA	LOC6636208|XP_032290092.1|DVIR
OG0007768	LOC108033197|XP_016962932.1|DBIA	LOC6631773|XP_002055181.1|DVIR
OG0007769	LOC108033000|XP_016962613.1|DBIA	LOC6634768|XP_002058007.1|DVIR
OG0007770	LOC108036700|XP_016968478.1|DBIA	LOC6634770|XP_015025035.1|DVIR
OG0007771	LOC108029286|XP_016956974.1|DBIA	LOC6628657|XP_002051507.2|DVIR
OG0007772	LOC108023436|XP_016948415.1|DBIA	LOC6633572|XP_002057076.1|DVIR
OG0007774	LOC108028837|XP_016956317.1|DBIA	LOC6623059|XP_002046678.1|DVIR
OG0007775	LOC108024042|XP_016949306.1|DBIA	LOC6631663|XP_002054941.1|DVIR
OG0007776	LOC108033230|XP_016962986.1|DBIA	LOC6632002|XP_002055094.2|DVIR
OG0007777	LOC108024004|XP_016949234.1|DBIA	LOC6631826|XP_032295850.1|DVIR
OG0007778	LOC108025914|XP_016952088.1|DBIA	LOC6634460|XP_002057948.2|DVIR
OG0007779	LOC108035281|XP_016966335.1|DBIA	LOC6623872|XP_002046231.1|DVIR
OG0007780	LOC108025874|XP_016952037.1|DBIA	LOC6636695|XP_002060115.1|DVIR
OG0007781	LOC108027573|XP_016954567.1|DBIA	LOC6634645|XP_032296453.1|DVIR
OG0007782	LOC108024794|XP_016950401.1|DBIA	LOC6633704|XP_002057299.1|DVIR
OG0007783	LOC108033078|XP_016962736.1|DBIA	LOC6634509|XP_002058279.1|DVIR
OG0007784	LOC108024974|XP_016950706.1|DBIA	LOC6631034|XP_002054125.2|DVIR
OG0007785	LOC108023570|XP_016948650.1|DBIA	LOC6633482|XP_032296622.1|DVIR
OG0007786	LOC108028977|XP_016956506.1|DBIA	LOC6628305|XP_032294257.1|DVIR
OG0007787	LOC108025545|XP_016951564.1|DBIA	LOC6635215|XP_032294790.1|DVIR
OG0007788	LOC108031979|XP_016961262.1|DBIA	LOC6630566|XP_002054383.1|DVIR
OG0007789	LOC108031051|XP_016959740.1|DBIA	LOC6635142|XP_032294903.1|DVIR
OG0007790	LOC108026142|XP_016952360.1|DBIA	LOC6632759|XP_032288739.1|DVIR
OG0007791	LOC108025348|XP_016951294.1|DBIA	LOC6632213|XP_015025929.1|DVIR
OG0007792	LOC108025838|XP_016951985.1|DBIA	LOC6634427|XP_002057939.1|DVIR
OG0007793	LOC108031417|XP_016960307.1|DBIA	LOC6629960|XP_002053618.2|DVIR
OG0007794	LOC108024192|XP_016949527.1|DBIA	LOC6634682|XP_002057998.1|DVIR
OG0007795	LOC108023681|XP_016948792.1|DBIA	LOC6633791|XP_002056963.2|DVIR
OG0007796	LOC108026264|XP_016952612.1|DBIA	LOC6632886|XP_002055789.1|DVIR
OG0007797	LOC108025333|XP_016951251.1|DBIA	LOC6632620|XP_002056102.2|DVIR
OG0007798	LOC108025296|XP_016951174.1|DBIA	LOC6632429|XP_002056101.1|DVIR
OG0007799	LOC108031084|XP_016959779.1|DBIA	LOC6635189|XP_002058388.1|DVIR
OG0007800	LOC108032224|XP_016961575.1|DBIA	LOC6630920|XP_002053779.1|DVIR
OG0007801	LOC108026404|XP_016952816.1|DBIA	LOC6635271|XP_015024778.2|DVIR
OG0007802	LOC108032042|XP_016961343.1|DBIA	LOC26531808|XP_015027947.1|DVIR
OG0007803	LOC108030955|XP_016959644.1|DBIA	LOC6634979|XP_032295000.1|DVIR
OG0007804	LOC108023477|XP_016948487.1|DBIA	LOC6635470|XP_002058978.2|DVIR
OG0007805	LOC108027583|XP_016954587.1|DBIA	LOC6635468|XP_002058976.1|DVIR
OG0007806	LOC108027584|XP_016954588.1|DBIA	LOC6635467|XP_002058975.1|DVIR
OG0007808	LOC108026465|XP_016952895.1|DBIA	LOC6630859|XP_002052954.2|DVIR
OG0007809	LOC108025883|XP_016952048.1|DBIA	LOC6634409|XP_002057930.1|DVIR
OG0007810	LOC108032641|XP_016962076.1|DBIA	LOC6634182|XP_002057440.1|DVIR
OG0007811	LOC108031429|XP_016960321.1|DBIA	LOC6631142|XP_032288929.1|DVIR
OG0007812	LOC108023249|XP_016948018.1|DBIA	LOC6635542|XP_032296263.1|DVIR
OG0007813	LOC108031715|XP_016960870.1|DBIA	LOC6632508|XP_002056013.2|DVIR
OG0007814	LOC108023606|XP_016948701.1|DBIA	LOC6633875|XP_002057386.1|DVIR
OG0007815	LOC108023199|XP_016947947.1|DBIA	LOC6631851|XP_002055587.1|DVIR
OG0007816	LOC108028729|XP_016956180.1|DBIA	LOC6624673|XP_002047610.2|DVIR
OG0007817	LOC108027334|XP_016954235.1|DBIA	LOC6629425|XP_002054357.1|DVIR
OG0007818	LOC108026390|XP_016952801.1|DBIA	LOC6635153|XP_002058637.3|DVIR
OG0007819	LOC108023978|XP_016949195.1|DBIA	LOC6634557|XP_002057974.1|DVIR
OG0007820	LOC108025303|XP_016951187.1|DBIA	LOC6631044|XP_002054218.2|DVIR
OG0007821	LOC108025531|XP_016951545.1|DBIA	LOC6632430|XP_002056160.1|DVIR
OG0007822	LOC108025530|XP_016951543.1|DBIA	LOC6632431|XP_002056161.1|DVIR
OG0007823	LOC108025012|XP_016950756.1|DBIA	LOC6632433|XP_002056163.1|DVIR
OG0007824	LOC108026210|XP_016952515.1|DBIA	LOC6635035|XP_032295328.1|DVIR
OG0007825	LOC108023984|XP_016949206.1|DBIA	LOC6632367|XP_002056197.1|DVIR
OG0007826	LOC108024575|XP_016950060.1|DBIA	LOC6630154|XP_032295301.1|DVIR
OG0007827	LOC108023473|XP_016948484.1|DBIA	LOC6633549|XP_002057246.1|DVIR
OG0007828	LOC108028691|XP_016956124.1|DBIA	LOC6622234|XP_002046356.1|DVIR
OG0007829	LOC108024953|XP_016950675.1|DBIA	LOC6633032|XP_002056059.2|DVIR
OG0007830	LOC108023410|XP_016948360.1|DBIA	LOC6632848|XP_002056246.1|DVIR
OG0007831	LOC108033142|XP_016962853.1|DBIA	LOC6634625|XP_002058024.1|DVIR
OG0007832	LOC108027600|XP_016954610.1|DBIA	LOC6632162|XP_002055771.2|DVIR
OG0007833	LOC108023652|XP_016948761.1|DBIA	LOC6633722|XP_002057087.1|DVIR
OG0007834	LOC108026331|XP_016952716.1|DBIA	LOC6629701|XP_002052959.2|DVIR
OG0007836	LOC108031092|XP_016959788.1|DBIA	LOC6634849|XP_015024939.1|DVIR
OG0007837	LOC108027141|XP_016953849.1|DBIA	LOC6634900|XP_002058552.2|DVIR
OG0007838	LOC108027079|XP_016953783.1|DBIA	LOC6634911|XP_002058563.1|DVIR
OG0007839	LOC108023222|XP_016947983.1|DBIA	LOC6636030|XP_002059635.1|DVIR
OG0007840	LOC108025505|XP_016951516.1|DBIA	LOC6635213|XP_002058401.2|DVIR
OG0007841	LOC108031229|XP_016959953.1|DBIA	LOC6630407|XP_002054195.2|DVIR
OG0007842	LOC108026261|XP_016952603.1|DBIA	LOC6634960|XP_032294882.1|DVIR
OG0007843	LOC108026096|XP_016952285.1|DBIA	LOC6634961|XP_002058595.1|DVIR
OG0007844	LOC108029905|XP_016957885.1|DBIA	LOC6625505|XP_032292266.1|DVIR
OG0007845	LOC108031125|XP_016959826.1|DBIA	LOC6632248|XP_002056077.1|DVIR
OG0007846	LOC108024206|XP_016949548.1|DBIA	LOC6633384|XP_015025553.1|DVIR
OG0007847	LOC108026399|XP_016952811.1|DBIA	LOC6634855|XP_002058645.1|DVIR
OG0007848	LOC108026400|XP_016952812.1|DBIA	LOC6635155|XP_002058639.1|DVIR
OG0007849	LOC108031789|XP_016960991.1|DBIA	LOC6629890|XP_002054550.1|DVIR
OG0007850	LOC108031788|XP_016960990.1|DBIA	LOC6629889|XP_002054549.3|DVIR
OG0007851	LOC108025066|XP_016950812.1|DBIA	LOC6630618|XP_002053747.2|DVIR
OG0007852	LOC108027057|XP_016953755.1|DBIA	LOC6629931|XP_032294958.1|DVIR
OG0007853	LOC108024844|XP_016950471.1|DBIA	LOC6629684|XP_032292210.1|DVIR
OG0007854	LOC108026342|XP_016952735.1|DBIA	LOC6635062|XP_002058629.1|DVIR
OG0007855	LOC108031235|XP_016959960.1|DBIA	LOC6632715|XP_032289611.1|DVIR
OG0007856	LOC108026401|XP_016952813.1|DBIA	LOC6635154|XP_015024836.1|DVIR
OG0007857	LOC108024721|XP_016950302.1|DBIA	LOC6630022|XP_002054472.1|DVIR
OG0007858	LOC108036105|XP_016967566.1|DBIA	LOC6629221|XP_015028285.1|DVIR
OG0007859	LOC108023205|XP_016947957.1|DBIA	LOC6635463|XP_002058971.1|DVIR
OG0007860	LOC108032110|XP_016961430.1|DBIA	LOC6633167|XP_002055797.1|DVIR
OG0007861	LOC108031561|XP_016960595.1|DBIA	LOC6633109|XP_032288892.1|DVIR
OG0007863	LOC108033759|XP_016963825.1|DBIA	LOC6629039|XP_002052185.1|DVIR
OG0007864	LOC108031888|XP_016961143.1|DBIA	LOC6632786|XP_032288790.1|DVIR
OG0007865	LOC108035339|XP_016966413.1|DBIA	LOC6624595|XP_002047645.1|DVIR
OG0007866	LOC108024695|XP_016950263.1|DBIA	LOC6630495|XP_002054389.1|DVIR
OG0007867	LOC108031970|XP_016961251.1|DBIA	LOC6629636|XP_002054841.1|DVIR
OG0007868	LOC108026105|XP_016952294.1|DBIA	LOC6631125|XP_002054245.1|DVIR
OG0007869	LOC108033057|XP_016962687.1|DBIA	LOC6633504|XP_002056828.1|DVIR
OG0007870	LOC108028422|XP_016955738.1|DBIA	LOC6623680|XP_032291107.1|DVIR
OG0007871	LOC108026550|XP_016952992.1|DBIA	LOC6633813|XP_002057034.1|DVIR
OG0007872	LOC108028580|XP_016955976.1|DBIA	LOC6622318|XP_032290510.1|DVIR
OG0007873	LOC108028552|XP_016955944.1|DBIA	LOC6624376|XP_002046399.1|DVIR, LOC116650700|XP_032291026.1|DVIR
OG0007874	LOC108032498|XP_016961809.1|DBIA	LOC6636058|XP_002059522.1|DVIR
OG0007875	LOC108036454|XP_016968105.1|DBIA	LOC6626608|XP_002050560.2|DVIR
OG0007876	LOC108033201|XP_016962936.1|DBIA	LOC6633640|XP_032296410.1|DVIR
OG0007877	LOC108026161|XP_016952387.1|DBIA	LOC6633365|XP_032296571.1|DVIR
OG0007878	LOC108030344|XP_016958698.1|DBIA	LOC6635840|XP_002059452.1|DVIR
OG0007879	LOC108028452|XP_016955784.1|DBIA	LOC6623653|XP_002046824.1|DVIR
OG0007880	LOC108023953|XP_016949135.1|DBIA	LOC6633705|XP_002057300.1|DVIR
OG0007881	LOC108035527|XP_016966685.1|DBIA	LOC6636921|XP_002060377.1|DVIR
OG0007882	LOC108035159|XP_016966103.1|DBIA	LOC6636830|XP_002060269.1|DVIR
OG0007883	LOC108035158|XP_016966096.1|DBIA	LOC26530952|XP_032291478.1|DVIR
OG0007884	LOC108034411|XP_016964783.1|DBIA	LOC6622610|XP_002047251.2|DVIR
OG0007885	LOC108036456|XP_016968109.1|DBIA	LOC6626609|XP_002050561.2|DVIR
OG0007886	LOC108032736|XP_016962208.1|DBIA	LOC6634179|XP_002057437.2|DVIR
OG0007887	LOC108035156|XP_016966095.1|DBIA	LOC6636827|XP_015023705.1|DVIR
OG0007888	LOC108028627|XP_016956036.1|DBIA	LOC6623598|XP_002047369.2|DVIR
OG0007889	LOC108028786|XP_016956255.1|DBIA	LOC6623522|XP_002046866.1|DVIR
OG0007890	LOC108035461|XP_016966592.1|DBIA	LOC6622480|XP_015030947.1|DVIR
OG0007891	LOC108026185|XP_016952463.1|DBIA	LOC6631016|XP_032295247.1|DVIR
OG0007892	LOC108025751|XP_016951838.1|DBIA	LOC6625533|XP_002051015.3|DVIR
OG0007893	LOC108022786|XP_016947401.1|DBIA	LOC6626837|XP_002050839.1|DVIR
OG0007894	LOC108030205|XP_016958455.1|DBIA	LOC6623473|XP_032291424.1|DVIR
OG0007895	LOC108029663|XP_016957582.1|DBIA	LOC6623454|XP_032291456.1|DVIR
OG0007896	LOC108035657|XP_016966853.1|DBIA	LOC6623954|XP_002046278.1|DVIR
OG0007897	LOC108035602|XP_016966769.1|DBIA	LOC6624295|XP_002047141.1|DVIR
OG0007898	LOC108034513|XP_016964926.1|DBIA	LOC6622188|XP_002047412.1|DVIR
OG0007899	LOC108028437|XP_016955756.1|DBIA	LOC6623690|XP_032290187.1|DVIR
OG0007902	LOC108026681|XP_016953256.1|DBIA	LOC6633671|XP_002056930.1|DVIR
OG0007903	LOC108035235|XP_016966256.1|DBIA	LOC6623903|XP_032290861.1|DVIR
OG0007904	LOC108028482|XP_016955834.1|DBIA	LOC6624135|XP_002046283.1|DVIR
OG0007905	LOC108036737|XP_016968533.1|DBIA	LOC6628669|XP_002051825.1|DVIR
OG0007906	LOC108035698|XP_016966908.1|DBIA	LOC6623921|XP_032290860.1|DVIR
OG0007907	LOC108035297|XP_016966354.1|DBIA	LOC6622247|XP_002046940.1|DVIR
OG0007908	LOC108035298|XP_016966355.1|DBIA	LOC6624210|XP_002046939.1|DVIR
OG0007909	LOC108023451|XP_016948437.1|DBIA	LOC6633720|XP_002057085.1|DVIR
OG0007910	LOC108035952|XP_016967244.1|DBIA	LOC6622171|XP_002047569.1|DVIR
OG0007911	LOC108035653|XP_016966849.1|DBIA	LOC6636824|XP_015023707.1|DVIR
OG0007912	LOC108034800|XP_016965290.1|DBIA	LOC6636847|XP_015023704.2|DVIR
OG0007913	LOC108035654|XP_016966850.1|DBIA	LOC6636825|XP_002060274.1|DVIR
OG0007914	LOC108035165|XP_016966109.1|DBIA	LOC6624621|XP_002047493.2|DVIR
OG0007915	LOC108035691|XP_016966898.1|DBIA	LOC6622949|XP_002046503.1|DVIR
OG0007916	LOC108033718|XP_016963740.1|DBIA	LOC6623648|XP_002047342.2|DVIR
OG0007917	LOC108036260|XP_016967760.1|DBIA	LOC6635987|XP_002059305.1|DVIR
OG0007918	LOC108030327|XP_016958673.1|DBIA	LOC6635800|XP_032291907.1|DVIR
OG0007919	LOC108026843|XP_016953510.1|DBIA	LOC6625485|XP_002051030.3|DVIR
OG0007920	LOC108026835|XP_016953498.1|DBIA	LOC6626759|XP_032292460.1|DVIR
OG0007921	LOC108022193|XP_016946534.1|DBIA	LOC6625402|XP_002050143.2|DVIR
OG0007922	LOC108031160|XP_016959865.1|DBIA	LOC6632966|XP_032289832.1|DVIR
OG0007923	LOC108025738|XP_016951815.1|DBIA	LOC6634573|XP_002058185.2|DVIR
OG0007924	LOC108029704|XP_016957661.1|DBIA	LOC6636317|XP_002059877.1|DVIR
OG0007925	LOC108022446|XP_016946838.1|DBIA	LOC6625264|XP_002050627.1|DVIR
OG0007926	LOC108030154|XP_016958371.1|DBIA	LOC6627273|XP_002050650.1|DVIR
OG0007927	LOC108033895|XP_016964037.1|DBIA	LOC6627582|XP_032293503.1|DVIR
OG0007928	LOC108036756|XP_016968571.1|DBIA	LOC6633946|XP_032293761.1|DVIR
OG0007929	LOC108033960|XP_016964154.1|DBIA	LOC6627546|XP_032294477.1|DVIR
OG0007930	LOC108022187|XP_016946529.1|DBIA	LOC6627109|XP_002048965.1|DVIR
OG0007931	LOC108021864|XP_016946144.1|DBIA	LOC6628011|XP_002051315.1|DVIR
OG0007932	LOC108025807|XP_016951939.1|DBIA	LOC6636673|XP_002060151.1|DVIR
OG0007933	LOC108024983|XP_016950725.1|DBIA	LOC6630665|XP_002053444.2|DVIR
OG0007934	LOC108024996|XP_016950741.1|DBIA	LOC6628973|XP_002051365.1|DVIR
OG0007935	LOC108032508|XP_016961823.1|DBIA	LOC26531807|XP_032293844.1|DVIR
OG0007936	LOC108034115|XP_016964384.1|DBIA	LOC6627425|XP_002052410.1|DVIR
OG0007937	LOC108036782|XP_016968613.1|DBIA	LOC6628422|XP_002051861.1|DVIR
OG0007938	LOC108033918|XP_016964078.1|DBIA	LOC6629237|XP_032294022.1|DVIR
OG0007939	LOC108029139|XP_016956751.1|DBIA	LOC6627325|XP_002051921.1|DVIR
OG0007940	LOC108029140|XP_016956752.1|DBIA	LOC6627408|XP_002051919.2|DVIR
OG0007941	LOC108036688|XP_016968469.1|DBIA	LOC6625992|XP_002050015.2|DVIR
OG0007942	LOC108025848|XP_016952000.1|DBIA	LOC6636716|XP_002060189.2|DVIR
OG0007943	LOC108032348|XP_016961647.1|DBIA	LOC6634332|XP_002057685.3|DVIR
OG0007944	LOC108034798|XP_016965288.1|DBIA	LOC6636826|XP_002060275.3|DVIR
OG0007945	LOC108034194|XP_016964511.1|DBIA	LOC6635664|XP_002059199.1|DVIR
OG0007946	LOC108026556|XP_016952996.1|DBIA	LOC6634158|XP_002057525.1|DVIR
OG0007947	LOC108032760|XP_016962242.1|DBIA	LOC6634272|XP_002057689.1|DVIR
OG0007948	LOC108032676|XP_016962134.1|DBIA	LOC6634207|XP_032293404.1|DVIR
OG0007949	LOC108032565|XP_016961954.1|DBIA	LOC6633528|XP_002057356.1|DVIR
OG0007950	LOC108033373|XP_016963180.1|DBIA	LOC6628816|XP_032293951.1|DVIR
OG0007951	LOC108029159|XP_016956788.1|DBIA	LOC6628539|XP_032294258.1|DVIR
OG0007952	LOC108027864|XP_016954963.1|DBIA	LOC6628789|XP_002051932.1|DVIR
OG0007954	LOC108034033|XP_016964268.1|DBIA	LOC6628172|XP_015028018.1|DVIR
OG0007955	LOC108033748|XP_016963813.1|DBIA	LOC6629157|XP_032294328.1|DVIR
OG0007956	LOC108032375|XP_016961685.1|DBIA	LOC6628325|XP_032293664.1|DVIR
OG0007957	LOC108035253|XP_016966287.1|DBIA	LOC6634139|XP_032289035.1|DVIR
OG0007958	LOC108023973|XP_016949186.1|DBIA	LOC6631299|XP_002054938.1|DVIR
OG0007959	LOC108034031|XP_016964266.1|DBIA	LOC6629034|XP_002052811.1|DVIR
OG0007960	LOC108034184|XP_016964491.1|DBIA	LOC6628092|XP_002051152.1|DVIR
OG0007961	LOC108026439|XP_016952865.1|DBIA	LOC6632662|XP_002056468.1|DVIR
OG0007962	LOC108023538|XP_016948596.1|DBIA	LOC6634636|XP_032296403.1|DVIR
OG0007963	LOC108032724|XP_016962193.1|DBIA	LOC6634365|XP_002057706.1|DVIR
OG0007964	LOC108034279|XP_016964627.1|DBIA	LOC6628085|XP_002051169.1|DVIR
OG0007965	LOC108023831|XP_016948966.1|DBIA	LOC6628279|XP_002051472.3|DVIR
OG0007966	LOC108027751|XP_016954792.1|DBIA	LOC6627440|XP_002052241.1|DVIR
OG0007967	LOC108033831|XP_016963947.1|DBIA	LOC6628532|XP_002052055.1|DVIR
OG0007968	LOC108027765|XP_016954812.1|DBIA	LOC6627839|XP_002051729.3|DVIR
OG0007969	LOC108033764|XP_016963840.1|DBIA	LOC6628854|XP_002051240.1|DVIR
OG0007970	LOC108022859|XP_016947524.1|DBIA	LOC26530452|XP_015030203.1|DVIR
OG0007971	LOC108023540|XP_016948598.1|DBIA	LOC6635447|XP_002058987.1|DVIR
OG0007972	LOC108022338|XP_016946689.1|DBIA	LOC6625631|XP_002050756.2|DVIR
OG0007973	LOC108033806|XP_016963913.1|DBIA	LOC6628312|XP_032293986.1|DVIR
OG0007974	LOC108036138|XP_016967617.1|DBIA	LOC6633827|XP_002057106.1|DVIR
OG0007975	LOC108027211|XP_016954022.1|DBIA	LOC6629645|XP_032292889.1|DVIR
OG0007976	LOC108024234|XP_016949595.1|DBIA	LOC6632178|XP_002055276.1|DVIR
OG0007977	LOC108036765|XP_016968593.1|DBIA	LOC6628037|XP_002052685.1|DVIR
OG0007978	LOC108027677|XP_016954712.1|DBIA	LOC6628824|XP_002052589.1|DVIR
OG0007979	LOC108032728|XP_016962197.1|DBIA	LOC6628228|XP_002051176.3|DVIR
OG0007980	LOC108034146|XP_016964434.1|DBIA	LOC6628837|XP_032293989.1|DVIR
OG0007981	LOC108033120|XP_016962818.1|DBIA	LOC6634627|XP_002058026.1|DVIR
OG0007982	LOC108033728|XP_016963762.1|DBIA	LOC6627759|XP_002051132.2|DVIR
OG0007983	LOC108034109|XP_016964376.1|DBIA	LOC6627502|XP_002052785.1|DVIR
OG0007984	LOC108032579|XP_016961971.1|DBIA	LOC6633935|XP_015025300.1|DVIR
OG0007985	LOC108025963|XP_016952145.1|DBIA	LOC6629173|XP_002052368.2|DVIR
OG0007986	LOC108033808|XP_016963917.1|DBIA	LOC116651793|XP_032294712.1|DVIR
OG0007987	LOC108027857|XP_016954946.1|DBIA	LOC6628988|XP_002052119.2|DVIR
OG0007988	LOC108032766|XP_016962251.1|DBIA	LOC6634008|XP_002057829.1|DVIR
OG0007989	LOC108035150|XP_016966086.1|DBIA	LOC6636626|XP_002060090.1|DVIR
OG0007990	LOC108034183|XP_016964490.1|DBIA	LOC6628093|XP_002051153.1|DVIR
OG0007991	LOC108029155|XP_016956779.1|DBIA	LOC6627690|XP_032294474.1|DVIR
OG0007992	LOC108036788|XP_016968622.1|DBIA	LOC26530858|XP_015028869.1|DVIR
OG0007993	LOC108023876|XP_016949045.1|DBIA	LOC6629755|XP_002053897.3|DVIR
OG0007994	LOC108034020|XP_016964247.1|DBIA	LOC6633961|XP_002057763.1|DVIR
OG0007995	LOC108032598|XP_016962002.1|DBIA	LOC6634019|XP_032293421.1|DVIR
OG0007996	LOC108027578|XP_016954578.1|DBIA	LOC6635412|XP_015024632.1|DVIR
OG0007997	LOC108035967|XP_016967273.1|DBIA	LOC6622920|XP_002048034.2|DVIR
OG0007998	LOC108034042|XP_016964277.1|DBIA	LOC6627936|XP_002052661.1|DVIR
OG0007999	LOC108034308|XP_016964667.1|DBIA	LOC6629236|XP_015028501.1|DVIR
OG0008000	LOC108034273|XP_016964620.1|DBIA	LOC6629235|XP_002052611.1|DVIR
OG0008001	LOC108034203|XP_016964523.1|DBIA	LOC6635749|XP_002059220.1|DVIR
OG0008002	LOC108029099|XP_016956679.1|DBIA	LOC6627596|XP_002052827.1|DVIR
OG0008003	LOC108033931|XP_016964098.1|DBIA	LOC6635750|XP_002059221.2|DVIR
OG0008004	LOC108023511|XP_016948544.1|DBIA	LOC6631445|XP_032296252.1|DVIR
OG0008005	LOC108025720|XP_016951768.1|DBIA	LOC6636128|XP_032296267.1|DVIR
OG0008006	LOC108024048|XP_016949314.1|DBIA	LOC6634826|XP_032296372.1|DVIR
OG0008007	LOC108021966|XP_016946291.1|DBIA	LOC6633527|XP_002057355.1|DVIR
OG0008008	LOC108035915|XP_016967178.1|DBIA	LOC6622452|XP_002047596.2|DVIR
OG0008009	LOC108021898|XP_016946205.1|DBIA	LOC6633772|XP_002057304.1|DVIR
OG0008010	LOC108025797|XP_016951923.1|DBIA	LOC6636665|XP_002060143.2|DVIR
OG0008011	LOC108026751|XP_016953366.1|DBIA	LOC6627044|XP_002050074.2|DVIR
OG0008012	LOC108036182|XP_016967661.1|DBIA	LOC6626688|XP_002049825.3|DVIR
OG0008013	LOC108026923|XP_016953623.1|DBIA	LOC6625777|XP_002049127.2|DVIR
OG0008014	LOC108024987|XP_016950730.1|DBIA	LOC6629999|XP_002054712.1|DVIR
OG0008015	LOC108028590|XP_016955992.1|DBIA	LOC6623288|XP_002048549.1|DVIR
OG0008016	LOC108028592|XP_016955995.1|DBIA	LOC6623241|XP_002048551.1|DVIR
OG0008017	LOC108028792|XP_016956301.1|DBIA	LOC6633250|XP_032296576.1|DVIR
OG0008018	LOC108023190|XP_016947922.1|DBIA	LOC6635475|XP_002059004.2|DVIR
OG0008019	LOC108024008|XP_016949241.1|DBIA	LOC6634412|XP_032296330.1|DVIR
OG0008020	LOC108031542|XP_016960568.1|DBIA	LOC6632646|XP_002056545.1|DVIR
OG0008021	LOC108025678|XP_016951704.1|DBIA	LOC6635519|XP_002058937.2|DVIR
OG0008022	LOC108025235|XP_016951071.1|DBIA	LOC6630246|XP_002053910.1|DVIR
OG0008023	LOC108023667|XP_016948778.1|DBIA	LOC6631768|XP_002055176.1|DVIR
OG0008024	LOC108023708|XP_016948826.1|DBIA	LOC6631766|XP_002055174.1|DVIR
OG0008025	LOC108023192|XP_016947932.1|DBIA	LOC6635584|XP_032295673.1|DVIR
OG0008026	LOC108023297|XP_016948087.1|DBIA	LOC6635448|XP_032295915.1|DVIR
OG0008027	LOC108021981|XP_016946310.1|DBIA	LOC6634629|XP_032296425.1|DVIR
OG0008028	LOC108024223|XP_016949586.1|DBIA	LOC6630364|XP_002054900.1|DVIR
OG0008029	LOC108026371|XP_016952780.1|DBIA	LOC6630421|XP_002053296.1|DVIR
OG0008030	LOC108032920|XP_016962475.1|DBIA	LOC6632392|XP_002056628.1|DVIR
OG0008031	LOC108027860|XP_016954950.1|DBIA	LOC6634194|XP_002057787.1|DVIR
OG0008032	LOC108023884|XP_016949057.1|DBIA	LOC6629750|XP_002053892.2|DVIR
OG0008033	LOC108026280|XP_016952634.1|DBIA	LOC6632569|XP_002056328.2|DVIR
OG0008034	LOC108031732|XP_016960900.1|DBIA	LOC6631887|XP_032295406.1|DVIR
OG0008035	LOC108025940|XP_016952127.1|DBIA	LOC6631463|XP_002054927.2|DVIR
OG0008036	LOC108026120|XP_016952312.1|DBIA	LOC6632617|XP_002056317.1|DVIR
OG0008037	LOC108026116|XP_016952305.1|DBIA	LOC6629820|XP_032289718.1|DVIR
OG0008038	LOC108021943|XP_016946260.1|DBIA	LOC6631715|XP_032295616.1|DVIR
OG0008039	LOC108031567|XP_016960614.1|DBIA	LOC6629989|XP_002054171.3|DVIR
OG0008040	LOC108023871|XP_016949039.1|DBIA	LOC6629329|XP_002053870.1|DVIR
OG0008041	LOC108025700|XP_016951725.1|DBIA	LOC6631427|XP_015026366.1|DVIR
OG0008042	LOC108027424|XP_016954361.1|DBIA	LOC6629849|XP_002054470.1|DVIR
OG0008043	LOC108023598|XP_016948694.1|DBIA	LOC6633430|XP_002057223.1|DVIR
OG0008044	LOC108024120|XP_016949390.1|DBIA	LOC6633594|XP_002056806.1|DVIR
OG0008045	LOC108025948|XP_016952135.1|DBIA	LOC6635579|XP_002058993.3|DVIR
OG0008046	LOC108032011|XP_016961300.1|DBIA	LOC6629994|XP_002054176.1|DVIR
OG0008047	LOC108027297|XP_016954178.1|DBIA	LOC6629649|XP_002053559.2|DVIR
