Orthogroup	DBIA.longest_only	DEUG.longest_only
OG0007837	LOC108027141|XP_016953849.1|DBIA	LOC108115282|XP_017082131.1|DEUG
OG0007838	LOC108027079|XP_016953783.1|DBIA	LOC108115253|XP_017082099.1|DEUG
OG0007839	LOC108023222|XP_016947983.1|DBIA	LOC108103154|XP_017064021.1|DEUG
OG0007840	LOC108025505|XP_016951516.1|DBIA	LOC108111445|XP_017076403.1|DEUG
OG0007841	LOC108031229|XP_016959953.1|DBIA	LOC108109568|XP_017073633.1|DEUG
OG0007842	LOC108026261|XP_016952603.1|DBIA	LOC108116019|XP_017083194.1|DEUG
OG0007843	LOC108026096|XP_016952285.1|DBIA	LOC108115955|XP_017083081.1|DEUG
OG0007844	LOC108029905|XP_016957885.1|DBIA	LOC108112253|XP_017077564.1|DEUG
OG0007845	LOC108031125|XP_016959826.1|DBIA	LOC108117006|XP_017084663.1|DEUG
OG0007846	LOC108024206|XP_016949548.1|DBIA	LOC108103696|XP_017064781.1|DEUG
OG0007847	LOC108026399|XP_016952811.1|DBIA	LOC108116691|XP_017084194.1|DEUG
OG0007848	LOC108026400|XP_016952812.1|DBIA	LOC108116692|XP_017084195.1|DEUG
OG0007849	LOC108031789|XP_016960991.1|DBIA	LOC108110275|XP_017074754.1|DEUG
OG0007850	LOC108031788|XP_016960990.1|DBIA	LOC108110264|XP_017074744.1|DEUG
OG0007851	LOC108025066|XP_016950812.1|DBIA	LOC108115778|XP_017082838.1|DEUG
OG0007852	LOC108027057|XP_016953755.1|DBIA	LOC108111807|XP_017076897.1|DEUG
OG0007853	LOC108024844|XP_016950471.1|DBIA	LOC108115954|XP_017083080.1|DEUG
OG0007854	LOC108026342|XP_016952735.1|DBIA	LOC108116687|XP_017084189.1|DEUG
OG0007855	LOC108031235|XP_016959960.1|DBIA	LOC108108367|XP_017071903.1|DEUG
OG0007856	LOC108026401|XP_016952813.1|DBIA	LOC108116693|XP_017084196.1|DEUG
OG0007857	LOC108024721|XP_016950302.1|DBIA	LOC108116672|XP_017084158.1|DEUG
OG0007858	LOC108036105|XP_016967566.1|DBIA	LOC108106104|XP_017068467.1|DEUG
OG0007859	LOC108023205|XP_016947957.1|DBIA	LOC108103134|XP_017063993.1|DEUG
OG0007860	LOC108032110|XP_016961430.1|DBIA	LOC108116420|XP_017083796.1|DEUG
OG0007861	LOC108031561|XP_016960595.1|DBIA	LOC108116301|XP_017083579.1|DEUG
OG0007862	LOC108025190|XP_016950989.1|DBIA	LOC108111319|XP_017076203.1|DEUG
OG0007863	LOC108033759|XP_016963825.1|DBIA	LOC108118407|XP_017086571.1|DEUG
OG0007864	LOC108031888|XP_016961143.1|DBIA	LOC108109526|XP_017073575.1|DEUG
OG0007865	LOC108035339|XP_016966413.1|DBIA	LOC108114432|XP_017080912.1|DEUG
OG0007866	LOC108024695|XP_016950263.1|DBIA	LOC108117067|XP_017084729.1|DEUG
OG0007867	LOC108031970|XP_016961251.1|DBIA	LOC108115698|XP_017082757.1|DEUG
OG0007868	LOC108026105|XP_016952294.1|DBIA	LOC108113699|XP_017079864.1|DEUG
OG0007869	LOC108033057|XP_016962687.1|DBIA	LOC108103207|XP_017064086.1|DEUG
OG0007870	LOC108028422|XP_016955738.1|DBIA	LOC108114147|XP_017080421.1|DEUG
OG0007871	LOC108026550|XP_016952992.1|DBIA	LOC108110097|XP_017074481.1|DEUG
OG0007872	LOC108028580|XP_016955976.1|DBIA	LOC108102737|XP_017063374.1|DEUG
OG0007873	LOC108028552|XP_016955944.1|DBIA	LOC108102746|XP_017063386.1|DEUG
OG0007874	LOC108032498|XP_016961809.1|DBIA	LOC108104429|XP_017065973.1|DEUG
OG0007875	LOC108036454|XP_016968105.1|DBIA	LOC108112166|XP_017077428.1|DEUG
OG0007876	LOC108033201|XP_016962936.1|DBIA	LOC108103273|XP_017064174.1|DEUG
OG0007877	LOC108026161|XP_016952387.1|DBIA	LOC108110022|XP_017074355.1|DEUG
OG0007878	LOC108030344|XP_016958698.1|DBIA	LOC108109253|XP_017073225.1|DEUG
OG0007879	LOC108028452|XP_016955784.1|DBIA	LOC108108545|XP_017072108.1|DEUG
OG0007880	LOC108023953|XP_016949135.1|DBIA	LOC108110406|XP_017074963.1|DEUG
OG0007881	LOC108035527|XP_016966685.1|DBIA	LOC108108181|XP_017071614.1|DEUG
OG0007882	LOC108035159|XP_016966103.1|DBIA	LOC108108138|XP_017071552.1|DEUG
OG0007883	LOC108035158|XP_016966096.1|DBIA	LOC108108029|XP_017071386.1|DEUG
OG0007884	LOC108034411|XP_016964783.1|DBIA	LOC108114018|XP_017080253.1|DEUG
OG0007885	LOC108036456|XP_016968109.1|DBIA	LOC108112168|XP_017077432.1|DEUG
OG0007887	LOC108035156|XP_016966095.1|DBIA	LOC108108137|XP_017071551.1|DEUG
OG0007888	LOC108028627|XP_016956036.1|DBIA	LOC108114607|XP_017081158.1|DEUG
OG0007889	LOC108028786|XP_016956255.1|DBIA	LOC108114727|XP_017081324.1|DEUG
OG0007890	LOC108035461|XP_016966592.1|DBIA	LOC108109849|XP_017074096.1|DEUG
OG0007891	LOC108026185|XP_016952463.1|DBIA	LOC108105554|XP_017067682.1|DEUG
OG0007892	LOC108025751|XP_016951838.1|DBIA	LOC108113666|XP_017079831.1|DEUG
OG0007893	LOC108022786|XP_016947401.1|DBIA	LOC108109186|XP_017073108.1|DEUG
OG0007894	LOC108030205|XP_016958455.1|DBIA	LOC108108270|XP_017071716.1|DEUG
OG0007895	LOC108029663|XP_016957582.1|DBIA	LOC108104641|XP_017066305.1|DEUG
OG0007896	LOC108035657|XP_016966853.1|DBIA	LOC108114666|XP_017081233.1|DEUG
OG0007897	LOC108035602|XP_016966769.1|DBIA	LOC108108206|XP_017071652.1|DEUG
OG0007899	LOC108028437|XP_016955756.1|DBIA	LOC108108574|XP_017072154.1|DEUG
OG0007902	LOC108026681|XP_016953256.1|DBIA	LOC108110101|XP_017074483.1|DEUG
OG0007903	LOC108035235|XP_016966256.1|DBIA	LOC108114565|XP_017081104.1|DEUG
OG0007904	LOC108028482|XP_016955834.1|DBIA	LOC108114535|XP_017081062.1|DEUG
OG0007905	LOC108036737|XP_016968533.1|DBIA	LOC108118338|XP_017086461.1|DEUG
OG0007906	LOC108035698|XP_016966908.1|DBIA	LOC108108143|XP_017071559.1|DEUG
OG0007907	LOC108035297|XP_016966354.1|DBIA	LOC108107551|XP_017070593.1|DEUG
OG0007908	LOC108035298|XP_016966355.1|DBIA	LOC108107552|XP_017070596.1|DEUG
OG0007909	LOC108023451|XP_016948437.1|DBIA	LOC108104415|XP_017065959.1|DEUG
OG0007910	LOC108035952|XP_016967244.1|DBIA	LOC108108643|XP_017072233.1|DEUG
OG0007911	LOC108035653|XP_016966849.1|DBIA	LOC108107976|XP_017071309.1|DEUG
OG0007912	LOC108034800|XP_016965290.1|DBIA	LOC108113707|XP_017079878.1|DEUG
OG0007913	LOC108035654|XP_016966850.1|DBIA	LOC108107982|XP_017071314.1|DEUG
OG0007914	LOC108035165|XP_016966109.1|DBIA	LOC108107946|XP_017071266.1|DEUG
OG0007915	LOC108035691|XP_016966898.1|DBIA	LOC108114221|XP_017080563.1|DEUG
OG0007916	LOC108033718|XP_016963740.1|DBIA	LOC108102494|XP_017063000.1|DEUG
OG0007917	LOC108036260|XP_016967760.1|DBIA	LOC108104457|XP_017066009.1|DEUG
OG0007918	LOC108030327|XP_016958673.1|DBIA	LOC108112861|XP_017078676.1|DEUG
OG0007919	LOC108026843|XP_016953510.1|DBIA	LOC108113019|XP_017078933.1|DEUG
OG0007920	LOC108026835|XP_016953498.1|DBIA	LOC108109290|XP_017073273.1|DEUG
OG0007921	LOC108022193|XP_016946534.1|DBIA	LOC108106790|XP_017069524.1|DEUG
OG0007922	LOC108031160|XP_016959865.1|DBIA	LOC108111819|XP_017076912.1|DEUG
OG0007923	LOC108025738|XP_016951815.1|DBIA	LOC108117595|XP_017085597.1|DEUG
OG0007924	LOC108029704|XP_016957661.1|DBIA	LOC108113203|XP_017079223.1|DEUG
OG0007925	LOC108022446|XP_016946838.1|DBIA	LOC108107488|XP_017070523.1|DEUG
OG0007926	LOC108030154|XP_016958371.1|DBIA	LOC108112831|XP_017078626.1|DEUG
OG0007927	LOC108033895|XP_016964037.1|DBIA	LOC108107055|XP_017069907.1|DEUG
OG0007928	LOC108036756|XP_016968571.1|DBIA	LOC108110678|XP_017075290.1|DEUG
OG0007929	LOC108033960|XP_016964154.1|DBIA	LOC108107002|XP_017069832.1|DEUG
OG0007930	LOC108022187|XP_016946529.1|DBIA	LOC108107222|XP_017070128.1|DEUG
OG0007931	LOC108021864|XP_016946144.1|DBIA	LOC108104208|XP_017065677.1|DEUG
OG0007932	LOC108025807|XP_016951939.1|DBIA	LOC108102982|XP_017063781.1|DEUG
OG0007933	LOC108024983|XP_016950725.1|DBIA	LOC108111501|XP_017076502.1|DEUG
OG0007934	LOC108024996|XP_016950741.1|DBIA	LOC108114947|XP_017081621.1|DEUG
OG0007935	LOC108032508|XP_016961823.1|DBIA	LOC108110418|XP_017074975.1|DEUG
OG0007936	LOC108034115|XP_016964384.1|DBIA	LOC108110786|XP_017075495.1|DEUG
OG0007937	LOC108036782|XP_016968613.1|DBIA	LOC108107009|XP_017069842.1|DEUG
OG0007938	LOC108033918|XP_016964078.1|DBIA	LOC108111000|XP_017075798.1|DEUG
OG0007939	LOC108029139|XP_016956751.1|DBIA	LOC108110925|XP_017075693.1|DEUG
OG0007940	LOC108029140|XP_016956752.1|DBIA	LOC108110933|XP_017075705.1|DEUG
OG0007942	LOC108025848|XP_016952000.1|DBIA	LOC108115197|XP_017082007.1|DEUG
OG0007943	LOC108032348|XP_016961647.1|DBIA	LOC108110416|XP_017074973.1|DEUG
OG0007944	LOC108034798|XP_016965288.1|DBIA	LOC108113687|XP_017079856.1|DEUG
OG0007945	LOC108034194|XP_016964511.1|DBIA	LOC108110703|XP_017075335.1|DEUG
OG0007946	LOC108026556|XP_016952996.1|DBIA	LOC108107354|XP_017070342.1|DEUG
OG0007947	LOC108032760|XP_016962242.1|DBIA	LOC108110672|XP_017075280.1|DEUG
OG0007948	LOC108032676|XP_016962134.1|DBIA	LOC108105174|XP_017067111.1|DEUG
OG0007949	LOC108032565|XP_016961954.1|DBIA	LOC108103284|XP_017064184.1|DEUG
OG0007950	LOC108033373|XP_016963180.1|DBIA	LOC108115422|XP_017082347.1|DEUG
OG0007951	LOC108029159|XP_016956788.1|DBIA	LOC108102634|XP_017063241.1|DEUG
OG0007952	LOC108027864|XP_016954963.1|DBIA	LOC108102627|XP_017063229.1|DEUG
OG0007954	LOC108034033|XP_016964268.1|DBIA	LOC108107152|XP_017070050.1|DEUG
OG0007955	LOC108033748|XP_016963813.1|DBIA	LOC108110479|XP_017075043.1|DEUG
OG0007956	LOC108032375|XP_016961685.1|DBIA	LOC108114850|XP_017081485.1|DEUG
OG0007957	LOC108035253|XP_016966287.1|DBIA	LOC108111186|XP_017076060.1|DEUG
OG0007958	LOC108023973|XP_016949186.1|DBIA	LOC108102962|XP_017063748.1|DEUG
OG0007959	LOC108034031|XP_016964266.1|DBIA	LOC108105657|XP_017067834.1|DEUG
OG0007960	LOC108034184|XP_016964491.1|DBIA	LOC108110824|XP_017075548.1|DEUG
OG0007961	LOC108026439|XP_016952865.1|DBIA	LOC108113799|XP_017079996.1|DEUG
OG0007962	LOC108023538|XP_016948596.1|DBIA	LOC108105468|XP_017067556.1|DEUG
OG0007963	LOC108032724|XP_016962193.1|DBIA	LOC108110886|XP_017075632.1|DEUG
OG0007964	LOC108034279|XP_016964627.1|DBIA	LOC108106998|XP_017069827.1|DEUG
OG0007965	LOC108023831|XP_016948966.1|DBIA	LOC108113454|XP_017079519.1|DEUG
OG0007966	LOC108027751|XP_016954792.1|DBIA	LOC108111065|XP_017075887.1|DEUG
OG0007967	LOC108033831|XP_016963947.1|DBIA	LOC108115500|XP_017082479.1|DEUG
OG0007968	LOC108027765|XP_016954812.1|DBIA	LOC108110991|XP_017075792.1|DEUG
OG0007969	LOC108033764|XP_016963840.1|DBIA	LOC108110900|XP_017075648.1|DEUG
OG0007970	LOC108022859|XP_016947524.1|DBIA	LOC108113166|XP_017079170.1|DEUG
OG0007971	LOC108023540|XP_016948598.1|DBIA	LOC108111874|XP_017076991.1|DEUG
OG0007972	LOC108022338|XP_016946689.1|DBIA	LOC108106292|XP_017068750.1|DEUG
OG0007973	LOC108033806|XP_016963913.1|DBIA	LOC108104152|XP_017065542.1|DEUG
OG0007974	LOC108036138|XP_016967617.1|DBIA	LOC108103902|XP_017065134.1|DEUG
OG0007975	LOC108027211|XP_016954022.1|DBIA	LOC108115315|XP_017082209.1|DEUG
OG0007976	LOC108024234|XP_016949595.1|DBIA	LOC108118097|XP_017086139.1|DEUG
OG0007977	LOC108036765|XP_016968593.1|DBIA	LOC108106157|XP_017068555.1|DEUG
OG0007978	LOC108027677|XP_016954712.1|DBIA	LOC108102522|XP_017063048.1|DEUG
OG0007979	LOC108032728|XP_016962197.1|DBIA	LOC108114851|XP_017081486.1|DEUG
OG0007980	LOC108034146|XP_016964434.1|DBIA	LOC108115516|XP_017082504.1|DEUG
OG0007981	LOC108033120|XP_016962818.1|DBIA	LOC108110048|XP_017074413.1|DEUG
OG0007982	LOC108033728|XP_016963762.1|DBIA	LOC108111796|XP_017076879.1|DEUG
OG0007983	LOC108034109|XP_016964376.1|DBIA	LOC108105701|XP_017067900.1|DEUG
OG0007984	LOC108032579|XP_016961971.1|DBIA	LOC108107121|XP_017070002.1|DEUG
OG0007985	LOC108025963|XP_016952145.1|DBIA	LOC108110335|XP_017074855.1|DEUG
OG0007986	LOC108033808|XP_016963917.1|DBIA	LOC108104142|XP_017065532.1|DEUG
OG0007987	LOC108027857|XP_016954946.1|DBIA	LOC108110666|XP_017075272.1|DEUG
OG0007988	LOC108032766|XP_016962251.1|DBIA	LOC108114878|XP_017081525.1|DEUG
OG0007989	LOC108035150|XP_016966086.1|DBIA	LOC108111108|XP_017075942.1|DEUG
OG0007990	LOC108034183|XP_016964490.1|DBIA	LOC108110820|XP_017075544.1|DEUG
OG0007991	LOC108029155|XP_016956779.1|DBIA	LOC108110967|XP_017075755.1|DEUG
OG0007992	LOC108036788|XP_016968622.1|DBIA	LOC108110836|XP_017075565.1|DEUG
OG0007993	LOC108023876|XP_016949045.1|DBIA	LOC108109369|XP_017073335.1|DEUG
OG0007994	LOC108034020|XP_016964247.1|DBIA	LOC108110776|XP_017075484.1|DEUG
OG0007995	LOC108032598|XP_016962002.1|DBIA	LOC108105837|XP_017068072.1|DEUG
OG0007996	LOC108027578|XP_016954578.1|DBIA	LOC108106053|XP_017068397.1|DEUG
OG0007997	LOC108035967|XP_016967273.1|DBIA	LOC108108494|XP_017072037.1|DEUG
OG0007998	LOC108034042|XP_016964277.1|DBIA	LOC108107112|XP_017069990.1|DEUG
OG0007999	LOC108034308|XP_016964667.1|DBIA	LOC108111050|XP_017075868.1|DEUG
OG0008000	LOC108034273|XP_016964620.1|DBIA	LOC108110872|XP_017075607.1|DEUG
OG0008001	LOC108034203|XP_016964523.1|DBIA	LOC108104104|XP_017065492.1|DEUG
OG0008002	LOC108029099|XP_016956679.1|DBIA	LOC108110781|XP_017075489.1|DEUG
OG0008003	LOC108033931|XP_016964098.1|DBIA	LOC108104107|XP_017065495.1|DEUG
OG0008004	LOC108023511|XP_016948544.1|DBIA	LOC108105445|XP_017067519.1|DEUG
OG0008005	LOC108025720|XP_016951768.1|DBIA	LOC108110134|XP_017074529.1|DEUG
OG0008006	LOC108024048|XP_016949314.1|DBIA	LOC108105064|XP_017066972.1|DEUG
OG0008007	LOC108021966|XP_016946291.1|DBIA	LOC108110304|XP_017074803.1|DEUG
OG0008008	LOC108035915|XP_016967178.1|DBIA	LOC108108626|XP_017072215.1|DEUG
OG0008009	LOC108021898|XP_016946205.1|DBIA	LOC108110404|XP_017074961.1|DEUG
OG0008010	LOC108025797|XP_016951923.1|DBIA	LOC108103009|XP_017063822.1|DEUG
OG0008011	LOC108026751|XP_016953366.1|DBIA	LOC108112895|XP_017078741.1|DEUG
OG0008012	LOC108036182|XP_016967661.1|DBIA	LOC108113257|XP_017079295.1|DEUG
OG0008013	LOC108026923|XP_016953623.1|DBIA	LOC108109283|XP_017073263.1|DEUG
OG0008014	LOC108024987|XP_016950730.1|DBIA	LOC108114950|XP_017081625.1|DEUG
OG0008015	LOC108028590|XP_016955992.1|DBIA	LOC108114614|XP_017081166.1|DEUG
OG0008016	LOC108028592|XP_016955995.1|DBIA	LOC108114616|XP_017081168.1|DEUG
OG0008017	LOC108028792|XP_016956301.1|DBIA	LOC108103848|XP_017065034.1|DEUG
OG0008018	LOC108023190|XP_016947922.1|DBIA	LOC108118518|XP_017086752.1|DEUG
OG0008019	LOC108024008|XP_016949241.1|DBIA	LOC108105068|XP_017066977.1|DEUG
OG0008020	LOC108031542|XP_016960568.1|DBIA	LOC108117288|XP_017085132.1|DEUG
OG0008021	LOC108025678|XP_016951704.1|DBIA	LOC108118128|XP_017086167.1|DEUG
OG0008022	LOC108025235|XP_016951071.1|DBIA	LOC108115817|XP_017082897.1|DEUG
OG0008023	LOC108023667|XP_016948778.1|DBIA	LOC108118540|XP_017086782.1|DEUG
OG0008024	LOC108023708|XP_016948826.1|DBIA	LOC108118541|XP_017086783.1|DEUG
OG0008025	LOC108023192|XP_016947932.1|DBIA	LOC108118546|XP_017086788.1|DEUG
OG0008026	LOC108023297|XP_016948087.1|DBIA	LOC108111875|XP_017076992.1|DEUG
OG0008027	LOC108021981|XP_016946310.1|DBIA	LOC108110313|XP_017074816.1|DEUG
OG0008028	LOC108024223|XP_016949586.1|DBIA	LOC108105274|XP_017067249.1|DEUG
OG0008029	LOC108026371|XP_016952780.1|DBIA	LOC108116645|XP_017084119.1|DEUG
OG0008030	LOC108032920|XP_016962475.1|DBIA	LOC108115005|XP_017081735.1|DEUG
OG0008031	LOC108027860|XP_016954950.1|DBIA	LOC108111160|XP_017076021.1|DEUG
OG0008032	LOC108023884|XP_016949057.1|DBIA	LOC108109388|XP_017073374.1|DEUG
OG0008033	LOC108026280|XP_016952634.1|DBIA	LOC108116435|XP_017083824.1|DEUG
OG0008034	LOC108031732|XP_016960900.1|DBIA	LOC108111778|XP_017076835.1|DEUG
OG0008035	LOC108025940|XP_016952127.1|DBIA	LOC108103021|XP_017063836.1|DEUG
OG0008036	LOC108026120|XP_016952312.1|DBIA	LOC108113786|XP_017079981.1|DEUG
OG0008037	LOC108026116|XP_016952305.1|DBIA	LOC108113713|XP_017079881.1|DEUG
OG0008038	LOC108021943|XP_016946260.1|DBIA	LOC108110326|XP_017074840.1|DEUG
OG0008039	LOC108031567|XP_016960614.1|DBIA	LOC108117201|XP_017085003.1|DEUG
OG0008040	LOC108023871|XP_016949039.1|DBIA	LOC108109390|XP_017073376.1|DEUG
OG0008041	LOC108025700|XP_016951725.1|DBIA	LOC108102942|XP_017063701.1|DEUG
OG0008042	LOC108027424|XP_016954361.1|DBIA	LOC108111785|XP_017076859.1|DEUG
OG0008043	LOC108023598|XP_016948694.1|DBIA	LOC108103316|XP_017064235.1|DEUG
OG0008044	LOC108024120|XP_016949390.1|DBIA	LOC108103673|XP_017064721.1|DEUG
OG0008045	LOC108025948|XP_016952135.1|DBIA	LOC108118287|XP_017086377.1|DEUG
OG0008046	LOC108032011|XP_016961300.1|DBIA	LOC108117170|XP_017084940.1|DEUG
OG0008047	LOC108027297|XP_016954178.1|DBIA	LOC108110167|XP_017074579.1|DEUG
OG0008048	LOC108031705|XP_016960857.1|DBIA	LOC108117228|XP_017085049.1|DEUG
OG0008049	LOC108027294|XP_016954175.1|DBIA	LOC108110233|XP_017074708.1|DEUG
OG0008050	LOC108026292|XP_016952648.1|DBIA	LOC108113589|XP_017079724.1|DEUG
OG0008051	LOC108031667|XP_016960796.1|DBIA	LOC108117236|XP_017085060.1|DEUG
OG0008052	LOC108026258|XP_016952601.1|DBIA	LOC108116314|XP_017083593.1|DEUG
OG0008053	LOC108036888|XP_016968756.1|DBIA	LOC108118343|XP_017086475.1|DEUG
OG0008054	LOC108023615|XP_016948710.1|DBIA	LOC108105448|XP_017067524.1|DEUG
OG0008055	LOC108023672|XP_016948783.1|DBIA	LOC108111884|XP_017077007.1|DEUG
OG0008056	LOC108023219|XP_016947978.1|DBIA	LOC108102429|XP_017062896.1|DEUG
OG0008057	LOC108027029|XP_016953714.1|DBIA	LOC108115362|XP_017082278.1|DEUG
OG0008058	LOC108024595|XP_016950092.1|DBIA	LOC108111667|XP_017076688.1|DEUG
OG0008059	LOC108027398|XP_016954325.1|DBIA	LOC108115336|XP_017082239.1|DEUG
OG0008060	LOC108024513|XP_016949950.1|DBIA	LOC108116335|XP_017083639.1|DEUG
OG0008061	LOC108023801|XP_016948931.1|DBIA	LOC108117434|XP_017085338.1|DEUG
OG0008062	LOC108026633|XP_016953147.1|DBIA	LOC108110100|XP_017074482.1|DEUG
OG0008063	LOC108027425|XP_016954362.1|DBIA	LOC108111786|XP_017076861.1|DEUG
OG0008064	LOC108025732|XP_016951800.1|DBIA	LOC108103624|XP_017064658.1|DEUG
OG0008065	LOC108023762|XP_016948892.1|DBIA	LOC108109756|XP_017073917.1|DEUG
OG0008066	LOC108028880|XP_016956377.1|DBIA	LOC108102397|XP_017062827.1|DEUG
OG0008067	LOC108025766|XP_016951850.1|DBIA	LOC108102947|XP_017063712.1|DEUG
OG0008068	LOC108025925|XP_016952105.1|DBIA	LOC108103027|XP_017063843.1|DEUG
OG0008069	LOC108026010|XP_016952190.1|DBIA	LOC108105624|XP_017067798.1|DEUG
OG0008070	LOC108031706|XP_016960858.1|DBIA	LOC108117229|XP_017085052.1|DEUG
OG0008071	LOC108032573|XP_016961966.1|DBIA	LOC108103287|XP_017064187.1|DEUG
OG0008072	LOC108024191|XP_016949526.1|DBIA	LOC108103753|XP_017064853.1|DEUG
OG0008073	LOC108033196|XP_016962931.1|DBIA	LOC108115225|XP_017082069.1|DEUG
OG0008075	LOC108022151|XP_016946482.1|DBIA	LOC108112159|XP_017077397.1|DEUG
OG0008076	LOC108023434|XP_016948412.1|DBIA	LOC108103306|XP_017064218.1|DEUG
OG0008077	LOC108032941|XP_016962504.1|DBIA	LOC108114969|XP_017081670.1|DEUG
OG0008078	LOC108033155|XP_016962871.1|DBIA	LOC108103247|XP_017064139.1|DEUG
OG0008079	LOC108026671|XP_016953211.1|DBIA	LOC108110108|XP_017074492.1|DEUG
OG0008080	LOC108023657|XP_016948765.1|DBIA	LOC108103317|XP_017064236.1|DEUG
OG0008081	LOC108023468|XP_016948474.1|DBIA	LOC108103639|XP_017064679.1|DEUG
OG0008082	LOC108025169|XP_016950936.1|DBIA	LOC108115781|XP_017082842.1|DEUG
OG0008083	LOC108027205|XP_016954003.1|DBIA	LOC108115376|XP_017082300.1|DEUG
OG0008084	LOC108032023|XP_016961322.1|DBIA	LOC108109579|XP_017073645.1|DEUG
OG0008085	LOC108025179|XP_016950976.1|DBIA	LOC108113558|XP_017079640.1|DEUG
OG0008086	LOC108027202|XP_016953998.1|DBIA	LOC108115338|XP_017082241.1|DEUG
OG0008087	LOC108024012|XP_016949259.1|DBIA	LOC108110091|XP_017074472.1|DEUG
OG0008088	LOC108025615|XP_016951637.1|DBIA	LOC108103366|XP_017064302.1|DEUG
OG0008089	LOC108029611|XP_016957486.1|DBIA	LOC108102840|XP_017063522.1|DEUG
OG0008090	LOC108024176|XP_016949489.1|DBIA	LOC108105538|XP_017067659.1|DEUG
OG0008091	LOC108026154|XP_016952378.1|DBIA	LOC108116620|XP_017084084.1|DEUG
OG0008092	LOC108031523|XP_016960535.1|DBIA	LOC108117127|XP_017084849.1|DEUG
OG0008093	LOC108023475|XP_016948486.1|DBIA	LOC108117384|XP_017085272.1|DEUG
OG0008094	LOC108034137|XP_016964415.1|DBIA	LOC108104091|XP_017065476.1|DEUG
OG0008095	LOC108025379|XP_016951340.1|DBIA	LOC108116386|XP_017083733.1|DEUG
OG0008096	LOC108024218|XP_016949572.1|DBIA	LOC108118523|XP_017086760.1|DEUG
OG0008097	LOC108023582|XP_016948667.1|DBIA	LOC108118079|XP_017086111.1|DEUG
OG0008098	LOC108035692|XP_016966900.1|DBIA	LOC108106008|XP_017068342.1|DEUG
OG0008099	LOC108028774|XP_016956241.1|DBIA	LOC108114326|XP_017080733.1|DEUG
OG0008100	LOC108031590|XP_016960648.1|DBIA	LOC108117505|XP_017085477.1|DEUG
OG0008101	LOC108023971|XP_016949183.1|DBIA	LOC108102956|XP_017063736.1|DEUG
OG0008102	LOC108026174|XP_016952437.1|DBIA	LOC108116320|XP_017083616.1|DEUG
OG0008103	LOC108024166|XP_016949470.1|DBIA	LOC108103780|XP_017064900.1|DEUG
OG0008104	LOC108030567|XP_016958956.1|DBIA	LOC108118253|XP_017086332.1|DEUG
OG0008105	LOC108031680|XP_016960812.1|DBIA	LOC108116165|XP_017083390.1|DEUG
OG0008106	LOC108030840|XP_016959461.1|DBIA	LOC108116741|XP_017084248.1|DEUG
OG0008107	LOC108025509|XP_016951520.1|DBIA	LOC108116502|XP_017083924.1|DEUG
OG0008108	LOC108023613|XP_016948709.1|DBIA	LOC108105447|XP_017067523.1|DEUG
OG0008109	LOC108021975|XP_016946305.1|DBIA	LOC108110329|XP_017074849.1|DEUG
OG0008110	LOC108025608|XP_016951632.1|DBIA	LOC108117586|XP_017085579.1|DEUG
OG0008111	LOC108023733|XP_016948860.1|DBIA	LOC108105489|XP_017067597.1|DEUG
OG0008112	LOC108023277|XP_016948052.1|DBIA	LOC108104370|XP_017065872.1|DEUG
OG0008113	LOC108036447|XP_016968084.1|DBIA	LOC108103841|XP_017065019.1|DEUG
OG0008114	LOC108036439|XP_016968070.1|DBIA	LOC108103800|XP_017064970.1|DEUG
OG0008115	LOC108033061|XP_016962699.1|DBIA	LOC108103420|XP_017064366.1|DEUG
OG0008116	LOC108033097|XP_016962782.1|DBIA	LOC108103421|XP_017064376.1|DEUG
OG0008117	LOC108023974|XP_016949187.1|DBIA	LOC108105019|XP_017066904.1|DEUG
OG0008118	LOC108023268|XP_016948041.1|DBIA	LOC108105491|XP_017067599.1|DEUG
OG0008119	LOC108024161|XP_016949462.1|DBIA	LOC108105008|XP_017066877.1|DEUG
OG0008120	LOC108025893|XP_016952064.1|DBIA	LOC108111864|XP_017076978.1|DEUG
OG0008121	LOC108029768|XP_016957766.1|DBIA	LOC108113381|XP_017079442.1|DEUG
OG0008122	LOC108023409|XP_016948356.1|DBIA	LOC108109755|XP_017073913.1|DEUG
OG0008123	LOC108033177|XP_016962904.1|DBIA	LOC108103266|XP_017064166.1|DEUG
OG0008124	LOC108023618|XP_016948714.1|DBIA	LOC108105501|XP_017067614.1|DEUG
OG0008125	LOC108021957|XP_016946276.1|DBIA	LOC108110301|XP_017074798.1|DEUG
OG0008126	LOC108023766|XP_016948896.1|DBIA	LOC108103201|XP_017064079.1|DEUG
OG0008127	LOC108023421|XP_016948395.1|DBIA	LOC108109726|XP_017073861.1|DEUG
OG0008128	LOC108033228|XP_016962984.1|DBIA	LOC108110113|XP_017074499.1|DEUG
OG0008129	LOC108023699|XP_016948816.1|DBIA	LOC108103252|XP_017064146.1|DEUG
OG0008130	LOC108024744|XP_016950333.1|DBIA	LOC108105060|XP_017066968.1|DEUG
OG0008131	LOC108023716|XP_016948836.1|DBIA	LOC108105505|XP_017067616.1|DEUG
OG0008132	LOC108026307|XP_016952680.1|DBIA	LOC108116681|XP_017084171.1|DEUG
OG0008133	LOC108033129|XP_016962841.1|DBIA	LOC108103881|XP_017065098.1|DEUG
OG0008134	LOC108023604|XP_016948699.1|DBIA	LOC108103254|XP_017064148.1|DEUG
