Orthogroup	DBIA.longest_only	DKIK.longest_only
OG0010080	LOC108034702|XP_016965132.1|DBIA	LOC108072702|XP_017019428.1|DKIK
OG0010081	LOC108029881|XP_016957864.1|DBIA	LOC108078776|XP_017028309.1|DKIK
OG0010082	LOC108034409|XP_016964780.1|DBIA	LOC108079728|XP_017029628.1|DKIK
OG0010083	LOC108035063|XP_016965941.1|DBIA	LOC108075151|XP_017022925.1|DKIK
OG0010084	LOC108035077|XP_016965966.1|DBIA	LOC108072740|XP_017019496.1|DKIK
OG0010085	LOC108030727|XP_016959258.1|DBIA	LOC108085404|XP_017037465.1|DKIK
OG0010086	LOC108035671|XP_016966868.1|DBIA	LOC108072787|XP_017019558.1|DKIK
OG0010087	LOC108034939|XP_016965702.1|DBIA	LOC108075290|XP_017023172.1|DKIK
OG0010088	LOC108030925|XP_016959608.1|DBIA	LOC108070404|XP_017016344.1|DKIK
OG0010089	LOC108028259|XP_016955438.1|DBIA	LOC108073874|XP_017021149.1|DKIK
OG0010090	LOC108036028|XP_016967451.1|DBIA	LOC108079510|XP_017029342.1|DKIK
OG0010091	LOC108022213|XP_016946555.1|DBIA	LOC108076171|XP_017024391.1|DKIK
OG0010092	LOC108027208|XP_016954014.1|DBIA	LOC108079322|XP_017029108.1|DKIK
OG0010093	LOC108026968|XP_016953673.1|DBIA	LOC108076759|XP_017025248.1|DKIK
OG0010094	LOC108031354|XP_016960112.1|DBIA	LOC108083670|XP_017035037.1|DKIK, LOC108083673|XP_017035039.1|DKIK
OG0010095	LOC108026168|XP_016952412.1|DBIA	LOC108084549|XP_017036286.1|DKIK
OG0010096	LOC108033203|XP_016962939.1|DBIA	LOC108070836|XP_017016951.1|DKIK
OG0010097	LOC108024151|XP_016949441.1|DBIA	LOC108080281|XP_017030434.1|DKIK
OG0010098	LOC108021940|XP_016946256.1|DBIA	LOC108075813|XP_017023876.1|DKIK
OG0010099	LOC108033721|XP_016963743.1|DBIA	LOC108079679|XP_017029568.1|DKIK
OG0010100	LOC108028477|XP_016955828.1|DBIA	LOC108085993|XP_017038283.1|DKIK
OG0010101	LOC108030859|XP_016959491.1|DBIA	LOC108075247|XP_017023094.1|DKIK
OG0010102	LOC108030872|XP_016959515.1|DBIA	LOC108086277|XP_017038654.1|DKIK
OG0010103	LOC108030923|XP_016959606.1|DBIA	LOC108070389|XP_017016328.1|DKIK
OG0010104	LOC108035128|XP_016966050.1|DBIA	LOC108078702|XP_017028146.1|DKIK
OG0010105	LOC108036848|XP_016968707.1|DBIA	LOC108074816|XP_017022503.1|DKIK
OG0010106	LOC108023103|XP_016947857.1|DBIA	LOC108082510|XP_017033427.1|DKIK
OG0010107	LOC108022428|XP_016946803.1|DBIA	LOC108076276|XP_017024513.1|DKIK
OG0010108	LOC108022707|XP_016947271.1|DBIA	LOC108073059|XP_017020017.1|DKIK
OG0010110	LOC108028504|XP_016955872.1|DBIA	LOC108071586|XP_017017857.1|DKIK
OG0010111	LOC108024300|XP_016949690.1|DBIA	LOC108070723|XP_017016807.1|DKIK
OG0010112	LOC108023614|XP_016948713.1|DBIA	LOC108074050|XP_017021410.1|DKIK
OG0010113	LOC108036586|XP_016968335.1|DBIA	LOC108080240|XP_017030387.1|DKIK
OG0010114	LOC108023304|XP_016948096.1|DBIA	LOC108076034|XP_017024183.1|DKIK
OG0010115	LOC108032113|XP_016961438.1|DBIA	LOC108085671|XP_017037853.1|DKIK
OG0010116	LOC108023785|XP_016948913.1|DBIA	LOC108071667|XP_017017961.1|DKIK
OG0010117	LOC108025716|XP_016951761.1|DBIA	LOC108072539|XP_017019203.1|DKIK
OG0010118	LOC108025804|XP_016951937.1|DBIA	LOC108079230|XP_017029002.1|DKIK
OG0010119	LOC108027512|XP_016954444.1|DBIA	LOC108080044|XP_017030112.1|DKIK
OG0010120	LOC108023226|XP_016947989.1|DBIA	LOC108071771|XP_017018104.1|DKIK
OG0010121	LOC108033035|XP_016962651.1|DBIA	LOC108083377|XP_017034613.1|DKIK
OG0010122	LOC108023991|XP_016949216.1|DBIA	LOC108074048|XP_017021408.1|DKIK
OG0010123	LOC108023941|XP_016949118.1|DBIA	LOC108079177|XP_017028918.1|DKIK
OG0010125	LOC108027627|XP_016954637.1|DBIA	LOC108080176|XP_017030312.1|DKIK
OG0010126	LOC108029069|XP_016956630.1|DBIA	LOC108077398|XP_017026183.1|DKIK
OG0010127	LOC108032484|XP_016961794.1|DBIA	LOC108077047|XP_017025669.1|DKIK
OG0010128	LOC108032357|XP_016961658.1|DBIA	LOC108076931|XP_017025466.1|DKIK
OG0010129	LOC108032832|XP_016962337.1|DBIA	LOC108072499|XP_017019155.1|DKIK
OG0010130	LOC108032786|XP_016962279.1|DBIA	LOC108082890|XP_017033964.1|DKIK
OG0010131	LOC108032653|XP_016962099.1|DBIA	LOC108077438|XP_017026246.1|DKIK
OG0010132	LOC108032435|XP_016961747.1|DBIA	LOC108082704|XP_017033701.1|DKIK
OG0010133	LOC108032805|XP_016962301.1|DBIA	LOC108082891|XP_017033966.1|DKIK
OG0010134	LOC108032512|XP_016961832.1|DBIA	LOC108077199|XP_017025936.1|DKIK
OG0010135	LOC108033376|XP_016963184.1|DBIA	LOC108073617|XP_017020802.1|DKIK
OG0010136	LOC108033446|XP_016963267.1|DBIA	LOC108073622|XP_017020810.1|DKIK
OG0010137	LOC108032992|XP_016962575.1|DBIA	LOC108082756|XP_017033760.1|DKIK
OG0010138	LOC108032534|XP_016961892.1|DBIA	LOC108084783|XP_017036599.1|DKIK
OG0010139	LOC108033466|XP_016963292.1|DBIA	LOC108074603|XP_017022208.1|DKIK, LOC108074519|XP_017022086.1|DKIK
OG0010140	LOC108028914|XP_016956422.1|DBIA	LOC108074543|XP_017022125.1|DKIK
OG0010141	LOC108033528|XP_016963362.1|DBIA	LOC108076972|XP_017025513.1|DKIK
OG0010142	LOC108027733|XP_016954774.1|DBIA	LOC108074410|XP_017021927.1|DKIK
OG0010144	LOC108033473|XP_016963300.1|DBIA	LOC108085344|XP_017037389.1|DKIK
OG0010145	LOC108033476|XP_016963303.1|DBIA	LOC108081370|XP_017032012.1|DKIK
OG0010146	LOC108033778|XP_016963867.1|DBIA	LOC108081405|XP_017032053.1|DKIK
OG0010147	LOC108029306|XP_016956999.1|DBIA	LOC108086068|XP_017038376.1|DKIK
OG0010148	LOC108034425|XP_016964802.1|DBIA	LOC108072576|XP_017019271.1|DKIK
OG0010149	LOC108032461|XP_016961776.1|DBIA	LOC108074520|XP_017022087.1|DKIK
OG0010150	LOC108033510|XP_016963343.1|DBIA	LOC108074276|XP_017021740.1|DKIK
OG0010151	LOC108033574|XP_016963408.1|DBIA	LOC108081862|XP_017032591.1|DKIK
OG0010152	LOC108033454|XP_016963280.1|DBIA	LOC108076966|XP_017025506.1|DKIK
OG0010153	LOC108028986|XP_016956516.1|DBIA	LOC108086190|XP_017038542.1|DKIK
OG0010154	LOC108029005|XP_016956538.1|DBIA	LOC108074194|XP_017021627.1|DKIK
OG0010155	LOC108033525|XP_016963359.1|DBIA	LOC108072531|XP_017019194.1|DKIK
OG0010156	LOC108028302|XP_016955517.1|DBIA	LOC108071475|XP_017017722.1|DKIK, LOC108078635|XP_017028050.1|DKIK
OG0010157	LOC108034719|XP_016965148.1|DBIA	LOC108071905|XP_017018326.1|DKIK
OG0010158	LOC108035389|XP_016966490.1|DBIA	LOC108071642|XP_017017922.1|DKIK
OG0010159	LOC108035190|XP_016966169.1|DBIA	LOC108078829|XP_017028408.1|DKIK
OG0010160	LOC108034691|XP_016965121.1|DBIA	LOC108073896|XP_017021174.1|DKIK
OG0010161	LOC108034646|XP_016965072.1|DBIA	LOC108084402|XP_017036088.1|DKIK
OG0010162	LOC108035403|XP_016966512.1|DBIA	LOC108073936|XP_017021231.1|DKIK
OG0010163	LOC108028275|XP_016955468.1|DBIA	LOC108080199|XP_017030344.1|DKIK
OG0010164	LOC108028628|XP_016956037.1|DBIA	LOC108071962|XP_017018426.1|DKIK
OG0010165	LOC108028537|XP_016955923.1|DBIA	LOC108071612|XP_017017883.1|DKIK
OG0010166	LOC108035270|XP_016966316.1|DBIA	LOC108078785|XP_017028326.1|DKIK
OG0010167	LOC108034779|XP_016965226.1|DBIA	LOC108078588|XP_017027996.1|DKIK
OG0010168	LOC108030728|XP_016959259.1|DBIA	LOC108074235|XP_017021667.1|DKIK
OG0010169	LOC108030496|XP_016958875.1|DBIA	LOC108073782|XP_017021037.1|DKIK
OG0010170	LOC108028115|XP_016955253.1|DBIA	LOC108080605|XP_017030916.1|DKIK
OG0010171	LOC108028144|XP_016955290.1|DBIA	LOC108080606|XP_017030917.1|DKIK
OG0010172	LOC108030535|XP_016958917.1|DBIA	LOC108083028|XP_017034149.1|DKIK
OG0010173	LOC108029384|XP_016957101.1|DBIA	LOC108077979|XP_017027011.1|DKIK
OG0010174	LOC108022563|XP_016947049.1|DBIA	LOC108072358|XP_017018939.1|DKIK
OG0010175	LOC108022312|XP_016946661.1|DBIA	LOC108072291|XP_017018847.1|DKIK
OG0010176	LOC108022395|XP_016946770.1|DBIA	LOC108072296|XP_017018851.1|DKIK
OG0010177	LOC108030217|XP_016958480.1|DBIA	LOC108076775|XP_017025268.1|DKIK
OG0010178	LOC108036661|XP_016968432.1|DBIA	LOC108076490|XP_017024870.1|DKIK
OG0010179	LOC108028463|XP_016955810.1|DBIA	LOC108073919|XP_017021206.1|DKIK
OG0010180	LOC108035921|XP_016967187.1|DBIA	LOC108085539|XP_017037661.1|DKIK
OG0010181	LOC108030748|XP_016959284.1|DBIA	LOC108075090|XP_017022861.1|DKIK
OG0010182	LOC108022946|XP_016947651.1|DBIA	LOC108076692|XP_017025134.1|DKIK
OG0010183	LOC108022379|XP_016946749.1|DBIA	LOC108076693|XP_017025135.1|DKIK
OG0010184	LOC108022250|XP_016946598.1|DBIA	LOC108074638|XP_017022243.1|DKIK
OG0010185	LOC108022254|XP_016946601.1|DBIA	LOC108074663|XP_017022270.1|DKIK
OG0010186	LOC108034443|XP_016964817.1|DBIA	LOC108072663|XP_017019387.1|DKIK
OG0010187	LOC108023114|XP_016947869.1|DBIA	LOC108085089|XP_017037047.1|DKIK
OG0010188	LOC108036215|XP_016967696.1|DBIA	LOC108076233|XP_017024466.1|DKIK
OG0010189	LOC108029447|XP_016957187.1|DBIA	LOC108078066|XP_017027120.1|DKIK
OG0010190	LOC108023026|XP_016947755.1|DBIA	LOC108078236|XP_017027431.1|DKIK
OG0010191	LOC108022343|XP_016946695.1|DBIA	LOC108078036|XP_017027086.1|DKIK
OG0010192	LOC108030003|XP_016958008.1|DBIA	LOC108076666|XP_017025088.1|DKIK
OG0010193	LOC108030431|XP_016958807.1|DBIA	LOC108072938|XP_017019780.1|DKIK
OG0010194	LOC108028044|XP_016955170.1|DBIA	LOC108073842|XP_017021112.1|DKIK
OG0010195	LOC108028147|XP_016955293.1|DBIA	LOC108073884|XP_017021158.1|DKIK
OG0010196	LOC108022555|XP_016947033.1|DBIA	LOC108076508|XP_017024897.1|DKIK
OG0010197	LOC108030347|XP_016958701.1|DBIA	LOC108081209|XP_017031770.1|DKIK
OG0010198	LOC108022467|XP_016946905.1|DBIA	LOC108073014|XP_017019959.1|DKIK
OG0010199	LOC108022373|XP_016946743.1|DBIA	LOC108078136|XP_017027251.1|DKIK
OG0010200	LOC108023118|XP_016947873.1|DBIA	LOC108078424|XP_017027778.1|DKIK
OG0010201	LOC108023066|XP_016947803.1|DBIA	LOC108070801|XP_017016890.1|DKIK
OG0010202	LOC108029764|XP_016957759.1|DBIA	LOC108076594|XP_017024996.1|DKIK
OG0010203	LOC108026682|XP_016953258.1|DBIA	LOC108074694|XP_017022323.1|DKIK
OG0010204	LOC108026779|XP_016953422.1|DBIA	LOC108072450|XP_017019066.1|DKIK
OG0010205	LOC108036462|XP_016968119.1|DBIA	LOC108085198|XP_017037197.1|DKIK
OG0010206	LOC108036202|XP_016967682.1|DBIA	LOC108085066|XP_017037021.1|DKIK
OG0010207	LOC108022234|XP_016946581.1|DBIA	LOC108076203|XP_017024426.1|DKIK
OG0010208	LOC108036457|XP_016968110.1|DBIA	LOC108078320|XP_017027606.1|DKIK
OG0010209	LOC108036458|XP_016968113.1|DBIA	LOC108078318|XP_017027605.1|DKIK
OG0010210	LOC108036639|XP_016968401.1|DBIA	LOC108078244|XP_017027456.1|DKIK
OG0010211	LOC108036493|XP_016968173.1|DBIA	LOC108076487|XP_017024864.1|DKIK
OG0010212	LOC108022901|XP_016947595.1|DBIA	LOC108072392|XP_017018989.1|DKIK
OG0010213	LOC108022903|XP_016947597.1|DBIA	LOC108085127|XP_017037122.1|DKIK
OG0010214	LOC108022646|XP_016947191.1|DBIA	LOC108085110|XP_017037080.1|DKIK
OG0010215	LOC108026596|XP_016953057.1|DBIA	LOC108082149|XP_017032940.1|DKIK
OG0010216	LOC108022298|XP_016946645.1|DBIA	LOC108082372|XP_017033202.1|DKIK
OG0010217	LOC108022302|XP_016946651.1|DBIA	LOC108072260|XP_017018817.1|DKIK
OG0010218	LOC108022285|XP_016946632.1|DBIA	LOC108072252|XP_017018803.1|DKIK
OG0010219	LOC108022288|XP_016946636.1|DBIA	LOC108072258|XP_017018814.1|DKIK
OG0010220	LOC108036499|XP_016968181.1|DBIA	LOC108076222|XP_017024453.1|DKIK
OG0010221	LOC108036199|XP_016967679.1|DBIA	LOC108076169|XP_017024388.1|DKIK
OG0010222	LOC108036902|XP_016968774.1|DBIA	LOC108072910|XP_017019725.1|DKIK
OG0010223	LOC108036905|XP_016968781.1|DBIA	LOC108072908|XP_017019722.1|DKIK
OG0010224	LOC108029911|XP_016957893.1|DBIA	LOC108082338|XP_017033156.1|DKIK
OG0010225	LOC108031216|XP_016959940.1|DBIA	LOC108080450|XP_017030675.1|DKIK
OG0010226	LOC108027069|XP_016953770.1|DBIA	LOC108085398|XP_017037456.1|DKIK
OG0010227	LOC108032895|XP_016962420.1|DBIA	LOC108080774|XP_017031127.1|DKIK
OG0010229	LOC108031226|XP_016959951.1|DBIA	LOC108083919|XP_017035403.1|DKIK
OG0010230	LOC108031253|XP_016959981.1|DBIA	LOC108082832|XP_017033882.1|DKIK, LOC108084331|XP_017035981.1|DKIK
OG0010231	LOC108025145|XP_016950907.1|DBIA	LOC108073701|XP_017020924.1|DKIK
OG0010232	LOC108024849|XP_016950480.1|DBIA	LOC108074089|XP_017021464.1|DKIK
OG0010233	LOC108031928|XP_016961194.1|DBIA	LOC108084284|XP_017035930.1|DKIK
OG0010234	LOC108032239|XP_016961592.1|DBIA	LOC108085653|XP_017037832.1|DKIK
OG0010235	LOC108026045|XP_016952229.1|DBIA	LOC108077626|XP_017026528.1|DKIK
OG0010236	LOC108025015|XP_016950760.1|DBIA	LOC108073409|XP_017020500.1|DKIK
OG0010237	LOC108036895|XP_016968762.1|DBIA	LOC108077620|XP_017026515.1|DKIK
OG0010238	LOC108026037|XP_016952219.1|DBIA	LOC108077667|XP_017026576.1|DKIK
OG0010239	LOC108031178|XP_016959887.1|DBIA	LOC108075413|XP_017023327.1|DKIK
OG0010240	LOC108033535|XP_016963369.1|DBIA	LOC108085277|XP_017037317.1|DKIK
OG0010241	LOC108032207|XP_016961556.1|DBIA	LOC108085716|XP_017037927.1|DKIK
OG0010242	LOC108032160|XP_016961496.1|DBIA	LOC108075421|XP_017023334.1|DKIK
OG0010243	LOC108025164|XP_016950930.1|DBIA	LOC108086024|XP_017038325.1|DKIK
OG0010244	LOC108024446|XP_016949851.1|DBIA	LOC108084087|XP_017035599.1|DKIK
OG0010245	LOC108031307|XP_016960040.1|DBIA	LOC108075446|XP_017023389.1|DKIK
OG0010246	LOC108031274|XP_016960004.1|DBIA	LOC108074064|XP_017021424.1|DKIK
OG0010247	LOC108024395|XP_016949795.1|DBIA	LOC108080938|XP_017031331.1|DKIK
OG0010248	LOC108024693|XP_016950261.1|DBIA	LOC108075566|XP_017023570.1|DKIK
OG0010249	LOC108025074|XP_016950821.1|DBIA	LOC108082739|XP_017033738.1|DKIK
OG0010251	LOC108031615|XP_016960698.1|DBIA	LOC108071352|XP_017017582.1|DKIK
OG0010252	LOC108026041|XP_016952224.1|DBIA	LOC108072033|XP_017018505.1|DKIK
OG0010253	LOC108022937|XP_016947639.1|DBIA	LOC108076305|XP_017024565.1|DKIK
OG0010254	LOC108022957|XP_016947663.1|DBIA	LOC108076534|XP_017024934.1|DKIK
OG0010255	LOC108032663|XP_016962116.1|DBIA	LOC108074122|XP_017021512.1|DKIK
OG0010258	LOC108034721|XP_016965151.1|DBIA	LOC108073899|XP_017021177.1|DKIK
OG0010259	LOC108034697|XP_016965126.1|DBIA	LOC108071904|XP_017018325.1|DKIK
OG0010260	LOC108036815|XP_016968654.1|DBIA	LOC108075882|XP_017023980.1|DKIK
OG0010272	LOC108029450|XP_016957189.1|DBIA	LOC108080838|XP_017031230.1|DKIK
OG0010275	LOC108027278|XP_016954142.1|DBIA	LOC108070693|XP_017016765.1|DKIK
OG0010276	LOC108023498|XP_016948521.1|DBIA	LOC108083592|XP_017034943.1|DKIK
OG0010277	LOC108024449|XP_016949855.1|DBIA	LOC108084582|XP_017036345.1|DKIK
OG0010279	LOC108031931|XP_016961200.1|DBIA	LOC108075403|XP_017023316.1|DKIK
OG0010280	LOC108033020|XP_016962636.1|DBIA	LOC108071204|XP_017017369.1|DKIK
OG0010281	LOC108034805|XP_016965320.1|DBIA	LOC108075217|XP_017023047.1|DKIK
OG0010283	LOC108026175|XP_016952438.1|DBIA	LOC108081059|XP_017031527.1|DKIK
OG0010284	LOC108025528|XP_016951542.1|DBIA	LOC108085048|XP_017036996.1|DKIK
OG0010285	LOC108031355|XP_016960114.1|DBIA	LOC108083674|XP_017035040.1|DKIK
OG0010286	LOC108026052|XP_016952235.1|DBIA	LOC108073328|XP_017020377.1|DKIK, LOC108077593|XP_017026479.1|DKIK
OG0010287	LOC108031007|XP_016959696.1|DBIA	LOC108075546|XP_017023540.1|DKIK
OG0010288	LOC108031389|XP_016960242.1|DBIA	LOC108085701|XP_017037901.1|DKIK
OG0010289	LOC108025384|XP_016951346.1|DBIA	LOC108085558|XP_017037686.1|DKIK
OG0010290	LOC108031670|XP_016960799.1|DBIA	LOC108073394|XP_017020471.1|DKIK
OG0010291	LOC108025491|XP_016951495.1|DBIA, LOC108025492|XP_016951496.1|DBIA	LOC108073666|XP_017020881.1|DKIK
OG0010292	LOC108024555|XP_016950026.1|DBIA	LOC108081002|XP_017031425.1|DKIK
OG0010293	LOC108028971|XP_016956500.1|DBIA	LOC108074572|XP_017022163.1|DKIK
OG0010294	LOC108033738|XP_016963784.1|DBIA	LOC108070519|XP_017016508.1|DKIK
OG0010295	LOC108033411|XP_016963221.1|DBIA	LOC108073618|XP_017020803.1|DKIK
OG0010297	LOC108036422|XP_016968038.1|DBIA	LOC108078085|XP_017027162.1|DKIK
OG0010298	LOC108022104|XP_016946435.1|DBIA	LOC108072901|XP_017019713.1|DKIK
OG0010299	LOC108029527|XP_016957317.1|DBIA	LOC108076744|XP_017025228.1|DKIK
OG0010300	LOC108022389|XP_016946764.1|DBIA	LOC108072203|XP_017018753.1|DKIK
OG0010302	LOC108029623|XP_016957504.1|DBIA	LOC108070823|XP_017016924.1|DKIK
OG0010303	LOC108026882|XP_016953568.1|DBIA	LOC108072118|XP_017018631.1|DKIK
OG0010304	LOC108032960|XP_016962520.1|DBIA	LOC108076586|XP_017024990.1|DKIK
OG0010305	LOC108023989|XP_016949209.1|DBIA	LOC108085945|XP_017038221.1|DKIK
OG0010306	LOC108033110|XP_016962802.1|DBIA	LOC108085929|XP_017038198.1|DKIK
OG0010307	LOC108033180|XP_016963027.1|DBIA	LOC108084483|XP_017036198.1|DKIK
OG0010308	LOC108033016|XP_016962631.1|DBIA	LOC108071203|XP_017017368.1|DKIK
OG0010309	LOC108034377|XP_016964750.1|DBIA	LOC108079695|XP_017029588.1|DKIK
OG0010310	LOC108023217|XP_016947976.1|DBIA	LOC108076080|XP_017024281.1|DKIK
OG0010311	LOC108024247|XP_016949618.1|DBIA	LOC108084655|XP_017036462.1|DKIK
OG0010312	LOC108024112|XP_016949379.1|DBIA	LOC108084649|XP_017036429.1|DKIK
OG0010313	LOC108030732|XP_016959264.1|DBIA	LOC108083283|XP_017034501.1|DKIK
OG0010314	LOC108032952|XP_016962512.1|DBIA	LOC108071682|XP_017017975.1|DKIK
OG0010315	LOC108027513|XP_016954445.1|DBIA	LOC108080041|XP_017030107.1|DKIK
OG0010316	LOC108036217|XP_016967698.1|DBIA, LOC108036216|XP_016967697.1|DBIA	LOC108076134|XP_017024351.1|DKIK
OG0010317	LOC108024123|XP_016949393.1|DBIA	LOC108071715|XP_017018025.1|DKIK
OG0010318	LOC108033753|XP_016963859.1|DBIA	LOC108079910|XP_017029933.1|DKIK
OG0010319	LOC108023175|XP_016947906.1|DBIA	LOC108083392|XP_017034632.1|DKIK
OG0010320	LOC108025628|XP_016951653.1|DBIA	LOC108084454|XP_017036153.1|DKIK
OG0010321	LOC108034474|XP_016964847.1|DBIA	LOC108078574|XP_017027983.1|DKIK
OG0010322	LOC108034712|XP_016965142.1|DBIA	LOC108078687|XP_017028124.1|DKIK
OG0010323	LOC108029845|XP_016957826.1|DBIA	LOC108079052|XP_017028748.1|DKIK
OG0010324	LOC108034854|XP_016965492.1|DBIA	LOC108072723|XP_017019472.1|DKIK
OG0010325	LOC108028213|XP_016955365.1|DBIA	LOC108078408|XP_017027757.1|DKIK
OG0010326	LOC108034780|XP_016965227.1|DBIA	LOC108072707|XP_017019432.1|DKIK
OG0010328	LOC108034771|XP_016965206.1|DBIA	LOC108084404|XP_017036091.1|DKIK
OG0010329	LOC108034418|XP_016964791.1|DBIA	LOC108078567|XP_017027975.1|DKIK
OG0010330	LOC108028132|XP_016955275.1|DBIA	LOC108080602|XP_017030911.1|DKIK
OG0010331	LOC108028714|XP_016956154.1|DBIA	LOC108080683|XP_017031005.1|DKIK
OG0010332	LOC108025777|XP_016951877.1|DBIA	LOC108079190|XP_017028936.1|DKIK
OG0010333	LOC108034280|XP_016964628.1|DBIA	LOC108082826|XP_017033874.1|DKIK
OG0010334	LOC108033364|XP_016963163.1|DBIA	LOC108081990|XP_017032720.1|DKIK
OG0010335	LOC108032966|XP_016962526.1|DBIA	LOC108085971|XP_017038258.1|DKIK
OG0010337	LOC108035397|XP_016966542.1|DBIA	LOC108075103|XP_017022874.1|DKIK
OG0010338	LOC108033225|XP_016962978.1|DBIA	LOC108080507|XP_017030765.1|DKIK
OG0010339	LOC108024425|XP_016949832.1|DBIA	LOC108080728|XP_017031075.1|DKIK
OG0010340	LOC108023704|XP_016948821.1|DBIA	LOC108074954|XP_017022675.1|DKIK
OG0010341	LOC108023703|XP_016948820.1|DBIA	LOC108074953|XP_017022674.1|DKIK
OG0010342	LOC108036627|XP_016968392.1|DBIA	LOC108083364|XP_017034595.1|DKIK
OG0010343	LOC108031384|XP_016960237.1|DBIA	LOC108075801|XP_017023861.1|DKIK
OG0010344	LOC108024461|XP_016949868.1|DBIA	LOC108076093|XP_017024306.1|DKIK
OG0010345	LOC108024169|XP_016949474.1|DBIA	LOC108083450|XP_017034707.1|DKIK
OG0010346	LOC108024101|XP_016949366.1|DBIA	LOC108076014|XP_017024160.1|DKIK
OG0010347	LOC108023359|XP_016948229.1|DBIA	LOC108079939|XP_017029972.1|DKIK
OG0010348	LOC108029596|XP_016957457.1|DBIA	LOC108072329|XP_017018904.1|DKIK
OG0010349	LOC108021879|XP_016946162.1|DBIA	LOC108080270|XP_017030424.1|DKIK
OG0010350	LOC108021894|XP_016946197.1|DBIA	LOC108084652|XP_017036455.1|DKIK
OG0010351	LOC108023293|XP_016948084.1|DBIA	LOC108080300|XP_017030462.1|DKIK
OG0010352	LOC108024125|XP_016949395.1|DBIA	LOC108074268|XP_017021727.1|DKIK
OG0010353	LOC108027498|XP_016954430.1|DBIA	LOC108080181|XP_017030318.1|DKIK
OG0010354	LOC108025604|XP_016951628.1|DBIA	LOC108071702|XP_017018007.1|DKIK
OG0010355	LOC108036329|XP_016967847.1|DBIA	LOC108071271|XP_017017454.1|DKIK
OG0010356	LOC108032949|XP_016962509.1|DBIA	LOC108083379|XP_017034615.1|DKIK
OG0010357	LOC108023735|XP_016948862.1|DBIA	LOC108085780|XP_017038019.1|DKIK
OG0010358	LOC108033015|XP_016962630.1|DBIA	LOC108071221|XP_017017394.1|DKIK
OG0010359	LOC108024104|XP_016949371.1|DBIA	LOC108076036|XP_017024185.1|DKIK
OG0010360	LOC108024117|XP_016949386.1|DBIA	LOC108080969|XP_017031371.1|DKIK
OG0010361	LOC108024105|XP_016949372.1|DBIA	LOC108079973|XP_017030029.1|DKIK
OG0010362	LOC108024175|XP_016949488.1|DBIA	LOC108080126|XP_017030249.1|DKIK
OG0010363	LOC108023274|XP_016948048.1|DBIA	LOC108071725|XP_017018038.1|DKIK
OG0010364	LOC108025831|XP_016951977.1|DBIA	LOC108083799|XP_017035215.1|DKIK
OG0010365	LOC108028965|XP_016956492.1|DBIA	LOC108083999|XP_017035501.1|DKIK
OG0010366	LOC108024039|XP_016949302.1|DBIA	LOC108085969|XP_017038255.1|DKIK
OG0010367	LOC108023917|XP_016949090.1|DBIA	LOC108079141|XP_017028878.1|DKIK
OG0010368	LOC108023906|XP_016949079.1|DBIA	LOC108079138|XP_017028874.1|DKIK
OG0010369	LOC108025660|XP_016951688.1|DBIA	LOC108080062|XP_017030134.1|DKIK
OG0010370	LOC108027614|XP_016954623.1|DBIA	LOC108080051|XP_017030119.1|DKIK
OG0010371	LOC108027620|XP_016954631.1|DBIA	LOC108080113|XP_017030233.1|DKIK
OG0010372	LOC108032953|XP_016962513.1|DBIA	LOC108071731|XP_017018045.1|DKIK
OG0010373	LOC108032950|XP_016962510.1|DBIA	LOC108071683|XP_017017976.1|DKIK
OG0010374	LOC108023987|XP_016949207.1|DBIA	LOC108085946|XP_017038222.1|DKIK
OG0010375	LOC108023988|XP_016949208.1|DBIA	LOC108085944|XP_017038220.1|DKIK
OG0010376	LOC108033106|XP_016962795.1|DBIA	LOC108079259|XP_017029037.1|DKIK
OG0010377	LOC108028905|XP_016956415.1|DBIA	LOC108074213|XP_017021644.1|DKIK
OG0010378	LOC108024136|XP_016949407.1|DBIA	LOC108076072|XP_017024268.1|DKIK
OG0010379	LOC108027630|XP_016954641.1|DBIA	LOC108085223|XP_017037246.1|DKIK
OG0010380	LOC108021991|XP_016946320.1|DBIA	LOC108074912|XP_017022629.1|DKIK
OG0010381	LOC108022012|XP_016946340.1|DBIA	LOC108074931|XP_017022649.1|DKIK
OG0010382	LOC108022002|XP_016946329.1|DBIA	LOC108074930|XP_017022648.1|DKIK
OG0010383	LOC108021996|XP_016946325.1|DBIA	LOC108074918|XP_017022637.1|DKIK
OG0010384	LOC108023758|XP_016948887.1|DBIA	LOC108084688|XP_017036513.1|DKIK
OG0010385	LOC108029011|XP_016956546.1|DBIA	LOC108077361|XP_017026144.1|DKIK
OG0010386	LOC108032759|XP_016962241.1|DBIA	LOC108075948|XP_017024083.1|DKIK
OG0010387	LOC108032432|XP_016961742.1|DBIA	LOC108077356|XP_017026137.1|DKIK
OG0010388	LOC108033457|XP_016963285.1|DBIA	LOC108082080|XP_017032862.1|DKIK
OG0010389	LOC108032451|XP_016961766.1|DBIA	LOC108082212|XP_017033031.1|DKIK
OG0010390	LOC108032747|XP_016962224.1|DBIA	LOC108072607|XP_017019319.1|DKIK
OG0010391	LOC108032691|XP_016962155.1|DBIA	LOC108072583|XP_017019280.1|DKIK
OG0010392	LOC108032472|XP_016961784.1|DBIA	LOC108082662|XP_017033649.1|DKIK
OG0010393	LOC108027700|XP_016954739.1|DBIA	LOC108075775|XP_017023823.1|DKIK
