Orthogroup	DBIA.longest_only	DSAN.longest_only
OG0008350	LOC108027579|XP_016954582.1|DBIA	LOC120455382|XP_039497442.1|DSAN
OG0008351	LOC108035378|XP_016966473.1|DBIA	LOC120450397|XP_039489326.1|DSAN
OG0008352	LOC108035285|XP_016966341.1|DBIA	LOC120447892|XP_039485438.1|DSAN
OG0008353	LOC108028267|XP_016955457.1|DBIA	LOC120450006|XP_039488654.1|DSAN
OG0008354	LOC108032582|XP_016961977.1|DBIA	LOC120455407|XP_039497482.1|DSAN
OG0008355	LOC108022766|XP_016947361.1|DBIA	LOC120444623|XP_039480362.1|DSAN
OG0008356	LOC108030588|XP_016959049.1|DBIA	LOC120448969|XP_039487164.1|DSAN
OG0008357	LOC108031555|XP_016960587.1|DBIA	LOC120453332|XP_039493926.1|DSAN
OG0008358	LOC108031470|XP_016960409.1|DBIA	LOC120453852|XP_039494693.1|DSAN
OG0008359	LOC108022444|XP_016946835.1|DBIA	LOC120446691|XP_039483719.1|DSAN
OG0008360	LOC108026892|XP_016953590.1|DBIA	LOC120445999|XP_039482667.1|DSAN
OG0008361	LOC108033884|XP_016964017.1|DBIA	LOC120456278|XP_039498955.1|DSAN
OG0008362	LOC108023537|XP_016948595.1|DBIA	LOC120455981|XP_039498470.1|DSAN
OG0008363	LOC108022632|XP_016947174.1|DBIA	LOC120446945|XP_039484128.1|DSAN
OG0008364	LOC108030582|XP_016959039.1|DBIA	LOC120450649|XP_039489740.1|DSAN
OG0008365	LOC108029647|XP_016957550.1|DBIA	LOC120444622|XP_039480359.1|DSAN
OG0008366	LOC108025474|XP_016951479.1|DBIA	LOC120452324|XP_039492411.1|DSAN
OG0008367	LOC108024109|XP_016949376.1|DBIA	LOC120454962|XP_039496677.1|DSAN
OG0008368	LOC108033964|XP_016964159.1|DBIA	LOC120450033|XP_039488722.1|DSAN
OG0008369	LOC108033007|XP_016962623.1|DBIA	LOC120455268|XP_039497202.1|DSAN
OG0008370	LOC108026402|XP_016952815.1|DBIA	LOC120453675|XP_039494422.1|DSAN
OG0008371	LOC108024639|XP_016950174.1|DBIA	LOC120450943|XP_039490146.1|DSAN
OG0008372	LOC108027366|XP_016954283.1|DBIA	LOC120457473|XP_039500957.1|DSAN
OG0008373	LOC108034182|XP_016964488.1|DBIA	LOC120456703|XP_039499611.1|DSAN
OG0008374	LOC108027478|XP_016954410.1|DBIA	LOC120458348|XP_039501899.1|DSAN
OG0008375	LOC108034018|XP_016964242.1|DBIA	LOC120457740|XP_039501173.1|DSAN
OG0008376	LOC108029090|XP_016956667.1|DBIA	LOC120453421|XP_039494059.1|DSAN
OG0008377	LOC108033754|XP_016963814.1|DBIA	LOC120444667|XP_039480447.1|DSAN
OG0008378	LOC108033751|XP_016963811.1|DBIA	LOC120444666|XP_039480446.1|DSAN
OG0008379	LOC108034207|XP_016964528.1|DBIA	LOC120457794|XP_039501225.1|DSAN
OG0008380	LOC108034266|XP_016964614.1|DBIA	LOC120446980|XP_039484204.1|DSAN
OG0008381	LOC108027852|XP_016954937.1|DBIA	LOC120449983|XP_039488628.1|DSAN
OG0008383	LOC108033573|XP_016963406.1|DBIA	LOC120446062|XP_039482771.1|DSAN
OG0008384	LOC108034058|XP_016964302.1|DBIA	LOC120452587|XP_039492814.1|DSAN
OG0008385	LOC108029275|XP_016956963.1|DBIA	LOC120458809|XP_039502539.1|DSAN
OG0008386	LOC108024029|XP_016949286.1|DBIA	LOC120456144|XP_039498705.1|DSAN
OG0008387	LOC108025321|XP_016951222.1|DBIA	LOC120451346|XP_039490862.1|DSAN
OG0008388	LOC108036153|XP_016967633.1|DBIA	LOC120443787|XP_039479050.1|DSAN
OG0008389	LOC108034362|XP_016964739.1|DBIA	LOC120445390|XP_039481729.1|DSAN
OG0008391	LOC108036065|XP_016967498.1|DBIA	LOC120458174|XP_039501668.1|DSAN
OG0008392	LOC108028431|XP_016955749.1|DBIA	LOC120450605|XP_039489662.1|DSAN
OG0008393	LOC108028388|XP_016955689.1|DBIA	LOC120450337|XP_039489238.1|DSAN
OG0008394	LOC108030898|XP_016959563.1|DBIA	LOC120448382|XP_039486299.1|DSAN
OG0008395	LOC108023597|XP_016948692.1|DBIA	LOC120455971|XP_039498454.1|DSAN
OG0008396	LOC108023959|XP_016949153.1|DBIA	LOC120456183|XP_039498788.1|DSAN
OG0008397	LOC108022026|XP_016946361.1|DBIA	LOC120456647|XP_039499507.1|DSAN
OG0008398	LOC108023927|XP_016949100.1|DBIA	LOC120455998|XP_039498489.1|DSAN
OG0008399	LOC108024172|XP_016949481.1|DBIA	LOC120457135|XP_039500311.1|DSAN
OG0008400	LOC108035564|XP_016966721.1|DBIA	LOC120450330|XP_039489230.1|DSAN
OG0008401	LOC108029262|XP_016956947.1|DBIA	LOC120458105|XP_039501569.1|DSAN
OG0008402	LOC108027271|XP_016954135.1|DBIA	LOC120454060|XP_039494999.1|DSAN
OG0008403	LOC108032193|XP_016961541.1|DBIA	LOC120455682|XP_039498025.1|DSAN
OG0008404	LOC108027298|XP_016954179.1|DBIA	LOC120454068|XP_039495012.1|DSAN
OG0008405	LOC108029332|XP_016957052.1|DBIA	LOC120457152|XP_039500359.1|DSAN
OG0008406	LOC108028702|XP_016956182.1|DBIA	LOC120457367|XP_039500832.1|DSAN
OG0008407	LOC108025341|XP_016951264.1|DBIA	LOC120452010|XP_039491980.1|DSAN
OG0008408	LOC108023471|XP_016948477.1|DBIA	LOC120454988|XP_039496714.1|DSAN
OG0008409	LOC108028606|XP_016956015.1|DBIA	LOC120448936|XP_039487107.1|DSAN
OG0008410	LOC108026248|XP_016952580.1|DBIA	LOC120454468|XP_039495722.1|DSAN
OG0008411	LOC108026361|XP_016952763.1|DBIA	LOC120453271|XP_039493832.1|DSAN
OG0008412	LOC108036079|XP_016967519.1|DBIA	LOC120456048|XP_039498559.1|DSAN
OG0008413	LOC108028016|XP_016955134.1|DBIA	LOC120448783|XP_039486906.1|DSAN
OG0008414	LOC108023227|XP_016947990.1|DBIA	LOC120456758|XP_039499688.1|DSAN
OG0008415	LOC108033072|XP_016962729.1|DBIA	LOC120456896|XP_039499932.1|DSAN
OG0008416	LOC108035745|XP_016966930.1|DBIA	LOC120455702|XP_039498044.1|DSAN
OG0008417	LOC108023686|XP_016948796.1|DBIA	LOC120455259|XP_039497194.1|DSAN
OG0008418	LOC108021949|XP_016946265.1|DBIA	LOC120455347|XP_039497374.1|DSAN
OG0008419	LOC108024140|XP_016949409.1|DBIA	LOC120455499|XP_039497691.1|DSAN
OG0008420	LOC108024841|XP_016950466.1|DBIA	LOC120456774|XP_039499706.1|DSAN
OG0008421	LOC108025817|XP_016951957.1|DBIA	LOC120455911|XP_039498353.1|DSAN
OG0008422	LOC108023644|XP_016948750.1|DBIA	LOC120456087|XP_039498614.1|DSAN
OG0008423	LOC108022345|XP_016946697.1|DBIA	LOC120446364|XP_039483230.1|DSAN
OG0008424	LOC108026458|XP_016952891.1|DBIA	LOC120455922|XP_039498378.1|DSAN
OG0008425	LOC108025271|XP_016951125.1|DBIA	LOC120452881|XP_039493266.1|DSAN
OG0008426	LOC108022099|XP_016946431.1|DBIA	LOC120444975|XP_039480930.1|DSAN
OG0008427	LOC108023760|XP_016948890.1|DBIA	LOC120457405|XP_039500935.1|DSAN
OG0008428	LOC108027608|XP_016954618.1|DBIA	LOC120456435|XP_039499202.1|DSAN
OG0008429	LOC108032204|XP_016961551.1|DBIA	LOC120454108|XP_039495070.1|DSAN, LOC120454107|XP_039495069.1|DSAN
OG0008430	LOC108021982|XP_016946312.1|DBIA	LOC120455058|XP_039496846.1|DSAN
OG0008431	LOC108030708|XP_016959238.1|DBIA	LOC120447980|XP_039485609.1|DSAN
OG0008432	LOC108024622|XP_016950149.1|DBIA	LOC120453362|XP_039493969.1|DSAN
OG0008433	LOC108035302|XP_016966360.1|DBIA	LOC120448356|XP_039486257.1|DSAN
OG0008434	LOC108025144|XP_016950906.1|DBIA	LOC120452940|XP_039493355.1|DSAN
OG0008435	LOC108033323|XP_016963098.1|DBIA	LOC120458574|XP_039502207.1|DSAN
OG0008436	LOC108036597|XP_016968345.1|DBIA	LOC120445661|XP_039482140.1|DSAN
OG0008438	LOC108031898|XP_016961154.1|DBIA	LOC120452316|XP_039492401.1|DSAN
OG0008439	LOC108022819|XP_016947449.1|DBIA	LOC120446590|XP_039483545.1|DSAN
OG0008440	LOC108027204|XP_016954002.1|DBIA	LOC120454535|XP_039495846.1|DSAN
OG0008441	LOC108030839|XP_016959458.1|DBIA	LOC120449005|XP_039487211.1|DSAN
OG0008442	LOC108030397|XP_016958770.1|DBIA	LOC120446025|XP_039482714.1|DSAN
OG0008443	LOC108030608|XP_016959088.1|DBIA	LOC120448838|XP_039486973.1|DSAN
OG0008444	LOC108028603|XP_016956011.1|DBIA	LOC120450561|XP_039489604.1|DSAN
OG0008445	LOC108023757|XP_016948886.1|DBIA	LOC120456735|XP_039499658.1|DSAN
OG0008446	LOC108033172|XP_016962894.1|DBIA	LOC120455872|XP_039498281.1|DSAN
OG0008447	LOC108036095|XP_016967546.1|DBIA	LOC120456135|XP_039498697.1|DSAN
OG0008448	LOC108024497|XP_016949920.1|DBIA	LOC120457315|XP_039500747.1|DSAN
OG0008449	LOC108033010|XP_016962626.1|DBIA	LOC120455653|XP_039497977.1|DSAN
OG0008450	LOC108035779|XP_016966981.1|DBIA	LOC120457016|XP_039500106.1|DSAN
OG0008451	LOC108031702|XP_016960852.1|DBIA	LOC120451593|XP_039491347.1|DSAN
OG0008452	LOC108028961|XP_016956489.1|DBIA	LOC120458040|XP_039501483.1|DSAN
OG0008453	LOC108029528|XP_016957318.1|DBIA	LOC120445967|XP_039482616.1|DSAN
OG0008454	LOC108023532|XP_016948586.1|DBIA	LOC120455387|XP_039497448.1|DSAN
OG0008455	LOC108034840|XP_016965454.1|DBIA	LOC120450207|XP_039489008.1|DSAN
OG0008456	LOC108025244|XP_016951081.1|DBIA	LOC120454241|XP_039495281.1|DSAN
OG0008457	LOC108031758|XP_016960954.1|DBIA	LOC120451471|XP_039491094.1|DSAN
OG0008458	LOC108026815|XP_016953469.1|DBIA	LOC120445354|XP_039481633.1|DSAN
OG0008459	LOC108024781|XP_016950386.1|DBIA	LOC120456089|XP_039498616.1|DSAN
OG0008460	LOC108034205|XP_016964526.1|DBIA	LOC120443828|XP_039479112.1|DSAN
OG0008461	LOC108036077|XP_016967513.1|DBIA	LOC120446412|XP_039483296.1|DSAN
OG0008462	LOC108036122|XP_016967596.1|DBIA	LOC120454957|XP_039496674.1|DSAN
OG0008463	LOC108029094|XP_016956673.1|DBIA	LOC120454437|XP_039495670.1|DSAN
OG0008464	LOC108023126|XP_016947884.1|DBIA	LOC120447017|XP_039484270.1|DSAN
OG0008465	LOC108022727|XP_016947300.1|DBIA	LOC120444278|XP_039479728.1|DSAN
OG0008466	LOC108022282|XP_016946630.1|DBIA	LOC120444687|XP_039480488.1|DSAN
OG0008467	LOC108029776|XP_016957775.1|DBIA	LOC120446126|XP_039482885.1|DSAN
OG0008468	LOC108033505|XP_016963338.1|DBIA	LOC120458545|XP_039502160.1|DSAN
OG0008469	LOC108035790|XP_016967017.1|DBIA	LOC120457179|XP_039500408.1|DSAN
OG0008470	LOC108022553|XP_016947032.1|DBIA	LOC120444288|XP_039479738.1|DSAN
OG0008472	LOC108022740|XP_016947320.1|DBIA	LOC120446764|XP_039483834.1|DSAN
OG0008473	LOC108025881|XP_016952045.1|DBIA	LOC120455250|XP_039497181.1|DSAN
OG0008474	LOC108024064|XP_016949326.1|DBIA	LOC120453810|XP_039494622.1|DSAN
OG0008475	LOC108032491|XP_016961801.1|DBIA	LOC120453114|XP_039493588.1|DSAN
OG0008476	LOC108031071|XP_016959766.1|DBIA	LOC120454418|XP_039495624.1|DSAN
OG0008477	LOC108029756|XP_016957745.1|DBIA	LOC120445937|XP_039482535.1|DSAN
OG0008478	LOC108025980|XP_016952162.1|DBIA	LOC120453253|XP_039493803.1|DSAN
OG0008479	LOC108030447|XP_016958829.1|DBIA	LOC120445057|XP_039481113.1|DSAN
OG0008480	LOC108030600|XP_016959070.1|DBIA	LOC120447898|XP_039485474.1|DSAN
OG0008481	LOC108023501|XP_016948525.1|DBIA	LOC120456458|XP_039499239.1|DSAN
OG0008482	LOC108035337|XP_016966409.1|DBIA	LOC120448795|XP_039486919.1|DSAN
OG0008483	LOC108027768|XP_016954819.1|DBIA	LOC120454371|XP_039495541.1|DSAN
OG0008484	LOC108031922|XP_016961183.1|DBIA	LOC120450945|XP_039490152.1|DSAN
OG0008485	LOC108021868|XP_016946148.1|DBIA	LOC120458581|XP_039502213.1|DSAN
OG0008486	LOC108036684|XP_016968454.1|DBIA	LOC120454845|XP_039496274.1|DSAN
OG0008487	LOC108025833|XP_016951980.1|DBIA	LOC120454973|XP_039496689.1|DSAN
OG0008488	LOC108027263|XP_016954122.1|DBIA	LOC120453690|XP_039494444.1|DSAN
OG0008489	LOC108027119|XP_016953823.1|DBIA	LOC120451970|XP_039491930.1|DSAN
OG0008490	LOC108026347|XP_016952741.1|DBIA	LOC120454650|XP_039496086.1|DSAN
OG0008491	LOC108031188|XP_016959898.1|DBIA	LOC120453982|XP_039494871.1|DSAN
OG0008492	LOC108033264|XP_016963020.1|DBIA	LOC120446791|XP_039483881.1|DSAN
OG0008493	LOC108034083|XP_016964338.1|DBIA	LOC120458049|XP_039501493.1|DSAN
OG0008494	LOC108026545|XP_016952984.1|DBIA	LOC120446641|XP_039483643.1|DSAN
OG0008495	LOC108022096|XP_016946428.1|DBIA	LOC120447128|XP_039484496.1|DSAN
OG0008496	LOC108022724|XP_016947299.1|DBIA	LOC120444277|XP_039479727.1|DSAN
OG0008497	LOC108029746|XP_016957728.1|DBIA	LOC120446424|XP_039483320.1|DSAN
OG0008498	LOC108023075|XP_016947815.1|DBIA	LOC120444597|XP_039480304.1|DSAN
OG0008499	LOC108029403|XP_016957124.1|DBIA	LOC120446663|XP_039483668.1|DSAN
OG0008500	LOC108029602|XP_016957464.1|DBIA	LOC120448428|XP_039486367.1|DSAN
OG0008501	LOC108028200|XP_016955350.1|DBIA	LOC120449038|XP_039487256.1|DSAN
OG0008502	LOC108023676|XP_016948786.1|DBIA	LOC120455115|XP_039496938.1|DSAN
OG0008503	LOC108036011|XP_016967416.1|DBIA	LOC120455342|XP_039497366.1|DSAN
OG0008504	LOC108034872|XP_016965560.1|DBIA	LOC120450070|XP_039488791.1|DSAN
OG0008505	LOC108028255|XP_016955430.1|DBIA	LOC120448254|XP_039486101.1|DSAN
OG0008506	LOC108028659|XP_016956076.1|DBIA	LOC120448917|XP_039487074.1|DSAN
OG0008507	LOC108028677|XP_016956103.1|DBIA	LOC120449135|XP_039487383.1|DSAN, LOC120449136|XP_039487384.1|DSAN
OG0008508	LOC108024284|XP_016949672.1|DBIA	LOC120456076|XP_039498602.1|DSAN
OG0008509	LOC108021896|XP_016946203.1|DBIA	LOC120456051|XP_039498563.1|DSAN, LOC120452338|XP_039492436.1|DSAN
OG0008510	LOC108033032|XP_016962647.1|DBIA	LOC120455267|XP_039497201.1|DSAN
OG0008512	LOC108033696|XP_016963686.1|DBIA	LOC120458473|XP_039502066.1|DSAN
OG0008513	LOC108036057|XP_016967489.1|DBIA	LOC120458602|XP_039502241.1|DSAN
OG0008514	LOC108033726|XP_016963759.1|DBIA	LOC120446388|XP_039483258.1|DSAN, LOC120446387|XP_039483257.1|DSAN
OG0008515	LOC108027884|XP_016954992.1|DBIA	LOC120453897|XP_039494753.1|DSAN
OG0008516	LOC108034640|XP_016965067.1|DBIA	LOC120450249|XP_039489071.1|DSAN
OG0008518	LOC108030771|XP_016959312.1|DBIA	LOC120448306|XP_039486184.1|DSAN
OG0008519	LOC108022192|XP_016946533.1|DBIA	LOC120446701|XP_039483733.1|DSAN
OG0008520	LOC108031515|XP_016960522.1|DBIA	LOC120454331|XP_039495473.1|DSAN
OG0008521	LOC108025146|XP_016950911.1|DBIA	LOC120451988|XP_039491949.1|DSAN
OG0008522	LOC108033490|XP_016963317.1|DBIA	LOC120447243|XP_039484705.1|DSAN
OG0008522	LOC108022718|XP_016947291.1|DBIA	LOC120445001|XP_039480980.1|DSAN
OG0008523	LOC108032462|XP_016961777.1|DBIA	LOC120453539|XP_039494227.1|DSAN
OG0008524	LOC108028854|XP_016956328.1|DBIA	LOC120456195|XP_039498808.1|DSAN, LOC120456198|XP_039498812.1|DSAN
OG0008525	LOC108033903|XP_016964058.1|DBIA	LOC120458006|XP_039501436.1|DSAN
OG0008525	LOC108033904|XP_016964059.1|DBIA	LOC120458007|XP_039501437.1|DSAN
OG0008526	LOC108027092|XP_016953798.1|DBIA	LOC120453756|XP_039494523.1|DSAN
OG0008526	LOC108027076|XP_016953779.1|DBIA	LOC120453757|XP_039494524.1|DSAN
OG0008527	LOC108033206|XP_016962943.1|DBIA	LOC120457032|XP_039500129.1|DSAN
OG0008528	LOC108029643|XP_016957546.1|DBIA	LOC120447988|XP_039485617.1|DSAN
OG0008529	LOC108023254|XP_016948025.1|DBIA	LOC120457355|XP_039500805.1|DSAN
OG0008530	LOC108024019|XP_016949269.1|DBIA	LOC120456640|XP_039499496.1|DSAN
OG0008531	LOC108023352|XP_016948186.1|DBIA	LOC120455032|XP_039496798.1|DSAN
OG0008532	LOC108023919|XP_016949093.1|DBIA	LOC120456745|XP_039499669.1|DSAN
OG0008534	LOC108033167|XP_016962888.1|DBIA	LOC120456075|XP_039498598.1|DSAN
OG0008535	LOC108023701|XP_016948819.1|DBIA	LOC120455622|XP_039497938.1|DSAN
OG0008536	LOC108023737|XP_016948864.1|DBIA	LOC120455510|XP_039497710.1|DSAN
OG0008537	LOC108024322|XP_016949716.1|DBIA	LOC120451192|XP_039490574.1|DSAN
OG0008538	LOC108023715|XP_016948834.1|DBIA	LOC120455278|XP_039497235.1|DSAN
OG0008540	LOC108032189|XP_016961534.1|DBIA	LOC120453557|XP_039494244.1|DSAN
OG0008541	LOC108029504|XP_016957277.1|DBIA	LOC120443897|XP_039479262.1|DSAN
OG0008542	LOC108035051|XP_016965919.1|DBIA	LOC120449686|XP_039488236.1|DSAN
OG0008544	LOC108036340|XP_016967885.1|DBIA	LOC120443775|XP_039479029.1|DSAN
OG0008545	LOC108024271|XP_016949651.1|DBIA	LOC120444670|XP_039480452.1|DSAN
OG0008546	LOC108034559|XP_016964977.1|DBIA	LOC120450115|XP_039488871.1|DSAN
OG0008547	LOC108023283|XP_016948064.1|DBIA	LOC120457412|XP_039500944.1|DSAN
OG0008548	LOC108025366|XP_016951314.1|DBIA	LOC120453168|XP_039493662.1|DSAN
OG0008549	LOC108031905|XP_016961162.1|DBIA	LOC120454406|XP_039495601.1|DSAN
OG0008550	LOC108023641|XP_016948746.1|DBIA	LOC120455379|XP_039497439.1|DSAN
OG0008551	LOC108034768|XP_016965203.1|DBIA	LOC120448762|XP_039486882.1|DSAN
OG0008552	LOC108035591|XP_016966750.1|DBIA	LOC120449201|XP_039487499.1|DSAN
OG0008553	LOC108036443|XP_016968072.1|DBIA	LOC120458718|XP_039502401.1|DSAN
OG0008554	LOC108023202|XP_016947951.1|DBIA	LOC120455287|XP_039497259.1|DSAN
OG0008555	LOC108023371|XP_016948264.1|DBIA	LOC120456582|XP_039499423.1|DSAN
OG0008557	LOC108025506|XP_016951517.1|DBIA	LOC120452992|XP_039493428.1|DSAN
OG0008558	LOC108034856|XP_016965497.1|DBIA	LOC120443917|XP_039479291.1|DSAN
OG0008560	LOC108032604|XP_016962020.1|DBIA	LOC120447173|XP_039484567.1|DSAN
OG0008561	LOC108033804|XP_016963911.1|DBIA	LOC120445392|XP_039481733.1|DSAN
OG0008563	LOC108031757|XP_016960952.1|DBIA	LOC120451065|XP_039490358.1|DSAN
OG0008564	LOC108034348|XP_016964723.1|DBIA	LOC120450814|XP_039489928.1|DSAN
OG0008565	LOC108034890|XP_016965589.1|DBIA	LOC120450353|XP_039489263.1|DSAN
OG0008566	LOC108033797|XP_016963895.1|DBIA	LOC120458053|XP_039501497.1|DSAN
OG0008567	LOC108034079|XP_016964334.1|DBIA	LOC120444792|XP_039480674.1|DSAN
OG0008569	LOC108023685|XP_016948795.1|DBIA	LOC120455662|XP_039497989.1|DSAN
OG0008570	LOC108023564|XP_016948644.1|DBIA	LOC120455904|XP_039498340.1|DSAN
OG0008572	LOC108032912|XP_016962465.1|DBIA	LOC120453518|XP_039494200.1|DSAN
OG0008573	LOC108023509|XP_016948540.1|DBIA	LOC120455481|XP_039497649.1|DSAN
OG0008574	LOC108035274|XP_016966324.1|DBIA	LOC120450583|XP_039489636.1|DSAN
OG0008575	LOC108031692|XP_016960830.1|DBIA	LOC120450819|XP_039489929.1|DSAN
OG0008576	LOC108033363|XP_016963166.1|DBIA	LOC120455135|XP_039496968.1|DSAN
OG0008577	LOC108035524|XP_016966682.1|DBIA	LOC120448989|XP_039487190.1|DSAN
OG0008578	LOC108025115|XP_016950873.1|DBIA	LOC120453162|XP_039493656.1|DSAN
OG0008579	LOC108030311|XP_016958642.1|DBIA	LOC120448240|XP_039486078.1|DSAN
OG0008581	LOC108030895|XP_016959559.1|DBIA	LOC120450055|XP_039488746.1|DSAN
OG0008582	LOC108023236|XP_016948001.1|DBIA	LOC120457411|XP_039500943.1|DSAN
OG0008583	LOC108023763|XP_016948893.1|DBIA	LOC120455199|XP_039497082.1|DSAN
OG0008584	LOC108023670|XP_016948781.1|DBIA	LOC120455390|XP_039497454.1|DSAN
OG0008585	LOC108023647|XP_016948753.1|DBIA	LOC120454950|XP_039496653.1|DSAN
OG0008586	LOC108023769|XP_016948898.1|DBIA	LOC120454949|XP_039496652.1|DSAN
OG0008587	LOC108031867|XP_016961112.1|DBIA	LOC120451519|XP_039491218.1|DSAN
OG0008588	LOC108031498|XP_016960489.1|DBIA	LOC120453249|XP_039493795.1|DSAN
OG0008589	LOC108030580|XP_016959064.1|DBIA	LOC120457142|XP_039500344.1|DSAN
OG0008590	LOC108025551|XP_016951572.1|DBIA	LOC120451438|XP_039491046.1|DSAN
OG0008592	LOC108022945|XP_016947650.1|DBIA	LOC120445965|XP_039482603.1|DSAN
OG0008593	LOC108034605|XP_016965027.1|DBIA	LOC120450064|XP_039488770.1|DSAN
OG0008594	LOC108032228|XP_016961580.1|DBIA	LOC120453290|XP_039493853.1|DSAN
OG0008595	LOC108029943|XP_016957934.1|DBIA	LOC120446127|XP_039482886.1|DSAN
OG0008596	LOC108029941|XP_016957931.1|DBIA	LOC120446623|XP_039483617.1|DSAN
OG0008597	LOC108026047|XP_016952231.1|DBIA	LOC120451847|XP_039491764.1|DSAN
OG0008598	LOC108025872|XP_016952033.1|DBIA	LOC120456632|XP_039499489.1|DSAN
OG0008599	LOC108023531|XP_016948585.1|DBIA	LOC120455631|XP_039497952.1|DSAN
OG0008600	LOC108027409|XP_016954337.1|DBIA	LOC120452867|XP_039493245.1|DSAN
OG0008601	LOC108034344|XP_016964715.1|DBIA	LOC120458481|XP_039502076.1|DSAN
OG0008602	LOC108031118|XP_016959818.1|DBIA	LOC120453388|XP_039494007.1|DSAN
OG0008603	LOC108023534|XP_016948594.1|DBIA	LOC120453189|XP_039493689.1|DSAN
OG0008604	LOC108022884|XP_016947571.1|DBIA	LOC120447015|XP_039484267.1|DSAN
OG0008605	LOC108033261|XP_016963016.1|DBIA, LOC108033677|XP_016963620.1|DBIA	LOC120446985|XP_039484216.1|DSAN
OG0008606	LOC108027671|XP_016954705.1|DBIA	LOC120450071|XP_039488794.1|DSAN
OG0008607	LOC108027305|XP_016954187.1|DBIA	LOC120453643|XP_039494371.1|DSAN
OG0008608	LOC108021939|XP_016946255.1|DBIA	LOC120456133|XP_039498695.1|DSAN
OG0008609	LOC108024510|XP_016949947.1|DBIA	LOC120452221|XP_039492282.1|DSAN
OG0008610	LOC108030445|XP_016958827.1|DBIA	LOC120446542|XP_039483491.1|DSAN
OG0008612	LOC108036644|XP_016968409.1|DBIA	LOC120458462|XP_039502046.1|DSAN
OG0008613	LOC108027160|XP_016953903.1|DBIA	LOC120454008|XP_039494930.1|DSAN
OG0008614	LOC108024200|XP_016949539.1|DBIA	LOC120457282|XP_039500657.1|DSAN
OG0008615	LOC108027375|XP_016954291.1|DBIA	LOC120452490|XP_039492673.1|DSAN
OG0008616	LOC108025553|XP_016951574.1|DBIA	LOC120452292|XP_039492362.1|DSAN
OG0008617	LOC108024471|XP_016949880.1|DBIA	LOC120452376|XP_039492501.1|DSAN
OG0008619	LOC108034350|XP_016964725.1|DBIA	LOC120458419|XP_039501990.1|DSAN
OG0008620	LOC108029707|XP_016957670.1|DBIA	LOC120457390|XP_039500888.1|DSAN
OG0008621	LOC108031915|XP_016961174.1|DBIA	LOC120451370|XP_039490954.1|DSAN
OG0008622	LOC108036286|XP_016967786.1|DBIA	LOC120445600|XP_039482033.1|DSAN
OG0008623	LOC108029629|XP_016957512.1|DBIA	LOC120446682|XP_039483695.1|DSAN
OG0008624	LOC108036223|XP_016967703.1|DBIA, LOC108036915|XP_016968815.1|DBIA	LOC120446728|XP_039483775.1|DSAN
OG0008625	LOC108036504|XP_016968196.1|DBIA	LOC120446357|XP_039483226.1|DSAN
OG0008626	LOC108035867|XP_016967105.1|DBIA	LOC120449678|XP_039488222.1|DSAN
OG0008627	LOC108029072|XP_016956657.1|DBIA	LOC120449677|XP_039488214.1|DSAN
OG0008629	LOC108033561|XP_016963395.1|DBIA	LOC120444783|XP_039480656.1|DSAN
OG0008630	LOC108036000|XP_016967380.1|DBIA	LOC120454851|XP_039496299.1|DSAN
OG0008631	LOC108031096|XP_016959794.1|DBIA	LOC120453681|XP_039494430.1|DSAN
OG0008632	LOC108036894|XP_016968761.1|DBIA	LOC120454346|XP_039495492.1|DSAN
OG0008633	LOC108030028|XP_016958062.1|DBIA	LOC120446684|XP_039483697.1|DSAN
OG0008634	LOC108024369|XP_016949799.1|DBIA	LOC120446010|XP_039482695.1|DSAN
OG0008635	LOC108029505|XP_016957278.1|DBIA	LOC120443907|XP_039479272.1|DSAN
OG0008636	LOC108031310|XP_016960044.1|DBIA	LOC120453088|XP_039493549.1|DSAN
OG0008637	LOC108028788|XP_016956257.1|DBIA	LOC120449957|XP_039488592.1|DSAN
OG0008638	LOC108024734|XP_016950323.1|DBIA	LOC120453096|XP_039493564.1|DSAN
OG0008639	LOC108024753|XP_016950349.1|DBIA	LOC120454291|XP_039495414.1|DSAN
OG0008640	LOC108031477|XP_016960437.1|DBIA	LOC120451826|XP_039491734.1|DSAN
OG0008641	LOC108025189|XP_016950987.1|DBIA	LOC120453213|XP_039493738.1|DSAN
OG0008642	LOC108024501|XP_016949937.1|DBIA	LOC120453468|XP_039494130.1|DSAN
OG0008643	LOC108036892|XP_016968758.1|DBIA	LOC120454347|XP_039495493.1|DSAN
OG0008644	LOC108025133|XP_016950894.1|DBIA	LOC120452936|XP_039493351.1|DSAN
OG0008645	LOC108033691|XP_016963677.1|DBIA	LOC120446409|XP_039483286.1|DSAN
OG0008646	LOC108033346|XP_016963144.1|DBIA	LOC120446781|XP_039483861.1|DSAN
OG0008647	LOC108029265|XP_016956953.1|DBIA	LOC120458344|XP_039501895.1|DSAN
OG0008648	LOC108033686|XP_016963647.1|DBIA	LOC120446408|XP_039483285.1|DSAN
OG0008649	LOC108022344|XP_016946696.1|DBIA	LOC120446475|XP_039483412.1|DSAN
OG0008650	LOC108026046|XP_016952230.1|DBIA	LOC120454087|XP_039495031.1|DSAN
OG0008651	LOC108023128|XP_016947887.1|DBIA	LOC120446036|XP_039482734.1|DSAN
OG0008652	LOC108030450|XP_016958831.1|DBIA	LOC120444393|XP_039479949.1|DSAN
OG0008653	LOC108022372|XP_016946742.1|DBIA	LOC120445566|XP_039481983.1|DSAN
