Orthogroup	DBIA.longest_only	DSEC.longest_only
OG0009717	LOC108030214|XP_016958470.1|DBIA	LOC6620805|XP_002045004.2|DSEC
OG0009718	LOC108029378|XP_016957094.1|DBIA	LOC6609053|XP_002033756.1|DSEC
OG0009719	LOC108023065|XP_016947802.1|DBIA	LOC6618811|XP_002043060.1|DSEC
OG0009720	LOC108036369|XP_016967942.1|DBIA	LOC6609481|XP_032572991.1|DSEC
OG0009721	LOC108022203|XP_016946545.1|DBIA	LOC6608802|XP_032572063.1|DSEC
OG0009723	LOC108034576|XP_016964996.1|DBIA	LOC6610784|XP_002035350.1|DSEC
OG0009724	LOC108022905|XP_016947598.1|DBIA	LOC6615304|XP_002039708.1|DSEC
OG0009725	LOC108026513|XP_016952948.1|DBIA	LOC6615530|XP_002039909.1|DSEC
OG0009726	LOC108023430|XP_016948410.1|DBIA	LOC6616834|XP_002041170.1|DSEC
OG0009727	LOC108029794|XP_016957797.1|DBIA	LOC6609027|XP_002033731.1|DSEC
OG0009728	LOC108026595|XP_016953056.1|DBIA	LOC6609989|XP_032571029.1|DSEC
OG0009729	LOC108026598|XP_016953058.1|DBIA	LOC6609988|XP_002034624.1|DSEC
OG0009730	LOC108025667|XP_016951694.1|DBIA	LOC6617634|XP_002041947.1|DSEC
OG0009731	LOC108029855|XP_016957833.1|DBIA	LOC6608706|XP_002033430.2|DSEC
OG0009732	LOC108029738|XP_016957713.1|DBIA	LOC6608177|XP_002032922.1|DSEC
OG0009733	LOC108023330|XP_016948140.1|DBIA	LOC6619858|XP_002044071.1|DSEC
OG0009734	LOC108023786|XP_016948914.1|DBIA	LOC6620239|XP_032582604.1|DSEC
OG0009735	LOC108028160|XP_016955308.1|DBIA	LOC6611078|XP_002035635.1|DSEC
OG0009736	LOC108023485|XP_016948497.1|DBIA	LOC6612225|XP_032582049.1|DSEC
OG0009737	LOC108023656|XP_016948768.1|DBIA	LOC6606566|XP_032577636.1|DSEC
OG0009738	LOC108035753|XP_016966940.1|DBIA	LOC6614867|XP_032581720.1|DSEC
OG0009739	LOC108035757|XP_016966945.1|DBIA	LOC6614870|XP_032581025.1|DSEC
OG0009740	LOC108025861|XP_016952018.1|DBIA	LOC6617567|XP_032581858.1|DSEC
OG0009741	LOC108032467|XP_016961781.1|DBIA	LOC6611802|XP_002036324.1|DSEC
OG0009742	LOC108023946|XP_016949122.1|DBIA	LOC6618473|XP_002042743.2|DSEC
OG0009743	LOC108033188|XP_016962919.1|DBIA	LOC6618030|XP_032580449.1|DSEC
OG0009744	LOC108036562|XP_016968294.1|DBIA	LOC6612366|XP_002036875.1|DSEC
OG0009745	LOC108033088|XP_016962772.1|DBIA	LOC6619789|XP_002044002.1|DSEC
OG0009746	LOC108034711|XP_016965141.1|DBIA	LOC6605603|XP_002030421.1|DSEC
OG0009747	LOC108032833|XP_016962338.1|DBIA	LOC6617424|XP_002041748.1|DSEC
OG0009748	LOC108024244|XP_016949614.1|DBIA	LOC6614978|XP_002039395.1|DSEC
OG0009749	LOC108028116|XP_016955254.1|DBIA	LOC6606130|XP_002030938.1|DSEC
OG0009750	LOC108034577|XP_016964998.1|DBIA	LOC6610451|XP_032573920.1|DSEC
OG0009751	LOC108023632|XP_016948734.1|DBIA	LOC6617459|XP_002041776.1|DSEC
OG0009752	LOC108023242|XP_016948009.1|DBIA	LOC6616127|XP_002040492.1|DSEC
OG0009753	LOC108023611|XP_016948707.1|DBIA	LOC6616126|XP_002040491.1|DSEC
OG0009754	LOC108022451|XP_016946848.1|DBIA	LOC116800283|XP_032570050.1|DSEC
OG0009755	LOC108025842|XP_016951996.1|DBIA	LOC6617910|XP_002042218.2|DSEC
OG0009756	LOC108027621|XP_016954632.1|DBIA	LOC6617510|XP_002041826.1|DSEC
OG0009757	LOC108023115|XP_016947870.1|DBIA	LOC6618938|XP_002043183.1|DSEC, LOC6617452|XP_002041516.1|DSEC
OG0009758	LOC108026260|XP_016952602.1|DBIA	LOC6612667|XP_032579405.1|DSEC
OG0009759	LOC108032979|XP_016962547.1|DBIA	LOC6620599|XP_032580892.1|DSEC
OG0009760	LOC108024257|XP_016949633.1|DBIA	LOC6615953|XP_002040320.2|DSEC
OG0009761	LOC108024262|XP_016949637.1|DBIA	LOC6615948|XP_002040315.1|DSEC
OG0009762	LOC108023285|XP_016948066.1|DBIA	LOC6616149|XP_002040514.1|DSEC
OG0009763	LOC108028532|XP_016955921.1|DBIA	LOC6610353|XP_002034939.2|DSEC
OG0009764	LOC108034704|XP_016965134.1|DBIA	LOC6606032|XP_002030843.1|DSEC
OG0009765	LOC108028219|XP_016955378.1|DBIA	LOC6610267|XP_002034862.1|DSEC
OG0009766	LOC108028403|XP_016955707.1|DBIA	LOC6610977|XP_002035534.1|DSEC
OG0009767	LOC108028758|XP_016956220.1|DBIA	LOC6610991|XP_002035548.1|DSEC
OG0009768	LOC108035583|XP_016966743.1|DBIA	LOC6610609|XP_002035176.1|DSEC
OG0009769	LOC108028878|XP_016956363.1|DBIA	LOC6604984|XP_002029827.1|DSEC
OG0009770	LOC108028169|XP_016955319.1|DBIA	LOC6611169|XP_032575073.1|DSEC
OG0009771	LOC108029975|XP_016957974.1|DBIA	LOC6610149|XP_002034758.1|DSEC
OG0009772	LOC108027799|XP_016954866.1|DBIA	LOC6610314|XP_032574988.1|DSEC
OG0009773	LOC108035405|XP_016966514.1|DBIA	LOC6606004|XP_002030815.1|DSEC
OG0009774	LOC108034454|XP_016964828.1|DBIA	LOC6606064|XP_002030874.1|DSEC
OG0009775	LOC108028635|XP_016956047.1|DBIA	LOC6611182|XP_002035738.1|DSEC
OG0009776	LOC108035202|XP_016966196.1|DBIA	LOC6605125|XP_032574393.1|DSEC
OG0009777	LOC108035387|XP_016966483.1|DBIA	LOC6605139|XP_002029980.2|DSEC
OG0009778	LOC108035672|XP_016966869.1|DBIA	LOC6610504|XP_002035084.1|DSEC
OG0009779	LOC108028696|XP_016956130.1|DBIA	LOC6610946|XP_032575031.1|DSEC
OG0009780	LOC108028770|XP_016956234.1|DBIA	LOC6610948|XP_002035505.1|DSEC
OG0009781	LOC108028647|XP_016956061.1|DBIA	LOC6611016|XP_002035573.1|DSEC
OG0009782	LOC108035054|XP_016965923.1|DBIA	LOC6610584|XP_002035157.1|DSEC
OG0009783	LOC108030901|XP_016959572.1|DBIA	LOC116800948|XP_032573697.1|DSEC
OG0009784	LOC108034506|XP_016964915.1|DBIA	LOC6610488|XP_032575592.1|DSEC
OG0009785	LOC108028002|XP_016955119.1|DBIA	LOC6616437|XP_032573956.1|DSEC
OG0009786	LOC108028281|XP_016955479.1|DBIA	LOC6605011|XP_002029854.1|DSEC
OG0009787	LOC108030359|XP_016958719.1|DBIA	LOC6605014|XP_002029857.1|DSEC
OG0009788	LOC108035632|XP_016966820.1|DBIA	LOC6610452|XP_032573922.1|DSEC
OG0009789	LOC108035220|XP_016966234.1|DBIA	LOC6610577|XP_002035150.1|DSEC
OG0009790	LOC108022385|XP_016946756.1|DBIA	LOC6615442|XP_002039824.1|DSEC
OG0009791	LOC108034671|XP_016965100.1|DBIA	LOC6604918|XP_002029761.1|DSEC
OG0009792	LOC108035149|XP_016966081.1|DBIA	LOC6604887|XP_002029732.1|DSEC
OG0009793	LOC108028034|XP_016955164.1|DBIA	LOC6610174|XP_002034782.1|DSEC
OG0009794	LOC108026121|XP_016952313.1|DBIA	LOC6619727|XP_002043942.1|DSEC
OG0009795	LOC108035822|XP_016967058.1|DBIA	LOC116801990|XP_032580536.1|DSEC
OG0009796	LOC108028191|XP_016955341.1|DBIA	LOC6605197|XP_002030036.1|DSEC
OG0009797	LOC108034908|XP_016965631.1|DBIA	LOC6604772|XP_002029625.1|DSEC
OG0009798	LOC108034907|XP_016965630.1|DBIA	LOC6604771|XP_032573430.1|DSEC
OG0009799	LOC108028287|XP_016955487.1|DBIA	LOC6616367|XP_002040727.1|DSEC
OG0009800	LOC108030749|XP_016959285.1|DBIA	LOC6616469|XP_002040830.1|DSEC
OG0009801	LOC108034610|XP_016965034.1|DBIA	LOC6610645|XP_002035212.1|DSEC
OG0009802	LOC108035642|XP_016966836.1|DBIA	LOC6610647|XP_032574641.1|DSEC
OG0009803	LOC108034615|XP_016965038.1|DBIA	LOC6605937|XP_002030750.1|DSEC
OG0009804	LOC108035022|XP_016965855.1|DBIA	LOC6605922|XP_002030735.2|DSEC
OG0009805	LOC108034417|XP_016964789.1|DBIA	LOC6605921|XP_002030734.1|DSEC
OG0009806	LOC108035014|XP_016965847.1|DBIA	LOC6605919|XP_002030732.1|DSEC
OG0009807	LOC108034696|XP_016965125.1|DBIA	LOC6605898|XP_002030711.2|DSEC
OG0009808	LOC108034406|XP_016964777.1|DBIA	LOC6610583|XP_032573599.1|DSEC
OG0009809	LOC108028033|XP_016955160.1|DBIA	LOC6611101|XP_002035658.1|DSEC
OG0009810	LOC108028065|XP_016955194.1|DBIA	LOC6616423|XP_002040783.1|DSEC
OG0009811	LOC108028171|XP_016955321.1|DBIA	LOC6616422|XP_002040782.2|DSEC
OG0009812	LOC108028520|XP_016955892.1|DBIA	LOC6611080|XP_002035637.1|DSEC
OG0009813	LOC108030899|XP_016959564.1|DBIA	LOC6619361|XP_032573459.1|DSEC
OG0009814	LOC108034851|XP_016965478.1|DBIA	LOC6610864|XP_002035430.1|DSEC
OG0009815	LOC108035972|XP_016967280.1|DBIA	LOC6618373|XP_002042643.1|DSEC
OG0009816	LOC108034673|XP_016965102.1|DBIA	LOC6605645|XP_002030463.1|DSEC
OG0009817	LOC108034449|XP_016964822.1|DBIA	LOC6605644|XP_002030462.2|DSEC
OG0009818	LOC108028059|XP_016955187.1|DBIA	LOC6605567|XP_002030389.1|DSEC
OG0009819	LOC108028137|XP_016955282.1|DBIA	LOC6605568|XP_002030390.1|DSEC
OG0009820	LOC108028740|XP_016956196.1|DBIA	LOC6605569|XP_002030391.1|DSEC
OG0009821	LOC108028789|XP_016956259.1|DBIA	LOC6616342|XP_032574990.1|DSEC
OG0009822	LOC108028615|XP_016956024.1|DBIA	LOC6618296|XP_002042569.1|DSEC
OG0009823	LOC108035290|XP_016966346.1|DBIA	LOC116801025|XP_032574168.1|DSEC
OG0009824	LOC108028591|XP_016955994.1|DBIA	LOC6605246|XP_002030084.1|DSEC
OG0009825	LOC108034574|XP_016964995.1|DBIA	LOC6605586|XP_002030405.1|DSEC
OG0009826	LOC108030790|XP_016959356.1|DBIA	LOC6616557|XP_002040916.1|DSEC
OG0009827	LOC108030791|XP_016959357.1|DBIA	LOC6616556|XP_002040915.1|DSEC
OG0009828	LOC108028753|XP_016956213.1|DBIA	LOC6605260|XP_002030098.1|DSEC
OG0009829	LOC108030585|XP_016959044.1|DBIA	LOC6605840|XP_002030654.2|DSEC
OG0009830	LOC108030934|XP_016959623.1|DBIA	LOC6616500|XP_002040860.1|DSEC
OG0009831	LOC108030760|XP_016959300.1|DBIA	LOC6616504|XP_002040864.2|DSEC
OG0009832	LOC108030766|XP_016959308.1|DBIA	LOC6616505|XP_002040865.1|DSEC
OG0009833	LOC108030680|XP_016959201.1|DBIA	LOC6605820|XP_002030635.2|DSEC
OG0009834	LOC108022871|XP_016947548.1|DBIA	LOC6609206|XP_002033897.1|DSEC
OG0009835	LOC108022430|XP_016946804.1|DBIA	LOC6609613|XP_002034290.1|DSEC
OG0009836	LOC108032087|XP_016961400.1|DBIA	LOC6619100|XP_002043340.1|DSEC
OG0009837	LOC108031956|XP_016961233.1|DBIA	LOC6616808|XP_032577756.1|DSEC
OG0009838	LOC108033421|XP_016963231.1|DBIA	LOC6614526|XP_002038957.1|DSEC
OG0009839	LOC108030038|XP_016958098.1|DBIA	LOC116800676|XP_032572868.1|DSEC
OG0009840	LOC108032783|XP_016962273.1|DBIA	LOC6614695|XP_002039122.1|DSEC
OG0009841	LOC108026942|XP_016953648.1|DBIA	LOC6613547|XP_002038015.1|DSEC
OG0009842	LOC108035073|XP_016965954.1|DBIA	LOC6605685|XP_002030501.2|DSEC
OG0009843	LOC108034897|XP_016965600.1|DBIA	LOC6610595|XP_002035168.2|DSEC
OG0009844	LOC108035428|XP_016966548.1|DBIA	LOC6605662|XP_002030480.2|DSEC
OG0009845	LOC108030022|XP_016958051.1|DBIA	LOC6609230|XP_002033921.2|DSEC
OG0009846	LOC108029284|XP_016956972.1|DBIA	LOC6611299|XP_002035846.1|DSEC
OG0009847	LOC108025713|XP_016951758.1|DBIA	LOC6612370|XP_002036879.2|DSEC
OG0009848	LOC108032528|XP_016961870.1|DBIA	LOC6612429|XP_002036937.1|DSEC
OG0009849	LOC108032249|XP_016961602.1|DBIA	LOC6607824|XP_032576366.1|DSEC
OG0009850	LOC108036170|XP_016967648.1|DBIA	LOC6620597|XP_002044801.2|DSEC
OG0009851	LOC108025755|XP_016951839.1|DBIA	LOC116802242|XP_032581965.1|DSEC
OG0009852	LOC108028142|XP_016955287.1|DBIA	LOC6605512|XP_002030345.1|DSEC
OG0009853	LOC108023947|XP_016949127.1|DBIA	LOC6618480|XP_002042750.1|DSEC
OG0009855	LOC108036753|XP_016968568.1|DBIA	LOC6611742|XP_002036265.2|DSEC
OG0009856	LOC108032421|XP_016961730.1|DBIA	LOC6617902|XP_032583516.1|DSEC
OG0009857	LOC108032824|XP_016962328.1|DBIA	LOC6614693|XP_032578035.1|DSEC
OG0009858	LOC108032353|XP_016961653.1|DBIA	LOC6611856|XP_002036378.2|DSEC
OG0009859	LOC108032813|XP_016962315.1|DBIA	LOC6621637|XP_032570284.1|DSEC
OG0009860	LOC108033430|XP_016963243.1|DBIA	LOC6612083|XP_032583476.1|DSEC
OG0009861	LOC108027941|XP_016955058.1|DBIA	LOC6617380|XP_002041705.2|DSEC
OG0009862	LOC108033437|XP_016963251.1|DBIA	LOC6612178|XP_002036695.2|DSEC
OG0009863	LOC108029163|XP_016956792.1|DBIA	LOC6617228|XP_032583609.1|DSEC
OG0009864	LOC108033961|XP_016964155.1|DBIA	LOC6618197|XP_002042472.1|DSEC
OG0009865	LOC108027718|XP_016954757.1|DBIA	LOC6613369|XP_002037843.1|DSEC
OG0009866	LOC108034724|XP_016965153.1|DBIA	LOC6605163|XP_032575226.1|DSEC
OG0009867	LOC108035192|XP_016966171.1|DBIA	LOC6610820|XP_002035386.1|DSEC
OG0009868	LOC108028027|XP_016955152.1|DBIA	LOC6619409|XP_002043624.1|DSEC
OG0009870	LOC108028817|XP_016956293.1|DBIA	LOC6618291|XP_002042564.1|DSEC
OG0009871	LOC108029422|XP_016957154.1|DBIA	LOC6608906|XP_032570631.1|DSEC
OG0009872	LOC108030312|XP_016958639.1|DBIA	LOC6615324|XP_002039725.1|DSEC
OG0009873	LOC108025960|XP_016952142.1|DBIA, LOC108025959|XP_016952141.1|DBIA, LOC108026638|XP_016953150.1|DBIA	LOC6615513|XP_032572968.1|DSEC
OG0009874	LOC108028715|XP_016956160.1|DBIA	LOC6606145|XP_002030953.1|DSEC
OG0009875	LOC108030793|XP_016959359.1|DBIA	LOC6616560|XP_002040919.1|DSEC
OG0009876	LOC108022087|XP_016946421.1|DBIA	LOC6608836|XP_032572894.1|DSEC
OG0009877	LOC108036187|XP_016967667.1|DBIA	LOC6608330|XP_032572689.1|DSEC
OG0009878	LOC108029575|XP_016957425.1|DBIA	LOC116800346|XP_032570498.1|DSEC
OG0009879	LOC108022384|XP_016946755.1|DBIA	LOC6609683|XP_002034341.1|DSEC
OG0009881	LOC108029446|XP_016957186.1|DBIA	LOC6608986|XP_002033699.2|DSEC
OG0009882	LOC108022322|XP_016946673.1|DBIA	LOC6615744|XP_002040115.1|DSEC
OG0009883	LOC108029419|XP_016957149.1|DBIA	LOC6610078|XP_002034694.2|DSEC
OG0009884	LOC108029391|XP_016957108.1|DBIA	LOC6610080|XP_002034696.1|DSEC
OG0009885	LOC108036575|XP_016968316.1|DBIA	LOC6608401|XP_032571577.1|DSEC
OG0009886	LOC108036492|XP_016968172.1|DBIA	LOC6609529|XP_002034212.2|DSEC
OG0009887	LOC108029678|XP_016957617.1|DBIA	LOC6608216|XP_002032960.1|DSEC
OG0009888	LOC108026602|XP_016953064.1|DBIA	LOC6609970|XP_002034614.1|DSEC
OG0009889	LOC108022333|XP_016946685.1|DBIA	LOC6615662|XP_002040033.1|DSEC
OG0009890	LOC108036534|XP_016968247.1|DBIA	LOC6609470|XP_002034155.2|DSEC
OG0009891	LOC108024935|XP_016950622.1|DBIA	LOC6613795|XP_002038264.1|DSEC
OG0009892	LOC108033127|XP_016962837.1|DBIA	LOC6619972|XP_032582537.1|DSEC
OG0009893	LOC108030460|XP_016958843.1|DBIA	LOC6608752|XP_002033475.2|DSEC
OG0009894	LOC108027433|XP_016954369.1|DBIA	LOC6614307|XP_032579473.1|DSEC
OG0009895	LOC108026999|XP_016953687.1|DBIA	LOC6614233|XP_002038678.1|DSEC
OG0009896	LOC108026304|XP_016952677.1|DBIA	LOC6619718|XP_002043933.1|DSEC
OG0009897	LOC108026460|XP_016952889.1|DBIA	LOC6606223|XP_002031031.1|DSEC
OG0009898	LOC108030995|XP_016959685.1|DBIA	LOC6606321|XP_002031126.1|DSEC
OG0009899	LOC108024433|XP_016949839.1|DBIA	LOC6606401|XP_002031206.1|DSEC
OG0009900	LOC108023461|XP_016948469.1|DBIA	LOC6606559|XP_002031360.1|DSEC
OG0009901	LOC108025128|XP_016950884.1|DBIA	LOC6617047|XP_002041375.1|DSEC
OG0009902	LOC108031254|XP_016959982.1|DBIA	LOC6606927|XP_032577322.1|DSEC
OG0009903	LOC108027183|XP_016953973.1|DBIA	LOC6614196|XP_002038643.1|DSEC
OG0009904	LOC108031385|XP_016960238.1|DBIA	LOC6606351|XP_002031156.1|DSEC
OG0009905	LOC108031661|XP_016960786.1|DBIA	LOC6606504|XP_032576462.1|DSEC
OG0009906	LOC108031213|XP_016959937.1|DBIA	LOC6606511|XP_002031312.1|DSEC
OG0009907	LOC108031616|XP_016960699.1|DBIA	LOC6619224|XP_002043443.1|DSEC
OG0009908	LOC108030964|XP_016959653.1|DBIA	LOC116801723|XP_032578778.1|DSEC
OG0009908	LOC108032152|XP_016961487.1|DBIA	LOC116801552|XP_032577775.1|DSEC
OG0009909	LOC108025236|XP_016951072.1|DBIA	LOC6617141|XP_002041468.1|DSEC
OG0009910	LOC108031219|XP_016959942.1|DBIA, LOC108032100|XP_016961418.1|DBIA	LOC6607302|XP_002032081.2|DSEC, LOC6607301|XP_032579535.1|DSEC
OG0009911	LOC108022392|XP_016946767.1|DBIA	LOC6615690|XP_002040061.1|DSEC
OG0009912	LOC108032526|XP_016961864.1|DBIA	LOC6614748|XP_002039167.1|DSEC
OG0009913	LOC108027652|XP_016954658.1|DBIA	LOC6613161|XP_002037642.1|DSEC
OG0009915	LOC108032419|XP_016961728.1|DBIA	LOC6617414|XP_002041739.1|DSEC
OG0009916	LOC108033816|XP_016963930.1|DBIA	LOC6611234|XP_032569812.1|DSEC
OG0009917	LOC108036282|XP_016967782.1|DBIA	LOC6608392|XP_002033126.1|DSEC
OG0009918	LOC108026780|XP_016953425.1|DBIA	LOC6609242|XP_002033932.1|DSEC
OG0009919	LOC108028204|XP_016955354.1|DBIA	LOC6605559|XP_002030381.1|DSEC
OG0009922	LOC108028476|XP_016955826.1|DBIA	LOC6619402|XP_002043617.1|DSEC
OG0009925	LOC108026251|XP_016952593.1|DBIA	LOC6606804|XP_002031601.1|DSEC
OG0009926	LOC108028705|XP_016956143.1|DBIA	LOC6605520|XP_002030353.1|DSEC
OG0009927	LOC108024266|XP_016949642.1|DBIA	LOC6615957|XP_002040324.2|DSEC
OG0009928	LOC108025118|XP_016950872.1|DBIA	LOC6612752|XP_032577451.1|DSEC
OG0009930	LOC108023182|XP_016947913.1|DBIA	LOC6614782|XP_002039202.2|DSEC
OG0009931	LOC108022627|XP_016947164.1|DBIA	LOC6615410|XP_032571806.1|DSEC
OG0009932	LOC108036503|XP_016968195.1|DBIA	LOC6608427|XP_002033161.1|DSEC
OG0009933	LOC108029945|XP_016957937.1|DBIA	LOC6609346|XP_032570556.1|DSEC
OG0009937	LOC108026670|XP_016953255.1|DBIA	LOC116800889|XP_032573141.1|DSEC
OG0009938	LOC108023621|XP_016948721.1|DBIA	LOC6618087|XP_002042385.1|DSEC
OG0009940	LOC108026004|XP_016952183.1|DBIA	LOC6616953|XP_032579162.1|DSEC
OG0009941	LOC108033656|XP_016963579.1|DBIA	LOC6613490|XP_002037959.1|DSEC
OG0009942	LOC108036487|XP_016968165.1|DBIA	LOC6608423|XP_002033157.1|DSEC
OG0009943	LOC108033729|XP_016963770.1|DBIA	LOC6612095|XP_002036612.1|DSEC
OG0009944	LOC108024106|XP_016949373.1|DBIA	LOC6615956|XP_002040323.1|DSEC
OG0009945	LOC108025900|XP_016952072.1|DBIA	LOC6617594|XP_002041907.1|DSEC
OG0009946	LOC108025307|XP_016951194.1|DBIA	LOC116801446|XP_032576960.1|DSEC
OG0009947	LOC108028101|XP_016955237.1|DBIA	LOC6610937|XP_002035494.1|DSEC
OG0009948	LOC108024135|XP_016949406.1|DBIA	LOC6615927|XP_002040295.1|DSEC
OG0009949	LOC108032900|XP_016962431.1|DBIA	LOC6613904|XP_002038370.2|DSEC
OG0009950	LOC108025138|XP_016950900.1|DBIA	LOC6606786|XP_002031583.1|DSEC
OG0009951	LOC108031701|XP_016960851.1|DBIA	LOC6619020|XP_002043265.1|DSEC
OG0009952	LOC108025644|XP_016951673.1|DBIA	LOC6616634|XP_002040991.1|DSEC
OG0009953	LOC108026012|XP_016952192.1|DBIA	LOC6616954|XP_002041282.1|DSEC
OG0009954	LOC108031444|XP_016960366.1|DBIA	LOC6606752|XP_002031549.1|DSEC
OG0009955	LOC108030245|XP_016958540.1|DBIA	LOC6609306|XP_032570952.1|DSEC
OG0009956	LOC108024215|XP_016949569.1|DBIA	LOC6612378|XP_002036887.2|DSEC
OG0009957	LOC108025291|XP_016951167.1|DBIA	LOC6612801|XP_032576754.1|DSEC
OG0009958	LOC108025462|XP_016951452.1|DBIA	LOC6617131|XP_002041458.1|DSEC
OG0009960	LOC108024940|XP_016950630.1|DBIA	LOC6613803|XP_002038272.1|DSEC
OG0009961	LOC108024928|XP_016950615.1|DBIA	LOC6613790|XP_002038259.1|DSEC
OG0009962	LOC108031237|XP_016959962.1|DBIA	LOC6606540|XP_002031341.1|DSEC
OG0009963	LOC108031769|XP_016960965.1|DBIA	LOC6607411|XP_002032184.1|DSEC
OG0009964	LOC108024860|XP_016950490.1|DBIA	LOC6607612|XP_002032380.1|DSEC
OG0009965	LOC108025008|XP_016950753.1|DBIA	LOC6612875|XP_032578293.1|DSEC
OG0009966	LOC108033345|XP_016963141.1|DBIA	LOC6614479|XP_032579766.1|DSEC
OG0009967	LOC108034305|XP_016964664.1|DBIA	LOC6614619|XP_002039047.1|DSEC
OG0009968	LOC108029059|XP_016956616.1|DBIA	LOC6617239|XP_002041566.1|DSEC
OG0009969	LOC108033697|XP_016963690.1|DBIA	LOC6614409|XP_032583178.1|DSEC
OG0009970	LOC108034356|XP_016964732.1|DBIA	LOC6614590|XP_032583010.1|DSEC
OG0009971	LOC108033620|XP_016963481.1|DBIA	LOC6614448|XP_032583050.1|DSEC
OG0009972	LOC108033428|XP_016963240.1|DBIA	LOC6611959|XP_002036476.1|DSEC
OG0009973	LOC108029508|XP_016957280.1|DBIA	LOC6608115|XP_002032863.1|DSEC
OG0009974	LOC108033602|XP_016963444.1|DBIA	LOC6618275|XP_002042548.2|DSEC
OG0009975	LOC108034160|XP_016964455.1|DBIA	LOC6613500|XP_032578056.1|DSEC
OG0009976	LOC108034005|XP_016964224.1|DBIA	LOC6611406|XP_002035950.1|DSEC
OG0009977	LOC108035335|XP_016966406.1|DBIA	LOC6611911|XP_032569879.1|DSEC
OG0009978	LOC108034633|XP_016965063.1|DBIA	LOC6611913|XP_002036430.1|DSEC
OG0009979	LOC108032817|XP_016962320.1|DBIA	LOC6617833|XP_002042141.1|DSEC
OG0009980	LOC108022926|XP_016947627.1|DBIA	LOC6618860|XP_002043108.2|DSEC
OG0009981	LOC108023021|XP_016947745.1|DBIA	LOC6609721|XP_002034378.1|DSEC
OG0009983	LOC108026639|XP_016953151.1|DBIA	LOC6615514|XP_002039893.1|DSEC
OG0009984	LOC108022952|XP_016947656.1|DBIA	LOC6608861|XP_002033575.1|DSEC
OG0009985	LOC108022911|XP_016947608.1|DBIA	LOC116800640|XP_032572599.1|DSEC
OG0009986	LOC108030466|XP_016958850.1|DBIA	LOC6607945|XP_002032695.1|DSEC
OG0009987	LOC108026546|XP_016952985.1|DBIA	LOC6615577|XP_002039951.1|DSEC
OG0009988	LOC108026945|XP_016953647.1|DBIA	LOC6615576|XP_002039950.1|DSEC
OG0009989	LOC108022775|XP_016947378.1|DBIA	LOC6615407|XP_002039789.1|DSEC
OG0009990	LOC108029438|XP_016957174.1|DBIA	LOC6610063|XP_032571772.1|DSEC
OG0009991	LOC108022519|XP_016946979.1|DBIA	LOC6609158|XP_002033860.2|DSEC
OG0009992	LOC108026075|XP_016952266.1|DBIA	LOC6620376|XP_002044558.1|DSEC
OG0009993	LOC108025836|XP_016951983.1|DBIA	LOC6620222|XP_032581923.1|DSEC
OG0009994	LOC108021947|XP_016946263.1|DBIA	LOC6612516|XP_032580823.1|DSEC
OG0009995	LOC108024288|XP_016949676.1|DBIA	LOC6620198|XP_032581128.1|DSEC
OG0009996	LOC108033117|XP_016962812.1|DBIA	LOC6620190|XP_002044401.1|DSEC
OG0009997	LOC108023243|XP_016948010.1|DBIA	LOC6619782|XP_002043995.1|DSEC
OG0009998	LOC108029158|XP_016956827.1|DBIA	LOC6619916|XP_002044128.1|DSEC
OG0009999	LOC108022020|XP_016946353.1|DBIA	LOC6619003|XP_002043248.1|DSEC
OG0010000	LOC108023364|XP_016948252.1|DBIA	LOC6619743|XP_002043958.1|DSEC
OG0010001	LOC108024416|XP_016949821.1|DBIA	LOC6620315|XP_002044523.2|DSEC
OG0010002	LOC108028963|XP_016956494.1|DBIA	LOC116801122|XP_032574741.1|DSEC
OG0010003	LOC108033731|XP_016963772.1|DBIA	LOC6612094|XP_002036611.1|DSEC
OG0010004	LOC108023714|XP_016948833.1|DBIA	LOC6612226|XP_002036738.1|DSEC
OG0010005	LOC108023668|XP_016948779.1|DBIA	LOC6611029|XP_002035586.2|DSEC
OG0010006	LOC108033051|XP_016962666.1|DBIA	LOC6618058|XP_002042356.1|DSEC
OG0010007	LOC108036117|XP_016967593.1|DBIA	LOC6612329|XP_002036839.2|DSEC
OG0010008	LOC108035797|XP_016967028.1|DBIA	LOC6614861|XP_002039279.2|DSEC
OG0010009	LOC108032372|XP_016961683.1|DBIA	LOC6614727|XP_002039151.1|DSEC
OG0010010	LOC108027593|XP_016954600.1|DBIA	LOC6615150|XP_032580750.1|DSEC
OG0010011	LOC108021938|XP_016946254.1|DBIA	LOC6612494|XP_002037002.2|DSEC
OG0010012	LOC108023910|XP_016949084.1|DBIA	LOC6618505|XP_032581741.1|DSEC
OG0010013	LOC108025664|XP_016951692.1|DBIA	LOC6617618|XP_002041931.1|DSEC
OG0010014	LOC108027623|XP_016954634.1|DBIA	LOC6617534|XP_032580338.1|DSEC
OG0010015	LOC108025618|XP_016951641.1|DBIA	LOC6617617|XP_032581973.1|DSEC
OG0010016	LOC108025568|XP_016951586.1|DBIA	LOC6620304|XP_002044512.1|DSEC
OG0010017	LOC108025656|XP_016951683.1|DBIA	LOC6617619|XP_002041932.1|DSEC
OG0010018	LOC108023579|XP_016948662.1|DBIA	LOC6616113|XP_002040478.1|DSEC
OG0010019	LOC108025851|XP_016952005.1|DBIA	LOC6619548|XP_032580776.1|DSEC
