Orthogroup	DSUB.longest_only	DPER.longest_only
OG0010966	LOC117895093|XP_034658380.1|DSUB, LOC117895092|XP_034658379.1|DSUB	LOC6599060|XP_002024176.1|DPER
OG0010967	LOC117893126|XP_034655469.1|DSUB	LOC6598458|XP_002023686.2|DPER
OG0010972	LOC117898766|XP_034664289.1|DSUB	LOC6594054|XP_002019877.2|DPER
OG0010974	LOC117894934|XP_034658128.1|DSUB	LOC6602472|XP_002027534.1|DPER
OG0010975	LOC117899397|XP_034665273.1|DSUB	LOC113566767|XP_026849621.1|DPER
OG0010977	LOC117896530|XP_034660792.1|DSUB	LOC113566708|XP_026849326.1|DPER
OG0010978	LOC117903080|XP_034670769.1|DSUB	LOC6602589|XP_026845945.1|DPER
OG0010981	LOC117894598|XP_034657642.1|DSUB	LOC113566102|XP_026845956.1|DPER
OG0010982	LOC117896254|XP_034660331.1|DSUB	LOC6598161|XP_026846186.1|DPER
OG0010983	LOC117894902|XP_034658090.1|DSUB	LOC6601758|XP_002026833.2|DPER
OG0010984	LOC117893118|XP_034655457.1|DSUB	LOC113566100|XP_026845951.1|DPER
OG0010985	LOC117899522|XP_034665471.1|DSUB	LOC6588338|XP_002014135.1|DPER
OG0010987	LOC117896899|XP_034661329.1|DSUB	LOC6597354|XP_002022556.1|DPER
OG0010989	LOC117899398|XP_034665274.1|DSUB	LOC6587217|XP_026840197.1|DPER
OG0010990	LOC117900873|XP_034667288.1|DSUB	LOC6598055|XP_002023148.2|DPER
OG0010991	LOC117900744|XP_034667113.1|DSUB	LOC6589738|XP_002014236.2|DPER
OG0010993	LOC117901668|XP_034668400.1|DSUB	LOC6595364|XP_026843998.1|DPER
OG0010997	LOC117893489|XP_034656012.1|DSUB	LOC6599751|XP_026847399.1|DPER
OG0010999	LOC117893697|XP_034656277.1|DSUB	LOC6599703|XP_026847385.1|DPER
OG0011000	LOC117895697|XP_034659435.1|DSUB	LOC113566747|XP_026849546.1|DPER
OG0011002	LOC117895127|XP_034658429.1|DSUB	LOC6597065|XP_002022190.2|DPER
OG0011004	LOC117891447|XP_034652818.1|DSUB	LOC113565037|XP_026840839.1|DPER
OG0011005	LOC117891590|XP_034653008.1|DSUB	LOC113565171|XP_026842209.1|DPER
OG0011006	LOC117891273|XP_034652541.1|DSUB	LOC6602142|XP_002027113.1|DPER
OG0011007	LOC117892525|XP_034654706.1|DSUB	LOC113565030|XP_026840741.1|DPER
OG0011008	LOC117897267|XP_034661883.1|DSUB	LOC6587534|XP_002013079.1|DPER
OG0011009	LOC117899664|XP_034665739.1|DSUB	LOC113565199|XP_026842459.1|DPER
OG0011010	LOC117896113|XP_034660058.1|DSUB	LOC113567442|XP_026851110.1|DPER
OG0011014	LOC117896977|XP_034661423.1|DSUB	LOC6594062|XP_002019861.1|DPER
OG0011015	LOC117898127|XP_034663210.1|DSUB	LOC6588063|XP_002013750.1|DPER
OG0011018	LOC117899005|XP_034664643.1|DSUB	LOC6588557|XP_002013164.1|DPER
OG0011019	LOC117897229|XP_034661838.1|DSUB	LOC6588057|XP_002013161.1|DPER
OG0011020	LOC117896805|XP_034661199.1|DSUB	LOC6594512|XP_002019495.2|DPER
OG0011021	LOC117897220|XP_034661826.1|DSUB	LOC6591575|XP_002017404.2|DPER
OG0011022	LOC117896564|XP_034660857.1|DSUB	LOC6588639|XP_002013967.1|DPER
OG0011023	LOC117896476|XP_034660705.1|DSUB	LOC113565141|XP_026841970.1|DPER
OG0011025	LOC117896879|XP_034661299.1|DSUB	LOC6588506|XP_002013587.1|DPER
OG0011027	LOC117899372|XP_034665243.1|DSUB	LOC6597253|XP_002022447.1|DPER, LOC113564911|XP_026840080.1|DPER
OG0011029	LOC117891409|XP_034652746.1|DSUB	LOC6590938|XP_026840934.1|DPER, LOC113565043|XP_026840933.1|DPER
OG0011030	LOC117891094|XP_034652168.1|DSUB	LOC6601557|XP_002026677.1|DPER
OG0011031	LOC117891735|XP_034653219.1|DSUB	LOC6592634|XP_002018133.1|DPER
OG0011032	LOC117892054|XP_034653873.1|DSUB	LOC6600970|XP_002026008.1|DPER
OG0011033	LOC117891033|XP_034652091.1|DSUB	LOC6591045|XP_002016556.1|DPER
OG0011034	LOC117891107|XP_034652188.1|DSUB	LOC6590249|XP_002016541.1|DPER
OG0011035	LOC117901824|XP_034668643.1|DSUB	LOC6593505|XP_026843426.1|DPER, LOC113565614|XP_026843875.1|DPER
OG0011036	LOC117902255|XP_034669405.1|DSUB	LOC6588738|XP_002014935.2|DPER
OG0011037	LOC117901143|XP_034667677.1|DSUB	LOC6595682|XP_026844435.1|DPER, LOC6595626|XP_002020700.1|DPER
OG0011038	LOC117901355|XP_034667955.1|DSUB	LOC113565770|XP_026844685.1|DPER
OG0011039	LOC117902573|XP_034669924.1|DSUB	LOC6589730|XP_002015134.1|DPER
OG0011040	LOC117901536|XP_034668218.1|DSUB	LOC6589808|XP_002015153.1|DPER
OG0011041	LOC117899995|XP_034666057.1|DSUB	LOC6595718|XP_026843952.1|DPER
OG0011043	LOC117902776|XP_034670263.1|DSUB	LOC113565582|XP_026843864.1|DPER
OG0011045	LOC117893141|XP_034655494.1|DSUB	LOC6598456|XP_026846275.1|DPER
OG0011047	LOC117903669|XP_034671890.1|DSUB	LOC6602879|XP_002027889.2|DPER
OG0011048	LOC117896608|XP_034660933.1|DSUB	LOC6597323|XP_002022511.1|DPER
OG0011052	LOC117893246|XP_034655700.1|DSUB	LOC6598990|XP_026847925.1|DPER, LOC6598987|XP_026847952.1|DPER, LOC6598984|XP_026847960.1|DPER
OG0011053	LOC117893615|XP_034656183.1|DSUB	LOC113566410|XP_026847655.1|DPER
OG0011054	LOC117893619|XP_034656186.1|DSUB	LOC6601665|XP_002026730.1|DPER
OG0011056	LOC117900561|XP_034666860.1|DSUB	LOC6588861|XP_026844804.1|DPER
OG0011057	LOC117892614|XP_034654855.1|DSUB	LOC6592232|XP_026840822.1|DPER
OG0011058	LOC117901315|XP_034667916.1|DSUB	LOC6593499|XP_002019162.1|DPER
OG0011059	LOC117892571|XP_034654788.1|DSUB	LOC6601257|XP_002026324.1|DPER
OG0011061	LOC117896027|XP_034659927.1|DSUB	LOC6588385|XP_002012963.2|DPER
OG0011062	LOC117893883|XP_034656545.1|DSUB	LOC6596142|XP_002021155.1|DPER
OG0011063	LOC117900130|XP_034666247.1|DSUB	LOC113565464|XP_026843330.1|DPER
OG0011078	LOC117893983|XP_034656688.1|DSUB	LOC6601662|XP_002026757.2|DPER
OG0011080	LOC117898540|XP_034663909.1|DSUB	LOC6587561|XP_026839900.1|DPER
OG0011081	LOC117902006|XP_034668944.1|DSUB	LOC113565396|XP_026843073.1|DPER
OG0011084	LOC117893811|XP_034656449.1|DSUB	LOC6603254|XP_026848190.1|DPER
OG0011087	LOC117897551|XP_034662374.1|DSUB	LOC6600714|XP_026848663.1|DPER
OG0011088	LOC117891837|XP_034653519.1|DSUB	LOC113566061|XP_026845770.1|DPER
OG0011089	LOC117902969|XP_034670514.1|DSUB	LOC113566247|XP_026846832.1|DPER
OG0011090	LOC117892474|XP_034654616.1|DSUB	LOC6600937|XP_002026039.1|DPER
OG0011095	LOC117902510|XP_034669824.1|DSUB, LOC117902513|XP_034669828.1|DSUB, LOC117902516|XP_034669831.1|DSUB	LOC113565390|XP_026843015.1|DPER
OG0011096	LOC117894674|XP_034657743.1|DSUB	LOC6599021|XP_026848963.1|DPER
OG0011099	LOC117893115|XP_034655444.1|DSUB	LOC6602470|XP_002027532.1|DPER
OG0011100	LOC117893784|XP_034656419.1|DSUB	LOC6602471|XP_002027533.1|DPER
OG0011101	LOC117895385|XP_034658899.1|DSUB	LOC6602496|XP_026848761.1|DPER
OG0011105	LOC117890280|XP_034650933.1|DSUB	LOC6590332|XP_002016289.1|DPER
OG0011106	LOC117890553|XP_034651375.1|DSUB	LOC6592312|XP_002017571.1|DPER
OG0011108	LOC117897891|XP_034662860.1|DSUB	LOC6594272|XP_002019519.2|DPER
OG0011109	LOC117898892|XP_034664465.1|DSUB	LOC6594198|XP_002019506.2|DPER
OG0011111	LOC117897344|XP_034662009.1|DSUB	LOC6592182|XP_002017042.2|DPER
OG0011113	LOC117896400|XP_034660602.1|DSUB	LOC6595210|XP_026849467.1|DPER
OG0011114	LOC117898457|XP_034663770.1|DSUB	LOC6594540|XP_002019370.2|DPER
OG0011115	LOC117896974|XP_034661419.1|DSUB	LOC6588286|XP_002013784.1|DPER
OG0011116	LOC117898185|XP_034663291.1|DSUB	LOC6594777|XP_002020091.1|DPER
OG0011118	LOC117899017|XP_034664667.1|DSUB	LOC113566569|XP_026848573.1|DPER
OG0011119	LOC117898506|XP_034663849.1|DSUB	LOC6594626|XP_002019472.1|DPER
OG0011120	LOC117897161|XP_034661722.1|DSUB	LOC6594394|XP_002019484.1|DPER
OG0011121	LOC117896605|XP_034660929.1|DSUB	LOC6591583|XP_002017371.1|DPER
OG0011122	LOC117896537|XP_034660811.1|DSUB	LOC6588275|XP_026851264.1|DPER
OG0011126	LOC117899384|XP_034665257.1|DSUB	LOC6587516|XP_002013091.1|DPER
OG0011128	LOC117892100|XP_034653990.1|DSUB	LOC6590804|XP_002016350.2|DPER
OG0011129	LOC117892664|XP_034654943.1|DSUB	LOC6590852|XP_002016365.2|DPER
OG0011131	LOC117890803|XP_034651768.1|DSUB	LOC6593004|XP_002018456.2|DPER
OG0011133	LOC117901180|XP_034667724.1|DSUB	LOC6589204|XP_002014694.1|DPER
OG0011135	LOC117900637|XP_034666957.1|DSUB	LOC113565758|XP_026844630.1|DPER
OG0011136	LOC117900635|XP_034666955.1|DSUB	LOC6595694|XP_002020720.1|DPER
OG0011137	LOC117901683|XP_034668417.1|DSUB	LOC6602444|XP_002027479.2|DPER
OG0011138	LOC117901644|XP_034668369.1|DSUB	LOC6602440|XP_002027475.1|DPER
OG0011141	LOC117902702|XP_034670143.1|DSUB	LOC6603813|XP_026848295.1|DPER
OG0011142	LOC117892230|XP_034654227.1|DSUB	LOC6597540|XP_002022670.1|DPER
OG0011143	LOC117894158|XP_034656949.1|DSUB	LOC113566702|XP_026849313.1|DPER, LOC6597650|XP_002022681.2|DPER
OG0011144	LOC117892393|XP_034654503.1|DSUB	LOC6596824|XP_002022060.2|DPER
OG0011145	LOC117900612|XP_034666925.1|DSUB	LOC6596300|XP_002021473.1|DPER
OG0011146	LOC117901187|XP_034667731.1|DSUB	LOC6596301|XP_002021474.1|DPER
OG0011149	LOC117902604|XP_034670010.1|DSUB	LOC6599920|XP_002025048.1|DPER
OG0011150	LOC117893626|XP_034656199.1|DSUB	LOC6599095|XP_002024228.1|DPER
OG0011151	LOC117893894|XP_034656562.1|DSUB	LOC6600328|XP_002025381.1|DPER
OG0011152	LOC117894344|XP_034657221.1|DSUB	LOC113565994|XP_026845391.1|DPER, LOC6595807|XP_002021319.1|DPER
OG0011154	LOC117895271|XP_034658687.1|DSUB	LOC6601455|XP_002026457.1|DPER
OG0011155	LOC117901977|XP_034668871.1|DSUB	LOC6593991|XP_002019033.1|DPER
OG0011156	LOC117900145|XP_034666268.1|DSUB	LOC6588917|XP_002014479.1|DPER
OG0011157	LOC117901120|XP_034667648.1|DSUB	LOC6596266|XP_002021792.1|DPER
OG0011158	LOC117902425|XP_034669676.1|DSUB	LOC6596251|XP_002021780.1|DPER
OG0011159	LOC117901904|XP_034668761.1|DSUB	LOC6593825|XP_002018904.1|DPER
OG0011160	LOC117901421|XP_034668048.1|DSUB	LOC6589055|XP_002014307.1|DPER
OG0011162	LOC117900630|XP_034666949.1|DSUB	LOC6588789|XP_026844694.1|DPER
OG0011163	LOC117890841|XP_034651816.1|DSUB	LOC113565138|XP_026841903.1|DPER
OG0011179	LOC117902456|XP_034669744.1|DSUB	LOC113565528|XP_026843620.1|DPER
OG0011185	LOC117899456|XP_034665358.1|DSUB	LOC6594683|XP_026851262.1|DPER
OG0011187	LOC117895475|XP_034659048.1|DSUB	LOC6597345|XP_002022547.2|DPER
OG0011191	LOC117898327|XP_034663541.1|DSUB	LOC113567336|XP_026850596.1|DPER
OG0011193	LOC117897462|XP_034662200.1|DSUB	LOC6598807|XP_002023979.1|DPER
OG0011194	LOC117895472|XP_034659040.1|DSUB	LOC113566033|XP_026845615.1|DPER
OG0011195	LOC117892819|XP_034655081.1|DSUB	LOC6599346|XP_002024502.1|DPER
OG0011197	LOC117891852|XP_034653498.1|DSUB	LOC6597903|XP_002023030.1|DPER
OG0011198	LOC117903140|XP_034670869.1|DSUB	LOC6597720|XP_026846966.1|DPER
OG0011201	LOC117902362|XP_034669566.1|DSUB	LOC6593800|XP_002019267.1|DPER
OG0011206	LOC117893914|XP_034656586.1|DSUB	LOC6596205|XP_002021273.1|DPER
OG0011207	LOC117893504|XP_034656033.1|DSUB	LOC6599755|XP_026847397.1|DPER
OG0011210	LOC117892628|XP_034654871.1|DSUB, LOC117891375|XP_034652703.1|DSUB	LOC6592793|XP_002017824.1|DPER
OG0011214	LOC117891740|XP_034653226.1|DSUB	LOC113565231|XP_026842690.1|DPER
OG0011217	LOC117902956|XP_034670484.1|DSUB	LOC113566253|XP_026846867.1|DPER
OG0011221	LOC117899213|XP_034664977.1|DSUB	LOC113567426|XP_026850970.1|DPER
OG0011222	LOC117896701|XP_034661044.1|DSUB	LOC6588126|XP_026850786.1|DPER
OG0011223	LOC117898543|XP_034663911.1|DSUB	LOC6587554|XP_002013889.2|DPER
OG0011224	LOC117899725|XP_034665860.1|DSUB	LOC6594555|XP_002019925.1|DPER
OG0011225	LOC117898799|XP_034664333.1|DSUB	LOC6591988|XP_026845774.1|DPER
OG0011226	LOC117898703|XP_034664212.1|DSUB	LOC6587560|XP_002013552.2|DPER
OG0011227	LOC117896398|XP_034660599.1|DSUB	LOC6587893|XP_002014085.2|DPER
OG0011228	LOC117897372|XP_034662061.1|DSUB	LOC6588243|XP_002013787.1|DPER
OG0011229	LOC117891608|XP_034653032.1|DSUB	LOC6590180|XP_002016333.2|DPER
OG0011232	LOC117896786|XP_034661174.1|DSUB	LOC6587523|XP_002014002.1|DPER
OG0011235	LOC117896655|XP_034660993.1|DSUB	LOC6591492|XP_002016876.1|DPER
OG0011236	LOC117890378|XP_034651067.1|DSUB	LOC6590333|XP_002016290.1|DPER
OG0011237	LOC117890441|XP_034651162.1|DSUB	LOC113565053|XP_026841021.1|DPER
OG0011238	LOC117891513|XP_034652898.1|DSUB	LOC6592770|XP_002018012.1|DPER
OG0011239	LOC117891919|XP_034653632.1|DSUB	LOC6590994|XP_002016189.1|DPER
OG0011240	LOC117890375|XP_034651063.1|DSUB, LOC117890374|XP_034651061.1|DSUB	LOC6590155|XP_002016577.2|DPER
OG0011241	LOC117889728|XP_034650041.1|DSUB	LOC6590405|XP_026842290.1|DPER
OG0011242	LOC117892607|XP_034654839.1|DSUB	LOC6592594|XP_002018074.2|DPER
OG0011243	LOC117892588|XP_034654818.1|DSUB	LOC6590184|XP_002016337.1|DPER
OG0011244	LOC117900101|XP_034666217.1|DSUB	LOC6599400|XP_026847159.1|DPER
OG0011245	LOC117891091|XP_034652163.1|DSUB	LOC6593190|XP_026841431.1|DPER
OG0011246	LOC117889819|XP_034650190.1|DSUB	LOC6593177|XP_002018111.1|DPER
OG0011247	LOC117890586|XP_034651414.1|DSUB	LOC113565245|XP_026842787.1|DPER
OG0011248	LOC117892684|XP_034654980.1|DSUB	LOC6592929|XP_002018449.1|DPER
OG0011249	LOC117890929|XP_034651954.1|DSUB	LOC6592928|XP_002018448.1|DPER
OG0011250	LOC117901113|XP_034667638.1|DSUB	LOC113565459|XP_026843296.1|DPER
OG0011251	LOC117902574|XP_034669925.1|DSUB	LOC113565628|XP_026843951.1|DPER
OG0011252	LOC117900504|XP_034666786.1|DSUB	LOC6588835|XP_002014687.1|DPER
OG0011253	LOC117902755|XP_034670238.1|DSUB	LOC113565987|XP_026845377.1|DPER
OG0011254	LOC117901243|XP_034667809.1|DSUB	LOC6604646|XP_026844105.1|DPER
OG0011256	LOC117893979|XP_034656687.1|DSUB	LOC6599191|XP_026848320.1|DPER
OG0011258	LOC117893198|XP_034655607.1|DSUB	LOC6598478|XP_026846281.1|DPER
OG0011259	LOC117893172|XP_034655540.1|DSUB	LOC6598479|XP_002023670.1|DPER
OG0011260	LOC117895709|XP_034659454.1|DSUB	LOC6602670|XP_002027710.1|DPER
OG0011261	LOC117901022|XP_034667514.1|DSUB	LOC6595055|XP_026851035.1|DPER
OG0011263	LOC117901792|XP_034668593.1|DSUB	LOC6596394|XP_002021547.1|DPER
OG0011264	LOC117903654|XP_034671853.1|DSUB	LOC6602862|XP_026845121.1|DPER
OG0011266	LOC117893425|XP_034655933.1|DSUB	LOC6598999|XP_002024036.1|DPER
OG0011268	LOC117893143|XP_034655493.1|DSUB	LOC6602705|XP_002027757.2|DPER
OG0011269	LOC117894539|XP_034657551.1|DSUB	LOC113566339|XP_026847386.1|DPER
OG0011270	LOC117894524|XP_034657529.1|DSUB	LOC6599700|XP_002024953.1|DPER
OG0011271	LOC117895220|XP_034658605.1|DSUB	LOC6601844|XP_002026875.2|DPER
OG0011272	LOC117895662|XP_034659371.1|DSUB	LOC6596059|XP_002021216.1|DPER
OG0011273	LOC117895381|XP_034658891.1|DSUB	LOC6601364|XP_002026534.1|DPER
OG0011274	LOC117893193|XP_034655593.1|DSUB, LOC117894017|XP_034656742.1|DSUB	LOC6596991|XP_002022238.1|DPER
OG0011275	LOC117893331|XP_034655812.1|DSUB	LOC6602387|XP_002027391.1|DPER
OG0011276	LOC117895312|XP_034658764.1|DSUB	LOC6598957|XP_026848976.1|DPER
OG0011278	LOC117901875|XP_034668723.1|DSUB	LOC6588879|XP_002015332.1|DPER
OG0011279	LOC117900281|XP_034666485.1|DSUB	LOC6596626|XP_026843394.1|DPER
OG0011281	LOC117890843|XP_034651818.1|DSUB	LOC6592986|XP_002017662.1|DPER
OG0011282	LOC117894310|XP_034657172.1|DSUB	LOC6596818|XP_026845906.1|DPER
OG0011299	LOC117902278|XP_034669437.1|DSUB	LOC113565768|XP_026844672.1|DPER
OG0011314	LOC117893959|XP_034656643.1|DSUB	LOC6597174|XP_002022352.2|DPER
OG0011319	LOC117900729|XP_034667098.1|DSUB	LOC6596778|XP_026849912.1|DPER
OG0011330	LOC117902361|XP_034669565.1|DSUB	LOC6593801|XP_002019268.1|DPER
OG0011331	LOC117902055|XP_034669017.1|DSUB	LOC113565645|XP_026844069.1|DPER
OG0011338	LOC117897004|XP_034661460.1|DSUB	LOC6594267|XP_002019514.1|DPER
OG0011339	LOC117897076|XP_034661602.1|DSUB	LOC113564882|XP_026845175.1|DPER
OG0011340	LOC117898769|XP_034664294.1|DSUB	LOC6591586|XP_002017374.1|DPER
OG0011341	LOC117898467|XP_034663784.1|DSUB	LOC113566791|XP_026849713.1|DPER
OG0011342	LOC117896987|XP_034661434.1|DSUB	LOC6587949|XP_002012798.1|DPER
OG0011346	LOC117897463|XP_034662201.1|DSUB	LOC6598808|XP_002023980.1|DPER
OG0011347	LOC117898413|XP_034663674.1|DSUB	LOC6594129|XP_002019433.2|DPER
OG0011348	LOC117898274|XP_034663420.1|DSUB	LOC6595036|XP_002020363.1|DPER
OG0011349	LOC117896711|XP_034661059.1|DSUB	LOC6592109|XP_002017292.1|DPER
OG0011350	LOC117898186|XP_034663292.1|DSUB	LOC6594776|XP_002020090.1|DPER
OG0011351	LOC117899265|XP_034665050.1|DSUB	LOC6587570|XP_002013093.1|DPER
OG0011352	LOC117896048|XP_034659948.1|DSUB	LOC113564942|XP_026840319.1|DPER
OG0011353	LOC117899261|XP_034665045.1|DSUB	LOC6594865|XP_026844279.1|DPER
OG0011354	LOC117896660|XP_034660998.1|DSUB	LOC6595056|XP_002020410.1|DPER
OG0011355	LOC117890295|XP_034650954.1|DSUB	LOC113565105|XP_026841598.1|DPER
OG0011356	LOC117891122|XP_034652218.1|DSUB	LOC6591035|XP_002016628.1|DPER
OG0011357	LOC117891908|XP_034653621.1|DSUB	LOC113565128|XP_026841778.1|DPER
OG0011358	LOC117891327|XP_034652636.1|DSUB	LOC6601593|XP_002026614.1|DPER
OG0011359	LOC117890496|XP_034651278.1|DSUB	LOC6590412|XP_002016425.2|DPER
OG0011362	LOC117891812|XP_034653397.1|DSUB	LOC6590632|XP_026841004.1|DPER
OG0011363	LOC117891090|XP_034652161.1|DSUB	LOC113565184|XP_026842316.1|DPER
OG0011364	LOC117891638|XP_034653075.1|DSUB	LOC113565176|XP_026842250.1|DPER
OG0011365	LOC117890525|XP_034651334.1|DSUB	LOC6592361|XP_002017966.1|DPER
OG0011366	LOC117889698|XP_034650007.1|DSUB	LOC113565252|XP_026842857.1|DPER
OG0011367	LOC117891865|XP_034653518.1|DSUB	LOC6592875|XP_002018542.2|DPER
OG0011368	LOC117891373|XP_034652701.1|DSUB	LOC6590904|XP_002015581.1|DPER
OG0011369	LOC117899974|XP_034666024.1|DSUB	LOC113565426|XP_026843176.1|DPER
OG0011371	LOC117902299|XP_034669471.1|DSUB	LOC6593844|XP_002018706.1|DPER
OG0011373	LOC117901498|XP_034668158.1|DSUB	LOC6602435|XP_002027470.1|DPER
OG0011374	LOC117902499|XP_034669819.1|DSUB	LOC6597495|XP_002022643.1|DPER
OG0011376	LOC117894987|XP_034658228.1|DSUB	LOC6603509|XP_002028486.1|DPER
OG0011377	LOC117903486|XP_034671444.1|DSUB	LOC6597852|XP_002023014.1|DPER
OG0011378	LOC117900093|XP_034666205.1|DSUB	LOC6597214|XP_002022591.1|DPER
OG0011380	LOC117903236|XP_034671030.1|DSUB	LOC113566631|XP_026848940.1|DPER
OG0011381	LOC117896765|XP_034661136.1|DSUB	LOC6597628|XP_026848915.1|DPER
OG0011382	LOC117903683|XP_034671913.1|DSUB	LOC6600374|XP_002025462.2|DPER
OG0011383	LOC117903069|XP_034670729.1|DSUB	LOC6597521|XP_002022703.1|DPER
OG0011385	LOC117901831|XP_034668653.1|DSUB	LOC6596399|XP_002021584.1|DPER
OG0011387	LOC117902961|XP_034670504.1|DSUB	LOC6602590|XP_026845944.1|DPER
OG0011388	LOC117894951|XP_034658168.1|DSUB	LOC6599752|XP_002024822.1|DPER
OG0011389	LOC117894897|XP_034658079.1|DSUB	LOC6603656|XP_026848857.1|DPER
OG0011390	LOC117893928|XP_034656601.1|DSUB	LOC6597079|XP_002022254.1|DPER
OG0011391	LOC117894602|XP_034657643.1|DSUB	LOC6601956|XP_002027006.1|DPER
OG0011392	LOC117894545|XP_034657557.1|DSUB	LOC113566340|XP_026847388.1|DPER
OG0011393	LOC117893153|XP_034655505.1|DSUB	LOC6602276|XP_002027325.2|DPER
OG0011394	LOC117894433|XP_034657387.1|DSUB	LOC6599760|XP_026847301.1|DPER
OG0011395	LOC117893526|XP_034656058.1|DSUB	LOC6595911|XP_002021057.1|DPER
OG0011396	LOC117895325|XP_034658785.1|DSUB	LOC6601893|XP_002026942.1|DPER
OG0011397	LOC117893902|XP_034656571.1|DSUB	LOC6595801|XP_026845501.1|DPER
OG0011398	LOC117893794|XP_034656429.1|DSUB	LOC6596990|XP_002022237.1|DPER
OG0011399	LOC117895886|XP_034659780.1|DSUB	LOC6599043|XP_026849009.1|DPER
OG0011400	LOC117895315|XP_034658767.1|DSUB	LOC6599072|XP_026848994.1|DPER
OG0011401	LOC117894989|XP_034658227.1|DSUB	LOC6602324|XP_026848576.1|DPER
OG0011402	LOC117902519|XP_034669835.1|DSUB	LOC113565408|XP_026843099.1|DPER
OG0011403	LOC117900166|XP_034666299.1|DSUB	LOC6593719|XP_026843030.1|DPER
OG0011404	LOC117902342|XP_034669533.1|DSUB	LOC6593613|XP_002018982.1|DPER
OG0011405	LOC117901019|XP_034667511.1|DSUB	LOC6593741|XP_002018999.2|DPER
OG0011407	LOC117900859|XP_034667270.1|DSUB	LOC6589068|XP_002015225.2|DPER
OG0011408	LOC117901358|XP_034667959.1|DSUB	LOC6589070|XP_002015227.2|DPER
OG0011410	LOC117900909|XP_034667360.1|DSUB	LOC113565779|XP_026844700.1|DPER
OG0011413	LOC117892740|XP_034655057.1|DSUB	LOC6592421|XP_002018233.1|DPER
OG0011414	LOC117890554|XP_034651376.1|DSUB	LOC6592309|XP_002017568.1|DPER
OG0011415	LOC117895612|XP_034659252.1|DSUB	LOC6603422|XP_026848198.1|DPER
OG0011416	LOC117901004|XP_034667492.1|DSUB	LOC6595708|XP_026844833.1|DPER
OG0011419	LOC117903281|XP_034671086.1|DSUB	LOC6602856|XP_026845927.1|DPER
OG0011424	LOC117892269|XP_034654282.1|DSUB	LOC113565117|XP_026841681.1|DPER
OG0011442	LOC117894673|XP_034657742.1|DSUB	LOC6601837|XP_026849333.1|DPER
OG0011447	LOC117901100|XP_034667619.1|DSUB	LOC6593469|XP_026843095.1|DPER
OG0011458	LOC117893738|XP_034656358.1|DSUB	LOC6600254|XP_026849041.1|DPER
OG0011459	LOC117892069|XP_034653948.1|DSUB	LOC6592252|XP_002017638.1|DPER
OG0011465	LOC117898793|XP_034664321.1|DSUB	LOC6591994|XP_026850429.1|DPER
OG0011472	LOC117889813|XP_034650182.1|DSUB	LOC6590331|XP_002016288.1|DPER
OG0011474	LOC117892136|XP_034654064.1|DSUB	LOC6590831|XP_002016502.1|DPER
OG0011476	LOC117900171|XP_034666307.1|DSUB	LOC6588192|XP_002012878.2|DPER
OG0011478	LOC117889827|XP_034650198.1|DSUB	LOC6593192|XP_026840634.1|DPER
OG0011479	LOC117889825|XP_034650196.1|DSUB	LOC113565085|XP_026841430.1|DPER
OG0011483	LOC117902292|XP_034669462.1|DSUB	LOC6593787|XP_002018707.2|DPER
OG0011486	LOC117900994|XP_034667482.1|DSUB	LOC6602438|XP_026843284.1|DPER
OG0011494	LOC117897704|XP_034662658.1|DSUB	LOC113566205|XP_026846624.1|DPER
OG0011496	LOC117894119|XP_034656892.1|DSUB	LOC113567143|XP_026850121.1|DPER
OG0011497	LOC117895338|XP_034658806.1|DSUB	LOC113566565|XP_026848498.1|DPER
OG0011499	LOC117893189|XP_034655590.1|DSUB	LOC6596994|XP_002022241.1|DPER
OG0011501	LOC117900560|XP_034666858.1|DSUB	LOC6588862|XP_026844013.1|DPER
OG0011502	LOC117902022|XP_034668970.1|DSUB	LOC6589706|XP_026844646.1|DPER
OG0011505	LOC117897156|XP_034661718.1|DSUB	LOC6588212|XP_026850687.1|DPER
OG0011506	LOC117895013|XP_034658256.1|DSUB	LOC6599568|XP_002024675.1|DPER
OG0011509	LOC117889923|XP_034650339.1|DSUB	LOC113565113|XP_026841664.1|DPER
OG0011510	LOC117895446|XP_034659003.1|DSUB	LOC113566456|XP_026847897.1|DPER
OG0011511	LOC117893339|XP_034655819.1|DSUB	LOC6602521|XP_002027502.1|DPER
OG0011516	LOC117900827|XP_034667226.1|DSUB	LOC113565526|XP_026843612.1|DPER
OG0011525	LOC117894058|XP_034656801.1|DSUB	LOC6601516|XP_026847985.1|DPER
OG0011525	LOC117894056|XP_034656799.1|DSUB	LOC113564881|XP_026847974.1|DPER
OG0011527	LOC117902999|XP_034670613.1|DSUB	LOC113566237|XP_026846804.1|DPER
OG0011529	LOC117897879|XP_034662845.1|DSUB	LOC6591643|XP_002016856.2|DPER
OG0011539	LOC117893669|XP_034656250.1|DSUB	LOC113566001|XP_026845408.1|DPER
OG0011539	LOC117893671|XP_034656251.1|DSUB	LOC6596058|XP_026845406.1|DPER
OG0011542	LOC117901140|XP_034667674.1|DSUB	LOC6602443|XP_026843213.1|DPER
OG0011543	LOC117902068|XP_034669044.1|DSUB	LOC6589335|XP_002014553.1|DPER
OG0011544	LOC117900997|XP_034667485.1|DSUB	LOC6588876|XP_026844594.1|DPER
OG0011546	LOC117893381|XP_034655867.1|DSUB	LOC6595931|XP_002020981.2|DPER
