Orthogroup	DSUB.longest_only	DHYD.longest_only
OG0008023	LOC117889576|XP_034649869.1|DSUB	LOC111601907|XP_023174523.2|DHYD
OG0008024	LOC117894648|XP_034657716.1|DSUB	LOC111601945|XP_023174569.2|DHYD
OG0008025	LOC117903779|XP_034672095.1|DSUB	LOC111601841|XP_023174442.2|DHYD
OG0008026	LOC117890205|XP_034650828.1|DSUB	LOC111601850|XP_023174453.1|DHYD
OG0008027	LOC117902848|XP_034670343.1|DSUB	LOC111598558|XP_023169665.2|DHYD
OG0008028	LOC117898356|XP_034663580.1|DSUB	LOC111595773|XP_023165426.1|DHYD
OG0008029	LOC117897675|XP_034662574.1|DSUB	LOC111593596|XP_023162221.2|DHYD
OG0008030	LOC117897258|XP_034661873.1|DSUB	LOC111604877|XP_023178882.2|DHYD
OG0008031	LOC117900631|XP_034666951.1|DSUB	LOC111602229|XP_023174978.1|DHYD
OG0008032	LOC117899367|XP_034665237.1|DSUB	LOC111594572|XP_023163698.1|DHYD
OG0008033	LOC117896753|XP_034661114.1|DSUB	LOC111592005|XP_023159753.2|DHYD
OG0008034	LOC117896512|XP_034660757.1|DSUB	LOC111594979|XP_023164247.2|DHYD
OG0008035	LOC117896444|XP_034660668.1|DSUB	LOC111605131|XP_023179267.2|DHYD
OG0008036	LOC117899233|XP_034664997.1|DSUB	LOC111604810|XP_023178798.2|DHYD
OG0008037	LOC117899225|XP_034664990.1|DSUB	LOC111604800|XP_030078780.1|DHYD
OG0008038	LOC117894427|XP_034657380.1|DSUB	LOC111601851|XP_023174454.2|DHYD
OG0008039	LOC117897287|XP_034661920.1|DSUB	LOC111600754|XP_023172801.2|DHYD
OG0008040	LOC117899411|XP_034665289.1|DSUB	LOC111594472|XP_023163541.2|DHYD
OG0008041	LOC117899201|XP_034664968.1|DSUB	LOC111592352|XP_023160277.2|DHYD
OG0008042	LOC117897747|XP_034662678.1|DSUB	LOC111601413|XP_023173743.2|DHYD
OG0008043	LOC117903510|XP_034671485.1|DSUB	LOC111596812|XP_023166946.2|DHYD
OG0008044	LOC117902591|XP_034670022.1|DSUB	LOC111593496|XP_030079407.1|DHYD
OG0008045	LOC117899042|XP_034664696.1|DSUB	LOC111601846|XP_023174449.2|DHYD
OG0008046	LOC117897291|XP_034661923.1|DSUB	LOC111600734|XP_023172778.2|DHYD
OG0008047	LOC117899279|XP_034665075.1|DSUB	LOC111601310|XP_023173599.1|DHYD
OG0008048	LOC117897288|XP_034661921.1|DSUB	LOC111600733|XP_023172777.1|DHYD
OG0008049	LOC117899277|XP_034665072.1|DSUB	LOC111601297|XP_023173579.2|DHYD
OG0008050	LOC117896344|XP_034660478.1|DSUB	LOC111596678|XP_023166750.2|DHYD
OG0008051	LOC117898306|XP_034663473.1|DSUB	LOC111598340|XP_023169314.1|DHYD
OG0008052	LOC117895975|XP_034659825.1|DSUB	LOC111601525|XP_023173912.2|DHYD
OG0008053	LOC117899538|XP_034665503.1|DSUB	LOC111600820|XP_023172888.2|DHYD
OG0008054	LOC117903843|XP_034672194.1|DSUB	LOC111597273|XP_023167655.1|DHYD
OG0008055	LOC117903085|XP_034670779.1|DSUB	LOC111601819|XP_023174407.1|DHYD
OG0008056	LOC117901919|XP_034668782.1|DSUB	LOC111600578|XP_023172571.1|DHYD
OG0008057	LOC117898811|XP_034664356.1|DSUB	LOC111604948|XP_023178987.2|DHYD
OG0008058	LOC117898200|XP_034663311.1|DSUB	LOC111601497|XP_023173853.2|DHYD
OG0008059	LOC117898229|XP_034663355.1|DSUB	LOC111598582|XP_023169656.2|DHYD
OG0008060	LOC117897612|XP_034662467.1|DSUB	LOC111601368|XP_023173674.1|DHYD
OG0008061	LOC117897429|XP_034662162.1|DSUB	LOC111591995|XP_023159724.2|DHYD
OG0008062	LOC117898048|XP_034663102.1|DSUB	LOC111604036|XP_023177661.1|DHYD
OG0008063	LOC117897749|XP_034662679.1|DSUB	LOC111601415|XP_023173746.2|DHYD
OG0008064	LOC117903519|XP_034671524.1|DSUB	LOC111592717|XP_023160873.1|DHYD
OG0008065	LOC117897345|XP_034662014.1|DSUB	LOC111596789|XP_023166910.1|DHYD
OG0008066	LOC117901806|XP_034668614.1|DSUB	LOC111597436|XP_023167909.1|DHYD
OG0008067	LOC117903884|XP_034672274.1|DSUB	LOC111605317|XP_023179548.1|DHYD
OG0008068	LOC117903076|XP_034670762.1|DSUB	LOC111592360|XP_023160286.2|DHYD
OG0008069	LOC117898041|XP_034663089.1|DSUB	LOC111603255|XP_023176530.2|DHYD
OG0008070	LOC117897293|XP_034661926.1|DSUB	LOC111600735|XP_023172779.1|DHYD
OG0008071	LOC117903566|XP_034671665.1|DSUB	LOC111593417|XP_023161927.2|DHYD
OG0008072	LOC117889582|XP_034649879.1|DSUB	LOC111595559|XP_023165163.2|DHYD
OG0008073	LOC117902694|XP_034670130.1|DSUB	LOC111600191|XP_023171968.1|DHYD
OG0008074	LOC117898238|XP_034663372.1|DSUB	LOC111600188|XP_023171964.2|DHYD
OG0008075	LOC117890449|XP_034651178.1|DSUB	LOC111601229|XP_030082011.1|DHYD
OG0008076	LOC117903459|XP_034671387.1|DSUB	LOC111605608|XP_030079682.1|DHYD
OG0008077	LOC117898650|XP_034664112.1|DSUB	LOC111600830|XP_023172901.1|DHYD
OG0008078	LOC117903242|XP_034671039.1|DSUB	LOC111598102|XP_023168922.2|DHYD
OG0008079	LOC117891313|XP_034652621.1|DSUB	LOC111604044|XP_023177668.1|DHYD
OG0008080	LOC117903810|XP_034672141.1|DSUB	LOC111596800|XP_023166928.1|DHYD
OG0008081	LOC117903557|XP_034671652.1|DSUB	LOC111593507|XP_023162060.1|DHYD
OG0008082	LOC117896880|XP_034661300.1|DSUB	LOC111595870|XP_023165969.1|DHYD
OG0008083	LOC117899633|XP_034665681.1|DSUB	LOC111604846|XP_023178846.1|DHYD
OG0008084	LOC117896993|XP_034661441.1|DSUB	LOC111598227|XP_023169155.1|DHYD
OG0008085	LOC117896025|XP_034659924.1|DSUB	LOC111601392|XP_023173704.1|DHYD
OG0008086	LOC117898810|XP_034664353.1|DSUB	LOC111604821|XP_023178811.1|DHYD
OG0008087	LOC117903325|XP_034671159.1|DSUB	LOC111598457|XP_023169481.2|DHYD
OG0008088	LOC117903335|XP_034671173.1|DSUB	LOC111605309|XP_023179536.2|DHYD
OG0008089	LOC117894687|XP_034657757.1|DSUB	LOC111595389|XP_023164859.1|DHYD
OG0008090	LOC117903621|XP_034671770.1|DSUB	LOC111601891|XP_023174502.2|DHYD
OG0008091	LOC117897033|XP_034661503.1|DSUB	LOC111604195|XP_023177919.2|DHYD
OG0008092	LOC117896733|XP_034661088.1|DSUB	LOC111602042|XP_023174718.2|DHYD
OG0008093	LOC117889592|XP_034649894.1|DSUB	LOC111602396|XP_023175179.2|DHYD
OG0008094	LOC117902645|XP_034670061.1|DSUB	LOC111603765|XP_023177266.2|DHYD
OG0008095	LOC117899321|XP_034665143.1|DSUB	LOC111596452|XP_023166445.2|DHYD
OG0008096	LOC117903106|XP_034670820.1|DSUB	LOC111592993|XP_023161264.2|DHYD
OG0008097	LOC117892190|XP_034654173.1|DSUB	LOC111603116|XP_023176355.1|DHYD
OG0008098	LOC117894854|XP_034658000.1|DSUB	LOC111599824|XP_023171381.2|DHYD
OG0008099	LOC117894690|XP_034657759.1|DSUB	LOC111605686|XP_023180125.2|DHYD
OG0008100	LOC117896838|XP_034661248.1|DSUB	LOC111593330|XP_023161808.2|DHYD
OG0008101	LOC117891393|XP_034652769.1|DSUB	LOC111593053|XP_023161394.2|DHYD
OG0008102	LOC117895986|XP_034659862.1|DSUB	LOC111602954|XP_023176095.1|DHYD
OG0008103	LOC117891141|XP_034652296.1|DSUB	LOC111600210|XP_023171998.2|DHYD
OG0008104	LOC117895836|XP_034659669.1|DSUB	LOC111595100|XP_023164434.1|DHYD
OG0008105	LOC117899188|XP_034664941.1|DSUB	LOC111605446|XP_023179731.2|DHYD
OG0008106	LOC117894314|XP_034657176.1|DSUB	LOC111592862|XP_023161076.1|DHYD
OG0008107	LOC117898129|XP_034663214.1|DSUB	LOC111592045|XP_023159809.1|DHYD
OG0008108	LOC117903842|XP_034672193.1|DSUB	LOC111597358|XP_023167780.2|DHYD
OG0008109	LOC117903174|XP_034670910.1|DSUB	LOC111604046|XP_023177672.1|DHYD
OG0008110	LOC117901615|XP_034668339.1|DSUB	LOC111593447|XP_023161970.2|DHYD
OG0008111	LOC117900038|XP_034666159.1|DSUB	LOC111593650|XP_023162303.1|DHYD
OG0008112	LOC117903745|XP_034672026.1|DSUB	LOC111604071|XP_023177717.2|DHYD
OG0008113	LOC117903593|XP_034671708.1|DSUB	LOC111593421|XP_023161933.1|DHYD
OG0008114	LOC117903592|XP_034671707.1|DSUB	LOC111593420|XP_023161932.1|DHYD
OG0008115	LOC117903381|XP_034671253.1|DSUB	LOC111594244|XP_030081748.1|DHYD
OG0008116	LOC117896133|XP_034660092.1|DSUB	LOC111595007|XP_030081746.1|DHYD
OG0008117	LOC117903134|XP_034670865.1|DSUB	LOC111598282|XP_023169230.2|DHYD
OG0008118	LOC117901352|XP_034667995.1|DSUB	LOC111603180|XP_023176431.1|DHYD
OG0008119	LOC117897727|XP_034662648.1|DSUB	LOC111593422|XP_030079926.1|DHYD
OG0008120	LOC117903133|XP_034670857.1|DSUB	LOC111597372|XP_023167797.1|DHYD
OG0008121	LOC117890167|XP_034650756.1|DSUB	LOC111592911|XP_023161132.2|DHYD
OG0008122	LOC117893703|XP_034656489.1|DSUB	LOC111597360|XP_023167782.2|DHYD
OG0008123	LOC117903685|XP_034671914.1|DSUB	LOC111605119|XP_023179240.1|DHYD
OG0008124	LOC117890908|XP_034651916.1|DSUB	LOC111605315|XP_030080101.1|DHYD
OG0008125	LOC117889622|XP_034649961.1|DSUB	LOC111596816|XP_023166952.2|DHYD
OG0008126	LOC117903867|XP_034672248.1|DSUB	LOC111596763|XP_023166880.1|DHYD
OG0008127	LOC117903404|XP_034671289.1|DSUB	LOC111597234|XP_030080072.1|DHYD
OG0008128	LOC117900499|XP_034666783.1|DSUB	LOC111596779|XP_023166898.1|DHYD
OG0008129	LOC117890325|XP_034651016.1|DSUB	LOC111603182|XP_023176434.2|DHYD
OG0008130	LOC117903207|XP_034670985.1|DSUB	LOC111598266|XP_023169210.1|DHYD
OG0008131	LOC117897487|XP_034662267.1|DSUB	LOC111602871|XP_023175964.2|DHYD
OG0008132	LOC117897832|XP_034662785.1|DSUB	LOC111593356|XP_023161836.2|DHYD
OG0008133	LOC117892413|XP_034654538.1|DSUB	LOC111599933|XP_023171594.2|DHYD, LOC115482978|XP_030079452.1|DHYD
OG0008134	LOC117903848|XP_034672197.1|DSUB	LOC111604059|XP_030079559.1|DHYD
OG0008135	LOC117898369|XP_034663598.1|DSUB	LOC111603666|XP_023177118.2|DHYD
OG0008136	LOC117902426|XP_034669677.1|DSUB	LOC111605554|XP_023179885.2|DHYD
OG0008137	LOC117896474|XP_034660704.1|DSUB	LOC111605057|XP_023179161.2|DHYD
OG0008138	LOC117894511|XP_034657511.1|DSUB	LOC111600469|XP_023172344.2|DHYD
OG0008139	LOC117889929|XP_034650348.1|DSUB	LOC111596960|XP_023167188.1|DHYD
OG0008140	LOC117889623|XP_034649962.1|DSUB	LOC111596835|XP_023166977.2|DHYD
OG0008141	LOC117889596|XP_034649897.1|DSUB	LOC111600177|XP_023171940.2|DHYD
OG0008142	LOC117898580|XP_034664013.1|DSUB	LOC111592000|XP_023159733.1|DHYD
OG0008143	LOC117893346|XP_034655830.1|DSUB	LOC111598231|XP_023169159.1|DHYD
OG0008144	LOC117890806|XP_034651772.1|DSUB	LOC111605270|XP_023179481.1|DHYD
OG0008145	LOC117898093|XP_034663167.1|DSUB	LOC111605056|XP_023179196.2|DHYD
OG0008146	LOC117903674|XP_034649854.1|DSUB	LOC111602850|XP_023175931.1|DHYD
OG0008147	LOC117889569|XP_034654003.1|DSUB	LOC111602864|XP_023175949.2|DHYD
OG0008148	LOC117903831|XP_034672177.1|DSUB	LOC111605157|XP_023179308.2|DHYD
OG0008149	LOC117903113|XP_034670830.1|DSUB	LOC111602036|XP_023174708.1|DHYD
OG0008150	LOC117898426|XP_034663709.1|DSUB	LOC111598153|XP_023169006.1|DHYD
OG0008151	LOC117903740|XP_034671994.1|DSUB	LOC111593635|XP_023162276.1|DHYD
OG0008152	LOC117903747|XP_034672038.1|DSUB	LOC111604019|XP_030079982.1|DHYD
OG0008153	LOC117891172|XP_034652385.1|DSUB	LOC111593838|XP_023162643.2|DHYD
OG0008154	LOC117895084|XP_034658371.1|DSUB	LOC111599849|XP_023171415.2|DHYD
OG0008155	LOC117895079|XP_034658360.1|DSUB	LOC111592776|XP_023160948.1|DHYD
OG0008156	LOC117899334|XP_034665162.1|DSUB	LOC111594636|XP_023163799.2|DHYD
OG0008157	LOC117896216|XP_034660241.1|DSUB	LOC111601762|XP_023174270.1|DHYD
OG0008158	LOC117903546|XP_034671628.1|DSUB	LOC111596814|XP_023166950.2|DHYD
OG0008159	LOC117895879|XP_034659772.1|DSUB	LOC111597446|XP_023167933.2|DHYD
OG0008160	LOC117890482|XP_034651241.1|DSUB	LOC111600150|XP_030081234.1|DHYD
OG0008161	LOC117903518|XP_034671523.1|DSUB	LOC111592709|XP_023160863.1|DHYD
OG0008162	LOC117903391|XP_034671268.1|DSUB	LOC111598277|XP_023169222.2|DHYD
OG0008163	LOC117895492|XP_034659079.1|DSUB	LOC111594832|XP_030079052.1|DHYD
OG0008164	LOC117903605|XP_034671747.1|DSUB	LOC111593639|XP_023162284.2|DHYD
OG0008165	LOC117903042|XP_034670670.1|DSUB	LOC111602415|XP_023175216.1|DHYD
OG0008166	LOC117903046|XP_034670674.1|DSUB	LOC111602408|XP_023175204.1|DHYD
OG0008167	LOC117903135|XP_034670862.1|DSUB	LOC111593601|XP_023162266.2|DHYD
OG0008168	LOC117903127|XP_034670847.1|DSUB	LOC111592931|XP_023161202.1|DHYD
OG0008169	LOC117903821|XP_034672162.1|DSUB	LOC111601904|XP_023174518.1|DHYD
OG0008170	LOC117891345|XP_034652667.1|DSUB	LOC111597941|XP_023168666.1|DHYD
OG0008171	LOC117903440|XP_034671363.1|DSUB	LOC111602836|XP_023175917.1|DHYD
OG0008172	LOC117896688|XP_034661030.1|DSUB	LOC111601353|XP_023173653.2|DHYD
OG0008173	LOC117901982|XP_034668882.1|DSUB	LOC111602310|XP_023175078.2|DHYD
OG0008174	LOC117891153|XP_034652299.1|DSUB	LOC111592225|XP_023160072.1|DHYD
OG0008175	LOC117893835|XP_034656493.1|DSUB	LOC111598240|XP_030078952.1|DHYD
OG0008176	LOC117903120|XP_034670838.1|DSUB	LOC111592986|XP_023161251.1|DHYD
OG0008177	LOC117903083|XP_034670778.1|DSUB	LOC111593657|XP_023162310.2|DHYD
OG0008178	LOC117892142|XP_034654075.1|DSUB	LOC111593492|XP_023162024.2|DHYD
OG0008179	LOC117900338|XP_034666571.1|DSUB	LOC111593489|XP_023162022.2|DHYD
OG0008180	LOC117903616|XP_034671763.1|DSUB	LOC111601927|XP_023174548.1|DHYD
OG0008181	LOC117903618|XP_034671765.1|DSUB	LOC111601928|XP_023174549.2|DHYD
OG0008182	LOC117892300|XP_034654336.1|DSUB	LOC111598004|XP_023168764.1|DHYD
OG0008183	LOC117890947|XP_034651973.1|DSUB	LOC111599721|XP_023171232.1|DHYD
OG0008184	LOC117899033|XP_034664682.1|DSUB	LOC111592611|XP_023160711.1|DHYD
OG0008185	LOC117896180|XP_034660155.1|DSUB	LOC111601386|XP_023173694.1|DHYD
OG0008186	LOC117892391|XP_034654498.1|DSUB	LOC111600688|XP_023172709.2|DHYD
OG0008187	LOC117892398|XP_034654505.1|DSUB	LOC111600690|XP_023172711.1|DHYD
OG0008188	LOC117902090|XP_034669077.1|DSUB	LOC111599048|XP_023170333.1|DHYD
OG0008189	LOC117901888|XP_034668741.1|DSUB	LOC111603901|XP_023177486.1|DHYD
OG0008190	LOC117895634|XP_034659280.1|DSUB	LOC111595379|XP_030081454.1|DHYD
OG0008191	LOC117903780|XP_034672096.1|DSUB	LOC111598425|XP_023169436.2|DHYD
OG0008192	LOC117897845|XP_034662806.1|DSUB	LOC111593419|XP_023161930.2|DHYD
OG0008193	LOC117903473|XP_034671419.1|DSUB	LOC111596869|XP_030080035.1|DHYD
OG0008194	LOC117900806|XP_034667184.1|DSUB	LOC111598942|XP_023170188.1|DHYD
OG0008195	LOC117892644|XP_034654889.1|DSUB	LOC111595426|XP_023164917.2|DHYD
OG0008196	LOC117892492|XP_034654649.1|DSUB	LOC111599982|XP_023171645.2|DHYD
OG0008197	LOC117894154|XP_034656941.1|DSUB	LOC111600970|XP_030080409.1|DHYD
OG0008198	LOC117903343|XP_034671182.1|DSUB	LOC111601930|XP_023174551.2|DHYD
OG0008199	LOC117893854|XP_034656515.1|DSUB	LOC111598278|XP_023169224.2|DHYD
OG0008200	LOC117890564|XP_034651389.1|DSUB	LOC111597060|XP_023167354.2|DHYD
OG0008201	LOC117895076|XP_034658356.1|DSUB	LOC111592775|XP_023160947.2|DHYD
OG0008202	LOC117894844|XP_034657985.1|DSUB	LOC111605735|XP_023180204.1|DHYD
OG0008203	LOC117895283|XP_034658710.1|DSUB	LOC111595296|XP_023164719.1|DHYD
OG0008204	LOC117903678|XP_034671907.1|DSUB	LOC111604733|XP_023178672.1|DHYD
OG0008205	LOC117903362|XP_034671208.1|DSUB	LOC111596637|XP_023166694.1|DHYD
OG0008206	LOC117895827|XP_034659655.1|DSUB	LOC111598091|XP_023168909.2|DHYD
OG0008207	LOC117893106|XP_034655430.1|DSUB	LOC111605710|XP_023180164.1|DHYD
OG0008208	LOC117890498|XP_034651280.1|DSUB	LOC111597949|XP_023168679.2|DHYD
OG0008209	LOC117894906|XP_034658092.1|DSUB	LOC111595567|XP_023165131.2|DHYD
OG0008210	LOC117900367|XP_034666606.1|DSUB	LOC111593655|XP_023162312.2|DHYD
OG0008211	LOC117901484|XP_034668143.1|DSUB	LOC111603877|XP_023177456.2|DHYD
OG0008212	LOC117893878|XP_034656541.1|DSUB	LOC111605089|XP_023179194.2|DHYD
OG0008213	LOC117897679|XP_034662584.1|DSUB	LOC111597411|XP_023167876.1|DHYD
OG0008214	LOC117895197|XP_034658569.1|DSUB	LOC111595103|XP_023164437.1|DHYD
OG0008215	LOC117894712|XP_034657826.1|DSUB	LOC111604736|XP_023178678.1|DHYD
OG0008216	LOC117894772|XP_034657887.1|DSUB	LOC111600954|XP_023173100.1|DHYD
OG0008217	LOC117903213|XP_034670994.1|DSUB	LOC111593498|XP_023162033.2|DHYD
OG0008218	LOC117891600|XP_034653024.1|DSUB	LOC111597972|XP_023168714.1|DHYD
OG0008219	LOC117903664|XP_034671876.1|DSUB	LOC111593009|XP_023161306.2|DHYD
OG0008220	LOC117903824|XP_034672164.1|DSUB	LOC111592216|XP_023160060.2|DHYD
OG0008221	LOC117902708|XP_034670153.1|DSUB	LOC111595419|XP_030080238.1|DHYD
OG0008222	LOC117893004|XP_034655251.1|DSUB	LOC111595341|XP_023164783.2|DHYD
OG0008223	LOC117893212|XP_034655631.1|DSUB	LOC111604286|XP_023178070.2|DHYD
OG0008224	LOC117894645|XP_034657708.1|DSUB	LOC111600920|XP_030081836.1|DHYD
OG0008225	LOC117903327|XP_034671161.1|DSUB	LOC111602842|XP_023175922.1|DHYD
OG0008226	LOC117898968|XP_034664603.1|DSUB	LOC111597439|XP_030079383.1|DHYD
OG0008227	LOC117898130|XP_034663215.1|DSUB	LOC111598311|XP_023169273.1|DHYD
OG0008228	LOC117897715|XP_034662629.1|DSUB	LOC111592702|XP_023160850.2|DHYD
OG0008229	LOC117896251|XP_034660312.1|DSUB	LOC111601797|XP_023174342.1|DHYD
OG0008230	LOC117896691|XP_034661032.1|DSUB	LOC111601357|XP_023173656.2|DHYD
OG0008232	LOC117895473|XP_034659042.1|DSUB	LOC111601601|XP_023174033.1|DHYD
OG0008233	LOC117902317|XP_034669495.1|DSUB	LOC111597195|XP_023167533.2|DHYD
OG0008234	LOC117891967|XP_034653731.1|DSUB	LOC111605352|XP_023179596.2|DHYD
OG0008235	LOC117890087|XP_034650640.1|DSUB	LOC111602070|XP_023174762.1|DHYD
OG0008236	LOC117892143|XP_034654073.1|DSUB	LOC111597725|XP_023168334.1|DHYD
OG0008237	LOC117892662|XP_034654940.1|DSUB	LOC111604165|XP_023177871.1|DHYD
OG0008238	LOC117895695|XP_034659432.1|DSUB	LOC111592448|XP_023160400.2|DHYD
OG0008239	LOC117893374|XP_034655859.1|DSUB	LOC111597459|XP_023167976.1|DHYD
OG0008240	LOC117891630|XP_034653063.1|DSUB	LOC111603359|XP_023176677.1|DHYD
OG0008243	LOC117892542|XP_034654742.1|DSUB	LOC111603146|XP_023176393.1|DHYD
OG0008244	LOC117899143|XP_034664841.1|DSUB	LOC111594961|XP_023164228.2|DHYD
OG0008245	LOC117890245|XP_034650883.1|DSUB	LOC115483814|XP_030082017.1|DHYD, LOC111592805|XP_023160985.1|DHYD
OG0008246	LOC117890550|XP_034651371.1|DSUB	LOC111595536|XP_023165088.1|DHYD
OG0008247	LOC117896904|XP_034661332.1|DSUB	LOC111596174|XP_023166041.1|DHYD
OG0008248	LOC117898071|XP_034663137.1|DSUB	LOC111598264|XP_023169208.2|DHYD
OG0008249	LOC117897955|XP_034662948.1|DSUB	LOC111592924|XP_023161145.2|DHYD, LOC111592491|XP_023160478.2|DHYD
OG0008250	LOC117891100|XP_034652176.1|DSUB	LOC111595329|XP_023164757.2|DHYD
OG0008251	LOC117890160|XP_034650745.1|DSUB	LOC111593884|XP_023162718.1|DHYD
OG0008252	LOC117892693|XP_034654994.1|DSUB	LOC111597884|XP_023168585.2|DHYD, LOC111602094|XP_023174796.1|DHYD
OG0008253	LOC117890541|XP_034651357.1|DSUB	LOC111596385|XP_023166359.2|DHYD
OG0008254	LOC117892935|XP_034655144.1|DSUB	LOC111598718|XP_023169878.2|DHYD
OG0008255	LOC117895544|XP_034659138.1|DSUB	LOC111595343|XP_023164785.2|DHYD
OG0008256	LOC117889731|XP_034650044.1|DSUB	LOC115482834|XP_030078928.1|DHYD, LOC111593811|XP_023162608.2|DHYD
OG0008257	LOC117897914|XP_034662889.1|DSUB	LOC111604954|XP_023179402.2|DHYD
OG0008258	LOC117900360|XP_034666600.1|DSUB	LOC111603526|XP_023176926.2|DHYD
OG0008259	LOC117900498|XP_034666779.1|DSUB	LOC111596072|XP_023165892.2|DHYD
OG0008260	LOC117893144|XP_034655495.1|DSUB, LOC117893142|XP_034655490.1|DSUB	LOC111604751|XP_023178703.1|DHYD, LOC111604771|XP_023178738.1|DHYD
OG0008261	LOC117890083|XP_034650633.1|DSUB	LOC111605372|XP_023179622.2|DHYD
OG0008262	LOC117892563|XP_034654776.1|DSUB	LOC111600891|XP_023172998.1|DHYD
OG0008264	LOC117892308|XP_034654346.1|DSUB, LOC117892306|XP_034654343.1|DSUB	LOC111595456|XP_023164958.2|DHYD
OG0008265	LOC117896752|XP_034661113.1|DSUB, LOC117896941|XP_034661376.1|DSUB, LOC117896944|XP_034661378.1|DSUB, LOC117896932|XP_034661363.1|DSUB	LOC111604254|XP_023178012.2|DHYD
OG0008266	LOC117899545|XP_034665518.1|DSUB	LOC111594633|XP_023163796.1|DHYD
OG0008267	LOC117896575|XP_034660867.1|DSUB	LOC111594516|XP_023163610.2|DHYD
OG0008268	LOC117899957|XP_034666002.1|DSUB	LOC111595811|XP_023165470.2|DHYD
OG0008269	LOC117900547|XP_034666841.1|DSUB	LOC111599458|XP_023170894.2|DHYD
OG0008270	LOC117903364|XP_034671215.1|DSUB	LOC111605344|XP_023179586.2|DHYD
OG0008271	LOC117895229|XP_034658617.1|DSUB	LOC111597586|XP_023168153.1|DHYD
OG0008272	LOC117903534|XP_034671604.1|DSUB	LOC111605603|XP_030079875.1|DHYD
OG0008273	LOC117898134|XP_034663219.1|DSUB	LOC111604230|XP_023177975.1|DHYD
OG0008274	LOC117901726|XP_034668499.1|DSUB	LOC111596827|XP_023166965.1|DHYD
OG0008275	LOC117903062|XP_034670707.1|DSUB	LOC111593437|XP_023161952.1|DHYD
OG0008276	LOC117891416|XP_034652763.1|DSUB	LOC111598142|XP_023168972.2|DHYD
OG0008277	LOC117903480|XP_034671427.1|DSUB	LOC111596165|XP_023166025.1|DHYD
OG0008278	LOC117902308|XP_034669480.1|DSUB	LOC111592628|XP_023160732.1|DHYD
OG0008279	LOC117903888|XP_034672278.1|DSUB	LOC111600171|XP_023171931.1|DHYD
OG0008280	LOC117903891|XP_034672284.1|DSUB	LOC111602859|XP_023175942.1|DHYD
OG0008281	LOC117898772|XP_034664300.1|DSUB	LOC111600201|XP_030079393.1|DHYD
OG0008282	LOC117894922|XP_034658160.1|DSUB	LOC111605263|XP_023179473.1|DHYD
OG0008283	LOC117903424|XP_034671330.1|DSUB	LOC111596536|XP_023166573.2|DHYD
OG0008284	LOC117902975|XP_034670526.1|DSUB	LOC111597961|XP_023168697.2|DHYD
OG0008285	LOC117901700|XP_034668457.1|DSUB	LOC111603363|XP_023176678.1|DHYD
OG0008286	LOC117903900|XP_034672296.1|DSUB	LOC111596707|XP_030078963.1|DHYD
OG0008287	LOC117889603|XP_034649908.1|DSUB	LOC111605294|XP_023179513.2|DHYD
OG0008288	LOC117897248|XP_034661861.1|DSUB	LOC111601756|XP_023174263.1|DHYD
OG0008289	LOC117899308|XP_034665125.1|DSUB	LOC111596406|XP_023166383.2|DHYD
OG0008290	LOC117889907|XP_034650324.1|DSUB	LOC111596552|XP_023166595.1|DHYD
OG0008291	LOC117891099|XP_034652179.1|DSUB	LOC111605607|XP_023179991.1|DHYD
OG0008292	LOC117901716|XP_034668487.1|DSUB	LOC111596825|XP_023166964.1|DHYD
OG0008293	LOC117897863|XP_034662827.1|DSUB	LOC111594458|XP_023163522.2|DHYD
OG0008294	LOC117899039|XP_034664691.1|DSUB	LOC111598250|XP_023169182.1|DHYD
OG0008295	LOC117890895|XP_034651924.1|DSUB	LOC111596547|XP_023166588.2|DHYD
OG0008296	LOC117897299|XP_034661936.1|DSUB	LOC111596821|XP_023166957.2|DHYD
OG0008297	LOC117889605|XP_034649914.1|DSUB	LOC111605295|XP_023179517.1|DHYD
OG0008298	LOC117903189|XP_034670937.1|DSUB	LOC111593426|XP_023161938.1|DHYD
OG0008299	LOC117899352|XP_034665210.1|DSUB	LOC111597764|XP_023168388.2|DHYD
OG0008300	LOC117903494|XP_034671461.1|DSUB	LOC111598308|XP_030080145.1|DHYD
OG0008301	LOC117898121|XP_034663200.1|DSUB	LOC111602709|XP_023175714.2|DHYD
OG0008302	LOC117899777|XP_034665944.1|DSUB	LOC111596544|XP_023166584.1|DHYD
OG0008303	LOC117895646|XP_034659326.1|DSUB	LOC111594121|XP_023163086.1|DHYD
OG0008304	LOC117902200|XP_034669296.1|DSUB	LOC111602815|XP_030079365.1|DHYD
OG0008305	LOC117903287|XP_034671102.1|DSUB	LOC111595970|XP_023165716.1|DHYD
OG0008306	LOC117903834|XP_034672176.1|DSUB	LOC111598454|XP_023169480.1|DHYD
OG0008307	LOC117899734|XP_034665870.1|DSUB	LOC111593258|XP_023161691.2|DHYD
OG0008308	LOC117898860|XP_034664428.1|DSUB	LOC111600852|XP_023172928.2|DHYD
OG0008309	LOC117902244|XP_034669380.1|DSUB	LOC111592566|XP_023160631.2|DHYD
OG0008310	LOC117894060|XP_034656804.1|DSUB	LOC111592287|XP_023160157.1|DHYD
OG0008311	LOC117897949|XP_034662944.1|DSUB	LOC111605133|XP_023179271.2|DHYD
OG0008312	LOC117896560|XP_034660853.1|DSUB	LOC111602662|XP_023175613.1|DHYD
