Orthogroup	DSUB.longest_only	SLEB.longest_only
OG0010090	LOC117902944|XP_034670447.1|DSUB	LOC115627974|XP_030379729.1|SLEB
OG0010091	LOC117898399|XP_034663648.1|DSUB	LOC115621501|XP_030371029.1|SLEB
OG0010092	LOC117899639|XP_034665694.1|DSUB	LOC115621544|XP_030371069.1|SLEB
OG0010095	LOC117899566|XP_034665566.1|DSUB	LOC115625544|XP_030376481.1|SLEB
OG0010096	LOC117903034|XP_034670654.1|DSUB	LOC115628868|XP_030380984.1|SLEB
OG0010097	LOC117895019|XP_034658276.1|DSUB	LOC115627406|XP_030378921.1|SLEB
OG0010098	LOC117901936|XP_034668795.1|DSUB	LOC115626280|XP_030377462.1|SLEB
OG0010099	LOC117901523|XP_034668191.1|DSUB	LOC115631470|XP_030384083.1|SLEB
OG0010100	LOC117895459|XP_034659021.1|DSUB	LOC115622696|XP_030372584.1|SLEB
OG0010101	LOC117894560|XP_034657575.1|DSUB	LOC115632372|XP_030385351.1|SLEB
OG0010102	LOC117894301|XP_034657157.1|DSUB	LOC115624843|XP_030375546.1|SLEB
OG0010103	LOC117894553|XP_034657567.1|DSUB	LOC115624917|XP_030375627.1|SLEB
OG0010104	LOC117894111|XP_034656882.1|DSUB	LOC115624979|XP_030375694.1|SLEB
OG0010105	LOC117901562|XP_034668250.1|DSUB	LOC115632303|XP_030385265.1|SLEB
OG0010107	LOC117892451|XP_034654591.1|DSUB	LOC115634637|XP_030388353.1|SLEB
OG0010108	LOC117892101|XP_034653991.1|DSUB	LOC115632012|XP_030384849.1|SLEB
OG0010111	LOC117898728|XP_034664238.1|DSUB	LOC115621491|XP_030371019.1|SLEB
OG0010112	LOC117896698|XP_034661043.1|DSUB	LOC115620995|XP_030370375.1|SLEB
OG0010113	LOC117903719|XP_034671959.1|DSUB	LOC115628894|XP_030381012.1|SLEB
OG0010114	LOC117894282|XP_034657135.1|DSUB	LOC115626918|XP_030378288.1|SLEB
OG0010115	LOC117900717|XP_034667076.1|DSUB	LOC115629715|XP_030382096.1|SLEB
OG0010116	LOC117903813|XP_034672142.1|DSUB	LOC115627658|XP_030379259.1|SLEB
OG0010117	LOC117894078|XP_034656830.1|DSUB	LOC115629301|XP_030381608.1|SLEB
OG0010118	LOC117903441|XP_034671359.1|DSUB	LOC115632820|XP_030385932.1|SLEB, LOC115628889|XP_030381007.1|SLEB
OG0010119	LOC117899807|XP_034665978.1|DSUB	LOC115633386|XP_030386690.1|SLEB
OG0010120	LOC117890835|XP_034651813.1|DSUB	LOC115633298|XP_030386569.1|SLEB
OG0010121	LOC117894911|XP_034658101.1|DSUB	LOC115627681|XP_030379284.1|SLEB
OG0010122	LOC117903218|XP_034671009.1|DSUB	LOC115627292|XP_030378784.1|SLEB
OG0010123	LOC117903092|XP_034670790.1|DSUB	LOC115627366|XP_030378876.1|SLEB
OG0010125	LOC117899154|XP_034664873.1|DSUB	LOC115627794|XP_030379480.1|SLEB
OG0010126	LOC117901968|XP_034668840.1|DSUB	LOC115626325|XP_030377530.1|SLEB
OG0010127	LOC117901122|XP_034667651.1|DSUB	LOC115626060|XP_030377172.1|SLEB
OG0010128	LOC117900448|XP_034666708.1|DSUB	LOC115626061|XP_030377173.1|SLEB
OG0010129	LOC117901767|XP_034668548.1|DSUB	LOC115625831|XP_030376885.1|SLEB
OG0010130	LOC117901326|XP_034667926.1|DSUB	LOC115626375|XP_030377591.1|SLEB
OG0010131	LOC117902044|XP_034669000.1|DSUB	LOC115625813|XP_030376857.1|SLEB
OG0010132	LOC117901951|XP_034668816.1|DSUB	LOC115625795|XP_030376832.1|SLEB
OG0010133	LOC117901776|XP_034668567.1|DSUB	LOC115625953|XP_030377052.1|SLEB, LOC115625954|XP_030377053.1|SLEB
OG0010134	LOC117900319|XP_034666542.1|DSUB	LOC115625648|XP_030376636.1|SLEB
OG0010135	LOC117902000|XP_034668906.1|DSUB	LOC115628540|XP_030380561.1|SLEB
OG0010136	LOC117900370|XP_034666611.1|DSUB	LOC115628563|XP_030380587.1|SLEB
OG0010137	LOC117902357|XP_034669560.1|DSUB	LOC115626557|XP_030377796.1|SLEB, LOC115626556|XP_030377795.1|SLEB
OG0010138	LOC117902451|XP_034669737.1|DSUB	LOC115626015|XP_030377123.1|SLEB
OG0010139	LOC117901811|XP_034668616.1|DSUB	LOC115628564|XP_030380588.1|SLEB
OG0010140	LOC117901348|XP_034667950.1|DSUB, LOC117901346|XP_034667948.1|DSUB	LOC115631864|XP_030384573.1|SLEB
OG0010141	LOC117900746|XP_034667115.1|DSUB	LOC115631786|XP_030384480.1|SLEB
OG0010142	LOC117900645|XP_034666968.1|DSUB	LOC115631814|XP_030384510.1|SLEB
OG0010143	LOC117898889|XP_034664466.1|DSUB, LOC117897365|XP_034662049.1|DSUB, LOC117901178|XP_034667721.1|DSUB	LOC115630589|XP_030383067.1|SLEB
OG0010144	LOC117901470|XP_034668123.1|DSUB	LOC115623107|XP_030373173.1|SLEB
OG0010145	LOC117900115|XP_034666231.1|DSUB	LOC115628608|XP_030380652.1|SLEB
OG0010146	LOC117900627|XP_034666947.1|DSUB	LOC115628584|XP_030380628.1|SLEB
OG0010147	LOC117900403|XP_034666650.1|DSUB	LOC115631846|XP_030384549.1|SLEB
OG0010148	LOC117902769|XP_034670253.1|DSUB	LOC115632002|XP_030384791.1|SLEB
OG0010149	LOC117900696|XP_034667040.1|DSUB	LOC115631857|XP_030384563.1|SLEB
OG0010150	LOC117900577|XP_034666878.1|DSUB	LOC115631871|XP_030384579.1|SLEB
OG0010151	LOC117901121|XP_034667649.1|DSUB	LOC115626141|XP_030377263.1|SLEB
OG0010152	LOC117900622|XP_034666941.1|DSUB	LOC115628573|XP_030380601.1|SLEB
OG0010153	LOC117901921|XP_034668780.1|DSUB	LOC115631984|XP_030384761.1|SLEB, LOC115631931|XP_030384642.1|SLEB
OG0010154	LOC117901963|XP_034668834.1|DSUB	LOC115631785|XP_030384479.1|SLEB
OG0010155	LOC117901384|XP_034668001.1|DSUB	LOC115631851|XP_030384555.1|SLEB
OG0010156	LOC117894970|XP_034658196.1|DSUB	LOC115622944|XP_030372935.1|SLEB
OG0010157	LOC117893356|XP_034655838.1|DSUB	LOC115623123|XP_030373192.1|SLEB
OG0010158	LOC117893850|XP_034656509.1|DSUB	LOC115622666|XP_030372541.1|SLEB, LOC115622667|XP_030372542.1|SLEB
OG0010159	LOC117895859|XP_034659717.1|DSUB	LOC115622545|XP_030372371.1|SLEB
OG0010160	LOC117901570|XP_034668260.1|DSUB	LOC115627534|XP_030379096.1|SLEB
OG0010161	LOC117894516|XP_034657517.1|DSUB	LOC115632625|XP_030385713.1|SLEB
OG0010163	LOC117895737|XP_034659493.1|DSUB	LOC115632961|XP_030386121.1|SLEB
OG0010164	LOC117894903|XP_034658086.1|DSUB	LOC115633087|XP_030386324.1|SLEB
OG0010165	LOC117895029|XP_034658292.1|DSUB	LOC115632934|XP_030386087.1|SLEB
OG0010166	LOC117893112|XP_034655440.1|DSUB	LOC115632749|XP_030385857.1|SLEB, LOC115632757|XP_030385864.1|SLEB
OG0010169	LOC117893229|XP_034655656.1|DSUB	LOC115622246|XP_030372004.1|SLEB
OG0010170	LOC117893663|XP_034656244.1|DSUB	LOC115622307|XP_030372072.1|SLEB
OG0010171	LOC117893352|XP_034655833.1|DSUB	LOC115622304|XP_030372068.1|SLEB
OG0010172	LOC117895555|XP_034659152.1|DSUB	LOC115628739|XP_030380803.1|SLEB
OG0010173	LOC117891179|XP_034652396.1|DSUB	LOC115634703|XP_030388442.1|SLEB, LOC115622221|XP_030371982.1|SLEB
OG0010174	LOC117892011|XP_034653795.1|DSUB	LOC115623404|XP_030373577.1|SLEB
OG0010175	LOC117890881|XP_034651864.1|DSUB	LOC115624775|XP_030375467.1|SLEB
OG0010176	LOC117890863|XP_034651841.1|DSUB	LOC115624958|XP_030375672.1|SLEB
OG0010177	LOC117890333|XP_034651015.1|DSUB	LOC115630316|XP_030382717.1|SLEB
OG0010178	LOC117891006|XP_034652054.1|DSUB	LOC115633690|XP_030387010.1|SLEB, LOC115625121|XP_030375896.1|SLEB
OG0010179	LOC117894822|XP_034657958.1|DSUB	LOC115623196|XP_030373279.1|SLEB
OG0010180	LOC117893713|XP_034656291.1|DSUB	LOC115633942|XP_030387323.1|SLEB
OG0010181	LOC117894926|XP_034658121.1|DSUB	LOC115633943|XP_030387320.1|SLEB
OG0010182	LOC117890629|XP_034651470.1|DSUB	LOC115634008|XP_030387395.1|SLEB
OG0010183	LOC117890630|XP_034651471.1|DSUB	LOC115634367|XP_030387890.1|SLEB
OG0010184	LOC117892709|XP_034655016.1|DSUB	LOC115634737|XP_030388485.1|SLEB
OG0010185	LOC117891593|XP_034653012.1|DSUB	LOC115634738|XP_030388486.1|SLEB
OG0010186	LOC117894164|XP_034656956.1|DSUB	LOC115622895|XP_030372871.1|SLEB
OG0010187	LOC117891396|XP_034652730.1|DSUB	LOC115631665|XP_030384341.1|SLEB
OG0010188	LOC117889763|XP_034650101.1|DSUB	LOC115620736|XP_030369985.1|SLEB
OG0010189	LOC117890782|XP_034651744.1|DSUB	LOC115633734|XP_030387070.1|SLEB
OG0010190	LOC117890801|XP_034651766.1|DSUB	LOC115627019|XP_030378408.1|SLEB
OG0010191	LOC117890790|XP_034651755.1|DSUB	LOC115633820|XP_030387170.1|SLEB
OG0010192	LOC117890532|XP_034651343.1|DSUB	LOC115634321|XP_030387840.1|SLEB
OG0010193	LOC117890954|XP_034651986.1|DSUB	LOC115633761|XP_030387096.1|SLEB
OG0010194	LOC117893253|XP_034655710.1|DSUB	LOC115622271|XP_030372033.1|SLEB
OG0010195	LOC117893260|XP_034655718.1|DSUB	LOC115623037|XP_030373074.1|SLEB
OG0010196	LOC117892055|XP_034653874.1|DSUB	LOC115626483|XP_030377732.1|SLEB
OG0010197	LOC117890939|XP_034651964.1|DSUB	LOC115631934|XP_030384648.1|SLEB
OG0010198	LOC117891161|XP_034652360.1|DSUB	LOC115621694|XP_030371265.1|SLEB
OG0010199	LOC117891716|XP_034653200.1|DSUB	LOC115626898|XP_030378267.1|SLEB
OG0010200	LOC117890549|XP_034651366.1|DSUB	LOC115633431|XP_030386753.1|SLEB
OG0010201	LOC117891226|XP_034652463.1|DSUB	LOC115627634|XP_030379233.1|SLEB
OG0010202	LOC117891984|XP_034653753.1|DSUB	LOC115624750|XP_030375438.1|SLEB
OG0010203	LOC117891810|XP_034653395.1|DSUB	LOC115632513|XP_030385567.1|SLEB
OG0010204	LOC117890872|XP_034651852.1|DSUB	LOC115634031|XP_030387432.1|SLEB
OG0010205	LOC117890012|XP_034650502.1|DSUB	LOC115624622|XP_030375235.1|SLEB
OG0010206	LOC117891992|XP_034653761.1|DSUB	LOC115624914|XP_030375623.1|SLEB
OG0010207	LOC117890731|XP_034651676.1|DSUB	LOC115634294|XP_030387806.1|SLEB
OG0010208	LOC117891629|XP_034653062.1|DSUB	LOC115634443|XP_030388012.1|SLEB
OG0010209	LOC117891628|XP_034653057.1|DSUB	LOC115624293|XP_030374781.1|SLEB
OG0010210	LOC117890164|XP_034650751.1|DSUB	LOC115625265|XP_030376130.1|SLEB
OG0010211	LOC117892121|XP_034654044.1|DSUB	LOC115631170|XP_030383723.1|SLEB
OG0010212	LOC117890969|XP_034651999.1|DSUB	LOC115624901|XP_030375610.1|SLEB
OG0010213	LOC117890970|XP_034652000.1|DSUB	LOC115624827|XP_030375533.1|SLEB
OG0010214	LOC117890152|XP_034650733.1|DSUB	LOC115624559|XP_030375147.1|SLEB
OG0010215	LOC117890446|XP_034651168.1|DSUB	LOC115634420|XP_030387987.1|SLEB
OG0010216	LOC117891607|XP_034653031.1|DSUB	LOC115619965|XP_030368860.1|SLEB
OG0010217	LOC117890966|XP_034651996.1|DSUB	LOC115634063|XP_030387469.1|SLEB
OG0010218	LOC117891207|XP_034652437.1|DSUB	LOC115633826|XP_030387174.1|SLEB
OG0010219	LOC117890248|XP_034650885.1|DSUB	LOC115634247|XP_030387701.1|SLEB
OG0010220	LOC117889959|XP_034650408.1|DSUB	LOC115630240|XP_030382648.1|SLEB
OG0010221	LOC117889956|XP_034650405.1|DSUB	LOC115634076|XP_030387482.1|SLEB
OG0010222	LOC117891790|XP_034653352.1|DSUB	LOC115622146|XP_030371877.1|SLEB
OG0010223	LOC117891785|XP_034653347.1|DSUB	LOC115621933|XP_030371677.1|SLEB
OG0010224	LOC117890509|XP_034651300.1|DSUB	LOC115634423|XP_030387990.1|SLEB
OG0010225	LOC117898300|XP_034663461.1|DSUB	LOC115624090|XP_030374540.1|SLEB
OG0010226	LOC117896504|XP_034660747.1|DSUB	LOC115624116|XP_030374570.1|SLEB
OG0010227	LOC117896435|XP_034660654.1|DSUB	LOC115623359|XP_030373504.1|SLEB
OG0010228	LOC117897481|XP_034662234.1|DSUB	LOC115624167|XP_030374624.1|SLEB
OG0010229	LOC117898762|XP_034664284.1|DSUB	LOC115624362|XP_030374881.1|SLEB
OG0010230	LOC117898768|XP_034664293.1|DSUB	LOC115624170|XP_030374627.1|SLEB
OG0010231	LOC117896798|XP_034661188.1|DSUB	LOC115620653|XP_030369862.1|SLEB, LOC115629483|XP_030381814.1|SLEB
OG0010232	LOC117899486|XP_034665415.1|DSUB	LOC115621886|XP_030371574.1|SLEB
OG0010233	LOC117896369|XP_034660535.1|DSUB	LOC115620361|XP_030369425.1|SLEB
OG0010234	LOC117897999|XP_034663018.1|DSUB	LOC115620953|XP_030370329.1|SLEB
OG0010235	LOC117897725|XP_034662643.1|DSUB	LOC115620696|XP_030369926.1|SLEB
OG0010236	LOC117897865|XP_034662829.1|DSUB	LOC115622027|XP_030371745.1|SLEB
OG0010237	LOC117898441|XP_034663737.1|DSUB	LOC115620870|XP_030370203.1|SLEB
OG0010238	LOC117898017|XP_034663037.1|DSUB	LOC115624178|XP_030374633.1|SLEB
OG0010239	LOC117896662|XP_034660999.1|DSUB	LOC115621401|XP_030370905.1|SLEB
OG0010240	LOC117900516|XP_034666803.1|DSUB	LOC115626128|XP_030377241.1|SLEB
OG0010241	LOC117899674|XP_034665753.1|DSUB	LOC115620826|XP_030370117.1|SLEB
OG0010242	LOC117899307|XP_034665123.1|DSUB	LOC115621472|XP_030370991.1|SLEB
OG0010243	LOC117896921|XP_034661352.1|DSUB	LOC115621548|XP_030371076.1|SLEB
OG0010244	LOC117896714|XP_034661064.1|DSUB	LOC115625466|XP_030376374.1|SLEB
OG0010245	LOC117897086|XP_034661615.1|DSUB	LOC115624262|XP_030374746.1|SLEB
OG0010246	LOC117897320|XP_034661982.1|DSUB	LOC115621956|XP_030371663.1|SLEB
OG0010247	LOC117898313|XP_034663488.1|DSUB	LOC115621248|XP_030370700.1|SLEB
OG0010248	LOC117899396|XP_034665272.1|DSUB	LOC115620390|XP_030369457.1|SLEB
OG0010249	LOC117896603|XP_034660927.1|DSUB	LOC115624103|XP_030374555.1|SLEB
OG0010251	LOC117896206|XP_034660224.1|DSUB	LOC115622034|XP_030371761.1|SLEB
OG0010253	LOC117889871|XP_034650270.1|DSUB	LOC115634636|XP_030388352.1|SLEB
OG0010254	LOC117891085|XP_034652155.1|DSUB	LOC115630536|XP_030383005.1|SLEB
OG0010255	LOC117889600|XP_034649906.1|DSUB	LOC115631105|XP_030383622.1|SLEB
OG0010256	LOC117899473|XP_034665391.1|DSUB	LOC115623789|XP_030374191.1|SLEB
OG0010258	LOC117895010|XP_034658251.1|DSUB	LOC115623109|XP_030373175.1|SLEB
OG0010259	LOC117893355|XP_034655836.1|DSUB	LOC115623146|XP_030373215.1|SLEB
OG0010260	LOC117901905|XP_034668762.1|DSUB	LOC115626550|XP_030377788.1|SLEB
OG0010276	LOC117896482|XP_034660716.1|DSUB	LOC115627388|XP_030378902.1|SLEB
OG0010277	LOC117898702|XP_034664211.1|DSUB	LOC115621364|XP_030370849.1|SLEB
OG0010279	LOC117897384|XP_034662084.1|DSUB	LOC115621189|XP_030370625.1|SLEB
OG0010280	LOC117895537|XP_034659134.1|DSUB	LOC115629808|XP_030382236.1|SLEB
OG0010281	LOC117893249|XP_034655705.1|DSUB	LOC115623214|XP_030373313.1|SLEB
OG0010282	LOC117899053|XP_034664710.1|DSUB	LOC115621572|XP_030371119.1|SLEB
OG0010284	LOC117896484|XP_034660714.1|DSUB	LOC115620543|XP_030369686.1|SLEB
OG0010287	LOC117898699|XP_034664208.1|DSUB	LOC115620794|XP_030370074.1|SLEB
OG0010289	LOC117898547|XP_034663916.1|DSUB	LOC115621875|XP_030371561.1|SLEB
OG0010290	LOC117897117|XP_034661660.1|DSUB	LOC115625618|XP_030376619.1|SLEB
OG0010291	LOC117897578|XP_034662422.1|DSUB	LOC115620265|XP_030369283.1|SLEB
OG0010292	LOC117898667|XP_034664133.1|DSUB	LOC115621432|XP_030370944.1|SLEB
OG0010293	LOC117902798|XP_034670308.1|DSUB	LOC115631256|XP_030383829.1|SLEB
OG0010294	LOC117901431|XP_034668066.1|DSUB	LOC115626135|XP_030377253.1|SLEB
OG0010296	LOC117891374|XP_034652702.1|DSUB	LOC115619957|XP_030368847.1|SLEB
OG0010298	LOC117890336|XP_034651019.1|DSUB	LOC115633938|XP_030387316.1|SLEB
OG0010299	LOC117892368|XP_034654469.1|DSUB	LOC115634366|XP_030387888.1|SLEB
OG0010301	LOC117896606|XP_034660930.1|DSUB	LOC115623405|XP_030373574.1|SLEB
OG0010302	LOC117891151|XP_034652295.1|DSUB	LOC115634476|XP_030388068.1|SLEB
OG0010303	LOC117890928|XP_034651951.1|DSUB	LOC115633910|XP_030387278.1|SLEB
OG0010305	LOC117903432|XP_034671346.1|DSUB	LOC115629159|XP_030381392.1|SLEB
OG0010306	LOC117903427|XP_034671340.1|DSUB	LOC115629188|XP_030381448.1|SLEB
OG0010307	LOC117903768|XP_034672076.1|DSUB	LOC115628841|XP_030380942.1|SLEB
OG0010308	LOC117902177|XP_034669217.1|DSUB	LOC115629809|XP_030382237.1|SLEB
OG0010309	LOC117893155|XP_034655508.1|DSUB	LOC115627379|XP_030378892.1|SLEB
OG0010314	LOC117895025|XP_034658289.1|DSUB	LOC115627401|XP_030378916.1|SLEB
OG0010315	LOC117897222|XP_034661833.1|DSUB	LOC115627967|XP_030379721.1|SLEB
OG0010316	LOC117891260|XP_034652524.1|DSUB	LOC115633866|XP_030387221.1|SLEB
OG0010319	LOC117893585|XP_034656152.1|DSUB	LOC115630248|XP_030382651.1|SLEB
OG0010320	LOC117903078|XP_034670766.1|DSUB	LOC115626893|XP_030378262.1|SLEB
OG0010323	LOC117893405|XP_034655896.1|DSUB	LOC115633096|XP_030386337.1|SLEB
OG0010329	LOC117894513|XP_034657514.1|DSUB	LOC115632616|XP_030385704.1|SLEB
OG0010331	LOC117894151|XP_034656935.1|DSUB	LOC115622293|XP_030372057.1|SLEB
OG0010333	LOC117901681|XP_034668415.1|DSUB	LOC115629000|XP_030381146.1|SLEB
OG0010334	LOC117902069|XP_034669045.1|DSUB	LOC115631188|XP_030383739.1|SLEB
OG0010335	LOC117903426|XP_034671339.1|DSUB	LOC115629209|XP_030381469.1|SLEB
OG0010336	LOC117894631|XP_034657691.1|DSUB	LOC115627812|XP_030379503.1|SLEB
OG0010337	LOC117897131|XP_034661684.1|DSUB	LOC115621207|XP_030370648.1|SLEB
OG0010338	LOC117901364|XP_034667968.1|DSUB	LOC115627227|XP_030378710.1|SLEB
OG0010339	LOC117894611|XP_034657652.1|DSUB	LOC115620189|XP_030369179.1|SLEB
OG0010340	LOC117901993|XP_034668899.1|DSUB	LOC115629211|XP_030381473.1|SLEB
OG0010341	LOC117901984|XP_034668887.1|DSUB	LOC115626874|XP_030378245.1|SLEB
OG0010342	LOC117896170|XP_034660146.1|DSUB	LOC115629712|XP_030382092.1|SLEB
OG0010343	LOC117903603|XP_034671750.1|DSUB	LOC115629746|XP_030382141.1|SLEB
OG0010344	LOC117903744|XP_034672019.1|DSUB	LOC115629333|XP_030381641.1|SLEB
OG0010345	LOC117898518|XP_034663879.1|DSUB	LOC115628905|XP_030381023.1|SLEB
OG0010346	LOC117903158|XP_034670888.1|DSUB	LOC115629167|XP_030381399.1|SLEB
OG0010349	LOC117893751|XP_034656380.1|DSUB	LOC115629520|XP_030381859.1|SLEB
OG0010350	LOC117895586|XP_034659222.1|DSUB	LOC115629757|XP_030382158.1|SLEB
OG0010351	LOC117894106|XP_034656877.1|DSUB	LOC115628884|XP_030381000.1|SLEB
OG0010352	LOC117903582|XP_034671692.1|DSUB	LOC115629740|XP_030382135.1|SLEB
OG0010353	LOC117899750|XP_034665892.1|DSUB	LOC115633385|XP_030386689.1|SLEB
OG0010354	LOC117890411|XP_034651117.1|DSUB	LOC115629163|XP_030381397.1|SLEB
OG0010355	LOC117903039|XP_034670661.1|DSUB	LOC115627387|XP_030378900.1|SLEB
OG0010357	LOC117903837|XP_034672180.1|DSUB	LOC115630088|XP_030382575.1|SLEB
OG0010358	LOC117899723|XP_034665852.1|DSUB	LOC115633426|XP_030386746.1|SLEB
OG0010359	LOC117894561|XP_034657580.1|DSUB	LOC115627935|XP_030379688.1|SLEB
OG0010360	LOC117892748|XP_034655066.1|DSUB	LOC115627945|XP_030379698.1|SLEB
OG0010361	LOC117902678|XP_034670105.1|DSUB	LOC115627908|XP_030379663.1|SLEB
OG0010362	LOC117903620|XP_034671769.1|DSUB	LOC115627233|XP_030378715.1|SLEB
OG0010363	LOC117903295|XP_034671115.1|DSUB	LOC115633406|XP_030386709.1|SLEB
OG0010364	LOC117895576|XP_034659192.1|DSUB	LOC115627993|XP_030379749.1|SLEB
OG0010365	LOC117891901|XP_034653654.1|DSUB	LOC115627946|XP_030379699.1|SLEB
OG0010367	LOC117893760|XP_034656393.1|DSUB	LOC115627372|XP_030378884.1|SLEB
OG0010368	LOC117903091|XP_034670789.1|DSUB	LOC115627368|XP_030378880.1|SLEB
OG0010369	LOC117894638|XP_034657704.1|DSUB	LOC115633219|XP_030386468.1|SLEB
OG0010370	LOC117898069|XP_034663136.1|DSUB	LOC115627882|XP_030379628.1|SLEB
OG0010371	LOC117903479|XP_034671426.1|DSUB	LOC115629648|XP_030382019.1|SLEB
OG0010372	LOC117895034|XP_034658300.1|DSUB	LOC115627398|XP_030378913.1|SLEB
OG0010373	LOC117894732|XP_034657822.1|DSUB	LOC115627403|XP_030378917.1|SLEB
OG0010374	LOC117895692|XP_034659433.1|DSUB	LOC115629204|XP_030381463.1|SLEB
OG0010375	LOC117903431|XP_034671345.1|DSUB	LOC115629160|XP_030381393.1|SLEB
OG0010376	LOC117903712|XP_034671950.1|DSUB	LOC115626777|XP_030378103.1|SLEB
OG0010377	LOC117891496|XP_034652878.1|DSUB	LOC115628943|XP_030381076.1|SLEB
OG0010378	LOC117890232|XP_034650864.1|DSUB	LOC115629814|XP_030382242.1|SLEB
OG0010379	LOC117890926|XP_034651952.1|DSUB	LOC115633242|XP_030386497.1|SLEB
OG0010380	LOC117903101|XP_034670804.1|DSUB	LOC115629359|XP_030381671.1|SLEB
OG0010381	LOC117902781|XP_034670275.1|DSUB	LOC115632808|XP_030385920.1|SLEB
OG0010382	LOC117892358|XP_034654462.1|DSUB	LOC115629381|XP_030381695.1|SLEB
OG0010383	LOC117890973|XP_034652006.1|DSUB	LOC115629370|XP_030381688.1|SLEB
OG0010384	LOC117901058|XP_034667564.1|DSUB	LOC115626792|XP_030378117.1|SLEB
OG0010385	LOC117900408|XP_034666654.1|DSUB	LOC115626488|XP_030377733.1|SLEB
OG0010386	LOC117901800|XP_034668604.1|DSUB	LOC115626380|XP_030377597.1|SLEB
OG0010387	LOC117900978|XP_034667462.1|DSUB	LOC115626414|XP_030377641.1|SLEB
OG0010388	LOC117901990|XP_034668891.1|DSUB	LOC115626064|XP_030377177.1|SLEB
OG0010389	LOC117902039|XP_034668994.1|DSUB	LOC115621864|XP_030371545.1|SLEB
OG0010390	LOC117900995|XP_034667483.1|DSUB	LOC115625736|XP_030376749.1|SLEB
OG0010391	LOC117901680|XP_034668414.1|DSUB	LOC115625794|XP_030376830.1|SLEB
OG0010393	LOC117900896|XP_034667318.1|DSUB	LOC115626594|XP_030377837.1|SLEB
OG0010394	LOC117901752|XP_034668530.1|DSUB	LOC115625979|XP_030377085.1|SLEB
OG0010395	LOC117900740|XP_034667106.1|DSUB	LOC115625398|XP_030376297.1|SLEB
OG0010396	LOC117901314|XP_034667915.1|DSUB	LOC115626552|XP_030377790.1|SLEB
OG0010397	LOC117900849|XP_034667260.1|DSUB	LOC115626548|XP_030377785.1|SLEB
OG0010399	LOC117900162|XP_034666295.1|DSUB	LOC115626609|XP_030377862.1|SLEB
OG0010400	LOC117902764|XP_034670247.1|DSUB	LOC115626538|XP_030377778.1|SLEB
OG0010401	LOC117902760|XP_034670244.1|DSUB	LOC115626421|XP_030377650.1|SLEB
OG0010402	LOC117900318|XP_034666539.1|DSUB	LOC115625825|XP_030376875.1|SLEB
OG0010403	LOC117900321|XP_034666544.1|DSUB	LOC115625649|XP_030376637.1|SLEB
OG0010404	LOC117901258|XP_034667842.1|DSUB	LOC115629089|XP_030381262.1|SLEB, LOC115629027|XP_030381185.1|SLEB
OG0010405	LOC117901259|XP_034667843.1|DSUB	LOC115629086|XP_030381260.1|SLEB, LOC115629001|XP_030381147.1|SLEB
OG0010406	LOC117901260|XP_034667844.1|DSUB	LOC115629005|XP_030381153.1|SLEB
OG0010407	LOC117900689|XP_034667029.1|DSUB	LOC115626093|XP_030377205.1|SLEB
OG0010409	LOC117900142|XP_034666265.1|DSUB	LOC115629993|XP_030382479.1|SLEB
OG0010411	LOC117900586|XP_034666887.1|DSUB	LOC115631724|XP_030384419.1|SLEB
OG0010412	LOC117900998|XP_034667487.1|DSUB	LOC115630794|XP_030383312.1|SLEB
OG0010413	LOC117901347|XP_034667949.1|DSUB	LOC115631839|XP_030384541.1|SLEB
OG0010414	LOC117900931|XP_034667386.1|DSUB	LOC115631847|XP_030384551.1|SLEB
OG0010415	LOC117901650|XP_034668378.1|DSUB	LOC115631275|XP_030383846.1|SLEB
OG0010416	LOC117901828|XP_034668649.1|DSUB	LOC115631824|XP_030384524.1|SLEB
OG0010417	LOC117900712|XP_034667064.1|DSUB	LOC115631322|XP_030383901.1|SLEB
OG0010418	LOC117901053|XP_034667556.1|DSUB	LOC115631639|XP_030384307.1|SLEB
OG0010419	LOC117901916|XP_034668776.1|DSUB	LOC115630533|XP_030382997.1|SLEB
OG0010421	LOC117901191|XP_034667735.1|DSUB	LOC115631269|XP_030383841.1|SLEB
OG0010422	LOC117901455|XP_034668098.1|DSUB	LOC115631189|XP_030383740.1|SLEB
OG0010423	LOC117901766|XP_034668547.1|DSUB	LOC115621593|XP_030371144.1|SLEB
OG0010424	LOC117900764|XP_034667135.1|DSUB	LOC115628603|XP_030380647.1|SLEB
OG0010425	LOC117899993|XP_034666055.1|DSUB	LOC115630777|XP_030383292.1|SLEB
OG0010426	LOC117899991|XP_034666051.1|DSUB	LOC115630726|XP_030383241.1|SLEB
OG0010427	LOC117901192|XP_034667736.1|DSUB	LOC115628610|XP_030380653.1|SLEB
OG0010428	LOC117902667|XP_034670088.1|DSUB	LOC115628590|XP_030380633.1|SLEB
OG0010429	LOC117902557|XP_034669890.1|DSUB	LOC115632058|XP_030384895.1|SLEB
OG0010430	LOC117901933|XP_034668792.1|DSUB	LOC115631863|XP_030384572.1|SLEB
OG0010431	LOC117900983|XP_034667471.1|DSUB	LOC115631295|XP_030383870.1|SLEB
OG0010432	LOC117900984|XP_034667472.1|DSUB	LOC115631512|XP_030384139.1|SLEB
OG0010433	LOC117900592|XP_034666892.1|DSUB	LOC115631297|XP_030383872.1|SLEB
