Orthogroup	DSUB.longest_only	DEUG.longest_only
OG0007708	LOC117894527|XP_034657536.1|DSUB	LOC108110026|XP_017074359.1|DEUG
OG0007709	LOC117903611|XP_034671760.1|DSUB	LOC108118385|XP_017086549.1|DEUG
OG0007710	LOC117903886|XP_034649855.1|DSUB	LOC108102938|XP_017063692.1|DEUG
OG0007711	LOC117896013|XP_034659914.1|DSUB	LOC108103471|XP_017064460.1|DEUG
OG0007712	LOC117903807|XP_034672132.1|DSUB	LOC108110075|XP_017074448.1|DEUG
OG0007713	LOC117900589|XP_034666893.1|DSUB	LOC108104383|XP_017065907.1|DEUG
OG0007714	LOC117903477|XP_034671423.1|DSUB	LOC108117689|XP_017085705.1|DEUG
OG0007715	LOC117890050|XP_034650565.1|DSUB	LOC108102906|XP_017063618.1|DEUG
OG0007716	LOC117903294|XP_034671118.1|DSUB	LOC108110120|XP_017074514.1|DEUG
OG0007717	LOC117899618|XP_034665657.1|DSUB	LOC108104226|XP_017065662.1|DEUG
OG0007718	LOC117898897|XP_034664515.1|DSUB	LOC108117673|XP_017085690.1|DEUG
OG0007719	LOC117890452|XP_034651189.1|DSUB	LOC108103681|XP_017064748.1|DEUG
OG0007720	LOC117890427|XP_034651143.1|DSUB	LOC108103699|XP_017064784.1|DEUG
OG0007721	LOC117895138|XP_034658457.1|DSUB	LOC108109687|XP_017073777.1|DEUG
OG0007722	LOC117895796|XP_034659608.1|DSUB	LOC108109651|XP_017073717.1|DEUG
OG0007723	LOC117897232|XP_034661843.1|DSUB	LOC108103173|XP_017064047.1|DEUG
OG0007724	LOC117901952|XP_034668817.1|DSUB	LOC108111224|XP_017076115.1|DEUG
OG0007725	LOC117903061|XP_034670702.1|DSUB	LOC108118379|XP_017086542.1|DEUG
OG0007726	LOC117903759|XP_034672063.1|DSUB	LOC108104349|XP_017065844.1|DEUG
OG0007727	LOC117903738|XP_034671991.1|DSUB	LOC108118361|XP_017086517.1|DEUG
OG0007728	LOC117903785|XP_034672106.1|DSUB	LOC108103236|XP_017064125.1|DEUG
OG0007729	LOC117903903|XP_034672298.1|DSUB	LOC108109985|XP_017074308.1|DEUG
OG0007730	LOC117900364|XP_034666608.1|DSUB	LOC108103234|XP_017064123.1|DEUG
OG0007731	LOC117894295|XP_034657147.1|DSUB	LOC108108276|XP_017071765.1|DEUG
OG0007732	LOC117903225|XP_034671019.1|DSUB	LOC108109690|XP_017073787.1|DEUG
OG0007733	LOC117903141|XP_034670870.1|DSUB	LOC108103991|XP_017065268.1|DEUG
OG0007734	LOC117903306|XP_034671129.1|DSUB	LOC108103967|XP_017065230.1|DEUG
OG0007735	LOC117894407|XP_034657312.1|DSUB	LOC108117426|XP_017085328.1|DEUG
OG0007736	LOC117894443|XP_034657420.1|DSUB	LOC108102441|XP_017062924.1|DEUG
OG0007737	LOC117899751|XP_034665890.1|DSUB	LOC108117161|XP_017084923.1|DEUG
OG0007738	LOC117899711|XP_034665816.1|DSUB	LOC108115636|XP_017082677.1|DEUG
OG0007739	LOC117897923|XP_034662901.1|DSUB	LOC108118302|XP_017086402.1|DEUG
OG0007740	LOC117896776|XP_034661147.1|DSUB	LOC108109754|XP_017073912.1|DEUG
OG0007741	LOC117896121|XP_034660070.1|DSUB	LOC108104351|XP_017065845.1|DEUG
OG0007742	LOC117894034|XP_034656772.1|DSUB	LOC108102981|XP_017063779.1|DEUG
OG0007744	LOC117893452|XP_034655966.1|DSUB	LOC108104056|XP_017065397.1|DEUG
OG0007745	LOC117896267|XP_034660349.1|DSUB	LOC108116886|XP_017084474.1|DEUG
OG0007746	LOC117898947|XP_034664561.1|DSUB	LOC108109588|XP_017073654.1|DEUG
OG0007747	LOC117899471|XP_034665390.1|DSUB	LOC108105360|XP_017067375.1|DEUG
OG0007748	LOC117903057|XP_034670692.1|DSUB	LOC108109716|XP_017073837.1|DEUG
OG0007749	LOC117893560|XP_034656117.1|DSUB	LOC108103650|XP_017064696.1|DEUG
OG0007750	LOC117899729|XP_034665864.1|DSUB	LOC108113499|XP_017079575.1|DEUG
OG0007751	LOC117900698|XP_034667042.1|DSUB	LOC108111070|XP_017075889.1|DEUG
OG0007752	LOC117900974|XP_034667454.1|DSUB	LOC108112646|XP_017078254.1|DEUG
OG0007753	LOC117893872|XP_034656538.1|DSUB	LOC108103157|XP_017064027.1|DEUG
OG0007754	LOC117903359|XP_034671205.1|DSUB	LOC108117255|XP_017085097.1|DEUG
OG0007755	LOC117892343|XP_034654461.1|DSUB	LOC108117239|XP_017085067.1|DEUG
OG0007756	LOC117892651|XP_034654903.1|DSUB	LOC108116668|XP_017084157.1|DEUG
OG0007757	LOC117903044|XP_034670676.1|DSUB	LOC108103713|XP_017064799.1|DEUG
OG0007758	LOC117902334|XP_034669520.1|DSUB	LOC108107050|XP_017069901.1|DEUG
OG0007759	LOC117897447|XP_034662182.1|DSUB	LOC108111391|XP_017076315.1|DEUG
OG0007760	LOC117897829|XP_034662786.1|DSUB	LOC108110106|XP_017074490.1|DEUG
OG0007761	LOC117893603|XP_034656209.1|DSUB	LOC108117703|XP_017085737.1|DEUG
OG0007762	LOC117893272|XP_034655769.1|DSUB	LOC108117701|XP_017085728.1|DEUG
OG0007763	LOC117901438|XP_034668073.1|DSUB	LOC108111205|XP_017076091.1|DEUG
OG0007764	LOC117903412|XP_034671317.1|DSUB	LOC108117416|XP_017085314.1|DEUG
OG0007765	LOC117895877|XP_034659770.1|DSUB	LOC108117419|XP_017085319.1|DEUG
OG0007766	LOC117899115|XP_034664794.1|DSUB	LOC108116973|XP_017084621.1|DEUG
OG0007767	LOC117902950|XP_034670463.1|DSUB	LOC108102377|XP_017062790.1|DEUG
OG0007768	LOC117903714|XP_034671952.1|DSUB	LOC108110110|XP_017074496.1|DEUG
OG0007769	LOC117893395|XP_034655888.1|DSUB	LOC108110012|XP_017074337.1|DEUG
OG0007770	LOC117893435|XP_034655947.1|DSUB	LOC108106194|XP_017068610.1|DEUG
OG0007771	LOC117900803|XP_034667179.1|DSUB	LOC108105859|XP_017068122.1|DEUG
OG0007772	LOC117903052|XP_034670682.1|DSUB	LOC108104389|XP_017065917.1|DEUG
OG0007773	LOC117902115|XP_034669121.1|DSUB	LOC108113434|XP_017079487.1|DEUG
OG0007774	LOC117895710|XP_034659452.1|DSUB	LOC108104891|XP_017066710.1|DEUG
OG0007775	LOC117890653|XP_034651552.1|DSUB	LOC108102928|XP_017063675.1|DEUG
OG0007776	LOC117901321|XP_034667923.1|DSUB	LOC108109974|XP_017074283.1|DEUG
OG0007777	LOC117903761|XP_034672061.1|DSUB	LOC108102998|XP_017063804.1|DEUG
OG0007778	LOC117902623|XP_034670035.1|DSUB	LOC108105107|XP_017067030.1|DEUG
OG0007779	LOC117894501|XP_034657502.1|DSUB	LOC108114668|XP_017081235.1|DEUG
OG0007780	LOC117898339|XP_034663561.1|DSUB	LOC108103334|XP_017064259.1|DEUG
OG0007781	LOC117898219|XP_034663384.1|DSUB	LOC108117705|XP_017085741.1|DEUG
OG0007782	LOC117898299|XP_034663465.1|DSUB	LOC108110409|XP_017074965.1|DEUG
OG0007783	LOC117897753|XP_034662685.1|DSUB, LOC117899631|XP_034665722.1|DSUB	LOC108103219|XP_017064106.1|DEUG
OG0007784	LOC117896465|XP_034660688.1|DSUB	LOC108114975|XP_017081684.1|DEUG
OG0007785	LOC117903626|XP_034671784.1|DSUB	LOC108117499|XP_017085472.1|DEUG
OG0007786	LOC117900624|XP_034666944.1|DSUB	LOC108110526|XP_017075096.1|DEUG
OG0007787	LOC117898611|XP_034664055.1|DSUB	LOC108111340|XP_017076257.1|DEUG
OG0007788	LOC117896305|XP_034660418.1|DSUB	LOC108115648|XP_017082691.1|DEUG
OG0007789	LOC117899024|XP_034664674.1|DSUB	LOC108110218|XP_017074689.1|DEUG
OG0007790	LOC117898180|XP_034663279.1|DSUB	LOC108115984|XP_017083132.1|DEUG
OG0007791	LOC117898182|XP_034663289.1|DSUB	LOC108115855|XP_017082965.1|DEUG
OG0007792	LOC117903196|XP_034670972.1|DSUB	LOC108105055|XP_017066960.1|DEUG
OG0007793	LOC117899289|XP_034665092.1|DSUB	LOC108116359|XP_017083672.1|DEUG
OG0007794	LOC117889583|XP_034649880.1|DSUB	LOC108103754|XP_017064854.1|DEUG
OG0007795	LOC117903796|XP_034672115.1|DSUB	LOC108103717|XP_017064802.1|DEUG
OG0007796	LOC117899198|XP_034664961.1|DSUB	LOC108113747|XP_017079929.1|DEUG
OG0007797	LOC117896139|XP_034660100.1|DSUB	LOC108111372|XP_017076293.1|DEUG
OG0007798	LOC117896140|XP_034660103.1|DSUB	LOC108111373|XP_017076294.1|DEUG
OG0007799	LOC117897933|XP_034662914.1|DSUB	LOC108115628|XP_017082668.1|DEUG
OG0007800	LOC117898097|XP_034663168.1|DSUB	LOC108115716|XP_017082777.1|DEUG
OG0007801	LOC117898620|XP_034664066.1|DSUB	LOC108113766|XP_017079953.1|DEUG
OG0007802	LOC117897640|XP_034662507.1|DSUB	LOC108109854|XP_017074120.1|DEUG
OG0007803	LOC117899169|XP_034664919.1|DSUB	LOC108117026|XP_017084684.1|DEUG
OG0007804	LOC117903303|XP_034671130.1|DSUB	LOC108116999|XP_017084656.1|DEUG
OG0007805	LOC117895769|XP_034659539.1|DSUB	LOC108117716|XP_017085761.1|DEUG
OG0007806	LOC117895759|XP_034659526.1|DSUB	LOC108117715|XP_017085760.1|DEUG
OG0007808	LOC117897938|XP_034662920.1|DSUB	LOC108113678|XP_017079843.1|DEUG
OG0007809	LOC117903199|XP_034670975.1|DSUB	LOC108105075|XP_017066988.1|DEUG
OG0007810	LOC117900236|XP_034666416.1|DSUB	LOC108111049|XP_017075867.1|DEUG
OG0007811	LOC117898316|XP_034663491.1|DSUB	LOC108117502|XP_017085471.1|DEUG
OG0007812	LOC117889631|XP_034649979.1|DSUB	LOC108117625|XP_017085644.1|DEUG
OG0007813	LOC117897377|XP_034662070.1|DSUB	LOC108117521|XP_017085506.1|DEUG
OG0007814	LOC117903869|XP_034672250.1|DSUB	LOC108117619|XP_017085634.1|DEUG
OG0007815	LOC117897061|XP_034661552.1|DSUB	LOC108103177|XP_017064052.1|DEUG
OG0007816	LOC117895775|XP_034659562.1|DSUB	LOC108114455|XP_017080945.1|DEUG
OG0007818	LOC117897029|XP_034661499.1|DSUB	LOC108116697|XP_017084200.1|DEUG
OG0007819	LOC117903521|XP_034671526.1|DSUB	LOC108105033|XP_017066921.1|DEUG
OG0007820	LOC117898387|XP_034663633.1|DSUB	LOC108105211|XP_017067155.1|DEUG
OG0007821	LOC117897573|XP_034662413.1|DSUB	LOC108111450|XP_017076408.1|DEUG
OG0007822	LOC117897572|XP_034662409.1|DSUB	LOC108111449|XP_017076406.1|DEUG
OG0007823	LOC117899105|XP_034664777.1|DSUB	LOC108111364|XP_017076286.1|DEUG
OG0007824	LOC117898157|XP_034663253.1|DSUB	LOC108115972|XP_017083104.1|DEUG
OG0007825	LOC117897661|XP_034662539.1|DSUB	LOC108116865|XP_017084421.1|DEUG
OG0007826	LOC117899635|XP_034665685.1|DSUB	LOC108115987|XP_017083136.1|DEUG
OG0007827	LOC117903410|XP_034671305.1|DSUB	LOC108109740|XP_017073887.1|DEUG
OG0007828	LOC117894572|XP_034657602.1|DSUB	LOC108107781|XP_017070966.1|DEUG
OG0007829	LOC117896907|XP_034661334.1|DSUB	LOC108115004|XP_017081734.1|DEUG
OG0007830	LOC117897048|XP_034661523.1|DSUB	LOC108116821|XP_017084360.1|DEUG
OG0007831	LOC117897994|XP_034663015.1|DSUB	LOC108110052|XP_017074417.1|DEUG
OG0007832	LOC117903485|XP_034671443.1|DSUB	LOC108109706|XP_017073824.1|DEUG
OG0007833	LOC117903376|XP_034671236.1|DSUB	LOC108103652|XP_017064698.1|DEUG
OG0007834	LOC117898625|XP_034664072.1|DSUB	LOC108113776|XP_017079964.1|DEUG
OG0007835	LOC117896915|XP_034661345.1|DSUB	LOC108113774|XP_017079960.1|DEUG
OG0007836	LOC117898805|XP_034664341.1|DSUB	LOC108116898|XP_017084497.1|DEUG
OG0007837	LOC117897183|XP_034661773.1|DSUB	LOC108115282|XP_017082131.1|DEUG
OG0007838	LOC117896569|XP_034660861.1|DSUB	LOC108115253|XP_017082099.1|DEUG
OG0007839	LOC117897084|XP_034661617.1|DSUB	LOC108103154|XP_017064021.1|DEUG
OG0007840	LOC117898612|XP_034664056.1|DSUB	LOC108111445|XP_017076403.1|DEUG
OG0007841	LOC117896988|XP_034661435.1|DSUB	LOC108109568|XP_017073633.1|DEUG
OG0007842	LOC117897788|XP_034662728.1|DSUB	LOC108116019|XP_017083194.1|DEUG
OG0007843	LOC117897182|XP_034661772.1|DSUB	LOC108115955|XP_017083081.1|DEUG
OG0007844	LOC117892522|XP_034654702.1|DSUB	LOC108112253|XP_017077564.1|DEUG
OG0007845	LOC117899119|XP_034664799.1|DSUB	LOC108117006|XP_017084663.1|DEUG
OG0007846	LOC117902780|XP_034670315.1|DSUB	LOC108103696|XP_017064781.1|DEUG
OG0007847	LOC117897045|XP_034661519.1|DSUB	LOC108116691|XP_017084194.1|DEUG
OG0007848	LOC117897023|XP_034661491.1|DSUB	LOC108116692|XP_017084195.1|DEUG
OG0007849	LOC117896142|XP_034660105.1|DSUB	LOC108110275|XP_017074754.1|DEUG
OG0007850	LOC117896141|XP_034660104.1|DSUB	LOC108110264|XP_017074744.1|DEUG
OG0007851	LOC117898131|XP_034663216.1|DSUB	LOC108115778|XP_017082838.1|DEUG
OG0007852	LOC117898592|XP_034664029.1|DSUB	LOC108111807|XP_017076897.1|DEUG
OG0007853	LOC117898965|XP_034664597.1|DSUB	LOC108115954|XP_017083080.1|DEUG
OG0007854	LOC117896641|XP_034660978.1|DSUB	LOC108116687|XP_017084189.1|DEUG
OG0007855	LOC117898476|XP_034663801.1|DSUB	LOC108108367|XP_017071903.1|DEUG
OG0007856	LOC117897042|XP_034661516.1|DSUB	LOC108116693|XP_017084196.1|DEUG
OG0007857	LOC117898466|XP_034663780.1|DSUB	LOC108116672|XP_017084158.1|DEUG
OG0007858	LOC117902792|XP_034670299.1|DSUB	LOC108106104|XP_017068467.1|DEUG
OG0007859	LOC117900380|XP_034666626.1|DSUB	LOC108103134|XP_017063993.1|DEUG
OG0007860	LOC117897657|XP_034662532.1|DSUB	LOC108116420|XP_017083796.1|DEUG
OG0007861	LOC117896940|XP_034661375.1|DSUB	LOC108116301|XP_017083579.1|DEUG
OG0007862	LOC117892736|XP_034655056.1|DSUB, LOC117896337|XP_034660473.1|DSUB	LOC108111319|XP_017076203.1|DEUG
OG0007863	LOC117900955|XP_034667419.1|DSUB	LOC108118407|XP_017086571.1|DEUG
OG0007864	LOC117896312|XP_034660428.1|DSUB	LOC108109526|XP_017073575.1|DEUG
OG0007865	LOC117894843|XP_034657984.1|DSUB	LOC108114432|XP_017080912.1|DEUG
OG0007866	LOC117899316|XP_034665139.1|DSUB	LOC108117067|XP_017084729.1|DEUG
OG0007867	LOC117899260|XP_034665041.1|DSUB	LOC108115698|XP_017082757.1|DEUG
OG0007868	LOC117896014|XP_034659910.1|DSUB	LOC108113699|XP_017079864.1|DEUG
OG0007869	LOC117903670|XP_034671888.1|DSUB	LOC108103207|XP_017064086.1|DEUG
OG0007870	LOC117894363|XP_034657248.1|DSUB	LOC108114147|XP_017080421.1|DEUG
OG0007871	LOC117903630|XP_034671792.1|DSUB	LOC108110097|XP_017074481.1|DEUG
OG0007872	LOC117893291|XP_034655752.1|DSUB	LOC108102737|XP_017063374.1|DEUG
OG0007873	LOC117893303|XP_034655771.1|DSUB	LOC108102746|XP_017063386.1|DEUG
OG0007874	LOC117894938|XP_034658148.1|DSUB	LOC108104429|XP_017065973.1|DEUG
OG0007875	LOC117890183|XP_034650773.1|DSUB	LOC108112166|XP_017077428.1|DEUG
OG0007876	LOC117903720|XP_034671960.1|DSUB	LOC108103273|XP_017064174.1|DEUG
OG0007877	LOC117893100|XP_034655426.1|DSUB	LOC108110022|XP_017074355.1|DEUG
OG0007879	LOC117894684|XP_034657754.1|DSUB	LOC108108545|XP_017072108.1|DEUG
OG0007880	LOC117902295|XP_034669470.1|DSUB	LOC108110406|XP_017074963.1|DEUG
OG0007881	LOC117894010|XP_034656725.1|DSUB	LOC108108181|XP_017071614.1|DEUG
OG0007882	LOC117895735|XP_034659484.1|DSUB	LOC108108138|XP_017071552.1|DEUG
OG0007883	LOC117895733|XP_034659479.1|DSUB	LOC108108029|XP_017071386.1|DEUG
OG0007884	LOC117894437|XP_034657394.1|DSUB	LOC108114018|XP_017080253.1|DEUG
OG0007885	LOC117890184|XP_034650779.1|DSUB	LOC108112168|XP_017077432.1|DEUG
OG0007887	LOC117895729|XP_034659474.1|DSUB	LOC108108137|XP_017071551.1|DEUG
OG0007888	LOC117894900|XP_034658083.1|DSUB	LOC108114607|XP_017081158.1|DEUG
OG0007889	LOC117894612|XP_034657655.1|DSUB	LOC108114727|XP_017081324.1|DEUG
OG0007890	LOC117893036|XP_034655293.1|DSUB	LOC108109849|XP_017074096.1|DEUG
OG0007891	LOC117897530|XP_034662341.1|DSUB	LOC108105554|XP_017067682.1|DEUG
OG0007892	LOC117889894|XP_034650296.1|DSUB	LOC108113666|XP_017079831.1|DEUG
OG0007893	LOC117892117|XP_034654036.1|DSUB	LOC108109186|XP_017073108.1|DEUG
OG0007894	LOC117893722|XP_034656302.1|DSUB	LOC108108270|XP_017071716.1|DEUG
OG0007895	LOC117895102|XP_034658389.1|DSUB	LOC108104641|XP_017066305.1|DEUG
OG0007896	LOC117893808|XP_034656447.1|DSUB	LOC108114666|XP_017081233.1|DEUG
OG0007897	LOC117895818|XP_034659641.1|DSUB	LOC108108206|XP_017071652.1|DEUG
OG0007899	LOC117895789|XP_034659582.1|DSUB	LOC108108574|XP_017072154.1|DEUG
OG0007900	LOC117891104|XP_034652183.1|DSUB	LOC108112563|XP_017077999.1|DEUG
OG0007902	LOC117903871|XP_034672252.1|DSUB	LOC108110101|XP_017074483.1|DEUG
OG0007903	LOC117893097|XP_034655420.1|DSUB	LOC108114565|XP_017081104.1|DEUG
OG0007904	LOC117895416|XP_034658941.1|DSUB	LOC108114535|XP_017081062.1|DEUG
OG0007905	LOC117901193|XP_034667737.1|DSUB	LOC108118338|XP_017086461.1|DEUG
OG0007906	LOC117893491|XP_034656015.1|DSUB	LOC108108143|XP_017071559.1|DEUG
OG0007907	LOC117893018|XP_034655265.1|DSUB	LOC108107551|XP_017070593.1|DEUG
OG0007908	LOC117893019|XP_034655266.1|DSUB	LOC108107552|XP_017070596.1|DEUG
OG0007909	LOC117903377|XP_034671238.1|DSUB	LOC108104415|XP_017065959.1|DEUG
OG0007910	LOC117892932|XP_034655139.1|DSUB	LOC108108643|XP_017072233.1|DEUG
OG0007911	LOC117893576|XP_034656139.1|DSUB	LOC108107976|XP_017071309.1|DEUG
OG0007912	LOC117893570|XP_034656132.1|DSUB	LOC108113707|XP_017079878.1|DEUG
OG0007913	LOC117893577|XP_034656140.1|DSUB	LOC108107982|XP_017071314.1|DEUG
OG0007914	LOC117894749|XP_034657851.1|DSUB	LOC108107946|XP_017071266.1|DEUG
OG0007915	LOC117894036|XP_034656774.1|DSUB	LOC108114221|XP_017080563.1|DEUG
OG0007916	LOC117900985|XP_034667473.1|DSUB	LOC108102494|XP_017063000.1|DEUG
OG0007917	LOC117891433|XP_034652796.1|DSUB	LOC108104457|XP_017066009.1|DEUG
OG0007918	LOC117890100|XP_034650655.1|DSUB	LOC108112861|XP_017078676.1|DEUG
OG0007919	LOC117890688|XP_034651566.1|DSUB	LOC108113019|XP_017078933.1|DEUG
OG0007920	LOC117891481|XP_034652851.1|DSUB	LOC108109290|XP_017073273.1|DEUG
OG0007921	LOC117890341|XP_034651023.1|DSUB	LOC108106790|XP_017069524.1|DEUG
OG0007922	LOC117896681|XP_034661020.1|DSUB	LOC108111819|XP_017076912.1|DEUG
OG0007923	LOC117903701|XP_034671930.1|DSUB	LOC108117595|XP_017085597.1|DEUG
OG0007924	LOC117890764|XP_034651719.1|DSUB	LOC108113203|XP_017079223.1|DEUG
OG0007925	LOC117891642|XP_034653080.1|DSUB	LOC108107488|XP_017070523.1|DEUG
OG0007926	LOC117890468|XP_034651214.1|DSUB	LOC108112831|XP_017078626.1|DEUG
OG0007927	LOC117900008|XP_034666082.1|DSUB	LOC108107055|XP_017069907.1|DEUG
OG0007928	LOC117902415|XP_034669653.1|DSUB	LOC108110678|XP_017075290.1|DEUG
OG0007929	LOC117899964|XP_034666010.1|DSUB	LOC108107002|XP_017069832.1|DEUG
OG0007930	LOC117890419|XP_034651128.1|DSUB	LOC108107222|XP_017070128.1|DEUG
OG0007931	LOC117902444|XP_034669725.1|DSUB	LOC108104208|XP_017065677.1|DEUG
OG0007932	LOC117894064|XP_034656811.1|DSUB	LOC108102982|XP_017063781.1|DEUG
OG0007933	LOC117896284|XP_034660379.1|DSUB	LOC108111501|XP_017076502.1|DEUG
OG0007934	LOC117901712|XP_034668477.1|DSUB	LOC108114947|XP_017081621.1|DEUG
OG0007935	LOC117901883|XP_034668731.1|DSUB	LOC108110418|XP_017074975.1|DEUG
OG0007936	LOC117902399|XP_034669621.1|DSUB	LOC108110786|XP_017075495.1|DEUG
OG0007937	LOC117902589|XP_034669979.1|DSUB	LOC108107009|XP_017069842.1|DEUG
OG0007938	LOC117900362|XP_034666602.1|DSUB	LOC108111000|XP_017075798.1|DEUG
OG0007939	LOC117901088|XP_034667604.1|DSUB	LOC108110925|XP_017075693.1|DEUG
OG0007940	LOC117900518|XP_034666804.1|DSUB	LOC108110933|XP_017075705.1|DEUG
OG0007942	LOC117903284|XP_034671098.1|DSUB	LOC108115197|XP_017082007.1|DEUG
OG0007943	LOC117901116|XP_034667642.1|DSUB	LOC108110416|XP_017074973.1|DEUG
OG0007944	LOC117893553|XP_034656099.1|DSUB	LOC108113687|XP_017079856.1|DEUG
OG0007945	LOC117900004|XP_034666069.1|DSUB	LOC108110703|XP_017075335.1|DEUG
OG0007947	LOC117901449|XP_034668085.1|DSUB	LOC108110672|XP_017075280.1|DEUG
OG0007948	LOC117902775|XP_034670259.1|DSUB	LOC108105174|XP_017067111.1|DEUG
OG0007949	LOC117903562|XP_034671658.1|DSUB	LOC108103284|XP_017064184.1|DEUG
OG0007950	LOC117901894|XP_034668747.1|DSUB	LOC108115422|XP_017082347.1|DEUG
OG0007951	LOC117900837|XP_034667239.1|DSUB	LOC108102634|XP_017063241.1|DEUG
OG0007952	LOC117900933|XP_034667390.1|DSUB	LOC108102627|XP_017063229.1|DEUG
OG0007954	LOC117901601|XP_034668304.1|DSUB	LOC108107152|XP_017070050.1|DEUG
OG0007955	LOC117902016|XP_034668954.1|DSUB	LOC108110479|XP_017075043.1|DEUG
OG0007956	LOC117902158|XP_034669188.1|DSUB	LOC108114850|XP_017081485.1|DEUG
OG0007957	LOC117902330|XP_034669514.1|DSUB	LOC108111186|XP_017076060.1|DEUG
OG0007958	LOC117891238|XP_034652519.1|DSUB	LOC108102962|XP_017063748.1|DEUG
OG0007959	LOC117900944|XP_034667404.1|DSUB	LOC108105657|XP_017067834.1|DEUG
OG0007960	LOC117901310|XP_034667910.1|DSUB	LOC108110824|XP_017075548.1|DEUG
OG0007961	LOC117897752|XP_034662684.1|DSUB	LOC108113799|XP_017079996.1|DEUG
OG0007962	LOC117903504|XP_034671475.1|DSUB	LOC108105468|XP_017067556.1|DEUG
OG0007963	LOC117901885|XP_034668734.1|DSUB	LOC108110886|XP_017075632.1|DEUG
OG0007964	LOC117901678|XP_034668411.1|DSUB	LOC108106998|XP_017069827.1|DEUG
OG0007965	LOC117901725|XP_034668494.1|DSUB	LOC108113454|XP_017079519.1|DEUG
OG0007966	LOC117901932|XP_034668791.1|DSUB	LOC108111065|XP_017075887.1|DEUG
OG0007967	LOC117900541|XP_034666830.1|DSUB	LOC108115500|XP_017082479.1|DEUG
OG0007968	LOC117900169|XP_034666301.1|DSUB	LOC108110991|XP_017075792.1|DEUG
OG0007969	LOC117901846|XP_034668680.1|DSUB	LOC108110900|XP_017075648.1|DEUG
OG0007970	LOC117891299|XP_034652597.1|DSUB	LOC108113166|XP_017079170.1|DEUG
OG0007971	LOC117894707|XP_034657783.1|DSUB	LOC108111874|XP_017076991.1|DEUG
OG0007972	LOC117892380|XP_034654482.1|DSUB	LOC108106292|XP_017068750.1|DEUG
OG0007973	LOC117900902|XP_034667350.1|DSUB	LOC108104152|XP_017065542.1|DEUG
OG0007974	LOC117896078|XP_034660009.1|DSUB	LOC108103902|XP_017065134.1|DEUG
OG0007975	LOC117899521|XP_034665469.1|DSUB	LOC108115315|XP_017082209.1|DEUG
OG0007976	LOC117891194|XP_034652424.1|DSUB	LOC108118097|XP_017086139.1|DEUG
OG0007977	LOC117901689|XP_034668423.1|DSUB	LOC108106157|XP_017068555.1|DEUG
OG0007978	LOC117902079|XP_034669063.1|DSUB	LOC108102522|XP_017063048.1|DEUG
OG0007979	LOC117901255|XP_034667839.1|DSUB	LOC108114851|XP_017081486.1|DEUG
OG0007980	LOC117901027|XP_034667521.1|DSUB	LOC108115516|XP_017082504.1|DEUG
OG0007981	LOC117889579|XP_034649876.1|DSUB	LOC108110048|XP_017074413.1|DEUG
OG0007982	LOC117902302|XP_034669474.1|DSUB	LOC108111796|XP_017076879.1|DEUG
OG0007983	LOC117900910|XP_034667361.1|DSUB	LOC108105701|XP_017067900.1|DEUG
OG0007984	LOC117900800|XP_034667176.1|DSUB	LOC108107121|XP_017070002.1|DEUG
OG0007985	LOC117900076|XP_034666171.1|DSUB	LOC108110335|XP_017074855.1|DEUG
OG0007986	LOC117901708|XP_034668470.1|DSUB	LOC108104142|XP_017065532.1|DEUG
OG0007987	LOC117900224|XP_034666398.1|DSUB	LOC108110666|XP_017075272.1|DEUG
OG0007988	LOC117902634|XP_034670044.1|DSUB	LOC108114878|XP_017081525.1|DEUG
OG0007989	LOC117901559|XP_034668248.1|DSUB	LOC108111108|XP_017075942.1|DEUG
OG0007990	LOC117901578|XP_034668270.1|DSUB	LOC108110820|XP_017075544.1|DEUG
OG0007991	LOC117902401|XP_034669628.1|DSUB	LOC108110967|XP_017075755.1|DEUG
OG0007992	LOC117900272|XP_034666474.1|DSUB	LOC108110836|XP_017075565.1|DEUG
OG0007993	LOC117899336|XP_034665165.1|DSUB	LOC108109369|XP_017073335.1|DEUG
OG0007994	LOC117900702|XP_034667045.1|DSUB	LOC108110776|XP_017075484.1|DEUG
OG0007995	LOC117900710|XP_034667059.1|DSUB	LOC108105837|XP_017068072.1|DEUG
OG0007996	LOC117903734|XP_034671979.1|DSUB	LOC108106053|XP_017068397.1|DEUG
OG0007997	LOC117894333|XP_034657207.1|DSUB	LOC108108494|XP_017072037.1|DEUG
OG0007998	LOC117900419|XP_034666672.1|DSUB	LOC108107112|XP_017069990.1|DEUG
OG0007999	LOC117901443|XP_034668077.1|DSUB	LOC108111050|XP_017075868.1|DEUG
OG0008000	LOC117900960|XP_034667426.1|DSUB	LOC108110872|XP_017075607.1|DEUG
OG0008001	LOC117901050|XP_034667553.1|DSUB	LOC108104104|XP_017065492.1|DEUG
OG0008002	LOC117902473|XP_034669772.1|DSUB	LOC108110781|XP_017075489.1|DEUG
OG0008003	LOC117900878|XP_034667297.1|DSUB	LOC108104107|XP_017065495.1|DEUG
OG0008004	LOC117903382|XP_034671255.1|DSUB	LOC108105445|XP_017067519.1|DEUG
OG0008005	LOC117903463|XP_034671394.1|DSUB	LOC108110134|XP_017074529.1|DEUG
OG0008006	LOC117903696|XP_034671926.1|DSUB	LOC108105064|XP_017066972.1|DEUG
OG0008007	LOC117900406|XP_034666656.1|DSUB	LOC108110304|XP_017074803.1|DEUG
