Orthogroup	DSUB.longest_only	DMIR.longest_only
OG0008460	LOC117900885|XP_034667305.1|DSUB	LOC108161424|XP_017151173.1|DMIR
OG0008461	LOC117902783|XP_034670276.1|DSUB	LOC108163740|XP_017154688.2|DMIR
OG0008462	LOC117900936|XP_034667393.1|DSUB	LOC108162075|XP_017152112.1|DMIR
OG0008463	LOC117900000|XP_034666062.1|DSUB	LOC108162585|XP_017152887.1|DMIR
OG0008464	LOC117891966|XP_034653730.1|DSUB	LOC108159650|XP_017148605.1|DMIR, LOC117190713|XP_033251670.1|DMIR
OG0008465	LOC117889995|XP_034650470.1|DSUB	LOC108160158|XP_017149463.2|DMIR
OG0008466	LOC117890922|XP_034651943.1|DSUB	LOC108160139|XP_017149436.1|DMIR
OG0008467	LOC117890049|XP_034650561.1|DSUB	LOC108158488|XP_017146285.1|DMIR, LOC117189976|XP_033250948.1|DMIR
OG0008468	LOC117901394|XP_034668019.1|DSUB	LOC108161641|XP_017151432.1|DMIR
OG0008470	LOC117892057|XP_034653876.1|DSUB	LOC117185869|XP_017147576.2|DMIR, LOC117185813|XP_033247264.1|DMIR
OG0008472	LOC117892339|XP_034654384.1|DSUB	LOC117194967|XP_033255336.1|DMIR, LOC108159011|XP_017147373.1|DMIR
OG0008473	LOC117895377|XP_034658880.1|DSUB	LOC108156065|XP_017142840.1|DMIR
OG0008474	LOC117896090|XP_034660019.1|DSUB	LOC108155098|XP_017141215.1|DMIR
OG0008475	LOC117901920|XP_034668779.1|DSUB	LOC108163854|XP_017154857.1|DMIR
OG0008476	LOC117899221|XP_034664985.1|DSUB	LOC108155155|XP_017141304.1|DMIR
OG0008477	LOC117891202|XP_034652429.1|DSUB	LOC108160919|XP_017150690.1|DMIR
OG0008478	LOC117896924|XP_034661355.1|DSUB	LOC108155010|XP_033245441.1|DMIR
OG0008479	LOC117891780|XP_034653339.1|DSUB	LOC117193466|XP_033254117.1|DMIR, LOC117194054|XP_033254590.1|DMIR, LOC117194914|XP_033255271.1|DMIR, LOC108159873|XP_017148966.1|DMIR
OG0008480	LOC117893180|XP_034655563.1|DSUB	LOC108152183|XP_017136811.1|DMIR
OG0008481	LOC117903407|XP_034671297.1|DSUB	LOC108152741|XP_017137782.1|DMIR
OG0008482	LOC117893995|XP_034656698.1|DSUB	LOC108150939|XP_017134758.1|DMIR
OG0008483	LOC117901815|XP_034668621.1|DSUB	LOC108162906|XP_033248625.1|DMIR
OG0008484	LOC117898773|XP_034664297.1|DSUB	LOC108156111|XP_017142896.1|DMIR
OG0008485	LOC117901719|XP_034668486.1|DSUB	LOC108164195|XP_017155304.1|DMIR
OG0008486	LOC117902929|XP_034670408.1|DSUB	LOC108164386|XP_033250202.1|DMIR
OG0008488	LOC117897697|XP_034662609.1|DSUB	LOC108157663|XP_017145311.1|DMIR
OG0008489	LOC117897081|XP_034661610.1|DSUB	LOC108154471|XP_017140231.1|DMIR
OG0008490	LOC117898715|XP_034664223.1|DSUB	LOC117187273|XP_033245505.1|DMIR, LOC117187274|XP_033245506.1|DMIR, LOC117186915|XP_033244142.1|DMIR, LOC117187275|XP_033245507.1|DMIR, LOC117186914|XP_033244141.1|DMIR, LOC117186913|XP_033244140.1|DMIR, LOC108157336|XP_033245264.1|DMIR
OG0008491	LOC117897871|XP_034662836.1|DSUB	LOC108157407|XP_017144943.2|DMIR
OG0008492	LOC117900119|XP_034666236.1|DSUB	LOC108163107|XP_017153690.1|DMIR
OG0008493	LOC117900062|XP_034666157.1|DSUB	LOC108162214|XP_017152321.2|DMIR
OG0008494	LOC117891130|XP_034652229.1|DSUB	LOC108159809|XP_017148868.1|DMIR
OG0008495	LOC117891411|XP_034652748.1|DSUB	LOC117191475|XP_033252223.1|DMIR, LOC117192056|XP_033252663.1|DMIR, LOC117191478|XP_033252225.1|DMIR, LOC117192057|XP_033252664.1|DMIR, LOC117191477|XP_033252224.1|DMIR, LOC108158540|XP_017146437.1|DMIR
OG0008496	LOC117889994|XP_034650469.1|DSUB	LOC117189937|XP_033250908.1|DMIR, LOC117189938|XP_033250910.1|DMIR, LOC117190788|XP_033251736.1|DMIR, LOC108160157|XP_033246829.1|DMIR
OG0008497	LOC117890289|XP_034650943.1|DSUB	LOC117194149|XP_033254693.1|DMIR, LOC108158380|XP_017146121.1|DMIR
OG0008498	LOC117891164|XP_034652375.1|DSUB	LOC108160929|XP_033255626.1|DMIR, LOC117185741|XP_033247876.1|DMIR
OG0008499	LOC117891464|XP_034652838.1|DSUB, LOC117891463|XP_034652837.1|DSUB	LOC117193357|XP_033253964.1|DMIR, LOC108158238|XP_017145960.1|DMIR
OG0008500	LOC117892299|XP_034654332.1|DSUB	LOC108159587|XP_017148526.1|DMIR
OG0008501	LOC117895457|XP_034659020.1|DSUB	LOC108152164|XP_017136772.1|DMIR
OG0008502	LOC117893685|XP_034656268.1|DSUB	LOC117194176|XP_033254728.1|DMIR
OG0008502	LOC117903667|XP_034671884.1|DSUB	LOC108162529|XP_017152799.1|DMIR, LOC108164858|XP_033255671.1|DMIR
OG0008503	LOC117903878|XP_034672260.1|DSUB	LOC108153062|XP_017138327.1|DMIR
OG0008504	LOC117896872|XP_034661295.1|DSUB, LOC117893059|XP_034655351.1|DSUB	LOC117188649|XP_033248704.1|DMIR, LOC108163328|XP_017154049.2|DMIR
OG0008505	LOC117901179|XP_034667722.1|DSUB, LOC117902502|XP_034669821.1|DSUB, LOC117889706|XP_034650018.1|DSUB, LOC117892733|XP_034655046.1|DSUB, LOC117902501|XP_034669820.1|DSUB, LOC117893801|XP_034656436.1|DSUB	LOC108152314|XP_017137036.1|DMIR
OG0008506	LOC117894171|XP_034656965.1|DSUB	LOC108153339|XP_017138763.1|DMIR
OG0008507	LOC117892963|XP_034655187.1|DSUB	LOC108151585|XP_017135753.1|DMIR
OG0008508	LOC117894821|XP_034657961.1|DSUB	LOC108151062|XP_017134931.2|DMIR
OG0008510	LOC117892703|XP_034655009.1|DSUB	LOC108151194|XP_017135141.1|DMIR
OG0008511	LOC117902511|XP_034669826.1|DSUB	LOC117185761|XP_017155074.1|DMIR
OG0008511	LOC117893459|XP_034655969.1|DSUB	LOC108151613|XP_017135799.2|DMIR, LOC108151615|XP_017135801.1|DMIR
OG0008513	LOC117893083|XP_034655395.1|DSUB	LOC108165103|XP_017156649.1|DMIR
OG0008513	LOC117903360|XP_034671206.1|DSUB, LOC117893643|XP_034656224.1|DSUB	LOC108164996|XP_017156516.1|DMIR
OG0008514	LOC117901223|XP_034667785.1|DSUB	LOC108161391|XP_017151129.1|DMIR
OG0008515	LOC117900811|XP_034667193.1|DSUB	LOC108153157|XP_017138449.1|DMIR, LOC108151869|XP_017136253.1|DMIR, LOC108161163|XP_033248475.1|DMIR, LOC108163784|XP_017154756.2|DMIR
OG0008516	LOC117895304|XP_034658755.1|DSUB	LOC108165430|XP_017156958.1|DMIR, LOC117188713|XP_033248860.1|DMIR, LOC108161172|XP_017150881.2|DMIR, LOC117189122|XP_033250041.1|DMIR
OG0008517	LOC117893073|XP_034655382.1|DSUB	LOC108152111|XP_017136675.1|DMIR
OG0008518	LOC117893866|XP_034656529.1|DSUB	LOC108153023|XP_017138266.1|DMIR, LOC117188467|XP_033248270.1|DMIR, LOC108160969|XP_017150756.2|DMIR, LOC117193283|XP_033253918.1|DMIR
OG0008519	LOC117890217|XP_034650846.1|DSUB	LOC117193828|XP_033254427.1|DMIR, LOC117193830|XP_033254429.1|DMIR, LOC117193832|XP_033254431.1|DMIR, LOC117193829|XP_033254428.1|DMIR, LOC117193834|XP_033254432.1|DMIR, LOC117193831|XP_033254430.1|DMIR, LOC108159589|XP_017148529.1|DMIR
OG0008520	LOC117899552|XP_034665532.1|DSUB	LOC108155310|XP_017141517.1|DMIR
OG0008523	LOC117900510|XP_034666794.1|DSUB	LOC117188706|XP_033248840.1|DMIR, LOC117188707|XP_033248841.1|DMIR, LOC108163336|XP_017154060.2|DMIR, LOC117188840|XP_033249205.1|DMIR, LOC108164073|XP_033248842.1|DMIR
OG0008524	LOC117903228|XP_034671018.1|DSUB	LOC108164929|XP_017156406.1|DMIR
OG0008525	LOC117901002|XP_034667490.1|DSUB	LOC108163700|XP_017154624.1|DMIR
OG0008527	LOC117903079|XP_034670767.1|DSUB	LOC117189145|XP_033250102.1|DMIR
OG0008528	LOC117895114|XP_034658411.1|DSUB	LOC108165593|XP_017157157.1|DMIR
OG0008529	LOC117890934|XP_034651962.1|DSUB	LOC108151466|XP_017135577.1|DMIR
OG0008530	LOC117903393|XP_034671270.1|DSUB	LOC108152871|XP_017137989.1|DMIR
OG0008531	LOC117903875|XP_034672255.1|DSUB	LOC108164569|XP_017155876.1|DMIR
OG0008532	LOC117895677|XP_034659396.1|DSUB	LOC108164719|XP_017156093.1|DMIR
OG0008534	LOC117893606|XP_034656176.1|DSUB	LOC108164648|XP_033249909.1|DMIR
OG0008535	LOC117901976|XP_034668874.1|DSUB	LOC108164807|XP_017156216.1|DMIR
OG0008536	LOC117901253|XP_034667840.1|DSUB	LOC108164655|XP_017155996.1|DMIR
OG0008537	LOC117896501|XP_034660739.1|DSUB	LOC108156185|XP_033244568.1|DMIR
OG0008538	LOC117903308|XP_034671132.1|DSUB	LOC108164709|XP_017156071.1|DMIR
OG0008540	LOC117897115|XP_034661656.1|DSUB	LOC108154792|XP_017140672.1|DMIR
OG0008541	LOC117892239|XP_034654238.1|DSUB	LOC108158850|XP_017147062.1|DMIR
OG0008542	LOC117893006|XP_034655253.1|DSUB	LOC108151819|XP_017136167.1|DMIR
OG0008544	LOC117890655|XP_034651515.1|DSUB	LOC108158834|XP_017147042.1|DMIR
OG0008545	LOC117891072|XP_034652136.1|DSUB	LOC108159502|XP_017148344.1|DMIR
OG0008546	LOC117893128|XP_034655467.1|DSUB	LOC108152447|XP_017137290.1|DMIR
OG0008547	LOC117890418|XP_034651130.1|DSUB	LOC108165476|XP_017157016.1|DMIR
OG0008549	LOC117899435|XP_034665329.1|DSUB	LOC108154773|XP_017140647.1|DMIR
OG0008550	LOC117896623|XP_034660955.1|DSUB	LOC108164785|XP_017156193.2|DMIR
OG0008551	LOC117895476|XP_034659044.1|DSUB	LOC108150935|XP_017134754.1|DMIR
OG0008552	LOC117893114|XP_034655442.1|DSUB	LOC108152081|XP_017136607.1|DMIR
OG0008553	LOC117891362|XP_034652689.1|DSUB	LOC117187832|XP_033246591.1|DMIR, LOC108158825|XP_017147011.2|DMIR
OG0008554	LOC117896578|XP_034660888.1|DSUB	LOC108152961|XP_017138153.1|DMIR
OG0008555	LOC117889633|XP_034649983.1|DSUB	LOC108150976|XP_017134807.1|DMIR
OG0008556	LOC117889939|XP_034650362.1|DSUB	LOC117193956|XP_033254501.1|DMIR, LOC117194116|XP_033254647.1|DMIR, LOC108158535|XP_017146427.1|DMIR
OG0008557	LOC117898615|XP_034664058.1|DSUB	LOC108154961|XP_033245663.1|DMIR, LOC117187337|XP_033245664.1|DMIR
OG0008558	LOC117901510|XP_034668171.1|DSUB	LOC108162046|XP_033249471.1|DMIR
OG0008560	LOC117900060|XP_034666156.1|DSUB	LOC108163236|XP_017153885.1|DMIR
OG0008561	LOC117901390|XP_034668015.1|DSUB	LOC108163391|XP_017154136.1|DMIR
OG0008562	LOC117902445|XP_034669728.1|DSUB	LOC108161355|XP_017151087.1|DMIR
OG0008563	LOC117899713|XP_034665819.1|DSUB	LOC108156311|XP_017143190.1|DMIR
OG0008564	LOC117900657|XP_034666983.1|DSUB	LOC108164316|XP_017155456.1|DMIR
OG0008565	LOC117903606|XP_034671752.1|DSUB	LOC117186502|XP_033243276.1|DMIR
OG0008566	LOC117900123|XP_034666239.1|DSUB	LOC108163743|XP_017154699.1|DMIR
OG0008567	LOC117901368|XP_034667969.1|DSUB	LOC108161955|XP_033248893.1|DMIR
OG0008569	LOC117891943|XP_034653686.1|DSUB	LOC108154522|XP_017140315.1|DMIR
OG0008570	LOC117895360|XP_034658838.1|DSUB	LOC108162452|XP_017152687.1|DMIR
OG0008571	LOC117893113|XP_034655441.1|DSUB	LOC108152080|XP_017136606.1|DMIR
OG0008572	LOC117897501|XP_034662282.1|DSUB	LOC108157681|XP_017145336.1|DMIR
OG0008573	LOC117903514|XP_034671511.1|DSUB	LOC117186716|XP_033243717.1|DMIR
OG0008576	LOC117897610|XP_034662468.1|DSUB	LOC108156208|XP_017143038.1|DMIR
OG0008577	LOC117894101|XP_034656867.1|DSUB	LOC108152551|XP_017137454.1|DMIR
OG0008578	LOC117897713|XP_034662626.1|DSUB	LOC108155564|XP_017141946.1|DMIR
OG0008579	LOC117893077|XP_034655386.1|DSUB	LOC108152144|XP_017136744.1|DMIR
OG0008581	LOC117893879|XP_034656542.1|DSUB	LOC108152319|XP_017137043.1|DMIR
OG0008582	LOC117897352|XP_034662028.1|DSUB	LOC108165473|XP_017157012.1|DMIR
OG0008583	LOC117902986|XP_034670579.1|DSUB	LOC108151567|XP_017136144.1|DMIR
OG0008584	LOC117903750|XP_034672047.1|DSUB	LOC108164653|XP_033254392.1|DMIR
OG0008585	LOC117895424|XP_034659000.1|DSUB	LOC108161241|XP_017150958.1|DMIR
OG0008586	LOC117895356|XP_034658874.1|DSUB	LOC108165072|XP_017156611.1|DMIR
OG0008587	LOC117896967|XP_034661402.1|DSUB	LOC108156206|XP_017143032.1|DMIR
OG0008588	LOC117898765|XP_034664286.1|DSUB	LOC108156594|XP_017143624.1|DMIR
OG0008589	LOC117903111|XP_034670828.1|DSUB	LOC108165466|XP_017157003.1|DMIR
OG0008590	LOC117898749|XP_034664261.1|DSUB	LOC108155069|XP_017141145.1|DMIR
OG0008592	LOC117892017|XP_034653801.1|DSUB	LOC117192919|XP_033253544.1|DMIR, LOC108160016|XP_017149240.1|DMIR
OG0008593	LOC117893111|XP_034655438.1|DSUB	LOC108152682|XP_017137671.1|DMIR
OG0008594	LOC117897897|XP_034662864.1|DSUB	LOC108155171|XP_017141327.1|DMIR
OG0008595	LOC117890465|XP_034651211.1|DSUB	LOC108158908|XP_017147191.1|DMIR
OG0008596	LOC117890459|XP_034651196.1|DSUB	LOC108158906|XP_017147188.2|DMIR, LOC117188016|XP_033247043.1|DMIR
OG0008597	LOC117898831|XP_034664389.1|DSUB	LOC108157838|XP_017145530.1|DMIR
OG0008598	LOC117903059|XP_034670697.1|DSUB	LOC108165031|XP_017156557.1|DMIR
OG0008599	LOC117894141|XP_034656966.1|DSUB	LOC108154799|XP_017140687.1|DMIR
OG0008600	LOC117897613|XP_034662469.1|DSUB	LOC108155683|XP_017142141.1|DMIR
OG0008601	LOC117900240|XP_034666420.1|DSUB	LOC108162625|XP_017152936.1|DMIR
OG0008602	LOC117897442|XP_034662175.1|DSUB	LOC108154795|XP_017140675.1|DMIR
OG0008603	LOC117898875|XP_034664447.1|DSUB	LOC108157186|XP_033245679.1|DMIR
OG0008604	LOC117891964|XP_034653727.1|DSUB	LOC108159647|XP_017148603.1|DMIR, LOC117190851|XP_033251767.1|DMIR
OG0008605	LOC117901307|XP_034667908.1|DSUB	LOC108162997|XP_017153501.2|DMIR
OG0008606	LOC117900398|XP_034666644.1|DSUB	LOC108164098|XP_017155176.1|DMIR
OG0008607	LOC117897138|XP_034661700.1|DSUB	LOC108156456|XP_017143407.1|DMIR
OG0008608	LOC117894881|XP_034658052.1|DSUB	LOC108152061|XP_017136564.1|DMIR
OG0008609	LOC117897609|XP_034662464.1|DSUB	LOC108154217|XP_017139932.1|DMIR
OG0008610	LOC117890990|XP_034652032.1|DSUB	LOC117193571|XP_033254208.1|DMIR, LOC108160359|XP_017149818.1|DMIR
OG0008612	LOC117890921|XP_034651942.1|DSUB	LOC108160676|XP_017150311.1|DMIR
OG0008613	LOC117897073|XP_034661597.1|DSUB	LOC108154482|XP_017140272.1|DMIR
OG0008614	LOC117902280|XP_034669446.1|DSUB	LOC108156398|XP_017143324.1|DMIR, LOC108162898|XP_017153360.1|DMIR
OG0008615	LOC117898895|XP_034664469.1|DSUB	LOC108155760|XP_017142292.1|DMIR
OG0008616	LOC117897403|XP_034662117.1|DSUB	LOC108154680|XP_017140510.1|DMIR
OG0008617	LOC117896713|XP_034661063.1|DSUB	LOC108154505|XP_017140294.1|DMIR
OG0008619	LOC117900552|XP_034666846.1|DSUB	LOC108163998|XP_033248910.1|DMIR
OG0008620	LOC117892727|XP_034655041.1|DSUB	LOC117187867|XP_033246647.1|DMIR, LOC108159465|XP_017148268.1|DMIR
OG0008621	LOC117898119|XP_034663199.1|DSUB	LOC108155003|XP_017141040.1|DMIR, LOC117187197|XP_033245226.1|DMIR
OG0008622	LOC117890495|XP_034651277.1|DSUB	LOC117191290|XP_033252088.1|DMIR, LOC108159188|XP_017147731.1|DMIR, LOC117191295|XP_033252094.1|DMIR, LOC117191294|XP_033252093.1|DMIR
OG0008623	LOC117891480|XP_034652850.1|DSUB	LOC117188388|XP_033248073.1|DMIR, LOC108160894|XP_017150652.2|DMIR
OG0008624	LOC117891249|XP_034652486.1|DSUB	LOC108160317|XP_033247820.1|DMIR
OG0008624	LOC117892617|XP_034654859.1|DSUB	LOC117192674|XP_033253287.1|DMIR
OG0008625	LOC117890033|XP_034650540.1|DSUB	LOC108160073|XP_017149317.1|DMIR, LOC117192550|XP_033253139.1|DMIR
OG0008626	LOC117889789|XP_034650151.1|DSUB, LOC117889788|XP_034650149.1|DSUB	LOC108160993|XP_033248176.1|DMIR
OG0008627	LOC117895162|XP_034658511.1|DSUB	LOC108162274|XP_017152421.2|DMIR, LOC108152263|XP_017136961.1|DMIR
OG0008629	LOC117900799|XP_034667175.1|DSUB	LOC108161202|XP_017150913.1|DMIR, LOC108161203|XP_033249322.1|DMIR
OG0008630	LOC117902977|XP_034670535.1|DSUB	LOC108164400|XP_017155529.1|DMIR
OG0008631	LOC117899696|XP_034665790.1|DSUB	LOC108155555|XP_017141939.1|DMIR, LOC108155995|XP_033244265.1|DMIR
OG0008632	LOC117899327|XP_034665152.1|DSUB	LOC108156276|XP_033244542.1|DMIR
OG0008633	LOC117890980|XP_034652012.1|DSUB	LOC117185687|XP_033252759.1|DMIR, LOC108159876|XP_017148969.1|DMIR
OG0008634	LOC117902186|XP_034669251.1|DSUB	LOC108161912|XP_017151810.1|DMIR
OG0008635	LOC117899716|XP_034665825.1|DSUB, LOC117890730|XP_034651674.1|DSUB	LOC117189777|XP_033250737.1|DMIR, LOC108158693|XP_017146715.2|DMIR
OG0008636	LOC117896870|XP_034661291.1|DSUB	LOC108153879|XP_017139469.1|DMIR
OG0008637	LOC117893154|XP_034655507.1|DSUB	LOC108151659|XP_017135869.1|DMIR
OG0008638	LOC117899392|XP_034665267.1|DSUB	LOC108154537|XP_017140329.1|DMIR
OG0008639	LOC117897262|XP_034661876.1|DSUB	LOC108155735|XP_017142240.1|DMIR
OG0008640	LOC117898439|XP_034663735.1|DSUB	LOC108156615|XP_017143658.1|DMIR
OG0008641	LOC117896368|XP_034660538.1|DSUB, LOC117896357|XP_034660527.1|DSUB	LOC108152867|XP_033251930.1|DMIR, LOC117186015|XP_033241940.1|DMIR
OG0008642	LOC117901045|XP_034667543.1|DSUB, LOC117891996|XP_034653773.1|DSUB, LOC117898577|XP_034663989.1|DSUB, LOC117896558|XP_034660848.1|DSUB	LOC108154016|XP_033244419.1|DMIR
OG0008643	LOC117897581|XP_034662426.1|DSUB	LOC108156963|XP_017144231.1|DMIR
OG0008644	LOC117898077|XP_034663143.1|DSUB	LOC108157658|XP_017145304.1|DMIR
OG0008645	LOC117901878|XP_034668727.1|DSUB	LOC108161983|XP_017151938.1|DMIR
OG0008646	LOC117901387|XP_034668011.1|DSUB	LOC117188874|XP_033249286.1|DMIR, LOC117185885|XP_033249670.1|DMIR, LOC108164054|XP_017155123.2|DMIR
OG0008647	LOC117900591|XP_034666891.1|DSUB	LOC108163875|XP_017154878.1|DMIR
OG0008648	LOC117901877|XP_034668726.1|DSUB	LOC108161982|XP_017151937.1|DMIR
OG0008649	LOC117889791|XP_034650154.1|DSUB	LOC117188520|XP_033248415.1|DMIR, LOC117189380|XP_033250396.1|DMIR
OG0008650	LOC117897645|XP_034662512.1|DSUB	LOC108157757|XP_017145427.1|DMIR
OG0008651	LOC117891583|XP_034653002.1|DSUB	LOC108160395|XP_017149873.2|DMIR, LOC117188091|XP_033247309.1|DMIR
OG0008652	LOC117890891|XP_034651875.1|DSUB	LOC108160956|XP_017150738.1|DMIR
OG0008653	LOC117891617|XP_034653044.1|DSUB	LOC117191002|XP_033251873.1|DMIR, LOC108160949|XP_017150729.1|DMIR, LOC117190957|XP_033251841.1|DMIR, LOC117191869|XP_033252525.1|DMIR, LOC117191233|XP_033252041.1|DMIR
OG0008654	LOC117892624|XP_034654867.1|DSUB	LOC117190855|XP_033251774.1|DMIR, LOC108160455|XP_017149960.1|DMIR
OG0008655	LOC117890540|XP_034651356.1|DSUB	LOC108160947|XP_033251902.1|DMIR, LOC117188278|XP_033247728.1|DMIR
OG0008656	LOC117903270|XP_034671064.1|DSUB	LOC108158376|XP_017146158.1|DMIR
OG0008656	LOC117903775|XP_034672089.1|DSUB	LOC108164920|XP_017156395.1|DMIR
OG0008657	LOC117903559|XP_034671657.1|DSUB	LOC108155796|XP_017142368.1|DMIR
OG0008658	LOC117902543|XP_034669872.1|DSUB	LOC108153742|XP_017139364.1|DMIR
OG0008659	LOC117894838|XP_034657977.1|DSUB	LOC108151779|XP_017136111.1|DMIR
OG0008660	LOC117895784|XP_034659575.1|DSUB	LOC108152406|XP_033242415.1|DMIR, LOC117191994|XP_033252607.1|DMIR
OG0008661	LOC117892936|XP_034655148.1|DSUB	LOC108152525|XP_017137415.1|DMIR
OG0008662	LOC117893899|XP_034656566.1|DSUB	LOC108152560|XP_033243804.1|DMIR
OG0008663	LOC117894386|XP_034657283.1|DSUB	LOC108153162|XP_017138455.1|DMIR
OG0008664	LOC117895135|XP_034658446.1|DSUB	LOC108151889|XP_017136279.1|DMIR
OG0008665	LOC117902651|XP_034670068.1|DSUB	LOC108161131|XP_033249506.1|DMIR, LOC108161677|XP_033248432.1|DMIR
OG0008666	LOC117893436|XP_034655944.1|DSUB	LOC108153633|XP_017139225.1|DMIR
OG0008667	LOC117894743|XP_034657836.1|DSUB	LOC108151001|XP_017134840.1|DMIR
OG0008668	LOC117894794|XP_034657914.1|DSUB	LOC108154995|XP_017141033.1|DMIR, LOC108155622|XP_017142041.1|DMIR
OG0008669	LOC117901923|XP_034668783.1|DSUB	LOC108164310|XP_017155447.1|DMIR
OG0008670	LOC117898075|XP_034663141.1|DSUB	LOC108157602|XP_017145220.1|DMIR
OG0008671	LOC117900537|XP_034666827.1|DSUB	LOC108161644|XP_033249452.1|DMIR
OG0008672	LOC117901551|XP_034668239.1|DSUB	LOC108163051|XP_017153612.1|DMIR
OG0008673	LOC117902821|XP_034670338.1|DSUB	LOC108161436|XP_017151188.1|DMIR
OG0008673	LOC117902813|XP_034670329.1|DSUB	LOC108163742|XP_017154698.1|DMIR
OG0008675	LOC117894027|XP_034656756.1|DSUB	LOC108151231|XP_017135218.1|DMIR
OG0008677	LOC117897531|XP_034662342.1|DSUB	LOC108156659|XP_017143761.2|DMIR
OG0008679	LOC117898061|XP_034663123.1|DSUB	LOC108165126|XP_017156679.1|DMIR
OG0008680	LOC117903790|XP_034672109.1|DSUB, LOC117898305|XP_034663471.1|DSUB	LOC108163811|XP_017154793.1|DMIR
OG0008681	LOC117903361|XP_034671207.1|DSUB	LOC108156165|XP_017142985.1|DMIR
OG0008682	LOC117894888|XP_034658064.1|DSUB	LOC108153632|XP_017139228.1|DMIR
OG0008683	LOC117891881|XP_034653551.1|DSUB	LOC108154501|XP_017140293.2|DMIR, LOC117187447|XP_033246033.1|DMIR
OG0008684	LOC117891475|XP_034652886.1|DSUB	LOC108164910|XP_017156379.1|DMIR
OG0008685	LOC117892012|XP_034653796.1|DSUB	LOC108160906|XP_017150668.1|DMIR
OG0008686	LOC117898458|XP_034663771.1|DSUB	LOC108157074|XP_017144398.1|DMIR
OG0008687	LOC117889840|XP_034650221.1|DSUB	LOC108160957|XP_017150739.1|DMIR
OG0008688	LOC117903462|XP_034671393.1|DSUB	LOC108159564|XP_033242905.1|DMIR
OG0008689	LOC117896452|XP_034660673.1|DSUB	LOC108155112|XP_017141240.1|DMIR
OG0008691	LOC117894585|XP_034657621.1|DSUB	LOC108152479|XP_017137341.1|DMIR
OG0008692	LOC117896349|XP_034660499.1|DSUB	LOC108153454|XP_017138968.2|DMIR
OG0008694	LOC117897868|XP_034662837.1|DSUB	LOC108159024|XP_017147467.1|DMIR
OG0008695	LOC117889745|XP_034650075.1|DSUB	LOC108158069|XP_017145708.1|DMIR
OG0008696	LOC117898509|XP_034663853.1|DSUB	LOC108155052|XP_017141118.1|DMIR
OG0008697	LOC117893478|XP_034655993.1|DSUB	LOC108165410|XP_017156938.1|DMIR
OG0008698	LOC117903290|XP_034671109.1|DSUB	LOC108160717|XP_017150382.1|DMIR
OG0008699	LOC117894975|XP_034658204.1|DSUB	LOC108153158|XP_017138450.1|DMIR
OG0008700	LOC117896738|XP_034661094.1|DSUB	LOC108155536|XP_017141894.1|DMIR
OG0008701	LOC117890113|XP_034650674.1|DSUB	LOC108159570|XP_017148501.1|DMIR
OG0008702	LOC117898245|XP_034663381.1|DSUB	LOC108157399|XP_017144929.1|DMIR
OG0008703	LOC117894041|XP_034656781.1|DSUB	LOC108152626|XP_017137589.1|DMIR
OG0008704	LOC117902373|XP_034669581.1|DSUB	LOC108162795|XP_017153186.1|DMIR
OG0008705	LOC117900875|XP_034667291.1|DSUB	LOC108161427|XP_017151178.1|DMIR
OG0008706	LOC117899655|XP_034665727.1|DSUB	LOC108154644|XP_017140462.1|DMIR
OG0008707	LOC117902042|XP_034668997.1|DSUB	LOC108161681|XP_033248843.1|DMIR
OG0008708	LOC117903523|XP_034671533.1|DSUB	LOC108162862|XP_017153340.1|DMIR
OG0008709	LOC117899052|XP_034664706.1|DSUB	LOC108154752|XP_017140615.1|DMIR
OG0008710	LOC117897653|XP_034662526.1|DSUB	LOC108157592|XP_017145208.1|DMIR
OG0008711	LOC117897686|XP_034662589.1|DSUB	LOC108156840|XP_017144041.1|DMIR
OG0008712	LOC117890467|XP_034651213.1|DSUB	LOC108158910|XP_017147193.1|DMIR
OG0008714	LOC117900937|XP_034667394.1|DSUB	LOC108162076|XP_017152113.1|DMIR
OG0008715	LOC117898400|XP_034663650.1|DSUB	LOC108156221|XP_017143047.1|DMIR
OG0008716	LOC117896845|XP_034661260.1|DSUB	LOC108157744|XP_017145413.1|DMIR
OG0008717	LOC117894135|XP_034656921.1|DSUB	LOC108153208|XP_017138519.1|DMIR
OG0008718	LOC117891850|XP_034653492.1|DSUB	LOC117187950|XP_033246841.1|DMIR, LOC108159818|XP_017148878.2|DMIR
OG0008719	LOC117899648|XP_034665715.1|DSUB	LOC108154894|XP_017140828.1|DMIR
OG0008721	LOC117895407|XP_034658934.1|DSUB	LOC108151748|XP_017136076.1|DMIR
OG0008722	LOC117899500|XP_034665440.1|DSUB	LOC108155927|XP_017142569.1|DMIR
OG0008723	LOC117895305|XP_034658756.1|DSUB	LOC108151987|XP_017136441.1|DMIR
OG0008724	LOC117900832|XP_034667231.1|DSUB	LOC108162058|XP_017152087.1|DMIR
OG0008725	LOC117889861|XP_034650253.1|DSUB	LOC108158010|XP_017145642.1|DMIR, LOC117189407|XP_033250428.1|DMIR
OG0008726	LOC117890614|XP_034651446.1|DSUB	LOC108160593|XP_033252042.1|DMIR, LOC117188148|XP_033247437.1|DMIR
OG0008727	LOC117896004|XP_034659891.1|DSUB	LOC108157293|XP_017144783.2|DMIR
OG0008728	LOC117899742|XP_034665877.1|DSUB	LOC108156442|XP_017143390.1|DMIR
