Orthogroup	DSUB.longest_only	DPSE.longest_only
OG0009669	LOC117900583|XP_034666884.1|DSUB	LOC4817061|XP_001356498.2|DPSE
OG0009670	LOC117900839|XP_034667242.1|DSUB	LOC6902518|XP_002133060.1|DPSE
OG0009671	LOC117902260|XP_034669410.1|DSUB	LOC6902955|XP_002132681.2|DPSE
OG0009672	LOC117902624|XP_034670032.1|DSUB	LOC4817066|XP_001356381.3|DPSE
OG0009673	LOC117902626|XP_034670036.1|DSUB	LOC4816968|XP_001356380.3|DPSE
OG0009674	LOC117900260|XP_034666456.1|DSUB	LOC4816109|XP_001355743.4|DPSE
OG0009675	LOC117901662|XP_034668392.1|DSUB	LOC4817898|XP_001357343.2|DPSE
OG0009676	LOC117901013|XP_034667503.1|DSUB	LOC4817939|XP_001357271.3|DPSE
OG0009677	LOC117902620|XP_034670029.1|DSUB	LOC4817998|XP_001357265.4|DPSE
OG0009678	LOC117901428|XP_034668061.1|DSUB	LOC6902601|XP_033236932.1|DPSE
OG0009679	LOC117901659|XP_034668389.1|DSUB	LOC4818058|XP_033236943.1|DPSE
OG0009680	LOC117902758|XP_034670242.1|DSUB	LOC6899232|XP_002136291.2|DPSE
OG0009681	LOC117890819|XP_034651780.1|DSUB	LOC4804483|XP_015039976.1|DPSE
OG0009682	LOC117889854|XP_034650244.1|DSUB	LOC6898482|XP_033233469.1|DPSE
OG0009683	LOC117892324|XP_034654367.1|DSUB	LOC4803461|XP_001360180.2|DPSE
OG0009684	LOC117892318|XP_034654362.1|DSUB	LOC4803460|XP_001360179.3|DPSE
OG0009685	LOC117892320|XP_034654364.1|DSUB	LOC4803464|XP_001360182.1|DPSE
OG0009686	LOC117891265|XP_034652527.1|DSUB	LOC6898367|XP_002138420.2|DPSE
OG0009687	LOC117892586|XP_034654815.1|DSUB	LOC4804113|XP_001360725.2|DPSE
OG0009688	LOC117892111|XP_034654017.1|DSUB	LOC4803737|XP_001360405.1|DPSE
OG0009689	LOC117890816|XP_034651777.1|DSUB	LOC4804820|XP_001361322.3|DPSE
OG0009690	LOC117891582|XP_034653000.1|DSUB	LOC4803895|XP_015039415.1|DPSE
OG0009691	LOC117892249|XP_034654252.1|DSUB	LOC6898231|XP_033233612.1|DPSE
OG0009692	LOC117892399|XP_034654506.1|DSUB	LOC4803815|XP_001360472.4|DPSE
OG0009693	LOC117890020|XP_034650517.1|DSUB	LOC4805464|XP_015040662.2|DPSE
OG0009694	LOC117890850|XP_034651828.1|DSUB	LOC4805645|XP_033234685.1|DPSE
OG0009695	LOC117892460|XP_034654602.1|DSUB	LOC4803549|XP_001360257.3|DPSE
OG0009696	LOC117892020|XP_034653807.1|DSUB	LOC6898058|XP_033235037.1|DPSE
OG0009697	LOC117898641|XP_034664095.1|DSUB	LOC6902222|XP_002133749.1|DPSE
OG0009698	LOC117891420|XP_034652781.1|DSUB	LOC4803439|XP_015039076.2|DPSE
OG0009699	LOC117890785|XP_034651748.1|DSUB	LOC4804750|XP_001361262.3|DPSE
OG0009700	LOC117892044|XP_034653861.1|DSUB	LOC4805440|XP_001361841.3|DPSE
OG0009701	LOC117898886|XP_034664460.1|DSUB	LOC6896713|XP_002136927.2|DPSE
OG0009702	LOC117897906|XP_034662875.1|DSUB	LOC6898087|XP_015039077.2|DPSE, LOC117185204|XP_033241493.1|DPSE, LOC6896665|XP_033241501.1|DPSE, LOC6896667|XP_002136882.3|DPSE
OG0009703	LOC117902564|XP_034669897.1|DSUB	LOC4817843|XP_001357460.4|DPSE
OG0009704	LOC117890186|XP_034650782.1|DSUB	LOC4804029|XP_001360659.2|DPSE
OG0009705	LOC117892384|XP_034654486.1|DSUB	LOC4803535|XP_001360245.2|DPSE
OG0009706	LOC117892378|XP_034654480.1|DSUB	LOC4804280|XP_001360861.3|DPSE
OG0009707	LOC117898116|XP_034663194.1|DSUB	LOC4801506|XP_001358585.2|DPSE
OG0009708	LOC117892326|XP_034654370.1|DSUB	LOC4803462|XP_001360181.1|DPSE
OG0009709	LOC117892323|XP_034654366.1|DSUB	LOC4803467|XP_001360185.1|DPSE
OG0009710	LOC117892317|XP_034654361.1|DSUB	LOC4803468|XP_001360186.2|DPSE
OG0009711	LOC117889733|XP_034650047.1|DSUB	LOC4803478|XP_001360196.2|DPSE
OG0009712	LOC117894531|XP_034657539.1|DSUB	LOC6900018|XP_002135383.1|DPSE
OG0009713	LOC117889805|XP_034650173.1|DSUB	LOC4805081|XP_001361543.2|DPSE
OG0009714	LOC117890129|XP_034650707.1|DSUB	LOC4804879|XP_001361367.3|DPSE
OG0009715	LOC117890581|XP_034651410.1|DSUB	LOC4803388|XP_001357533.3|DPSE
OG0009716	LOC117892629|XP_034654873.1|DSUB	LOC117183534|XP_033233485.1|DPSE
OG0009717	LOC117890616|XP_034651448.1|DSUB	LOC4804610|XP_001361143.5|DPSE
OG0009718	LOC117891509|XP_034652894.1|DSUB	LOC6898806|XP_002138780.1|DPSE
OG0009719	LOC117891225|XP_034652462.1|DSUB	LOC4805602|XP_001361979.1|DPSE
OG0009720	LOC117892547|XP_034654748.1|DSUB	LOC4805683|XP_001362042.2|DPSE
OG0009721	LOC117890858|XP_034651835.1|DSUB	LOC6898177|XP_002138248.2|DPSE
OG0009722	LOC117892510|XP_034654683.1|DSUB	LOC4803684|XP_001360360.1|DPSE
OG0009723	LOC117893874|XP_034656536.1|DSUB	LOC4812456|XP_033239486.1|DPSE
OG0009724	LOC117891697|XP_034653179.1|DSUB	LOC4805530|XP_001361918.3|DPSE
OG0009725	LOC117891725|XP_034653208.1|DSUB	LOC4804461|XP_033233235.1|DPSE
OG0009726	LOC117898210|XP_034663325.1|DSUB	LOC4802075|XP_001359067.1|DPSE
OG0009727	LOC117890352|XP_034651035.1|DSUB	LOC4804397|XP_001360967.3|DPSE
OG0009728	LOC117892597|XP_034654826.1|DSUB	LOC6898716|XP_002138712.2|DPSE
OG0009729	LOC117890932|XP_034651958.1|DSUB	LOC4804958|XP_001361437.2|DPSE
OG0009730	LOC117903143|XP_034670872.1|DSUB	LOC4815102|XP_001354692.4|DPSE
OG0009731	LOC117892756|XP_034655073.1|DSUB	LOC4805405|XP_001361810.5|DPSE
OG0009732	LOC117891430|XP_034652792.1|DSUB	LOC4803603|XP_001360298.3|DPSE
OG0009733	LOC117903446|XP_034671369.1|DSUB	LOC6901495|XP_002134181.2|DPSE
OG0009734	LOC117903232|XP_034671023.1|DSUB	LOC4814780|XP_001355211.3|DPSE
OG0009735	LOC117901959|XP_034668830.1|DSUB	LOC6902806|XP_002132543.1|DPSE
OG0009736	LOC117903841|XP_034672187.1|DSUB	LOC4815435|XP_033241428.1|DPSE
OG0009737	LOC117897256|XP_034661871.1|DSUB	LOC4801390|XP_001358491.2|DPSE
OG0009738	LOC117891820|XP_034653448.1|DSUB	LOC4814281|XP_001354362.4|DPSE
OG0009739	LOC117903585|XP_034671696.1|DSUB	LOC4814310|XP_001354363.2|DPSE
OG0009740	LOC117897509|XP_034662303.1|DSUB	LOC4814693|XP_001354863.3|DPSE
OG0009741	LOC117900777|XP_034667149.1|DSUB	LOC6903369|XP_002132251.3|DPSE
OG0009742	LOC117890075|XP_034650614.1|DSUB	LOC4814868|XP_033237775.1|DPSE
OG0009743	LOC117901152|XP_034667697.1|DSUB	LOC4815387|XP_015041474.1|DPSE
OG0009744	LOC117903552|XP_034671643.1|DSUB	LOC4814337|XP_001354452.2|DPSE
OG0009745	LOC117889607|XP_034649917.1|DSUB	LOC4815257|XP_001354634.2|DPSE
OG0009746	LOC117893770|XP_034656404.1|DSUB, LOC117894248|XP_034657087.1|DSUB	LOC6902127|XP_002133658.2|DPSE
OG0009747	LOC117901374|XP_034667975.1|DSUB	LOC4817524|XP_001356939.3|DPSE
OG0009748	LOC117902274|XP_034669433.1|DSUB	LOC4814939|XP_033237608.1|DPSE, LOC6901624|XP_002134294.2|DPSE
OG0009749	LOC117893711|XP_034656289.1|DSUB	LOC4812984|XP_001353948.2|DPSE
OG0009750	LOC117893121|XP_034655461.1|DSUB	LOC4813506|XP_001354029.2|DPSE
OG0009751	LOC117903836|XP_034672179.1|DSUB	LOC4815507|XP_001355662.2|DPSE
OG0009752	LOC117903820|XP_034672154.1|DSUB	LOC6901839|XP_002133377.1|DPSE
OG0009753	LOC117903822|XP_034672166.1|DSUB	LOC6901838|XP_002133376.2|DPSE
OG0009754	LOC117891961|XP_034653724.1|DSUB	LOC4803548|XP_001360256.4|DPSE
OG0009755	LOC117896905|XP_034661368.1|DSUB	LOC4814553|XP_001355108.2|DPSE
OG0009756	LOC117903483|XP_034671438.1|DSUB	LOC4814244|XP_001354416.3|DPSE
OG0009757	LOC117901793|XP_034668594.1|DSUB	LOC4804622|XP_001361155.2|DPSE
OG0009758	LOC117897787|XP_034662727.1|DSUB, LOC117896016|XP_034659913.1|DSUB	LOC6896760|XP_002136967.2|DPSE
OG0009759	LOC117897603|XP_034662455.1|DSUB	LOC6901170|XP_002133871.1|DPSE
OG0009760	LOC117894590|XP_034657632.1|DSUB	LOC4815634|XP_033239909.1|DPSE
OG0009761	LOC117901075|XP_034667582.1|DSUB	LOC4816077|XP_001355470.4|DPSE
OG0009762	LOC117894481|XP_034657478.1|DSUB	LOC4815844|XP_001355543.2|DPSE
OG0009763	LOC117895567|XP_034659174.1|DSUB	LOC6900116|XP_033241139.1|DPSE
OG0009764	LOC117895233|XP_034658630.1|DSUB	LOC4812411|XP_033239693.1|DPSE
OG0009765	LOC117894738|XP_034657828.1|DSUB	LOC4811978|XP_001352871.2|DPSE
OG0009766	LOC117895267|XP_034658681.1|DSUB	LOC4813496|XP_001353834.1|DPSE
OG0009767	LOC117895266|XP_034658680.1|DSUB	LOC6900708|XP_002135071.2|DPSE
OG0009768	LOC117894833|XP_034657971.1|DSUB	LOC6900074|XP_002135438.2|DPSE
OG0009769	LOC117893730|XP_034656342.1|DSUB	LOC4814012|XP_001354167.2|DPSE
OG0009770	LOC117893449|XP_034655959.1|DSUB	LOC4813714|XP_001353253.3|DPSE
OG0009771	LOC117895117|XP_034658414.1|DSUB	LOC4812145|XP_003736176.3|DPSE
OG0009772	LOC117893428|XP_034655937.1|DSUB	LOC4814137|XP_015042435.2|DPSE
OG0009773	LOC117893982|XP_034656685.1|DSUB	LOC4812163|XP_001352829.2|DPSE
OG0009774	LOC117893588|XP_034656151.1|DSUB	LOC4813493|XP_001353808.3|DPSE
OG0009775	LOC117894988|XP_034658226.1|DSUB	LOC4812875|XP_001353258.2|DPSE
OG0009776	LOC117894021|XP_034656749.1|DSUB	LOC4813383|XP_001353711.4|DPSE
OG0009777	LOC117893849|XP_034656507.1|DSUB	LOC4813636|XP_001353763.4|DPSE
OG0009778	LOC117894853|XP_034657999.1|DSUB	LOC6900991|XP_002134687.3|DPSE
OG0009779	LOC117894579|XP_034657611.1|DSUB	LOC4813474|XP_015043218.2|DPSE
OG0009780	LOC117894568|XP_034657592.1|DSUB	LOC4813103|XP_015043216.2|DPSE
OG0009781	LOC117894228|XP_034657035.1|DSUB	LOC4814125|XP_033239148.1|DPSE
OG0009782	LOC117893008|XP_034655255.1|DSUB	LOC4813041|XP_001353472.2|DPSE
OG0009783	LOC117895364|XP_034658839.1|DSUB	LOC26532352|XP_015043276.1|DPSE
OG0009784	LOC117895592|XP_034659233.1|DSUB	LOC4812900|XP_001354056.2|DPSE
OG0009785	LOC117893378|XP_034655863.1|DSUB	LOC4813923|XP_001354086.3|DPSE
OG0009786	LOC117895523|XP_034659119.1|DSUB	LOC4814184|XP_001354310.3|DPSE
OG0009787	LOC117895516|XP_034659112.1|DSUB	LOC4814182|XP_001354306.1|DPSE
OG0009788	LOC117893123|XP_034655463.1|DSUB	LOC4813833|XP_001354030.1|DPSE
OG0009789	LOC117894669|XP_034657737.1|DSUB	LOC4813822|XP_001353476.3|DPSE
OG0009790	LOC117892041|XP_034653857.1|DSUB	LOC6898831|XP_002138804.1|DPSE
OG0009791	LOC117895161|XP_034658507.1|DSUB	LOC4812726|XP_001353105.3|DPSE
OG0009792	LOC117895149|XP_034658473.1|DSUB	LOC4813768|XP_001353816.2|DPSE
OG0009793	LOC117894608|XP_034657650.1|DSUB	LOC4812072|XP_001352476.3|DPSE
OG0009794	LOC117898490|XP_034663817.1|DSUB	LOC4803047|XP_033232390.1|DPSE
OG0009795	LOC117896650|XP_034660991.1|DSUB	LOC4815321|XP_001355115.3|DPSE
OG0009796	LOC117893804|XP_034656441.1|DSUB	LOC4812882|XP_001353638.3|DPSE
OG0009797	LOC117894143|XP_034656928.1|DSUB	LOC4812617|XP_001352526.1|DPSE
OG0009798	LOC117893702|XP_034656281.1|DSUB	LOC4812344|XP_001352527.3|DPSE
OG0009799	LOC117893858|XP_034656518.1|DSUB	LOC4813920|XP_001353222.3|DPSE
OG0009800	LOC117893542|XP_034656083.1|DSUB	LOC4813160|XP_033238581.1|DPSE
OG0009801	LOC117894856|XP_034658004.1|DSUB	LOC4812384|XP_033240002.1|DPSE
OG0009802	LOC117893034|XP_034655286.1|DSUB	LOC6900189|XP_015043929.2|DPSE
OG0009803	LOC117894515|XP_034657516.1|DSUB	LOC4812149|XP_001352561.4|DPSE
OG0009804	LOC117894533|XP_034657541.1|DSUB	LOC4812121|XP_001352551.1|DPSE
OG0009805	LOC117894525|XP_034657530.1|DSUB	LOC4812538|XP_001352550.1|DPSE
OG0009806	LOC117894514|XP_034657515.1|DSUB	LOC4812372|XP_001352548.3|DPSE
OG0009807	LOC117894549|XP_034657561.1|DSUB	LOC4812610|XP_033238771.1|DPSE
OG0009808	LOC117893011|XP_034655257.1|DSUB	LOC13036433|XP_003736172.2|DPSE
OG0009809	LOC117894636|XP_034657699.1|DSUB	LOC4813346|XP_001353337.3|DPSE
OG0009810	LOC117893657|XP_034656239.1|DSUB	LOC6900875|XP_033238055.1|DPSE
OG0009811	LOC117893658|XP_034656240.1|DSUB	LOC6900874|XP_002135231.3|DPSE
OG0009812	LOC117893769|XP_034656400.1|DSUB	LOC4814019|XP_001354186.3|DPSE
OG0009813	LOC117894255|XP_034657099.1|DSUB	LOC4812317|XP_001352949.2|DPSE
OG0009814	LOC117894388|XP_034657285.1|DSUB	LOC4812937|XP_001353704.3|DPSE
OG0009815	LOC117893604|XP_034656171.1|DSUB	LOC4812244|XP_001352917.2|DPSE
OG0009816	LOC117893467|XP_034655979.1|DSUB	LOC4813630|XP_001353545.2|DPSE
OG0009817	LOC117893023|XP_034655271.1|DSUB	LOC4813011|XP_001353544.4|DPSE
OG0009818	LOC117893885|XP_034656548.1|DSUB	LOC4813590|XP_001353596.4|DPSE
OG0009819	LOC117893460|XP_034655970.1|DSUB	LOC4813470|XP_001353597.3|DPSE
OG0009820	LOC117894411|XP_034657311.1|DSUB	LOC4813839|XP_001353598.4|DPSE
OG0009821	LOC117894647|XP_034657710.1|DSUB	LOC4812075|XP_015044077.2|DPSE
OG0009822	LOC117894222|XP_034657029.1|DSUB	LOC4813504|XP_001353975.2|DPSE
OG0009823	LOC117895331|XP_034658795.1|DSUB	LOC26532357|XP_015043483.1|DPSE
OG0009824	LOC117893754|XP_034656379.1|DSUB	LOC4813042|XP_001353932.3|DPSE
OG0009825	LOC117895748|XP_034659510.1|DSUB	LOC4812346|XP_001352896.2|DPSE
OG0009826	LOC117892999|XP_034655245.1|DSUB	LOC4812264|XP_001352385.1|DPSE
OG0009827	LOC117892997|XP_034655243.1|DSUB	LOC4812629|XP_001352384.4|DPSE
OG0009828	LOC117895177|XP_034658530.1|DSUB	LOC4813867|XP_001353921.1|DPSE
OG0009829	LOC117894284|XP_034657133.1|DSUB	LOC4813759|XP_001353433.2|DPSE
OG0009830	LOC117894556|XP_034657571.1|DSUB	LOC4813600|XP_001353513.2|DPSE
OG0009831	LOC117893431|XP_034655940.1|DSUB	LOC4812751|XP_001353511.4|DPSE
OG0009832	LOC117894118|XP_034656891.1|DSUB	LOC4813538|XP_001353510.2|DPSE
OG0009833	LOC117894727|XP_034657807.1|DSUB	LOC6900337|XP_015042547.1|DPSE
OG0009834	LOC117891165|XP_034652379.1|DSUB	LOC4803942|XP_001360581.1|DPSE
OG0009835	LOC117891168|XP_034652382.1|DSUB	LOC6898301|XP_002138363.2|DPSE
OG0009836	LOC117897449|XP_034662184.1|DSUB	LOC4803238|XP_001360011.2|DPSE
OG0009837	LOC117897989|XP_034663005.1|DSUB	LOC4802094|XP_033239336.1|DPSE
OG0009838	LOC117900181|XP_034666318.1|DSUB	LOC4817654|XP_001357046.2|DPSE
OG0009839	LOC117892543|XP_034654743.1|DSUB	LOC26532626|XP_015040270.2|DPSE
OG0009840	LOC117900759|XP_034667132.1|DSUB	LOC6902725|XP_002133239.2|DPSE
OG0009841	LOC117901949|XP_034668814.1|DSUB	LOC4817842|XP_001357209.3|DPSE
OG0009842	LOC117895088|XP_034658376.1|DSUB	LOC4813112|XP_001353206.2|DPSE
OG0009843	LOC117893921|XP_034656594.1|DSUB	LOC6900512|XP_002134901.1|DPSE
OG0009844	LOC117895582|XP_034659203.1|DSUB	LOC4813024|XP_001353689.1|DPSE
OG0009845	LOC117890981|XP_034652021.1|DSUB	LOC4804981|XP_001361455.2|DPSE
OG0009846	LOC117901967|XP_034668839.1|DSUB	LOC4817956|XP_001357373.4|DPSE
OG0009847	LOC117891084|XP_034652158.1|DSUB	LOC4814371|XP_001354455.4|DPSE
OG0009848	LOC117896749|XP_034661110.1|DSUB	LOC4815783|XP_001355413.3|DPSE
OG0009849	LOC117899304|XP_034665116.1|DSUB	LOC4800364|XP_003736189.1|DPSE
OG0009850	LOC117902687|XP_034670118.1|DSUB	LOC6901180|XP_002133881.2|DPSE
OG0009851	LOC117900509|XP_034666793.1|DSUB	LOC6902838|XP_002132574.3|DPSE, LOC117183977|XP_033235633.1|DPSE
OG0009852	LOC117891533|XP_034652933.1|DSUB	LOC6897508|XP_002137657.2|DPSE
OG0009853	LOC117890031|XP_034650542.1|DSUB	LOC6901529|XP_002134203.2|DPSE
OG0009854	LOC117903579|XP_034671690.1|DSUB	LOC6901024|XP_033239698.1|DPSE
OG0009855	LOC117900649|XP_034666972.1|DSUB	LOC4816100|XP_001355810.4|DPSE
OG0009856	LOC117900407|XP_034666653.1|DSUB	LOC4818126|XP_033236224.1|DPSE
OG0009857	LOC117900762|XP_034667134.1|DSUB	LOC4816451|XP_001356258.3|DPSE
OG0009858	LOC117901123|XP_034667652.1|DSUB	LOC6902783|XP_002132520.3|DPSE, LOC117185130|XP_033240968.1|DPSE
OG0009859	LOC117901261|XP_034667845.1|DSUB	LOC4816767|XP_001356116.2|DPSE
OG0009860	LOC117901937|XP_034668796.1|DSUB	LOC4811732|XP_001352303.3|DPSE
OG0009861	LOC117900636|XP_034666956.1|DSUB	LOC4817635|XP_001357030.3|DPSE
OG0009862	LOC117901436|XP_034668071.1|DSUB	LOC4817244|XP_001356504.4|DPSE
OG0009863	LOC117902561|XP_034669893.1|DSUB	LOC4817855|XP_001357459.4|DPSE
OG0009864	LOC117900919|XP_034667373.1|DSUB	LOC6903084|XP_002132802.3|DPSE
OG0009865	LOC117900770|XP_034667141.1|DSUB	LOC4817693|XP_033235747.1|DPSE
OG0009866	LOC117895444|XP_034659001.1|DSUB	LOC6900686|XP_033239254.1|DPSE
OG0009867	LOC117895861|XP_034659720.1|DSUB	LOC4812085|XP_033238393.1|DPSE
OG0009868	LOC117894405|XP_034657308.1|DSUB	LOC4812991|XP_001353627.2|DPSE
OG0009869	LOC117901567|XP_034668256.1|DSUB, LOC117901804|XP_034668609.1|DSUB, LOC117901939|XP_034668799.1|DSUB, LOC117897200|XP_034661793.1|DSUB, LOC117901803|XP_034668607.1|DSUB, LOC117901565|XP_034668254.1|DSUB	LOC6902909|XP_033236025.1|DPSE
OG0009870	LOC117892962|XP_034655185.1|DSUB	LOC4813716|XP_001353970.3|DPSE
OG0009871	LOC117890522|XP_034651319.1|DSUB	LOC4805191|XP_004444413.1|DPSE
OG0009872	LOC117891783|XP_034653344.1|DSUB	LOC4805545|XP_001361931.3|DPSE
OG0009873	LOC117891559|XP_034652970.1|DSUB	LOC6898818|XP_002138792.2|DPSE
OG0009874	LOC117894152|XP_034656939.1|DSUB	LOC4813273|XP_001353960.1|DPSE
OG0009875	LOC117894661|XP_034657727.1|DSUB	LOC4812580|XP_001352387.3|DPSE
OG0009876	LOC117892641|XP_034654887.1|DSUB	LOC26533904|XP_033233446.1|DPSE
OG0009877	LOC117890662|XP_034651526.1|DSUB	LOC4804507|XP_001361059.3|DPSE
OG0009878	LOC117890109|XP_034650668.1|DSUB	LOC4804938|XP_001361420.2|DPSE
OG0009879	LOC117890223|XP_034650851.1|DSUB	LOC4805365|XP_001361777.4|DPSE
OG0009880	LOC117889820|XP_034650191.1|DSUB	LOC4805221|XP_001361661.2|DPSE
OG0009881	LOC117890682|XP_034651556.1|DSUB	LOC4803345|XP_015039045.2|DPSE
OG0009882	LOC117892739|XP_034655055.1|DSUB	LOC26534142|XP_015040003.2|DPSE
OG0009883	LOC117889883|XP_034650284.1|DSUB	LOC4804638|XP_001361168.3|DPSE
OG0009884	LOC117892310|XP_034654348.1|DSUB	LOC4804640|XP_001361170.2|DPSE
OG0009885	LOC117891019|XP_034652072.1|DSUB	LOC4805133|XP_001361587.2|DPSE
OG0009886	LOC117892124|XP_034654047.1|DSUB	LOC6898401|XP_015039672.2|DPSE
OG0009887	LOC117890905|XP_034651895.1|DSUB	LOC4805060|XP_015040409.2|DPSE
OG0009888	LOC117891528|XP_034652920.1|DSUB	LOC6898703|XP_033234231.1|DPSE
OG0009889	LOC117891474|XP_034652846.1|DSUB	LOC4803724|XP_001360397.2|DPSE
OG0009890	LOC117889963|XP_034650415.1|DSUB, LOC117892260|XP_034654267.1|DSUB	LOC4805691|XP_001362050.1|DPSE
OG0009891	LOC117891708|XP_034653193.1|DSUB	LOC6898898|XP_002138868.1|DPSE
OG0009892	LOC117898933|XP_034664533.1|DSUB	LOC6897265|XP_002137426.2|DPSE, LOC26532112|XP_033239828.1|DPSE, LOC6901732|XP_002134401.2|DPSE
OG0009893	LOC117892639|XP_034654885.1|DSUB	LOC4804355|XP_001360929.3|DPSE
OG0009894	LOC117897088|XP_034661618.1|DSUB	LOC4802019|XP_033235875.1|DPSE
OG0009895	LOC117898894|XP_034664468.1|DSUB	LOC4802947|XP_001359760.5|DPSE
OG0009896	LOC117895984|XP_034659857.1|DSUB	LOC6897569|XP_002137714.2|DPSE
OG0009897	LOC117896375|XP_034660542.1|DSUB	LOC4803313|XP_033241850.1|DPSE
OG0009898	LOC117898558|XP_034663934.1|DSUB	LOC4802402|XP_001359327.2|DPSE
OG0009899	LOC117897079|XP_034661606.1|DSUB	LOC4801948|XP_001358963.3|DPSE
OG0009900	LOC117898873|XP_034664445.1|DSUB	LOC4801386|XP_001358487.5|DPSE
OG0009901	LOC117896567|XP_034660859.1|DSUB	LOC4802174|XP_001359146.2|DPSE
OG0009902	LOC117896687|XP_034661029.1|DSUB	LOC4803226|XP_033235604.1|DPSE
OG0009903	LOC117897402|XP_034662112.1|DSUB	LOC4802914|XP_001359738.1|DPSE
OG0009904	LOC117896535|XP_034660809.1|DSUB	LOC4801061|XP_001358225.3|DPSE
OG0009905	LOC117899691|XP_034665786.1|DSUB	LOC6897420|XP_002137572.3|DPSE
OG0009906	LOC117896822|XP_034661221.1|DSUB	LOC4802000|XP_033236002.1|DPSE
OG0009907	LOC117896205|XP_034660223.1|DSUB	LOC4800893|XP_001358087.2|DPSE
OG0009909	LOC117899248|XP_034665019.1|DSUB	LOC4801146|XP_001358284.3|DPSE
OG0009910	LOC117898945|XP_034664557.1|DSUB	LOC4801709|XP_001358756.5|DPSE
OG0009911	LOC117891177|XP_034652392.1|DSUB	LOC6898193|XP_002138262.2|DPSE
OG0009912	LOC117901254|XP_034667838.1|DSUB	LOC6902624|XP_002133150.2|DPSE, LOC4816609|XP_001356122.3|DPSE
OG0009913	LOC117901907|XP_034668764.1|DSUB	LOC4816401|XP_001356161.3|DPSE
OG0009915	LOC117901775|XP_034668566.1|DSUB	LOC4817518|XP_001356934.3|DPSE
OG0009916	LOC117900069|XP_034666163.1|DSUB	LOC4816384|XP_001356216.4|DPSE
OG0009922	LOC117894828|XP_034657967.1|DSUB	LOC26533341|XP_015042972.1|DPSE
OG0009925	LOC117897705|XP_034662618.1|DSUB	LOC4802368|XP_001359297.4|DPSE
OG0009927	LOC117889586|XP_034649885.1|DSUB	LOC4815867|XP_001355460.2|DPSE
OG0009928	LOC117899000|XP_034664637.1|DSUB	LOC4800419|XP_001357698.3|DPSE
OG0009930	LOC117892022|XP_034653812.1|DSUB	LOC4815312|XP_015042137.2|DPSE
OG0009931	LOC117892092|XP_034653975.1|DSUB	LOC4803702|XP_001360377.4|DPSE
OG0009932	LOC117890032|XP_034650539.1|DSUB	LOC4804721|XP_001361239.4|DPSE
OG0009934	LOC117895021|XP_034658280.1|DSUB	LOC26534338|XP_015043101.1|DPSE
OG0009937	LOC117896032|XP_034659931.1|DSUB	LOC117184614|XP_033238916.1|DPSE
OG0009938	LOC117899587|XP_034665600.1|DSUB	LOC4814598|XP_001354622.3|DPSE
OG0009941	LOC117900108|XP_034666222.1|DSUB	LOC4818077|XP_001357481.2|DPSE
OG0009942	LOC117891549|XP_034652956.1|DSUB	LOC4805639|XP_015040760.2|DPSE
OG0009943	LOC117902307|XP_034669479.1|DSUB	LOC4818029|XP_001357396.4|DPSE
OG0009944	LOC117889748|XP_034650085.1|DSUB	LOC4815404|XP_001355461.2|DPSE
OG0009945	LOC117903825|XP_034672165.1|DSUB	LOC4815451|XP_001355401.3|DPSE
OG0009946	LOC117898027|XP_034663056.1|DSUB	LOC13036446|XP_003736829.1|DPSE
OG0009947	LOC117895487|XP_034659068.1|DSUB	LOC4811971|XP_001352700.3|DPSE
OG0009948	LOC117903351|XP_034671193.1|DSUB	LOC4815512|XP_001355478.1|DPSE
OG0009949	LOC117897898|XP_034662865.1|DSUB	LOC4802499|XP_015037869.2|DPSE
OG0009950	LOC117896922|XP_034661353.1|DSUB	LOC4802846|XP_001359682.3|DPSE
OG0009951	LOC117896719|XP_034661071.1|DSUB	LOC6897916|XP_002138018.2|DPSE
OG0009953	LOC117896446|XP_034660666.1|DSUB	LOC6897701|XP_002137827.2|DPSE
OG0009954	LOC117896091|XP_034660022.1|DSUB	LOC4802575|XP_001359470.4|DPSE
OG0009955	LOC117891281|XP_034652560.1|DSUB	LOC4804075|XP_015039589.2|DPSE
OG0009956	LOC117903071|XP_034670734.1|DSUB	LOC4814515|XP_001354543.2|DPSE
OG0009957	LOC117898846|XP_034664414.1|DSUB	LOC4800259|XP_001357634.1|DPSE
OG0009958	LOC117899365|XP_034665235.1|DSUB	LOC4801139|XP_001358278.3|DPSE
OG0009960	LOC117899607|XP_034665627.1|DSUB	LOC4802759|XP_001359620.2|DPSE
OG0009961	LOC117896056|XP_034659956.1|DSUB	LOC4802767|XP_001359627.3|DPSE
OG0009962	LOC117896826|XP_034661225.1|DSUB	LOC4801270|XP_001358390.4|DPSE
OG0009963	LOC117899317|XP_034665140.1|DSUB	LOC26532274|XP_015037356.1|DPSE
OG0009964	LOC117897935|XP_034662917.1|DSUB	LOC4800573|XP_001357824.1|DPSE
OG0009965	LOC117897580|XP_034662425.1|DSUB	LOC4800382|XP_001357667.4|DPSE
OG0009966	LOC117902321|XP_034669501.1|DSUB	LOC4817470|XP_015035983.2|DPSE
OG0009967	LOC117901366|XP_034667966.1|DSUB	LOC4817384|XP_001356883.4|DPSE
OG0009968	LOC117901156|XP_034667698.1|DSUB	LOC26533475|XP_015035823.1|DPSE
OG0009968	LOC117901159|XP_034667701.1|DSUB	LOC6902820|XP_033235631.1|DPSE
