Orthogroup	DSUB.longest_only	DBIA.longest_only
OG0010426	LOC117899991|XP_034666051.1|DSUB	LOC108033440|XP_016963258.1|DBIA
OG0010427	LOC117901192|XP_034667736.1|DSUB	LOC108033508|XP_016963340.1|DBIA
OG0010428	LOC117902667|XP_034670088.1|DSUB	LOC108033986|XP_016964199.1|DBIA
OG0010429	LOC117902557|XP_034669890.1|DSUB	LOC108033533|XP_016963367.1|DBIA
OG0010430	LOC117901933|XP_034668792.1|DSUB	LOC108027740|XP_016954780.1|DBIA
OG0010431	LOC117900983|XP_034667471.1|DSUB	LOC108032708|XP_016962176.1|DBIA
OG0010432	LOC117900984|XP_034667472.1|DSUB	LOC108032709|XP_016962177.1|DBIA
OG0010433	LOC117900592|XP_034666892.1|DSUB	LOC108029254|XP_016956938.1|DBIA
OG0010434	LOC117901642|XP_034668367.1|DSUB	LOC108036081|XP_016967516.1|DBIA
OG0010435	LOC117902224|XP_034669348.1|DSUB	LOC108029116|XP_016956717.1|DBIA
OG0010436	LOC117900248|XP_034666438.1|DSUB	LOC108033600|XP_016963441.1|DBIA
OG0010437	LOC117901137|XP_034667670.1|DSUB	LOC108034214|XP_016964544.1|DBIA
OG0010438	LOC117893873|XP_034656535.1|DSUB	LOC108033511|XP_016963344.1|DBIA
OG0010439	LOC117900684|XP_034667021.1|DSUB	LOC108033516|XP_016963348.1|DBIA
OG0010440	LOC117900781|XP_034667153.1|DSUB	LOC108033503|XP_016963334.1|DBIA
OG0010441	LOC117901459|XP_034668104.1|DSUB	LOC108034095|XP_016964350.1|DBIA
OG0010442	LOC117898113|XP_034663190.1|DSUB	LOC108031128|XP_016959831.1|DBIA
OG0010443	LOC117900481|XP_034666757.1|DSUB	LOC108029035|XP_016956574.1|DBIA
OG0010444	LOC117900467|XP_034666734.1|DSUB	LOC108029037|XP_016956577.1|DBIA
OG0010445	LOC117900377|XP_034666620.1|DSUB	LOC108027732|XP_016954773.1|DBIA
OG0010446	LOC117900089|XP_034666190.1|DSUB	LOC108033310|XP_016963076.1|DBIA
OG0010447	LOC117893610|XP_034656178.1|DSUB	LOC108034757|XP_016965195.1|DBIA
OG0010448	LOC117893151|XP_034655502.1|DSUB	LOC108035388|XP_016966488.1|DBIA
OG0010449	LOC117893177|XP_034655559.1|DSUB	LOC108028131|XP_016955273.1|DBIA
OG0010450	LOC117894200|XP_034657006.1|DSUB	LOC108028328|XP_016955562.1|DBIA
OG0010451	LOC117892974|XP_034655205.1|DSUB	LOC108035687|XP_016966893.1|DBIA
OG0010452	LOC117895527|XP_034659124.1|DSUB	LOC108029712|XP_016957680.1|DBIA
OG0010453	LOC117895525|XP_034659122.1|DSUB	LOC108030369|XP_016958730.1|DBIA
OG0010454	LOC117893986|XP_034656691.1|DSUB	LOC108035406|XP_016966515.1|DBIA
OG0010455	LOC117895204|XP_034658579.1|DSUB	LOC108035286|XP_016966342.1|DBIA
OG0010456	LOC117894360|XP_034657244.1|DSUB	LOC108028066|XP_016955195.1|DBIA
OG0010457	LOC117893863|XP_034656524.1|DSUB	LOC108035264|XP_016966311.1|DBIA
OG0010458	LOC117894022|XP_034656751.1|DSUB	LOC108035263|XP_016966310.1|DBIA
OG0010459	LOC117893490|XP_034656013.1|DSUB	LOC108035269|XP_016966315.1|DBIA
OG0010460	LOC117893488|XP_034656011.1|DSUB	LOC108035262|XP_016966309.1|DBIA
OG0010461	LOC117894896|XP_034658077.1|DSUB	LOC108035542|XP_016966698.1|DBIA
OG0010462	LOC117894613|XP_034657656.1|DSUB	LOC108031049|XP_016959742.1|DBIA
OG0010463	LOC117894547|XP_034657559.1|DSUB	LOC108035031|XP_016965865.1|DBIA
OG0010464	LOC117894521|XP_034657525.1|DSUB	LOC108034420|XP_016964793.1|DBIA
OG0010465	LOC117894512|XP_034657512.1|DSUB	LOC108035025|XP_016965858.1|DBIA
OG0010466	LOC117894510|XP_034657510.1|DSUB	LOC108034608|XP_016965031.1|DBIA
OG0010467	LOC117894534|XP_034657542.1|DSUB	LOC108034735|XP_016965164.1|DBIA
OG0010468	LOC117893859|XP_034656520.1|DSUB	LOC108028291|XP_016955490.1|DBIA
OG0010469	LOC117895279|XP_034658705.1|DSUB	LOC108028505|XP_016955877.1|DBIA
OG0010470	LOC117894140|XP_034656925.1|DSUB	LOC108034970|XP_016965771.1|DBIA
OG0010471	LOC117894144|XP_034656929.1|DSUB	LOC108034606|XP_016965029.1|DBIA
OG0010472	LOC117893127|XP_034655466.1|DSUB	LOC108034686|XP_016965115.1|DBIA
OG0010473	LOC117895463|XP_034659029.1|DSUB	LOC108028117|XP_016955255.1|DBIA
OG0010474	LOC117895031|XP_034658294.1|DSUB	LOC108028234|XP_016955387.1|DBIA
OG0010475	LOC117893635|XP_034656212.1|DSUB	LOC108028161|XP_016955309.1|DBIA
OG0010476	LOC117894492|XP_034657491.1|DSUB	LOC108035383|XP_016966478.1|DBIA
OG0010477	LOC117894202|XP_034657009.1|DSUB	LOC108034795|XP_016965281.1|DBIA
OG0010478	LOC117894306|XP_034657164.1|DSUB	LOC108028720|XP_016956167.1|DBIA
OG0010479	LOC117895711|XP_034659453.1|DSUB	LOC108028056|XP_016955183.1|DBIA
OG0010480	LOC117893741|XP_034656361.1|DSUB	LOC108034653|XP_016965081.1|DBIA
OG0010481	LOC117895786|XP_034659577.1|DSUB	LOC108028593|XP_016955996.1|DBIA
OG0010482	LOC117894455|XP_034657445.1|DSUB	LOC108030571|XP_016958971.1|DBIA
OG0010483	LOC117895087|XP_034658375.1|DSUB	LOC108035074|XP_016965956.1|DBIA
OG0010484	LOC117893594|XP_034656159.1|DSUB	LOC108030763|XP_016959305.1|DBIA
OG0010486	LOC117894555|XP_034657570.1|DSUB	LOC108030933|XP_016959622.1|DBIA
OG0010487	LOC117895037|XP_034658302.1|DSUB	LOC108030578|XP_016959003.1|DBIA
OG0010488	LOC117893598|XP_034656163.1|DSUB	LOC108028565|XP_016955960.1|DBIA
OG0010489	LOC117893487|XP_034656010.1|DSUB	LOC108035655|XP_016966851.1|DBIA
OG0010491	LOC117892611|XP_034654853.1|DSUB	LOC108022375|XP_016946746.1|DBIA
OG0010492	LOC117895097|XP_034658385.1|DSUB	LOC108028154|XP_016955300.1|DBIA
OG0010493	LOC117893168|XP_034655537.1|DSUB	LOC108028168|XP_016955317.1|DBIA
OG0010494	LOC117893778|XP_034656410.1|DSUB	LOC108030743|XP_016959279.1|DBIA
OG0010495	LOC117894220|XP_034657027.1|DSUB	LOC108034393|XP_016964764.1|DBIA
OG0010496	LOC117893012|XP_034655258.1|DSUB	LOC108028271|XP_016955458.1|DBIA
OG0010497	LOC117893312|XP_034655791.1|DSUB	LOC108028060|XP_016955188.1|DBIA
OG0010498	LOC117890230|XP_034650859.1|DSUB	LOC108036291|XP_016967792.1|DBIA
OG0010499	LOC117890363|XP_034651047.1|DSUB	LOC108022368|XP_016946737.1|DBIA
OG0010500	LOC117889855|XP_034650245.1|DSUB	LOC108022073|XP_016946407.1|DBIA
OG0010501	LOC117891596|XP_034653019.1|DSUB	LOC108022424|XP_016946800.1|DBIA
OG0010502	LOC117893213|XP_034655638.1|DSUB, LOC117893188|XP_034655589.1|DSUB	LOC108030603|XP_016959079.1|DBIA
OG0010503	LOC117890240|XP_034650875.1|DSUB	LOC108022320|XP_016946672.1|DBIA
OG0010504	LOC117889711|XP_034650022.1|DSUB	LOC108029800|XP_016957804.1|DBIA
OG0010506	LOC117890099|XP_034650654.1|DSUB	LOC108029849|XP_016957827.1|DBIA
OG0010507	LOC117892286|XP_034654297.1|DSUB	LOC108022332|XP_016946684.1|DBIA
OG0010508	LOC117891575|XP_034652990.1|DSUB	LOC108022479|XP_016946919.1|DBIA
OG0010509	LOC117890779|XP_034651741.1|DSUB	LOC108030086|XP_016958213.1|DBIA
OG0010510	LOC117890437|XP_034651158.1|DSUB	LOC108022367|XP_016946736.1|DBIA
OG0010511	LOC117892749|XP_034655063.1|DSUB	LOC108023062|XP_016947799.1|DBIA
OG0010512	LOC117891227|XP_034652464.1|DSUB	LOC108023067|XP_016947804.1|DBIA
OG0010513	LOC117890405|XP_034651106.1|DSUB	LOC108022306|XP_016946655.1|DBIA
OG0010514	LOC117891748|XP_034653244.1|DSUB	LOC108022918|XP_016947617.1|DBIA
OG0010515	LOC117891631|XP_034653064.1|DSUB	LOC108026534|XP_016952970.1|DBIA
OG0010516	LOC117892075|XP_034653955.1|DSUB	LOC108029428|XP_016957162.1|DBIA
OG0010517	LOC117892315|XP_034654357.1|DSUB	LOC108029434|XP_016957169.1|DBIA
OG0010518	LOC117891410|XP_034652747.1|DSUB	LOC108022154|XP_016946485.1|DBIA
OG0010519	LOC117891652|XP_034653093.1|DSUB	LOC108029462|XP_016957201.1|DBIA
OG0010520	LOC117891017|XP_034652067.1|DSUB	LOC108022272|XP_016946620.1|DBIA
OG0010521	LOC117890445|XP_034651167.1|DSUB	LOC108022790|XP_016947409.1|DBIA
OG0010522	LOC117890332|XP_034651014.1|DSUB	LOC108029805|XP_016957812.1|DBIA
OG0010523	LOC117890904|XP_034651894.1|DSUB	LOC108029680|XP_016957619.1|DBIA
OG0010524	LOC117890307|XP_034650977.1|DSUB	LOC108022645|XP_016947189.1|DBIA
OG0010525	LOC117891811|XP_034653396.1|DSUB	LOC108026586|XP_016953029.1|DBIA
OG0010526	LOC117890497|XP_034651279.1|DSUB	LOC108026574|XP_016953015.1|DBIA
OG0010527	LOC117889802|XP_034650170.1|DSUB	LOC108023035|XP_016947765.1|DBIA
OG0010528	LOC117891208|XP_034652438.1|DSUB	LOC108022391|XP_016946766.1|DBIA
OG0010529	LOC117890876|XP_034651859.1|DSUB	LOC108022411|XP_016946787.1|DBIA
OG0010530	LOC117889960|XP_034650409.1|DSUB	LOC108036498|XP_016968180.1|DBIA
OG0010531	LOC117899761|XP_034665907.1|DSUB	LOC108026202|XP_016952489.1|DBIA
OG0010532	LOC117899497|XP_034665437.1|DSUB	LOC108031426|XP_016960319.1|DBIA
OG0010533	LOC117892964|XP_034655188.1|DSUB	LOC108028679|XP_016956104.1|DBIA
OG0010534	LOC117897693|XP_034662603.1|DSUB	LOC108027093|XP_016953799.1|DBIA
OG0010535	LOC117896745|XP_034661102.1|DSUB	LOC108031524|XP_016960536.1|DBIA
OG0010536	LOC117896858|XP_034661278.1|DSUB	LOC108031156|XP_016959860.1|DBIA
OG0010537	LOC117899498|XP_034665438.1|DSUB	LOC108031267|XP_016959997.1|DBIA
OG0010538	LOC117898514|XP_034663863.1|DSUB	LOC108026218|XP_016952524.1|DBIA
OG0010539	LOC117898499|XP_034663832.1|DSUB	LOC108030948|XP_016959636.1|DBIA
OG0010540	LOC117899560|XP_034665543.1|DSUB	LOC108025369|XP_016951318.1|DBIA
OG0010541	LOC117895176|XP_034658529.1|DSUB	LOC108028123|XP_016955262.1|DBIA
OG0010542	LOC117896848|XP_034661263.1|DSUB	LOC108027116|XP_016953822.1|DBIA
OG0010543	LOC117899106|XP_034664781.1|DSUB	LOC108025534|XP_016951551.1|DBIA
OG0010544	LOC117898874|XP_034664446.1|DSUB	LOC108023630|XP_016948737.1|DBIA
OG0010545	LOC117898285|XP_034663431.1|DSUB	LOC108023449|XP_016948434.1|DBIA
OG0010546	LOC117899745|XP_034665881.1|DSUB	LOC108031691|XP_016960829.1|DBIA
OG0010547	LOC117899747|XP_034665883.1|DSUB	LOC108031166|XP_016959875.1|DBIA
OG0010548	LOC117899437|XP_034665332.1|DSUB	LOC108025026|XP_016950771.1|DBIA
OG0010549	LOC117896238|XP_034660276.1|DSUB	LOC108031202|XP_016959915.1|DBIA
OG0010550	LOC117897726|XP_034662644.1|DSUB	LOC108025987|XP_016952169.1|DBIA
OG0010551	LOC117899144|XP_034664842.1|DSUB	LOC108025257|XP_016951103.1|DBIA
OG0010552	LOC117899328|XP_034665155.1|DSUB	LOC108025155|XP_016950921.1|DBIA
OG0010553	LOC117899332|XP_034665159.1|DSUB	LOC108025085|XP_016950833.1|DBIA
OG0010554	LOC117898741|XP_034664253.1|DSUB	LOC108024861|XP_016950491.1|DBIA
OG0010555	LOC117897257|XP_034661872.1|DSUB	LOC108031273|XP_016960003.1|DBIA
OG0010556	LOC117899470|XP_034665378.1|DSUB	LOC108026079|XP_016952267.1|DBIA
OG0010557	LOC117896825|XP_034661224.1|DSUB	LOC108024437|XP_016949844.1|DBIA
OG0010558	LOC117899785|XP_034665950.1|DSUB	LOC108024467|XP_016949874.1|DBIA
OG0010559	LOC117898757|XP_034664273.1|DSUB	LOC108025162|XP_016950927.1|DBIA
OG0010560	LOC117897903|XP_034662873.1|DSUB	LOC108027415|XP_016954342.1|DBIA
OG0010561	LOC117898298|XP_034663460.1|DSUB	LOC108023521|XP_016948567.1|DBIA
OG0010562	LOC117896480|XP_034660711.1|DSUB	LOC108031423|XP_016960313.1|DBIA
OG0010563	LOC117896633|XP_034660967.1|DSUB	LOC108031422|XP_016960312.1|DBIA
OG0010564	LOC117896293|XP_034660404.1|DSUB	LOC108026318|XP_016952696.1|DBIA
OG0010565	LOC117898090|XP_034663161.1|DSUB	LOC108025367|XP_016951316.1|DBIA
OG0010566	LOC117899644|XP_034665711.1|DSUB	LOC108025211|XP_016951044.1|DBIA
OG0010567	LOC117896274|XP_034660367.1|DSUB	LOC108031190|XP_016959900.1|DBIA
OG0010568	LOC117897774|XP_034662710.1|DSUB	LOC108025112|XP_016950866.1|DBIA
OG0010569	LOC117896658|XP_034660996.1|DSUB	LOC108025151|XP_016950915.1|DBIA
OG0010570	LOC117898104|XP_034663177.1|DSUB	LOC108025101|XP_016950853.1|DBIA
OG0010571	LOC117899661|XP_034665735.1|DSUB	LOC108031748|XP_016960940.1|DBIA
OG0010572	LOC117899706|XP_034665805.1|DSUB	LOC108031243|XP_016959968.1|DBIA
OG0010573	LOC117899302|XP_034665112.1|DSUB	LOC108032159|XP_016961495.1|DBIA
OG0010574	LOC117899309|XP_034665126.1|DSUB	LOC108031322|XP_016960057.1|DBIA
OG0010575	LOC117898151|XP_034663240.1|DSUB	LOC108025079|XP_016950827.1|DBIA
OG0010576	LOC117898456|XP_034663769.1|DSUB	LOC108031399|XP_016960255.1|DBIA
OG0010577	LOC117898480|XP_034663807.1|DSUB	LOC108024358|XP_016949751.1|DBIA
OG0010578	LOC117898848|XP_034664416.1|DSUB	LOC108025457|XP_016951447.1|DBIA
OG0010579	LOC117898335|XP_034663550.1|DSUB	LOC108031200|XP_016959912.1|DBIA
OG0010580	LOC117898486|XP_034663814.1|DSUB	LOC108031249|XP_016959974.1|DBIA
OG0010581	LOC117896432|XP_034660650.1|DSUB	LOC108031754|XP_016960953.1|DBIA
OG0010582	LOC117898669|XP_034664136.1|DSUB	LOC108024556|XP_016950027.1|DBIA
OG0010583	LOC117899385|XP_034665258.1|DSUB	LOC108024438|XP_016949845.1|DBIA
OG0010584	LOC117899448|XP_034665347.1|DSUB	LOC108024350|XP_016949741.1|DBIA
OG0010585	LOC117896693|XP_034661034.1|DSUB	LOC108031289|XP_016960020.1|DBIA
OG0010586	LOC117896923|XP_034661354.1|DSUB	LOC108032875|XP_016962365.1|DBIA
OG0010587	LOC117898068|XP_034663132.1|DSUB, LOC117898067|XP_034663131.1|DSUB, LOC117897579|XP_034662423.1|DSUB	LOC108025132|XP_016950892.1|DBIA
OG0010588	LOC117899376|XP_034665249.1|DSUB	LOC108025471|XP_016951472.1|DBIA
OG0010589	LOC117892737|XP_034655053.1|DSUB	LOC108022759|XP_016947351.1|DBIA
OG0010590	LOC117900411|XP_034666659.1|DSUB	LOC108036704|XP_016968488.1|DBIA
OG0010592	LOC117901629|XP_034668349.1|DSUB	LOC108033402|XP_016963211.1|DBIA
OG0010593	LOC117894758|XP_034657866.1|DSUB	LOC108028428|XP_016955747.1|DBIA
OG0010594	LOC117898209|XP_034663322.1|DSUB	LOC108028450|XP_016955776.1|DBIA
OG0010595	LOC117895718|XP_034659466.1|DSUB	LOC108034979|XP_016965796.1|DBIA
OG0010596	LOC117893313|XP_034655792.1|DSUB, LOC117895335|XP_034658802.1|DSUB	LOC108034885|XP_016965584.1|DBIA
OG0010597	LOC117895056|XP_034658327.1|DSUB	LOC108034986|XP_016965805.1|DBIA
OG0010598	LOC117894879|XP_034658038.1|DSUB	LOC108030751|XP_016959287.1|DBIA
OG0010599	LOC117901117|XP_034667643.1|DSUB	LOC108032448|XP_016961763.1|DBIA
OG0010600	LOC117902243|XP_034669379.1|DSUB	LOC108032424|XP_016961734.1|DBIA
OG0010601	LOC117902765|XP_034670248.1|DSUB	LOC108032561|XP_016961931.1|DBIA
OG0010603	LOC117897867|XP_034662833.1|DSUB	LOC108031050|XP_016959739.1|DBIA
OG0010619	LOC117903507|XP_034671481.1|DSUB	LOC108035479|XP_016966619.1|DBIA
OG0010621	LOC117903356|XP_034671200.1|DSUB	LOC108032822|XP_016962326.1|DBIA
OG0010622	LOC117895988|XP_034659864.1|DSUB	LOC108026176|XP_016952440.1|DBIA
OG0010624	LOC117896916|XP_034661346.1|DSUB	LOC108031337|XP_016960089.1|DBIA
OG0010626	LOC117897695|XP_034662607.1|DSUB	LOC108027080|XP_016953784.1|DBIA
OG0010628	LOC117896057|XP_034659961.1|DSUB	LOC108024929|XP_016950616.1|DBIA
OG0010629	LOC117896677|XP_034661013.1|DSUB	LOC108032045|XP_016961347.1|DBIA
OG0010630	LOC117899124|XP_034664808.1|DSUB	LOC108032072|XP_016961381.1|DBIA
OG0010632	LOC117890660|XP_034651524.1|DSUB	LOC108036173|XP_016967652.1|DBIA
OG0010633	LOC117891067|XP_034652131.1|DSUB	LOC108030074|XP_016958164.1|DBIA
OG0010634	LOC117891290|XP_034652574.1|DSUB	LOC108029807|XP_016957814.1|DBIA
OG0010636	LOC117890241|XP_034650878.1|DSUB	LOC108022086|XP_016946420.1|DBIA
OG0010637	LOC117900791|XP_034667162.1|DSUB	LOC108029303|XP_016956995.1|DBIA
OG0010639	LOC117903070|XP_034670730.1|DSUB	LOC108033031|XP_016962646.1|DBIA
OG0010640	LOC117903098|XP_034670801.1|DSUB	LOC108033022|XP_016962639.1|DBIA
OG0010641	LOC117895561|XP_034659167.1|DSUB	LOC108033223|XP_016962976.1|DBIA
OG0010642	LOC117899051|XP_034664709.1|DSUB	LOC108025947|XP_016952133.1|DBIA
OG0010643	LOC117903782|XP_034672098.1|DSUB	LOC108023216|XP_016947975.1|DBIA
OG0010644	LOC117902536|XP_034669859.1|DSUB	LOC108023336|XP_016948152.1|DBIA
OG0010645	LOC117903753|XP_034672054.1|DSUB	LOC108024634|XP_016950167.1|DBIA
OG0010646	LOC117894546|XP_034657558.1|DSUB	LOC108035029|XP_016965863.1|DBIA
OG0010647	LOC117894429|XP_034657382.1|DSUB	LOC108028282|XP_016955475.1|DBIA
OG0010648	LOC117893201|XP_034655606.1|DSUB	LOC108028608|XP_016956018.1|DBIA
OG0010651	LOC117894544|XP_034657555.1|DSUB	LOC108035028|XP_016965862.1|DBIA
OG0010653	LOC117896036|XP_034659936.1|DSUB	LOC108026098|XP_016952286.1|DBIA
OG0010655	LOC117894725|XP_034657804.1|DSUB	LOC108030681|XP_016959203.1|DBIA
OG0010657	LOC117901627|XP_034668351.1|DSUB	LOC108026505|XP_016952943.1|DBIA
OG0010658	LOC117903742|XP_034672003.1|DSUB	LOC108024293|XP_016949682.1|DBIA
OG0010659	LOC117903159|XP_034670889.1|DSUB	LOC108021878|XP_016946161.1|DBIA
OG0010660	LOC117901686|XP_034668424.1|DSUB	LOC108021889|XP_016946171.1|DBIA
OG0010661	LOC117899205|XP_034665005.1|DSUB	LOC108024114|XP_016949383.1|DBIA
OG0010662	LOC117903352|XP_034671194.1|DSUB	LOC108024250|XP_016949622.1|DBIA
OG0010663	LOC117903802|XP_034672128.1|DSUB	LOC108027539|XP_016954473.1|DBIA
OG0010664	LOC117903208|XP_034670986.1|DSUB	LOC108024435|XP_016949841.1|DBIA
OG0010665	LOC117893263|XP_034655725.1|DSUB	LOC108033013|XP_016962629.1|DBIA
OG0010666	LOC117890576|XP_034651408.1|DSUB	LOC108024113|XP_016949381.1|DBIA
OG0010667	LOC117893780|XP_034656416.1|DSUB	LOC108023935|XP_016949110.1|DBIA
OG0010668	LOC117903088|XP_034670787.1|DSUB	LOC108024480|XP_016949889.1|DBIA
OG0010669	LOC117903817|XP_034672148.1|DSUB	LOC108023782|XP_016948910.1|DBIA
OG0010670	LOC117893162|XP_034655532.1|DSUB	LOC108025658|XP_016951686.1|DBIA
OG0010671	LOC117893150|XP_034655506.1|DSUB	LOC108025671|XP_016951698.1|DBIA
OG0010672	LOC117903220|XP_034671011.1|DSUB	LOC108034490|XP_016964883.1|DBIA
OG0010673	LOC117901216|XP_034667777.1|DSUB	LOC108033187|XP_016962918.1|DBIA
OG0010674	LOC117903271|XP_034671065.1|DSUB	LOC108024212|XP_016949560.1|DBIA
OG0010675	LOC117894952|XP_034658174.1|DSUB	LOC108023180|XP_016947910.1|DBIA
OG0010676	LOC117898924|XP_034664528.1|DSUB	LOC108027586|XP_016954589.1|DBIA
OG0010677	LOC117903301|XP_034671125.1|DSUB	LOC108025750|XP_016951834.1|DBIA
OG0010678	LOC117894895|XP_034658078.1|DSUB	LOC108035798|XP_016967029.1|DBIA
OG0010679	LOC117902504|XP_034669823.1|DSUB	LOC108023201|XP_016947950.1|DBIA
OG0010681	LOC117894770|XP_034657886.1|DSUB	LOC108022004|XP_016946332.1|DBIA
OG0010682	LOC117903244|XP_034671037.1|DSUB	LOC108021987|XP_016946316.1|DBIA
OG0010684	LOC117900520|XP_034666806.1|DSUB	LOC108029024|XP_016956559.1|DBIA
OG0010685	LOC117900483|XP_034666758.1|DSUB	LOC108033434|XP_016963247.1|DBIA
OG0010686	LOC117900780|XP_034667152.1|DSUB	LOC108032479|XP_016961791.1|DBIA
OG0010687	LOC117901311|XP_034667911.1|DSUB	LOC108033667|XP_016963597.1|DBIA
OG0010688	LOC117902387|XP_034669599.1|DSUB	LOC108034154|XP_016964443.1|DBIA
OG0010689	LOC117901693|XP_034668445.1|DSUB	LOC108033605|XP_016963447.1|DBIA
OG0010690	LOC117901757|XP_034668535.1|DSUB	LOC108034313|XP_016964671.1|DBIA
OG0010691	LOC117900286|XP_034666488.1|DSUB	LOC108033842|XP_016963958.1|DBIA
OG0010692	LOC117900282|XP_034666486.1|DSUB	LOC108033840|XP_016963955.1|DBIA
OG0010693	LOC117900692|XP_034667035.1|DSUB	LOC108033735|XP_016963776.1|DBIA
OG0010694	LOC117900016|XP_034666093.1|DSUB	LOC108036718|XP_016968507.1|DBIA
OG0010695	LOC117900582|XP_034666883.1|DSUB	LOC108036719|XP_016968508.1|DBIA
OG0010696	LOC117900756|XP_034667129.1|DSUB	LOC108032493|XP_016961803.1|DBIA
OG0010697	LOC117902599|XP_034669999.1|DSUB	LOC108034055|XP_016964299.1|DBIA, LOC108033253|XP_016963007.1|DBIA
OG0010698	LOC117902613|XP_034670016.1|DSUB	LOC108033715|XP_016963737.1|DBIA
OG0010699	LOC117902341|XP_034669531.1|DSUB	LOC108033514|XP_016963346.1|DBIA
OG0010700	LOC117900862|XP_034667275.1|DSUB	LOC108032439|XP_016961751.1|DBIA
OG0010701	LOC117901975|XP_034668870.1|DSUB	LOC108027731|XP_016954772.1|DBIA
OG0010702	LOC117900390|XP_034666634.1|DSUB	LOC108028967|XP_016956496.1|DBIA
OG0010703	LOC117900732|XP_034667097.1|DSUB	LOC108029224|XP_016956907.1|DBIA
OG0010704	LOC117900581|XP_034666881.1|DSUB	LOC108029039|XP_016956579.1|DBIA
OG0010705	LOC117893798|XP_034656434.1|DSUB	LOC108034689|XP_016965119.1|DBIA
OG0010706	LOC117895443|XP_034658999.1|DSUB	LOC108035240|XP_016966262.1|DBIA
OG0010707	LOC117892955|XP_034655179.1|DSUB	LOC108034692|XP_016965122.1|DBIA
OG0010708	LOC117893392|XP_034655880.1|DSUB	LOC108034974|XP_016965777.1|DBIA
OG0010709	LOC117893871|XP_034656534.1|DSUB	LOC108034651|XP_016965079.1|DBIA
OG0010710	LOC117893828|XP_034656476.1|DSUB	LOC108034737|XP_016965166.1|DBIA
OG0010711	LOC117898778|XP_034664305.1|DSUB	LOC108027104|XP_016953811.1|DBIA
OG0010712	LOC117895389|XP_034658904.1|DSUB	LOC108029376|XP_016957096.1|DBIA
OG0010713	LOC117895791|XP_034659584.1|DSUB	LOC108028595|XP_016955999.1|DBIA
OG0010714	LOC117894945|XP_034658159.1|DSUB	LOC108028664|XP_016956084.1|DBIA
OG0010715	LOC117895314|XP_034658766.1|DSUB	LOC108028490|XP_016955849.1|DBIA
OG0010716	LOC117893677|XP_034656256.1|DSUB	LOC108030909|XP_016959583.1|DBIA
OG0010717	LOC117893178|XP_034655560.1|DSUB	LOC108030599|XP_016959069.1|DBIA
OG0010718	LOC117893868|XP_034656532.1|DSUB	LOC108035656|XP_016966852.1|DBIA
OG0010719	LOC117896155|XP_034660125.1|DSUB	LOC108027103|XP_016953809.1|DBIA
OG0010720	LOC117893587|XP_034656150.1|DSUB	LOC108030696|XP_016959222.1|DBIA
OG0010721	LOC117895558|XP_034659158.1|DSUB	LOC108030658|XP_016959169.1|DBIA
OG0010722	LOC117891558|XP_034652969.1|DSUB	LOC108026636|XP_016953146.1|DBIA
OG0010723	LOC117894029|XP_034656759.1|DSUB	LOC108030779|XP_016959320.1|DBIA
OG0010724	LOC117889826|XP_034650197.1|DSUB	LOC108022399|XP_016946773.1|DBIA
OG0010725	LOC117889849|XP_034650234.1|DSUB	LOC108022313|XP_016946662.1|DBIA
OG0010726	LOC117890612|XP_034651443.1|DSUB	LOC108036304|XP_016967804.1|DBIA
OG0010727	LOC117890157|XP_034650741.1|DSUB	LOC108029912|XP_016957894.1|DBIA
OG0010728	LOC117890399|XP_034651095.1|DSUB	LOC108029966|XP_016957958.1|DBIA
OG0010729	LOC117892411|XP_034654532.1|DSUB	LOC108030053|XP_016958119.1|DBIA
OG0010730	LOC117890555|XP_034651377.1|DSUB	LOC108022383|XP_016946754.1|DBIA
OG0010731	LOC117889881|XP_034650281.1|DSUB	LOC108029404|XP_016957126.1|DBIA
OG0010732	LOC117892383|XP_034654485.1|DSUB	LOC108023040|XP_016947770.1|DBIA
OG0010734	LOC117891016|XP_034652065.1|DSUB	LOC108022294|XP_016946642.1|DBIA
OG0010735	LOC117890203|XP_034650801.1|DSUB	LOC108023092|XP_016947841.1|DBIA
OG0010736	LOC117890265|XP_034650915.1|DSUB	LOC108035471|XP_016966612.1|DBIA
OG0010737	LOC117892596|XP_034654825.1|DSUB	LOC108035409|XP_016966521.1|DBIA
OG0010738	LOC117899305|XP_034665121.1|DSUB	LOC108031773|XP_016960969.1|DBIA
OG0010739	LOC117897099|XP_034661633.1|DSUB	LOC108031503|XP_016960495.1|DBIA
OG0010740	LOC117896632|XP_034660966.1|DSUB	LOC108032864|XP_016962353.1|DBIA
OG0010741	LOC117898055|XP_034663109.1|DSUB	LOC108032157|XP_016961491.1|DBIA
OG0010742	LOC117897990|XP_034663006.1|DSUB	LOC108023527|XP_016948581.1|DBIA
OG0010743	LOC117898402|XP_034663654.1|DSUB	LOC108031242|XP_016959967.1|DBIA
OG0010744	LOC117897910|XP_034662879.1|DSUB	LOC108027426|XP_016954363.1|DBIA
OG0010745	LOC117895979|XP_034659832.1|DSUB	LOC108026279|XP_016952633.1|DBIA
OG0010746	LOC117899235|XP_034665000.1|DSUB	LOC108031951|XP_016961226.1|DBIA
OG0010747	LOC117896034|XP_034659934.1|DSUB	LOC108025979|XP_016952161.1|DBIA
OG0010748	LOC117899134|XP_034664824.1|DSUB	LOC108023721|XP_016948847.1|DBIA
