Orthogroup	DSUB.longest_only	DSUP.longest_only
OG0007407	LOC117902647|XP_034670063.1|DSUB	LOC119548771|XP_037712242.1|DSUP
OG0007408	LOC117892934|XP_034655143.1|DSUB	LOC119552839|XP_037718629.1|DSUP
OG0007409	LOC117901345|XP_034667947.1|DSUB	LOC119546471|XP_037708683.1|DSUP
OG0007410	LOC117903688|XP_034671918.1|DSUB	LOC119556088|XP_037723869.1|DSUP
OG0007411	LOC117903047|XP_034670677.1|DSUB	LOC119556366|XP_037724460.1|DSUP
OG0007412	LOC117898967|XP_034664638.1|DSUB	LOC119557959|XP_037726928.1|DSUP
OG0007413	LOC117890487|XP_034651266.1|DSUB	LOC119551622|XP_037716973.1|DSUP
OG0007414	LOC117902412|XP_034669645.1|DSUB	LOC119556038|XP_037723753.1|DSUP
OG0007415	LOC117899069|XP_034664730.1|DSUB	LOC119557202|XP_037725785.1|DSUP
OG0007416	LOC117903146|XP_034670876.1|DSUB	LOC119556670|XP_037724957.1|DSUP
OG0007417	LOC117899125|XP_034664812.1|DSUB	LOC119556154|XP_037723983.1|DSUP
OG0007418	LOC117892252|XP_034654254.1|DSUB	LOC119550508|XP_037715141.1|DSUP
OG0007419	LOC117898201|XP_034663312.1|DSUB	LOC119549329|XP_037713238.1|DSUP
OG0007420	LOC117890776|XP_034651737.1|DSUB	LOC119551293|XP_037716500.1|DSUP
OG0007421	LOC117903569|XP_034671667.1|DSUB	LOC119555851|XP_037723410.1|DSUP
OG0007422	LOC117900420|XP_034666676.1|DSUB	LOC119556441|XP_037724603.1|DSUP
OG0007423	LOC117903401|XP_034671287.1|DSUB	LOC119555815|XP_037723361.1|DSUP
OG0007424	LOC117895514|XP_034659110.1|DSUB	LOC119552660|XP_037718294.1|DSUP
OG0007425	LOC117893839|XP_034656495.1|DSUB	LOC119553435|XP_037719752.1|DSUP
OG0007426	LOC117889619|XP_034649944.1|DSUB	LOC119558250|XP_037727504.1|DSUP
OG0007427	LOC117903727|XP_034671970.1|DSUB	LOC119556583|XP_037724811.1|DSUP
OG0007428	LOC117903624|XP_034671773.1|DSUB	LOC119558299|XP_037727619.1|DSUP
OG0007429	LOC117891369|XP_034652697.1|DSUB	LOC119551946|XP_037717564.1|DSUP
OG0007430	LOC117895289|XP_034658725.1|DSUB	LOC119553013|XP_037718986.1|DSUP
OG0007431	LOC117900731|XP_034667096.1|DSUB	LOC119547901|XP_037710866.1|DSUP
OG0007432	LOC117895617|XP_034659258.1|DSUB	LOC119554843|XP_037721847.1|DSUP
OG0007433	LOC117894399|XP_034657301.1|DSUB	LOC119556465|XP_037724640.1|DSUP
OG0007434	LOC117895478|XP_034659046.1|DSUB	LOC119552845|XP_037718641.1|DSUP
OG0007435	LOC117895072|XP_034658349.1|DSUB	LOC119554266|XP_037721038.1|DSUP
OG0007436	LOC117895214|XP_034658596.1|DSUB	LOC119553344|XP_037719608.1|DSUP
OG0007437	LOC117894162|XP_034656954.1|DSUB	LOC119554556|XP_037721454.1|DSUP
OG0007438	LOC117894971|XP_034658198.1|DSUB	LOC119554987|XP_037722050.1|DSUP
OG0007439	LOC117903149|XP_034670877.1|DSUB	LOC119561076|XP_037730861.1|DSUP
OG0007440	LOC117903773|XP_034672081.1|DSUB	LOC119558263|XP_037727541.1|DSUP
OG0007441	LOC117891752|XP_034653255.1|DSUB	LOC119550499|XP_037715119.1|DSUP
OG0007442	LOC117897349|XP_034662020.1|DSUB	LOC119563201|XP_037732419.1|DSUP
OG0007443	LOC117891214|XP_034652447.1|DSUB	LOC119549191|XP_037712947.1|DSUP
OG0007444	LOC117891915|XP_034653629.1|DSUB	LOC119549034|XP_037712645.1|DSUP
OG0007445	LOC117891913|XP_034653627.1|DSUB	LOC119549032|XP_037712644.1|DSUP
OG0007446	LOC117900562|XP_034666861.1|DSUB	LOC119547003|XP_037709598.1|DSUP
OG0007447	LOC117900492|XP_034666774.1|DSUB	LOC119548320|XP_037711428.1|DSUP
OG0007448	LOC117890360|XP_034651045.1|DSUB	LOC119550972|XP_037715935.1|DSUP
OG0007449	LOC117895035|XP_034658299.1|DSUB	LOC119554873|XP_037721886.1|DSUP
OG0007450	LOC117900111|XP_034666226.1|DSUB	LOC119548816|XP_037712337.1|DSUP
OG0007451	LOC117895825|XP_034659653.1|DSUB	LOC119555457|XP_037722786.1|DSUP
OG0007452	LOC117895823|XP_034659651.1|DSUB	LOC119555451|XP_037722755.1|DSUP
OG0007453	LOC117895413|XP_034658936.1|DSUB	LOC119553999|XP_037720634.1|DSUP
OG0007454	LOC117895654|XP_034659357.1|DSUB	LOC119555607|XP_037723032.1|DSUP
OG0007455	LOC117890914|XP_034651920.1|DSUB	LOC119551031|XP_037716020.1|DSUP
OG0007456	LOC117889595|XP_034649896.1|DSUB	LOC119558312|XP_037727645.1|DSUP
OG0007457	LOC117894698|XP_034657769.1|DSUB	LOC119552498|XP_037718030.1|DSUP
OG0007458	LOC117900655|XP_034666980.1|DSUB	LOC119562425|XP_037731541.1|DSUP
OG0007459	LOC117897521|XP_034662328.1|DSUB	LOC119545720|XP_037707463.1|DSUP
OG0007460	LOC117892226|XP_034654220.1|DSUB	LOC119550939|XP_037715892.1|DSUP
OG0007461	LOC117894744|XP_034657837.1|DSUB	LOC119552723|XP_037718401.1|DSUP
OG0007462	LOC117894767|XP_034657876.1|DSUB	LOC119555036|XP_037722111.1|DSUP
OG0007463	LOC117894780|XP_034657896.1|DSUB	LOC119555540|XP_037722901.1|DSUP
OG0007464	LOC117894746|XP_034657848.1|DSUB	LOC119555587|XP_037722988.1|DSUP
OG0007465	LOC117895744|XP_034659503.1|DSUB	LOC119553542|XP_037719908.1|DSUP
OG0007466	LOC117892423|XP_034654546.1|DSUB	LOC119549171|XP_037712899.1|DSUP
OG0007467	LOC117892330|XP_034654374.1|DSUB	LOC119551395|XP_037716649.1|DSUP
OG0007468	LOC117892128|XP_034654050.1|DSUB	LOC119551993|XP_037717641.1|DSUP
OG0007469	LOC117895887|XP_034659782.1|DSUB	LOC119553177|XP_037719345.1|DSUP
OG0007470	LOC117902598|XP_034669997.1|DSUB	LOC119546329|XP_037708457.1|DSUP
OG0007471	LOC117889953|XP_034650399.1|DSUB	LOC119551972|XP_037717614.1|DSUP
OG0007472	LOC117901294|XP_034667883.1|DSUB	LOC119557580|XP_037726309.1|DSUP
OG0007473	LOC117894695|XP_034657767.1|DSUB	LOC119555118|XP_037722270.1|DSUP
OG0007474	LOC117890006|XP_034650487.1|DSUB	LOC119550513|XP_037715147.1|DSUP
OG0007475	LOC117893748|XP_034656375.1|DSUB	LOC119553600|XP_037719984.1|DSUP
OG0007476	LOC117903117|XP_034670835.1|DSUB	LOC119556807|XP_037725187.1|DSUP
OG0007477	LOC117903102|XP_034670806.1|DSUB	LOC119556805|XP_037725176.1|DSUP
OG0007478	LOC117901183|XP_034667727.1|DSUB	LOC119547391|XP_037710167.1|DSUP
OG0007479	LOC117891924|XP_034653650.1|DSUB	LOC119557665|XP_037726454.1|DSUP
OG0007480	LOC117897962|XP_034662961.1|DSUB	LOC119563401|XP_037732689.1|DSUP
OG0007481	LOC117895730|XP_034659476.1|DSUB	LOC119555155|XP_037722311.1|DSUP
OG0007482	LOC117902811|XP_034670326.1|DSUB	LOC119546808|XP_037709316.1|DSUP
OG0007483	LOC117890126|XP_034650699.1|DSUB	LOC119550884|XP_037715799.1|DSUP
OG0007484	LOC117903539|XP_034671617.1|DSUB	LOC119556711|XP_037725037.1|DSUP
OG0007485	LOC117903074|XP_034670750.1|DSUB	LOC119556207|XP_037724094.1|DSUP
OG0007486	LOC117903216|XP_034671008.1|DSUB	LOC119557504|XP_037726205.1|DSUP
OG0007487	LOC117902933|XP_034670427.1|DSUB	LOC119563224|XP_037732458.1|DSUP
OG0007488	LOC117894246|XP_034657076.1|DSUB	LOC119554119|XP_037720816.1|DSUP
OG0007489	LOC117899098|XP_034664767.1|DSUB	LOC119553010|XP_037718982.1|DSUP
OG0007490	LOC117893092|XP_034655414.1|DSUB	LOC119556907|XP_037725322.1|DSUP
OG0007491	LOC117902202|XP_034669392.1|DSUB	LOC119557576|XP_037726301.1|DSUP
OG0007492	LOC117891930|XP_034653656.1|DSUB	LOC119550481|XP_037715098.1|DSUP
OG0007493	LOC117899092|XP_034664763.1|DSUB	LOC119557349|XP_037726014.1|DSUP
OG0007494	LOC117901472|XP_034668126.1|DSUB	LOC119548244|XP_037711312.1|DSUP
OG0007495	LOC117903454|XP_034671380.1|DSUB	LOC119557831|XP_037726719.1|DSUP
OG0007496	LOC117894117|XP_034656887.1|DSUB	LOC119554591|XP_037721502.1|DSUP
OG0007497	LOC117895447|XP_034659005.1|DSUB	LOC119553213|XP_037719398.1|DSUP
OG0007498	LOC117894870|XP_034658021.1|DSUB	LOC119552754|XP_037718473.1|DSUP
OG0007499	LOC117893527|XP_034656061.1|DSUB	LOC119555654|XP_037723161.1|DSUP
OG0007500	LOC117895773|XP_034659560.1|DSUB	LOC119555655|XP_037723164.1|DSUP
OG0007501	LOC117895349|XP_034658821.1|DSUB	LOC119553730|XP_037720246.1|DSUP
OG0007502	LOC117892595|XP_034654824.1|DSUB	LOC119563367|XP_037732646.1|DSUP
OG0007503	LOC117901103|XP_034667625.1|DSUB	LOC119547388|XP_037710164.1|DSUP
OG0007504	LOC117895217|XP_034658600.1|DSUB	LOC119553440|XP_037719758.1|DSUP
OG0007505	LOC117895738|XP_034659496.1|DSUB	LOC119554327|XP_037721120.1|DSUP
OG0007506	LOC117895740|XP_034659498.1|DSUB	LOC119553319|XP_037719577.1|DSUP
OG0007507	LOC117900437|XP_034666697.1|DSUB	LOC119546517|XP_037708774.1|DSUP
OG0007508	LOC117901638|XP_034668359.1|DSUB	LOC119547466|XP_037710279.1|DSUP
OG0007509	LOC117902241|XP_034669377.1|DSUB	LOC119546251|XP_037708333.1|DSUP
OG0007511	LOC117901887|XP_034668740.1|DSUB	LOC119546194|XP_037708247.1|DSUP
OG0007512	LOC117896723|XP_034661076.1|DSUB	LOC119559818|XP_037728836.1|DSUP
OG0007513	LOC117902483|XP_034669785.1|DSUB	LOC119548210|XP_037711272.1|DSUP
OG0007514	LOC117893551|XP_034656092.1|DSUB	LOC119555240|XP_037722447.1|DSUP
OG0007515	LOC117900239|XP_034666419.1|DSUB	LOC119548549|XP_037711773.1|DSUP
OG0007516	LOC117900095|XP_034666206.1|DSUB	LOC119548812|XP_037712331.1|DSUP
OG0007517	LOC117894245|XP_034657075.1|DSUB	LOC119552655|XP_037718285.1|DSUP
OG0007518	LOC117890364|XP_034651048.1|DSUB	LOC119549969|XP_037714292.1|DSUP
OG0007519	LOC117891692|XP_034653167.1|DSUB	LOC119550491|XP_037715110.1|DSUP
OG0007520	LOC117900558|XP_034666859.1|DSUB	LOC119557667|XP_037726459.1|DSUP
OG0007521	LOC117903119|XP_034670837.1|DSUB	LOC119555915|XP_037723541.1|DSUP
OG0007522	LOC117897748|XP_034662682.1|DSUB	LOC119558081|XP_037727191.1|DSUP
OG0007523	LOC117892188|XP_034654166.1|DSUB	LOC119550563|XP_037715280.1|DSUP
OG0007524	LOC117902431|XP_034669694.1|DSUB	LOC119546472|XP_037708684.1|DSUP
OG0007525	LOC117901521|XP_034668189.1|DSUB	LOC119548490|XP_037711693.1|DSUP
OG0007526	LOC117897534|XP_034662346.1|DSUB	LOC119561980|XP_037731303.1|DSUP
OG0007527	LOC117895134|XP_034658445.1|DSUB	LOC119555382|XP_037722654.1|DSUP
OG0007528	LOC117891455|XP_034652828.1|DSUB	LOC119559457|XP_037728488.1|DSUP
OG0007529	LOC117892227|XP_034654221.1|DSUB	LOC119550106|XP_037714515.1|DSUP
OG0007530	LOC117898622|XP_034664069.1|DSUB	LOC119563254|XP_037732496.1|DSUP
OG0007531	LOC117891760|XP_034653266.1|DSUB	LOC119559399|XP_037728391.1|DSUP
OG0007532	LOC117891745|XP_034653241.1|DSUB	LOC119551408|XP_037716676.1|DSUP
OG0007533	LOC117893130|XP_034655471.1|DSUB	LOC119552977|XP_037718920.1|DSUP
OG0007534	LOC117894601|XP_034657641.1|DSUB	LOC119554942|XP_037721980.1|DSUP
OG0007535	LOC117894982|XP_034658217.1|DSUB	LOC119553930|XP_037720546.1|DSUP
OG0007536	LOC117896243|XP_034660291.1|DSUB	LOC119545698|XP_037707382.1|DSUP
OG0007537	LOC117894979|XP_034658210.1|DSUB	LOC119555568|XP_037722947.1|DSUP
OG0007538	LOC117894981|XP_034658212.1|DSUB	LOC119553171|XP_037719335.1|DSUP
OG0007539	LOC117900256|XP_034666446.1|DSUB	LOC119546735|XP_037709158.1|DSUP
OG0007540	LOC117898385|XP_034663631.1|DSUB	LOC119548534|XP_037711759.1|DSUP
OG0007541	LOC117892478|XP_034654623.1|DSUB	LOC119559370|XP_037728336.1|DSUP
OG0007542	LOC117890111|XP_034650671.1|DSUB	LOC119549678|XP_037713809.1|DSUP
OG0007543	LOC117902970|XP_034670515.1|DSUB	LOC119563151|XP_037732341.1|DSUP
OG0007544	LOC117894238|XP_034657049.1|DSUB	LOC119554038|XP_037720693.1|DSUP
OG0007545	LOC117902319|XP_034669498.1|DSUB	LOC119547868|XP_037710831.1|DSUP
OG0007546	LOC117898748|XP_034664260.1|DSUB	LOC119562912|XP_037731984.1|DSUP
OG0007547	LOC117890513|XP_034651307.1|DSUB	LOC119550376|XP_037714951.1|DSUP
OG0007548	LOC117895691|XP_034659425.1|DSUB	LOC119553358|XP_037719628.1|DSUP
OG0007549	LOC117895688|XP_034659412.1|DSUB	LOC119553951|XP_037720573.1|DSUP
OG0007550	LOC117893617|XP_034656184.1|DSUB	LOC119553042|XP_037719035.1|DSUP
OG0007551	LOC117890974|XP_034652002.1|DSUB	LOC119550743|XP_037715587.1|DSUP
OG0007552	LOC117900822|XP_034667220.1|DSUB	LOC119546877|XP_037709413.1|DSUP
OG0007553	LOC117900031|XP_034666109.1|DSUB	LOC119547129|XP_037709770.1|DSUP
OG0007554	LOC117894105|XP_034656872.1|DSUB	LOC119552571|XP_037718123.1|DSUP
OG0007555	LOC117892433|XP_034654562.1|DSUB	LOC119552100|XP_037717811.1|DSUP
OG0007556	LOC117890104|XP_034650661.1|DSUB	LOC119551466|XP_037716747.1|DSUP
OG0007557	LOC117890103|XP_034650658.1|DSUB	LOC119550546|XP_037715204.1|DSUP
OG0007558	LOC117891162|XP_034652368.1|DSUB	LOC119549760|XP_037713931.1|DSUP
OG0007559	LOC117900644|XP_034666966.1|DSUB	LOC119548126|XP_037711151.1|DSUP
OG0007560	LOC117894080|XP_034656833.1|DSUB	LOC119553406|XP_037719707.1|DSUP
OG0007561	LOC117895722|XP_034659470.1|DSUB	LOC119553049|XP_037719087.1|DSUP
OG0007562	LOC117893419|XP_034655923.1|DSUB	LOC119552792|XP_037718551.1|DSUP
OG0007563	LOC117892900|XP_034655091.1|DSUB	LOC119554185|XP_037720907.1|DSUP
OG0007564	LOC117893372|XP_034655856.1|DSUB	LOC119554064|XP_037720733.1|DSUP
OG0007565	LOC117899195|XP_034664952.1|DSUB	LOC119546703|XP_037709114.1|DSUP
OG0007566	LOC117891049|XP_034652113.1|DSUB	LOC119549157|XP_037712871.1|DSUP
OG0007567	LOC117896292|XP_034660401.1|DSUB	LOC119546836|XP_037709361.1|DSUP
OG0007568	LOC117891002|XP_034652050.1|DSUB	LOC119549841|XP_037714061.1|DSUP
OG0007569	LOC117890314|XP_034650992.1|DSUB	LOC119550020|XP_037714372.1|DSUP
OG0007570	LOC117891000|XP_034652045.1|DSUB	LOC119549839|XP_037714059.1|DSUP
OG0007571	LOC117891247|XP_034652484.1|DSUB	LOC119549523|XP_037713566.1|DSUP
OG0007572	LOC117900105|XP_034666219.1|DSUB	LOC119548815|XP_037712336.1|DSUP
OG0007573	LOC117890195|XP_034650791.1|DSUB	LOC119548994|XP_037712529.1|DSUP
OG0007574	LOC117892048|XP_034653864.1|DSUB	LOC119552010|XP_037717668.1|DSUP
OG0007575	LOC117890456|XP_034651190.1|DSUB	LOC119550464|XP_037715078.1|DSUP
OG0007576	LOC117891633|XP_034653071.1|DSUB	LOC119557659|XP_037726442.1|DSUP
OG0007577	LOC117903505|XP_034671476.1|DSUB	LOC119556677|XP_037724970.1|DSUP
OG0007578	LOC117900557|XP_034666852.1|DSUB	LOC119548717|XP_037712117.1|DSUP
OG0007579	LOC117890478|XP_034651235.1|DSUB	LOC119550896|XP_037715814.1|DSUP
OG0007580	LOC117893179|XP_034655562.1|DSUB	LOC119554373|XP_037721180.1|DSUP
OG0007581	LOC117900414|XP_034666663.1|DSUB	LOC119546614|XP_037708979.1|DSUP
OG0007582	LOC117896010|XP_034659898.1|DSUB	LOC119558795|XP_037727995.1|DSUP
OG0007583	LOC117892014|XP_034653797.1|DSUB	LOC119550351|XP_037714901.1|DSUP
OG0007584	LOC117902579|XP_034669968.1|DSUB	LOC119557588|XP_037726316.1|DSUP
OG0007585	LOC117894781|XP_034657897.1|DSUB	LOC119554035|XP_037720685.1|DSUP
OG0007586	LOC117902103|XP_034669098.1|DSUB	LOC119547615|XP_037710467.1|DSUP
OG0007587	LOC117891768|XP_034653305.1|DSUB	LOC119549424|XP_037713431.1|DSUP
OG0007588	LOC117900075|XP_034666170.1|DSUB	LOC119562358|XP_037731449.1|DSUP
OG0007590	LOC117895081|XP_034658367.1|DSUB	LOC119553856|XP_037720433.1|DSUP
OG0007591	LOC117891388|XP_034652720.1|DSUB	LOC119551578|XP_037716908.1|DSUP
OG0007592	LOC117891827|XP_034653459.1|DSUB	LOC119549181|XP_037712919.1|DSUP
OG0007593	LOC117903542|XP_034671621.1|DSUB	LOC119558163|XP_037727353.1|DSUP
OG0007594	LOC117891391|XP_034652725.1|DSUB	LOC119549769|XP_037713955.1|DSUP
OG0007595	LOC117891305|XP_034652604.1|DSUB	LOC119551702|XP_037717103.1|DSUP
OG0007596	LOC117895809|XP_034659626.1|DSUB	LOC119553775|XP_037720310.1|DSUP
OG0007597	LOC117895100|XP_034658388.1|DSUB	LOC119554923|XP_037721956.1|DSUP
OG0007598	LOC117890464|XP_034651210.1|DSUB	LOC119550559|XP_037715275.1|DSUP
OG0007599	LOC117894412|XP_034657313.1|DSUB	LOC119554285|XP_037721068.1|DSUP
OG0007600	LOC117895757|XP_034659521.1|DSUB	LOC119552647|XP_037718272.1|DSUP
OG0007601	LOC117895556|XP_034659154.1|DSUB	LOC119553375|XP_037719653.1|DSUP
OG0007602	LOC117894557|XP_034657572.1|DSUB	LOC119553640|XP_037720046.1|DSUP
OG0007603	LOC117894079|XP_034656832.1|DSUB	LOC119553639|XP_037720042.1|DSUP
OG0007604	LOC117892910|XP_034655112.1|DSUB	LOC119555549|XP_037722916.1|DSUP
OG0007605	LOC117895423|XP_034658954.1|DSUB	LOC119554509|XP_037721375.1|DSUP
OG0007606	LOC117895033|XP_034658295.1|DSUB	LOC119552499|XP_037718031.1|DSUP
OG0007607	LOC117896955|XP_034661389.1|DSUB	LOC119545833|XP_037707675.1|DSUP
OG0007608	LOC117894651|XP_034657715.1|DSUB	LOC119554790|XP_037721765.1|DSUP
OG0007609	LOC117891377|XP_034652709.1|DSUB	LOC119556567|XP_037724794.1|DSUP
OG0007610	LOC117890161|XP_034650746.1|DSUB	LOC119550060|XP_037714448.1|DSUP
OG0007611	LOC117902983|XP_034670561.1|DSUB	LOC119550109|XP_037714559.1|DSUP
OG0007612	LOC117891018|XP_034652068.1|DSUB	LOC119549627|XP_037713737.1|DSUP
OG0007613	LOC117891700|XP_034653183.1|DSUB	LOC119551096|XP_037716203.1|DSUP
OG0007614	LOC117894882|XP_034658049.1|DSUB	LOC119553191|XP_037719369.1|DSUP
OG0007615	LOC117894485|XP_034657483.1|DSUB	LOC119555391|XP_037722665.1|DSUP
OG0007616	LOC117896291|XP_034660400.1|DSUB	LOC119545803|XP_037707615.1|DSUP
OG0007617	LOC117895652|XP_034659350.1|DSUB	LOC119555455|XP_037722783.1|DSUP
OG0007618	LOC117893628|XP_034656201.1|DSUB	LOC119553764|XP_037720299.1|DSUP
OG0007619	LOC117894324|XP_034657196.1|DSUB	LOC119552790|XP_037718545.1|DSUP
OG0007620	LOC117895483|XP_034659057.1|DSUB	LOC119554188|XP_037720911.1|DSUP
OG0007621	LOC117891978|XP_034653744.1|DSUB	LOC119551642|XP_037717000.1|DSUP
OG0007622	LOC117893157|XP_034655510.1|DSUB	LOC119555006|XP_037722075.1|DSUP
OG0007623	LOC117894745|XP_034657838.1|DSUB	LOC119555640|XP_037723095.1|DSUP
OG0007624	LOC117894672|XP_034657741.1|DSUB	LOC119553491|XP_037719827.1|DSUP
OG0007625	LOC117895412|XP_034658935.1|DSUB	LOC119555639|XP_037723088.1|DSUP
OG0007626	LOC117895142|XP_034658459.1|DSUB	LOC119553846|XP_037720418.1|DSUP
OG0007627	LOC117895140|XP_034658455.1|DSUB	LOC119552938|XP_037718819.1|DSUP
OG0007628	LOC117902910|XP_034670361.1|DSUB	LOC119555889|XP_037723525.1|DSUP
OG0007629	LOC117895330|XP_034658793.1|DSUB	LOC119553135|XP_037719255.1|DSUP
OG0007630	LOC117896911|XP_034661338.1|DSUB	LOC119560235|XP_037729525.1|DSUP
OG0007631	LOC117898736|XP_034664247.1|DSUB	LOC119562909|XP_037731980.1|DSUP
OG0007632	LOC117892917|XP_034655123.1|DSUB	LOC119555555|XP_037722929.1|DSUP
OG0007633	LOC117902231|XP_034669356.1|DSUB	LOC119548773|XP_037712246.1|DSUP
OG0007634	LOC117898616|XP_034664059.1|DSUB	LOC119563432|XP_037732746.1|DSUP
OG0007635	LOC117902437|XP_034669711.1|DSUB	LOC119546454|XP_037708657.1|DSUP
OG0007636	LOC117894059|XP_034656803.1|DSUB	LOC119553593|XP_037719971.1|DSUP
OG0007637	LOC117900527|XP_034666817.1|DSUB	LOC119559610|XP_037728564.1|DSUP
OG0007638	LOC117901930|XP_034668793.1|DSUB	LOC119557217|XP_037725809.1|DSUP
OG0007639	LOC117898586|XP_034664025.1|DSUB	LOC119556111|XP_037723911.1|DSUP
OG0007640	LOC117890483|XP_034651246.1|DSUB	LOC119551619|XP_037716960.1|DSUP
OG0007641	LOC117899502|XP_034665443.1|DSUB	LOC119561388|XP_037730989.1|DSUP
OG0007642	LOC117890697|XP_034651596.1|DSUB	LOC119549436|XP_037713457.1|DSUP
OG0007643	LOC117897743|XP_034662674.1|DSUB	LOC119563133|XP_037732311.1|DSUP
OG0007644	LOC117899649|XP_034665719.1|DSUB	LOC119554011|XP_037720655.1|DSUP
OG0007645	LOC117896374|XP_034660541.1|DSUB	LOC119560555|XP_037729998.1|DSUP
OG0007646	LOC117903692|XP_034671921.1|DSUB, LOC117900553|XP_034666848.1|DSUB, LOC117903226|XP_034671016.1|DSUB, LOC117903222|XP_034671013.1|DSUB, LOC117903224|XP_034671015.1|DSUB, LOC117891418|XP_034652779.1|DSUB, LOC117903223|XP_034671014.1|DSUB	LOC119546694|XP_037709100.1|DSUP
OG0007647	LOC117902154|XP_034669182.1|DSUB	LOC119547192|XP_037709857.1|DSUP
OG0007648	LOC117891174|XP_034652389.1|DSUB	LOC119551326|XP_037716548.1|DSUP
OG0007649	LOC117894491|XP_034657489.1|DSUB	LOC119554524|XP_037721398.1|DSUP
OG0007650	LOC117892598|XP_034654828.1|DSUB	LOC119549793|XP_037713986.1|DSUP
OG0007651	LOC117903588|XP_034671699.1|DSUB	LOC119557632|XP_037726390.1|DSUP
OG0007652	LOC117890254|XP_034650894.1|DSUB	LOC119549449|XP_037713473.1|DSUP
OG0007653	LOC117894336|XP_034657212.1|DSUB	LOC119552923|XP_037718792.1|DSUP
OG0007654	LOC117893252|XP_034655709.1|DSUB	LOC119554085|XP_037720756.1|DSUP
OG0007655	LOC117895702|XP_034659443.1|DSUB	LOC119550583|XP_037715305.1|DSUP
OG0007656	LOC117897692|XP_034662602.1|DSUB	LOC119560667|XP_037730166.1|DSUP
OG0007657	LOC117896980|XP_034661426.1|DSUB	LOC119560268|XP_037729563.1|DSUP, LOC119560298|XP_037729597.1|DSUP
OG0007659	LOC117890175|XP_034650764.1|DSUB, LOC117892758|XP_034655074.1|DSUB, LOC117891556|XP_034652968.1|DSUB, LOC117890173|XP_034650763.1|DSUB	LOC119550496|XP_037715115.1|DSUP
OG0007660	LOC117898107|XP_034663182.1|DSUB	LOC119554747|XP_037721704.1|DSUP
OG0007661	LOC117890638|XP_034651480.1|DSUB	LOC119549999|XP_037714340.1|DSUP, LOC119551908|XP_037717450.1|DSUP
OG0007662	LOC117890577|XP_034651405.1|DSUB	LOC119550777|XP_037715635.1|DSUP, LOC119550429|XP_037715024.1|DSUP
OG0007663	LOC117889884|XP_034650285.1|DSUB	LOC119551819|XP_037717308.1|DSUP, LOC119551022|XP_037716005.1|DSUP
OG0007664	LOC117896209|XP_034660229.1|DSUB	LOC119560175|XP_037729463.1|DSUP
OG0007665	LOC117901983|XP_034668925.1|DSUB	LOC119556012|XP_037723708.1|DSUP
OG0007666	LOC117903833|XP_034672175.1|DSUB	LOC119557191|XP_037725768.1|DSUP
OG0007667	LOC117900961|XP_034667432.1|DSUB	LOC119556500|XP_037724687.1|DSUP
OG0007668	LOC117902297|XP_034669468.1|DSUB	LOC119546954|XP_037709523.1|DSUP
OG0007669	LOC117890515|XP_034651314.1|DSUB	LOC119558210|XP_037727437.1|DSUP
OG0007670	LOC117890433|XP_034651156.1|DSUB	LOC119558209|XP_037727435.1|DSUP
OG0007671	LOC117903314|XP_034671141.1|DSUB	LOC119558103|XP_037727244.1|DSUP
OG0007672	LOC117903781|XP_034672097.1|DSUB	LOC119557229|XP_037725840.1|DSUP
OG0007673	LOC117896486|XP_034660717.1|DSUB	LOC119562997|XP_037732106.1|DSUP
OG0007674	LOC117903658|XP_034671866.1|DSUB	LOC119558200|XP_037727416.1|DSUP
OG0007675	LOC117903758|XP_034672059.1|DSUB	LOC119558407|XP_037727867.1|DSUP
OG0007676	LOC117901507|XP_034668172.1|DSUB	LOC119556194|XP_037724069.1|DSUP
OG0007677	LOC117903173|XP_034670909.1|DSUB	LOC119557856|XP_037726773.1|DSUP
OG0007678	LOC117895828|XP_034659660.1|DSUB	LOC119556673|XP_037724964.1|DSUP
OG0007679	LOC117903690|XP_034671919.1|DSUB	LOC119556304|XP_037724312.1|DSUP
OG0007680	LOC117900672|XP_034667008.1|DSUB	LOC119545941|XP_037707815.1|DSUP
OG0007681	LOC117899565|XP_034665562.1|DSUB	LOC119560482|XP_037729872.1|DSUP
OG0007682	LOC117890094|XP_034650653.1|DSUB	LOC119556637|XP_037724893.1|DSUP
OG0007683	LOC117898557|XP_034663937.1|DSUB	LOC119556107|XP_037723905.1|DSUP
OG0007684	LOC117903219|XP_034671010.1|DSUB	LOC119558408|XP_037727868.1|DSUP
OG0007685	LOC117903912|XP_034672307.1|DSUB	LOC119556294|XP_037724284.1|DSUP
OG0007686	LOC117892813|XP_034655084.1|DSUB	LOC119557313|XP_037725953.1|DSUP
OG0007687	LOC117898357|XP_034663584.1|DSUB	LOC119556391|XP_037724494.1|DSUP
OG0007688	LOC117897040|XP_034661513.1|DSUB	LOC119558766|XP_037727990.1|DSUP
OG0007689	LOC117898914|XP_034664505.1|DSUB	LOC119557935|XP_037726872.1|DSUP
OG0007690	LOC117889975|XP_034650439.1|DSUB	LOC119557640|XP_037726405.1|DSUP
OG0007691	LOC117898662|XP_034664129.1|DSUB	LOC119557694|XP_037726499.1|DSUP
OG0007692	LOC117903660|XP_034671872.1|DSUB	LOC119556452|XP_037724618.1|DSUP
OG0007693	LOC117898717|XP_034664229.1|DSUB	LOC119557333|XP_037725983.1|DSUP
OG0007694	LOC117895548|XP_034659142.1|DSUB	LOC119555079|XP_037722220.1|DSUP
