Orthogroup	DSUB.longest_only	DYAK.longest_only
OG0009717	LOC117890616|XP_034651448.1|DSUB	LOC6530973|XP_002091811.2|DYAK
OG0009718	LOC117891509|XP_034652894.1|DSUB	LOC6529905|XP_002090862.1|DYAK
OG0009719	LOC117891225|XP_034652462.1|DSUB	LOC6532045|XP_002092822.1|DYAK
OG0009720	LOC117892547|XP_034654748.1|DSUB	LOC6531372|XP_002092175.1|DYAK
OG0009721	LOC117890858|XP_034651835.1|DSUB	LOC6530150|XP_002091092.3|DYAK
OG0009722	LOC117892510|XP_034654683.1|DSUB	LOC6530169|XP_002091109.1|DYAK
OG0009723	LOC117893874|XP_034656536.1|DSUB	LOC6532970|XP_002093705.1|DYAK
OG0009724	LOC117891697|XP_034653179.1|DSUB	LOC26534920|XP_015052852.1|DYAK
OG0009725	LOC117891725|XP_034653208.1|DSUB	LOC6531627|XP_002092424.1|DYAK
OG0009726	LOC117898210|XP_034663325.1|DSUB	LOC6536695|XP_002097267.3|DYAK
OG0009727	LOC117890352|XP_034651035.1|DSUB	LOC6529927|XP_002090883.1|DYAK
OG0009728	LOC117892597|XP_034654826.1|DSUB	LOC6530896|XP_002091748.2|DYAK
OG0009729	LOC117890932|XP_034651958.1|DSUB	LOC6530897|XP_002091749.1|DYAK
OG0009730	LOC117903143|XP_034670872.1|DSUB	LOC6525064|XP_002100903.2|DYAK
OG0009731	LOC117892756|XP_034655073.1|DSUB	LOC6530241|XP_002091178.2|DYAK
OG0009732	LOC117891430|XP_034652792.1|DSUB	LOC6528591|XP_002089634.1|DYAK
OG0009733	LOC117903446|XP_034671369.1|DSUB	LOC6525029|XP_002100868.1|DYAK
OG0009734	LOC117903232|XP_034671023.1|DSUB	LOC6525398|XP_002101233.2|DYAK
OG0009735	LOC117901959|XP_034668830.1|DSUB	LOC6533248|XP_002093974.2|DYAK
OG0009736	LOC117903841|XP_034672187.1|DSUB	LOC6524062|XP_039230607.1|DYAK
OG0009737	LOC117897256|XP_034661871.1|DSUB	LOC6536922|XP_002097491.1|DYAK
OG0009738	LOC117891820|XP_034653448.1|DSUB	LOC6525794|XP_002101615.1|DYAK
OG0009739	LOC117903585|XP_034671696.1|DSUB	LOC6525796|XP_002101617.1|DYAK
OG0009740	LOC117897509|XP_034662303.1|DSUB	LOC6526025|XP_039226054.1|DYAK
OG0009741	LOC117900777|XP_034667149.1|DSUB	LOC6527846|XP_002088918.1|DYAK
OG0009742	LOC117890075|XP_034650614.1|DSUB	LOC6524667|XP_002100524.2|DYAK
OG0009743	LOC117901152|XP_034667697.1|DSUB	LOC6525621|XP_015046390.1|DYAK
OG0009744	LOC117903552|XP_034671643.1|DSUB	LOC6524108|XP_002099972.1|DYAK
OG0009745	LOC117889607|XP_034649917.1|DSUB	LOC6525325|XP_002101161.2|DYAK
OG0009746	LOC117893770|XP_034656404.1|DSUB, LOC117894248|XP_034657087.1|DSUB	LOC6534038|XP_002094724.2|DYAK
OG0009747	LOC117901374|XP_034667975.1|DSUB	LOC6526470|XP_002087588.1|DYAK
OG0009748	LOC117902274|XP_034669433.1|DSUB	LOC6525206|XP_002101044.1|DYAK
OG0009749	LOC117893711|XP_034656289.1|DSUB	LOC6534285|XP_002094966.1|DYAK
OG0009750	LOC117893121|XP_034655461.1|DSUB	LOC6532498|XP_002093244.2|DYAK
OG0009751	LOC117903836|XP_034672179.1|DSUB	LOC6525923|XP_002101743.1|DYAK
OG0009752	LOC117903820|XP_034672154.1|DSUB	LOC6524421|XP_002100279.1|DYAK
OG0009753	LOC117903822|XP_034672166.1|DSUB	LOC6524422|XP_002100280.1|DYAK
OG0009754	LOC117891961|XP_034653724.1|DSUB	LOC26535453|XP_015051720.2|DYAK
OG0009755	LOC117896905|XP_034661368.1|DSUB	LOC6539983|XP_002086858.1|DYAK
OG0009756	LOC117903483|XP_034671438.1|DSUB	LOC6525974|XP_002101793.1|DYAK
OG0009757	LOC117901793|XP_034668594.1|DSUB	LOC6532174|XP_002092947.1|DYAK
OG0009758	LOC117897787|XP_034662727.1|DSUB, LOC117896016|XP_034659913.1|DSUB	LOC6538081|XP_002098615.1|DYAK
OG0009759	LOC117897603|XP_034662455.1|DSUB	LOC26536125|XP_015045302.1|DYAK
OG0009760	LOC117894590|XP_034657632.1|DSUB	LOC6523891|XP_002099764.2|DYAK
OG0009761	LOC117901075|XP_034667582.1|DSUB	LOC6523885|XP_002099758.3|DYAK
OG0009762	LOC117894481|XP_034657478.1|DSUB	LOC6524405|XP_002100263.1|DYAK
OG0009763	LOC117895567|XP_034659174.1|DSUB	LOC6532400|XP_002093151.1|DYAK
OG0009764	LOC117895233|XP_034658630.1|DSUB	LOC6534387|XP_002095065.1|DYAK
OG0009765	LOC117894738|XP_034657828.1|DSUB	LOC6532313|XP_002093073.1|DYAK
OG0009766	LOC117895267|XP_034658681.1|DSUB	LOC6533163|XP_002093889.1|DYAK
OG0009767	LOC117895266|XP_034658680.1|DSUB	LOC6533174|XP_002093900.1|DYAK
OG0009768	LOC117894833|XP_034657971.1|DSUB	LOC6532797|XP_002093534.1|DYAK
OG0009769	LOC117893730|XP_034656342.1|DSUB	LOC6532615|XP_002093359.1|DYAK
OG0009770	LOC117893449|XP_034655959.1|DSUB	LOC6533342|XP_002094068.2|DYAK
OG0009771	LOC117895117|XP_034658414.1|DSUB	LOC6532201|XP_002092975.1|DYAK
OG0009772	LOC117893428|XP_034655937.1|DSUB	LOC6532362|XP_002093119.1|DYAK
OG0009773	LOC117893982|XP_034656685.1|DSUB	LOC6534413|XP_039229756.1|DYAK
OG0009774	LOC117893588|XP_034656151.1|DSUB	LOC6534352|XP_002095031.2|DYAK
OG0009775	LOC117894988|XP_034658226.1|DSUB	LOC6533352|XP_002094077.1|DYAK
OG0009776	LOC117894021|XP_034656749.1|DSUB	LOC6533561|XP_002094271.1|DYAK
OG0009777	LOC117893849|XP_034656507.1|DSUB	LOC6533572|XP_039229706.1|DYAK
OG0009778	LOC117894853|XP_034657999.1|DSUB	LOC6533486|XP_002094197.1|DYAK
OG0009779	LOC117894579|XP_034657611.1|DSUB	LOC6533135|XP_015049822.1|DYAK
OG0009780	LOC117894568|XP_034657592.1|DSUB	LOC6533137|XP_002093863.1|DYAK
OG0009781	LOC117894228|XP_034657035.1|DSUB	LOC6533199|XP_015049843.1|DYAK
OG0009782	LOC117893008|XP_034655255.1|DSUB	LOC6532773|XP_002093515.1|DYAK
OG0009783	LOC117895364|XP_034658839.1|DSUB	LOC6532287|XP_002093047.1|DYAK
OG0009784	LOC117895592|XP_034659233.1|DSUB	LOC6533504|XP_002094215.1|DYAK
OG0009785	LOC117893378|XP_034655863.1|DSUB	LOC6534659|XP_002095334.3|DYAK
OG0009786	LOC117895523|XP_034659119.1|DSUB	LOC6532585|XP_002093329.1|DYAK
OG0009787	LOC117895516|XP_034659112.1|DSUB	LOC6532582|XP_002093326.1|DYAK
OG0009788	LOC117893123|XP_034655463.1|DSUB	LOC6532499|XP_002093245.1|DYAK
OG0009789	LOC117894669|XP_034657737.1|DSUB	LOC6532766|XP_002093508.1|DYAK
OG0009790	LOC117892041|XP_034653857.1|DSUB	LOC6530563|XP_002091476.1|DYAK
OG0009791	LOC117895161|XP_034658507.1|DSUB	LOC6532679|XP_039229398.1|DYAK
OG0009792	LOC117895149|XP_034658473.1|DSUB	LOC6532706|XP_002093448.1|DYAK
OG0009793	LOC117894608|XP_034657650.1|DSUB	LOC6532225|XP_002092998.1|DYAK
OG0009794	LOC117898490|XP_034663817.1|DSUB	LOC6538516|XP_002099038.1|DYAK
OG0009795	LOC117896650|XP_034660991.1|DSUB	LOC6525849|XP_002101669.1|DYAK
OG0009796	LOC117893804|XP_034656441.1|DSUB	LOC6533638|XP_039229766.1|DYAK
OG0009797	LOC117894143|XP_034656928.1|DSUB	LOC6533361|XP_002094086.1|DYAK
OG0009798	LOC117893702|XP_034656281.1|DSUB	LOC6533360|XP_002094085.3|DYAK
OG0009799	LOC117893858|XP_034656518.1|DSUB	LOC6534727|XP_002095402.1|DYAK
OG0009800	LOC117893542|XP_034656083.1|DSUB	LOC6534620|XP_002095295.2|DYAK
OG0009801	LOC117894856|XP_034658004.1|DSUB	LOC6532832|XP_002093569.1|DYAK
OG0009802	LOC117893034|XP_034655286.1|DSUB	LOC6532834|XP_015049634.1|DYAK
OG0009803	LOC117894515|XP_034657516.1|DSUB	LOC6535053|XP_002095717.1|DYAK
OG0009804	LOC117894533|XP_034657541.1|DSUB	LOC6535068|XP_002095732.1|DYAK
OG0009805	LOC117894525|XP_034657530.1|DSUB	LOC6539503|XP_002086383.1|DYAK
OG0009806	LOC117894514|XP_034657515.1|DSUB	LOC6539495|XP_002086385.1|DYAK
OG0009807	LOC117894549|XP_034657561.1|DSUB	LOC6535086|XP_002095750.1|DYAK
OG0009808	LOC117893011|XP_034655257.1|DSUB	LOC6532772|XP_039229423.1|DYAK
OG0009809	LOC117894636|XP_034657699.1|DSUB	LOC6533270|XP_002093996.2|DYAK
OG0009810	LOC117893657|XP_034656239.1|DSUB	LOC6539788|XP_002086673.2|DYAK
OG0009811	LOC117893658|XP_034656240.1|DSUB	LOC6534677|XP_002095352.3|DYAK
OG0009812	LOC117893769|XP_034656400.1|DSUB	LOC6533250|XP_002093976.1|DYAK
OG0009813	LOC117894255|XP_034657099.1|DSUB	LOC6539425|XP_002086313.2|DYAK
OG0009814	LOC117894388|XP_034657285.1|DSUB	LOC6533047|XP_002093782.1|DYAK
OG0009815	LOC117893604|XP_034656171.1|DSUB	LOC6539658|XP_002086544.1|DYAK
OG0009816	LOC117893467|XP_034655979.1|DSUB	LOC6534080|XP_002094766.2|DYAK
OG0009817	LOC117893023|XP_034655271.1|DSUB	LOC6534079|XP_002094765.2|DYAK
OG0009818	LOC117893885|XP_034656548.1|DSUB	LOC6533999|XP_002094688.1|DYAK
OG0009819	LOC117893460|XP_034655970.1|DSUB	LOC6534000|XP_002094689.1|DYAK
OG0009820	LOC117894411|XP_034657311.1|DSUB	LOC6534001|XP_002094690.1|DYAK
OG0009821	LOC117894647|XP_034657710.1|DSUB	LOC6534753|XP_002095428.2|DYAK
OG0009822	LOC117894222|XP_034657029.1|DSUB	LOC6534234|XP_002094916.1|DYAK
OG0009823	LOC117895331|XP_034658795.1|DSUB	LOC26535372|XP_015049566.1|DYAK
OG0009824	LOC117893754|XP_034656379.1|DSUB	LOC6533685|XP_002094390.3|DYAK
OG0009825	LOC117895748|XP_034659510.1|DSUB	LOC6534019|XP_002094706.1|DYAK
OG0009826	LOC117892999|XP_034655245.1|DSUB	LOC6539331|XP_002086222.2|DYAK
OG0009827	LOC117892997|XP_034655243.1|DSUB	LOC6535150|XP_002095812.2|DYAK
OG0009828	LOC117895177|XP_034658530.1|DSUB	LOC6533698|XP_002094403.2|DYAK
OG0009829	LOC117894284|XP_034657133.1|DSUB	LOC6534559|XP_002095235.2|DYAK
OG0009830	LOC117894556|XP_034657571.1|DSUB	LOC6539352|XP_002086245.1|DYAK
OG0009831	LOC117893431|XP_034655940.1|DSUB	LOC6534584|XP_002095260.1|DYAK
OG0009832	LOC117894118|XP_034656891.1|DSUB	LOC6539357|XP_002086250.2|DYAK
OG0009833	LOC117894727|XP_034657807.1|DSUB	LOC26534553|XP_015050679.1|DYAK
OG0009834	LOC117891165|XP_034652379.1|DSUB	LOC6530441|XP_002091357.1|DYAK
OG0009835	LOC117891168|XP_034652382.1|DSUB	LOC6531630|XP_002092427.3|DYAK
OG0009836	LOC117897449|XP_034662184.1|DSUB	LOC6535656|XP_002096284.1|DYAK
OG0009837	LOC117897989|XP_034663005.1|DSUB	LOC6536671|XP_002097243.1|DYAK
OG0009838	LOC117900181|XP_034666318.1|DSUB	LOC6529421|XP_002090425.1|DYAK
OG0009839	LOC117892543|XP_034654743.1|DSUB	LOC26535255|XP_015054603.1|DYAK
OG0009840	LOC117900759|XP_034667132.1|DSUB	LOC6529719|XP_002090712.1|DYAK
OG0009841	LOC117901949|XP_034668814.1|DSUB	LOC6528091|XP_002089158.1|DYAK
OG0009842	LOC117895088|XP_034658376.1|DSUB	LOC6534119|XP_002094803.2|DYAK
OG0009843	LOC117893921|XP_034656594.1|DSUB	LOC6532783|XP_015049603.1|DYAK
OG0009844	LOC117895582|XP_034659203.1|DSUB	LOC6534096|XP_002094782.1|DYAK
OG0009845	LOC117890981|XP_034652021.1|DSUB	LOC6530464|XP_002091380.2|DYAK
OG0009846	LOC117901967|XP_034668839.1|DSUB	LOC6528259|XP_002089312.1|DYAK
OG0009847	LOC117891084|XP_034652158.1|DSUB	LOC6524112|XP_039228534.1|DYAK
OG0009848	LOC117896749|XP_034661110.1|DSUB	LOC6524168|XP_002100031.1|DYAK
OG0009849	LOC117899304|XP_034665116.1|DSUB	LOC6538641|XP_015048936.2|DYAK
OG0009850	LOC117902687|XP_034670118.1|DSUB	LOC26534483|XP_039232297.1|DYAK
OG0009851	LOC117900509|XP_034666793.1|DSUB	LOC26536330|XP_015046587.1|DYAK
OG0009852	LOC117891533|XP_034652933.1|DSUB	LOC6533950|XP_002094650.1|DYAK
OG0009853	LOC117890031|XP_034650542.1|DSUB	LOC6524673|XP_002100530.1|DYAK
OG0009854	LOC117903579|XP_034671690.1|DSUB	LOC6525795|XP_002101616.2|DYAK
OG0009855	LOC117900649|XP_034666972.1|DSUB	LOC6527781|XP_002088854.1|DYAK
OG0009856	LOC117900407|XP_034666653.1|DSUB	LOC6527539|XP_002088629.1|DYAK
OG0009857	LOC117900762|XP_034667134.1|DSUB	LOC6529717|XP_002090710.2|DYAK
OG0009858	LOC117901123|XP_034667652.1|DSUB	LOC6527901|XP_039226897.1|DYAK
OG0009859	LOC117901261|XP_034667845.1|DSUB	LOC6529782|XP_002090766.2|DYAK
OG0009860	LOC117901937|XP_034668796.1|DSUB	LOC6527207|XP_002088301.2|DYAK
OG0009861	LOC117900636|XP_034666956.1|DSUB	LOC6526425|XP_002087544.1|DYAK
OG0009862	LOC117901436|XP_034668071.1|DSUB	LOC6527288|XP_002088382.2|DYAK
OG0009863	LOC117902561|XP_034669893.1|DSUB	LOC6526279|XP_015053350.1|DYAK
OG0009864	LOC117900919|XP_034667373.1|DSUB	LOC6530311|XP_002091238.1|DYAK
OG0009865	LOC117900770|XP_034667141.1|DSUB	LOC6526851|XP_002087951.1|DYAK
OG0009866	LOC117895444|XP_034659001.1|DSUB	LOC6533599|XP_015050180.1|DYAK
OG0009867	LOC117895861|XP_034659720.1|DSUB	LOC6533008|XP_039229381.1|DYAK
OG0009868	LOC117894405|XP_034657308.1|DSUB	LOC6539712|XP_002086597.1|DYAK
OG0009869	LOC117901567|XP_034668256.1|DSUB, LOC117901804|XP_034668609.1|DSUB, LOC117901939|XP_034668799.1|DSUB, LOC117897200|XP_034661793.1|DSUB, LOC117901803|XP_034668607.1|DSUB, LOC117901565|XP_034668254.1|DSUB	LOC26536100|XP_039226944.1|DYAK
OG0009870	LOC117892962|XP_034655185.1|DSUB	LOC6534238|XP_002094920.1|DYAK
OG0009871	LOC117890522|XP_034651319.1|DSUB	LOC6530045|XP_002090991.1|DYAK
OG0009872	LOC117891783|XP_034653344.1|DSUB	LOC6530677|XP_002091572.1|DYAK
OG0009873	LOC117891559|XP_034652970.1|DSUB	LOC6531610|XP_002092407.1|DYAK
OG0009874	LOC117894152|XP_034656939.1|DSUB	LOC6534268|XP_002094949.1|DYAK
OG0009875	LOC117894661|XP_034657727.1|DSUB	LOC6535152|XP_002095814.1|DYAK
OG0009876	LOC117892641|XP_034654887.1|DSUB	LOC6530115|XP_002091061.3|DYAK
OG0009877	LOC117890662|XP_034651526.1|DSUB	LOC6528736|XP_015053421.1|DYAK
OG0009878	LOC117890109|XP_034650668.1|DSUB	LOC26535891|XP_015052932.1|DYAK
OG0009879	LOC117890223|XP_034650851.1|DSUB	LOC6531202|XP_002092030.1|DYAK
OG0009880	LOC117889820|XP_034650191.1|DSUB	LOC6531598|XP_002092395.1|DYAK
OG0009881	LOC117890682|XP_034651556.1|DSUB	LOC6529967|XP_002090914.1|DYAK
OG0009882	LOC117892739|XP_034655055.1|DSUB	LOC6531861|XP_002092648.1|DYAK
OG0009883	LOC117889883|XP_034650284.1|DSUB	LOC6530797|XP_002091680.2|DYAK
OG0009884	LOC117892310|XP_034654348.1|DSUB	LOC6530795|XP_002091678.1|DYAK
OG0009885	LOC117891019|XP_034652072.1|DSUB	LOC6528803|XP_002089835.1|DYAK
OG0009886	LOC117892124|XP_034654047.1|DSUB	LOC6531707|XP_002092498.1|DYAK
OG0009887	LOC117890905|XP_034651895.1|DSUB	LOC6528629|XP_002089671.1|DYAK
OG0009888	LOC117891528|XP_034652920.1|DSUB	LOC6530915|XP_002091759.1|DYAK
OG0009889	LOC117891474|XP_034652846.1|DSUB	LOC6531778|XP_002092565.1|DYAK
OG0009890	LOC117889963|XP_034650415.1|DSUB, LOC117892260|XP_034654267.1|DSUB	LOC6531381|XP_002092184.1|DYAK
OG0009891	LOC117891708|XP_034653193.1|DSUB	LOC6535262|XP_002095918.1|DYAK
OG0009892	LOC117898933|XP_034664533.1|DSUB	LOC6524875|XP_002100715.1|DYAK
OG0009893	LOC117892639|XP_034654885.1|DSUB	LOC6530196|XP_015051975.1|DYAK
OG0009894	LOC117897088|XP_034661618.1|DSUB	LOC6535991|XP_002096606.3|DYAK
OG0009895	LOC117898894|XP_034664468.1|DSUB	LOC6539860|XP_002086740.3|DYAK
OG0009896	LOC117895984|XP_034659857.1|DSUB	LOC6538524|XP_002099046.1|DYAK
OG0009897	LOC117896375|XP_034660542.1|DSUB	LOC6537149|XP_002097710.1|DYAK
OG0009898	LOC117898558|XP_034663934.1|DSUB	LOC6537241|XP_002097799.1|DYAK
OG0009899	LOC117897079|XP_034661606.1|DSUB	LOC6537313|XP_002097871.2|DYAK
OG0009900	LOC117898873|XP_034664445.1|DSUB	LOC6536929|XP_002097498.1|DYAK
OG0009901	LOC117896567|XP_034660859.1|DSUB	LOC6538393|XP_002098917.1|DYAK
OG0009902	LOC117896687|XP_034661029.1|DSUB	LOC6536543|XP_002097119.1|DYAK
OG0009903	LOC117897402|XP_034662112.1|DSUB	LOC6536098|XP_002096706.1|DYAK
OG0009904	LOC117896535|XP_034660809.1|DSUB	LOC6537270|XP_002097828.1|DYAK
OG0009905	LOC117899691|XP_034665786.1|DSUB	LOC6536983|XP_002097552.1|DYAK
OG0009906	LOC117896822|XP_034661221.1|DSUB	LOC6536976|XP_002097545.1|DYAK
OG0009907	LOC117896205|XP_034660223.1|DSUB	LOC6535836|XP_002096457.1|DYAK
OG0009909	LOC117899248|XP_034665019.1|DSUB	LOC6538301|XP_002098828.1|DYAK
OG0009910	LOC117898945|XP_034664557.1|DSUB	LOC6536181|XP_039232777.1|DYAK
OG0009911	LOC117891177|XP_034652392.1|DSUB	LOC6531806|XP_002092593.1|DYAK
OG0009912	LOC117901254|XP_034667838.1|DSUB	LOC6529773|XP_002090757.2|DYAK
OG0009913	LOC117901907|XP_034668764.1|DSUB	LOC6526631|XP_002087739.1|DYAK
OG0009915	LOC117901775|XP_034668566.1|DSUB	LOC6526461|XP_039226900.1|DYAK
OG0009916	LOC117900069|XP_034666163.1|DSUB	LOC6528192|XP_002089255.2|DYAK, LOC6528193|XP_002089256.2|DYAK
OG0009922	LOC117894828|XP_034657967.1|DSUB	LOC6534893|XP_002095565.1|DYAK
OG0009925	LOC117897705|XP_034662618.1|DSUB	LOC6537425|XP_002097981.1|DYAK
OG0009927	LOC117889586|XP_034649885.1|DSUB	LOC6523895|XP_002099768.1|DYAK
OG0009928	LOC117899000|XP_034664637.1|DSUB	LOC6537996|XP_002098531.2|DYAK
OG0009930	LOC117892022|XP_034653812.1|DSUB	LOC6525714|XP_002101536.1|DYAK
OG0009931	LOC117892092|XP_034653975.1|DSUB	LOC6530591|XP_002091504.1|DYAK
OG0009932	LOC117890032|XP_034650539.1|DSUB	LOC6528829|XP_002089861.3|DYAK
OG0009934	LOC117895021|XP_034658280.1|DSUB	LOC6533086|XP_002093818.1|DYAK
OG0009937	LOC117896032|XP_034659931.1|DSUB	LOC26535320|XP_015051104.2|DYAK
OG0009938	LOC117899587|XP_034665600.1|DSUB	LOC6525683|XP_039231353.1|DYAK
OG0009941	LOC117900108|XP_034666222.1|DSUB	LOC6528144|XP_002089210.1|DYAK
OG0009942	LOC117891549|XP_034652956.1|DSUB	LOC6528826|XP_002089858.1|DYAK
OG0009943	LOC117902307|XP_034669479.1|DSUB	LOC6527219|XP_002088313.1|DYAK
OG0009944	LOC117889748|XP_034650085.1|DSUB	LOC6523894|XP_002099767.1|DYAK
OG0009945	LOC117903825|XP_034672165.1|DSUB	LOC6526052|XP_002101869.1|DYAK
OG0009946	LOC117898027|XP_034663056.1|DSUB	LOC26534522|XP_015048304.1|DYAK
OG0009947	LOC117895487|XP_034659068.1|DSUB	LOC6533127|XP_015049821.2|DYAK
OG0009948	LOC117903351|XP_034671193.1|DSUB	LOC6523865|XP_002099738.1|DYAK
OG0009949	LOC117897898|XP_034662865.1|DSUB	LOC6535365|XP_015047086.1|DYAK
OG0009950	LOC117896922|XP_034661353.1|DSUB	LOC6537406|XP_002097962.1|DYAK
OG0009951	LOC117896719|XP_034661071.1|DSUB	LOC6535745|XP_039232525.1|DYAK
OG0009953	LOC117896446|XP_034660666.1|DSUB	LOC6538482|XP_002099006.1|DYAK
OG0009954	LOC117896091|XP_034660022.1|DSUB	LOC6536734|XP_002097306.1|DYAK
OG0009955	LOC117891281|XP_034652560.1|DSUB	LOC6531547|XP_002092345.2|DYAK
OG0009956	LOC117903071|XP_034670734.1|DSUB	LOC6524119|XP_002099983.1|DYAK
OG0009957	LOC117898846|XP_034664414.1|DSUB	LOC6538822|XP_002099335.1|DYAK
OG0009958	LOC117899365|XP_034665235.1|DSUB	LOC6538310|XP_002098837.1|DYAK
OG0009960	LOC117899607|XP_034665627.1|DSUB	LOC6535268|XP_002095924.1|DYAK
OG0009962	LOC117896826|XP_034661225.1|DSUB	LOC6536949|XP_002097518.1|DYAK
OG0009963	LOC117899317|XP_034665140.1|DSUB	LOC6537729|XP_015048477.1|DYAK
OG0009964	LOC117897935|XP_034662917.1|DSUB	LOC6537923|XP_002098463.1|DYAK
OG0009965	LOC117897580|XP_034662425.1|DSUB	LOC6538899|XP_039231285.1|DYAK
OG0009966	LOC117902321|XP_034669501.1|DSUB	LOC6529467|XP_039229076.1|DYAK
OG0009967	LOC117901366|XP_034667966.1|DSUB	LOC6529646|XP_002090640.1|DYAK
OG0009968	LOC117901156|XP_034667698.1|DSUB, LOC117901159|XP_034667701.1|DSUB	LOC6526291|XP_002087413.1|DYAK
OG0009969	LOC117901575|XP_034668265.1|DSUB	LOC6529531|XP_002090533.1|DYAK
OG0009970	LOC117902261|XP_034669411.1|DSUB	LOC6529619|XP_002090613.1|DYAK
OG0009971	LOC117900949|XP_034667412.1|DSUB	LOC6529492|XP_002090494.2|DYAK
OG0009972	LOC117900395|XP_034666640.1|DSUB	LOC6528010|XP_002089077.1|DYAK
OG0009973	LOC117902333|XP_034669519.1|DSUB	LOC6528534|XP_015053972.1|DYAK
OG0009974	LOC117901096|XP_034667615.1|DSUB	LOC6529216|XP_002090223.1|DYAK
OG0009975	LOC117901981|XP_034668881.1|DSUB	LOC6528135|XP_002089201.1|DYAK
OG0009976	LOC117902268|XP_034669418.1|DSUB	LOC6527069|XP_002088162.1|DYAK
OG0009977	LOC117900599|XP_034666902.1|DSUB	LOC6527957|XP_002089024.1|DYAK
OG0009978	LOC117900600|XP_034666903.1|DSUB	LOC6527960|XP_002089027.1|DYAK
OG0009979	LOC117901614|XP_034668325.1|DSUB	LOC6527473|XP_002088563.1|DYAK
OG0009980	LOC117891337|XP_034652648.1|DSUB	LOC6532096|XP_002092872.1|DYAK
OG0009981	LOC117892587|XP_034654817.1|DSUB	LOC6531162|XP_002091991.2|DYAK
OG0009982	LOC117889808|XP_034650178.1|DSUB	LOC6531160|XP_002091989.3|DYAK
OG0009984	LOC117890275|XP_034650925.1|DSUB	LOC6530091|XP_002091037.1|DYAK
OG0009985	LOC117892361|XP_034654460.1|DSUB	LOC26535675|XP_015054651.1|DYAK
OG0009986	LOC117890140|XP_034650717.1|DSUB	LOC6528378|XP_002089427.1|DYAK
OG0009987	LOC117889912|XP_034650329.1|DSUB	LOC6531313|XP_002092117.1|DYAK
OG0009988	LOC117889917|XP_034650333.1|DSUB	LOC6531312|XP_002092116.1|DYAK
OG0009989	LOC117892087|XP_034653969.1|DSUB	LOC6530593|XP_002091506.1|DYAK
OG0009990	LOC117892498|XP_034654665.1|DSUB	LOC6530813|XP_002091696.1|DYAK
OG0009991	LOC117889769|XP_034650122.1|DSUB	LOC6530399|XP_039228542.1|DYAK
OG0009992	LOC117895734|XP_034659488.1|DSUB	LOC6524800|XP_002100642.1|DYAK
OG0009993	LOC117893227|XP_034655658.1|DSUB	LOC6524934|XP_039226053.1|DYAK
OG0009994	LOC117895847|XP_034659703.1|DSUB	LOC6540300|XP_039227608.1|DYAK
OG0009995	LOC117903267|XP_034671060.1|DSUB	LOC6523974|XP_039229924.1|DYAK
OG0009996	LOC117891111|XP_034652201.1|DSUB	LOC6525331|XP_002101167.1|DYAK
OG0009997	LOC117902518|XP_034669837.1|DSUB	LOC6525222|XP_002101060.1|DYAK
OG0009998	LOC117896212|XP_034660237.1|DSUB	LOC6525535|XP_002101370.1|DYAK
OG0009999	LOC117903608|XP_034671756.1|DSUB	LOC6525410|XP_002101245.1|DYAK
OG0010000	LOC117903647|XP_034671839.1|DSUB	LOC6525257|XP_002101093.1|DYAK
OG0010001	LOC117892945|XP_034655162.1|DSUB	LOC6523981|XP_002099853.1|DYAK
OG0010002	LOC117894723|XP_034657801.1|DSUB	LOC26535833|XP_015049228.1|DYAK
OG0010003	LOC117900194|XP_034666339.1|DSUB	LOC6527218|XP_002088312.1|DYAK
OG0010004	LOC117895510|XP_034659104.1|DSUB	LOC6524061|XP_002099930.1|DYAK
OG0010005	LOC117902570|XP_034669923.1|DSUB	LOC6533210|XP_002093936.1|DYAK
OG0010006	LOC117899989|XP_034666053.1|DSUB	LOC6525647|XP_002101469.1|DYAK
OG0010007	LOC117893736|XP_034656357.1|DSUB	LOC6525498|XP_002101333.1|DYAK
OG0010008	LOC117901589|XP_034668294.1|DSUB	LOC6525787|XP_002101608.1|DYAK
OG0010009	LOC117900993|XP_034667481.1|DSUB	LOC6529748|XP_002090738.1|DYAK
OG0010010	LOC117897327|XP_034661990.1|DSUB	LOC6526104|XP_002101921.1|DYAK
OG0010011	LOC117903273|XP_034671067.1|DSUB	LOC6524226|XP_002100089.2|DYAK
OG0010012	LOC117903087|XP_034670782.1|DSUB	LOC6524697|XP_002100541.3|DYAK
OG0010013	LOC117890395|XP_034651094.1|DSUB	LOC6525082|XP_002100921.1|DYAK
OG0010014	LOC117902315|XP_034669494.1|DSUB	LOC6525998|XP_002101816.1|DYAK
OG0010015	LOC117890902|XP_034651892.1|DSUB	LOC6525083|XP_015046086.1|DYAK
OG0010016	LOC117899219|XP_034664987.1|DSUB	LOC6525511|XP_002101346.1|DYAK
OG0010017	LOC117900259|XP_034666459.1|DSUB	LOC6525081|XP_002100920.1|DYAK
OG0010018	LOC117894332|XP_034657210.1|DSUB	LOC26535333|XP_039233539.1|DYAK
OG0010019	LOC117903528|XP_034671566.1|DSUB	LOC6524738|XP_002100582.2|DYAK
OG0010020	LOC117903666|XP_034671883.1|DSUB	LOC6525248|XP_002101085.2|DYAK
OG0010021	LOC117903429|XP_034671343.1|DSUB	LOC6525569|XP_002101404.1|DYAK
OG0010022	LOC117903291|XP_034671112.1|DSUB	LOC6526165|XP_002101975.1|DYAK
