Orthogroup	DSUB.longest_only	DMEL.longest_only
OG0009386	LOC117902133|XP_034669153.1|DSUB	CG33307|NP_995705.1|DMEL
OG0009387	LOC117890039|XP_034650549.1|DSUB	Vha100-3|NP_725837.1|DMEL
OG0009388	LOC117891255|XP_034652515.1|DSUB	Jheh3|NP_611387.1|DMEL
OG0009389	LOC117890821|XP_034651783.1|DSUB	CG30411|NP_726325.1|DMEL
OG0009390	LOC117889758|XP_034650094.1|DSUB	sktl|NP_477206.1|DMEL
OG0009391	LOC117900152|XP_034666278.1|DSUB	Elba2|NP_608691.1|DMEL
OG0009392	LOC117892321|XP_034654365.1|DSUB	Tsp42Ef|NP_523632.2|DMEL
OG0009393	LOC117898791|XP_034664319.1|DSUB	CG14662|NP_649510.2|DMEL
OG0009394	LOC117889723|XP_034650035.1|DSUB	CG10205|NP_725422.1|DMEL
OG0009395	LOC117889896|XP_034650298.1|DSUB	Obp58d|NP_611711.1|DMEL
OG0009396	LOC117890182|XP_034650772.1|DSUB	Obp47b|NP_610669.1|DMEL
OG0009397	LOC117892185|XP_034654163.1|DSUB	CG34203|NP_001097397.1|DMEL
OG0009398	LOC117891046|XP_034652106.1|DSUB	CG9875|NP_001163262.1|DMEL
OG0009399	LOC117889709|XP_034650020.1|DSUB	CG13231|NP_610638.1|DMEL
OG0009400	LOC117891673|XP_034653135.1|DSUB	CG13747|NP_610440.1|DMEL
OG0009401	LOC117900465|XP_034666731.1|DSUB	CG14921|NP_609491.1|DMEL
OG0009402	LOC117896862|XP_034661282.1|DSUB	bocks|NP_001014611.1|DMEL
OG0009403	LOC117892395|XP_034654501.1|DSUB	CG7755|NP_611110.2|DMEL
OG0009404	LOC117890097|XP_034650651.1|DSUB	Cyp6u1|NP_610252.3|DMEL
OG0009405	LOC117890057|XP_034650580.1|DSUB	Ance-4|NP_610442.2|DMEL
OG0009406	LOC117892755|XP_034655072.1|DSUB	CG13955|NP_610486.1|DMEL
OG0009407	LOC117892753|XP_034655069.1|DSUB	wun2|NP_524991.1|DMEL
OG0009408	LOC117891965|XP_034653728.1|DSUB	CG15861|NP_611984.1|DMEL
OG0009409	LOC117890683|XP_034651557.1|DSUB	Cpr49Ad|NP_610773.1|DMEL
OG0009410	LOC117890769|XP_034651729.1|DSUB	CG13226|NP_610651.1|DMEL
OG0009411	LOC117890524|XP_034651323.1|DSUB	CG17574|NP_001246287.1|DMEL
OG0009412	LOC117889974|XP_034650431.1|DSUB	CG12963|NP_001246342.1|DMEL
OG0009413	LOC117892325|XP_034654368.1|DSUB	Tsp42En|NP_523640.1|DMEL
OG0009414	LOC117890139|XP_034650716.1|DSUB	Tsp42Eq|NP_523643.2|DMEL
OG0009415	LOC117892218|XP_034654210.1|DSUB	CG1850|NP_610265.1|DMEL
OG0009416	LOC117890119|XP_034650683.1|DSUB	CG30195|NP_611696.2|DMEL
OG0009417	LOC117890565|XP_034651390.1|DSUB	CG34446|NP_001097419.1|DMEL
OG0009418	LOC117890839|XP_034651814.1|DSUB	CG3746|NP_611697.1|DMEL
OG0009419	LOC117889916|XP_034650332.1|DSUB	CG30196|NP_726220.1|DMEL
OG0009420	LOC117889919|XP_034650336.1|DSUB	CG43326|NP_001246463.1|DMEL
OG0009421	LOC117890200|XP_034650798.1|DSUB	CG15611|NP_611189.2|DMEL
OG0009422	LOC117890123|XP_034650693.1|DSUB	CG6701|NP_001188923.1|DMEL
OG0009423	LOC117892129|XP_034654052.1|DSUB	CG6805|NP_611178.1|DMEL
OG0009424	LOC117889992|XP_034650467.1|DSUB	pirk|NP_611598.1|DMEL
OG0009425	LOC117891399|XP_034652733.1|DSUB	CG30431|NP_610211.1|DMEL
OG0009426	LOC117891511|XP_034652896.1|DSUB	CG6337|NP_610905.1|DMEL
OG0009427	LOC117892467|XP_034654610.1|DSUB	List|NP_611364.2|DMEL
OG0009428	LOC117890971|XP_034652001.1|DSUB	Ir56d|NP_611432.1|DMEL
OG0009429	LOC117890624|XP_034651462.1|DSUB	CG11192|NP_611479.2|DMEL
OG0009430	LOC117892123|XP_034654046.1|DSUB	SmydA-7|NP_611181.1|DMEL
OG0009431	LOC117890442|XP_034651163.1|DSUB	bgcn|NP_523832.2|DMEL
OG0009432	LOC117891318|XP_034652624.1|DSUB	CG13578|NP_611907.2|DMEL
OG0009433	LOC117891732|XP_034653216.1|DSUB	CG6044|NP_611668.1|DMEL
OG0009434	LOC117891729|XP_034653212.1|DSUB	qkr58E-2|NP_523810.2|DMEL
OG0009435	LOC117891727|XP_034653209.1|DSUB	qkr58E-1|NP_523809.2|DMEL
OG0009436	LOC117890833|XP_034651807.1|DSUB	CG13332|NP_610883.1|DMEL
OG0009437	LOC117891386|XP_034652718.1|DSUB	CG1902|NP_610507.1|DMEL
OG0009438	LOC117892073|XP_034653952.1|DSUB	CG30375|NP_724665.1|DMEL
OG0009439	LOC117890884|XP_034651868.1|DSUB	CG34217|NP_001097229.1|DMEL
OG0009440	LOC117892386|XP_034654487.1|DSUB	Lpt|NP_611847.2|DMEL
OG0009441	LOC117895203|XP_034658591.1|DSUB	Muc11A|NP_001285150.1|DMEL
OG0009442	LOC117903715|XP_034671953.1|DSUB	CG9215|NP_573045.1|DMEL
OG0009443	LOC117890517|XP_034651312.1|DSUB	CG13558|NP_611800.1|DMEL
OG0009444	LOC117900314|XP_034666538.1|DSUB	CG13012|NP_573144.2|DMEL
OG0009445	LOC117903893|XP_034672286.1|DSUB	CG10352|NP_001259468.1|DMEL
OG0009446	LOC117897219|XP_034661863.1|DSUB	CG32767|NP_572203.2|DMEL
OG0009448	LOC117901186|XP_034667734.1|DSUB	CG4955|NP_573189.1|DMEL
OG0009449	LOC117901234|XP_034667801.1|DSUB	mxc|NP_572548.1|DMEL
OG0009450	LOC117889743|XP_034650073.1|DSUB	CG3588|NP_570036.3|DMEL
OG0009451	LOC117900736|XP_034667102.1|DSUB	CG31644|NP_001285640.1|DMEL
OG0009452	LOC117896518|XP_034660781.1|DSUB, LOC117903776|XP_034672091.1|DSUB	CG4151|NP_572227.1|DMEL
OG0009453	LOC117892028|XP_034653827.1|DSUB, LOC117898819|XP_034664372.1|DSUB	CG13843|NP_651069.1|DMEL
OG0009454	LOC117894018|XP_034656743.1|DSUB	CG6885|NP_649056.1|DMEL
OG0009455	LOC117898220|XP_034663347.1|DSUB	CG3568|NP_572166.1|DMEL
OG0009456	LOC117902001|XP_034668909.1|DSUB	Btnd|NP_572298.1|DMEL
OG0009457	LOC117895641|XP_034659312.1|DSUB	dgt4|NP_572150.1|DMEL
OG0009458	LOC117903370|XP_034671232.1|DSUB	CG13362|NP_569854.1|DMEL
OG0009459	LOC117893960|XP_034656644.1|DSUB	bab2|NP_523879.2|DMEL
OG0009460	LOC117894832|XP_034657970.1|DSUB	ckd|NP_728847.2|DMEL
OG0009461	LOC117894930|XP_034658123.1|DSUB	CG12009|NP_647799.1|DMEL
OG0009462	LOC117895699|XP_034659438.1|DSUB	rho|NP_523883.2|DMEL
OG0009463	LOC117893968|XP_034656659.1|DSUB	CG13032|NP_648911.1|DMEL
OG0009464	LOC117894327|XP_034657202.1|DSUB	CG6497|NP_648963.1|DMEL
OG0009465	LOC117894000|XP_034656705.1|DSUB	CG13731|NP_730262.3|DMEL
OG0009466	LOC117894991|XP_034658230.1|DSUB	PGRP-SD|NP_648145.1|DMEL
OG0009467	LOC117894969|XP_034658195.1|DSUB	CG32240|NP_728987.1|DMEL
OG0009468	LOC117894274|XP_034657120.1|DSUB	CG1246|NP_647736.1|DMEL
OG0009469	LOC117894575|XP_034657606.1|DSUB	CG6592|NP_648016.1|DMEL
OG0009470	LOC117895026|XP_034658287.1|DSUB	CG10163|NP_648042.1|DMEL
OG0009471	LOC117901847|XP_034668685.1|DSUB	pim|NP_476678.1|DMEL
OG0009472	LOC117895590|XP_034659230.1|DSUB	CG1146|NP_647725.1|DMEL
OG0009473	LOC117898642|XP_034664096.1|DSUB, LOC117895814|XP_034659630.1|DSUB	CG32440|NP_730626.1|DMEL
OG0009474	LOC117895633|XP_034659279.1|DSUB	CG9192|NP_612085.1|DMEL
OG0009475	LOC117893550|XP_034656091.1|DSUB	CG34427|NP_001097553.2|DMEL
OG0009476	LOC117895232|XP_034658629.1|DSUB	CG32170|NP_730211.1|DMEL
OG0009477	LOC117894526|XP_034657531.1|DSUB	CG13059|NP_648874.2|DMEL
OG0009478	LOC117894535|XP_034657543.1|DSUB	CG34247|NP_001097617.1|DMEL
OG0009479	LOC117900508|XP_034666792.1|DSUB	CG34162|NP_001097149.2|DMEL
OG0009480	LOC117894383|XP_034657277.1|DSUB	bip1|NP_648169.2|DMEL
OG0009481	LOC117894497|XP_034657497.1|DSUB	CG7509|NP_647931.1|DMEL
OG0009482	LOC117893095|XP_034655416.1|DSUB	CG18135|NP_788526.1|DMEL
OG0009483	LOC117893693|XP_034656274.1|DSUB	CG11619|NP_649081.1|DMEL
OG0009484	LOC117896598|XP_034660915.1|DSUB	CG10405|NP_001036717.1|DMEL
OG0009485	LOC117895148|XP_034658472.1|DSUB	msd5|NP_612101.1|DMEL
OG0009486	LOC117895151|XP_034658479.1|DSUB	msd1|NP_612100.2|DMEL
OG0009487	LOC117893824|XP_034656469.1|DSUB	CG14187|NP_649177.1|DMEL
OG0009488	LOC117893593|XP_034656158.1|DSUB	Tom|NP_524073.2|DMEL
OG0009489	LOC117893710|XP_034656287.1|DSUB	CG32191|NP_730304.2|DMEL
OG0009490	LOC117891522|XP_034652910.1|DSUB	CG13339|NP_610903.2|DMEL
OG0009491	LOC117894789|XP_034657909.1|DSUB	VhaM9.7-b|NP_649327.2|DMEL
OG0009492	LOC117895619|XP_034659264.1|DSUB	CG14456|NP_001137998.1|DMEL
OG0009493	LOC117892998|XP_034655244.1|DSUB	CG11426|NP_649394.1|DMEL
OG0009494	LOC117893001|XP_034655246.1|DSUB	CG11437|NP_649393.1|DMEL
OG0009495	LOC117894091|XP_034656850.1|DSUB	CG32428|NP_001189142.1|DMEL
OG0009496	LOC117893926|XP_034656600.1|DSUB	Cpr78E|NP_649345.1|DMEL
OG0009497	LOC117898315|XP_034663490.1|DSUB	CG9624|NP_650346.1|DMEL
OG0009498	LOC117894649|XP_034657712.1|DSUB	CG13252|NP_649248.3|DMEL
OG0009499	LOC117895206|XP_034658585.1|DSUB	Rcd2|NP_649244.3|DMEL
OG0009500	LOC117894992|XP_034658231.1|DSUB	CG3698|NP_649257.1|DMEL
OG0009501	LOC117895550|XP_034659144.1|DSUB	CG13455|NP_648765.1|DMEL
OG0009502	LOC117896386|XP_034660582.1|DSUB	CG6276|NP_650445.3|DMEL
OG0009503	LOC117901799|XP_034668601.1|DSUB	CG13992|NP_608975.1|DMEL
OG0009504	LOC117898006|XP_034663026.1|DSUB	dmt|NP_524295.1|DMEL
OG0009505	LOC117901229|XP_034667792.1|DSUB	Gr28a|NP_523504.2|DMEL
OG0009506	LOC117895382|XP_034658893.1|DSUB	CG34426|NP_001097552.1|DMEL
OG0009507	LOC117892941|XP_034655155.1|DSUB	ebd1|NP_612050.1|DMEL
OG0009508	LOC117901492|XP_034668151.1|DSUB	CG2964|NP_608713.2|DMEL
OG0009509	LOC117891539|XP_034652941.1|DSUB	knon|NP_611133.1|DMEL
OG0009510	LOC117903600|XP_034671732.1|DSUB	CG9072|NP_573002.1|DMEL
OG0009511	LOC117891448|XP_034652822.1|DSUB	cona|NP_650719.2|DMEL
OG0009512	LOC117903100|XP_034670803.1|DSUB	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL
OG0009513	LOC117895931|XP_034659791.1|DSUB	CG32563|NP_728057.1|DMEL
OG0009515	LOC117900118|XP_034666235.1|DSUB	CG15170|NP_609927.1|DMEL
OG0009517	LOC117902705|XP_034670150.1|DSUB	CG6441|NP_609124.3|DMEL
OG0009518	LOC117893357|XP_034655839.1|DSUB	CG42535|NP_001163412.1|DMEL
OG0009519	LOC117894793|XP_034657913.1|DSUB	SA-2|NP_612109.3|DMEL
OG0009520	LOC117898034|XP_034663064.1|DSUB	CG14252|NP_651513.1|DMEL
OG0009521	LOC117893275|XP_034655732.1|DSUB	aly|NP_001261348.1|DMEL
OG0009522	LOC117890580|XP_034651409.1|DSUB	CG5539|NP_611831.2|DMEL
OG0009523	LOC117889878|XP_034650277.1|DSUB	babos|NP_611667.1|DMEL
OG0009524	LOC117892397|XP_034654504.1|DSUB	CG30324|NP_725558.1|DMEL
OG0009525	LOC117890791|XP_034651756.1|DSUB	CG13215|NP_610649.1|DMEL
OG0009526	LOC117890605|XP_034651435.1|DSUB	CG13216|NP_610648.1|DMEL
OG0009527	LOC117891358|XP_034652684.1|DSUB	BomBc2|NP_611320.2|DMEL
OG0009528	LOC117890202|XP_034650800.1|DSUB	Alp7|NP_611653.1|DMEL
OG0009529	LOC117890772|XP_034651734.1|DSUB	CG18467|NP_611211.3|DMEL
OG0009530	LOC117892645|XP_034654890.1|DSUB	Cpr50Ca|NP_610899.1|DMEL
OG0009531	LOC117891653|XP_034653096.1|DSUB	CG42531|NP_001163121.1|DMEL
OG0009532	LOC117890406|XP_034651108.1|DSUB	Gr58c|NP_726133.2|DMEL
OG0009533	LOC117891434|XP_034652797.1|DSUB	CG13872|NP_611449.1|DMEL
OG0009534	LOC117890270|XP_034650920.1|DSUB	CG16894|NP_611455.1|DMEL
OG0009535	LOC117891176|XP_034652391.1|DSUB	CG3502|NP_611781.3|DMEL
OG0009536	LOC117889770|XP_034650123.1|DSUB, LOC117897947|XP_034662938.1|DSUB	CG3397|NP_650140.1|DMEL, CG12224|NP_650139.3|DMEL
OG0009537	LOC117898319|XP_034663518.1|DSUB	CG12592|NP_731474.1|DMEL, sle|NP_731472.1|DMEL
OG0009538	LOC117896794|XP_034661181.1|DSUB	CAH5|NP_001097988.2|DMEL
OG0009539	LOC117897690|XP_034662601.1|DSUB	CG31189|NP_732580.3|DMEL
OG0009540	LOC117896933|XP_034661364.1|DSUB	ppk20|NP_651705.2|DMEL
OG0009541	LOC117897110|XP_034661645.1|DSUB	CG44094|NP_001262570.1|DMEL
OG0009542	LOC117898078|XP_034663145.1|DSUB	Pka-C2|NP_733397.2|DMEL
OG0009543	LOC117896748|XP_034661105.1|DSUB	CG31091|NP_733127.1|DMEL
OG0009544	LOC117898271|XP_034663417.1|DSUB	CG16736|NP_649873.1|DMEL
OG0009545	LOC117890633|XP_034651476.1|DSUB	CG34300|NP_001097980.1|DMEL
OG0009546	LOC117898963|XP_034664593.1|DSUB	CG9926|NP_650323.2|DMEL
OG0009549	LOC117895888|XP_034659783.1|DSUB	CG4174|NP_730342.2|DMEL
OG0009556	LOC117892271|XP_034654283.1|DSUB	CG41242|NP_001104375.2|DMEL
OG0009560	LOC117896250|XP_034660316.1|DSUB	CG10959|NP_572451.1|DMEL
OG0009562	LOC117900339|XP_034666568.1|DSUB	CG9316|NP_610051.2|DMEL
OG0009563	LOC117893200|XP_034655605.1|DSUB	CG14120|NP_648610.1|DMEL
OG0009564	LOC117903150|XP_034670878.1|DSUB	CG42353|NP_727936.2|DMEL
OG0009565	LOC117895388|XP_034658903.1|DSUB	CG13306|NP_652444.1|DMEL
OG0009567	LOC117898531|XP_034663891.1|DSUB	pre-mod_mdg4_-V|NP_001334695.1|DMEL
OG0009568	LOC117901029|XP_034667523.1|DSUB	tplus3b|NP_724376.1|DMEL, tplus3a|NP_724373.1|DMEL
OG0009569	LOC117892711|XP_034655022.1|DSUB	CG12609|NP_728194.1|DMEL
OG0009570	LOC117896739|XP_034661095.1|DSUB	CG4854|NP_650860.1|DMEL
OG0009571	LOC117899586|XP_034665595.1|DSUB	CG31388|NP_650060.1|DMEL
OG0009572	LOC117903811|XP_034672139.1|DSUB	Nek2|NP_572415.1|DMEL
OG0009574	LOC117903704|XP_034671976.1|DSUB	CG44774|NP_001096880.1|DMEL
OG0009575	LOC117890763|XP_034651714.1|DSUB	Cpr47Eb|NP_610655.1|DMEL
OG0009576	LOC117897453|XP_034662190.1|DSUB	Osi13|NP_649634.1|DMEL
OG0009577	LOC117902648|XP_034670064.1|DSUB	CG9021|NP_608967.1|DMEL
OG0009578	LOC117900801|XP_034667178.1|DSUB	CG10165|NP_609982.1|DMEL
OG0009579	LOC117903484|XP_034671442.1|DSUB	CG1529|NP_001285506.1|DMEL
OG0009580	LOC117891781|XP_034653340.1|DSUB	GstE13|NP_610457.1|DMEL
OG0009581	LOC117900480|XP_034666756.1|DSUB	CG4891|NP_609777.1|DMEL
OG0009582	LOC117895231|XP_034658620.1|DSUB	Lmpt|NP_996113.2|DMEL
OG0009583	LOC117895553|XP_034659153.1|DSUB	Cp7Fa|NP_001368953.1|DMEL
OG0009584	LOC117903580|XP_034671691.1|DSUB	CG12507|NP_573108.2|DMEL
OG0009585	LOC117898858|XP_034664426.1|DSUB	CG31510|NP_733082.1|DMEL
OG0009586	LOC117895234|XP_034658631.1|DSUB	CG13028|NP_996114.1|DMEL
OG0009587	LOC117889918|XP_034650334.1|DSUB	CG30273|NP_726223.1|DMEL
OG0009588	LOC117896511|XP_034660756.1|DSUB	danr|NP_651343.1|DMEL
OG0009589	LOC117895571|XP_034659182.1|DSUB	CG33230|NP_995955.1|DMEL
OG0009590	LOC117894946|XP_034658162.1|DSUB	CG14823|NP_729205.1|DMEL
OG0009591	LOC117899239|XP_034665004.1|DSUB	E_var_3-9|NP_649852.2|DMEL
OG0009592	LOC117896968|XP_034661408.1|DSUB	CG34138|NP_001036729.2|DMEL
OG0009593	LOC117896356|XP_034660522.1|DSUB	CG7342|NP_650815.2|DMEL
OG0009594	LOC117899232|XP_034664996.1|DSUB	alrm|NP_651393.1|DMEL
OG0009595	LOC117896817|XP_034661213.1|DSUB	CG14598|NP_649722.1|DMEL
OG0009596	LOC117899402|XP_034665279.1|DSUB	CG10086|NP_649736.3|DMEL
OG0009597	LOC117899401|XP_034665278.1|DSUB	CG3014|NP_649738.1|DMEL
OG0009598	LOC117899400|XP_034665276.1|DSUB	CG2993|NP_001262348.1|DMEL
OG0009599	LOC117899783|XP_034665947.1|DSUB	CG14696|NP_650035.1|DMEL
OG0009600	LOC117898242|XP_034663378.1|DSUB	sxe2|NP_650522.1|DMEL
OG0009601	LOC117896844|XP_034661259.1|DSUB	CG13622|NP_651264.2|DMEL
OG0009602	LOC117896553|XP_034660830.1|DSUB	Mco3|NP_651441.1|DMEL
OG0009603	LOC117898375|XP_034663607.1|DSUB	TMEM216|NP_649818.1|DMEL
OG0009604	LOC117903853|XP_034672212.1|DSUB	Mco4|NP_573249.1|DMEL
OG0009605	LOC117898754|XP_034664271.1|DSUB	E_spl_m7-HLH|NP_536753.1|DMEL
OG0009606	LOC117896546|XP_034660822.1|DSUB	E_spl_m3-HLH|NP_524509.2|DMEL
OG0009607	LOC117896545|XP_034660821.1|DSUB	E_spl_m2-BFM|NP_524508.1|DMEL
OG0009608	LOC117898825|XP_034664383.1|DSUB	CG17781|NP_651258.1|DMEL
OG0009609	LOC117896103|XP_034660046.1|DSUB	Mst89B|NP_650529.2|DMEL
OG0009610	LOC117896360|XP_034660526.1|DSUB	CG3517|NP_650807.1|DMEL
OG0009611	LOC117898060|XP_034663119.1|DSUB	CG11626|NP_001369023.1|DMEL
OG0009612	LOC117897696|XP_034662608.1|DSUB	CG12278|NP_650934.1|DMEL
OG0009613	LOC117900020|XP_034666098.1|DSUB	Nepl9|NP_609815.1|DMEL
OG0009614	LOC117896436|XP_034660655.1|DSUB	CG14356|NP_650339.1|DMEL
OG0009615	LOC117899368|XP_034665238.1|DSUB	CG14258|NP_651531.1|DMEL
OG0009616	LOC117899351|XP_034665209.1|DSUB	TwdlC|NP_651519.1|DMEL
OG0009617	LOC117897049|XP_034661524.1|DSUB	fru|NP_001163648.1|DMEL
OG0009619	LOC117899315|XP_034665138.1|DSUB	CAH8|NP_651033.2|DMEL
OG0009620	LOC117896313|XP_034660433.1|DSUB	CG31463|NP_731227.1|DMEL
OG0009621	LOC117899070|XP_034664727.1|DSUB	CG11672|NP_649779.1|DMEL
OG0009622	LOC117896670|XP_034661008.1|DSUB	CG14298|NP_650755.1|DMEL
OG0009624	LOC117897995|XP_034663011.1|DSUB	CG1971|NP_651900.1|DMEL
OG0009625	LOC117897940|XP_034662923.1|DSUB	PH4alphaMP|NP_524594.2|DMEL
OG0009626	LOC117897520|XP_034662327.1|DSUB	CG7031|NP_651101.1|DMEL
OG0009627	LOC117899113|XP_034664792.1|DSUB	CG13840|NP_651102.3|DMEL
OG0009628	LOC117897517|XP_034662324.1|DSUB	Nepl15|NP_651098.2|DMEL
OG0009629	LOC117898477|XP_034663803.1|DSUB	TwdlW|NP_650606.2|DMEL
OG0009630	LOC117898483|XP_034663810.1|DSUB	CG31267|NP_732214.1|DMEL
OG0009631	LOC117896005|XP_034659893.1|DSUB	Spc25|NP_650239.1|DMEL
OG0009632	LOC117895581|XP_034659207.1|DSUB	sisA|NP_511116.2|DMEL
OG0009633	LOC117890181|XP_034650770.1|DSUB	hui|NP_610991.1|DMEL
OG0009634	LOC117898389|XP_034663636.1|DSUB	CG31204|NP_733428.2|DMEL
OG0009635	LOC117896210|XP_034660231.1|DSUB	CG12402|NP_001303481.1|DMEL
OG0009636	LOC117894084|XP_034656842.1|DSUB	mag|NP_649229.1|DMEL
OG0009637	LOC117896071|XP_034659987.1|DSUB	CG11168|NP_651311.2|DMEL
OG0009638	LOC117896495|XP_034660726.1|DSUB	CG14300|NP_001014639.1|DMEL
OG0009639	LOC117898102|XP_034663174.1|DSUB	zen|NP_476793.1|DMEL
OG0009640	LOC117898035|XP_034663066.1|DSUB	CG6425|NP_651497.1|DMEL
OG0009641	LOC117897371|XP_034662060.1|DSUB	CG5391|NP_651021.1|DMEL
OG0009642	LOC117896021|XP_034659919.1|DSUB	CG7080|NP_651019.1|DMEL
OG0009643	LOC117898605|XP_034664046.1|DSUB	Gr89a|NP_650555.2|DMEL
OG0009644	LOC117897908|XP_034662876.1|DSUB	Gba1a|NP_651172.1|DMEL
OG0009645	LOC117897068|XP_034661562.1|DSUB	CG10301|NP_651173.2|DMEL
OG0009646	LOC117896054|XP_034659953.1|DSUB	CG9698|NP_651806.2|DMEL
OG0009647	LOC117897577|XP_034662421.1|DSUB	PH4alphaNE1|NP_733374.1|DMEL
OG0009648	LOC117898922|XP_034664525.1|DSUB	Obp83cd|NP_649612.1|DMEL
OG0009649	LOC117898668|XP_034664135.1|DSUB	Nepl18|NP_651643.1|DMEL
OG0009650	LOC117902403|XP_034669631.1|DSUB	CG5953|NP_609796.1|DMEL
OG0009651	LOC117902138|XP_034669165.1|DSUB	esc|NP_477431.1|DMEL
OG0009653	LOC117900187|XP_034666327.1|DSUB	CG31777|NP_722933.1|DMEL
OG0009654	LOC117900188|XP_034666328.1|DSUB	CG31778|NP_722932.1|DMEL
OG0009655	LOC117902067|XP_034669043.1|DSUB	pes|NP_001137808.1|DMEL
OG0009656	LOC117902193|XP_034669281.1|DSUB	CG34134|NP_001036347.1|DMEL
OG0009657	LOC117901250|XP_034667821.1|DSUB	CG34448|NP_001097059.1|DMEL
OG0009658	LOC117900650|XP_034666973.1|DSUB	CG14947|NP_609546.1|DMEL
OG0009659	LOC117900724|XP_034667083.1|DSUB	CG11927|NP_608867.1|DMEL
OG0009660	LOC117900209|XP_034666379.1|DSUB	Tengl2|NP_722779.1|DMEL
OG0009661	LOC117902552|XP_034669881.1|DSUB	CG7164|NP_609147.1|DMEL
OG0009662	LOC117900505|XP_034666787.1|DSUB	CG31705|NP_609509.2|DMEL
OG0009663	LOC117902784|XP_034670277.1|DSUB	Atxn7|NP_608677.1|DMEL
OG0009664	LOC117902656|XP_034670075.1|DSUB	Bacc|NP_608706.1|DMEL
OG0009665	LOC117901643|XP_034668368.1|DSUB	GluRIIC|NP_608557.4|DMEL
OG0009666	LOC117901573|XP_034668262.1|DSUB	Cyt-c-d|NP_477164.1|DMEL
OG0009667	LOC117901808|XP_034668613.1|DSUB	CG2611|NP_610043.1|DMEL
OG0009668	LOC117900860|XP_034667271.1|DSUB	twit|NP_610067.1|DMEL
OG0009669	LOC117900583|XP_034666884.1|DSUB	Cyp310a1|NP_609891.1|DMEL
OG0009670	LOC117900839|XP_034667242.1|DSUB	CG14042|NP_001036336.1|DMEL
OG0009671	LOC117902260|XP_034669410.1|DSUB	CG17325|NP_001137836.1|DMEL
OG0009672	LOC117902624|XP_034670032.1|DSUB	CG17855|NP_609294.1|DMEL
OG0009673	LOC117902626|XP_034670036.1|DSUB	CG13113|NP_609296.1|DMEL
OG0009674	LOC117900260|XP_034666456.1|DSUB	CG10462|NP_609996.2|DMEL
OG0009675	LOC117901662|XP_034668392.1|DSUB	Pol32|NP_609743.1|DMEL
OG0009676	LOC117901013|XP_034667503.1|DSUB	tsh|NP_523615.2|DMEL
OG0009677	LOC117902620|XP_034670029.1|DSUB	prg|NP_609232.2|DMEL
OG0009678	LOC117901428|XP_034668061.1|DSUB	Cyp6t1|NP_608457.1|DMEL
OG0009679	LOC117901659|XP_034668389.1|DSUB	CG7239|NP_608960.2|DMEL
OG0009680	LOC117902758|XP_034670242.1|DSUB	CG16853|NP_609663.2|DMEL
OG0009681	LOC117890819|XP_034651780.1|DSUB	CG9815|NP_001097434.1|DMEL
OG0009682	LOC117889854|XP_034650244.1|DSUB	CG34202|NP_001097386.1|DMEL
OG0009683	LOC117892324|XP_034654367.1|DSUB	Tsp42Eg|NP_523633.1|DMEL
OG0009684	LOC117892318|XP_034654362.1|DSUB	Tsp42Eh|NP_523634.1|DMEL
OG0009685	LOC117892320|XP_034654364.1|DSUB	Tsp42Ej|NP_523636.1|DMEL
OG0009686	LOC117891265|XP_034652527.1|DSUB	CG10910|NP_611280.2|DMEL
OG0009687	LOC117892586|XP_034654815.1|DSUB	CG14495|NP_611284.2|DMEL
OG0009688	LOC117892111|XP_034654017.1|DSUB	MFS14|NP_725829.2|DMEL
OG0009689	LOC117890816|XP_034651777.1|DSUB	CG30120|NP_725795.2|DMEL
OG0009690	LOC117891582|XP_034653000.1|DSUB	CG8617|NP_610954.1|DMEL
OG0009691	LOC117892249|XP_034654252.1|DSUB	CG44245|NP_001286669.1|DMEL
OG0009692	LOC117892399|XP_034654506.1|DSUB	CG15705|NP_611109.1|DMEL
OG0009693	LOC117890020|XP_034650517.1|DSUB	Dh44-R2|NP_610789.3|DMEL
OG0009694	LOC117890850|XP_034651828.1|DSUB	CG13230|NP_652388.1|DMEL
OG0009695	LOC117892460|XP_034654602.1|DSUB	Tpc2|NP_001246511.1|DMEL
OG0009696	LOC117892020|XP_034653807.1|DSUB	CG8229|NP_724730.2|DMEL
OG0009697	LOC117898641|XP_034664095.1|DSUB	CG34241|NP_001097591.1|DMEL
OG0009698	LOC117891420|XP_034652781.1|DSUB	Spn42Dc|NP_610245.2|DMEL
OG0009700	LOC117892044|XP_034653861.1|DSUB	CG4707|NP_611944.1|DMEL
OG0009701	LOC117898886|XP_034664460.1|DSUB	CG34298|NP_001097976.1|DMEL
OG0009702	LOC117897906|XP_034662875.1|DSUB	Spn42De|NP_610246.3|DMEL
OG0009703	LOC117902564|XP_034669897.1|DSUB	CG11555|NP_608510.2|DMEL
OG0009704	LOC117890186|XP_034650782.1|DSUB	CG11191|NP_610345.1|DMEL
OG0009705	LOC117892384|XP_034654486.1|DSUB	CG13154|NP_610782.1|DMEL
OG0009706	LOC117892378|XP_034654480.1|DSUB	CG13157|NP_610778.2|DMEL
OG0009707	LOC117898116|XP_034663194.1|DSUB	Whamy|NP_001036699.1|DMEL
OG0009708	LOC117892326|XP_034654370.1|DSUB	Tsp42El|NP_523638.1|DMEL
OG0009709	LOC117892323|XP_034654366.1|DSUB	Tsp42Eo|NP_523641.2|DMEL
