Orthogroup	DSUB.longest_only	DSER.longest_only
OG0009810	LOC117893657|XP_034656239.1|DSUB	LOC110190069|XP_020816034.1|DSER
OG0009811	LOC117893658|XP_034656240.1|DSUB	LOC110190068|XP_020816033.1|DSER
OG0009812	LOC117893769|XP_034656400.1|DSUB	LOC110189323|XP_020815028.1|DSER
OG0009813	LOC117894255|XP_034657099.1|DSUB	LOC110189916|XP_020815848.1|DSER
OG0009814	LOC117894388|XP_034657285.1|DSUB	LOC110176196|XP_020798107.1|DSER
OG0009815	LOC117893604|XP_034656171.1|DSUB	LOC110185316|XP_020809740.1|DSER
OG0009816	LOC117893467|XP_034655979.1|DSUB	LOC110190276|XP_020816309.1|DSER
OG0009817	LOC117893023|XP_034655271.1|DSUB	LOC110190280|XP_020816313.1|DSER
OG0009818	LOC117893885|XP_034656548.1|DSUB	LOC110191230|XP_020817659.1|DSER
OG0009819	LOC117893460|XP_034655970.1|DSUB	LOC110191399|XP_020817916.1|DSER
OG0009820	LOC117894411|XP_034657311.1|DSUB	LOC110191228|XP_020817657.1|DSER
OG0009821	LOC117894647|XP_034657710.1|DSUB	LOC110176691|XP_020798780.1|DSER
OG0009822	LOC117894222|XP_034657029.1|DSUB	LOC110178947|XP_020801905.1|DSER
OG0009823	LOC117895331|XP_034658795.1|DSUB	LOC110190790|XP_020817087.1|DSER
OG0009824	LOC117893754|XP_034656379.1|DSUB	LOC110190245|XP_020816267.1|DSER
OG0009825	LOC117895748|XP_034659510.1|DSUB	LOC110179830|XP_020803096.1|DSER
OG0009826	LOC117892999|XP_034655245.1|DSUB	LOC110190331|XP_020816386.1|DSER
OG0009827	LOC117892997|XP_034655243.1|DSUB	LOC110190332|XP_020816387.1|DSER
OG0009828	LOC117895177|XP_034658530.1|DSUB	LOC110181242|XP_020804606.1|DSER
OG0009829	LOC117894284|XP_034657133.1|DSUB	LOC110190196|XP_020816207.1|DSER
OG0009830	LOC117894556|XP_034657571.1|DSUB	LOC110177538|XP_020799965.1|DSER
OG0009831	LOC117893431|XP_034655940.1|DSUB	LOC110177537|XP_020799964.1|DSER
OG0009832	LOC117894118|XP_034656891.1|DSUB	LOC110177536|XP_020799963.1|DSER
OG0009833	LOC117894727|XP_034657807.1|DSUB	LOC110179976|XP_020803221.1|DSER
OG0009834	LOC117891165|XP_034652379.1|DSUB	LOC110178490|XP_020801294.1|DSER
OG0009835	LOC117891168|XP_034652382.1|DSUB	LOC110180033|XP_020803300.1|DSER
OG0009836	LOC117897449|XP_034662184.1|DSUB	LOC110177117|XP_020799322.1|DSER
OG0009837	LOC117897989|XP_034663005.1|DSUB	LOC110190977|XP_020817340.1|DSER
OG0009838	LOC117900181|XP_034666318.1|DSUB	LOC110187478|XP_020812523.1|DSER
OG0009839	LOC117892543|XP_034654743.1|DSUB	LOC110182748|XP_020806520.1|DSER
OG0009840	LOC117900759|XP_034667132.1|DSUB	LOC110178695|XP_020801557.1|DSER, LOC110181358|XP_020804741.1|DSER
OG0009841	LOC117901949|XP_034668814.1|DSUB	LOC110185888|XP_020810559.1|DSER
OG0009842	LOC117895088|XP_034658376.1|DSUB	LOC110176276|XP_020798252.1|DSER
OG0009843	LOC117893921|XP_034656594.1|DSUB	LOC110182754|XP_020806524.1|DSER
OG0009844	LOC117895582|XP_034659203.1|DSUB	LOC110185297|XP_020809704.1|DSER
OG0009845	LOC117890981|XP_034652021.1|DSUB	LOC110177708|XP_020800206.1|DSER
OG0009846	LOC117901967|XP_034668839.1|DSUB	LOC110185857|XP_020810525.1|DSER
OG0009847	LOC117891084|XP_034652158.1|DSUB	LOC110183069|XP_020806914.1|DSER
OG0009848	LOC117896749|XP_034661110.1|DSUB	LOC110180432|XP_020803762.1|DSER
OG0009849	LOC117899304|XP_034665116.1|DSUB	LOC110187825|XP_020812961.1|DSER
OG0009850	LOC117902687|XP_034670118.1|DSUB	LOC110180353|XP_020803674.1|DSER
OG0009851	LOC117900509|XP_034666793.1|DSUB	LOC110181844|XP_020805410.1|DSER
OG0009853	LOC117890031|XP_034650542.1|DSUB	LOC110179520|XP_020802756.1|DSER, LOC110178779|XP_020801684.1|DSER
OG0009855	LOC117900649|XP_034666972.1|DSUB	LOC110183903|XP_020807905.1|DSER, LOC110178080|XP_020800743.1|DSER
OG0009856	LOC117900407|XP_034666653.1|DSUB	LOC110176951|XP_020799112.1|DSER, LOC110185840|XP_020810507.1|DSER
OG0009857	LOC117900762|XP_034667134.1|DSUB	LOC110178696|XP_020801558.1|DSER, LOC110181360|XP_020804742.1|DSER
OG0009858	LOC117901123|XP_034667652.1|DSUB	LOC110177877|XP_020800501.1|DSER
OG0009859	LOC117901261|XP_034667845.1|DSUB	LOC110185766|XP_020810427.1|DSER
OG0009860	LOC117901937|XP_034668796.1|DSUB	LOC110183421|XP_020807357.1|DSER, LOC110183422|XP_020807359.1|DSER
OG0009861	LOC117900636|XP_034666956.1|DSUB	LOC110183091|XP_020806943.1|DSER
OG0009862	LOC117901436|XP_034668071.1|DSUB	LOC110183992|XP_020808007.1|DSER, LOC110179924|XP_020803180.1|DSER
OG0009863	LOC117902561|XP_034669893.1|DSUB	LOC110178166|XP_020800859.1|DSER
OG0009864	LOC117900919|XP_034667373.1|DSUB	LOC110187280|XP_020812327.1|DSER
OG0009865	LOC117900770|XP_034667141.1|DSUB	LOC110179171|XP_020802229.1|DSER
OG0009866	LOC117895444|XP_034659001.1|DSUB	LOC110185169|XP_020809538.1|DSER
OG0009867	LOC117895861|XP_034659720.1|DSUB	LOC110190082|XP_020816046.1|DSER
OG0009868	LOC117894405|XP_034657308.1|DSUB	LOC110178941|XP_020801899.1|DSER
OG0009869	LOC117901567|XP_034668256.1|DSUB, LOC117901804|XP_034668609.1|DSUB, LOC117901939|XP_034668799.1|DSUB, LOC117897200|XP_034661793.1|DSUB, LOC117901803|XP_034668607.1|DSUB, LOC117901565|XP_034668254.1|DSUB	LOC110184013|XP_020808038.1|DSER
OG0009870	LOC117892962|XP_034655185.1|DSUB	LOC110178873|XP_020801806.1|DSER
OG0009871	LOC117890522|XP_034651319.1|DSUB	LOC110179217|XP_020802311.1|DSER
OG0009872	LOC117891783|XP_034653344.1|DSUB	LOC110179231|XP_020802342.1|DSER
OG0009874	LOC117894152|XP_034656939.1|DSUB	LOC110178953|XP_020801913.1|DSER
OG0009875	LOC117894661|XP_034657727.1|DSUB	LOC110190040|XP_020816004.1|DSER
OG0009876	LOC117892641|XP_034654887.1|DSUB	LOC110178382|XP_020801178.1|DSER
OG0009877	LOC117890662|XP_034651526.1|DSUB	LOC110177085|XP_020799271.1|DSER
OG0009878	LOC117890109|XP_034650668.1|DSUB	LOC110181930|XP_020805528.1|DSER
OG0009879	LOC117890223|XP_034650851.1|DSUB	LOC110191157|XP_020817573.1|DSER
OG0009880	LOC117889820|XP_034650191.1|DSUB	LOC110182544|XP_020806254.1|DSER
OG0009881	LOC117890682|XP_034651556.1|DSUB	LOC110179872|XP_020803133.1|DSER
OG0009882	LOC117892739|XP_034655055.1|DSUB	LOC110181110|XP_020804440.1|DSER
OG0009883	LOC117889883|XP_034650284.1|DSUB	LOC110182913|XP_020806733.1|DSER
OG0009884	LOC117892310|XP_034654348.1|DSUB	LOC110182936|XP_020806774.1|DSER
OG0009885	LOC117891019|XP_034652072.1|DSUB	LOC110177008|XP_020799182.1|DSER
OG0009886	LOC117892124|XP_034654047.1|DSUB	LOC110182552|XP_020806265.1|DSER
OG0009887	LOC117890905|XP_034651895.1|DSUB	LOC110189542|XP_020815332.1|DSER, LOC110189437|XP_020815167.1|DSER
OG0009888	LOC117891528|XP_034652920.1|DSUB	LOC110188621|XP_020814047.1|DSER, LOC110176555|XP_020798604.1|DSER
OG0009889	LOC117891474|XP_034652846.1|DSUB	LOC110177965|XP_020800615.1|DSER, LOC110179743|XP_020803017.1|DSER
OG0009890	LOC117889963|XP_034650415.1|DSUB, LOC117892260|XP_034654267.1|DSUB	LOC110187599|XP_020812681.1|DSER
OG0009891	LOC117891708|XP_034653193.1|DSUB	LOC110189871|XP_020815761.1|DSER
OG0009893	LOC117892639|XP_034654885.1|DSUB	LOC110176343|XP_020798331.1|DSER
OG0009894	LOC117897088|XP_034661618.1|DSUB	LOC110185532|XP_020810102.1|DSER
OG0009895	LOC117898894|XP_034664468.1|DSUB	LOC110188546|XP_020813962.1|DSER
OG0009896	LOC117895984|XP_034659857.1|DSUB	LOC110186367|XP_020811176.1|DSER
OG0009897	LOC117896375|XP_034660542.1|DSUB	LOC110191791|XP_020818401.1|DSER
OG0009898	LOC117898558|XP_034663934.1|DSUB	LOC110188318|XP_020813685.1|DSER
OG0009899	LOC117897079|XP_034661606.1|DSUB	LOC110176463|XP_020798479.1|DSER
OG0009900	LOC117898873|XP_034664445.1|DSUB	LOC110185090|XP_020809438.1|DSER
OG0009901	LOC117896567|XP_034660859.1|DSUB	LOC110186195|XP_020810913.1|DSER
OG0009902	LOC117896687|XP_034661029.1|DSUB	LOC110176460|XP_020798474.1|DSER
OG0009903	LOC117897402|XP_034662112.1|DSUB	LOC110191859|XP_020818498.1|DSER, LOC110177586|XP_020800030.1|DSER
OG0009904	LOC117896535|XP_034660809.1|DSUB	LOC110188043|XP_020813252.1|DSER
OG0009905	LOC117899691|XP_034665786.1|DSUB	LOC110184062|XP_020808102.1|DSER
OG0009906	LOC117896822|XP_034661221.1|DSUB	LOC110185797|XP_020810463.1|DSER
OG0009907	LOC117896205|XP_034660223.1|DSUB	LOC110177211|XP_020799488.1|DSER
OG0009909	LOC117899248|XP_034665019.1|DSUB	LOC110186887|XP_020811846.1|DSER
OG0009911	LOC117891177|XP_034652392.1|DSUB	LOC110177945|XP_020800589.1|DSER, LOC110177944|XP_020800588.1|DSER
OG0009912	LOC117901254|XP_034667838.1|DSUB	LOC110181342|XP_020804720.1|DSER
OG0009913	LOC117901907|XP_034668764.1|DSUB	LOC110185841|XP_020810508.1|DSER
OG0009915	LOC117901775|XP_034668566.1|DSUB	LOC110181316|XP_020804695.1|DSER
OG0009922	LOC117894828|XP_034657967.1|DSUB	LOC110178990|XP_020801964.1|DSER
OG0009925	LOC117897705|XP_034662618.1|DSUB	LOC110186446|XP_020811288.1|DSER
OG0009927	LOC117889586|XP_034649885.1|DSUB	LOC110180530|XP_020803861.1|DSER
OG0009928	LOC117899000|XP_034664637.1|DSUB	LOC110176419|XP_020798421.1|DSER
OG0009930	LOC117892022|XP_034653812.1|DSUB	LOC110181625|XP_020805093.1|DSER
OG0009931	LOC117892092|XP_034653975.1|DSUB	LOC110177938|XP_020800578.1|DSER
OG0009932	LOC117890032|XP_034650539.1|DSUB	LOC110188926|XP_020814510.1|DSER
OG0009934	LOC117895021|XP_034658280.1|DSUB	LOC110176244|XP_020798202.1|DSER
OG0009937	LOC117896032|XP_034659931.1|DSUB	LOC110178691|XP_020801552.1|DSER
OG0009938	LOC117899587|XP_034665600.1|DSUB	LOC110184363|XP_020808515.1|DSER
OG0009941	LOC117900108|XP_034666222.1|DSUB	LOC110187417|XP_020812465.1|DSER
OG0009942	LOC117891549|XP_034652956.1|DSUB	LOC110188925|XP_020814509.1|DSER
OG0009943	LOC117902307|XP_034669479.1|DSUB	LOC110183465|XP_020807405.1|DSER
OG0009944	LOC117889748|XP_034650085.1|DSUB	LOC110180552|XP_020803906.1|DSER
OG0009945	LOC117903825|XP_034672165.1|DSUB	LOC110181906|XP_020805499.1|DSER
OG0009946	LOC117898027|XP_034663056.1|DSUB	LOC110188179|XP_020813410.1|DSER
OG0009947	LOC117895487|XP_034659068.1|DSUB	LOC110190645|XP_020816903.1|DSER
OG0009948	LOC117903351|XP_034671193.1|DSUB	LOC110179489|XP_020802722.1|DSER
OG0009949	LOC117897898|XP_034662865.1|DSUB	LOC110187854|XP_020812998.1|DSER
OG0009950	LOC117896922|XP_034661353.1|DSUB	LOC110186810|XP_020811754.1|DSER
OG0009951	LOC117896719|XP_034661071.1|DSUB	LOC110188282|XP_020813638.1|DSER
OG0009953	LOC117896446|XP_034660666.1|DSUB	LOC110187012|XP_020812035.1|DSER
OG0009954	LOC117896091|XP_034660022.1|DSUB	LOC110176649|XP_020798739.1|DSER
OG0009955	LOC117891281|XP_034652560.1|DSUB	LOC110178354|XP_020801143.1|DSER
OG0009956	LOC117903071|XP_034670734.1|DSUB	LOC110182585|XP_020806291.1|DSER
OG0009957	LOC117898846|XP_034664414.1|DSUB	LOC110186734|XP_020811659.1|DSER
OG0009958	LOC117899365|XP_034665235.1|DSUB	LOC110186681|XP_020811606.1|DSER
OG0009960	LOC117899607|XP_034665627.1|DSUB	LOC110187894|XP_020813041.1|DSER
OG0009961	LOC117896056|XP_034659956.1|DSUB	LOC110188436|XP_020813822.1|DSER
OG0009962	LOC117896826|XP_034661225.1|DSUB	LOC110184123|XP_020808193.1|DSER
OG0009963	LOC117899317|XP_034665140.1|DSUB	LOC110188033|XP_020813229.1|DSER
OG0009964	LOC117897935|XP_034662917.1|DSUB	LOC110184716|XP_020808998.1|DSER
OG0009965	LOC117897580|XP_034662425.1|DSUB	LOC110186875|XP_020811831.1|DSER
OG0009966	LOC117902321|XP_034669501.1|DSUB	LOC110179804|XP_020803068.1|DSER
OG0009967	LOC117901366|XP_034667966.1|DSUB	LOC110176932|XP_020799088.1|DSER
OG0009968	LOC117901156|XP_034667698.1|DSUB, LOC117901159|XP_034667701.1|DSUB	LOC110187602|XP_020812653.1|DSER
OG0009969	LOC117901575|XP_034668265.1|DSUB	LOC110187340|XP_020812387.1|DSER
OG0009970	LOC117902261|XP_034669411.1|DSUB	LOC110176913|XP_020799063.1|DSER
OG0009971	LOC117900949|XP_034667412.1|DSUB	LOC110184852|XP_020809151.1|DSER
OG0009972	LOC117900395|XP_034666640.1|DSUB	LOC110183302|XP_020807201.1|DSER
OG0009973	LOC117902333|XP_034669519.1|DSUB	LOC110176454|XP_020798469.1|DSER
OG0009974	LOC117901096|XP_034667615.1|DSUB	LOC110186077|XP_020810771.1|DSER
OG0009975	LOC117901981|XP_034668881.1|DSUB	LOC110182741|XP_020806502.1|DSER
OG0009976	LOC117902268|XP_034669418.1|DSUB	LOC110181460|XP_020804866.1|DSER
OG0009977	LOC117900599|XP_034666902.1|DSUB	LOC110187356|XP_020812405.1|DSER
OG0009978	LOC117900600|XP_034666903.1|DSUB	LOC110187350|XP_020812400.1|DSER
OG0009979	LOC117901614|XP_034668325.1|DSUB	LOC110185772|XP_020810434.1|DSER
OG0009980	LOC117891337|XP_034652648.1|DSUB	LOC110191365|XP_020817877.1|DSER
OG0009981	LOC117892587|XP_034654817.1|DSUB	LOC110180060|XP_020803341.1|DSER
OG0009982	LOC117889808|XP_034650178.1|DSUB	LOC110180062|XP_020803343.1|DSER
OG0009984	LOC117890275|XP_034650925.1|DSUB	LOC110180012|XP_020803264.1|DSER
OG0009985	LOC117892361|XP_034654460.1|DSUB	LOC110191624|XP_020818172.1|DSER
OG0009986	LOC117890140|XP_034650717.1|DSUB	LOC110189594|XP_020815384.1|DSER
OG0009987	LOC117889912|XP_034650329.1|DSUB	LOC110177712|XP_020800215.1|DSER
OG0009988	LOC117889917|XP_034650333.1|DSUB	LOC110177655|XP_020800130.1|DSER
OG0009989	LOC117892087|XP_034653969.1|DSUB	LOC110177935|XP_020800576.1|DSER
OG0009990	LOC117892498|XP_034654665.1|DSUB	LOC110182929|XP_020806766.1|DSER
OG0009991	LOC117889769|XP_034650122.1|DSUB	LOC110178040|XP_020800739.1|DSER
OG0009992	LOC117895734|XP_034659488.1|DSUB	LOC110187050|XP_020812085.1|DSER
OG0009993	LOC117893227|XP_034655658.1|DSUB	LOC110184588|XP_020808837.1|DSER
OG0009994	LOC117895847|XP_034659703.1|DSUB	LOC110181965|XP_020805573.1|DSER
OG0009995	LOC117903267|XP_034671060.1|DSUB	LOC110179671|XP_020802941.1|DSER
OG0009996	LOC117891111|XP_034652201.1|DSUB	LOC110184283|XP_020808423.1|DSER
OG0009997	LOC117902518|XP_034669837.1|DSUB	LOC110184138|XP_020808208.1|DSER
OG0009998	LOC117896212|XP_034660237.1|DSUB	LOC110184243|XP_020808358.1|DSER
OG0009999	LOC117903608|XP_034671756.1|DSUB	LOC110184586|XP_020808831.1|DSER
OG0010000	LOC117903647|XP_034671839.1|DSUB	LOC110182109|XP_020805775.1|DSER
OG0010001	LOC117892945|XP_034655162.1|DSUB	LOC110179683|XP_020802954.1|DSER
OG0010002	LOC117894723|XP_034657801.1|DSUB	LOC110178721|XP_020801585.1|DSER
OG0010003	LOC117900194|XP_034666339.1|DSUB	LOC110183400|XP_020807330.1|DSER
OG0010004	LOC117895510|XP_034659104.1|DSUB	LOC110182497|XP_020806205.1|DSER
OG0010005	LOC117902570|XP_034669923.1|DSUB	LOC110183222|XP_020807095.1|DSER
OG0010006	LOC117899989|XP_034666053.1|DSUB	LOC110184306|XP_020808453.1|DSER
OG0010007	LOC117893736|XP_034656357.1|DSUB	LOC110181600|XP_020805056.1|DSER
OG0010008	LOC117901589|XP_034668294.1|DSUB	LOC110175974|XP_020797828.1|DSER
OG0010009	LOC117900993|XP_034667481.1|DSUB	LOC110181325|XP_020804703.1|DSER
OG0010010	LOC117897327|XP_034661990.1|DSUB	LOC110175955|XP_020797802.1|DSER
OG0010011	LOC117903273|XP_034671067.1|DSUB	LOC110184266|XP_020808391.1|DSER
OG0010012	LOC117903087|XP_034670782.1|DSUB	LOC110179560|XP_020802801.1|DSER
OG0010013	LOC117890395|XP_034651094.1|DSUB	LOC110181594|XP_020805047.1|DSER
OG0010014	LOC117902315|XP_034669494.1|DSUB	LOC110175985|XP_020797843.1|DSER
OG0010015	LOC117890902|XP_034651892.1|DSUB	LOC110181558|XP_020805002.1|DSER
OG0010016	LOC117899219|XP_034664987.1|DSUB	LOC110182017|XP_020805607.1|DSER
OG0010017	LOC117900259|XP_034666459.1|DSUB	LOC110181589|XP_020805042.1|DSER
OG0010018	LOC117894332|XP_034657210.1|DSUB	LOC110180137|XP_020803442.1|DSER
OG0010019	LOC117903528|XP_034671566.1|DSUB	LOC110181691|XP_020805191.1|DSER
OG0010020	LOC117903666|XP_034671883.1|DSUB	LOC110181828|XP_020805391.1|DSER
OG0010021	LOC117903429|XP_034671343.1|DSUB	LOC110181633|XP_020805100.1|DSER
OG0010022	LOC117903291|XP_034671112.1|DSUB	LOC110189569|XP_020815359.1|DSER
OG0010023	LOC117891157|XP_034652310.1|DSUB	LOC110185515|XP_020810069.1|DSER
OG0010024	LOC117893744|XP_034656369.1|DSUB	LOC110185517|XP_020810072.1|DSER
OG0010025	LOC117899032|XP_034664685.1|DSUB	LOC110182208|XP_020805894.1|DSER
OG0010026	LOC117903663|XP_034671875.1|DSUB	LOC110181938|XP_020805534.1|DSER
OG0010027	LOC117896354|XP_034660561.1|DSUB	LOC110179129|XP_020802181.1|DSER
OG0010028	LOC117903329|XP_034671167.1|DSUB	LOC110191973|XP_020818653.1|DSER
OG0010029	LOC117903209|XP_034670987.1|DSUB	LOC110184167|XP_020808237.1|DSER
OG0010030	LOC117891825|XP_034653461.1|DSUB	LOC110184140|XP_020808210.1|DSER
OG0010031	LOC117896389|XP_034660588.1|DSUB	LOC110184181|XP_020808250.1|DSER
OG0010032	LOC117900660|XP_034666986.1|DSUB	LOC110182383|XP_020806084.1|DSER
OG0010033	LOC117893078|XP_034655390.1|DSUB	LOC110179756|XP_020803032.1|DSER
OG0010034	LOC117889699|XP_034650011.1|DSUB	LOC110179763|XP_020803038.1|DSER
OG0010035	LOC117889708|XP_034650024.1|DSUB	LOC110179764|XP_020803039.1|DSER
OG0010036	LOC117889644|XP_034650003.1|DSUB	LOC110179762|XP_020803037.1|DSER
OG0010037	LOC117889719|XP_034650034.1|DSUB	LOC110179757|XP_020803033.1|DSER
OG0010038	LOC117900739|XP_034667110.1|DSUB	LOC110180559|XP_020803912.1|DSER
OG0010039	LOC117890867|XP_034651844.1|DSUB	LOC110178366|XP_020801161.1|DSER
OG0010040	LOC117901602|XP_034668306.1|DSUB	LOC110185967|XP_020810644.1|DSER
OG0010042	LOC117897241|XP_034661855.1|DSUB	LOC110179057|XP_020802076.1|DSER
OG0010043	LOC117897251|XP_034661868.1|DSUB	LOC110179054|XP_020802072.1|DSER
OG0010044	LOC117900303|XP_034666512.1|DSUB	LOC110183267|XP_020807154.1|DSER
OG0010045	LOC117902633|XP_034670047.1|DSUB	LOC110181826|XP_020805388.1|DSER
OG0010046	LOC117902641|XP_034670059.1|DSUB	LOC110181827|XP_020805389.1|DSER
OG0010047	LOC117903217|XP_034671007.1|DSUB	LOC110183228|XP_020807103.1|DSER
OG0010048	LOC117901637|XP_034668363.1|DSUB	LOC110185523|XP_020810077.1|DSER
OG0010049	LOC117903522|XP_034671531.1|DSUB	LOC110187103|XP_020812168.1|DSER
OG0010050	LOC117892133|XP_034654063.1|DSUB	LOC110187116|XP_020812185.1|DSER
OG0010051	LOC117901675|XP_034668412.1|DSUB	LOC110181694|XP_020805195.1|DSER
OG0010052	LOC117897630|XP_034662498.1|DSUB	LOC110180323|XP_020803639.1|DSER
OG0010053	LOC117897146|XP_034661709.1|DSUB	LOC110179458|XP_020802676.1|DSER
OG0010054	LOC117896204|XP_034660226.1|DSUB	LOC110179722|XP_020803000.1|DSER
OG0010055	LOC117896321|XP_034660448.1|DSUB	LOC110179738|XP_020803014.1|DSER
OG0010056	LOC117903328|XP_034671162.1|DSUB	LOC110187143|XP_020812216.1|DSER
OG0010057	LOC117903617|XP_034671764.1|DSUB	LOC110179632|XP_020802902.1|DSER
OG0010058	LOC117894786|XP_034657910.1|DSUB	LOC110180346|XP_020803667.1|DSER
OG0010059	LOC117903304|XP_034671127.1|DSUB	LOC110181913|XP_020805506.1|DSER
OG0010060	LOC117903202|XP_034670983.1|DSUB	LOC110180649|XP_020804002.1|DSER
OG0010061	LOC117893053|XP_034655324.1|DSUB	LOC110190085|XP_020816050.1|DSER
OG0010062	LOC117895259|XP_034658671.1|DSUB	LOC110184700|XP_020808970.1|DSER
OG0010063	LOC117894007|XP_034656721.1|DSUB	LOC110190080|XP_020816045.1|DSER
OG0010064	LOC117893511|XP_034656041.1|DSUB	LOC110189844|XP_020815712.1|DSER
OG0010065	LOC117893589|XP_034656153.1|DSUB	LOC110176303|XP_020798283.1|DSER
OG0010066	LOC117893895|XP_034656563.1|DSUB	LOC110177629|XP_020800102.1|DSER
OG0010067	LOC117895593|XP_034659234.1|DSUB	LOC110188849|XP_020814414.1|DSER
OG0010068	LOC117893286|XP_034655743.1|DSUB	LOC110189908|XP_020815832.1|DSER
OG0010069	LOC117894297|XP_034657152.1|DSUB	LOC110177549|XP_020799978.1|DSER
OG0010071	LOC117894362|XP_034657247.1|DSUB	LOC110185261|XP_020809659.1|DSER
OG0010072	LOC117893733|XP_034656348.1|DSUB	LOC110189085|XP_020814716.1|DSER
OG0010073	LOC117895306|XP_034658757.1|DSUB	LOC110189059|XP_020814687.1|DSER
OG0010074	LOC117900610|XP_034666962.1|DSUB	LOC110178025|XP_020800699.1|DSER
OG0010076	LOC117894596|XP_034657637.1|DSUB	LOC110190498|XP_020816673.1|DSER
OG0010077	LOC117894522|XP_034657527.1|DSUB	LOC110190748|XP_020817030.1|DSER
OG0010078	LOC117894540|XP_034657552.1|DSUB	LOC110190456|XP_020816615.1|DSER
OG0010079	LOC117894518|XP_034657521.1|DSUB	LOC110190685|XP_020816954.1|DSER
OG0010080	LOC117893612|XP_034656180.1|DSUB	LOC110183710|XP_020807717.1|DSER
OG0010081	LOC117894484|XP_034657482.1|DSUB	LOC110190631|XP_020816884.1|DSER
OG0010082	LOC117893742|XP_034656362.1|DSUB	LOC110177610|XP_020800068.1|DSER
OG0010083	LOC117893196|XP_034655602.1|DSUB	LOC110185329|XP_020809765.1|DSER
OG0010084	LOC117895083|XP_034658370.1|DSUB	LOC110176248|XP_020798211.1|DSER
OG0010085	LOC117893231|XP_034655674.1|DSUB	LOC110190037|XP_020816000.1|DSER
OG0010086	LOC117894253|XP_034657097.1|DSUB	LOC110182782|XP_020806567.1|DSER
OG0010087	LOC117894985|XP_034658221.1|DSUB	LOC110190898|XP_020817216.1|DSER
OG0010088	LOC117894554|XP_034657569.1|DSUB	LOC110177506|XP_020799919.1|DSER
OG0010089	LOC117893243|XP_034655698.1|DSUB	LOC110181258|XP_020804624.1|DSER
OG0010090	LOC117902944|XP_034670447.1|DSUB	LOC110185419|XP_020809891.1|DSER
OG0010091	LOC117898399|XP_034663648.1|DSUB	LOC110178318|XP_020801091.1|DSER
OG0010092	LOC117899639|XP_034665694.1|DSUB	LOC110185387|XP_020809826.1|DSER
OG0010093	LOC117891829|XP_034653466.1|DSUB	LOC110191572|XP_020818113.1|DSER
OG0010094	LOC117897516|XP_034662322.1|DSUB	LOC110177334|XP_020799679.1|DSER, LOC110177443|XP_020799835.1|DSER
OG0010095	LOC117899566|XP_034665566.1|DSUB	LOC110188137|XP_020813389.1|DSER
OG0010096	LOC117903034|XP_034670654.1|DSUB	LOC110181905|XP_020805498.1|DSER
OG0010097	LOC117895019|XP_034658276.1|DSUB	LOC110179580|XP_020802830.1|DSER
OG0010098	LOC117901936|XP_034668795.1|DSUB	LOC110186050|XP_020810751.1|DSER
OG0010099	LOC117901523|XP_034668191.1|DSUB	LOC110176874|XP_020799009.1|DSER
OG0010100	LOC117895459|XP_034659021.1|DSUB	LOC110176134|XP_020798028.1|DSER
OG0010101	LOC117894560|XP_034657575.1|DSUB	LOC110188530|XP_020813938.1|DSER
OG0010102	LOC117894301|XP_034657157.1|DSUB	LOC110177519|XP_020799935.1|DSER
OG0010103	LOC117894553|XP_034657567.1|DSUB	LOC110177505|XP_020799917.1|DSER
OG0010104	LOC117894111|XP_034656882.1|DSUB	LOC110190795|XP_020817096.1|DSER
OG0010105	LOC117901562|XP_034668250.1|DSUB	LOC110183854|XP_020807866.1|DSER
OG0010106	LOC117891237|XP_034652474.1|DSUB	LOC110178400|XP_020801199.1|DSER
OG0010107	LOC117892451|XP_034654591.1|DSUB	LOC110181108|XP_020804437.1|DSER
OG0010108	LOC117892101|XP_034653991.1|DSUB	LOC110180071|XP_020803353.1|DSER
OG0010110	LOC117894600|XP_034657640.1|DSUB	LOC110184751|XP_020809040.1|DSER
OG0010111	LOC117898728|XP_034664238.1|DSUB	LOC110177403|XP_020799766.1|DSER
OG0010112	LOC117896698|XP_034661043.1|DSUB	LOC110186133|XP_020810842.1|DSER
OG0010113	LOC117903719|XP_034671959.1|DSUB	LOC110189637|XP_020815439.1|DSER, LOC110181834|XP_020805397.1|DSER
OG0010114	LOC117894282|XP_034657135.1|DSUB	LOC110180566|XP_020803921.1|DSER, LOC110180565|XP_020803920.1|DSER
OG0010115	LOC117900717|XP_034667076.1|DSUB	LOC110186849|XP_020811797.1|DSER
OG0010116	LOC117903813|XP_034672142.1|DSUB	LOC110184547|XP_020808781.1|DSER
OG0010117	LOC117894078|XP_034656830.1|DSUB	LOC110181203|XP_020804543.1|DSER, LOC110179067|XP_020802093.1|DSER
OG0010118	LOC117903441|XP_034671359.1|DSUB	LOC110178018|XP_020800691.1|DSER
OG0010119	LOC117899807|XP_034665978.1|DSUB	LOC110179396|XP_020802580.1|DSER
OG0010120	LOC117890835|XP_034651813.1|DSUB	LOC110184369|XP_020808525.1|DSER
OG0010121	LOC117894911|XP_034658101.1|DSUB	LOC110176074|XP_020797955.1|DSER
OG0010122	LOC117903218|XP_034671009.1|DSUB	LOC110186563|XP_020811430.1|DSER
OG0010123	LOC117903092|XP_034670790.1|DSUB	LOC110179555|XP_020802796.1|DSER
OG0010125	LOC117899154|XP_034664873.1|DSUB	LOC110179046|XP_020802061.1|DSER
OG0010126	LOC117901968|XP_034668840.1|DSUB	LOC110186091|XP_020810792.1|DSER
