Orthogroup	DSUB.longest_only	DELE.longest_only
OG0010682	LOC117903244|XP_034671037.1|DSUB	LOC108138486|XP_017116177.1|DELE
OG0010684	LOC117900520|XP_034666806.1|DSUB	LOC108138704|XP_017116540.1|DELE
OG0010685	LOC117900483|XP_034666758.1|DSUB	LOC108134558|XP_017110399.1|DELE
OG0010686	LOC117900780|XP_034667152.1|DSUB	LOC108149285|XP_017132218.1|DELE
OG0010687	LOC117901311|XP_034667911.1|DSUB	LOC108141656|XP_017120615.1|DELE
OG0010688	LOC117902387|XP_034669599.1|DSUB	LOC108138290|XP_017115934.1|DELE
OG0010689	LOC117901693|XP_034668445.1|DSUB	LOC108138062|XP_017115527.1|DELE
OG0010690	LOC117901757|XP_034668535.1|DSUB	LOC108135349|XP_017111529.1|DELE
OG0010691	LOC117900286|XP_034666488.1|DSUB	LOC108135334|XP_017111514.1|DELE
OG0010692	LOC117900282|XP_034666486.1|DSUB	LOC108135318|XP_017111493.1|DELE
OG0010693	LOC117900692|XP_034667035.1|DSUB	LOC108141775|XP_017120766.1|DELE
OG0010694	LOC117900016|XP_034666093.1|DSUB	LOC108138038|XP_017115500.1|DELE
OG0010695	LOC117900582|XP_034666883.1|DSUB	LOC108138067|XP_017115532.1|DELE
OG0010697	LOC117902599|XP_034669999.1|DSUB	LOC108135273|XP_017111440.1|DELE
OG0010698	LOC117902613|XP_034670016.1|DSUB	LOC108135226|XP_017111344.1|DELE
OG0010699	LOC117902341|XP_034669531.1|DSUB	LOC108135210|XP_017111324.1|DELE
OG0010700	LOC117900862|XP_034667275.1|DSUB	LOC108138034|XP_017115496.1|DELE
OG0010701	LOC117901975|XP_034668870.1|DSUB	LOC108148061|XP_017130403.1|DELE
OG0010702	LOC117900390|XP_034666634.1|DSUB	LOC108137834|XP_017115249.1|DELE
OG0010703	LOC117900732|XP_034667097.1|DSUB	LOC108149296|XP_017132234.1|DELE
OG0010704	LOC117900581|XP_034666881.1|DSUB	LOC108149190|XP_017132106.1|DELE
OG0010705	LOC117893798|XP_034656434.1|DSUB	LOC108147395|XP_017129320.1|DELE
OG0010706	LOC117895443|XP_034658999.1|DSUB	LOC108150263|XP_017133833.1|DELE
OG0010707	LOC117892955|XP_034655179.1|DSUB	LOC108146270|XP_017127699.1|DELE
OG0010708	LOC117893392|XP_034655880.1|DSUB	LOC108145966|XP_017127186.1|DELE
OG0010709	LOC117893871|XP_034656534.1|DSUB	LOC108146632|XP_017128166.1|DELE
OG0010710	LOC117893828|XP_034656476.1|DSUB	LOC108145809|XP_017126888.1|DELE
OG0010711	LOC117898778|XP_034664305.1|DSUB	LOC108141012|XP_017119578.1|DELE
OG0010712	LOC117895389|XP_034658904.1|DSUB	LOC108150253|XP_017133808.1|DELE
OG0010713	LOC117895791|XP_034659584.1|DSUB	LOC108135626|XP_017111935.1|DELE
OG0010715	LOC117895314|XP_034658766.1|DSUB	LOC108142623|XP_017122101.1|DELE
OG0010716	LOC117893677|XP_034656256.1|DSUB	LOC108143151|XP_017122888.1|DELE
OG0010717	LOC117893178|XP_034655560.1|DSUB	LOC108136089|XP_017112546.1|DELE
OG0010718	LOC117893868|XP_034656532.1|DSUB	LOC108143193|XP_017122934.1|DELE
OG0010719	LOC117896155|XP_034660125.1|DSUB	LOC108140992|XP_017119556.1|DELE
OG0010720	LOC117893587|XP_034656150.1|DSUB	LOC108136101|XP_017112566.1|DELE
OG0010721	LOC117895558|XP_034659158.1|DSUB	LOC108136136|XP_017112619.1|DELE
OG0010722	LOC117891558|XP_034652969.1|DSUB	LOC108149088|XP_017131972.1|DELE
OG0010723	LOC117894029|XP_034656759.1|DSUB	LOC108143167|XP_017122900.1|DELE
OG0010724	LOC117889826|XP_034650197.1|DSUB	LOC108145385|XP_017126269.1|DELE
OG0010725	LOC117889849|XP_034650234.1|DSUB	LOC108145412|XP_017126303.1|DELE
OG0010726	LOC117890612|XP_034651443.1|DSUB	LOC108137915|XP_017115344.1|DELE
OG0010727	LOC117890157|XP_034650741.1|DSUB	LOC108145099|XP_017125779.1|DELE
OG0010728	LOC117890399|XP_034651095.1|DSUB	LOC108147341|XP_017129257.1|DELE
OG0010729	LOC117892411|XP_034654532.1|DSUB	LOC108145095|XP_017125776.1|DELE
OG0010730	LOC117890555|XP_034651377.1|DSUB	LOC108144918|XP_017125570.1|DELE
OG0010731	LOC117889881|XP_034650281.1|DSUB	LOC108143333|XP_017123141.1|DELE
OG0010732	LOC117892383|XP_034654485.1|DSUB	LOC108137947|XP_017115393.1|DELE
OG0010734	LOC117891016|XP_034652065.1|DSUB	LOC108149707|XP_017132962.1|DELE
OG0010735	LOC117890203|XP_034650801.1|DSUB	LOC108144176|XP_017124326.1|DELE
OG0010736	LOC117890265|XP_034650915.1|DSUB	LOC108143634|XP_017123637.1|DELE
OG0010737	LOC117892596|XP_034654825.1|DSUB	LOC108143632|XP_017123635.1|DELE
OG0010738	LOC117899305|XP_034665121.1|DSUB	LOC108143044|XP_017122735.1|DELE
OG0010739	LOC117897099|XP_034661633.1|DSUB	LOC108143865|XP_017123919.1|DELE
OG0010740	LOC117896632|XP_034660966.1|DSUB	LOC108140956|XP_017119513.1|DELE
OG0010741	LOC117898055|XP_034663109.1|DSUB	LOC108135019|XP_017111040.1|DELE
OG0010742	LOC117897990|XP_034663006.1|DSUB	LOC108148199|XP_017130593.1|DELE
OG0010743	LOC117898402|XP_034663654.1|DSUB	LOC108136728|XP_017113542.1|DELE
OG0010744	LOC117897910|XP_034662879.1|DSUB	LOC108141086|XP_017119757.1|DELE
OG0010745	LOC117895979|XP_034659832.1|DSUB	LOC108140632|XP_017119041.1|DELE
OG0010746	LOC117899235|XP_034665000.1|DSUB	LOC108142985|XP_017122642.1|DELE
OG0010747	LOC117896034|XP_034659934.1|DSUB	LOC108143727|XP_017123749.1|DELE
OG0010748	LOC117899134|XP_034664824.1|DSUB	LOC108150222|XP_017133757.1|DELE
OG0010750	LOC117898828|XP_034664385.1|DSUB	LOC108139373|XP_017117589.1|DELE
OG0010751	LOC117896793|XP_034661180.1|DSUB	LOC108135786|XP_017112137.1|DELE
OG0010752	LOC117896803|XP_034661197.1|DSUB	LOC108148588|XP_017131124.1|DELE, LOC108148603|XP_017131170.1|DELE
OG0010753	LOC117897536|XP_034662348.1|DSUB	LOC108137370|XP_017114500.1|DELE
OG0010754	LOC117899161|XP_034664911.1|DSUB	LOC108140393|XP_017118589.1|DELE
OG0010755	LOC117899431|XP_034665324.1|DSUB	LOC108148580|XP_017131116.1|DELE
OG0010756	LOC117899429|XP_034665319.1|DSUB	LOC108148581|XP_017131117.1|DELE
OG0010757	LOC117897190|XP_034661781.1|DSUB	LOC108148480|XP_017131003.1|DELE
OG0010758	LOC117896935|XP_034661366.1|DSUB	LOC108148870|XP_017131660.1|DELE
OG0010759	LOC117899619|XP_034665659.1|DSUB	LOC108142953|XP_017122584.1|DELE
OG0010760	LOC117899603|XP_034665617.1|DSUB	LOC108136714|XP_017113527.1|DELE
OG0010761	LOC117898735|XP_034664246.1|DSUB	LOC108148241|XP_017130646.1|DELE
OG0010763	LOC117899704|XP_034665802.1|DSUB	LOC108144051|XP_017124184.1|DELE
OG0010765	LOC117898969|XP_034664600.1|DSUB	LOC108148535|XP_017131064.1|DELE
OG0010766	LOC117897266|XP_034661882.1|DSUB	LOC108135064|XP_017111095.1|DELE
OG0010767	LOC117897670|XP_034662560.1|DSUB	LOC108148503|XP_017131029.1|DELE
OG0010768	LOC117896196|XP_034660183.1|DSUB	LOC108148429|XP_017130953.1|DELE
OG0010769	LOC117898188|XP_034663295.1|DSUB	LOC108143725|XP_017123748.1|DELE
OG0010770	LOC117898845|XP_034664412.1|DSUB	LOC108148964|XP_017131790.1|DELE
OG0010771	LOC117891614|XP_034653042.1|DSUB	LOC108147034|XP_017128780.1|DELE
OG0010772	LOC117898719|XP_034664227.1|DSUB	LOC108140462|XP_017118684.1|DELE
OG0010773	LOC117899090|XP_034664758.1|DSUB	LOC108140818|XP_017119313.1|DELE
OG0010775	LOC117899004|XP_034664642.1|DSUB	LOC108139112|XP_017117213.1|DELE
OG0010776	LOC117900766|XP_034667137.1|DSUB	LOC108135280|XP_017111450.1|DELE
OG0010778	LOC117896815|XP_034661211.1|DSUB	LOC108135058|XP_017111090.1|DELE
OG0010779	LOC117898176|XP_034663276.1|DSUB	LOC108135062|XP_017111093.1|DELE
OG0010780	LOC117897519|XP_034662326.1|DSUB	LOC108137401|XP_017114549.1|DELE
OG0010781	LOC117896683|XP_034661025.1|DSUB	LOC108143979|XP_017124079.1|DELE
OG0010782	LOC117896359|XP_034660525.1|DSUB	LOC108135753|XP_017112084.1|DELE
OG0010783	LOC117897343|XP_034662008.1|DSUB	LOC108140705|XP_017119150.1|DELE
OG0010784	LOC117892131|XP_034654058.1|DSUB	LOC108144450|XP_017124830.1|DELE
OG0010785	LOC117890882|XP_034651865.1|DSUB	LOC108144446|XP_017124821.1|DELE
OG0010786	LOC117891088|XP_034652159.1|DSUB	LOC108134626|XP_017110499.1|DELE
OG0010787	LOC117892643|XP_034654888.1|DSUB	LOC108137880|XP_017115308.1|DELE
OG0010788	LOC117892186|XP_034654164.1|DSUB	LOC108145216|XP_017125948.1|DELE
OG0010790	LOC117891497|XP_034652875.1|DSUB	LOC108144222|XP_017124386.1|DELE
OG0010791	LOC117900939|XP_034667396.1|DSUB, LOC117901182|XP_034667726.1|DSUB	LOC108138158|XP_017115739.1|DELE
OG0010792	LOC117900019|XP_034666099.1|DSUB	LOC108136427|XP_017113052.1|DELE
OG0010793	LOC117897654|XP_034662531.1|DSUB	LOC108140903|XP_017119437.1|DELE
OG0010794	LOC117895856|XP_034659713.1|DSUB	LOC108146117|XP_017127437.1|DELE
OG0010795	LOC117895673|XP_034659386.1|DSUB	LOC108150206|XP_017133707.1|DELE
OG0010797	LOC117894529|XP_034657537.1|DSUB	LOC108145699|XP_017126748.1|DELE
OG0010798	LOC117894916|XP_034658104.1|DSUB	LOC108146260|XP_017127688.1|DELE
OG0010799	LOC117893013|XP_034655259.1|DSUB	LOC108146686|XP_017128231.1|DELE
OG0010800	LOC117894381|XP_034657276.1|DSUB	LOC108150355|XP_017133978.1|DELE
OG0010801	LOC117900856|XP_034667267.1|DSUB	LOC108149452|XP_017132533.1|DELE
OG0010802	LOC117900775|XP_034667147.1|DSUB	LOC108139082|XP_017117195.1|DELE
OG0010803	LOC117900809|XP_034667190.1|DSUB	LOC108147950|XP_017130227.1|DELE
OG0010804	LOC117900503|XP_034666785.1|DSUB	LOC108134524|XP_017110355.1|DELE
OG0010805	LOC117901780|XP_034668579.1|DSUB	LOC108138101|XP_017115584.1|DELE
OG0010806	LOC117901805|XP_034668610.1|DSUB	LOC108134500|XP_017110315.1|DELE
OG0010807	LOC117901819|XP_034668628.1|DSUB	LOC108137781|XP_017115176.1|DELE
OG0010808	LOC117901130|XP_034667661.1|DSUB	LOC108134811|XP_017110755.1|DELE
OG0010810	LOC117892196|XP_034654178.1|DSUB	LOC108144683|XP_017125236.1|DELE
OG0010820	LOC117893734|XP_034656349.1|DSUB	LOC108142824|XP_017122377.1|DELE
OG0010821	LOC117900141|XP_034666264.1|DSUB, LOC117900140|XP_034666261.1|DSUB	LOC108134561|XP_017110403.1|DELE
OG0010824	LOC117895493|XP_034659080.1|DSUB	LOC108147403|XP_017129329.1|DELE
OG0010825	LOC117891518|XP_034652906.1|DSUB	LOC108134669|XP_017110553.1|DELE
OG0010827	LOC117898269|XP_034663414.1|DSUB	LOC108142912|XP_017122489.1|DELE
OG0010828	LOC117897107|XP_034661647.1|DSUB	LOC108137436|XP_017114590.1|DELE
OG0010829	LOC117898293|XP_034663439.1|DSUB	LOC108141063|XP_017119706.1|DELE
OG0010830	LOC117901586|XP_034668286.1|DSUB	LOC108141672|XP_017120635.1|DELE
OG0010832	LOC117890191|XP_034650788.1|DSUB	LOC108144216|XP_017124379.1|DELE
OG0010834	LOC117899741|XP_034665880.1|DSUB	LOC108147723|XP_017129941.1|DELE
OG0010835	LOC117903190|XP_034670939.1|DSUB	LOC108147643|XP_017129788.1|DELE
OG0010836	LOC117893443|XP_034655953.1|DSUB	LOC108145703|XP_017126753.1|DELE
OG0010837	LOC117894656|XP_034657723.1|DSUB	LOC108142668|XP_017122161.1|DELE
OG0010838	LOC117895725|XP_034659473.1|DSUB	LOC108145816|XP_017126894.1|DELE
OG0010839	LOC117894754|XP_034657858.1|DSUB	LOC108142491|XP_017121875.1|DELE
OG0010840	LOC117894757|XP_034657865.1|DSUB	LOC108142535|XP_017121950.1|DELE
OG0010841	LOC117902436|XP_034669709.1|DSUB	LOC108149404|XP_017132430.1|DELE
OG0010843	LOC117892476|XP_034654619.1|DSUB	LOC108144768|XP_017125367.1|DELE
OG0010844	LOC117896610|XP_034660934.1|DSUB	LOC108148533|XP_017131063.1|DELE
OG0010845	LOC117893549|XP_034656094.1|DSUB	LOC108137203|XP_017114282.1|DELE
OG0010846	LOC117897874|XP_034662840.1|DSUB	LOC108147239|XP_017129127.1|DELE
OG0010847	LOC117903178|XP_034670918.1|DSUB	LOC108144521|XP_017124956.1|DELE
OG0010848	LOC117902560|XP_034669896.1|DSUB	LOC108148186|XP_017130580.1|DELE
OG0010849	LOC117903099|XP_034670802.1|DSUB	LOC108149914|XP_017133316.1|DELE
OG0010850	LOC117903128|XP_034670849.1|DSUB	LOC108137764|XP_017115156.1|DELE
OG0010851	LOC117903040|XP_034670665.1|DSUB	LOC108143817|XP_017123840.1|DELE
OG0010853	LOC117893575|XP_034656141.1|DSUB	LOC108136177|XP_017112663.1|DELE
OG0010854	LOC117893933|XP_034656610.1|DSUB	LOC108137193|XP_017114268.1|DELE
OG0010855	LOC117889729|XP_034650045.1|DSUB	LOC108140589|XP_017118970.1|DELE
OG0010856	LOC117898083|XP_034663156.1|DSUB	LOC108137252|XP_017114324.1|DELE
OG0010858	LOC117900057|XP_034666155.1|DSUB	LOC108136194|XP_017112682.1|DELE
OG0010859	LOC117900129|XP_034666244.1|DSUB	LOC108149420|XP_017132475.1|DELE
OG0010860	LOC117901098|XP_034667617.1|DSUB	LOC108139065|XP_017117175.1|DELE
OG0010861	LOC117900892|XP_034667314.1|DSUB	LOC108134587|XP_017110434.1|DELE
OG0010862	LOC117900575|XP_034666876.1|DSUB	LOC108147880|XP_017130127.1|DELE
OG0010863	LOC117902021|XP_034668969.1|DSUB	LOC108141985|XP_017121131.1|DELE
OG0010865	LOC117901285|XP_034667869.1|DSUB	LOC108138076|XP_017115541.1|DELE
OG0010866	LOC117895144|XP_034658462.1|DSUB	LOC108146226|XP_017127638.1|DELE
OG0010867	LOC117893913|XP_034656585.1|DSUB	LOC108145893|XP_017127033.1|DELE
OG0010868	LOC117892956|XP_034655180.1|DSUB	LOC108145827|XP_017126921.1|DELE
OG0010869	LOC117895302|XP_034658752.1|DSUB	LOC108135490|XP_017111721.1|DELE
OG0010870	LOC117893630|XP_034656203.1|DSUB	LOC108145610|XP_017126634.1|DELE
OG0010871	LOC117895003|XP_034658241.1|DSUB	LOC108145747|XP_017126798.1|DELE
OG0010872	LOC117894904|XP_034658087.1|DSUB	LOC108150325|XP_017133935.1|DELE
OG0010873	LOC117893640|XP_034656218.1|DSUB	LOC108146928|XP_017128662.1|DELE
OG0010875	LOC117895608|XP_034659247.1|DSUB	LOC108142526|XP_017121940.1|DELE
OG0010876	LOC117893772|XP_034656402.1|DSUB	LOC108146736|XP_017128329.1|DELE
OG0010877	LOC117893465|XP_034655974.1|DSUB	LOC108135527|XP_017111762.1|DELE
OG0010878	LOC117895086|XP_034658374.1|DSUB	LOC108143180|XP_017122919.1|DELE
OG0010879	LOC117895584|XP_034659208.1|DSUB	LOC108143202|XP_017122948.1|DELE
OG0010880	LOC117893434|XP_034655943.1|DSUB	LOC108135482|XP_017111714.1|DELE
OG0010881	LOC117890523|XP_034651322.1|DSUB	LOC108145015|XP_017125670.1|DELE
OG0010882	LOC117889866|XP_034650264.1|DSUB	LOC108137906|XP_017115334.1|DELE
OG0010883	LOC117893864|XP_034656525.1|DSUB	LOC108135538|XP_017111774.1|DELE
OG0010884	LOC117893350|XP_034655831.1|DSUB	LOC108146412|XP_017127904.1|DELE
OG0010885	LOC117894329|XP_034657204.1|DSUB	LOC108146573|XP_017128085.1|DELE
OG0010886	LOC117896320|XP_034660443.1|DSUB	LOC108136073|XP_017112527.1|DELE
OG0010887	LOC117893190|XP_034655591.1|DSUB	LOC108136003|XP_017112419.1|DELE
OG0010888	LOC117890805|XP_034651771.1|DSUB	LOC108144378|XP_017124642.1|DELE
OG0010889	LOC117902046|XP_034669003.1|DSUB	LOC108144928|XP_017125582.1|DELE
OG0010890	LOC117889965|XP_034650418.1|DSUB	LOC108145554|XP_017126543.1|DELE
OG0010891	LOC117891044|XP_034652104.1|DSUB, LOC117891045|XP_034652105.1|DSUB	LOC108146762|XP_017128387.1|DELE
OG0010892	LOC117891329|XP_034652639.1|DSUB	LOC108144358|XP_017124610.1|DELE
OG0010894	LOC117890013|XP_034650503.1|DSUB	LOC108143692|XP_017123707.1|DELE
OG0010895	LOC117890014|XP_034650504.1|DSUB	LOC108143693|XP_017123708.1|DELE
OG0010897	LOC117896420|XP_034660628.1|DSUB	LOC108140651|XP_017119068.1|DELE
OG0010898	LOC117897899|XP_034662867.1|DSUB	LOC108141182|XP_017119908.1|DELE
OG0010899	LOC117896491|XP_034660723.1|DSUB	LOC108135729|XP_017112052.1|DELE
OG0010900	LOC117896789|XP_034661177.1|DSUB	LOC108139347|XP_017117560.1|DELE
OG0010901	LOC117897207|XP_034661801.1|DSUB	LOC108150217|XP_017133742.1|DELE
OG0010902	LOC117899081|XP_034664741.1|DSUB	LOC108148479|XP_017131002.1|DELE
OG0010903	LOC117896978|XP_034661424.1|DSUB	LOC108142922|XP_017122500.1|DELE
OG0010904	LOC117897192|XP_034661783.1|DSUB	LOC108136698|XP_017113510.1|DELE
OG0010905	LOC117899054|XP_034664712.1|DSUB	LOC108147087|XP_017128864.1|DELE
OG0010906	LOC117901532|XP_034668212.1|DSUB	LOC108134480|XP_017110286.1|DELE, LOC108138338|XP_017115996.1|DELE, LOC108150426|XP_017134073.1|DELE
OG0010907	LOC117896809|XP_034661203.1|DSUB	LOC108141015|XP_017119581.1|DELE
OG0010908	LOC117898415|XP_034663676.1|DSUB	LOC108140361|XP_017118544.1|DELE
OG0010909	LOC117896636|XP_034660973.1|DSUB	LOC108140974|XP_017119531.1|DELE
OG0010910	LOC117899293|XP_034665096.1|DSUB	LOC108148555|XP_017131094.1|DELE
OG0010911	LOC117897443|XP_034662176.1|DSUB	LOC108141021|XP_017119591.1|DELE
OG0010912	LOC117896519|XP_034660778.1|DSUB	LOC108148275|XP_017130721.1|DELE
OG0010913	LOC117897838|XP_034662793.1|DSUB	LOC108148979|XP_017131809.1|DELE
OG0010914	LOC117889924|XP_034650340.1|DSUB	LOC108137564|XP_017114779.1|DELE, LOC108136268|XP_017112821.1|DELE
OG0010915	LOC117892134|XP_034654061.1|DSUB	LOC108144440|XP_017124813.1|DELE
OG0010916	LOC117890551|XP_034651373.1|DSUB	LOC108144737|XP_017125323.1|DELE
OG0010917	LOC117891787|XP_034653350.1|DSUB	LOC108143387|XP_017123247.1|DELE
OG0010919	LOC117901764|XP_034668543.1|DSUB	LOC108147846|XP_017130093.1|DELE
OG0010921	LOC117901607|XP_034668317.1|DSUB	LOC108138901|XP_017116937.1|DELE
OG0010922	LOC117900787|XP_034667157.1|DSUB	LOC108147884|XP_017130130.1|DELE
OG0010923	LOC117903398|XP_034671276.1|DSUB	LOC108140882|XP_017119401.1|DELE
OG0010924	LOC117901656|XP_034668386.1|DSUB	LOC108148009|XP_017130330.1|DELE
OG0010925	LOC117894977|XP_034658208.1|DSUB	LOC108147399|XP_017129323.1|DELE
OG0010926	LOC117895840|XP_034659683.1|DSUB	LOC108143206|XP_017122962.1|DELE
OG0010927	LOC117893985|XP_034656690.1|DSUB	LOC108146763|XP_017128388.1|DELE
OG0010928	LOC117895262|XP_034658674.1|DSUB	LOC108142481|XP_017121853.1|DELE
OG0010929	LOC117901513|XP_034668175.1|DSUB	LOC108149527|XP_017132648.1|DELE
OG0010930	LOC117902424|XP_034669675.1|DSUB	LOC108149381|XP_017132396.1|DELE
OG0010931	LOC117900857|XP_034667268.1|DSUB	LOC108149453|XP_017132534.1|DELE
OG0010932	LOC117900700|XP_034667043.1|DSUB	LOC108141782|XP_017120780.1|DELE
OG0010933	LOC117900917|XP_034667370.1|DSUB	LOC108134488|XP_017110295.1|DELE
OG0010934	LOC117902147|XP_034669176.1|DSUB	LOC108137797|XP_017115190.1|DELE
OG0010936	LOC117900391|XP_034666635.1|DSUB	LOC108146628|XP_017128162.1|DELE
OG0010957	LOC117896314|XP_034660434.1|DSUB	LOC108143809|XP_017123821.1|DELE
OG0010960	LOC117900447|XP_034666707.1|DSUB	LOC108135304|XP_017111478.1|DELE
OG0010963	LOC117901376|XP_034667976.1|DSUB	LOC108138304|XP_017115949.1|DELE
OG0010964	LOC117900474|XP_034666744.1|DSUB	LOC108135352|XP_017111533.1|DELE
OG0010965	LOC117891131|XP_034652230.1|DSUB	LOC108149184|XP_017132090.1|DELE
OG0010967	LOC117893126|XP_034655469.1|DSUB	LOC108140581|XP_017118957.1|DELE
OG0010968	LOC117895597|XP_034659238.1|DSUB	LOC108145653|XP_017126696.1|DELE
OG0010972	LOC117898766|XP_034664289.1|DSUB	LOC108135734|XP_017112056.1|DELE
OG0010975	LOC117899397|XP_034665273.1|DSUB	LOC108140440|XP_017118658.1|DELE
OG0010977	LOC117896530|XP_034660792.1|DSUB	LOC108148212|XP_017130610.1|DELE
OG0010978	LOC117903080|XP_034670769.1|DSUB	LOC108149958|XP_017133363.1|DELE
OG0010979	LOC117892006|XP_034653787.1|DSUB	LOC108149986|XP_017133403.1|DELE
OG0010981	LOC117894598|XP_034657642.1|DSUB	LOC108138386|XP_017116053.1|DELE
OG0010982	LOC117896254|XP_034660331.1|DSUB	LOC108136400|XP_017112999.1|DELE
OG0010983	LOC117894902|XP_034658090.1|DSUB	LOC108136396|XP_017112995.1|DELE, LOC108136367|XP_017112969.1|DELE
OG0010984	LOC117893118|XP_034655457.1|DSUB	LOC108137256|XP_017114329.1|DELE
OG0010985	LOC117899522|XP_034665471.1|DSUB	LOC108148281|XP_017130731.1|DELE
OG0010988	LOC117898183|XP_034663293.1|DSUB	LOC108138484|XP_017116176.1|DELE
OG0010989	LOC117899398|XP_034665274.1|DSUB	LOC108140473|XP_017118702.1|DELE
OG0010990	LOC117900873|XP_034667288.1|DSUB	LOC108138885|XP_017116906.1|DELE
OG0010991	LOC117900744|XP_034667113.1|DSUB	LOC108148144|XP_017130494.1|DELE
OG0010993	LOC117901668|XP_034668400.1|DSUB	LOC108148026|XP_017130350.1|DELE
OG0010995	LOC117894955|XP_034658176.1|DSUB	LOC108147408|XP_017129336.1|DELE
OG0010996	LOC117893262|XP_034655720.1|DSUB	LOC108145753|XP_017126806.1|DELE
OG0010997	LOC117893489|XP_034656012.1|DSUB	LOC108146296|XP_017127731.1|DELE
OG0010999	LOC117893697|XP_034656277.1|DSUB	LOC108145810|XP_017126889.1|DELE
OG0011000	LOC117895697|XP_034659435.1|DSUB	LOC108145883|XP_017127018.1|DELE
OG0011001	LOC117893451|XP_034655961.1|DSUB	LOC108142192|XP_017121366.1|DELE
OG0011002	LOC117895127|XP_034658429.1|DSUB	LOC108136156|XP_017112641.1|DELE
OG0011004	LOC117891447|XP_034652818.1|DSUB	LOC108145411|XP_017126302.1|DELE
OG0011005	LOC117891590|XP_034653008.1|DSUB	LOC108149704|XP_017132958.1|DELE
OG0011006	LOC117891273|XP_034652541.1|DSUB	LOC108144310|XP_017124491.1|DELE
OG0011007	LOC117892525|XP_034654706.1|DSUB	LOC108136887|XP_017113834.1|DELE
OG0011008	LOC117897267|XP_034661883.1|DSUB	LOC108140466|XP_017118688.1|DELE
OG0011009	LOC117899664|XP_034665739.1|DSUB	LOC108142956|XP_017122586.1|DELE
OG0011010	LOC117896113|XP_034660058.1|DSUB	LOC108135060|XP_017111092.1|DELE
OG0011011	LOC117899388|XP_034665263.1|DSUB	LOC108140370|XP_017118553.1|DELE
OG0011013	LOC117896989|XP_034661437.1|DSUB	LOC108150116|XP_017133573.1|DELE
OG0011014	LOC117896977|XP_034661423.1|DSUB	LOC108150156|XP_017133618.1|DELE
OG0011015	LOC117898127|XP_034663210.1|DSUB	LOC108139202|XP_017117332.1|DELE
OG0011016	LOC117893529|XP_034656063.1|DSUB	LOC108146637|XP_017128170.1|DELE
OG0011017	LOC117899022|XP_034664673.1|DSUB	LOC108135030|XP_017111056.1|DELE
OG0011018	LOC117899005|XP_034664643.1|DSUB	LOC108139137|XP_017117241.1|DELE
OG0011019	LOC117897229|XP_034661838.1|DSUB	LOC108139168|XP_017117276.1|DELE
OG0011020	LOC117896805|XP_034661199.1|DSUB	LOC108140980|XP_017119538.1|DELE
OG0011021	LOC117897220|XP_034661826.1|DSUB	LOC108143956|XP_017124043.1|DELE
OG0011022	LOC117896564|XP_034660857.1|DSUB	LOC108135762|XP_017112099.1|DELE
OG0011023	LOC117896476|XP_034660705.1|DSUB	LOC108143952|XP_017124038.1|DELE
OG0011025	LOC117896879|XP_034661299.1|DSUB	LOC108139173|XP_017117284.1|DELE
OG0011027	LOC117899372|XP_034665243.1|DSUB	LOC108148671|XP_017131294.1|DELE
OG0011028	LOC117892396|XP_034654502.1|DSUB	LOC108136784|XP_017113639.1|DELE, LOC108137883|XP_017115311.1|DELE
OG0011029	LOC117891409|XP_034652746.1|DSUB	LOC108149730|XP_017132988.1|DELE
OG0011030	LOC117891094|XP_034652168.1|DSUB	LOC108141286|XP_017120043.1|DELE
OG0011031	LOC117891735|XP_034653219.1|DSUB	LOC108134641|XP_017110519.1|DELE
OG0011032	LOC117892054|XP_034653873.1|DSUB	LOC108144795|XP_017125403.1|DELE
OG0011033	LOC117891033|XP_034652091.1|DSUB	LOC108144635|XP_017125155.1|DELE
OG0011034	LOC117891107|XP_034652188.1|DSUB	LOC108137917|XP_017115346.1|DELE
OG0011035	LOC117901824|XP_034668643.1|DSUB	LOC108135184|XP_017111294.1|DELE
OG0011036	LOC117902255|XP_034669405.1|DSUB	LOC108138652|XP_017116481.1|DELE
OG0011037	LOC117901143|XP_034667677.1|DSUB	LOC108147875|XP_017130122.1|DELE
OG0011038	LOC117901355|XP_034667955.1|DSUB	LOC108134531|XP_017110366.1|DELE
OG0011039	LOC117902573|XP_034669924.1|DSUB	LOC108134510|XP_017110329.1|DELE
OG0011040	LOC117901536|XP_034668218.1|DSUB	LOC108134483|XP_017110289.1|DELE
OG0011041	LOC117899995|XP_034666057.1|DSUB	LOC108149252|XP_017132182.1|DELE
OG0011043	LOC117902776|XP_034670263.1|DSUB	LOC108138169|XP_017115749.1|DELE
OG0011045	LOC117893141|XP_034655494.1|DSUB	LOC108140846|XP_017119323.1|DELE
OG0011047	LOC117903669|XP_034671890.1|DSUB	LOC108148117|XP_017130456.1|DELE
OG0011048	LOC117896608|XP_034660933.1|DSUB	LOC108147680|XP_017129866.1|DELE
OG0011052	LOC117893246|XP_034655700.1|DSUB	LOC108150140|XP_017133598.1|DELE
OG0011053	LOC117893615|XP_034656183.1|DSUB	LOC108146789|XP_017128445.1|DELE
OG0011054	LOC117893619|XP_034656186.1|DSUB	LOC108142337|XP_017121580.1|DELE
OG0011055	LOC117895426|XP_034658955.1|DSUB, LOC117903371|XP_034671233.1|DSUB	LOC108143132|XP_017122865.1|DELE
OG0011056	LOC117900561|XP_034666860.1|DSUB	LOC108150421|XP_017134067.1|DELE
