Orthogroup	DSUB.longest_only	DSIM.longest_only
OG0008385	LOC117902170|XP_034669201.1|DSUB	LOC6731066|XP_016023585.1|DSIM
OG0008386	LOC117903112|XP_034670829.1|DSUB	LOC6726161|XP_002107137.1|DSIM
OG0008387	LOC117899526|XP_034665479.1|DSUB	LOC6730127|XP_016036887.1|DSIM
OG0008388	LOC117902300|XP_034669472.1|DSUB	LOC6731500|XP_002078649.1|DSIM
OG0008389	LOC117900521|XP_034666809.1|DSUB	LOC6732920|XP_002080024.1|DSIM
OG0008390	LOC117900676|XP_034667012.1|DSUB	LOC6733036|XP_002080115.1|DSIM
OG0008391	LOC117900054|XP_034666142.1|DSUB	LOC6730659|XP_016023098.1|DSIM
OG0008392	LOC117894766|XP_034657875.1|DSUB	LOC6738795|XP_039149950.1|DSIM
OG0008393	LOC117893133|XP_034655474.1|DSUB	LOC6738825|XP_016032638.1|DSIM
OG0008394	LOC117893732|XP_034656347.1|DSUB	LOC6739075|XP_002085869.1|DSIM
OG0008395	LOC117893809|XP_034656451.1|DSUB	LOC6725530|XP_016038665.1|DSIM
OG0008396	LOC117903180|XP_034670915.1|DSUB	LOC6725416|XP_016038494.1|DSIM
OG0008397	LOC117898330|XP_034663548.1|DSUB	LOC27207277|XP_016038412.2|DSIM
OG0008398	LOC117890403|XP_034651107.1|DSUB	LOC6740011|XP_039152225.1|DSIM
OG0008399	LOC117889587|XP_034649886.1|DSUB	LOC27208642|XP_039153079.1|DSIM
OG0008400	LOC117895348|XP_034658820.1|DSUB	LOC6736465|XP_016030013.1|DSIM
OG0008401	LOC117901503|XP_034668164.1|DSUB	LOC6730439|XP_002077620.1|DSIM
OG0008402	LOC117898589|XP_034664024.1|DSUB	LOC6728361|XP_002103709.1|DSIM
OG0008403	LOC117903090|XP_034670788.1|DSUB	LOC6725666|XP_002106672.2|DSIM
OG0008404	LOC117898224|XP_034663349.1|DSUB	LOC6726828|XP_016033334.1|DSIM
OG0008405	LOC117903131|XP_034670854.1|DSUB	LOC6725791|XP_016039110.1|DSIM
OG0008406	LOC117892970|XP_034655199.1|DSUB	LOC27208023|XP_016038961.1|DSIM
OG0008407	LOC117899322|XP_034665147.1|DSUB	LOC27208709|XP_016035119.1|DSIM
OG0008408	LOC117903409|XP_034671299.1|DSUB	LOC6725304|XP_016038340.1|DSIM
OG0008409	LOC117893860|XP_034656521.1|DSUB	LOC6738849|XP_016032669.1|DSIM
OG0008410	LOC117897707|XP_034662620.1|DSUB	LOC6728501|XP_002103846.1|DSIM
OG0008411	LOC117896372|XP_034660539.1|DSUB	LOC6727931|XP_016034542.1|DSIM
OG0008412	LOC117903548|XP_034671631.1|DSUB	LOC6725799|XP_016039124.1|DSIM
OG0008413	LOC117894397|XP_034657293.1|DSUB	LOC6738751|XP_016032563.1|DSIM
OG0008414	LOC117896586|XP_034660904.1|DSUB	LOC6724861|XP_002105900.1|DSIM
OG0008415	LOC117899930|XP_034665990.1|DSUB	LOC6726260|XP_016039770.1|DSIM
OG0008416	LOC117903458|XP_034671386.1|DSUB	LOC27209238|XP_039153524.1|DSIM
OG0008417	LOC117903460|XP_034671389.1|DSUB	LOC6724938|XP_016037800.1|DSIM
OG0008418	LOC117890995|XP_034652038.1|DSUB	LOC6725119|XP_016038093.1|DSIM
OG0008419	LOC117892594|XP_034654827.1|DSUB	LOC27209388|XP_016040067.1|DSIM
OG0008420	LOC117900540|XP_034666834.1|DSUB	LOC6725825|XP_016039149.1|DSIM
OG0008421	LOC117903907|XP_034672304.1|DSUB	LOC6739887|XP_039153517.1|DSIM
OG0008422	LOC117896423|XP_034660635.1|DSUB	LOC6725328|XP_016038389.1|DSIM
OG0008423	LOC117890575|XP_034651403.1|DSUB	LOC6735820|XP_016029199.1|DSIM
OG0008424	LOC117903808|XP_034672134.1|DSUB	LOC6725962|XP_016039316.1|DSIM
OG0008425	LOC117896084|XP_034660014.1|DSUB	LOC6727832|XP_016034417.1|DSIM
OG0008426	LOC117889885|XP_034650286.1|DSUB	LOC6739456|XP_039147850.1|DSIM
OG0008427	LOC117903274|XP_034671068.1|DSUB	LOC6725283|XP_016038304.2|DSIM
OG0008428	LOC117898643|XP_034664100.1|DSUB	LOC6725574|XP_016038732.1|DSIM
OG0008429	LOC117897843|XP_034662800.1|DSUB	LOC27207064|XP_016035564.1|DSIM
OG0008430	LOC117898230|XP_034663359.1|DSUB	LOC6725100|XP_002106126.1|DSIM
OG0008431	LOC117891134|XP_034652233.1|DSUB	LOC6738241|XP_002085053.1|DSIM
OG0008432	LOC117898739|XP_034664249.1|DSUB	LOC6729877|XP_016036638.2|DSIM
OG0008433	LOC117893618|XP_034656185.1|DSUB	LOC27206232|XP_016031726.1|DSIM
OG0008434	LOC117896656|XP_034660994.1|DSUB	LOC6730265|XP_002105548.1|DSIM
OG0008435	LOC117902309|XP_034669481.1|DSUB	LOC6731828|XP_002078963.1|DSIM
OG0008436	LOC117892400|XP_034654507.1|DSUB	LOC6740484|XP_016027958.1|DSIM
OG0008438	LOC117897475|XP_034662218.1|DSUB	LOC6739700|XP_002076593.3|DSIM
OG0008439	LOC117890511|XP_034651305.1|DSUB	LOC6735048|XP_002082029.1|DSIM
OG0008440	LOC117899632|XP_034665678.1|DSUB	LOC6726843|XP_016033356.1|DSIM
OG0008441	LOC117894313|XP_034657170.1|DSUB	LOC6739155|XP_016033006.1|DSIM
OG0008442	LOC117892235|XP_034654231.1|DSUB	LOC6735218|XP_016028498.1|DSIM
OG0008443	LOC117895121|XP_034658420.1|DSUB	LOC6738160|XP_002084973.1|DSIM
OG0008444	LOC117895091|XP_034658378.1|DSUB	LOC6738584|XP_002085388.1|DSIM
OG0008445	LOC117893974|XP_034656673.1|DSUB	LOC6725333|XP_016038392.1|DSIM
OG0008446	LOC117897394|XP_034662101.1|DSUB	LOC6726213|XP_016039738.2|DSIM
OG0008447	LOC117896737|XP_034661131.1|DSUB	LOC6725822|XP_002106818.1|DSIM
OG0008448	LOC117903650|XP_034671842.1|DSUB	LOC6725770|XP_039153324.1|DSIM
OG0008449	LOC117889613|XP_034649929.1|DSUB	LOC6726147|XP_002107123.1|DSIM
OG0008450	LOC117903583|XP_034671693.1|DSUB	LOC27208236|XP_016039952.1|DSIM
OG0008451	LOC117896718|XP_034661070.1|DSUB	LOC6727397|XP_039151660.1|DSIM
OG0008452	LOC117901437|XP_034668072.1|DSUB	LOC6730479|XP_002077660.1|DSIM
OG0008453	LOC117892372|XP_034654473.1|DSUB	LOC27206141|XP_016026401.1|DSIM
OG0008454	LOC117903748|XP_034672040.1|DSUB	LOC6739944|XP_016037764.1|DSIM
OG0008455	LOC117895322|XP_034658780.1|DSUB	LOC6736737|XP_016030365.1|DSIM
OG0008456	LOC117898383|XP_034663628.1|DSUB	LOC6728468|XP_016035111.1|DSIM
OG0008457	LOC117896505|XP_034660748.1|DSUB	LOC6728784|XP_016035464.1|DSIM
OG0008458	LOC117890365|XP_034651050.1|DSUB	LOC6736033|XP_039148047.1|DSIM
OG0008460	LOC117900885|XP_034667305.1|DSUB	LOC6731308|XP_002078464.1|DSIM
OG0008461	LOC117902783|XP_034670276.1|DSUB	LOC6731467|XP_016024148.1|DSIM
OG0008462	LOC117900936|XP_034667393.1|DSUB	LOC6730667|XP_002077837.1|DSIM
OG0008463	LOC117900000|XP_034666062.1|DSUB	LOC27206534|XP_016022903.1|DSIM
OG0008464	LOC117891966|XP_034653730.1|DSUB	LOC6736157|XP_002083057.1|DSIM
OG0008465	LOC117889995|XP_034650470.1|DSUB	LOC27207212|XP_016028962.1|DSIM
OG0008466	LOC117890922|XP_034651943.1|DSUB	LOC6736116|XP_002083016.1|DSIM
OG0008467	LOC117890049|XP_034650561.1|DSUB	LOC6735156|XP_016028437.1|DSIM
OG0008468	LOC117901394|XP_034668019.1|DSUB	LOC6732071|XP_002079203.1|DSIM
OG0008469	LOC117890233|XP_034650861.1|DSUB	LOC6726357|XP_002107317.1|DSIM
OG0008470	LOC117892057|XP_034653876.1|DSUB	LOC6736100|XP_016029493.1|DSIM
OG0008472	LOC117892339|XP_034654384.1|DSUB	LOC27206176|XP_016028184.1|DSIM
OG0008473	LOC117895377|XP_034658880.1|DSUB	LOC6740161|XP_016039634.1|DSIM
OG0008474	LOC117896090|XP_034660019.1|DSUB	LOC27206464|XP_016034405.1|DSIM
OG0008475	LOC117901920|XP_034668779.1|DSUB	LOC27206505|XP_016024860.1|DSIM
OG0008476	LOC117899221|XP_034664985.1|DSUB	LOC6728008|XP_002103360.1|DSIM
OG0008477	LOC117891202|XP_034652429.1|DSUB	LOC6734296|XP_016027356.1|DSIM
OG0008478	LOC117896924|XP_034661355.1|DSUB	LOC6729535|XP_016036214.1|DSIM
OG0008479	LOC117891780|XP_034653339.1|DSUB	LOC6735500|XP_002082439.1|DSIM
OG0008480	LOC117893180|XP_034655563.1|DSUB	LOC6738174|XP_016032010.1|DSIM
OG0008481	LOC117903407|XP_034671297.1|DSUB	LOC6725279|XP_016038297.1|DSIM
OG0008482	LOC117893995|XP_034656698.1|DSUB	LOC6740543|XP_039152634.1|DSIM, LOC6738447|XP_016032281.1|DSIM
OG0008483	LOC117901815|XP_034668621.1|DSUB	LOC6730586|XP_002077765.1|DSIM
OG0008484	LOC117898773|XP_034664297.1|DSUB	LOC6728017|XP_002103369.1|DSIM
OG0008485	LOC117901719|XP_034668486.1|DSUB	LOC27207113|XP_016023713.1|DSIM
OG0008486	LOC117902929|XP_034670408.1|DSUB	LOC6724750|XP_039151998.1|DSIM
OG0008488	LOC117897697|XP_034662609.1|DSUB	LOC6727254|XP_002102646.1|DSIM
OG0008489	LOC117897081|XP_034661610.1|DSUB	LOC6727084|XP_016033575.1|DSIM
OG0008490	LOC117898715|XP_034664223.1|DSUB	LOC6729568|XP_002104876.1|DSIM
OG0008491	LOC117897871|XP_034662836.1|DSUB	LOC6728640|XP_016035271.1|DSIM
OG0008492	LOC117900119|XP_034666236.1|DSUB	LOC120284761|XP_039149413.1|DSIM, LOC6732745|XP_002079859.1|DSIM
OG0008493	LOC117900062|XP_034666157.1|DSUB	LOC6732299|XP_002079427.2|DSIM
OG0008494	LOC117891130|XP_034652229.1|DSUB	LOC6735770|XP_002082683.2|DSIM
OG0008495	LOC117891411|XP_034652748.1|DSUB	LOC6734504|XP_016027635.1|DSIM
OG0008496	LOC117889994|XP_034650469.1|DSUB	LOC27208944|XP_039148273.1|DSIM
OG0008497	LOC117890289|XP_034650943.1|DSUB	LOC6735382|XP_002082329.1|DSIM
OG0008498	LOC117891164|XP_034652375.1|DSUB	LOC6734924|XP_016028199.1|DSIM
OG0008499	LOC117891464|XP_034652838.1|DSUB, LOC117891463|XP_034652837.1|DSUB	LOC6735316|XP_002082268.1|DSIM
OG0008500	LOC117892299|XP_034654332.1|DSUB	LOC6733618|XP_016026578.2|DSIM
OG0008501	LOC117895457|XP_034659020.1|DSUB	LOC6738470|XP_002085277.1|DSIM
OG0008502	LOC117893685|XP_034656268.1|DSUB, LOC117903667|XP_034671884.1|DSUB	LOC6725496|XP_002106510.1|DSIM
OG0008503	LOC117903878|XP_034672260.1|DSUB	LOC6725699|XP_002106702.1|DSIM
OG0008504	LOC117896872|XP_034661295.1|DSUB, LOC117893059|XP_034655351.1|DSUB	LOC27208200|XP_016030071.1|DSIM
OG0008505	LOC117901179|XP_034667722.1|DSUB, LOC117902502|XP_034669821.1|DSUB, LOC117889706|XP_034650018.1|DSUB, LOC117892733|XP_034655046.1|DSUB, LOC117902501|XP_034669820.1|DSUB, LOC117893801|XP_034656436.1|DSUB	LOC6738960|XP_002085755.1|DSIM
OG0008506	LOC117894171|XP_034656965.1|DSUB	LOC6738927|XP_002085722.2|DSIM
OG0008507	LOC117892963|XP_034655187.1|DSUB	LOC6738549|XP_002085354.1|DSIM
OG0008508	LOC117894821|XP_034657961.1|DSUB	LOC6726494|XP_016040111.1|DSIM
OG0008509	LOC117894488|XP_034657490.1|DSUB	LOC27208119|XP_039152565.1|DSIM, LOC6728511|XP_002103856.1|DSIM
OG0008510	LOC117892703|XP_034655009.1|DSUB	LOC27206347|XP_016039191.1|DSIM, LOC6725451|XP_002106467.3|DSIM, LOC6725447|XP_002106463.2|DSIM
OG0008512	LOC117903036|XP_034670657.1|DSUB	LOC6725246|XP_002106268.2|DSIM, LOC6725221|XP_002106243.3|DSIM
OG0008513	LOC117893083|XP_034655395.1|DSUB, LOC117903360|XP_034671206.1|DSUB, LOC117893643|XP_034656224.1|DSUB	LOC6730675|XP_002077845.1|DSIM
OG0008514	LOC117901223|XP_034667785.1|DSUB	LOC6732570|XP_002079689.1|DSIM
OG0008515	LOC117900811|XP_034667193.1|DSUB	LOC6730770|XP_002077938.1|DSIM
OG0008516	LOC117895304|XP_034658755.1|DSUB	LOC6737211|XP_002084051.1|DSIM
OG0008517	LOC117893073|XP_034655382.1|DSUB	LOC6737398|XP_002084236.2|DSIM
OG0008518	LOC117893866|XP_034656529.1|DSUB	LOC6739004|XP_002085799.1|DSIM
OG0008519	LOC117890217|XP_034650846.1|DSUB	LOC6734170|XP_002081199.1|DSIM
OG0008520	LOC117899552|XP_034665532.1|DSUB	LOC6727457|XP_016034054.1|DSIM
OG0008522	LOC117899997|XP_034666059.1|DSUB	LOC27206953|XP_016025352.1|DSIM
OG0008523	LOC117900510|XP_034666794.1|DSUB	LOC6732485|XP_002079605.3|DSIM
OG0008524	LOC117903228|XP_034671018.1|DSUB	LOC6725403|XP_002106419.1|DSIM, LOC6740017|XP_002076903.2|DSIM
OG0008525	LOC117901002|XP_034667490.1|DSUB	LOC6731890|XP_002079025.2|DSIM, LOC6731891|XP_016024560.1|DSIM
OG0008527	LOC117903079|XP_034670767.1|DSUB	LOC6739853|XP_016039903.1|DSIM
OG0008528	LOC117895114|XP_034658411.1|DSUB	LOC27209338|XP_039149717.1|DSIM
OG0008529	LOC117890934|XP_034651962.1|DSUB	LOC27207705|XP_039153125.1|DSIM
OG0008530	LOC117903393|XP_034671270.1|DSUB	LOC27209458|XP_039152900.1|DSIM
OG0008531	LOC117903875|XP_034672255.1|DSUB	LOC6726306|XP_002107267.1|DSIM
OG0008532	LOC117895677|XP_034659396.1|DSUB	LOC6726163|XP_016039698.1|DSIM
OG0008534	LOC117893606|XP_034656176.1|DSUB	LOC6725688|XP_039152296.1|DSIM
OG0008535	LOC117901976|XP_034668874.1|DSUB	LOC6725337|XP_016038393.1|DSIM
OG0008536	LOC117901253|XP_034667840.1|DSUB	LOC6725318|XP_002106335.2|DSIM
OG0008537	LOC117896501|XP_034660739.1|DSUB	LOC120284210|XP_039151950.1|DSIM
OG0008538	LOC117903308|XP_034671132.1|DSUB	LOC6725469|XP_002106485.2|DSIM
OG0008540	LOC117897115|XP_034661656.1|DSUB	LOC6728786|XP_002104121.1|DSIM
OG0008541	LOC117892239|XP_034654238.1|DSUB	LOC6733492|XP_016026447.1|DSIM
OG0008542	LOC117893006|XP_034655253.1|DSUB	LOC6736588|XP_016030185.1|DSIM
OG0008544	LOC117890655|XP_034651515.1|DSUB	LOC27208653|XP_016026665.1|DSIM
OG0008545	LOC117891072|XP_034652136.1|DSUB	LOC6736001|XP_016029374.1|DSIM
OG0008546	LOC117893128|XP_034655467.1|DSUB	LOC6736460|XP_002083331.2|DSIM
OG0008547	LOC117890418|XP_034651130.1|DSUB	LOC6725293|XP_002106313.1|DSIM
OG0008549	LOC117899435|XP_034665329.1|DSUB	LOC6729468|XP_002104778.1|DSIM
OG0008550	LOC117896623|XP_034660955.1|DSUB	LOC6725132|XP_002106158.3|DSIM
OG0008551	LOC117895476|XP_034659044.1|DSUB	LOC6736417|XP_016029920.1|DSIM
OG0008552	LOC117893114|XP_034655442.1|DSUB	LOC6737327|XP_002084165.1|DSIM
OG0008553	LOC117891362|XP_034652689.1|DSUB	LOC120284440|XP_039148252.1|DSIM
OG0008554	LOC117896578|XP_034660888.1|DSUB	LOC27207484|XP_039153115.1|DSIM
OG0008555	LOC117889633|XP_034649983.1|DSUB	LOC6740682|XP_039153112.1|DSIM
OG0008556	LOC117889939|XP_034650362.1|DSUB	LOC6733591|XP_016026550.1|DSIM
OG0008557	LOC117898615|XP_034664058.1|DSUB	LOC6730141|XP_002105432.1|DSIM
OG0008558	LOC117901510|XP_034668171.1|DSUB	LOC6731741|XP_016024407.1|DSIM
OG0008561	LOC117901390|XP_034668015.1|DSUB	LOC6732981|XP_002080060.2|DSIM
OG0008562	LOC117902445|XP_034669728.1|DSUB	LOC6731212|XP_002078371.3|DSIM
OG0008563	LOC117899713|XP_034665819.1|DSUB	LOC6729198|XP_002104519.1|DSIM
OG0008564	LOC117900657|XP_034666983.1|DSUB	LOC6731794|XP_016024481.1|DSIM
OG0008565	LOC117903606|XP_034671752.1|DSUB	LOC6738416|XP_002085225.1|DSIM
OG0008566	LOC117900123|XP_034666239.1|DSUB	LOC6732278|XP_016024942.1|DSIM
OG0008567	LOC117901368|XP_034667969.1|DSUB	LOC6732514|XP_002079634.2|DSIM
OG0008569	LOC117891943|XP_034653686.1|DSUB	LOC6724924|XP_016037784.1|DSIM
OG0008570	LOC117895360|XP_034658838.1|DSUB	LOC6740008|XP_039153846.1|DSIM
OG0008571	LOC117893113|XP_034655441.1|DSUB	LOC27207061|XP_016031056.1|DSIM
OG0008572	LOC117897501|XP_034662282.1|DSUB	LOC6726755|XP_016033237.1|DSIM
OG0008573	LOC117903514|XP_034671511.1|DSUB	LOC6724950|XP_016037812.1|DSIM
OG0008576	LOC117897610|XP_034662468.1|DSUB	LOC27209211|XP_016026100.1|DSIM
OG0008577	LOC117894101|XP_034656867.1|DSUB	LOC6737813|XP_002084641.2|DSIM
OG0008579	LOC117893077|XP_034655386.1|DSUB	LOC6737401|XP_002084239.1|DSIM
OG0008581	LOC117893879|XP_034656542.1|DSUB	LOC6738706|XP_002085507.1|DSIM
OG0008582	LOC117897352|XP_034662028.1|DSUB	LOC27206386|XP_016038306.1|DSIM
OG0008583	LOC117902986|XP_034670579.1|DSUB	LOC6724755|XP_039153838.1|DSIM
OG0008584	LOC117903750|XP_034672047.1|DSUB	LOC6739940|XP_002076830.1|DSIM
OG0008585	LOC117895424|XP_034659000.1|DSUB	LOC27206387|XP_016038390.1|DSIM
OG0008586	LOC117895356|XP_034658874.1|DSUB	LOC6725330|XP_002106347.1|DSIM
OG0008587	LOC117896967|XP_034661402.1|DSUB	LOC6727436|XP_016034002.1|DSIM
OG0008588	LOC117898765|XP_034664286.1|DSUB	LOC6727474|XP_002102854.1|DSIM
OG0008589	LOC117903111|XP_034670828.1|DSUB	LOC27206396|XP_039153569.1|DSIM
OG0008592	LOC117892017|XP_034653801.1|DSUB	LOC6740670|XP_002077476.1|DSIM
OG0008593	LOC117893111|XP_034655438.1|DSUB	LOC6737521|XP_002084357.1|DSIM
OG0008594	LOC117897897|XP_034662864.1|DSUB	LOC6727332|XP_002102717.1|DSIM
OG0008595	LOC117890465|XP_034651211.1|DSUB	LOC6734684|XP_002081691.1|DSIM
OG0008596	LOC117890459|XP_034651196.1|DSUB	LOC6734678|XP_016027870.1|DSIM
OG0008597	LOC117898831|XP_034664389.1|DSUB	LOC6729394|XP_016036040.1|DSIM
OG0008598	LOC117903059|XP_034670697.1|DSUB	LOC6739884|XP_039153231.1|DSIM
OG0008599	LOC117894141|XP_034656966.1|DSUB	LOC27207147|XP_016038352.1|DSIM
OG0008600	LOC117897613|XP_034662469.1|DSUB	LOC27208103|XP_016033740.1|DSIM
OG0008601	LOC117900240|XP_034666420.1|DSUB	LOC27209299|XP_016023889.1|DSIM
OG0008602	LOC117897442|XP_034662175.1|DSUB	LOC6729442|XP_002104753.1|DSIM
OG0008603	LOC117898875|XP_034664447.1|DSUB	LOC6728248|XP_016034886.1|DSIM
OG0008604	LOC117891964|XP_034653727.1|DSUB	LOC27206196|XP_039147475.1|DSIM
OG0008605	LOC117901307|XP_034667908.1|DSUB	LOC6732809|XP_016025527.1|DSIM
OG0008606	LOC117900398|XP_034666644.1|DSUB	LOC6730983|XP_002078144.2|DSIM
OG0008607	LOC117897138|XP_034661700.1|DSUB	LOC6726875|XP_002102277.1|DSIM
OG0008608	LOC117894881|XP_034658052.1|DSUB	LOC6725114|XP_016038086.2|DSIM
OG0008609	LOC117897609|XP_034662464.1|DSUB	LOC6728545|XP_002103890.1|DSIM
OG0008610	LOC117890990|XP_034652032.1|DSUB	LOC6734791|XP_002081794.2|DSIM
OG0008612	LOC117901032|XP_034667524.1|DSUB, LOC117901351|XP_034667953.1|DSUB, LOC117890921|XP_034651942.1|DSUB	LOC6733722|XP_002080769.1|DSIM
OG0008613	LOC117897073|XP_034661597.1|DSUB	LOC6727201|XP_002102593.1|DSIM
OG0008614	LOC117902280|XP_034669446.1|DSUB	LOC6726437|XP_002107394.1|DSIM
OG0008615	LOC117898895|XP_034664469.1|DSUB	LOC6727064|XP_016033562.1|DSIM
OG0008616	LOC117897403|XP_034662117.1|DSUB	LOC6730320|XP_039151697.1|DSIM
OG0008617	LOC117896713|XP_034661063.1|DSUB	LOC27206435|XP_016035889.1|DSIM
OG0008619	LOC117900552|XP_034666846.1|DSUB	LOC6732006|XP_002079140.1|DSIM
OG0008620	LOC117892727|XP_034655041.1|DSUB	LOC6733501|XP_002080558.1|DSIM
OG0008621	LOC117898119|XP_034663199.1|DSUB	LOC6728729|XP_016035383.1|DSIM
OG0008622	LOC117890495|XP_034651277.1|DSUB	LOC6734838|XP_002081840.3|DSIM
OG0008623	LOC117891480|XP_034652850.1|DSUB	LOC27207723|XP_016027422.1|DSIM
OG0008624	LOC117891249|XP_034652486.1|DSUB, LOC117892617|XP_034654859.1|DSUB	LOC6734444|XP_016027568.2|DSIM
OG0008625	LOC117890033|XP_034650540.1|DSUB	LOC6733788|XP_002080832.1|DSIM
OG0008626	LOC117889789|XP_034650151.1|DSUB, LOC117889788|XP_034650149.1|DSUB	LOC6733153|XP_016026028.1|DSIM
OG0008627	LOC117895162|XP_034658511.1|DSUB	LOC6737355|XP_016031095.1|DSIM
OG0008629	LOC117900799|XP_034667175.1|DSUB	LOC27207026|XP_016025824.1|DSIM
OG0008630	LOC117902977|XP_034670535.1|DSUB	LOC6724725|XP_016037362.1|DSIM
OG0008631	LOC117899696|XP_034665790.1|DSUB	LOC6729024|XP_002104345.2|DSIM
OG0008632	LOC117899327|XP_034665152.1|DSUB	LOC6730393|XP_002105675.1|DSIM
OG0008633	LOC117890980|XP_034652012.1|DSUB	LOC6734563|XP_016027669.1|DSIM
OG0008634	LOC117902186|XP_034669251.1|DSUB	LOC6739541|XP_002076439.1|DSIM
OG0008635	LOC117899716|XP_034665825.1|DSUB, LOC117890730|XP_034651674.1|DSUB	LOC6733494|XP_016026455.1|DSIM
OG0008636	LOC117896870|XP_034661291.1|DSUB	LOC6728407|XP_002103754.1|DSIM
OG0008637	LOC117893154|XP_034655507.1|DSUB	LOC27208446|XP_016032716.1|DSIM
OG0008638	LOC117899392|XP_034665267.1|DSUB	LOC6727552|XP_002102931.1|DSIM
OG0008639	LOC117897262|XP_034661876.1|DSUB	LOC27206447|XP_039150488.1|DSIM
OG0008640	LOC117898439|XP_034663735.1|DSUB	LOC6727514|XP_016034099.1|DSIM
OG0008641	LOC117896368|XP_034660538.1|DSUB, LOC117896357|XP_034660527.1|DSUB	LOC6730178|XP_002105469.2|DSIM
OG0008642	LOC117901045|XP_034667543.1|DSUB, LOC117891996|XP_034653773.1|DSUB, LOC117898577|XP_034663989.1|DSUB, LOC117896558|XP_034660848.1|DSUB	LOC6727744|XP_016034321.1|DSIM
OG0008643	LOC117897581|XP_034662426.1|DSUB	LOC6730392|XP_002105674.1|DSIM
OG0008644	LOC117898077|XP_034663143.1|DSUB	LOC6730260|XP_002105543.1|DSIM
OG0008645	LOC117901878|XP_034668727.1|DSUB	LOC6732526|XP_002079645.1|DSIM
OG0008646	LOC117901387|XP_034668011.1|DSUB	LOC6732607|XP_002079726.1|DSIM
OG0008647	LOC117900591|XP_034666891.1|DSUB	LOC27206523|XP_016023333.1|DSIM
OG0008648	LOC117901877|XP_034668726.1|DSUB	LOC6732527|XP_002079646.1|DSIM
OG0008649	LOC117889791|XP_034650154.1|DSUB	LOC6735849|XP_002082759.1|DSIM
OG0008650	LOC117897645|XP_034662512.1|DSUB	LOC6727919|XP_002103274.1|DSIM
OG0008651	LOC117891583|XP_034653002.1|DSUB	LOC6734480|XP_002081499.1|DSIM
OG0008652	LOC117890891|XP_034651875.1|DSUB	LOC6735101|XP_002082078.3|DSIM
OG0008653	LOC117891617|XP_034653044.1|DSUB	LOC6739453|XP_002076356.1|DSIM
OG0008654	LOC117892624|XP_034654867.1|DSUB	LOC6735958|XP_002082867.1|DSIM
OG0008655	LOC117890540|XP_034651356.1|DSUB	LOC6733539|XP_016026498.1|DSIM
OG0008656	LOC117903270|XP_034671064.1|DSUB	LOC6725166|XP_016038186.2|DSIM
OG0008657	LOC117903559|XP_034671657.1|DSUB	LOC27207668|XP_002106955.2|DSIM
OG0008658	LOC117902543|XP_034669872.1|DSUB	LOC6725307|XP_016038365.2|DSIM
OG0008659	LOC117894838|XP_034657977.1|DSUB	LOC6737706|XP_016031482.1|DSIM
OG0008660	LOC117895784|XP_034659575.1|DSUB	LOC6738505|XP_039150223.1|DSIM
OG0008661	LOC117892936|XP_034655148.1|DSUB	LOC6736245|XP_039149868.1|DSIM
OG0008662	LOC117893899|XP_034656566.1|DSUB	LOC6739167|XP_016033024.1|DSIM
OG0008663	LOC117894386|XP_034657283.1|DSUB	LOC6738725|XP_002085526.2|DSIM
OG0008664	LOC117895135|XP_034658446.1|DSUB	LOC6736326|XP_002083210.2|DSIM
OG0008665	LOC117902651|XP_034670068.1|DSUB	LOC6732314|XP_016024976.1|DSIM
OG0008666	LOC117893436|XP_034655944.1|DSUB	LOC27206206|XP_016032890.2|DSIM
OG0008667	LOC117894743|XP_034657836.1|DSUB	LOC6737753|XP_016031529.1|DSIM
OG0008668	LOC117894794|XP_034657914.1|DSUB	LOC6736340|XP_002083217.2|DSIM
OG0008669	LOC117901923|XP_034668783.1|DSUB	LOC6732459|XP_002079579.1|DSIM
OG0008670	LOC117898075|XP_034663141.1|DSUB	LOC6728122|XP_002103473.2|DSIM
OG0008672	LOC117901551|XP_034668239.1|DSUB	LOC6732573|XP_002079692.1|DSIM
OG0008673	LOC117902821|XP_034670338.1|DSUB, LOC117902813|XP_034670329.1|DSUB	LOC27208784|XP_016024130.1|DSIM
OG0008675	LOC117894027|XP_034656756.1|DSUB	LOC6738102|XP_002084916.1|DSIM, LOC6738103|XP_002084917.1|DSIM
OG0008677	LOC117897531|XP_034662342.1|DSUB	LOC6729159|XP_002104480.1|DSIM
OG0008679	LOC117898061|XP_034663123.1|DSUB	LOC6740049|XP_002076936.1|DSIM
OG0008680	LOC117903790|XP_034672109.1|DSUB, LOC117898305|XP_034663471.1|DSUB	LOC6725027|XP_002106058.1|DSIM
OG0008681	LOC117903361|XP_034671207.1|DSUB	LOC6725865|XP_016039192.1|DSIM
OG0008682	LOC117894888|XP_034658064.1|DSUB	LOC6726380|XP_016039951.1|DSIM
OG0008683	LOC117891881|XP_034653551.1|DSUB	LOC6739929|XP_016037721.1|DSIM
OG0008684	LOC117891475|XP_034652886.1|DSUB	LOC120285231|XP_039152284.1|DSIM
OG0008685	LOC117892012|XP_034653796.1|DSUB	LOC6735615|XP_002082535.1|DSIM
OG0008686	LOC117898458|XP_034663771.1|DSUB	LOC27207597|XP_016035840.1|DSIM
OG0008687	LOC117889840|XP_034650221.1|DSUB	LOC27209061|XP_016029365.1|DSIM
OG0008688	LOC117903462|XP_034671393.1|DSUB	LOC6724933|XP_002105970.1|DSIM
