Orthogroup	DSUB.longest_only	DANA.longest_only
OG0009835	LOC117891168|XP_034652382.1|DSUB	LOC6495974|XP_001959957.2|DANA
OG0009836	LOC117897449|XP_034662184.1|DSUB	LOC6499335|XP_001954846.1|DANA
OG0009837	LOC117897989|XP_034663005.1|DSUB	LOC6500695|XP_001953741.1|DANA
OG0009838	LOC117900181|XP_034666318.1|DSUB	LOC6497633|XP_001961671.1|DANA
OG0009839	LOC117892543|XP_034654743.1|DSUB	LOC26514376|XP_014764013.1|DANA
OG0009840	LOC117900759|XP_034667132.1|DSUB	LOC6497068|XP_001962815.2|DANA
OG0009841	LOC117901949|XP_034668814.1|DSUB	LOC6498397|XP_001962714.1|DANA
OG0009842	LOC117895088|XP_034658376.1|DSUB	LOC6502825|XP_001956399.1|DANA
OG0009843	LOC117893921|XP_034656594.1|DSUB	LOC6502800|XP_001956825.2|DANA
OG0009844	LOC117895582|XP_034659203.1|DSUB	LOC6507825|XP_001956422.1|DANA
OG0009845	LOC117890981|XP_034652021.1|DSUB	LOC6495155|XP_001958946.2|DANA
OG0009846	LOC117901967|XP_034668839.1|DSUB	LOC6497707|XP_001961516.1|DANA
OG0009847	LOC117891084|XP_034652158.1|DSUB	LOC6503493|XP_001964277.1|DANA
OG0009848	LOC117896749|XP_034661110.1|DSUB	LOC6503644|XP_001964012.2|DANA
OG0009849	LOC117899304|XP_034665116.1|DSUB	LOC6499788|XP_014766225.1|DANA
OG0009850	LOC117902687|XP_034670118.1|DSUB	LOC6504692|XP_001966393.2|DANA
OG0009851	LOC117900509|XP_034666793.1|DSUB	LOC26514822|XP_014760040.1|DANA
OG0009852	LOC117891533|XP_034652933.1|DSUB	LOC6493542|XP_001957968.3|DANA, LOC6503062|XP_001963352.2|DANA
OG0009853	LOC117890031|XP_034650542.1|DSUB	LOC6501992|XP_001966838.1|DANA
OG0009854	LOC117903579|XP_034671690.1|DSUB	LOC6505074|XP_001965514.2|DANA
OG0009855	LOC117900649|XP_034666972.1|DSUB	LOC6498350|XP_032311058.1|DANA, LOC6498351|XP_001962602.2|DANA
OG0009856	LOC117900407|XP_034666653.1|DSUB	LOC6504370|XP_001964980.3|DANA
OG0009857	LOC117900762|XP_034667134.1|DSUB	LOC6497067|XP_001962817.2|DANA
OG0009858	LOC117901123|XP_034667652.1|DSUB	LOC6504545|XP_001964925.2|DANA
OG0009859	LOC117901261|XP_034667845.1|DSUB	LOC6498276|XP_001962440.2|DANA
OG0009860	LOC117901937|XP_034668796.1|DSUB	LOC6496880|XP_014761425.1|DANA
OG0009861	LOC117900636|XP_034666956.1|DSUB	LOC6497997|XP_001961865.2|DANA
OG0009862	LOC117901436|XP_034668071.1|DSUB	LOC6497389|XP_001962182.1|DANA
OG0009863	LOC117902561|XP_034669893.1|DSUB	LOC6505503|XP_001964954.1|DANA
OG0009864	LOC117900919|XP_034667373.1|DSUB	LOC6506951|XP_001965284.2|DANA, LOC6506940|XP_001965283.1|DANA
OG0009865	LOC117900770|XP_034667141.1|DSUB	LOC6504060|XP_032311375.1|DANA
OG0009866	LOC117895444|XP_034659001.1|DSUB	LOC26515574|XP_014765745.1|DANA
OG0009867	LOC117895861|XP_034659720.1|DSUB	LOC6507346|XP_001956200.1|DANA
OG0009868	LOC117894405|XP_034657308.1|DSUB	LOC6506237|XP_001958286.1|DANA
OG0009870	LOC117892962|XP_034655185.1|DSUB	LOC6493695|XP_001958253.1|DANA
OG0009871	LOC117890522|XP_034651319.1|DSUB	LOC6494862|XP_014763026.1|DANA
OG0009872	LOC117891783|XP_034653344.1|DSUB	LOC6495814|XP_001959642.1|DANA
OG0009873	LOC117891559|XP_034652970.1|DSUB	LOC6494743|XP_001959749.2|DANA
OG0009874	LOC117894152|XP_034656939.1|DSUB	LOC6507853|XP_001956472.1|DANA, LOC6507854|XP_001956473.1|DANA
OG0009875	LOC117894661|XP_034657727.1|DSUB	LOC6493847|XP_001958547.1|DANA
OG0009876	LOC117892641|XP_034654887.1|DSUB	LOC6502562|XP_001959409.2|DANA
OG0009877	LOC117890662|XP_034651526.1|DSUB	LOC26514644|XP_014764036.1|DANA
OG0009878	LOC117890109|XP_034650668.1|DSUB	LOC26514155|XP_014763983.1|DANA
OG0009879	LOC117890223|XP_034650851.1|DSUB	LOC116656259|XP_032311604.1|DANA, LOC6494533|XP_001960154.1|DANA
OG0009880	LOC117889820|XP_034650191.1|DSUB	LOC6495174|XP_001958911.1|DANA
OG0009881	LOC117890682|XP_034651556.1|DSUB	LOC6494057|XP_001961070.1|DANA
OG0009882	LOC117892739|XP_034655055.1|DSUB	LOC6494695|XP_001959840.2|DANA
OG0009883	LOC117889883|XP_034650284.1|DSUB	LOC6495123|XP_001959010.2|DANA
OG0009884	LOC117892310|XP_034654348.1|DSUB	LOC6495514|XP_001959008.1|DANA
OG0009885	LOC117891019|XP_034652072.1|DSUB	LOC6494346|XP_001960492.1|DANA
OG0009886	LOC117892124|XP_034654047.1|DSUB	LOC6496278|XP_001960593.1|DANA
OG0009887	LOC117890905|XP_034651895.1|DSUB	LOC6495420|XP_001958808.1|DANA
OG0009888	LOC117891528|XP_034652920.1|DSUB	LOC6494593|XP_001960047.1|DANA
OG0009889	LOC117891474|XP_034652846.1|DSUB	LOC6496157|XP_001960348.1|DANA
OG0009890	LOC117889963|XP_034650415.1|DSUB, LOC117892260|XP_034654267.1|DSUB	LOC6494261|XP_001960645.2|DANA
OG0009891	LOC117891708|XP_034653193.1|DSUB	LOC6496072|XP_001960159.1|DANA
OG0009893	LOC117892639|XP_034654885.1|DSUB	LOC6495140|XP_001958972.1|DANA
OG0009894	LOC117897088|XP_034661618.1|DSUB	LOC6499359|XP_001954799.2|DANA
OG0009895	LOC117898894|XP_034664468.1|DSUB	LOC6500452|XP_001953240.2|DANA
OG0009896	LOC117895984|XP_034659857.1|DSUB	LOC6500196|XP_014766417.1|DANA
OG0009897	LOC117896375|XP_034660542.1|DSUB	LOC6501305|XP_001954961.1|DANA
OG0009898	LOC117898558|XP_034663934.1|DSUB	LOC6500617|XP_032308829.1|DANA
OG0009899	LOC117897079|XP_034661606.1|DSUB	LOC6500269|XP_001952904.2|DANA
OG0009900	LOC117898873|XP_034664445.1|DSUB	LOC6500182|XP_001953070.1|DANA
OG0009901	LOC117896567|XP_034660859.1|DSUB	LOC6503428|XP_001967461.1|DANA
OG0009902	LOC117896687|XP_034661029.1|DSUB	LOC6500224|XP_001952990.1|DANA
OG0009903	LOC117897402|XP_034662112.1|DSUB	LOC6500433|XP_032309131.1|DANA
OG0009904	LOC117896535|XP_034660809.1|DSUB	LOC6499687|XP_001954141.1|DANA
OG0009905	LOC117899691|XP_034665786.1|DSUB	LOC6500153|XP_014766402.1|DANA
OG0009906	LOC117896822|XP_034661221.1|DSUB	LOC6500157|XP_001953114.1|DANA
OG0009907	LOC117896205|XP_034660223.1|DSUB	LOC6501094|XP_001954540.1|DANA
OG0009909	LOC117899248|XP_034665019.1|DSUB	LOC6505597|XP_001964623.3|DANA
OG0009910	LOC117898945|XP_034664557.1|DSUB	LOC6505888|XP_001964556.3|DANA
OG0009911	LOC117891177|XP_034652392.1|DSUB	LOC6494432|XP_001960322.1|DANA
OG0009912	LOC117901254|XP_034667838.1|DSUB	LOC6498279|XP_001962450.1|DANA
OG0009913	LOC117901907|XP_034668764.1|DSUB	LOC6497729|XP_001961472.2|DANA
OG0009915	LOC117901775|XP_034668566.1|DSUB	LOC6496838|XP_001963301.1|DANA
OG0009916	LOC117900069|XP_034666163.1|DSUB	LOC6498412|XP_001962750.2|DANA
OG0009922	LOC117894828|XP_034657967.1|DSUB	LOC6493715|XP_001958293.1|DANA
OG0009927	LOC117889586|XP_034649885.1|DSUB	LOC6504697|XP_001966384.1|DANA
OG0009928	LOC117899000|XP_034664637.1|DSUB	LOC116655783|XP_032309978.1|DANA
OG0009930	LOC117892022|XP_034653812.1|DSUB	LOC6502226|XP_001966018.1|DANA
OG0009931	LOC117892092|XP_034653975.1|DSUB	LOC6494497|XP_001960220.2|DANA
OG0009932	LOC117890032|XP_034650539.1|DSUB	LOC6496137|XP_001960319.1|DANA
OG0009934	LOC117895021|XP_034658280.1|DSUB	LOC6506622|XP_032309896.1|DANA
OG0009938	LOC117899587|XP_034665600.1|DSUB	LOC6505270|XP_032307867.1|DANA
OG0009941	LOC117900108|XP_034666222.1|DSUB	LOC6497569|XP_001961797.2|DANA
OG0009943	LOC117902307|XP_034669479.1|DSUB	LOC6498644|XP_001963229.1|DANA
OG0009944	LOC117889748|XP_034650085.1|DSUB	LOC6504812|XP_001966383.3|DANA
OG0009945	LOC117903825|XP_034672165.1|DSUB	LOC6503135|XP_001963493.1|DANA
OG0009946	LOC117898027|XP_034663056.1|DSUB	LOC6505816|XP_001964427.1|DANA
OG0009947	LOC117895487|XP_034659068.1|DSUB	LOC6493305|XP_001957491.1|DANA
OG0009948	LOC117903351|XP_034671193.1|DSUB	LOC6504715|XP_001966343.1|DANA
OG0009949	LOC117897898|XP_034662865.1|DSUB	LOC6501691|XP_014767166.1|DANA
OG0009950	LOC117896922|XP_034661353.1|DSUB	LOC6499417|XP_001954680.1|DANA
OG0009951	LOC117896719|XP_034661071.1|DSUB	LOC6500134|XP_001953160.1|DANA
OG0009953	LOC117896446|XP_034660666.1|DSUB	LOC6499561|XP_001954380.1|DANA
OG0009954	LOC117896091|XP_034660022.1|DSUB	LOC6501257|XP_001954864.1|DANA
OG0009955	LOC117891281|XP_034652560.1|DSUB	LOC6502759|XP_014760375.1|DANA
OG0009956	LOC117903071|XP_034670734.1|DSUB	LOC6504052|XP_001964086.1|DANA
OG0009957	LOC117898846|XP_034664414.1|DSUB	LOC6505886|XP_001964551.1|DANA
OG0009958	LOC117899365|XP_034665235.1|DSUB	LOC6505917|XP_001964614.1|DANA
OG0009960	LOC117899607|XP_034665627.1|DSUB	LOC6499613|XP_001954292.1|DANA
OG0009961	LOC117896056|XP_034659956.1|DSUB	LOC6499619|XP_001954280.1|DANA
OG0009962	LOC117896826|XP_034661225.1|DSUB	LOC6500173|XP_001953092.3|DANA
OG0009963	LOC117899317|XP_034665140.1|DSUB	LOC116654469|XP_032305645.1|DANA
OG0009964	LOC117897935|XP_034662917.1|DSUB	LOC6499053|XP_001955404.1|DANA
OG0009965	LOC117897580|XP_034662425.1|DSUB	LOC6505971|XP_001964703.3|DANA
OG0009966	LOC117902321|XP_034669501.1|DSUB	LOC6497918|XP_014761890.1|DANA
OG0009967	LOC117901366|XP_034667966.1|DSUB	LOC6497463|XP_001962028.3|DANA
OG0009968	LOC117901156|XP_034667698.1|DSUB, LOC117901159|XP_034667701.1|DSUB	LOC6507510|XP_001965388.1|DANA
OG0009969	LOC117901575|XP_034668265.1|DSUB	LOC6507006|XP_001965294.1|DANA
OG0009970	LOC117902261|XP_034669411.1|DSUB	LOC6497311|XP_001962341.1|DANA
OG0009971	LOC117900949|XP_034667412.1|DSUB	LOC6497928|XP_001961737.2|DANA
OG0009972	LOC117900395|XP_034666640.1|DSUB	LOC6496942|XP_001963086.1|DANA
OG0009973	LOC117902333|XP_034669519.1|DSUB	LOC6496500|XP_032306198.1|DANA
OG0009974	LOC117901096|XP_034667615.1|DSUB	LOC6498373|XP_001962652.1|DANA
OG0009975	LOC117901981|XP_034668881.1|DSUB	LOC6498379|XP_001962674.1|DANA
OG0009976	LOC117902268|XP_034669418.1|DSUB	LOC6498502|XP_001962956.1|DANA
OG0009977	LOC117900599|XP_034666902.1|DSUB	LOC6498547|XP_001963035.2|DANA
OG0009978	LOC117900600|XP_034666903.1|DSUB	LOC6496966|XP_001963037.1|DANA
OG0009979	LOC117901614|XP_034668325.1|DSUB	LOC6505748|XP_001964999.1|DANA
OG0009980	LOC117891337|XP_034652648.1|DSUB	LOC6494775|XP_001959694.2|DANA
OG0009981	LOC117892587|XP_034654817.1|DSUB	LOC6494552|XP_001960121.2|DANA
OG0009982	LOC117889808|XP_034650178.1|DSUB	LOC6496052|XP_032306699.1|DANA
OG0009984	LOC117890275|XP_034650925.1|DSUB	LOC6495369|XP_001958680.1|DANA
OG0009985	LOC117892361|XP_034654460.1|DSUB	LOC26513742|XP_014763934.1|DANA
OG0009986	LOC117890140|XP_034650717.1|DSUB	LOC6502555|XP_032307019.1|DANA, LOC6502556|XP_001959059.2|DANA
OG0009987	LOC117889912|XP_034650329.1|DSUB	LOC6494502|XP_001960213.1|DANA
OG0009988	LOC117889917|XP_034650333.1|DSUB	LOC6494500|XP_001960214.1|DANA
OG0009989	LOC117892087|XP_034653969.1|DSUB	LOC26514647|XP_014764037.1|DANA
OG0009990	LOC117892498|XP_034654665.1|DSUB	LOC6495115|XP_001959021.1|DANA
OG0009991	LOC117889769|XP_034650122.1|DSUB	LOC6494505|XP_001960207.3|DANA
OG0009992	LOC117895734|XP_034659488.1|DSUB	LOC6503738|XP_001963829.1|DANA
OG0009993	LOC117893227|XP_034655658.1|DSUB	LOC6499962|XP_032311911.1|DANA
OG0009994	LOC117895847|XP_034659703.1|DSUB	LOC6503483|XP_001964293.1|DANA
OG0009995	LOC117903267|XP_034671060.1|DSUB	LOC6502266|XP_001966126.2|DANA
OG0009996	LOC117891111|XP_034652201.1|DSUB	LOC6502132|XP_001966150.2|DANA
OG0009997	LOC117902518|XP_034669837.1|DSUB	LOC6504980|XP_001965694.3|DANA
OG0009998	LOC117896212|XP_034660237.1|DSUB	LOC6502251|XP_001966085.3|DANA
OG0009999	LOC117903608|XP_034671756.1|DSUB	LOC6503843|XP_001963704.1|DANA
OG0010000	LOC117903647|XP_034671839.1|DSUB	LOC6501882|XP_001966742.1|DANA
OG0010001	LOC117892945|XP_034655162.1|DSUB	LOC6502139|XP_001966134.1|DANA
OG0010002	LOC117894723|XP_034657801.1|DSUB	LOC26514269|XP_014765597.1|DANA
OG0010003	LOC117900194|XP_034666339.1|DSUB	LOC6496875|XP_032310989.1|DANA
OG0010004	LOC117895510|XP_034659104.1|DSUB	LOC6503536|XP_001964195.1|DANA
OG0010005	LOC117902570|XP_034669923.1|DSUB	LOC6493823|XP_001958509.1|DANA
OG0010006	LOC117899989|XP_034666053.1|DSUB	LOC6505280|XP_001965679.1|DANA
OG0010007	LOC117893736|XP_034656357.1|DSUB	LOC6504755|XP_001966294.1|DANA
OG0010008	LOC117901589|XP_034668294.1|DSUB	LOC6505099|XP_001965469.1|DANA
OG0010009	LOC117900993|XP_034667481.1|DSUB	LOC6502462|XP_001962467.1|DANA
OG0010010	LOC117897327|XP_034661990.1|DSUB	LOC6498769|XP_001967242.1|DANA
OG0010011	LOC117903273|XP_034671067.1|DSUB	LOC6502118|XP_001966173.1|DANA
OG0010012	LOC117903087|XP_034670782.1|DSUB	LOC6502002|XP_001966849.1|DANA
OG0010013	LOC117890395|XP_034651094.1|DSUB	LOC6503107|XP_001963439.1|DANA
OG0010014	LOC117902315|XP_034669494.1|DSUB	LOC6505289|XP_001965700.1|DANA
OG0010015	LOC117890902|XP_034651892.1|DSUB	LOC6503108|XP_014761304.1|DANA
OG0010016	LOC117899219|XP_034664987.1|DSUB	LOC6504949|XP_001965752.1|DANA
OG0010017	LOC117900259|XP_034666459.1|DSUB	LOC6503106|XP_001963438.1|DANA
OG0010018	LOC117894332|XP_034657210.1|DSUB	LOC6504646|XP_001966481.1|DANA
OG0010019	LOC117903528|XP_034671566.1|DSUB	LOC6502059|XP_032308830.1|DANA
OG0010020	LOC117903666|XP_034671883.1|DSUB	LOC6501877|XP_014759635.1|DANA
OG0010021	LOC117903429|XP_034671343.1|DSUB	LOC6504956|XP_001965734.2|DANA
OG0010022	LOC117903291|XP_034671112.1|DSUB	LOC6504515|XP_001967052.2|DANA
OG0010023	LOC117891157|XP_034652310.1|DSUB	LOC6504132|XP_001964246.1|DANA
OG0010024	LOC117893744|XP_034656369.1|DSUB	LOC6504131|XP_001964245.2|DANA
OG0010025	LOC117899032|XP_034664685.1|DSUB	LOC6504677|XP_001966425.2|DANA
OG0010026	LOC117903663|XP_034671875.1|DSUB	LOC6504483|XP_001966991.2|DANA
OG0010027	LOC117896354|XP_034660561.1|DSUB	LOC6504430|XP_001966994.1|DANA
OG0010028	LOC117903329|XP_034671167.1|DSUB	LOC6505204|XP_032308011.1|DANA
OG0010029	LOC117903209|XP_034670987.1|DSUB	LOC26514132|XP_014761357.1|DANA
OG0010030	LOC117891825|XP_034653461.1|DSUB	LOC6505230|XP_001965585.1|DANA
OG0010031	LOC117896389|XP_034660588.1|DSUB	LOC6505039|XP_001965580.2|DANA
OG0010032	LOC117900660|XP_034666986.1|DSUB	LOC6496700|XP_001967356.2|DANA
OG0010033	LOC117893078|XP_034655390.1|DSUB	LOC6502371|XP_001967550.3|DANA
OG0010034	LOC117889699|XP_034650011.1|DSUB	LOC6505128|XP_032307913.1|DANA
OG0010035	LOC117889708|XP_034650024.1|DSUB	LOC6505123|XP_001965412.1|DANA
OG0010036	LOC117889644|XP_034650003.1|DSUB	LOC6505121|XP_001965414.1|DANA
OG0010037	LOC117889719|XP_034650034.1|DSUB	LOC6505131|XP_001965415.1|DANA
OG0010038	LOC117900739|XP_034667110.1|DSUB	LOC6504012|XP_001964004.1|DANA
OG0010039	LOC117890867|XP_034651844.1|DSUB	LOC6495677|XP_001959368.1|DANA
OG0010040	LOC117901602|XP_034668306.1|DSUB	LOC6497307|XP_001962352.1|DANA
OG0010042	LOC117897241|XP_034661855.1|DSUB	LOC6501900|XP_001966704.3|DANA
OG0010043	LOC117897251|XP_034661868.1|DSUB	LOC6501902|XP_001966702.1|DANA
OG0010044	LOC117900303|XP_034666512.1|DSUB	LOC6504629|XP_014759766.1|DANA
OG0010045	LOC117902633|XP_034670047.1|DSUB	LOC6502247|XP_001966077.2|DANA
OG0010046	LOC117902641|XP_034670059.1|DSUB	LOC6502175|XP_001966078.1|DANA
OG0010047	LOC117903217|XP_034671007.1|DSUB	LOC6505262|XP_001965645.3|DANA
OG0010048	LOC117901637|XP_034668363.1|DSUB	LOC6503904|XP_014761113.1|DANA
OG0010049	LOC117903522|XP_034671531.1|DSUB	LOC6502234|XP_001966034.1|DANA
OG0010050	LOC117892133|XP_034654063.1|DSUB	LOC6502206|XP_001966035.1|DANA
OG0010051	LOC117901675|XP_034668412.1|DSUB	LOC6503477|XP_001964309.1|DANA
OG0010052	LOC117897630|XP_034662498.1|DSUB	LOC6504814|XP_001966386.1|DANA
OG0010053	LOC117897146|XP_034661709.1|DSUB	LOC6502177|XP_001966074.1|DANA
OG0010054	LOC117896204|XP_034660226.1|DSUB	LOC6503987|XP_001963963.2|DANA
OG0010055	LOC117896321|XP_034660448.1|DSUB	LOC6503991|XP_001963970.1|DANA
OG0010056	LOC117903328|XP_034671162.1|DSUB	LOC6502201|XP_001966044.1|DANA
OG0010057	LOC117903617|XP_034671764.1|DSUB	LOC6504793|XP_001966358.1|DANA
OG0010058	LOC117894786|XP_034657910.1|DSUB	LOC6503650|XP_032308499.1|DANA
OG0010059	LOC117903304|XP_034671127.1|DSUB	LOC6503133|XP_032308981.1|DANA
OG0010060	LOC117903202|XP_034670983.1|DSUB	LOC6504059|XP_001964096.2|DANA
OG0010061	LOC117893053|XP_034655324.1|DSUB	LOC6507359|XP_001956177.1|DANA
OG0010062	LOC117895259|XP_034658671.1|DSUB	LOC6493783|XP_001958424.1|DANA
OG0010063	LOC117894007|XP_034656721.1|DSUB	LOC6506948|XP_032310670.1|DANA
OG0010064	LOC117893511|XP_034656041.1|DSUB	LOC6506939|XP_001956945.1|DANA
OG0010065	LOC117893589|XP_034656153.1|DSUB	LOC6493331|XP_001957537.1|DANA
OG0010066	LOC117893895|XP_034656563.1|DSUB	LOC6507599|XP_001955978.2|DANA
OG0010067	LOC117895593|XP_034659234.1|DSUB	LOC6507494|XP_001955891.2|DANA
OG0010068	LOC117893286|XP_034655743.1|DSUB	LOC6493056|XP_001956962.1|DANA
OG0010069	LOC117894297|XP_034657152.1|DSUB	LOC6507583|XP_001955949.1|DANA
OG0010070	LOC117893607|XP_034656173.1|DSUB	LOC26515410|XP_014765727.1|DANA
OG0010071	LOC117894362|XP_034657247.1|DSUB	LOC116655776|XP_032309936.1|DANA
OG0010072	LOC117893733|XP_034656348.1|DSUB	LOC6493346|XP_032310698.1|DANA
OG0010073	LOC117895306|XP_034658757.1|DSUB	LOC6493348|XP_001957571.1|DANA
OG0010074	LOC117900610|XP_034666962.1|DSUB	LOC6504019|XP_001964016.1|DANA
OG0010075	LOC117893917|XP_034656590.1|DSUB	LOC26515307|XP_014765718.2|DANA
OG0010076	LOC117894596|XP_034657637.1|DSUB	LOC6493302|XP_001957483.1|DANA
OG0010077	LOC117894522|XP_034657527.1|DSUB	LOC6506816|XP_001957181.1|DANA
OG0010078	LOC117894540|XP_034657552.1|DSUB	LOC6493164|XP_001957182.1|DANA
OG0010079	LOC117894518|XP_034657521.1|DSUB	LOC6493174|XP_001957199.2|DANA
OG0010080	LOC117893612|XP_034656180.1|DSUB	LOC6507329|XP_001956232.1|DANA
OG0010081	LOC117894484|XP_034657482.1|DSUB	LOC26513834|XP_032310820.1|DANA
OG0010082	LOC117893742|XP_034656362.1|DSUB	LOC6493138|XP_001957128.1|DANA
OG0010083	LOC117893196|XP_034655602.1|DSUB	LOC6507822|XP_001956416.1|DANA
OG0010084	LOC117895083|XP_034658370.1|DSUB	LOC6507812|XP_001956393.1|DANA
OG0010085	LOC117893231|XP_034655674.1|DSUB	LOC6506099|XP_001958553.2|DANA
OG0010086	LOC117894253|XP_034657097.1|DSUB	LOC6507820|XP_001956413.1|DANA
OG0010087	LOC117894985|XP_034658221.1|DSUB	LOC6506680|XP_001957427.1|DANA
OG0010088	LOC117894554|XP_034657569.1|DSUB	LOC6507271|XP_001956351.1|DANA
OG0010089	LOC117893243|XP_034655698.1|DSUB	LOC6507895|XP_001956542.1|DANA
OG0010090	LOC117902944|XP_034670447.1|DSUB	LOC6505471|XP_001966246.1|DANA
OG0010091	LOC117898399|XP_034663648.1|DSUB	LOC6500280|XP_001952881.1|DANA
OG0010092	LOC117899639|XP_034665694.1|DSUB	LOC26514956|XP_014760184.1|DANA
OG0010093	LOC117891829|XP_034653466.1|DSUB	LOC6495848|XP_001959706.2|DANA
OG0010094	LOC117897516|XP_034662322.1|DSUB	LOC6501061|XP_001954485.1|DANA
OG0010095	LOC117899566|XP_034665566.1|DSUB	LOC26514989|XP_032312170.1|DANA
OG0010096	LOC117903034|XP_034670654.1|DSUB	LOC6503020|XP_001963393.2|DANA
OG0010097	LOC117895019|XP_034658276.1|DSUB	LOC6504726|XP_001966322.2|DANA
OG0010098	LOC117901936|XP_034668795.1|DSUB	LOC6497120|XP_001962717.1|DANA
OG0010099	LOC117901523|XP_034668191.1|DSUB	LOC6497468|XP_001962019.1|DANA
OG0010100	LOC117895459|XP_034659021.1|DSUB	LOC6506619|XP_001957530.1|DANA
OG0010101	LOC117894560|XP_034657575.1|DSUB	LOC6506145|XP_001958461.1|DANA
OG0010102	LOC117894301|XP_034657157.1|DSUB	LOC6507794|XP_001956359.1|DANA
OG0010103	LOC117894553|XP_034657567.1|DSUB	LOC6507272|XP_001956350.1|DANA
OG0010104	LOC117894111|XP_034656882.1|DSUB	LOC6507299|XP_001956291.2|DANA
OG0010105	LOC117901562|XP_034668250.1|DSUB	LOC6498042|XP_001961954.2|DANA
OG0010106	LOC117891237|XP_034652474.1|DSUB	LOC6495687|XP_001959381.2|DANA
OG0010107	LOC117892451|XP_034654591.1|DSUB	LOC6494701|XP_001959828.1|DANA
OG0010108	LOC117892101|XP_034653991.1|DSUB	LOC6496047|XP_001960113.1|DANA
OG0010110	LOC117894600|XP_034657640.1|DSUB	LOC6493795|XP_001958448.1|DANA
OG0010111	LOC117898728|XP_034664238.1|DSUB	LOC6499063|XP_014765889.1|DANA
OG0010112	LOC117896698|XP_034661043.1|DSUB	LOC6500178|XP_001953077.1|DANA
OG0010113	LOC117903719|XP_034671959.1|DSUB	LOC6504734|XP_001966300.1|DANA
OG0010114	LOC117894282|XP_034657135.1|DSUB	LOC6503044|XP_001963353.1|DANA
OG0010115	LOC117900717|XP_034667076.1|DSUB	LOC6503647|XP_001964005.1|DANA
OG0010116	LOC117903813|XP_034672142.1|DSUB	LOC6503929|XP_032308474.1|DANA
OG0010117	LOC117894078|XP_034656830.1|DSUB	LOC6502248|XP_001966080.1|DANA
OG0010118	LOC117903441|XP_034671359.1|DSUB	LOC6504764|XP_001966307.1|DANA
OG0010119	LOC117899807|XP_034665978.1|DSUB	LOC6501868|XP_032308242.1|DANA
OG0010120	LOC117890835|XP_034651813.1|DSUB	LOC6501848|XP_001966806.1|DANA
OG0010121	LOC117894911|XP_034658101.1|DSUB	LOC6505178|XP_001965487.2|DANA
OG0010122	LOC117903218|XP_034671009.1|DSUB	LOC6501854|XP_001966794.1|DANA
OG0010123	LOC117903092|XP_034670790.1|DSUB	LOC6501827|XP_001966852.2|DANA
OG0010125	LOC117899154|XP_034664873.1|DSUB	LOC6501931|XP_001966710.1|DANA
OG0010126	LOC117901968|XP_034668840.1|DSUB	LOC6492908|XP_001961521.1|DANA
OG0010127	LOC117901122|XP_034667651.1|DSUB	LOC6505439|XP_001964905.2|DANA
OG0010128	LOC117900448|XP_034666708.1|DSUB	LOC6505432|XP_001964900.1|DANA
OG0010129	LOC117901767|XP_034668548.1|DSUB	LOC6505763|XP_001965012.1|DANA
OG0010130	LOC117901326|XP_034667926.1|DSUB	LOC6505336|XP_001964840.1|DANA
OG0010131	LOC117902044|XP_034669000.1|DSUB	LOC26515017|XP_014762397.1|DANA
OG0010132	LOC117901951|XP_034668816.1|DSUB	LOC6497066|XP_001962818.1|DANA
OG0010133	LOC117901776|XP_034668567.1|DSUB	LOC6498437|XP_001962819.2|DANA
OG0010134	LOC117900319|XP_034666542.1|DSUB	LOC6505452|XP_001964915.1|DANA, LOC6505447|XP_001964912.1|DANA
OG0010135	LOC117902000|XP_034668906.1|DSUB	LOC6498381|XP_001962678.1|DANA
OG0010136	LOC117900370|XP_034666611.1|DSUB	LOC6497141|XP_001962676.1|DANA
OG0010137	LOC117902357|XP_034669560.1|DSUB	LOC6498207|XP_001962297.3|DANA
OG0010138	LOC117902451|XP_034669737.1|DSUB	LOC26515279|XP_014759278.1|DANA
OG0010139	LOC117901811|XP_034668616.1|DSUB	LOC6497381|XP_001962201.1|DANA
OG0010140	LOC117901348|XP_034667950.1|DSUB, LOC117901346|XP_034667948.1|DSUB	LOC6498101|XP_001962079.1|DANA
OG0010141	LOC117900746|XP_034667115.1|DSUB	LOC6496882|XP_001963214.1|DANA
OG0010142	LOC117900645|XP_034666968.1|DSUB	LOC6497995|XP_001961862.1|DANA
OG0010143	LOC117898889|XP_034664466.1|DSUB, LOC117897365|XP_034662049.1|DSUB, LOC117901178|XP_034667721.1|DSUB	LOC6502456|XP_014762252.1|DANA
OG0010144	LOC117901470|XP_034668123.1|DSUB	LOC6497910|XP_001961697.1|DANA
OG0010145	LOC117900115|XP_034666231.1|DSUB	LOC6497566|XP_001961802.1|DANA
OG0010146	LOC117900627|XP_034666947.1|DSUB	LOC6497564|XP_001961808.1|DANA
OG0010147	LOC117900403|XP_034666650.1|DSUB	LOC6503381|XP_001965334.1|DANA
OG0010148	LOC117902769|XP_034670253.1|DSUB	LOC6498687|XP_014762245.1|DANA
OG0010149	LOC117900696|XP_034667040.1|DSUB	LOC6498675|XP_001963299.2|DANA
OG0010150	LOC117900577|XP_034666878.1|DSUB	LOC6497668|XP_001961604.1|DANA
OG0010151	LOC117901121|XP_034667649.1|DSUB	LOC26513694|XP_014760621.1|DANA
OG0010153	LOC117901921|XP_034668780.1|DSUB	LOC6498192|XP_001962270.1|DANA
OG0010154	LOC117901963|XP_034668834.1|DSUB	LOC6498189|XP_032307352.1|DANA
