Orthogroup	DSUB.longest_only	DALB.longest_only
OG0008297	LOC117889605|XP_034649914.1|DSUB	LOC117577841|XP_034118675.1|DALB
OG0008298	LOC117903189|XP_034670937.1|DSUB	LOC117573204|XP_034112093.1|DALB
OG0008300	LOC117903494|XP_034671461.1|DSUB	LOC117578029|XP_034119033.1|DALB
OG0008301	LOC117898121|XP_034663200.1|DSUB	LOC117574342|XP_034114053.1|DALB
OG0008302	LOC117899777|XP_034665944.1|DSUB	LOC117576300|XP_034116848.1|DALB
OG0008303	LOC117895646|XP_034659326.1|DSUB	LOC117574175|XP_034113759.1|DALB
OG0008304	LOC117902200|XP_034669296.1|DSUB	LOC117577787|XP_034118603.1|DALB, LOC117571301|XP_034109266.1|DALB
OG0008305	LOC117903287|XP_034671102.1|DSUB	LOC117578081|XP_034119167.1|DALB
OG0008306	LOC117903834|XP_034672176.1|DSUB	LOC117578183|XP_034119387.1|DALB
OG0008307	LOC117899734|XP_034665870.1|DSUB	LOC117573651|XP_034112865.1|DALB
OG0008308	LOC117898860|XP_034664428.1|DSUB	LOC117575485|XP_034115610.1|DALB
OG0008309	LOC117902244|XP_034669380.1|DSUB	LOC117565443|XP_034100425.1|DALB
OG0008310	LOC117894060|XP_034656804.1|DSUB	LOC117572222|XP_034110790.1|DALB
OG0008311	LOC117897949|XP_034662944.1|DSUB	LOC117577614|XP_034118355.1|DALB
OG0008312	LOC117896560|XP_034660853.1|DSUB	LOC117576320|XP_034116872.1|DALB
OG0008313	LOC117901911|XP_034668771.1|DSUB	LOC117572125|XP_034110647.1|DALB
OG0008314	LOC117892517|XP_034654694.1|DSUB	LOC117569831|XP_034107047.1|DALB
OG0008315	LOC117895782|XP_034659571.1|DSUB	LOC117569090|XP_034105998.1|DALB
OG0008317	LOC117899314|XP_034665131.1|DSUB	LOC117574308|XP_034114007.1|DALB
OG0008318	LOC117889616|XP_034649931.1|DSUB	LOC117576131|XP_034116587.1|DALB
OG0008319	LOC117891846|XP_034653488.1|DSUB	LOC117567007|XP_034102583.1|DALB
OG0008320	LOC117890016|XP_034650511.1|DSUB	LOC117577915|XP_034118804.1|DALB
OG0008321	LOC117896143|XP_034660106.1|DSUB	LOC117573795|XP_034113094.1|DALB
OG0008322	LOC117902382|XP_034669594.1|DSUB	LOC117565248|XP_034100151.1|DALB
OG0008323	LOC117897744|XP_034662677.1|DSUB	LOC117575011|XP_034114978.1|DALB
OG0008324	LOC117903547|XP_034671629.1|DSUB	LOC117578293|XP_034119628.1|DALB
OG0008326	LOC117896810|XP_034661204.1|DSUB	LOC117575226|XP_034115245.1|DALB
OG0008327	LOC117889841|XP_034650222.1|DSUB	LOC117571402|XP_034109425.1|DALB
OG0008328	LOC117903723|XP_034671963.1|DSUB	LOC117569865|XP_034107094.1|DALB
OG0008331	LOC117893793|XP_034656428.1|DSUB	LOC117569314|XP_034106317.1|DALB
OG0008332	LOC117895400|XP_034658918.1|DSUB	LOC117571123|XP_034109015.1|DALB
OG0008333	LOC117894453|XP_034657441.1|DSUB	LOC117569418|XP_034106456.1|DALB
OG0008334	LOC117894446|XP_034657422.1|DSUB	LOC117571153|XP_034109051.1|DALB
OG0008335	LOC117895223|XP_034658609.1|DSUB	LOC117570960|XP_034108794.1|DALB
OG0008336	LOC117893816|XP_034656458.1|DSUB	LOC117570098|XP_034107441.1|DALB
OG0008337	LOC117889969|XP_034650423.1|DSUB	LOC117571853|XP_034110138.1|DALB
OG0008338	LOC117894827|XP_034657966.1|DSUB	LOC117569476|XP_034106534.1|DALB
OG0008339	LOC117890800|XP_034651769.1|DSUB	LOC117577617|XP_034118361.1|DALB
OG0008341	LOC117893810|XP_034656448.1|DSUB	LOC117566374|XP_034101762.1|DALB
OG0008342	LOC117894355|XP_034657236.1|DSUB	LOC117566949|XP_034102472.1|DALB
OG0008343	LOC117896126|XP_034660074.1|DSUB	LOC117575792|XP_034116059.1|DALB
OG0008344	LOC117895470|XP_034659038.1|DSUB	LOC117566384|XP_034101779.1|DALB
OG0008345	LOC117894051|XP_034656795.1|DSUB	LOC117572268|XP_034110862.1|DALB
OG0008346	LOC117900233|XP_034666414.1|DSUB	LOC117571621|XP_034109737.1|DALB
OG0008347	LOC117900986|XP_034667474.1|DSUB	LOC117564928|XP_034099773.1|DALB
OG0008348	LOC117893513|XP_034656043.1|DSUB	LOC117567207|XP_034102928.1|DALB
OG0008349	LOC117894917|XP_034658107.1|DSUB	LOC117571288|XP_034109247.1|DALB
OG0008350	LOC117903901|XP_034672300.1|DSUB	LOC117573510|XP_034112633.1|DALB
OG0008351	LOC117893541|XP_034656081.1|DSUB	LOC117568251|XP_034104622.1|DALB
OG0008352	LOC117894517|XP_034657520.1|DSUB	LOC117567937|XP_034104118.1|DALB
OG0008353	LOC117893768|XP_034656399.1|DSUB	LOC117570776|XP_034108504.1|DALB
OG0008354	LOC117903764|XP_034672066.1|DSUB	LOC117564864|XP_034099735.1|DALB
OG0008355	LOC117889998|XP_034650476.1|DSUB	LOC117572782|XP_034111770.1|DALB
OG0008356	LOC117895193|XP_034658566.1|DSUB	LOC117577982|XP_034118969.1|DALB
OG0008357	LOC117899224|XP_034664989.1|DSUB	LOC117576782|XP_034117725.1|DALB
OG0008358	LOC117902116|XP_034669122.1|DSUB	LOC117565306|XP_034100235.1|DALB
OG0008359	LOC117891660|XP_034653106.1|DSUB	LOC117570430|XP_034107976.1|DALB
OG0008360	LOC117890721|XP_034651654.1|DSUB	LOC117568624|XP_034105304.1|DALB
OG0008361	LOC117901333|XP_034667932.1|DSUB	LOC117564264|XP_034098858.1|DALB
OG0008362	LOC117903501|XP_034671472.1|DSUB	LOC117564444|XP_034099079.1|DALB
OG0008363	LOC117890366|XP_034651051.1|DSUB	LOC117567457|XP_034103362.1|DALB
OG0008364	LOC117901790|XP_034668591.1|DSUB	LOC117569486|XP_034106557.1|DALB
OG0008365	LOC117892146|XP_034654081.1|DSUB	LOC117567574|XP_034103536.1|DALB
OG0008366	LOC117897456|XP_034662193.1|DSUB	LOC117575531|XP_034115671.1|DALB
OG0008367	LOC117903346|XP_034671186.1|DSUB	LOC117576383|XP_034116986.1|DALB
OG0008368	LOC117902166|XP_034669196.1|DSUB	LOC117566199|XP_034101607.1|DALB
OG0008369	LOC117898244|XP_034663385.1|DSUB	LOC117577790|XP_034118606.1|DALB
OG0008370	LOC117898070|XP_034663133.1|DSUB	LOC117573178|XP_034112039.1|DALB
OG0008372	LOC117902395|XP_034669612.1|DSUB	LOC117570355|XP_034107816.1|DALB
OG0008373	LOC117901837|XP_034668663.1|DSUB	LOC117563347|XP_034097520.1|DALB
OG0008374	LOC117902187|XP_034669253.1|DSUB	LOC117565698|XP_034100824.1|DALB
OG0008375	LOC117899958|XP_034666003.1|DSUB	LOC117566235|XP_034101674.1|DALB
OG0008376	LOC117902720|XP_034670176.1|DSUB	LOC117563273|XP_034097392.1|DALB
OG0008377	LOC117900343|XP_034666574.1|DSUB	LOC117565554|XP_034100611.1|DALB
OG0008378	LOC117900342|XP_034666572.1|DSUB	LOC117565553|XP_034100609.1|DALB
OG0008379	LOC117902030|XP_034668982.1|DSUB	LOC117565257|XP_034100167.1|DALB
OG0008381	LOC117902074|XP_034669055.1|DSUB	LOC117563606|XP_034097891.1|DALB
OG0008383	LOC117901028|XP_034667522.1|DSUB	LOC117564940|XP_034099785.1|DALB
OG0008384	LOC117901102|XP_034667622.1|DSUB	LOC117564222|XP_034098800.1|DALB
OG0008385	LOC117902170|XP_034669201.1|DSUB	LOC117565435|XP_034100413.1|DALB
OG0008386	LOC117903112|XP_034670829.1|DSUB	LOC117567240|XP_034102981.1|DALB
OG0008387	LOC117899526|XP_034665479.1|DSUB	LOC117573595|XP_034112781.1|DALB
OG0008388	LOC117902300|XP_034669472.1|DSUB	LOC117563353|XP_034097530.1|DALB
OG0008389	LOC117900521|XP_034666809.1|DSUB	LOC117565774|XP_034100941.1|DALB
OG0008390	LOC117900676|XP_034667012.1|DSUB	LOC117563781|XP_034098178.1|DALB
OG0008392	LOC117894766|XP_034657875.1|DSUB	LOC117568581|XP_034105203.1|DALB
OG0008393	LOC117893133|XP_034655474.1|DSUB	LOC117569722|XP_034106879.1|DALB
OG0008394	LOC117893732|XP_034656347.1|DSUB	LOC117567620|XP_034103602.1|DALB
OG0008395	LOC117893809|XP_034656451.1|DSUB	LOC117569532|XP_034106629.1|DALB
OG0008396	LOC117903180|XP_034670915.1|DSUB	LOC117577674|XP_034118457.1|DALB
OG0008397	LOC117898330|XP_034663548.1|DSUB	LOC117576939|XP_034117991.1|DALB
OG0008398	LOC117890403|XP_034651107.1|DSUB	LOC117577902|XP_034118784.1|DALB
OG0008399	LOC117889587|XP_034649886.1|DSUB	LOC117573331|XP_034112372.1|DALB
OG0008400	LOC117895348|XP_034658820.1|DSUB	LOC117569934|XP_034107183.1|DALB
OG0008401	LOC117901503|XP_034668164.1|DSUB	LOC117564128|XP_034098679.1|DALB
OG0008402	LOC117898589|XP_034664024.1|DSUB	LOC117576015|XP_034116412.1|DALB
OG0008403	LOC117903090|XP_034670788.1|DSUB	LOC117573814|XP_034113126.1|DALB
OG0008404	LOC117898224|XP_034663349.1|DSUB	LOC117574059|XP_034113566.1|DALB
OG0008405	LOC117903131|XP_034670854.1|DSUB	LOC117574550|XP_034114316.1|DALB
OG0008406	LOC117892970|XP_034655199.1|DSUB	LOC117569083|XP_034105993.1|DALB
OG0008408	LOC117903409|XP_034671299.1|DSUB	LOC117578088|XP_034119140.1|DALB
OG0008409	LOC117893860|XP_034656521.1|DSUB	LOC117566519|XP_034101951.1|DALB
OG0008410	LOC117897707|XP_034662620.1|DSUB	LOC117576635|XP_034117452.1|DALB
OG0008411	LOC117896372|XP_034660539.1|DSUB	LOC117575754|XP_034116004.1|DALB
OG0008412	LOC117903548|XP_034671631.1|DSUB	LOC117571103|XP_034108979.1|DALB
OG0008413	LOC117894397|XP_034657293.1|DSUB	LOC117571791|XP_034110041.1|DALB
OG0008414	LOC117896586|XP_034660904.1|DSUB	LOC117578123|XP_034119201.1|DALB
OG0008415	LOC117899930|XP_034665990.1|DSUB	LOC117577786|XP_034118602.1|DALB
OG0008416	LOC117903458|XP_034671386.1|DSUB	LOC117573058|XP_034111827.1|DALB
OG0008417	LOC117903460|XP_034671389.1|DSUB	LOC117578319|XP_034119666.1|DALB
OG0008418	LOC117890995|XP_034652038.1|DSUB	LOC117564915|XP_034099763.1|DALB
OG0008419	LOC117892594|XP_034654827.1|DSUB	LOC117578287|XP_034119614.1|DALB
OG0008420	LOC117900540|XP_034666834.1|DSUB	LOC117577698|XP_034118489.1|DALB
OG0008421	LOC117903907|XP_034672304.1|DSUB	LOC117570887|XP_034108679.1|DALB
OG0008422	LOC117896423|XP_034660635.1|DSUB	LOC117568096|XP_034104372.1|DALB
OG0008423	LOC117890575|XP_034651403.1|DSUB	LOC117569845|XP_034107065.1|DALB
OG0008424	LOC117903808|XP_034672134.1|DSUB	LOC117571780|XP_034110032.1|DALB
OG0008425	LOC117896084|XP_034660014.1|DSUB	LOC117575967|XP_034116337.1|DALB
OG0008426	LOC117889885|XP_034650286.1|DSUB	LOC117567901|XP_034104065.1|DALB
OG0008427	LOC117903274|XP_034671068.1|DSUB	LOC117578271|XP_034119585.1|DALB
OG0008428	LOC117898643|XP_034664100.1|DSUB	LOC117577836|XP_034118668.1|DALB
OG0008429	LOC117897843|XP_034662800.1|DSUB	LOC117575584|XP_034115742.1|DALB
OG0008430	LOC117898230|XP_034663359.1|DSUB	LOC117578278|XP_034119596.1|DALB
OG0008431	LOC117891134|XP_034652233.1|DSUB	LOC117571485|XP_034109542.1|DALB
OG0008432	LOC117898739|XP_034664249.1|DSUB	LOC117573411|XP_034112505.1|DALB
OG0008433	LOC117893618|XP_034656185.1|DSUB	LOC117567731|XP_034103786.1|DALB
OG0008434	LOC117896656|XP_034660994.1|DSUB	LOC117574490|XP_034114219.1|DALB
OG0008436	LOC117892400|XP_034654507.1|DSUB	LOC117569178|XP_034106138.1|DALB
OG0008438	LOC117897475|XP_034662218.1|DSUB	LOC117575325|XP_034115371.1|DALB
OG0008439	LOC117890511|XP_034651305.1|DSUB	LOC117570421|XP_034107945.1|DALB
OG0008440	LOC117899632|XP_034665678.1|DSUB	LOC117575403|XP_034115473.1|DALB
OG0008441	LOC117894313|XP_034657170.1|DSUB	LOC117569990|XP_034107261.1|DALB
OG0008442	LOC117892235|XP_034654231.1|DSUB	LOC117566491|XP_034101919.1|DALB
OG0008443	LOC117895121|XP_034658420.1|DSUB	LOC117571217|XP_034109156.1|DALB
OG0008444	LOC117895091|XP_034658378.1|DSUB	LOC117569482|XP_034106543.1|DALB
OG0008445	LOC117893974|XP_034656673.1|DSUB	LOC117577561|XP_034118286.1|DALB
OG0008446	LOC117897394|XP_034662101.1|DSUB	LOC117577963|XP_034118903.1|DALB
OG0008447	LOC117896737|XP_034661131.1|DSUB	LOC117567154|XP_034102861.1|DALB
OG0008448	LOC117903650|XP_034671842.1|DSUB	LOC117566630|XP_034102065.1|DALB
OG0008449	LOC117889613|XP_034649929.1|DSUB	LOC117578205|XP_034119433.1|DALB
OG0008450	LOC117903583|XP_034671693.1|DSUB	LOC117573887|XP_034113268.1|DALB
OG0008451	LOC117896718|XP_034661070.1|DSUB	LOC117574256|XP_034113877.1|DALB
OG0008452	LOC117901437|XP_034668072.1|DSUB	LOC117565540|XP_034100575.1|DALB
OG0008453	LOC117892372|XP_034654473.1|DSUB	LOC117572528|XP_034111279.1|DALB
OG0008454	LOC117903748|XP_034672040.1|DSUB	LOC117569505|XP_034106582.1|DALB
OG0008455	LOC117895322|XP_034658780.1|DSUB	LOC117572114|XP_034110626.1|DALB
OG0008456	LOC117898383|XP_034663628.1|DSUB	LOC117576492|XP_034117158.1|DALB
OG0008457	LOC117896505|XP_034660748.1|DSUB	LOC117574230|XP_034113830.1|DALB
OG0008460	LOC117900885|XP_034667305.1|DSUB	LOC117565695|XP_034100822.1|DALB
OG0008461	LOC117902783|XP_034670276.1|DSUB	LOC117565139|XP_034100002.1|DALB
OG0008462	LOC117900936|XP_034667393.1|DSUB	LOC117564736|XP_034099515.1|DALB
OG0008463	LOC117900000|XP_034666062.1|DSUB	LOC117564122|XP_034098671.1|DALB
OG0008464	LOC117891966|XP_034653730.1|DSUB	LOC117570449|XP_034107998.1|DALB
OG0008465	LOC117889995|XP_034650470.1|DSUB	LOC117567776|XP_034103866.1|DALB
OG0008466	LOC117890922|XP_034651943.1|DSUB	LOC117571723|XP_034109920.1|DALB
OG0008467	LOC117890049|XP_034650561.1|DSUB	LOC117569959|XP_034107222.1|DALB
OG0008468	LOC117901394|XP_034668019.1|DSUB	LOC117564718|XP_034099492.1|DALB
OG0008469	LOC117890233|XP_034650861.1|DSUB	LOC117569182|XP_034106141.1|DALB
OG0008470	LOC117892057|XP_034653876.1|DSUB	LOC117567466|XP_034103376.1|DALB
OG0008472	LOC117892339|XP_034654384.1|DSUB	LOC117567947|XP_034104136.1|DALB
OG0008473	LOC117895377|XP_034658880.1|DSUB	LOC117577824|XP_034118649.1|DALB
OG0008474	LOC117896090|XP_034660019.1|DSUB	LOC117576336|XP_034116901.1|DALB
OG0008476	LOC117899221|XP_034664985.1|DSUB	LOC117576143|XP_034116601.1|DALB
OG0008477	LOC117891202|XP_034652429.1|DSUB	LOC117569048|XP_034105941.1|DALB
OG0008478	LOC117896924|XP_034661355.1|DSUB	LOC117573274|XP_034112246.1|DALB
OG0008479	LOC117891780|XP_034653339.1|DSUB	LOC117572684|XP_034111612.1|DALB
OG0008480	LOC117893180|XP_034655563.1|DSUB	LOC117567606|XP_034103584.1|DALB
OG0008481	LOC117891187|XP_034652410.1|DSUB, LOC117903407|XP_034671297.1|DSUB	LOC117578086|XP_034119138.1|DALB
OG0008482	LOC117893995|XP_034656698.1|DSUB	LOC117568650|XP_034105336.1|DALB
OG0008483	LOC117901815|XP_034668621.1|DSUB	LOC117578379|XP_034119704.1|DALB
OG0008484	LOC117898773|XP_034664297.1|DSUB	LOC117575650|XP_034115828.1|DALB
OG0008485	LOC117901719|XP_034668486.1|DSUB	LOC117565260|XP_034100171.1|DALB
OG0008486	LOC117902929|XP_034670408.1|DSUB	LOC117573257|XP_034112226.1|DALB
OG0008488	LOC117897697|XP_034662609.1|DSUB	LOC117576154|XP_034116618.1|DALB
OG0008489	LOC117897081|XP_034661610.1|DSUB	LOC117574727|XP_034114548.1|DALB
OG0008489	LOC117897308|XP_034661952.1|DSUB	LOC117575320|XP_034115368.1|DALB
OG0008490	LOC117898715|XP_034664223.1|DSUB	LOC117574758|XP_034114593.1|DALB
OG0008491	LOC117897871|XP_034662836.1|DSUB	LOC117575778|XP_034116036.1|DALB
OG0008493	LOC117900062|XP_034666157.1|DSUB	LOC117564418|XP_034099040.1|DALB
OG0008494	LOC117891130|XP_034652229.1|DSUB	LOC117568155|XP_034104464.1|DALB
OG0008495	LOC117891411|XP_034652748.1|DSUB	LOC117572772|XP_034111750.1|DALB
OG0008496	LOC117889994|XP_034650469.1|DSUB	LOC117567775|XP_034103865.1|DALB
OG0008497	LOC117890289|XP_034650943.1|DSUB	LOC117568950|XP_034105780.1|DALB
OG0008498	LOC117891164|XP_034652375.1|DSUB	LOC117570769|XP_034108496.1|DALB
OG0008499	LOC117891464|XP_034652838.1|DSUB, LOC117891463|XP_034652837.1|DSUB	LOC117568682|XP_034105381.1|DALB
OG0008500	LOC117892299|XP_034654332.1|DSUB	LOC117568805|XP_034105557.1|DALB
OG0008501	LOC117895457|XP_034659020.1|DSUB	LOC117568787|XP_034105517.1|DALB
OG0008502	LOC117893685|XP_034656268.1|DSUB, LOC117903667|XP_034671884.1|DSUB	LOC117572132|XP_034110660.1|DALB
OG0008503	LOC117903878|XP_034672260.1|DSUB	LOC117569124|XP_034106039.1|DALB
OG0008504	LOC117896872|XP_034661295.1|DSUB, LOC117893059|XP_034655351.1|DSUB	LOC117568113|XP_034104405.1|DALB
OG0008505	LOC117901179|XP_034667722.1|DSUB, LOC117902502|XP_034669821.1|DSUB, LOC117889706|XP_034650018.1|DSUB, LOC117892733|XP_034655046.1|DSUB, LOC117902501|XP_034669820.1|DSUB, LOC117893801|XP_034656436.1|DSUB	LOC117572285|XP_034110884.1|DALB
OG0008506	LOC117894171|XP_034656965.1|DSUB	LOC117570972|XP_034108806.1|DALB
OG0008507	LOC117892963|XP_034655187.1|DSUB	LOC117571011|XP_034108860.1|DALB
OG0008508	LOC117894821|XP_034657961.1|DSUB	LOC117565852|XP_034101064.1|DALB
OG0008509	LOC117894488|XP_034657490.1|DSUB	LOC117566341|XP_034101716.1|DALB
OG0008510	LOC117892703|XP_034655009.1|DSUB	LOC117578264|XP_034119577.1|DALB
OG0008511	LOC117902511|XP_034669826.1|DSUB, LOC117893459|XP_034655969.1|DSUB	LOC117565455|XP_034100446.1|DALB
OG0008512	LOC117903036|XP_034670657.1|DSUB	LOC117566211|XP_034101640.1|DALB
OG0008513	LOC117893083|XP_034655395.1|DSUB, LOC117903360|XP_034671206.1|DSUB, LOC117893643|XP_034656224.1|DSUB	LOC117565406|XP_034100380.1|DALB
OG0008514	LOC117901223|XP_034667785.1|DSUB	LOC117563875|XP_034098324.1|DALB, LOC117564197|XP_034098764.1|DALB, LOC117564196|XP_034098761.1|DALB
OG0008515	LOC117900811|XP_034667193.1|DSUB	LOC117564693|XP_034099458.1|DALB
OG0008516	LOC117895304|XP_034658755.1|DSUB	LOC117571714|XP_034109904.1|DALB
OG0008517	LOC117893073|XP_034655382.1|DSUB	LOC117572279|XP_034110877.1|DALB
OG0008518	LOC117893866|XP_034656529.1|DSUB	LOC117568392|XP_034104895.1|DALB
OG0008519	LOC117890217|XP_034650846.1|DSUB	LOC117569077|XP_034105983.1|DALB
OG0008520	LOC117899552|XP_034665532.1|DSUB	LOC117575933|XP_034116283.1|DALB, LOC117575934|XP_034116285.1|DALB, LOC117575943|XP_034116294.1|DALB, LOC117575932|XP_034116282.1|DALB, LOC117575938|XP_034116290.1|DALB, LOC117575935|XP_034116286.1|DALB
OG0008527	LOC117903079|XP_034670767.1|DSUB	LOC117575574|XP_034115734.1|DALB
OG0008528	LOC117895114|XP_034658411.1|DSUB	LOC117569648|XP_034106784.1|DALB
OG0008529	LOC117890934|XP_034651962.1|DSUB	LOC117569409|XP_034106440.1|DALB
OG0008530	LOC117903393|XP_034671270.1|DSUB	LOC117573380|XP_034112436.1|DALB
OG0008531	LOC117903875|XP_034672255.1|DSUB	LOC117575066|XP_034115049.1|DALB
OG0008532	LOC117895677|XP_034659396.1|DSUB	LOC117577557|XP_034118283.1|DALB
OG0008535	LOC117901976|XP_034668874.1|DSUB	LOC117573381|XP_034112462.1|DALB
OG0008536	LOC117901253|XP_034667840.1|DSUB	LOC117574143|XP_034113713.1|DALB
OG0008537	LOC117896501|XP_034660739.1|DSUB	LOC117573680|XP_034112915.1|DALB
OG0008538	LOC117903308|XP_034671132.1|DSUB	LOC117578208|XP_034119436.1|DALB
OG0008540	LOC117897115|XP_034661656.1|DSUB	LOC117574299|XP_034113995.1|DALB
OG0008541	LOC117892239|XP_034654238.1|DSUB	LOC117572652|XP_034111523.1|DALB
OG0008542	LOC117893006|XP_034655253.1|DSUB	LOC117567721|XP_034103774.1|DALB
OG0008544	LOC117890655|XP_034651515.1|DSUB	LOC117572339|XP_034110977.1|DALB
OG0008546	LOC117893128|XP_034655467.1|DSUB	LOC117570344|XP_034107789.1|DALB
OG0008547	LOC117890418|XP_034651130.1|DSUB	LOC117568390|XP_034104896.1|DALB
OG0008549	LOC117899435|XP_034665329.1|DSUB	LOC117576691|XP_034117578.1|DALB
OG0008550	LOC117896623|XP_034660955.1|DSUB	LOC117568265|XP_034104644.1|DALB, LOC117566451|XP_034101873.1|DALB
OG0008552	LOC117893114|XP_034655442.1|DSUB	LOC117567671|XP_034103682.1|DALB
OG0008553	LOC117891362|XP_034652689.1|DSUB	LOC117570292|XP_034107704.1|DALB
OG0008554	LOC117896578|XP_034660888.1|DSUB	LOC117563728|XP_034098094.1|DALB
OG0008555	LOC117889633|XP_034649983.1|DSUB	LOC117577088|XP_034118079.1|DALB
OG0008556	LOC117889939|XP_034650362.1|DSUB	LOC117568415|XP_034104949.1|DALB
OG0008557	LOC117898615|XP_034664058.1|DSUB	LOC117576770|XP_034117712.1|DALB
OG0008558	LOC117901510|XP_034668171.1|DSUB	LOC117563540|XP_034097810.1|DALB
OG0008560	LOC117900060|XP_034666156.1|DSUB	LOC117565732|XP_034100871.1|DALB
OG0008561	LOC117901390|XP_034668015.1|DSUB	LOC117564037|XP_034098532.1|DALB
OG0008562	LOC117902445|XP_034669728.1|DSUB	LOC117563398|XP_034097623.1|DALB
OG0008563	LOC117899713|XP_034665819.1|DSUB	LOC117573296|XP_034112292.1|DALB
OG0008564	LOC117900657|XP_034666983.1|DSUB	LOC117563490|XP_034097743.1|DALB
OG0008565	LOC117903606|XP_034671752.1|DSUB	LOC117577948|XP_034118874.1|DALB
OG0008566	LOC117900123|XP_034666239.1|DSUB	LOC117566099|XP_034101459.1|DALB
OG0008569	LOC117891943|XP_034653686.1|DSUB	LOC117571852|XP_034110140.1|DALB
OG0008570	LOC117895360|XP_034658838.1|DSUB	LOC117563284|XP_034097415.1|DALB
OG0008571	LOC117893113|XP_034655441.1|DSUB	LOC117567670|XP_034103681.1|DALB
OG0008572	LOC117897501|XP_034662282.1|DSUB	LOC117573473|XP_034112592.1|DALB
OG0008573	LOC117903514|XP_034671511.1|DSUB	LOC117573588|XP_034112775.1|DALB
OG0008576	LOC117897610|XP_034662468.1|DSUB	LOC117574991|XP_034114955.1|DALB
OG0008577	LOC117894101|XP_034656867.1|DSUB	LOC117568823|XP_034105590.1|DALB
OG0008578	LOC117897713|XP_034662626.1|DSUB	LOC117575312|XP_034115357.1|DALB
OG0008581	LOC117893879|XP_034656542.1|DSUB	LOC117568886|XP_034105677.1|DALB
OG0008582	LOC117897352|XP_034662028.1|DSUB	LOC117573750|XP_034113025.1|DALB
OG0008583	LOC117902986|XP_034670579.1|DSUB	LOC117577869|XP_034118718.1|DALB
OG0008584	LOC117903750|XP_034672047.1|DSUB	LOC117571823|XP_034110089.1|DALB
OG0008587	LOC117896967|XP_034661402.1|DSUB	LOC117574798|XP_034114649.1|DALB
OG0008588	LOC117898765|XP_034664286.1|DSUB	LOC117573632|XP_034112831.1|DALB
OG0008589	LOC117903111|XP_034670828.1|DSUB	LOC117575462|XP_034115569.1|DALB
OG0008590	LOC117898749|XP_034664261.1|DSUB	LOC117575772|XP_034116029.1|DALB
OG0008593	LOC117893111|XP_034655438.1|DSUB	LOC117571582|XP_034109689.1|DALB
OG0008594	LOC117897897|XP_034662864.1|DSUB	LOC117573567|XP_034112745.1|DALB
OG0008595	LOC117890465|XP_034651211.1|DSUB	LOC117570441|XP_034107989.1|DALB
OG0008596	LOC117890459|XP_034651196.1|DSUB	LOC117566558|XP_034101991.1|DALB
OG0008597	LOC117898831|XP_034664389.1|DSUB	LOC117575783|XP_034116045.1|DALB
OG0008598	LOC117903059|XP_034670697.1|DSUB	LOC117578269|XP_034119583.1|DALB
OG0008599	LOC117894141|XP_034656966.1|DSUB	LOC117577280|XP_034118151.1|DALB
OG0008600	LOC117897613|XP_034662469.1|DSUB	LOC117574083|XP_034113608.1|DALB
OG0008601	LOC117900240|XP_034666420.1|DSUB	LOC117564025|XP_034098515.1|DALB
OG0008602	LOC117897442|XP_034662175.1|DSUB	LOC117574300|XP_034113996.1|DALB
OG0008603	LOC117898875|XP_034664447.1|DSUB	LOC117575670|XP_034115848.1|DALB
OG0008604	LOC117891964|XP_034653727.1|DSUB	LOC117570446|XP_034107995.1|DALB
OG0008605	LOC117901307|XP_034667908.1|DSUB	LOC117565930|XP_034101205.1|DALB
OG0008606	LOC117900398|XP_034666644.1|DSUB	LOC117565812|XP_034100996.1|DALB
OG0008607	LOC117897138|XP_034661700.1|DSUB	LOC117573415|XP_034112511.1|DALB
OG0008608	LOC117894881|XP_034658052.1|DSUB	LOC117577226|XP_034118110.1|DALB
OG0008609	LOC117897609|XP_034662464.1|DSUB	LOC117575012|XP_034114980.1|DALB
OG0008610	LOC117890990|XP_034652032.1|DSUB	LOC117569963|XP_034107227.1|DALB
OG0008612	LOC117901032|XP_034667524.1|DSUB, LOC117901351|XP_034667953.1|DSUB, LOC117890921|XP_034651942.1|DSUB	LOC117570953|XP_034108780.1|DALB
OG0008613	LOC117897073|XP_034661597.1|DSUB	LOC117575595|XP_034115753.1|DALB
OG0008614	LOC117902280|XP_034669446.1|DSUB	LOC117565531|XP_034100568.1|DALB
OG0008615	LOC117898895|XP_034664469.1|DSUB	LOC117575615|XP_034115780.1|DALB
OG0008616	LOC117897403|XP_034662117.1|DSUB	LOC117574837|XP_034114714.1|DALB
OG0008617	LOC117896713|XP_034661063.1|DSUB	LOC117574477|XP_034114206.1|DALB
OG0008619	LOC117900552|XP_034666846.1|DSUB	LOC117564453|XP_034099125.1|DALB
OG0008620	LOC117892727|XP_034655041.1|DSUB	LOC117570600|XP_034108234.1|DALB
OG0008621	LOC117898119|XP_034663199.1|DSUB	LOC117574530|XP_034114283.1|DALB
OG0008622	LOC117890495|XP_034651277.1|DSUB	LOC117567548|XP_034103497.1|DALB
OG0008623	LOC117891480|XP_034652850.1|DSUB	LOC117571278|XP_034109232.1|DALB
OG0008624	LOC117891249|XP_034652486.1|DSUB, LOC117892617|XP_034654859.1|DSUB	LOC117572418|XP_034111095.1|DALB
OG0008625	LOC117890033|XP_034650540.1|DSUB	LOC117571322|XP_034109299.1|DALB
OG0008626	LOC117889789|XP_034650151.1|DSUB, LOC117889788|XP_034650149.1|DSUB	LOC117571154|XP_034109053.1|DALB
