Orthogroup	DNOV.longest_only	DMAU.longest_only
OG0009338	LOC115764044|XP_030562744.1|DNOV	LOC117145373|XP_033166888.1|DMAU
OG0009339	LOC115764181|XP_030562928.1|DNOV	LOC117145684|XP_033167317.1|DMAU
OG0009340	LOC115761463|XP_030559090.1|DNOV	LOC117143131|XP_033163512.1|DMAU
OG0009341	LOC115771995|XP_030573783.1|DNOV	LOC117145986|XP_033167791.1|DMAU
OG0009342	LOC115764651|XP_030563691.1|DNOV	LOC117145178|XP_033166619.1|DMAU
OG0009343	LOC115764825|XP_030563934.1|DNOV	LOC117143924|XP_033164730.1|DMAU
OG0009344	LOC115764728|XP_030563798.1|DNOV	LOC117143748|XP_033164452.1|DMAU
OG0009345	LOC115764856|XP_030563986.1|DNOV	LOC117143060|XP_033163406.1|DMAU
OG0009346	LOC115764767|XP_030563864.1|DNOV	LOC117143602|XP_033164245.1|DMAU
OG0009347	LOC115764104|XP_030562816.1|DNOV	LOC117143897|XP_033164693.1|DMAU
OG0009348	LOC115761366|XP_030558975.1|DNOV	LOC117143841|XP_033164584.1|DMAU
OG0009349	LOC115762261|XP_030560278.1|DNOV, LOC115762262|XP_030560281.1|DNOV	LOC117142496|XP_033162418.1|DMAU
OG0009350	LOC115771990|XP_030573772.1|DNOV	LOC117143677|XP_033164353.1|DMAU
OG0009351	LOC115772000|XP_030573792.1|DNOV	LOC117143758|XP_033164465.1|DMAU
OG0009352	LOC115764197|XP_030562944.1|DNOV	LOC117143532|XP_033164155.1|DMAU
OG0009353	LOC115771953|XP_030573718.1|DNOV	LOC117145118|XP_033166527.1|DMAU
OG0009354	LOC115758567|XP_030555138.1|DNOV	LOC117146371|XP_033168461.1|DMAU
OG0009355	LOC115765507|XP_030564984.1|DNOV	LOC117150502|XP_033173299.1|DMAU
OG0009356	LOC115758727|XP_030555339.1|DNOV	LOC117150973|XP_033174046.1|DMAU
OG0009357	LOC115760204|XP_030557298.1|DNOV	LOC117140253|XP_033158990.1|DMAU
OG0009358	LOC115760012|XP_030557034.1|DNOV	LOC117151002|XP_033174099.1|DMAU
OG0009359	LOC115760011|XP_030557033.1|DNOV	LOC117150988|XP_033174081.1|DMAU
OG0009360	LOC115760095|XP_030557140.1|DNOV	LOC117150665|XP_033173552.1|DMAU
OG0009361	LOC115759816|XP_030556767.1|DNOV	LOC117150630|XP_033173490.1|DMAU
OG0009362	LOC115759985|XP_030556999.1|DNOV	LOC117146494|XP_033168637.1|DMAU
OG0009363	LOC115758523|XP_030555076.1|DNOV	LOC117135214|XP_033151194.1|DMAU
OG0009364	LOC115758894|XP_030555551.1|DNOV	LOC117150216|XP_033172904.1|DMAU
OG0009365	LOC115768537|XP_030568995.1|DNOV	LOC117150731|XP_033173649.1|DMAU
OG0009366	LOC115758740|XP_030555351.1|DNOV	LOC117142263|XP_033162021.1|DMAU
OG0009367	LOC115758642|XP_030555238.1|DNOV	LOC117144148|XP_033165072.1|DMAU
OG0009368	LOC115759165|XP_030555894.1|DNOV	LOC117150926|XP_033173978.1|DMAU
OG0009369	LOC115758382|XP_030554844.1|DNOV	LOC117142063|XP_033161835.1|DMAU
OG0009370	LOC115758560|XP_030555127.1|DNOV	LOC117135216|XP_033151210.1|DMAU
OG0009371	LOC115758733|XP_030555343.1|DNOV	LOC117140847|XP_033159867.1|DMAU
OG0009372	LOC115758475|XP_030555012.1|DNOV	LOC117135343|XP_033151435.1|DMAU
OG0009373	LOC115760013|XP_030557035.1|DNOV	LOC117150267|XP_033172964.1|DMAU
OG0009374	LOC115763008|XP_030561258.1|DNOV	LOC117143940|XP_033164767.1|DMAU
OG0009376	LOC115759993|XP_030557007.1|DNOV	LOC117135324|XP_033151413.1|DMAU
OG0009377	LOC115763577|XP_030562056.1|DNOV	LOC117144303|XP_033165308.1|DMAU
OG0009378	LOC115763483|XP_030561928.1|DNOV	LOC117150800|XP_033173749.1|DMAU
OG0009379	LOC115758676|XP_030555277.1|DNOV	LOC117135538|XP_033151708.1|DMAU
OG0009380	LOC115759723|XP_030556599.1|DNOV	LOC117148574|XP_033171933.1|DMAU
OG0009381	LOC115758706|XP_030555314.1|DNOV	LOC117150456|XP_033173238.1|DMAU
OG0009382	LOC115763286|XP_030561631.1|DNOV	LOC117135285|XP_033151345.1|DMAU
OG0009383	LOC115759125|XP_030555828.1|DNOV	LOC117140959|XP_033160074.1|DMAU
OG0009384	LOC115769184|XP_030569748.1|DNOV	LOC117147037|XP_033169638.1|DMAU
OG0009385	LOC115769268|XP_030569839.1|DNOV	LOC117148510|XP_033171809.1|DMAU
OG0009386	LOC115769310|XP_030569899.1|DNOV	LOC117140333|XP_033159075.1|DMAU
OG0009387	LOC115760639|XP_030557957.1|DNOV	LOC117138700|XP_033156850.1|DMAU
OG0009388	LOC115760713|XP_030558040.1|DNOV	LOC117137863|XP_033155469.1|DMAU
OG0009389	LOC115760742|XP_030558080.1|DNOV	LOC117137332|XP_033154614.1|DMAU
OG0009390	LOC115762078|XP_030560030.1|DNOV	LOC117138537|XP_033156566.1|DMAU
OG0009391	LOC115758888|XP_030555543.1|DNOV	LOC117150138|XP_033172838.1|DMAU
OG0009392	LOC115762421|XP_030560476.1|DNOV	LOC117137482|XP_033154853.1|DMAU
OG0009393	LOC115762944|XP_030561193.1|DNOV	LOC117144928|XP_033166272.1|DMAU
OG0009394	LOC115759154|XP_030555873.1|DNOV	LOC117136339|XP_033153091.1|DMAU
OG0009395	LOC115763706|XP_030562259.1|DNOV	LOC117138033|XP_033155734.1|DMAU
OG0009396	LOC115762338|XP_030560363.1|DNOV	LOC117135733|XP_033152068.1|DMAU
OG0009397	LOC115758008|XP_030554368.1|DNOV	LOC117137205|XP_033154450.1|DMAU
OG0009398	LOC115762389|XP_030560430.1|DNOV	LOC117135752|XP_033152099.1|DMAU
OG0009399	LOC115762086|XP_030560041.1|DNOV	LOC117136811|XP_033153766.1|DMAU
OG0009400	LOC115760917|XP_030558350.1|DNOV	LOC117136520|XP_033153356.1|DMAU
OG0009401	LOC115763119|XP_030561422.1|DNOV	LOC117150585|XP_033173434.1|DMAU
OG0009402	LOC115761300|XP_030558887.1|DNOV	LOC117143588|XP_033164227.1|DMAU
OG0009403	LOC115766729|XP_030566588.1|DNOV	LOC117138116|XP_033155867.1|DMAU
OG0009404	LOC115762050|XP_030559989.1|DNOV	LOC117135525|XP_033151680.1|DMAU
OG0009405	LOC115760630|XP_030557941.1|DNOV	LOC117137880|XP_033155500.1|DMAU
OG0009406	LOC115762346|XP_030560373.1|DNOV	LOC117136895|XP_033153900.1|DMAU
OG0009407	LOC115762040|XP_030559966.1|DNOV	LOC117137481|XP_033154852.1|DMAU
OG0009408	LOC115760543|XP_030557790.1|DNOV	LOC117135718|XP_033152041.1|DMAU
OG0009409	LOC115760682|XP_030558008.1|DNOV	LOC117138210|XP_033156036.1|DMAU
OG0009410	LOC115762345|XP_030560372.1|DNOV	LOC117136824|XP_033153790.1|DMAU
OG0009411	LOC115762214|XP_030560211.1|DNOV	LOC117136974|XP_033154035.1|DMAU
OG0009412	LOC115760090|XP_030557146.1|DNOV	LOC117136912|XP_033153925.1|DMAU
OG0009413	LOC115762495|XP_030560592.1|DNOV	LOC117135839|XP_033152243.1|DMAU
OG0009414	LOC115762494|XP_030560591.1|DNOV	LOC117135838|XP_033152242.1|DMAU
OG0009415	LOC115762376|XP_030560416.1|DNOV	LOC117137583|XP_033154980.1|DMAU
OG0009416	LOC115760691|XP_030558056.1|DNOV	LOC117136004|XP_033152511.1|DMAU
OG0009417	LOC115760938|XP_030558419.1|DNOV	LOC117136025|XP_033152534.1|DMAU
OG0009418	LOC115760784|XP_030558179.1|DNOV	LOC117136006|XP_033152513.1|DMAU
OG0009419	LOC115760769|XP_030558119.1|DNOV	LOC117136009|XP_033152516.1|DMAU
OG0009420	LOC115758171|XP_030554575.1|DNOV	LOC117136017|XP_033152525.1|DMAU
OG0009421	LOC115757939|XP_030554269.1|DNOV	LOC117137430|XP_033154752.1|DMAU
OG0009422	LOC115758287|XP_030554711.1|DNOV	LOC117135819|XP_033152217.1|DMAU
OG0009423	LOC115766535|XP_030566362.1|DNOV	LOC117135703|XP_033152009.1|DMAU
OG0009424	LOC115766538|XP_030566366.1|DNOV	LOC117135616|XP_033151869.1|DMAU
OG0009425	LOC115767444|XP_030567601.1|DNOV	LOC117137653|XP_033155080.1|DMAU
OG0009426	LOC115757924|XP_030554247.1|DNOV	LOC117136661|XP_033153553.1|DMAU
OG0009427	LOC115771489|XP_030573076.1|DNOV	LOC117136884|XP_033153884.1|DMAU
OG0009428	LOC115767423|XP_030567559.1|DNOV	LOC117137580|XP_033154976.1|DMAU
OG0009429	LOC115758045|XP_030554419.1|DNOV	LOC117136463|XP_033153281.1|DMAU
OG0009430	LOC115758239|XP_030554656.1|DNOV	LOC117138145|XP_033155914.1|DMAU
OG0009431	LOC115762249|XP_030560301.1|DNOV	LOC117136436|XP_033153241.1|DMAU
OG0009432	LOC115757975|XP_030554316.1|DNOV	LOC117137466|XP_033154804.1|DMAU
OG0009433	LOC115760736|XP_030558071.1|DNOV	LOC117135996|XP_033152502.1|DMAU
OG0009434	LOC115760637|XP_030557953.1|DNOV	LOC117135985|XP_033152491.1|DMAU
OG0009435	LOC115760635|XP_030557949.1|DNOV	LOC117135988|XP_033152494.1|DMAU
OG0009436	LOC115764560|XP_030563544.1|DNOV	LOC117137145|XP_033154340.1|DMAU
OG0009437	LOC115758300|XP_030554728.1|DNOV	LOC117137569|XP_033154965.1|DMAU
OG0009438	LOC115757929|XP_030554255.1|DNOV	LOC117137330|XP_033154611.1|DMAU
OG0009439	LOC115757996|XP_030554349.1|DNOV	LOC117137300|XP_033154568.1|DMAU
OG0009440	LOC115760929|XP_030558367.1|DNOV	LOC117135518|XP_033151669.1|DMAU
OG0009441	LOC115769023|XP_030569592.1|DNOV	LOC117146906|XP_033169407.1|DMAU
OG0009442	LOC115764324|XP_030563133.1|DNOV	LOC117148013|XP_033171065.1|DMAU
OG0009443	LOC115760948|XP_030558393.1|DNOV	LOC117137281|XP_033154543.1|DMAU
OG0009444	LOC115766482|XP_030566292.1|DNOV	LOC117147992|XP_033171036.1|DMAU
OG0009445	LOC115767863|XP_030568081.1|DNOV	LOC117148272|XP_033171477.1|DMAU
OG0009446	LOC115768228|XP_030568615.1|DNOV	LOC117146682|XP_033168938.1|DMAU
OG0009448	LOC115766449|XP_030566241.1|DNOV	LOC117147613|XP_033170462.1|DMAU
OG0009449	LOC115765283|XP_030564633.1|DNOV	LOC117148721|XP_033172163.1|DMAU
OG0009450	LOC115769079|XP_030569651.1|DNOV	LOC117148066|XP_033171147.1|DMAU
OG0009451	LOC115758749|XP_030555367.1|DNOV	LOC117146544|XP_033168731.1|DMAU
OG0009453	LOC115771980|XP_030573760.1|DNOV	LOC117142451|XP_033162312.1|DMAU
OG0009454	LOC115770366|XP_030571472.1|DNOV	LOC117140826|XP_033159824.1|DMAU
OG0009455	LOC115769094|XP_030569664.1|DNOV	LOC117147459|XP_033170240.1|DMAU
OG0009456	LOC115767567|XP_030567712.1|DNOV	LOC117147453|XP_033170229.1|DMAU
OG0009457	LOC115768373|XP_030568805.1|DNOV	LOC117147020|XP_033169599.1|DMAU
OG0009458	LOC115765096|XP_030564340.1|DNOV	LOC117147272|XP_033169994.1|DMAU
OG0009459	LOC115762870|XP_030561105.1|DNOV	LOC117139426|XP_033157608.1|DMAU
OG0009460	LOC115766973|XP_030566928.1|DNOV	LOC117140985|XP_033160126.1|DMAU
OG0009461	LOC115766945|XP_030566893.1|DNOV	LOC117141404|XP_033160717.1|DMAU
OG0009462	LOC115765806|XP_030565381.1|DNOV	LOC117140750|XP_033159723.1|DMAU
OG0009463	LOC115769971|XP_030570883.1|DNOV	LOC117139022|XP_033157009.1|DMAU
OG0009464	LOC115771088|XP_030572502.1|DNOV	LOC117141496|XP_033160874.1|DMAU
OG0009465	LOC115771142|XP_030572572.1|DNOV	LOC117141163|XP_033160391.1|DMAU
OG0009466	LOC115770160|XP_030571179.1|DNOV	LOC117140960|XP_033160071.1|DMAU
OG0009467	LOC115762834|XP_030561061.1|DNOV	LOC117140667|XP_033159605.1|DMAU
OG0009468	LOC115770973|XP_030572297.1|DNOV	LOC117140848|XP_033159864.1|DMAU
OG0009469	LOC115767647|XP_030567794.1|DNOV	LOC117142066|XP_033161834.1|DMAU
OG0009470	LOC115769466|XP_030570140.1|DNOV	LOC117140451|XP_033159270.1|DMAU
OG0009471	LOC115763003|XP_030561252.1|DNOV	LOC117148559|XP_033171897.1|DMAU
OG0009472	LOC115768086|XP_030568421.1|DNOV	LOC117141994|XP_033161730.1|DMAU
OG0009473	LOC115769549|XP_030570252.1|DNOV	LOC117140713|XP_033159670.1|DMAU
OG0009474	LOC115769422|XP_030570090.1|DNOV	LOC117139718|XP_033158127.1|DMAU
OG0009475	LOC115771222|XP_030572682.1|DNOV	LOC117141524|XP_033160906.1|DMAU
OG0009476	LOC115771163|XP_030572604.1|DNOV	LOC117140420|XP_033159196.1|DMAU
OG0009477	LOC115762854|XP_030561089.1|DNOV	LOC117140517|XP_033159387.1|DMAU
OG0009478	LOC115762817|XP_030561040.1|DNOV	LOC117140054|XP_033158683.1|DMAU
OG0009479	LOC115764569|XP_030563556.1|DNOV	LOC117137284|XP_033154551.1|DMAU
OG0009480	LOC115769454|XP_030570130.1|DNOV	LOC117141199|XP_033160440.1|DMAU
OG0009481	LOC115766972|XP_030566925.1|DNOV	LOC117140308|XP_033159044.1|DMAU
OG0009482	LOC115771585|XP_030573206.1|DNOV	LOC117138980|XP_033156939.1|DMAU
OG0009483	LOC115771386|XP_030572931.1|DNOV	LOC117138981|XP_033156942.1|DMAU
OG0009484	LOC115761715|XP_030559453.1|DNOV	LOC117145365|XP_033166880.1|DMAU
OG0009485	LOC115769687|XP_030570468.1|DNOV	LOC117139661|XP_033158016.1|DMAU
OG0009486	LOC115769689|XP_030570473.1|DNOV	LOC117139664|XP_033158025.1|DMAU
OG0009487	LOC115770315|XP_030571411.1|DNOV	LOC117139417|XP_033157586.1|DMAU
OG0009488	LOC115770245|XP_030571313.1|DNOV	LOC117141370|XP_033160667.1|DMAU
OG0009489	LOC115766941|XP_030566892.1|DNOV	LOC117140067|XP_033158703.1|DMAU
OG0009490	LOC115757918|XP_030554241.1|DNOV	LOC117136291|XP_033153018.1|DMAU
OG0009491	LOC115771421|XP_030572983.1|DNOV	LOC117141441|XP_033160785.1|DMAU
OG0009492	LOC115770280|XP_030571368.1|DNOV	LOC117140211|XP_033158890.1|DMAU
OG0009493	LOC115770515|XP_030571676.1|DNOV	LOC117141349|XP_033160645.1|DMAU
OG0009494	LOC115770517|XP_030571678.1|DNOV	LOC117140682|XP_033159629.1|DMAU
OG0009495	LOC115770061|XP_030571016.1|DNOV	LOC117138991|XP_033156953.1|DMAU
OG0009496	LOC115769077|XP_030569653.1|DNOV, LOC115769426|XP_030570093.1|DNOV	LOC117139296|XP_033157419.1|DMAU
OG0009497	LOC115764801|XP_030563908.1|DNOV	LOC117143892|XP_033164685.1|DMAU
OG0009498	LOC115770417|XP_030571540.1|DNOV	LOC117140313|XP_033159050.1|DMAU
OG0009499	LOC115770210|XP_030571265.1|DNOV	LOC117140467|XP_033159303.1|DMAU
OG0009500	LOC115770260|XP_030571335.1|DNOV	LOC117140412|XP_033159177.1|DMAU
OG0009501	LOC115769436|XP_030570107.1|DNOV	LOC117141658|XP_033161139.1|DMAU
OG0009502	LOC115766190|XP_030565893.1|DNOV	LOC117144557|XP_033165692.1|DMAU
OG0009503	LOC115759316|XP_030556087.1|DNOV	LOC117150840|XP_033173799.1|DMAU
OG0009504	LOC115763983|XP_030562655.1|DNOV	LOC117143643|XP_033164312.1|DMAU
OG0009505	LOC115759786|XP_030556724.1|DNOV	LOC117150676|XP_033173572.1|DMAU
OG0009506	LOC115771221|XP_030572681.1|DNOV	LOC117140046|XP_033158674.1|DMAU
OG0009507	LOC115769619|XP_030570376.1|DNOV	LOC117139917|XP_033158490.1|DMAU
OG0009508	LOC115769162|XP_030569718.1|DNOV	LOC117150580|XP_033173425.1|DMAU
OG0009509	LOC115760993|XP_030558460.1|DNOV	LOC117137999|XP_033155676.1|DMAU
OG0009510	LOC115767736|XP_030567908.1|DNOV	LOC117147045|XP_033169682.1|DMAU
OG0009512	LOC115768371|XP_030568804.1|DNOV	LOC117147949|XP_033170984.1|DMAU, LOC117147950|XP_033170985.1|DMAU
OG0009514	LOC115767238|XP_030567299.1|DNOV	LOC117137684|XP_033155143.1|DMAU
OG0009515	LOC115759827|XP_030556777.1|DNOV	LOC117150294|XP_033173005.1|DMAU
OG0009516	LOC115759873|XP_030556843.1|DNOV	LOC117138114|XP_033155869.1|DMAU
OG0009517	LOC115760210|XP_030557316.1|DNOV, LOC115760211|XP_030557317.1|DNOV	LOC117135303|XP_033151380.1|DMAU
OG0009518	LOC115770385|XP_030571494.1|DNOV	LOC117140406|XP_033159169.1|DMAU
OG0009519	LOC115767255|XP_030567326.1|DNOV, LOC115765826|XP_030565410.1|DNOV	LOC117141689|XP_033161183.1|DMAU
OG0009520	LOC115761455|XP_030559081.1|DNOV	LOC117145212|XP_033166671.1|DMAU
OG0009521	LOC115765901|XP_030565508.1|DNOV	LOC117140081|XP_033158725.1|DMAU
OG0009522	LOC115762619|XP_030560781.1|DNOV, LOC115758154|XP_030554551.1|DNOV	LOC117136713|XP_033153627.1|DMAU
OG0009523	LOC115760645|XP_030557967.1|DNOV	LOC117135999|XP_033152505.1|DMAU
OG0009524	LOC115766860|XP_030566820.1|DNOV	LOC117136196|XP_033152832.1|DMAU
OG0009525	LOC115762238|XP_030560240.1|DNOV	LOC117136784|XP_033153730.1|DMAU
OG0009526	LOC115762242|XP_030560245.1|DNOV	LOC117137446|XP_033154776.1|DMAU
OG0009527	LOC115761032|XP_030558505.1|DNOV	LOC117149074|XP_033172611.1|DMAU, LOC117135911|XP_033152369.1|DMAU
OG0009528	LOC115761048|XP_030558523.1|DNOV	LOC117137525|XP_033154904.1|DMAU
OG0009529	LOC115769976|XP_030570922.1|DNOV	LOC117138370|XP_033156328.1|DMAU
OG0009530	LOC115758049|XP_030554423.1|DNOV	LOC117137193|XP_033154410.1|DMAU
OG0009531	LOC115758275|XP_030554698.1|DNOV	LOC117137030|XP_033154126.1|DMAU
OG0009532	LOC115761126|XP_030558646.1|DNOV	LOC117138391|XP_033156354.1|DMAU
OG0009533	LOC115766601|XP_030566446.1|DNOV	LOC117138131|XP_033155891.1|DMAU
OG0009534	LOC115766614|XP_030566465.1|DNOV	LOC117136695|XP_033153604.1|DMAU
OG0009535	LOC115766519|XP_030566345.1|DNOV	LOC117137406|XP_033154721.1|DMAU
OG0009536	LOC115761950|XP_030559849.1|DNOV	LOC117143329|XP_033163876.1|DMAU
OG0009537	LOC115761913|XP_030559790.1|DNOV, LOC115761915|XP_030559793.1|DNOV	LOC117142931|XP_033163122.1|DMAU
OG0009538	LOC115761854|XP_030559701.1|DNOV	LOC117143989|XP_033164823.1|DMAU
OG0009539	LOC115763774|XP_030562353.1|DNOV	LOC117143483|XP_033164087.1|DMAU
OG0009540	LOC115765071|XP_030564306.1|DNOV	LOC117145353|XP_033166862.1|DMAU
OG0009542	LOC115771989|XP_030573770.1|DNOV	LOC117145242|XP_033166709.1|DMAU
OG0009543	LOC115764828|XP_030563937.1|DNOV	LOC117144622|XP_033165807.1|DMAU
OG0009545	LOC115761564|XP_030559209.1|DNOV, LOC115764344|XP_030563159.1|DNOV, LOC115767540|XP_030567678.1|DNOV	LOC117142607|XP_033162576.1|DMAU
OG0009546	LOC115769031|XP_030569599.1|DNOV, LOC115764741|XP_030563817.1|DNOV	LOC117143484|XP_033164088.1|DMAU
OG0009560	LOC115765373|XP_030564755.1|DNOV	LOC117148340|XP_033171567.1|DMAU
OG0009562	LOC115763222|XP_030561556.1|DNOV	LOC117143151|XP_033163545.1|DMAU
OG0009563	LOC115768859|XP_030569426.1|DNOV	LOC117141552|XP_033160949.1|DMAU
OG0009564	LOC115766274|XP_030565999.1|DNOV	LOC117148631|XP_033172022.1|DMAU
OG0009565	LOC115771152|XP_030572584.1|DNOV	LOC117138996|XP_033156963.1|DMAU
OG0009567	LOC115764215|XP_030562986.1|DNOV	LOC117142468|XP_033162373.1|DMAU
OG0009568	LOC115759086|XP_030555778.1|DNOV	LOC117150889|XP_033173915.1|DMAU, LOC117150900|XP_033173932.1|DMAU
OG0009569	LOC115766339|XP_030566091.1|DNOV	LOC117147777|XP_033170704.1|DMAU
OG0009570	LOC115763822|XP_030562432.1|DNOV	LOC117142729|XP_033162790.1|DMAU
OG0009571	LOC115764714|XP_030563773.1|DNOV	LOC117145403|XP_033166932.1|DMAU
OG0009572	LOC115768268|XP_030568661.1|DNOV	LOC117147695|XP_033170573.1|DMAU
OG0009573	LOC115767610|XP_030567768.1|DNOV	LOC117146645|XP_033168870.1|DMAU
OG0009574	LOC115768825|XP_030569382.1|DNOV	LOC117146502|XP_033168645.1|DMAU
OG0009575	LOC115762349|XP_030560377.1|DNOV	LOC117136775|XP_033153714.1|DMAU
OG0009576	LOC115764038|XP_030562734.1|DNOV	LOC117143916|XP_033164722.1|DMAU
OG0009577	LOC115759298|XP_030556061.1|DNOV	LOC117150791|XP_033173727.1|DMAU
OG0009578	LOC115763603|XP_030562090.1|DNOV	LOC117144585|XP_033165763.1|DMAU
OG0009579	LOC115766311|XP_030566054.1|DNOV	LOC117146597|XP_033168813.1|DMAU
OG0009581	LOC115769179|XP_030569743.1|DNOV	LOC117147041|XP_033169668.1|DMAU
OG0009582	LOC115771161|XP_030572594.1|DNOV	LOC117140418|XP_033159183.1|DMAU
OG0009583	LOC115771343|XP_030572874.1|DNOV	LOC117148868|XP_033172431.1|DMAU
OG0009584	LOC115765174|XP_030564454.1|DNOV	LOC117148637|XP_033172030.1|DMAU
OG0009586	LOC115769702|XP_030570489.1|DNOV	LOC117140422|XP_033159198.1|DMAU
OG0009587	LOC115771649|XP_030573355.1|DNOV	LOC117136016|XP_033152524.1|DMAU
OG0009589	LOC115771194|XP_030572650.1|DNOV	LOC117139271|XP_033157385.1|DMAU
OG0009590	LOC115771119|XP_030572543.1|DNOV	LOC117141011|XP_033160160.1|DMAU
OG0009591	LOC115766180|XP_030565882.1|DNOV	LOC117142398|XP_033162235.1|DMAU
OG0009592	LOC115759449|XP_030556236.1|DNOV	LOC117142725|XP_033162784.1|DMAU
OG0009593	LOC115759533|XP_030556343.1|DNOV	LOC117145006|XP_033166386.1|DMAU
OG0009594	LOC115770950|XP_030572271.1|DNOV	LOC117145711|XP_033167348.1|DMAU
OG0009595	LOC115761507|XP_030559135.1|DNOV	LOC117145524|XP_033167106.1|DMAU
OG0009596	LOC115761415|XP_030559032.1|DNOV	LOC117143674|XP_033164351.1|DMAU
OG0009597	LOC115761513|XP_030559142.1|DNOV	LOC117144780|XP_033166040.1|DMAU
OG0009598	LOC115761377|XP_030558988.1|DNOV	LOC117144779|XP_033166038.1|DMAU
OG0009599	LOC115765749|XP_030565271.1|DNOV	LOC117144133|XP_033165049.1|DMAU
OG0009600	LOC115770753|XP_030572025.1|DNOV	LOC117143769|XP_033164488.1|DMAU
OG0009601	LOC115770859|XP_030572155.1|DNOV	LOC117142243|XP_033161986.1|DMAU
OG0009602	LOC115764692|XP_030563746.1|DNOV	LOC117144323|XP_033165326.1|DMAU
OG0009603	LOC115759468|XP_030556261.1|DNOV	LOC117142220|XP_033161950.1|DMAU
OG0009604	LOC115768881|XP_030569451.1|DNOV	LOC117148418|XP_033171677.1|DMAU
OG0009605	LOC115765600|XP_030565113.1|DNOV	LOC117144858|XP_033166151.1|DMAU
OG0009606	LOC115765709|XP_030565229.1|DNOV	LOC117145173|XP_033166613.1|DMAU
OG0009607	LOC115765743|XP_030565267.1|DNOV	LOC117145024|XP_033166416.1|DMAU
OG0009608	LOC115770742|XP_030572003.1|DNOV	LOC117145874|XP_033167589.1|DMAU
OG0009609	LOC115770963|XP_030572293.1|DNOV	LOC117142917|XP_033163106.1|DMAU
OG0009610	LOC115759475|XP_030556269.1|DNOV	LOC117144498|XP_033165575.1|DMAU
OG0009611	LOC115759643|XP_030556492.1|DNOV	LOC117145742|XP_033167394.1|DMAU
OG0009612	LOC115763812|XP_030562422.1|DNOV	LOC117144717|XP_033165947.1|DMAU
OG0009613	LOC115763090|XP_030561388.1|DNOV	LOC117150530|XP_033173346.1|DMAU
OG0009614	LOC115764833|XP_030563941.1|DNOV	LOC117142951|XP_033163166.1|DMAU
OG0009615	LOC115771635|XP_030573294.1|DNOV	LOC117143723|XP_033164416.1|DMAU
OG0009616	LOC115772093|XP_030573914.1|DNOV	LOC117143629|XP_033164295.1|DMAU
OG0009617	LOC115761249|XP_030558814.1|DNOV	LOC117143991|XP_033164825.1|DMAU
OG0009618	LOC115768467|XP_030568898.1|DNOV	LOC117149987|XP_033172768.1|DMAU
OG0009618	LOC115769109|XP_030569679.1|DNOV	LOC117144998|XP_033166370.1|DMAU
OG0009618	LOC115768466|XP_030568897.1|DNOV, LOC115768469|XP_030568902.1|DNOV	LOC117149990|XP_033172769.1|DMAU
OG0009619	LOC115771707|XP_030573386.1|DNOV	LOC117143171|XP_033163576.1|DMAU
OG0009620	LOC115764954|XP_030564135.1|DNOV	LOC117144149|XP_033165070.1|DMAU
OG0009621	LOC115764931|XP_030564101.1|DNOV	LOC117143521|XP_033164135.1|DMAU
OG0009622	LOC115764055|XP_030562762.1|DNOV	LOC117143466|XP_033164070.1|DMAU
OG0009623	LOC115761591|XP_030559246.1|DNOV, LOC115767081|XP_030567091.1|DNOV	LOC117145472|XP_033167037.1|DMAU
OG0009624	LOC115771727|XP_030573411.1|DNOV	LOC117145786|XP_033167457.1|DMAU
OG0009625	LOC115759638|XP_030556486.1|DNOV	LOC117144954|XP_033166300.1|DMAU
OG0009626	LOC115768640|XP_030569172.1|DNOV	LOC117143690|XP_033164369.1|DMAU
OG0009627	LOC115768641|XP_030569173.1|DNOV	LOC117145376|XP_033166891.1|DMAU
OG0009628	LOC115761204|XP_030558748.1|DNOV	LOC117144550|XP_033165683.1|DMAU
OG0009629	LOC115761551|XP_030559193.1|DNOV	LOC117143949|XP_033164774.1|DMAU
OG0009630	LOC115761404|XP_030559022.1|DNOV	LOC117143959|XP_033164785.1|DMAU
OG0009631	LOC115761549|XP_030559190.1|DNOV	LOC117142629|XP_033162623.1|DMAU
OG0009632	LOC115766332|XP_030566083.1|DNOV	LOC117147472|XP_033170256.1|DMAU
OG0009633	LOC115759276|XP_030556042.1|DNOV	LOC117137855|XP_033155456.1|DMAU
OG0009634	LOC115771719|XP_030573402.1|DNOV	LOC117143544|XP_033164174.1|DMAU
OG0009635	LOC115764791|XP_030563894.1|DNOV	LOC117144829|XP_033166104.1|DMAU
OG0009636	LOC115770146|XP_030571156.1|DNOV	LOC117139344|XP_033157482.1|DMAU
OG0009637	LOC115761763|XP_030559530.1|DNOV	LOC117143741|XP_033164442.1|DMAU
OG0009638	LOC115759656|XP_030556505.1|DNOV	LOC117144492|XP_033165569.1|DMAU
OG0009639	LOC115765686|XP_030565204.1|DNOV	LOC117145467|XP_033167031.1|DMAU
OG0009640	LOC115764049|XP_030562750.1|DNOV	LOC117144874|XP_033166173.1|DMAU
OG0009641	LOC115761596|XP_030559254.1|DNOV	LOC117145361|XP_033166875.1|DMAU
OG0009642	LOC115761553|XP_030559196.1|DNOV	LOC117145590|XP_033167187.1|DMAU
OG0009643	LOC115771705|XP_030573385.1|DNOV	LOC117143516|XP_033164130.1|DMAU
OG0009644	LOC115771715|XP_030573395.1|DNOV	LOC117144931|XP_033166275.1|DMAU
