Orthogroup	DNOV.longest_only	DEUG.longest_only
OG0007787	LOC115761212|XP_030558758.1|DNOV	LOC108111340|XP_017076257.1|DEUG
OG0007788	LOC115771767|XP_030573479.1|DNOV	LOC108115648|XP_017082691.1|DEUG
OG0007789	LOC115761186|XP_030558709.1|DNOV	LOC108110218|XP_017074689.1|DEUG
OG0007790	LOC115764895|XP_030564046.1|DNOV	LOC108115984|XP_017083132.1|DEUG
OG0007791	LOC115765026|XP_030564246.1|DNOV	LOC108115855|XP_017082965.1|DEUG
OG0007792	LOC115768215|XP_030568592.1|DNOV	LOC108105055|XP_017066960.1|DEUG
OG0007793	LOC115765642|XP_030565159.1|DNOV	LOC108116359|XP_017083672.1|DEUG
OG0007794	LOC115769122|XP_030569687.1|DNOV	LOC108103754|XP_017064854.1|DEUG
OG0007795	LOC115766848|XP_030566758.1|DNOV	LOC108103717|XP_017064802.1|DEUG
OG0007797	LOC115761517|XP_030559146.1|DNOV	LOC108111372|XP_017076293.1|DEUG
OG0007798	LOC115761519|XP_030559149.1|DNOV	LOC108111373|XP_017076294.1|DEUG
OG0007799	LOC115761176|XP_030558698.1|DNOV	LOC108115628|XP_017082668.1|DEUG
OG0007800	LOC115761371|XP_030558980.1|DNOV	LOC108115716|XP_017082777.1|DEUG
OG0007801	LOC115760423|XP_030557593.1|DNOV	LOC108113766|XP_017079953.1|DEUG
OG0007802	LOC115761945|XP_030559841.1|DNOV	LOC108109854|XP_017074120.1|DEUG
OG0007803	LOC115759657|XP_030556506.1|DNOV	LOC108117026|XP_017084684.1|DEUG
OG0007804	LOC115767105|XP_030567112.1|DNOV	LOC108116999|XP_017084656.1|DEUG
OG0007805	LOC115767109|XP_030567121.1|DNOV	LOC108117716|XP_017085761.1|DEUG
OG0007806	LOC115767106|XP_030567118.1|DNOV	LOC108117715|XP_017085760.1|DEUG
OG0007809	LOC115768222|XP_030568608.1|DNOV	LOC108105075|XP_017066988.1|DEUG
OG0007810	LOC115769244|XP_030569817.1|DNOV	LOC108111049|XP_017075867.1|DEUG
OG0007811	LOC115761935|XP_030559826.1|DNOV	LOC108117502|XP_017085471.1|DEUG
OG0007812	LOC115767294|XP_030567387.1|DNOV	LOC108117625|XP_017085644.1|DEUG
OG0007813	LOC115761745|XP_030559502.1|DNOV	LOC108117521|XP_017085506.1|DEUG
OG0007814	LOC115766403|XP_030566180.1|DNOV	LOC108117619|XP_017085634.1|DEUG
OG0007815	LOC115766445|XP_030566232.1|DNOV	LOC108103177|XP_017064052.1|DEUG
OG0007816	LOC115771530|XP_030573127.1|DNOV	LOC108114455|XP_017080945.1|DEUG
OG0007817	LOC115771760|XP_030573471.1|DNOV	LOC108115359|XP_017082274.1|DEUG
OG0007818	LOC115764092|XP_030562805.1|DNOV	LOC108116697|XP_017084200.1|DEUG
OG0007819	LOC115768756|XP_030569306.1|DNOV	LOC108105033|XP_017066921.1|DEUG
OG0007820	LOC115771718|XP_030573397.1|DNOV	LOC108105211|XP_017067155.1|DEUG
OG0007821	LOC115761354|XP_030558960.1|DNOV	LOC108111450|XP_017076408.1|DEUG
OG0007822	LOC115761353|XP_030558959.1|DNOV	LOC108111449|XP_017076406.1|DEUG
OG0007823	LOC115761335|XP_030558931.1|DNOV	LOC108111364|XP_017076286.1|DEUG
OG0007824	LOC115764204|XP_030562953.1|DNOV	LOC108115972|XP_017083104.1|DEUG
OG0007825	LOC115761669|XP_030559378.1|DNOV	LOC108116865|XP_017084421.1|DEUG
OG0007826	LOC115772123|XP_030573958.1|DNOV	LOC108115987|XP_017083136.1|DEUG
OG0007827	LOC115767998|XP_030568264.1|DNOV	LOC108109740|XP_017073887.1|DEUG
OG0007828	LOC115762920|XP_030561161.1|DNOV	LOC108107781|XP_017070966.1|DEUG
OG0007829	LOC115761555|XP_030559198.1|DNOV	LOC108115004|XP_017081734.1|DEUG
OG0007830	LOC115761479|XP_030559106.1|DNOV	LOC108116821|XP_017084360.1|DEUG
OG0007831	LOC115767727|XP_030567897.1|DNOV	LOC108110052|XP_017074417.1|DEUG
OG0007832	LOC115766314|XP_030566056.1|DNOV	LOC108109706|XP_017073824.1|DEUG
OG0007833	LOC115767408|XP_030567543.1|DNOV	LOC108103652|XP_017064698.1|DEUG
OG0007836	LOC115764058|XP_030562765.1|DNOV	LOC108116898|XP_017084497.1|DEUG
OG0007837	LOC115764191|XP_030562938.1|DNOV	LOC108115282|XP_017082131.1|DEUG
OG0007838	LOC115764195|XP_030562942.1|DNOV	LOC108115253|XP_017082099.1|DEUG
OG0007839	LOC115767280|XP_030567372.1|DNOV	LOC108103154|XP_017064021.1|DEUG
OG0007840	LOC115761180|XP_030558703.1|DNOV	LOC108111445|XP_017076403.1|DEUG
OG0007841	LOC115771755|XP_030573465.1|DNOV	LOC108109568|XP_017073633.1|DEUG
OG0007842	LOC115764228|XP_030563002.1|DNOV	LOC108116019|XP_017083194.1|DEUG
OG0007843	LOC115764232|XP_030563009.1|DNOV	LOC108115955|XP_017083081.1|DEUG
OG0007844	LOC115760934|XP_030558370.1|DNOV	LOC108112253|XP_017077564.1|DEUG
OG0007845	LOC115761347|XP_030558952.1|DNOV	LOC108117006|XP_017084663.1|DEUG
OG0007846	LOC115767590|XP_030567740.1|DNOV	LOC108103696|XP_017064781.1|DEUG
OG0007847	LOC115764103|XP_030562815.1|DNOV	LOC108116691|XP_017084194.1|DEUG
OG0007848	LOC115764105|XP_030562817.1|DNOV	LOC108116692|XP_017084195.1|DEUG
OG0007849	LOC115759585|XP_030556412.1|DNOV	LOC108110275|XP_017074754.1|DEUG
OG0007850	LOC115759584|XP_030556411.1|DNOV	LOC108110264|XP_017074744.1|DEUG
OG0007851	LOC115761724|XP_030559465.1|DNOV	LOC108115778|XP_017082838.1|DEUG
OG0007852	LOC115771846|XP_030573587.1|DNOV	LOC108111807|XP_017076897.1|DEUG
OG0007853	LOC115772061|XP_030573864.1|DNOV	LOC108115954|XP_017083080.1|DEUG
OG0007854	LOC115764061|XP_030562768.1|DNOV	LOC108116687|XP_017084189.1|DEUG
OG0007855	LOC115761459|XP_030559086.1|DNOV	LOC108108367|XP_017071903.1|DEUG
OG0007856	LOC115764106|XP_030562819.1|DNOV	LOC108116693|XP_017084196.1|DEUG
OG0007857	LOC115757724|XP_030553949.1|DNOV	LOC108116672|XP_017084158.1|DEUG
OG0007858	LOC115758513|XP_030555065.1|DNOV	LOC108106104|XP_017068467.1|DEUG
OG0007859	LOC115767086|XP_030567094.1|DNOV	LOC108103134|XP_017063993.1|DEUG
OG0007860	LOC115764898|XP_030564049.1|DNOV	LOC108116420|XP_017083796.1|DEUG
OG0007861	LOC115765078|XP_030564314.1|DNOV	LOC108116301|XP_017083579.1|DEUG
OG0007863	LOC115763154|XP_030561464.1|DNOV	LOC108118407|XP_017086571.1|DEUG
OG0007864	LOC115764987|XP_030564175.1|DNOV	LOC108109526|XP_017073575.1|DEUG
OG0007865	LOC115771539|XP_030573136.1|DNOV	LOC108114432|XP_017080912.1|DEUG
OG0007866	LOC115757768|XP_030554053.1|DNOV	LOC108117067|XP_017084729.1|DEUG
OG0007867	LOC115764631|XP_030563657.1|DNOV	LOC108115698|XP_017082757.1|DEUG
OG0007868	LOC115771694|XP_030573371.1|DNOV	LOC108113699|XP_017079864.1|DEUG
OG0007869	LOC115767607|XP_030567764.1|DNOV	LOC108103207|XP_017064086.1|DEUG
OG0007870	LOC115770170|XP_030571189.1|DNOV	LOC108114147|XP_017080421.1|DEUG
OG0007871	LOC115768276|XP_030568674.1|DNOV	LOC108110097|XP_017074481.1|DEUG
OG0007872	LOC115762634|XP_030560798.1|DNOV	LOC108102737|XP_017063374.1|DEUG
OG0007873	LOC115762832|XP_030561059.1|DNOV	LOC108102746|XP_017063386.1|DEUG
OG0007874	LOC115768607|XP_030569120.1|DNOV	LOC108104429|XP_017065973.1|DEUG
OG0007876	LOC115767617|XP_030567777.1|DNOV	LOC108103273|XP_017064174.1|DEUG
OG0007877	LOC115768916|XP_030569506.1|DNOV	LOC108110022|XP_017074355.1|DEUG
OG0007878	LOC115762112|XP_030560076.1|DNOV	LOC108109253|XP_017073225.1|DEUG
OG0007879	LOC115771227|XP_030572688.1|DNOV	LOC108108545|XP_017072108.1|DEUG
OG0007880	LOC115768394|XP_030568828.1|DNOV	LOC108110406|XP_017074963.1|DEUG
OG0007881	LOC115766977|XP_030566932.1|DNOV	LOC108108181|XP_017071614.1|DEUG
OG0007884	LOC115769823|XP_030570654.1|DNOV	LOC108114018|XP_017080253.1|DEUG
OG0007888	LOC115769794|XP_030570622.1|DNOV	LOC108114607|XP_017081158.1|DEUG
OG0007889	LOC115770919|XP_030572236.1|DNOV	LOC108114727|XP_017081324.1|DEUG
OG0007890	LOC115762725|XP_030560914.1|DNOV	LOC108109849|XP_017074096.1|DEUG
OG0007891	LOC115771881|XP_030573629.1|DNOV	LOC108105554|XP_017067682.1|DEUG
OG0007892	LOC115760620|XP_030557929.1|DNOV	LOC108113666|XP_017079831.1|DEUG
OG0007893	LOC115760720|XP_030558051.1|DNOV	LOC108109186|XP_017073108.1|DEUG
OG0007894	LOC115762682|XP_030560855.1|DNOV	LOC108108270|XP_017071716.1|DEUG
OG0007895	LOC115762871|XP_030561106.1|DNOV	LOC108104641|XP_017066305.1|DEUG
OG0007896	LOC115762916|XP_030561156.1|DNOV	LOC108114666|XP_017081233.1|DEUG
OG0007897	LOC115769404|XP_030570067.1|DNOV	LOC108108206|XP_017071652.1|DEUG
OG0007899	LOC115771229|XP_030572690.1|DNOV	LOC108108574|XP_017072154.1|DEUG
OG0007900	LOC115761113|XP_030558603.1|DNOV	LOC108112563|XP_017077999.1|DEUG
OG0007902	LOC115766844|XP_030566752.1|DNOV	LOC108110101|XP_017074483.1|DEUG
OG0007903	LOC115767657|XP_030567804.1|DNOV	LOC108114565|XP_017081104.1|DEUG
OG0007904	LOC115762909|XP_030561149.1|DNOV	LOC108114535|XP_017081062.1|DEUG
OG0007905	LOC115758637|XP_030555233.1|DNOV	LOC108118338|XP_017086461.1|DEUG
OG0007906	LOC115769667|XP_030570439.1|DNOV	LOC108108143|XP_017071559.1|DEUG
OG0007907	LOC115771182|XP_030572630.1|DNOV	LOC108107551|XP_017070593.1|DEUG
OG0007908	LOC115771183|XP_030572631.1|DNOV	LOC108107552|XP_017070596.1|DEUG
OG0007909	LOC115767366|XP_030567483.1|DNOV	LOC108104415|XP_017065959.1|DEUG
OG0007910	LOC115771563|XP_030573174.1|DNOV	LOC108108643|XP_017072233.1|DEUG
OG0007914	LOC115769433|XP_030570101.1|DNOV	LOC108107946|XP_017071266.1|DEUG
OG0007915	LOC115765827|XP_030565411.1|DNOV	LOC108114221|XP_017080563.1|DEUG
OG0007916	LOC115769695|XP_030570479.1|DNOV	LOC108102494|XP_017063000.1|DEUG
OG0007917	LOC115762400|XP_030560445.1|DNOV	LOC108104457|XP_017066009.1|DEUG
OG0007918	LOC115762052|XP_030559992.1|DNOV	LOC108112861|XP_017078676.1|DEUG
OG0007919	LOC115760971|XP_030558432.1|DNOV	LOC108113019|XP_017078933.1|DEUG
OG0007920	LOC115760587|XP_030557873.1|DNOV	LOC108109290|XP_017073273.1|DEUG
OG0007921	LOC115760650|XP_030557977.1|DNOV	LOC108106790|XP_017069524.1|DEUG
OG0007923	LOC115768178|XP_030568544.1|DNOV	LOC108117595|XP_017085597.1|DEUG
OG0007924	LOC115762515|XP_030560625.1|DNOV	LOC108113203|XP_017079223.1|DEUG
OG0007925	LOC115760986|XP_030558454.1|DNOV	LOC108107488|XP_017070523.1|DEUG
OG0007926	LOC115761014|XP_030558488.1|DNOV	LOC108112831|XP_017078626.1|DEUG
OG0007927	LOC115759059|XP_030555744.1|DNOV	LOC108107055|XP_017069907.1|DEUG
OG0007928	LOC115763299|XP_030561647.1|DNOV	LOC108110678|XP_017075290.1|DEUG
OG0007929	LOC115760260|XP_030557383.1|DNOV	LOC108107002|XP_017069832.1|DEUG
OG0007930	LOC115764546|XP_030563521.1|DNOV	LOC108107222|XP_017070128.1|DEUG
OG0007931	LOC115758873|XP_030555527.1|DNOV	LOC108104208|XP_017065677.1|DEUG
OG0007932	LOC115765212|XP_030564515.1|DNOV	LOC108102982|XP_017063781.1|DEUG
OG0007933	LOC115765671|XP_030565194.1|DNOV	LOC108111501|XP_017076502.1|DEUG
OG0007934	LOC115759347|XP_030556130.1|DNOV	LOC108114947|XP_017081621.1|DEUG
OG0007935	LOC115763453|XP_030561884.1|DNOV	LOC108110418|XP_017074975.1|DEUG
OG0007936	LOC115759926|XP_030556923.1|DNOV	LOC108110786|XP_017075495.1|DEUG
OG0007937	LOC115758758|XP_030555377.1|DNOV	LOC108107009|XP_017069842.1|DEUG
OG0007938	LOC115759938|XP_030556937.1|DNOV	LOC108111000|XP_017075798.1|DEUG
OG0007939	LOC115759294|XP_030556056.1|DNOV	LOC108110925|XP_017075693.1|DEUG
OG0007940	LOC115759296|XP_030556058.1|DNOV	LOC108110933|XP_017075705.1|DEUG
OG0007942	LOC115766330|XP_030566080.1|DNOV	LOC108115197|XP_017082007.1|DEUG
OG0007943	LOC115763571|XP_030562050.1|DNOV	LOC108110416|XP_017074973.1|DEUG
OG0007945	LOC115765450|XP_030564872.1|DNOV	LOC108110703|XP_017075335.1|DEUG
OG0007946	LOC115769180|XP_030569744.1|DNOV	LOC108107354|XP_017070342.1|DEUG
OG0007947	LOC115763476|XP_030561920.1|DNOV	LOC108110672|XP_017075280.1|DEUG
OG0007948	LOC115763544|XP_030562020.1|DNOV	LOC108105174|XP_017067111.1|DEUG
OG0007949	LOC115768868|XP_030569433.1|DNOV	LOC108103284|XP_017064184.1|DEUG
OG0007950	LOC115758579|XP_030555155.1|DNOV	LOC108115422|XP_017082347.1|DEUG
OG0007951	LOC115758564|XP_030555133.1|DNOV	LOC108102634|XP_017063241.1|DEUG
OG0007952	LOC115758648|XP_030555243.1|DNOV	LOC108102627|XP_017063229.1|DEUG
OG0007954	LOC115759017|XP_030555689.1|DNOV	LOC108107152|XP_017070050.1|DEUG
OG0007955	LOC115759904|XP_030556886.1|DNOV	LOC108110479|XP_017075043.1|DEUG
OG0007956	LOC115759225|XP_030555982.1|DNOV	LOC108114850|XP_017081485.1|DEUG
OG0007957	LOC115769195|XP_030569759.1|DNOV	LOC108111186|XP_017076060.1|DEUG
OG0007958	LOC115765178|XP_030564460.1|DNOV	LOC108102962|XP_017063748.1|DEUG
OG0007959	LOC115767710|XP_030567865.1|DNOV	LOC108105657|XP_017067834.1|DEUG
OG0007960	LOC115763192|XP_030561514.1|DNOV	LOC108110824|XP_017075548.1|DEUG
OG0007961	LOC115761649|XP_030559348.1|DNOV	LOC108113799|XP_017079996.1|DEUG
OG0007962	LOC115767758|XP_030567936.1|DNOV	LOC108105468|XP_017067556.1|DEUG
OG0007963	LOC115763416|XP_030561832.1|DNOV	LOC108110886|XP_017075632.1|DEUG
OG0007964	LOC115763044|XP_030561326.1|DNOV	LOC108106998|XP_017069827.1|DEUG
OG0007965	LOC115758484|XP_030555019.1|DNOV	LOC108113454|XP_017079519.1|DEUG
OG0007966	LOC115760258|XP_030557380.1|DNOV	LOC108111065|XP_017075887.1|DEUG
OG0007967	LOC115759053|XP_030555737.1|DNOV	LOC108115500|XP_017082479.1|DEUG
OG0007968	LOC115758504|XP_030555054.1|DNOV	LOC108110991|XP_017075792.1|DEUG
OG0007969	LOC115758511|XP_030555063.1|DNOV	LOC108110900|XP_017075648.1|DEUG
OG0007970	LOC115758119|XP_030554535.1|DNOV	LOC108113166|XP_017079170.1|DEUG
OG0007971	LOC115767028|XP_030567014.1|DNOV	LOC108111874|XP_017076991.1|DEUG
OG0007972	LOC115760676|XP_030558003.1|DNOV	LOC108106292|XP_017068750.1|DEUG
OG0007973	LOC115759914|XP_030556905.1|DNOV	LOC108104152|XP_017065542.1|DEUG
OG0007974	LOC115767387|XP_030567510.1|DNOV	LOC108103902|XP_017065134.1|DEUG
OG0007975	LOC115765761|XP_030565283.1|DNOV	LOC108115315|XP_017082209.1|DEUG
OG0007976	LOC115764238|XP_030563013.1|DNOV	LOC108118097|XP_017086139.1|DEUG
OG0007977	LOC115759731|XP_030556610.1|DNOV	LOC108106157|XP_017068555.1|DEUG
OG0007978	LOC115760049|XP_030557080.1|DNOV	LOC108102522|XP_017063048.1|DEUG
OG0007979	LOC115758589|XP_030555168.1|DNOV	LOC108114851|XP_017081486.1|DEUG
OG0007980	LOC115759932|XP_030556930.1|DNOV	LOC108115516|XP_017082504.1|DEUG
OG0007981	LOC115767725|XP_030567895.1|DNOV	LOC108110048|XP_017074413.1|DEUG
OG0007982	LOC115763018|XP_030561273.1|DNOV	LOC108111796|XP_017076879.1|DEUG
OG0007984	LOC115763600|XP_030562085.1|DNOV	LOC108107121|XP_017070002.1|DEUG
OG0007985	LOC115760159|XP_030557231.1|DNOV	LOC108110335|XP_017074855.1|DEUG
OG0007986	LOC115765454|XP_030564878.1|DNOV	LOC108104142|XP_017065532.1|DEUG
OG0007987	LOC115763426|XP_030561846.1|DNOV	LOC108110666|XP_017075272.1|DEUG
OG0007988	LOC115763167|XP_030561480.1|DNOV	LOC108114878|XP_017081525.1|DEUG
OG0007989	LOC115768711|XP_030569265.1|DNOV	LOC108111108|XP_017075942.1|DEUG
OG0007990	LOC115763186|XP_030561503.1|DNOV	LOC108110820|XP_017075544.1|DEUG
OG0007991	LOC115759696|XP_030556554.1|DNOV	LOC108110967|XP_017075755.1|DEUG
OG0007992	LOC115760059|XP_030557098.1|DNOV	LOC108110836|XP_017075565.1|DEUG
OG0007993	LOC115757730|XP_030553966.1|DNOV	LOC108109369|XP_017073335.1|DEUG
OG0007994	LOC115763587|XP_030562068.1|DNOV	LOC108110776|XP_017075484.1|DEUG
OG0007995	LOC115763302|XP_030561653.1|DNOV	LOC108105837|XP_017068072.1|DEUG
OG0007996	LOC115768050|XP_030568345.1|DNOV	LOC108106053|XP_017068397.1|DEUG
OG0007997	LOC115770200|XP_030571253.1|DNOV	LOC108108494|XP_017072037.1|DEUG
OG0007998	LOC115759796|XP_030556736.1|DNOV	LOC108107112|XP_017069990.1|DEUG
OG0007999	LOC115760131|XP_030557190.1|DNOV	LOC108111050|XP_017075868.1|DEUG
OG0008000	LOC115759799|XP_030556742.1|DNOV	LOC108110872|XP_017075607.1|DEUG
OG0008001	LOC115765521|XP_030564999.1|DNOV	LOC108104104|XP_017065492.1|DEUG
OG0008002	LOC115765853|XP_030565441.1|DNOV	LOC108110781|XP_017075489.1|DEUG
OG0008003	LOC115765485|XP_030564937.1|DNOV	LOC108104107|XP_017065495.1|DEUG
OG0008004	LOC115771337|XP_030572866.1|DNOV	LOC108105445|XP_017067519.1|DEUG
OG0008005	LOC115767298|XP_030567392.1|DNOV	LOC108110134|XP_017074529.1|DEUG
OG0008006	LOC115769002|XP_030569572.1|DNOV	LOC108105064|XP_017066972.1|DEUG
OG0008007	LOC115768854|XP_030569415.1|DNOV	LOC108110304|XP_017074803.1|DEUG
OG0008008	LOC115771519|XP_030573113.1|DNOV	LOC108108626|XP_017072215.1|DEUG
OG0008009	LOC115768390|XP_030568821.1|DNOV	LOC108110404|XP_017074961.1|DEUG
OG0008010	LOC115765109|XP_030564354.1|DNOV	LOC108103009|XP_017063822.1|DEUG
OG0008011	LOC115761065|XP_030558546.1|DNOV	LOC108112895|XP_017078741.1|DEUG
OG0008012	LOC115772001|XP_030573796.1|DNOV	LOC108113257|XP_017079295.1|DEUG
OG0008013	LOC115767472|XP_030567637.1|DNOV	LOC108109283|XP_017073263.1|DEUG
OG0008014	LOC115764774|XP_030563873.1|DNOV	LOC108114950|XP_017081625.1|DEUG
OG0008015	LOC115767652|XP_030567802.1|DNOV	LOC108114614|XP_017081166.1|DEUG
OG0008016	LOC115767663|XP_030567814.1|DNOV	LOC108114616|XP_017081168.1|DEUG
OG0008017	LOC115767364|XP_030567481.1|DNOV	LOC108103848|XP_017065034.1|DEUG
OG0008018	LOC115767012|XP_030566994.1|DNOV	LOC108118518|XP_017086752.1|DEUG
OG0008020	LOC115763807|XP_030562411.1|DNOV	LOC108117288|XP_017085132.1|DEUG
OG0008021	LOC115768066|XP_030568377.1|DNOV	LOC108118128|XP_017086167.1|DEUG
OG0008022	LOC115771638|XP_030573298.1|DNOV	LOC108115817|XP_017082897.1|DEUG
OG0008023	LOC115764321|XP_030563127.1|DNOV	LOC108118540|XP_017086782.1|DEUG
OG0008024	LOC115764247|XP_030563025.1|DNOV	LOC108118541|XP_017086783.1|DEUG
OG0008025	LOC115767061|XP_030567061.1|DNOV	LOC108118546|XP_017086788.1|DEUG
OG0008026	LOC115767029|XP_030567015.1|DNOV	LOC108111875|XP_017076992.1|DEUG
OG0008027	LOC115767773|XP_030567958.1|DNOV	LOC108110313|XP_017074816.1|DEUG
OG0008028	LOC115764719|XP_030563778.1|DNOV	LOC108105274|XP_017067249.1|DEUG
OG0008029	LOC115770639|XP_030571845.1|DNOV	LOC108116645|XP_017084119.1|DEUG
OG0008030	LOC115763787|XP_030562375.1|DNOV	LOC108115005|XP_017081735.1|DEUG
OG0008031	LOC115763349|XP_030561727.1|DNOV	LOC108111160|XP_017076021.1|DEUG
OG0008032	LOC115757776|XP_030554060.1|DNOV	LOC108109388|XP_017073374.1|DEUG
OG0008033	LOC115766109|XP_030565789.1|DNOV	LOC108116435|XP_017083824.1|DEUG
OG0008034	LOC115765407|XP_030564806.1|DNOV	LOC108111778|XP_017076835.1|DEUG
OG0008035	LOC115765091|XP_030564335.1|DNOV	LOC108103021|XP_017063836.1|DEUG
OG0008036	LOC115766175|XP_030565878.1|DNOV	LOC108113786|XP_017079981.1|DEUG
OG0008037	LOC115770948|XP_030572268.1|DNOV	LOC108113713|XP_017079881.1|DEUG
OG0008038	LOC115764250|XP_030563028.1|DNOV	LOC108110326|XP_017074840.1|DEUG
OG0008039	LOC115771685|XP_030573362.1|DNOV	LOC108117201|XP_017085003.1|DEUG
OG0008040	LOC115766112|XP_030565793.1|DNOV	LOC108109390|XP_017073376.1|DEUG
OG0008041	LOC115765344|XP_030564715.1|DNOV	LOC108102942|XP_017063701.1|DEUG
OG0008042	LOC115757723|XP_030553948.1|DNOV	LOC108111785|XP_017076859.1|DEUG
OG0008043	LOC115767961|XP_030568220.1|DNOV	LOC108103316|XP_017064235.1|DEUG
OG0008044	LOC115767589|XP_030567735.1|DNOV	LOC108103673|XP_017064721.1|DEUG
OG0008045	LOC115767052|XP_030567044.1|DNOV	LOC108118287|XP_017086377.1|DEUG
OG0008046	LOC115771928|XP_030573686.1|DNOV	LOC108117170|XP_017084940.1|DEUG
OG0008047	LOC115765682|XP_030565200.1|DNOV	LOC108110167|XP_017074579.1|DEUG
OG0008048	LOC115772084|XP_030573899.1|DNOV	LOC108117228|XP_017085049.1|DEUG
OG0008049	LOC115765654|XP_030565171.1|DNOV	LOC108110233|XP_017074708.1|DEUG
OG0008050	LOC115763704|XP_030562253.1|DNOV	LOC108113589|XP_017079724.1|DEUG
OG0008051	LOC115761705|XP_030559436.1|DNOV	LOC108117236|XP_017085060.1|DEUG
OG0008052	LOC115770601|XP_030571799.1|DNOV	LOC108116314|XP_017083593.1|DEUG
OG0008054	LOC115768002|XP_030568271.1|DNOV	LOC108105448|XP_017067524.1|DEUG
OG0008055	LOC115767087|XP_030567095.1|DNOV	LOC108111884|XP_017077007.1|DEUG
OG0008056	LOC115768442|XP_030568860.1|DNOV	LOC108102429|XP_017062896.1|DEUG
OG0008057	LOC115763641|XP_030562134.1|DNOV	LOC108115362|XP_017082278.1|DEUG
OG0008058	LOC115771775|XP_030573489.1|DNOV	LOC108111667|XP_017076688.1|DEUG
OG0008059	LOC115766218|XP_030565932.1|DNOV	LOC108115336|XP_017082239.1|DEUG
OG0008060	LOC115765780|XP_030565314.1|DNOV	LOC108116335|XP_017083639.1|DEUG
OG0008061	LOC115768130|XP_030568485.1|DNOV	LOC108117434|XP_017085338.1|DEUG
OG0008062	LOC115766441|XP_030566231.1|DNOV	LOC108110100|XP_017074482.1|DEUG
OG0008063	LOC115771714|XP_030573394.1|DNOV	LOC108111786|XP_017076861.1|DEUG
OG0008064	LOC115766299|XP_030566035.1|DNOV	LOC108103624|XP_017064658.1|DEUG
OG0008065	LOC115768028|XP_030568310.1|DNOV	LOC108109756|XP_017073917.1|DEUG
OG0008066	LOC115765223|XP_030564525.1|DNOV	LOC108102397|XP_017062827.1|DEUG
OG0008067	LOC115766841|XP_030566743.1|DNOV	LOC108102947|XP_017063712.1|DEUG
OG0008068	LOC115765397|XP_030564786.1|DNOV	LOC108103027|XP_017063843.1|DEUG
OG0008069	LOC115761393|XP_030559009.1|DNOV	LOC108105624|XP_017067798.1|DEUG
OG0008070	LOC115772085|XP_030573901.1|DNOV	LOC108117229|XP_017085052.1|DEUG
OG0008071	LOC115768870|XP_030569434.1|DNOV	LOC108103287|XP_017064187.1|DEUG
OG0008072	LOC115769121|XP_030569685.1|DNOV	LOC108103753|XP_017064853.1|DEUG
OG0008073	LOC115771346|XP_030572876.1|DNOV	LOC108115225|XP_017082069.1|DEUG
OG0008075	LOC115762609|XP_030560769.1|DNOV	LOC108112159|XP_017077397.1|DEUG
OG0008076	LOC115768781|XP_030569336.1|DNOV	LOC108103306|XP_017064218.1|DEUG
OG0008077	LOC115765628|XP_030565139.1|DNOV	LOC108114969|XP_017081670.1|DEUG
OG0008078	LOC115768289|XP_030568692.1|DNOV	LOC108103247|XP_017064139.1|DEUG
OG0008079	LOC115766423|XP_030566207.1|DNOV	LOC108110108|XP_017074492.1|DEUG
OG0008080	LOC115767987|XP_030568246.1|DNOV	LOC108103317|XP_017064236.1|DEUG
OG0008081	LOC115768489|XP_030568931.1|DNOV	LOC108103639|XP_017064679.1|DEUG
OG0008082	LOC115768908|XP_030569494.1|DNOV	LOC108115781|XP_017082842.1|DEUG
OG0008083	LOC115763698|XP_030562245.1|DNOV	LOC108115376|XP_017082300.1|DEUG
OG0008084	LOC115771650|XP_030573316.1|DNOV	LOC108109579|XP_017073645.1|DEUG
OG0008085	LOC115771906|XP_030573656.1|DNOV	LOC108113558|XP_017079640.1|DEUG
OG0008086	LOC115763809|XP_030562413.1|DNOV	LOC108115338|XP_017082241.1|DEUG
OG0008087	LOC115764388|XP_030563216.1|DNOV	LOC108110091|XP_017074472.1|DEUG
OG0008088	LOC115766358|XP_030566118.1|DNOV	LOC108103366|XP_017064302.1|DEUG
OG0008089	LOC115769863|XP_030570721.1|DNOV	LOC108102840|XP_017063522.1|DEUG
OG0008090	LOC115767023|XP_030567007.1|DNOV	LOC108105538|XP_017067659.1|DEUG
OG0008091	LOC115764086|XP_030562797.1|DNOV	LOC108116620|XP_017084084.1|DEUG
OG0008092	LOC115763676|XP_030562208.1|DNOV	LOC108117127|XP_017084849.1|DEUG
OG0008093	LOC115766830|XP_030566728.1|DNOV	LOC108117384|XP_017085272.1|DEUG
OG0008094	LOC115760202|XP_030557295.1|DNOV	LOC108104091|XP_017065476.1|DEUG
OG0008095	LOC115767931|XP_030568163.1|DNOV	LOC108116386|XP_017083733.1|DEUG
OG0008096	LOC115767545|XP_030567687.1|DNOV	LOC108118523|XP_017086760.1|DEUG
OG0008097	LOC115767310|XP_030567408.1|DNOV	LOC108118079|XP_017086111.1|DEUG
OG0008098	LOC115770155|XP_030571168.1|DNOV	LOC108106008|XP_017068342.1|DEUG
OG0008099	LOC115770128|XP_030571121.1|DNOV	LOC108114326|XP_017080733.1|DEUG
OG0008100	LOC115770640|XP_030571847.1|DNOV	LOC108117505|XP_017085477.1|DEUG
OG0008101	LOC115765148|XP_030564411.1|DNOV	LOC108102956|XP_017063736.1|DEUG
OG0008102	LOC115770703|XP_030571958.1|DNOV	LOC108116320|XP_017083616.1|DEUG
