Orthogroup	DNOV.longest_only	DBIA.longest_only
OG0007341	LOC115759628|XP_030556476.1|DNOV	LOC108023812|XP_016948946.1|DBIA
OG0007342	LOC115764730|XP_030563801.1|DNOV	LOC108024828|XP_016950448.1|DBIA
OG0007343	LOC115770675|XP_030571917.1|DNOV	LOC108026103|XP_016952292.1|DBIA
OG0007344	LOC115759269|XP_030556031.1|DNOV	LOC108027640|XP_016954646.1|DBIA
OG0007345	LOC115770842|XP_030572138.1|DNOV	LOC108026101|XP_016952290.1|DBIA
OG0007346	LOC115765821|XP_030565405.1|DNOV	LOC108035652|XP_016966847.1|DBIA
OG0007347	LOC115766895|XP_030566827.1|DNOV	LOC108025906|XP_016952083.1|DBIA
OG0007348	LOC115766891|XP_030566824.1|DNOV	LOC108025855|XP_016952015.1|DBIA
OG0007349	LOC115766889|XP_030566821.1|DNOV	LOC108025806|XP_016951943.1|DBIA
OG0007350	LOC115767596|XP_030567748.1|DNOV	LOC108024096|XP_016949359.1|DBIA
OG0007351	LOC115770055|XP_030571006.1|DNOV	LOC108035198|XP_016966181.1|DBIA
OG0007352	LOC115762459|XP_030560527.1|DNOV	LOC108029388|XP_016957104.1|DBIA
OG0007353	LOC115763665|XP_030562196.1|DNOV	LOC108032893|XP_016962418.1|DBIA
OG0007354	LOC115770779|XP_030572059.1|DNOV	LOC108023209|XP_016947963.1|DBIA
OG0007355	LOC115765668|XP_030565186.1|DNOV	LOC108027210|XP_016954013.1|DBIA
OG0007356	LOC115762102|XP_030560063.1|DNOV	LOC108036623|XP_016968383.1|DBIA
OG0007357	LOC115764621|XP_030563643.1|DNOV	LOC108027192|XP_016953983.1|DBIA
OG0007358	LOC115770793|XP_030572074.1|DNOV	LOC108026308|XP_016952681.1|DBIA
OG0007359	LOC115761597|XP_030559255.1|DNOV	LOC108024562|XP_016950040.1|DBIA
OG0007360	LOC115761631|XP_030559320.1|DNOV	LOC108031681|XP_016960813.1|DBIA
OG0007361	LOC115771357|XP_030572890.1|DNOV	LOC108023414|XP_016948363.1|DBIA
OG0007362	LOC115763394|XP_030561797.1|DNOV	LOC108033907|XP_016964062.1|DBIA
OG0007363	LOC115768366|XP_030568798.1|DNOV	LOC108021900|XP_016946207.1|DBIA
OG0007364	LOC115768401|XP_030568834.1|DNOV	LOC108021892|XP_016946184.1|DBIA
OG0007365	LOC115768399|XP_030568832.1|DNOV	LOC108021977|XP_016946307.1|DBIA
OG0007366	LOC115766115|XP_030565796.1|DNOV	LOC108032186|XP_016961531.1|DBIA
OG0007367	LOC115762556|XP_030560693.1|DNOV	LOC108035160|XP_016966105.1|DBIA
OG0007368	LOC115764628|XP_030563655.1|DNOV	LOC108027388|XP_016954313.1|DBIA
OG0007369	LOC115767906|XP_030568139.1|DNOV	LOC108025276|XP_016951130.1|DBIA
OG0007370	LOC115765008|XP_030564222.1|DNOV	LOC108029685|XP_016957628.1|DBIA
OG0007371	LOC115764200|XP_030562948.1|DNOV	LOC108026320|XP_016952698.1|DBIA
OG0007372	LOC115766131|XP_030565813.1|DNOV	LOC108031753|XP_016960948.1|DBIA
OG0007373	LOC115767733|XP_030567904.1|DNOV	LOC108026495|XP_016952934.1|DBIA
OG0007374	LOC115764285|XP_030563076.1|DNOV	LOC108023230|XP_016947994.1|DBIA
OG0007375	LOC115767318|XP_030567418.1|DNOV	LOC108023391|XP_016948301.1|DBIA
OG0007376	LOC115766842|XP_030566749.1|DNOV	LOC108025897|XP_016952071.1|DBIA
OG0007377	LOC115769001|XP_030569571.1|DNOV	LOC108033030|XP_016962645.1|DBIA
OG0007378	LOC115768809|XP_030569366.1|DNOV	LOC108023996|XP_016949221.1|DBIA
OG0007379	LOC115767731|XP_030567901.1|DNOV	LOC108033119|XP_016962817.1|DBIA
OG0007380	LOC115768505|XP_030568950.1|DNOV	LOC108023197|XP_016947944.1|DBIA
OG0007381	LOC115767724|XP_030567893.1|DNOV	LOC108033139|XP_016962851.1|DBIA
OG0007382	LOC115768760|XP_030569310.1|DNOV	LOC108023447|XP_016948428.1|DBIA
OG0007383	LOC115768668|XP_030569208.1|DNOV	LOC108023327|XP_016948119.1|DBIA
OG0007384	LOC115766472|XP_030566276.1|DNOV	LOC108023645|XP_016948751.1|DBIA
OG0007385	LOC115768186|XP_030568554.1|DNOV	LOC108023358|XP_016948227.1|DBIA
OG0007386	LOC115768923|XP_030569519.1|DNOV	LOC108024255|XP_016949631.1|DBIA
OG0007387	LOC115765275|XP_030564625.1|DNOV	LOC108025624|XP_016951648.1|DBIA
OG0007388	LOC115766349|XP_030566105.1|DNOV	LOC108025701|XP_016951726.1|DBIA
OG0007389	LOC115763165|XP_030561478.1|DNOV	LOC108033785|XP_016963879.1|DBIA
OG0007390	LOC115768490|XP_030568932.1|DNOV	LOC108023545|XP_016948611.1|DBIA
OG0007391	LOC115766192|XP_030565896.1|DNOV	LOC108026312|XP_016952688.1|DBIA
OG0007392	LOC115767976|XP_030568235.1|DNOV	LOC108023464|XP_016948468.1|DBIA
OG0007393	LOC115770849|XP_030572145.1|DNOV	LOC108026265|XP_016952614.1|DBIA
OG0007394	LOC115765404|XP_030564801.1|DNOV	LOC108023278|XP_016948053.1|DBIA
OG0007395	LOC115764364|XP_030563186.1|DNOV	LOC108027540|XP_016954474.1|DBIA
OG0007396	LOC115759619|XP_030556462.1|DNOV	LOC108023810|XP_016948943.1|DBIA
OG0007397	LOC115759962|XP_030556964.1|DNOV	LOC108034982|XP_016965802.1|DBIA
OG0007398	LOC115761991|XP_030559913.1|DNOV	LOC108022989|XP_016947706.1|DBIA
OG0007399	LOC115767308|XP_030567406.1|DNOV	LOC108023648|XP_016948754.1|DBIA
OG0007400	LOC115767795|XP_030567986.1|DNOV	LOC108023248|XP_016948017.1|DBIA
OG0007401	LOC115764310|XP_030563108.1|DNOV	LOC108027560|XP_016954525.1|DBIA
OG0007402	LOC115759476|XP_030556270.1|DNOV	LOC108031761|XP_016960958.1|DBIA
OG0007403	LOC115759537|XP_030556348.1|DNOV	LOC108031520|XP_016960527.1|DBIA
OG0007404	LOC115759450|XP_030556239.1|DNOV	LOC108031497|XP_016960481.1|DBIA
OG0007405	LOC115759622|XP_030556466.1|DNOV	LOC108026254|XP_016952597.1|DBIA
OG0007406	LOC115764618|XP_030563638.1|DNOV	LOC108027196|XP_016953991.1|DBIA
OG0007407	LOC115759345|XP_030556125.1|DNOV	LOC108033717|XP_016963739.1|DBIA
OG0007408	LOC115771564|XP_030573175.1|DNOV	LOC108035918|XP_016967183.1|DBIA
OG0007409	LOC115759020|XP_030555691.1|DNOV	LOC108027842|XP_016954922.1|DBIA
OG0007410	LOC115765237|XP_030564554.1|DNOV	LOC108025823|XP_016951964.1|DBIA
OG0007411	LOC115766864|XP_030566783.1|DNOV	LOC108023262|XP_016948033.1|DBIA
OG0007412	LOC115768312|XP_030568719.1|DNOV	LOC108035813|XP_016967050.1|DBIA
OG0007413	LOC115763407|XP_030561822.1|DNOV	LOC108022565|XP_016947052.1|DBIA
OG0007414	LOC115767027|XP_030567013.1|DNOV	LOC108024196|XP_016949532.1|DBIA
OG0007415	LOC115769087|XP_030569659.1|DNOV	LOC108024294|XP_016949683.1|DBIA
OG0007416	LOC115766819|XP_030566715.1|DNOV	LOC108030513|XP_016958927.1|DBIA
OG0007417	LOC115765312|XP_030564670.1|DNOV	LOC108021961|XP_016946280.1|DBIA
OG0007418	LOC115764758|XP_030563857.1|DNOV	LOC108022769|XP_016947366.1|DBIA
OG0007419	LOC115771777|XP_030573495.1|DNOV	LOC108024601|XP_016950104.1|DBIA
OG0007420	LOC115762476|XP_030560556.1|DNOV	LOC108029637|XP_016957529.1|DBIA
OG0007421	LOC115765253|XP_030564589.1|DNOV	LOC108024182|XP_016949507.1|DBIA
OG0007422	LOC115766850|XP_030566761.1|DNOV	LOC108023558|XP_016948632.1|DBIA
OG0007423	LOC115769101|XP_030569671.1|DNOV	LOC108025754|XP_016951837.1|DBIA
OG0007424	LOC115766178|XP_030565883.1|DNOV	LOC108028300|XP_016955512.1|DBIA
OG0007425	LOC115771503|XP_030573090.1|DNOV	LOC108030913|XP_016959591.1|DBIA
OG0007426	LOC115767302|XP_030567397.1|DNOV	LOC108023584|XP_016948671.1|DBIA
OG0007427	LOC115768761|XP_030569311.1|DNOV	LOC108023560|XP_016948636.1|DBIA
OG0007428	LOC115766836|XP_030566733.1|DNOV	LOC108023393|XP_016948307.1|DBIA
OG0007429	LOC115767414|XP_030567550.1|DNOV	LOC108029442|XP_016957179.1|DBIA
OG0007430	LOC115762614|XP_030560772.1|DNOV	LOC108030759|XP_016959304.1|DBIA
OG0007431	LOC115768543|XP_030569009.1|DNOV	LOC108027898|XP_016955006.1|DBIA
OG0007432	LOC115771406|XP_030572966.1|DNOV	LOC108030928|XP_016959611.1|DBIA
OG0007433	LOC115768892|XP_030569464.1|DNOV	LOC108028852|XP_016956325.1|DBIA
OG0007434	LOC115767320|XP_030567424.1|DNOV	LOC108030631|XP_016959124.1|DBIA
OG0007435	LOC115766267|XP_030565993.1|DNOV	LOC108030594|XP_016959060.1|DBIA
OG0007436	LOC115770226|XP_030571292.1|DNOV	LOC108028048|XP_016955176.1|DBIA
OG0007437	LOC115770386|XP_030571495.1|DNOV	LOC108035566|XP_016966724.1|DBIA
OG0007438	LOC115770147|XP_030571157.1|DNOV	LOC108028280|XP_016955474.1|DBIA
OG0007439	LOC115766300|XP_030566036.1|DNOV	LOC108031437|XP_016960339.1|DBIA
OG0007440	LOC115764246|XP_030563024.1|DNOV	LOC108028904|XP_016956412.1|DBIA
OG0007441	LOC115757836|XP_030554128.1|DNOV	LOC108030280|XP_016958595.1|DBIA
OG0007442	LOC115765720|XP_030565244.1|DNOV	LOC108023904|XP_016949081.1|DBIA
OG0007443	LOC115762453|XP_030560516.1|DNOV	LOC108022603|XP_016947127.1|DBIA
OG0007444	LOC115763584|XP_030562067.1|DNOV	LOC108022189|XP_016946531.1|DBIA
OG0007445	LOC115763529|XP_030562004.1|DNOV	LOC108022188|XP_016946530.1|DBIA
OG0007446	LOC115760127|XP_030557185.1|DNOV	LOC108033833|XP_016963949.1|DBIA
OG0007447	LOC115767708|XP_030567861.1|DNOV	LOC108033300|XP_016963058.1|DBIA
OG0007448	LOC115760388|XP_030557548.1|DNOV	LOC108036654|XP_016968423.1|DBIA
OG0007449	LOC115769608|XP_030570367.1|DNOV	LOC108030577|XP_016959002.1|DBIA
OG0007450	LOC115765964|XP_030565577.1|DNOV	LOC108033655|XP_016963578.1|DBIA
OG0007451	LOC115771427|XP_030572990.1|DNOV	LOC108030634|XP_016959130.1|DBIA
OG0007452	LOC115771495|XP_030573080.1|DNOV	LOC108030556|XP_016958940.1|DBIA
OG0007453	LOC115767587|XP_030567738.1|DNOV	LOC108028645|XP_016956058.1|DBIA
OG0007454	LOC115767240|XP_030567304.1|DNOV	LOC108030597|XP_016959066.1|DBIA
OG0007455	LOC115758116|XP_030554529.1|DNOV	LOC108026870|XP_016953546.1|DBIA
OG0007456	LOC115766854|XP_030566769.1|DNOV	LOC108023707|XP_016948825.1|DBIA
OG0007457	LOC115769961|XP_030570867.1|DNOV	LOC108031184|XP_016959896.1|DBIA
OG0007458	LOC115758840|XP_030555481.1|DNOV	LOC108022262|XP_016946646.1|DBIA
OG0007459	LOC115761205|XP_030558749.1|DNOV	LOC108031357|XP_016960116.1|DBIA
OG0007460	LOC115766478|XP_030566320.1|DNOV	LOC108022965|XP_016947676.1|DBIA
OG0007461	LOC115770118|XP_030571101.1|DNOV	LOC108028427|XP_016955746.1|DBIA
OG0007462	LOC115768416|XP_030568848.1|DNOV	LOC108035636|XP_016966826.1|DBIA
OG0007463	LOC115768468|XP_030568905.1|DNOV	LOC108034680|XP_016965110.1|DBIA
OG0007464	LOC115770119|XP_030571103.1|DNOV	LOC108028292|XP_016955492.1|DBIA
OG0007465	LOC115771506|XP_030573095.1|DNOV	LOC108034485|XP_016964879.1|DBIA
OG0007466	LOC115757864|XP_030554161.1|DNOV	LOC108030085|XP_016958212.1|DBIA
OG0007467	LOC115757971|XP_030554314.1|DNOV	LOC108030432|XP_016958808.1|DBIA
OG0007468	LOC115758190|XP_030554593.1|DNOV	LOC108036570|XP_016968307.1|DBIA
OG0007469	LOC115768530|XP_030568981.1|DNOV	LOC108028576|XP_016955970.1|DBIA
OG0007470	LOC115760103|XP_030557152.1|DNOV	LOC108034330|XP_016964696.1|DBIA
OG0007471	LOC115764467|XP_030563369.1|DNOV	LOC108036497|XP_016968179.1|DBIA
OG0007472	LOC115765183|XP_030564470.1|DNOV	LOC108025921|XP_016952100.1|DBIA
OG0007473	LOC115770232|XP_030571298.1|DNOV	LOC108028710|XP_016956149.1|DBIA
OG0007474	LOC115758546|XP_030555106.1|DNOV	LOC108036553|XP_016968276.1|DBIA
OG0007475	LOC115762747|XP_030560945.1|DNOV	LOC108028545|XP_016955932.1|DBIA
OG0007476	LOC115768590|XP_030569096.1|DNOV	LOC108036477|XP_016968150.1|DBIA
OG0007477	LOC115768571|XP_030569063.1|DNOV	LOC108033826|XP_016963982.1|DBIA
OG0007478	LOC115763058|XP_030561344.1|DNOV	LOC108034045|XP_016964281.1|DBIA
OG0007479	LOC115765123|XP_030564379.1|DNOV	LOC108023700|XP_016948817.1|DBIA
OG0007480	LOC115770754|XP_030572026.1|DNOV	LOC108026332|XP_016952724.1|DBIA
OG0007482	LOC115758324|XP_030554751.1|DNOV	LOC108036156|XP_016967637.1|DBIA
OG0007483	LOC115758238|XP_030554655.1|DNOV	LOC108023019|XP_016947743.1|DBIA
OG0007484	LOC115765202|XP_030564498.1|DNOV	LOC108033137|XP_016962849.1|DBIA
OG0007485	LOC115767598|XP_030567750.1|DNOV	LOC108027174|XP_016953952.1|DBIA
OG0007486	LOC115769006|XP_030569575.1|DNOV	LOC108024092|XP_016949356.1|DBIA
OG0007487	LOC115766753|XP_030566591.1|DNOV	LOC108036027|XP_016967450.1|DBIA
OG0007488	LOC115771453|XP_030573028.1|DNOV	LOC108028420|XP_016955737.1|DBIA
OG0007489	LOC115770594|XP_030571789.1|DNOV	LOC108031745|XP_016960932.1|DBIA
OG0007490	LOC115768303|XP_030568707.1|DNOV	LOC108032975|XP_016962537.1|DBIA
OG0007491	LOC115768026|XP_030568305.1|DNOV	LOC108023470|XP_016948476.1|DBIA
OG0007492	LOC115761683|XP_030559402.1|DNOV	LOC108030227|XP_016958506.1|DBIA
OG0007493	LOC115769067|XP_030569641.1|DNOV	LOC108025869|XP_016952031.1|DBIA
OG0007494	LOC115763557|XP_030562036.1|DNOV	LOC108034261|XP_016964611.1|DBIA
OG0007495	LOC115765112|XP_030564360.1|DNOV	LOC108035774|XP_016966970.1|DBIA
OG0007496	LOC115768218|XP_030568604.1|DNOV	LOC108028731|XP_016956183.1|DBIA
OG0007497	LOC115770502|XP_030571657.1|DNOV	LOC108035309|XP_016966369.1|DBIA
OG0007498	LOC115770076|XP_030571040.1|DNOV	LOC108035166|XP_016966116.1|DBIA
OG0007499	LOC115771523|XP_030573118.1|DNOV	LOC108030812|XP_016959400.1|DBIA
OG0007500	LOC115771524|XP_030573119.1|DNOV	LOC108030813|XP_016959402.1|DBIA
OG0007501	LOC115771455|XP_030573030.1|DNOV	LOC108030830|XP_016959439.1|DBIA
OG0007502	LOC115767477|XP_030567641.1|DNOV	LOC108024210|XP_016949559.1|DBIA
OG0007503	LOC115765503|XP_030564976.1|DNOV	LOC108027918|XP_016955030.1|DBIA
OG0007504	LOC115770212|XP_030571266.1|DNOV	LOC108028578|XP_016955974.1|DBIA
OG0007505	LOC115770107|XP_030571084.1|DNOV	LOC108035544|XP_016966702.1|DBIA
OG0007506	LOC115770105|XP_030571082.1|DNOV	LOC108035683|XP_016966886.1|DBIA
OG0007507	LOC115760167|XP_030557247.1|DNOV	LOC108033897|XP_016964042.1|DBIA
OG0007508	LOC115759313|XP_030556083.1|DNOV	LOC108032727|XP_016962196.1|DBIA
OG0007509	LOC115763511|XP_030561968.1|DNOV	LOC108032675|XP_016962133.1|DBIA
OG0007510	LOC115764590|XP_030563601.1|DNOV	LOC108029615|XP_016957489.1|DBIA
OG0007511	LOC115763481|XP_030561926.1|DNOV	LOC108032779|XP_016962270.1|DBIA
OG0007512	LOC115763674|XP_030562206.1|DNOV	LOC108031522|XP_016960532.1|DBIA
OG0007513	LOC115765892|XP_030565494.1|DNOV	LOC108029276|XP_016956964.1|DBIA
OG0007515	LOC115765470|XP_030564910.1|DNOV	LOC108034345|XP_016964716.1|DBIA
OG0007516	LOC115765959|XP_030565571.1|DNOV	LOC108033648|XP_016963572.1|DBIA
OG0007517	LOC115771512|XP_030573107.1|DNOV	LOC108028507|XP_016955878.1|DBIA
OG0007518	LOC115757827|XP_030554111.1|DNOV	LOC108026814|XP_016953468.1|DBIA
OG0007519	LOC115762907|XP_030561148.1|DNOV	LOC108022886|XP_016947573.1|DBIA
OG0007520	LOC115768914|XP_030569504.1|DNOV	LOC108026150|XP_016952376.1|DBIA
OG0007521	LOC115766383|XP_030566146.1|DNOV	LOC108024022|XP_016949273.1|DBIA
OG0007522	LOC115769007|XP_030569576.1|DNOV	LOC108024142|XP_016949415.1|DBIA
OG0007523	LOC115758225|XP_030554637.1|DNOV	LOC108030272|XP_016958586.1|DBIA
OG0007524	LOC115758756|XP_030555375.1|DNOV	LOC108027844|XP_016954923.1|DBIA
OG0007525	LOC115769304|XP_030569892.1|DNOV	LOC108032796|XP_016962291.1|DBIA
OG0007526	LOC115771885|XP_030573631.1|DNOV	LOC108026186|XP_016952464.1|DBIA
OG0007527	LOC115769907|XP_030570789.1|DNOV	LOC108034918|XP_016965660.1|DBIA
OG0007528	LOC115767458|XP_030567622.1|DNOV	LOC108029515|XP_016957301.1|DBIA
OG0007529	LOC115760209|XP_030557309.1|DNOV	LOC108022794|XP_016947412.1|DBIA
OG0007530	LOC115760369|XP_030557522.1|DNOV	LOC108026228|XP_016952551.1|DBIA
OG0007531	LOC115767469|XP_030567635.1|DNOV	LOC108029325|XP_016957008.1|DBIA
OG0007532	LOC115757950|XP_030554283.1|DNOV	LOC108023063|XP_016947800.1|DBIA
OG0007533	LOC115770217|XP_030571274.1|DNOV	LOC108030833|XP_016959446.1|DBIA
OG0007534	LOC115770388|XP_030571496.1|DNOV	LOC108035689|XP_016966896.1|DBIA
OG0007535	LOC115771543|XP_030573142.1|DNOV	LOC108028041|XP_016955168.1|DBIA
OG0007536	LOC115770620|XP_030571817.1|DNOV	LOC108024798|XP_016950407.1|DBIA
OG0007537	LOC115771546|XP_030573146.1|DNOV	LOC108034937|XP_016965689.1|DBIA
OG0007538	LOC115771485|XP_030573067.1|DNOV	LOC108035254|XP_016966286.1|DBIA
OG0007539	LOC115759872|XP_030556842.1|DNOV	LOC108033977|XP_016964184.1|DBIA
OG0007540	LOC115771613|XP_030573244.1|DNOV	LOC108025287|XP_016951157.1|DBIA
OG0007541	LOC115758001|XP_030554355.1|DNOV	LOC108029750|XP_016957733.1|DBIA
OG0007542	LOC115766587|XP_030566433.1|DNOV	LOC108036426|XP_016968043.1|DBIA
OG0007543	LOC115766735|XP_030566556.1|DNOV	LOC108024901|XP_016950556.1|DBIA
OG0007544	LOC115769312|XP_030569907.1|DNOV	LOC108035502|XP_016966646.1|DBIA
OG0007545	LOC115758818|XP_030555455.1|DNOV	LOC108032735|XP_016962207.1|DBIA
OG0007546	LOC115765729|XP_030565252.1|DNOV	LOC108025550|XP_016951571.1|DBIA
OG0007547	LOC115757953|XP_030554287.1|DNOV	LOC108022503|XP_016946954.1|DBIA
OG0007548	LOC115769504|XP_030570189.1|DNOV	LOC108030171|XP_016958413.1|DBIA
OG0007549	LOC115770284|XP_030571376.1|DNOV	LOC108030892|XP_016959557.1|DBIA
OG0007550	LOC115770466|XP_030571602.1|DNOV	LOC108035303|XP_016966361.1|DBIA
OG0007551	LOC115758557|XP_030555128.1|DNOV	LOC108029554|XP_016957364.1|DBIA
OG0007552	LOC115765899|XP_030565501.1|DNOV	LOC108028966|XP_016956495.1|DBIA
OG0007553	LOC115758724|XP_030555335.1|DNOV	LOC108027923|XP_016955036.1|DBIA
OG0007554	LOC115762594|XP_030560743.1|DNOV	LOC108035442|XP_016966565.1|DBIA
OG0007555	LOC115758234|XP_030554646.1|DNOV	LOC108022573|XP_016947079.1|DBIA
OG0007556	LOC115758082|XP_030554457.1|DNOV	LOC108026940|XP_016953642.1|DBIA
OG0007557	LOC115757977|XP_030554318.1|DNOV	LOC108026885|XP_016953574.1|DBIA
OG0007558	LOC115758596|XP_030555197.1|DNOV	LOC108022870|XP_016947537.1|DBIA
OG0007559	LOC115758615|XP_030555208.1|DNOV	LOC108036798|XP_016968634.1|DBIA
OG0007560	LOC115770164|XP_030571182.1|DNOV	LOC108028571|XP_016955967.1|DBIA
OG0007561	LOC115771515|XP_030573110.1|DNOV	LOC108035939|XP_016967223.1|DBIA
OG0007562	LOC115770373|XP_030571479.1|DNOV	LOC108035089|XP_016965998.1|DBIA
OG0007563	LOC115766527|XP_030566357.1|DNOV	LOC108028721|XP_016956168.1|DBIA
OG0007564	LOC115769669|XP_030570443.1|DNOV	LOC108028599|XP_016956006.1|DBIA
OG0007566	LOC115757942|XP_030554274.1|DNOV	LOC108022461|XP_016946858.1|DBIA
OG0007567	LOC115761638|XP_030559329.1|DNOV	LOC108026423|XP_016952841.1|DBIA
OG0007568	LOC115758195|XP_030554599.1|DNOV	LOC108029498|XP_016957269.1|DBIA
OG0007569	LOC115767428|XP_030567566.1|DNOV	LOC108026792|XP_016953442.1|DBIA
OG0007570	LOC115758285|XP_030554708.1|DNOV	LOC108029497|XP_016957266.1|DBIA
OG0007571	LOC115758194|XP_030554596.1|DNOV	LOC108029759|XP_016957748.1|DBIA
OG0007572	LOC115764555|XP_030563537.1|DNOV	LOC108033652|XP_016963576.1|DBIA
OG0007573	LOC115763948|XP_030562604.1|DNOV	LOC108036507|XP_016968199.1|DBIA
OG0007574	LOC115760573|XP_030557847.1|DNOV	LOC108022550|XP_016947024.1|DBIA
OG0007575	LOC115767426|XP_030567562.1|DNOV	LOC108030224|XP_016958497.1|DBIA
OG0007576	LOC115769154|XP_030569708.1|DNOV	LOC108025707|XP_016951742.1|DBIA
OG0007577	LOC115766413|XP_030566193.1|DNOV	LOC108023251|XP_016948021.1|DBIA
OG0007578	LOC115760144|XP_030557212.1|DNOV	LOC108034071|XP_016964322.1|DBIA
OG0007579	LOC115759478|XP_030556275.1|DNOV	LOC108029762|XP_016957756.1|DBIA
OG0007580	LOC115769963|XP_030570873.1|DNOV	LOC108030550|XP_016958932.1|DBIA
OG0007581	LOC115759011|XP_030555682.1|DNOV	LOC108034603|XP_016965028.1|DBIA
OG0007582	LOC115767922|XP_030568150.1|DNOV	LOC108026256|XP_016952599.1|DBIA
OG0007583	LOC115757833|XP_030554125.1|DNOV	LOC108022944|XP_016947649.1|DBIA
OG0007584	LOC115768173|XP_030568535.1|DNOV	LOC108025714|XP_016951759.1|DBIA
OG0007585	LOC115771475|XP_030573057.1|DNOV	LOC108035453|XP_016966580.1|DBIA
OG0007586	LOC115769266|XP_030569836.1|DNOV	LOC108032593|XP_016961995.1|DBIA
OG0007587	LOC115759102|XP_030555803.1|DNOV	LOC108022741|XP_016947321.1|DBIA
OG0007588	LOC115760156|XP_030557228.1|DNOV	LOC108026737|XP_016953346.1|DBIA
OG0007589	LOC115765350|XP_030564723.1|DNOV	LOC108024020|XP_016949270.1|DBIA
OG0007590	LOC115770473|XP_030571615.1|DNOV	LOC108035076|XP_016965958.1|DBIA
OG0007591	LOC115758302|XP_030554730.1|DNOV	LOC108036324|XP_016967827.1|DBIA
OG0007592	LOC115762198|XP_030560182.1|DNOV	LOC108026755|XP_016953375.1|DBIA
OG0007593	LOC115769043|XP_030569609.1|DNOV	LOC108036032|XP_016967466.1|DBIA
OG0007594	LOC115758304|XP_030554732.1|DNOV	LOC108036657|XP_016968425.1|DBIA
OG0007595	LOC115767436|XP_030567589.1|DNOV	LOC108026949|XP_016953651.1|DBIA
OG0007596	LOC115767125|XP_030567146.1|DNOV	LOC108034591|XP_016965013.1|DBIA
OG0007597	LOC115769796|XP_030570624.1|DNOV	LOC108028791|XP_016956262.1|DBIA
OG0007598	LOC115758158|XP_030554556.1|DNOV	LOC108030147|XP_016958356.1|DBIA
OG0007599	LOC115769540|XP_030570241.1|DNOV	LOC108028741|XP_016956197.1|DBIA
OG0007600	LOC115769870|XP_030570732.1|DNOV	LOC108035931|XP_016967210.1|DBIA
OG0007601	LOC115767270|XP_030567361.1|DNOV	LOC108030522|XP_016958898.1|DBIA
OG0007602	LOC115767259|XP_030567339.1|DNOV	LOC108030926|XP_016959609.1|DBIA
OG0007603	LOC115768005|XP_030568278.1|DNOV	LOC108030886|XP_016959537.1|DBIA
OG0007604	LOC115768091|XP_030568431.1|DNOV	LOC108030127|XP_016958324.1|DBIA
OG0007605	LOC115770509|XP_030571669.1|DNOV	LOC108030736|XP_016959267.1|DBIA
OG0007606	LOC115769691|XP_030570478.1|DNOV	LOC108030575|XP_016958999.1|DBIA
OG0007607	LOC115771602|XP_030573220.1|DNOV	LOC108025260|XP_016951109.1|DBIA
OG0007608	LOC115770498|XP_030571652.1|DNOV	LOC108028324|XP_016955545.1|DBIA
OG0007609	LOC115765118|XP_030564371.1|DNOV	LOC108025825|XP_016951967.1|DBIA
OG0007610	LOC115758260|XP_030554676.1|DNOV	LOC108036675|XP_016968446.1|DBIA
OG0007611	LOC115766716|XP_030566500.1|DNOV	LOC108035728|XP_016966922.1|DBIA
OG0007612	LOC115758206|XP_030554615.1|DNOV	LOC108036574|XP_016968311.1|DBIA
OG0007613	LOC115771130|XP_030572562.1|DNOV	LOC108023011|XP_016947733.1|DBIA
OG0007614	LOC115762785|XP_030560997.1|DNOV	LOC108035472|XP_016966610.1|DBIA
OG0007615	LOC115769610|XP_030570366.1|DNOV	LOC108029892|XP_016957874.1|DBIA
OG0007616	LOC115761637|XP_030559328.1|DNOV	LOC108026287|XP_016952642.1|DBIA
OG0007617	LOC115769849|XP_030570686.1|DNOV	LOC108030616|XP_016959099.1|DBIA
OG0007618	LOC115770137|XP_030571141.1|DNOV	LOC108034620|XP_016965045.1|DBIA
OG0007619	LOC115770017|XP_030570933.1|DNOV	LOC108035155|XP_016966094.1|DBIA
OG0007620	LOC115768917|XP_030569512.1|DNOV	LOC108034836|XP_016965444.1|DBIA
OG0007621	LOC115771796|XP_030573529.1|DNOV	LOC108036651|XP_016968420.1|DBIA
OG0007622	LOC115766484|XP_030566308.1|DNOV	LOC108028246|XP_016955414.1|DBIA
OG0007623	LOC115770401|XP_030571517.1|DNOV	LOC108028333|XP_016955566.1|DBIA
OG0007624	LOC115770291|XP_030571386.1|DNOV	LOC108028771|XP_016956237.1|DBIA
OG0007625	LOC115770309|XP_030571408.1|DNOV	LOC108028351|XP_016955594.1|DBIA
OG0007626	LOC115769686|XP_030570467.1|DNOV	LOC108028334|XP_016955576.1|DBIA
OG0007627	LOC115769523|XP_030570223.1|DNOV	LOC108030858|XP_016959495.1|DBIA
OG0007628	LOC115766802|XP_030566687.1|DNOV	LOC108035643|XP_016966840.1|DBIA
OG0007629	LOC115767166|XP_030567209.1|DNOV	LOC108035380|XP_016966475.1|DBIA
OG0007630	LOC115759644|XP_030556493.1|DNOV	LOC108031339|XP_016960092.1|DBIA
OG0007631	LOC115765036|XP_030564264.1|DNOV	LOC108024621|XP_016950148.1|DBIA
OG0007632	LOC115762570|XP_030560716.1|DNOV	LOC108030166|XP_016958392.1|DBIA
OG0007633	LOC115760125|XP_030557183.1|DNOV	LOC108033757|XP_016963819.1|DBIA
OG0007634	LOC115761182|XP_030558706.1|DNOV	LOC108025507|XP_016951518.1|DBIA
