Orthogroup	DNOV.longest_only	DALB.longest_only
OG0008742	LOC115769328|XP_030569926.1|DNOV	LOC117567086|XP_034102733.1|DALB
OG0008743	LOC115762253|XP_030560266.1|DNOV	LOC117566930|XP_034102443.1|DALB
OG0008744	LOC115759684|XP_030556537.1|DNOV	LOC117570451|XP_034108002.1|DALB
OG0008745	LOC115765403|XP_030564798.1|DNOV	LOC117572343|XP_034110988.1|DALB
OG0008746	LOC115759548|XP_030556364.1|DNOV	LOC117576789|XP_034117733.1|DALB
OG0008747	LOC115769623|XP_030570386.1|DNOV	LOC117568979|XP_034105830.1|DALB
OG0008748	LOC115758722|XP_030555334.1|DNOV	LOC117564054|XP_034098566.1|DALB
OG0008749	LOC115758558|XP_030555125.1|DNOV	LOC117566074|XP_034101444.1|DALB
OG0008750	LOC115763356|XP_030561741.1|DNOV	LOC117564166|XP_034098724.1|DALB
OG0008752	LOC115770914|XP_030572218.1|DNOV	LOC117574540|XP_034114295.1|DALB
OG0008753	LOC115766237|XP_030565963.1|DNOV	LOC117568435|XP_034104990.1|DALB
OG0008754	LOC115764518|XP_030563475.1|DNOV	LOC117567278|XP_034103035.1|DALB
OG0008755	LOC115764836|XP_030563945.1|DNOV, LOC115764837|XP_030563946.1|DNOV	LOC117574453|XP_034114181.1|DALB
OG0008756	LOC115759630|XP_030556479.1|DNOV	LOC117576306|XP_034116852.1|DALB
OG0008757	LOC115761693|XP_030559420.1|DNOV	LOC117576301|XP_034116846.1|DALB
OG0008758	LOC115765868|XP_030565460.1|DNOV	LOC117565950|XP_034101228.1|DALB
OG0008759	LOC115758971|XP_030555634.1|DNOV	LOC117563727|XP_034098086.1|DALB
OG0008760	LOC115759239|XP_030555997.1|DNOV	LOC117564385|XP_034098996.1|DALB
OG0008761	LOC115763196|XP_030561517.1|DNOV	LOC117578404|XP_034097283.1|DALB
OG0008762	LOC115771874|XP_030573622.1|DNOV	LOC117569599|XP_034106725.1|DALB
OG0008763	LOC115759066|XP_030555754.1|DNOV	LOC117564511|XP_034099221.1|DALB
OG0008764	LOC115769191|XP_030569754.1|DNOV	LOC117563793|XP_034098214.1|DALB
OG0008765	LOC115760505|XP_030557726.1|DNOV	LOC117570440|XP_034107988.1|DALB
OG0008766	LOC115760036|XP_030557064.1|DNOV	LOC117565761|XP_034100919.1|DALB
OG0008767	LOC115760909|XP_030558340.1|DNOV	LOC117568926|XP_034105728.1|DALB
OG0008768	LOC115760512|XP_030557733.1|DNOV	LOC117572388|XP_034111051.1|DALB
OG0008769	LOC115760907|XP_030558337.1|DNOV	LOC117569248|XP_034106213.1|DALB
OG0008770	LOC115759231|XP_030555992.1|DNOV	LOC117571196|XP_034109129.1|DALB
OG0008771	LOC115763947|XP_030562630.1|DNOV	LOC117567255|XP_034102995.1|DALB
OG0008772	LOC115762351|XP_030560379.1|DNOV	LOC117570599|XP_034108233.1|DALB
OG0008773	LOC115767494|XP_030567662.1|DNOV	LOC117572147|XP_034110678.1|DALB
OG0008774	LOC115757987|XP_030554336.1|DNOV	LOC117570843|XP_034108615.1|DALB
OG0008776	LOC115762173|XP_030560155.1|DNOV	LOC117570256|XP_034107660.1|DALB
OG0008777	LOC115767803|XP_030568034.1|DNOV	LOC117568104|XP_034104387.1|DALB
OG0008778	LOC115758198|XP_030554603.1|DNOV	LOC117567448|XP_034103351.1|DALB
OG0008779	LOC115767800|XP_030567991.1|DNOV	LOC117578151|XP_034119260.1|DALB
OG0008780	LOC115768452|XP_030568873.1|DNOV	LOC117571422|XP_034109456.1|DALB
OG0008781	LOC115766436|XP_030566223.1|DNOV	LOC117564776|XP_034099569.1|DALB
OG0008782	LOC115769571|XP_030570287.1|DNOV	LOC117572190|XP_034110735.1|DALB
OG0008783	LOC115766581|XP_030566427.1|DNOV	LOC117571735|XP_034109945.1|DALB
OG0008784	LOC115770220|XP_030571279.1|DNOV	LOC117570487|XP_034108067.1|DALB
OG0008785	LOC115758793|XP_030555426.1|DNOV	LOC117564632|XP_034099382.1|DALB
OG0008786	LOC115758747|XP_030555366.1|DNOV	LOC117564569|XP_034099295.1|DALB
OG0008787	LOC115769787|XP_030570615.1|DNOV	LOC117569216|XP_034106181.1|DALB
OG0008788	LOC115769399|XP_030570062.1|DNOV	LOC117568722|XP_034105431.1|DALB
OG0008788	LOC115769664|XP_030570437.1|DNOV	LOC117569876|XP_034107105.1|DALB
OG0008789	LOC115765807|XP_030565382.1|DNOV	LOC117571240|XP_034109184.1|DALB
OG0008789	LOC115765816|XP_030565398.1|DNOV	LOC117571442|XP_034109477.1|DALB
OG0008790	LOC115762734|XP_030560930.1|DNOV	LOC117572776|XP_034111763.1|DALB
OG0008791	LOC115758406|XP_030554917.1|DNOV	LOC117571519|XP_034109582.1|DALB
OG0008792	LOC115757868|XP_030554169.1|DNOV, LOC115759411|XP_030556166.1|DNOV	LOC117571536|XP_034109616.1|DALB
OG0008793	LOC115767468|XP_030567633.1|DNOV	LOC117572675|XP_034111595.1|DALB, LOC117567424|XP_034103310.1|DALB, LOC117566742|XP_034102177.1|DALB, LOC117566741|XP_034102176.1|DALB, LOC117567425|XP_034103311.1|DALB, LOC117567421|XP_034103308.1|DALB, LOC117567423|XP_034103309.1|DALB
OG0008794	LOC115772126|XP_030573964.1|DNOV	LOC117576016|XP_034116413.1|DALB
OG0008794	LOC115764490|XP_030563437.1|DNOV	LOC117568189|XP_034104537.1|DALB
OG0008795	LOC115766213|XP_030565924.1|DNOV	LOC117575713|XP_034115939.1|DALB
OG0008796	LOC115765754|XP_030565276.1|DNOV, LOC115765764|XP_030565288.1|DNOV	LOC117575097|XP_034115089.1|DALB, LOC117574811|XP_034114669.1|DALB, LOC117574776|XP_034114615.1|DALB
OG0008797	LOC115772068|XP_030573879.1|DNOV	LOC117575918|XP_034116263.1|DALB
OG0008797	LOC115772067|XP_030573878.1|DNOV	LOC117576311|XP_034116856.1|DALB
OG0008805	LOC115764407|XP_030563263.1|DNOV	LOC117578197|XP_034119411.1|DALB
OG0008806	LOC115766270|XP_030565994.1|DNOV	LOC117564448|XP_034099120.1|DALB
OG0008807	LOC115765104|XP_030564349.1|DNOV	LOC117577661|XP_034118439.1|DALB
OG0008808	LOC115768154|XP_030568509.1|DNOV	LOC117577767|XP_034118569.1|DALB
OG0008809	LOC115761934|XP_030559824.1|DNOV	LOC117575556|XP_034115707.1|DALB
OG0008811	LOC115765043|XP_030564276.1|DNOV	LOC117575476|XP_034115600.1|DALB
OG0008816	LOC115769488|XP_030570167.1|DNOV	LOC117572284|XP_034110881.1|DALB
OG0008819	LOC115757842|XP_030554134.1|DNOV	LOC117570814|XP_034108565.1|DALB
OG0008820	LOC115759969|XP_030556980.1|DNOV	LOC117565925|XP_034101189.1|DALB
OG0008821	LOC115768326|XP_030568741.1|DNOV	LOC117574919|XP_034114862.1|DALB
OG0008823	LOC115767766|XP_030567947.1|DNOV	LOC117573861|XP_034113228.1|DALB
OG0008824	LOC115763019|XP_030561278.1|DNOV	LOC117566494|XP_034101924.1|DALB
OG0008825	LOC115769732|XP_030570528.1|DNOV	LOC117566533|XP_034101964.1|DALB
OG0008829	LOC115767332|XP_030567444.1|DNOV	LOC117574152|XP_034113725.1|DALB
OG0008830	LOC115767067|XP_030567067.1|DNOV	LOC117574005|XP_034113473.1|DALB
OG0008831	LOC115765416|XP_030564821.1|DNOV	LOC117569517|XP_034106604.1|DALB
OG0008832	LOC115765265|XP_030564611.1|DNOV	LOC117563852|XP_034098274.1|DALB
OG0008833	LOC115765279|XP_030564628.1|DNOV	LOC117572968|XP_034111820.1|DALB
OG0008835	LOC115772071|XP_030573882.1|DNOV, LOC115772062|XP_030573866.1|DNOV	LOC117576992|XP_034118069.1|DALB, LOC117576991|XP_034118067.1|DALB, LOC117576234|XP_034116743.1|DALB
OG0008836	LOC115760550|XP_030557807.1|DNOV	LOC117570329|XP_034107768.1|DALB
OG0008837	LOC115771129|XP_030572597.1|DNOV	LOC117571964|XP_034110354.1|DALB
OG0008838	LOC115758968|XP_030555629.1|DNOV	LOC117565409|XP_034100385.1|DALB
OG0008839	LOC115758004|XP_030554361.1|DNOV	LOC117569830|XP_034107046.1|DALB
OG0008840	LOC115759931|XP_030556929.1|DNOV	LOC117565785|XP_034100952.1|DALB
OG0008841	LOC115766947|XP_030566895.1|DNOV	LOC117569099|XP_034106007.1|DALB
OG0008842	LOC115762151|XP_030560124.1|DNOV	LOC117566621|XP_034102052.1|DALB
OG0008843	LOC115762799|XP_030561015.1|DNOV	LOC117570058|XP_034107384.1|DALB
OG0008845	LOC115763216|XP_030561543.1|DNOV	LOC117565383|XP_034100351.1|DALB
OG0008846	LOC115771080|XP_030572491.1|DNOV	LOC117571388|XP_034109398.1|DALB
OG0008847	LOC115765616|XP_030565127.1|DNOV	LOC117575643|XP_034115814.1|DALB
OG0008848	LOC115762446|XP_030560506.1|DNOV	LOC117568188|XP_034104536.1|DALB
OG0008849	LOC115768264|XP_030568654.1|DNOV	LOC117576730|XP_034117648.1|DALB
OG0008850	LOC115762187|XP_030560169.1|DNOV	LOC117566562|XP_034101995.1|DALB
OG0008851	LOC115759100|XP_030555794.1|DNOV	LOC117564340|XP_034098939.1|DALB, LOC117564338|XP_034098936.1|DALB
OG0008852	LOC115758043|XP_030554416.1|DNOV	LOC117569571|XP_034106685.1|DALB
OG0008854	LOC115765937|XP_030565543.1|DNOV	LOC117565817|XP_034101008.1|DALB
OG0008855	LOC115768619|XP_030569137.1|DNOV	LOC117565566|XP_034100633.1|DALB
OG0008856	LOC115767949|XP_030568187.1|DNOV	LOC117573099|XP_034111902.1|DALB
OG0008857	LOC115771267|XP_030572743.1|DNOV	LOC117571415|XP_034109446.1|DALB
OG0008858	LOC115770020|XP_030570936.1|DNOV	LOC117567538|XP_034103474.1|DALB
OG0008859	LOC115762565|XP_030560708.1|DNOV	LOC117567515|XP_034103450.1|DALB
OG0008860	LOC115761235|XP_030558787.1|DNOV	LOC117573309|XP_034112304.1|DALB
OG0008861	LOC115764502|XP_030563451.1|DNOV	LOC117568808|XP_034105560.1|DALB
OG0008862	LOC115764944|XP_030564120.1|DNOV	LOC117576644|XP_034117468.1|DALB
OG0008863	LOC115769177|XP_030569742.1|DNOV	LOC117564485|XP_034099181.1|DALB
OG0008864	LOC115762116|XP_030560083.1|DNOV	LOC117570889|XP_034108677.1|DALB
OG0008865	LOC115759110|XP_030555810.1|DNOV	LOC117565484|XP_034100477.1|DALB
OG0008866	LOC115765490|XP_030564952.1|DNOV	LOC117563679|XP_034097997.1|DALB
OG0008867	LOC115765336|XP_030564701.1|DNOV	LOC117566446|XP_034101871.1|DALB
OG0008868	LOC115760747|XP_030558084.1|DNOV	LOC117568306|XP_034104743.1|DALB
OG0008869	LOC115771457|XP_030573033.1|DNOV	LOC117568678|XP_034105373.1|DALB
OG0008870	LOC115771576|XP_030573190.1|DNOV	LOC117571356|XP_034109356.1|DALB
OG0008871	LOC115770533|XP_030571694.1|DNOV	LOC117567280|XP_034103037.1|DALB
OG0008872	LOC115760020|XP_030557042.1|DNOV	LOC117564257|XP_034098849.1|DALB
OG0008873	LOC115760214|XP_030557324.1|DNOV	LOC117563529|XP_034097799.1|DALB
OG0008874	LOC115757908|XP_030554218.1|DNOV	LOC117571514|XP_034109578.1|DALB
OG0008875	LOC115762458|XP_030560522.1|DNOV	LOC117572691|XP_034111633.1|DALB
OG0008876	LOC115766782|XP_030566661.1|DNOV	LOC117573206|XP_034112094.1|DALB
OG0008877	LOC115770248|XP_030571317.1|DNOV	LOC117568539|XP_034105148.1|DALB
OG0008878	LOC115763533|XP_030562008.1|DNOV	LOC117563440|XP_034097667.1|DALB
OG0008879	LOC115762176|XP_030560156.1|DNOV	LOC117569396|XP_034106423.1|DALB
OG0008880	LOC115764669|XP_030563717.1|DNOV	LOC117576567|XP_034117297.1|DALB
OG0008881	LOC115757866|XP_030554164.1|DNOV	LOC117570657|XP_034108333.1|DALB
OG0008882	LOC115758585|XP_030555165.1|DNOV	LOC117563707|XP_034098045.1|DALB, LOC117563702|XP_034098036.1|DALB
OG0008883	LOC115766249|XP_030565970.1|DNOV, LOC115766228|XP_030565947.1|DNOV	LOC117576442|XP_034117096.1|DALB
OG0008884	LOC115763897|XP_030562535.1|DNOV	LOC117574849|XP_034114739.1|DALB
OG0008885	LOC115763396|XP_030561799.1|DNOV	LOC117563596|XP_034097875.1|DALB
OG0008886	LOC115766511|XP_030566332.1|DNOV	LOC117568710|XP_034105415.1|DALB
OG0008887	LOC115762269|XP_030560290.1|DNOV	LOC117570567|XP_034108190.1|DALB
OG0008888	LOC115769909|XP_030570791.1|DNOV, LOC115769910|XP_030570792.1|DNOV	LOC117567054|XP_034102673.1|DALB
OG0008889	LOC115758996|XP_030555698.1|DNOV	LOC117571535|XP_034109615.1|DALB
OG0008891	LOC115762621|XP_030560778.1|DNOV	LOC117567569|XP_034103527.1|DALB
OG0008892	LOC115758297|XP_030554727.1|DNOV	LOC117570826|XP_034108581.1|DALB
OG0008893	LOC115771263|XP_030572739.1|DNOV	LOC117567304|XP_034103080.1|DALB
OG0008895	LOC115770808|XP_030572091.1|DNOV	LOC117575804|XP_034116082.1|DALB
OG0008897	LOC115759433|XP_030556200.1|DNOV	LOC117576683|XP_034117570.1|DALB
OG0008898	LOC115758241|XP_030554658.1|DNOV	LOC117570274|XP_034107681.1|DALB
OG0008899	LOC115759761|XP_030556673.1|DNOV	LOC117566122|XP_034101489.1|DALB
OG0008900	LOC115767723|XP_030567892.1|DNOV	LOC117563234|XP_034097328.1|DALB
OG0008901	LOC115771117|XP_030572541.1|DNOV	LOC117569169|XP_034106126.1|DALB
OG0008902	LOC115766789|XP_030566668.1|DNOV	LOC117573151|XP_034111994.1|DALB
OG0008903	LOC115765980|XP_030565598.1|DNOV	LOC117565819|XP_034101010.1|DALB
OG0008904	LOC115764027|XP_030562722.1|DNOV	LOC117566545|XP_034101977.1|DALB
OG0008905	LOC115766747|XP_030566584.1|DNOV	LOC117573089|XP_034111877.1|DALB
OG0008906	LOC115770194|XP_030571216.1|DNOV	LOC117568880|XP_034105671.1|DALB
OG0008907	LOC115770860|XP_030572156.1|DNOV	LOC117573314|XP_034112313.1|DALB
OG0008908	LOC115761504|XP_030559132.1|DNOV	LOC117576243|XP_034116753.1|DALB
OG0008909	LOC115772116|XP_030573949.1|DNOV	LOC117573395|XP_034112489.1|DALB
OG0008910	LOC115761894|XP_030559760.1|DNOV	LOC117576318|XP_034116866.1|DALB
OG0008911	LOC115764144|XP_030562877.1|DNOV	LOC117574928|XP_034114870.1|DALB
OG0008912	LOC115764183|XP_030562930.1|DNOV	LOC117575216|XP_034115233.1|DALB
OG0008913	LOC115761192|XP_030558724.1|DNOV	LOC117574803|XP_034114659.1|DALB
OG0008914	LOC115759547|XP_030556363.1|DNOV	LOC117574757|XP_034114592.1|DALB
OG0008915	LOC115765626|XP_030565136.1|DNOV	LOC117576181|XP_034116661.1|DALB
OG0008916	LOC115765976|XP_030565593.1|DNOV	LOC117563218|XP_034097298.1|DALB, LOC117564949|XP_034099795.1|DALB
OG0008917	LOC115759118|XP_030555820.1|DNOV	LOC117565330|XP_034100267.1|DALB
OG0008918	LOC115759245|XP_030556004.1|DNOV	LOC117565986|XP_034101290.1|DALB
OG0008919	LOC115765863|XP_030565453.1|DNOV	LOC117564142|XP_034098695.1|DALB
OG0008921	LOC115760058|XP_030557097.1|DNOV	LOC117565947|XP_034101225.1|DALB
OG0008923	LOC115761010|XP_030558480.1|DNOV	LOC117570116|XP_034107470.1|DALB
OG0008924	LOC115762220|XP_030560214.1|DNOV	LOC117569678|XP_034106817.1|DALB
OG0008925	LOC115761095|XP_030558577.1|DNOV	LOC117567092|XP_034102763.1|DALB
OG0008926	LOC115762044|XP_030559981.1|DNOV	LOC117570416|XP_034107933.1|DALB
OG0008927	LOC115770465|XP_030571641.1|DNOV	LOC117567631|XP_034103621.1|DALB
OG0008928	LOC115762497|XP_030560594.1|DNOV	LOC117569447|XP_034106501.1|DALB
OG0008929	LOC115762843|XP_030561081.1|DNOV	LOC117570405|XP_034107920.1|DALB
OG0008930	LOC115761526|XP_030559157.1|DNOV	LOC117573454|XP_034112567.1|DALB
OG0008931	LOC115760828|XP_030558212.1|DNOV	LOC117571546|XP_034109630.1|DALB
OG0008932	LOC115762380|XP_030560420.1|DNOV	LOC117568854|XP_034105625.1|DALB
OG0008933	LOC115762350|XP_030560378.1|DNOV	LOC117569189|XP_034106149.1|DALB
OG0008934	LOC115771039|XP_030572436.1|DNOV	LOC117571423|XP_034109453.1|DALB
OG0008935	LOC115762434|XP_030560491.1|DNOV	LOC117571468|XP_034109512.1|DALB
OG0008936	LOC115764460|XP_030563358.1|DNOV	LOC117571331|XP_034109313.1|DALB
OG0008937	LOC115758188|XP_030554589.1|DNOV	LOC117569203|XP_034106162.1|DALB
OG0008938	LOC115764552|XP_030563533.1|DNOV	LOC117571470|XP_034109514.1|DALB
OG0008939	LOC115766582|XP_030566428.1|DNOV	LOC117568945|XP_034105774.1|DALB
OG0008940	LOC115768745|XP_030569330.1|DNOV	LOC117567656|XP_034103659.1|DALB
OG0008941	LOC115767789|XP_030567980.1|DNOV	LOC117566119|XP_034101487.1|DALB
OG0008942	LOC115767854|XP_030568067.1|DNOV	LOC117572492|XP_034111237.1|DALB
OG0008943	LOC115768976|XP_030569552.1|DNOV	LOC117577558|XP_034118284.1|DALB
OG0008944	LOC115767782|XP_030567971.1|DNOV	LOC117577385|XP_034118188.1|DALB
OG0008945	LOC115768337|XP_030568761.1|DNOV	LOC117570055|XP_034107413.1|DALB
OG0008946	LOC115768480|XP_030568919.1|DNOV	LOC117575179|XP_034115183.1|DALB
OG0008948	LOC115768667|XP_030569207.1|DNOV	LOC117578107|XP_034119178.1|DALB
OG0008949	LOC115769598|XP_030570345.1|DNOV	LOC117567836|XP_034103975.1|DALB
OG0008950	LOC115764243|XP_030563020.1|DNOV	LOC117576602|XP_034117393.1|DALB
OG0008951	LOC115762892|XP_030561127.1|DNOV	LOC117572076|XP_034110555.1|DALB
OG0008952	LOC115767292|XP_030567384.1|DNOV	LOC117570104|XP_034107454.1|DALB
OG0008953	LOC115771414|XP_030572974.1|DNOV	LOC117568206|XP_034104567.1|DALB
OG0008955	LOC115771236|XP_030572697.1|DNOV	LOC117570896|XP_034108690.1|DALB
OG0008956	LOC115771541|XP_030573140.1|DNOV	LOC117571696|XP_034109881.1|DALB
OG0008957	LOC115770041|XP_030570980.1|DNOV, LOC115770390|XP_030571499.1|DNOV	LOC117568368|XP_034104858.1|DALB
OG0008958	LOC115766734|XP_030566559.1|DNOV, LOC115770766|XP_030572041.1|DNOV	LOC117571023|XP_034108874.1|DALB
OG0008959	LOC115770314|XP_030571410.1|DNOV	LOC117569107|XP_034106016.1|DALB
OG0008960	LOC115770371|XP_030571477.1|DNOV	LOC117572464|XP_034111197.1|DALB
OG0008962	LOC115765280|XP_030564629.1|DNOV	LOC117568038|XP_034104278.1|DALB
OG0008963	LOC115767316|XP_030567416.1|DNOV	LOC117572474|XP_034111217.1|DALB
OG0008964	LOC115767088|XP_030567096.1|DNOV, LOC115767095|XP_030567103.1|DNOV	LOC117577834|XP_034118666.1|DALB, LOC117577877|XP_034118726.1|DALB
OG0008965	LOC115763455|XP_030561886.1|DNOV	LOC117563539|XP_034097809.1|DALB
OG0008967	LOC115758505|XP_030555055.1|DNOV	LOC117565060|XP_034099898.1|DALB
OG0008967	LOC115769242|XP_030569819.1|DNOV	LOC117571027|XP_034108877.1|DALB
OG0008968	LOC115759268|XP_030556029.1|DNOV	LOC117564574|XP_034099306.1|DALB
OG0008970	LOC115758646|XP_030555241.1|DNOV	LOC117564369|XP_034098977.1|DALB, LOC117564494|XP_034099199.1|DALB
OG0008971	LOC115762780|XP_030560991.1|DNOV	LOC117571349|XP_034109348.1|DALB
OG0008972	LOC115771234|XP_030572695.1|DNOV	LOC117568413|XP_034104945.1|DALB, LOC117568577|XP_034105196.1|DALB, LOC117568433|XP_034104986.1|DALB
OG0008973	LOC115770349|XP_030571446.1|DNOV	LOC117571373|XP_034109379.1|DALB
OG0008989	LOC115764329|XP_030563139.1|DNOV	LOC117576590|XP_034117371.1|DALB
OG0008990	LOC115769771|XP_030570595.1|DNOV	LOC117571738|XP_034109946.1|DALB
OG0008991	LOC115761925|XP_030559806.1|DNOV	LOC117575950|XP_034116304.1|DALB
OG0008992	LOC115764993|XP_030564189.1|DNOV	LOC117575677|XP_034115856.1|DALB
OG0008993	LOC115767930|XP_030568165.1|DNOV	LOC117568343|XP_034104820.1|DALB
OG0008994	LOC115758519|XP_030555072.1|DNOV	LOC117565963|XP_034101250.1|DALB
OG0008995	LOC115757825|XP_030554108.1|DNOV	LOC117571364|XP_034109366.1|DALB
OG0008996	LOC115767350|XP_030567461.1|DNOV	LOC117574371|XP_034114099.1|DALB
OG0008997	LOC115768351|XP_030568774.1|DNOV	LOC117578006|XP_034118995.1|DALB
OG0008999	LOC115767104|XP_030567111.1|DNOV	LOC117573251|XP_034112214.1|DALB
OG0009000	LOC115768282|XP_030568680.1|DNOV	LOC117565693|XP_034100819.1|DALB, LOC117572587|XP_034111366.1|DALB
OG0009002	LOC115761968|XP_030559870.1|DNOV	LOC117573639|XP_034112840.1|DALB
OG0009003	LOC115768895|XP_030569473.1|DNOV	LOC117571466|XP_034109510.1|DALB
OG0009005	LOC115758447|XP_030554972.1|DNOV	LOC117563329|XP_034097484.1|DALB
OG0009006	LOC115771925|XP_030573684.1|DNOV	LOC117573566|XP_034112744.1|DALB
OG0009007	LOC115770215|XP_030571271.1|DNOV	LOC117569637|XP_034106767.1|DALB
OG0009008	LOC115763693|XP_030562238.1|DNOV	LOC117576191|XP_034116674.1|DALB
OG0009009	LOC115769978|XP_030570899.1|DNOV	LOC117572752|XP_034111727.1|DALB
OG0009010	LOC115767156|XP_030567189.1|DNOV	LOC117569507|XP_034106581.1|DALB
OG0009011	LOC115762772|XP_030560982.1|DNOV	LOC117572112|XP_034110624.1|DALB
OG0009012	LOC115761049|XP_030558524.1|DNOV	LOC117569863|XP_034107087.1|DALB
OG0009013	LOC115767967|XP_030568226.1|DNOV	LOC117577242|XP_034118124.1|DALB
OG0009014	LOC115762929|XP_030561169.1|DNOV	LOC117571645|XP_034109771.1|DALB
OG0009015	LOC115771173|XP_030572616.1|DNOV	LOC117571417|XP_034109448.1|DALB
OG0009016	LOC115769617|XP_030570380.1|DNOV	LOC117568995|XP_034105861.1|DALB
OG0009017	LOC115763507|XP_030561964.1|DNOV	LOC117564666|XP_034099420.1|DALB
OG0009018	LOC115766790|XP_030566669.1|DNOV	LOC117573142|XP_034111969.1|DALB
OG0009019	LOC115766743|XP_030566568.1|DNOV	LOC117573098|XP_034111891.1|DALB
OG0009020	LOC115761382|XP_030558994.1|DNOV	LOC117574029|XP_034113513.1|DALB
OG0009021	LOC115759444|XP_030556225.1|DNOV	LOC117576612|XP_034117407.1|DALB
OG0009022	LOC115761484|XP_030559110.1|DNOV	LOC117575928|XP_034116278.1|DALB
OG0009023	LOC115764934|XP_030564104.1|DNOV	LOC117574962|XP_034114917.1|DALB
OG0009024	LOC115761886|XP_030559749.1|DNOV	LOC117576224|XP_034116726.1|DALB
OG0009025	LOC115771834|XP_030573575.1|DNOV	LOC117573738|XP_034113007.1|DALB
OG0009026	LOC115757660|XP_030553835.1|DNOV	LOC117575280|XP_034115312.1|DALB
OG0009027	LOC115757763|XP_030554051.1|DNOV	LOC117571315|XP_034109285.1|DALB
OG0009028	LOC115769672|XP_030570447.1|DNOV	LOC117569140|XP_034106061.1|DALB
OG0009029	LOC115759201|XP_030555946.1|DNOV	LOC117565381|XP_034100346.1|DALB
OG0009030	LOC115765996|XP_030565623.1|DNOV	LOC117565097|XP_034099946.1|DALB
OG0009031	LOC115761756|XP_030559521.1|DNOV	LOC117575618|XP_034115783.1|DALB
OG0009032	LOC115761757|XP_030559522.1|DNOV	LOC117575620|XP_034115785.1|DALB
OG0009033	LOC115759071|XP_030555761.1|DNOV	LOC117563328|XP_034097483.1|DALB
OG0009034	LOC115763089|XP_030561387.1|DNOV	LOC117564858|XP_034099688.1|DALB
OG0009035	LOC115759335|XP_030556113.1|DNOV	LOC117564250|XP_034098845.1|DALB
OG0009036	LOC115758199|XP_030554604.1|DNOV	LOC117566863|XP_034102350.1|DALB
OG0009037	LOC115759256|XP_030556016.1|DNOV	LOC117564759|XP_034099546.1|DALB
OG0009038	LOC115761608|XP_030559270.1|DNOV	LOC117573624|XP_034112817.1|DALB
OG0009039	LOC115770702|XP_030571956.1|DNOV	LOC117575160|XP_034115154.1|DALB
OG0009040	LOC115758262|XP_030554680.1|DNOV	LOC117566752|XP_034102187.1|DALB
OG0009041	LOC115764731|XP_030563802.1|DNOV	LOC117573864|XP_034113227.1|DALB
OG0009042	LOC115765511|XP_030564989.1|DNOV	LOC117563601|XP_034097884.1|DALB
OG0009043	LOC115763375|XP_030561769.1|DNOV	LOC117564624|XP_034099371.1|DALB
OG0009044	LOC115758429|XP_030554945.1|DNOV	LOC117563264|XP_034097383.1|DALB
OG0009045	LOC115763810|XP_030562421.1|DNOV	LOC117574850|XP_034114740.1|DALB
OG0009046	LOC115770348|XP_030571449.1|DNOV	LOC117567068|XP_034102702.1|DALB
OG0009047	LOC115762136|XP_030560105.1|DNOV	LOC117566818|XP_034102270.1|DALB
OG0009048	LOC115769204|XP_030569771.1|DNOV	LOC117564683|XP_034099449.1|DALB
OG0009049	LOC115770805|XP_030572088.1|DNOV	LOC117574885|XP_034114808.1|DALB
OG0009050	LOC115769306|XP_030569895.1|DNOV	LOC117565746|XP_034100884.1|DALB
OG0009051	LOC115766539|XP_030566367.1|DNOV	LOC117572746|XP_034111714.1|DALB
OG0009052	LOC115764633|XP_030563662.1|DNOV	LOC117575641|XP_034115811.1|DALB
OG0009053	LOC115770851|XP_030572148.1|DNOV	LOC117576375|XP_034116961.1|DALB
OG0009054	LOC115761924|XP_030559802.1|DNOV	LOC117575039|XP_034115011.1|DALB
OG0009055	LOC115763613|XP_030562101.1|DNOV	LOC117566032|XP_034101368.1|DALB
OG0009056	LOC115759970|XP_030556981.1|DNOV	LOC117563304|XP_034097443.1|DALB
OG0009057	LOC115768101|XP_030568454.1|DNOV	LOC117566856|XP_034102340.1|DALB
OG0009058	LOC115766724|XP_030566539.1|DNOV	LOC117573078|XP_034111849.1|DALB
OG0009059	LOC115769896|XP_030570772.1|DNOV	LOC117568786|XP_034105515.1|DALB
OG0009060	LOC115761573|XP_030559220.1|DNOV	LOC117576918|XP_034117950.1|DALB
OG0009061	LOC115757794|XP_030554067.1|DNOV	LOC117567903|XP_034104067.1|DALB
OG0009062	LOC115762509|XP_030560612.1|DNOV	LOC117572212|XP_034110775.1|DALB
OG0009063	LOC115767701|XP_030567854.1|DNOV	LOC117564030|XP_034098524.1|DALB
OG0009064	LOC115769036|XP_030569638.1|DNOV	LOC117568729|XP_034105439.1|DALB
OG0009065	LOC115761357|XP_030558964.1|DNOV	LOC117573897|XP_034113296.1|DALB
OG0009066	LOC115762596|XP_030560748.1|DNOV	LOC117571912|XP_034110281.1|DALB
OG0009067	LOC115770026|XP_030570942.1|DNOV	LOC117566951|XP_034102474.1|DALB
OG0009068	LOC115760193|XP_030557287.1|DNOV	LOC117571296|XP_034109258.1|DALB
OG0009069	LOC115758583|XP_030555161.1|DNOV	LOC117565460|XP_034100454.1|DALB
OG0009070	LOC115758282|XP_030554705.1|DNOV	LOC117569130|XP_034106041.1|DALB
OG0009071	LOC115763632|XP_030562120.1|DNOV	LOC117575659|XP_034115838.1|DALB, LOC117575658|XP_034115837.1|DALB
OG0009072	LOC115761475|XP_030559102.1|DNOV	LOC117576177|XP_034116652.1|DALB
