Orthogroup	DNOV.longest_only	DERE.longest_only
OG0009523	LOC115760645|XP_030557967.1|DNOV	LOC6548245|XP_001975194.1|DERE
OG0009524	LOC115766860|XP_030566820.1|DNOV	LOC6548658|XP_001975380.1|DERE
OG0009525	LOC115762238|XP_030560240.1|DNOV	LOC6547148|XP_001976123.1|DERE
OG0009526	LOC115762242|XP_030560245.1|DNOV	LOC6547149|XP_001976124.1|DERE
OG0009527	LOC115761032|XP_030558505.1|DNOV	LOC6547021|XP_001974663.1|DERE
OG0009528	LOC115761048|XP_030558523.1|DNOV	LOC6548080|XP_001975171.1|DERE
OG0009529	LOC115769976|XP_030570922.1|DNOV	LOC6548148|XP_001975222.1|DERE
OG0009530	LOC115758049|XP_030554423.1|DNOV	LOC6549506|XP_001975728.1|DERE
OG0009531	LOC115758275|XP_030554698.1|DNOV	LOC6547063|XP_001976021.2|DERE
OG0009532	LOC115761126|XP_030558646.1|DNOV	LOC6547987|XP_001975133.2|DERE
OG0009533	LOC115766601|XP_030566446.1|DNOV	LOC6547447|XP_001974860.1|DERE
OG0009534	LOC115766614|XP_030566465.1|DNOV	LOC6547264|XP_001974871.1|DERE
OG0009535	LOC115766519|XP_030566345.1|DNOV	LOC6547444|XP_001976380.1|DERE
OG0009536	LOC115761950|XP_030559849.1|DNOV	LOC6553843|XP_001980482.2|DERE
OG0009537	LOC115761913|XP_030559790.1|DNOV, LOC115761915|XP_030559793.1|DNOV	LOC6552036|XP_001980681.2|DERE
OG0009538	LOC115761854|XP_030559701.1|DNOV	LOC6554851|XP_015009113.1|DERE
OG0009539	LOC115763774|XP_030562353.1|DNOV	LOC6553506|XP_026831645.1|DERE
OG0009540	LOC115765071|XP_030564306.1|DNOV	LOC26526171|XP_015009368.1|DERE
OG0009542	LOC115771989|XP_030573770.1|DNOV	LOC6555151|XP_001981162.2|DERE
OG0009543	LOC115764828|XP_030563937.1|DNOV	LOC6554501|XP_001981735.1|DERE
OG0009545	LOC115761564|XP_030559209.1|DNOV, LOC115764344|XP_030563159.1|DNOV, LOC115767540|XP_030567678.1|DNOV	LOC26527114|XP_015009425.1|DERE
OG0009546	LOC115769031|XP_030569599.1|DNOV, LOC115764741|XP_030563817.1|DNOV	LOC6553382|XP_001980199.2|DERE
OG0009560	LOC115765373|XP_030564755.1|DNOV	LOC6550316|XP_001977904.1|DERE
OG0009562	LOC115763222|XP_030561556.1|DNOV	LOC6548881|XP_001974123.1|DERE
OG0009563	LOC115768859|XP_030569426.1|DNOV	LOC6545384|XP_001972591.2|DERE
OG0009564	LOC115766274|XP_030565999.1|DNOV	LOC26526196|XP_026837563.1|DERE
OG0009565	LOC115771152|XP_030572584.1|DNOV	LOC6545649|XP_026832920.1|DERE
OG0009567	LOC115764215|XP_030562986.1|DNOV	LOC26526227|XP_015010458.2|DERE
OG0009569	LOC115766339|XP_030566091.1|DNOV	LOC6550122|XP_001977703.2|DERE
OG0009570	LOC115763822|XP_030562432.1|DNOV	LOC6553941|XP_001979467.1|DERE
OG0009571	LOC115764714|XP_030563773.1|DNOV	LOC6551812|XP_001980581.1|DERE
OG0009572	LOC115768268|XP_030568661.1|DNOV	LOC6551507|XP_001978578.1|DERE
OG0009573	LOC115767610|XP_030567768.1|DNOV	LOC6551041|XP_001978308.1|DERE
OG0009574	LOC115768825|XP_030569382.1|DNOV	LOC6551199|XP_026838173.1|DERE
OG0009575	LOC115762349|XP_030560377.1|DNOV	LOC6547138|XP_001976113.1|DERE
OG0009576	LOC115764038|XP_030562734.1|DNOV	LOC6552723|XP_001979052.1|DERE
OG0009577	LOC115759298|XP_030556061.1|DNOV	LOC6542941|XP_001968856.1|DERE
OG0009578	LOC115763603|XP_030562090.1|DNOV	LOC6549200|XP_026836474.1|DERE
OG0009579	LOC115766311|XP_030566054.1|DNOV	LOC6549871|XP_001978652.1|DERE
OG0009580	LOC115762469|XP_030560546.1|DNOV	LOC6541045|XP_001970356.1|DERE
OG0009581	LOC115769179|XP_030569743.1|DNOV	LOC6542283|XP_001969020.1|DERE
OG0009582	LOC115771161|XP_030572594.1|DNOV	LOC6544091|XP_026833646.1|DERE
OG0009583	LOC115771343|XP_030572874.1|DNOV	LOC6549697|XP_001977439.1|DERE
OG0009584	LOC115765174|XP_030564454.1|DNOV	LOC6550543|XP_001977975.1|DERE
OG0009586	LOC115769702|XP_030570489.1|DNOV	LOC6544090|XP_001972995.1|DERE
OG0009587	LOC115771649|XP_030573355.1|DNOV	LOC6547475|XP_001976271.1|DERE
OG0009589	LOC115771194|XP_030572650.1|DNOV	LOC26527060|XP_015014387.1|DERE
OG0009590	LOC115771119|XP_030572543.1|DNOV	LOC6543873|XP_001971508.1|DERE
OG0009591	LOC115766180|XP_030565882.1|DNOV	LOC6552429|XP_001980885.1|DERE
OG0009592	LOC115759449|XP_030556236.1|DNOV	LOC26526908|XP_015010538.1|DERE
OG0009593	LOC115759533|XP_030556343.1|DNOV	LOC6554082|XP_001979520.1|DERE
OG0009594	LOC115770950|XP_030572271.1|DNOV	LOC6554817|XP_001981798.1|DERE
OG0009595	LOC115761507|XP_030559135.1|DNOV	LOC6553295|XP_001979188.1|DERE
OG0009596	LOC115761415|XP_030559032.1|DNOV	LOC6553216|XP_001979218.1|DERE
OG0009597	LOC115761513|XP_030559142.1|DNOV	LOC6553227|XP_001979221.1|DERE
OG0009598	LOC115761377|XP_030558988.1|DNOV	LOC6553229|XP_001979223.2|DERE
OG0009599	LOC115765749|XP_030565271.1|DNOV	LOC6551922|XP_001980620.1|DERE
OG0009600	LOC115770753|XP_030572025.1|DNOV	LOC6553217|XP_001980142.1|DERE
OG0009601	LOC115770859|XP_030572155.1|DNOV	LOC6554650|XP_001981974.1|DERE
OG0009602	LOC115764692|XP_030563746.1|DNOV	LOC6554502|XP_001981736.2|DERE
OG0009603	LOC115759468|XP_030556261.1|DNOV	LOC6552439|XP_026831643.1|DERE
OG0009604	LOC115768881|XP_030569451.1|DNOV	LOC6550167|XP_001977605.1|DERE
OG0009605	LOC115765600|XP_030565113.1|DNOV	LOC6554412|XP_001981708.1|DERE
OG0009606	LOC115765709|XP_030565229.1|DNOV	LOC6554454|XP_001981713.1|DERE
OG0009607	LOC115765743|XP_030565267.1|DNOV	LOC6554455|XP_001981714.1|DERE
OG0009608	LOC115770742|XP_030572003.1|DNOV	LOC6554791|XP_001981988.1|DERE
OG0009609	LOC115770963|XP_030572293.1|DNOV	LOC6553318|XP_001980162.2|DERE
OG0009610	LOC115759475|XP_030556269.1|DNOV	LOC6554043|XP_001979528.1|DERE
OG0009611	LOC115759643|XP_030556492.1|DNOV	LOC6554044|XP_001979529.2|DERE
OG0009612	LOC115763812|XP_030562422.1|DNOV	LOC6553507|XP_001979353.1|DERE
OG0009613	LOC115763090|XP_030561388.1|DNOV	LOC6547474|XP_001976270.1|DERE
OG0009614	LOC115764833|XP_030563941.1|DNOV	LOC6552609|XP_001979889.1|DERE
OG0009615	LOC115771635|XP_030573294.1|DNOV	LOC6555080|XP_026839831.1|DERE
OG0009616	LOC115772093|XP_030573914.1|DNOV	LOC6555044|XP_001981614.1|DERE
OG0009617	LOC115761249|XP_030558814.1|DNOV	LOC6551840|XP_026832050.1|DERE
OG0009618	LOC115768467|XP_030568898.1|DNOV, LOC115769109|XP_030569679.1|DNOV, LOC115768466|XP_030568897.1|DNOV, LOC115768469|XP_030568902.1|DNOV	LOC26526488|XP_026839372.1|DERE
OG0009619	LOC115771707|XP_030573386.1|DNOV	LOC6555193|XP_001982289.1|DERE
OG0009620	LOC115764954|XP_030564135.1|DNOV	LOC6552907|XP_001980990.1|DERE
OG0009621	LOC115764931|XP_030564101.1|DNOV	LOC6552919|XP_001980992.1|DERE
OG0009622	LOC115764055|XP_030562762.1|DNOV	LOC6554086|XP_001979598.1|DERE
OG0009623	LOC115761591|XP_030559246.1|DNOV, LOC115767081|XP_030567091.1|DNOV	LOC6553730|XP_001980399.1|DERE
OG0009624	LOC115771727|XP_030573411.1|DNOV	LOC6555024|XP_026836111.1|DERE
OG0009625	LOC115759638|XP_030556486.1|DNOV	LOC6555247|XP_001981192.1|DERE
OG0009626	LOC115768640|XP_030569172.1|DNOV	LOC6554875|XP_001982213.1|DERE
OG0009627	LOC115768641|XP_030569173.1|DNOV	LOC6554901|XP_001982212.3|DERE
OG0009628	LOC115761204|XP_030558748.1|DNOV	LOC6554880|XP_001982218.1|DERE
OG0009629	LOC115761551|XP_030559193.1|DNOV	LOC6552328|XP_026831622.1|DERE
OG0009630	LOC115761404|XP_030559022.1|DNOV	LOC6552332|XP_001979791.1|DERE
OG0009631	LOC115761549|XP_030559190.1|DNOV	LOC6553662|XP_001980342.1|DERE
OG0009632	LOC115766332|XP_030566083.1|DNOV	LOC6551418|XP_001977144.1|DERE
OG0009633	LOC115759276|XP_030556042.1|DNOV	LOC6549060|XP_001975582.1|DERE
OG0009634	LOC115771719|XP_030573402.1|DNOV	LOC6554745|XP_001981088.1|DERE
OG0009635	LOC115764791|XP_030563894.1|DNOV	LOC6552692|XP_001979880.3|DERE
OG0009636	LOC115770146|XP_030571156.1|DNOV	LOC6546078|XP_001973497.1|DERE
OG0009637	LOC115761763|XP_030559530.1|DNOV	LOC6554146|XP_015008961.1|DERE
OG0009638	LOC115759656|XP_030556505.1|DNOV	LOC6551788|XP_001979613.1|DERE
OG0009639	LOC115765686|XP_030565204.1|DNOV	LOC6552987|XP_001979116.1|DERE
OG0009640	LOC115764049|XP_030562750.1|DNOV	LOC6555398|XP_001981648.1|DERE
OG0009641	LOC115761596|XP_030559254.1|DNOV	LOC6555263|XP_001982304.1|DERE
OG0009642	LOC115761553|XP_030559196.1|DNOV	LOC6555265|XP_001982306.1|DERE
OG0009643	LOC115771705|XP_030573385.1|DNOV	LOC6552619|XP_001979865.1|DERE
OG0009644	LOC115771715|XP_030573395.1|DNOV	LOC6554170|XP_026837863.1|DERE
OG0009645	LOC115757661|XP_030553837.1|DNOV	LOC6554345|XP_001982109.1|DERE
OG0009646	LOC115759599|XP_030556430.1|DNOV	LOC6555228|XP_001981184.1|DERE
OG0009647	LOC115759639|XP_030556487.1|DNOV	LOC6555246|XP_001981191.3|DERE
OG0009648	LOC115764198|XP_030562946.1|DNOV	LOC6552801|XP_001979029.1|DERE
OG0009649	LOC115757710|XP_030553928.1|DNOV	LOC6555096|XP_001981423.1|DERE
OG0009650	LOC115760191|XP_030557281.1|DNOV	LOC6547677|XP_026836483.1|DERE
OG0009651	LOC115759687|XP_030556540.1|DNOV	LOC26526425|XP_015015504.1|DERE
OG0009652	LOC115759824|XP_030556775.1|DNOV	LOC6542610|XP_001968577.1|DERE
OG0009653	LOC115759920|XP_030556915.1|DNOV	LOC6543104|XP_001968609.1|DERE
OG0009654	LOC115760212|XP_030557321.1|DNOV	LOC6542062|XP_001968608.2|DERE
OG0009655	LOC115759950|XP_030556952.1|DNOV	LOC6541339|XP_026834243.1|DERE
OG0009656	LOC115758944|XP_030555604.1|DNOV	LOC6541679|XP_001970250.1|DERE
OG0009657	LOC115758868|XP_030555520.1|DNOV	LOC6541443|XP_001968413.2|DERE
OG0009658	LOC115758669|XP_030555272.1|DNOV	LOC6542205|XP_026834812.1|DERE
OG0009659	LOC115768542|XP_030569008.1|DNOV	LOC6543517|XP_001968717.1|DERE
OG0009660	LOC115759897|XP_030556873.1|DNOV	LOC6540850|XP_001968378.1|DERE
OG0009662	LOC115758440|XP_030554955.1|DNOV	LOC6555985|XP_026834375.1|DERE
OG0009663	LOC115758929|XP_030555587.1|DNOV	LOC6543366|XP_015015272.1|DERE
OG0009664	LOC115763429|XP_030561849.1|DNOV	LOC6543088|XP_001968455.1|DERE
OG0009665	LOC115765987|XP_030565611.1|DNOV	LOC6542837|XP_001968234.3|DERE
OG0009666	LOC115758656|XP_030555255.1|DNOV	LOC6547230|XP_015012585.1|DERE
OG0009667	LOC115762985|XP_030561227.1|DNOV	LOC6548891|XP_001974133.1|DERE
OG0009668	LOC115758808|XP_030555446.1|DNOV	LOC6548744|XP_001974101.1|DERE
OG0009669	LOC115765886|XP_030565487.1|DNOV	LOC6549296|XP_026836302.1|DERE
OG0009670	LOC115758566|XP_030555135.1|DNOV	LOC6540654|XP_026834130.1|DERE
OG0009671	LOC115760018|XP_030557040.1|DNOV	LOC6549238|XP_001974345.1|DERE
OG0009672	LOC115760025|XP_030557047.1|DNOV	LOC6543064|XP_001969312.1|DERE
OG0009673	LOC115759967|XP_030556975.1|DNOV	LOC6541327|XP_001969314.1|DERE
OG0009674	LOC115759221|XP_030555976.1|DNOV	LOC6548939|XP_015012043.1|DERE
OG0009675	LOC115763383|XP_030561783.1|DNOV	LOC6542247|XP_001968951.1|DERE
OG0009676	LOC115758778|XP_030555404.1|DNOV	LOC6548364|XP_001973967.1|DERE
OG0009677	LOC115763493|XP_030561944.1|DNOV	LOC6542165|XP_001969205.1|DERE
OG0009678	LOC115763074|XP_030561369.1|DNOV	LOC6548905|XP_001974044.1|DERE, LOC6549655|XP_001978704.1|DERE
OG0009679	LOC115759036|XP_030555718.1|DNOV	LOC6542928|XP_001968847.1|DERE
OG0009680	LOC115758769|XP_030555393.1|DNOV	LOC6540794|XP_001969599.1|DERE
OG0009681	LOC115760947|XP_030558389.1|DNOV	LOC6547810|XP_026836780.1|DERE
OG0009682	LOC115762325|XP_030560352.1|DNOV	LOC6547637|XP_026836031.1|DERE
OG0009683	LOC115762141|XP_030560112.1|DNOV	LOC6541687|XP_001970687.1|DERE
OG0009684	LOC115762208|XP_030560194.1|DNOV	LOC6541263|XP_001970686.1|DERE
OG0009685	LOC115762218|XP_030560212.1|DNOV	LOC6541577|XP_026834594.1|DERE
OG0009686	LOC115763675|XP_030562210.1|DNOV	LOC6546952|XP_026836879.1|DERE
OG0009687	LOC115758577|XP_030555157.1|DNOV	LOC6546965|XP_001974607.1|DERE
OG0009688	LOC115760999|XP_030558473.1|DNOV	LOC6547192|XP_001974739.1|DERE
OG0009689	LOC115760656|XP_030557983.1|DNOV	LOC6547161|XP_026836360.1|DERE
OG0009690	LOC115757831|XP_030554124.1|DNOV	LOC6549558|XP_001975646.1|DERE
OG0009691	LOC115763901|XP_030562550.1|DNOV	LOC6547672|XP_001975027.2|DERE
OG0009692	LOC115766949|XP_030566935.1|DNOV	LOC6548660|XP_001975382.3|DERE
OG0009693	LOC115762500|XP_030560596.1|DNOV	LOC6546587|XP_026837028.1|DERE
OG0009694	LOC115762087|XP_030560042.1|DNOV	LOC6547250|XP_001976136.1|DERE
OG0009695	LOC115762418|XP_030560469.1|DNOV	LOC6548579|XP_026836353.1|DERE
OG0009696	LOC115760549|XP_030557806.1|DNOV	LOC26526886|XP_015015570.1|DERE
OG0009697	LOC115758737|XP_030555347.1|DNOV	LOC113563945|XP_026833588.1|DERE
OG0009698	LOC115762519|XP_030560638.1|DNOV	LOC6542799|XP_026834968.1|DERE
OG0009699	LOC115762477|XP_030560557.1|DNOV	LOC6547271|XP_015012533.1|DERE
OG0009700	LOC115760517|XP_030557744.1|DNOV	LOC6548567|XP_001976639.1|DERE
OG0009701	LOC115759408|XP_030556159.1|DNOV	LOC6554191|XP_026831714.1|DERE
OG0009703	LOC115758390|XP_030554853.1|DNOV	LOC6540910|XP_001968145.1|DERE
OG0009704	LOC115760459|XP_030557648.1|DNOV	LOC6542378|XP_001970533.1|DERE
OG0009705	LOC115760495|XP_030557706.1|DNOV	LOC6546546|XP_001975911.1|DERE
OG0009706	LOC115760675|XP_030558002.1|DNOV	LOC6546806|XP_001975916.1|DERE
OG0009707	LOC115759543|XP_030556358.1|DNOV	LOC6552272|XP_001980752.1|DERE
OG0009708	LOC115762496|XP_030560593.1|DNOV	LOC6541129|XP_001970681.1|DERE
OG0009709	LOC115762492|XP_030560589.1|DNOV	LOC6541073|XP_001970678.1|DERE
OG0009710	LOC115762491|XP_030560588.1|DNOV	LOC6541475|XP_001970677.1|DERE
OG0009711	LOC115762039|XP_030559965.1|DNOV	LOC6542050|XP_001970662.1|DERE
OG0009712	LOC115762852|XP_030561088.1|DNOV	LOC6544964|XP_001973231.2|DERE
OG0009713	LOC115764500|XP_030563449.1|DNOV	LOC6543236|XP_001970408.2|DERE
OG0009714	LOC115758290|XP_030554715.1|DNOV	LOC6549517|XP_001975699.1|DERE
OG0009715	LOC115762646|XP_030560815.1|DNOV	LOC6547945|XP_026835691.1|DERE
OG0009716	LOC115759825|XP_030556779.1|DNOV	LOC6541064|XP_026835344.1|DERE
OG0009717	LOC115764545|XP_030563519.1|DNOV	LOC6547201|XP_001974787.1|DERE
OG0009718	LOC115757912|XP_030554227.1|DNOV	LOC6549161|XP_001975721.3|DERE
OG0009719	LOC115757882|XP_030554182.1|DNOV	LOC6548095|XP_001976601.1|DERE
OG0009720	LOC115766624|XP_030566477.1|DNOV	LOC6548309|XP_001975322.1|DERE
OG0009721	LOC115758074|XP_030554448.1|DNOV	LOC6546845|XP_001975947.2|DERE
OG0009723	LOC115766927|XP_030566873.1|DNOV	LOC6544209|XP_026832645.1|DERE
OG0009724	LOC115762863|XP_030561135.1|DNOV	LOC6547820|XP_001975007.1|DERE
OG0009725	LOC115760704|XP_030558029.1|DNOV	LOC6548088|XP_026836824.1|DERE
OG0009726	LOC115765684|XP_030565202.1|DNOV	LOC6552474|XP_001979832.1|DERE
OG0009727	LOC115764530|XP_030563488.1|DNOV	LOC6549182|XP_001975742.1|DERE
OG0009728	LOC115767425|XP_030567561.1|DNOV	LOC6547571|XP_001974848.2|DERE
OG0009729	LOC115767466|XP_030567630.1|DNOV	LOC6547570|XP_001974847.1|DERE
OG0009730	LOC115768481|XP_030568920.1|DNOV	LOC6551700|XP_001977161.2|DERE
OG0009731	LOC115758172|XP_030554572.1|DNOV	LOC6546994|XP_001976036.2|DERE
OG0009732	LOC115771286|XP_030572771.1|DNOV	LOC6542241|XP_001970464.1|DERE
OG0009733	LOC115766999|XP_030566981.1|DNOV	LOC6551622|XP_001977125.1|DERE
OG0009734	LOC115768508|XP_030568955.1|DNOV	LOC6551656|XP_001978570.2|DERE
OG0009735	LOC115765957|XP_030565568.1|DNOV	LOC6544801|XP_001971520.1|DERE
OG0009736	LOC115768034|XP_030568317.1|DNOV	LOC6551491|XP_026837531.1|DERE
OG0009737	LOC115761428|XP_030559050.1|DNOV	LOC6553660|XP_001980309.1|DERE
OG0009738	LOC115767034|XP_030567021.1|DNOV	LOC6550159|XP_001977669.1|DERE
OG0009739	LOC115767037|XP_030567026.1|DNOV	LOC6550161|XP_001977671.2|DERE
OG0009740	LOC115767314|XP_030567414.1|DNOV	LOC6551405|XP_001977224.1|DERE
OG0009741	LOC115763004|XP_030561254.1|DNOV	LOC6541853|XP_001969292.1|DERE
OG0009742	LOC115765102|XP_030564347.1|DNOV	LOC113564483|XP_026837406.1|DERE
OG0009743	LOC115766451|XP_030566243.1|DNOV	LOC6550078|XP_026837752.1|DERE
OG0009744	LOC115769056|XP_030569629.1|DNOV	LOC6550839|XP_015011011.1|DERE
OG0009746	LOC115767762|XP_030567944.1|DNOV	LOC6545569|XP_001972672.1|DERE
OG0009747	LOC115768506|XP_030568952.1|DNOV	LOC6542527|XP_001968332.1|DERE
OG0009748	LOC115765144|XP_030564407.1|DNOV	LOC6550356|XP_001977762.1|DERE
OG0009749	LOC115766953|XP_030566903.1|DNOV	LOC6546352|XP_026833070.1|DERE
OG0009750	LOC115769681|XP_030570459.1|DNOV	LOC6546477|XP_001971246.1|DERE
OG0009751	LOC115764410|XP_030563268.1|DNOV	LOC6549798|XP_001977321.1|DERE
OG0009752	LOC115768030|XP_030568312.1|DNOV	LOC6555524|XP_001982633.1|DERE
OG0009753	LOC115768027|XP_030568307.1|DNOV	LOC6555507|XP_001982632.1|DERE
OG0009754	LOC115762416|XP_030560468.1|DNOV	LOC26526149|XP_015012751.1|DERE
OG0009755	LOC115767861|XP_030568079.1|DNOV	LOC6550540|XP_001977965.1|DERE
OG0009756	LOC115765316|XP_030564676.1|DNOV	LOC6551450|XP_001977275.1|DERE
OG0009757	LOC115764494|XP_030563442.1|DNOV	LOC6548423|XP_001976731.1|DERE
OG0009758	LOC115764199|XP_030562947.1|DNOV	LOC6554959|XP_001981379.1|DERE
OG0009760	LOC115767001|XP_030566983.1|DNOV	LOC6555698|XP_026838922.1|DERE
OG0009761	LOC115767020|XP_030567005.1|DNOV	LOC6555692|XP_001982469.1|DERE
OG0009762	LOC115766906|XP_030566844.1|DNOV	LOC6555601|XP_001982653.1|DERE
OG0009763	LOC115771193|XP_030572648.1|DNOV	LOC6545417|XP_001971161.1|DERE
OG0009764	LOC115769485|XP_030570163.1|DNOV	LOC6544089|XP_001972994.1|DERE
OG0009765	LOC115762939|XP_030561179.1|DNOV	LOC6543859|XP_001971086.1|DERE
OG0009766	LOC115762692|XP_030560874.1|DNOV	LOC6545190|XP_001972078.1|DERE
OG0009767	LOC115762876|XP_030561110.1|DNOV	LOC6545121|XP_026833259.1|DERE
OG0009768	LOC115766948|XP_030566896.1|DNOV	LOC6546040|XP_001971728.1|DERE
OG0009769	LOC115762657|XP_030560824.1|DNOV	LOC6545054|XP_001971561.1|DERE
OG0009770	LOC115771210|XP_030572669.1|DNOV	LOC6544056|XP_001971425.1|DERE
OG0009771	LOC115760021|XP_030557043.1|DNOV	LOC6544831|XP_001970989.1|DERE
OG0009772	LOC115765839|XP_030565427.1|DNOV	LOC6545695|XP_001971130.1|DERE
OG0009773	LOC115769644|XP_030570414.1|DNOV	LOC6544018|XP_001973018.1|DERE
OG0009774	LOC115771214|XP_030572674.1|DNOV	LOC6543662|XP_001972961.2|DERE
OG0009775	LOC115770159|XP_030571178.1|DNOV	LOC6544121|XP_001971415.2|DERE
OG0009776	LOC115769581|XP_030570317.1|DNOV	LOC6546085|XP_001972251.1|DERE
OG0009777	LOC115770254|XP_030571329.1|DNOV	LOC6546129|XP_026833168.1|DERE
OG0009778	LOC115771108|XP_030572528.1|DNOV	LOC6546134|XP_001971300.1|DERE
OG0009779	LOC115767669|XP_030567818.1|DNOV	LOC6545098|XP_015013257.1|DERE
OG0009780	LOC115767667|XP_030567815.1|DNOV	LOC6545100|XP_026833468.1|DERE
OG0009781	LOC115769461|XP_030570134.1|DNOV	LOC6543591|XP_026832614.1|DERE
OG0009782	LOC115759297|XP_030556060.1|DNOV	LOC6545410|XP_001971709.1|DERE
OG0009783	LOC115769532|XP_030570234.1|DNOV	LOC6545224|XP_001971058.1|DERE
OG0009784	LOC115768087|XP_030568422.1|DNOV	LOC6546495|XP_001971281.2|DERE
OG0009785	LOC115769547|XP_030570250.1|DNOV	LOC6543727|XP_026832981.1|DERE
OG0009786	LOC115770135|XP_030571138.1|DNOV	LOC6545592|XP_001972149.1|DERE
OG0009787	LOC115770139|XP_030571144.1|DNOV	LOC6545618|XP_026832621.1|DERE
OG0009788	LOC115769563|XP_030570275.1|DNOV	LOC6546478|XP_001971247.1|DERE
OG0009789	LOC115769568|XP_030570284.1|DNOV	LOC6543745|XP_001971704.1|DERE
OG0009790	LOC115759402|XP_030556154.1|DNOV	LOC6548286|XP_001975112.1|DERE
OG0009791	LOC115771216|XP_030572676.1|DNOV	LOC6545392|XP_001971622.1|DERE
OG0009792	LOC115769750|XP_030570552.1|DNOV	LOC6545808|XP_001971647.1|DERE
OG0009793	LOC115762951|XP_030561200.1|DNOV	LOC6545426|XP_001971012.1|DERE
OG0009794	LOC115770657|XP_030571883.1|DNOV	LOC6554816|XP_026831861.1|DERE
OG0009795	LOC115764264|XP_030563046.1|DNOV	LOC6550261|XP_001977712.1|DERE
OG0009796	LOC115770347|XP_030571445.1|DNOV	LOC6543784|XP_026832676.1|DERE
OG0009797	LOC115769839|XP_030570673.1|DNOV	LOC6543834|XP_001971406.1|DERE
OG0009798	LOC115769740|XP_030570541.1|DNOV	LOC6543835|XP_001971407.3|DERE
OG0009799	LOC115762811|XP_030561029.1|DNOV	LOC6546403|XP_001973548.1|DERE
OG0009800	LOC115771380|XP_030572925.1|DNOV	LOC6543897|XP_001973648.1|DERE
OG0009801	LOC115767130|XP_030567152.1|DNOV	LOC6546255|XP_001971767.1|DERE
OG0009802	LOC115767169|XP_030567212.1|DNOV	LOC6546257|XP_026833279.1|DERE
OG0009803	LOC115762845|XP_030561080.1|DNOV	LOC6545316|XP_001973242.1|DERE
OG0009804	LOC115762858|XP_030561094.1|DNOV	LOC6545044|XP_001973226.1|DERE
OG0009805	LOC115762751|XP_030560949.1|DNOV	LOC6545043|XP_001973225.1|DERE
OG0009806	LOC115762901|XP_030561137.1|DNOV	LOC6545041|XP_001973223.1|DERE
OG0009807	LOC115762808|XP_030561026.1|DNOV	LOC6544740|XP_001973202.1|DERE
OG0009808	LOC115769352|XP_030569981.1|DNOV	LOC26526380|XP_026832946.1|DERE
OG0009809	LOC115769746|XP_030570547.1|DNOV	LOC6544766|XP_001971496.1|DERE
OG0009810	LOC115767890|XP_030568119.1|DNOV	LOC6543599|XP_001973601.1|DERE
OG0009811	LOC115767846|XP_030568060.1|DNOV	LOC6543598|XP_001973600.2|DERE
OG0009812	LOC115770879|XP_030572177.1|DNOV	LOC6544799|XP_001971518.1|DERE
OG0009813	LOC115769332|XP_030569953.1|DNOV	LOC6545506|XP_001973346.2|DERE
OG0009814	LOC115771302|XP_030572800.1|DNOV	LOC6544281|XP_001971978.1|DERE
OG0009815	LOC115771533|XP_030573131.1|DNOV	LOC6545350|XP_001973290.1|DERE
OG0009816	LOC115770185|XP_030571206.1|DNOV	LOC6545598|XP_026832585.1|DERE
OG0009817	LOC115770043|XP_030570984.1|DNOV	LOC6545597|XP_001972709.2|DERE
OG0009818	LOC115769437|XP_030570104.1|DNOV	LOC6544960|XP_001972640.1|DERE
OG0009819	LOC115769435|XP_030570103.1|DNOV	LOC6544961|XP_001972641.1|DERE
OG0009820	LOC115769434|XP_030570102.1|DNOV	LOC6544962|XP_001972642.1|DERE
OG0009821	LOC115757655|XP_030557685.1|DNOV, LOC115770145|XP_030571154.1|DNOV	LOC6546293|XP_001973525.3|DERE
OG0009822	LOC115769741|XP_030570544.1|DNOV	LOC6546247|XP_001972854.1|DERE
OG0009823	LOC115765181|XP_030564465.1|DNOV	LOC26526900|XP_015014356.1|DERE
OG0009824	LOC115767671|XP_030567826.1|DNOV	LOC6544240|XP_001972363.1|DERE
OG0009825	LOC115771451|XP_030573026.1|DNOV	LOC6544821|XP_001972657.1|DERE
OG0009826	LOC115770512|XP_030571672.1|DNOV	LOC6544141|XP_001973735.1|DERE
OG0009827	LOC115770514|XP_030571675.1|DNOV	LOC6544140|XP_001973734.1|DERE
OG0009828	LOC115765983|XP_030565608.1|DNOV	LOC6544178|XP_001972375.1|DERE
OG0009829	LOC115771409|XP_030572969.1|DNOV	LOC6544885|XP_001973149.1|DERE
OG0009830	LOC115767134|XP_030567159.1|DNOV	LOC6544127|XP_001973679.1|DERE
OG0009831	LOC115768520|XP_030568974.1|DNOV	LOC6544131|XP_001973683.1|DERE
OG0009832	LOC115770015|XP_030570930.1|DNOV	LOC6544132|XP_001973684.3|DERE
OG0009833	LOC115768821|XP_030569383.1|DNOV	LOC26526970|XP_015014372.1|DERE
OG0009834	LOC115761851|XP_030559697.1|DNOV	LOC6549130|XP_026835769.1|DERE
OG0009835	LOC115763087|XP_030561385.1|DNOV	LOC6548091|XP_001975207.1|DERE
OG0009836	LOC115766207|XP_030565919.1|DNOV	LOC6553963|XP_001979558.1|DERE
OG0009837	LOC115765075|XP_030564311.1|DNOV	LOC6552412|XP_001979810.2|DERE
OG0009838	LOC115760040|XP_030557068.1|DNOV	LOC6549434|XP_001974405.1|DERE
OG0009839	LOC115764694|XP_030563752.1|DNOV	LOC26526364|XP_015015496.1|DERE
