Orthogroup	DANA.longest_only	DSAN.longest_only
OG0010585	LOC6501665|XP_001955712.1|DANA	LOC120452305|XP_039492381.1|DSAN
OG0010586	LOC6498880|XP_001955749.2|DANA	LOC120452094|XP_039492102.1|DSAN
OG0010587	LOC26514240|XP_032305387.1|DANA	LOC120452905|XP_039493299.1|DSAN
OG0010588	LOC26513751|XP_014760891.1|DANA	LOC120453205|XP_039493726.1|DSAN
OG0010589	LOC6494693|XP_001959843.1|DANA	LOC120444740|XP_039480601.1|DSAN
OG0010590	LOC6502455|XP_014762250.1|DANA	LOC120446116|XP_039482876.1|DSAN
OG0010591	LOC6498099|XP_032307434.1|DANA	LOC120450173|XP_039488959.1|DSAN
OG0010592	LOC6497925|XP_001961728.2|DANA	LOC120446630|XP_039483626.1|DSAN
OG0010593	LOC6507119|XP_001956636.1|DANA	LOC120450603|XP_039489660.1|DSAN
OG0010594	LOC6506916|XP_001956997.2|DANA	LOC120447979|XP_039485607.1|DSAN
OG0010595	LOC6506694|XP_001957403.1|DANA	LOC120449839|XP_039488427.1|DSAN
OG0010596	LOC26514277|XP_014765599.1|DANA	LOC120447661|XP_039485111.1|DSAN
OG0010597	LOC6506491|XP_001957776.1|DANA	LOC120449294|XP_039487618.1|DSAN
OG0010598	LOC6493849|XP_001958554.1|DANA	LOC120449996|XP_039488640.1|DSAN
OG0010599	LOC6505752|XP_001965001.1|DANA	LOC120458415|XP_039501984.1|DSAN
OG0010600	LOC6504343|XP_032310921.1|DANA	LOC120450396|XP_039489329.1|DSAN
OG0010601	LOC6504306|XP_001965059.1|DANA	LOC120444036|XP_039479476.1|DSAN
OG0010612	LOC6497324|XP_001962317.3|DANA	LOC120458573|XP_039502206.1|DSAN
OG0010616	LOC26515505|XP_014767431.1|DANA	LOC120453372|XP_039493980.1|DSAN
OG0010621	LOC6499305|XP_001954904.3|DANA	LOC120458696|XP_039502374.1|DSAN
OG0010622	LOC26515167|XP_014767400.1|DANA	LOC120453792|XP_039494597.1|DSAN
OG0010624	LOC6499378|XP_001954753.1|DANA	LOC120453628|XP_039494354.1|DSAN
OG0010627	LOC6499511|XP_001954471.1|DANA	LOC120453891|XP_039494742.1|DSAN
OG0010629	LOC6502645|XP_032312206.1|DANA	LOC120454144|XP_039495135.1|DSAN
OG0010630	LOC6501095|XP_032312355.1|DANA	LOC120453072|XP_039493532.1|DSAN
OG0010631	LOC6497340|XP_001962288.2|DANA	LOC120458413|XP_039501982.1|DSAN
OG0010632	LOC6494682|XP_001959870.1|DANA	LOC120443937|XP_039479319.1|DSAN
OG0010633	LOC116656226|XP_032311588.1|DANA	LOC120455525|XP_039497793.1|DSAN
OG0010634	LOC6496522|XP_001961064.1|DANA	LOC120446325|XP_039483175.1|DSAN
OG0010635	LOC6494776|XP_001959693.1|DANA	LOC120445092|XP_039481155.1|DSAN
OG0010636	LOC6495371|XP_001958684.1|DANA	LOC120446351|XP_039483211.1|DSAN
OG0010637	LOC26513817|XP_014759117.1|DANA	LOC120454705|XP_039496181.1|DSAN
OG0010638	LOC6502966|XP_001963500.1|DANA	LOC120455802|XP_039498196.1|DSAN
OG0010639	LOC6505032|XP_001965598.1|DANA	LOC120457026|XP_039500121.1|DSAN
OG0010640	LOC6505031|XP_001965599.1|DANA	LOC120456781|XP_039499723.1|DSAN
OG0010641	LOC6505237|XP_001965602.3|DANA	LOC120455266|XP_039497200.1|DSAN
OG0010642	LOC6505297|XP_001965710.1|DANA	LOC120455327|XP_039497339.1|DSAN
OG0010643	LOC6503963|XP_001963925.1|DANA	LOC120457353|XP_039500802.1|DSAN
OG0010644	LOC6503532|XP_001964204.1|DANA	LOC120458407|XP_039501975.1|DSAN
OG0010645	LOC6502269|XP_032309376.1|DANA	LOC120456414|XP_039499180.1|DSAN
OG0010646	LOC6506804|XP_001957206.1|DANA	LOC120447872|XP_039485414.1|DSAN
OG0010647	LOC26514103|XP_032310491.1|DANA	LOC120448066|XP_039485764.1|DSAN
OG0010648	LOC6493441|XP_001957756.1|DANA	LOC120448503|XP_039486471.1|DSAN
OG0010650	LOC6506983|XP_001956881.1|DANA	LOC120449206|XP_039487504.1|DSAN
OG0010651	LOC6506807|XP_032310094.1|DANA	LOC120447870|XP_039485412.1|DSAN
OG0010652	LOC116656438|XP_032311936.1|DANA	LOC120447670|XP_039485132.1|DSAN
OG0010653	LOC6500678|XP_001953709.1|DANA	LOC120452447|XP_039492610.1|DSAN
OG0010655	LOC6493248|XP_014764288.2|DANA	LOC120447797|XP_039485292.1|DSAN
OG0010657	LOC6503903|XP_001963814.1|DANA	LOC120456610|XP_039499459.1|DSAN
OG0010658	LOC6502262|XP_032309372.1|DANA	LOC120456302|XP_039498983.1|DSAN
OG0010659	LOC6504167|XP_001964306.1|DANA	LOC120457065|XP_039500177.1|DSAN
OG0010660	LOC6504171|XP_001964310.1|DANA	LOC120456095|XP_039498625.1|DSAN
OG0010661	LOC6503186|XP_001963606.1|DANA	LOC120455087|XP_039496894.1|DSAN
OG0010662	LOC6504720|XP_001966336.1|DANA	LOC120454966|XP_039496681.1|DSAN
OG0010663	LOC6504375|XP_001967094.1|DANA	LOC120457328|XP_039500770.1|DSAN
OG0010664	LOC6503166|XP_001963557.1|DANA	LOC120455882|XP_039498299.1|DSAN
OG0010665	LOC6505090|XP_001965489.1|DANA	LOC120456039|XP_039498544.1|DSAN
OG0010666	LOC6503973|XP_001963935.2|DANA	LOC120456513|XP_039499314.1|DSAN
OG0010667	LOC6502000|XP_001966846.1|DANA	LOC120456899|XP_039499935.1|DSAN
OG0010668	LOC6501828|XP_001966848.1|DANA	LOC120457322|XP_039500762.1|DSAN
OG0010669	LOC6503722|XP_001963860.2|DANA	LOC120456196|XP_039498809.1|DSAN
OG0010670	LOC6505134|XP_032307887.1|DANA	LOC120456539|XP_039499352.1|DSAN
OG0010671	LOC6505125|XP_032307912.1|DANA	LOC120456540|XP_039499353.1|DSAN
OG0010672	LOC6502270|XP_001966136.2|DANA	LOC120448407|XP_039486338.1|DSAN
OG0010673	LOC6504412|XP_001967024.1|DANA	LOC120456910|XP_039499974.1|DSAN
OG0010674	LOC6503880|XP_001963768.1|DANA	LOC120455495|XP_039497678.1|DSAN
OG0010675	LOC6505208|XP_001965550.1|DANA	LOC120456357|XP_039499085.1|DSAN
OG0010678	LOC26514113|XP_014760356.1|DANA	LOC120456723|XP_039499640.1|DSAN
OG0010679	LOC6503964|XP_001963926.1|DANA	LOC120449558|XP_039488039.1|DSAN
OG0010680	LOC26513646|XP_032308436.1|DANA	LOC120456589|XP_039499431.1|DSAN
OG0010681	LOC116655168|XP_032308470.1|DANA	LOC120455748|XP_039498106.1|DSAN
OG0010682	LOC6503818|XP_001963687.1|DANA	LOC120456649|XP_039499511.1|DSAN
OG0010683	LOC6497818|XP_001961508.2|DANA, LOC26513986|XP_014762282.1|DANA	LOC120458817|XP_039502560.1|DSAN
OG0010684	LOC6497712|XP_014761794.1|DANA	LOC120458409|XP_039501977.1|DSAN
OG0010685	LOC6498255|XP_001962410.1|DANA	LOC120445654|XP_039482133.1|DSAN
OG0010686	LOC6504319|XP_032310992.1|DANA	LOC120458867|XP_039502634.1|DSAN
OG0010687	LOC6502405|XP_001963081.1|DANA	LOC120458532|XP_039502143.1|DSAN
OG0010688	LOC6497238|XP_001962499.1|DANA	LOC120456110|XP_039498662.1|DSAN
OG0010689	LOC6496859|XP_032311368.1|DANA	LOC120454281|XP_039495389.1|DSAN
OG0010690	LOC26514519|XP_014762205.2|DANA	LOC120458651|XP_039502314.1|DSAN
OG0010691	LOC6498613|XP_001963156.1|DANA	LOC120449237|XP_039487547.1|DSAN
OG0010692	LOC6498611|XP_001963154.2|DANA	LOC120449217|XP_039487523.1|DSAN
OG0010693	LOC6506841|XP_001965260.2|DANA	LOC120457731|XP_039501165.1|DSAN
OG0010694	LOC6497046|XP_001962854.2|DANA	LOC120451702|XP_039491537.1|DSAN
OG0010695	LOC6504512|XP_001964942.1|DANA	LOC120451964|XP_039491927.1|DSAN
OG0010696	LOC6498123|XP_001962127.1|DANA	LOC120456711|XP_039499624.1|DSAN
OG0010697	LOC6497288|XP_001962384.3|DANA	LOC120444721|XP_039480543.1|DSAN
OG0010698	LOC26514742|XP_014762363.1|DANA	LOC120444260|XP_039479707.1|DSAN
OG0010701	LOC6496716|XP_001967321.1|DANA	LOC120458850|XP_039502610.1|DSAN
OG0010702	LOC6497842|XP_001961555.1|DANA	LOC120451137|XP_039490491.1|DSAN
OG0010703	LOC6497642|XP_001961653.1|DANA	LOC120458082|XP_039501532.1|DSAN
OG0010704	LOC6497832|XP_001961538.1|DANA	LOC120452210|XP_039492269.1|DSAN
OG0010705	LOC6507730|XP_001956234.1|DANA	LOC120448522|XP_039486492.1|DSAN
OG0010706	LOC26514163|XP_014765582.1|DANA	LOC120448483|XP_039486446.1|DSAN
OG0010707	LOC6507721|XP_032309543.1|DANA	LOC120449132|XP_039487379.1|DSAN
OG0010708	LOC6493189|XP_001957230.1|DANA	LOC120447880|XP_039485424.1|DSAN
OG0010709	LOC6493393|XP_032310727.1|DANA	LOC120447789|XP_039485281.1|DSAN
OG0010710	LOC6502813|XP_001956145.2|DANA	LOC120447561|XP_039484949.1|DSAN
OG0010711	LOC6500455|XP_001953245.1|DANA	LOC120452286|XP_039492352.1|DSAN
OG0010712	LOC6493022|XP_001956876.1|DANA	LOC120450311|XP_039489199.1|DSAN
OG0010713	LOC6493416|XP_001957709.1|DANA	LOC120448135|XP_039485887.1|DSAN
OG0010714	LOC6507427|XP_014765233.1|DANA	LOC120448574|XP_039486574.1|DSAN
OG0010715	LOC26515101|XP_032309723.1|DANA	LOC120449627|XP_039488145.1|DSAN
OG0010716	LOC6507785|XP_001956339.1|DANA	LOC120449409|XP_039487799.1|DSAN
OG0010717	LOC6506720|XP_001957368.2|DANA	LOC120447900|XP_039485476.1|DSAN
OG0010718	LOC6507827|XP_032310456.1|DANA	LOC120449977|XP_039488619.1|DSAN
OG0010719	LOC6500081|XP_001953261.1|DANA	LOC120454393|XP_039495579.1|DSAN
OG0010720	LOC6493596|XP_001958064.1|DANA	LOC120449901|XP_039488525.1|DSAN
OG0010721	LOC6506342|XP_001958069.1|DANA	LOC120449011|XP_039487223.1|DSAN
OG0010722	LOC6494745|XP_001959746.2|DANA	LOC120444778|XP_039480652.1|DSAN
OG0010723	LOC6493848|XP_001958551.2|DANA	LOC120449595|XP_039488094.1|DSAN
OG0010724	LOC26514055|XP_014763971.1|DANA	LOC120446882|XP_039484026.1|DSAN
OG0010725	LOC6495056|XP_001959160.1|DANA	LOC120446853|XP_039483979.1|DSAN
OG0010726	LOC6496423|XP_001960886.1|DANA	LOC120445834|XP_039482390.1|DSAN
OG0010727	LOC6495527|XP_001959042.1|DANA	LOC120458222|XP_039501736.1|DSAN
OG0010728	LOC6495103|XP_001959062.1|DANA	LOC120443699|XP_039478874.1|DSAN
OG0010730	LOC6496260|XP_001960559.1|DANA	LOC120445143|XP_039481233.1|DSAN
OG0010731	LOC6495112|XP_001959025.2|DANA	LOC120445887|XP_039482471.1|DSAN
OG0010732	LOC26513813|XP_014763940.1|DANA	LOC120444771|XP_039480636.1|DSAN
OG0010733	LOC116654709|XP_032306563.1|DANA, LOC6495307|XP_032306562.1|DANA	LOC120446849|XP_039483976.1|DSAN
OG0010734	LOC6496360|XP_001960762.1|DANA	LOC120446689|XP_039483716.1|DSAN
OG0010735	LOC6495397|XP_032306638.1|DANA	LOC120445099|XP_039481174.1|DSAN
OG0010736	LOC6496657|XP_001961346.1|DANA	LOC120458411|XP_039501979.1|DSAN
OG0010737	LOC116656209|XP_032311546.1|DANA	LOC120458805|XP_039502531.1|DSAN
OG0010738	LOC6500787|XP_001953919.1|DANA	LOC120451589|XP_039491337.1|DSAN
OG0010739	LOC6499126|XP_001955250.2|DANA	LOC120450926|XP_039490126.1|DSAN
OG0010740	LOC6498879|XP_001955753.3|DANA	LOC120453917|XP_039494786.1|DSAN
OG0010741	LOC6500526|XP_001953393.3|DANA	LOC120453028|XP_039493482.1|DSAN
OG0010742	LOC6499866|XP_032305631.1|DANA	LOC120454086|XP_039495030.1|DSAN
OG0010743	LOC6500403|XP_001953144.1|DANA	LOC120454120|XP_039495088.1|DSAN
OG0010744	LOC6500952|XP_001954233.1|DANA	LOC120453220|XP_039493745.1|DSAN
OG0010745	LOC6501326|XP_001955000.1|DANA	LOC120451109|XP_039490455.1|DSAN
OG0010746	LOC26514171|XP_032305547.1|DANA	LOC120453338|XP_039493937.1|DSAN
OG0010747	LOC116654499|XP_032305454.1|DANA	LOC120452075|XP_039492073.1|DSAN
OG0010749	LOC6503412|XP_001967477.1|DANA	LOC120453347|XP_039493950.1|DSAN
OG0010750	LOC6503437|XP_014759153.1|DANA	LOC120453344|XP_039493946.1|DSAN
OG0010751	LOC6501236|XP_001954821.1|DANA	LOC120454334|XP_039495476.1|DSAN
OG0010753	LOC6501058|XP_001954482.1|DANA	LOC120451466|XP_039491085.1|DSAN
OG0010754	LOC6505668|XP_032305538.1|DANA	LOC120451450|XP_039491063.1|DSAN
OG0010755	LOC6499244|XP_001955035.1|DANA	LOC120452417|XP_039492570.1|DSAN
OG0010756	LOC6499243|XP_001955036.2|DANA	LOC120454015|XP_039494939.1|DSAN
OG0010757	LOC6505533|XP_001964746.1|DANA	LOC120454204|XP_039495235.1|DSAN
OG0010758	LOC6506000|XP_001964757.1|DANA	LOC120452684|XP_039492969.1|DSAN
OG0010759	LOC6501191|XP_001954731.2|DANA	LOC120454580|XP_039495923.1|DSAN
OG0010760	LOC6499530|XP_001954431.1|DANA	LOC120452093|XP_039492101.1|DSAN
OG0010761	LOC6499971|XP_001953522.1|DANA	LOC120452821|XP_039493159.1|DSAN
OG0010762	LOC6498929|XP_001955658.3|DANA	LOC120452213|XP_039492268.1|DSAN
OG0010763	LOC6499747|XP_001954002.1|DANA	LOC120452979|XP_039493410.1|DSAN
OG0010764	LOC6499738|XP_001954027.1|DANA	LOC120454044|XP_039494972.1|DSAN
OG0010765	LOC6499225|XP_001955069.1|DANA	LOC120453415|XP_039494048.1|DSAN
OG0010766	LOC6499934|XP_001953602.1|DANA	LOC120452559|XP_039492772.1|DSAN
OG0010767	LOC6505563|XP_032305397.1|DANA	LOC120452930|XP_039493335.1|DSAN
OG0010768	LOC6499248|XP_001955026.1|DANA	LOC120454303|XP_039495435.1|DSAN
OG0010769	LOC6499111|XP_001955278.1|DANA	LOC120452373|XP_039492499.1|DSAN
OG0010770	LOC6502718|XP_001964546.1|DANA	LOC120453589|XP_039494285.1|DSAN
OG0010771	LOC6494086|XP_001961007.1|DANA	LOC120451616|XP_039491395.1|DSAN
OG0010772	LOC6499965|XP_001953543.1|DANA	LOC120453994|XP_039494885.1|DSAN
OG0010773	LOC6500601|XP_001953542.1|DANA	LOC120454033|XP_039494961.1|DSAN
OG0010774	LOC6500993|XP_001954314.1|DANA	LOC120451157|XP_039490525.1|DSAN
OG0010775	LOC26514271|XP_032305414.1|DANA	LOC120454224|XP_039495258.1|DSAN
OG0010777	LOC26514286|XP_014767262.1|DANA	LOC120451978|XP_039491939.1|DSAN
OG0010778	LOC6500531|XP_001953400.1|DANA	LOC120451956|XP_039491912.1|DSAN
OG0010779	LOC6500533|XP_001953404.1|DANA	LOC120453728|XP_039494489.1|DSAN
OG0010780	LOC6499503|XP_001954491.2|DANA	LOC120452877|XP_039493261.1|DSAN
OG0010781	LOC6501124|XP_001954595.1|DANA	LOC120453579|XP_039494271.1|DSAN
OG0010782	LOC6501232|XP_001954814.1|DANA	LOC120451090|XP_039490414.1|DSAN
OG0010783	LOC6499264|XP_001954995.1|DANA	LOC120451733|XP_039491576.1|DSAN
OG0010784	LOC6496272|XP_001960585.2|DANA	LOC120445751|XP_039482263.1|DSAN
OG0010785	LOC6495944|XP_014763555.1|DANA	LOC120445926|XP_039482519.1|DSAN
OG0010786	LOC6495861|XP_032306772.1|DANA	LOC120446159|XP_039482924.1|DSAN
OG0010787	LOC6495707|XP_001959410.1|DANA	LOC120445976|XP_039482641.1|DSAN
OG0010788	LOC6494962|XP_001959321.1|DANA	LOC120445074|XP_039481135.1|DSAN
OG0010789	LOC6495480|XP_032306729.1|DANA, LOC6497825|XP_014761840.2|DANA	LOC120445413|XP_039481761.1|DSAN
OG0010790	LOC26514810|XP_014764051.1|DANA	LOC120446551|XP_039483501.1|DSAN
OG0010791	LOC6497386|XP_001962190.1|DANA	LOC120458456|XP_039502038.1|DSAN
OG0010792	LOC6505193|XP_001965523.1|DANA	LOC120457268|XP_039500620.1|DSAN
OG0010793	LOC6504694|XP_001966388.1|DANA	LOC120455134|XP_039496966.1|DSAN
OG0010794	LOC6507710|XP_001956186.1|DANA	LOC120448021|XP_039485692.1|DSAN
OG0010795	LOC26513876|XP_014765546.1|DANA	LOC120447765|XP_039485245.1|DSAN
OG0010796	LOC6493076|XP_014764202.1|DANA	LOC120448405|XP_039486335.1|DSAN
OG0010797	LOC6493165|XP_032310200.1|DANA	LOC120448510|XP_039486478.1|DSAN
OG0010798	LOC26515284|XP_014765715.1|DANA	LOC120449806|XP_039488385.1|DSAN
OG0010799	LOC6493286|XP_001957445.1|DANA	LOC120447961|XP_039485586.1|DSAN
OG0010800	LOC116655786|XP_032309999.1|DANA	LOC120449548|XP_039488009.1|DSAN
OG0010801	LOC6505759|XP_001965010.1|DANA	LOC120452392|XP_039492544.1|DSAN
OG0010802	LOC6506542|XP_001965197.2|DANA	LOC120458305|XP_039501841.1|DSAN
OG0010803	LOC6496840|XP_001963297.1|DANA	LOC120452185|XP_039492233.1|DSAN
OG0010804	LOC6498638|XP_001963220.1|DANA	LOC120443863|XP_039479166.1|DSAN
OG0010805	LOC6498472|XP_001962897.2|DANA	LOC120457443|XP_039500956.1|DSAN
OG0010806	LOC6498440|XP_032310918.1|DANA	LOC120445438|XP_039481808.1|DSAN
OG0010807	LOC6498399|XP_001962720.2|DANA	LOC120443690|XP_039478864.1|DSAN
OG0010808	LOC116656477|XP_032312028.1|DANA, LOC116656459|XP_032312004.1|DANA	LOC120455004|XP_039496756.1|DSAN
OG0010820	LOC6493726|XP_001958317.1|DANA	LOC120449437|XP_039487840.1|DSAN
OG0010821	LOC6498258|XP_001962415.3|DANA	LOC120445444|XP_039481813.1|DSAN
OG0010823	LOC6497539|XP_001961880.1|DANA	LOC120446982|XP_039484206.1|DSAN
OG0010824	LOC6506638|XP_001957494.1|DANA, LOC26514123|XP_014765576.2|DANA, LOC6506635|XP_001957497.1|DANA	LOC120449160|XP_039487434.1|DSAN
OG0010825	LOC26515092|XP_014764090.1|DANA	LOC120445783|XP_039482320.1|DSAN
OG0010827	LOC6499382|XP_014766036.1|DANA	LOC120451419|XP_039491023.1|DSAN
OG0010830	LOC6496948|XP_032311422.1|DANA	LOC120443684|XP_039478857.1|DSAN
OG0010831	LOC116654891|XP_032307329.1|DANA	LOC120443903|XP_039479266.1|DSAN
OG0010832	LOC6494774|XP_001959696.1|DANA	LOC120445091|XP_039481153.1|DSAN
OG0010833	LOC6495911|XP_001959841.1|DANA	LOC120444856|XP_039480752.1|DSAN
OG0010834	LOC6504962|XP_001965729.1|DANA	LOC120456421|XP_039499186.1|DSAN
OG0010835	LOC6502944|XP_032308966.1|DANA	LOC120456412|XP_039499176.1|DSAN
OG0010837	LOC6506751|XP_001957308.1|DANA	LOC120449167|XP_039487444.1|DSAN
OG0010839	LOC6507939|XP_001956650.1|DANA	LOC120450539|XP_039489574.1|DSAN
OG0010840	LOC6507120|XP_001956635.1|DANA	LOC120450604|XP_039489661.1|DSAN
OG0010841	LOC6497083|XP_032311173.1|DANA	LOC120458459|XP_039502042.1|DSAN
OG0010844	LOC6499361|XP_001954793.2|DANA	LOC120453748|XP_039494515.1|DSAN
OG0010845	LOC6503549|XP_001964177.1|DANA	LOC120455970|XP_039498453.1|DSAN
OG0010846	LOC26515136|XP_014767387.1|DANA	LOC120453209|XP_039493734.1|DSAN
OG0010848	LOC6502242|XP_014759974.1|DANA	LOC120455925|XP_039498386.1|DSAN
OG0010849	LOC6504164|XP_001964299.3|DANA	LOC120456941|XP_039500015.1|DSAN
OG0010850	LOC6504064|XP_001964107.2|DANA	LOC120457153|XP_039500360.1|DSAN
OG0010851	LOC6504536|XP_001967089.2|DANA	LOC120456925|XP_039499998.1|DSAN
OG0010852	LOC6504494|XP_001967008.1|DANA	LOC120445422|XP_039481780.1|DSAN
OG0010853	LOC6504867|XP_001966478.1|DANA	LOC120455663|XP_039497991.1|DSAN
OG0010854	LOC6502001|XP_032308167.1|DANA	LOC120456439|XP_039499206.1|DSAN
OG0010855	LOC6505126|XP_001965410.1|DANA	LOC120456548|XP_039499362.1|DSAN
OG0010856	LOC6501927|XP_001966707.1|DANA	LOC120455865|XP_039498271.1|DSAN
OG0010857	LOC6503768|XP_001963777.1|DANA	LOC120456366|XP_039499113.1|DSAN
OG0010858	LOC6504992|XP_001965676.1|DANA	LOC120455764|XP_039498149.1|DSAN
OG0010860	LOC6498277|XP_001962443.1|DANA	LOC120445574|XP_039481996.1|DSAN
OG0010862	LOC6503305|XP_001967577.1|DANA	LOC120452644|XP_039492897.1|DSAN
OG0010863	LOC6498532|XP_001963008.2|DANA	LOC120449786|XP_039488364.1|DSAN
OG0010864	LOC26515406|XP_014762431.1|DANA	LOC120444434|XP_039480018.1|DSAN
OG0010865	LOC26514836|XP_014762379.1|DANA	LOC120458530|XP_039502139.1|DSAN
OG0010866	LOC6492940|XP_001956695.3|DANA	LOC120448432|XP_039486373.1|DSAN
OG0010867	LOC116655907|XP_032310748.1|DANA	LOC120449944|XP_039488579.1|DSAN
OG0010868	LOC6507343|XP_001956206.1|DANA	LOC120448176|XP_039485956.1|DSAN
OG0010870	LOC6507568|XP_001955925.2|DANA	LOC120448902|XP_039487059.1|DSAN
OG0010872	LOC116655754|XP_032309731.1|DANA	LOC120447850|XP_039485391.1|DSAN
OG0010873	LOC6493366|XP_032310570.1|DANA	LOC120449115|XP_039487359.1|DSAN
OG0010874	LOC26515527|XP_032309906.1|DANA	LOC120450377|XP_039489302.1|DSAN
OG0010875	LOC6493513|XP_032309752.1|DANA	LOC120447975|XP_039485603.1|DSAN
OG0010876	LOC6502785|XP_001957620.1|DANA	LOC120448615|XP_039486662.1|DSAN
OG0010877	LOC6493414|XP_032310705.1|DANA	LOC120448011|XP_039485659.1|DSAN
OG0010878	LOC6502805|XP_001956398.1|DANA	LOC120450382|XP_039489308.1|DSAN
OG0010879	LOC6507236|XP_001956417.1|DANA	LOC120447756|XP_039485235.1|DSAN
OG0010880	LOC6506260|XP_001958247.2|DANA	LOC120447776|XP_039485263.1|DSAN
OG0010881	LOC6494861|XP_001959533.3|DANA	LOC120445559|XP_039481971.1|DSAN
OG0010882	LOC26514958|XP_032307163.1|DANA	LOC120445718|XP_039482219.1|DSAN
OG0010883	LOC6493675|XP_014764494.1|DANA	LOC120448537|XP_039486515.1|DSAN
OG0010884	LOC26514476|XP_014765629.1|DANA	LOC120449760|XP_039488330.1|DSAN
OG0010885	LOC26515280|XP_032310840.1|DANA	LOC120450066|XP_039488772.1|DSAN
OG0010886	LOC6493618|XP_001958113.1|DANA	LOC120448155|XP_039485926.1|DSAN
OG0010887	LOC26515415|XP_032310790.1|DANA	LOC120448215|XP_039486028.1|DSAN
OG0010888	LOC6502545|XP_001958735.2|DANA	LOC120457726|XP_039501159.1|DSAN
OG0010889	LOC6495147|XP_001958960.1|DANA	LOC120446941|XP_039484125.1|DSAN
OG0010890	LOC6495081|XP_001959105.1|DANA	LOC120444162|XP_039479675.1|DSAN
OG0010891	LOC6494634|XP_001959974.2|DANA	LOC120450504|XP_039489490.1|DSAN
OG0010892	LOC6496290|XP_014763739.1|DANA	LOC120446756|XP_039483828.1|DSAN
OG0010893	LOC6495445|XP_001958861.1|DANA	LOC120443973|XP_039479379.1|DSAN
OG0010894	LOC26514059|XP_014763972.1|DANA	LOC120444296|XP_039479750.1|DSAN
OG0010895	LOC6494511|XP_001960197.1|DANA	LOC120444298|XP_039479753.1|DSAN
OG0010896	LOC116654688|XP_032306108.1|DANA	LOC120444880|XP_039480796.1|DSAN
OG0010897	LOC6502683|XP_001954989.2|DANA	LOC120451751|XP_039491609.1|DSAN
OG0010898	LOC6501690|XP_001955771.1|DANA	LOC120453001|XP_039493439.1|DSAN
OG0010899	LOC116654510|XP_032305525.1|DANA	LOC120453617|XP_039494330.1|DSAN
OG0010900	LOC6500924|XP_001954178.1|DANA	LOC120453908|XP_039494773.1|DSAN
OG0010901	LOC26513777|XP_014767212.1|DANA	LOC120452191|XP_039492236.1|DSAN
OG0010902	LOC6505994|XP_001964747.1|DANA	LOC120454259|XP_039495328.1|DSAN
OG0010903	LOC6501189|XP_001954725.1|DANA	LOC120453050|XP_039493505.1|DSAN
OG0010904	LOC6501038|XP_001954435.3|DANA	LOC120453613|XP_039494325.1|DSAN
OG0010905	LOC6501487|XP_001955352.1|DANA	LOC120454290|XP_039495411.1|DSAN
OG0010907	LOC6500072|XP_001953275.2|DANA	LOC120452280|XP_039492345.1|DSAN
OG0010908	LOC6501154|XP_001954653.1|DANA	LOC120453866|XP_039494705.1|DSAN
OG0010909	LOC26514562|XP_014767302.1|DANA	LOC120451776|XP_039491646.1|DSAN
OG0010910	LOC6499226|XP_001955068.1|DANA	LOC120453416|XP_039494049.1|DSAN
OG0010911	LOC6502607|XP_001955750.1|DANA	LOC120452496|XP_039492680.1|DSAN
OG0010912	LOC6494620|XP_001965943.2|DANA	LOC120451477|XP_039491130.1|DSAN
OG0010913	LOC6505602|XP_001964615.3|DANA	LOC120453238|XP_039493773.1|DSAN
OG0010914	LOC6494146|XP_001960870.1|DANA	LOC120446596|XP_039483561.1|DSAN
OG0010915	LOC6496279|XP_001960594.1|DANA	LOC120447141|XP_039484510.1|DSAN
OG0010916	LOC6494308|XP_001960562.2|DANA	LOC120445140|XP_039481229.1|DSAN
OG0010917	LOC6494883|XP_001959496.2|DANA	LOC120447025|XP_039484282.1|DSAN
OG0010918	LOC6497254|XP_001962465.1|DANA	LOC120445534|XP_039481935.1|DSAN
OG0010919	LOC26514293|XP_014762312.1|DANA	LOC120458899|XP_039502681.1|DSAN
OG0010920	LOC6502449|XP_001961917.1|DANA	LOC120444445|XP_039480038.1|DSAN
OG0010921	LOC6497520|XP_001961915.2|DANA	LOC120446436|XP_039483341.1|DSAN
OG0010922	LOC6497549|XP_001961847.2|DANA	LOC120451672|XP_039491488.1|DSAN
OG0010923	LOC6502318|XP_001966227.1|DANA	LOC120456404|XP_039499166.1|DSAN
OG0010924	LOC26514526|XP_032309188.1|DANA	LOC120458190|XP_039501692.1|DSAN
OG0010925	LOC6507729|XP_014765431.1|DANA	LOC120448517|XP_039486485.1|DSAN
OG0010926	LOC26514377|XP_014765611.1|DANA	LOC120447458|XP_039484772.1|DSAN
OG0010927	LOC26514548|XP_014765639.1|DANA	LOC120450506|XP_039489492.1|DSAN
OG0010928	LOC6493786|XP_001958435.3|DANA	LOC120449283|XP_039487600.1|DSAN
OG0010929	LOC6504360|XP_001964991.1|DANA	LOC120458286|XP_039501817.1|DSAN
OG0010930	LOC6504355|XP_001965003.2|DANA	LOC120443915|XP_039479287.1|DSAN
OG0010931	LOC26515329|XP_014760675.1|DANA	LOC120452401|XP_039492556.1|DSAN
OG0010932	LOC6498551|XP_001963044.2|DANA	LOC120443919|XP_039479294.1|DSAN
OG0010933	LOC6498443|XP_001962829.1|DANA	LOC120455916|XP_039498363.1|DSAN
OG0010934	LOC6497134|XP_001962687.1|DANA	LOC120458308|XP_039501851.1|DSAN
OG0010935	LOC6497161|XP_001962648.1|DANA	LOC120450989|XP_039490230.1|DSAN
