Orthogroup	DANA.longest_only	DELE.longest_only
OG0010832	LOC6494774|XP_001959696.1|DANA	LOC108144216|XP_017124379.1|DELE
OG0010834	LOC6504962|XP_001965729.1|DANA	LOC108147723|XP_017129941.1|DELE
OG0010835	LOC6502944|XP_032308966.1|DANA	LOC108147643|XP_017129788.1|DELE
OG0010836	LOC6507506|XP_001955865.1|DANA	LOC108145703|XP_017126753.1|DELE
OG0010837	LOC6506751|XP_001957308.1|DANA	LOC108142668|XP_017122161.1|DELE
OG0010838	LOC116655913|XP_032310774.1|DANA	LOC108145816|XP_017126894.1|DELE
OG0010839	LOC6507939|XP_001956650.1|DANA	LOC108142491|XP_017121875.1|DELE
OG0010840	LOC6507120|XP_001956635.1|DANA	LOC108142535|XP_017121950.1|DELE
OG0010841	LOC6497083|XP_032311173.1|DANA	LOC108149404|XP_017132430.1|DELE
OG0010843	LOC26513944|XP_014763958.1|DANA	LOC108144768|XP_017125367.1|DELE
OG0010844	LOC6499361|XP_001954793.2|DANA	LOC108148533|XP_017131063.1|DELE
OG0010845	LOC6503549|XP_001964177.1|DANA	LOC108137203|XP_017114282.1|DELE
OG0010846	LOC26515136|XP_014767387.1|DANA	LOC108147239|XP_017129127.1|DELE
OG0010848	LOC6502242|XP_014759974.1|DANA	LOC108148186|XP_017130580.1|DELE
OG0010849	LOC6504164|XP_001964299.3|DANA	LOC108149914|XP_017133316.1|DELE
OG0010850	LOC6504064|XP_001964107.2|DANA	LOC108137764|XP_017115156.1|DELE
OG0010851	LOC6504536|XP_001967089.2|DANA	LOC108143817|XP_017123840.1|DELE
OG0010852	LOC6504494|XP_001967008.1|DANA	LOC108141373|XP_017120198.1|DELE
OG0010853	LOC6504867|XP_001966478.1|DANA	LOC108136177|XP_017112663.1|DELE
OG0010854	LOC6502001|XP_032308167.1|DANA	LOC108137193|XP_017114268.1|DELE
OG0010855	LOC6505126|XP_001965410.1|DANA	LOC108140589|XP_017118970.1|DELE
OG0010856	LOC6501927|XP_001966707.1|DANA	LOC108137252|XP_017114324.1|DELE
OG0010857	LOC6503768|XP_001963777.1|DANA	LOC108136164|XP_017112650.1|DELE
OG0010858	LOC6504992|XP_001965676.1|DANA	LOC108136194|XP_017112682.1|DELE
OG0010860	LOC6498277|XP_001962443.1|DANA	LOC108139065|XP_017117175.1|DELE
OG0010862	LOC6503305|XP_001967577.1|DANA	LOC108147880|XP_017130127.1|DELE
OG0010863	LOC6498532|XP_001963008.2|DANA	LOC108141985|XP_017121131.1|DELE
OG0010864	LOC26515406|XP_014762431.1|DANA	LOC108150461|XP_017134125.1|DELE
OG0010865	LOC26514836|XP_014762379.1|DANA	LOC108138076|XP_017115541.1|DELE
OG0010866	LOC6492940|XP_001956695.3|DANA	LOC108146226|XP_017127638.1|DELE
OG0010867	LOC116655907|XP_032310748.1|DANA	LOC108145893|XP_017127033.1|DELE
OG0010868	LOC6507343|XP_001956206.1|DANA	LOC108145827|XP_017126921.1|DELE
OG0010870	LOC6507568|XP_001955925.2|DANA	LOC108145610|XP_017126634.1|DELE
OG0010872	LOC116655754|XP_032309731.1|DANA	LOC108150325|XP_017133935.1|DELE
OG0010873	LOC6493366|XP_032310570.1|DANA	LOC108146928|XP_017128662.1|DELE
OG0010875	LOC6493513|XP_032309752.1|DANA	LOC108142526|XP_017121940.1|DELE
OG0010876	LOC6502785|XP_001957620.1|DANA	LOC108146736|XP_017128329.1|DELE
OG0010877	LOC6493414|XP_032310705.1|DANA	LOC108135527|XP_017111762.1|DELE
OG0010878	LOC6502805|XP_001956398.1|DANA	LOC108143180|XP_017122919.1|DELE
OG0010879	LOC6507236|XP_001956417.1|DANA	LOC108143202|XP_017122948.1|DELE
OG0010880	LOC6506260|XP_001958247.2|DANA	LOC108135482|XP_017111714.1|DELE
OG0010881	LOC6494861|XP_001959533.3|DANA	LOC108145015|XP_017125670.1|DELE
OG0010882	LOC26514958|XP_032307163.1|DANA	LOC108137906|XP_017115334.1|DELE
OG0010883	LOC6493675|XP_014764494.1|DANA	LOC108135538|XP_017111774.1|DELE
OG0010884	LOC26514476|XP_014765629.1|DANA	LOC108146412|XP_017127904.1|DELE
OG0010885	LOC26515280|XP_032310840.1|DANA	LOC108146573|XP_017128085.1|DELE
OG0010886	LOC6493618|XP_001958113.1|DANA	LOC108136073|XP_017112527.1|DELE
OG0010887	LOC26515415|XP_032310790.1|DANA	LOC108136003|XP_017112419.1|DELE
OG0010888	LOC6502545|XP_001958735.2|DANA	LOC108144378|XP_017124642.1|DELE
OG0010889	LOC6495147|XP_001958960.1|DANA	LOC108144928|XP_017125582.1|DELE
OG0010890	LOC6495081|XP_001959105.1|DANA	LOC108145554|XP_017126543.1|DELE
OG0010891	LOC6494634|XP_001959974.2|DANA	LOC108146762|XP_017128387.1|DELE
OG0010892	LOC6496290|XP_014763739.1|DANA	LOC108144358|XP_017124610.1|DELE
OG0010893	LOC6495445|XP_001958861.1|DANA	LOC108145422|XP_017126319.1|DELE
OG0010894	LOC26514059|XP_014763972.1|DANA	LOC108143692|XP_017123707.1|DELE
OG0010895	LOC6494511|XP_001960197.1|DANA	LOC108143693|XP_017123708.1|DELE
OG0010897	LOC6502683|XP_001954989.2|DANA	LOC108140651|XP_017119068.1|DELE
OG0010898	LOC6501690|XP_001955771.1|DANA	LOC108141182|XP_017119908.1|DELE
OG0010899	LOC116654510|XP_032305525.1|DANA	LOC108135729|XP_017112052.1|DELE
OG0010900	LOC6500924|XP_001954178.1|DANA	LOC108139347|XP_017117560.1|DELE
OG0010901	LOC26513777|XP_014767212.1|DANA	LOC108150217|XP_017133742.1|DELE
OG0010902	LOC6505994|XP_001964747.1|DANA	LOC108148479|XP_017131002.1|DELE
OG0010903	LOC6501189|XP_001954725.1|DANA	LOC108142922|XP_017122500.1|DELE
OG0010904	LOC6501038|XP_001954435.3|DANA	LOC108136698|XP_017113510.1|DELE
OG0010905	LOC6501487|XP_001955352.1|DANA	LOC108147087|XP_017128864.1|DELE
OG0010907	LOC6500072|XP_001953275.2|DANA	LOC108141015|XP_017119581.1|DELE
OG0010908	LOC6501154|XP_001954653.1|DANA	LOC108140361|XP_017118544.1|DELE
OG0010909	LOC26514562|XP_014767302.1|DANA	LOC108140974|XP_017119531.1|DELE
OG0010910	LOC6499226|XP_001955068.1|DANA	LOC108148555|XP_017131094.1|DELE
OG0010911	LOC6502607|XP_001955750.1|DANA	LOC108141021|XP_017119591.1|DELE
OG0010912	LOC6494620|XP_001965943.2|DANA	LOC108148275|XP_017130721.1|DELE
OG0010913	LOC6505602|XP_001964615.3|DANA	LOC108148979|XP_017131809.1|DELE
OG0010914	LOC6494146|XP_001960870.1|DANA	LOC108137564|XP_017114779.1|DELE, LOC108136268|XP_017112821.1|DELE
OG0010915	LOC6496279|XP_001960594.1|DANA	LOC108144440|XP_017124813.1|DELE
OG0010916	LOC6494308|XP_001960562.2|DANA	LOC108144737|XP_017125323.1|DELE
OG0010917	LOC6494883|XP_001959496.2|DANA	LOC108143387|XP_017123247.1|DELE
OG0010919	LOC26514293|XP_014762312.1|DANA	LOC108147846|XP_017130093.1|DELE
OG0010920	LOC6502449|XP_001961917.1|DANA	LOC108138710|XP_017116549.1|DELE
OG0010921	LOC6497520|XP_001961915.2|DANA	LOC108138901|XP_017116937.1|DELE
OG0010922	LOC6497549|XP_001961847.2|DANA	LOC108147884|XP_017130130.1|DELE
OG0010923	LOC6502318|XP_001966227.1|DANA	LOC108140882|XP_017119401.1|DELE
OG0010924	LOC26514526|XP_032309188.1|DANA	LOC108148009|XP_017130330.1|DELE
OG0010925	LOC6507729|XP_014765431.1|DANA	LOC108147399|XP_017129323.1|DELE
OG0010926	LOC26514377|XP_014765611.1|DANA	LOC108143206|XP_017122962.1|DELE
OG0010927	LOC26514548|XP_014765639.1|DANA	LOC108146763|XP_017128388.1|DELE
OG0010928	LOC6493786|XP_001958435.3|DANA	LOC108142481|XP_017121853.1|DELE
OG0010929	LOC6504360|XP_001964991.1|DANA	LOC108149527|XP_017132648.1|DELE
OG0010930	LOC6504355|XP_001965003.2|DANA	LOC108149381|XP_017132396.1|DELE
OG0010931	LOC26515329|XP_014760675.1|DANA	LOC108149453|XP_017132534.1|DELE
OG0010932	LOC6498551|XP_001963044.2|DANA	LOC108141782|XP_017120780.1|DELE
OG0010933	LOC6498443|XP_001962829.1|DANA	LOC108134488|XP_017110295.1|DELE
OG0010934	LOC6497134|XP_001962687.1|DANA	LOC108137797|XP_017115190.1|DELE
OG0010935	LOC6497161|XP_001962648.1|DANA	LOC108149442|XP_017132522.1|DELE
OG0010936	LOC6502603|XP_001966659.1|DANA	LOC108146628|XP_017128162.1|DELE
OG0010948	LOC6505675|XP_001964485.2|DANA	LOC108136807|XP_017113697.1|DELE
OG0010956	LOC26514687|XP_014764040.1|DANA	LOC108149068|XP_017131914.1|DELE
OG0010957	LOC6501113|XP_032305636.1|DANA	LOC108143809|XP_017123821.1|DELE
OG0010958	LOC26514019|XP_014767238.2|DANA	LOC108140972|XP_017119529.1|DELE
OG0010959	LOC6499923|XP_001953627.1|DANA	LOC108135037|XP_017111064.1|DELE
OG0010960	LOC6496907|XP_001963172.1|DANA	LOC108135304|XP_017111478.1|DELE
OG0010963	LOC6497171|XP_001962629.1|DANA	LOC108138304|XP_017115949.1|DELE
OG0010964	LOC6498200|XP_001962283.1|DANA	LOC108135352|XP_017111533.1|DELE
OG0010965	LOC6496386|XP_001960799.2|DANA	LOC108149184|XP_017132090.1|DELE
OG0010967	LOC6502746|XP_001965407.3|DANA	LOC108140581|XP_017118957.1|DELE
OG0010969	LOC6499749|XP_001953996.1|DANA	LOC108143929|XP_017124002.1|DELE
OG0010971	LOC6500694|XP_001953740.2|DANA	LOC108148393|XP_017130908.1|DELE
OG0010972	LOC6501244|XP_001954839.1|DANA	LOC108135734|XP_017112056.1|DELE
OG0010973	LOC116655205|XP_032308637.1|DANA, LOC26513927|XP_032310853.1|DANA	LOC108149202|XP_017132121.1|DELE
OG0010977	LOC6500689|XP_001953728.1|DANA	LOC108148212|XP_017130610.1|DELE
OG0010978	LOC6504078|XP_032309451.1|DANA	LOC108149958|XP_017133363.1|DELE
OG0010979	LOC116655687|XP_032309446.1|DANA	LOC108149986|XP_017133403.1|DELE
OG0010980	LOC6503735|XP_001963834.2|DANA	LOC108143927|XP_017124003.1|DELE
OG0010981	LOC6504811|XP_001966382.3|DANA	LOC108138386|XP_017116053.1|DELE
OG0010982	LOC6503997|XP_001963977.1|DANA	LOC108136400|XP_017112999.1|DELE
OG0010983	LOC6508274|XP_032307881.1|DANA	LOC108136396|XP_017112995.1|DELE, LOC108136367|XP_017112969.1|DELE
OG0010984	LOC6504790|XP_001966352.1|DANA	LOC108137256|XP_017114329.1|DELE
OG0010985	LOC6501424|XP_001955226.1|DANA	LOC108148281|XP_017130731.1|DELE
OG0010986	LOC6505278|XP_032307995.1|DANA	LOC108136159|XP_017112644.1|DELE
OG0010988	LOC6503833|XP_001963685.1|DANA	LOC108138484|XP_017116176.1|DELE
OG0010989	LOC116656557|XP_032312091.1|DANA	LOC108140473|XP_017118702.1|DELE
OG0010990	LOC6497533|XP_014761722.1|DANA	LOC108138885|XP_017116906.1|DELE
OG0010991	LOC6498404|XP_001962729.1|DANA	LOC108148144|XP_017130494.1|DELE
OG0010993	LOC6498121|XP_001962118.2|DANA	LOC108148026|XP_017130350.1|DELE
OG0010994	LOC6502766|XP_032311190.1|DANA	LOC108135215|XP_017111329.1|DELE
OG0010995	LOC6507330|XP_001956231.1|DANA	LOC108147408|XP_017129336.1|DELE
OG0010996	LOC6506891|XP_001957052.1|DANA	LOC108145753|XP_017126806.1|DELE
OG0010997	LOC6507702|XP_032310383.1|DANA	LOC108146296|XP_017127731.1|DELE
OG0010998	LOC26514469|XP_014765625.1|DANA	LOC108146049|XP_017127342.1|DELE
OG0010999	LOC6493182|XP_001957215.1|DANA	LOC108145810|XP_017126889.1|DELE
OG0011000	LOC26515320|XP_014765719.1|DANA	LOC108145883|XP_017127018.1|DELE
OG0011001	LOC6506249|XP_032309500.1|DANA	LOC108142192|XP_017121366.1|DELE
OG0011002	LOC6507098|XP_001956674.1|DANA	LOC108136156|XP_017112641.1|DELE
OG0011003	LOC6493597|XP_001958065.1|DANA	LOC108136100|XP_017112564.1|DELE
OG0011004	LOC6495592|XP_001959159.3|DANA	LOC108145411|XP_017126302.1|DELE
OG0011005	LOC6496339|XP_001960725.1|DANA	LOC108149704|XP_017132958.1|DELE
OG0011006	LOC116654740|XP_032306847.1|DANA	LOC108144310|XP_017124491.1|DELE
OG0011007	LOC116656201|XP_032311541.1|DANA	LOC108136887|XP_017113834.1|DELE
OG0011008	LOC6501380|XP_032305419.1|DANA	LOC108140466|XP_017118688.1|DELE
OG0011009	LOC26515242|XP_014767406.1|DANA	LOC108142956|XP_017122586.1|DELE
OG0011010	LOC6499317|XP_001954882.2|DANA	LOC108135060|XP_017111092.1|DELE
OG0011011	LOC6499201|XP_032305499.1|DANA	LOC108140370|XP_017118553.1|DELE
OG0011012	LOC26514743|XP_014767333.1|DANA	LOC108135746|XP_017112068.1|DELE
OG0011013	LOC6500707|XP_001953764.1|DANA, LOC116654573|XP_032305753.1|DANA	LOC108150116|XP_017133573.1|DELE
OG0011014	LOC6500332|XP_001952987.2|DANA	LOC108150156|XP_017133618.1|DELE
OG0011015	LOC6507948|XP_001953592.1|DANA	LOC108139202|XP_017117332.1|DELE
OG0011016	LOC6493287|XP_001957448.2|DANA	LOC108146637|XP_017128170.1|DELE
OG0011018	LOC6500159|XP_001953113.1|DANA	LOC108139137|XP_017117241.1|DELE
OG0011019	LOC6500389|XP_001953116.1|DANA	LOC108139168|XP_017117276.1|DELE
OG0011020	LOC6500102|XP_001953225.1|DANA	LOC108140980|XP_017119538.1|DELE
OG0011021	LOC6500503|XP_001953357.1|DANA	LOC108143956|XP_017124043.1|DELE
OG0011022	LOC116656577|XP_032312229.1|DANA	LOC108135762|XP_017112099.1|DELE
OG0011023	LOC116654668|XP_032305928.1|DANA	LOC108143952|XP_017124038.1|DELE
OG0011024	LOC6501116|XP_001954582.2|DANA	LOC108143804|XP_017123816.1|DELE
OG0011025	LOC6501668|XP_001955716.1|DANA	LOC108139173|XP_017117284.1|DELE
OG0011026	LOC26514532|XP_014760924.2|DANA	LOC108148451|XP_017130974.1|DELE
OG0011027	LOC6505913|XP_001964608.1|DANA	LOC108148671|XP_017131294.1|DELE
OG0011028	LOC6502511|XP_001960890.1|DANA	LOC108136784|XP_017113639.1|DELE, LOC108137883|XP_017115311.1|DELE
OG0011029	LOC6496365|XP_001960769.1|DANA	LOC108149730|XP_017132988.1|DELE
OG0011030	LOC6496216|XP_001960465.2|DANA	LOC108141286|XP_017120043.1|DELE
OG0011031	LOC6502530|XP_001959740.1|DANA	LOC108134641|XP_017110519.1|DELE
OG0011032	LOC6495842|XP_001959690.1|DANA	LOC108144795|XP_017125403.1|DELE
OG0011033	LOC6502563|XP_001959459.2|DANA	LOC108144635|XP_017125155.1|DELE
OG0011034	LOC6495706|XP_032306628.1|DANA	LOC108137917|XP_017115346.1|DELE
OG0011035	LOC6497276|XP_001962408.2|DANA	LOC108135184|XP_017111294.1|DELE
OG0011036	LOC6498227|XP_014762033.1|DANA	LOC108138652|XP_017116481.1|DELE
OG0011037	LOC6502436|XP_032307524.1|DANA	LOC108147875|XP_017130122.1|DELE
OG0011038	LOC26514904|XP_014762385.1|DANA	LOC108134531|XP_017110366.1|DELE
OG0011039	LOC6504872|XP_001966498.1|DANA, LOC6497941|XP_001961764.1|DANA	LOC108134510|XP_017110329.1|DELE
OG0011040	LOC6497936|XP_001961751.1|DANA	LOC108134483|XP_017110289.1|DELE
OG0011041	LOC6502437|XP_001961677.1|DANA	LOC108149252|XP_017132182.1|DELE
OG0011042	LOC6497817|XP_014761831.1|DANA	LOC108138701|XP_017116536.1|DELE
OG0011043	LOC6497794|XP_001961462.1|DANA	LOC108138169|XP_017115749.1|DELE
OG0011044	LOC6506854|XP_001957116.1|DANA, LOC26513835|XP_014767219.1|DANA	LOC108145806|XP_017126884.1|DELE
OG0011045	LOC6505127|XP_001965409.1|DANA	LOC108140846|XP_017119323.1|DELE
OG0011047	LOC6502184|XP_001966066.1|DANA	LOC108148117|XP_017130456.1|DELE
OG0011048	LOC6502941|XP_001963551.1|DANA	LOC108147680|XP_017129866.1|DELE
OG0011049	LOC6503118|XP_001963455.2|DANA	LOC108134864|XP_017110837.1|DELE
OG0011050	LOC6504604|XP_001966542.1|DANA	LOC108136236|XP_017112754.1|DELE
OG0011051	LOC6507430|XP_001956035.1|DANA	LOC108146740|XP_017128353.1|DELE
OG0011052	LOC6507184|XP_001956529.1|DANA	LOC108150140|XP_017133598.1|DELE
OG0011053	LOC6506562|XP_032310842.1|DANA	LOC108146789|XP_017128445.1|DELE
OG0011054	LOC26514675|XP_014765653.1|DANA	LOC108142337|XP_017121580.1|DELE
OG0011055	LOC6493842|XP_001958541.1|DANA	LOC108143132|XP_017122865.1|DELE
OG0011056	LOC6503323|XP_001965399.3|DANA	LOC108150421|XP_017134067.1|DELE
OG0011058	LOC6498356|XP_001962616.1|DANA	LOC108141747|XP_017120730.1|DELE
OG0011059	LOC26513803|XP_014763939.1|DANA	LOC108145130|XP_017125835.1|DELE
OG0011077	LOC26514299|XP_014763998.1|DANA	LOC108144812|XP_017125430.1|DELE
OG0011078	LOC6506563|XP_001957635.1|DANA	LOC108146788|XP_017128444.1|DELE
OG0011079	LOC26515377|XP_014767421.1|DANA	LOC108134624|XP_017110501.1|DELE
OG0011082	LOC116654700|XP_032306442.1|DANA	LOC108144904|XP_017125555.1|DELE
OG0011085	LOC6494344|XP_001960495.1|DANA	LOC108141429|XP_017120301.1|DELE
OG0011086	LOC6502965|XP_001963501.1|DANA	LOC108137733|XP_017115121.1|DELE
OG0011087	LOC6502237|XP_032308726.1|DANA	LOC108140907|XP_017119449.1|DELE
OG0011090	LOC6496247|XP_001960537.3|DANA	LOC108144106|XP_017124239.1|DELE
OG0011091	LOC6505181|XP_032307892.1|DANA	LOC108136538|XP_017113318.1|DELE
OG0011092	LOC6503646|XP_001964009.1|DANA	LOC108147705|XP_017129917.1|DELE
OG0011093	LOC6503030|XP_001963376.1|DANA	LOC108142305|XP_017121545.1|DELE
OG0011094	LOC6502967|XP_001963499.1|DANA	LOC108137568|XP_017114784.1|DELE
OG0011096	LOC6493690|XP_001958243.2|DANA	LOC108135522|XP_017111757.1|DELE
OG0011098	LOC116655854|XP_032310343.1|DANA	LOC108146173|XP_017127567.1|DELE
OG0011102	LOC6493702|XP_001958266.2|DANA	LOC108142280|XP_017121498.1|DELE
OG0011103	LOC26513754|XP_014765529.1|DANA	LOC108143211|XP_017122987.1|DELE
OG0011104	LOC6500701|XP_001953754.2|DANA	LOC108149969|XP_017133381.1|DELE
OG0011107	LOC6504462|XP_001966947.2|DANA	LOC108135906|XP_017112312.1|DELE
OG0011110	LOC26514734|XP_014767328.1|DANA	LOC108137447|XP_017114625.1|DELE
OG0011111	LOC26515261|XP_014767409.1|DANA	LOC108140706|XP_017119151.1|DELE
OG0011112	LOC26515152|XP_014767396.1|DANA	LOC108148919|XP_017131723.1|DELE
OG0011113	LOC6499395|XP_001954722.2|DANA	LOC108142918|XP_017122496.1|DELE
OG0011114	LOC6505805|XP_001964406.1|DANA	LOC108140471|XP_017118700.1|DELE
OG0011115	LOC6499731|XP_001954044.1|DANA	LOC108148600|XP_017131167.1|DELE
OG0011116	LOC6501359|XP_001955071.2|DANA	LOC108148456|XP_017130978.1|DELE
OG0011117	LOC6500369|XP_001953065.2|DANA	LOC108150188|XP_017133683.1|DELE
OG0011118	LOC6500156|XP_001953115.2|DANA	LOC108139138|XP_017117242.1|DELE
OG0011119	LOC6500138|XP_001953151.1|DANA	LOC108136711|XP_017113525.1|DELE
OG0011120	LOC6500437|XP_001953214.3|DANA	LOC108140954|XP_017119511.1|DELE
OG0011121	LOC6500024|XP_001953375.1|DANA, LOC6500023|XP_001953376.1|DANA	LOC108141564|XP_017120499.1|DELE
OG0011122	LOC6499686|XP_001954142.1|DANA	LOC108136045|XP_017112468.1|DELE
OG0011123	LOC6499496|XP_001954507.1|DANA	LOC108140547|XP_017118885.1|DELE
OG0011124	LOC26514979|XP_014767366.1|DANA, LOC116656562|XP_032312129.1|DANA	LOC108140430|XP_017118645.1|DELE
OG0011125	LOC6499274|XP_001954979.1|DANA	LOC108140741|XP_017119206.1|DELE
OG0011126	LOC6499198|XP_001955127.2|DANA	LOC108140408|XP_017118613.1|DELE
OG0011127	LOC6502517|XP_001960467.2|DANA	LOC108141460|XP_017120354.1|DELE
OG0011128	LOC6494554|XP_001960112.2|DANA	LOC108144107|XP_017124240.1|DELE
OG0011129	LOC6494561|XP_001960099.1|DANA	LOC108149588|XP_017132711.1|DELE
OG0011130	LOC6495476|XP_001958929.2|DANA	LOC108144529|XP_017124973.1|DELE
OG0011131	LOC6495383|XP_001958714.1|DANA	LOC108144123|XP_017124255.1|DELE
OG0011132	LOC6498188|XP_001962261.1|DANA	LOC108138037|XP_017115499.1|DELE
OG0011133	LOC6498149|XP_001962183.1|DANA	LOC108138177|XP_017115764.1|DELE
OG0011134	LOC6497439|XP_001962071.1|DANA	LOC108147763|XP_017129982.1|DELE, LOC108138380|XP_017116051.1|DELE, LOC108135402|XP_017111589.1|DELE, LOC108136879|XP_017113822.1|DELE
OG0011135	LOC6498008|XP_001961876.1|DANA	LOC108147889|XP_017130137.1|DELE
OG0011136	LOC6498007|XP_001961875.1|DANA	LOC108147850|XP_017130096.1|DELE
OG0011137	LOC6497785|XP_001961448.2|DANA	LOC108138015|XP_017115473.1|DELE
OG0011138	LOC6497782|XP_001961442.1|DANA	LOC108138344|XP_017116002.1|DELE
OG0011139	LOC6497744|XP_014761803.1|DANA	LOC108138215|XP_017115824.1|DELE
OG0011140	LOC6505248|XP_001965621.1|DANA	LOC108142420|XP_017121764.1|DELE
OG0011142	LOC6503627|XP_001964039.1|DANA	LOC108138462|XP_017116154.1|DELE
OG0011143	LOC6503821|XP_001963678.2|DANA	LOC108138471|XP_017116169.1|DELE
OG0011145	LOC6502769|XP_001967591.1|DANA	LOC108138734|XP_017116602.1|DELE
OG0011146	LOC116655423|XP_032309204.1|DANA	LOC108138613|XP_017116392.1|DELE
OG0011148	LOC6502265|XP_001966121.1|DANA	LOC108149961|XP_017133369.1|DELE
OG0011149	LOC6502249|XP_001966081.2|DANA	LOC108147636|XP_017129781.1|DELE
OG0011150	LOC6507481|XP_032310643.1|DANA	LOC108145609|XP_017126633.1|DELE
OG0011151	LOC6507454|XP_032310606.1|DANA	LOC108146166|XP_017127551.1|DELE
OG0011152	LOC6507802|XP_001956373.2|DANA	LOC108146923|XP_017128656.1|DELE
OG0011154	LOC6506168|XP_001958426.1|DANA	LOC108142322|XP_017121565.1|DELE
OG0011155	LOC6505374|XP_001964866.1|DANA	LOC108141700|XP_017120672.1|DELE
OG0011156	LOC6505462|XP_001964921.1|DANA	LOC108141905|XP_017121008.1|DELE
OG0011157	LOC6505721|XP_001964992.1|DANA	LOC108149298|XP_017132235.1|DELE
OG0011158	LOC6504356|XP_001965002.1|DANA	LOC108149277|XP_017132208.1|DELE
OG0011159	LOC6504310|XP_001965046.1|DANA	LOC108149311|XP_017132253.1|DELE
OG0011160	LOC6498641|XP_001963224.1|DANA	LOC108134533|XP_017110368.1|DELE
OG0011161	LOC6502404|XP_001963218.2|DANA	LOC108134489|XP_017110297.1|DELE
OG0011162	LOC6498393|XP_001962703.1|DANA	LOC108137789|XP_017115183.1|DELE
OG0011163	LOC26513866|XP_014763946.1|DANA	LOC108136578|XP_017113381.1|DELE, LOC108143631|XP_017123634.1|DELE
OG0011171	LOC26515184|XP_032308085.1|DANA	LOC108143636|XP_017123642.1|DELE
OG0011177	LOC26514012|XP_032310828.1|DANA	LOC108142575|XP_017122014.1|DELE
OG0011185	LOC6500471|XP_001953286.2|DANA	LOC108141208|XP_017119945.1|DELE
OG0011187	LOC6503491|XP_001964281.1|DANA	LOC108137605|XP_017114869.1|DELE
OG0011189	LOC6503194|XP_001963618.1|DANA	LOC108134926|XP_017110935.1|DELE
OG0011192	LOC6500651|XP_032312227.1|DANA	LOC108135760|XP_017112095.1|DELE
OG0011193	LOC6502630|XP_001954460.1|DANA	LOC108148720|XP_017131380.1|DELE
OG0011196	LOC6505155|XP_001965454.2|DANA	LOC108136666|XP_017113480.1|DELE
OG0011197	LOC6501914|XP_001966680.1|DANA	LOC108137286|XP_017114390.1|DELE
OG0011198	LOC6504509|XP_001967044.2|DANA	LOC108136453|XP_017113124.1|DELE
OG0011199	LOC6505112|XP_001965435.2|DANA	LOC108140996|XP_017119563.1|DELE
OG0011200	LOC6497768|XP_032307535.1|DANA	LOC108150710|XP_017134472.1|DELE
OG0011202	LOC6498105|XP_001962089.2|DANA	LOC108147874|XP_017130121.1|DELE
OG0011204	LOC6498225|XP_001962339.1|DANA	LOC108138721|XP_017116561.1|DELE
OG0011207	LOC26513766|XP_032310374.1|DANA	LOC108145749|XP_017126801.1|DELE
OG0011209	LOC6506726|XP_001957354.1|DANA	LOC108136102|XP_017112567.1|DELE
OG0011211	LOC26515301|XP_014765717.1|DANA	LOC108136049|XP_017112469.1|DELE
OG0011212	LOC6495558|XP_014763353.1|DANA	LOC108145508|XP_017126463.1|DELE
OG0011213	LOC6494160|XP_001960850.1|DANA	LOC108141546|XP_017120476.1|DELE
OG0011214	LOC116654794|XP_032307241.1|DANA	LOC108144496|XP_017124917.1|DELE
OG0011216	LOC26514383|XP_014764014.1|DANA	LOC108143377|XP_017123207.1|DELE
OG0011218	LOC6498870|XP_001955769.1|DANA	LOC108141009|XP_017119571.1|DELE
OG0011219	LOC6500032|XP_001953353.2|DANA	LOC108137469|XP_017114663.1|DELE
OG0011222	LOC26514573|XP_032305339.1|DANA	LOC108140049|XP_017118241.1|DELE
OG0011223	LOC6500353|XP_001953039.3|DANA	LOC108149729|XP_017133031.1|DELE
OG0011224	LOC26514676|XP_014767319.1|DANA	LOC108136744|XP_017113576.1|DELE
OG0011225	LOC6500498|XP_001953347.1|DANA	LOC108137472|XP_017114668.1|DELE
OG0011226	LOC116654505|XP_032305498.1|DANA	LOC108136963|XP_017113942.1|DELE
OG0011227	LOC6500805|XP_001953952.1|DANA	LOC108148427|XP_017130952.1|DELE
OG0011228	LOC26515064|XP_014767375.1|DANA	LOC108148577|XP_017131112.1|DELE
OG0011229	LOC6499706|XP_001954093.1|DANA	LOC108137002|XP_017113989.1|DELE
OG0011230	LOC116654922|XP_032307507.1|DANA	LOC108140423|XP_017118634.1|DELE
OG0011231	LOC6499542|XP_001954410.1|DANA	LOC108136763|XP_017113611.1|DELE
OG0011232	LOC6501386|XP_001955131.1|DANA	LOC108139241|XP_017117401.1|DELE
OG0011233	LOC6502611|XP_001955436.2|DANA	LOC108147149|XP_017128930.1|DELE
OG0011234	LOC6499036|XP_001955460.1|DANA, LOC6501550|XP_032305562.1|DANA	LOC108139144|XP_017117249.1|DELE
OG0011235	LOC26515169|XP_014767401.1|DANA	LOC108147125|XP_017128906.1|DELE
OG0011236	LOC6496568|XP_001961173.1|DANA	LOC108150385|XP_017134013.1|DELE
OG0011237	LOC26514400|XP_014764015.1|DANA	LOC108147589|XP_017129717.1|DELE
OG0011238	LOC6494024|XP_001961129.2|DANA	LOC108134665|XP_017110550.1|DELE
OG0011239	LOC6494202|XP_001960757.1|DANA	LOC108148799|XP_017131556.1|DELE
OG0011240	LOC6502512|XP_032306395.1|DANA	LOC108144665|XP_017125201.1|DELE
OG0011241	LOC26514141|XP_014763982.2|DANA	LOC108144882|XP_017125530.1|DELE
