Orthogroup	DANA.longest_only	DSER.longest_only
OG0008183	LOC6494254|XP_032306476.1|DANA	LOC110190958|XP_020817308.1|DSER
OG0008184	LOC26515528|XP_014762444.2|DANA	LOC110183350|XP_020807264.1|DSER
OG0008185	LOC6500285|XP_001952887.1|DANA	LOC110176490|XP_020798523.1|DSER
OG0008186	LOC6494136|XP_001960894.1|DANA	LOC110179719|XP_020802998.1|DSER
OG0008187	LOC6496428|XP_001960893.1|DANA	LOC110179801|XP_020803069.1|DSER
OG0008188	LOC6506647|XP_001965220.1|DANA	LOC110183026|XP_020806872.1|DSER
OG0008189	LOC6498427|XP_001962793.1|DANA	LOC110185893|XP_020810563.1|DSER
OG0008190	LOC6507077|XP_001956707.2|DANA	LOC110187324|XP_020812374.1|DSER
OG0008191	LOC6503962|XP_001963924.3|DANA	LOC110179434|XP_020802630.1|DSER
OG0008192	LOC6502980|XP_001963478.1|DANA	LOC110180116|XP_020803414.1|DSER
OG0008193	LOC6504523|XP_014759487.1|DANA	LOC110175925|XP_020797762.1|DSER
OG0008194	LOC6497715|XP_001961499.1|DANA	LOC110185781|XP_020810443.1|DSER
OG0008195	LOC26514078|XP_032307155.1|DANA	LOC110189331|XP_020815033.1|DSER
OG0008196	LOC6496369|XP_001960777.3|DANA	LOC110177280|XP_020799592.1|DSER
OG0008197	LOC6507830|XP_001956433.3|DANA	LOC110190277|XP_020816310.1|DSER
OG0008198	LOC6504721|XP_001966334.3|DANA	LOC110179608|XP_020802864.1|DSER
OG0008199	LOC6501837|XP_001966829.1|DANA	LOC110184294|XP_020808440.1|DSER
OG0008200	LOC6496616|XP_001961271.1|DANA	LOC110189619|XP_020815417.1|DSER
OG0008201	LOC6507153|XP_001956578.1|DANA	LOC110178911|XP_020801849.1|DSER
OG0008202	LOC6507918|XP_014765510.1|DANA	LOC110179027|XP_020802035.1|DSER
OG0008203	LOC6507449|XP_001955989.1|DANA	LOC110177558|XP_020799990.1|DSER
OG0008204	LOC6503751|XP_001963808.1|DANA	LOC110182838|XP_020806630.1|DSER
OG0008205	LOC6506121|XP_001958507.1|DANA	LOC110183223|XP_020807096.1|DSER
OG0008206	LOC6493234|XP_001957323.1|DANA	LOC110189995|XP_020815952.1|DSER
OG0008207	LOC6506746|XP_032309621.1|DANA	LOC110176710|XP_020798809.1|DSER
OG0008208	LOC6495887|XP_032306443.1|DANA	LOC110176331|XP_020798309.1|DSER
OG0008209	LOC6506840|XP_032309526.1|DANA	LOC110177588|XP_020800031.1|DSER
OG0008210	LOC6506119|XP_032309994.1|DANA	LOC110190045|XP_020816011.1|DSER
OG0008211	LOC6496960|XP_001963051.1|DANA	LOC110187298|XP_020812346.1|DSER
OG0008212	LOC6506347|XP_001958058.1|DANA	LOC110190226|XP_020816245.1|DSER
OG0008213	LOC6504767|XP_032309064.1|DANA	LOC110179662|XP_020802932.1|DSER
OG0008214	LOC6507316|XP_001956257.1|DANA	LOC110190699|XP_020816969.1|DSER
OG0008215	LOC6504490|XP_032308334.1|DANA	LOC110175959|XP_020797807.1|DSER
OG0008216	LOC6507940|XP_001956652.1|DANA	LOC110178578|XP_020801415.1|DSER
OG0008217	LOC6502984|XP_014761274.1|DANA	LOC110176051|XP_020797924.1|DSER
OG0008218	LOC26515584|XP_014764143.1|DANA	LOC110176340|XP_020798321.1|DSER
OG0008219	LOC6501950|XP_032308354.1|DANA	LOC110182107|XP_020805772.1|DSER
OG0008220	LOC6503176|XP_001963583.1|DANA	LOC110181513|XP_020804946.1|DSER
OG0008221	LOC6497868|XP_014761858.1|DANA	LOC110178104|XP_020800773.1|DSER
OG0008222	LOC6493860|XP_001958576.1|DANA	LOC110190424|XP_020816561.1|DSER
OG0008224	LOC6493229|XP_001957312.1|DANA	LOC110176700|XP_020798794.1|DSER
OG0008225	LOC6502239|XP_001966045.1|DANA	LOC110187142|XP_020812215.1|DSER
OG0008226	LOC6503773|XP_001963770.1|DANA	LOC110182462|XP_020806158.1|DSER
OG0008227	LOC6505926|XP_001964629.3|DANA	LOC110186361|XP_020811169.1|DSER
OG0008228	LOC6506009|XP_032312371.1|DANA	LOC110189010|XP_020814622.1|DSER
OG0008229	LOC6500240|XP_014766429.1|DANA	LOC110186205|XP_020810927.1|DSER
OG0008230	LOC6501285|XP_001954920.1|DANA	LOC110190304|XP_020816351.1|DSER
OG0008232	LOC6507587|XP_001955954.1|DANA	LOC110177552|XP_020799983.1|DSER
OG0008233	LOC6498284|XP_001962459.1|DANA	LOC110181383|XP_020804773.1|DSER, LOC110178703|XP_020801562.1|DSER
OG0008234	LOC6494389|XP_001960418.2|DANA	LOC110184101|XP_020808151.1|DSER
OG0008235	LOC6502097|XP_001966220.1|DANA	LOC110181901|XP_020805491.1|DSER
OG0008236	LOC6493896|XP_001961375.1|DANA	LOC110189358|XP_020815059.1|DSER
OG0008237	LOC6496039|XP_001960098.2|DANA	LOC110188683|XP_020814185.1|DSER
OG0008238	LOC6507657|XP_001956089.1|DANA	LOC110178728|XP_020801608.1|DSER
OG0008239	LOC6493064|XP_001956976.1|DANA	LOC110190232|XP_020816252.1|DSER
OG0008240	LOC6494832|XP_001959580.1|DANA	LOC110189469|XP_020815206.1|DSER
OG0008243	LOC6495953|XP_001959920.1|DANA	LOC110178473|XP_020801274.1|DSER
OG0008244	LOC6500840|XP_001954013.1|DANA	LOC110191020|XP_020817395.1|DSER
OG0008245	LOC6494601|XP_001960029.1|DANA	LOC110178251|XP_020800965.1|DSER
OG0008246	LOC6494307|XP_001960564.1|DANA	LOC110180066|XP_020803351.1|DSER
OG0008247	LOC6501332|XP_001955007.2|DANA	LOC110190913|XP_020817233.1|DSER
OG0008248	LOC6505924|XP_001964628.1|DANA	LOC110186509|XP_020811363.1|DSER
OG0008249	LOC6505562|XP_001964694.1|DANA	LOC110186617|XP_020811511.1|DSER
OG0008250	LOC6494842|XP_001959564.1|DANA	LOC110189442|XP_020815171.1|DSER
OG0008251	LOC26513909|XP_014763956.1|DANA	LOC110189361|XP_020815062.1|DSER, LOC110189360|XP_020815061.1|DSER
OG0008251	LOC6495526|XP_001959041.1|DANA	LOC110189764|XP_020815643.1|DSER
OG0008252	LOC6495793|XP_001959596.1|DANA	LOC110188978|XP_020814586.1|DSER
OG0008253	LOC6495211|XP_001958841.1|DANA	LOC110176173|XP_020798076.1|DSER
OG0008254	LOC6506705|XP_032310172.1|DANA	LOC110183667|XP_020807660.1|DSER
OG0008255	LOC6493865|XP_001958583.1|DANA	LOC110190237|XP_020816256.1|DSER
OG0008257	LOC6503870|XP_001963752.1|DANA, LOC116655189|XP_032308620.1|DANA, LOC6503871|XP_032308619.1|DANA	LOC110184607|XP_020808859.1|DSER
OG0008258	LOC6497926|XP_001961732.1|DANA	LOC110184917|XP_020809221.1|DSER
OG0008259	LOC6506531|XP_001965195.2|DANA	LOC110179163|XP_020802216.1|DSER
OG0008260	LOC6506878|XP_001957075.2|DANA	LOC110188864|XP_020814433.1|DSER
OG0008261	LOC6494547|XP_001960134.2|DANA	LOC110177921|XP_020800560.1|DSER
OG0008262	LOC6496665|XP_001961359.2|DANA	LOC110189696|XP_020815530.1|DSER
OG0008263	LOC6495119|XP_032307236.1|DANA	LOC110182901|XP_020806717.1|DSER
OG0008264	LOC6495122|XP_001959011.1|DANA	LOC110182916|XP_020806736.1|DSER
OG0008265	LOC6505532|XP_001964748.2|DANA	LOC110186833|XP_020811781.1|DSER, LOC110186786|XP_020811720.1|DSER
OG0008266	LOC6500187|XP_001953055.1|DANA	LOC110188111|XP_020813342.1|DSER
OG0008267	LOC6499259|XP_014765987.1|DANA	LOC110191263|XP_020817713.1|DSER
OG0008268	LOC6497967|XP_001961812.1|DANA	LOC110187420|XP_020812468.1|DSER
OG0008269	LOC6497383|XP_001962194.1|DANA	LOC110176826|XP_020798936.1|DSER
OG0008270	LOC6505110|XP_014760297.1|DANA	LOC110179110|XP_020802159.1|DSER
OG0008271	LOC6506897|XP_001957043.1|DANA	LOC110185300|XP_020809710.1|DSER
OG0008272	LOC6504149|XP_032308803.1|DANA	LOC110183051|XP_020806894.1|DSER
OG0008273	LOC6501157|XP_001954659.2|DANA	LOC110186448|XP_020811291.1|DSER
OG0008274	LOC6502229|XP_001966026.1|DANA	LOC110187147|XP_020812220.1|DSER
OG0008275	LOC6504053|XP_001964088.1|DANA	LOC110182573|XP_020806279.1|DSER
OG0008276	LOC6504912|XP_032309262.1|DANA	LOC110187097|XP_020812160.1|DSER
OG0008277	LOC6501916|XP_014759659.1|DANA	LOC110182220|XP_020805905.1|DSER
OG0008278	LOC6498590|XP_001963122.1|DANA	LOC110183360|XP_020807281.1|DSER
OG0008279	LOC6504247|XP_014759195.1|DANA	LOC110181927|XP_020805521.1|DSER
OG0008280	LOC6504249|XP_001967380.3|DANA	LOC110181704|XP_020805207.1|DSER
OG0008281	LOC6498741|XP_001967291.1|DANA	LOC110181718|XP_020805231.1|DSER
OG0008282	LOC6504596|XP_001966559.1|DANA	LOC110182482|XP_020806188.1|DSER
OG0008283	LOC6504952|XP_001965743.1|DANA	LOC110181612|XP_020805073.1|DSER
OG0008284	LOC6501777|XP_032311756.1|DANA	LOC110185411|XP_020809877.1|DSER
OG0008285	LOC6501904|XP_032308206.1|DANA	LOC110179061|XP_020802082.1|DSER
OG0008286	LOC6503138|XP_032308948.1|DANA	LOC110179504|XP_020802739.1|DSER
OG0008287	LOC6505150|XP_001965445.2|DANA	LOC110179083|XP_020802128.1|DSER
OG0008288	LOC6501706|XP_001955806.1|DANA	LOC110188702|XP_020814168.1|DSER
OG0008289	LOC26514426|XP_014767286.1|DANA	LOC110188063|XP_020813272.1|DSER
OG0008290	LOC6504452|XP_001966962.1|DANA	LOC110180291|XP_020803607.1|DSER
OG0008291	LOC6502277|XP_001966149.1|DANA	LOC110184282|XP_020808422.1|DSER
OG0008292	LOC6502230|XP_001966027.2|DANA	LOC110187101|XP_020812166.1|DSER
OG0008293	LOC6505625|XP_001964579.1|DANA	LOC110186824|XP_020811770.1|DSER
OG0008294	LOC6500757|XP_001953860.1|DANA	LOC110191342|XP_020817846.1|DSER
OG0008295	LOC6498760|XP_001967258.2|DANA	LOC110180625|XP_020803970.1|DSER
OG0008296	LOC6502708|XP_032311961.1|DANA	LOC110184246|XP_020808361.1|DSER
OG0008297	LOC6505151|XP_001965448.1|DANA	LOC110179085|XP_020802129.1|DSER
OG0008298	LOC6503153|XP_032308890.1|DANA	LOC110184130|XP_020808197.1|DSER
OG0008299	LOC6505907|XP_001964593.1|DANA	LOC110186576|XP_020811447.1|DSER
OG0008300	LOC6504505|XP_001967037.1|DANA	LOC110179749|XP_020803025.1|DSER
OG0008301	LOC6500624|XP_001953591.1|DANA	LOC110188654|XP_020814091.1|DSER
OG0008302	LOC6504998|XP_001965664.1|DANA	LOC110184387|XP_020808552.1|DSER
OG0008303	LOC6503468|XP_001964322.1|DANA	LOC110181799|XP_020805340.1|DSER
OG0008304	LOC6503508|XP_032308799.1|DANA	LOC110182649|XP_020806375.1|DSER
OG0008306	LOC6504463|XP_001966951.1|DANA	LOC110184380|XP_020808543.1|DSER
OG0008307	LOC6501564|XP_001955478.1|DANA	LOC110189200|XP_020814833.1|DSER
OG0008309	LOC6505767|XP_001965018.1|DANA	LOC110185844|XP_020810511.1|DSER
OG0008310	LOC6506290|XP_032310171.1|DANA	LOC110185246|XP_020809640.1|DSER
OG0008311	LOC6505219|XP_001965565.1|DANA	LOC110191991|XP_020818683.1|DSER
OG0008312	LOC26513882|XP_014767224.1|DANA	LOC110186254|XP_020810995.1|DSER
OG0008313	LOC6501963|XP_001966769.2|DANA	LOC110179387|XP_020802571.1|DSER
OG0008314	LOC6494939|XP_001959360.1|DANA	LOC110189237|XP_020814879.1|DSER
OG0008315	LOC6506617|XP_001957533.1|DANA	LOC110176183|XP_020798092.1|DSER, LOC110182019|XP_020805609.1|DSER
OG0008317	LOC6501218|XP_014766949.1|DANA	LOC110187785|XP_020812915.1|DSER
OG0008318	LOC6501796|XP_001967179.1|DANA	LOC110184257|XP_020808380.1|DSER
OG0008319	LOC6496066|XP_001960147.1|DANA	LOC110177905|XP_020800534.1|DSER
OG0008320	LOC6501852|XP_014759625.1|DANA	LOC110179472|XP_020802701.1|DSER
OG0008321	LOC6505841|XP_001964469.1|DANA	LOC110191888|XP_020818532.1|DSER
OG0008322	LOC26514442|XP_032311423.1|DANA	LOC110183398|XP_020807327.1|DSER
OG0008323	LOC6500685|XP_001953722.1|DANA	LOC110191047|XP_020817430.1|DSER
OG0008324	LOC6503496|XP_014760956.1|DANA	LOC110183047|XP_020806890.1|DSER
OG0008325	LOC6504580|XP_001966590.1|DANA	LOC110184337|XP_020808493.1|DSER
OG0008326	LOC6500703|XP_032308892.1|DANA	LOC110190972|XP_020817322.1|DSER
OG0008327	LOC6494902|XP_001959461.1|DANA	LOC110191645|XP_020818198.1|DSER
OG0008328	LOC6503077|XP_001963383.1|DANA	LOC110182011|XP_020805602.1|DSER
OG0008329	LOC6503064|XP_001963359.1|DANA	LOC110181925|XP_020805519.1|DSER
OG0008330	LOC6496438|XP_001960914.1|DANA	LOC110178726|XP_020801609.1|DSER
OG0008331	LOC6493454|XP_001957784.1|DANA	LOC110190552|XP_020816766.1|DSER
OG0008332	LOC6493371|XP_014764351.1|DANA	LOC110190293|XP_020816336.1|DSER
OG0008333	LOC6506652|XP_001957472.1|DANA	LOC110190508|XP_020816688.1|DSER
OG0008334	LOC6506653|XP_001957471.1|DANA	LOC110190601|XP_020816853.1|DSER
OG0008335	LOC6506895|XP_001957044.1|DANA	LOC110185292|XP_020809700.1|DSER
OG0008336	LOC26514663|XP_032309753.1|DANA	LOC110190369|XP_020816440.1|DSER
OG0008337	LOC6495559|XP_032306002.1|DANA	LOC110189004|XP_020814615.1|DSER
OG0008338	LOC6506234|XP_001958294.1|DANA	LOC110178989|XP_020801963.1|DSER
OG0008339	LOC6501893|XP_001966718.1|DANA	LOC110184423|XP_020808617.1|DSER
OG0008340	LOC6494544|XP_001960136.1|DANA	LOC110177918|XP_020800555.1|DSER
OG0008341	LOC6506461|XP_001957834.2|DANA	LOC110178596|XP_020801441.1|DSER
OG0008342	LOC6506872|XP_001957084.1|DANA	LOC110188802|XP_020814336.1|DSER
OG0008343	LOC6499257|XP_001955013.1|DANA	LOC110191268|XP_020817723.1|DSER
OG0008344	LOC6507466|XP_001955956.1|DANA	LOC110177625|XP_020800092.1|DSER
OG0008345	LOC6506904|XP_001957027.1|DANA	LOC110182803|XP_020806597.1|DSER
OG0008346	LOC6504773|XP_001966318.1|DANA	LOC110181510|XP_020804941.1|DSER
OG0008347	LOC6497990|XP_001961850.1|DANA	LOC110185930|XP_020810603.1|DSER
OG0008348	LOC6506942|XP_001956942.1|DANA	LOC110189846|XP_020815714.1|DSER
OG0008349	LOC6506668|XP_001957446.2|DANA	LOC110191024|XP_020817400.1|DSER
OG0008350	LOC6501855|XP_001966792.1|DANA	LOC110175919|XP_020797756.1|DSER
OG0008351	LOC6507473|XP_001955943.3|DANA	LOC110188905|XP_020814485.1|DSER
OG0008352	LOC6492989|XP_001956803.1|DANA	LOC110190485|XP_020816656.1|DSER
OG0008353	LOC6492935|XP_001956685.1|DANA	LOC110183651|XP_020807634.1|DSER
OG0008354	LOC6504477|XP_001966982.1|DANA	LOC110181677|XP_020805171.1|DSER
OG0008355	LOC6495245|XP_001958768.2|DANA	LOC110179353|XP_020802524.1|DSER
OG0008356	LOC6507743|XP_001956255.1|DANA	LOC110190489|XP_020816664.1|DSER
OG0008357	LOC6499368|XP_001954775.1|DANA	LOC110186349|XP_020811156.1|DSER
OG0008358	LOC6497114|XP_001962728.1|DANA	LOC110185931|XP_020810604.1|DSER
OG0008359	LOC6496199|XP_001960433.1|DANA	LOC110184073|XP_020808111.1|DSER
OG0008360	LOC6494188|XP_001960802.1|DANA	LOC110177249|XP_020799562.1|DSER
OG0008361	LOC6497196|XP_032307751.1|DANA	LOC110183870|XP_020807882.1|DSER
OG0008362	LOC6504883|XP_001966526.1|DANA	LOC110179509|XP_020802745.1|DSER
OG0008363	LOC6494527|XP_001960171.1|DANA	LOC110190924|XP_020817245.1|DSER
OG0008364	LOC6493260|XP_001957371.1|DANA	LOC110176185|XP_020798094.1|DSER
OG0008365	LOC6494801|XP_001959640.1|DANA	LOC110179203|XP_020802280.1|DSER
OG0008366	LOC6499307|XP_001954902.1|DANA	LOC110177355|XP_020799706.1|DSER
OG0008367	LOC6504719|XP_001966337.1|DANA	LOC110179480|XP_020802712.1|DSER
OG0008368	LOC6496872|XP_032311031.1|DANA	LOC110183477|XP_020807416.1|DSER
OG0008369	LOC6505238|XP_001965603.1|DANA	LOC110175917|XP_020797753.1|DSER
OG0008370	LOC6499892|XP_001953687.2|DANA	LOC110191078|XP_020817472.1|DSER
OG0008371	LOC6501044|XP_032305786.1|DANA	LOC110187619|XP_020812668.1|DSER
OG0008373	LOC6498589|XP_001963121.1|DANA	LOC110183286|XP_020807175.1|DSER
OG0008374	LOC6502488|XP_001966912.1|DANA	LOC110182817|XP_020806612.1|DSER
OG0008375	LOC6497561|XP_001961813.1|DANA	LOC110187421|XP_020812470.1|DSER
OG0008376	LOC6498522|XP_001962989.1|DANA	LOC110182307|XP_020805982.1|DSER
OG0008377	LOC26514513|XP_014762339.1|DANA	LOC110178103|XP_020800772.1|DSER
OG0008378	LOC6497671|XP_014761774.1|DANA	LOC110178111|XP_020800784.1|DSER
OG0008379	LOC6497155|XP_001962655.1|DANA	LOC110185711|XP_020810346.1|DSER
OG0008380	LOC6498594|XP_001963126.1|DANA	LOC110183316|XP_020807220.1|DSER
OG0008381	LOC6506232|XP_001965135.1|DANA	LOC110182314|XP_020805999.1|DSER
OG0008383	LOC6497594|XP_032307785.1|DANA	LOC110177051|XP_020799226.1|DSER
OG0008384	LOC26514736|XP_032307358.1|DANA	LOC110184011|XP_020808036.1|DSER
OG0008385	LOC6498325|XP_001962546.1|DANA	LOC110187385|XP_020812435.1|DSER
OG0008386	LOC6504400|XP_001967042.1|DANA	LOC110184447|XP_020808646.1|DSER
OG0008387	LOC6501571|XP_032311535.1|DANA	LOC110176483|XP_020798512.1|DSER
OG0008388	LOC6497503|XP_001961948.1|DANA	LOC110183828|XP_020807840.1|DSER
OG0008389	LOC6498185|XP_001962252.1|DANA	LOC110182719|XP_020806478.1|DSER
OG0008390	LOC26515237|XP_014760674.1|DANA	LOC110179894|XP_020803151.1|DSER
OG0008391	LOC6498115|XP_001962105.1|DANA	LOC110182283|XP_020805960.1|DSER
OG0008392	LOC6507118|XP_001956637.1|DANA	LOC110178551|XP_020801375.1|DSER
OG0008393	LOC6492924|XP_001956661.1|DANA	LOC110178547|XP_020801365.1|DSER
OG0008394	LOC6506146|XP_001958460.1|DANA	LOC110190916|XP_020817236.1|DSER
OG0008395	LOC6501850|XP_032308227.1|DANA	LOC110184319|XP_020808468.1|DSER
OG0008396	LOC6502253|XP_032309359.1|DANA	LOC110184219|XP_020808330.1|DSER
OG0008397	LOC6492916|XP_001963677.2|DANA	LOC110178022|XP_020800696.1|DSER
OG0008398	LOC6503809|XP_032308573.1|DANA	LOC110182192|XP_020805859.1|DSER
OG0008399	LOC6504817|XP_001966390.2|DANA	LOC110180526|XP_020803853.1|DSER
OG0008400	LOC6507535|XP_001955875.1|DANA	LOC110188814|XP_020814351.1|DSER
OG0008401	LOC6503332|XP_001965392.1|DANA	LOC110178096|XP_020800764.1|DSER
OG0008402	LOC6499834|XP_001953815.1|DANA	LOC110191297|XP_020817765.1|DSER
OG0008403	LOC6504436|XP_001966980.1|DANA	LOC110181916|XP_020805511.1|DSER
OG0008404	LOC6494469|XP_014760081.1|DANA	LOC110177244|XP_020799546.1|DSER
OG0008405	LOC6503587|XP_001964108.1|DANA	LOC110179519|XP_020802755.1|DSER
OG0008406	LOC6504123|XP_001964232.1|DANA	LOC110184241|XP_020808357.1|DSER
OG0008407	LOC6499414|XP_001954691.3|DANA	LOC110186568|XP_020811435.1|DSER
OG0008408	LOC6504936|XP_032309289.1|DANA	LOC110187089|XP_020812148.1|DSER
OG0008409	LOC6507942|XP_001957268.1|DANA	LOC110184626|XP_020808883.1|DSER
OG0008410	LOC6499428|XP_001954658.1|DANA	LOC110186449|XP_020811293.1|DSER
OG0008411	LOC6501303|XP_001954959.1|DANA	LOC110191878|XP_020818521.1|DSER
OG0008412	LOC6503582|XP_001964120.2|DANA	LOC110180576|XP_020803929.1|DSER
OG0008413	LOC6506240|XP_014764690.1|DANA	LOC110178991|XP_020801965.1|DSER
OG0008414	LOC6503947|XP_001963896.1|DANA	LOC110178855|XP_020801777.1|DSER
OG0008415	LOC6505276|XP_001965671.1|DANA	LOC110181855|XP_020805432.1|DSER
OG0008416	LOC6501821|XP_014759585.1|DANA	LOC110179564|XP_020802805.1|DSER
OG0008417	LOC6504641|XP_001966487.1|DANA	LOC110180189|XP_020803504.1|DSER
OG0008418	LOC6503541|XP_001964186.2|DANA	LOC110180533|XP_020803868.1|DSER
OG0008419	LOC6502983|XP_032308944.1|DANA	LOC110176052|XP_020797925.1|DSER
OG0008420	LOC6504006|XP_001963992.1|DANA	LOC110187074|XP_020812123.1|DSER
OG0008421	LOC6504260|XP_032308835.1|DANA	LOC110184371|XP_020808528.1|DSER
OG0008422	LOC6503040|XP_032308941.1|DANA	LOC110181941|XP_020805536.1|DSER
OG0008423	LOC6496165|XP_001960356.1|DANA	LOC110185494|XP_020810048.1|DSER
OG0008424	LOC6502241|XP_001966050.1|DANA	LOC110187064|XP_020812113.1|DSER
OG0008425	LOC6499314|XP_001954885.2|DANA	LOC110177395|XP_020799758.1|DSER
OG0008426	LOC6495125|XP_001958999.1|DANA	LOC110176324|XP_020798302.1|DSER
OG0008427	LOC6502290|XP_001966180.2|DANA	LOC110179556|XP_020802797.1|DSER
OG0008429	LOC6500972|XP_001954277.1|DANA	LOC110191737|XP_020818326.1|DSER
OG0008430	LOC6502115|XP_001966179.1|DANA	LOC110181756|XP_020805278.1|DSER
OG0008432	LOC6499097|XP_032310375.1|DANA	LOC110177311|XP_020799642.1|DSER
OG0008433	LOC6493832|XP_032310627.1|DANA	LOC110190164|XP_020816159.1|DSER
OG0008434	LOC6505570|XP_001964678.1|DANA	LOC110186877|XP_020811833.1|DSER
OG0008435	LOC6498596|XP_001963130.1|DANA	LOC110183359|XP_020807280.1|DSER
OG0008436	LOC26514899|XP_014764060.1|DANA	LOC110179821|XP_020803089.1|DSER
OG0008438	LOC6507966|XP_032311829.1|DANA	LOC110188582|XP_020814006.1|DSER
OG0008439	LOC6495499|XP_001958982.1|DANA	LOC110176320|XP_020798297.1|DSER
OG0008440	LOC6501429|XP_014767040.1|DANA	LOC110188025|XP_020813220.1|DSER
OG0008441	LOC6493869|XP_001958590.2|DANA	LOC110190416|XP_020816542.1|DSER
OG0008442	LOC6494355|XP_032307205.1|DANA	LOC110184034|XP_020808065.1|DSER
OG0008443	LOC6492931|XP_001956677.1|DANA	LOC110176261|XP_020798231.1|DSER
OG0008444	LOC6493679|XP_001958217.1|DANA	LOC110185173|XP_020809550.1|DSER
OG0008445	LOC6503068|XP_001963364.1|DANA	LOC110184428|XP_020808623.1|DSER
OG0008446	LOC6504503|XP_032308093.1|DANA	LOC110178847|XP_020801766.1|DSER
OG0008447	LOC6504602|XP_001966548.1|DANA	LOC110187111|XP_020812180.1|DSER
OG0008448	LOC6502149|XP_014759950.2|DANA	LOC110181024|XP_020804358.1|DSER
OG0008449	LOC6503485|XP_001964288.1|DANA	LOC110181573|XP_020805023.1|DSER
OG0008450	LOC26514226|XP_014759703.1|DANA	LOC110181669|XP_020805153.1|DSER
OG0008451	LOC6500133|XP_032312293.1|DANA	LOC110188281|XP_020813635.1|DSER
OG0008452	LOC6497841|XP_032307494.1|DANA	LOC110178144|XP_020800831.1|DSER
OG0008453	LOC6494093|XP_001960991.1|DANA	LOC110182952|XP_020806802.1|DSER
OG0008454	LOC6504652|XP_032309293.1|DANA	LOC110180414|XP_020803737.1|DSER
OG0008455	LOC6493430|XP_001957734.1|DANA	LOC110183684|XP_020807680.1|DSER
OG0008456	LOC6501175|XP_001954695.1|DANA	LOC110188196|XP_020813448.1|DSER
OG0008457	LOC6498855|XP_001955793.1|DANA	LOC110184368|XP_020808529.1|DSER
OG0008458	LOC6496309|XP_001960667.2|DANA	LOC110176525|XP_020798565.1|DSER
OG0008459	LOC6502933|XP_001963564.1|DANA	LOC110181876|XP_020805461.1|DSER
OG0008460	LOC6497760|XP_001961409.1|DANA	LOC110185679|XP_020810305.1|DSER
OG0008461	LOC6498082|XP_014761973.1|DANA	LOC110177099|XP_020799303.1|DSER
OG0008462	LOC6498110|XP_001962098.1|DANA	LOC110178438|XP_020801231.1|DSER, LOC110182295|XP_020805973.1|DSER
OG0008463	LOC26514214|XP_014760640.1|DANA	LOC110178094|XP_020800760.1|DSER
OG0008464	LOC6494388|XP_001960419.1|DANA	LOC110184102|XP_020808152.1|DSER
OG0008465	LOC26515200|XP_014764100.1|DANA	LOC110177718|XP_020800218.1|DSER
OG0008466	LOC6494771|XP_001959698.1|DANA	LOC110182826|XP_020806622.1|DSER
OG0008467	LOC6495644|XP_001959292.1|DANA	LOC110178479|XP_020801279.1|DSER
OG0008468	LOC6497016|XP_001962923.1|DANA	LOC110182400|XP_020806101.1|DSER, LOC110187313|XP_020812361.1|DSER
OG0008469	LOC6494448|XP_032307164.1|DANA	LOC110186966|XP_020811972.1|DSER
OG0008470	LOC6495838|XP_001959684.2|DANA	LOC110190259|XP_020816323.1|DSER
OG0008472	LOC6495966|XP_032307294.1|DANA	LOC110180051|XP_020803331.1|DSER
OG0008473	LOC6501928|XP_001967160.2|DANA, LOC116656200|XP_032311540.1|DANA	LOC110181793|XP_020805332.1|DSER
OG0008474	LOC6499310|XP_001954893.3|DANA	LOC110177282|XP_020799590.1|DSER
OG0008475	LOC6504359|XP_001964996.1|DANA	LOC110185895|XP_020810566.1|DSER
OG0008476	LOC6494230|XP_001965952.1|DANA	LOC110188686|XP_020814147.1|DSER
OG0008477	LOC6496523|XP_014763867.1|DANA	LOC110178699|XP_020801756.1|DSER
OG0008478	LOC6499890|XP_032305412.1|DANA	LOC110190989|XP_020817359.1|DSER
OG0008479	LOC6494798|XP_001959645.3|DANA	LOC110179227|XP_020802323.1|DSER
OG0008480	LOC6493258|XP_014764290.2|DANA	LOC110178710|XP_020801569.1|DSER
OG0008481	LOC6504934|XP_001966613.2|DANA, LOC26513668|XP_014759878.1|DANA	LOC110181798|XP_020805339.1|DSER
OG0008482	LOC6493042|XP_001956932.1|DANA	LOC110190175|XP_020816181.1|DSER
OG0008483	LOC6496866|XP_001963247.1|DANA	LOC110187334|XP_020812381.1|DSER, LOC110179238|XP_020802351.1|DSER, LOC110179931|XP_020803188.1|DSER
OG0008484	LOC6499943|XP_001953584.1|DANA	LOC110187884|XP_020813028.1|DSER
OG0008485	LOC6497322|XP_001962321.1|DANA	LOC110185747|XP_020810403.1|DSER
OG0008486	LOC6501769|XP_014759325.1|DANA	LOC110185397|XP_020809838.1|DSER
OG0008487	LOC6505116|XP_001965430.1|DANA	LOC110182536|XP_020806243.1|DSER
OG0008488	LOC6501301|XP_001954947.1|DANA	LOC110191012|XP_020817389.1|DSER
OG0008490	LOC6500218|XP_001953002.1|DANA	LOC110186662|XP_020811586.1|DSER
OG0008491	LOC6500252|XP_001952935.1|DANA	LOC110191009|XP_020817385.1|DSER
OG0008492	LOC6498074|XP_001962027.1|DANA	LOC110176864|XP_020798998.1|DSER
OG0008493	LOC6497105|XP_001962745.1|DANA	LOC110186120|XP_020810829.1|DSER, LOC110186118|XP_020810826.1|DSER
OG0008494	LOC6496385|XP_001960798.2|DANA	LOC110191582|XP_020818127.1|DSER
