Orthogroup	DANA.longest_only	DERE.longest_only
OG0007818	LOC6498905|XP_001955703.2|DANA	LOC6554974|XP_001982039.1|DERE
OG0007819	LOC6502927|XP_001963573.1|DANA	LOC26527027|XP_015011495.1|DERE
OG0007820	LOC6500566|XP_014766627.1|DANA	LOC6554746|XP_015009117.1|DERE
OG0007821	LOC6501593|XP_032312215.1|DANA	LOC6554219|XP_001981236.1|DERE
OG0007822	LOC6498996|XP_001955543.3|DANA	LOC6554218|XP_026831462.1|DERE
OG0007823	LOC6498994|XP_001955545.1|DANA	LOC6554216|XP_001981233.1|DERE
OG0007824	LOC6505541|XP_001964731.1|DANA	LOC6554770|XP_015009195.1|DERE
OG0007825	LOC6500866|XP_001954066.1|DANA	LOC6553740|XP_001980326.1|DERE
OG0007826	LOC6501355|XP_001955058.1|DANA	LOC6555366|XP_001981450.1|DERE
OG0007827	LOC6504569|XP_001966615.1|DANA	LOC6551599|XP_001978464.1|DERE
OG0007828	LOC6493318|XP_001957514.1|DANA	LOC6544694|XP_001972017.1|DERE
OG0007829	LOC6499603|XP_001954315.1|DANA	LOC6552151|XP_026839820.1|DERE
OG0007830	LOC6500892|XP_001954118.1|DANA	LOC6551850|XP_001979647.1|DERE
OG0007831	LOC6504907|XP_001966569.2|DANA	LOC6550741|XP_001978056.1|DERE
OG0007832	LOC6502246|XP_001967143.2|DANA	LOC6551584|XP_001977270.1|DERE
OG0007833	LOC6504889|XP_014759846.1|DANA	LOC6555617|XP_001982596.1|DERE
OG0007834	LOC6500664|XP_001953678.1|DANA	LOC6555441|XP_001981885.1|DERE
OG0007835	LOC6500671|XP_001953692.1|DANA	LOC6555489|XP_001981872.1|DERE
OG0007836	LOC6501389|XP_032309327.1|DANA	LOC6553392|XP_026839758.1|DERE
OG0007837	LOC6501395|XP_001955159.1|DANA	LOC6552719|XP_001979048.1|DERE
OG0007838	LOC6499171|XP_032305723.1|DANA	LOC6552951|XP_026833598.1|DERE
OG0007839	LOC6501955|XP_001966759.1|DANA	LOC6549895|XP_001977372.1|DERE
OG0007840	LOC6499014|XP_001955511.1|DANA	LOC6554121|XP_001981276.1|DERE
OG0007841	LOC6500827|XP_001953993.2|DANA	LOC6554376|XP_001982359.1|DERE
OG0007842	LOC6501184|XP_014766916.1|DANA	LOC6556297|XP_026839485.1|DERE
OG0007843	LOC6499400|XP_001954713.2|DANA	LOC6554957|XP_001981377.1|DERE
OG0007844	LOC6495621|XP_001959239.1|DANA	LOC6547048|XP_001974637.1|DERE
OG0007845	LOC6500168|XP_001953098.2|DANA	LOC6553580|XP_026839849.1|DERE
OG0007846	LOC6504048|XP_001964081.1|DANA	LOC6550959|XP_026838554.1|DERE
OG0007847	LOC6499117|XP_001955266.1|DANA	LOC6554349|XP_026831540.1|DERE
OG0007848	LOC6498903|XP_001955705.1|DANA	LOC6554976|XP_001982041.1|DERE
OG0007849	LOC6505680|XP_001964468.1|DANA	LOC6552309|XP_001980762.1|DERE
OG0007850	LOC6505840|XP_001964467.3|DANA	LOC6552281|XP_001980761.1|DERE
OG0007851	LOC26515123|XP_014760936.1|DANA	LOC6554801|XP_001981579.1|DERE
OG0007852	LOC6499839|XP_001953802.1|DANA	LOC6553914|XP_001980425.1|DERE
OG0007853	LOC6499227|XP_001955067.3|DANA	LOC6555359|XP_001981438.1|DERE
OG0007854	LOC6501655|XP_014767151.1|DANA	LOC6555018|XP_001982030.1|DERE
OG0007855	LOC6500640|XP_001953626.3|DANA	LOC6552157|XP_026834994.1|DERE
OG0007856	LOC6498904|XP_014765812.1|DANA	LOC6554975|XP_001982040.1|DERE
OG0007857	LOC6499054|XP_014765879.1|DANA	LOC6554341|XP_026832045.1|DERE
OG0007858	LOC6497448|XP_014761709.2|DANA	LOC6541142|XP_015014821.1|DERE
OG0007859	LOC6501857|XP_001966790.1|DANA	LOC6549856|XP_001977362.1|DERE
OG0007860	LOC6500684|XP_032312334.1|DANA	LOC6551772|XP_001980641.1|DERE
OG0007861	LOC6500682|XP_001953717.1|DANA	LOC6551761|XP_001980645.1|DERE
OG0007862	LOC116656385|XP_032311770.1|DANA	LOC113564492|XP_026837691.1|DERE
OG0007863	LOC6497929|XP_001961739.1|DANA	LOC6549561|XP_001974479.1|DERE
OG0007864	LOC6499470|XP_001954575.2|DANA	LOC6552906|XP_026831467.1|DERE
OG0007865	LOC6507919|XP_001956601.1|DANA	LOC6544614|XP_001972448.1|DERE
OG0007866	LOC6500916|XP_032305427.1|DANA	LOC6552325|XP_001979784.1|DERE
OG0007867	LOC6498944|XP_014765839.1|DANA	LOC6555118|XP_026838564.1|DERE
OG0007868	LOC6499114|XP_001955273.2|DANA	LOC6554267|XP_001981897.1|DERE
OG0007869	LOC6503080|XP_032308978.1|DANA	LOC6551336|XP_026837225.1|DERE
OG0007870	LOC6493496|XP_032309996.1|DANA	LOC6544030|XP_001972333.1|DERE
OG0007871	LOC6503734|XP_032308485.1|DANA	LOC6550718|XP_001978100.1|DERE
OG0007872	LOC6506500|XP_032310023.1|DANA	LOC6544382|XP_026833542.1|DERE
OG0007873	LOC26514431|XP_014765621.1|DANA	LOC26526478|XP_026833645.1|DERE
OG0007874	LOC6503637|XP_032308465.1|DANA	LOC6550891|XP_026837549.1|DERE
OG0007875	LOC6496605|XP_014763891.1|DANA	LOC6547355|XP_026836156.1|DERE
OG0007876	LOC6503027|XP_001963384.1|DANA	LOC6551314|XP_001978406.1|DERE
OG0007877	LOC6503915|XP_032308527.1|DANA	LOC6550721|XP_026837819.1|DERE
OG0007878	LOC6495599|XP_014763363.1|DANA	LOC6547784|XP_001974939.1|DERE
OG0007879	LOC6506537|XP_014764809.1|DANA	LOC6546194|XP_001972923.1|DERE
OG0007880	LOC6504175|XP_001964324.1|DANA	LOC6550968|XP_001976845.1|DERE
OG0007881	LOC6507644|XP_001956064.1|DANA	LOC6546413|XP_026833500.1|DERE
OG0007882	LOC6493126|XP_001957096.1|DANA	LOC6546407|XP_001971799.2|DERE
OG0007883	LOC6493125|XP_001957095.1|DANA	LOC6546408|XP_026833065.1|DERE
OG0007884	LOC6506581|XP_001957602.1|DANA	LOC6543917|XP_001972988.1|DERE
OG0007885	LOC6493960|XP_032311601.1|DANA	LOC6547354|XP_001976187.1|DERE
OG0007886	LOC6505872|XP_001965039.1|DANA	LOC6542551|XP_001969622.1|DERE
OG0007887	LOC6506866|XP_001957097.2|DANA	LOC6546406|XP_001971798.3|DERE
OG0007888	LOC6506526|XP_001957712.1|DANA	LOC6543866|XP_001972342.1|DERE
OG0007889	LOC6493742|XP_001958353.1|DANA	LOC6543542|XP_001973626.1|DERE
OG0007890	LOC6507725|XP_014765428.2|DANA	LOC6543762|XP_026833631.1|DERE
OG0007891	LOC6501077|XP_001954515.1|DANA	LOC6553160|XP_001980068.1|DERE
OG0007892	LOC6496674|XP_001961376.2|DANA	LOC6542054|XP_001970811.1|DERE
OG0007893	LOC6495903|XP_001959825.1|DANA	LOC6547802|XP_026835894.1|DERE
OG0007894	LOC6493725|XP_032309761.1|DANA	LOC6545050|XP_015013408.1|DERE
OG0007895	LOC6507551|XP_032310799.1|DANA	LOC6544644|XP_026832474.1|DERE
OG0007896	LOC6506460|XP_014764775.1|DANA	LOC6543548|XP_001972301.1|DERE
OG0007897	LOC6507608|XP_001955995.1|DANA	LOC6545183|XP_001972531.1|DERE
OG0007898	LOC6507539|XP_001955881.1|DANA	LOC6546531|XP_001971265.1|DERE
OG0007899	LOC6493415|XP_014764372.1|DANA	LOC6546284|XP_001972908.1|DERE
OG0007900	LOC26515216|XP_014764105.1|DANA	LOC26526085|XP_015012738.1|DERE
OG0007901	LOC6493023|XP_001956880.1|DANA	LOC6545650|XP_001971609.1|DERE
OG0007902	LOC6504739|XP_001966284.1|DANA	LOC6550642|XP_001978130.1|DERE
OG0007903	LOC6506790|XP_001957237.1|DANA	LOC6544892|XP_026832686.1|DERE
OG0007904	LOC6506914|XP_001957001.1|DANA	LOC6546397|XP_001973542.3|DERE
OG0007905	LOC6498147|XP_001962175.1|DANA	LOC6541441|XP_001970223.1|DERE
OG0007906	LOC6506614|XP_014764842.1|DANA	LOC6544501|XP_015013844.1|DERE
OG0007907	LOC6493342|XP_001957557.1|DANA	LOC6544048|XP_026833503.1|DERE
OG0007908	LOC6506606|XP_001957558.1|DANA	LOC6544047|XP_001971971.1|DERE
OG0007909	LOC6504890|XP_001966539.2|DANA	LOC6555614|XP_001982593.1|DERE
OG0007910	LOC6493653|XP_001958168.1|DANA	LOC6545332|XP_001973297.1|DERE
OG0007911	LOC6493128|XP_001957100.1|DANA	LOC6546237|XP_001971795.2|DERE
OG0007912	LOC6507464|XP_001955960.1|DANA	LOC6545940|XP_001971200.1|DERE
OG0007913	LOC6506864|XP_001957101.3|DANA	LOC6546236|XP_001971794.1|DERE
OG0007914	LOC6507127|XP_001956623.2|DANA	LOC6544680|XP_026833692.1|DERE
OG0007915	LOC6493384|XP_001957647.1|DANA	LOC6544217|XP_001973033.1|DERE
OG0007916	LOC6498251|XP_001962403.1|DANA	LOC6542937|XP_001968858.1|DERE
OG0007917	LOC6495924|XP_001959864.1|DANA	LOC6540719|XP_001970317.1|DERE
OG0007918	LOC6494617|XP_001960003.1|DANA	LOC6543070|XP_001970698.1|DERE
OG0007919	LOC6494729|XP_001959776.1|DANA	LOC6547073|XP_001975505.1|DERE
OG0007920	LOC6494945|XP_001959349.2|DANA	LOC6548216|XP_001975074.3|DERE, LOC113564475|XP_026837214.1|DERE
OG0007921	LOC6495247|XP_001958765.1|DANA	LOC6546874|XP_001976066.1|DERE
OG0007922	LOC6500528|XP_014766598.1|DANA	LOC6553891|XP_026839575.1|DERE
OG0007923	LOC6502993|XP_014761280.1|DANA	LOC6551517|XP_026838838.1|DERE
OG0007924	LOC6494327|XP_014762752.1|DANA	LOC6546710|XP_001975871.1|DERE
OG0007925	LOC6494379|XP_001960431.1|DANA	LOC6548451|XP_001976710.1|DERE
OG0007926	LOC6494416|XP_001960370.1|DANA	LOC6548755|XP_001975440.1|DERE
OG0007927	LOC6497764|XP_032307715.1|DANA	LOC6542785|XP_026834541.1|DERE
OG0007928	LOC6497186|XP_014761551.1|DANA	LOC6543157|XP_015015023.1|DERE
OG0007929	LOC6498241|XP_032307482.1|DANA	LOC6542634|XP_001970084.1|DERE
OG0007930	LOC6496204|XP_001960444.1|DANA	LOC6548417|XP_015012713.1|DERE
OG0007931	LOC6498198|XP_001962279.1|DANA	LOC6541467|XP_026834759.1|DERE
OG0007932	LOC6501789|XP_032311959.1|DANA	LOC6550509|XP_001977974.1|DERE
OG0007933	LOC26514457|XP_014767290.1|DANA	LOC6552488|XP_001979837.1|DERE
OG0007934	LOC6495890|XP_001959790.1|DANA	LOC6552179|XP_001978833.1|DERE
OG0007935	LOC6498371|XP_001962645.1|DANA	LOC6541453|XP_001969672.2|DERE
OG0007936	LOC6498588|XP_001963119.1|DANA	LOC6542021|XP_001969479.1|DERE
OG0007937	LOC6504501|XP_001964943.1|DANA	LOC6541132|XP_001970203.1|DERE
OG0007938	LOC6496898|XP_001963188.1|DANA	LOC6542675|XP_001969924.1|DERE
OG0007939	LOC6503378|XP_001965341.1|DANA	LOC6542120|XP_026835592.1|DERE
OG0007940	LOC6507263|XP_014760608.2|DANA	LOC6542486|XP_026835589.1|DERE
OG0007941	LOC26514317|XP_014759182.1|DANA	LOC6541903|XP_026839325.1|DERE
OG0007942	LOC6495857|XP_001959718.2|DANA	LOC6550694|XP_001978019.1|DERE
OG0007943	LOC6504346|XP_014760431.2|DANA	LOC6541652|XP_001969642.3|DERE
OG0007944	LOC6507588|XP_014765337.2|DANA	LOC6545942|XP_026832971.1|DERE
OG0007945	LOC6496916|XP_032311171.1|DANA	LOC6541307|XP_001969962.1|DERE
OG0007946	LOC6495718|XP_001959432.2|DANA	LOC6547989|XP_001976491.2|DERE
OG0007947	LOC6505755|XP_001965007.1|DANA	LOC6542562|XP_001969648.1|DERE
OG0007948	LOC6497792|XP_032307584.1|DANA	LOC6542978|XP_026834329.1|DERE
OG0007949	LOC6503631|XP_001964034.2|DANA	LOC6551715|XP_001978522.1|DERE
OG0007950	LOC6506929|XP_001965278.1|DANA	LOC6548747|XP_001974104.1|DERE
OG0007951	LOC6496988|XP_001962985.1|DANA	LOC6540596|XP_026834128.1|DERE
OG0007952	LOC6497244|XP_001962487.1|DANA	LOC6543421|XP_001968708.1|DERE
OG0007953	LOC6497343|XP_001962282.1|DANA	LOC6541423|XP_001970011.1|DERE
OG0007954	LOC6498233|XP_001962354.2|DANA	LOC6542794|XP_001970065.1|DERE
OG0007955	LOC6498533|XP_032311322.1|DANA	LOC6543020|XP_026835440.1|DERE
OG0007956	LOC6497255|XP_032307608.1|DANA	LOC6548938|XP_001974216.1|DERE
OG0007957	LOC6496959|XP_032311350.1|DANA	LOC6543326|XP_026835026.1|DERE
OG0007958	LOC6505051|XP_001965558.1|DANA	LOC6550580|XP_001978181.1|DERE
OG0007959	LOC6497657|XP_001961622.1|DANA	LOC6549302|XP_026836358.1|DERE
OG0007960	LOC6496926|XP_001963124.1|DANA	LOC6543149|XP_001969485.1|DERE
OG0007961	LOC6500479|XP_001953305.1|DANA	LOC6554724|XP_001981787.1|DERE
OG0007962	LOC6504613|XP_001966527.1|DANA	LOC6555512|XP_001982670.1|DERE
OG0007963	LOC6498428|XP_001962795.1|DANA	LOC6541696|XP_001969667.1|DERE
OG0007964	LOC6498503|XP_001962958.1|DANA	LOC6540860|XP_001970034.1|DERE
OG0007965	LOC6497329|XP_014761651.1|DANA	LOC6541914|XP_001969981.1|DERE
OG0007966	LOC6496834|XP_001963311.1|DANA	LOC6541168|XP_001968313.1|DERE
OG0007967	LOC6503730|XP_001965259.2|DANA	LOC6548802|XP_026835917.1|DERE
OG0007968	LOC6498654|XP_014762218.2|DANA	LOC6543144|XP_026835256.1|DERE
OG0007969	LOC6498564|XP_001963072.1|DANA	LOC6541769|XP_001969430.1|DERE
OG0007970	LOC26513879|XP_014763953.1|DANA	LOC26526271|XP_015012771.1|DERE
OG0007971	LOC6504475|XP_001966974.1|DANA	LOC6551607|XP_001977132.1|DERE
OG0007972	LOC6495709|XP_001959411.1|DANA	LOC6546807|XP_001975917.1|DERE
OG0007973	LOC6497023|XP_001962910.1|DANA	LOC6543067|XP_026835015.1|DERE
OG0007974	LOC6503564|XP_001964151.2|DANA	LOC6550998|XP_001978314.1|DERE
OG0007975	LOC6501423|XP_001955223.1|DANA	LOC6552836|XP_001978981.2|DERE
OG0007976	LOC6505306|XP_001965726.1|DANA	LOC6549712|XP_026838303.1|DERE
OG0007977	LOC6497947|XP_001961777.1|DANA	LOC6542717|XP_001970237.1|DERE
OG0007978	LOC6504222|XP_001965134.1|DANA	LOC6540943|XP_026834704.1|DERE
OG0007979	LOC6498273|XP_032307705.1|DANA	LOC6548961|XP_001974193.3|DERE
OG0007980	LOC6497931|XP_001961743.1|DANA	LOC6549128|XP_026836166.1|DERE
OG0007981	LOC6504591|XP_001966567.1|DANA	LOC6550739|XP_001978054.1|DERE
OG0007982	LOC6498645|XP_014762212.1|DANA	LOC6541351|XP_001969886.2|DERE
OG0007983	LOC6497672|XP_001961599.1|DANA	LOC6549144|XP_001974397.1|DERE
OG0007984	LOC6497072|XP_014761513.1|DANA	LOC6549199|XP_001974238.1|DERE
OG0007985	LOC6502600|XP_032308671.1|DANA	LOC26526201|XP_015015469.1|DERE
OG0007986	LOC6498479|XP_001962907.1|DANA	LOC6542479|XP_001969739.1|DERE
OG0007987	LOC6496708|XP_001967340.2|DANA	LOC6542789|XP_001968459.1|DERE
OG0007988	LOC6497274|XP_014761605.1|DANA	LOC6548909|XP_026835695.1|DERE
OG0007989	LOC6496957|XP_032311429.1|DANA	LOC6541342|XP_001969417.1|DERE
OG0007990	LOC6498592|XP_001963123.1|DANA	LOC6541909|XP_001969484.1|DERE
OG0007991	LOC6498067|XP_001962013.1|DANA	LOC6541968|XP_026834350.1|DERE
OG0007992	LOC6497191|XP_014761553.1|DANA	LOC6541186|XP_001969220.1|DERE
OG0007993	LOC6505617|XP_014760729.1|DANA	LOC6554715|XP_015009121.1|DERE
OG0007994	LOC6498535|XP_001963015.1|DANA	LOC6541433|XP_001969374.1|DERE
OG0007995	LOC6504371|XP_001964976.1|DANA	LOC6540757|XP_026834439.1|DERE
OG0007996	LOC6502011|XP_014759701.1|DANA	LOC6550465|XP_015011138.1|DERE
OG0007997	LOC6506280|XP_001958208.1|DANA	LOC6546000|XP_001972812.1|DERE
OG0007998	LOC6498071|XP_001962021.1|DANA	LOC6549345|XP_001974325.2|DERE
OG0007999	LOC6496897|XP_001963189.1|DANA	LOC6542636|XP_001969923.1|DERE
OG0008000	LOC6498630|XP_001963190.1|DANA	LOC6542798|XP_001969922.1|DERE
OG0008001	LOC6498467|XP_001962884.1|DANA	LOC6541998|XP_001969717.1|DERE
OG0008002	LOC6507436|XP_001965376.1|DANA	LOC6540801|XP_026834574.1|DERE
OG0008003	LOC6498466|XP_001962882.1|DANA	LOC6543091|XP_001969715.2|DERE
OG0008004	LOC6503510|XP_014760960.1|DANA	LOC6555800|XP_001982378.2|DERE
OG0008005	LOC6502309|XP_032309408.1|DANA	LOC6551409|XP_015011046.1|DERE
OG0008006	LOC6503174|XP_001963581.1|DANA	LOC6550474|XP_001977818.1|DERE
OG0008007	LOC6502289|XP_001966177.1|DANA	LOC6550919|XP_001976886.1|DERE
OG0008008	LOC6506286|XP_001958196.2|DANA	LOC6545086|XP_001973272.2|DERE
OG0008009	LOC6504174|XP_001964321.1|DANA	LOC6550971|XP_001976848.1|DERE
OG0008010	LOC6501799|XP_032311897.1|DANA	LOC6550541|XP_026837445.1|DERE
OG0008011	LOC6494762|XP_001959721.1|DANA	LOC6546693|XP_001974509.1|DERE
OG0008012	LOC6496617|XP_032311503.1|DANA	LOC6547205|XP_015011574.1|DERE
OG0008013	LOC6494595|XP_001960042.2|DANA	LOC6547385|XP_001974841.2|DERE
OG0008014	LOC6499454|XP_001954608.1|DANA	LOC6552180|XP_001978834.1|DERE
OG0008015	LOC6507193|XP_001956509.2|DANA	LOC6543814|XP_001972362.1|DERE
OG0008016	LOC6507877|XP_001956511.1|DANA	LOC6544241|XP_001972364.1|DERE
OG0008017	LOC6503573|XP_032309450.1|DANA	LOC6550189|XP_001978328.2|DERE
OG0008018	LOC6503705|XP_001963892.3|DANA	LOC6555736|XP_026838948.1|DERE
OG0008019	LOC6502924|XP_001963578.1|DANA	LOC6550477|XP_001977821.1|DERE
OG0008020	LOC6500123|XP_001953178.1|DANA	LOC6553954|XP_001979464.1|DERE
OG0008021	LOC6502369|XP_001967546.1|DANA	LOC6549762|XP_026837706.1|DERE
OG0008022	LOC6505607|XP_001964607.2|DANA	LOC6555085|XP_001981601.1|DERE
OG0008023	LOC6504671|XP_001966432.2|DANA	LOC6555572|XP_001982489.1|DERE
OG0008024	LOC6504840|XP_001966431.1|DANA	LOC6555573|XP_026838964.1|DERE
OG0008025	LOC6503602|XP_001964079.1|DANA	LOC6555739|XP_001982508.1|DERE
OG0008026	LOC6504442|XP_001966975.1|DANA	LOC6551608|XP_001977133.1|DERE
OG0008027	LOC6504100|XP_001964175.1|DANA	LOC6551276|XP_026837256.1|DERE
OG0008028	LOC6505719|XP_001964394.1|DANA	LOC6551929|XP_001979673.1|DERE
OG0008029	LOC6503418|XP_001967467.1|DANA	LOC6554843|XP_001982007.1|DERE
OG0008030	LOC6501676|XP_001955738.1|DANA	LOC6551755|XP_001978858.1|DERE
OG0008031	LOC6497805|XP_001961482.1|DANA	LOC6541113|XP_001968489.1|DERE
OG0008032	LOC6505903|XP_001964585.2|DANA	LOC6554736|XP_001981071.2|DERE
OG0008033	LOC6501163|XP_032305994.1|DANA	LOC6554019|XP_015010078.1|DERE
OG0008034	LOC6500529|XP_032306451.1|DANA	LOC6553868|XP_026835581.1|DERE
OG0008035	LOC6505049|XP_032307894.1|DANA	LOC6550596|XP_001978173.2|DERE
OG0008036	LOC6500861|XP_001954054.1|DANA	LOC6554730|XP_001981793.1|DERE
OG0008037	LOC6500862|XP_032307803.1|DANA	LOC6554820|XP_026831856.1|DERE
OG0008038	LOC6503053|XP_001963337.1|DANA	LOC6550984|XP_001976917.1|DERE
OG0008039	LOC6501104|XP_032305879.1|DANA	LOC6553601|XP_026838472.1|DERE
OG0008040	LOC6505898|XP_001964570.1|DANA	LOC6554567|XP_001981056.1|DERE
OG0008041	LOC6502075|XP_032311948.1|DANA	LOC6551175|XP_026838764.1|DERE
OG0008042	LOC6499832|XP_001953819.1|DANA	LOC6553701|XP_001980407.1|DERE
OG0008043	LOC6504633|XP_001966497.1|DANA	LOC6555529|XP_015008722.1|DERE
OG0008044	LOC6508046|XP_014760991.1|DANA	LOC6550757|XP_026837642.1|DERE
OG0008045	LOC6504972|XP_001965711.1|DANA	LOC6550901|XP_001976809.1|DERE
OG0008046	LOC6501107|XP_001954561.1|DANA	LOC6553754|XP_001979414.1|DERE
OG0008047	LOC6499295|XP_014766002.1|DANA	LOC6553493|XP_015010388.1|DERE
OG0008048	LOC6499476|XP_001954559.1|DANA	LOC6553752|XP_001979412.1|DERE
OG0008049	LOC6501287|XP_001954926.3|DANA	LOC6553494|XP_001979334.3|DERE
OG0008050	LOC6501018|XP_001954384.2|DANA	LOC6554664|XP_026836916.1|DERE
OG0008051	LOC6500657|XP_001953664.1|DANA	LOC6553746|XP_001980364.1|DERE
OG0008052	LOC6501327|XP_001955002.1|DANA	LOC6553271|XP_001980130.1|DERE
OG0008053	LOC6502724|XP_001964342.1|DANA	LOC6544509|XP_001973793.1|DERE
OG0008054	LOC6504846|XP_032309049.1|DANA	LOC6555673|XP_026838910.1|DERE
OG0008055	LOC6504441|XP_001966976.3|DANA	LOC6551427|XP_001977134.2|DERE
OG0008056	LOC6499633|XP_001954258.1|DANA	LOC6555631|XP_026838888.1|DERE
OG0008057	LOC6499131|XP_001955241.1|DANA	LOC6552736|XP_001978955.2|DERE
OG0008058	LOC6500270|XP_001952903.1|DANA	LOC6552529|XP_001979921.1|DERE
OG0008059	LOC6503391|XP_001967518.1|DANA	LOC6552688|XP_001978951.1|DERE
OG0008060	LOC6501029|XP_001954417.1|DANA	LOC6551825|XP_001980586.1|DERE
OG0008061	LOC6503873|XP_001963756.1|DANA	LOC6551634|XP_001978582.1|DERE
OG0008062	LOC6503724|XP_001963853.1|DANA	LOC6550801|XP_001978092.1|DERE
OG0008063	LOC6500737|XP_001953818.2|DANA	LOC6553702|XP_001980408.1|DERE
OG0008064	LOC6502590|XP_032311986.1|DANA	LOC6550510|XP_026837658.1|DERE
OG0008065	LOC6504572|XP_001966602.2|DANA	LOC6551539|XP_001978451.1|DERE
OG0008066	LOC26514261|XP_014761214.1|DANA	LOC6549835|XP_026838384.1|DERE
OG0008067	LOC6504263|XP_001967370.1|DANA	LOC6551354|XP_026838753.1|DERE
OG0008068	LOC6504258|XP_032308840.1|DANA	LOC6551351|XP_001977054.1|DERE
OG0008069	LOC6499499|XP_001954502.2|DANA	LOC6553100|XP_001980055.1|DERE
OG0008070	LOC6501105|XP_014766892.1|DANA	LOC6553751|XP_015009654.1|DERE
OG0008071	LOC6504028|XP_001964033.2|DANA	LOC6551714|XP_001978521.2|DERE
OG0008072	LOC6502904|XP_001963621.1|DANA	LOC6550387|XP_001977769.1|DERE
OG0008073	LOC6505241|XP_001965607.1|DANA	LOC6549704|XP_001977446.1|DERE
OG0008074	LOC6505028|XP_001965604.1|DANA	LOC6549700|XP_001977442.1|DERE
OG0008075	LOC6496120|XP_014763636.1|DANA	LOC6547984|XP_026836575.1|DERE
OG0008076	LOC6504869|XP_001966486.1|DANA	LOC6555501|XP_001982626.2|DERE
OG0008077	LOC6498892|XP_001955732.1|DANA	LOC6551919|XP_001978854.1|DERE
OG0008078	LOC26514187|XP_014761360.1|DANA	LOC6551335|XP_026837864.1|DERE
OG0008079	LOC6503728|XP_001963849.1|DANA	LOC6550804|XP_001978095.1|DERE
OG0008080	LOC6504639|XP_001966490.1|DANA	LOC6555504|XP_001982629.1|DERE
OG0008081	LOC6503497|XP_001964269.1|DANA	LOC6555626|XP_001982604.2|DERE
OG0008082	LOC6505928|XP_032305716.1|DANA	LOC6554647|XP_026835314.1|DERE
OG0008083	LOC6501430|XP_014767041.1|DANA	LOC6552549|XP_001978959.2|DERE
OG0008084	LOC6500823|XP_001953980.1|DANA	LOC6556112|XP_001982971.1|DERE
OG0008085	LOC6498922|XP_001955672.1|DANA	LOC6554205|XP_026839761.1|DERE
OG0008086	LOC6501431|XP_014767042.1|DANA	LOC6552547|XP_026831758.1|DERE
OG0008087	LOC6504579|XP_001966591.2|DANA	LOC6550822|XP_026837866.1|DERE
OG0008088	LOC6505114|XP_001965434.1|DANA	LOC6550589|XP_001976747.1|DERE
OG0008089	LOC6492942|XP_001956699.1|DANA	LOC6545582|XP_001971116.1|DERE
OG0008090	LOC6504792|XP_001966357.1|DANA	LOC6555791|XP_001982461.1|DERE
OG0008091	LOC6499825|XP_001953836.1|DANA	LOC6554998|XP_026839601.1|DERE
OG0008092	LOC6500128|XP_001953166.2|DANA	LOC6553948|XP_026831850.1|DERE
OG0008093	LOC6502126|XP_001966160.3|DANA	LOC6550057|XP_026837450.1|DERE
OG0008094	LOC6497949|XP_001961782.1|DANA	LOC6542660|XP_001969790.1|DERE
OG0008095	LOC6499415|XP_001954683.3|DANA	LOC6553821|XP_001980516.2|DERE
OG0008096	LOC6504601|XP_001966550.3|DANA	LOC6555804|XP_001982413.1|DERE
OG0008097	LOC6501890|XP_032308110.1|DANA	LOC6549716|XP_001977407.1|DERE
OG0008098	LOC6507818|XP_001956410.1|DANA	LOC6545922|XP_001972735.2|DERE
OG0008099	LOC6493202|XP_001957254.1|DANA	LOC6544546|XP_001973468.1|DERE
OG0008100	LOC6503399|XP_032312329.1|DANA	LOC6554675|XP_026832105.1|DERE
OG0008101	LOC6505214|XP_032307829.1|DANA	LOC6550579|XP_001978180.2|DERE
OG0008102	LOC26514712|XP_014767323.1|DANA	LOC26526208|XP_026832865.1|DERE
OG0008103	LOC6498793|XP_001967267.1|DANA	LOC6550302|XP_001977756.1|DERE
OG0008104	LOC6506714|XP_001957380.1|DANA	LOC6544530|XP_001973100.1|DERE
OG0008105	LOC6499690|XP_032312052.1|DANA	LOC6552868|XP_026839823.1|DERE
OG0008106	LOC6493868|XP_001958589.1|DANA	LOC6544257|XP_001973772.1|DERE
OG0008107	LOC6501171|XP_001954687.2|DANA	LOC6553823|XP_026831578.1|DERE
OG0008108	LOC6504670|XP_001966439.1|DANA	LOC6555670|XP_001982375.1|DERE
OG0008109	LOC6503800|XP_001963721.2|DANA	LOC6550922|XP_001976889.1|DERE
OG0008110	LOC6508747|XP_001963597.1|DANA	LOC6551492|XP_001977187.1|DERE
OG0008111	LOC6504138|XP_001964258.1|DANA	LOC6555509|XP_001982397.1|DERE
OG0008112	LOC6504858|XP_032309001.1|DANA	LOC6555556|XP_001982581.3|DERE
OG0008113	LOC6504074|XP_001964128.1|DANA	LOC6551240|XP_001978332.1|DERE
OG0008114	LOC6503574|XP_001964129.1|DANA	LOC6551239|XP_001978331.1|DERE
OG0008115	LOC6503071|XP_032308882.1|DANA	LOC6550526|XP_026838284.1|DERE
OG0008116	LOC6503034|XP_032308914.1|DANA	LOC6550523|XP_026837333.1|DERE
OG0008117	LOC6503168|XP_001963566.3|DANA	LOC6550457|XP_026837400.1|DERE
OG0008118	LOC6504607|XP_001966536.2|DANA	LOC6555781|XP_001982399.1|DERE
OG0008119	LOC6503129|XP_001963477.1|DANA	LOC6550497|XP_001977812.1|DERE
OG0008120	LOC6503007|XP_001963425.3|DANA	LOC6551522|XP_001977165.3|DERE
