Orthogroup	DANA.longest_only	DMEL.longest_only
OG0010226	LOC6500454|XP_032305492.1|DANA	CG31496|NP_731155.2|DMEL
OG0010227	LOC26513947|XP_032312252.1|DANA	CG33293|NP_996150.1|DMEL
OG0010228	LOC6500118|XP_001953187.1|DANA	CG17199|NP_650868.1|DMEL
OG0010229	LOC6501246|XP_001954841.1|DANA, LOC6501245|XP_001954840.1|DANA	CG11703|NP_650792.1|DMEL
OG0010230	LOC6501242|XP_001954836.1|DANA	CG5217|NP_650796.1|DMEL
OG0010232	LOC26515303|XP_014767411.1|DANA	CG43208|NP_001247085.1|DMEL
OG0010233	LOC6506020|XP_001964787.1|DANA	CG7054|NP_651050.1|DMEL
OG0010234	LOC26515464|XP_014767428.1|DANA	tal-AA|NP_001138049.1|DMEL
OG0010235	LOC6505524|XP_001964764.1|DANA, LOC6505523|XP_001964765.1|DANA, LOC6505522|XP_001964766.1|DANA	Obp99b|NP_651713.1|DMEL
OG0010236	LOC6499022|XP_001955496.2|DANA	CG15517|NP_651745.1|DMEL
OG0010237	LOC26514288|XP_032310147.1|DANA	CG2003|NP_651903.2|DMEL
OG0010238	LOC6501010|XP_001954371.2|DANA	CG4956|NP_651428.2|DMEL
OG0010239	LOC6500847|XP_001954028.2|DANA	BomBc3|NP_652235.1|DMEL
OG0010240	LOC6502418|XP_001962762.1|DANA	Acyp|NP_523563.1|DMEL
OG0010241	LOC116655331|XP_032308947.1|DANA	CG43630|NP_001247079.1|DMEL
OG0010242	LOC6500785|XP_001953915.1|DANA, LOC6500784|XP_001953914.1|DANA	CG13641|NP_651302.1|DMEL
OG0010243	LOC6500569|XP_032305460.1|DANA	CG11333|NP_651869.1|DMEL
OG0010244	LOC6500646|XP_001953640.1|DANA	CG17477|NP_650598.1|DMEL
OG0010245	LOC6500602|XP_001953544.1|DANA	AttD|NP_524391.2|DMEL
OG0010246	LOC6500160|XP_001953111.1|DANA	CG31337|NP_731817.1|DMEL
OG0010247	LOC6502686|XP_001955425.1|DANA	CG10164|NP_651155.1|DMEL
OG0010248	LOC6499675|XP_032312090.1|DANA	CG34279|NP_001097820.2|DMEL
OG0010249	LOC6501167|XP_001954684.2|DANA	CG14718|NP_650107.1|DMEL
OG0010250	LOC6500869|XP_001954073.2|DANA	CG14383|NP_650245.1|DMEL
OG0010251	LOC6501093|XP_001954539.1|DANA	CG31200|NP_650909.1|DMEL
OG0010252	LOC6501158|XP_001954661.1|DANA	CG18764|NP_652712.2|DMEL
OG0010253	LOC6495909|XP_001959837.1|DANA	CG30184|NP_726341.1|DMEL
OG0010254	LOC6494706|XP_001959818.2|DANA	CG13557|NP_611798.1|DMEL
OG0010255	LOC6505245|XP_032307970.1|DANA	CG15200|NP_572697.1|DMEL
OG0010255	LOC6505022|XP_001965615.1|DANA	CG1394|NP_572696.1|DMEL
OG0010256	LOC6503779|XP_001963762.2|DANA	CG10177|NP_651150.1|DMEL
OG0010257	LOC26513956|XP_014765554.1|DANA, LOC26515187|XP_032310072.1|DANA, LOC26513812|XP_032310073.1|DANA, LOC26515537|XP_014765739.1|DANA	Acp63F|NP_523906.2|DMEL
OG0010258	LOC6506696|XP_001957399.1|DANA	CG17154|NP_648544.2|DMEL
OG0010259	LOC26514829|XP_014765669.1|DANA	CG34238|NP_001097576.1|DMEL
OG0010260	LOC6498355|XP_001962615.2|DANA	CG32986|NP_788006.1|DMEL
OG0010267	LOC6507562|XP_032309965.1|DANA	CG15822|NP_001137872.2|DMEL
OG0010272	LOC6494032|XP_001961112.1|DANA	CG12464|NP_610893.1|DMEL
OG0010275	LOC6501399|XP_032309563.1|DANA	Obp83ef|NP_731042.1|DMEL
OG0010276	LOC6501990|XP_001966828.2|DANA	Erk7|NP_727335.1|DMEL
OG0010277	LOC6499813|XP_001953859.1|DANA	CG43999|NP_001036749.2|DMEL
OG0010280	LOC6505030|XP_001965600.1|DANA	Cp7Fb|NP_572484.1|DMEL
OG0010281	LOC6493107|XP_001957059.2|DANA	CG32846|NP_001189040.1|DMEL
OG0010282	LOC6499077|XP_001955351.1|DANA	CG14260|NP_651551.1|DMEL
OG0010283	LOC6499262|XP_001954999.1|DANA	CG32856|NP_732096.1|DMEL
OG0010284	LOC6505918|XP_001964616.1|DANA	CG17189|NP_651534.2|DMEL
OG0010285	LOC6501060|XP_001954484.1|DANA	Nepl14|NP_651097.1|DMEL
OG0010286	LOC6506004|XP_001964763.1|DANA	Obp99d|NP_651712.1|DMEL
OG0010287	LOC6501215|XP_001954779.1|DANA	CG34149|NP_001036745.1|DMEL
OG0010288	LOC6500650|XP_001953650.1|DANA	CG7715|NP_650748.2|DMEL
OG0010289	LOC6499246|XP_001955033.1|DANA	Tb|NP_651494.1|DMEL
OG0010290	LOC26514753|XP_014767334.1|DANA	CG43222|NP_001247291.1|DMEL
OG0010291	LOC6505970|XP_001964702.1|DANA	PH4alphaSG1|NP_733376.1|DMEL
OG0010292	LOC6500769|XP_001953885.1|DANA	Nepl17|NP_651641.1|DMEL
OG0010293	LOC6498092|XP_001962065.2|DANA	CG3597|NP_001259930.1|DMEL
OG0010294	LOC6497150|XP_001962661.2|DANA	Gr39a|NP_724330.1|DMEL
OG0010295	LOC6498380|XP_032311379.1|DANA	GluRIIB|NP_523485.3|DMEL
OG0010296	LOC6496496|XP_032306213.1|DANA	sut2|NP_524732.1|DMEL
OG0010297	LOC116654754|XP_032307007.1|DANA	CG44286|NP_001286232.1|DMEL
OG0010298	LOC6494549|XP_001960125.1|DANA	CG5084|NP_611279.1|DMEL
OG0010299	LOC6496484|XP_014763855.2|DANA	CG34430|NP_001097222.1|DMEL
OG0010300	LOC6495282|XP_001958709.2|DANA	CG34224|NP_001097266.1|DMEL
OG0010301	LOC6499442|XP_001954633.1|DANA, LOC26513703|XP_014767201.1|DANA	CG1138|NP_649667.1|DMEL
OG0010303	LOC6494909|XP_001959443.1|DANA	Orcokinin|NP_611852.2|DMEL
OG0010304	LOC6504427|XP_032308228.1|DANA	CG13002|NP_573178.1|DMEL
OG0010306	LOC6505313|XP_001965744.1|DANA	TwdlX|NP_728016.1|DMEL
OG0010307	LOC6504748|XP_014759797.1|DANA	CG12236|NP_727050.1|DMEL
OG0010308	LOC6505033|XP_001965597.1|DANA	Cp38|NP_511088.1|DMEL
OG0010309	LOC26514311|XP_014765603.1|DANA	ppk27|NP_647826.2|DMEL
OG0010310	LOC6503959|XP_001963921.1|DANA	CG32808|NP_726740.1|DMEL
OG0010311	LOC6498796|XP_032308088.1|DANA	CG8051|NP_573377.1|DMEL
OG0010312	LOC6498746|XP_032308165.1|DANA	Muc18B|NP_573365.1|DMEL
OG0010313	LOC6506363|XP_001958022.2|DANA	ppk5|NP_996138.2|DMEL
OG0010314	LOC6505229|XP_001965584.2|DANA	CG15756|NP_572895.1|DMEL
OG0010315	LOC6501901|XP_001966703.1|DANA	CG9689|NP_572587.1|DMEL
OG0010316	LOC6496422|XP_001960884.2|DANA	CG33017|NP_788375.1|DMEL
OG0010317	LOC6504055|XP_001964090.1|DANA	dyw|NP_570016.1|DMEL
OG0010318	LOC6504073|XP_001964122.2|DANA	Nep6|NP_572831.2|DMEL
OG0010319	LOC6504866|XP_001966477.1|DANA	CG17777|NP_652510.2|DMEL
OG0010320	LOC6502999|XP_032308955.1|DANA	CG15203|NP_572679.1|DMEL
OG0010321	LOC6507363|XP_032310181.1|DANA	CG32241|NP_729000.2|DMEL
OG0010322	LOC6507361|XP_001956176.1|DANA	CG13721|NP_647912.1|DMEL
OG0010323	LOC6507379|XP_014765192.1|DANA	ddbt|NP_001137864.1|DMEL
OG0010324	LOC6506515|XP_001957736.1|DANA	CG15005|NP_647870.1|DMEL
OG0010325	LOC6493517|XP_001957906.2|DANA	Cyp316a1|NP_648129.2|DMEL
OG0010326	LOC6507645|XP_001956065.1|DANA	CG10853|NP_647842.1|DMEL
OG0010327	LOC6506600|XP_001957567.1|DANA	CG4597|NP_647952.2|DMEL
OG0010328	LOC6506821|XP_001957177.1|DANA	CG13056|NP_652414.2|DMEL
OG0010329	LOC6493175|XP_032310761.1|DANA	CG13048|NP_648861.1|DMEL
OG0010330	LOC6493689|XP_001958242.1|DANA	grim|NP_524137.2|DMEL
OG0010331	LOC6507208|XP_032309925.1|DANA	CG7408|NP_649020.1|DMEL
OG0010332	LOC6502182|XP_001966068.3|DANA	Eo|NP_572986.1|DMEL
OG0010333	LOC6496999|XP_001962959.1|DANA	COX5BL|NP_609047.1|DMEL
OG0010334	LOC6506043|XP_001965089.1|DANA	CG14937|NP_609518.1|DMEL
OG0010335	LOC6505312|XP_001965741.2|DANA	CG32572|NP_728015.1|DMEL
OG0010336	LOC6504124|XP_001964234.2|DANA	CG32812|NP_569899.3|DMEL
OG0010337	LOC6503570|XP_001964139.1|DANA	CG15719|NP_572846.2|DMEL
OG0010338	LOC6504594|XP_001966563.1|DANA	CG8191|NP_573060.1|DMEL
OG0010339	LOC6506799|XP_001957219.2|DANA	Tengl4|NP_650038.2|DMEL
OG0010340	LOC6503661|XP_001963980.1|DANA	nullo|NP_511067.3|DMEL
OG0010341	LOC6503660|XP_001963982.1|DANA	CG14427|NP_572379.1|DMEL
OG0010342	LOC6502171|XP_032309373.1|DANA	CG15740|NP_572753.2|DMEL
OG0010343	LOC6502255|XP_001966091.1|DANA	CG3610|NP_650396.1|DMEL
OG0010344	LOC6502154|XP_001966113.1|DANA	CG15927|NP_572798.1|DMEL
OG0010345	LOC6503122|XP_001963463.2|DANA	CG14212|NP_608333.1|DMEL
OG0010346	LOC6504810|XP_001966381.1|DANA	CG11381|NP_569894.2|DMEL
OG0010347	LOC6503848|XP_001963711.1|DANA	CG12990|NP_573233.1|DMEL
OG0010348	LOC6495421|XP_001958812.1|DANA	CG30355|NP_724698.1|DMEL
OG0010349	LOC6504169|XP_001964307.3|DANA	Femcoat|NP_525067.2|DMEL
OG0010350	LOC6503471|XP_032308696.1|DANA	tyf|NP_572152.2|DMEL
OG0010351	LOC6503073|XP_001963377.1|DANA	Kmn1|NP_572729.1|DMEL
OG0010352	LOC6504057|XP_001964093.3|DANA	CG2652|NP_570015.1|DMEL
OG0010353	LOC6501870|XP_001966773.1|DANA	CG2962|NP_572612.2|DMEL
OG0010354	LOC6502353|XP_001967544.1|DANA	CG3939|NP_570048.1|DMEL
OG0010355	LOC6503894|XP_001963799.3|DANA	CG12239|NP_572265.1|DMEL
OG0010356	LOC6505092|XP_032308000.1|DANA	upd3|NP_001097014.1|DMEL
OG0010357	LOC6504464|XP_001966953.1|DANA	CG15317|NP_572569.1|DMEL
OG0010358	LOC6504988|XP_001965681.1|DANA	CG32564|NP_728056.1|DMEL
OG0010359	LOC6504807|XP_032309091.1|DANA	CG14626|NP_569890.1|DMEL
OG0010360	LOC6504804|XP_001966376.1|DANA	CG11379|NP_569888.1|DMEL
OG0010361	LOC6504698|XP_001966375.1|DANA	CG11384|NP_569887.1|DMEL
OG0010362	LOC6504797|XP_001966361.1|DANA	CG14629|NP_569881.1|DMEL
OG0010363	LOC6501968|XP_001966783.1|DANA	CG15370|NP_572544.1|DMEL
OG0010364	LOC6502740|XP_032311943.1|DANA	CG9981|NP_573124.1|DMEL
OG0010365	LOC6504394|XP_001967058.1|DANA	CG1494|NP_608444.2|DMEL
OG0010366	LOC6504961|XP_001965730.1|DANA	CG42512|NP_001162776.1|DMEL
OG0010367	LOC6501998|XP_032308168.1|DANA	CG12480|NP_572937.1|DMEL
OG0010368	LOC6502003|XP_001966850.1|DANA	CG12481|NP_001033843.1|DMEL
OG0010369	LOC6505117|XP_001965425.1|DANA	CG12498|NP_570030.1|DMEL
OG0010370	LOC6501899|XP_001966705.3|DANA	CG1468|NP_572585.3|DMEL
OG0010371	LOC6501913|XP_001966681.3|DANA	Yp2|NP_511102.3|DMEL
OG0010372	LOC6505231|XP_001965586.1|DANA	CG32631|NP_727714.1|DMEL
OG0010373	LOC6505227|XP_001965583.1|DANA	CG15754|NP_572894.1|DMEL
OG0010374	LOC6505308|XP_001965735.1|DANA	CG4653|NP_573150.2|DMEL
OG0010375	LOC6504955|XP_001965736.1|DANA	CG9672|NP_573151.1|DMEL
OG0010376	LOC6504584|XP_001966582.1|DANA	Alp11|NP_573047.1|DMEL
OG0010377	LOC6504828|XP_001966411.2|DANA	CG12446|NP_608475.1|DMEL
OG0010378	LOC6503771|XP_001963772.2|DANA	CG16756|NP_572222.2|DMEL
OG0010379	LOC26514791|XP_014759307.1|DANA	CG34330|NP_001097029.1|DMEL
OG0010380	LOC6503838|XP_001963695.1|DANA	CG11369|NP_572398.1|DMEL
OG0010381	LOC26514577|XP_014761220.1|DANA	CG42781|NP_001188555.1|DMEL
OG0010382	LOC6503819|XP_001963683.1|DANA	CG42246|NP_001138173.1|DMEL
OG0010383	LOC6503828|XP_001963679.1|DANA	CG1999|NP_572394.2|DMEL
OG0010384	LOC6504044|XP_001964072.1|DANA	CG12219|NP_572312.1|DMEL
OG0010385	LOC6497710|XP_032307505.1|DANA	CSN1a|NP_609720.1|DMEL
OG0010386	LOC6497757|XP_001961418.1|DANA	twe|NP_476633.1|DMEL
OG0010387	LOC6497823|XP_001961523.1|DANA	CG4218|NP_609714.1|DMEL
OG0010388	LOC6496969|XP_001963027.1|DANA	SoYb|NP_609335.3|DMEL
OG0010389	LOC6505394|XP_001964876.2|DANA	RpS28-like|NP_001097132.1|DMEL
OG0010390	LOC26514738|XP_014762362.1|DANA	CG31697|NP_724209.1|DMEL
OG0010391	LOC6498430|XP_001962801.2|DANA	CG10337|NP_609986.1|DMEL
OG0010392	LOC6505357|XP_001964851.1|DANA	CG12439|NP_609274.2|DMEL
OG0010393	LOC6497798|XP_001961470.1|DANA	Cpr23B|NP_608718.1|DMEL
OG0010394	LOC6496996|XP_001962966.3|DANA	CG9550|NP_609042.1|DMEL
OG0010395	LOC6498259|XP_001962416.2|DANA	CG13970|NP_610027.1|DMEL
OG0010396	LOC6498358|XP_001962619.2|DANA	CG9483|NP_609255.1|DMEL
OG0010397	LOC6505664|XP_001964982.1|DANA	nur|NP_723832.1|DMEL
OG0010398	LOC6504322|XP_001965040.3|DANA	Vm34Ca|NP_476785.1|DMEL
OG0010399	LOC6505894|XP_001965044.2|DANA	Tehao|NP_477438.1|DMEL
OG0010400	LOC6505947|XP_001965053.1|DANA	CG33640|NP_001027255.2|DMEL
OG0010401	LOC6504303|XP_001965061.1|DANA	CG9263|NP_609662.1|DMEL
OG0010402	LOC6504560|XP_032311256.1|DANA	CG31710|NP_001260294.1|DMEL
OG0010403	LOC6505449|XP_001964913.1|DANA	CG13117|NP_609307.1|DMEL
OG0010404	LOC6497265|XP_001962442.1|DANA	CG16772|NP_610015.2|DMEL
OG0010405	LOC6497266|XP_001962441.1|DANA	CG10680|NP_610016.1|DMEL
OG0010406	LOC6498274|XP_001962437.2|DANA, LOC6498275|XP_001962438.1|DANA	Hf|NP_788078.1|DMEL
OG0010407	LOC6494037|XP_032306003.1|DANA	ppk14|NP_609017.2|DMEL
OG0010408	LOC6502487|XP_001966892.1|DANA	CG31862|NP_723741.1|DMEL
OG0010409	LOC116654903|XP_032307404.1|DANA	CG45084|NP_001285973.1|DMEL
OG0010410	LOC26514493|XP_014762334.1|DANA	CG18109|NP_723933.1|DMEL
OG0010411	LOC6504297|XP_032311024.1|DANA	CG11815|NP_647685.1|DMEL
OG0010412	LOC116654943|XP_032307632.1|DANA	CG34007|NP_001286104.1|DMEL
OG0010413	LOC6498100|XP_001962077.1|DANA	CG17237|NP_608666.1|DMEL
OG0010414	LOC6498096|XP_001962073.1|DANA	robl22E|NP_608667.1|DMEL
OG0010415	LOC6503479|XP_001965309.2|DANA	Ugt307A1|NP_609097.2|DMEL
OG0010416	LOC6496881|XP_001963215.1|DANA	CG14070|NP_609467.1|DMEL
OG0010417	LOC6498636|XP_001963212.1|DANA	CG12517|NP_609465.1|DMEL
OG0010418	LOC6496888|XP_001963204.1|DANA	Porin2|NP_609462.1|DMEL
OG0010419	LOC6498618|XP_001963165.2|DANA	dbf|NP_609430.1|DMEL
OG0010420	LOC6497401|XP_001962159.1|DANA	c_2_M|NP_609788.1|DMEL
OG0010421	LOC6496867|XP_032311464.1|DANA	halo|NP_001137765.1|DMEL
OG0010422	LOC6497041|XP_001962866.3|DANA	CG16800|NP_609594.2|DMEL
OG0010423	LOC26514925|XP_014762387.1|DANA	CG42688|NP_001188843.1|DMEL
OG0010424	LOC26514608|XP_014762349.1|DANA	CG43050|NP_001246017.1|DMEL
OG0010425	LOC6497631|XP_001961673.1|DANA	CG31741|NP_724088.2|DMEL
OG0010426	LOC6497898|XP_001961672.3|DANA	CG15153|NP_609863.1|DMEL
OG0010427	LOC6497962|XP_001961803.1|DANA	CG18269|NP_608940.1|DMEL
OG0010428	LOC6497966|XP_001961810.2|DANA	CG43345|NP_610096.1|DMEL
OG0010429	LOC6498132|XP_032307483.1|DANA	ATPsynGL|NP_609142.1|DMEL
OG0010430	LOC6496837|XP_001963306.1|DANA	CG17648|NP_608620.1|DMEL
OG0010431	LOC6497485|XP_001961985.1|DANA	sob|NP_476882.1|DMEL
OG0010432	LOC6497483|XP_001961987.1|DANA	odd|NP_722922.1|DMEL
OG0010433	LOC6497478|XP_001961995.1|DANA	CG3513|NP_608798.1|DMEL
OG0010434	LOC6497426|XP_001962112.2|DANA	CG15382|NP_608650.1|DMEL
OG0010435	LOC6506265|XP_001965144.2|DANA	l_2_05714|NP_723031.1|DMEL
OG0010436	LOC6498444|XP_001962830.1|DANA	CG43725|NP_001260374.1|DMEL
OG0010437	LOC6497291|XP_001962380.1|DANA	ihog|NP_609085.1|DMEL
OG0010439	LOC6504180|XP_001965175.1|DANA	CG1421|NP_610126.1|DMEL
OG0010440	LOC6497601|XP_001961731.1|DANA	CG15136|NP_609827.1|DMEL
OG0010441	LOC26514514|XP_014762342.1|DANA	CG31806|NP_724032.1|DMEL
OG0010442	LOC6500022|XP_001953377.1|DANA	CG3942|NP_650171.2|DMEL
OG0010443	LOC6497350|XP_001962267.1|DANA	CG15258|NP_609751.1|DMEL
OG0010444	LOC6497351|XP_001962264.1|DANA	nht|NP_523574.4|DMEL
OG0010445	LOC6496717|XP_001967322.1|DANA	Trf4|NP_608699.1|DMEL
OG0010446	LOC6497865|XP_001961594.2|DANA	CG11374|NP_608488.3|DMEL
OG0010447	LOC6507327|XP_001956235.2|DANA	CG7213|NP_648195.1|DMEL
OG0010448	LOC6506478|XP_001957798.1|DANA	CG6628|NP_648386.1|DMEL
OG0010449	LOC6507639|XP_032309658.1|DANA	CG8620|NP_001137895.1|DMEL
OG0010450	LOC6507055|XP_001956742.1|DANA	CG13905|NP_612072.2|DMEL
OG0010451	LOC6492969|XP_001956765.1|DANA	Ugt305A1|NP_652703.1|DMEL
OG0010452	LOC6493553|XP_001957984.1|DANA	CG34456|NP_001097559.1|DMEL
OG0010453	LOC6493557|XP_001957992.1|DANA	Hsp22|NP_001027114.1|DMEL
OG0010454	LOC6493377|XP_001957636.1|DANA	CG13026|NP_648915.2|DMEL
OG0010455	LOC6507295|XP_001956296.1|DANA	phol|NP_648317.1|DMEL
OG0010456	LOC6506546|XP_001957679.1|DANA	CG13733|NP_648986.1|DMEL
OG0010457	LOC26514992|XP_014765690.1|DANA	CG11345|NP_647904.2|DMEL
OG0010458	LOC116655819|XP_032310175.1|DANA	CG15022|NP_647905.1|DMEL
OG0010459	LOC26515607|XP_014765747.1|DANA	CG15024|NP_652336.2|DMEL
OG0010460	LOC6507703|XP_001956172.2|DANA	CG11349|NP_647908.2|DMEL
OG0010461	LOC6507339|XP_001956219.1|DANA	CG17030|NP_647941.1|DMEL
OG0010462	LOC6507671|XP_001956120.1|DANA	miple2|NP_001261198.1|DMEL
OG0010463	LOC6506800|XP_001957213.1|DANA	CG13071|NP_001189117.1|DMEL
OG0010464	LOC6506806|XP_001957204.1|DANA	CG13065|NP_648858.1|DMEL
OG0010465	LOC6506813|XP_001957189.1|DANA	Nplp3|NP_652710.1|DMEL
OG0010466	LOC6506817|XP_001957180.1|DANA	CG33061|NP_001097620.1|DMEL
OG0010467	LOC6506818|XP_001957179.2|DANA	CG33060|NP_788513.2|DMEL
OG0010468	LOC6506921|XP_001956993.2|DANA	CG13255|NP_652282.1|DMEL
OG0010469	LOC6507450|XP_001955987.1|DANA	Bro|NP_477066.2|DMEL
OG0010470	LOC6493199|XP_001957249.1|DANA	eIF4E5|NP_648160.2|DMEL
OG0010471	LOC6493499|XP_001957872.1|DANA	HP4|NP_648166.2|DMEL
OG0010472	LOC6507483|XP_001955912.1|DANA	CG8960|NP_647698.1|DMEL
OG0010473	LOC6493324|XP_032309829.1|DANA	CG10591|NP_647978.1|DMEL
OG0010474	LOC116655811|XP_032310101.1|DANA	CG33946|NP_001303406.1|DMEL
OG0010475	LOC6506827|XP_001957160.1|DANA	sa|NP_649311.1|DMEL
OG0010476	LOC6502824|XP_001956317.1|DANA	CG3306|NP_648335.1|DMEL
OG0010477	LOC6506855|XP_001957114.1|DANA	CG32266|NP_728900.1|DMEL
OG0010478	LOC6506424|XP_001957907.3|DANA	Cyp4d8|NP_523961.2|DMEL
OG0010479	LOC6506417|XP_001957918.1|DANA	CG7716|NP_648139.1|DMEL
OG0010480	LOC6506956|XP_001956926.2|DANA	CG13725|NP_648967.1|DMEL
OG0010481	LOC6506527|XP_001957708.1|DANA	Adgf-A2|NP_525020.2|DMEL
OG0010482	LOC6506646|XP_001957479.2|DANA	CG10654|NP_001261767.1|DMEL
OG0010483	LOC6507246|XP_001956397.2|DANA	CG13473|NP_648717.1|DMEL
OG0010484	LOC6506084|XP_001958587.2|DANA	CG32459|NP_730752.1|DMEL
OG0010485	LOC6506250|XP_001958265.2|DANA	schuy|NP_649166.1|DMEL
OG0010486	LOC6507792|XP_001956353.1|DANA	CG14573|NP_649356.1|DMEL
OG0010487	LOC6507912|XP_001956589.1|DANA	CG14131|NP_648506.1|DMEL
OG0010488	LOC6507858|XP_001956480.1|DANA	CG5577|NP_649014.1|DMEL
OG0010489	LOC6507229|XP_001956427.1|DANA	CG7906|NP_001261835.1|DMEL
OG0010490	LOC6494993|XP_001959257.2|DANA	CG34221|NP_001097255.2|DMEL
OG0010491	LOC6496115|XP_001960261.1|DANA	CG9294|NP_995920.1|DMEL
OG0010492	LOC6506278|XP_001958211.3|DANA	CG6893|NP_001369058.1|DMEL
OG0010493	LOC26515343|XP_014765722.1|DANA	CG34253|NP_001097636.1|DMEL
OG0010494	LOC6506101|XP_001958550.2|DANA	CG43331|NP_001246884.1|DMEL
OG0010495	LOC6493837|XP_001958534.2|DANA	CG10116|NP_648652.1|DMEL
OG0010496	LOC6506670|XP_032310849.1|DANA	caps|NP_001303391.1|DMEL
OG0010497	LOC6506675|XP_032310675.1|DANA	CG14111|NP_648636.2|DMEL
OG0010498	LOC6495792|XP_001959595.1|DANA	CG8046|NP_724761.1|DMEL
OG0010499	LOC6495064|XP_001959143.1|DANA	CG33704|NP_001027445.1|DMEL
OG0010500	LOC6495054|XP_001959162.1|DANA	CG34201|NP_001097385.1|DMEL
OG0010501	LOC6494217|XP_001960728.1|DANA	CG34185|NP_001097314.1|DMEL
OG0010502	LOC6493608|XP_032310742.1|DANA	CG13457|NP_648751.1|DMEL
OG0010503	LOC6495370|XP_001958683.1|DANA	polyph|NP_610631.1|DMEL
OG0010504	LOC6494054|XP_014762621.1|DANA	CG43691|NP_001260953.1|DMEL
OG0010505	LOC6496483|XP_001960992.2|DANA	CG30379|NP_724626.2|DMEL
OG0010506	LOC6494615|XP_001960005.1|DANA	CG30156|NP_724520.1|DMEL
OG0010507	LOC6494401|XP_001960397.1|DANA	CG3611|NP_611970.1|DMEL
OG0010508	LOC6494720|XP_001959799.1|DANA	yellow-d2|NP_611788.1|DMEL
OG0010509	LOC6495956|XP_001959930.2|DANA	CG13198|NP_610690.1|DMEL
OG0010510	LOC6496262|XP_001960565.1|DANA	CG15605|NP_611191.1|DMEL
OG0010511	LOC6502520|XP_001960156.3|DANA	Ir54a|NP_611259.2|DMEL
OG0010512	LOC6502585|XP_001960941.1|DANA	CG16837|NP_611916.1|DMEL
OG0010513	LOC6494114|XP_001960936.1|DANA	Pgam5-2|NP_611911.1|DMEL
OG0010514	LOC6494117|XP_001960933.3|DANA	CG42383|NP_523847.2|DMEL
OG0010515	LOC6495478|XP_001958935.2|DANA	CG10265|NP_611012.1|DMEL
OG0010516	LOC6495449|XP_001958867.1|DANA	CG30376|NP_724664.1|DMEL
OG0010517	LOC6495121|XP_001959012.1|DANA	CG30154|NP_665881.1|DMEL
OG0010518	LOC26515006|XP_014764071.1|DANA	CG34194|NP_001097358.1|DMEL
OG0010519	LOC6495945|XP_001959903.2|DANA	CG43183|NP_001246203.1|DMEL
OG0010520	LOC6496361|XP_001960763.1|DANA	CG12861|NP_610978.2|DMEL
OG0010521	LOC6502560|XP_001959386.1|DANA	CG34021|NP_001033942.1|DMEL
OG0010522	LOC6495419|XP_001958806.1|DANA	CG8584|NP_610404.1|DMEL
OG0010523	LOC6495227|XP_001958807.2|DANA	CG8738|NP_610403.1|DMEL
OG0010524	LOC6494461|XP_001960284.1|DANA	CG2921|NP_611635.1|DMEL
OG0010525	LOC6494590|XP_001960051.1|DANA	TTLL6A|NP_611433.3|DMEL
OG0010526	LOC6494591|XP_001960049.1|DANA	CG18367|NP_663311.1|DMEL
OG0010527	LOC6494431|XP_001960323.1|DANA	CG9863|NP_611780.3|DMEL
OG0010528	LOC6496151|XP_032306460.1|DANA	yip3|NP_726300.1|DMEL
OG0010529	LOC6494427|XP_001960343.1|DANA	CG43207|NP_001246476.1|DMEL
OG0010530	LOC6494283|XP_001960608.1|DANA	CG6429|NP_611164.3|DMEL
OG0010531	LOC6499217|XP_001955083.1|DANA	CG31115|NP_733068.2|DMEL
OG0010532	LOC6499626|XP_001954268.1|DANA	CG33189|NP_788599.1|DMEL
OG0010533	LOC6506259|XP_001958249.1|DANA	CG7341|NP_649029.1|DMEL
OG0010534	LOC6501297|XP_001954942.1|DANA	CG7079|NP_650936.1|DMEL
OG0010535	LOC6500413|XP_001953167.1|DANA	CG4783|NP_650851.1|DMEL
OG0010536	LOC6500132|XP_001953162.1|DANA	CG4465|NP_650847.1|DMEL
OG0010537	LOC6500968|XP_001954264.2|DANA	CG34301|NP_001097710.1|DMEL
OG0010538	LOC6494719|XP_001965961.2|DANA	srp|NP_732100.2|DMEL
OG0010539	LOC6500506|XP_001953362.2|DANA	Obp85a|NP_001334691.1|DMEL
OG0010540	LOC6498981|XP_001955567.1|DANA	CG15535|NP_651788.1|DMEL
OG0010541	LOC6507881|XP_001956518.2|DANA	CG7573|NP_729695.2|DMEL
OG0010542	LOC6502616|XP_001955145.1|DANA	CG17917|NP_649642.1|DMEL
OG0010543	LOC6501594|XP_032312018.1|DANA	CG15530|NP_651777.1|DMEL
OG0010544	LOC6500184|XP_001953067.1|DANA	CG8476|NP_731777.1|DMEL
OG0010545	LOC6499711|XP_032305566.1|DANA	beat-Vb|NP_731748.1|DMEL
OG0010546	LOC6505861|XP_001964504.1|DANA	CG14297|NP_650756.1|DMEL
OG0010547	LOC6505662|XP_001964507.1|DANA	CG34284|NP_001097832.1|DMEL
OG0010548	LOC6501343|XP_001955031.1|DANA	TwdlQ|NP_651496.1|DMEL
OG0010549	LOC6505875|XP_001964529.1|DANA	Hug|NP_524329.1|DMEL
OG0010550	LOC6506006|XP_001964768.1|DANA	CG34296|NP_001097973.1|DMEL
OG0010551	LOC6505517|XP_001964782.1|DANA	fig|NP_651724.1|DMEL
OG0010552	LOC6505943|XP_001964656.2|DANA	Ctr1C|NP_651837.1|DMEL
OG0010553	LOC6505582|XP_001964657.2|DANA	CG15548|NP_651836.2|DMEL
