Orthogroup	DANA.longest_only	DSEC.longest_only
OG0007756	LOC6502123|XP_032309402.1|DANA	LOC6614803|XP_032581524.1|DSEC
OG0007757	LOC6503598|XP_001964084.2|DANA	LOC6612380|XP_032580405.1|DSEC
OG0007758	LOC6506318|XP_001965152.1|DANA	LOC6613630|XP_002038100.1|DSEC
OG0007759	LOC6498979|XP_001955570.2|DANA	LOC6612862|XP_002037354.1|DSEC
OG0007760	LOC6504917|XP_001966587.1|DANA	LOC6619932|XP_032581466.1|DSEC
OG0007761	LOC6505157|XP_001965455.1|DANA	LOC6615223|XP_002039629.2|DSEC
OG0007762	LOC6505101|XP_001965456.2|DANA	LOC6615224|XP_032582558.1|DSEC
OG0007763	LOC6497694|XP_001961552.2|DANA	LOC6617277|XP_002041604.1|DSEC
OG0007764	LOC6503680|XP_014761024.1|DANA	LOC6620266|XP_002044474.2|DSEC
OG0007765	LOC6503979|XP_032308612.1|DANA	LOC6620267|XP_032580156.1|DSEC
OG0007766	LOC6500172|XP_014766410.1|DANA	LOC6606538|XP_032576432.1|DSEC
OG0007768	LOC6504582|XP_001966585.1|DANA	LOC6619936|XP_002044148.1|DSEC
OG0007769	LOC6494135|XP_001965971.2|DANA	LOC6619973|XP_002044185.2|DSEC
OG0007770	LOC6497945|XP_001961773.1|DANA	LOC6611619|XP_002036155.1|DSEC
OG0007771	LOC6497812|XP_001961497.2|DANA	LOC6611322|XP_002035869.2|DSEC
OG0007772	LOC6502207|XP_001966033.1|DANA	LOC6616043|XP_002040409.1|DSEC
OG0007773	LOC116656051|XP_032311222.1|DANA, LOC6497116|XP_001962726.3|DANA	LOC6613560|XP_002038028.1|DSEC
OG0007774	LOC6493521|XP_001957917.2|DANA	LOC6611172|XP_002035729.2|DSEC
OG0007775	LOC6498788|XP_001967257.1|DANA	LOC6618519|XP_002042779.1|DSEC
OG0007776	LOC6505173|XP_014760308.1|DANA	LOC6614849|XP_002039267.1|DSEC
OG0007777	LOC6505257|XP_001965639.1|DANA	LOC6618451|XP_002042721.1|DSEC
OG0007778	LOC6502957|XP_001963516.1|DANA	LOC6615117|XP_032581304.1|DSEC
OG0007779	LOC6507023|XP_001956804.1|DANA	LOC6605942|XP_002030755.1|DSEC
OG0007780	LOC6505140|XP_001965427.1|DANA	LOC6616196|XP_032581031.1|DSEC
OG0007781	LOC6502297|XP_014760003.1|DANA	LOC6615228|XP_032580570.1|DSEC
OG0007782	LOC6504176|XP_001964325.1|DANA	LOC6612543|XP_002037051.1|DSEC
OG0007783	LOC6503095|XP_001963414.1|DANA	LOC6612294|XP_002036804.2|DSEC
OG0007784	LOC6500987|XP_001954305.1|DANA	LOC6613817|XP_032576620.1|DSEC
OG0007785	LOC6502212|XP_001966021.1|DANA	LOC6614783|XP_002039203.1|DSEC
OG0007786	LOC6497693|XP_032307445.1|DANA	LOC6617279|XP_002041606.1|DSEC
OG0007787	LOC6499013|XP_032312132.1|DANA	LOC6612784|XP_032578274.1|DSEC
OG0007788	LOC6499363|XP_001954791.1|DANA	LOC6607427|XP_002032196.1|DSEC
OG0007789	LOC6499796|XP_032306612.1|DANA	LOC6620081|XP_002044293.2|DSEC
OG0007790	LOC6499073|XP_001955364.3|DANA	LOC6612650|XP_032576902.1|DSEC
OG0007791	LOC6499074|XP_032310798.1|DANA	LOC6617154|XP_032577785.1|DSEC
OG0007792	LOC6503152|XP_001963529.1|DANA	LOC6615103|XP_002039519.2|DSEC
OG0007793	LOC6500328|XP_032305327.1|DANA	LOC116801768|XP_032579077.1|DSEC
OG0007794	LOC6503196|XP_001963623.1|DANA	LOC6614990|XP_032581419.1|DSEC
OG0007795	LOC6503560|XP_001964158.1|DANA	LOC6618943|XP_002043192.1|DSEC
OG0007796	LOC6499880|XP_001953712.1|DANA	LOC6619676|XP_002043891.1|DSEC
OG0007797	LOC6498989|XP_014765867.1|DANA	LOC6612834|XP_002037335.1|DSEC
OG0007798	LOC6498990|XP_001955551.1|DANA	LOC6612833|XP_002037334.1|DSEC
OG0007799	LOC6501620|XP_001955619.1|DANA	LOC6607441|XP_002032210.1|DSEC
OG0007800	LOC6500856|XP_001954045.1|DANA	LOC6607400|XP_002032173.1|DSEC
OG0007801	LOC6502659|XP_001953686.2|DANA	LOC6619648|XP_002043863.2|DSEC
OG0007802	LOC6499998|XP_001953436.1|DANA	LOC6620886|XP_002045089.1|DSEC
OG0007803	LOC6499911|XP_001953649.2|DANA	LOC6613725|XP_032578546.1|DSEC
OG0007804	LOC6505056|XP_032308010.1|DANA	LOC6619861|XP_032581496.1|DSEC
OG0007805	LOC6505205|XP_001965546.1|DANA	LOC6615226|XP_002039632.1|DSEC
OG0007806	LOC6505055|XP_001965547.1|DANA	LOC6615227|XP_002039633.1|DSEC
OG0007808	LOC6499889|XP_001953694.1|DANA	LOC6619657|XP_002043872.1|DSEC
OG0007809	LOC6502948|XP_001963538.1|DANA	LOC6615093|XP_002039509.1|DSEC
OG0007810	LOC6505810|XP_001965029.1|DANA	LOC6617863|XP_002042171.1|DSEC
OG0007811	LOC6500248|XP_032312148.1|DANA	LOC6621674|XP_032576392.1|DSEC
OG0007812	LOC6501938|XP_001966727.1|DANA	LOC6619851|XP_002044064.1|DSEC
OG0007813	LOC6501451|XP_001955285.1|DANA	LOC6607829|XP_002032587.1|DSEC
OG0007814	LOC6503794|XP_001963733.1|DANA	LOC6614784|XP_032582189.1|DSEC
OG0007815	LOC6501874|XP_001966758.1|DANA	LOC6619766|XP_032581405.1|DSEC
OG0007816	LOC6506771|XP_001957271.1|DANA	LOC6616300|XP_002040664.1|DSEC
OG0007817	LOC6501415|XP_001955203.1|DANA	LOC6614034|XP_002038488.1|DSEC
OG0007818	LOC6498905|XP_001955703.2|DANA	LOC6607688|XP_002032452.1|DSEC
OG0007819	LOC6502927|XP_001963573.1|DANA	LOC6615056|XP_002039473.2|DSEC
OG0007820	LOC6500566|XP_014766627.1|DANA	LOC6612978|XP_032577236.1|DSEC
OG0007821	LOC6501593|XP_032312215.1|DANA	LOC6612824|XP_002037325.1|DSEC
OG0007822	LOC6498996|XP_001955543.3|DANA	LOC6612825|XP_002037326.2|DSEC
OG0007823	LOC6498994|XP_001955545.1|DANA	LOC6612827|XP_002037328.2|DSEC
OG0007824	LOC6505541|XP_001964731.1|DANA	LOC6612692|XP_032576257.1|DSEC
OG0007825	LOC6500866|XP_001954066.1|DANA	LOC6606584|XP_032578791.1|DSEC
OG0007826	LOC6501355|XP_001955058.1|DANA	LOC6618780|XP_032577255.1|DSEC
OG0007827	LOC6504569|XP_001966615.1|DANA	LOC6612246|XP_002036758.1|DSEC
OG0007828	LOC6493318|XP_001957514.1|DANA	LOC6610912|XP_002035469.1|DSEC
OG0007829	LOC6499603|XP_001954315.1|DANA	LOC6613828|XP_002038297.1|DSEC
OG0007830	LOC6500892|XP_001954118.1|DANA	LOC6613761|XP_032578400.1|DSEC
OG0007831	LOC6504907|XP_001966569.2|DANA	LOC6619953|XP_002044165.1|DSEC
OG0007832	LOC6502246|XP_001967143.2|DANA	LOC6617516|XP_002041832.2|DSEC
OG0007833	LOC6504889|XP_014759846.1|DANA	LOC6616083|XP_002040449.1|DSEC
OG0007834	LOC6500664|XP_001953678.1|DANA	LOC6619638|XP_002043853.1|DSEC
OG0007835	LOC6500671|XP_001953692.1|DANA	LOC6619655|XP_032576985.1|DSEC
OG0007836	LOC6501389|XP_032309327.1|DANA	LOC6606479|XP_002031280.1|DSEC
OG0007837	LOC6501395|XP_001955159.1|DANA	LOC6614083|XP_002038537.1|DSEC
OG0007838	LOC6499171|XP_032305723.1|DANA	LOC6614074|XP_002038528.2|DSEC
OG0007839	LOC6501955|XP_001966759.1|DANA	LOC6619767|XP_032580438.1|DSEC
OG0007840	LOC6499014|XP_001955511.1|DANA	LOC6612782|XP_002037283.1|DSEC
OG0007841	LOC6500827|XP_001953993.2|DANA	LOC6607344|XP_002032117.1|DSEC
OG0007842	LOC6501184|XP_014766916.1|DANA	LOC6612668|XP_032579407.1|DSEC
OG0007843	LOC6499400|XP_001954713.2|DANA	LOC6612669|XP_002037173.1|DSEC
OG0007844	LOC6495621|XP_001959239.1|DANA	LOC6609754|XP_002034408.1|DSEC
OG0007845	LOC6500168|XP_001953098.2|DANA	LOC6606534|XP_032577979.1|DSEC
OG0007846	LOC6504048|XP_001964081.1|DANA	LOC6612383|XP_032579985.1|DSEC
OG0007847	LOC6499117|XP_001955266.1|DANA	LOC6607678|XP_002032443.1|DSEC
OG0007848	LOC6498903|XP_001955705.1|DANA	LOC6607686|XP_002032450.1|DSEC
OG0007849	LOC6505680|XP_001964468.1|DANA	LOC6607050|XP_002031838.1|DSEC
OG0007850	LOC6505840|XP_001964467.3|DANA	LOC6607049|XP_002031837.1|DSEC
OG0007851	LOC26515123|XP_014760936.1|DANA	LOC6617147|XP_002041474.1|DSEC
OG0007852	LOC6499839|XP_001953802.1|DANA	LOC6606684|XP_032577191.1|DSEC
OG0007853	LOC6499227|XP_001955067.3|DANA	LOC6612604|XP_002037109.2|DSEC
OG0007854	LOC6501655|XP_014767151.1|DANA	LOC6607698|XP_002032462.1|DSEC
OG0007855	LOC6500640|XP_001953626.3|DANA	LOC6606994|XP_032578105.1|DSEC
OG0007856	LOC6498904|XP_014765812.1|DANA	LOC6607687|XP_002032451.1|DSEC
OG0007857	LOC6499054|XP_014765879.1|DANA	LOC6607615|XP_032577007.1|DSEC
OG0007858	LOC6497448|XP_014761709.2|DANA	LOC6611641|XP_032580189.1|DSEC
OG0007859	LOC6501857|XP_001966790.1|DANA	LOC6619778|XP_032581381.1|DSEC
OG0007860	LOC6500684|XP_032312334.1|DANA	LOC6606917|XP_002031711.1|DSEC
OG0007861	LOC6500682|XP_001953717.1|DANA	LOC6606921|XP_002031715.1|DSEC
OG0007862	LOC116656385|XP_032311770.1|DANA	LOC116801782|XP_032579155.1|DSEC
OG0007863	LOC6497929|XP_001961739.1|DANA	LOC6614446|XP_002038879.1|DSEC
OG0007864	LOC6499470|XP_001954575.2|DANA	LOC6607289|XP_032577169.1|DSEC
OG0007865	LOC6507919|XP_001956601.1|DANA	LOC6605351|XP_002030185.1|DSEC
OG0007866	LOC6500916|XP_032305427.1|DANA	LOC6616778|XP_002041115.1|DSEC
OG0007867	LOC6498944|XP_014765839.1|DANA	LOC6607451|XP_032578478.1|DSEC
OG0007868	LOC6499114|XP_001955273.2|DANA	LOC6607843|XP_002032600.1|DSEC
OG0007869	LOC6503080|XP_032308978.1|DANA	LOC6612311|XP_032580643.1|DSEC
OG0007870	LOC6493496|XP_032309996.1|DANA	LOC6605215|XP_002030053.1|DSEC
OG0007871	LOC6503734|XP_032308485.1|DANA	LOC6620363|XP_002044571.1|DSEC
OG0007872	LOC6506500|XP_032310023.1|DANA	LOC6611118|XP_002035675.1|DSEC
OG0007873	LOC26514431|XP_014765621.1|DANA	LOC116801064|XP_032574409.1|DSEC
OG0007874	LOC6503637|XP_032308465.1|DANA	LOC6612419|XP_002036927.1|DSEC
OG0007875	LOC6496605|XP_014763891.1|DANA	LOC6608541|XP_002033275.2|DSEC
OG0007876	LOC6503027|XP_001963384.1|DANA	LOC6612315|XP_032581790.1|DSEC
OG0007877	LOC6503915|XP_032308527.1|DANA	LOC6620360|XP_002044568.2|DSEC
OG0007878	LOC6495599|XP_014763363.1|DANA	LOC6610107|XP_032571649.1|DSEC
OG0007879	LOC6506537|XP_014764809.1|DANA	LOC6606105|XP_002030914.1|DSEC
OG0007880	LOC6504175|XP_001964324.1|DANA	LOC6612540|XP_002037048.1|DSEC
OG0007881	LOC6507644|XP_001956064.1|DANA	LOC6610685|XP_032575022.1|DSEC
OG0007882	LOC6493126|XP_001957096.1|DANA	LOC6610679|XP_032576061.1|DSEC
OG0007883	LOC6493125|XP_001957095.1|DANA	LOC6610680|XP_002035246.1|DSEC
OG0007884	LOC6506581|XP_001957602.1|DANA	LOC6606037|XP_002030848.1|DSEC
OG0007885	LOC6493960|XP_032311601.1|DANA	LOC6608542|XP_032570845.1|DSEC
OG0007886	LOC6505872|XP_001965039.1|DANA	LOC6617867|XP_032579088.1|DSEC
OG0007887	LOC6506866|XP_001957097.2|DANA	LOC6610678|XP_002035244.2|DSEC
OG0007888	LOC6506526|XP_001957712.1|DANA	LOC6605224|XP_002030062.1|DSEC
OG0007889	LOC6493742|XP_001958353.1|DANA	LOC6616447|XP_032574715.1|DSEC
OG0007890	LOC6507725|XP_014765428.2|DANA	LOC6604831|XP_032574437.1|DSEC
OG0007891	LOC6501077|XP_001954515.1|DANA	LOC6606244|XP_002031052.1|DSEC
OG0007892	LOC6496674|XP_001961376.2|DANA	LOC6619126|XP_002043366.1|DSEC
OG0007893	LOC6495903|XP_001959825.1|DANA	LOC6615726|XP_032571694.1|DSEC
OG0007894	LOC6493725|XP_032309761.1|DANA	LOC6604988|XP_032575748.1|DSEC
OG0007895	LOC6507551|XP_032310799.1|DANA	LOC6610140|XP_032575092.1|DSEC
OG0007896	LOC6506460|XP_014764775.1|DANA	LOC6605178|XP_002030017.1|DSEC
OG0007897	LOC6507608|XP_001955995.1|DANA	LOC6605436|XP_002030269.1|DSEC
OG0007898	LOC6507539|XP_001955881.1|DANA	LOC6610472|XP_002035052.1|DSEC
OG0007899	LOC6493415|XP_014764372.1|DANA	LOC6606118|XP_002030926.1|DSEC
OG0007900	LOC26515216|XP_014764105.1|DANA	LOC116800491|XP_032571691.1|DSEC
OG0007901	LOC6493023|XP_001956880.1|DANA	LOC6604931|XP_032573500.1|DSEC
OG0007902	LOC6504739|XP_001966284.1|DANA	LOC6619585|XP_002043800.1|DSEC
OG0007903	LOC6506790|XP_001957237.1|DANA	LOC6605876|XP_002030690.1|DSEC
OG0007904	LOC6506914|XP_001957001.1|DANA	LOC6616361|XP_002040721.1|DSEC
OG0007905	LOC6498147|XP_001962175.1|DANA	LOC6611599|XP_002036136.1|DSEC
OG0007906	LOC6506614|XP_014764842.1|DANA	LOC6610877|XP_002035440.2|DSEC
OG0007907	LOC6493342|XP_001957557.1|DANA	LOC6610859|XP_002035425.1|DSEC
OG0007908	LOC6506606|XP_001957558.1|DANA	LOC6610858|XP_002035424.1|DSEC
OG0007909	LOC6504890|XP_001966539.2|DANA	LOC6616080|XP_002040446.1|DSEC
OG0007910	LOC6493653|XP_001958168.1|DANA	LOC6618381|XP_002042651.1|DSEC
OG0007911	LOC6493128|XP_001957100.1|DANA	LOC6610675|XP_002035241.2|DSEC
OG0007912	LOC6507464|XP_001955960.1|DANA	LOC6610399|XP_002034981.1|DSEC
OG0007913	LOC6506864|XP_001957101.3|DANA	LOC6610674|XP_002035240.1|DSEC
OG0007914	LOC6507127|XP_001956623.2|DANA	LOC6621954|XP_032576077.1|DSEC
OG0007915	LOC6493384|XP_001957647.1|DANA	LOC6605987|XP_002030799.1|DSEC
OG0007916	LOC6498251|XP_001962403.1|DANA	LOC6613539|XP_002038007.1|DSEC
OG0007917	LOC6495924|XP_001959864.1|DANA	LOC6608347|XP_002033084.1|DSEC
OG0007918	LOC6494617|XP_001960003.1|DANA	LOC6607921|XP_002032671.1|DSEC
OG0007919	LOC6494729|XP_001959776.1|DANA	LOC6609289|XP_032572337.1|DSEC
OG0007920	LOC6494945|XP_001959349.2|DANA	LOC6615402|XP_032570491.1|DSEC
OG0007921	LOC6495247|XP_001958765.1|DANA	LOC6608663|XP_032571103.1|DSEC
OG0007922	LOC6500528|XP_014766598.1|DANA	LOC6606729|XP_032578392.1|DSEC
OG0007923	LOC6502993|XP_014761280.1|DANA	LOC6617611|XP_032580102.1|DSEC
OG0007924	LOC6494327|XP_014762752.1|DANA	LOC6608885|XP_002033599.1|DSEC
OG0007925	LOC6494379|XP_001960431.1|DANA	LOC6618917|XP_002043165.1|DSEC
OG0007926	LOC6494416|XP_001960370.1|DANA	LOC6609354|XP_002034043.1|DSEC
OG0007927	LOC6497764|XP_032307715.1|DANA	LOC6611433|XP_032572616.1|DSEC
OG0007928	LOC6497186|XP_014761551.1|DANA	LOC6611738|XP_032583543.1|DSEC
OG0007929	LOC6498241|XP_032307482.1|DANA	LOC6611456|XP_032580062.1|DSEC
OG0007930	LOC6496204|XP_001960444.1|DANA	LOC6618933|XP_032572240.1|DSEC
OG0007931	LOC6498198|XP_001962279.1|DANA	LOC6613625|XP_032583634.1|DSEC
OG0007932	LOC6501789|XP_032311959.1|DANA	LOC116802232|XP_032581929.1|DSEC
OG0007933	LOC26514457|XP_014767290.1|DANA	LOC6616842|XP_002041178.1|DSEC
OG0007934	LOC6495890|XP_001959790.1|DANA	LOC6613834|XP_032577546.1|DSEC
OG0007935	LOC6498371|XP_001962645.1|DANA	LOC6617812|XP_002042124.1|DSEC
OG0007936	LOC6498588|XP_001963119.1|DANA	LOC6611992|XP_002036509.1|DSEC
OG0007937	LOC6504501|XP_001964943.1|DANA	LOC6611581|XP_002036119.1|DSEC
OG0007938	LOC6496898|XP_001963188.1|DANA	LOC6612057|XP_032574539.1|DSEC
OG0007939	LOC6503378|XP_001965341.1|DANA	LOC6613296|XP_032574937.1|DSEC
OG0007940	LOC6507263|XP_014760608.2|DANA	LOC6613298|XP_032570060.1|DSEC
OG0007941	LOC26514317|XP_014759182.1|DANA	LOC6620142|XP_002044355.1|DSEC
OG0007942	LOC6495857|XP_001959718.2|DANA	LOC6619993|XP_002044205.1|DSEC
OG0007943	LOC6504346|XP_014760431.2|DANA	LOC6617847|XP_032570955.1|DSEC
OG0007944	LOC6507588|XP_014765337.2|DANA	LOC6610401|XP_002034983.1|DSEC
OG0007945	LOC6496916|XP_032311171.1|DANA	LOC6612019|XP_002036536.1|DSEC
OG0007946	LOC6495718|XP_001959432.2|DANA	LOC6615799|XP_002040169.1|DSEC
OG0007947	LOC6505755|XP_001965007.1|DANA	LOC6617840|XP_002042148.1|DSEC
OG0007948	LOC6497792|XP_032307584.1|DANA	LOC6611388|XP_032573894.1|DSEC
OG0007949	LOC6503631|XP_001964034.2|DANA	LOC6618967|XP_032580262.1|DSEC
OG0007950	LOC6506929|XP_001965278.1|DANA	LOC6618206|XP_002042481.1|DSEC
OG0007951	LOC6496988|XP_001962985.1|DANA	LOC6613433|XP_032583187.1|DSEC
OG0007952	LOC6497244|XP_001962487.1|DANA	LOC6613377|XP_002037851.1|DSEC
OG0007953	LOC6497343|XP_001962282.1|DANA	LOC6613622|XP_002038092.1|DSEC
OG0007954	LOC6498233|XP_001962354.2|DANA	LOC6611436|XP_002035980.1|DSEC
OG0007955	LOC6498533|XP_032311322.1|DANA	LOC6611883|XP_032576288.1|DSEC
OG0007956	LOC6497255|XP_032307608.1|DANA	LOC6614729|XP_002039153.1|DSEC
OG0007957	LOC6496959|XP_032311350.1|DANA	LOC6611926|XP_032582535.1|DSEC
OG0007958	LOC6505051|XP_001965558.1|DANA	LOC6618524|XP_002042784.2|DSEC
OG0007959	LOC6497657|XP_001961622.1|DANA	LOC6614560|XP_002038988.1|DSEC
OG0007960	LOC6496926|XP_001963124.1|DANA	LOC6611998|XP_002036515.1|DSEC
OG0007961	LOC6500479|XP_001953305.1|DANA	LOC6616931|XP_002041261.1|DSEC
OG0007962	LOC6504613|XP_001966527.1|DANA	LOC6616165|XP_002040530.1|DSEC
OG0007963	LOC6498428|XP_001962795.1|DANA	LOC6617819|XP_002042129.1|DSEC
OG0007964	LOC6498503|XP_001962958.1|DANA	LOC6611404|XP_002035948.1|DSEC
OG0007965	LOC6497329|XP_014761651.1|DANA	LOC6613590|XP_032575033.1|DSEC
OG0007966	LOC6496834|XP_001963311.1|DANA	LOC6617400|XP_002041725.1|DSEC
OG0007967	LOC6503730|XP_001965259.2|DANA	LOC6618226|XP_002042501.1|DSEC
OG0007968	LOC6498654|XP_014762218.2|DANA	LOC6617390|XP_032577198.1|DSEC
OG0007969	LOC6498564|XP_001963072.1|DANA	LOC6611945|XP_002036462.1|DSEC
OG0007970	LOC26513879|XP_014763953.1|DANA	LOC116800636|XP_032572542.1|DSEC
OG0007971	LOC6504475|XP_001966974.1|DANA	LOC6617663|XP_002041976.2|DSEC
OG0007972	LOC6495709|XP_001959411.1|DANA	LOC6608838|XP_002033552.1|DSEC
OG0007973	LOC6497023|XP_001962910.1|DANA	LOC6617735|XP_032572046.1|DSEC
OG0007974	LOC6503564|XP_001964151.2|DANA	LOC6618624|XP_002042883.1|DSEC
OG0007975	LOC6501423|XP_001955223.1|DANA	LOC6614014|XP_002038468.1|DSEC
OG0007976	LOC6505306|XP_001965726.1|DANA	LOC6619834|XP_002044047.2|DSEC
OG0007977	LOC6497947|XP_001961777.1|DANA	LOC6611615|XP_002036151.1|DSEC
OG0007978	LOC6504222|XP_001965134.1|DANA	LOC6613401|XP_002037875.1|DSEC
OG0007979	LOC6498273|XP_032307705.1|DANA	LOC6621795|XP_032570254.1|DSEC
OG0007980	LOC6497931|XP_001961743.1|DANA	LOC6618132|XP_002042429.1|DSEC
OG0007981	LOC6504591|XP_001966567.1|DANA	LOC6619955|XP_002044167.1|DSEC
OG0007982	LOC6498645|XP_014762212.1|DANA	LOC6612097|XP_032583563.1|DSEC
OG0007983	LOC6497672|XP_001961599.1|DANA	LOC6614534|XP_002038965.1|DSEC
OG0007984	LOC6497072|XP_014761513.1|DANA	LOC6614703|XP_032578429.1|DSEC
OG0007985	LOC6502600|XP_032308671.1|DANA	LOC116801817|XP_032579528.1|DSEC
OG0007986	LOC6498479|XP_001962907.1|DANA	LOC6617738|XP_002042050.1|DSEC
OG0007987	LOC6496708|XP_001967340.2|DANA	LOC6613144|XP_002037625.1|DSEC
OG0007988	LOC6497274|XP_014761605.1|DANA	LOC6614780|XP_002039199.1|DSEC
OG0007989	LOC6496957|XP_032311429.1|DANA	LOC6611932|XP_032569747.1|DSEC
OG0007990	LOC6498592|XP_001963123.1|DANA	LOC6611997|XP_002036514.1|DSEC
OG0007991	LOC6498067|XP_001962013.1|DANA	LOC6613286|XP_032569852.1|DSEC
OG0007992	LOC6497191|XP_014761553.1|DANA	LOC6611718|XP_002036251.1|DSEC
OG0007993	LOC6505617|XP_014760729.1|DANA	LOC6619497|XP_032578318.1|DSEC
OG0007994	LOC6498535|XP_001963015.1|DANA	LOC6611888|XP_002036406.1|DSEC
OG0007995	LOC6504371|XP_001964976.1|DANA	LOC6617900|XP_002042208.1|DSEC
OG0007996	LOC6502011|XP_014759701.1|DANA	LOC6614932|XP_032581122.1|DSEC
OG0007997	LOC6506280|XP_001958208.1|DANA	LOC6618341|XP_002042613.2|DSEC
OG0007998	LOC6498071|XP_001962021.1|DANA	LOC6614612|XP_002039040.1|DSEC
OG0007999	LOC6496897|XP_001963189.1|DANA	LOC6612058|XP_032580387.1|DSEC
OG0008000	LOC6498630|XP_001963190.1|DANA	LOC6612059|XP_002036576.1|DSEC
OG0008001	LOC6498467|XP_001962884.1|DANA	LOC6617760|XP_002042072.1|DSEC
OG0008002	LOC6507436|XP_001965376.1|DANA	LOC6617248|XP_002041575.1|DSEC
OG0008003	LOC6498466|XP_001962882.1|DANA	LOC6617762|XP_032583354.1|DSEC
OG0008004	LOC6503510|XP_014760960.1|DANA	LOC6615844|XP_032580234.1|DSEC
OG0008005	LOC6502309|XP_032309408.1|DANA	LOC6617562|XP_032581854.1|DSEC
OG0008006	LOC6503174|XP_001963581.1|DANA	LOC6615045|XP_002039462.1|DSEC
OG0008007	LOC6502289|XP_001966177.1|DANA	LOC6612499|XP_002037007.1|DSEC
OG0008008	LOC6506286|XP_001958196.2|DANA	LOC6618354|XP_002042625.2|DSEC
OG0008009	LOC6504174|XP_001964321.1|DANA	LOC6612537|XP_032581340.1|DSEC
OG0008010	LOC6501799|XP_032311897.1|DANA	LOC6617906|XP_032581626.1|DSEC
OG0008011	LOC6494762|XP_001959721.1|DANA	LOC6615542|XP_002039921.1|DSEC
OG0008012	LOC6496617|XP_032311503.1|DANA	LOC6608575|XP_032571330.1|DSEC
OG0008013	LOC6494595|XP_001960042.2|DANA	LOC6609983|XP_032570709.1|DSEC
OG0008014	LOC6499454|XP_001954608.1|DANA	LOC6613835|XP_002038304.2|DSEC
OG0008015	LOC6507193|XP_001956509.2|DANA	LOC6605245|XP_002030083.1|DSEC
OG0008016	LOC6507877|XP_001956511.1|DANA	LOC6605247|XP_002030085.1|DSEC
OG0008017	LOC6503573|XP_032309450.1|DANA	LOC6618610|XP_032580670.1|DSEC
OG0008018	LOC6503705|XP_001963892.3|DANA	LOC6615983|XP_032581784.1|DSEC
OG0008019	LOC6502924|XP_001963578.1|DANA	LOC6615050|XP_032580453.1|DSEC
OG0008020	LOC6500123|XP_001953178.1|DANA	LOC6620386|XP_002044595.2|DSEC
OG0008021	LOC6502369|XP_001967546.1|DANA	LOC6616222|XP_002040587.2|DSEC
OG0008022	LOC6505607|XP_001964607.2|DANA	LOC6617124|XP_032579339.1|DSEC
OG0008023	LOC6504671|XP_001966432.2|DANA	LOC6615964|XP_032581070.1|DSEC
OG0008024	LOC6504840|XP_001966431.1|DANA	LOC6615966|XP_032581072.1|DSEC
OG0008025	LOC6503602|XP_001964079.1|DANA	LOC6615986|XP_032582117.1|DSEC
OG0008026	LOC6504442|XP_001966975.1|DANA	LOC6617661|XP_002041974.1|DSEC
OG0008027	LOC6504100|XP_001964175.1|DANA	LOC6612487|XP_002036995.1|DSEC
OG0008028	LOC6505719|XP_001964394.1|DANA	LOC6616635|XP_002040992.1|DSEC
OG0008029	LOC6503418|XP_001967467.1|DANA	LOC6607725|XP_002032488.1|DSEC
OG0008030	LOC6501676|XP_001955738.1|DANA	LOC6613864|XP_002038333.1|DSEC
OG0008031	LOC6497805|XP_001961482.1|DANA	LOC6613173|XP_002037654.1|DSEC
OG0008032	LOC6505903|XP_001964585.2|DANA	LOC6619503|XP_032578325.1|DSEC
OG0008033	LOC6501163|XP_032305994.1|DANA	LOC6606794|XP_032577374.1|DSEC
OG0008034	LOC6500529|XP_032306451.1|DANA	LOC6606731|XP_032576603.1|DSEC
OG0008035	LOC6505049|XP_032307894.1|DANA	LOC6618539|XP_002042799.1|DSEC
OG0008036	LOC6500861|XP_001954054.1|DANA	LOC6616930|XP_002041255.1|DSEC
OG0008037	LOC6500862|XP_032307803.1|DANA	LOC6619724|XP_032578117.1|DSEC
OG0008038	LOC6503053|XP_001963337.1|DANA	LOC6612468|XP_032581493.1|DSEC
OG0008039	LOC6501104|XP_032305879.1|DANA	LOC6619241|XP_032579293.1|DSEC
OG0008040	LOC6505898|XP_001964570.1|DANA	LOC6619520|XP_002043735.1|DSEC
OG0008041	LOC6502075|XP_032311948.1|DANA	LOC6620303|XP_002044511.1|DSEC
OG0008042	LOC6499832|XP_001953819.1|DANA	LOC6606665|XP_002031465.1|DSEC
OG0008043	LOC6504633|XP_001966497.1|DANA	LOC6616132|XP_002040497.1|DSEC
OG0008044	LOC6508046|XP_014760991.1|DANA	LOC6616175|XP_032580200.1|DSEC
OG0008045	LOC6504972|XP_001965711.1|DANA	LOC6612578|XP_002037083.1|DSEC
OG0008046	LOC6501107|XP_001954561.1|DANA	LOC6619248|XP_002043466.2|DSEC
OG0008047	LOC6499295|XP_014766002.1|DANA	LOC6620052|XP_032576291.1|DSEC
OG0008048	LOC6499476|XP_001954559.1|DANA	LOC6619246|XP_002043464.1|DSEC
OG0008049	LOC6501287|XP_001954926.3|DANA	LOC6620053|XP_002044265.1|DSEC
OG0008050	LOC6501018|XP_001954384.2|DANA	LOC6616950|XP_002041278.2|DSEC
OG0008051	LOC6500657|XP_001953664.1|DANA	LOC6606625|XP_002031426.1|DSEC
OG0008052	LOC6501327|XP_001955002.1|DANA	LOC6606180|XP_002030988.1|DSEC
OG0008053	LOC6502724|XP_001964342.1|DANA	LOC6620132|XP_002044344.1|DSEC
