Orthogroup	DANA.longest_only	DSIM.longest_only
OG0009778	LOC6506875|XP_001957081.1|DANA	LOC6736513|XP_002083383.1|DSIM
OG0009779	LOC6506393|XP_001957949.1|DANA	LOC6736945|XP_016030591.1|DSIM
OG0009780	LOC6493530|XP_001957950.1|DANA	LOC6736947|XP_016030593.1|DSIM
OG0009781	LOC6493768|XP_001958403.1|DANA	LOC6737014|XP_016030640.1|DSIM
OG0009782	LOC6492996|XP_001956816.1|DANA	LOC6736587|XP_002083449.1|DSIM
OG0009783	LOC6507408|XP_001956076.1|DANA	LOC6736261|XP_002083145.1|DSIM
OG0009784	LOC6507493|XP_001955895.1|DANA	LOC6736494|XP_002083364.2|DSIM
OG0009785	LOC6506828|XP_001957157.2|DANA	LOC6738990|XP_002085785.1|DSIM
OG0009786	LOC6506379|XP_001957989.1|DANA	LOC6737406|XP_002084244.1|DSIM
OG0009787	LOC6493558|XP_001957993.1|DANA	LOC6737409|XP_002084247.1|DSIM
OG0009788	LOC6507558|XP_001955913.1|DANA	LOC6736458|XP_002083329.1|DSIM
OG0009789	LOC6493091|XP_001957021.1|DANA	LOC6736581|XP_002083443.1|DSIM
OG0009790	LOC6496113|XP_001960250.1|DANA	LOC6735625|XP_002082545.1|DSIM
OG0009791	LOC6493027|XP_001956891.2|DANA	LOC6737321|XP_016031050.1|DSIM
OG0009792	LOC6493036|XP_001956915.1|DANA	LOC6737292|XP_002084132.1|DSIM
OG0009793	LOC6507505|XP_001955866.1|DANA	LOC6734416|XP_002081436.1|DSIM
OG0009794	LOC6499725|XP_001954057.1|DANA	LOC6729616|XP_002104924.1|DSIM
OG0009795	LOC6501816|XP_001966867.1|DANA	LOC6726386|XP_002107345.2|DSIM
OG0009796	LOC6493489|XP_001957854.1|DANA	LOC6737593|XP_002084426.1|DSIM
OG0009797	LOC6493195|XP_001957242.1|DANA	LOC6737176|XP_002084022.1|DSIM
OG0009798	LOC6493194|XP_001957241.3|DANA	LOC27206285|XP_016030864.2|DSIM
OG0009799	LOC6506920|XP_001956994.1|DANA	LOC6738919|XP_002085714.1|DSIM
OG0009800	LOC6493570|XP_001958017.1|DANA	LOC6739021|XP_002085816.1|DSIM
OG0009801	LOC6493137|XP_001957125.1|DANA	LOC6736652|XP_002083508.1|DSIM
OG0009802	LOC6506848|XP_014764923.1|DANA	LOC6736654|XP_002083510.1|DSIM
OG0009803	LOC6506820|XP_001957178.2|DANA	LOC6738305|XP_016032159.1|DSIM
OG0009804	LOC6506809|XP_001957196.1|DANA	LOC6738286|XP_002085097.1|DSIM
OG0009805	LOC6493172|XP_001957197.1|DANA	LOC6738285|XP_002085096.1|DSIM
OG0009806	LOC26514874|XP_014765676.2|DANA	LOC6738283|XP_016032149.1|DSIM
OG0009807	LOC6493183|XP_001957216.1|DANA	LOC6738268|XP_039149453.1|DSIM
OG0009808	LOC6507018|XP_032309799.1|DANA	LOC6736586|XP_039149444.1|DSIM
OG0009809	LOC6507635|XP_001956048.1|DANA	LOC6737087|XP_002083934.1|DSIM
OG0009810	LOC6493145|XP_001957144.1|DANA	LOC6738978|XP_002085773.1|DSIM
OG0009811	LOC6506836|XP_001957143.1|DANA	LOC6738977|XP_039149073.1|DSIM
OG0009812	LOC6493747|XP_001958360.2|DANA	LOC6737066|XP_002083913.1|DSIM
OG0009813	LOC6507104|XP_001956668.1|DANA	LOC6738697|XP_002085499.2|DSIM
OG0009814	LOC6506610|XP_001957551.1|DANA	LOC6736861|XP_002083717.1|DSIM
OG0009815	LOC6506297|XP_001958176.1|DANA	LOC27206303|XP_016032471.1|DSIM
OG0009816	LOC6507832|XP_001956435.1|DANA	LOC6738018|XP_002084833.2|DSIM
OG0009817	LOC6507226|XP_001956436.3|DANA	LOC6738017|XP_002084832.2|DSIM
OG0009818	LOC6493284|XP_001957437.1|DANA	LOC6737942|XP_016031696.1|DSIM
OG0009819	LOC6506676|XP_001957436.1|DANA	LOC6737943|XP_002084762.2|DSIM
OG0009820	LOC6506677|XP_001957435.1|DANA	LOC6737944|XP_002084763.1|DSIM
OG0009821	LOC6506755|XP_032309844.1|DANA	LOC6738893|XP_039149315.1|DSIM
OG0009822	LOC6493693|XP_001958248.1|DANA	LOC6738555|XP_002085360.1|DSIM
OG0009823	LOC26515463|XP_014765730.1|DANA	LOC27208437|XP_016030998.1|DSIM
OG0009824	LOC6507876|XP_001956510.1|DANA	LOC6737640|XP_002084472.1|DSIM
OG0009825	LOC6506126|XP_014764634.1|DANA	LOC6737962|XP_016031708.1|DSIM
OG0009826	LOC6493844|XP_001958544.1|DANA	LOC6739113|XP_002085906.1|DSIM
OG0009827	LOC6506104|XP_001958543.1|DANA	LOC27206204|XP_016032965.1|DSIM
OG0009828	LOC6507186|XP_001956523.3|DANA	LOC6737651|XP_002084483.2|DSIM
OG0009829	LOC6506734|XP_001957334.1|DANA	LOC6738215|XP_002085027.1|DSIM
OG0009830	LOC6507270|XP_001956352.1|DANA	LOC6739054|XP_016032888.1|DSIM
OG0009831	LOC6507793|XP_001956356.2|DANA	LOC6739060|XP_002085854.1|DSIM
OG0009832	LOC6507267|XP_001956357.1|DANA	LOC6739061|XP_002085855.1|DSIM
OG0009833	LOC26513963|XP_014765556.1|DANA	LOC6738191|XP_016032018.1|DSIM
OG0009834	LOC6495978|XP_001959963.2|DANA	LOC6739432|XP_002081548.2|DSIM
OG0009835	LOC6495974|XP_001959957.2|DANA	LOC6734923|XP_002081920.1|DSIM
OG0009836	LOC6499335|XP_001954846.1|DANA	LOC6727481|XP_002102861.1|DSIM
OG0009837	LOC6500695|XP_001953741.1|DANA	LOC6727757|XP_002103119.2|DSIM
OG0009838	LOC6497633|XP_001961671.1|DANA	LOC6732651|XP_002079768.1|DSIM
OG0009839	LOC26514376|XP_014764013.1|DANA	LOC27206150|XP_016026345.1|DSIM
OG0009840	LOC6497068|XP_001962815.2|DANA	LOC6732821|XP_002079934.2|DSIM
OG0009841	LOC6498397|XP_001962714.1|DANA	LOC6731135|XP_002078293.3|DSIM
OG0009842	LOC6502825|XP_001956399.1|DANA	LOC27206227|XP_016031883.1|DSIM
OG0009843	LOC6502800|XP_001956825.2|DANA	LOC120284198|XP_039149449.1|DSIM
OG0009844	LOC6507825|XP_001956422.1|DANA	LOC27206406|XP_016031849.1|DSIM
OG0009845	LOC6495155|XP_001958946.2|DANA	LOC6734562|XP_016027666.1|DSIM
OG0009846	LOC6497707|XP_001961516.1|DANA	LOC6732354|XP_002079475.1|DSIM
OG0009847	LOC6503493|XP_001964277.1|DANA	LOC6725196|XP_002106219.3|DSIM
OG0009848	LOC6503644|XP_001964012.2|DANA	LOC27207474|XP_016038139.2|DSIM
OG0009849	LOC6499788|XP_014766225.1|DANA	LOC6729487|XP_002104797.3|DSIM
OG0009850	LOC6504692|XP_001966393.2|DANA	LOC27206637|XP_016022799.1|DSIM
OG0009851	LOC26514822|XP_014760040.1|DANA	LOC27207883|XP_016038783.1|DSIM
OG0009852	LOC6493542|XP_001957968.3|DANA, LOC6503062|XP_001963352.2|DANA	LOC6737890|XP_002084718.1|DSIM
OG0009853	LOC6501992|XP_001966838.1|DANA	LOC6740294|XP_016039268.1|DSIM
OG0009854	LOC6505074|XP_001965514.2|DANA	LOC6726353|XP_016039935.1|DSIM
OG0009855	LOC6498350|XP_032311058.1|DANA, LOC6498351|XP_001962602.2|DANA	LOC6731559|XP_002078700.1|DSIM
OG0009856	LOC6504370|XP_001964980.3|DANA	LOC6732239|XP_016024920.1|DSIM
OG0009857	LOC6497067|XP_001962817.2|DANA	LOC6732819|XP_016025544.1|DSIM
OG0009858	LOC6504545|XP_001964925.2|DANA	LOC6731675|XP_002078815.2|DSIM
OG0009859	LOC6498276|XP_001962440.2|DANA	LOC6732884|XP_016025609.1|DSIM
OG0009860	LOC6496880|XP_014761425.1|DANA	LOC6731908|XP_016024570.1|DSIM
OG0009861	LOC6497997|XP_001961865.2|DANA	LOC6730577|XP_002077756.1|DSIM
OG0009862	LOC6497389|XP_001962182.1|DANA	LOC6731999|XP_016024675.1|DSIM
OG0009863	LOC6505503|XP_001964954.1|DANA	LOC6730433|XP_016022899.1|DSIM
OG0009864	LOC6506951|XP_001965284.2|DANA, LOC6506940|XP_001965283.1|DANA	LOC6732997|XP_002080076.1|DSIM
OG0009865	LOC6504060|XP_032311375.1|DANA	LOC6730987|XP_002078148.1|DSIM
OG0009866	LOC26515574|XP_014765745.1|DANA	LOC6737555|XP_016031343.1|DSIM
OG0009867	LOC6507346|XP_001956200.1|DANA	LOC27206249|XP_039150257.1|DSIM
OG0009868	LOC6506237|XP_001958286.1|DANA	LOC6738747|XP_002085547.1|DSIM
OG0009870	LOC6493695|XP_001958253.1|DANA	LOC6738551|XP_016032403.1|DSIM
OG0009871	LOC6494862|XP_014763026.1|DANA	LOC6734228|XP_016027270.1|DSIM
OG0009872	LOC6495814|XP_001959642.1|DANA	LOC6735504|XP_002082443.1|DSIM
OG0009873	LOC6494743|XP_001959749.2|DANA	LOC27206189|XP_016029060.1|DSIM
OG0009874	LOC6507853|XP_001956472.1|DANA, LOC6507854|XP_001956473.1|DANA	LOC6738526|XP_002085332.1|DSIM
OG0009875	LOC6493847|XP_001958547.1|DANA	LOC6739116|XP_002085909.1|DSIM
OG0009876	LOC6502562|XP_001959409.2|DANA	LOC6734151|XP_016027158.2|DSIM
OG0009877	LOC26514644|XP_014764036.1|DANA	LOC27206421|XP_016026662.1|DSIM
OG0009878	LOC26514155|XP_014763983.1|DANA	LOC27209264|XP_016027195.1|DSIM
OG0009879	LOC116656259|XP_032311604.1|DANA, LOC6494533|XP_001960154.1|DANA	LOC6734995|XP_002081977.1|DSIM
OG0009880	LOC6495174|XP_001958911.1|DANA	LOC27207786|XP_016029049.1|DSIM
OG0009881	LOC6494057|XP_001961070.1|DANA	LOC6734306|XP_002081334.1|DSIM
OG0009882	LOC6494695|XP_001959840.2|DANA	LOC27207588|XP_016029255.1|DSIM
OG0009883	LOC6495123|XP_001959010.2|DANA	LOC6735390|XP_002082337.1|DSIM
OG0009884	LOC6495514|XP_001959008.1|DANA	LOC27208169|XP_016028712.1|DSIM
OG0009885	LOC6494346|XP_001960492.1|DANA	LOC6733759|XP_002080803.1|DSIM
OG0009886	LOC6496278|XP_001960593.1|DANA	LOC6739460|XP_016028090.1|DSIM
OG0009887	LOC6495420|XP_001958808.1|DANA	LOC6733582|XP_016026535.1|DSIM
OG0009888	LOC6494593|XP_001960047.1|DANA	LOC6735283|XP_002082251.1|DSIM
OG0009889	LOC6496157|XP_001960348.1|DANA	LOC6735824|XP_002082734.1|DSIM
OG0009890	LOC6494261|XP_001960645.2|DANA	LOC27207637|XP_016027997.1|DSIM
OG0009891	LOC6496072|XP_001960159.1|DANA	LOC6726656|XP_002102067.1|DSIM
OG0009893	LOC6495140|XP_001958972.1|DANA	LOC6734084|XP_016027081.1|DSIM
OG0009894	LOC6499359|XP_001954799.2|DANA	LOC6727145|XP_039151850.1|DSIM
OG0009895	LOC6500452|XP_001953240.2|DANA	LOC6727074|XP_002102471.1|DSIM
OG0009896	LOC6500196|XP_014766417.1|DANA	LOC6729607|XP_002104915.1|DSIM
OG0009897	LOC6501305|XP_001954961.1|DANA	LOC6727929|XP_002103284.1|DSIM
OG0009898	LOC6500617|XP_032308829.1|DANA	LOC6728026|XP_002103378.1|DSIM
OG0009899	LOC6500269|XP_001952904.2|DANA	LOC6728098|XP_002103450.1|DSIM
OG0009900	LOC6500182|XP_001953070.1|DANA	LOC6728247|XP_002103596.2|DSIM
OG0009901	LOC6503428|XP_001967461.1|DANA	LOC6729739|XP_016036400.1|DSIM
OG0009902	LOC6500224|XP_001952990.1|DANA	LOC6728618|XP_016035259.1|DSIM
OG0009903	LOC6500433|XP_032309131.1|DANA	LOC6727039|XP_002102437.1|DSIM
OG0009904	LOC6499687|XP_001954141.1|DANA	LOC6728056|XP_016034667.1|DSIM
OG0009905	LOC6500153|XP_014766402.1|DANA	LOC6728197|XP_039151556.1|DSIM
OG0009906	LOC6500157|XP_001953114.1|DANA	LOC27206468|XP_016034843.1|DSIM
OG0009907	LOC6501094|XP_001954540.1|DANA	LOC6727298|XP_002102685.1|DSIM
OG0009908	LOC116656074|XP_032311351.1|DANA	LOC27206951|XP_016033911.1|DSIM, LOC27208295|XP_016034740.1|DSIM
OG0009909	LOC6505597|XP_001964623.3|DANA	LOC6729829|XP_002105132.2|DSIM
OG0009910	LOC6505888|XP_001964556.3|DANA	LOC6728966|XP_002104294.1|DSIM, LOC6728965|XP_002104293.2|DSIM
OG0009911	LOC6494432|XP_001960322.1|DANA	LOC6735853|XP_002082763.1|DSIM
OG0009912	LOC6498279|XP_001962450.1|DANA	LOC6732876|XP_016025602.1|DSIM
OG0009913	LOC6497729|XP_001961472.2|DANA	LOC6730780|XP_002077948.1|DSIM
OG0009914	LOC26514140|XP_014765579.1|DANA	LOC6738538|XP_016032385.2|DSIM, LOC6738539|XP_016032386.1|DSIM
OG0009915	LOC6496838|XP_001963301.1|DANA	LOC6730610|XP_002077789.1|DSIM
OG0009916	LOC6498412|XP_001962750.2|DANA	LOC6732290|XP_016024954.1|DSIM
OG0009922	LOC6493715|XP_001958293.1|DANA	LOC27206208|XP_016032554.1|DSIM
OG0009927	LOC6504697|XP_001966384.1|DANA	LOC27206851|XP_016037632.1|DSIM
OG0009928	LOC116655783|XP_032309978.1|DANA	LOC6730110|XP_002105403.2|DSIM
OG0009930	LOC6502226|XP_001966018.1|DANA	LOC6740181|XP_002077062.1|DSIM
OG0009931	LOC6494497|XP_001960220.2|DANA	LOC6735595|XP_002082515.2|DSIM
OG0009932	LOC6496137|XP_001960319.1|DANA	LOC6733786|XP_002080830.2|DSIM
OG0009933	LOC6494412|XP_001960378.1|DANA	LOC6734677|XP_016027871.1|DSIM
OG0009934	LOC6506622|XP_032309896.1|DANA	LOC6736902|XP_016030550.1|DSIM
OG0009938	LOC6505270|XP_032307867.1|DANA	LOC6726286|XP_016039785.1|DSIM
OG0009940	LOC6501017|XP_001954381.1|DANA	LOC6729648|XP_016036289.1|DSIM
OG0009941	LOC6497569|XP_001961797.2|DANA	LOC27206825|XP_016023609.1|DSIM
OG0009943	LOC6498644|XP_001963229.1|DANA	LOC6731919|XP_002079054.1|DSIM
OG0009944	LOC6504812|XP_001966383.3|DANA	LOC6739903|XP_002076792.2|DSIM
OG0009945	LOC6503135|XP_001963493.1|DANA	LOC27207014|XP_039153484.1|DSIM
OG0009946	LOC6505816|XP_001964427.1|DANA	LOC27207248|XP_016035075.1|DSIM
OG0009947	LOC6493305|XP_001957491.1|DANA	LOC6736935|XP_002083782.2|DSIM
OG0009948	LOC6504715|XP_001966343.1|DANA	LOC6724829|XP_002105870.1|DSIM
OG0009949	LOC6501691|XP_014767166.1|DANA	LOC6726767|XP_016033242.1|DSIM
OG0009950	LOC6499417|XP_001954680.1|DANA	LOC6728483|XP_002103828.2|DSIM
OG0009951	LOC6500134|XP_001953160.1|DANA	LOC27206461|XP_016033945.1|DSIM
OG0009952	LOC6505720|XP_001964393.1|DANA	LOC6727592|XP_002102971.1|DSIM
OG0009953	LOC6499561|XP_001954380.1|DANA	LOC6729649|XP_002104955.1|DSIM
OG0009954	LOC6501257|XP_001954864.1|DANA	LOC6728450|XP_002103795.1|DSIM
OG0009955	LOC6502759|XP_014760375.1|DANA	LOC6734638|XP_016027806.1|DSIM
OG0009956	LOC6504052|XP_001964086.1|DANA	LOC6725188|XP_002106212.2|DSIM
OG0009957	LOC6505886|XP_001964551.1|DANA	LOC6730161|XP_002105452.1|DSIM
OG0009958	LOC6505917|XP_001964614.1|DANA	LOC6729821|XP_002105124.1|DSIM
OG0009960	LOC6499613|XP_001954292.1|DANA	LOC6726664|XP_039151599.1|DSIM
OG0009961	LOC6499619|XP_001954280.1|DANA	LOC6726652|XP_002102063.2|DSIM
OG0009962	LOC6500173|XP_001953092.3|DANA	LOC6728229|XP_002103578.1|DSIM
OG0009963	LOC116654469|XP_032305645.1|DANA	LOC6729084|XP_016035731.1|DSIM
OG0009964	LOC6499053|XP_001955404.1|DANA	LOC6729269|XP_016035913.1|DSIM
OG0009965	LOC6505971|XP_001964703.3|DANA	LOC27206394|XP_016036987.1|DSIM
OG0009966	LOC6497918|XP_014761890.1|DANA	LOC6732606|XP_016025311.1|DSIM
OG0009967	LOC6497463|XP_001962028.3|DANA	LOC6732747|XP_002079861.1|DSIM
OG0009968	LOC6507510|XP_001965388.1|DANA	LOC6730444|XP_002077625.1|DSIM
OG0009969	LOC6507006|XP_001965294.1|DANA	LOC27206501|XP_016025195.1|DSIM
OG0009970	LOC6497311|XP_001962341.1|DANA	LOC27206498|XP_016025444.1|DSIM
OG0009971	LOC6497928|XP_001961737.2|DANA	LOC6732578|XP_002079697.1|DSIM
OG0009972	LOC6496942|XP_001963086.1|DANA	LOC6731780|XP_002078915.1|DSIM
OG0009973	LOC6496500|XP_032306198.1|DANA	LOC6739323|XP_039147743.1|DSIM
OG0009974	LOC6498373|XP_001962652.1|DANA	LOC27207084|XP_016025781.1|DSIM
OG0009975	LOC6498379|XP_001962674.1|DANA	LOC6731093|XP_002078251.1|DSIM
OG0009976	LOC6498502|XP_001962956.1|DANA	LOC6731234|XP_002078393.1|DSIM
OG0009977	LOC6498547|XP_001963035.2|DANA	LOC6731731|XP_016024403.1|DSIM
OG0009978	LOC6496966|XP_001963037.1|DANA	LOC6731733|XP_002078868.1|DSIM
OG0009979	LOC6505748|XP_001964999.1|DANA	LOC6732178|XP_002079307.1|DSIM
OG0009980	LOC6494775|XP_001959694.2|DANA	LOC6736112|XP_002083012.1|DSIM
OG0009981	LOC6494552|XP_001960121.2|DANA	LOC6735035|XP_002082016.2|DSIM
OG0009982	LOC6496052|XP_032306699.1|DANA	LOC6735037|XP_002082018.3|DSIM
OG0009983	LOC6494744|XP_001959748.1|DANA	LOC27206190|XP_016029061.1|DSIM
OG0009984	LOC6495369|XP_001958680.1|DANA	LOC6734179|XP_002081208.2|DSIM
OG0009985	LOC26513742|XP_014763934.1|DANA	LOC27206796|XP_016026864.1|DSIM
OG0009986	LOC6502555|XP_032307019.1|DANA	LOC6733324|XP_002080383.1|DSIM
OG0009987	LOC6494502|XP_001960213.1|DANA	LOC6735744|XP_002082657.1|DSIM
OG0009988	LOC6494500|XP_001960214.1|DANA	LOC6735743|XP_002082656.1|DSIM
OG0009989	LOC26514647|XP_014764037.1|DANA	LOC6735592|XP_002082512.1|DSIM
OG0009990	LOC6495115|XP_001959021.1|DANA	LOC6735375|XP_002082322.1|DSIM
OG0009991	LOC6494505|XP_001960207.3|DANA	LOC6734495|XP_039148685.1|DSIM
OG0009992	LOC6503738|XP_001963829.1|DANA	LOC6726000|XP_039153227.1|DSIM
OG0009993	LOC6499962|XP_032311911.1|DANA	LOC6726106|XP_039152400.1|DSIM
OG0009994	LOC6503483|XP_001964293.1|DANA	LOC6725083|XP_002106110.1|DSIM
OG0009995	LOC6502266|XP_001966126.2|DANA	LOC6725763|XP_039152662.1|DSIM
OG0009996	LOC6502132|XP_001966150.2|DANA	LOC6725432|XP_002106448.2|DSIM
OG0009997	LOC6504980|XP_001965694.3|DANA	LOC6725513|XP_002106526.2|DSIM
OG0009998	LOC6502251|XP_001966085.3|DANA	LOC6725721|XP_016039000.1|DSIM
OG0009999	LOC6503843|XP_001963704.1|DANA	LOC6725377|XP_002106394.1|DSIM
OG0010000	LOC6501882|XP_001966742.1|DANA	LOC6725488|XP_002106504.1|DSIM
OG0010001	LOC6502139|XP_001966134.1|DANA	LOC6725752|XP_002106752.2|DSIM
OG0010002	LOC26514269|XP_014765597.1|DANA	LOC27209210|XP_016029669.2|DSIM
OG0010003	LOC6496875|XP_032310989.1|DANA	LOC6731918|XP_002079053.1|DSIM
OG0010004	LOC6503536|XP_001964195.1|DANA	LOC6739998|XP_002076889.1|DSIM
OG0010005	LOC6493823|XP_001958509.1|DANA	LOC6737025|XP_002083872.2|DSIM
OG0010006	LOC6505280|XP_001965679.1|DANA	LOC6726250|XP_002107213.1|DSIM
OG0010007	LOC6504755|XP_001966294.1|DANA	LOC6725235|XP_002106257.1|DSIM
OG0010008	LOC6505099|XP_001965469.1|DANA	LOC6726349|XP_002107309.2|DSIM
OG0010009	LOC6502462|XP_001962467.1|DANA	LOC6732855|XP_002079965.2|DSIM
OG0010010	LOC6498769|XP_001967242.1|DANA	LOC6726537|XP_002107492.2|DSIM
OG0010011	LOC6502118|XP_001966173.1|DANA	LOC6725107|XP_039152708.1|DSIM
OG0010012	LOC6502002|XP_001966849.1|DANA	LOC27207869|XP_016039278.1|DSIM
OG0010013	LOC6503107|XP_001963439.1|DANA	LOC6725641|XP_016038860.1|DSIM
OG0010014	LOC6505289|XP_001965700.1|DANA	LOC27206579|XP_016038775.1|DSIM
OG0010015	LOC6503108|XP_014761304.1|DANA	LOC6740071|XP_016038858.1|DSIM
OG0010016	LOC6504949|XP_001965752.1|DANA	LOC6725742|XP_002106742.1|DSIM
OG0010017	LOC6503106|XP_001963438.1|DANA	LOC6725642|XP_002106649.1|DSIM
OG0010018	LOC6504646|XP_001966481.1|DANA	LOC27207421|XP_039152532.1|DSIM
OG0010019	LOC6502059|XP_032308830.1|DANA	LOC6725954|XP_016039306.1|DSIM
OG0010020	LOC6501877|XP_014759635.1|DANA	LOC6725497|XP_016038622.2|DSIM
OG0010021	LOC6504956|XP_001965734.2|DANA	LOC120284215|XP_039153465.1|DSIM
OG0010022	LOC6504515|XP_001967052.2|DANA	LOC6726589|XP_016040257.1|DSIM
OG0010023	LOC6504132|XP_001964246.1|DANA	LOC6724768|XP_016037526.1|DSIM
OG0010024	LOC6504131|XP_001964245.2|DANA	LOC27207722|XP_039152882.1|DSIM
OG0010025	LOC6504677|XP_001966425.2|DANA	LOC6739920|XP_039153118.1|DSIM
OG0010026	LOC6504483|XP_001966991.2|DANA	LOC6725880|XP_002106876.1|DSIM
OG0010027	LOC6504430|XP_001966994.1|DANA	LOC6725459|XP_002106475.2|DSIM
OG0010028	LOC6505204|XP_032308011.1|DANA	LOC6725677|XP_016038937.1|DSIM
OG0010029	LOC26514132|XP_014761357.1|DANA	LOC6726498|XP_002107454.1|DSIM
OG0010030	LOC6505230|XP_001965585.1|DANA	LOC6725873|XP_002106869.1|DSIM
OG0010031	LOC6505039|XP_001965580.2|DANA	LOC6740111|XP_039153238.1|DSIM
OG0010032	LOC6496700|XP_001967356.2|DANA	LOC6732433|XP_016025082.1|DSIM
OG0010033	LOC6502371|XP_001967550.3|DANA	LOC6724998|XP_016037949.1|DSIM
OG0010034	LOC6505128|XP_032307913.1|DANA	LOC27208946|XP_039154068.1|DSIM
OG0010035	LOC6505123|XP_001965412.1|DANA	LOC6724990|XP_002106025.3|DSIM
OG0010036	LOC6505121|XP_001965414.1|DANA	LOC6724988|XP_016037945.2|DSIM
OG0010037	LOC6505131|XP_001965415.1|DANA	LOC27208880|XP_016037944.2|DSIM
OG0010038	LOC6504012|XP_001964004.1|DANA	LOC27206383|XP_016038133.1|DSIM
OG0010039	LOC6495677|XP_001959368.1|DANA	LOC6739424|XP_002081137.1|DSIM
OG0010040	LOC6497307|XP_001962352.1|DANA	LOC6731262|XP_002078421.1|DSIM
OG0010041	LOC6503759|XP_032308592.1|DANA	LOC6725206|XP_016038232.1|DSIM
OG0010042	LOC6501900|XP_001966704.3|DANA	LOC6740534|XP_002077360.1|DSIM
OG0010043	LOC6501902|XP_001966702.1|DANA	LOC27206590|XP_016038717.1|DSIM
OG0010044	LOC6504629|XP_014759766.1|DANA	LOC27207979|XP_016037817.1|DSIM
OG0010045	LOC6502247|XP_001966077.2|DANA	LOC6726521|XP_002107477.1|DSIM
OG0010046	LOC6502175|XP_001966078.1|DANA	LOC27206975|XP_016040163.1|DSIM
OG0010047	LOC6505262|XP_001965645.3|DANA	LOC27208495|XP_016039262.1|DSIM
OG0010048	LOC6503904|XP_014761113.1|DANA	LOC6725986|XP_016039357.1|DSIM
OG0010049	LOC6502234|XP_001966034.1|DANA	LOC6726060|XP_002107042.1|DSIM
OG0010050	LOC6502206|XP_001966035.1|DANA	LOC6726061|XP_002107043.2|DSIM
OG0010051	LOC6503477|XP_001964309.1|DANA	LOC6725072|XP_002106100.2|DSIM
OG0010052	LOC6504814|XP_001966386.1|DANA	LOC6740292|XP_016026101.1|DSIM
OG0010053	LOC6502177|XP_001966074.1|DANA	LOC6739883|XP_039153020.1|DSIM
OG0010054	LOC6503987|XP_001963963.2|DANA	LOC6725420|XP_002106436.2|DSIM
OG0010055	LOC6503991|XP_001963970.1|DANA	LOC6739895|XP_002076785.2|DSIM
OG0010056	LOC6502201|XP_001966044.1|DANA	LOC6725694|XP_016038959.1|DSIM
OG0010057	LOC6504793|XP_001966358.1|DANA	LOC6724839|XP_002105879.2|DSIM
OG0010058	LOC6503650|XP_032308499.1|DANA	LOC6725836|XP_039152887.1|DSIM
OG0010059	LOC6503133|XP_032308981.1|DANA	LOC6725626|XP_016038836.1|DSIM
OG0010060	LOC6504059|XP_001964096.2|DANA	LOC6740089|XP_002076972.1|DSIM
OG0010061	LOC6507359|XP_001956177.1|DANA	LOC6736792|XP_002083648.1|DSIM
OG0010062	LOC6493783|XP_001958424.1|DANA	LOC6736990|XP_002083837.1|DSIM
OG0010063	LOC6506948|XP_032310670.1|DANA	LOC6738450|XP_002085257.1|DSIM
OG0010064	LOC6506939|XP_001956945.1|DANA	LOC6738461|XP_002085268.1|DSIM
OG0010065	LOC6493331|XP_001957537.1|DANA	LOC6736883|XP_002083736.1|DSIM
OG0010066	LOC6507599|XP_001955978.2|DANA	LOC6736391|XP_002083263.2|DSIM
OG0010067	LOC6507494|XP_001955891.2|DANA	LOC6736490|XP_016030045.1|DSIM
OG0010068	LOC6493056|XP_001956962.1|DANA	LOC6738962|XP_016032788.1|DSIM
OG0010069	LOC6507583|XP_001955949.1|DANA	LOC6736418|XP_002083290.2|DSIM
OG0010070	LOC26515410|XP_014765727.1|DANA	LOC27207767|XP_016032776.1|DSIM
OG0010071	LOC116655776|XP_032309936.1|DANA	LOC6738466|XP_016032297.1|DSIM
OG0010072	LOC6493346|XP_032310698.1|DANA	LOC6736849|XP_002083705.1|DSIM
OG0010073	LOC6493348|XP_001957571.1|DANA	LOC27207159|XP_016030929.1|DSIM
OG0010074	LOC6504019|XP_001964016.1|DANA	LOC27208287|XP_016038144.1|DSIM
OG0010075	LOC26515307|XP_014765718.2|DANA	LOC6736596|XP_002083458.1|DSIM
OG0010076	LOC6493302|XP_001957483.1|DANA	LOC6737839|XP_002084667.1|DSIM
OG0010077	LOC6506816|XP_001957181.1|DANA	LOC6738302|XP_039149227.1|DSIM
OG0010078	LOC6493164|XP_001957182.1|DANA	LOC6738301|XP_002085112.1|DSIM
OG0010079	LOC6493174|XP_001957199.2|DANA	LOC6738282|XP_016032148.1|DSIM
OG0010080	LOC6507329|XP_001956232.1|DANA	LOC6739624|XP_002076519.2|DSIM
OG0010081	LOC26513834|XP_032310820.1|DANA	LOC27206952|XP_016031191.1|DSIM
OG0010082	LOC6493138|XP_001957128.1|DANA	LOC6736649|XP_002083505.1|DSIM
OG0010083	LOC6507822|XP_001956416.1|DANA	LOC6738039|XP_002084854.1|DSIM
OG0010084	LOC6507812|XP_001956393.1|DANA	LOC27206225|XP_039149535.1|DSIM
OG0010085	LOC6506099|XP_001958553.2|DANA	LOC6739120|XP_016032961.2|DSIM
OG0010086	LOC6507820|XP_001956413.1|DANA	LOC6738042|XP_002084857.1|DSIM
OG0010087	LOC6506680|XP_001957427.1|DANA	LOC6737981|XP_016031780.1|DSIM
OG0010088	LOC6507271|XP_001956351.1|DANA	LOC6739053|XP_002085847.1|DSIM
