Orthogroup	DANA.longest_only	SLEB.longest_only
OG0008923	LOC6496572|XP_001961180.1|DANA	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB
OG0008924	LOC6495598|XP_001959174.2|DANA	LOC115620004|XP_030368952.1|SLEB
OG0008925	LOC6495031|XP_001959204.1|DANA	LOC115624856|XP_030375565.1|SLEB
OG0008926	LOC6494819|XP_014763005.1|DANA	LOC115632034|XP_030384855.1|SLEB
OG0008927	LOC6496462|XP_014763838.1|DANA	LOC115626633|XP_030377937.1|SLEB
OG0008928	LOC6495535|XP_001959050.1|DANA	LOC115634178|XP_030387624.1|SLEB
OG0008929	LOC6493986|XP_001961198.1|DANA	LOC115634509|XP_030388135.1|SLEB
OG0008930	LOC26515358|XP_014767420.1|DANA	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB
OG0008931	LOC6496402|XP_001960839.1|DANA	LOC115633805|XP_030387148.1|SLEB
OG0008932	LOC6494408|XP_001960388.1|DANA	LOC115634479|XP_030388070.1|SLEB
OG0008933	LOC6495276|XP_001958722.1|DANA	LOC115633774|XP_030387113.1|SLEB
OG0008934	LOC6502843|XP_014764617.1|DANA	LOC115628382|XP_030380325.1|SLEB
OG0008935	LOC6495545|XP_001959070.1|DANA	LOC115630017|XP_030382516.1|SLEB
OG0008936	LOC6496104|XP_001960233.1|DANA	LOC115633764|XP_030387098.1|SLEB
OG0008937	LOC6494337|XP_001960506.1|DANA	LOC115633834|XP_030387181.1|SLEB
OG0008938	LOC6496537|XP_001961095.1|DANA	LOC115626165|XP_030377303.1|SLEB
OG0008939	LOC6494606|XP_001960021.1|DANA	LOC115622567|XP_030372403.1|SLEB
OG0008940	LOC6494456|XP_001960289.1|DANA	LOC115624661|XP_030375303.1|SLEB
OG0008941	LOC6503551|XP_032308752.1|DANA	LOC115627475|XP_030379014.1|SLEB
OG0008942	LOC6505159|XP_001965458.3|DANA	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB
OG0008943	LOC6503037|XP_001963365.2|DANA	LOC115627028|XP_030378417.1|SLEB
OG0008944	LOC6503744|XP_001963821.1|DANA	LOC115629901|XP_030382361.1|SLEB
OG0008945	LOC6503709|XP_001963885.1|DANA	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB
OG0008946	LOC6503101|XP_001963424.1|DANA	LOC115624274|XP_030374760.1|SLEB
OG0008947	LOC6504699|XP_032309089.1|DANA	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB
OG0008948	LOC6504878|XP_032309246.1|DANA	LOC115626674|XP_030377960.1|SLEB
OG0008949	LOC26514506|XP_014765632.1|DANA, LOC26513721|XP_014765526.1|DANA	LOC115632995|XP_030386175.1|SLEB
OG0008950	LOC116655069|XP_032308014.1|DANA, LOC6505144|XP_001965433.2|DANA, LOC6504299|XP_001967689.2|DANA, LOC116656482|XP_032312034.1|DANA	LOC115633377|XP_030386680.1|SLEB
OG0008951	LOC6506551|XP_032310100.1|DANA	LOC115628425|XP_030380372.1|SLEB
OG0008952	LOC6505275|XP_001965666.1|DANA	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB
OG0008953	LOC6506264|XP_032310064.1|DANA	LOC115632870|XP_030385994.1|SLEB
OG0008955	LOC6507424|XP_001956041.1|DANA	LOC115632702|XP_030385798.1|SLEB
OG0008956	LOC26513708|XP_014765522.2|DANA	LOC115632797|XP_030385909.1|SLEB
OG0008957	LOC26514685|XP_032309769.1|DANA	LOC115622629|XP_030372496.1|SLEB
OG0008958	LOC6507788|XP_001956343.2|DANA	LOC115632263|XP_030385201.1|SLEB
OG0008959	LOC6507111|XP_032310802.1|DANA	LOC115623015|XP_030373045.1|SLEB
OG0008960	LOC6507137|XP_001956606.2|DANA	LOC115622279|XP_030372041.1|SLEB
OG0008961	LOC6497616|XP_001961706.1|DANA	LOC115630649|XP_030383151.1|SLEB
OG0008962	LOC6503662|XP_001963978.1|DANA	LOC115626905|XP_030378274.1|SLEB
OG0008964	LOC6503944|XP_001963889.3|DANA	LOC115627872|XP_030379616.1|SLEB, LOC115627881|XP_030379627.1|SLEB
OG0008965	LOC26513846|XP_032311074.1|DANA	LOC115626068|XP_030377181.1|SLEB
OG0008966	LOC6497783|XP_001961443.1|DANA	LOC115624491|XP_030375054.1|SLEB
OG0008969	LOC6502435|XP_001961860.2|DANA	LOC115631924|XP_030384635.1|SLEB, LOC115623254|XP_030373383.1|SLEB, LOC115631860|XP_030384568.1|SLEB
OG0008970	LOC6497545|XP_032307442.1|DANA, LOC6497544|XP_001961859.1|DANA	LOC115631530|XP_030384160.1|SLEB
OG0008971	LOC6507732|XP_032310282.1|DANA	LOC115622873|XP_030372823.1|SLEB
OG0008972	LOC6506192|XP_001958370.1|DANA, LOC6506193|XP_001958369.1|DANA	LOC115622703|XP_030372593.1|SLEB
OG0008973	LOC6506333|XP_001958082.1|DANA	LOC115631730|XP_030384427.1|SLEB
OG0008977	LOC6505732|XP_001964993.1|DANA	LOC115626083|XP_030377195.1|SLEB
OG0008978	LOC6505832|XP_001965034.1|DANA, LOC6496669|XP_001961369.1|DANA	LOC115634242|XP_030387696.1|SLEB, LOC115619950|XP_030368839.1|SLEB
OG0008979	LOC6505980|XP_001965060.1|DANA	LOC115626420|XP_030377648.1|SLEB
OG0008983	LOC6495734|XP_001959460.1|DANA	LOC115633063|XP_030386283.1|SLEB
OG0008985	LOC6507020|XP_001956810.1|DANA	LOC115632634|XP_030385723.1|SLEB
OG0008987	LOC6496985|XP_001962994.1|DANA	LOC115631448|XP_030384052.1|SLEB
OG0008988	LOC6501567|XP_001955488.2|DANA	LOC115620707|XP_030369942.1|SLEB
OG0008989	LOC6505115|XP_001965432.2|DANA	LOC115633246|XP_030386502.1|SLEB
OG0008990	LOC6507289|XP_001956306.1|DANA	LOC115632771|XP_030385879.1|SLEB
OG0008991	LOC116654530|XP_032305626.1|DANA	LOC115621344|XP_030370823.1|SLEB
OG0008992	LOC6500690|XP_001953729.2|DANA	LOC115620747|XP_030370001.1|SLEB
OG0008993	LOC6507190|XP_001956517.1|DANA	LOC115623082|XP_030373142.1|SLEB
OG0008994	LOC6497449|XP_001962055.1|DANA	LOC115632040|XP_030384867.1|SLEB
OG0008995	LOC6496306|XP_001960664.2|DANA	LOC115624841|XP_030375545.1|SLEB
OG0008996	LOC6504904|XP_001966562.1|DANA	LOC115627228|XP_030378711.1|SLEB
OG0008997	LOC6504887|XP_001966532.1|DANA	LOC115626940|XP_030378316.1|SLEB
OG0008999	LOC6498809|XP_001967301.3|DANA	LOC115633413|XP_030386717.1|SLEB
OG0009000	LOC6503640|XP_001964017.2|DANA	LOC115627332|XP_030378837.1|SLEB
OG0009001	LOC6497519|XP_001961920.1|DANA	LOC115625896|XP_030376984.1|SLEB
OG0009002	LOC26513770|XP_014767211.1|DANA	LOC115620351|XP_030369412.1|SLEB
OG0009003	LOC6506386|XP_001957973.2|DANA	LOC115622863|XP_030372808.1|SLEB
OG0009004	LOC6495388|XP_001958721.1|DANA	LOC115626531|XP_030377771.1|SLEB
OG0009005	LOC6497052|XP_001962846.1|DANA	LOC115631793|XP_030384491.1|SLEB
OG0009006	LOC6505677|XP_001964477.1|DANA	LOC115621229|XP_030370678.1|SLEB
OG0009007	LOC6507003|XP_032310249.1|DANA	LOC115622496|XP_030372302.1|SLEB
OG0009008	LOC6500137|XP_001953154.1|DANA	LOC115624351|XP_030374869.1|SLEB
OG0009009	LOC6507406|XP_001956078.1|DANA	LOC115632896|XP_030386047.1|SLEB
OG0009010	LOC6506824|XP_001957173.1|DANA	LOC115622484|XP_030372290.1|SLEB
OG0009011	LOC6506518|XP_001957730.1|DANA	LOC115628389|XP_030380332.1|SLEB
OG0009012	LOC6494951|XP_032306444.1|DANA	LOC115627863|XP_030379600.1|SLEB
OG0009013	LOC6503537|XP_001964194.1|DANA	LOC115629652|XP_030382022.1|SLEB
OG0009014	LOC6493397|XP_001957669.1|DANA	LOC115628399|XP_030380348.1|SLEB
OG0009015	LOC6493508|XP_001957894.2|DANA	LOC115628415|XP_030380362.1|SLEB
OG0009016	LOC6493500|XP_001957873.2|DANA	LOC115632810|XP_030385922.1|SLEB
OG0009017	LOC6497796|XP_001961464.1|DANA	LOC115626347|XP_030377556.1|SLEB
OG0009018	LOC6503310|XP_032308645.1|DANA	LOC115627820|XP_030379513.1|SLEB
OG0009019	LOC6504358|XP_032311693.1|DANA	LOC115627762|XP_030379409.1|SLEB
OG0009020	LOC6499500|XP_014766112.1|DANA	LOC115621294|XP_030370757.1|SLEB
OG0009021	LOC6501127|XP_001954600.1|DANA	LOC115623417|XP_030373595.1|SLEB
OG0009022	LOC6500874|XP_032312201.1|DANA	LOC115620608|XP_030369782.1|SLEB
OG0009023	LOC6501491|XP_001955357.1|DANA	LOC115621522|XP_030371047.1|SLEB
OG0009024	LOC6505830|XP_001964448.1|DANA	LOC115625304|XP_030376183.1|SLEB
OG0009025	LOC6499836|XP_001953809.1|DANA	LOC115621990|XP_030371704.1|SLEB
OG0009026	LOC6501648|XP_001955676.2|DANA	LOC115625482|XP_030376390.1|SLEB
OG0009027	LOC26515402|XP_014764124.1|DANA	LOC115621639|XP_030371598.1|SLEB
OG0009028	LOC6507297|XP_001956294.1|DANA	LOC115628379|XP_030380320.1|SLEB
OG0009029	LOC6498403|XP_001962725.1|DANA	LOC115626425|XP_030377656.1|SLEB
OG0009030	LOC6497976|XP_001961829.1|DANA	LOC115630518|XP_030382980.1|SLEB
OG0009031	LOC6500097|XP_001953233.1|DANA	LOC115623757|XP_030374152.1|SLEB
OG0009032	LOC6500448|XP_001953232.1|DANA	LOC115623758|XP_030374153.1|SLEB
OG0009033	LOC6498453|XP_001962852.3|DANA	LOC115628521|XP_030380534.1|SLEB
OG0009034	LOC6496701|XP_032309178.1|DANA	LOC115631229|XP_030383797.1|SLEB
OG0009035	LOC6504543|XP_001964928.1|DANA	LOC115626054|XP_030377165.1|SLEB
OG0009036	LOC6494345|XP_001960493.1|DANA	LOC115634263|XP_030387744.1|SLEB
OG0009037	LOC6498493|XP_032310961.1|DANA	LOC115631603|XP_030384264.1|SLEB
OG0009038	LOC26514583|XP_014767305.1|DANA	LOC115621380|XP_030370869.1|SLEB
OG0009039	LOC6499263|XP_001954998.1|DANA	LOC115623714|XP_030374055.1|SLEB
OG0009040	LOC6494201|XP_001960761.1|DANA	LOC115634226|XP_030387681.1|SLEB
OG0009041	LOC6498846|XP_001955811.1|DANA	LOC115620519|XP_030369645.1|SLEB
OG0009042	LOC6504223|XP_001965131.1|DANA	LOC115630605|XP_030383085.1|SLEB
OG0009043	LOC6497080|XP_001962796.1|DANA	LOC115625805|XP_030376847.1|SLEB
OG0009044	LOC6496987|XP_001962991.1|DANA	LOC115631372|XP_030383953.1|SLEB
OG0009045	LOC6501142|XP_014766904.1|DANA	LOC115623687|XP_030374017.1|SLEB
OG0009046	LOC6493802|XP_032310838.1|DANA	LOC115629781|XP_030382199.1|SLEB
OG0009047	LOC6495995|XP_014763580.1|DANA	LOC115631647|XP_030384322.1|SLEB
OG0009048	LOC6504311|XP_001965045.1|DANA	LOC115626613|XP_030377866.1|SLEB
OG0009049	LOC6494187|XP_001965966.1|DANA	LOC115625614|XP_030376611.1|SLEB
OG0009050	LOC6497094|XP_001962767.1|DANA	LOC115626009|XP_030377117.1|SLEB
OG0009051	LOC6508047|XP_001959039.1|DANA	LOC115634756|XP_030388508.1|SLEB
OG0009052	LOC6499638|XP_001954244.1|DANA	LOC115623357|XP_030373501.1|SLEB
OG0009053	LOC6503416|XP_032312307.1|DANA	LOC115625128|XP_030375902.1|SLEB
OG0009054	LOC6500536|XP_014766603.1|DANA	LOC115623781|XP_030374181.1|SLEB
OG0009055	LOC6497524|XP_001961910.1|DANA	LOC115625768|XP_030376794.1|SLEB
OG0009056	LOC6497287|XP_001962387.2|DANA	LOC115632721|XP_030385827.1|SLEB
OG0009057	LOC6507667|XP_014765398.1|DANA	LOC115633121|XP_030386371.1|SLEB
OG0009058	LOC6498715|XP_032311981.1|DANA	LOC115628022|XP_030379813.1|SLEB
OG0009059	LOC6493406|XP_014764362.1|DANA	LOC115632192|XP_030385096.1|SLEB
OG0009060	LOC6501253|XP_001954855.1|DANA	LOC115624131|XP_030374587.1|SLEB
OG0009061	LOC6495508|XP_001959001.1|DANA	LOC115634392|XP_030387942.1|SLEB
OG0009062	LOC6496430|XP_001960900.1|DANA	LOC115631075|XP_030383584.1|SLEB
OG0009063	LOC6497870|XP_014761860.1|DANA	LOC115631637|XP_030384306.1|SLEB
OG0009064	LOC6495157|XP_001958942.1|DANA	LOC115627090|XP_030378506.1|SLEB
OG0009065	LOC6501537|XP_001955441.1|DANA	LOC115621228|XP_030370677.1|SLEB
OG0009066	LOC6507757|XP_001956286.1|DANA	LOC115624505|XP_030375074.1|SLEB
OG0009067	LOC6493840|XP_014764574.1|DANA	LOC115623268|XP_030373399.1|SLEB
OG0009068	LOC6494571|XP_032307293.1|DANA	LOC115634014|XP_030387398.1|SLEB
OG0009069	LOC6506085|XP_001965113.2|DANA	LOC115631629|XP_030384296.1|SLEB
OG0009070	LOC6494340|XP_014762757.1|DANA	LOC115621616|XP_030371172.1|SLEB
OG0009071	LOC6500052|XP_014766356.1|DANA	LOC115625249|XP_030376102.1|SLEB
OG0009072	LOC6502721|XP_001964369.1|DANA	LOC115624093|XP_030374543.1|SLEB
OG0009073	LOC6500131|XP_001953164.1|DANA	LOC115623961|XP_030374388.1|SLEB
OG0009074	LOC6499430|XP_001954655.1|DANA	LOC115624376|XP_030374937.1|SLEB
OG0009075	LOC6498881|XP_001955748.1|DANA	LOC115623770|XP_030374165.1|SLEB
OG0009076	LOC6499622|XP_001954275.1|DANA	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB
OG0009077	LOC6501670|XP_001955719.2|DANA	LOC115625228|XP_030376071.1|SLEB
OG0009078	LOC6499538|XP_001954414.1|DANA	LOC115623589|XP_030373849.1|SLEB
OG0009079	LOC6503452|XP_032312324.1|DANA	LOC115623349|XP_030373492.1|SLEB
OG0009080	LOC6498835|XP_032307446.1|DANA, LOC116654911|XP_032307437.1|DANA, LOC6501322|XP_001954992.1|DANA	LOC115624099|XP_030374549.1|SLEB
OG0009081	LOC6499591|XP_001954336.1|DANA	LOC115625445|XP_030376353.1|SLEB
OG0009082	LOC6505699|XP_001964433.1|DANA	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB
OG0009083	LOC6503930|XP_001963864.3|DANA	LOC115628274|XP_030380163.1|SLEB
OG0009084	LOC6500333|XP_014766506.1|DANA	LOC115623624|XP_030373921.1|SLEB
OG0009086	LOC6499607|XP_014766148.1|DANA	LOC115621290|XP_030370752.1|SLEB
OG0009087	LOC6501453|XP_001955289.2|DANA	LOC115621943|XP_030371650.1|SLEB
OG0009088	LOC6505558|XP_032305718.1|DANA, LOC6505556|XP_001964707.2|DANA	LOC115620258|XP_030369268.1|SLEB
OG0009089	LOC6503615|XP_001964062.1|DANA	LOC115626839|XP_030378184.1|SLEB
OG0009090	LOC6499024|XP_001955490.1|DANA	LOC115621823|XP_030371475.1|SLEB
OG0009091	LOC6499616|XP_001954284.2|DANA	LOC115621036|XP_030370418.1|SLEB
OG0009092	LOC6499212|XP_014765940.1|DANA	LOC115623877|XP_030374286.1|SLEB
OG0009093	LOC6500371|XP_001953071.1|DANA	LOC115621129|XP_030370538.1|SLEB
OG0009094	LOC6505998|XP_001964755.3|DANA	LOC115620669|XP_030369886.1|SLEB
OG0009095	LOC6505997|XP_001964753.2|DANA	LOC115621048|XP_030370430.1|SLEB
OG0009096	LOC6501339|XP_001955023.1|DANA	LOC115621939|XP_030371645.1|SLEB, LOC115625631|XP_030376623.1|SLEB
OG0009097	LOC6499251|XP_001955022.2|DANA	LOC115625635|XP_030376624.1|SLEB, LOC115621937|XP_030371644.1|SLEB
OG0009098	LOC6501335|XP_001955015.1|DANA	LOC115620549|XP_030369691.1|SLEB
OG0009099	LOC6501582|XP_001955519.1|DANA	LOC115621076|XP_030370466.1|SLEB
OG0009100	LOC6497346|XP_001962272.1|DANA	LOC115631342|XP_030383920.1|SLEB
OG0009101	LOC6497993|XP_001961853.1|DANA	LOC115631220|XP_030383786.1|SLEB
OG0009102	LOC6497854|XP_014761851.1|DANA	LOC115630973|XP_030383413.1|SLEB
OG0009103	LOC6498061|XP_001962003.1|DANA	LOC115631741|XP_030384440.1|SLEB
OG0009104	LOC6497474|XP_001962000.1|DANA	LOC115630958|XP_030383392.1|SLEB
OG0009105	LOC6498455|XP_001962859.2|DANA	LOC115628571|XP_030380598.1|SLEB
OG0009106	LOC6498124|XP_001962128.1|DANA	LOC115630612|XP_030383097.1|SLEB
OG0009107	LOC6498662|XP_001963268.1|DANA	LOC115631525|XP_030384156.1|SLEB
OG0009108	LOC6501306|XP_001954962.2|DANA	LOC115623504|XP_030373742.1|SLEB
OG0009109	LOC6498483|XP_001962918.1|DANA	LOC115631753|XP_030384450.1|SLEB
OG0009110	LOC6507500|XP_001965387.1|DANA	LOC115631171|XP_030383720.1|SLEB
OG0009111	LOC6507699|XP_001956167.1|DANA	LOC115624768|XP_030375461.1|SLEB
OG0009112	LOC6507962|XP_001965362.1|DANA	LOC115631097|XP_030383609.1|SLEB
OG0009113	LOC6498619|XP_001963166.2|DANA	LOC115630743|XP_030383256.1|SLEB
OG0009114	LOC6505506|XP_001964956.2|DANA	LOC115631672|XP_030384346.1|SLEB, LOC115631673|XP_030384347.1|SLEB
OG0009115	LOC6498217|XP_001962324.1|DANA	LOC115626338|XP_030377543.1|SLEB
OG0009116	LOC6497731|XP_001961469.1|DANA	LOC115626464|XP_030377706.1|SLEB
OG0009117	LOC6497137|XP_001962685.2|DANA	LOC115629062|XP_030381238.1|SLEB, LOC115629014|XP_030381169.1|SLEB
OG0009118	LOC6504128|XP_001964240.1|DANA	LOC115629773|XP_030382187.1|SLEB
OG0009119	LOC6497103|XP_001962749.1|DANA	LOC115626029|XP_030377140.1|SLEB
OG0009120	LOC6507284|XP_001956312.3|DANA	LOC115632764|XP_030385872.1|SLEB
OG0009121	LOC6496581|XP_001961194.2|DANA	LOC115634702|XP_030388440.1|SLEB
OG0009122	LOC6494705|XP_032306950.1|DANA	LOC115634643|XP_030388360.1|SLEB
OG0009123	LOC6495049|XP_001959171.1|DANA	LOC115634188|XP_030387635.1|SLEB
OG0009124	LOC6497830|XP_001961533.2|DANA	LOC115633719|XP_030387047.1|SLEB
OG0009125	LOC6495533|XP_001959048.1|DANA	LOC115633986|XP_030387369.1|SLEB
OG0009126	LOC6496051|XP_001960118.1|DANA	LOC115629906|XP_030382375.1|SLEB
OG0009127	LOC6494104|XP_001960968.1|DANA	LOC115633821|XP_030387167.1|SLEB
OG0009128	LOC6495553|XP_001959088.1|DANA	LOC115634070|XP_030387477.1|SLEB
OG0009129	LOC6495218|XP_001958822.1|DANA	LOC115628570|XP_030380638.1|SLEB
OG0009130	LOC6496481|XP_014763854.1|DANA	LOC115630413|XP_030382811.1|SLEB
OG0009131	LOC6494098|XP_014762638.1|DANA	LOC115620041|XP_030369019.1|SLEB
OG0009132	LOC6494396|XP_001960408.1|DANA	LOC115629296|XP_030381604.1|SLEB
OG0009133	LOC6496525|XP_001961069.1|DANA	LOC115619970|XP_030368866.1|SLEB
OG0009134	LOC6496215|XP_001960464.1|DANA	LOC115623723|XP_030374111.1|SLEB
OG0009135	LOC6495560|XP_001959104.2|DANA	LOC115628107|XP_030379950.1|SLEB
OG0009136	LOC6494661|XP_001959913.1|DANA	LOC115634753|XP_030388504.1|SLEB
OG0009137	LOC6495701|XP_001959402.1|DANA	LOC115634808|XP_030388580.1|SLEB
OG0009138	LOC6494928|XP_001959399.1|DANA	LOC115634809|XP_030388581.1|SLEB
OG0009139	LOC6494654|XP_001959925.1|DANA	LOC115632167|XP_030385058.1|SLEB
OG0009140	LOC6495389|XP_001958724.1|DANA	LOC115633991|XP_030387374.1|SLEB
OG0009141	LOC6495537|XP_001959052.1|DANA	LOC115634061|XP_030387465.1|SLEB
OG0009142	LOC6495098|XP_001959072.1|DANA	LOC115634368|XP_030387892.1|SLEB
OG0009143	LOC6496419|XP_001960876.2|DANA	LOC115633913|XP_030387282.1|SLEB
OG0009144	LOC26515427|XP_014764129.1|DANA	LOC115634510|XP_030388137.1|SLEB
OG0009145	LOC6494464|XP_001960279.1|DANA	LOC115624815|XP_030375521.1|SLEB
OG0009146	LOC6496549|XP_001961122.1|DANA	LOC115622191|XP_030371944.1|SLEB
OG0009147	LOC6494266|XP_001960637.1|DANA	LOC115634630|XP_030388346.1|SLEB
OG0009148	LOC6495219|XP_001958819.1|DANA	LOC115629544|XP_030381889.1|SLEB
OG0009149	LOC6494585|XP_001960058.2|DANA	LOC115634332|XP_030387852.1|SLEB
OG0009150	LOC6496536|XP_001961093.1|DANA	LOC115621428|XP_030370943.1|SLEB
OG0009151	LOC6495395|XP_001958747.1|DANA	LOC115634046|XP_030387449.1|SLEB
OG0009152	LOC6495331|XP_001958618.1|DANA	LOC115633711|XP_030387032.1|SLEB
OG0009153	LOC6495739|XP_001959470.1|DANA	LOC115633887|XP_030387250.1|SLEB
OG0009154	LOC6501455|XP_001955293.1|DANA	LOC115620382|XP_030369450.1|SLEB
OG0009155	LOC6495411|XP_001958784.1|DANA	LOC115634333|XP_030387849.1|SLEB
OG0009156	LOC6505370|XP_001964863.1|DANA	LOC115626455|XP_030377694.1|SLEB
OG0009157	LOC6497537|XP_001961883.1|DANA	LOC115626222|XP_030377381.1|SLEB
OG0009158	LOC6507526|XP_001955858.1|DANA	LOC115624793|XP_030375496.1|SLEB
OG0009159	LOC6504575|XP_001966597.1|DANA	LOC115627663|XP_030379265.1|SLEB
OG0009160	LOC6502912|XP_001963603.2|DANA	LOC115626961|XP_030378336.1|SLEB
OG0009161	LOC6504611|XP_001966530.2|DANA	LOC115626941|XP_030378317.1|SLEB
OG0009162	LOC6506950|XP_001956931.1|DANA	LOC115632849|XP_030385967.1|SLEB
OG0009163	LOC6493448|XP_014764383.1|DANA	LOC115632740|XP_030385847.1|SLEB
OG0009164	LOC6507469|XP_001955953.2|DANA	LOC115622680|XP_030372558.1|SLEB
OG0009165	LOC6493533|XP_001957953.1|DANA	LOC115632725|XP_030385831.1|SLEB
OG0009166	LOC6506229|XP_001958301.2|DANA	LOC115632589|XP_030385674.1|SLEB
OG0009167	LOC6493151|XP_001957154.1|DANA	LOC115622739|XP_030372642.1|SLEB
OG0009168	LOC6506831|XP_032309660.1|DANA	LOC115622740|XP_030372644.1|SLEB
OG0009169	LOC6507763|XP_032310630.1|DANA	LOC115632193|XP_030385098.1|SLEB
OG0009170	LOC6493185|XP_001957218.1|DANA	LOC115632578|XP_030385659.1|SLEB
OG0009171	LOC6507037|XP_001956776.1|DANA	LOC115632941|XP_030386097.1|SLEB
OG0009172	LOC6507916|XP_001956595.2|DANA	LOC115624875|XP_030375580.1|SLEB
OG0009173	LOC6493121|XP_001957088.1|DANA	LOC115622459|XP_030372264.1|SLEB, LOC115622450|XP_030372252.1|SLEB, LOC115622247|XP_030372005.1|SLEB
OG0009174	LOC6502362|XP_001967532.1|DANA	LOC115629887|XP_030382346.1|SLEB, LOC115633337|XP_030386629.1|SLEB
OG0009175	LOC6498346|XP_001962591.1|DANA	LOC115628517|XP_030380529.1|SLEB
OG0009176	LOC6507833|XP_001956439.1|DANA	LOC115623102|XP_030373167.1|SLEB
OG0009178	LOC6493246|XP_001957350.1|DANA	LOC115622187|XP_030371938.1|SLEB
OG0009179	LOC6493873|XP_032310251.1|DANA	LOC115632831|XP_030385945.1|SLEB
OG0009180	LOC6507228|XP_001956429.1|DANA	LOC115634216|XP_030387670.1|SLEB, LOC115632798|XP_030385910.1|SLEB
OG0009183	LOC6493820|XP_001958502.1|DANA	LOC115624858|XP_030375563.1|SLEB
OG0009184	LOC6506098|XP_001958561.2|DANA	LOC115632841|XP_030385958.1|SLEB
OG0009185	LOC6507789|XP_001956345.1|DANA	LOC115632347|XP_030385313.1|SLEB
OG0009186	LOC6506753|XP_001957304.2|DANA	LOC115620602|XP_030369778.1|SLEB
OG0009187	LOC6500693|XP_001953738.1|DANA	LOC115621442|XP_030370956.1|SLEB, LOC115621291|XP_030370753.1|SLEB
OG0009188	LOC6496067|XP_001960148.1|DANA	LOC115633889|XP_030387254.1|SLEB
OG0009189	LOC6506909|XP_032310313.1|DANA	LOC115622867|XP_030372813.1|SLEB
OG0009190	LOC6507538|XP_001955879.1|DANA	LOC115632665|XP_030385758.1|SLEB, LOC115632669|XP_030385763.1|SLEB
OG0009191	LOC26514173|XP_014763985.1|DANA	LOC115634686|XP_030388409.1|SLEB
OG0009192	LOC116656230|XP_032311599.1|DANA, LOC6502742|XP_001965768.1|DANA	LOC115631399|XP_030383985.1|SLEB
OG0009193	LOC6498223|XP_001962331.2|DANA	LOC115625848|XP_030376913.1|SLEB
OG0009193	LOC6498232|XP_001962351.2|DANA	LOC115629017|XP_030381173.1|SLEB
OG0009194	LOC6496718|XP_032309223.1|DANA	LOC115630734|XP_030383249.1|SLEB
OG0009195	LOC6493463|XP_001957812.1|DANA	LOC115623057|XP_030373096.1|SLEB
OG0009196	LOC6506471|XP_032310230.1|DANA	LOC115622393|XP_030372177.1|SLEB
OG0009197	LOC26514310|XP_014759075.2|DANA	LOC115631190|XP_030383741.1|SLEB
OG0009199	LOC6506272|XP_001958223.2|DANA	LOC115622888|XP_030372848.1|SLEB, LOC115622917|XP_030372901.1|SLEB, LOC115623084|XP_030373148.1|SLEB, LOC115622236|XP_030371993.1|SLEB
OG0009200	LOC6495631|XP_001959263.1|DANA	LOC115620061|XP_030369061.1|SLEB
OG0009201	LOC6495013|XP_001959222.1|DANA	LOC115624156|XP_030374616.1|SLEB
OG0009202	LOC6494119|XP_001960935.1|DANA	LOC115624503|XP_030375068.1|SLEB, LOC115626600|XP_030377844.1|SLEB
OG0009203	LOC6493914|XP_001961333.1|DANA	LOC115624891|XP_030375599.1|SLEB
OG0009204	LOC6495120|XP_001959013.1|DANA	LOC115633684|XP_030387001.1|SLEB
OG0009206	LOC6496366|XP_001960771.1|DANA	LOC115634696|XP_030388434.1|SLEB
OG0009208	LOC6500243|XP_001952955.1|DANA	LOC115620233|XP_030369237.1|SLEB, LOC115620230|XP_030369232.1|SLEB
OG0009209	LOC6501037|XP_001954434.2|DANA	LOC115623985|XP_030374416.1|SLEB
OG0009210	LOC6495616|XP_001959225.1|DANA	LOC115624145|XP_030374605.1|SLEB
OG0009211	LOC6497970|XP_001961818.2|DANA	LOC115628513|XP_030380523.1|SLEB
OG0009213	LOC26515164|XP_032308651.1|DANA, LOC26514915|XP_014759067.2|DANA	LOC115626579|XP_030377820.1|SLEB
OG0009214	LOC6493104|XP_001957049.2|DANA	LOC115623038|XP_030373075.1|SLEB
OG0009219	LOC6499990|XP_001953474.3|DANA	LOC115625463|XP_030376371.1|SLEB
OG0009221	LOC6496928|XP_001963116.1|DANA	LOC115632001|XP_030384790.1|SLEB
OG0009224	LOC6500580|XP_001953513.1|DANA	LOC115623885|XP_030374297.1|SLEB
OG0009225	LOC6503604|XP_001964073.1|DANA	LOC115626666|XP_030377948.1|SLEB
OG0009226	LOC116655052|XP_032307942.1|DANA	LOC115627069|XP_030378477.1|SLEB
OG0009228	LOC6503993|XP_001963973.1|DANA	LOC115626708|XP_030378002.1|SLEB
OG0009229	LOC6502681|XP_001954924.1|DANA	LOC115623862|XP_030374267.1|SLEB
