Orthogroup	DANA.longest_only	DSUB.longest_only
OG0009335	LOC6501122|XP_001954593.1|DANA	LOC117897121|XP_034661665.1|DSUB
OG0009336	LOC6499982|XP_001953493.1|DANA	LOC117897702|XP_034662614.1|DSUB
OG0009337	LOC6502145|XP_001966125.3|DANA	LOC117898958|XP_034664590.1|DSUB
OG0009338	LOC26513701|XP_014767199.1|DANA	LOC117897683|XP_034662585.1|DSUB
OG0009339	LOC6502669|XP_032305749.1|DANA	LOC117898294|XP_034663440.1|DSUB
OG0009340	LOC6500165|XP_001953101.1|DANA	LOC117896510|XP_034660755.1|DSUB
OG0009341	LOC6505857|XP_001964493.1|DANA	LOC117899159|XP_034664907.1|DSUB
OG0009342	LOC6500661|XP_001953672.1|DANA	LOC117899671|XP_034665749.1|DSUB
OG0009343	LOC6499900|XP_014766272.1|DANA	LOC117899670|XP_034665748.1|DSUB
OG0009344	LOC6500825|XP_001953985.1|DANA	LOC117899103|XP_034664774.1|DSUB
OG0009345	LOC6501472|XP_001955322.1|DANA	LOC117896189|XP_034660168.1|DSUB
OG0009346	LOC6501481|XP_001955341.2|DANA	LOC117897563|XP_034662396.1|DSUB
OG0009347	LOC6499245|XP_001955034.1|DANA	LOC117896668|XP_034661006.1|DSUB
OG0009348	LOC6500858|XP_001954048.1|DANA	LOC117899038|XP_034664690.1|DSUB
OG0009349	LOC6500711|XP_014766687.1|DANA, LOC6500712|XP_032305542.1|DANA	LOC117899191|XP_034664944.1|DSUB
OG0009350	LOC6505955|XP_001964680.2|DANA	LOC117898366|XP_034663593.1|DSUB
OG0009351	LOC6505959|XP_001964684.2|DANA	LOC117897772|XP_034662709.1|DSUB
OG0009352	LOC6499166|XP_001955173.1|DANA	LOC117898173|XP_034663273.1|DSUB
OG0009353	LOC6501219|XP_001954785.1|DANA	LOC117896646|XP_034660984.1|DSUB
OG0009354	LOC6496919|XP_001963142.1|DANA	LOC117902324|XP_034669504.1|DSUB
OG0009355	LOC6498469|XP_001962888.2|DANA	LOC117901648|XP_034668376.1|DSUB
OG0009356	LOC6497003|XP_001962945.1|DANA	LOC117901813|XP_034668618.1|DSUB
OG0009357	LOC26513663|XP_014762256.1|DANA	LOC117902646|XP_034670062.1|DSUB
OG0009358	LOC6497482|XP_032307669.1|DANA	LOC117901416|XP_034668043.1|DSUB
OG0009359	LOC6498058|XP_001961988.1|DANA	LOC117901415|XP_034668042.1|DSUB
OG0009360	LOC6497462|XP_001962029.1|DANA	LOC117901478|XP_034668133.1|DSUB
OG0009361	LOC6497461|XP_001962030.1|DANA	LOC117901608|XP_034668318.1|DSUB
OG0009362	LOC6497460|XP_001962031.1|DANA	LOC117900418|XP_034666671.1|DSUB
OG0009363	LOC6504211|XP_001965148.2|DANA	LOC117902228|XP_034669353.1|DSUB
OG0009364	LOC6497229|XP_001962519.1|DANA	LOC117901545|XP_034668227.1|DSUB
OG0009365	LOC6504228|XP_014760418.1|DANA	LOC117900725|XP_034667087.1|DSUB
OG0009366	LOC6498152|XP_001962188.1|DANA	LOC117900506|XP_034666791.1|DSUB
OG0009367	LOC6497018|XP_001962921.1|DANA	LOC117901541|XP_034668223.1|DSUB
OG0009368	LOC26514683|XP_014760654.1|DANA	LOC117901157|XP_034667699.1|DSUB
OG0009369	LOC6504426|XP_001964957.1|DANA	LOC117902559|XP_034669892.1|DSUB
OG0009370	LOC6503697|XP_001965270.2|DANA	LOC117902486|XP_034669797.1|DSUB
OG0009371	LOC6503686|XP_001965271.1|DANA	LOC117902487|XP_034669800.1|DSUB
OG0009372	LOC6507565|XP_001965396.1|DANA	LOC117900001|XP_034666063.1|DSUB
OG0009373	LOC6497630|XP_001961674.1|DANA	LOC117899990|XP_034666050.1|DSUB
OG0009374	LOC6497595|XP_001961741.2|DANA	LOC117900950|XP_034667414.1|DSUB
OG0009376	LOC6497224|XP_001962525.2|DANA	LOC117901361|XP_034667962.1|DSUB
OG0009377	LOC6497776|XP_001961417.1|DANA	LOC117901591|XP_034668291.1|DSUB
OG0009378	LOC6505430|XP_001964895.2|DANA	LOC117901782|XP_034668582.1|DSUB
OG0009379	LOC6498385|XP_001962689.1|DANA	LOC117902146|XP_034669174.1|DSUB
OG0009380	LOC6502407|XP_001963053.3|DANA	LOC117900304|XP_034666509.1|DSUB
OG0009381	LOC6497129|XP_001962695.1|DANA	LOC117901901|XP_034668756.1|DSUB
OG0009382	LOC6497770|XP_001961408.2|DANA	LOC117900133|XP_034666250.1|DSUB
OG0009383	LOC6497342|XP_001962285.1|DANA	LOC117900470|XP_034666741.1|DSUB
OG0009384	LOC6497106|XP_001962742.1|DANA	LOC117899976|XP_034666026.1|DSUB
OG0009385	LOC6498410|XP_032311136.1|DANA	LOC117900066|XP_034666161.1|DSUB
OG0009386	LOC6498422|XP_001962772.1|DANA	LOC117902133|XP_034669153.1|DSUB
OG0009387	LOC6496574|XP_001961184.2|DANA	LOC117890039|XP_034650549.1|DSUB
OG0009388	LOC6496577|XP_001961190.1|DANA	LOC117891255|XP_034652515.1|DSUB
OG0009389	LOC6495897|XP_001959808.2|DANA	LOC117890821|XP_034651783.1|DSUB
OG0009390	LOC6495588|XP_032305927.1|DANA	LOC117889758|XP_034650094.1|DSUB
OG0009391	LOC6503292|XP_001967568.1|DANA	LOC117900152|XP_034666278.1|DSUB
OG0009392	LOC6495530|XP_001959045.1|DANA	LOC117892321|XP_034654365.1|DSUB
OG0009393	LOC6498874|XP_032312220.1|DANA	LOC117898791|XP_034664319.1|DSUB
OG0009394	LOC6495980|XP_001959967.1|DANA	LOC117889723|XP_034650035.1|DSUB
OG0009395	LOC6496371|XP_001960780.1|DANA	LOC117889896|XP_034650298.1|DSUB
OG0009396	LOC6495261|XP_001958740.1|DANA	LOC117890182|XP_034650772.1|DSUB
OG0009397	LOC6494968|XP_001959311.2|DANA	LOC117892185|XP_034654163.1|DSUB
OG0009398	LOC6495981|XP_001959975.2|DANA	LOC117891046|XP_034652106.1|DSUB
OG0009399	LOC6502544|XP_001958695.2|DANA	LOC117889709|XP_034650020.1|DSUB
OG0009400	LOC6495078|XP_001959113.1|DANA	LOC117891673|XP_034653135.1|DSUB
OG0009401	LOC6497055|XP_001962841.1|DANA	LOC117900465|XP_034666731.1|DSUB
OG0009402	LOC6499326|XP_001954863.1|DANA	LOC117896862|XP_034661282.1|DSUB
OG0009403	LOC6494138|XP_001960888.1|DANA	LOC117892395|XP_034654501.1|DSUB
OG0009404	LOC6494618|XP_001960002.1|DANA	LOC117890097|XP_034650651.1|DSUB
OG0009405	LOC6495564|XP_001959111.1|DANA	LOC117890057|XP_034650580.1|DSUB
OG0009406	LOC6495922|XP_001959861.2|DANA	LOC117892755|XP_034655072.1|DSUB
OG0009407	LOC6494684|XP_001959862.1|DANA	LOC117892753|XP_034655069.1|DSUB
OG0009408	LOC6494387|XP_001960420.2|DANA	LOC117891965|XP_034653728.1|DSUB
OG0009409	LOC6494926|XP_001959403.2|DANA	LOC117890683|XP_034651557.1|DSUB
OG0009410	LOC6495382|XP_001958713.1|DANA	LOC117890769|XP_034651729.1|DSUB
OG0009411	LOC6494859|XP_014763015.1|DANA	LOC117890524|XP_034651323.1|DSUB
OG0009412	LOC6494009|XP_014762536.1|DANA	LOC117889974|XP_034650431.1|DSUB
OG0009413	LOC6495538|XP_001959053.1|DANA	LOC117892325|XP_034654368.1|DSUB
OG0009414	LOC6495104|XP_001959057.1|DANA	LOC117890139|XP_034650716.1|DSUB
OG0009415	LOC6495091|XP_032307160.1|DANA	LOC117892218|XP_034654210.1|DSUB
OG0009416	LOC6496420|XP_001960877.1|DANA	LOC117890119|XP_034650683.1|DSUB
OG0009417	LOC116654711|XP_032306602.1|DANA	LOC117890565|XP_034651390.1|DSUB
OG0009418	LOC6496418|XP_001960875.1|DANA	LOC117890839|XP_034651814.1|DSUB
OG0009419	LOC6496416|XP_001960873.2|DANA	LOC117889916|XP_034650332.1|DSUB
OG0009420	LOC6496415|XP_014763820.1|DANA	LOC117889919|XP_034650336.1|DSUB
OG0009421	LOC6494303|XP_001960568.1|DANA	LOC117890200|XP_034650798.1|DSUB
OG0009422	LOC6494013|XP_032306621.1|DANA	LOC117890123|XP_034650693.1|DSUB
OG0009423	LOC26514374|XP_014764003.1|DANA	LOC117892129|XP_034654052.1|DSUB
OG0009424	LOC6494495|XP_001960223.1|DANA	LOC117889992|XP_034650467.1|DSUB
OG0009425	LOC6493915|XP_001961332.1|DANA	LOC117891399|XP_034652733.1|DSUB
OG0009426	LOC6494027|XP_001961123.1|DANA	LOC117891511|XP_034652896.1|DSUB
OG0009427	LOC6496596|XP_001961220.1|DANA	LOC117892467|XP_034654610.1|DSUB
OG0009428	LOC6496020|XP_001960055.1|DANA	LOC117890971|XP_034652001.1|DSUB
OG0009429	LOC6495517|XP_001959019.1|DANA	LOC117890624|XP_034651462.1|DSUB
OG0009430	LOC6494296|XP_001960582.1|DANA	LOC117892123|XP_034654046.1|DSUB
OG0009431	LOC6495303|XP_001958664.1|DANA	LOC117890442|XP_034651163.1|DSUB
OG0009432	LOC6494257|XP_001960655.1|DANA	LOC117891318|XP_034652624.1|DSUB
OG0009433	LOC6494749|XP_001959741.1|DANA	LOC117891732|XP_034653216.1|DSUB
OG0009434	LOC6494751|XP_001959736.1|DANA	LOC117891729|XP_034653212.1|DSUB
OG0009435	LOC6495864|XP_014763520.1|DANA	LOC117891727|XP_034653209.1|DSUB
OG0009436	LOC6496538|XP_032307012.1|DANA	LOC117890833|XP_034651807.1|DSUB
OG0009437	LOC6495333|XP_014763264.1|DANA	LOC117891386|XP_034652718.1|DSUB
OG0009438	LOC6495448|XP_032306754.1|DANA	LOC117892073|XP_034653952.1|DSUB
OG0009439	LOC6495452|XP_001958874.1|DANA	LOC117890884|XP_034651868.1|DSUB
OG0009440	LOC6495719|XP_001959434.1|DANA	LOC117892386|XP_034654487.1|DSUB
OG0009441	LOC6502142|XP_032309349.1|DANA	LOC117895203|XP_034658591.1|DSUB
OG0009442	LOC6504915|XP_001966584.1|DANA	LOC117903715|XP_034671953.1|DSUB
OG0009443	LOC6495902|XP_001959822.2|DANA	LOC117890517|XP_034651312.1|DSUB
OG0009444	LOC6504401|XP_032308098.1|DANA	LOC117900314|XP_034666538.1|DSUB
OG0009445	LOC6504267|XP_001967376.2|DANA	LOC117903893|XP_034672286.1|DSUB
OG0009446	LOC6503041|XP_032308930.1|DANA	LOC117897219|XP_034661863.1|DSUB
OG0009448	LOC6504413|XP_001967023.1|DANA	LOC117901186|XP_034667734.1|DSUB
OG0009449	LOC6501859|XP_001966787.2|DANA	LOC117901234|XP_034667801.1|DSUB
OG0009450	LOC6505120|XP_032307927.1|DANA	LOC117889743|XP_034650073.1|DSUB
OG0009451	LOC6497128|XP_001962699.1|DANA	LOC117900736|XP_034667102.1|DSUB
OG0009452	LOC6503776|XP_001963766.1|DANA	LOC117896518|XP_034660781.1|DSUB, LOC117903776|XP_034672091.1|DSUB
OG0009453	LOC6501628|XP_001955639.1|DANA	LOC117892028|XP_034653827.1|DSUB, LOC117898819|XP_034664372.1|DSUB
OG0009454	LOC6506279|XP_001958209.1|DANA	LOC117894018|XP_034656743.1|DSUB
OG0009455	LOC6502116|XP_001966178.1|DANA	LOC117898220|XP_034663347.1|DSUB
OG0009456	LOC6503017|XP_001963396.1|DANA	LOC117902001|XP_034668909.1|DSUB
OG0009457	LOC6503470|XP_001964320.1|DANA	LOC117895641|XP_034659312.1|DSUB
OG0009458	LOC6503789|XP_014761081.1|DANA	LOC117903370|XP_034671232.1|DSUB
OG0009459	LOC6492954|XP_032309821.1|DANA	LOC117893960|XP_034656644.1|DSUB
OG0009460	LOC6493000|XP_032310159.1|DANA	LOC117894832|XP_034657970.1|DSUB
OG0009461	LOC6493004|XP_032310685.1|DANA	LOC117894930|XP_034658123.1|DSUB
OG0009462	LOC6507396|XP_001956096.1|DANA	LOC117895699|XP_034659438.1|DSUB
OG0009463	LOC6506560|XP_001957640.1|DANA	LOC117893968|XP_034656659.1|DSUB
OG0009464	LOC6506958|XP_001956923.1|DANA	LOC117894327|XP_034657202.1|DSUB
OG0009465	LOC6506947|XP_001956936.3|DANA	LOC117894000|XP_034656705.1|DSUB
OG0009466	LOC6493523|XP_001957924.3|DANA	LOC117894991|XP_034658230.1|DSUB
OG0009467	LOC6507365|XP_001956160.1|DANA	LOC117894969|XP_034658195.1|DSUB
OG0009468	LOC6506876|XP_001957080.1|DANA	LOC117894274|XP_034657120.1|DSUB
OG0009469	LOC6493539|XP_001957960.1|DANA	LOC117894575|XP_034657606.1|DSUB
OG0009470	LOC6493770|XP_001958405.2|DANA	LOC117895026|XP_034658287.1|DSUB
OG0009471	LOC6498577|XP_001963102.1|DANA	LOC117901847|XP_034668685.1|DSUB
OG0009472	LOC6507549|XP_001955897.1|DANA	LOC117895590|XP_034659230.1|DSUB
OG0009473	LOC6493153|XP_001957159.1|DANA	LOC117898642|XP_034664096.1|DSUB, LOC117895814|XP_034659630.1|DSUB
OG0009474	LOC6492945|XP_001956712.1|DANA	LOC117895633|XP_034659279.1|DSUB
OG0009475	LOC6506990|XP_001956869.1|DANA	LOC117893550|XP_034656091.1|DSUB
OG0009476	LOC26514698|XP_014765655.1|DANA	LOC117895232|XP_034658629.1|DSUB
OG0009477	LOC6506815|XP_001957185.1|DANA	LOC117894526|XP_034657531.1|DSUB
OG0009478	LOC6493181|XP_001957214.1|DANA	LOC117894535|XP_034657543.1|DSUB
OG0009479	LOC6497387|XP_001962187.2|DANA	LOC117900508|XP_034666792.1|DSUB
OG0009480	LOC6493497|XP_014764406.1|DANA	LOC117894383|XP_034657277.1|DSUB
OG0009481	LOC6507344|XP_001956205.1|DANA	LOC117894497|XP_034657497.1|DSUB
OG0009482	LOC6493658|XP_014764486.1|DANA	LOC117893095|XP_034655416.1|DSUB
OG0009483	LOC6493660|XP_001958175.1|DANA	LOC117893693|XP_034656274.1|DSUB
OG0009484	LOC6501271|XP_001954894.1|DANA	LOC117896598|XP_034660915.1|DSUB
OG0009485	LOC6492939|XP_001956691.1|DANA	LOC117895148|XP_034658472.1|DSUB
OG0009486	LOC6507088|XP_001956692.1|DANA	LOC117895151|XP_034658479.1|DSUB
OG0009487	LOC6507836|XP_001956447.1|DANA	LOC117893824|XP_034656469.1|DSUB
OG0009488	LOC6507255|XP_001956377.1|DANA	LOC117893593|XP_034656158.1|DSUB
OG0009489	LOC6507862|XP_001956485.1|DANA	LOC117893710|XP_034656287.1|DSUB
OG0009490	LOC6496548|XP_032307105.1|DANA	LOC117891522|XP_034652910.1|DSUB
OG0009491	LOC6506365|XP_001958019.1|DANA	LOC117894789|XP_034657909.1|DSUB
OG0009492	LOC6493854|XP_001958564.1|DANA	LOC117895619|XP_034659264.1|DSUB
OG0009493	LOC6493846|XP_032310035.1|DANA	LOC117892998|XP_034655244.1|DSUB
OG0009494	LOC6493845|XP_001958545.2|DANA	LOC117893001|XP_034655246.1|DSUB
OG0009495	LOC6506762|XP_001957285.2|DANA	LOC117894091|XP_034656850.1|DSUB
OG0009496	LOC6507277|XP_001956342.1|DANA	LOC117893926|XP_034656600.1|DSUB
OG0009497	LOC6501545|XP_001955454.1|DANA	LOC117898315|XP_034663490.1|DSUB
OG0009498	LOC6493228|XP_032309935.1|DANA	LOC117894649|XP_034657712.1|DSUB
OG0009499	LOC6506757|XP_032309623.1|DANA	LOC117895206|XP_034658585.1|DSUB
OG0009500	LOC6506744|XP_001957318.1|DANA	LOC117894992|XP_034658231.1|DSUB
OG0009501	LOC6506337|XP_001958075.1|DANA	LOC117895550|XP_034659144.1|DSUB
OG0009502	LOC6494578|XP_001965933.1|DANA	LOC117896386|XP_034660582.1|DSUB
OG0009503	LOC6497119|XP_001962718.1|DANA	LOC117901799|XP_034668601.1|DSUB
OG0009504	LOC6494545|XP_001965923.1|DANA	LOC117898006|XP_034663026.1|DSUB
OG0009505	LOC6496851|XP_001963275.1|DANA	LOC117901229|XP_034667792.1|DSUB
OG0009506	LOC6506989|XP_001956871.1|DANA	LOC117895382|XP_034658893.1|DSUB
OG0009507	LOC6506711|XP_001957382.1|DANA	LOC117892941|XP_034655155.1|DSUB
OG0009508	LOC6497797|XP_001961466.1|DANA	LOC117901492|XP_034668151.1|DSUB
OG0009509	LOC6494125|XP_001960918.1|DANA	LOC117891539|XP_034652941.1|DSUB
OG0009510	LOC6503745|XP_001963820.1|DANA	LOC117903600|XP_034671732.1|DSUB
OG0009511	LOC6502917|XP_001963591.1|DANA	LOC117891448|XP_034652822.1|DSUB
OG0009512	LOC6504163|XP_001964298.1|DANA	LOC117903100|XP_034670803.1|DSUB
OG0009513	LOC6504989|XP_001965680.2|DANA	LOC117895931|XP_034659791.1|DSUB
OG0009514	LOC116655918|XP_032310811.1|DANA	LOC117893782|XP_034656417.1|DSUB
OG0009515	LOC6497464|XP_001962026.1|DANA	LOC117900118|XP_034666235.1|DSUB
OG0009517	LOC6496849|XP_001963279.2|DANA	LOC117902705|XP_034670150.1|DSUB
OG0009518	LOC26514296|XP_014765601.1|DANA	LOC117893357|XP_034655839.1|DSUB
OG0009519	LOC6507662|XP_001956098.2|DANA	LOC117894793|XP_034657913.1|DSUB
OG0009520	LOC26513652|XP_014767195.1|DANA	LOC117898034|XP_034663064.1|DSUB
OG0009521	LOC6493103|XP_001957048.1|DANA	LOC117893275|XP_034655732.1|DSUB
OG0009522	LOC6495356|XP_001958651.1|DANA	LOC117890580|XP_034651409.1|DSUB
OG0009523	LOC6495866|XP_001959742.2|DANA	LOC117889878|XP_034650277.1|DSUB
OG0009524	LOC6494137|XP_001960889.1|DANA	LOC117892397|XP_034654504.1|DSUB
OG0009525	LOC6495280|XP_001958711.1|DANA	LOC117890791|XP_034651756.1|DSUB
OG0009526	LOC6495281|XP_001958710.1|DANA	LOC117890605|XP_034651435.1|DSUB
OG0009527	LOC6495615|XP_001959224.1|DANA	LOC117891358|XP_034652684.1|DSUB
OG0009528	LOC6495177|XP_001958907.1|DANA	LOC117890202|XP_034650800.1|DSUB
OG0009529	LOC6495964|XP_001959943.1|DANA	LOC117890772|XP_034651734.1|DSUB
OG0009530	LOC6496545|XP_032306625.1|DANA	LOC117892645|XP_034654890.1|DSUB
OG0009531	LOC26515563|XP_014764141.1|DANA	LOC117891653|XP_034653096.1|DSUB
OG0009532	LOC6496122|XP_001960271.1|DANA	LOC117890406|XP_034651108.1|DSUB
OG0009533	LOC6496004|XP_001960026.1|DANA, LOC6496003|XP_032306464.1|DANA	LOC117891434|XP_034652797.1|DSUB
OG0009534	LOC6496002|XP_001960019.1|DANA	LOC117890270|XP_034650920.1|DSUB
OG0009535	LOC6496139|XP_001960324.2|DANA	LOC117891176|XP_034652391.1|DSUB
OG0009536	LOC6500538|XP_001953412.2|DANA	LOC117889770|XP_034650123.1|DSUB, LOC117897947|XP_034662938.1|DSUB
OG0009537	LOC6500311|XP_014766494.1|DANA	LOC117898319|XP_034663518.1|DSUB
OG0009538	LOC6500561|XP_001953481.1|DANA	LOC117896794|XP_034661181.1|DSUB
OG0009540	LOC6505529|XP_001964754.1|DANA	LOC117896933|XP_034661364.1|DSUB
OG0009541	LOC116654557|XP_032305706.1|DANA	LOC117897110|XP_034661645.1|DSUB
OG0009541	LOC6500299|XP_001952926.1|DANA	LOC117897218|XP_034661825.1|DSUB
OG0009542	LOC6505956|XP_014760856.1|DANA	LOC117898078|XP_034663145.1|DSUB
OG0009543	LOC6499577|XP_001954353.1|DANA	LOC117896748|XP_034661105.1|DSUB
OG0009544	LOC6502678|XP_001954746.2|DANA	LOC117898271|XP_034663417.1|DSUB
OG0009545	LOC6498983|XP_014765866.1|DANA	LOC117890633|XP_034651476.1|DSUB
OG0009546	LOC6501663|XP_001955710.2|DANA	LOC117898963|XP_034664593.1|DSUB
OG0009548	LOC26514566|XP_014765641.1|DANA	LOC117893905|XP_034656575.1|DSUB
OG0009549	LOC6493683|XP_001958228.3|DANA	LOC117895888|XP_034659783.1|DSUB
OG0009560	LOC6503992|XP_001963971.1|DANA	LOC117896250|XP_034660316.1|DSUB
OG0009562	LOC6497375|XP_001962213.1|DANA	LOC117900339|XP_034666568.1|DSUB
OG0009563	LOC6506384|XP_001957976.1|DANA	LOC117893200|XP_034655605.1|DSUB
OG0009564	LOC26515462|XP_032311983.1|DANA	LOC117903150|XP_034670878.1|DSUB
OG0009565	LOC6502833|XP_001956879.2|DANA	LOC117895388|XP_034658903.1|DSUB
OG0009567	LOC6498844|XP_032312276.1|DANA	LOC117898531|XP_034663891.1|DSUB
OG0009568	LOC6504198|XP_032311290.1|DANA	LOC117901029|XP_034667523.1|DSUB
OG0009569	LOC6501984|XP_001966815.2|DANA	LOC117892711|XP_034655022.1|DSUB
OG0009570	LOC6500417|XP_001953175.1|DANA	LOC117896739|XP_034661095.1|DSUB
OG0009571	LOC6499647|XP_001954221.1|DANA	LOC117899586|XP_034665595.1|DSUB
OG0009572	LOC6503925|XP_001963858.2|DANA	LOC117903811|XP_034672139.1|DSUB
OG0009574	LOC6503047|XP_032308934.1|DANA	LOC117903704|XP_034671976.1|DSUB
OG0009575	LOC6495387|XP_001958720.1|DANA	LOC117890763|XP_034651714.1|DSUB
OG0009576	LOC6499181|XP_001955155.1|DANA	LOC117897453|XP_034662190.1|DSUB
OG0009577	LOC6497124|XP_001962706.3|DANA	LOC117902648|XP_034670064.1|DSUB
OG0009578	LOC6498431|XP_014762125.1|DANA	LOC117900801|XP_034667178.1|DSUB
OG0009579	LOC6504529|XP_001967080.1|DANA	LOC117903484|XP_034671442.1|DSUB
OG0009580	LOC6494817|XP_001959605.1|DANA	LOC117891781|XP_034653340.1|DSUB
OG0009581	LOC6497752|XP_032307470.1|DANA	LOC117900480|XP_034666756.1|DSUB
OG0009582	LOC6506579|XP_014764823.1|DANA	LOC117895231|XP_034658620.1|DSUB
OG0009583	LOC6505029|XP_001965601.1|DANA	LOC117895553|XP_034659153.1|DSUB
OG0009584	LOC6502392|XP_001967185.3|DANA	LOC117903580|XP_034671691.1|DSUB
OG0009585	LOC6499888|XP_032305418.1|DANA	LOC117898858|XP_034664426.1|DSUB
OG0009586	LOC6506580|XP_001957609.1|DANA	LOC117895234|XP_034658631.1|DSUB
OG0009587	LOC6494499|XP_001960215.1|DANA	LOC117889918|XP_034650334.1|DSUB
OG0009588	LOC6500675|XP_001953702.1|DANA	LOC117896511|XP_034660756.1|DSUB
OG0009589	LOC6493296|XP_001957464.1|DANA	LOC117895571|XP_034659182.1|DSUB
OG0009590	LOC6507631|XP_001956038.1|DANA	LOC117894946|XP_034658162.1|DSUB
OG0009591	LOC6501212|XP_001954774.1|DANA	LOC117899239|XP_034665004.1|DSUB
OG0009592	LOC26514686|XP_014767321.1|DANA	LOC117896968|XP_034661408.1|DSUB
OG0009593	LOC6499352|XP_032312242.1|DANA	LOC117896356|XP_034660522.1|DSUB
OG0009594	LOC26514404|XP_014767285.1|DANA	LOC117899232|XP_034664996.1|DSUB
OG0009595	LOC6500460|XP_014766566.1|DANA	LOC117896817|XP_034661213.1|DSUB
OG0009596	LOC6500466|XP_001953280.1|DANA	LOC117899402|XP_034665279.1|DSUB
OG0009597	LOC6505730|XP_001964368.1|DANA	LOC117899401|XP_034665278.1|DSUB
OG0009598	LOC6505729|XP_014760775.1|DANA	LOC117899400|XP_034665276.1|DSUB
OG0009599	LOC6498968|XP_001955589.1|DANA	LOC117899783|XP_034665947.1|DSUB
OG0009600	LOC6498951|XP_001955618.1|DANA	LOC117898242|XP_034663378.1|DSUB
OG0009601	LOC6503402|XP_001967499.1|DANA	LOC117896844|XP_034661259.1|DSUB
OG0009602	LOC6499576|XP_001954354.1|DANA	LOC117896553|XP_034660830.1|DSUB
OG0009603	LOC6500960|XP_032312279.1|DANA	LOC117898375|XP_034663607.1|DSUB
OG0009604	LOC6503856|XP_001963724.1|DANA	LOC117903853|XP_034672212.1|DSUB
OG0009605	LOC6499595|XP_001954329.1|DANA	LOC117898754|XP_034664271.1|DSUB
OG0009606	LOC6499593|XP_001954333.1|DANA	LOC117896546|XP_034660822.1|DSUB
OG0009607	LOC6501002|XP_001954334.3|DANA	LOC117896545|XP_034660821.1|DSUB
OG0009608	LOC6503408|XP_032312314.1|DANA	LOC117898825|XP_034664383.1|DSUB
OG0009609	LOC6501258|XP_001954867.1|DANA	LOC117896103|XP_034660046.1|DSUB
OG0009610	LOC6501233|XP_001954816.1|DANA	LOC117896360|XP_034660526.1|DSUB
OG0009611	LOC6499348|XP_001954817.3|DANA	LOC117898060|XP_034663119.1|DSUB
OG0009612	LOC6499288|XP_001954945.1|DANA	LOC117897696|XP_034662608.1|DSUB
OG0009613	LOC6502426|XP_001962244.1|DANA	LOC117900020|XP_034666098.1|DSUB
OG0009614	LOC6501556|XP_001955467.1|DANA	LOC117896436|XP_034660655.1|DSUB
OG0009615	LOC6505916|XP_001964613.1|DANA	LOC117899368|XP_034665238.1|DSUB
OG0009616	LOC6505908|XP_001964596.1|DANA	LOC117899351|XP_034665209.1|DSUB
OG0009617	LOC6500885|XP_032311353.1|DANA	LOC117897049|XP_034661524.1|DSUB
OG0009619	LOC6499367|XP_001954782.1|DANA	LOC117899315|XP_034665138.1|DSUB
OG0009620	LOC6501114|XP_001954574.1|DANA	LOC117896313|XP_034660433.1|DSUB
OG0009621	LOC6499471|XP_001954572.2|DANA	LOC117899070|XP_034664727.1|DSUB
OG0009622	LOC6505860|XP_001964503.1|DANA	LOC117896670|XP_034661008.1|DSUB
OG0009624	LOC6500275|XP_032309247.1|DANA	LOC117897995|XP_034663011.1|DSUB
OG0009625	LOC6505973|XP_001964705.1|DANA	LOC117897940|XP_034662923.1|DSUB
OG0009626	LOC6499508|XP_001954478.1|DANA	LOC117897520|XP_034662327.1|DSUB
OG0009627	LOC6501056|XP_001954476.2|DANA	LOC117899113|XP_034664792.1|DSUB
OG0009628	LOC6501059|XP_001954483.1|DANA	LOC117897517|XP_034662324.1|DSUB
OG0009629	LOC6500643|XP_032305778.1|DANA	LOC117898477|XP_034663803.1|DSUB
OG0009630	LOC6499919|XP_001953634.1|DANA	LOC117898483|XP_034663810.1|DSUB
OG0009631	LOC6499713|XP_001954079.1|DANA	LOC117896005|XP_034659893.1|DSUB
OG0009632	LOC6505016|XP_001965624.1|DANA	LOC117895581|XP_034659207.1|DSUB
OG0009633	LOC6495979|XP_001959965.1|DANA	LOC117890181|XP_034650770.1|DSUB
OG0009634	LOC6499985|XP_001953488.1|DANA	LOC117898389|XP_034663636.1|DSUB
OG0009635	LOC6501561|XP_001955475.3|DANA	LOC117896210|XP_034660231.1|DSUB
OG0009636	LOC6493215|XP_001957283.1|DANA	LOC117894084|XP_034656842.1|DSUB
OG0009637	LOC6499109|XP_032310198.1|DANA	LOC117896071|XP_034659987.1|DSUB
OG0009638	LOC6500652|XP_001953653.1|DANA	LOC117896495|XP_034660726.1|DSUB
OG0009639	LOC6500578|XP_001953511.1|DANA	LOC117898102|XP_034663174.1|DSUB
OG0009640	LOC6501341|XP_001955029.1|DANA	LOC117898035|XP_034663066.1|DSUB
OG0009641	LOC6499732|XP_001954042.1|DANA	LOC117897371|XP_034662060.1|DSUB
OG0009642	LOC6500854|XP_001954040.1|DANA	LOC117896021|XP_034659919.1|DSUB
OG0009643	LOC6500719|XP_001953788.2|DANA	LOC117898605|XP_034664046.1|DSUB
OG0009644	LOC6499050|XP_001955407.1|DANA	LOC117897908|XP_034662876.1|DSUB
OG0009645	LOC6499052|XP_001955405.1|DANA	LOC117897068|XP_034661562.1|DSUB
OG0009646	LOC6505559|XP_001964699.2|DANA	LOC117896054|XP_034659953.1|DSUB
OG0009647	LOC6505972|XP_001964704.1|DANA	LOC117897577|XP_034662421.1|DSUB
