Orthogroup	DANA.longest_only	DYAK.longest_only
OG0009952	LOC6505720|XP_001964393.1|DANA	LOC6535531|XP_002096160.1|DYAK
OG0009953	LOC6499561|XP_001954380.1|DANA	LOC6538482|XP_002099006.1|DYAK
OG0009954	LOC6501257|XP_001954864.1|DANA	LOC6536734|XP_002097306.1|DYAK
OG0009955	LOC6502759|XP_014760375.1|DANA	LOC6531547|XP_002092345.2|DYAK
OG0009956	LOC6504052|XP_001964086.1|DANA	LOC6524119|XP_002099983.1|DYAK
OG0009957	LOC6505886|XP_001964551.1|DANA	LOC6538822|XP_002099335.1|DYAK
OG0009958	LOC6505917|XP_001964614.1|DANA	LOC6538310|XP_002098837.1|DYAK
OG0009960	LOC6499613|XP_001954292.1|DANA	LOC6535268|XP_002095924.1|DYAK
OG0009962	LOC6500173|XP_001953092.3|DANA	LOC6536949|XP_002097518.1|DYAK
OG0009963	LOC116654469|XP_032305645.1|DANA	LOC6537729|XP_015048477.1|DYAK
OG0009964	LOC6499053|XP_001955404.1|DANA	LOC6537923|XP_002098463.1|DYAK
OG0009965	LOC6505971|XP_001964703.3|DANA	LOC6538899|XP_039231285.1|DYAK
OG0009966	LOC6497918|XP_014761890.1|DANA	LOC6529467|XP_039229076.1|DYAK
OG0009967	LOC6497463|XP_001962028.3|DANA	LOC6529646|XP_002090640.1|DYAK
OG0009968	LOC6507510|XP_001965388.1|DANA	LOC6526291|XP_002087413.1|DYAK
OG0009969	LOC6507006|XP_001965294.1|DANA	LOC6529531|XP_002090533.1|DYAK
OG0009970	LOC6497311|XP_001962341.1|DANA	LOC6529619|XP_002090613.1|DYAK
OG0009971	LOC6497928|XP_001961737.2|DANA	LOC6529492|XP_002090494.2|DYAK
OG0009972	LOC6496942|XP_001963086.1|DANA	LOC6528010|XP_002089077.1|DYAK
OG0009973	LOC6496500|XP_032306198.1|DANA	LOC6528534|XP_015053972.1|DYAK
OG0009974	LOC6498373|XP_001962652.1|DANA	LOC6529216|XP_002090223.1|DYAK
OG0009975	LOC6498379|XP_001962674.1|DANA	LOC6528135|XP_002089201.1|DYAK
OG0009976	LOC6498502|XP_001962956.1|DANA	LOC6527069|XP_002088162.1|DYAK
OG0009977	LOC6498547|XP_001963035.2|DANA	LOC6527957|XP_002089024.1|DYAK
OG0009978	LOC6496966|XP_001963037.1|DANA	LOC6527960|XP_002089027.1|DYAK
OG0009979	LOC6505748|XP_001964999.1|DANA	LOC6527473|XP_002088563.1|DYAK
OG0009980	LOC6494775|XP_001959694.2|DANA	LOC6532096|XP_002092872.1|DYAK
OG0009981	LOC6494552|XP_001960121.2|DANA	LOC6531162|XP_002091991.2|DYAK
OG0009982	LOC6496052|XP_032306699.1|DANA	LOC6531160|XP_002091989.3|DYAK
OG0009983	LOC6494744|XP_001959748.1|DANA	LOC6531611|XP_002092408.1|DYAK
OG0009984	LOC6495369|XP_001958680.1|DANA	LOC6530091|XP_002091037.1|DYAK
OG0009985	LOC26513742|XP_014763934.1|DANA	LOC26535675|XP_015054651.1|DYAK
OG0009986	LOC6502555|XP_032307019.1|DANA	LOC6528378|XP_002089427.1|DYAK
OG0009987	LOC6494502|XP_001960213.1|DANA	LOC6531313|XP_002092117.1|DYAK
OG0009988	LOC6494500|XP_001960214.1|DANA	LOC6531312|XP_002092116.1|DYAK
OG0009989	LOC26514647|XP_014764037.1|DANA	LOC6530593|XP_002091506.1|DYAK
OG0009990	LOC6495115|XP_001959021.1|DANA	LOC6530813|XP_002091696.1|DYAK
OG0009991	LOC6494505|XP_001960207.3|DANA	LOC6530399|XP_039228542.1|DYAK
OG0009992	LOC6503738|XP_001963829.1|DANA	LOC6524800|XP_002100642.1|DYAK
OG0009993	LOC6499962|XP_032311911.1|DANA	LOC6524934|XP_039226053.1|DYAK
OG0009994	LOC6503483|XP_001964293.1|DANA	LOC6540300|XP_039227608.1|DYAK
OG0009995	LOC6502266|XP_001966126.2|DANA	LOC6523974|XP_039229924.1|DYAK
OG0009996	LOC6502132|XP_001966150.2|DANA	LOC6525331|XP_002101167.1|DYAK
OG0009997	LOC6504980|XP_001965694.3|DANA	LOC6525222|XP_002101060.1|DYAK
OG0009998	LOC6502251|XP_001966085.3|DANA	LOC6525535|XP_002101370.1|DYAK
OG0009999	LOC6503843|XP_001963704.1|DANA	LOC6525410|XP_002101245.1|DYAK
OG0010000	LOC6501882|XP_001966742.1|DANA	LOC6525257|XP_002101093.1|DYAK
OG0010001	LOC6502139|XP_001966134.1|DANA	LOC6523981|XP_002099853.1|DYAK
OG0010002	LOC26514269|XP_014765597.1|DANA	LOC26535833|XP_015049228.1|DYAK
OG0010003	LOC6496875|XP_032310989.1|DANA	LOC6527218|XP_002088312.1|DYAK
OG0010004	LOC6503536|XP_001964195.1|DANA	LOC6524061|XP_002099930.1|DYAK
OG0010005	LOC6493823|XP_001958509.1|DANA	LOC6533210|XP_002093936.1|DYAK
OG0010006	LOC6505280|XP_001965679.1|DANA	LOC6525647|XP_002101469.1|DYAK
OG0010007	LOC6504755|XP_001966294.1|DANA	LOC6525498|XP_002101333.1|DYAK
OG0010008	LOC6505099|XP_001965469.1|DANA	LOC6525787|XP_002101608.1|DYAK
OG0010009	LOC6502462|XP_001962467.1|DANA	LOC6529748|XP_002090738.1|DYAK
OG0010010	LOC6498769|XP_001967242.1|DANA	LOC6526104|XP_002101921.1|DYAK
OG0010011	LOC6502118|XP_001966173.1|DANA	LOC6524226|XP_002100089.2|DYAK
OG0010012	LOC6502002|XP_001966849.1|DANA	LOC6524697|XP_002100541.3|DYAK
OG0010013	LOC6503107|XP_001963439.1|DANA	LOC6525082|XP_002100921.1|DYAK
OG0010014	LOC6505289|XP_001965700.1|DANA	LOC6525998|XP_002101816.1|DYAK
OG0010015	LOC6503108|XP_014761304.1|DANA	LOC6525083|XP_015046086.1|DYAK
OG0010016	LOC6504949|XP_001965752.1|DANA	LOC6525511|XP_002101346.1|DYAK
OG0010017	LOC6503106|XP_001963438.1|DANA	LOC6525081|XP_002100920.1|DYAK
OG0010018	LOC6504646|XP_001966481.1|DANA	LOC26535333|XP_039233539.1|DYAK
OG0010019	LOC6502059|XP_032308830.1|DANA	LOC6524738|XP_002100582.2|DYAK
OG0010020	LOC6501877|XP_014759635.1|DANA	LOC6525248|XP_002101085.2|DYAK
OG0010021	LOC6504956|XP_001965734.2|DANA	LOC6525569|XP_002101404.1|DYAK
OG0010022	LOC6504515|XP_001967052.2|DANA	LOC6526165|XP_002101975.1|DYAK
OG0010023	LOC6504132|XP_001964246.1|DANA	LOC6523794|XP_002099669.1|DYAK
OG0010024	LOC6504131|XP_001964245.2|DANA	LOC6523793|XP_002099668.1|DYAK
OG0010025	LOC6504677|XP_001966425.2|DANA	LOC6523944|XP_002099816.1|DYAK
OG0010026	LOC6504483|XP_001966991.2|DANA	LOC6524641|XP_002100498.2|DYAK
OG0010027	LOC6504430|XP_001966994.1|DANA	LOC6525297|XP_002101133.1|DYAK
OG0010028	LOC6505204|XP_032308011.1|DANA	LOC6525023|XP_002100862.1|DYAK
OG0010029	LOC26514132|XP_014761357.1|DANA	LOC6525111|XP_002100950.1|DYAK
OG0010030	LOC6505230|XP_001965585.1|DANA	LOC6524623|XP_002100480.1|DYAK
OG0010031	LOC6505039|XP_001965580.2|DANA	LOC6524624|XP_002100481.2|DYAK
OG0010032	LOC6496700|XP_001967356.2|DANA	LOC6528995|XP_002090027.2|DYAK
OG0010033	LOC6502371|XP_001967550.3|DANA	LOC6524338|XP_002100196.1|DYAK
OG0010034	LOC6505128|XP_032307913.1|DANA	LOC6524343|XP_002100201.1|DYAK
OG0010035	LOC6505123|XP_001965412.1|DANA	LOC120322383|XP_039233497.1|DYAK
OG0010036	LOC6505121|XP_001965414.1|DANA	LOC6524346|XP_002100204.1|DYAK
OG0010037	LOC6505131|XP_001965415.1|DANA	LOC6524347|XP_002100205.1|DYAK
OG0010038	LOC6504012|XP_001964004.1|DANA	LOC6524175|XP_002100038.1|DYAK
OG0010039	LOC6495677|XP_001959368.1|DANA	LOC6530160|XP_002091102.1|DYAK
OG0010040	LOC6497307|XP_001962352.1|DANA	LOC6527038|XP_002088132.1|DYAK
OG0010041	LOC6503759|XP_032308592.1|DANA	LOC6524102|XP_002099966.2|DYAK
OG0010042	LOC6501900|XP_001966704.3|DANA	LOC6525955|XP_002101775.1|DYAK
OG0010043	LOC6501902|XP_001966702.1|DANA	LOC6525958|XP_002101778.1|DYAK
OG0010044	LOC6504629|XP_014759766.1|DANA	LOC6540000|XP_039233706.1|DYAK
OG0010045	LOC6502247|XP_001966077.2|DANA	LOC6526085|XP_002101902.1|DYAK
OG0010046	LOC6502175|XP_001966078.1|DANA	LOC6526084|XP_002101901.1|DYAK
OG0010047	LOC6505262|XP_001965645.3|DANA	LOC6524656|XP_002100513.3|DYAK
OG0010048	LOC6503904|XP_014761113.1|DANA	LOC6524781|XP_015045886.1|DYAK
OG0010049	LOC6502234|XP_001966034.1|DANA	LOC6524870|XP_002100710.1|DYAK
OG0010050	LOC6502206|XP_001966035.1|DANA	LOC6524871|XP_002100711.1|DYAK
OG0010051	LOC6503477|XP_001964309.1|DANA	LOC6524259|XP_002100122.1|DYAK
OG0010052	LOC6504814|XP_001966386.1|DANA	LOC6539104|XP_002086006.2|DYAK
OG0010053	LOC6502177|XP_001966074.1|DANA	LOC6526002|XP_002101820.1|DYAK
OG0010054	LOC6503987|XP_001963963.2|DANA	LOC6525352|XP_039228043.1|DYAK
OG0010055	LOC6503991|XP_001963970.1|DANA	LOC6525348|XP_002101184.1|DYAK
OG0010056	LOC6502201|XP_001966044.1|DANA	LOC6525559|XP_002101394.1|DYAK
OG0010057	LOC6504793|XP_001966358.1|DANA	LOC6523877|XP_002099750.1|DYAK
OG0010058	LOC6503650|XP_032308499.1|DANA	LOC6524580|XP_039226920.1|DYAK
OG0010059	LOC6503133|XP_032308981.1|DANA	LOC6526049|XP_002101866.1|DYAK
OG0010060	LOC6504059|XP_001964096.2|DANA	LOC6524510|XP_002100367.1|DYAK
OG0010061	LOC6507359|XP_001956177.1|DANA	LOC6532983|XP_002093718.1|DYAK
OG0010062	LOC6493783|XP_001958424.1|DANA	LOC6533173|XP_002093899.1|DYAK
OG0010063	LOC6506948|XP_032310670.1|DANA	LOC6534341|XP_002095021.1|DYAK
OG0010064	LOC6506939|XP_001956945.1|DANA	LOC6534331|XP_002095011.1|DYAK
OG0010065	LOC6493331|XP_001957537.1|DANA	LOC6533067|XP_002093799.1|DYAK
OG0010066	LOC6507599|XP_001955978.2|DANA	LOC6532429|XP_002093176.2|DYAK
OG0010067	LOC6507494|XP_001955891.2|DANA	LOC6533508|XP_002094219.1|DYAK
OG0010068	LOC6493056|XP_001956962.1|DANA	LOC6539398|XP_002086286.1|DYAK
OG0010069	LOC6507583|XP_001955949.1|DANA	LOC6532458|XP_002093205.1|DYAK
OG0010070	LOC26515410|XP_014765727.1|DANA	LOC26534900|XP_015050787.1|DYAK
OG0010071	LOC116655776|XP_032309936.1|DANA	LOC6534325|XP_002095005.1|DYAK
OG0010072	LOC6493346|XP_032310698.1|DANA	LOC6533033|XP_002093768.1|DYAK
OG0010073	LOC6493348|XP_001957571.1|DANA	LOC6533410|XP_002094128.1|DYAK
OG0010074	LOC6504019|XP_001964016.1|DANA	LOC6524163|XP_002100026.2|DYAK
OG0010075	LOC26515307|XP_014765718.2|DANA	LOC6532780|XP_002093522.1|DYAK
OG0010076	LOC6493302|XP_001957483.1|DANA	LOC6533901|XP_002094601.1|DYAK
OG0010077	LOC6506816|XP_001957181.1|DANA	LOC6535056|XP_002095720.1|DYAK
OG0010078	LOC6493164|XP_001957182.1|DANA	LOC6535057|XP_002095721.1|DYAK
OG0010079	LOC6493174|XP_001957199.2|DANA	LOC6539496|XP_002086386.2|DYAK
OG0010080	LOC6507329|XP_001956232.1|DANA	LOC6532755|XP_002093497.1|DYAK
OG0010081	LOC26513834|XP_032310820.1|DANA	LOC26534560|XP_015049436.1|DYAK
OG0010082	LOC6493138|XP_001957128.1|DANA	LOC6532830|XP_002093567.1|DYAK
OG0010083	LOC6507822|XP_001956416.1|DANA	LOC6534101|XP_002094787.1|DYAK
OG0010084	LOC6507812|XP_001956393.1|DANA	LOC6534126|XP_039229884.1|DYAK
OG0010085	LOC6506099|XP_001958553.2|DANA	LOC6539326|XP_039230262.1|DYAK
OG0010086	LOC6507820|XP_001956413.1|DANA	LOC6534104|XP_002094790.1|DYAK
OG0010087	LOC6506680|XP_001957427.1|DANA	LOC6534045|XP_002094731.1|DYAK
OG0010088	LOC6507271|XP_001956351.1|DANA	LOC6539351|XP_002086244.2|DYAK
OG0010089	LOC6507895|XP_001956542.1|DANA	LOC6533721|XP_039230556.1|DYAK
OG0010090	LOC6505471|XP_001966246.1|DANA	LOC6523743|XP_002099618.1|DYAK
OG0010091	LOC6500280|XP_001952881.1|DANA	LOC6530422|XP_002091338.1|DYAK
OG0010092	LOC26514956|XP_014760184.1|DANA	LOC120322286|XP_039233277.1|DYAK
OG0010093	LOC6495848|XP_001959706.2|DANA	LOC6531297|XP_039229238.1|DYAK
OG0010094	LOC6501061|XP_001954485.1|DANA	LOC6537807|XP_002098348.1|DYAK
OG0010095	LOC26514989|XP_032312170.1|DANA	LOC26536240|XP_015049021.1|DYAK
OG0010096	LOC6503020|XP_001963393.2|DANA	LOC6523999|XP_002099871.1|DYAK
OG0010097	LOC6504726|XP_001966322.2|DANA	LOC6540556|XP_039226584.1|DYAK
OG0010098	LOC6497120|XP_001962717.1|DANA	LOC6528088|XP_002089155.1|DYAK
OG0010099	LOC6497468|XP_001962019.1|DANA	LOC6529637|XP_002090631.1|DYAK
OG0010100	LOC6506619|XP_001957530.1|DANA	LOC6533075|XP_002093807.2|DYAK
OG0010101	LOC6506145|XP_001958461.1|DANA	LOC6535115|XP_002095778.1|DYAK
OG0010102	LOC6507794|XP_001956359.1|DANA	LOC6539358|XP_002086251.2|DYAK
OG0010103	LOC6507272|XP_001956350.1|DANA	LOC6539350|XP_002086243.1|DYAK
OG0010104	LOC6507299|XP_001956291.2|DANA	LOC6532565|XP_002093310.2|DYAK
OG0010105	LOC6498042|XP_001961954.2|DANA	LOC6527724|XP_002088807.1|DYAK
OG0010106	LOC6495687|XP_001959381.2|DANA	LOC6530149|XP_002091091.1|DYAK
OG0010107	LOC6494701|XP_001959828.1|DANA	LOC6531845|XP_002092632.1|DYAK
OG0010108	LOC6496047|XP_001960113.1|DANA	LOC6531153|XP_039227960.1|DYAK
OG0010110	LOC6493795|XP_001958448.1|DANA	LOC6533156|XP_002093882.1|DYAK
OG0010111	LOC6499063|XP_014765889.1|DANA	LOC6538121|XP_002098656.3|DYAK
OG0010112	LOC6500178|XP_001953077.1|DANA	LOC6536936|XP_002097505.1|DYAK
OG0010113	LOC6504734|XP_001966300.1|DANA	LOC6525506|XP_002101341.1|DYAK
OG0010114	LOC6503044|XP_001963353.1|DANA	LOC6524180|XP_002100043.3|DYAK
OG0010115	LOC6503647|XP_001964005.1|DANA	LOC6524174|XP_002100037.1|DYAK
OG0010116	LOC6503929|XP_032308474.1|DANA	LOC6525394|XP_039232013.1|DYAK
OG0010117	LOC6502248|XP_001966080.1|DANA	LOC6526082|XP_002101899.1|DYAK
OG0010118	LOC6504764|XP_001966307.1|DANA	LOC6524294|XP_015045592.1|DYAK
OG0010119	LOC6501868|XP_032308242.1|DANA	LOC26534724|XP_039228152.1|DYAK
OG0010120	LOC6501848|XP_001966806.1|DANA	LOC6525228|XP_002101066.1|DYAK
OG0010121	LOC6505178|XP_001965487.2|DANA	LOC6525761|XP_039233275.1|DYAK
OG0010122	LOC6501854|XP_001966794.1|DANA	LOC6524660|XP_002100517.1|DYAK
OG0010123	LOC6501827|XP_001966852.2|DANA	LOC6524700|XP_002100544.2|DYAK
OG0010125	LOC6501931|XP_001966710.1|DANA	LOC6525949|XP_002101769.2|DYAK
OG0010126	LOC6492908|XP_001961521.1|DANA	LOC6528254|XP_039227434.1|DYAK
OG0010127	LOC6505439|XP_001964905.2|DANA	LOC6527882|XP_002088954.1|DYAK
OG0010128	LOC6505432|XP_001964900.1|DANA	LOC6527877|XP_002088949.3|DYAK
OG0010129	LOC6505763|XP_001965012.1|DANA	LOC6527488|XP_002088578.1|DYAK
OG0010130	LOC6505336|XP_001964840.1|DANA	LOC6527816|XP_002088889.1|DYAK
OG0010131	LOC26515017|XP_014762397.1|DANA	LOC6528223|XP_002089285.2|DYAK
OG0010132	LOC6497066|XP_001962818.1|DANA	LOC6529716|XP_002090709.1|DYAK
OG0010133	LOC6498437|XP_001962819.2|DANA	LOC6529715|XP_002090708.2|DYAK
OG0010134	LOC6505452|XP_001964915.1|DANA, LOC6505447|XP_001964912.1|DANA	LOC6527890|XP_002088962.1|DYAK
OG0010135	LOC6498381|XP_001962678.1|DANA	LOC6528130|XP_002089197.1|DYAK
OG0010136	LOC6497141|XP_001962676.1|DANA	LOC6528132|XP_002089199.1|DYAK
OG0010137	LOC6498207|XP_001962297.3|DANA	LOC6527115|XP_002088208.1|DYAK
OG0010138	LOC26515279|XP_014759278.1|DANA	LOC26536042|XP_015052951.2|DYAK
OG0010139	LOC6497381|XP_001962201.1|DANA	LOC6529858|XP_002090822.1|DYAK
OG0010140	LOC6498101|XP_001962079.1|DANA	LOC6526545|XP_002087655.3|DYAK
OG0010141	LOC6496882|XP_001963214.1|DANA	LOC6527205|XP_002088299.1|DYAK
OG0010142	LOC6497995|XP_001961862.1|DANA	LOC6526422|XP_039227060.1|DYAK
OG0010143	LOC6502456|XP_014762252.1|DANA	LOC6527296|XP_039227616.1|DYAK
OG0010144	LOC6497910|XP_001961697.1|DANA	LOC6529452|XP_002090454.2|DYAK
OG0010145	LOC6497566|XP_001961802.1|DANA	LOC6528139|XP_039226341.1|DYAK
OG0010146	LOC6497564|XP_001961808.1|DANA	LOC6529235|XP_002090241.2|DYAK
OG0010147	LOC6503381|XP_001965334.1|DANA	LOC6526788|XP_002087891.1|DYAK
OG0010148	LOC6498687|XP_014762245.1|DANA	LOC6529412|XP_039229351.1|DYAK
OG0010149	LOC6498675|XP_001963299.2|DANA	LOC6526463|XP_002087582.2|DYAK
OG0010150	LOC6497668|XP_001961604.1|DANA	LOC6529567|XP_002090564.1|DYAK
OG0010151	LOC26513694|XP_014760621.1|DANA	LOC26534937|XP_015052853.1|DYAK, LOC120321056|XP_039228277.1|DYAK
OG0010153	LOC6498192|XP_001962270.1|DANA	LOC6529002|XP_002090034.1|DYAK
OG0010154	LOC6498189|XP_032307352.1|DANA	LOC6529013|XP_002090045.2|DYAK
OG0010155	LOC6497356|XP_001962256.1|DANA	LOC6529816|XP_002090798.1|DYAK
OG0010156	LOC6493006|XP_001956840.1|DANA	LOC6532624|XP_002093368.1|DYAK
OG0010157	LOC6506464|XP_001957819.1|DANA	LOC6533600|XP_002094308.1|DYAK
OG0010158	LOC6493459|XP_001957797.2|DANA	LOC6533573|XP_002094283.1|DYAK
OG0010159	LOC6507347|XP_001956198.1|DANA	LOC6533006|XP_002093741.1|DYAK
OG0010160	LOC6507010|XP_001956831.2|DANA	LOC6532794|XP_002093532.2|DYAK
OG0010161	LOC6493166|XP_001957184.1|DANA	LOC6535059|XP_002095723.1|DYAK
OG0010162	LOC6506552|XP_001957660.1|DANA	LOC26534963|XP_015050636.1|DYAK
OG0010163	LOC6502722|XP_001964365.2|DANA, LOC6506924|XP_001956981.1|DANA	LOC6539774|XP_002086660.3|DYAK
OG0010164	LOC6493419|XP_001957713.1|DANA	LOC6533660|XP_002094366.1|DYAK
OG0010165	LOC6493775|XP_001958410.1|DANA	LOC6533188|XP_002093914.1|DYAK
OG0010166	LOC6507282|XP_001956320.1|DANA	LOC6532529|XP_002093275.2|DYAK
OG0010167	LOC6502808|XP_001956310.1|DANA, LOC26514656|XP_014765650.1|DANA	LOC6532543|XP_002093289.1|DYAK
OG0010168	LOC26514125|XP_014765578.1|DANA	LOC26536210|XP_015051051.1|DYAK
OG0010169	LOC6507164|XP_001956560.2|DANA	LOC6533745|XP_039230619.1|DYAK
OG0010170	LOC6493687|XP_001958240.1|DANA	LOC6534223|XP_002094905.1|DYAK
OG0010171	LOC6493688|XP_001958241.1|DANA	LOC6534224|XP_002094906.1|DYAK
OG0010172	LOC6506338|XP_001958074.1|DANA	LOC6539567|XP_002086458.1|DYAK
OG0010173	LOC6495764|XP_001959526.1|DANA	LOC6530050|XP_002090996.1|DYAK
OG0010174	LOC6496108|XP_001960243.1|DANA	LOC6530569|XP_002091482.1|DYAK
OG0010175	LOC6494471|XP_001960267.1|DANA	LOC6530546|XP_002091461.1|DYAK
OG0010176	LOC6494482|XP_001960249.1|DANA	LOC6530542|XP_002091457.1|DYAK
OG0010177	LOC6496026|XP_001960071.1|DANA	LOC6528443|XP_002089489.2|DYAK
OG0010178	LOC6494127|XP_001960912.1|DANA	LOC6531404|XP_002092207.1|DYAK
OG0010179	LOC6493718|XP_001958298.1|DANA	LOC6540532|XP_039230741.1|DYAK
OG0010180	LOC6493659|XP_001958174.2|DANA	LOC6534999|XP_002095669.1|DYAK
OG0010181	LOC6506139|XP_001958476.1|DANA	LOC6535131|XP_002095793.1|DYAK
OG0010182	LOC116654705|XP_032306536.1|DANA	LOC26534869|XP_039228099.1|DYAK
OG0010183	LOC6495585|XP_001959150.3|DANA	LOC6530737|XP_002091627.1|DYAK
OG0010184	LOC26515009|XP_014764072.1|DANA	LOC26536180|XP_015052955.1|DYAK
OG0010185	LOC6494218|XP_014762672.1|DANA	LOC6530376|XP_015051952.1|DYAK
OG0010186	LOC6507804|XP_001956382.1|DANA	LOC6534136|XP_002094820.1|DYAK
OG0010187	LOC6495294|XP_032306468.1|DANA	LOC6529338|XP_002090343.1|DYAK
OG0010188	LOC6502510|XP_001960899.2|DANA	LOC6531422|XP_015051322.1|DYAK
OG0010189	LOC6494670|XP_001959895.2|DANA	LOC6530059|XP_039228906.1|DYAK
OG0010190	LOC6495265|XP_001958736.1|DANA	LOC6529290|XP_002090295.1|DYAK
OG0010191	LOC6495279|XP_001958712.1|DANA	LOC6529313|XP_002090318.1|DYAK
OG0010192	LOC26514985|XP_014764068.1|DANA	LOC26536364|XP_015051123.1|DYAK
OG0010193	LOC6496514|XP_032306346.1|DANA	LOC6528430|XP_002089476.1|DYAK
OG0010194	LOC6507888|XP_001956530.1|DANA	LOC6533707|XP_002094412.1|DYAK
OG0010195	LOC6507185|XP_001956526.2|DANA	LOC6533703|XP_002094408.1|DYAK
OG0010196	LOC6494779|XP_001959686.1|DANA	LOC6532087|XP_002092864.2|DYAK
OG0010197	LOC6494851|XP_001959552.2|DANA	LOC6530026|XP_002090972.2|DYAK
OG0010198	LOC6495976|XP_014763570.1|DANA	LOC6531271|XP_002092080.2|DYAK
OG0010199	LOC6495819|XP_001959652.1|DANA	LOC6530691|XP_002091582.1|DYAK
OG0010200	LOC6494310|XP_001960560.2|DANA	LOC6531675|XP_002092466.1|DYAK
OG0010201	LOC6496452|XP_032306494.1|DANA	LOC6532046|XP_002092823.1|DYAK
OG0010202	LOC6495111|XP_001959029.1|DANA	LOC6530822|XP_002091705.1|DYAK
OG0010203	LOC6494950|XP_014763083.1|DANA	LOC6530615|XP_002091528.1|DYAK
OG0010204	LOC6495161|XP_001958934.1|DANA	LOC6530477|XP_002091392.1|DYAK
OG0010205	LOC6494513|XP_001960196.1|DANA	LOC6531582|XP_002092380.1|DYAK
OG0010206	LOC6494453|XP_032306063.1|DANA	LOC6530513|XP_002091428.2|DYAK
OG0010207	LOC6494200|XP_001960766.1|DANA	LOC6530421|XP_002091337.1|DYAK
OG0010208	LOC6496229|XP_001960496.1|DANA	LOC6528807|XP_002089839.1|DYAK
OG0010209	LOC6496230|XP_001960497.3|DANA	LOC6528808|XP_002089840.1|DYAK
OG0010210	LOC6494338|XP_001960504.1|DANA	LOC6529343|XP_002090348.2|DYAK
OG0010211	LOC6496277|XP_001960592.1|DANA	LOC6531706|XP_002092497.1|DYAK
OG0010212	LOC6494468|XP_001960274.1|DANA	LOC6530537|XP_002091452.1|DYAK
OG0010213	LOC6496124|XP_001960277.2|DANA	LOC6530534|XP_002091449.1|DYAK
OG0010214	LOC6494463|XP_001960282.1|DANA	LOC6530527|XP_002091442.3|DYAK
OG0010215	LOC6496014|XP_001960041.1|DANA	LOC6530901|XP_002091753.1|DYAK
OG0010216	LOC6495680|XP_001959372.1|DANA	LOC6530157|XP_002091099.1|DYAK
OG0010217	LOC6496142|XP_001960328.2|DANA	LOC6531799|XP_002092586.1|DYAK
OG0010218	LOC6496146|XP_001960332.1|DANA	LOC6531795|XP_002092582.1|DYAK
OG0010219	LOC6494424|XP_001960347.1|DANA	LOC6531779|XP_002092566.1|DYAK
OG0010220	LOC6494282|XP_001960609.1|DANA	LOC6531344|XP_002092148.1|DYAK
OG0010221	LOC6494284|XP_001960607.1|DANA	LOC6531342|XP_002092146.2|DYAK
OG0010222	LOC6494880|XP_001959499.2|DANA	LOC6529875|XP_002090832.1|DYAK
OG0010223	LOC26514212|XP_014763989.1|DANA	LOC6530331|XP_002091258.2|DYAK
OG0010224	LOC6495497|XP_001958979.1|DANA	LOC6530205|XP_002091143.1|DYAK
OG0010225	LOC6500018|XP_001953391.2|DANA	LOC6536766|XP_002097338.2|DYAK
OG0010226	LOC6500454|XP_032305492.1|DANA	LOC6539851|XP_002086735.3|DYAK
OG0010227	LOC26513947|XP_032312252.1|DANA	LOC26536268|XP_039232467.1|DYAK
OG0010228	LOC6500118|XP_001953187.1|DANA	LOC6539847|XP_002086728.1|DYAK
OG0010229	LOC6501246|XP_001954841.1|DANA, LOC6501245|XP_001954840.1|DANA	LOC6535662|XP_002096290.1|DYAK
OG0010230	LOC6501242|XP_001954836.1|DANA	LOC6535666|XP_002096294.1|DYAK
OG0010232	LOC26515303|XP_014767411.1|DANA	LOC26535266|XP_015048020.1|DYAK
OG0010233	LOC6506020|XP_001964787.1|DANA	LOC6537753|XP_002098294.1|DYAK
OG0010234	LOC26515464|XP_014767428.1|DANA	LOC26534506|XP_015048069.1|DYAK
OG0010235	LOC6505524|XP_001964764.1|DANA, LOC6505523|XP_001964765.1|DANA, LOC6505522|XP_001964766.1|DANA	LOC6538023|XP_002098558.1|DYAK
OG0010236	LOC6499022|XP_001955496.2|DANA	LOC6537979|XP_002098516.2|DYAK
OG0010237	LOC26514288|XP_032310147.1|DANA	LOC6539061|XP_002099563.1|DYAK
OG0010238	LOC6501010|XP_001954371.2|DANA	LOC6538469|XP_002098993.1|DYAK
OG0010239	LOC6500847|XP_001954028.2|DANA	LOC6537696|XP_002098241.1|DYAK
OG0010240	LOC6502418|XP_001962762.1|DANA	LOC6528179|XP_002089242.1|DYAK
OG0010241	LOC116655331|XP_032308947.1|DANA	LOC26535575|XP_015047968.1|DYAK
OG0010242	LOC6500785|XP_001953915.1|DANA, LOC6500784|XP_001953914.1|DANA	LOC6538642|XP_002099162.1|DYAK
OG0010243	LOC6500569|XP_032305460.1|DANA	LOC6539011|XP_015049164.1|DYAK
OG0010244	LOC6500646|XP_001953640.1|DANA	LOC6536656|XP_002097228.1|DYAK
OG0010245	LOC6500602|XP_001953544.1|DANA	LOC6535454|XP_002096095.2|DYAK
OG0010246	LOC6500160|XP_001953111.1|DANA	LOC6536971|XP_002097540.1|DYAK
OG0010247	LOC6502686|XP_001955425.1|DANA	LOC6537899|XP_002098440.1|DYAK
OG0010248	LOC6499675|XP_032312090.1|DANA	LOC26535518|XP_015048360.1|DYAK
OG0010249	LOC6501167|XP_001954684.2|DANA	LOC6537403|XP_015048332.1|DYAK
OG0010250	LOC6500869|XP_001954073.2|DANA	LOC6536891|XP_002097460.2|DYAK
