Orthogroup	DANA.longest_only	DHYD.longest_only
OG0009752	LOC6504637|XP_001966492.1|DANA	LOC111596810|XP_023166942.2|DHYD
OG0009753	LOC6504638|XP_001966491.1|DANA	LOC111596797|XP_023166926.1|DHYD
OG0009754	LOC6496191|XP_001960409.1|DANA	LOC111604479|XP_030081080.1|DHYD
OG0009755	LOC6502373|XP_001967169.1|DANA	LOC111595366|XP_023164820.2|DHYD
OG0009756	LOC6501917|XP_001966682.3|DANA	LOC111603348|XP_023176658.2|DHYD
OG0009757	LOC6494367|XP_001960450.1|DANA	LOC111593693|XP_023162370.2|DHYD
OG0009758	LOC6499399|XP_001954715.1|DANA	LOC111594445|XP_023163500.2|DHYD
OG0009759	LOC26515171|XP_014760044.1|DANA	LOC111597287|XP_023167671.2|DHYD
OG0009760	LOC6504809|XP_001966380.1|DANA	LOC111601880|XP_030079322.1|DHYD
OG0009761	LOC6504803|XP_001966374.1|DANA, LOC6504802|XP_001966373.1|DANA	LOC111601894|XP_023174505.1|DHYD
OG0009762	LOC6504623|XP_001966512.1|DANA	LOC111602431|XP_023175238.2|DHYD
OG0009763	LOC6506660|XP_001957461.3|DANA	LOC111602884|XP_023175984.2|DHYD
OG0009764	LOC6493368|XP_001957608.1|DANA	LOC111603708|XP_023177177.2|DHYD
OG0009765	LOC6507064|XP_001956729.1|DANA	LOC111600459|XP_023172328.1|DHYD
OG0009766	LOC6493791|XP_001958440.1|DANA	LOC111600491|XP_023172387.1|DHYD
OG0009767	LOC6493782|XP_001958423.1|DANA	LOC111600501|XP_023172396.1|DHYD
OG0009768	LOC6493001|XP_001956833.1|DANA	LOC111604498|XP_023178357.2|DHYD
OG0009769	LOC6493723|XP_001958309.1|DANA	LOC111597776|XP_023168403.1|DHYD
OG0009770	LOC6506418|XP_032310649.1|DANA	LOC111593222|XP_023161641.2|DHYD
OG0009771	LOC26513735|XP_014765527.1|DANA	LOC111601720|XP_023174213.2|DHYD
OG0009772	LOC6507390|XP_032310286.1|DANA	LOC111601027|XP_023173204.2|DHYD
OG0009773	LOC6493376|XP_001957634.1|DANA	LOC111605657|XP_023180088.1|DHYD
OG0009774	LOC6493041|XP_001956925.3|DANA	LOC111605179|XP_023179343.2|DHYD
OG0009775	LOC6506411|XP_032309934.1|DANA	LOC111595090|XP_023164418.2|DHYD
OG0009776	LOC6506489|XP_001957781.2|DANA	LOC111598734|XP_023169895.1|DHYD
OG0009777	LOC6506479|XP_001957796.2|DANA	LOC111597506|XP_023168039.1|DHYD
OG0009778	LOC6506875|XP_001957081.1|DANA	LOC111602905|XP_023176014.1|DHYD
OG0009779	LOC6506393|XP_001957949.1|DANA	LOC111592428|XP_023160379.1|DHYD
OG0009780	LOC6493530|XP_001957950.1|DANA	LOC111592427|XP_023160378.2|DHYD
OG0009781	LOC6493768|XP_001958403.1|DANA	LOC111592301|XP_023160176.1|DHYD
OG0009782	LOC6492996|XP_001956816.1|DANA	LOC111596330|XP_023166263.2|DHYD
OG0009783	LOC6507408|XP_001956076.1|DANA	LOC111598692|XP_023169825.1|DHYD
OG0009784	LOC6507493|XP_001955895.1|DANA	LOC111597785|XP_023168426.1|DHYD
OG0009785	LOC6506828|XP_001957157.2|DANA	LOC111601718|XP_023174207.2|DHYD
OG0009786	LOC6506379|XP_001957989.1|DANA	LOC111595144|XP_023164485.1|DHYD
OG0009787	LOC6493558|XP_001957993.1|DANA	LOC111595143|XP_023164484.1|DHYD
OG0009788	LOC6507558|XP_001955913.1|DANA	LOC111596141|XP_023165992.2|DHYD
OG0009789	LOC6493091|XP_001957021.1|DANA	LOC111601708|XP_023174195.1|DHYD
OG0009790	LOC6496113|XP_001960250.1|DANA	LOC111601257|XP_023173530.1|DHYD
OG0009791	LOC6493027|XP_001956891.2|DANA	LOC111605183|XP_023179348.2|DHYD
OG0009792	LOC6493036|XP_001956915.1|DANA	LOC111601726|XP_023174217.1|DHYD
OG0009793	LOC6507505|XP_001955866.1|DANA	LOC111601050|XP_023173234.2|DHYD
OG0009794	LOC6499725|XP_001954057.1|DANA	LOC111604819|XP_023178809.1|DHYD
OG0009795	LOC6501816|XP_001966867.1|DANA	LOC111603198|XP_023176454.2|DHYD
OG0009796	LOC6493489|XP_001957854.1|DANA	LOC111597572|XP_023168139.1|DHYD
OG0009797	LOC6493195|XP_001957242.1|DANA	LOC111601696|XP_023174180.1|DHYD
OG0009798	LOC6493194|XP_001957241.3|DANA	LOC111601673|XP_023174136.2|DHYD
OG0009799	LOC6506920|XP_001956994.1|DANA	LOC111592959|XP_023161217.1|DHYD
OG0009800	LOC6493570|XP_001958017.1|DANA	LOC111591865|XP_023159515.2|DHYD
OG0009801	LOC6493137|XP_001957125.1|DANA	LOC111601587|XP_023174010.2|DHYD
OG0009802	LOC6506848|XP_014764923.1|DANA	LOC111601562|XP_023173975.2|DHYD
OG0009803	LOC6506820|XP_001957178.2|DANA	LOC111604678|XP_023178608.2|DHYD
OG0009804	LOC6506809|XP_001957196.1|DANA	LOC111604716|XP_023178657.1|DHYD
OG0009805	LOC6493172|XP_001957197.1|DANA	LOC111604677|XP_023178607.1|DHYD
OG0009806	LOC26514874|XP_014765676.2|DANA	LOC115483024|XP_030079623.1|DHYD
OG0009807	LOC6493183|XP_001957216.1|DANA	LOC111604710|XP_023178651.1|DHYD
OG0009808	LOC6507018|XP_032309799.1|DANA	LOC111601704|XP_030081600.1|DHYD
OG0009809	LOC6507635|XP_001956048.1|DANA	LOC111603709|XP_023177178.1|DHYD
OG0009810	LOC6493145|XP_001957144.1|DANA	LOC111603047|XP_023176259.2|DHYD
OG0009811	LOC6506836|XP_001957143.1|DANA	LOC111594377|XP_023163409.2|DHYD
OG0009812	LOC6493747|XP_001958360.2|DANA	LOC111601031|XP_023173209.2|DHYD
OG0009813	LOC6507104|XP_001956668.1|DANA	LOC111605100|XP_023179210.2|DHYD
OG0009814	LOC6506610|XP_001957551.1|DANA	LOC111601743|XP_023174251.2|DHYD
OG0009815	LOC6506297|XP_001958176.1|DANA	LOC111592281|XP_023160150.2|DHYD
OG0009816	LOC6507832|XP_001956435.1|DANA	LOC111600944|XP_023173082.2|DHYD
OG0009817	LOC6507226|XP_001956436.3|DANA	LOC111600945|XP_023173083.2|DHYD
OG0009818	LOC6493284|XP_001957437.1|DANA	LOC111604546|XP_023178413.2|DHYD
OG0009819	LOC6506676|XP_001957436.1|DANA	LOC111604522|XP_023178386.1|DHYD
OG0009820	LOC6506677|XP_001957435.1|DANA	LOC111604547|XP_023178414.2|DHYD
OG0009821	LOC6506755|XP_032309844.1|DANA	LOC111605707|XP_023180160.2|DHYD
OG0009822	LOC6493693|XP_001958248.1|DANA	LOC111599228|XP_023170594.1|DHYD
OG0009823	LOC26515463|XP_014765730.1|DANA	LOC111601555|XP_023173965.1|DHYD
OG0009824	LOC6507876|XP_001956510.1|DANA	LOC111593139|XP_023161508.1|DHYD
OG0009825	LOC6506126|XP_014764634.1|DANA	LOC111599821|XP_023171377.2|DHYD
OG0009826	LOC6493844|XP_001958544.1|DANA	LOC111597613|XP_023168179.2|DHYD
OG0009827	LOC6506104|XP_001958543.1|DANA	LOC111597612|XP_023168178.2|DHYD
OG0009828	LOC6507186|XP_001956523.3|DANA	LOC111592783|XP_023160954.2|DHYD
OG0009829	LOC6506734|XP_001957334.1|DANA	LOC111595347|XP_023164789.2|DHYD
OG0009830	LOC6507270|XP_001956352.1|DANA	LOC111600990|XP_023173150.1|DHYD
OG0009831	LOC6507793|XP_001956356.2|DANA	LOC111600989|XP_023173149.2|DHYD
OG0009832	LOC6507267|XP_001956357.1|DANA	LOC111600948|XP_023173087.2|DHYD
OG0009833	LOC26513963|XP_014765556.1|DANA	LOC111597338|XP_023167751.1|DHYD
OG0009834	LOC6495978|XP_001959963.2|DANA	LOC111600592|XP_023172552.1|DHYD
OG0009836	LOC6499335|XP_001954846.1|DANA	LOC111597188|XP_023167526.2|DHYD
OG0009837	LOC6500695|XP_001953741.1|DANA	LOC111602468|XP_023175301.1|DHYD
OG0009838	LOC6497633|XP_001961671.1|DANA	LOC111594202|XP_023163167.1|DHYD
OG0009839	LOC26514376|XP_014764013.1|DANA	LOC111604182|XP_023177898.2|DHYD
OG0009840	LOC6497068|XP_001962815.2|DANA	LOC111594778|XP_023163999.2|DHYD
OG0009841	LOC6498397|XP_001962714.1|DANA	LOC111602257|XP_023175019.2|DHYD
OG0009842	LOC6502825|XP_001956399.1|DANA	LOC111599831|XP_023171392.1|DHYD
OG0009843	LOC6502800|XP_001956825.2|DANA	LOC111598462|XP_023169486.1|DHYD
OG0009844	LOC6507825|XP_001956422.1|DANA	LOC111603332|XP_023176636.2|DHYD
OG0009845	LOC6495155|XP_001958946.2|DANA	LOC111602597|XP_023175524.2|DHYD
OG0009846	LOC6497707|XP_001961516.1|DANA	LOC111598957|XP_023170210.1|DHYD
OG0009847	LOC6503493|XP_001964277.1|DANA	LOC111605616|XP_030079870.1|DHYD
OG0009848	LOC6503644|XP_001964012.2|DANA	LOC111597301|XP_023167692.1|DHYD
OG0009849	LOC6499788|XP_014766225.1|DANA	LOC111596400|XP_023166373.2|DHYD
OG0009850	LOC6504692|XP_001966393.2|DANA	LOC111593647|XP_023162295.2|DHYD
OG0009851	LOC26514822|XP_014760040.1|DANA	LOC111602069|XP_023174759.1|DHYD
OG0009852	LOC6493542|XP_001957968.3|DANA, LOC6503062|XP_001963352.2|DANA	LOC111601593|XP_023174021.2|DHYD, LOC111598428|XP_030079323.1|DHYD
OG0009853	LOC6501992|XP_001966838.1|DANA	LOC111605051|XP_023179156.2|DHYD
OG0009854	LOC6505074|XP_001965514.2|DANA	LOC115482955|XP_030079297.1|DHYD, LOC111603168|XP_023176415.1|DHYD
OG0009855	LOC6498350|XP_032311058.1|DANA, LOC6498351|XP_001962602.2|DANA	LOC111600416|XP_023172264.2|DHYD
OG0009857	LOC6497067|XP_001962817.2|DANA	LOC111594780|XP_023164002.2|DHYD
OG0009858	LOC6504545|XP_001964925.2|DANA	LOC111594750|XP_023163966.2|DHYD
OG0009859	LOC6498276|XP_001962440.2|DANA	LOC111592581|XP_023160659.1|DHYD
OG0009860	LOC6496880|XP_014761425.1|DANA	LOC111603523|XP_023176922.2|DHYD
OG0009861	LOC6497997|XP_001961865.2|DANA	LOC111595826|XP_023165500.2|DHYD
OG0009862	LOC6497389|XP_001962182.1|DANA	LOC111599473|XP_030080395.1|DHYD
OG0009863	LOC6505503|XP_001964954.1|DANA	LOC111602466|XP_023175296.2|DHYD
OG0009864	LOC6506951|XP_001965284.2|DANA, LOC6506940|XP_001965283.1|DANA	LOC111596096|XP_023165925.1|DHYD
OG0009865	LOC6504060|XP_032311375.1|DANA	LOC111596094|XP_030080402.1|DHYD
OG0009866	LOC26515574|XP_014765745.1|DANA	LOC115483181|XP_030080199.1|DHYD, LOC111599822|XP_023171378.1|DHYD, LOC115483340|XP_030080681.1|DHYD
OG0009867	LOC6507346|XP_001956200.1|DANA	LOC111599636|XP_023171084.1|DHYD
OG0009868	LOC6506237|XP_001958286.1|DANA	LOC111604460|XP_023178308.2|DHYD
OG0009870	LOC6493695|XP_001958253.1|DANA	LOC111599270|XP_023170637.2|DHYD
OG0009871	LOC6494862|XP_014763026.1|DANA	LOC111605136|XP_023179293.2|DHYD
OG0009872	LOC6495814|XP_001959642.1|DANA	LOC111597094|XP_023167403.1|DHYD
OG0009873	LOC6494743|XP_001959749.2|DANA	LOC111593757|XP_023162534.1|DHYD
OG0009874	LOC6507853|XP_001956472.1|DANA, LOC6507854|XP_001956473.1|DANA	LOC111600973|XP_023173124.2|DHYD
OG0009875	LOC6493847|XP_001958547.1|DANA	LOC111597543|XP_030079672.1|DHYD
OG0009876	LOC6502562|XP_001959409.2|DANA	LOC111600775|XP_023172823.2|DHYD
OG0009877	LOC26514644|XP_014764036.1|DANA	LOC111604151|XP_023177843.2|DHYD
OG0009878	LOC26514155|XP_014763983.1|DANA	LOC111605374|XP_023179625.1|DHYD
OG0009879	LOC116656259|XP_032311604.1|DANA, LOC6494533|XP_001960154.1|DANA	LOC111595637|XP_023165219.1|DHYD
OG0009880	LOC6495174|XP_001958911.1|DANA	LOC111605244|XP_023179448.1|DHYD
OG0009881	LOC6494057|XP_001961070.1|DANA	LOC111595751|XP_023165380.1|DHYD
OG0009882	LOC6494695|XP_001959840.2|DANA	LOC111603808|XP_023177328.1|DHYD
OG0009883	LOC6495123|XP_001959010.2|DANA	LOC111595496|XP_023165034.2|DHYD
OG0009884	LOC6495514|XP_001959008.1|DANA	LOC111595527|XP_023165076.2|DHYD
OG0009885	LOC6494346|XP_001960492.1|DANA	LOC111592111|XP_023159909.1|DHYD
OG0009886	LOC6496278|XP_001960593.1|DANA	LOC111592106|XP_023159903.1|DHYD
OG0009887	LOC6495420|XP_001958808.1|DANA	LOC111597027|XP_023167304.2|DHYD
OG0009888	LOC6494593|XP_001960047.1|DANA	LOC111594578|XP_023163707.1|DHYD
OG0009889	LOC6496157|XP_001960348.1|DANA	LOC111593373|XP_023161861.1|DHYD
OG0009890	LOC6494261|XP_001960645.2|DANA	LOC111593526|XP_023162091.1|DHYD
OG0009891	LOC6496072|XP_001960159.1|DANA	LOC111594188|XP_023163145.1|DHYD
OG0009893	LOC6495140|XP_001958972.1|DANA	LOC111595539|XP_023165091.1|DHYD
OG0009895	LOC6500452|XP_001953240.2|DANA	LOC111603395|XP_023176729.2|DHYD
OG0009896	LOC6500196|XP_014766417.1|DANA	LOC111604817|XP_023178805.2|DHYD, LOC111604818|XP_023178807.2|DHYD
OG0009897	LOC6501305|XP_001954961.1|DANA	LOC111604941|XP_023178979.2|DHYD
OG0009898	LOC6500617|XP_032308829.1|DANA	LOC111598542|XP_023169600.2|DHYD
OG0009899	LOC6500269|XP_001952904.2|DANA	LOC111601489|XP_023173844.1|DHYD
OG0009900	LOC6500182|XP_001953070.1|DANA	LOC111594592|XP_023163721.1|DHYD
OG0009901	LOC6503428|XP_001967461.1|DANA	LOC111600287|XP_023172107.1|DHYD, LOC115482804|XP_030078773.1|DHYD, LOC111600286|XP_030078637.1|DHYD
OG0009902	LOC6500224|XP_001952990.1|DANA	LOC111601313|XP_023173605.2|DHYD
OG0009903	LOC6500433|XP_032309131.1|DANA	LOC111603602|XP_023177032.1|DHYD
OG0009904	LOC6499687|XP_001954141.1|DANA	LOC111601988|XP_023174643.2|DHYD
OG0009905	LOC6500153|XP_014766402.1|DANA	LOC111605571|XP_023179921.1|DHYD
OG0009906	LOC6500157|XP_001953114.1|DANA	LOC111605580|XP_023179952.2|DHYD
OG0009907	LOC6501094|XP_001954540.1|DANA	LOC111600670|XP_023172686.2|DHYD
OG0009909	LOC26515383|XP_032308013.1|DANA, LOC6505597|XP_001964623.3|DANA	LOC111598228|XP_023169156.2|DHYD
OG0009910	LOC6505888|XP_001964556.3|DANA	LOC111597399|XP_030080741.1|DHYD
OG0009911	LOC6494432|XP_001960322.1|DANA	LOC111593663|XP_023162323.2|DHYD
OG0009912	LOC6498279|XP_001962450.1|DANA	LOC111592572|XP_023160647.2|DHYD, LOC111592573|XP_023160652.2|DHYD
OG0009913	LOC6497729|XP_001961472.2|DANA	LOC111597210|XP_023167546.2|DHYD
OG0009916	LOC6498412|XP_001962750.2|DANA	LOC115483396|XP_030081044.1|DHYD, LOC115483002|XP_030079517.1|DHYD, LOC115483395|XP_030081035.1|DHYD
OG0009922	LOC6493715|XP_001958293.1|DANA	LOC111604443|XP_023178281.1|DHYD
OG0009931	LOC6494497|XP_001960220.2|DANA	LOC111594236|XP_023163216.1|DHYD
OG0009932	LOC6496137|XP_001960319.1|DANA	LOC111594028|XP_023162909.2|DHYD
OG0009933	LOC6494412|XP_001960378.1|DANA	LOC111605394|XP_023179661.2|DHYD
OG0009934	LOC6506622|XP_032309896.1|DANA	LOC111593100|XP_030081851.1|DHYD
OG0009940	LOC6501017|XP_001954381.1|DANA	LOC111596675|XP_023166747.2|DHYD
OG0009941	LOC6497569|XP_001961797.2|DANA	LOC111599205|XP_023170569.1|DHYD
OG0009943	LOC6498644|XP_001963229.1|DANA	LOC111592607|XP_023160705.2|DHYD
OG0009944	LOC6504812|XP_001966383.3|DANA	LOC111605152|XP_030079442.1|DHYD
OG0009945	LOC6503135|XP_001963493.1|DANA	LOC111602812|XP_023175878.2|DHYD
OG0009946	LOC6505816|XP_001964427.1|DANA	LOC111604644|XP_023178558.1|DHYD
OG0009947	LOC6493305|XP_001957491.1|DANA	LOC111594842|XP_023164076.2|DHYD
OG0009948	LOC6504715|XP_001966343.1|DANA	LOC111601916|XP_023174531.1|DHYD
OG0009949	LOC6501691|XP_014767166.1|DANA	LOC111604892|XP_030078772.1|DHYD
OG0009950	LOC6499417|XP_001954680.1|DANA	LOC111592032|XP_023159794.2|DHYD
OG0009951	LOC6500134|XP_001953160.1|DANA	LOC111596701|XP_023166788.1|DHYD
OG0009952	LOC6505720|XP_001964393.1|DANA	LOC111595947|XP_023165686.1|DHYD
OG0009953	LOC6499561|XP_001954380.1|DANA	LOC111596684|XP_023166756.1|DHYD
OG0009954	LOC6501257|XP_001954864.1|DANA	LOC111592016|XP_023159775.2|DHYD
OG0009955	LOC6502759|XP_014760375.1|DANA	LOC111593936|XP_023162783.1|DHYD
OG0009956	LOC6504052|XP_001964086.1|DANA	LOC111593640|XP_030079439.1|DHYD
OG0009957	LOC6505886|XP_001964551.1|DANA	LOC111594465|XP_023163533.1|DHYD
OG0009958	LOC6505917|XP_001964614.1|DANA	LOC111603270|XP_023176550.1|DHYD
OG0009960	LOC6499613|XP_001954292.1|DANA	LOC111602658|XP_023175598.2|DHYD
OG0009961	LOC6499619|XP_001954280.1|DANA	LOC111602633|XP_023175563.2|DHYD
OG0009962	LOC6500173|XP_001953092.3|DANA	LOC111605501|XP_023179818.1|DHYD
OG0009963	LOC116654469|XP_032305645.1|DANA	LOC111603626|XP_023177062.1|DHYD
OG0009964	LOC6499053|XP_001955404.1|DANA	LOC111601422|XP_023173765.2|DHYD
OG0009965	LOC6505971|XP_001964703.3|DANA	LOC111592487|XP_023160475.2|DHYD
OG0009966	LOC6497918|XP_014761890.1|DANA	LOC111595198|XP_023164563.2|DHYD
OG0009967	LOC6497463|XP_001962028.3|DANA	LOC111595767|XP_023165417.2|DHYD
OG0009969	LOC6507006|XP_001965294.1|DANA	LOC111592894|XP_023161102.1|DHYD
OG0009970	LOC6497311|XP_001962341.1|DANA	LOC111605518|XP_023179844.1|DHYD
OG0009971	LOC6497928|XP_001961737.2|DANA	LOC111603521|XP_023176917.2|DHYD
OG0009972	LOC6496942|XP_001963086.1|DANA	LOC111594668|XP_023163843.2|DHYD
OG0009974	LOC6498373|XP_001962652.1|DANA	LOC111600436|XP_023172297.2|DHYD
OG0009975	LOC6498379|XP_001962674.1|DANA	LOC111602216|XP_023174960.2|DHYD
OG0009976	LOC6498502|XP_001962956.1|DANA	LOC111592623|XP_023160726.1|DHYD
OG0009977	LOC6498547|XP_001963035.2|DANA	LOC111604006|XP_023177631.2|DHYD
OG0009978	LOC6496966|XP_001963037.1|DANA	LOC111603974|XP_023177588.1|DHYD
OG0009979	LOC6505748|XP_001964999.1|DANA	LOC111603915|XP_023177507.1|DHYD
OG0009980	LOC6494775|XP_001959694.2|DANA	LOC111593841|XP_023162654.2|DHYD
OG0009981	LOC6494552|XP_001960121.2|DANA	LOC111600659|XP_023172653.2|DHYD
OG0009982	LOC6496052|XP_032306699.1|DANA	LOC111600763|XP_023172809.2|DHYD
OG0009983	LOC6494744|XP_001959748.1|DANA	LOC111593758|XP_023162536.1|DHYD
OG0009984	LOC6495369|XP_001958680.1|DANA	LOC111593189|XP_023161574.2|DHYD
OG0009985	LOC26513742|XP_014763934.1|DANA	LOC111592409|XP_023160356.1|DHYD
OG0009986	LOC6502555|XP_032307019.1|DANA, LOC6502556|XP_001959059.2|DANA	LOC111593885|XP_023162719.1|DHYD
OG0009987	LOC6494502|XP_001960213.1|DANA	LOC111600742|XP_023172788.2|DHYD
OG0009988	LOC6494500|XP_001960214.1|DANA	LOC111600743|XP_023172790.1|DHYD
OG0009989	LOC26514647|XP_014764037.1|DANA	LOC111593313|XP_023161781.2|DHYD
OG0009990	LOC6495115|XP_001959021.1|DANA	LOC111595541|XP_023165094.1|DHYD
OG0009991	LOC6494505|XP_001960207.3|DANA	LOC111601223|XP_030081968.1|DHYD
OG0009992	LOC6503738|XP_001963829.1|DANA	LOC111598164|XP_023169021.1|DHYD
OG0009993	LOC6499962|XP_032311911.1|DANA	LOC111592718|XP_030079341.1|DHYD
OG0009994	LOC6503483|XP_001964293.1|DANA	LOC111604910|XP_023178924.1|DHYD
OG0009995	LOC6502266|XP_001966126.2|DANA	LOC111598862|XP_023170076.2|DHYD
OG0009996	LOC6502132|XP_001966150.2|DANA	LOC111605609|XP_023179992.1|DHYD
OG0009997	LOC6504980|XP_001965694.3|DANA	LOC111596041|XP_023165845.1|DHYD
OG0009998	LOC6502251|XP_001966085.3|DANA	LOC111591895|XP_030079558.1|DHYD
OG0009999	LOC6503843|XP_001963704.1|DANA	LOC111593992|XP_030079405.1|DHYD
OG0010000	LOC6501882|XP_001966742.1|DANA	LOC111603126|XP_023176368.1|DHYD
OG0010001	LOC6502139|XP_001966134.1|DANA	LOC111598859|XP_023170069.2|DHYD
OG0010002	LOC26514269|XP_014765597.1|DANA	LOC111596520|XP_023166552.2|DHYD
OG0010003	LOC6496875|XP_032310989.1|DANA	LOC111592605|XP_023160702.1|DHYD
OG0010004	LOC6503536|XP_001964195.1|DANA	LOC111597334|XP_030080075.1|DHYD
OG0010005	LOC6493823|XP_001958509.1|DANA	LOC111596634|XP_023166689.1|DHYD
OG0010006	LOC6505280|XP_001965679.1|DANA	LOC111603135|XP_023176378.2|DHYD
OG0010007	LOC6504755|XP_001966294.1|DANA	LOC111597277|XP_023167661.1|DHYD
OG0010008	LOC6505099|XP_001965469.1|DANA	LOC111603121|XP_023176363.1|DHYD
OG0010009	LOC6502462|XP_001962467.1|DANA	LOC111594354|XP_023163382.2|DHYD
OG0010010	LOC6498769|XP_001967242.1|DANA	LOC111593023|XP_023161333.2|DHYD
OG0010011	LOC6502118|XP_001966173.1|DANA	LOC111605153|XP_030079441.1|DHYD
OG0010012	LOC6502002|XP_001966849.1|DANA	LOC111594906|XP_030078882.1|DHYD
OG0010013	LOC6503107|XP_001963439.1|DANA	LOC111605486|XP_023179795.1|DHYD
OG0010014	LOC6505289|XP_001965700.1|DANA	LOC111593057|XP_023161399.1|DHYD
OG0010015	LOC6503108|XP_014761304.1|DANA	LOC111605468|XP_023179757.1|DHYD
OG0010016	LOC6504949|XP_001965752.1|DANA	LOC111592353|XP_023160278.1|DHYD
OG0010017	LOC6503106|XP_001963438.1|DANA	LOC111605499|XP_023179820.1|DHYD
OG0010018	LOC6504646|XP_001966481.1|DANA	LOC111596772|XP_023166890.2|DHYD
OG0010019	LOC6502059|XP_032308830.1|DANA	LOC111600218|XP_023172007.1|DHYD
OG0010020	LOC6501877|XP_014759635.1|DANA	LOC111593063|XP_023161407.1|DHYD
OG0010021	LOC6504956|XP_001965734.2|DANA	LOC111605330|XP_023179567.1|DHYD
OG0010022	LOC6504515|XP_001967052.2|DANA	LOC111598324|XP_023169294.1|DHYD
OG0010023	LOC6504132|XP_001964246.1|DANA	LOC111591991|XP_023159720.1|DHYD
OG0010024	LOC6504131|XP_001964245.2|DANA	LOC111591992|XP_023159721.2|DHYD
OG0010025	LOC6504677|XP_001966425.2|DANA	LOC111592180|XP_023160018.1|DHYD
OG0010026	LOC6504483|XP_001966991.2|DANA	LOC111603370|XP_023176690.2|DHYD
OG0010027	LOC6504430|XP_001966994.1|DANA	LOC111603368|XP_023176687.2|DHYD
OG0010028	LOC6505204|XP_032308011.1|DANA	LOC111601810|XP_023174376.1|DHYD
OG0010029	LOC26514132|XP_014761357.1|DANA	LOC111598299|XP_023169254.1|DHYD
OG0010030	LOC6505230|XP_001965585.1|DANA	LOC111597588|XP_023168159.2|DHYD
OG0010031	LOC6505039|XP_001965580.2|DANA	LOC111597577|XP_023168147.2|DHYD
OG0010032	LOC6496700|XP_001967356.2|DANA	LOC111601187|XP_023173436.1|DHYD
OG0010033	LOC6502371|XP_001967550.3|DANA	LOC111601640|XP_023174077.1|DHYD
OG0010034	LOC6505128|XP_032307913.1|DANA	LOC115483082|XP_030079925.1|DHYD
OG0010035	LOC6505123|XP_001965412.1|DANA	LOC111601636|XP_023174074.1|DHYD
OG0010036	LOC6505121|XP_001965414.1|DANA	LOC111601620|XP_023174055.2|DHYD
OG0010037	LOC6505131|XP_001965415.1|DANA	LOC111601627|XP_023174064.2|DHYD
OG0010038	LOC6504012|XP_001964004.1|DANA	LOC111597368|XP_030079946.1|DHYD
OG0010039	LOC6495677|XP_001959368.1|DANA	LOC111598023|XP_023168803.2|DHYD
OG0010040	LOC6497307|XP_001962352.1|DANA	LOC111596357|XP_023166320.1|DHYD
OG0010041	LOC6503759|XP_032308592.1|DANA	LOC111596717|XP_023166807.1|DHYD
OG0010042	LOC6501900|XP_001966704.3|DANA	LOC111596572|XP_023166614.1|DHYD
OG0010043	LOC6501902|XP_001966702.1|DANA	LOC111596573|XP_023166615.1|DHYD
OG0010044	LOC6504629|XP_014759766.1|DANA	LOC111596753|XP_023166855.1|DHYD
OG0010045	LOC6502247|XP_001966077.2|DANA	LOC111593626|XP_023162263.1|DHYD
OG0010046	LOC6502175|XP_001966078.1|DANA	LOC111593627|XP_023162264.1|DHYD
OG0010047	LOC6505262|XP_001965645.3|DANA	LOC111602874|XP_023175969.1|DHYD
OG0010048	LOC6503904|XP_014761113.1|DANA	LOC111598121|XP_023168946.1|DHYD
OG0010049	LOC6502234|XP_001966034.1|DANA	LOC111602870|XP_023175963.1|DHYD
OG0010050	LOC6502206|XP_001966035.1|DANA	LOC111602877|XP_023175972.2|DHYD
OG0010051	LOC6503477|XP_001964309.1|DANA	LOC111605643|XP_030079676.1|DHYD
OG0010052	LOC6504814|XP_001966386.1|DANA	LOC111598137|XP_023168966.1|DHYD
OG0010053	LOC6502177|XP_001966074.1|DANA	LOC111602057|XP_023174738.2|DHYD
OG0010054	LOC6503987|XP_001963963.2|DANA	LOC111594980|XP_023164248.2|DHYD
OG0010055	LOC6503991|XP_001963970.1|DANA	LOC111595006|XP_023164273.1|DHYD
OG0010056	LOC6502201|XP_001966044.1|DANA	LOC111602843|XP_023175923.2|DHYD
OG0010057	LOC6504793|XP_001966358.1|DANA	LOC111601890|XP_023174500.2|DHYD
OG0010058	LOC6503650|XP_032308499.1|DANA	LOC111596473|XP_030079444.1|DHYD
OG0010059	LOC6503133|XP_032308981.1|DANA	LOC111602848|XP_023175929.2|DHYD
OG0010060	LOC6504059|XP_001964096.2|DANA	LOC111599853|XP_023171466.2|DHYD
OG0010061	LOC6507359|XP_001956177.1|DANA	LOC111599498|XP_023170937.2|DHYD
OG0010063	LOC6506948|XP_032310670.1|DANA	LOC111598488|XP_023169513.2|DHYD
OG0010064	LOC6506939|XP_001956945.1|DANA	LOC111594863|XP_023164109.1|DHYD
OG0010065	LOC6493331|XP_001957537.1|DANA	LOC111593085|XP_023161447.2|DHYD
OG0010066	LOC6507599|XP_001955978.2|DANA	LOC111595274|XP_023164689.1|DHYD
OG0010067	LOC6507494|XP_001955891.2|DANA	LOC111596970|XP_023167214.1|DHYD
OG0010068	LOC6493056|XP_001956962.1|DANA	LOC111594381|XP_023163415.2|DHYD
OG0010069	LOC6507583|XP_001955949.1|DANA	LOC111592749|XP_023160913.1|DHYD
OG0010070	LOC26515410|XP_014765727.1|DANA	LOC111597462|XP_023167979.2|DHYD
OG0010071	LOC116655776|XP_032309936.1|DANA	LOC111601712|XP_023174198.1|DHYD
