Orthogroup	DANA.longest_only	DMAU.longest_only
OG0010246	LOC6500160|XP_001953111.1|DANA	LOC117143351|XP_033163912.1|DMAU
OG0010247	LOC6502686|XP_001955425.1|DANA	LOC117145655|XP_033167276.1|DMAU
OG0010248	LOC6499675|XP_032312090.1|DANA	LOC117144188|XP_033165127.1|DMAU
OG0010249	LOC6501167|XP_001954684.2|DANA	LOC117145508|XP_033167086.1|DMAU
OG0010250	LOC6500869|XP_001954073.2|DANA	LOC117142695|XP_033162743.1|DMAU
OG0010251	LOC6501093|XP_001954539.1|DANA	LOC117144059|XP_033164959.1|DMAU
OG0010252	LOC6501158|XP_001954661.1|DANA	LOC117143012|XP_033163270.1|DMAU
OG0010253	LOC6495909|XP_001959837.1|DANA	LOC117138638|XP_033156741.1|DMAU
OG0010254	LOC6494706|XP_001959818.2|DANA	LOC117137418|XP_033154738.1|DMAU
OG0010255	LOC6505245|XP_032307970.1|DANA	LOC117147687|XP_033170562.1|DMAU
OG0010255	LOC6505022|XP_001965615.1|DANA	LOC117148471|XP_033171736.1|DMAU
OG0010256	LOC6503779|XP_001963762.2|DANA	LOC117143649|XP_033164320.1|DMAU
OG0010257	LOC26513956|XP_014765554.1|DANA, LOC26515187|XP_032310072.1|DANA, LOC26513812|XP_032310073.1|DANA, LOC26515537|XP_014765739.1|DANA	LOC117140759|XP_033159731.1|DMAU, LOC117140758|XP_033159730.1|DMAU
OG0010258	LOC6506696|XP_001957399.1|DANA	LOC117140345|XP_033159084.1|DMAU
OG0010259	LOC26514829|XP_014765669.1|DANA	LOC117140921|XP_033160003.1|DMAU
OG0010260	LOC6498355|XP_001962615.2|DANA	LOC117150870|XP_033173880.1|DMAU
OG0010267	LOC6507562|XP_032309965.1|DANA	LOC117139321|XP_033157455.1|DMAU
OG0010272	LOC6494032|XP_001961112.1|DANA	LOC117137265|XP_033154519.1|DMAU
OG0010275	LOC6501399|XP_032309563.1|DANA	LOC117142957|XP_033163174.1|DMAU
OG0010276	LOC6501990|XP_001966828.2|DANA	LOC117147821|XP_033170765.1|DMAU
OG0010277	LOC6499813|XP_001953859.1|DANA	LOC117142820|XP_033162929.1|DMAU
OG0010280	LOC6505030|XP_001965600.1|DANA	LOC117148865|XP_033172427.1|DMAU
OG0010281	LOC6493107|XP_001957059.2|DANA	LOC117139723|XP_033158148.1|DMAU
OG0010282	LOC6499077|XP_001955351.1|DANA	LOC117144909|XP_033166235.1|DMAU
OG0010283	LOC6499262|XP_001954999.1|DANA	LOC117143184|XP_033163592.1|DMAU
OG0010284	LOC6505918|XP_001964616.1|DANA	LOC117143946|XP_033164771.1|DMAU
OG0010285	LOC6501060|XP_001954484.1|DANA	LOC117144549|XP_033165682.1|DMAU
OG0010286	LOC6506004|XP_001964763.1|DANA	LOC117143385|XP_033163957.1|DMAU
OG0010287	LOC6501215|XP_001954779.1|DANA	LOC117143169|XP_033163573.1|DMAU
OG0010288	LOC6500650|XP_001953650.1|DANA	LOC117145966|XP_033167759.1|DMAU
OG0010289	LOC6499246|XP_001955033.1|DANA	LOC117144916|XP_033166253.1|DMAU
OG0010290	LOC26514753|XP_014767334.1|DANA	LOC117142285|XP_033162059.1|DMAU
OG0010291	LOC6505970|XP_001964702.1|DANA	LOC117145738|XP_033167390.1|DMAU
OG0010292	LOC6500769|XP_001953885.1|DANA	LOC117144534|XP_033165656.1|DMAU
OG0010293	LOC6498092|XP_001962065.2|DANA	LOC117138650|XP_033156764.1|DMAU
OG0010294	LOC6497150|XP_001962661.2|DANA	LOC117137017|XP_033154109.1|DMAU
OG0010295	LOC6498380|XP_032311379.1|DANA	LOC117140031|XP_033158657.1|DMAU
OG0010296	LOC6496496|XP_032306213.1|DANA	LOC117136248|XP_033152943.1|DMAU
OG0010297	LOC116654754|XP_032307007.1|DANA	LOC117137831|XP_033155411.1|DMAU
OG0010298	LOC6494549|XP_001960125.1|DANA	LOC117136901|XP_033153908.1|DMAU
OG0010299	LOC6496484|XP_014763855.2|DANA	LOC117138281|XP_033156141.1|DMAU
OG0010300	LOC6495282|XP_001958709.2|DANA	LOC117137968|XP_033155631.1|DMAU
OG0010301	LOC6499442|XP_001954633.1|DANA, LOC26513703|XP_014767201.1|DANA	LOC117143797|XP_033164531.1|DMAU
OG0010303	LOC6494909|XP_001959443.1|DANA	LOC117135743|XP_033152082.1|DMAU
OG0010304	LOC6504427|XP_032308228.1|DANA	LOC117147446|XP_033170219.1|DMAU
OG0010306	LOC6505313|XP_001965744.1|DANA	LOC117147722|XP_033170612.1|DMAU
OG0010307	LOC6504748|XP_014759797.1|DANA	LOC117148832|XP_033172375.1|DMAU
OG0010308	LOC6505033|XP_001965597.1|DANA	LOC117148867|XP_033172430.1|DMAU
OG0010309	LOC26514311|XP_014765603.1|DANA	LOC117141479|XP_033160848.1|DMAU
OG0010310	LOC6503959|XP_001963921.1|DANA	LOC117147791|XP_033170723.1|DMAU
OG0010311	LOC6498796|XP_032308088.1|DANA	LOC117148253|XP_033171446.1|DMAU
OG0010312	LOC6498746|XP_032308165.1|DANA	LOC117148564|XP_033171909.1|DMAU
OG0010313	LOC6506363|XP_001958022.2|DANA	LOC117140414|XP_033159179.1|DMAU
OG0010314	LOC6505229|XP_001965584.2|DANA	LOC117148349|XP_033171578.1|DMAU
OG0010315	LOC6501901|XP_001966703.1|DANA	LOC117148175|XP_033171335.1|DMAU
OG0010316	LOC6496422|XP_001960884.2|DANA	LOC117137637|XP_033155059.1|DMAU
OG0010317	LOC6504055|XP_001964090.1|DANA	LOC117148829|XP_033172370.1|DMAU
OG0010318	LOC6504073|XP_001964122.2|DANA	LOC117148315|XP_033171535.1|DMAU
OG0010319	LOC6504866|XP_001966477.1|DANA	LOC117148299|XP_033171511.1|DMAU
OG0010320	LOC6502999|XP_032308955.1|DANA	LOC117147268|XP_033169984.1|DMAU
OG0010321	LOC6507363|XP_032310181.1|DANA	LOC117141588|XP_033160992.1|DMAU
OG0010322	LOC6507361|XP_001956176.1|DANA	LOC117141205|XP_033160449.1|DMAU
OG0010323	LOC6507379|XP_014765192.1|DANA	LOC117142127|XP_033161917.1|DMAU
OG0010324	LOC6506515|XP_001957736.1|DANA	LOC117140612|XP_033159516.1|DMAU
OG0010325	LOC6493517|XP_001957906.2|DANA	LOC117141376|XP_033160675.1|DMAU
OG0010326	LOC6507645|XP_001956065.1|DANA	LOC117141889|XP_033161476.1|DMAU
OG0010327	LOC6506600|XP_001957567.1|DANA	LOC117139190|XP_033157250.1|DMAU
OG0010328	LOC6506821|XP_001957177.1|DANA	LOC117140920|XP_033160002.1|DMAU
OG0010329	LOC6493175|XP_032310761.1|DANA	LOC117141426|XP_033160755.1|DMAU
OG0010330	LOC6493689|XP_001958242.1|DANA	LOC117141616|XP_033161027.1|DMAU
OG0010331	LOC6507208|XP_032309925.1|DANA	LOC117141174|XP_033160401.1|DMAU
OG0010332	LOC6502182|XP_001966068.3|DANA	LOC117146386|XP_033168450.1|DMAU
OG0010333	LOC6496999|XP_001962959.1|DANA	LOC117135336|XP_033151428.1|DMAU
OG0010334	LOC6506043|XP_001965089.1|DANA	LOC117151067|XP_033174200.1|DMAU
OG0010335	LOC6505312|XP_001965741.2|DANA	LOC117147718|XP_033170610.1|DMAU
OG0010336	LOC6504124|XP_001964234.2|DANA	LOC117147641|XP_033170500.1|DMAU
OG0010337	LOC6503570|XP_001964139.1|DANA	LOC117147697|XP_033170574.1|DMAU
OG0010338	LOC6504594|XP_001966563.1|DANA	LOC117147375|XP_033170135.1|DMAU
OG0010339	LOC6506799|XP_001957219.2|DANA	LOC117143732|XP_033164433.1|DMAU
OG0010340	LOC6503661|XP_001963980.1|DANA	LOC117147982|XP_033171023.1|DMAU
OG0010341	LOC6503660|XP_001963982.1|DANA	LOC117147981|XP_033171022.1|DMAU
OG0010342	LOC6502171|XP_032309373.1|DANA	LOC117147600|XP_033170441.1|DMAU
OG0010343	LOC6502255|XP_001966091.1|DANA	LOC117143004|XP_033163260.1|DMAU
OG0010344	LOC6502154|XP_001966113.1|DANA	LOC117147496|XP_033170289.1|DMAU
OG0010345	LOC6503122|XP_001963463.2|DANA	LOC117148040|XP_033171108.1|DMAU
OG0010346	LOC6504810|XP_001966381.1|DANA	LOC117146468|XP_033168595.1|DMAU
OG0010347	LOC6503848|XP_001963711.1|DANA	LOC117148629|XP_033172015.1|DMAU
OG0010348	LOC6495421|XP_001958812.1|DANA	LOC117135699|XP_033151999.1|DMAU
OG0010349	LOC6504169|XP_001964307.3|DANA	LOC117147954|XP_033170988.1|DMAU
OG0010350	LOC6503471|XP_032308696.1|DANA	LOC117147017|XP_033169592.1|DMAU
OG0010351	LOC6503073|XP_001963377.1|DANA	LOC117148209|XP_033171388.1|DMAU
OG0010352	LOC6504057|XP_001964093.3|DANA	LOC117147552|XP_033170385.1|DMAU
OG0010353	LOC6501870|XP_001966773.1|DANA	LOC117147085|XP_033169740.1|DMAU
OG0010354	LOC6502353|XP_001967544.1|DANA	LOC117148079|XP_033171177.1|DMAU
OG0010355	LOC6503894|XP_001963799.3|DANA	LOC117148411|XP_033171671.1|DMAU
OG0010356	LOC6505092|XP_032308000.1|DANA	LOC117147281|XP_033170014.1|DMAU
OG0010357	LOC6504464|XP_001966953.1|DANA	LOC117146869|XP_033169350.1|DMAU
OG0010358	LOC6504988|XP_001965681.1|DANA	LOC117148744|XP_033172212.1|DMAU
OG0010359	LOC6504807|XP_032309091.1|DANA	LOC117146475|XP_033168605.1|DMAU
OG0010360	LOC6504804|XP_001966376.1|DANA	LOC117146483|XP_033168614.1|DMAU
OG0010361	LOC6504698|XP_001966375.1|DANA	LOC117146463|XP_033168588.1|DMAU
OG0010362	LOC6504797|XP_001966361.1|DANA	LOC117146476|XP_033168607.1|DMAU
OG0010363	LOC6501968|XP_001966783.1|DANA	LOC117147511|XP_033170313.1|DMAU
OG0010364	LOC6502740|XP_032311943.1|DANA	LOC117146927|XP_033169457.1|DMAU
OG0010365	LOC6504394|XP_001967058.1|DANA	LOC117147930|XP_033170964.1|DMAU
OG0010366	LOC6504961|XP_001965730.1|DANA	LOC117147858|XP_033170824.1|DMAU
OG0010367	LOC6501998|XP_032308168.1|DANA	LOC117146792|XP_033169222.1|DMAU
OG0010368	LOC6502003|XP_001966850.1|DANA	LOC117146809|XP_033169244.1|DMAU
OG0010369	LOC6505117|XP_001965425.1|DANA	LOC117148669|XP_033172076.1|DMAU
OG0010370	LOC6501899|XP_001966705.3|DANA	LOC117148312|XP_033171532.1|DMAU
OG0010371	LOC6501913|XP_001966681.3|DANA	LOC117146816|XP_033169260.1|DMAU
OG0010372	LOC6505231|XP_001965586.1|DANA	LOC117148676|XP_033172105.1|DMAU
OG0010373	LOC6505227|XP_001965583.1|DANA	LOC117147156|XP_033169830.1|DMAU
OG0010374	LOC6505308|XP_001965735.1|DANA	LOC117147424|XP_033170195.1|DMAU
OG0010375	LOC6504955|XP_001965736.1|DANA	LOC117147425|XP_033170196.1|DMAU
OG0010376	LOC6504584|XP_001966582.1|DANA	LOC117146904|XP_033169405.1|DMAU
OG0010377	LOC6504828|XP_001966411.2|DANA	LOC117147784|XP_033170718.1|DMAU
OG0010378	LOC6503771|XP_001963772.2|DANA	LOC117146916|XP_033169434.1|DMAU
OG0010379	LOC26514791|XP_014759307.1|DANA	LOC117148241|XP_033171436.1|DMAU
OG0010380	LOC6503838|XP_001963695.1|DANA	LOC117148479|XP_033171746.1|DMAU
OG0010381	LOC26514577|XP_014761220.1|DANA	LOC117146986|XP_033169545.1|DMAU
OG0010382	LOC6503819|XP_001963683.1|DANA	LOC117146983|XP_033169542.1|DMAU
OG0010383	LOC6503828|XP_001963679.1|DANA	LOC117146975|XP_033169535.1|DMAU
OG0010384	LOC6504044|XP_001964072.1|DANA	LOC117148134|XP_033171251.1|DMAU
OG0010385	LOC6497710|XP_032307505.1|DANA	LOC117144045|XP_033164909.1|DMAU
OG0010386	LOC6497757|XP_001961418.1|DANA	LOC117144289|XP_033165287.1|DMAU
OG0010387	LOC6497823|XP_001961523.1|DANA	LOC117145041|XP_033166822.1|DMAU
OG0010388	LOC6496969|XP_001963027.1|DANA	LOC117150152|XP_033172860.1|DMAU
OG0010389	LOC6505394|XP_001964876.2|DANA	LOC117142231|XP_033161978.1|DMAU
OG0010390	LOC26514738|XP_014762362.1|DANA	LOC117146090|XP_033167955.1|DMAU
OG0010391	LOC6498430|XP_001962801.2|DANA	LOC117151035|XP_033174140.1|DMAU
OG0010392	LOC6505357|XP_001964851.1|DANA	LOC117150708|XP_033173613.1|DMAU
OG0010393	LOC6497798|XP_001961470.1|DANA	LOC117150359|XP_033173110.1|DMAU
OG0010394	LOC6496996|XP_001962966.3|DANA	LOC117135187|XP_033151145.1|DMAU
OG0010395	LOC6498259|XP_001962416.2|DANA	LOC117150536|XP_033173353.1|DMAU
OG0010396	LOC6498358|XP_001962619.2|DANA	LOC117141835|XP_033161386.1|DMAU
OG0010397	LOC6505664|XP_001964982.1|DANA	LOC117150132|XP_033172835.1|DMAU
OG0010398	LOC6504322|XP_001965040.3|DANA	LOC117143479|XP_033164086.1|DMAU
OG0010399	LOC6505894|XP_001965044.2|DANA	LOC117150688|XP_033173594.1|DMAU
OG0010400	LOC6505947|XP_001965053.1|DANA	LOC117150938|XP_033173997.1|DMAU
OG0010401	LOC6504303|XP_001965061.1|DANA	LOC117150936|XP_033173995.1|DMAU
OG0010402	LOC6504560|XP_032311256.1|DANA	LOC117148183|XP_033171384.1|DMAU
OG0010403	LOC6505449|XP_001964913.1|DANA	LOC117136335|XP_033153090.1|DMAU
OG0010404	LOC6497265|XP_001962442.1|DANA	LOC117146637|XP_033168865.1|DMAU
OG0010405	LOC6497266|XP_001962441.1|DANA	LOC117140556|XP_033159446.1|DMAU
OG0010406	LOC6498274|XP_001962437.2|DANA, LOC6498275|XP_001962438.1|DANA	LOC117140566|XP_033159458.1|DMAU
OG0010407	LOC6494037|XP_032306003.1|DANA	LOC117151058|XP_033174172.1|DMAU
OG0010408	LOC6502487|XP_001966892.1|DANA	LOC117150660|XP_033173540.1|DMAU
OG0010409	LOC116654903|XP_032307404.1|DANA	LOC117148309|XP_033171527.1|DMAU
OG0010410	LOC26514493|XP_014762334.1|DANA	LOC117150543|XP_033173365.1|DMAU
OG0010411	LOC6504297|XP_032311024.1|DANA	LOC117140471|XP_033159311.1|DMAU
OG0010412	LOC116654943|XP_032307632.1|DANA	LOC117146512|XP_033168670.1|DMAU
OG0010413	LOC6498100|XP_001962077.1|DANA	LOC117151051|XP_033174160.1|DMAU
OG0010414	LOC6498096|XP_001962073.1|DANA	LOC117151055|XP_033174165.1|DMAU
OG0010415	LOC6503479|XP_001965309.2|DANA	LOC117148587|XP_033171955.1|DMAU
OG0010416	LOC6496881|XP_001963215.1|DANA	LOC117145231|XP_033166700.1|DMAU
OG0010417	LOC6498636|XP_001963212.1|DANA	LOC117148932|XP_033172551.1|DMAU
OG0010418	LOC6496888|XP_001963204.1|DANA	LOC117144467|XP_033165528.1|DMAU
OG0010419	LOC6498618|XP_001963165.2|DANA	LOC117150718|XP_033173626.1|DMAU
OG0010420	LOC6497401|XP_001962159.1|DANA	LOC117150350|XP_033173092.1|DMAU
OG0010421	LOC6496867|XP_032311464.1|DANA	LOC117145318|XP_033166807.1|DMAU
OG0010422	LOC6497041|XP_001962866.3|DANA	LOC117141781|XP_033161308.1|DMAU
OG0010423	LOC26514925|XP_014762387.1|DANA	LOC117135198|XP_033151164.1|DMAU
OG0010424	LOC26514608|XP_014762349.1|DANA	LOC117142899|XP_033163075.1|DMAU
OG0010425	LOC6497631|XP_001961673.1|DANA	LOC117150268|XP_033172965.1|DMAU
OG0010426	LOC6497898|XP_001961672.3|DANA	LOC117147130|XP_033169793.1|DMAU
OG0010427	LOC6497962|XP_001961803.1|DANA	LOC117143676|XP_033164393.1|DMAU
OG0010428	LOC6497966|XP_001961810.2|DANA	LOC117150372|XP_033173125.1|DMAU
OG0010429	LOC6498132|XP_032307483.1|DANA	LOC117148843|XP_033172392.1|DMAU
OG0010430	LOC6496837|XP_001963306.1|DANA	LOC117148941|XP_033172561.1|DMAU
OG0010431	LOC6497485|XP_001961985.1|DANA	LOC117149016|XP_033172594.1|DMAU
OG0010432	LOC6497483|XP_001961987.1|DANA	LOC117150990|XP_033174085.1|DMAU
OG0010433	LOC6497478|XP_001961995.1|DANA	LOC117151003|XP_033174100.1|DMAU
OG0010434	LOC6497426|XP_001962112.2|DANA	LOC117141632|XP_033161075.1|DMAU
OG0010435	LOC6506265|XP_001965144.2|DANA	LOC117135212|XP_033151192.1|DMAU
OG0010436	LOC6498444|XP_001962830.1|DANA	LOC117146723|XP_033169055.1|DMAU
OG0010437	LOC6497291|XP_001962380.1|DANA	LOC117143787|XP_033164522.1|DMAU
OG0010439	LOC6504180|XP_001965175.1|DANA	LOC117148176|XP_033171339.1|DMAU
OG0010440	LOC6497601|XP_001961731.1|DANA	LOC117145643|XP_033167261.1|DMAU
OG0010441	LOC26514514|XP_014762342.1|DANA	LOC117150442|XP_033173218.1|DMAU
OG0010442	LOC6500022|XP_001953377.1|DANA	LOC117145573|XP_033167170.1|DMAU
OG0010443	LOC6497350|XP_001962267.1|DANA	LOC117147184|XP_033169879.1|DMAU
OG0010444	LOC6497351|XP_001962264.1|DANA	LOC117147063|XP_033169717.1|DMAU
OG0010445	LOC6496717|XP_001967322.1|DANA	LOC117145822|XP_033167518.1|DMAU
OG0010446	LOC6497865|XP_001961594.2|DANA	LOC117144700|XP_033165922.1|DMAU
OG0010447	LOC6507327|XP_001956235.2|DANA	LOC117140124|XP_033158779.1|DMAU
OG0010448	LOC6506478|XP_001957798.1|DANA	LOC117141845|XP_033161411.1|DMAU
OG0010449	LOC6507639|XP_032309658.1|DANA	LOC117140137|XP_033158794.1|DMAU
OG0010450	LOC6507055|XP_001956742.1|DANA	LOC117140199|XP_033158875.1|DMAU
OG0010451	LOC6492969|XP_001956765.1|DANA	LOC117141553|XP_033160950.1|DMAU
OG0010452	LOC6493553|XP_001957984.1|DANA	LOC117139562|XP_033157849.1|DMAU
OG0010453	LOC6493557|XP_001957992.1|DANA	LOC117141896|XP_033161488.1|DMAU
OG0010454	LOC6493377|XP_001957636.1|DANA	LOC117142011|XP_033161755.1|DMAU
OG0010455	LOC6507295|XP_001956296.1|DANA	LOC117141571|XP_033160975.1|DMAU
OG0010456	LOC6506546|XP_001957679.1|DANA	LOC117139755|XP_033158212.1|DMAU
OG0010457	LOC26514992|XP_014765690.1|DANA	LOC117140217|XP_033158898.1|DMAU
OG0010458	LOC116655819|XP_032310175.1|DANA	LOC117141848|XP_033161413.1|DMAU
OG0010459	LOC26515607|XP_014765747.1|DANA	LOC117141627|XP_033161048.1|DMAU
OG0010460	LOC6507703|XP_001956172.2|DANA	LOC117141223|XP_033160473.1|DMAU
OG0010461	LOC6507339|XP_001956219.1|DANA	LOC117140248|XP_033158942.1|DMAU
OG0010462	LOC6507671|XP_001956120.1|DANA	LOC117141638|XP_033161084.1|DMAU
OG0010463	LOC6506800|XP_001957213.1|DANA	LOC117140503|XP_033159361.1|DMAU
OG0010464	LOC6506806|XP_001957204.1|DANA	LOC117140443|XP_033159258.1|DMAU
OG0010465	LOC6506813|XP_001957189.1|DANA	LOC117140943|XP_033160031.1|DMAU
OG0010466	LOC6506817|XP_001957180.1|DANA	LOC117140236|XP_033158926.1|DMAU
OG0010467	LOC6506818|XP_001957179.2|DANA	LOC117141665|XP_033161145.1|DMAU
OG0010468	LOC6506921|XP_001956993.2|DANA	LOC117139814|XP_033158336.1|DMAU
OG0010469	LOC6507450|XP_001955987.1|DANA	LOC117142121|XP_033161908.1|DMAU
OG0010470	LOC6493199|XP_001957249.1|DANA	LOC117140264|XP_033158980.1|DMAU
OG0010471	LOC6493499|XP_001957872.1|DANA	LOC117139826|XP_033158353.1|DMAU
OG0010472	LOC6507483|XP_001955912.1|DANA	LOC117140346|XP_033159085.1|DMAU
OG0010473	LOC6493324|XP_032309829.1|DANA	LOC117140458|XP_033159288.1|DMAU
OG0010474	LOC116655811|XP_032310101.1|DANA	LOC117140830|XP_033159829.1|DMAU
OG0010475	LOC6506827|XP_001957160.1|DANA	LOC117142061|XP_033161830.1|DMAU
OG0010476	LOC6502824|XP_001956317.1|DANA	LOC117140697|XP_033159652.1|DMAU
OG0010477	LOC6506855|XP_001957114.1|DANA	LOC117141480|XP_033160849.1|DMAU
OG0010478	LOC6506424|XP_001957907.3|DANA	LOC117141375|XP_033160674.1|DMAU
OG0010479	LOC6506417|XP_001957918.1|DANA	LOC117141525|XP_033160907.1|DMAU
OG0010480	LOC6506956|XP_001956926.2|DANA	LOC117140341|XP_033159081.1|DMAU
OG0010481	LOC6506527|XP_001957708.1|DANA	LOC117139862|XP_033158409.1|DMAU
OG0010482	LOC6506646|XP_001957479.2|DANA	LOC117140781|XP_033159758.1|DMAU
OG0010483	LOC6507246|XP_001956397.2|DANA	LOC117141816|XP_033161360.1|DMAU
OG0010484	LOC6506084|XP_001958587.2|DANA	LOC117141236|XP_033160490.1|DMAU
OG0010485	LOC6506250|XP_001958265.2|DANA	LOC117141502|XP_033160879.1|DMAU
OG0010486	LOC6507792|XP_001956353.1|DANA	LOC117141486|XP_033160854.1|DMAU
OG0010487	LOC6507912|XP_001956589.1|DANA	LOC117139111|XP_033157139.1|DMAU
OG0010488	LOC6507858|XP_001956480.1|DANA	LOC117140686|XP_033159632.1|DMAU
OG0010489	LOC6507229|XP_001956427.1|DANA	LOC117139980|XP_033158574.1|DMAU
OG0010490	LOC6494993|XP_001959257.2|DANA	LOC117136369|XP_033153143.1|DMAU
OG0010491	LOC6496115|XP_001960261.1|DANA	LOC117136707|XP_033153617.1|DMAU
OG0010492	LOC6506278|XP_001958211.3|DANA	LOC117139319|XP_033157454.1|DMAU
OG0010493	LOC26515343|XP_014765722.1|DANA	LOC117140058|XP_033158689.1|DMAU
OG0010494	LOC6506101|XP_001958550.2|DANA	LOC117140098|XP_033158744.1|DMAU
OG0010495	LOC6493837|XP_001958534.2|DANA	LOC117139668|XP_033158036.1|DMAU
OG0010496	LOC6506670|XP_032310849.1|DANA	LOC117139352|XP_033157491.1|DMAU
OG0010497	LOC6506675|XP_032310675.1|DANA	LOC117139901|XP_033158472.1|DMAU
OG0010498	LOC6495792|XP_001959595.1|DANA	LOC117137019|XP_033154107.1|DMAU
OG0010499	LOC6495064|XP_001959143.1|DANA	LOC117136873|XP_033153866.1|DMAU
OG0010500	LOC6495054|XP_001959162.1|DANA	LOC117138518|XP_033156543.1|DMAU
OG0010501	LOC6494217|XP_001960728.1|DANA	LOC117138485|XP_033156506.1|DMAU
OG0010502	LOC6493608|XP_032310742.1|DANA	LOC117141786|XP_033161311.1|DMAU
OG0010503	LOC6495370|XP_001958683.1|DANA	LOC117136821|XP_033153782.1|DMAU
OG0010504	LOC6494054|XP_014762621.1|DANA	LOC117137966|XP_033155628.1|DMAU
OG0010505	LOC6496483|XP_001960992.2|DANA	LOC117138276|XP_033156134.1|DMAU
OG0010506	LOC6494615|XP_001960005.1|DANA	LOC117135527|XP_033151681.1|DMAU
OG0010507	LOC6494401|XP_001960397.1|DANA	LOC117136521|XP_033153357.1|DMAU
OG0010508	LOC6494720|XP_001959799.1|DANA	LOC117138557|XP_033156608.1|DMAU
OG0010509	LOC6495956|XP_001959930.2|DANA	LOC117135557|XP_033151749.1|DMAU
OG0010510	LOC6496262|XP_001960565.1|DANA	LOC117137726|XP_033155192.1|DMAU
OG0010511	LOC6502520|XP_001960156.3|DANA	LOC117135649|XP_033151924.1|DMAU
OG0010512	LOC6502585|XP_001960941.1|DANA	LOC117137648|XP_033155076.1|DMAU
OG0010513	LOC6494114|XP_001960936.1|DANA	LOC117136820|XP_033153781.1|DMAU
OG0010514	LOC6494117|XP_001960933.3|DANA	LOC117136254|XP_033152952.1|DMAU
OG0010515	LOC6495478|XP_001958935.2|DANA	LOC117137778|XP_033155293.1|DMAU
OG0010516	LOC6495449|XP_001958867.1|DANA	LOC117138091|XP_033155831.1|DMAU
OG0010517	LOC6495121|XP_001959012.1|DANA	LOC117137596|XP_033154998.1|DMAU
OG0010518	LOC26515006|XP_014764071.1|DANA	LOC117135592|XP_033151818.1|DMAU
OG0010519	LOC6495945|XP_001959903.2|DANA	LOC117137294|XP_033154557.1|DMAU
OG0010520	LOC6496361|XP_001960763.1|DANA	LOC117138126|XP_033155881.1|DMAU
OG0010521	LOC6502560|XP_001959386.1|DANA	LOC117136430|XP_033153235.1|DMAU
OG0010522	LOC6495419|XP_001958806.1|DANA	LOC117137980|XP_033155646.1|DMAU
OG0010523	LOC6495227|XP_001958807.2|DANA	LOC117136893|XP_033153897.1|DMAU
OG0010524	LOC6494461|XP_001960284.1|DANA	LOC117138643|XP_033156749.1|DMAU
OG0010525	LOC6494590|XP_001960051.1|DANA	LOC117138083|XP_033155799.1|DMAU
OG0010526	LOC6494591|XP_001960049.1|DANA	LOC117137478|XP_033154846.1|DMAU
OG0010527	LOC6494431|XP_001960323.1|DANA	LOC117137407|XP_033154722.1|DMAU
OG0010528	LOC6496151|XP_032306460.1|DANA	LOC117137804|XP_033155369.1|DMAU
OG0010529	LOC6494427|XP_001960343.1|DANA	LOC117137309|XP_033154580.1|DMAU
OG0010530	LOC6494283|XP_001960608.1|DANA	LOC117136921|XP_033153948.1|DMAU
OG0010531	LOC6499217|XP_001955083.1|DANA	LOC117143210|XP_033163647.1|DMAU
OG0010532	LOC6499626|XP_001954268.1|DANA	LOC117145890|XP_033167622.1|DMAU
OG0010533	LOC6506259|XP_001958249.1|DANA	LOC117139065|XP_033157065.1|DMAU
OG0010534	LOC6501297|XP_001954942.1|DANA	LOC117143911|XP_033164716.1|DMAU
OG0010535	LOC6500413|XP_001953167.1|DANA	LOC117142611|XP_033162584.1|DMAU
OG0010536	LOC6500132|XP_001953162.1|DANA	LOC117144131|XP_033165046.1|DMAU
OG0010537	LOC6500968|XP_001954264.2|DANA	LOC117144208|XP_033165149.1|DMAU
OG0010538	LOC6494719|XP_001965961.2|DANA	LOC117142490|XP_033162406.1|DMAU
OG0010540	LOC6498981|XP_001955567.1|DANA	LOC117143825|XP_033164562.1|DMAU
OG0010541	LOC6507881|XP_001956518.2|DANA	LOC117141710|XP_033161215.1|DMAU
OG0010542	LOC6502616|XP_001955145.1|DANA	LOC117143662|XP_033164333.1|DMAU
OG0010543	LOC6501594|XP_032312018.1|DANA	LOC117143419|XP_033164013.1|DMAU
OG0010544	LOC6500184|XP_001953067.1|DANA	LOC117143963|XP_033164787.1|DMAU
OG0010545	LOC6499711|XP_032305566.1|DANA	LOC117143708|XP_033164396.1|DMAU
OG0010546	LOC6505861|XP_001964504.1|DANA	LOC117143510|XP_033164124.1|DMAU
OG0010547	LOC6505662|XP_001964507.1|DANA	LOC117143513|XP_033164127.1|DMAU
OG0010548	LOC6501343|XP_001955031.1|DANA	LOC117146002|XP_033167812.1|DMAU
OG0010549	LOC6505875|XP_001964529.1|DANA	LOC117145311|XP_033166797.1|DMAU
OG0010550	LOC6506006|XP_001964768.1|DANA	LOC117145627|XP_033167237.1|DMAU
OG0010551	LOC6505517|XP_001964782.1|DANA	LOC117145754|XP_033167410.1|DMAU
OG0010552	LOC6505943|XP_001964656.2|DANA	LOC117144236|XP_033165196.1|DMAU
OG0010553	LOC6505582|XP_001964657.2|DANA	LOC117145628|XP_033167238.1|DMAU
OG0010554	LOC6501467|XP_001955312.1|DANA	LOC117144120|XP_033165032.1|DMAU
OG0010555	LOC6499791|XP_001953906.1|DANA	LOC117144432|XP_033165470.1|DMAU
OG0010556	LOC6501007|XP_001954362.1|DANA	LOC117143635|XP_033164303.1|DMAU
