Orthogroup	DANA.longest_only	DBUS.longest_only
OG0009017	LOC6497796|XP_001961464.1|DANA	LOC108596538|XP_017837919.1|DBUS
OG0009018	LOC6503310|XP_032308645.1|DANA	LOC108607365|XP_017853569.1|DBUS
OG0009019	LOC6504358|XP_032311693.1|DANA	LOC108607395|XP_017853652.1|DBUS
OG0009020	LOC6499500|XP_014766112.1|DANA	LOC108601695|XP_017845094.1|DBUS
OG0009021	LOC6501127|XP_001954600.1|DANA	LOC108604638|XP_017849676.1|DBUS
OG0009022	LOC6500874|XP_032312201.1|DANA	LOC108602118|XP_017845632.2|DBUS
OG0009023	LOC6501491|XP_001955357.1|DANA	LOC108602505|XP_033149978.1|DBUS
OG0009024	LOC6505830|XP_001964448.1|DANA	LOC108603177|XP_017847226.1|DBUS
OG0009025	LOC6499836|XP_001953809.1|DANA	LOC108602944|XP_017846781.1|DBUS
OG0009026	LOC6501648|XP_001955676.2|DANA	LOC108601490|XP_017844876.1|DBUS
OG0009027	LOC26515402|XP_014764124.1|DANA	LOC108596368|XP_017837523.1|DBUS
OG0009028	LOC6507297|XP_001956294.1|DANA	LOC108598916|XP_017841169.2|DBUS
OG0009029	LOC6498403|XP_001962725.1|DANA	LOC108608401|XP_017855248.1|DBUS
OG0009030	LOC6497976|XP_001961829.1|DANA	LOC108607635|XP_017854048.1|DBUS
OG0009031	LOC6500097|XP_001953233.1|DANA	LOC108604410|XP_017849366.1|DBUS
OG0009032	LOC6500448|XP_001953232.1|DANA	LOC108604411|XP_017849367.1|DBUS
OG0009033	LOC6498453|XP_001962852.3|DANA	LOC108594225|XP_017834824.2|DBUS
OG0009034	LOC6496701|XP_032309178.1|DANA	LOC108594500|XP_017835099.1|DBUS
OG0009035	LOC6504543|XP_001964928.1|DANA	LOC108602895|XP_017850788.1|DBUS
OG0009036	LOC6494345|XP_001960493.1|DANA	LOC108594633|XP_033150954.1|DBUS
OG0009037	LOC6498493|XP_032310961.1|DANA	LOC108596920|XP_017838627.2|DBUS
OG0009038	LOC26514583|XP_014767305.1|DANA	LOC108602766|XP_017846427.1|DBUS
OG0009039	LOC6499263|XP_001954998.1|DANA	LOC108602268|XP_017845812.1|DBUS
OG0009040	LOC6494201|XP_001960761.1|DANA	LOC108595439|XP_017836160.1|DBUS
OG0009041	LOC6498846|XP_001955811.1|DANA	LOC108603733|XP_017848271.1|DBUS
OG0009043	LOC6497080|XP_001962796.1|DANA	LOC108607823|XP_017854360.1|DBUS
OG0009044	LOC6496987|XP_001962991.1|DANA	LOC108607480|XP_017853810.2|DBUS
OG0009045	LOC6501142|XP_014766904.1|DANA	LOC108604284|XP_017849176.1|DBUS
OG0009046	LOC6493802|XP_032310838.1|DANA	LOC108600640|XP_033149454.1|DBUS
OG0009047	LOC6495995|XP_014763580.1|DANA	LOC108595318|XP_017836027.1|DBUS
OG0009048	LOC6504311|XP_001965045.1|DANA	LOC108600047|XP_017842885.1|DBUS
OG0009049	LOC6494187|XP_001965966.1|DANA	LOC108602103|XP_017845616.1|DBUS
OG0009050	LOC6497094|XP_001962767.1|DANA	LOC108603311|XP_017847501.2|DBUS
OG0009051	LOC6508047|XP_001959039.1|DANA	LOC108596579|XP_017837992.1|DBUS
OG0009052	LOC6499638|XP_001954244.1|DANA	LOC108604570|XP_017849589.1|DBUS
OG0009053	LOC6503416|XP_032312307.1|DANA	LOC108603377|XP_017847634.1|DBUS
OG0009054	LOC6500536|XP_014766603.1|DANA	LOC108603851|XP_017848493.1|DBUS
OG0009055	LOC6497524|XP_001961910.1|DANA	LOC108598937|XP_017841191.1|DBUS
OG0009056	LOC6497287|XP_001962387.2|DANA	LOC108608468|XP_017855344.2|DBUS
OG0009057	LOC6507667|XP_014765398.1|DANA	LOC108599697|XP_017842183.1|DBUS
OG0009058	LOC6498715|XP_032311981.1|DANA	LOC108607348|XP_017853521.1|DBUS
OG0009059	LOC6493406|XP_014764362.1|DANA	LOC108601026|XP_017844392.1|DBUS
OG0009060	LOC6501253|XP_001954855.1|DANA	LOC108601472|XP_017844860.1|DBUS
OG0009061	LOC6495508|XP_001959001.1|DANA	LOC108596928|XP_017838638.1|DBUS
OG0009062	LOC6496430|XP_001960900.1|DANA	LOC108595236|XP_017835924.1|DBUS
OG0009064	LOC6495157|XP_001958942.1|DANA	LOC108595053|XP_017835685.1|DBUS
OG0009065	LOC6501537|XP_001955441.1|DANA	LOC108604505|XP_017849492.1|DBUS
OG0009066	LOC6507757|XP_001956286.1|DANA	LOC108599019|XP_017841288.2|DBUS
OG0009067	LOC6493840|XP_014764574.1|DANA	LOC108599986|XP_017842747.1|DBUS
OG0009068	LOC6494571|XP_032307293.1|DANA	LOC108596265|XP_017837313.1|DBUS
OG0009069	LOC6506085|XP_001965113.2|DANA	LOC108594379|XP_017835028.1|DBUS
OG0009070	LOC6494340|XP_014762757.1|DANA	LOC108597566|XP_017839664.1|DBUS
OG0009071	LOC6500052|XP_014766356.1|DANA	LOC108602884|XP_017846675.1|DBUS
OG0009072	LOC6502721|XP_001964369.1|DANA	LOC108602266|XP_017845810.1|DBUS
OG0009073	LOC6500131|XP_001953164.1|DANA	LOC108604322|XP_017849234.1|DBUS
OG0009074	LOC6499430|XP_001954655.1|DANA	LOC108604626|XP_017849663.1|DBUS
OG0009075	LOC6498881|XP_001955748.1|DANA	LOC108601932|XP_017845399.1|DBUS
OG0009076	LOC6499622|XP_001954275.1|DANA	LOC108604596|XP_017849618.1|DBUS
OG0009077	LOC6501670|XP_001955719.2|DANA	LOC108598138|XP_017840244.1|DBUS, LOC108605362|XP_017850520.1|DBUS
OG0009078	LOC6499538|XP_001954414.1|DANA	LOC108603588|XP_017848018.1|DBUS
OG0009079	LOC6503452|XP_032312324.1|DANA	LOC108603498|XP_017847850.1|DBUS
OG0009081	LOC6499591|XP_001954336.1|DANA	LOC108602661|XP_017846296.1|DBUS
OG0009082	LOC6505699|XP_001964433.1|DANA	LOC108602148|XP_017845669.1|DBUS
OG0009083	LOC6503930|XP_001963864.3|DANA	LOC108605374|XP_033150268.1|DBUS
OG0009084	LOC6500333|XP_014766506.1|DANA	LOC108604805|XP_017849896.1|DBUS
OG0009086	LOC6499607|XP_014766148.1|DANA	LOC108604420|XP_017849375.1|DBUS
OG0009087	LOC6501453|XP_001955289.2|DANA	LOC108604075|XP_017848833.1|DBUS
OG0009088	LOC6505558|XP_032305718.1|DANA, LOC6505556|XP_001964707.2|DANA	LOC108601577|XP_033149787.1|DBUS
OG0009089	LOC6503615|XP_001964062.1|DANA	LOC108607075|XP_017853184.1|DBUS
OG0009090	LOC6499024|XP_001955490.1|DANA	LOC108602991|XP_017846874.1|DBUS
OG0009091	LOC6499616|XP_001954284.2|DANA	LOC108602223|XP_017845759.1|DBUS
OG0009092	LOC6499212|XP_014765940.1|DANA	LOC108602190|XP_017845726.2|DBUS
OG0009093	LOC6500371|XP_001953071.1|DANA	LOC108603334|XP_017847548.1|DBUS
OG0009094	LOC6505998|XP_001964755.3|DANA	LOC108601382|XP_017844771.1|DBUS
OG0009095	LOC6505997|XP_001964753.2|DANA	LOC108601381|XP_033149909.1|DBUS
OG0009096	LOC6501339|XP_001955023.1|DANA	LOC108602612|XP_017846238.1|DBUS
OG0009097	LOC6499251|XP_001955022.2|DANA	LOC108602651|XP_017846286.1|DBUS
OG0009098	LOC6501335|XP_001955015.1|DANA	LOC108604386|XP_017849331.1|DBUS
OG0009099	LOC6501582|XP_001955519.1|DANA	LOC108604609|XP_017849637.1|DBUS
OG0009100	LOC6497346|XP_001962272.1|DANA	LOC108600459|XP_033149877.1|DBUS
OG0009101	LOC6497993|XP_001961853.1|DANA	LOC108607525|XP_017853931.1|DBUS
OG0009102	LOC6497854|XP_014761851.1|DANA	LOC108608526|XP_017855425.1|DBUS
OG0009103	LOC6498061|XP_001962003.1|DANA	LOC108608205|XP_017854967.1|DBUS
OG0009104	LOC6497474|XP_001962000.1|DANA	LOC108603764|XP_017848342.1|DBUS
OG0009105	LOC6498455|XP_001962859.2|DANA	LOC108601893|XP_017845361.1|DBUS
OG0009106	LOC6498124|XP_001962128.1|DANA	LOC108608319|XP_017855179.2|DBUS
OG0009107	LOC6498662|XP_001963268.1|DANA	LOC108597936|XP_017840044.1|DBUS
OG0009108	LOC6501306|XP_001954962.2|DANA	LOC108602001|XP_017845491.1|DBUS
OG0009109	LOC6498483|XP_001962918.1|DANA	LOC108607867|XP_017854444.1|DBUS
OG0009110	LOC6507500|XP_001965387.1|DANA	LOC108607534|XP_017853903.1|DBUS
OG0009111	LOC6507699|XP_001956167.1|DANA	LOC108598670|XP_017840875.1|DBUS
OG0009112	LOC6507962|XP_001965362.1|DANA	LOC108607927|XP_017854530.1|DBUS
OG0009113	LOC6498619|XP_001963166.2|DANA	LOC108596470|XP_033149904.1|DBUS
OG0009114	LOC6505506|XP_001964956.2|DANA	LOC108600905|XP_017844224.1|DBUS
OG0009115	LOC6498217|XP_001962324.1|DANA	LOC108606099|XP_017851434.2|DBUS
OG0009116	LOC6497731|XP_001961469.1|DANA	LOC108594797|XP_017835428.1|DBUS
OG0009117	LOC6497137|XP_001962685.2|DANA	LOC108603487|XP_017847554.2|DBUS
OG0009119	LOC6497103|XP_001962749.1|DANA	LOC108607748|XP_017854265.1|DBUS
OG0009120	LOC6507284|XP_001956312.3|DANA	LOC108598062|XP_033149586.1|DBUS
OG0009121	LOC6496581|XP_001961194.2|DANA	LOC108597079|XP_017838903.1|DBUS
OG0009122	LOC6494705|XP_032306950.1|DANA	LOC108595756|XP_017836535.1|DBUS
OG0009123	LOC6495049|XP_001959171.1|DANA	LOC108595877|XP_017836656.1|DBUS
OG0009124	LOC6497830|XP_001961533.2|DANA	LOC108594848|XP_017835475.1|DBUS
OG0009125	LOC6495533|XP_001959048.1|DANA	LOC108595550|XP_017836297.1|DBUS
OG0009127	LOC6494104|XP_001960968.1|DANA	LOC108596278|XP_017837339.1|DBUS
OG0009128	LOC6495553|XP_001959088.1|DANA	LOC108595788|XP_017836569.1|DBUS
OG0009129	LOC6495218|XP_001958822.1|DANA	LOC108595784|XP_017836565.1|DBUS
OG0009130	LOC6496481|XP_014763854.1|DANA	LOC108595246|XP_017835936.1|DBUS
OG0009131	LOC6494098|XP_014762638.1|DANA	LOC108596790|XP_017838382.1|DBUS
OG0009132	LOC6494396|XP_001960408.1|DANA	LOC108596810|XP_017838414.1|DBUS
OG0009133	LOC6496525|XP_001961069.1|DANA	LOC108594714|XP_017835342.1|DBUS
OG0009134	LOC6496215|XP_001960464.1|DANA	LOC108594827|XP_017835454.1|DBUS, LOC108594826|XP_017835453.1|DBUS
OG0009135	LOC6495560|XP_001959104.2|DANA	LOC108594646|XP_017835277.1|DBUS
OG0009136	LOC6494661|XP_001959913.1|DANA	LOC108596068|XP_017836951.1|DBUS
OG0009137	LOC6495701|XP_001959402.1|DANA	LOC108597740|XP_017839930.1|DBUS
OG0009138	LOC6494928|XP_001959399.1|DANA	LOC108595835|XP_017836614.1|DBUS
OG0009139	LOC6494654|XP_001959925.1|DANA	LOC108596276|XP_017837337.1|DBUS
OG0009140	LOC6495389|XP_001958724.1|DANA	LOC108595502|XP_017836244.1|DBUS
OG0009141	LOC6495537|XP_001959052.1|DANA	LOC108595495|XP_017836237.1|DBUS
OG0009142	LOC6495098|XP_001959072.1|DANA	LOC108596135|XP_017837091.1|DBUS
OG0009143	LOC6496419|XP_001960876.2|DANA	LOC108594932|XP_017835555.1|DBUS
OG0009144	LOC26515427|XP_014764129.1|DANA	LOC108595783|XP_017836564.1|DBUS
OG0009145	LOC6494464|XP_001960279.1|DANA	LOC108595500|XP_017836241.1|DBUS
OG0009146	LOC6496549|XP_001961122.1|DANA	LOC108597422|XP_017839463.1|DBUS
OG0009147	LOC6494266|XP_001960637.1|DANA	LOC108594996|XP_017835618.1|DBUS
OG0009148	LOC6495219|XP_001958819.1|DANA	LOC108597434|XP_017839481.1|DBUS
OG0009149	LOC6494585|XP_001960058.2|DANA	LOC108595641|XP_033149012.1|DBUS
OG0009150	LOC6496536|XP_001961093.1|DANA	LOC108600034|XP_017842861.1|DBUS
OG0009151	LOC6495395|XP_001958747.1|DANA	LOC108596607|XP_017838027.1|DBUS
OG0009152	LOC6495331|XP_001958618.1|DANA	LOC108596530|XP_017838211.1|DBUS
OG0009153	LOC6495739|XP_001959470.1|DANA	LOC108595603|XP_017836358.1|DBUS
OG0009154	LOC6501455|XP_001955293.1|DANA	LOC108604273|XP_017849161.1|DBUS
OG0009155	LOC6495411|XP_001958784.1|DANA	LOC108595479|XP_017836217.1|DBUS
OG0009156	LOC6505370|XP_001964863.1|DANA	LOC108601269|XP_017844320.1|DBUS
OG0009157	LOC6497537|XP_001961883.1|DANA	LOC108598610|XP_017840797.2|DBUS
OG0009158	LOC6507526|XP_001955858.1|DANA	LOC108598714|XP_017840932.1|DBUS
OG0009159	LOC6504575|XP_001966597.1|DANA	LOC108606438|XP_017852039.1|DBUS
OG0009160	LOC6502912|XP_001963603.2|DANA	LOC108607014|XP_017853086.1|DBUS
OG0009161	LOC6504611|XP_001966530.2|DANA	LOC108606775|XP_017852683.1|DBUS
OG0009162	LOC6506950|XP_001956931.1|DANA	LOC108598999|XP_017841265.1|DBUS
OG0009163	LOC6493448|XP_014764383.1|DANA	LOC108601164|XP_017844585.1|DBUS
OG0009164	LOC6507469|XP_001955953.2|DANA	LOC108598602|XP_017840786.2|DBUS
OG0009165	LOC6493533|XP_001957953.1|DANA	LOC108597968|XP_033149605.1|DBUS
OG0009166	LOC6506229|XP_001958301.2|DANA	LOC108597887|XP_017839994.1|DBUS
OG0009167	LOC6493151|XP_001957154.1|DANA	LOC108600282|XP_017843241.1|DBUS
OG0009168	LOC6506831|XP_032309660.1|DANA	LOC108600283|XP_017843242.1|DBUS
OG0009169	LOC6507763|XP_032310630.1|DANA	LOC108599735|XP_017842232.2|DBUS
OG0009170	LOC6493185|XP_001957218.1|DANA	LOC108598893|XP_017841143.1|DBUS
OG0009171	LOC6507037|XP_001956776.1|DANA	LOC108598596|XP_017840779.1|DBUS
OG0009172	LOC6507916|XP_001956595.2|DANA	LOC108600205|XP_017843110.1|DBUS, LOC108598087|XP_017840190.1|DBUS
OG0009173	LOC6493121|XP_001957088.1|DANA	LOC108599838|XP_017842437.1|DBUS
OG0009174	LOC6502362|XP_001967532.1|DANA	LOC108605730|XP_017851014.1|DBUS
OG0009175	LOC6498346|XP_001962591.1|DANA	LOC108607869|XP_017854450.1|DBUS
OG0009176	LOC6507833|XP_001956439.1|DANA	LOC108598781|XP_017841010.2|DBUS
OG0009178	LOC6493246|XP_001957350.1|DANA	LOC108598884|XP_017841134.2|DBUS
OG0009179	LOC6493873|XP_032310251.1|DANA	LOC108599208|XP_017841492.1|DBUS
OG0009180	LOC6507228|XP_001956429.1|DANA	LOC108599056|XP_017841325.1|DBUS
OG0009181	LOC6493204|XP_001957256.2|DANA	LOC108598129|XP_017840236.1|DBUS, LOC108598277|XP_017840383.2|DBUS
OG0009182	LOC6493607|XP_032310743.1|DANA	LOC108598750|XP_033149466.1|DBUS
OG0009183	LOC6493820|XP_001958502.1|DANA	LOC108599232|XP_017841519.1|DBUS
OG0009185	LOC6507789|XP_001956345.1|DANA	LOC108598426|XP_017840541.2|DBUS
OG0009186	LOC6506753|XP_001957304.2|DANA	LOC108598959|XP_017841218.1|DBUS
OG0009187	LOC6500693|XP_001953738.1|DANA	LOC108602363|XP_017845953.1|DBUS
OG0009188	LOC6496067|XP_001960148.1|DANA	LOC108596236|XP_017837264.1|DBUS
OG0009189	LOC6506909|XP_032310313.1|DANA	LOC108598643|XP_017841264.1|DBUS
OG0009190	LOC6507538|XP_001955879.1|DANA	LOC108599260|XP_017841544.2|DBUS
OG0009191	LOC26514173|XP_014763985.1|DANA	LOC108594650|XP_017835281.1|DBUS
OG0009192	LOC116656230|XP_032311599.1|DANA, LOC6502742|XP_001965768.1|DANA	LOC108596074|XP_017836976.1|DBUS
OG0009193	LOC6498223|XP_001962331.2|DANA	LOC108608063|XP_017854738.2|DBUS
OG0009194	LOC6496718|XP_032309223.1|DANA	LOC108606310|XP_017851843.1|DBUS
OG0009195	LOC6493463|XP_001957812.1|DANA	LOC108599024|XP_017841294.1|DBUS
OG0009196	LOC6506471|XP_032310230.1|DANA	LOC108598082|XP_033149341.1|DBUS
OG0009197	LOC26514310|XP_014759075.2|DANA	LOC108601024|XP_033149575.1|DBUS
OG0009198	LOC6506727|XP_001957351.1|DANA	LOC108598633|XP_017840823.2|DBUS, LOC108599167|XP_017841441.2|DBUS
OG0009199	LOC6506272|XP_001958223.2|DANA	LOC108599211|XP_033149402.1|DBUS
OG0009200	LOC6495631|XP_001959263.1|DANA	LOC108597073|XP_017838892.1|DBUS
OG0009201	LOC6495013|XP_001959222.1|DANA	LOC108597227|XP_017839159.1|DBUS
OG0009202	LOC6494119|XP_001960935.1|DANA	LOC108595873|XP_017836654.1|DBUS
OG0009203	LOC6493914|XP_001961333.1|DANA	LOC108595499|XP_017836240.1|DBUS
OG0009205	LOC6495515|XP_001959009.1|DANA	LOC108594891|XP_017835518.1|DBUS
OG0009206	LOC6496366|XP_001960771.1|DANA	LOC108596619|XP_017838053.1|DBUS
OG0009207	LOC6499277|XP_001954963.1|DANA	LOC108602487|XP_017846100.1|DBUS
OG0009209	LOC6501037|XP_001954434.2|DANA	LOC108602207|XP_017845743.1|DBUS
OG0009210	LOC6495616|XP_001959225.1|DANA	LOC108595573|XP_017836322.1|DBUS
OG0009211	LOC6497970|XP_001961818.2|DANA	LOC108608160|XP_017854906.1|DBUS
OG0009213	LOC26514915|XP_014759067.2|DANA	LOC117135018|XP_033150707.1|DBUS
OG0009214	LOC6493104|XP_001957049.2|DANA	LOC108600053|XP_017842889.1|DBUS
OG0009219	LOC6499990|XP_001953474.3|DANA	LOC108601618|XP_017845006.2|DBUS
OG0009220	LOC6505042|XP_014760269.1|DANA	LOC108607059|XP_017853161.1|DBUS
OG0009221	LOC6496928|XP_001963116.1|DANA	LOC108604238|XP_017849103.1|DBUS
OG0009224	LOC6500580|XP_001953513.1|DANA	LOC108601545|XP_017844933.1|DBUS
OG0009225	LOC6503604|XP_001964073.1|DANA	LOC108607163|XP_017853302.1|DBUS
OG0009226	LOC116655052|XP_032307942.1|DANA	LOC108605990|XP_033150338.1|DBUS
OG0009228	LOC6503993|XP_001963973.1|DANA	LOC108605838|XP_017851135.1|DBUS
OG0009230	LOC116655224|XP_032308661.1|DANA, LOC116655225|XP_032308662.1|DANA, LOC26514278|XP_014760146.1|DANA, LOC26514491|XP_032308684.1|DANA	LOC108594433|XP_017835096.2|DBUS
OG0009231	LOC6504592|XP_001966565.1|DANA	LOC108605106|XP_017850158.1|DBUS
OG0009236	LOC26513937|XP_014765553.1|DANA	LOC108602747|XP_017846393.1|DBUS
OG0009238	LOC6502826|XP_001956596.2|DANA	LOC108598976|XP_017841239.2|DBUS
OG0009239	LOC6493572|XP_001958020.1|DANA	LOC108598474|XP_017840612.1|DBUS
OG0009241	LOC6497803|XP_001961479.1|DANA	LOC108608428|XP_017855285.2|DBUS
OG0009243	LOC116654778|XP_032307159.1|DANA	LOC117134727|XP_033149249.1|DBUS
OG0009245	LOC6499299|XP_001954917.1|DANA	LOC108601429|XP_017844816.1|DBUS
OG0009248	LOC6505258|XP_001965640.1|DANA	LOC108607036|XP_017853118.1|DBUS
OG0009249	LOC6496904|XP_001963175.1|DANA	LOC108607905|XP_033149912.1|DBUS
OG0009251	LOC6504818|XP_001966391.1|DANA	LOC108605908|XP_017851212.1|DBUS
OG0009252	LOC6504784|XP_001966338.2|DANA	LOC108606957|XP_017853004.1|DBUS
OG0009253	LOC6505286|XP_032307921.1|DANA	LOC108605634|XP_017850906.1|DBUS
OG0009254	LOC6504129|XP_001964242.3|DANA	LOC108607066|XP_017853171.1|DBUS
OG0009255	LOC6502208|XP_001966031.1|DANA	LOC108605924|XP_017851230.1|DBUS
OG0009256	LOC6505062|XP_001965532.1|DANA	LOC108607162|XP_017853301.1|DBUS
OG0009257	LOC6505044|XP_001965572.1|DANA	LOC108605768|XP_017851060.1|DBUS
OG0009258	LOC6503909|XP_001963825.3|DANA	LOC108605379|XP_033150356.1|DBUS
OG0009259	LOC6505105|XP_001965447.3|DANA	LOC108605468|XP_017850643.1|DBUS
OG0009260	LOC6504819|XP_001966396.1|DANA	LOC108606968|XP_017853020.1|DBUS
OG0009261	LOC6503173|XP_032311813.1|DANA	LOC108606455|XP_017852057.1|DBUS
OG0009262	LOC6503713|XP_001963878.1|DANA	LOC108605588|XP_017850847.1|DBUS
OG0009263	LOC6498755|XP_001967268.1|DANA	LOC108606383|XP_017851937.1|DBUS
OG0009264	LOC6498747|XP_032308166.1|DANA	LOC108605254|XP_017850363.1|DBUS
OG0009265	LOC6498800|XP_001967284.1|DANA	LOC108606635|XP_017852419.1|DBUS
OG0009266	LOC6498454|XP_001962858.1|DANA	LOC108608213|XP_033150684.1|DBUS
OG0009267	LOC6497319|XP_014761642.1|DANA	LOC108599011|XP_017841281.2|DBUS
OG0009269	LOC6505796|XP_014760794.1|DANA	LOC108601855|XP_017845295.1|DBUS
OG0009270	LOC6502525|XP_001959944.2|DANA	LOC108594707|XP_017835336.1|DBUS
OG0009271	LOC6505223|XP_032307812.1|DANA	LOC108606901|XP_017852921.1|DBUS
OG0009272	LOC6493226|XP_001957302.1|DANA	LOC108598321|XP_017840427.1|DBUS
OG0009273	LOC6497492|XP_001961973.2|DANA	LOC108601408|XP_017844799.1|DBUS
OG0009274	LOC6506903|XP_032309741.1|DANA	LOC108599873|XP_017842514.1|DBUS
OG0009275	LOC26515525|XP_014761234.2|DANA	LOC108604978|XP_017850036.1|DBUS
OG0009276	LOC6494736|XP_001959758.1|DANA	LOC108595721|XP_017836491.1|DBUS
OG0009277	LOC6504806|XP_001966377.2|DANA	LOC108605007|XP_017850062.1|DBUS
OG0009278	LOC6503703|XP_014761041.1|DANA	LOC108604934|XP_033150259.1|DBUS
OG0009279	LOC6497300|XP_001962365.2|DANA	LOC108603585|XP_017848019.1|DBUS
OG0009280	LOC6504941|XP_032309300.1|DANA	LOC108606806|XP_017852765.1|DBUS
OG0009281	LOC6503518|XP_001964224.1|DANA	LOC108607269|XP_017853451.1|DBUS
OG0009282	LOC6503447|XP_001965316.1|DANA	LOC108606722|XP_017852597.1|DBUS
OG0009283	LOC6496956|XP_014761452.1|DANA	LOC108594498|XP_017835185.2|DBUS
OG0009284	LOC6506284|XP_001958198.1|DANA	LOC108598745|XP_017840969.1|DBUS
OG0009285	LOC6496629|XP_032308025.1|DANA	LOC108607423|XP_017853717.1|DBUS
OG0009287	LOC6506195|XP_001958366.1|DANA	LOC108599897|XP_017842577.1|DBUS
OG0009288	LOC6504737|XP_001966295.1|DANA	LOC108605055|XP_017850111.1|DBUS
OG0009290	LOC6495275|XP_001958723.1|DANA	LOC108595921|XP_017836699.1|DBUS
OG0009292	LOC6503666|XP_001963968.1|DANA	LOC108605939|XP_017851249.1|DBUS
OG0009293	LOC6503669|XP_032308574.1|DANA	LOC108606746|XP_017852633.1|DBUS
OG0009294	LOC6507949|XP_014763744.1|DANA	LOC108594867|XP_017835494.1|DBUS
OG0009295	LOC6504593|XP_032309295.1|DANA	LOC108605129|XP_033150410.1|DBUS
OG0009296	LOC6501005|XP_001954346.2|DANA	LOC108603649|XP_017848104.1|DBUS
OG0009297	LOC6499584|XP_001954344.2|DANA	LOC108601826|XP_017845256.1|DBUS
OG0009299	LOC6500127|XP_001953170.1|DANA	LOC108603655|XP_033150110.1|DBUS
OG0009300	LOC6500415|XP_014766550.1|DANA	LOC108603652|XP_017848115.1|DBUS
OG0009301	LOC6500055|XP_032305720.1|DANA	LOC108601620|XP_033150122.1|DBUS
OG0009302	LOC6505731|XP_001964367.1|DANA	LOC108601677|XP_017845075.1|DBUS
OG0009303	LOC6500596|XP_001953536.1|DANA	LOC108601302|XP_033150052.1|DBUS
OG0009304	LOC6500130|XP_001953165.1|DANA	LOC108602434|XP_017846044.1|DBUS
OG0009305	LOC6501267|XP_001954886.1|DANA	LOC108603384|XP_017847644.1|DBUS
OG0009306	LOC6503000|XP_001963435.1|DANA	LOC108605482|XP_017850662.1|DBUS
OG0009307	LOC6499520|XP_001954448.3|DANA	LOC108603480|XP_017847817.1|DBUS
OG0009308	LOC6499450|XP_001954616.1|DANA	LOC108602968|XP_017846839.1|DBUS
OG0009309	LOC6499309|XP_001954896.1|DANA	LOC117135097|XP_033150960.1|DBUS
OG0009310	LOC6499546|XP_001954404.1|DANA	LOC108602213|XP_017845749.1|DBUS
OG0009311	LOC6501149|XP_032305539.1|DANA	LOC108602302|XP_017845873.1|DBUS
OG0009312	LOC6499315|XP_001954884.3|DANA	LOC108602508|XP_017846127.2|DBUS
OG0009313	LOC6499320|XP_014766009.1|DANA	LOC108604821|XP_017849920.1|DBUS
OG0009314	LOC6494741|XP_014760095.1|DANA	LOC108601672|XP_017845066.1|DBUS
OG0009315	LOC6501199|XP_001954751.1|DANA	LOC108602827|XP_017846550.1|DBUS
OG0009316	LOC6500962|XP_001954252.1|DANA	LOC108603087|XP_017847066.1|DBUS
OG0009317	LOC6499087|XP_001955331.3|DANA	LOC108601943|XP_017845412.1|DBUS
OG0009318	LOC6505714|XP_001964405.2|DANA	LOC108602782|XP_017846483.1|DBUS
OG0009319	LOC6501321|XP_001954986.1|DANA	LOC108602920|XP_017846750.1|DBUS
OG0009320	LOC6501001|XP_001954332.1|DANA	LOC108602397|XP_017845997.1|DBUS
OG0009321	LOC6499589|XP_001954339.1|DANA	LOC108602613|XP_017846240.1|DBUS
OG0009322	LOC6500611|XP_001953561.1|DANA	LOC108601734|XP_017845144.1|DBUS
OG0009323	LOC6501140|XP_001954623.1|DANA	LOC108602172|XP_017845697.1|DBUS
OG0009324	LOC6501228|XP_001954803.1|DANA	LOC108602709|XP_017846352.1|DBUS
OG0009325	LOC6499864|XP_014766261.1|DANA	LOC108603915|XP_017848589.1|DBUS
OG0009326	LOC6500261|XP_001952917.2|DANA	LOC108602641|XP_017846275.1|DBUS
OG0009327	LOC6499009|XP_001955522.1|DANA	LOC108602462|XP_017846074.1|DBUS
OG0009328	LOC6501576|XP_001955506.1|DANA	LOC108602529|XP_033149979.1|DBUS
OG0009329	LOC6501504|XP_032310917.1|DANA	LOC108601570|XP_033149783.1|DBUS
OG0009330	LOC6500927|XP_001954184.1|DANA	LOC108602011|XP_017845503.1|DBUS
OG0009331	LOC6505661|XP_001964508.1|DANA	LOC108602458|XP_017846069.1|DBUS
OG0009332	LOC6499719|XP_001954069.1|DANA	LOC108602880|XP_017846670.1|DBUS
OG0009333	LOC6500814|XP_001953972.2|DANA	LOC108601288|XP_033150011.1|DBUS
OG0009334	LOC116654566|XP_032305721.1|DANA, LOC6505952|XP_001964668.2|DANA	LOC108601405|XP_017844793.1|DBUS
OG0009335	LOC6501122|XP_001954593.1|DANA	LOC108604842|XP_017849950.1|DBUS
OG0009336	LOC6499982|XP_001953493.1|DANA	LOC108601723|XP_017845130.1|DBUS
OG0009337	LOC6502145|XP_001966125.3|DANA	LOC108605087|XP_017850143.2|DBUS
OG0009338	LOC26513701|XP_014767199.1|DANA	LOC108601886|XP_017845350.1|DBUS
OG0009339	LOC6502669|XP_032305749.1|DANA	LOC108601329|XP_033149825.1|DBUS
OG0009340	LOC6500165|XP_001953101.1|DANA	LOC108601380|XP_017844768.1|DBUS
OG0009341	LOC6505857|XP_001964493.1|DANA	LOC108604618|XP_017849648.1|DBUS
OG0009342	LOC6500661|XP_001953672.1|DANA	LOC108602054|XP_017845557.1|DBUS
OG0009343	LOC6499900|XP_014766272.1|DANA	LOC108601827|XP_017845257.1|DBUS
