Orthogroup	DANA.longest_only	DMIR.longest_only
OG0007699	LOC6503720|XP_001963868.1|DANA	LOC108165181|XP_017156740.1|DMIR
OG0007700	LOC6507947|XP_001966480.1|DANA	LOC108162871|XP_017153315.1|DMIR
OG0007701	LOC6503898|XP_032308467.1|DANA	LOC108164758|XP_017156152.1|DMIR
OG0007702	LOC6503881|XP_001963774.1|DANA	LOC108164584|XP_017155900.1|DMIR
OG0007703	LOC6502288|XP_001966175.1|DANA	LOC108153594|XP_017139168.1|DMIR
OG0007704	LOC6501187|XP_001954720.1|DANA	LOC108157669|XP_017145320.1|DMIR
OG0007705	LOC6501847|XP_001966810.1|DANA	LOC108153685|XP_017139300.1|DMIR, LOC108165542|XP_017157104.1|DMIR
OG0007706	LOC6505066|XP_001965527.1|DANA	LOC108164595|XP_017155911.1|DMIR
OG0007707	LOC6504270|XP_032308860.1|DANA	LOC108161375|XP_017151115.1|DMIR
OG0007708	LOC6504918|XP_014759855.1|DANA	LOC108162824|XP_017153243.1|DMIR
OG0007709	LOC6502169|XP_001966092.1|DANA	LOC108164613|XP_017155942.1|DMIR
OG0007710	LOC6507964|XP_032311915.1|DANA	LOC108161845|XP_017151703.1|DMIR
OG0007711	LOC6504493|XP_001967006.1|DANA	LOC108151683|XP_017135916.1|DMIR
OG0007712	LOC6503742|XP_032308418.1|DANA	LOC108164994|XP_017156510.1|DMIR
OG0007713	LOC6504014|XP_032308445.1|DANA	LOC108151182|XP_033242856.1|DMIR
OG0007714	LOC6504526|XP_001967074.1|DANA	LOC108159612|XP_017148558.1|DMIR
OG0007715	LOC6501853|XP_001966798.1|DANA	LOC108162325|XP_017152540.1|DMIR
OG0007716	LOC6503519|XP_001964222.1|DANA	LOC108159344|XP_017148037.1|DMIR
OG0007717	LOC6499392|XP_001954728.1|DANA	LOC108154624|XP_017140435.1|DMIR
OG0007718	LOC6503617|XP_001964060.1|DANA	LOC108164577|XP_017155885.1|DMIR
OG0007719	LOC6503969|XP_032308572.1|DANA	LOC108163366|XP_033242010.1|DMIR
OG0007720	LOC6503967|XP_032308385.1|DANA	LOC108164866|XP_017156290.1|DMIR
OG0007721	LOC6501922|XP_032308131.1|DANA	LOC108164957|XP_017156447.1|DMIR
OG0007722	LOC6501903|XP_001966697.3|DANA	LOC108158833|XP_033252294.1|DMIR
OG0007723	LOC6501925|XP_032308164.1|DANA	LOC108164793|XP_017156205.1|DMIR
OG0007724	LOC6507328|XP_001965355.3|DANA	LOC108163400|XP_017154151.1|DMIR
OG0007725	LOC6505235|XP_001965592.1|DANA	LOC108162110|XP_017152174.1|DMIR
OG0007726	LOC6503141|XP_001963511.1|DANA	LOC108165084|XP_017156624.1|DMIR
OG0007727	LOC6502256|XP_001966094.1|DANA	LOC108158487|XP_017146288.1|DMIR
OG0007728	LOC6504738|XP_001966288.1|DANA	LOC108154325|XP_017140078.1|DMIR
OG0007729	LOC6502978|XP_001963481.1|DANA	LOC108153051|XP_017138315.1|DMIR
OG0007730	LOC6504749|XP_032309020.1|DANA	LOC108164684|XP_033247073.1|DMIR
OG0007731	LOC6507000|XP_014765028.1|DANA	LOC108153390|XP_017138854.1|DMIR
OG0007732	LOC6498766|XP_032308205.1|DANA	LOC108158985|XP_017147323.1|DMIR
OG0007733	LOC6504507|XP_001967041.1|DANA	LOC108164415|XP_017155584.2|DMIR
OG0007734	LOC6504402|XP_001967039.1|DANA	LOC108158176|XP_017145886.1|DMIR
OG0007735	LOC6503877|XP_001963761.1|DANA	LOC108156031|XP_017142775.1|DMIR
OG0007736	LOC6504833|XP_001966418.1|DANA	LOC108150972|XP_017134798.1|DMIR
OG0007737	LOC6501103|XP_001954553.1|DANA	LOC108155590|XP_017141993.1|DMIR
OG0007738	LOC6499771|XP_014766218.1|DANA	LOC108156310|XP_017143188.1|DMIR
OG0007739	LOC6504971|XP_001965714.2|DANA	LOC108164571|XP_017155880.1|DMIR
OG0007740	LOC6504926|XP_001966605.1|DANA	LOC108165465|XP_017157002.1|DMIR
OG0007741	LOC6502250|XP_032309340.1|DANA	LOC108152864|XP_017137984.1|DMIR
OG0007742	LOC6502391|XP_014759387.1|DANA	LOC108161543|XP_033243285.1|DMIR
OG0007743	LOC6505530|XP_032312382.1|DANA	LOC108157343|XP_017144852.2|DMIR
OG0007744	LOC26515257|XP_014762411.1|DANA	LOC117186337|XP_033242901.1|DMIR
OG0007745	LOC6500884|XP_001954103.2|DANA	LOC108155875|XP_017142486.1|DMIR
OG0007746	LOC6505637|XP_001964557.1|DANA	LOC108157121|XP_017144492.1|DMIR
OG0007747	LOC6504995|XP_032307820.1|DANA	LOC108163182|XP_033250748.1|DMIR
OG0007748	LOC6498768|XP_032308235.1|DANA	LOC108165185|XP_033245220.1|DMIR
OG0007749	LOC6504648|XP_001966475.1|DANA	LOC108155133|XP_017141272.1|DMIR
OG0007750	LOC6505949|XP_001964665.1|DANA	LOC108155509|XP_017141838.1|DMIR
OG0007751	LOC6497696|XP_001961548.1|DANA	LOC108163563|XP_017154416.1|DMIR
OG0007752	LOC6503958|XP_001963919.1|DANA	LOC108159019|XP_017147422.1|DMIR
OG0007753	LOC6501838|XP_001966826.1|DANA	LOC108161180|XP_017150893.1|DMIR
OG0007754	LOC6506120|XP_001958508.1|DANA	LOC108164769|XP_017156170.1|DMIR
OG0007755	LOC6505161|XP_001965460.3|DANA	LOC108164868|XP_017156298.1|DMIR
OG0007756	LOC6502123|XP_032309402.1|DANA	LOC108155323|XP_017141550.1|DMIR
OG0007757	LOC6503598|XP_001964084.2|DANA	LOC108165240|XP_017156767.2|DMIR, LOC108152416|XP_017137222.1|DMIR
OG0007758	LOC6506318|XP_001965152.1|DANA	LOC108163011|XP_017153532.1|DMIR
OG0007759	LOC6498979|XP_001955570.2|DANA	LOC108156980|XP_017144261.1|DMIR
OG0007760	LOC6504917|XP_001966587.1|DANA	LOC108164207|XP_017155331.1|DMIR
OG0007761	LOC6505157|XP_001965455.1|DANA	LOC108164563|XP_017155868.1|DMIR
OG0007762	LOC6505101|XP_001965456.2|DANA	LOC108164789|XP_017156197.1|DMIR
OG0007763	LOC6497694|XP_001961552.2|DANA	LOC108162766|XP_017153142.1|DMIR
OG0007764	LOC6503680|XP_014761024.1|DANA	LOC108160071|XP_017149318.1|DMIR
OG0007765	LOC6503979|XP_032308612.1|DANA	LOC108163310|XP_017154022.1|DMIR
OG0007766	LOC6500172|XP_014766410.1|DANA	LOC108157342|XP_017144849.1|DMIR
OG0007768	LOC6504582|XP_001966585.1|DANA	LOC108155462|XP_017141775.1|DMIR
OG0007769	LOC6494135|XP_001965971.2|DANA	LOC117186141|XP_033242210.1|DMIR
OG0007770	LOC6497945|XP_001961773.1|DANA	LOC117186564|XP_033243404.1|DMIR
OG0007771	LOC6497812|XP_001961497.2|DANA	LOC108162490|XP_017152730.1|DMIR
OG0007772	LOC6502207|XP_001966033.1|DANA	LOC108157578|XP_017145191.1|DMIR
OG0007773	LOC116656051|XP_032311222.1|DANA, LOC6497116|XP_001962726.3|DANA	LOC108163517|XP_017154342.1|DMIR
OG0007774	LOC6493521|XP_001957917.2|DANA	LOC108153530|XP_017139081.1|DMIR
OG0007775	LOC6498788|XP_001967257.1|DANA	LOC108155312|XP_017141522.1|DMIR
OG0007776	LOC6505173|XP_014760308.1|DANA	LOC108160799|XP_033250614.1|DMIR
OG0007777	LOC6505257|XP_001965639.1|DANA	LOC108161001|XP_017150801.1|DMIR
OG0007778	LOC6502957|XP_001963516.1|DANA	LOC108153131|XP_017138412.1|DMIR
OG0007779	LOC6507023|XP_001956804.1|DANA	LOC108152892|XP_017138020.1|DMIR
OG0007780	LOC6505140|XP_001965427.1|DANA	LOC108162571|XP_017152866.1|DMIR
OG0007781	LOC6502297|XP_014760003.1|DANA	LOC108163005|XP_017153521.1|DMIR
OG0007782	LOC6504176|XP_001964325.1|DANA	LOC108164611|XP_017155940.1|DMIR
OG0007783	LOC6503095|XP_001963414.1|DANA	LOC108158716|XP_017146751.1|DMIR
OG0007784	LOC6500987|XP_001954305.1|DANA	LOC108156284|XP_017143148.1|DMIR
OG0007785	LOC6502212|XP_001966021.1|DANA	LOC108164082|XP_017155160.1|DMIR
OG0007786	LOC6497693|XP_032307445.1|DANA	LOC108164231|XP_017155351.1|DMIR
OG0007787	LOC6499013|XP_032312132.1|DANA	LOC108157485|XP_017145064.1|DMIR
OG0007788	LOC6499363|XP_001954791.1|DANA	LOC108156977|XP_017144258.1|DMIR
OG0007789	LOC6499796|XP_032306612.1|DANA	LOC108153947|XP_033244067.1|DMIR
OG0007790	LOC6499073|XP_001955364.3|DANA	LOC108155026|XP_033245945.1|DMIR
OG0007791	LOC6499074|XP_032310798.1|DANA	LOC108155733|XP_017142237.1|DMIR
OG0007792	LOC6503152|XP_001963529.1|DANA	LOC108164503|XP_017155773.1|DMIR
OG0007793	LOC6500328|XP_032305327.1|DANA	LOC108156186|XP_017143005.1|DMIR
OG0007794	LOC6503196|XP_001963623.1|DANA	LOC108162203|XP_017152306.1|DMIR
OG0007795	LOC6503560|XP_001964158.1|DANA	LOC108154601|XP_017140410.1|DMIR
OG0007796	LOC6499880|XP_001953712.1|DANA	LOC108156268|XP_017143125.1|DMIR
OG0007797	LOC6498989|XP_014765867.1|DANA	LOC108155893|XP_017142523.1|DMIR
OG0007798	LOC6498990|XP_001955551.1|DANA	LOC108155895|XP_017142526.1|DMIR
OG0007799	LOC6501620|XP_001955619.1|DANA	LOC108156836|XP_017144034.1|DMIR
OG0007800	LOC6500856|XP_001954045.1|DANA	LOC108157777|XP_017145456.1|DMIR
OG0007801	LOC6502659|XP_001953686.2|DANA	LOC108154077|XP_017139673.1|DMIR
OG0007802	LOC6499998|XP_001953436.1|DANA	LOC108155786|XP_017142335.1|DMIR
OG0007803	LOC6499911|XP_001953649.2|DANA	LOC108153961|XP_017139546.1|DMIR
OG0007804	LOC6505056|XP_032308010.1|DANA	LOC108159971|XP_017149147.1|DMIR
OG0007805	LOC6505205|XP_001965546.1|DANA	LOC108156376|XP_017143278.1|DMIR
OG0007806	LOC6505055|XP_001965547.1|DANA	LOC108156343|XP_017143234.1|DMIR
OG0007808	LOC6499889|XP_001953694.1|DANA	LOC108155007|XP_017141047.1|DMIR
OG0007809	LOC6502948|XP_001963538.1|DANA	LOC108155039|XP_017141099.1|DMIR, LOC117188180|XP_033247544.1|DMIR
OG0007810	LOC6505810|XP_001965029.1|DANA	LOC108162362|XP_017152557.1|DMIR
OG0007811	LOC6500248|XP_032312148.1|DANA	LOC108154832|XP_017140724.2|DMIR
OG0007812	LOC6501938|XP_001966727.1|DANA	LOC108164830|XP_017156245.1|DMIR
OG0007813	LOC6501451|XP_001955285.1|DANA	LOC108154716|XP_017140556.1|DMIR
OG0007814	LOC6503794|XP_001963733.1|DANA	LOC108154880|XP_017140815.1|DMIR
OG0007815	LOC6501874|XP_001966758.1|DANA	LOC108157743|XP_017145415.1|DMIR
OG0007816	LOC6506771|XP_001957271.1|DANA	LOC108153423|XP_017138915.1|DMIR
OG0007817	LOC6501415|XP_001955203.1|DANA	LOC108156526|XP_033246037.1|DMIR, LOC117187448|XP_033246035.1|DMIR
OG0007818	LOC6498905|XP_001955703.2|DANA	LOC108157083|XP_017144421.1|DMIR
OG0007819	LOC6502927|XP_001963573.1|DANA	LOC108162707|XP_017153097.1|DMIR
OG0007820	LOC6500566|XP_014766627.1|DANA	LOC108156235|XP_033245342.1|DMIR
OG0007821	LOC6501593|XP_032312215.1|DANA	LOC108157694|XP_017145353.1|DMIR
OG0007822	LOC6498996|XP_001955543.3|DANA	LOC108157693|XP_033245742.1|DMIR
OG0007823	LOC6498994|XP_001955545.1|DANA	LOC108157305|XP_017144798.1|DMIR
OG0007824	LOC6505541|XP_001964731.1|DANA	LOC108155768|XP_017142309.1|DMIR
OG0007825	LOC6500866|XP_001954066.1|DANA	LOC108154181|XP_017139844.1|DMIR
OG0007826	LOC6501355|XP_001955058.1|DANA	LOC108155105|XP_017141225.1|DMIR
OG0007827	LOC6504569|XP_001966615.1|DANA	LOC108152774|XP_017137847.1|DMIR
OG0007828	LOC6493318|XP_001957514.1|DANA	LOC108152541|XP_017137441.1|DMIR
OG0007829	LOC6499603|XP_001954315.1|DANA	LOC108155529|XP_017141879.1|DMIR
OG0007830	LOC6500892|XP_001954118.1|DANA	LOC108157705|XP_017145364.2|DMIR
OG0007831	LOC6504907|XP_001966569.2|DANA	LOC108162013|XP_017151997.2|DMIR
OG0007832	LOC6502246|XP_001967143.2|DANA	LOC108163841|XP_017154848.1|DMIR
OG0007833	LOC6504889|XP_014759846.1|DANA	LOC108159707|XP_017148715.1|DMIR
OG0007834	LOC6500664|XP_001953678.1|DANA	LOC108154087|XP_017139690.2|DMIR
OG0007836	LOC6501389|XP_032309327.1|DANA	LOC108156197|XP_017143020.1|DMIR, LOC117187473|XP_033246128.1|DMIR
OG0007837	LOC6501395|XP_001955159.1|DANA	LOC108153927|XP_017139512.2|DMIR
OG0007838	LOC6499171|XP_032305723.1|DANA	LOC108154559|XP_017140348.2|DMIR
OG0007839	LOC6501955|XP_001966759.1|DANA	LOC108157753|XP_017145426.1|DMIR
OG0007840	LOC6499014|XP_001955511.1|DANA	LOC108154957|XP_017140959.1|DMIR
OG0007841	LOC6500827|XP_001953993.2|DANA	LOC108156228|XP_017143056.2|DMIR
OG0007842	LOC6501184|XP_014766916.1|DANA	LOC108156780|XP_017143940.1|DMIR
OG0007843	LOC6499400|XP_001954713.2|DANA	LOC108156783|XP_017143946.2|DMIR
OG0007844	LOC6495621|XP_001959239.1|DANA	LOC108158635|XP_017146605.1|DMIR
OG0007845	LOC6500168|XP_001953098.2|DANA	LOC108157615|XP_017145235.1|DMIR
OG0007846	LOC6504048|XP_001964081.1|DANA	LOC108152371|XP_017137148.1|DMIR
OG0007847	LOC6499117|XP_001955266.1|DANA	LOC108156944|XP_017144198.1|DMIR
OG0007848	LOC6498903|XP_001955705.1|DANA	LOC108156716|XP_017143854.1|DMIR
OG0007849	LOC6505680|XP_001964468.1|DANA	LOC108156328|XP_017143212.1|DMIR
OG0007850	LOC6505840|XP_001964467.3|DANA	LOC108156327|XP_017143209.1|DMIR
OG0007851	LOC26515123|XP_014760936.1|DANA	LOC108157587|XP_017145200.1|DMIR
OG0007852	LOC6499839|XP_001953802.1|DANA	LOC108157248|XP_017144711.1|DMIR
OG0007853	LOC6499227|XP_001955067.3|DANA	LOC108157750|XP_017145420.1|DMIR
OG0007854	LOC6501655|XP_014767151.1|DANA	LOC108155919|XP_017142559.1|DMIR
OG0007855	LOC6500640|XP_001953626.3|DANA	LOC108154585|XP_033245586.1|DMIR
OG0007856	LOC6498904|XP_014765812.1|DANA	LOC108156717|XP_017143855.1|DMIR
OG0007857	LOC6499054|XP_014765879.1|DANA	LOC108156530|XP_017143525.1|DMIR
OG0007858	LOC6497448|XP_014761709.2|DANA	LOC108162783|XP_017153170.1|DMIR
OG0007859	LOC6501857|XP_001966790.1|DANA	LOC108164543|XP_017155841.1|DMIR
OG0007860	LOC6500684|XP_032312334.1|DANA	LOC108155883|XP_017142508.1|DMIR
OG0007861	LOC6500682|XP_001953717.1|DANA	LOC108157431|XP_017144971.1|DMIR
OG0007862	LOC116656385|XP_032311770.1|DANA	LOC117187128|XP_033245039.1|DMIR
OG0007863	LOC6497929|XP_001961739.1|DANA	LOC108162728|XP_017153085.1|DMIR
OG0007864	LOC6499470|XP_001954575.2|DANA	LOC108157063|XP_017144384.1|DMIR
OG0007865	LOC6507919|XP_001956601.1|DANA	LOC108151781|XP_017136114.1|DMIR
OG0007866	LOC6500916|XP_032305427.1|DANA	LOC108156365|XP_017143258.1|DMIR
OG0007867	LOC6498944|XP_014765839.1|DANA	LOC108156881|XP_017144102.1|DMIR
OG0007868	LOC6499114|XP_001955273.2|DANA	LOC108154466|XP_017140225.1|DMIR
OG0007869	LOC6503080|XP_032308978.1|DANA	LOC108158618|XP_017146586.1|DMIR
OG0007870	LOC6493496|XP_032309996.1|DANA	LOC108151740|XP_017136047.1|DMIR
OG0007871	LOC6503734|XP_032308485.1|DANA	LOC108164074|XP_017155149.1|DMIR
OG0007872	LOC6506500|XP_032310023.1|DANA	LOC108151074|XP_017134943.1|DMIR
OG0007873	LOC26514431|XP_014765621.1|DANA	LOC108151083|XP_017134955.1|DMIR
OG0007874	LOC6503637|XP_032308465.1|DANA	LOC108164634|XP_017155969.1|DMIR
OG0007875	LOC6496605|XP_014763891.1|DANA	LOC108158130|XP_017145800.1|DMIR
OG0007876	LOC6503027|XP_001963384.1|DANA	LOC108165053|XP_017156583.1|DMIR
OG0007877	LOC6503915|XP_032308527.1|DANA	LOC108163755|XP_017154717.1|DMIR
OG0007878	LOC6495599|XP_014763363.1|DANA	LOC108158624|XP_017146589.1|DMIR
OG0007879	LOC6506537|XP_014764809.1|DANA	LOC108152913|XP_017138078.1|DMIR
OG0007880	LOC6504175|XP_001964324.1|DANA	LOC108164399|XP_017155531.1|DMIR
OG0007881	LOC6507644|XP_001956064.1|DANA	LOC108153401|XP_017138884.1|DMIR
OG0007882	LOC6493126|XP_001957096.1|DANA	LOC108152678|XP_017137664.1|DMIR
OG0007883	LOC6493125|XP_001957095.1|DANA	LOC108153305|XP_017138700.1|DMIR
OG0007884	LOC6506581|XP_001957602.1|DANA	LOC108165434|XP_017156962.1|DMIR
OG0007885	LOC6493960|XP_032311601.1|DANA	LOC108158131|XP_017145803.1|DMIR
OG0007886	LOC6505872|XP_001965039.1|DANA	LOC108163585|XP_017154447.1|DMIR
OG0007887	LOC6506866|XP_001957097.2|DANA	LOC108152676|XP_017137661.1|DMIR
OG0007888	LOC6506526|XP_001957712.1|DANA	LOC108153353|XP_017138809.1|DMIR
OG0007889	LOC6493742|XP_001958353.1|DANA	LOC108153269|XP_017138626.1|DMIR
OG0007890	LOC6507725|XP_014765428.2|DANA	LOC108165493|XP_017157036.2|DMIR
OG0007891	LOC6501077|XP_001954515.1|DANA	LOC108157194|XP_017144612.1|DMIR
OG0007892	LOC6496674|XP_001961376.2|DANA	LOC108158709|XP_017146738.1|DMIR
OG0007893	LOC6495903|XP_001959825.1|DANA	LOC108159219|XP_017147805.1|DMIR
OG0007894	LOC6493725|XP_032309761.1|DANA	LOC108152699|XP_033242097.1|DMIR
OG0007895	LOC6507551|XP_032310799.1|DANA	LOC108151913|XP_017136313.1|DMIR
OG0007896	LOC6506460|XP_014764775.1|DANA	LOC108153225|XP_017138544.1|DMIR
OG0007897	LOC6507608|XP_001955995.1|DANA	LOC108153184|XP_017138484.1|DMIR
OG0007898	LOC6507539|XP_001955881.1|DANA	LOC108153153|XP_017138444.1|DMIR
OG0007899	LOC6493415|XP_014764372.1|DANA	LOC108152403|XP_017137194.1|DMIR
OG0007900	LOC26515216|XP_014764105.1|DANA	LOC108158974|XP_017147303.1|DMIR, LOC117189443|XP_033250451.1|DMIR
OG0007901	LOC6493023|XP_001956880.1|DANA	LOC108153197|XP_017138503.1|DMIR
OG0007902	LOC6504739|XP_001966284.1|DANA	LOC108164739|XP_017156121.1|DMIR
OG0007903	LOC6506790|XP_001957237.1|DANA	LOC108152703|XP_017137712.1|DMIR
OG0007904	LOC6506914|XP_001957001.1|DANA	LOC108152034|XP_017136513.1|DMIR
OG0007905	LOC6498147|XP_001962175.1|DANA	LOC108163788|XP_017154760.1|DMIR
OG0007906	LOC6506614|XP_014764842.1|DANA	LOC108165600|XP_017157163.1|DMIR
OG0007907	LOC6493342|XP_001957557.1|DANA	LOC108151063|XP_017134928.1|DMIR
OG0007908	LOC6506606|XP_001957558.1|DANA	LOC108151064|XP_017134932.1|DMIR
OG0007909	LOC6504890|XP_001966539.2|DANA	LOC108159721|XP_017148734.1|DMIR
OG0007910	LOC6493653|XP_001958168.1|DANA	LOC108150922|XP_017134741.1|DMIR
OG0007911	LOC6493128|XP_001957100.1|DANA	LOC108153219|XP_017138537.1|DMIR
OG0007912	LOC6507464|XP_001955960.1|DANA	LOC108151055|XP_017134918.1|DMIR
OG0007913	LOC6506864|XP_001957101.3|DANA	LOC108153221|XP_017138538.1|DMIR
OG0007914	LOC6507127|XP_001956623.2|DANA	LOC108151006|XP_033242473.1|DMIR
OG0007915	LOC6493384|XP_001957647.1|DANA	LOC108152625|XP_017137588.1|DMIR
OG0007916	LOC6498251|XP_001962403.1|DANA	LOC108161121|XP_017150833.1|DMIR
OG0007917	LOC6495924|XP_001959864.1|DANA	LOC108159281|XP_033254379.1|DMIR
OG0007918	LOC6494617|XP_001960003.1|DANA	LOC108160390|XP_017149866.1|DMIR
OG0007919	LOC6494729|XP_001959776.1|DANA	LOC117192988|XP_033253610.1|DMIR, LOC108160464|XP_017149967.1|DMIR, LOC117192928|XP_033253549.1|DMIR
OG0007920	LOC6494945|XP_001959349.2|DANA	LOC108160783|XP_017150476.1|DMIR
OG0007921	LOC6495247|XP_001958765.1|DANA	LOC108158273|XP_017145998.1|DMIR
OG0007922	LOC6500528|XP_014766598.1|DANA	LOC108156041|XP_017142795.1|DMIR
OG0007923	LOC6502993|XP_014761280.1|DANA	LOC108162639|XP_017152955.1|DMIR
OG0007924	LOC6494327|XP_014762752.1|DANA	LOC108159169|XP_017147690.1|DMIR, LOC117185794|XP_033252851.1|DMIR
OG0007925	LOC6494379|XP_001960431.1|DANA	LOC108160405|XP_017149885.1|DMIR
OG0007926	LOC6494416|XP_001960370.1|DANA	LOC108159978|XP_017149159.1|DMIR
OG0007927	LOC6497764|XP_032307715.1|DANA	LOC108163174|XP_017153795.1|DMIR
OG0007928	LOC6497186|XP_014761551.1|DANA	LOC108163454|XP_017154230.1|DMIR
OG0007929	LOC6498241|XP_032307482.1|DANA	LOC108161906|XP_017151794.1|DMIR
OG0007930	LOC6496204|XP_001960444.1|DANA	LOC117185786|XP_033246792.1|DMIR, LOC108158254|XP_033253697.1|DMIR
OG0007931	LOC6498198|XP_001962279.1|DANA	LOC108161353|XP_017151084.1|DMIR
OG0007932	LOC6501789|XP_032311959.1|DANA	LOC108161558|XP_017151335.1|DMIR
OG0007933	LOC26514457|XP_014767290.1|DANA	LOC108155142|XP_017141285.1|DMIR
OG0007934	LOC6495890|XP_001959790.1|DANA	LOC108162128|XP_017152196.1|DMIR
OG0007935	LOC6498371|XP_001962645.1|DANA	LOC108162647|XP_017152966.1|DMIR
OG0007936	LOC6498588|XP_001963119.1|DANA	LOC108161615|XP_017151404.1|DMIR
OG0007937	LOC6504501|XP_001964943.1|DANA	LOC108162378|XP_017152584.1|DMIR
OG0007938	LOC6496898|XP_001963188.1|DANA	LOC108160185|XP_017149502.1|DMIR
OG0007939	LOC6503378|XP_001965341.1|DANA	LOC108162661|XP_017152990.1|DMIR
OG0007940	LOC6507263|XP_014760608.2|DANA	LOC108162659|XP_033249967.1|DMIR
OG0007941	LOC26514317|XP_014759182.1|DANA	LOC117188009|XP_033247015.1|DMIR
OG0007942	LOC6495857|XP_001959718.2|DANA	LOC117186229|XP_033242557.1|DMIR
OG0007943	LOC6504346|XP_014760431.2|DANA	LOC108161218|XP_033248814.1|DMIR
OG0007944	LOC6507588|XP_014765337.2|DANA	LOC108151051|XP_017134915.1|DMIR
OG0007945	LOC6496916|XP_032311171.1|DANA	LOC108162882|XP_017153323.2|DMIR
OG0007946	LOC6495718|XP_001959432.2|DANA	LOC117189373|XP_033250391.1|DMIR, LOC117189371|XP_033250389.1|DMIR, LOC108159526|XP_017148382.1|DMIR
OG0007947	LOC6505755|XP_001965007.1|DANA	LOC108163729|XP_017154675.1|DMIR
OG0007948	LOC6497792|XP_032307584.1|DANA	LOC108162742|XP_033249261.1|DMIR
OG0007949	LOC6503631|XP_001964034.2|DANA	LOC108161655|XP_017151447.1|DMIR
OG0007950	LOC6506929|XP_001965278.1|DANA	LOC108161478|XP_017151236.1|DMIR
OG0007951	LOC6496988|XP_001962985.1|DANA	LOC108162917|XP_017153386.1|DMIR
OG0007952	LOC6497244|XP_001962487.1|DANA	LOC108163728|XP_017154674.1|DMIR
OG0007953	LOC6497343|XP_001962282.1|DANA	LOC108161366|XP_017151099.1|DMIR
OG0007954	LOC6498233|XP_001962354.2|DANA	LOC108163652|XP_017154560.1|DMIR
OG0007955	LOC6498533|XP_032311322.1|DANA	LOC108162049|XP_017152067.1|DMIR
OG0007956	LOC6497255|XP_032307608.1|DANA	LOC108162516|XP_017152786.1|DMIR
OG0007957	LOC6496959|XP_032311350.1|DANA	LOC108164177|XP_017155282.1|DMIR
OG0007958	LOC6505051|XP_001965558.1|DANA	LOC108154480|XP_017140273.1|DMIR
OG0007959	LOC6497657|XP_001961622.1|DANA	LOC108161372|XP_017151108.1|DMIR
OG0007960	LOC6496926|XP_001963124.1|DANA	LOC108163979|XP_017155029.1|DMIR
OG0007961	LOC6500479|XP_001953305.1|DANA	LOC108157302|XP_017144792.1|DMIR
OG0007962	LOC6504613|XP_001966527.1|DANA	LOC108155758|XP_017142293.1|DMIR
OG0007963	LOC6498428|XP_001962795.1|DANA	LOC108162542|XP_017152813.1|DMIR
OG0007964	LOC6498503|XP_001962958.1|DANA	LOC108162685|XP_017153022.1|DMIR
OG0007965	LOC6497329|XP_014761651.1|DANA	LOC108162778|XP_017153163.1|DMIR
OG0007966	LOC6496834|XP_001963311.1|DANA	LOC108162012|XP_017151992.1|DMIR
OG0007967	LOC6503730|XP_001965259.2|DANA	LOC108162555|XP_017152837.2|DMIR
OG0007968	LOC6498654|XP_014762218.2|DANA	LOC108161526|XP_017151293.1|DMIR
OG0007969	LOC6498564|XP_001963072.1|DANA	LOC108163554|XP_017154406.2|DMIR
OG0007970	LOC26513879|XP_014763953.1|DANA	LOC108158612|XP_017146577.1|DMIR, LOC117194136|XP_033254685.1|DMIR
OG0007971	LOC6504475|XP_001966974.1|DANA	LOC108161463|XP_017151220.1|DMIR
OG0007972	LOC6495709|XP_001959411.1|DANA	LOC108158262|XP_017145987.1|DMIR, LOC117191323|XP_033252114.1|DMIR
OG0007973	LOC6497023|XP_001962910.1|DANA	LOC108162679|XP_017153012.1|DMIR
OG0007974	LOC6503564|XP_001964151.2|DANA	LOC108165060|XP_017156599.1|DMIR
OG0007975	LOC6501423|XP_001955223.1|DANA	LOC108155832|XP_017142431.1|DMIR
OG0007976	LOC6505306|XP_001965726.1|DANA	LOC108152522|XP_017137412.2|DMIR
OG0007977	LOC6497947|XP_001961777.1|DANA	LOC108162712|XP_017153062.2|DMIR
OG0007978	LOC6504222|XP_001965134.1|DANA	LOC108163695|XP_017154617.1|DMIR
OG0007979	LOC6498273|XP_032307705.1|DANA	LOC108163099|XP_033248520.1|DMIR
OG0007980	LOC6497931|XP_001961743.1|DANA	LOC108163510|XP_017154330.1|DMIR
OG0007981	LOC6504591|XP_001966567.1|DANA	LOC108164795|XP_017156208.1|DMIR
OG0007982	LOC6498645|XP_014762212.1|DANA	LOC108162564|XP_017152850.1|DMIR
OG0007983	LOC6497672|XP_001961599.1|DANA	LOC108163610|XP_017154488.1|DMIR
OG0007984	LOC6497072|XP_014761513.1|DANA	LOC108163617|XP_017154502.1|DMIR
OG0007985	LOC6502600|XP_032308671.1|DANA	LOC117189026|XP_033249791.1|DMIR
OG0007986	LOC6498479|XP_001962907.1|DANA	LOC108163181|XP_017153807.1|DMIR
OG0007987	LOC6496708|XP_001967340.2|DANA	LOC108161717|XP_017151525.1|DMIR
OG0007988	LOC6497274|XP_014761605.1|DANA	LOC108162003|XP_017151975.1|DMIR
OG0007989	LOC6496957|XP_032311429.1|DANA	LOC108162513|XP_017152780.1|DMIR
OG0007990	LOC6498592|XP_001963123.1|DANA	LOC108163736|XP_017154684.1|DMIR
OG0007991	LOC6498067|XP_001962013.1|DANA	LOC108163472|XP_017154262.1|DMIR
