Orthogroup	DANA.longest_only	DBIA.longest_only
OG0010959	LOC6499923|XP_001953627.1|DANA	LOC108030993|XP_016959683.1|DBIA
OG0010960	LOC6496907|XP_001963172.1|DANA	LOC108033293|XP_016963049.1|DBIA
OG0010963	LOC6497171|XP_001962629.1|DANA	LOC108029204|XP_016956870.1|DBIA
OG0010967	LOC6502746|XP_001965407.3|DANA	LOC108025673|XP_016951699.1|DBIA
OG0010969	LOC6499749|XP_001953996.1|DANA	LOC108032077|XP_016961387.1|DBIA
OG0010971	LOC6500694|XP_001953740.2|DANA	LOC108031955|XP_016961232.1|DBIA
OG0010972	LOC6501244|XP_001954839.1|DANA	LOC108031257|XP_016959985.1|DBIA
OG0010977	LOC6500689|XP_001953728.1|DANA	LOC108031151|XP_016959855.1|DBIA
OG0010978	LOC6504078|XP_032309451.1|DANA	LOC108027798|XP_016954900.1|DBIA
OG0010979	LOC116655687|XP_032309446.1|DANA	LOC108027624|XP_016954666.1|DBIA
OG0010980	LOC6503735|XP_001963834.2|DANA	LOC108026005|XP_016952188.1|DBIA
OG0010981	LOC6504811|XP_001966382.3|DANA	LOC108024086|XP_016949349.1|DBIA
OG0010982	LOC6503997|XP_001963977.1|DANA	LOC108023933|XP_016949107.1|DBIA
OG0010983	LOC6508274|XP_032307881.1|DANA	LOC108032948|XP_016962508.1|DBIA
OG0010984	LOC6504790|XP_001966352.1|DANA	LOC108024119|XP_016949389.1|DBIA
OG0010985	LOC6501424|XP_001955226.1|DANA	LOC108027213|XP_016954024.1|DBIA
OG0010986	LOC6505278|XP_032307995.1|DANA	LOC108033005|XP_016962619.1|DBIA
OG0010987	LOC6503052|XP_001963336.1|DANA	LOC108021945|XP_016946261.1|DBIA
OG0010988	LOC6503833|XP_001963685.1|DANA	LOC108022011|XP_016946339.1|DBIA
OG0010989	LOC116656557|XP_032312091.1|DANA	LOC108024482|XP_016949891.1|DBIA
OG0010990	LOC6497533|XP_014761722.1|DANA	LOC108033358|XP_016963158.1|DBIA
OG0010993	LOC6498121|XP_001962118.2|DANA	LOC108032744|XP_016962219.1|DBIA
OG0010994	LOC6502766|XP_032311190.1|DANA	LOC108033567|XP_016963401.1|DBIA
OG0010995	LOC6507330|XP_001956231.1|DANA	LOC108034638|XP_016965065.1|DBIA
OG0010996	LOC6506891|XP_001957052.1|DANA	LOC108034667|XP_016965094.1|DBIA
OG0010997	LOC6507702|XP_032310383.1|DANA	LOC108035265|XP_016966312.1|DBIA
OG0010998	LOC26514469|XP_014765625.1|DANA	LOC108035046|XP_016965909.1|DBIA
OG0010999	LOC6493182|XP_001957215.1|DANA	LOC108034770|XP_016965205.1|DBIA
OG0011000	LOC26515320|XP_014765719.1|DANA	LOC108030422|XP_016958801.1|DBIA
OG0011001	LOC6506249|XP_032309500.1|DANA	LOC108027992|XP_016955107.1|DBIA
OG0011002	LOC6507098|XP_001956674.1|DANA	LOC108030509|XP_016958886.1|DBIA
OG0011003	LOC6493597|XP_001958065.1|DANA	LOC108030695|XP_016959220.1|DBIA
OG0011004	LOC6495592|XP_001959159.3|DANA	LOC108022422|XP_016946798.1|DBIA
OG0011005	LOC6496339|XP_001960725.1|DANA	LOC108022253|XP_016946600.1|DBIA
OG0011006	LOC116654740|XP_032306847.1|DANA	LOC108026631|XP_016953138.1|DBIA
OG0011008	LOC6501380|XP_032305419.1|DANA	LOC108024466|XP_016949873.1|DBIA
OG0011009	LOC26515242|XP_014767406.1|DANA	LOC108031449|XP_016960370.1|DBIA
OG0011010	LOC6499317|XP_001954882.2|DANA	LOC108023751|XP_016948881.1|DBIA
OG0011011	LOC6499201|XP_032305499.1|DANA	LOC108024326|XP_016949717.1|DBIA
OG0011012	LOC26514743|XP_014767333.1|DANA	LOC108030959|XP_016959647.1|DBIA
OG0011013	LOC6500707|XP_001953764.1|DANA, LOC116654573|XP_032305753.1|DANA	LOC108024990|XP_016950737.1|DBIA
OG0011014	LOC6500332|XP_001952987.2|DANA	LOC108031244|XP_016959969.1|DBIA
OG0011015	LOC6507948|XP_001953592.1|DANA	LOC108031234|XP_016959959.1|DBIA
OG0011016	LOC6493287|XP_001957448.2|DANA	LOC108028155|XP_016955303.1|DBIA
OG0011018	LOC6500159|XP_001953113.1|DANA	LOC108031261|XP_016959988.1|DBIA
OG0011019	LOC6500389|XP_001953116.1|DANA	LOC108031306|XP_016960039.1|DBIA
OG0011020	LOC6500102|XP_001953225.1|DANA	LOC108027070|XP_016953771.1|DBIA
OG0011021	LOC6500503|XP_001953357.1|DANA	LOC108031293|XP_016960025.1|DBIA
OG0011022	LOC116656577|XP_032312229.1|DANA	LOC108031391|XP_016960244.1|DBIA
OG0011023	LOC116654668|XP_032305928.1|DANA	LOC108031574|XP_016960621.1|DBIA
OG0011024	LOC6501116|XP_001954582.2|DANA	LOC108032001|XP_016961286.1|DBIA
OG0011025	LOC6501668|XP_001955716.1|DANA	LOC108030976|XP_016959665.1|DBIA
OG0011026	LOC26514532|XP_014760924.2|DANA	LOC108025142|XP_016950903.1|DBIA, LOC108025007|XP_016950752.1|DBIA
OG0011027	LOC6505913|XP_001964608.1|DANA	LOC108025233|XP_016951069.1|DBIA
OG0011028	LOC6502511|XP_001960890.1|DANA	LOC108036276|XP_016967776.1|DBIA
OG0011029	LOC6496365|XP_001960769.1|DANA	LOC108022495|XP_016946940.1|DBIA
OG0011030	LOC6496216|XP_001960465.2|DANA	LOC108029898|XP_016957877.1|DBIA
OG0011031	LOC6502530|XP_001959740.1|DANA	LOC108026662|XP_016953190.1|DBIA
OG0011032	LOC6495842|XP_001959690.1|DANA	LOC108022308|XP_016946657.1|DBIA
OG0011033	LOC6502563|XP_001959459.2|DANA	LOC108026690|XP_016953267.1|DBIA
OG0011034	LOC6495706|XP_032306628.1|DANA	LOC108022419|XP_016946794.1|DBIA
OG0011035	LOC6497276|XP_001962408.2|DANA	LOC108033254|XP_016963008.1|DBIA
OG0011036	LOC6498227|XP_014762033.1|DANA	LOC108033267|XP_016963022.1|DBIA
OG0011037	LOC6502436|XP_032307524.1|DANA	LOC108027693|XP_016954731.1|DBIA
OG0011038	LOC26514904|XP_014762385.1|DANA	LOC108033305|XP_016963067.1|DBIA
OG0011039	LOC6504872|XP_001966498.1|DANA, LOC6497941|XP_001961764.1|DANA	LOC108033724|XP_016963750.1|DBIA
OG0011040	LOC6497936|XP_001961751.1|DANA	LOC108033499|XP_016963328.1|DBIA
OG0011041	LOC6502437|XP_001961677.1|DANA	LOC108033481|XP_016963308.1|DBIA
OG0011042	LOC6497817|XP_014761831.1|DANA	LOC108029025|XP_016956561.1|DBIA
OG0011043	LOC6497794|XP_001961462.1|DANA	LOC108032587|XP_016961984.1|DBIA
OG0011044	LOC6506854|XP_001957116.1|DANA, LOC26513835|XP_014767219.1|DANA	LOC108034703|XP_016965133.1|DBIA
OG0011045	LOC6505127|XP_001965409.1|DANA	LOC108025661|XP_016951689.1|DBIA
OG0011046	LOC6502499|XP_001964215.2|DANA	LOC108033039|XP_016962655.1|DBIA, LOC108033041|XP_016962657.1|DBIA
OG0011047	LOC6502184|XP_001966066.1|DANA	LOC108025974|XP_016952159.1|DBIA
OG0011048	LOC6502941|XP_001963551.1|DANA	LOC108024434|XP_016949840.1|DBIA
OG0011049	LOC6503118|XP_001963455.2|DANA	LOC108024187|XP_016949517.1|DBIA
OG0011050	LOC6504604|XP_001966542.1|DANA	LOC108023452|XP_016948438.1|DBIA
OG0011051	LOC6507430|XP_001956035.1|DANA	LOC108028363|XP_016955641.1|DBIA
OG0011052	LOC6507184|XP_001956529.1|DANA	LOC108028042|XP_016955169.1|DBIA
OG0011053	LOC6506562|XP_032310842.1|DANA	LOC108034413|XP_016964785.1|DBIA
OG0011054	LOC26514675|XP_014765653.1|DANA	LOC108028000|XP_016955117.1|DBIA
OG0011055	LOC6493842|XP_001958541.1|DANA	LOC108030737|XP_016959273.1|DBIA
OG0011056	LOC6503323|XP_001965399.3|DANA	LOC108035300|XP_016966362.1|DBIA
OG0011057	LOC116656041|XP_032311163.1|DANA	LOC108022152|XP_016946483.1|DBIA
OG0011058	LOC6498356|XP_001962616.1|DANA	LOC108036816|XP_016968655.1|DBIA
OG0011059	LOC26513803|XP_014763939.1|DANA	LOC108030116|XP_016958303.1|DBIA
OG0011077	LOC26514299|XP_014763998.1|DANA	LOC108026962|XP_016953666.1|DBIA
OG0011078	LOC6506563|XP_001957635.1|DANA	LOC108035407|XP_016966516.1|DBIA
OG0011079	LOC26515377|XP_014767421.1|DANA	LOC108024333|XP_016949727.1|DBIA
OG0011082	LOC116654700|XP_032306442.1|DANA	LOC108026910|XP_016953608.1|DBIA
OG0011085	LOC6494344|XP_001960495.1|DANA	LOC108036459|XP_016968114.1|DBIA
OG0011086	LOC6502965|XP_001963501.1|DANA	LOC108036263|XP_016967765.1|DBIA
OG0011090	LOC6496247|XP_001960537.3|DANA	LOC108029846|XP_016957823.1|DBIA
OG0011091	LOC6505181|XP_032307892.1|DANA	LOC108033147|XP_016962860.1|DBIA
OG0011092	LOC6503646|XP_001964009.1|DANA	LOC108032505|XP_016961822.1|DBIA
OG0011093	LOC6503030|XP_001963376.1|DANA	LOC108023660|XP_016948769.1|DBIA
OG0011094	LOC6502967|XP_001963499.1|DANA	LOC108036253|XP_016967754.1|DBIA
OG0011095	LOC6505335|XP_001964837.2|DANA	LOC108033367|XP_016963168.1|DBIA, LOC108032366|XP_016961668.1|DBIA
OG0011096	LOC6493690|XP_001958243.2|DANA	LOC108028094|XP_016955227.1|DBIA
OG0011098	LOC116655854|XP_032310343.1|DANA	LOC108034404|XP_016964775.1|DBIA
OG0011101	LOC6506985|XP_001956878.2|DANA	LOC108029365|XP_016957085.1|DBIA
OG0011102	LOC6493702|XP_001958266.2|DANA	LOC108028801|XP_016956274.1|DBIA
OG0011103	LOC26513754|XP_014765529.1|DANA	LOC108035361|XP_016966448.1|DBIA
OG0011104	LOC6500701|XP_001953754.2|DANA	LOC108023515|XP_016948553.1|DBIA
OG0011107	LOC6504462|XP_001966947.2|DANA	LOC108025631|XP_016951656.1|DBIA
OG0011110	LOC26514734|XP_014767328.1|DANA	LOC108032881|XP_016962393.1|DBIA
OG0011111	LOC26515261|XP_014767409.1|DANA	LOC108026430|XP_016952855.1|DBIA
OG0011112	LOC26515152|XP_014767396.1|DANA	LOC108025370|XP_016951319.1|DBIA
OG0011113	LOC6499395|XP_001954722.2|DANA	LOC108025408|XP_016951376.1|DBIA
OG0011114	LOC6505805|XP_001964406.1|DANA	LOC108027156|XP_016953874.1|DBIA
OG0011115	LOC6499731|XP_001954044.1|DANA	LOC108031333|XP_016960074.1|DBIA
OG0011116	LOC6501359|XP_001955071.2|DANA	LOC108024447|XP_016949853.1|DBIA
OG0011117	LOC6500369|XP_001953065.2|DANA	LOC108023684|XP_016948798.1|DBIA
OG0011118	LOC6500156|XP_001953115.2|DANA	LOC108031214|XP_016959938.1|DBIA
OG0011119	LOC6500138|XP_001953151.1|DANA	LOC108031149|XP_016959853.1|DBIA
OG0011120	LOC6500437|XP_001953214.3|DANA	LOC108027015|XP_016953702.1|DBIA
OG0011121	LOC6500024|XP_001953375.1|DANA, LOC6500023|XP_001953376.1|DANA	LOC108031271|XP_016960000.1|DBIA
OG0011122	LOC6499686|XP_001954142.1|DANA	LOC108031154|XP_016959858.1|DBIA
OG0011123	LOC6499496|XP_001954507.1|DANA	LOC108026182|XP_016952460.1|DBIA
OG0011124	LOC26514979|XP_014767366.1|DANA, LOC116656562|XP_032312129.1|DANA	LOC108032073|XP_016961382.1|DBIA
OG0011125	LOC6499274|XP_001954979.1|DANA	LOC108026412|XP_016952829.1|DBIA
OG0011126	LOC6499198|XP_001955127.2|DANA	LOC108024373|XP_016949766.1|DBIA
OG0011127	LOC6502517|XP_001960467.2|DANA	LOC108030384|XP_016958746.1|DBIA
OG0011128	LOC6494554|XP_001960112.2|DANA	LOC108022100|XP_016946432.1|DBIA
OG0011129	LOC6494561|XP_001960099.1|DANA	LOC108036572|XP_016968309.1|DBIA
OG0011130	LOC6495476|XP_001958929.2|DANA	LOC108026880|XP_016953565.1|DBIA
OG0011131	LOC6495383|XP_001958714.1|DANA	LOC108022083|XP_016946417.1|DBIA
OG0011132	LOC6498188|XP_001962261.1|DANA	LOC108028925|XP_016956433.1|DBIA
OG0011133	LOC6498149|XP_001962183.1|DANA	LOC108033502|XP_016963333.1|DBIA
OG0011134	LOC6497439|XP_001962071.1|DANA	LOC108029034|XP_016956573.1|DBIA
OG0011135	LOC6498008|XP_001961876.1|DANA	LOC108027684|XP_016954721.1|DBIA
OG0011136	LOC6498007|XP_001961875.1|DANA	LOC108027711|XP_016954749.1|DBIA
OG0011137	LOC6497785|XP_001961448.2|DANA	LOC108032773|XP_016962265.1|DBIA
OG0011138	LOC6497782|XP_001961442.1|DANA	LOC108032426|XP_016961737.1|DBIA
OG0011139	LOC6497744|XP_014761803.1|DANA	LOC108032681|XP_016962145.1|DBIA
OG0011140	LOC6505248|XP_001965621.1|DANA	LOC108032395|XP_016961708.1|DBIA
OG0011141	LOC6505215|XP_032307911.1|DANA	LOC108023909|XP_016949083.1|DBIA
OG0011142	LOC6503627|XP_001964039.1|DANA	LOC108021994|XP_016946323.1|DBIA
OG0011143	LOC6503821|XP_001963678.2|DANA	LOC108022006|XP_016946335.1|DBIA
OG0011145	LOC6502769|XP_001967591.1|DANA	LOC108027743|XP_016954785.1|DBIA
OG0011146	LOC116655423|XP_032309204.1|DANA	LOC108027746|XP_016954788.1|DBIA
OG0011147	LOC6502267|XP_001966127.1|DANA	LOC108024472|XP_016949881.1|DBIA
OG0011148	LOC6502265|XP_001966121.1|DANA	LOC108024498|XP_016949923.1|DBIA
OG0011149	LOC6502249|XP_001966081.2|DANA	LOC108025715|XP_016951760.1|DBIA
OG0011150	LOC6507481|XP_032310643.1|DANA	LOC108034777|XP_016965224.1|DBIA
OG0011151	LOC6507454|XP_032310606.1|DANA	LOC108034380|XP_016964753.1|DBIA
OG0011152	LOC6507802|XP_001956373.2|DANA	LOC108028818|XP_016956294.1|DBIA
OG0011154	LOC6506168|XP_001958426.1|DANA	LOC108028760|XP_016956222.1|DBIA
OG0011155	LOC6505374|XP_001964866.1|DANA	LOC108032420|XP_016961729.1|DBIA
OG0011156	LOC6505462|XP_001964921.1|DANA	LOC108032742|XP_016962215.1|DBIA
OG0011157	LOC6505721|XP_001964992.1|DANA	LOC108032473|XP_016961785.1|DBIA
OG0011158	LOC6504356|XP_001965002.1|DANA	LOC108032477|XP_016961788.1|DBIA
OG0011159	LOC6504310|XP_001965046.1|DANA	LOC108032516|XP_016961840.1|DBIA
OG0011160	LOC6498641|XP_001963224.1|DANA	LOC108034168|XP_016964464.1|DBIA
OG0011161	LOC6502404|XP_001963218.2|DANA	LOC108033586|XP_016963421.1|DBIA
OG0011162	LOC6498393|XP_001962703.1|DANA	LOC108033415|XP_016963225.1|DBIA
OG0011163	LOC26513866|XP_014763946.1|DANA	LOC108035399|XP_016966510.1|DBIA
OG0011177	LOC26514012|XP_032310828.1|DANA	LOC108028555|XP_016955948.1|DBIA
OG0011187	LOC6503491|XP_001964281.1|DANA	LOC108033024|XP_016962641.1|DBIA
OG0011189	LOC6503194|XP_001963618.1|DANA	LOC108024091|XP_016949355.1|DBIA
OG0011191	LOC6499878|XP_001953716.2|DANA	LOC108022316|XP_016946668.1|DBIA
OG0011192	LOC6500651|XP_032312227.1|DANA	LOC108031390|XP_016960243.1|DBIA
OG0011193	LOC6502630|XP_001954460.1|DANA	LOC108032236|XP_016961587.1|DBIA
OG0011196	LOC6505155|XP_001965454.2|DANA	LOC108033003|XP_016962617.1|DBIA
OG0011197	LOC6501914|XP_001966680.1|DANA	LOC108027480|XP_016954414.1|DBIA
OG0011198	LOC6504509|XP_001967044.2|DANA	LOC108024023|XP_016949274.1|DBIA
OG0011199	LOC6505112|XP_001965435.2|DANA	LOC108025953|XP_016952140.1|DBIA
OG0011200	LOC6497768|XP_032307535.1|DANA	LOC108033423|XP_016963233.1|DBIA
OG0011202	LOC6498105|XP_001962089.2|DANA	LOC108036062|XP_016967494.1|DBIA
OG0011204	LOC6498225|XP_001962339.1|DANA	LOC108033569|XP_016963403.1|DBIA
OG0011207	LOC26513766|XP_032310374.1|DANA	LOC108035268|XP_016966314.1|DBIA
OG0011209	LOC6506726|XP_001957354.1|DANA	LOC108030679|XP_016959200.1|DBIA
OG0011210	LOC6496497|XP_001961020.2|DANA	LOC108029655|XP_016957570.1|DBIA
OG0011211	LOC26515301|XP_014765717.1|DANA	LOC108034763|XP_016965200.1|DBIA
OG0011212	LOC6495558|XP_014763353.1|DANA	LOC108036189|XP_016967669.1|DBIA
OG0011213	LOC6494160|XP_001960850.1|DANA	LOC108036676|XP_016968447.1|DBIA
OG0011214	LOC116654794|XP_032307241.1|DANA	LOC108022640|XP_016947183.1|DBIA
OG0011216	LOC26514383|XP_014764014.1|DANA	LOC108026591|XP_016953052.1|DBIA
OG0011218	LOC6498870|XP_001955769.1|DANA	LOC108032869|XP_016962358.1|DBIA
OG0011219	LOC6500032|XP_001953353.2|DANA	LOC108032862|XP_016962351.1|DBIA
OG0011222	LOC26514573|XP_032305339.1|DANA	LOC108036891|XP_016968757.1|DBIA
OG0011223	LOC6500353|XP_001953039.3|DANA	LOC108024504|XP_016949943.1|DBIA
OG0011224	LOC26514676|XP_014767319.1|DANA	LOC108031303|XP_016960036.1|DBIA
OG0011225	LOC6500498|XP_001953347.1|DANA	LOC108032910|XP_016962463.1|DBIA
OG0011226	LOC116654505|XP_032305498.1|DANA	LOC108024450|XP_016949856.1|DBIA
OG0011227	LOC6500805|XP_001953952.1|DANA	LOC108031301|XP_016960033.1|DBIA
OG0011228	LOC26515064|XP_014767375.1|DANA	LOC108031185|XP_016959893.1|DBIA
OG0011229	LOC6499706|XP_001954093.1|DANA	LOC108024597|XP_016950101.1|DBIA
OG0011230	LOC116654922|XP_032307507.1|DANA	LOC108024515|XP_016949951.1|DBIA
OG0011231	LOC6499542|XP_001954410.1|DANA	LOC108025201|XP_016951012.1|DBIA
OG0011232	LOC6501386|XP_001955131.1|DANA	LOC108031220|XP_016959943.1|DBIA
OG0011233	LOC6502611|XP_001955436.2|DANA	LOC108024491|XP_016949905.1|DBIA
OG0011234	LOC6499036|XP_001955460.1|DANA, LOC6501550|XP_032305562.1|DANA	LOC108031264|XP_016959992.1|DBIA
OG0011235	LOC26515169|XP_014767401.1|DANA	LOC108025150|XP_016950914.1|DBIA
OG0011236	LOC6496568|XP_001961173.1|DANA	LOC108029987|XP_016957985.1|DBIA
OG0011237	LOC26514400|XP_014764015.1|DANA	LOC108030209|XP_016958458.1|DBIA
OG0011238	LOC6494024|XP_001961129.2|DANA	LOC108029754|XP_016957738.1|DBIA
OG0011239	LOC6494202|XP_001960757.1|DANA	LOC108022330|XP_016946682.1|DBIA
OG0011240	LOC6502512|XP_032306395.1|DANA	LOC108026584|XP_016953028.1|DBIA
OG0011241	LOC26514141|XP_014763982.2|DANA	LOC108026605|XP_016953067.1|DBIA
OG0011242	LOC6494473|XP_001960260.1|DANA	LOC108022149|XP_016946480.1|DBIA
OG0011243	LOC6496055|XP_001960123.2|DANA	LOC108022292|XP_016946640.1|DBIA
OG0011244	LOC6495766|XP_014763486.1|DANA	LOC108029460|XP_016957200.1|DBIA
OG0011245	LOC6495057|XP_001959156.3|DANA	LOC108022315|XP_016946664.1|DBIA
OG0011246	LOC6495466|XP_001958909.1|DANA	LOC108026572|XP_016953012.1|DBIA
OG0011247	LOC6495283|XP_001958708.1|DANA	LOC108022266|XP_016946612.1|DBIA
OG0011248	LOC6495381|XP_001958707.1|DANA	LOC108022268|XP_016946615.1|DBIA
OG0011249	LOC6495380|XP_001958706.2|DANA	LOC108022267|XP_016946614.1|DBIA
OG0011250	LOC26514555|XP_014762347.1|DANA	LOC108032883|XP_016962397.1|DBIA
OG0011252	LOC6497385|XP_001962191.2|DANA	LOC108033247|XP_016963002.1|DBIA
OG0011253	LOC26514660|XP_014762354.1|DANA	LOC108033519|XP_016963349.1|DBIA
OG0011254	LOC6502433|XP_001961934.1|DANA	LOC108033876|XP_016964008.1|DBIA
OG0011255	LOC6505003|XP_001965656.1|DANA	LOC108023442|XP_016948421.1|DBIA
OG0011256	LOC6505059|XP_001965540.1|DANA	LOC108023314|XP_016948106.1|DBIA
OG0011257	LOC6505138|XP_032307884.1|DANA	LOC108025993|XP_016952173.1|DBIA
OG0011258	LOC6505137|XP_001965422.1|DANA	LOC108025684|XP_016951708.1|DBIA
OG0011259	LOC6505136|XP_001965421.1|DANA	LOC108025583|XP_016951601.1|DBIA
OG0011260	LOC6504489|XP_001967000.1|DANA	LOC108033123|XP_016962827.1|DBIA
OG0011261	LOC6502056|XP_001967441.1|DANA	LOC108033500|XP_016963331.1|DBIA
OG0011262	LOC6502954|XP_001963522.1|DANA	LOC108025587|XP_016951604.1|DBIA
OG0011263	LOC26514922|XP_014759277.1|DANA	LOC108027649|XP_016954655.1|DBIA
OG0011264	LOC6502180|XP_032309350.1|DANA	LOC108025944|XP_016952134.1|DBIA
OG0011265	LOC6507751|XP_032309882.1|DANA	LOC108035349|XP_016966429.1|DBIA
OG0011266	LOC6507884|XP_001956524.1|DANA	LOC108028167|XP_016955316.1|DBIA
OG0011267	LOC6507922|XP_001956609.1|DANA	LOC108035088|XP_016965995.1|DBIA
OG0011268	LOC6506879|XP_001957076.1|DANA	LOC108034848|XP_016965471.1|DBIA
OG0011269	LOC6493178|XP_001957207.1|DANA	LOC108035023|XP_016965856.1|DBIA
OG0011270	LOC6506801|XP_001957212.1|DANA	LOC108034421|XP_016964795.1|DBIA
OG0011271	LOC6493225|XP_001957300.1|DANA	LOC108028579|XP_016955975.1|DBIA
OG0011272	LOC6506728|XP_001957347.1|DANA	LOC108030540|XP_016958921.1|DBIA
OG0011273	LOC6506466|XP_001957817.2|DANA	LOC108034789|XP_016965263.1|DBIA
OG0011274	LOC6506321|XP_001958105.1|DANA	LOC108035110|XP_016966029.1|DBIA
OG0011275	LOC116655739|XP_032309483.1|DANA	LOC108035886|XP_016967130.1|DBIA
OG0011276	LOC6493734|XP_001958335.1|DANA	LOC108035960|XP_016967262.1|DBIA
OG0011277	LOC6504333|XP_001965031.1|DANA	LOC108032456|XP_016961771.1|DBIA
OG0011278	LOC6496829|XP_001963319.1|DANA	LOC108033441|XP_016963262.1|DBIA
OG0011279	LOC6496914|XP_001963155.2|DANA	LOC108033839|XP_016963954.1|DBIA
OG0011280	LOC6498465|XP_001962881.1|DANA	LOC108033929|XP_016964096.1|DBIA
OG0011281	LOC6496607|XP_001961247.1|DANA	LOC108036269|XP_016967769.1|DBIA
OG0011313	LOC26514668|XP_014762355.1|DANA	LOC108029100|XP_016956680.1|DBIA
OG0011314	LOC6496458|XP_001967795.1|DANA	LOC108028185|XP_016955336.1|DBIA
OG0011318	LOC6504080|XP_001964138.2|DANA	LOC108030323|XP_016958706.1|DBIA
OG0011321	LOC116655323|XP_032308917.1|DANA, LOC6495431|XP_001958832.2|DANA	LOC108027025|XP_016953708.1|DBIA
OG0011322	LOC26513656|XP_014759304.1|DANA	LOC108027516|XP_016954448.1|DBIA
OG0011323	LOC6503900|XP_001963807.1|DANA	LOC108030008|XP_016958055.1|DBIA
OG0011324	LOC6501945|XP_001966740.3|DANA	LOC108023367|XP_016948256.1|DBIA
OG0011326	LOC6503055|XP_001963339.1|DANA	LOC108023310|XP_016948100.1|DBIA
OG0011327	LOC6496977|XP_001963013.2|DANA	LOC108034027|XP_016964260.1|DBIA
OG0011328	LOC6505904|XP_032310995.1|DANA	LOC108032346|XP_016961645.1|DBIA
OG0011329	LOC6497332|XP_001962302.1|DANA	LOC108034148|XP_016964436.1|DBIA
OG0011332	LOC6507337|XP_001956220.1|DANA	LOC108035541|XP_016966697.1|DBIA
OG0011333	LOC26514838|XP_014765671.1|DANA	LOC108034722|XP_016965152.1|DBIA
OG0011335	LOC6506672|XP_001957441.1|DANA	LOC108028223|XP_016955379.1|DBIA
OG0011337	LOC6496363|XP_001960765.1|DANA	LOC108022290|XP_016946638.1|DBIA
OG0011339	LOC26515509|XP_032312271.1|DANA	LOC108027162|XP_016953907.1|DBIA
OG0011340	LOC6500026|XP_032306863.1|DANA	LOC108031053|XP_016959743.1|DBIA
OG0011341	LOC6500598|XP_001953539.3|DANA	LOC108031305|XP_016960038.1|DBIA
OG0011342	LOC6499752|XP_001953990.1|DANA	LOC108031988|XP_016961272.1|DBIA
OG0011343	LOC6500833|XP_014766750.1|DANA	LOC108031302|XP_016960035.1|DBIA
OG0011344	LOC6502634|XP_001954043.1|DANA	LOC108031276|XP_016960006.1|DBIA
OG0011345	LOC6507183|XP_001956531.2|DANA, LOC6501011|XP_001954373.2|DANA	LOC108026082|XP_016952270.1|DBIA
OG0011346	LOC6499515|XP_001954461.1|DANA	LOC108031315|XP_016960051.1|DBIA
OG0011347	LOC6499431|XP_001954652.2|DANA	LOC108024626|XP_016950154.1|DBIA
OG0011348	LOC6501197|XP_001954745.1|DANA	LOC108032147|XP_016961477.1|DBIA
OG0011349	LOC6501313|XP_001954972.1|DANA	LOC108026359|XP_016952754.1|DBIA
OG0011350	LOC26514727|XP_014767327.2|DANA	LOC108024448|XP_016949854.1|DBIA
OG0011351	LOC6499200|XP_001955129.1|DANA	LOC108024325|XP_016949715.1|DBIA
OG0011352	LOC26514283|XP_032305666.1|DANA	LOC108027140|XP_016953848.1|DBIA
OG0011353	LOC6498947|XP_001955625.1|DANA	LOC108031138|XP_016959842.1|DBIA
OG0011354	LOC6505944|XP_001964658.1|DANA	LOC108025003|XP_016950747.1|DBIA
OG0011355	LOC116654761|XP_032307064.1|DANA	LOC108029922|XP_016957906.1|DBIA
OG0011356	LOC6496528|XP_001961078.1|DANA	LOC108029514|XP_016957300.1|DBIA
OG0011357	LOC26515433|XP_014764131.2|DANA	LOC108022815|XP_016947441.1|DBIA
OG0011358	LOC6496292|XP_001960629.1|DANA	LOC108036303|XP_016967803.1|DBIA
OG0011359	LOC6496283|XP_014763728.2|DANA	LOC108036200|XP_016967680.1|DBIA
OG0011360	LOC6496271|XP_001960584.1|DANA	LOC108022508|XP_016946965.1|DBIA
OG0011361	LOC6494312|XP_001960552.1|DANA	LOC108022358|XP_016946729.1|DBIA
OG0011362	LOC6494588|XP_001960053.2|DANA	LOC108026590|XP_016953051.1|DBIA
OG0011363	LOC116654730|XP_032306773.1|DANA	LOC108026554|XP_016952994.1|DBIA
OG0011364	LOC6495787|XP_001959581.2|DANA	LOC108030122|XP_016958313.1|DBIA
OG0011365	LOC6494860|XP_001959535.1|DANA	LOC108029717|XP_016957682.1|DBIA
OG0011367	LOC6495617|XP_001959226.2|DANA	LOC108029983|XP_016957982.1|DBIA
OG0011368	LOC26514990|XP_014764069.1|DANA	LOC108029924|XP_016957908.1|DBIA
OG0011369	LOC26514418|XP_014762324.1|DANA	LOC108033914|XP_016964073.1|DBIA
OG0011370	LOC26513848|XP_014762266.1|DANA	LOC108032745|XP_016962220.1|DBIA
OG0011371	LOC26514641|XP_014762352.1|DANA	LOC108036118|XP_016967591.1|DBIA
OG0011372	LOC26514539|XP_014762346.1|DANA	LOC108029151|XP_016956773.1|DBIA
OG0011373	LOC26515523|XP_014762443.1|DANA	LOC108032683|XP_016962147.1|DBIA
OG0011374	LOC6505287|XP_001965695.1|DANA	LOC108023317|XP_016948109.1|DBIA
OG0011375	LOC116655036|XP_032307817.1|DANA	LOC108035932|XP_016967211.1|DBIA
OG0011376	LOC6505122|XP_001965413.1|DANA	LOC108025680|XP_016951705.1|DBIA
OG0011378	LOC6501869|XP_001966774.1|DANA	LOC108027523|XP_016954455.1|DBIA
