Orthogroup	DELE.longest_only	DBIA.longest_only
OG0009335	LOC108143807|XP_017123819.1|DELE	LOC108031106|XP_016959805.1|DBIA
OG0009336	LOC108143057|XP_017122760.1|DELE	LOC108025467|XP_016951460.1|DBIA
OG0009337	LOC108137761|XP_017115152.1|DELE	LOC108024830|XP_016950450.1|DBIA
OG0009338	LOC108141234|XP_017119979.1|DELE	LOC108024993|XP_016950738.1|DBIA
OG0009339	LOC108141246|XP_017119992.1|DELE	LOC108024927|XP_016950614.1|DBIA
OG0009340	LOC108147098|XP_017128873.1|DELE	LOC108031076|XP_016959770.1|DBIA
OG0009341	LOC108136945|XP_017113914.1|DELE	LOC108031848|XP_016961089.1|DBIA
OG0009342	LOC108135809|XP_017112174.1|DELE	LOC108031120|XP_016959821.1|DBIA
OG0009343	LOC108135851|XP_017112232.1|DELE	LOC108032139|XP_016961464.1|DBIA
OG0009344	LOC108143744|XP_017123765.1|DELE	LOC108031019|XP_016959708.1|DBIA
OG0009345	LOC108147157|XP_017128968.1|DELE	LOC108024663|XP_016950218.1|DBIA
OG0009346	LOC108147121|XP_017128902.1|DELE	LOC108024422|XP_016949828.1|DBIA
OG0009347	LOC108148472|XP_017130993.1|DELE	LOC108025078|XP_016950825.1|DBIA
OG0009348	LOC108148933|XP_017131740.1|DELE	LOC108031612|XP_016960692.1|DBIA
OG0009349	LOC108135082|XP_017111137.1|DELE	LOC108023335|XP_016948155.1|DBIA
OG0009350	LOC108148521|XP_017131048.1|DELE	LOC108025130|XP_016950887.1|DBIA
OG0009351	LOC108148510|XP_017131037.1|DELE	LOC108025493|XP_016951497.1|DBIA
OG0009352	LOC108148191|XP_017130586.1|DELE	LOC108027021|XP_016953705.1|DBIA
OG0009353	LOC108148574|XP_017131108.1|DELE	LOC108031247|XP_016959972.1|DBIA
OG0009354	LOC108141844|XP_017120924.1|DELE	LOC108034186|XP_016964497.1|DBIA
OG0009355	LOC108138248|XP_017115877.1|DELE	LOC108034052|XP_016964295.1|DBIA
OG0009356	LOC108138806|XP_017116788.1|DELE	LOC108034352|XP_016964731.1|DBIA
OG0009357	LOC108138190|XP_017115792.1|DELE	LOC108033244|XP_016962998.1|DBIA
OG0009358	LOC108134768|XP_017110703.1|DELE	LOC108032538|XP_016961900.1|DBIA
OG0009359	LOC108134767|XP_017110702.1|DELE	LOC108032539|XP_016961901.1|DBIA
OG0009360	LOC108149239|XP_017132163.1|DELE	LOC108036055|XP_016967486.1|DBIA
OG0009361	LOC108149562|XP_017132689.1|DELE	LOC108036144|XP_016967621.1|DBIA
OG0009362	LOC108149409|XP_017132454.1|DELE	LOC108036060|XP_016967492.1|DBIA
OG0009363	LOC108139042|XP_017117148.1|DELE	LOC108027775|XP_016954826.1|DBIA
OG0009364	LOC108148080|XP_017130423.1|DELE	LOC108029222|XP_016956905.1|DBIA
OG0009365	LOC108138804|XP_017116781.1|DELE	LOC108027841|XP_016954918.1|DBIA
OG0009366	LOC108138328|XP_017115984.1|DELE	LOC108033394|XP_016963201.1|DBIA
OG0009367	LOC108138340|XP_017115995.1|DELE	LOC108034275|XP_016964623.1|DBIA
OG0009368	LOC108148896|XP_017131703.1|DELE	LOC108029057|XP_016956613.1|DBIA
OG0009369	LOC108148917|XP_017131725.1|DELE	LOC108029124|XP_016956731.1|DBIA
OG0009370	LOC108141789|XP_017120799.1|DELE	LOC108033355|XP_016963154.1|DBIA
OG0009371	LOC108141713|XP_017120687.1|DELE	LOC108033361|XP_016963161.1|DBIA
OG0009372	LOC108148987|XP_017131821.1|DELE	LOC108029095|XP_016956674.1|DBIA
OG0009373	LOC108149551|XP_017132678.1|DELE	LOC108034311|XP_016964670.1|DBIA
OG0009374	LOC108150526|XP_017134243.1|DELE	LOC108035018|XP_016965854.1|DBIA
OG0009376	LOC108138801|XP_017116774.1|DELE	LOC108027670|XP_016954704.1|DBIA
OG0009377	LOC108150535|XP_017134256.1|DELE	LOC108032825|XP_016962329.1|DBIA
OG0009378	LOC108141662|XP_017120623.1|DELE	LOC108032358|XP_016961659.1|DBIA
OG0009379	LOC108137799|XP_017115192.1|DELE	LOC108033790|XP_016963887.1|DBIA
OG0009380	LOC108141725|XP_017120706.1|DELE	LOC108035267|XP_016966317.1|DBIA
OG0009381	LOC108137805|XP_017115201.1|DELE	LOC108034342|XP_016964714.1|DBIA
OG0009382	LOC108150714|XP_017134488.1|DELE	LOC108033236|XP_016962989.1|DBIA
OG0009384	LOC108149328|XP_017132282.1|DELE	LOC108033636|XP_016963544.1|DBIA
OG0009385	LOC108149466|XP_017132562.1|DELE	LOC108033553|XP_016963388.1|DBIA
OG0009386	LOC108149308|XP_017132248.1|DELE	LOC108032553|XP_016961920.1|DBIA
OG0009387	LOC108145148|XP_017125852.1|DELE	LOC108030176|XP_016958407.1|DBIA
OG0009388	LOC108145185|XP_017125915.1|DELE	LOC108030419|XP_016958795.1|DBIA
OG0009389	LOC108143540|XP_017123530.1|DELE, LOC108143541|XP_017123531.1|DELE	LOC108023006|XP_016947728.1|DBIA
OG0009390	LOC108145433|XP_017126344.1|DELE	LOC108022625|XP_016947158.1|DBIA
OG0009391	LOC108147855|XP_017130102.1|DELE	LOC108029178|XP_016956830.1|DBIA
OG0009392	LOC108147332|XP_017129246.1|DELE	LOC108029909|XP_016957889.1|DBIA
OG0009393	LOC108140999|XP_017119562.1|DELE	LOC108032873|XP_016962362.1|DBIA
OG0009394	LOC108149689|XP_017132944.1|DELE	LOC108022202|XP_016946543.1|DBIA
OG0009395	LOC108137508|XP_017114711.1|DELE, LOC108136283|XP_017112861.1|DELE	LOC108026510|XP_016952945.1|DBIA
OG0009396	LOC108144274|XP_017124450.1|DELE	LOC108022381|XP_016946752.1|DBIA
OG0009397	LOC108145231|XP_017125983.1|DELE	LOC108026797|XP_016953446.1|DBIA
OG0009398	LOC108143423|XP_017123316.1|DELE	LOC108022459|XP_016946855.1|DBIA
OG0009399	LOC108144585|XP_017125071.1|DELE	LOC108022824|XP_016947456.1|DBIA
OG0009400	LOC108145505|XP_017126456.1|DELE	LOC108036289|XP_016967790.1|DBIA
OG0009401	LOC108134481|XP_017110287.1|DELE	LOC108033483|XP_016963311.1|DBIA
OG0009402	LOC108139308|XP_017117499.1|DELE	LOC108024537|XP_016949994.1|DBIA
OG0009403	LOC108137896|XP_017115326.1|DELE	LOC108036278|XP_016967778.1|DBIA
OG0009404	LOC108145082|XP_017125756.1|DELE	LOC108030326|XP_016958672.1|DBIA
OG0009405	LOC108145436|XP_017126349.1|DELE	LOC108036190|XP_016967670.1|DBIA
OG0009406	LOC108143352|XP_017123162.1|DELE	LOC108036309|XP_016967807.1|DBIA
OG0009407	LOC108143604|XP_017123616.1|DELE	LOC108036229|XP_016967729.1|DBIA
OG0009408	LOC108141393|XP_017120232.1|DELE	LOC108022885|XP_016947572.1|DBIA
OG0009409	LOC108137910|XP_017115340.1|DELE	LOC108022091|XP_016946423.1|DBIA
OG0009410	LOC108144923|XP_017125578.1|DELE	LOC108022405|XP_016946780.1|DBIA
OG0009411	LOC108145017|XP_017125675.1|DELE	LOC108029718|XP_016957683.1|DBIA
OG0009412	LOC108144696|XP_017125259.1|DELE	LOC108030237|XP_016958519.1|DBIA
OG0009413	LOC108147338|XP_017129255.1|DELE	LOC108029969|XP_016957964.1|DBIA
OG0009414	LOC108147336|XP_017129253.1|DELE	LOC108030465|XP_016958849.1|DBIA
OG0009415	LOC108147330|XP_017129245.1|DELE	LOC108029989|XP_016957988.1|DBIA
OG0009416	LOC108137559|XP_017114774.1|DELE	LOC108026969|XP_016953674.1|DBIA
OG0009417	LOC108137513|XP_017114715.1|DELE	LOC108026971|XP_016953676.1|DBIA
OG0009418	LOC108137517|XP_017114720.1|DELE	LOC108026592|XP_016953053.1|DBIA
OG0009419	LOC108137565|XP_017114781.1|DELE	LOC108026723|XP_016953322.1|DBIA
OG0009420	LOC108137567|XP_017114783.1|DELE	LOC108026726|XP_016953326.1|DBIA
OG0009421	LOC108144803|XP_017125416.1|DELE	LOC108023016|XP_016947739.1|DBIA
OG0009422	LOC108147578|XP_017129698.1|DELE	LOC108030248|XP_016958544.1|DBIA
OG0009423	LOC108144850|XP_017125482.1|DELE	LOC108036448|XP_016968083.1|DBIA
OG0009424	LOC108141803|XP_017120853.1|DELE	LOC108022807|XP_016947430.1|DBIA
OG0009425	LOC108135970|XP_017112416.1|DELE	LOC108029790|XP_016957790.1|DBIA
OG0009426	LOC108134656|XP_017110538.1|DELE	LOC108029371|XP_016957088.1|DBIA
OG0009427	LOC108145155|XP_017125861.1|DELE	LOC108030275|XP_016958590.1|DBIA
OG0009428	LOC108143301|XP_017123105.1|DELE	LOC108026523|XP_016952958.1|DBIA
OG0009429	LOC108143312|XP_017123118.1|DELE	LOC108029383|XP_016957100.1|DBIA
OG0009430	LOC108144449|XP_017124829.1|DELE	LOC108022505|XP_016946960.1|DBIA
OG0009431	LOC108141484|XP_017120386.1|DELE	LOC108026896|XP_016953594.1|DBIA
OG0009432	LOC108144647|XP_017125181.1|DELE	LOC108026645|XP_016953157.1|DBIA
OG0009433	LOC108134640|XP_017110518.1|DELE	LOC108026660|XP_016953188.1|DBIA
OG0009434	LOC108134636|XP_017110510.1|DELE	LOC108026801|XP_016953452.1|DBIA
OG0009435	LOC108134644|XP_017110524.1|DELE	LOC108026856|XP_016953524.1|DBIA
OG0009436	LOC108149080|XP_017131942.1|DELE	LOC108029474|XP_016957220.1|DBIA
OG0009437	LOC108141352|XP_017120157.1|DELE	LOC108036322|XP_016967824.1|DBIA
OG0009438	LOC108145386|XP_017126270.1|DELE, LOC108146032|XP_017127353.1|DELE	LOC108029786|XP_016957785.1|DBIA
OG0009439	LOC108145347|XP_017126226.1|DELE, LOC108137726|XP_017115114.1|DELE	LOC108029480|XP_016957233.1|DBIA
OG0009440	LOC108144769|XP_017125368.1|DELE	LOC108026875|XP_016953555.1|DBIA
OG0009441	LOC108137748|XP_017115136.1|DELE	LOC108024773|XP_016950375.1|DBIA
OG0009442	LOC108137580|XP_017114800.1|DELE	LOC108033105|XP_016962794.1|DBIA
OG0009443	LOC108143358|XP_017123169.1|DELE	LOC108022398|XP_016946772.1|DBIA
OG0009444	LOC108136580|XP_017113378.1|DELE	LOC108024052|XP_016949318.1|DBIA
OG0009445	LOC108135444|XP_017111676.1|DELE	LOC108025626|XP_016951651.1|DBIA
OG0009446	LOC108147685|XP_017129885.1|DELE	LOC108023440|XP_016948418.1|DBIA
OG0009447	LOC108137087|XP_017114102.1|DELE	LOC108023916|XP_016949089.1|DBIA
OG0009448	LOC108137315|XP_017114430.1|DELE	LOC108033186|XP_016962917.1|DBIA
OG0009449	LOC108137422|XP_017114574.1|DELE	LOC108023583|XP_016948669.1|DBIA
OG0009450	LOC108141501|XP_017120429.1|DELE	LOC108025873|XP_016952034.1|DBIA
OG0009451	LOC108137811|XP_017115215.1|DELE	LOC108034099|XP_016964361.1|DBIA
OG0009452	LOC108136200|XP_017112688.1|DELE	LOC108024127|XP_016949398.1|DBIA
OG0009453	LOC108148715|XP_017131369.1|DELE	LOC108031482|XP_016960448.1|DBIA
OG0009454	LOC108135566|XP_017111815.1|DELE	LOC108035885|XP_016967129.1|DBIA
OG0009455	LOC108137074|XP_017114068.1|DELE	LOC108021965|XP_016946290.1|DBIA
OG0009456	LOC108141569|XP_017120507.1|DELE	LOC108033209|XP_016962949.1|DBIA
OG0009457	LOC108136464|XP_017113145.1|DELE	LOC108021897|XP_016946204.1|DBIA
OG0009458	LOC108137113|XP_017114128.1|DELE	LOC108023398|XP_016948333.1|DBIA
OG0009459	LOC108146103|XP_017127420.1|DELE	LOC108030071|XP_016958165.1|DBIA
OG0009460	LOC108146407|XP_017127897.1|DELE	LOC108035582|XP_016966742.1|DBIA
OG0009461	LOC108146513|XP_017128038.1|DELE	LOC108035603|XP_016966771.1|DBIA
OG0009462	LOC108146427|XP_017127920.1|DELE	LOC108031105|XP_016959808.1|DBIA
OG0009463	LOC108146760|XP_017128386.1|DELE	LOC108035102|XP_016966020.1|DBIA
OG0009464	LOC108135546|XP_017111782.1|DELE	LOC108034672|XP_016965101.1|DBIA
OG0009465	LOC108135654|XP_017111972.1|DELE	LOC108035702|XP_016966913.1|DBIA
OG0009466	LOC108142730|XP_017122243.1|DELE	LOC108028636|XP_016956049.1|DBIA
OG0009467	LOC108145780|XP_017126839.1|DELE	LOC108034717|XP_016965147.1|DBIA
OG0009468	LOC108146365|XP_017127837.1|DELE	LOC108035521|XP_016966676.1|DBIA
OG0009469	LOC108142388|XP_017121712.1|DELE	LOC108028306|XP_016955518.1|DBIA
OG0009470	LOC108142299|XP_017121541.1|DELE	LOC108028178|XP_016955329.1|DBIA
OG0009471	LOC108141707|XP_017120680.1|DELE	LOC108033395|XP_016963202.1|DBIA
OG0009472	LOC108145649|XP_017126687.1|DELE	LOC108034505|XP_016964911.1|DBIA
OG0009473	LOC108142290|XP_017121528.1|DELE	LOC108028813|XP_016956287.1|DBIA
OG0009474	LOC108146179|XP_017127574.1|DELE	LOC108029129|XP_016956743.1|DBIA
OG0009475	LOC108150166|XP_017133625.1|DELE	LOC108027881|XP_016954991.1|DBIA
OG0009476	LOC108146707|XP_017128268.1|DELE	LOC108034823|XP_016965405.1|DBIA
OG0009477	LOC108145748|XP_017126800.1|DELE	LOC108034584|XP_016965005.1|DBIA
OG0009478	LOC108145634|XP_017126659.1|DELE	LOC108034773|XP_016965208.1|DBIA
OG0009479	LOC108138140|XP_017115688.1|DELE	LOC108033443|XP_016963260.1|DBIA
OG0009480	LOC108135569|XP_017111817.1|DELE	LOC108034831|XP_016965432.1|DBIA
OG0009481	LOC108145725|XP_017126776.1|DELE	LOC108034701|XP_016965131.1|DBIA
OG0009482	LOC108146084|XP_017127394.1|DELE	LOC108035919|XP_016967185.1|DBIA
OG0009483	LOC108145719|XP_017126769.1|DELE	LOC108035971|XP_016967279.1|DBIA
OG0009484	LOC108135107|XP_017111172.1|DELE	LOC108023543|XP_016948607.1|DBIA
OG0009485	LOC108145876|XP_017127005.1|DELE	LOC108028397|XP_016955702.1|DBIA
OG0009486	LOC108145879|XP_017127009.1|DELE	LOC108028496|XP_016955864.1|DBIA
OG0009487	LOC108142328|XP_017121571.1|DELE	LOC108028222|XP_016955377.1|DBIA
OG0009488	LOC108136040|XP_017112460.1|DELE	LOC108034625|XP_016965050.1|DBIA
OG0009489	LOC108135684|XP_017112013.1|DELE	LOC108028049|XP_016955177.1|DBIA
OG0009490	LOC108136424|XP_017113050.1|DELE	LOC108029396|XP_016957113.1|DBIA
OG0009491	LOC108146606|XP_017128143.1|DELE	LOC108030742|XP_016959278.1|DBIA
OG0009492	LOC108143168|XP_017122901.1|DELE	LOC108030768|XP_016959310.1|DBIA
OG0009493	LOC108143223|XP_017123009.1|DELE	LOC108030789|XP_016959352.1|DBIA
OG0009494	LOC108143225|XP_017123011.1|DELE	LOC108030792|XP_016959358.1|DBIA
OG0009495	LOC108142801|XP_017122345.1|DELE	LOC108028345|XP_016955585.1|DBIA
OG0009496	LOC108143231|XP_017123015.1|DELE	LOC108030885|XP_016959535.1|DBIA
OG0009497	LOC108139154|XP_017117260.1|DELE	LOC108031236|XP_016959961.1|DBIA
OG0009498	LOC108142666|XP_017122160.1|DELE	LOC108028641|XP_016956055.1|DBIA
OG0009499	LOC108142718|XP_017122228.1|DELE	LOC108028577|XP_016955971.1|DBIA
OG0009500	LOC108142314|XP_017121555.1|DELE	LOC108028176|XP_016955327.1|DBIA
OG0009501	LOC108136032|XP_017112453.1|DELE	LOC108030527|XP_016958906.1|DBIA
OG0009502	LOC108148379|XP_017130894.1|DELE	LOC108031394|XP_016960248.1|DBIA
OG0009503	LOC108137779|XP_017115172.1|DELE	LOC108031560|XP_016960598.1|DBIA
OG0009504	LOC108139369|XP_017117583.1|DELE	LOC108031646|XP_016960766.1|DBIA
OG0009505	LOC108138103|XP_017115587.1|DELE	LOC108033552|XP_016963387.1|DBIA
OG0009506	LOC108150376|XP_017134005.1|DELE	LOC108028139|XP_016955288.1|DBIA
OG0009507	LOC108146261|XP_017127690.1|DELE	LOC108030004|XP_016958011.1|DBIA
OG0009508	LOC108148081|XP_017130425.1|DELE	LOC108027950|XP_016955068.1|DBIA
OG0009509	LOC108137895|XP_017115325.1|DELE	LOC108036264|XP_016967764.1|DBIA
OG0009510	LOC108148148|XP_017130510.1|DELE	LOC108026227|XP_016952553.1|DBIA
OG0009511	LOC108136743|XP_017113575.1|DELE	LOC108023069|XP_016947810.1|DBIA
OG0009512	LOC108149918|XP_017133322.1|DELE	LOC108021881|XP_016946164.1|DBIA
OG0009513	LOC108136199|XP_017112687.1|DELE	LOC108033050|XP_016962665.1|DBIA
OG0009515	LOC108138641|XP_017116468.1|DELE	LOC108033265|XP_016963021.1|DBIA
OG0009516	LOC108149415|XP_017132463.1|DELE	LOC108033978|XP_016964186.1|DBIA
OG0009517	LOC108138145|XP_017115705.1|DELE	LOC108033692|XP_016963680.1|DBIA
OG0009518	LOC108150169|XP_017133628.1|DELE	LOC108034687|XP_016965117.1|DBIA
OG0009519	LOC108145612|XP_017126637.1|DELE	LOC108027826|XP_016954901.1|DBIA
OG0009520	LOC108148727|XP_017131394.1|DELE	LOC108025080|XP_016950828.1|DBIA
OG0009521	LOC108145605|XP_017126629.1|DELE	LOC108034621|XP_016965046.1|DBIA
OG0009522	LOC108141494|XP_017120400.1|DELE	LOC108026852|XP_016953520.1|DBIA
OG0009523	LOC108134632|XP_017110508.1|DELE	LOC108026661|XP_016953189.1|DBIA
OG0009524	LOC108137911|XP_017115341.1|DELE	LOC108036275|XP_016967774.1|DBIA
OG0009525	LOC108144283|XP_017124460.1|DELE	LOC108022319|XP_016946669.1|DBIA
OG0009526	LOC108144266|XP_017124440.1|DELE	LOC108022369|XP_016946738.1|DBIA
OG0009527	LOC108138947|XP_017117018.1|DELE	LOC108029957|XP_016957949.1|DBIA
OG0009528	LOC108149050|XP_017131882.1|DELE	LOC108026528|XP_016952965.1|DBIA
OG0009529	LOC108144456|XP_017124836.1|DELE	LOC108022662|XP_016947217.1|DBIA
OG0009530	LOC108149846|XP_017133212.1|DELE	LOC108029330|XP_016957014.1|DBIA
OG0009531	LOC108144204|XP_017124362.1|DELE	LOC108029990|XP_016957989.1|DBIA
OG0009532	LOC108143710|XP_017123731.1|DELE, LOC108149501|XP_017132652.1|DELE	LOC108022434|XP_016946809.1|DBIA
OG0009533	LOC108144955|XP_017125589.1|DELE	LOC108029401|XP_016957121.1|DBIA
OG0009534	LOC108144957|XP_017125591.1|DELE	LOC108029426|XP_016957160.1|DBIA
OG0009535	LOC108147765|XP_017130023.1|DELE, LOC108141634|XP_017120594.1|DELE	LOC108023034|XP_016947764.1|DBIA
OG0009536	LOC108135096|XP_017111159.1|DELE	LOC108031110|XP_016959810.1|DBIA
OG0009537	LOC108140695|XP_017119134.1|DELE	LOC108031712|XP_016960866.1|DBIA
OG0009538	LOC108142919|XP_017122497.1|DELE	LOC108025119|XP_016950874.1|DBIA
OG0009539	LOC108140416|XP_017118625.1|DELE	LOC108027456|XP_016954399.1|DBIA
OG0009540	LOC108148586|XP_017131123.1|DELE	LOC108026113|XP_016952302.1|DBIA
OG0009541	LOC108139177|XP_017117288.1|DELE	LOC108024543|XP_016950000.1|DBIA
OG0009542	LOC108134803|XP_017110744.1|DELE, LOC108148530|XP_017131057.1|DELE	LOC108025124|XP_016950880.1|DBIA
OG0009543	LOC108147325|XP_017129241.1|DELE	LOC108025167|XP_016950934.1|DBIA, LOC108025018|XP_016950763.1|DBIA
OG0009544	LOC108143100|XP_017122811.1|DELE	LOC108032146|XP_016961476.1|DBIA
OG0009545	LOC108148618|XP_017131198.1|DELE	LOC108025208|XP_016951030.1|DBIA
OG0009546	LOC108139131|XP_017117234.1|DELE	LOC108030978|XP_016959667.1|DBIA
OG0009547	LOC108144260|XP_017124431.1|DELE	LOC108022357|XP_016946728.1|DBIA, LOC108022353|XP_016946726.1|DBIA
OG0009548	LOC108146584|XP_017128095.1|DELE	LOC108028208|XP_016955362.1|DBIA
OG0009549	LOC108135703|XP_017112035.1|DELE	LOC108028046|XP_016955172.1|DBIA
OG0009549	LOC108135544|XP_017111780.1|DELE	LOC108028126|XP_016955266.1|DBIA
OG0009550	LOC108145798|XP_017126862.1|DELE, LOC108145797|XP_017126861.1|DELE	LOC108028687|XP_016956120.1|DBIA, LOC108028694|XP_016956132.1|DBIA
OG0009553	LOC108144269|XP_017124443.1|DELE	LOC108030365|XP_016958723.1|DBIA
OG0009557	LOC108143789|XP_017123802.1|DELE	LOC108025978|XP_016952160.1|DBIA
OG0009560	LOC108136664|XP_017113477.1|DELE	LOC108024033|XP_016949295.1|DBIA
OG0009562	LOC108141738|XP_017120720.1|DELE	LOC108033405|XP_016963215.1|DBIA
OG0009563	LOC108146914|XP_017128645.1|DELE	LOC108028781|XP_016956249.1|DBIA
OG0009564	LOC108140340|XP_017118519.1|DELE	LOC108025782|XP_016951890.1|DBIA
OG0009567	LOC108141037|XP_017119654.1|DELE	LOC108027159|XP_016953901.1|DBIA
OG0009568	LOC108135199|XP_017111310.1|DELE	LOC108033425|XP_016963235.1|DBIA
OG0009569	LOC108136403|XP_017113001.1|DELE	LOC108035759|XP_016966948.1|DBIA
OG0009571	LOC108140719|XP_017119172.1|DELE	LOC108024508|XP_016949944.1|DBIA
OG0009572	LOC108138530|XP_017116281.1|DELE	LOC108023799|XP_016948928.1|DBIA
OG0009573	LOC108138417|XP_017116101.1|DELE	LOC108024802|XP_016950411.1|DBIA
OG0009574	LOC108137179|XP_017114246.1|DELE	LOC108023381|XP_016948275.1|DBIA
OG0009575	LOC108144165|XP_017124311.1|DELE	LOC108022297|XP_016946644.1|DBIA
OG0009577	LOC108137820|XP_017115232.1|DELE	LOC108033616|XP_016963467.1|DBIA
OG0009579	LOC108145127|XP_017125834.1|DELE	LOC108027616|XP_016954625.1|DBIA
OG0009580	LOC108143399|XP_017123268.1|DELE	LOC108036485|XP_016968160.1|DBIA
OG0009581	LOC108150438|XP_017134086.1|DELE	LOC108032338|XP_016961637.1|DBIA
OG0009582	LOC108146705|XP_017128258.1|DELE	LOC108034821|XP_016965402.1|DBIA
OG0009583	LOC108150552|XP_017134274.1|DELE	LOC108033021|XP_016962638.1|DBIA
OG0009584	LOC108141577|XP_017120512.1|DELE	LOC108025651|XP_016951679.1|DBIA
OG0009585	LOC108143941|XP_017124022.1|DELE	LOC108026252|XP_016952595.1|DBIA
OG0009586	LOC108146656|XP_017128189.1|DELE	LOC108034706|XP_016965135.1|DBIA
OG0009587	LOC108137543|XP_017114755.1|DELE	LOC108026946|XP_016953649.1|DBIA
OG0009588	LOC108143776|XP_017123792.1|DELE	LOC108026024|XP_016952205.1|DBIA
OG0009589	LOC108145853|XP_017126961.1|DELE	LOC108028587|XP_016955993.1|DBIA
OG0009590	LOC108146861|XP_017128576.1|DELE	LOC108028663|XP_016956081.1|DBIA
OG0009591	LOC108142983|XP_017122639.1|DELE	LOC108031556|XP_016960588.1|DBIA
OG0009592	LOC108135613|XP_017111921.1|DELE	LOC108031868|XP_016961116.1|DBIA
OG0009593	LOC108135969|XP_017112417.1|DELE	LOC108032175|XP_016961517.1|DBIA
OG0009594	LOC108143821|XP_017123848.1|DELE	LOC108026119|XP_016952311.1|DBIA
OG0009595	LOC108140977|XP_017119536.1|DELE	LOC108027085|XP_016953790.1|DBIA
OG0009596	LOC108141217|XP_017119958.1|DELE	LOC108027457|XP_016954401.1|DBIA
OG0009597	LOC108141236|XP_017119981.1|DELE	LOC108027067|XP_016953766.1|DBIA
OG0009598	LOC108141188|XP_017119914.1|DELE	LOC108027327|XP_016954225.1|DBIA
OG0009599	LOC108147313|XP_017129225.1|DELE	LOC108024874|XP_016950508.1|DBIA
OG0009600	LOC108140514|XP_017118803.1|DELE	LOC108026133|XP_016952336.1|DBIA
OG0009601	LOC108139149|XP_017117256.1|DELE	LOC108026114|XP_016952303.1|DBIA
OG0009602	LOC108147324|XP_017129240.1|DELE	LOC108025153|XP_016950919.1|DBIA
OG0009604	LOC108135450|XP_017111681.1|DELE	LOC108023348|XP_016948181.1|DBIA
OG0009605	LOC108147112|XP_017128891.1|DELE	LOC108025097|XP_016950848.1|DBIA
OG0009606	LOC108147099|XP_017128874.1|DELE	LOC108025062|XP_016950809.1|DBIA
OG0009607	LOC108147123|XP_017128904.1|DELE	LOC108025127|XP_016950883.1|DBIA
OG0009608	LOC108139141|XP_017117245.1|DELE	LOC108026078|XP_016952265.1|DBIA
OG0009609	LOC108135078|XP_017111131.1|DELE	LOC108023893|XP_016949071.1|DBIA
OG0009610	LOC108135812|XP_017112177.1|DELE	LOC108031760|XP_016960957.1|DBIA
OG0009611	LOC108135748|XP_017112071.1|DELE	LOC108031344|XP_016960097.1|DBIA
OG0009612	LOC108140353|XP_017118536.1|DELE	LOC108027002|XP_016953690.1|DBIA
OG0009613	LOC108150430|XP_017134076.1|DELE	LOC108035201|XP_016966198.1|DBIA
OG0009614	LOC108139136|XP_017117239.1|DELE	LOC108030985|XP_016959674.1|DBIA
OG0009615	LOC108148565|XP_017131100.1|DELE	LOC108025185|XP_016950982.1|DBIA
OG0009616	LOC108148516|XP_017131042.1|DELE	LOC108025116|XP_016950870.1|DBIA
OG0009617	LOC108136748|XP_017113580.1|DELE	LOC108024259|XP_016949638.1|DBIA
OG0009619	LOC108148884|XP_017131677.1|DELE	LOC108031768|XP_016960964.1|DBIA
OG0009620	LOC108143973|XP_017124068.1|DELE	LOC108031175|XP_016959883.1|DBIA
OG0009621	LOC108144091|XP_017124234.1|DELE	LOC108031023|XP_016959711.1|DBIA
OG0009622	LOC108135736|XP_017112059.1|DELE	LOC108031150|XP_016959854.1|DBIA
OG0009623	LOC108134595|XP_017110444.1|DELE	LOC108027000|XP_016953688.1|DBIA
OG0009624	LOC108143031|XP_017122717.1|DELE	LOC108023886|XP_016949060.1|DBIA
OG0009625	LOC108148476|XP_017130997.1|DELE	LOC108025399|XP_016951363.1|DBIA
OG0009626	LOC108137358|XP_017114483.1|DELE	LOC108031317|XP_016960053.1|DBIA
OG0009627	LOC108137361|XP_017114487.1|DELE	LOC108031277|XP_016960007.1|DBIA
OG0009628	LOC108137367|XP_017114496.1|DELE	LOC108031356|XP_016960115.1|DBIA
OG0009629	LOC108140431|XP_017118646.1|DELE	LOC108024431|XP_016949838.1|DBIA
OG0009630	LOC108140394|XP_017118591.1|DELE	LOC108024393|XP_016949793.1|DBIA
OG0009631	LOC108136891|XP_017113837.1|DELE	LOC108024908|XP_016950574.1|DBIA
OG0009632	LOC108142317|XP_017121558.1|DELE	LOC108032213|XP_016961566.1|DBIA
OG0009633	LOC108149699|XP_017132953.1|DELE	LOC108022199|XP_016946540.1|DBIA
OG0009634	LOC108143039|XP_017122730.1|DELE	LOC108025304|XP_016951191.1|DBIA
OG0009635	LOC108139298|XP_017117484.1|DELE	LOC108031806|XP_016961017.1|DBIA
OG0009636	LOC108142736|XP_017122250.1|DELE	LOC108028051|XP_016955179.1|DBIA
OG0009637	LOC108144013|XP_017124125.1|DELE	LOC108032020|XP_016961315.1|DBIA
OG0009638	LOC108135747|XP_017112070.1|DELE	LOC108031295|XP_016960027.1|DBIA
OG0009639	LOC108148234|XP_017130638.1|DELE	LOC108027074|XP_016953777.1|DBIA
OG0009640	LOC108149023|XP_017131859.1|DELE	LOC108025511|XP_016951522.1|DBIA
OG0009641	LOC108148578|XP_017131114.1|DELE	LOC108031008|XP_016959697.1|DBIA
OG0009642	LOC108148526|XP_017131052.1|DELE	LOC108031152|XP_016959857.1|DBIA
OG0009643	LOC108135021|XP_017111042.1|DELE	LOC108022984|XP_016947704.1|DBIA
