Orthogroup	DELE.longest_only	DSER.longest_only
OG0011280	LOC108138268|XP_017115908.1|DELE	LOC110183928|XP_020807951.1|DSER
OG0011281	LOC108149822|XP_017133183.1|DELE	LOC110189638|XP_020815442.1|DSER
OG0011282	LOC108149919|XP_017133324.1|DELE	LOC110181887|XP_020805475.1|DSER
OG0011283	LOC108141595|XP_017120531.1|DELE	LOC110184105|XP_020808154.1|DSER, LOC110182046|XP_020805658.1|DSER
OG0011284	LOC108141301|XP_017120056.1|DELE	LOC110182739|XP_020806500.1|DSER, LOC110180609|XP_020803952.1|DSER
OG0011309	LOC108139924|XP_017118117.1|DELE, LOC108139451|XP_017117662.1|DELE, LOC108140057|XP_017118246.1|DELE, LOC108139574|XP_017117788.1|DELE, LOC108139944|XP_017118137.1|DELE	LOC110180727|XP_020804068.1|DSER, LOC110180720|XP_020804060.1|DSER
OG0011313	LOC108138174|XP_017115756.1|DELE	LOC110186082|XP_020810778.1|DSER
OG0011314	LOC108142549|XP_017121972.1|DELE	LOC110176746|XP_020798849.1|DSER
OG0011318	LOC108149973|XP_017133382.1|DELE	LOC110183507|XP_020807451.1|DSER
OG0011320	LOC108149911|XP_017133302.1|DELE	LOC110181921|XP_020805515.1|DSER
OG0011321	LOC108148188|XP_017130582.1|DELE	LOC110179091|XP_020802136.1|DSER, LOC110184544|XP_020808777.1|DSER, LOC110177171|XP_020799416.1|DSER
OG0011322	LOC108144014|XP_017124132.1|DELE	LOC110176076|XP_020797957.1|DSER
OG0011323	LOC108140699|XP_017119145.1|DELE	LOC110190808|XP_020817116.1|DSER
OG0011324	LOC108136422|XP_017113041.1|DELE	LOC110191248|XP_020817687.1|DSER
OG0011328	LOC108149221|XP_017132141.1|DELE	LOC110185118|XP_020809469.1|DSER
OG0011329	LOC108140448|XP_017118671.1|DELE	LOC110185990|XP_020810676.1|DSER
OG0011331	LOC108138180|XP_017115783.1|DELE	LOC110182712|XP_020806470.1|DSER
OG0011333	LOC108142323|XP_017121566.1|DELE	LOC110179036|XP_020802049.1|DSER
OG0011334	LOC108136108|XP_017112575.1|DELE	LOC110176133|XP_020798027.1|DSER
OG0011335	LOC108146672|XP_017128215.1|DELE	LOC110191249|XP_020817688.1|DSER
OG0011338	LOC108140952|XP_017119510.1|DELE	LOC110188631|XP_020814065.1|DSER
OG0011339	LOC108141041|XP_017119660.1|DELE	LOC110188206|XP_020813493.1|DSER
OG0011340	LOC108141558|XP_017120491.1|DELE	LOC110191804|XP_020818414.1|DSER
OG0011342	LOC108143965|XP_017124054.1|DELE	LOC110189602|XP_020815398.1|DSER
OG0011343	LOC108144052|XP_017124185.1|DELE	LOC110190857|XP_020817166.1|DSER
OG0011344	LOC108148571|XP_017131106.1|DELE	LOC110187902|XP_020813060.1|DSER
OG0011345	LOC108147135|XP_017128918.1|DELE	LOC110186897|XP_020811875.1|DSER, LOC110186296|XP_020811070.1|DSER, LOC110186900|XP_020811877.1|DSER
OG0011346	LOC108148605|XP_017131176.1|DELE	LOC110191239|XP_020817676.1|DSER
OG0011347	LOC108140628|XP_017119034.1|DELE	LOC110186985|XP_020811999.1|DSER
OG0011348	LOC108143101|XP_017122812.1|DELE	LOC110186549|XP_020811412.1|DSER
OG0011349	LOC108140770|XP_017119247.1|DELE	LOC110191848|XP_020818483.1|DSER
OG0011351	LOC108140463|XP_017118685.1|DELE	LOC110188061|XP_020813270.1|DSER
OG0011352	LOC108148193|XP_017130588.1|DELE	LOC110176584|XP_020798658.1|DSER
OG0011353	LOC108148496|XP_017131020.1|DELE	LOC110188558|XP_020813976.1|DSER
OG0011354	LOC108143735|XP_017123758.1|DELE	LOC110186291|XP_020811064.1|DSER
OG0011355	LOC108145152|XP_017125858.1|DELE	LOC110184083|XP_020808128.1|DSER
OG0011357	LOC108149773|XP_017133110.1|DELE, LOC108137591|XP_017114815.1|DELE	LOC110191037|XP_020817421.1|DSER
OG0011359	LOC108144459|XP_017124844.1|DELE	LOC110181679|XP_020805180.1|DSER
OG0011360	LOC108144452|XP_017124832.1|DELE	LOC110181196|XP_020804538.1|DSER
OG0011361	LOC108144284|XP_017124461.1|DELE	LOC110185573|XP_020810158.1|DSER
OG0011363	LOC108138059|XP_017115526.1|DELE, LOC108134627|XP_017110500.1|DELE	LOC110181638|XP_020805108.1|DSER
OG0011364	LOC108138683|XP_017116521.1|DELE	LOC110189616|XP_020815413.1|DSER
OG0011366	LOC108137872|XP_017115300.1|DELE	LOC110178371|XP_020801167.1|DSER
OG0011367	LOC108138631|XP_017116440.1|DELE	LOC110191598|XP_020818143.1|DSER
OG0011368	LOC108147355|XP_017129274.1|DELE	LOC110189529|XP_020815318.1|DSER
OG0011369	LOC108135246|XP_017111400.1|DELE	LOC110185646|XP_020810263.1|DSER
OG0011370	LOC108148027|XP_017130354.1|DELE	LOC110182251|XP_020805929.1|DSER
OG0011371	LOC108149478|XP_017132584.1|DELE	LOC110183845|XP_020807855.1|DSER
OG0011372	LOC108138912|XP_017116959.1|DELE	LOC110185875|XP_020810546.1|DSER
OG0011373	LOC108138217|XP_017115825.1|DELE	LOC110185829|XP_020810494.1|DSER
OG0011374	LOC108136376|XP_017112978.1|DELE	LOC110184408|XP_020808598.1|DSER
OG0011375	LOC108136366|XP_017112968.1|DELE	LOC110176099|XP_020797997.1|DSER
OG0011376	LOC108140738|XP_017119207.1|DELE	LOC110179760|XP_020803036.1|DSER
OG0011378	LOC108137237|XP_017114304.1|DELE	LOC110179395|XP_020802579.1|DSER
OG0011379	LOC108136467|XP_017113153.1|DELE	LOC110181668|XP_020805151.1|DSER
OG0011380	LOC108138490|XP_017116182.1|DELE	LOC110184599|XP_020808849.1|DSER
OG0011381	LOC108138470|XP_017116166.1|DELE	LOC110178504|XP_020801313.1|DSER
OG0011382	LOC108148179|XP_017130569.1|DELE	LOC110185513|XP_020810067.1|DSER
OG0011383	LOC108138463|XP_017116158.1|DELE	LOC110178027|XP_020800702.1|DSER
OG0011385	LOC108138065|XP_017115530.1|DELE	LOC110182373|XP_020806072.1|DSER
OG0011387	LOC108149957|XP_017133362.1|DELE	LOC110181726|XP_020805243.1|DSER
OG0011388	LOC108145619|XP_017126644.1|DELE	LOC110190090|XP_020816055.1|DSER
OG0011389	LOC108146523|XP_017128049.1|DELE	LOC110185146|XP_020809507.1|DSER
OG0011390	LOC108136050|XP_017112470.1|DELE	LOC110176279|XP_020798254.1|DSER
OG0011391	LOC108143274|XP_017123078.1|DELE	LOC110185291|XP_020809699.1|DSER
OG0011392	LOC108145801|XP_017126865.1|DELE	LOC110190461|XP_020816621.1|DSER
OG0011393	LOC108146663|XP_017128204.1|DELE	LOC110190966|XP_020817316.1|DSER
OG0011394	LOC108146956|XP_017128700.1|DELE	LOC110177571|XP_020800006.1|DSER
OG0011395	LOC108135475|XP_017111706.1|DELE	LOC110185191|XP_020809573.1|DSER
OG0011396	LOC108145919|XP_017127094.1|DELE	LOC110183688|XP_020807687.1|DSER
OG0011397	LOC108146587|XP_017128097.1|DELE	LOC110177496|XP_020799908.1|DSER
OG0011398	LOC108136075|XP_017112529.1|DELE	LOC110176290|XP_020798270.1|DSER
OG0011400	LOC108142621|XP_017122096.1|DELE	LOC110189924|XP_020815860.1|DSER
OG0011401	LOC108142870|XP_017122432.1|DELE	LOC110178918|XP_020801859.1|DSER
OG0011403	LOC108149315|XP_017132257.1|DELE	LOC110185081|XP_020809420.1|DSER
OG0011404	LOC108135213|XP_017111327.1|DELE	LOC110185111|XP_020809464.1|DSER
OG0011405	LOC108135203|XP_017111316.1|DELE	LOC110185065|XP_020809400.1|DSER
OG0011406	LOC108135196|XP_017111307.1|DELE	LOC110185052|XP_020809378.1|DSER
OG0011407	LOC108142096|XP_017121280.1|DELE	LOC110187267|XP_020812314.1|DSER
OG0011408	LOC108141737|XP_017120718.1|DELE	LOC110187279|XP_020812326.1|DSER
OG0011409	LOC108134686|XP_017110573.1|DELE	LOC110187525|XP_020812579.1|DSER
OG0011410	LOC108134706|XP_017110591.1|DELE	LOC110183801|XP_020807813.1|DSER
OG0011411	LOC108150738|XP_017134530.1|DELE	LOC110183143|XP_020806993.1|DSER
OG0011412	LOC108141587|XP_017120524.1|DELE	LOC110185889|XP_020810560.1|DSER
OG0011413	LOC108143319|XP_017123128.1|DELE	LOC110181112|XP_020804442.1|DSER
OG0011414	LOC108144917|XP_017125569.1|DELE	LOC110180123|XP_020803427.1|DSER
OG0011415	LOC108138373|XP_017116041.1|DELE	LOC110189990|XP_020815947.1|DSER, LOC110189991|XP_020815948.1|DSER
OG0011416	LOC108149393|XP_017132413.1|DELE	LOC110187467|XP_020812513.1|DSER
OG0011446	LOC108140947|XP_017119504.1|DELE	LOC110188205|XP_020813492.1|DSER
OG0011451	LOC108138455|XP_017116145.1|DELE	LOC110184538|XP_020808773.1|DSER
OG0011453	LOC108134837|XP_017110787.1|DELE	LOC110182042|XP_020805631.1|DSER
OG0011454	LOC108150700|XP_017134453.1|DELE	LOC110186059|XP_020810755.1|DSER
OG0011456	LOC108149288|XP_017132220.1|DELE	LOC110187479|XP_020812524.1|DSER
OG0011458	LOC108150158|XP_017133616.1|DELE	LOC110184774|XP_020809068.1|DSER
OG0011459	LOC108149791|XP_017133143.1|DELE	LOC110180018|XP_020803275.1|DSER
OG0011466	LOC108143082|XP_017122788.1|DELE	LOC110190981|XP_020817348.1|DSER
OG0011468	LOC108147143|XP_017128925.1|DELE	LOC110186904|XP_020811882.1|DSER
OG0011469	LOC108147118|XP_017128896.1|DELE	LOC110177372|XP_020799729.1|DSER
OG0011470	LOC108148993|XP_017131824.1|DELE	LOC110184339|XP_020808496.1|DSER
OG0011471	LOC108145138|XP_017125842.1|DELE	LOC110184076|XP_020808120.1|DSER
OG0011472	LOC108150383|XP_017134010.1|DELE	LOC110184047|XP_020808081.1|DSER
OG0011473	LOC108149852|XP_017133218.1|DELE	LOC110189693|XP_020815527.1|DSER
OG0011474	LOC108144451|XP_017124831.1|DELE	LOC110181186|XP_020804527.1|DSER
OG0011475	LOC108144808|XP_017125423.1|DELE	LOC110177992|XP_020800649.1|DSER
OG0011477	LOC108137921|XP_017115351.1|DELE	LOC110178338|XP_020801114.1|DSER
OG0011479	LOC108145340|XP_017126218.1|DELE	LOC110182989|XP_020806840.1|DSER
OG0011480	LOC108145414|XP_017126307.1|DELE	LOC110185183|XP_020809599.1|DSER
OG0011482	LOC108141687|XP_017120655.1|DELE	LOC110187315|XP_020812363.1|DSER
OG0011485	LOC108138673|XP_017116506.1|DELE	LOC110186072|XP_020810766.1|DSER
OG0011487	LOC108136189|XP_017112677.1|DELE	LOC110184327|XP_020808482.1|DSER
OG0011488	LOC108135901|XP_017112307.1|DELE	LOC110184360|XP_020808512.1|DSER
OG0011489	LOC108144184|XP_017124341.1|DELE	LOC110191971|XP_020818647.1|DSER
OG0011490	LOC108150003|XP_017133431.1|DELE	LOC110182182|XP_020805845.1|DSER
OG0011491	LOC108143967|XP_017124060.1|DELE	LOC110187048|XP_020812083.1|DSER
OG0011492	LOC108136311|XP_017112896.1|DELE	LOC110182470|XP_020806169.1|DSER
OG0011493	LOC108138475|XP_017116172.1|DELE	LOC110178037|XP_020800713.1|DSER
OG0011495	LOC108144111|XP_017124244.1|DELE	LOC110177924|XP_020800563.1|DSER
OG0011496	LOC108146900|XP_017128630.1|DELE	LOC110190185|XP_020816192.1|DSER
OG0011497	LOC108146668|XP_017128210.1|DELE	LOC110188961|XP_020814568.1|DSER
OG0011499	LOC108136077|XP_017112531.1|DELE	LOC110176159|XP_020798056.1|DSER
OG0011500	LOC108143191|XP_017122930.1|DELE	LOC110191055|XP_020817443.1|DSER
OG0011501	LOC108150420|XP_017134066.1|DELE	LOC110181181|XP_020804518.1|DSER
OG0011502	LOC108141986|XP_017121132.1|DELE	LOC110183197|XP_020807062.1|DSER
OG0011503	LOC108134723|XP_017110614.1|DELE	LOC110183798|XP_020807812.1|DSER
OG0011504	LOC108137778|XP_017115171.1|DELE, LOC108137783|XP_017115178.1|DELE	LOC110183115|XP_020806964.1|DSER
OG0011505	LOC108136727|XP_017113541.1|DELE	LOC110188018|XP_020813202.1|DSER
OG0011506	LOC108145795|XP_017126858.1|DELE	LOC110179411|XP_020802598.1|DSER
OG0011508	LOC108136592|XP_017113394.1|DELE, LOC108140748|XP_017119218.1|DELE	LOC110185220|XP_020809610.1|DSER, LOC110181248|XP_020804612.1|DSER
OG0011509	LOC108136273|XP_017112834.1|DELE, LOC108137506|XP_017114710.1|DELE	LOC110180310|XP_020803628.1|DSER
OG0011510	LOC108150104|XP_017133557.1|DELE	LOC110185152|XP_020809513.1|DSER
OG0011511	LOC108150092|XP_017133545.1|DELE	LOC110190723|XP_020817004.1|DSER
OG0011532	LOC108147404|XP_017129334.1|DELE	LOC110180739|XP_020804080.1|DSER, LOC110180991|XP_020804325.1|DSER
OG0011532	LOC108136389|XP_017113026.1|DELE	LOC110176231|XP_020798218.1|DSER
OG0011532	LOC108140196|XP_017118387.1|DELE	LOC110180837|XP_020804174.1|DSER
OG0011538	LOC108150237|XP_017133784.1|DELE	LOC110190794|XP_020817095.1|DSER
OG0011543	LOC108138171|XP_017115752.1|DELE	LOC110176807|XP_020798904.1|DSER
OG0011546	LOC108142836|XP_017122390.1|DELE	LOC110179031|XP_020802043.1|DSER
OG0011547	LOC108142234|XP_017121442.1|DELE	LOC110178890|XP_020801823.1|DSER
OG0011551	LOC108137485|XP_017114690.1|DELE	LOC110177217|XP_020799494.1|DSER
OG0011552	LOC108143061|XP_017122763.1|DELE	LOC110189181|XP_020814810.1|DSER
OG0011553	LOC108148228|XP_017130634.1|DELE, LOC108148226|XP_017130632.1|DELE	LOC110177131|XP_020799360.1|DSER
OG0011555	LOC108140737|XP_017119203.1|DELE	LOC110191831|XP_020818456.1|DSER
OG0011557	LOC108141023|XP_017119594.1|DELE	LOC110187968|XP_020813147.1|DSER
OG0011559	LOC108137532|XP_017114742.1|DELE	LOC110184078|XP_020808162.1|DSER
OG0011561	LOC108141362|XP_017120174.1|DELE	LOC110180248|XP_020803564.1|DSER
OG0011562	LOC108144527|XP_017124966.1|DELE	LOC110188154|XP_020813404.1|DSER
OG0011565	LOC108143477|XP_017123411.1|DELE	LOC110181115|XP_020804446.1|DSER
OG0011566	LOC108140330|XP_017118509.1|DELE	LOC110191672|XP_020818242.1|DSER
OG0011567	LOC108145406|XP_017126295.1|DELE	LOC110180207|XP_020803526.1|DSER
OG0011568	LOC108145481|XP_017126425.1|DELE	LOC110189680|XP_020815496.1|DSER
OG0011569	LOC108144278|XP_017124455.1|DELE	LOC110191524|XP_020818052.1|DSER
OG0011572	LOC108149250|XP_017132179.1|DELE	LOC110187474|XP_020812520.1|DSER
OG0011573	LOC108149283|XP_017132216.1|DELE	LOC110187483|XP_020812529.1|DSER
OG0011577	LOC108137101|XP_017114115.1|DELE	LOC110185533|XP_020810099.1|DSER
OG0011578	LOC108140880|XP_017119399.1|DELE	LOC110181971|XP_020805581.1|DSER
OG0011581	LOC108146183|XP_017127580.1|DELE	LOC110178821|XP_020801748.1|DSER
OG0011582	LOC108150270|XP_017133841.1|DELE	LOC110190675|XP_020816939.1|DSER
OG0011583	LOC108143187|XP_017122925.1|DELE	LOC110176277|XP_020798253.1|DSER
OG0011586	LOC108146202|XP_017127609.1|DELE	LOC110190746|XP_020817028.1|DSER
OG0011587	LOC108135185|XP_017111295.1|DELE	LOC110185049|XP_020809370.1|DSER
OG0011589	LOC108150415|XP_017134061.1|DELE	LOC110181179|XP_020804516.1|DSER
OG0011591	LOC108135417|XP_017111614.1|DELE	LOC110184359|XP_020808511.1|DSER, LOC110182351|XP_020806050.1|DSER
OG0011594	LOC108145419|XP_017126317.1|DELE	LOC110177917|XP_020800559.1|DSER
OG0011595	LOC108139106|XP_017117208.1|DELE	LOC110186587|XP_020811467.1|DSER
OG0011596	LOC108135020|XP_017111041.1|DELE	LOC110176615|XP_020798700.1|DSER
OG0011597	LOC108149160|XP_017132048.1|DELE	LOC110178387|XP_020801182.1|DSER
OG0011611	LOC108144009|XP_017124119.1|DELE	LOC110187773|XP_020812896.1|DSER
OG0011622	LOC108148361|XP_017130869.1|DELE	LOC110191095|XP_020817499.1|DSER
OG0011624	LOC108146650|XP_017128187.1|DELE	LOC110189624|XP_020815424.1|DSER
OG0011630	LOC108137414|XP_017114562.1|DELE	LOC110180285|XP_020803599.1|DSER
OG0011632	LOC108138707|XP_017116546.1|DELE	LOC110181393|XP_020804787.1|DSER
OG0011633	LOC108138370|XP_017116037.1|DELE	LOC110190422|XP_020816559.1|DSER
OG0011635	LOC108142194|XP_017121368.1|DELE	LOC110178571|XP_020801403.1|DSER
OG0011636	LOC108141278|XP_017120034.1|DELE	LOC110185506|XP_020810060.1|DSER
OG0011637	LOC108144543|XP_017125003.1|DELE	LOC110179302|XP_020802446.1|DSER
OG0011639	LOC108148240|XP_017130645.1|DELE	LOC110176587|XP_020798661.1|DSER
OG0011640	LOC108147119|XP_017128897.1|DELE	LOC110177448|XP_020799841.1|DSER
OG0011641	LOC108141057|XP_017119696.1|DELE	LOC110188698|XP_020814162.1|DSER
OG0011644	LOC108143478|XP_017123414.1|DELE	LOC110181116|XP_020804447.1|DSER
OG0011645	LOC108145165|XP_017125884.1|DELE	LOC110178537|XP_020801356.1|DSER
OG0011646	LOC108145426|XP_017126324.1|DELE	LOC110177946|XP_020800593.1|DSER
OG0011649	LOC108144099|XP_017124237.1|DELE	LOC110176124|XP_020798021.1|DSER
OG0011650	LOC108144160|XP_017124300.1|DELE	LOC110176015|XP_020797882.1|DSER
OG0011651	LOC108136193|XP_017112681.1|DELE	LOC110187035|XP_020812058.1|DSER
OG0011652	LOC108149867|XP_017133238.1|DELE	LOC110183071|XP_020806917.1|DSER, LOC110183046|XP_020806889.1|DSER, LOC110183041|XP_020806886.1|DSER
OG0011653	LOC108137210|XP_017114289.1|DELE	LOC110185514|XP_020810068.1|DSER
OG0011655	LOC108142237|XP_017121445.1|DELE	LOC110178573|XP_020801405.1|DSER
OG0011656	LOC108145799|XP_017126863.1|DELE	LOC110183624|XP_020807600.1|DSER
OG0011659	LOC108145636|XP_017126660.1|DELE	LOC110190739|XP_020817020.1|DSER
OG0011661	LOC108135545|XP_017111781.1|DELE	LOC110178920|XP_020801860.1|DSER
OG0011662	LOC108146614|XP_017128149.1|DELE	LOC110177471|XP_020799871.1|DSER
OG0011663	LOC108146582|XP_017128093.1|DELE	LOC110177469|XP_020799867.1|DSER
OG0011665	LOC108138769|XP_017116695.1|DELE	LOC110178067|XP_020800733.1|DSER, LOC110183761|XP_020807777.1|DSER
OG0011667	LOC108146023|XP_017127291.1|DELE	LOC110190042|XP_020816007.1|DSER
OG0011668	LOC108145700|XP_017126749.1|DELE	LOC110183666|XP_020807657.1|DSER
OG0011669	LOC108143405|XP_017123278.1|DELE	LOC110177089|XP_020799276.1|DSER
OG0011671	LOC108144118|XP_017124250.1|DELE	LOC110184087|XP_020808131.1|DSER
OG0011672	LOC108135390|XP_017111578.1|DELE	LOC110185497|XP_020810051.1|DSER
OG0011675	LOC108134812|XP_017110756.1|DELE	LOC110181847|XP_020805414.1|DSER
OG0011678	LOC108137369|XP_017114499.1|DELE	LOC110177339|XP_020799684.1|DSER
OG0011681	LOC108140817|XP_017119312.1|DELE	LOC110187994|XP_020813175.1|DSER
OG0011709	LOC108147661|XP_017129837.1|DELE	LOC110180848|XP_020804183.1|DSER
OG0011709	LOC108146440|XP_017127937.1|DELE, LOC108140070|XP_017118260.1|DELE	LOC110180937|XP_020804272.1|DSER
OG0011718	LOC108144065|XP_017124203.1|DELE	LOC110177147|XP_020799384.1|DSER
OG0011723	LOC108138727|XP_017116582.1|DELE	LOC110187224|XP_020812281.1|DSER
OG0011724	LOC108135214|XP_017111328.1|DELE	LOC110185095|XP_020809445.1|DSER
OG0011727	LOC108146990|XP_017128743.1|DELE, LOC108146991|XP_017128745.1|DELE	LOC110190985|XP_020817352.1|DSER
OG0011728	LOC108141216|XP_017119957.1|DELE	LOC110188272|XP_020813622.1|DSER
OG0011729	LOC108136832|XP_017113738.1|DELE	LOC110187882|XP_020813026.1|DSER
OG0011730	LOC108148800|XP_017131511.1|DELE	LOC110191789|XP_020818400.1|DSER
OG0011731	LOC108148198|XP_017130592.1|DELE	LOC110191432|XP_020817949.1|DSER
OG0011732	LOC108140373|XP_017118555.1|DELE	LOC110187983|XP_020813163.1|DSER
OG0011733	LOC108140459|XP_017118680.1|DELE	LOC110191866|XP_020818505.1|DSER
OG0011734	LOC108148246|XP_017130652.1|DELE	LOC110191215|XP_020817640.1|DSER
OG0011735	LOC108148227|XP_017130633.1|DELE	LOC110187644|XP_020812712.1|DSER
OG0011737	LOC108145147|XP_017125850.1|DELE	LOC110184094|XP_020808138.1|DSER
OG0011738	LOC108134655|XP_017110537.1|DELE	LOC110189401|XP_020815114.1|DSER
OG0011739	LOC108149127|XP_017132021.1|DELE	LOC110179006|XP_020802041.1|DSER
OG0011740	LOC108137873|XP_017115301.1|DELE	LOC110178291|XP_020801022.1|DSER
OG0011741	LOC108141723|XP_017120708.1|DELE	LOC110191699|XP_020818274.1|DSER
OG0011742	LOC108145421|XP_017126318.1|DELE	LOC110177901|XP_020800533.1|DSER
OG0011743	LOC108144279|XP_017124456.1|DELE	LOC110191523|XP_020818051.1|DSER
OG0011744	LOC108147909|XP_017130160.1|DELE	LOC110178542|XP_020801361.1|DSER, LOC110182266|XP_020805942.1|DSER
OG0011745	LOC108147911|XP_017130162.1|DELE	LOC110178539|XP_020801358.1|DSER, LOC110182288|XP_020805964.1|DSER
OG0011746	LOC108150433|XP_017134081.1|DELE	LOC110184877|XP_020809182.1|DSER
OG0011747	LOC108150448|XP_017134097.1|DELE	LOC110179765|XP_020803041.1|DSER
OG0011748	LOC108149290|XP_017132224.1|DELE	LOC110178174|XP_020800867.1|DSER
OG0011749	LOC108149351|XP_017132331.1|DELE	LOC110178110|XP_020800783.1|DSER
OG0011750	LOC108138674|XP_017116507.1|DELE	LOC110185902|XP_020810574.1|DSER
OG0011751	LOC108147845|XP_017130092.1|DELE	LOC110185856|XP_020810524.1|DSER
OG0011752	LOC108134836|XP_017110786.1|DELE	LOC110181848|XP_020805415.1|DSER
OG0011755	LOC108140764|XP_017119243.1|DELE	LOC110181945|XP_020805540.1|DSER
OG0011757	LOC108137262|XP_017114346.1|DELE	LOC110179588|XP_020802847.1|DSER
OG0011758	LOC108136008|XP_017112423.1|DELE	LOC110176268|XP_020798242.1|DSER
OG0011761	LOC108145858|XP_017126968.1|DELE	LOC110191332|XP_020817827.1|DSER
OG0011764	LOC108147897|XP_017130147.1|DELE	LOC110179136|XP_020802186.1|DSER, LOC110181148|XP_020804479.1|DSER
OG0011765	LOC108142052|XP_017121224.1|DELE	LOC110187371|XP_020812421.1|DSER
OG0011766	LOC108138028|XP_017115490.1|DELE	LOC110182616|XP_020806340.1|DSER
OG0011771	LOC108143392|XP_017123254.1|DELE	LOC110184019|XP_020808043.1|DSER, LOC110189326|XP_020815027.1|DSER
OG0011774	LOC108144965|XP_017125601.1|DELE	LOC110191989|XP_020797744.1|DSER
OG0011776	LOC108148612|XP_017131183.1|DELE	LOC110191282|XP_020817743.1|DSER
OG0011779	LOC108143181|XP_017122920.1|DELE	LOC110176273|XP_020798249.1|DSER
OG0011782	LOC108145895|XP_017127036.1|DELE	LOC110182755|XP_020806525.1|DSER
OG0011783	LOC108148606|XP_017131172.1|DELE	LOC110176556|XP_020798605.1|DSER
OG0011828	LOC108140861|XP_017119340.1|DELE	LOC110182122|XP_020805794.1|DSER
OG0011832	LOC108143040|XP_017122731.1|DELE	LOC110190950|XP_020817289.1|DSER
OG0011833	LOC108150176|XP_017133642.1|DELE	LOC110176550|XP_020798599.1|DSER
OG0011834	LOC108148369|XP_017130881.1|DELE	LOC110177109|XP_020799313.1|DSER
OG0011835	LOC108141013|XP_017119579.1|DELE	LOC110188579|XP_020814002.1|DSER
OG0011837	LOC108143797|XP_017123809.1|DELE	LOC110191190|XP_020817617.1|DSER
OG0011838	LOC108140364|XP_017118547.1|DELE	LOC110177299|XP_020799620.1|DSER
OG0011840	LOC108147234|XP_017129116.1|DELE	LOC110186156|XP_020810866.1|DSER
OG0011841	LOC108147254|XP_017129140.1|DELE	LOC110186905|XP_020811883.1|DSER
OG0011842	LOC108136745|XP_017113577.1|DELE	LOC110187959|XP_020813136.1|DSER
OG0011843	LOC108148592|XP_017131151.1|DELE	LOC110177366|XP_020799717.1|DSER
OG0011844	LOC108139334|XP_017117537.1|DELE	LOC110187935|XP_020813105.1|DSER
OG0011847	LOC108145145|XP_017125847.1|DELE	LOC110184049|XP_020808083.1|DSER
OG0011848	LOC108144264|XP_017124434.1|DELE	LOC110181033|XP_020804370.1|DSER
OG0011849	LOC108149731|XP_017132989.1|DELE	LOC110178629|XP_020801478.1|DSER
OG0011850	LOC108144261|XP_017124432.1|DELE	LOC110179335|XP_020802492.1|DSER
OG0011851	LOC108135371|XP_017111549.1|DELE	LOC110177975|XP_020800627.1|DSER
OG0011852	LOC108141758|XP_017120743.1|DELE	LOC110177716|XP_020800216.1|DSER
OG0011854	LOC108143363|XP_017123173.1|DELE	LOC110180293|XP_020803611.1|DSER
OG0011855	LOC108143318|XP_017123126.1|DELE	LOC110181111|XP_020804441.1|DSER
OG0011856	LOC108149113|XP_017132001.1|DELE	LOC110189548|XP_020815338.1|DSER
OG0011857	LOC108149677|XP_017132913.1|DELE	LOC110178345|XP_020801123.1|DSER
OG0011858	LOC108143349|XP_017123159.1|DELE	LOC110182895|XP_020806706.1|DSER
OG0011859	LOC108143364|XP_017123174.1|DELE	LOC110182940|XP_020806778.1|DSER
OG0011860	LOC108144927|XP_017125581.1|DELE	LOC110177765|XP_020800290.1|DSER
OG0011861	LOC108145407|XP_017126296.1|DELE	LOC110180157|XP_020803475.1|DSER
OG0011862	LOC108145417|XP_017126315.1|DELE	LOC110177881|XP_020800508.1|DSER
OG0011863	LOC108145427|XP_017126325.1|DELE	LOC110177953|XP_020800606.1|DSER
OG0011864	LOC108144289|XP_017124466.1|DELE	LOC110191560|XP_020818096.1|DSER
OG0011865	LOC108141294|XP_017120050.1|DELE	LOC110180975|XP_020804313.1|DSER
OG0011867	LOC108135201|XP_017111313.1|DELE	LOC110185910|XP_020810582.1|DSER
OG0011868	LOC108134756|XP_017110688.1|DELE	LOC110187539|XP_020812591.1|DSER
OG0011869	LOC108149270|XP_017132202.1|DELE	LOC110183837|XP_020807846.1|DSER
OG0011873	LOC108136172|XP_017112659.1|DELE	LOC110184331|XP_020808485.1|DSER
OG0011874	LOC108142370|XP_017121686.1|DELE	LOC110181933|XP_020805529.1|DSER
OG0011875	LOC108136404|XP_017113002.1|DELE	LOC110176068|XP_020797949.1|DSER
OG0011876	LOC108149994|XP_017133415.1|DELE	LOC110177604|XP_020800061.1|DSER
OG0011877	LOC108143948|XP_017124036.1|DELE	LOC110176071|XP_020797951.1|DSER
OG0011878	LOC108143909|XP_017123980.1|DELE	LOC110175950|XP_020797797.1|DSER
OG0011882	LOC108147613|XP_017129739.1|DELE	LOC110179102|XP_020802149.1|DSER
OG0011883	LOC108147759|XP_017129979.1|DELE	LOC110184920|XP_020809224.1|DSER
OG0011884	LOC108145598|XP_017126622.1|DELE	LOC110183622|XP_020807598.1|DSER
OG0011885	LOC108146294|XP_017127728.1|DELE	LOC110190163|XP_020816158.1|DSER
OG0011886	LOC108144110|XP_017124243.1|DELE	LOC110177926|XP_020800565.1|DSER
OG0011887	LOC108142754|XP_017122272.1|DELE	LOC110179029|XP_020802039.1|DSER
OG0011889	LOC108145822|XP_017126916.1|DELE	LOC110185327|XP_020809758.1|DSER
