Orthogroup	DELE.longest_only	DMAU.longest_only
OG0009447	LOC108137087|XP_017114102.1|DELE	LOC117146805|XP_033169239.1|DMAU
OG0009448	LOC108137315|XP_017114430.1|DELE	LOC117147613|XP_033170462.1|DMAU
OG0009449	LOC108137422|XP_017114574.1|DELE	LOC117148721|XP_033172163.1|DMAU
OG0009450	LOC108141501|XP_017120429.1|DELE	LOC117148066|XP_033171147.1|DMAU
OG0009451	LOC108137811|XP_017115215.1|DELE	LOC117146544|XP_033168731.1|DMAU
OG0009452	LOC108136200|XP_017112688.1|DELE	LOC117148876|XP_033172439.1|DMAU
OG0009453	LOC108148715|XP_017131369.1|DELE	LOC117142451|XP_033162312.1|DMAU
OG0009454	LOC108135566|XP_017111815.1|DELE	LOC117140826|XP_033159824.1|DMAU
OG0009455	LOC108137074|XP_017114068.1|DELE	LOC117147459|XP_033170240.1|DMAU
OG0009456	LOC108141569|XP_017120507.1|DELE	LOC117147453|XP_033170229.1|DMAU
OG0009457	LOC108136464|XP_017113145.1|DELE	LOC117147020|XP_033169599.1|DMAU
OG0009458	LOC108137113|XP_017114128.1|DELE	LOC117147272|XP_033169994.1|DMAU
OG0009459	LOC108146103|XP_017127420.1|DELE	LOC117139426|XP_033157608.1|DMAU
OG0009460	LOC108146407|XP_017127897.1|DELE	LOC117140985|XP_033160126.1|DMAU
OG0009461	LOC108146513|XP_017128038.1|DELE	LOC117141404|XP_033160717.1|DMAU
OG0009462	LOC108146427|XP_017127920.1|DELE	LOC117140750|XP_033159723.1|DMAU
OG0009463	LOC108146760|XP_017128386.1|DELE	LOC117139022|XP_033157009.1|DMAU
OG0009464	LOC108135546|XP_017111782.1|DELE	LOC117141496|XP_033160874.1|DMAU
OG0009465	LOC108135654|XP_017111972.1|DELE	LOC117141163|XP_033160391.1|DMAU
OG0009466	LOC108142730|XP_017122243.1|DELE	LOC117140960|XP_033160071.1|DMAU
OG0009467	LOC108145780|XP_017126839.1|DELE	LOC117140667|XP_033159605.1|DMAU
OG0009468	LOC108146365|XP_017127837.1|DELE	LOC117140848|XP_033159864.1|DMAU
OG0009469	LOC108142388|XP_017121712.1|DELE	LOC117142066|XP_033161834.1|DMAU
OG0009470	LOC108142299|XP_017121541.1|DELE	LOC117140451|XP_033159270.1|DMAU
OG0009471	LOC108141707|XP_017120680.1|DELE	LOC117148559|XP_033171897.1|DMAU
OG0009472	LOC108145649|XP_017126687.1|DELE	LOC117141994|XP_033161730.1|DMAU
OG0009473	LOC108142290|XP_017121528.1|DELE	LOC117140713|XP_033159670.1|DMAU
OG0009474	LOC108146179|XP_017127574.1|DELE	LOC117139718|XP_033158127.1|DMAU
OG0009475	LOC108150166|XP_017133625.1|DELE	LOC117141524|XP_033160906.1|DMAU
OG0009476	LOC108146707|XP_017128268.1|DELE	LOC117140420|XP_033159196.1|DMAU
OG0009477	LOC108145748|XP_017126800.1|DELE	LOC117140517|XP_033159387.1|DMAU
OG0009478	LOC108145634|XP_017126659.1|DELE	LOC117140054|XP_033158683.1|DMAU
OG0009479	LOC108138140|XP_017115688.1|DELE	LOC117137284|XP_033154551.1|DMAU
OG0009480	LOC108135569|XP_017111817.1|DELE	LOC117141199|XP_033160440.1|DMAU
OG0009481	LOC108145725|XP_017126776.1|DELE	LOC117140308|XP_033159044.1|DMAU
OG0009482	LOC108146084|XP_017127394.1|DELE	LOC117138980|XP_033156939.1|DMAU
OG0009483	LOC108145719|XP_017126769.1|DELE	LOC117138981|XP_033156942.1|DMAU
OG0009484	LOC108135107|XP_017111172.1|DELE	LOC117145365|XP_033166880.1|DMAU
OG0009485	LOC108145876|XP_017127005.1|DELE	LOC117139661|XP_033158016.1|DMAU
OG0009486	LOC108145879|XP_017127009.1|DELE	LOC117139664|XP_033158025.1|DMAU
OG0009487	LOC108142328|XP_017121571.1|DELE	LOC117139417|XP_033157586.1|DMAU
OG0009488	LOC108136040|XP_017112460.1|DELE	LOC117141370|XP_033160667.1|DMAU
OG0009489	LOC108135684|XP_017112013.1|DELE	LOC117140067|XP_033158703.1|DMAU
OG0009490	LOC108136424|XP_017113050.1|DELE	LOC117136291|XP_033153018.1|DMAU
OG0009491	LOC108146606|XP_017128143.1|DELE	LOC117141441|XP_033160785.1|DMAU
OG0009492	LOC108143168|XP_017122901.1|DELE	LOC117140211|XP_033158890.1|DMAU
OG0009493	LOC108143223|XP_017123009.1|DELE	LOC117141349|XP_033160645.1|DMAU
OG0009494	LOC108143225|XP_017123011.1|DELE	LOC117140682|XP_033159629.1|DMAU
OG0009495	LOC108142801|XP_017122345.1|DELE	LOC117138991|XP_033156953.1|DMAU
OG0009496	LOC108143231|XP_017123015.1|DELE	LOC117139296|XP_033157419.1|DMAU
OG0009497	LOC108139154|XP_017117260.1|DELE	LOC117143892|XP_033164685.1|DMAU
OG0009498	LOC108142666|XP_017122160.1|DELE	LOC117140313|XP_033159050.1|DMAU
OG0009499	LOC108142718|XP_017122228.1|DELE	LOC117140467|XP_033159303.1|DMAU
OG0009500	LOC108142314|XP_017121555.1|DELE	LOC117140412|XP_033159177.1|DMAU
OG0009501	LOC108136032|XP_017112453.1|DELE	LOC117141658|XP_033161139.1|DMAU
OG0009502	LOC108148379|XP_017130894.1|DELE	LOC117144557|XP_033165692.1|DMAU
OG0009503	LOC108137779|XP_017115172.1|DELE	LOC117150840|XP_033173799.1|DMAU
OG0009504	LOC108139369|XP_017117583.1|DELE	LOC117143643|XP_033164312.1|DMAU
OG0009505	LOC108138103|XP_017115587.1|DELE	LOC117150676|XP_033173572.1|DMAU
OG0009506	LOC108150376|XP_017134005.1|DELE	LOC117140046|XP_033158674.1|DMAU
OG0009507	LOC108146261|XP_017127690.1|DELE	LOC117139917|XP_033158490.1|DMAU
OG0009508	LOC108148081|XP_017130425.1|DELE	LOC117150580|XP_033173425.1|DMAU
OG0009509	LOC108137895|XP_017115325.1|DELE	LOC117137999|XP_033155676.1|DMAU
OG0009510	LOC108148148|XP_017130510.1|DELE	LOC117147045|XP_033169682.1|DMAU
OG0009511	LOC108136743|XP_017113575.1|DELE	LOC117145463|XP_033167025.1|DMAU
OG0009512	LOC108149918|XP_017133322.1|DELE	LOC117147949|XP_033170984.1|DMAU, LOC117147950|XP_033170985.1|DMAU
OG0009513	LOC108136199|XP_017112687.1|DELE	LOC117148703|XP_033172136.1|DMAU
OG0009515	LOC108138641|XP_017116468.1|DELE	LOC117150294|XP_033173005.1|DMAU
OG0009516	LOC108149415|XP_017132463.1|DELE	LOC117138114|XP_033155869.1|DMAU
OG0009517	LOC108138145|XP_017115705.1|DELE	LOC117135303|XP_033151380.1|DMAU
OG0009518	LOC108150169|XP_017133628.1|DELE	LOC117140406|XP_033159169.1|DMAU
OG0009519	LOC108145612|XP_017126637.1|DELE	LOC117141689|XP_033161183.1|DMAU
OG0009520	LOC108148727|XP_017131394.1|DELE	LOC117145212|XP_033166671.1|DMAU
OG0009521	LOC108145605|XP_017126629.1|DELE	LOC117140081|XP_033158725.1|DMAU
OG0009522	LOC108141494|XP_017120400.1|DELE	LOC117136713|XP_033153627.1|DMAU
OG0009523	LOC108134632|XP_017110508.1|DELE	LOC117135999|XP_033152505.1|DMAU
OG0009524	LOC108137911|XP_017115341.1|DELE	LOC117136196|XP_033152832.1|DMAU
OG0009525	LOC108144283|XP_017124460.1|DELE	LOC117136784|XP_033153730.1|DMAU
OG0009526	LOC108144266|XP_017124440.1|DELE	LOC117137446|XP_033154776.1|DMAU
OG0009527	LOC108138947|XP_017117018.1|DELE	LOC117149074|XP_033172611.1|DMAU, LOC117135911|XP_033152369.1|DMAU
OG0009528	LOC108149050|XP_017131882.1|DELE	LOC117137525|XP_033154904.1|DMAU
OG0009529	LOC108144456|XP_017124836.1|DELE	LOC117138370|XP_033156328.1|DMAU
OG0009530	LOC108149846|XP_017133212.1|DELE	LOC117137193|XP_033154410.1|DMAU
OG0009531	LOC108144204|XP_017124362.1|DELE	LOC117137030|XP_033154126.1|DMAU
OG0009532	LOC108143710|XP_017123731.1|DELE, LOC108149501|XP_017132652.1|DELE	LOC117138391|XP_033156354.1|DMAU
OG0009533	LOC108144955|XP_017125589.1|DELE	LOC117138131|XP_033155891.1|DMAU
OG0009534	LOC108144957|XP_017125591.1|DELE	LOC117136695|XP_033153604.1|DMAU
OG0009535	LOC108147765|XP_017130023.1|DELE, LOC108141634|XP_017120594.1|DELE	LOC117137406|XP_033154721.1|DMAU
OG0009536	LOC108135096|XP_017111159.1|DELE	LOC117143329|XP_033163876.1|DMAU
OG0009537	LOC108140695|XP_017119134.1|DELE	LOC117142931|XP_033163122.1|DMAU
OG0009538	LOC108142919|XP_017122497.1|DELE	LOC117143989|XP_033164823.1|DMAU
OG0009539	LOC108140416|XP_017118625.1|DELE	LOC117143483|XP_033164087.1|DMAU
OG0009540	LOC108148586|XP_017131123.1|DELE	LOC117145353|XP_033166862.1|DMAU
OG0009541	LOC108139177|XP_017117288.1|DELE	LOC117143084|XP_033163449.1|DMAU
OG0009542	LOC108134803|XP_017110744.1|DELE, LOC108148530|XP_017131057.1|DELE	LOC117145242|XP_033166709.1|DMAU
OG0009543	LOC108147325|XP_017129241.1|DELE	LOC117144622|XP_033165807.1|DMAU
OG0009544	LOC108143100|XP_017122811.1|DELE	LOC117144485|XP_033165556.1|DMAU
OG0009545	LOC108148618|XP_017131198.1|DELE	LOC117142607|XP_033162576.1|DMAU
OG0009546	LOC108139131|XP_017117234.1|DELE	LOC117143484|XP_033164088.1|DMAU
OG0009547	LOC108144260|XP_017124431.1|DELE	LOC117138357|XP_033156313.1|DMAU
OG0009548	LOC108146584|XP_017128095.1|DELE	LOC117140195|XP_033158867.1|DMAU
OG0009549	LOC108135703|XP_017112035.1|DELE	LOC117140797|XP_033159785.1|DMAU
OG0009550	LOC108145798|XP_017126862.1|DELE, LOC108145797|XP_017126861.1|DELE	LOC117140735|XP_033159704.1|DMAU, LOC117140736|XP_033159705.1|DMAU
OG0009553	LOC108144269|XP_017124443.1|DELE	LOC117136904|XP_033153913.1|DMAU
OG0009556	LOC108146903|XP_017128638.1|DELE	LOC117137324|XP_033154603.1|DMAU
OG0009557	LOC108143789|XP_017123802.1|DELE	LOC117143204|XP_033163640.1|DMAU
OG0009560	LOC108136664|XP_017113477.1|DELE	LOC117148340|XP_033171567.1|DMAU
OG0009562	LOC108141738|XP_017120720.1|DELE	LOC117143151|XP_033163545.1|DMAU
OG0009563	LOC108146914|XP_017128645.1|DELE	LOC117141552|XP_033160949.1|DMAU
OG0009564	LOC108140340|XP_017118519.1|DELE	LOC117148631|XP_033172022.1|DMAU
OG0009567	LOC108141037|XP_017119654.1|DELE	LOC117142468|XP_033162373.1|DMAU
OG0009568	LOC108135199|XP_017111310.1|DELE	LOC117150889|XP_033173915.1|DMAU, LOC117150900|XP_033173932.1|DMAU
OG0009569	LOC108136403|XP_017113001.1|DELE	LOC117147777|XP_033170704.1|DMAU
OG0009570	LOC108136970|XP_017113950.1|DELE	LOC117142729|XP_033162790.1|DMAU
OG0009571	LOC108140719|XP_017119172.1|DELE	LOC117145403|XP_033166932.1|DMAU
OG0009572	LOC108138530|XP_017116281.1|DELE	LOC117147695|XP_033170573.1|DMAU
OG0009573	LOC108138417|XP_017116101.1|DELE	LOC117146645|XP_033168870.1|DMAU
OG0009574	LOC108137179|XP_017114246.1|DELE	LOC117146502|XP_033168645.1|DMAU
OG0009575	LOC108144165|XP_017124311.1|DELE	LOC117136775|XP_033153714.1|DMAU
OG0009577	LOC108137820|XP_017115232.1|DELE	LOC117150791|XP_033173727.1|DMAU
OG0009578	LOC108138939|XP_017117006.1|DELE	LOC117144585|XP_033165763.1|DMAU
OG0009579	LOC108145127|XP_017125834.1|DELE	LOC117146597|XP_033168813.1|DMAU
OG0009581	LOC108150438|XP_017134086.1|DELE	LOC117147041|XP_033169668.1|DMAU
OG0009582	LOC108146705|XP_017128258.1|DELE	LOC117140418|XP_033159183.1|DMAU
OG0009583	LOC108150552|XP_017134274.1|DELE	LOC117148868|XP_033172431.1|DMAU
OG0009584	LOC108141577|XP_017120512.1|DELE	LOC117148637|XP_033172030.1|DMAU
OG0009585	LOC108143941|XP_017124022.1|DELE	LOC117142332|XP_033162139.1|DMAU
OG0009586	LOC108146656|XP_017128189.1|DELE	LOC117140422|XP_033159198.1|DMAU
OG0009587	LOC108137543|XP_017114755.1|DELE	LOC117136016|XP_033152524.1|DMAU
OG0009588	LOC108143776|XP_017123792.1|DELE	LOC117145223|XP_033166686.1|DMAU
OG0009589	LOC108145853|XP_017126961.1|DELE	LOC117139271|XP_033157385.1|DMAU
OG0009590	LOC108146861|XP_017128576.1|DELE	LOC117141011|XP_033160160.1|DMAU
OG0009591	LOC108142983|XP_017122639.1|DELE	LOC117142398|XP_033162235.1|DMAU
OG0009592	LOC108135613|XP_017111921.1|DELE	LOC117142725|XP_033162784.1|DMAU
OG0009593	LOC108135969|XP_017112417.1|DELE	LOC117145006|XP_033166386.1|DMAU
OG0009594	LOC108143821|XP_017123848.1|DELE	LOC117145711|XP_033167348.1|DMAU
OG0009595	LOC108140977|XP_017119536.1|DELE	LOC117145524|XP_033167106.1|DMAU
OG0009596	LOC108141217|XP_017119958.1|DELE	LOC117143674|XP_033164351.1|DMAU
OG0009597	LOC108141236|XP_017119981.1|DELE	LOC117144780|XP_033166040.1|DMAU
OG0009598	LOC108141188|XP_017119914.1|DELE	LOC117144779|XP_033166038.1|DMAU
OG0009599	LOC108147313|XP_017129225.1|DELE	LOC117144133|XP_033165049.1|DMAU
OG0009600	LOC108140514|XP_017118803.1|DELE	LOC117143769|XP_033164488.1|DMAU
OG0009601	LOC108139149|XP_017117256.1|DELE	LOC117142243|XP_033161986.1|DMAU
OG0009602	LOC108147324|XP_017129240.1|DELE	LOC117144323|XP_033165326.1|DMAU
OG0009604	LOC108135450|XP_017111681.1|DELE	LOC117148418|XP_033171677.1|DMAU
OG0009605	LOC108147112|XP_017128891.1|DELE	LOC117144858|XP_033166151.1|DMAU
OG0009606	LOC108147099|XP_017128874.1|DELE	LOC117145173|XP_033166613.1|DMAU
OG0009607	LOC108147123|XP_017128904.1|DELE	LOC117145024|XP_033166416.1|DMAU
OG0009608	LOC108139141|XP_017117245.1|DELE	LOC117145874|XP_033167589.1|DMAU
OG0009609	LOC108135078|XP_017111131.1|DELE	LOC117142917|XP_033163106.1|DMAU
OG0009610	LOC108135812|XP_017112177.1|DELE	LOC117144498|XP_033165575.1|DMAU
OG0009611	LOC108135748|XP_017112071.1|DELE	LOC117145742|XP_033167394.1|DMAU
OG0009612	LOC108140353|XP_017118536.1|DELE	LOC117144717|XP_033165947.1|DMAU
OG0009613	LOC108150430|XP_017134076.1|DELE	LOC117150530|XP_033173346.1|DMAU
OG0009614	LOC108139136|XP_017117239.1|DELE	LOC117142951|XP_033163166.1|DMAU
OG0009615	LOC108148565|XP_017131100.1|DELE	LOC117143723|XP_033164416.1|DMAU
OG0009616	LOC108148516|XP_017131042.1|DELE	LOC117143629|XP_033164295.1|DMAU
OG0009617	LOC108136748|XP_017113580.1|DELE	LOC117143991|XP_033164825.1|DMAU
OG0009619	LOC108148884|XP_017131677.1|DELE	LOC117143171|XP_033163576.1|DMAU
OG0009620	LOC108143973|XP_017124068.1|DELE	LOC117144149|XP_033165070.1|DMAU
OG0009621	LOC108144091|XP_017124234.1|DELE	LOC117143521|XP_033164135.1|DMAU
OG0009622	LOC108135736|XP_017112059.1|DELE	LOC117143466|XP_033164070.1|DMAU
OG0009623	LOC108134595|XP_017110444.1|DELE	LOC117145472|XP_033167037.1|DMAU
OG0009624	LOC108143031|XP_017122717.1|DELE	LOC117145786|XP_033167457.1|DMAU
OG0009625	LOC108148476|XP_017130997.1|DELE	LOC117144954|XP_033166300.1|DMAU
OG0009626	LOC108137358|XP_017114483.1|DELE	LOC117143690|XP_033164369.1|DMAU
OG0009627	LOC108137361|XP_017114487.1|DELE	LOC117145376|XP_033166891.1|DMAU
OG0009628	LOC108137367|XP_017114496.1|DELE	LOC117144550|XP_033165683.1|DMAU
OG0009629	LOC108140431|XP_017118646.1|DELE	LOC117143949|XP_033164774.1|DMAU
OG0009630	LOC108140394|XP_017118591.1|DELE	LOC117143959|XP_033164785.1|DMAU
OG0009631	LOC108136891|XP_017113837.1|DELE	LOC117142629|XP_033162623.1|DMAU
OG0009632	LOC108142317|XP_017121558.1|DELE	LOC117147472|XP_033170256.1|DMAU
OG0009633	LOC108149699|XP_017132953.1|DELE	LOC117137855|XP_033155456.1|DMAU
OG0009634	LOC108143039|XP_017122730.1|DELE	LOC117143544|XP_033164174.1|DMAU
OG0009635	LOC108139298|XP_017117484.1|DELE	LOC117144829|XP_033166104.1|DMAU
OG0009636	LOC108142736|XP_017122250.1|DELE	LOC117139344|XP_033157482.1|DMAU
OG0009637	LOC108144013|XP_017124125.1|DELE	LOC117143741|XP_033164442.1|DMAU
OG0009638	LOC108135747|XP_017112070.1|DELE	LOC117144492|XP_033165569.1|DMAU
OG0009639	LOC108148234|XP_017130638.1|DELE	LOC117145467|XP_033167031.1|DMAU
OG0009640	LOC108149023|XP_017131859.1|DELE	LOC117144874|XP_033166173.1|DMAU
OG0009641	LOC108148578|XP_017131114.1|DELE	LOC117145361|XP_033166875.1|DMAU
OG0009642	LOC108148526|XP_017131052.1|DELE	LOC117145590|XP_033167187.1|DMAU
OG0009643	LOC108135021|XP_017111042.1|DELE	LOC117143516|XP_033164130.1|DMAU
OG0009644	LOC108135847|XP_017112231.1|DELE	LOC117144931|XP_033166275.1|DMAU
OG0009645	LOC108135642|XP_017111957.1|DELE	LOC117145176|XP_033166617.1|DMAU
OG0009646	LOC108148887|XP_017131679.1|DELE	LOC117144493|XP_033165570.1|DMAU
OG0009647	LOC108148449|XP_017130973.1|DELE	LOC117145612|XP_033167218.1|DMAU
OG0009648	LOC108148360|XP_017130868.1|DELE	LOC117142958|XP_033163176.1|DMAU
OG0009649	LOC108147169|XP_017128989.1|DELE	LOC117144533|XP_033165655.1|DMAU
OG0009650	LOC108150481|XP_017134174.1|DELE	LOC117142980|XP_033163226.1|DMAU
OG0009651	LOC108138080|XP_017115557.1|DELE	LOC117150878|XP_033173903.1|DMAU
OG0009652	LOC108134719|XP_017110607.1|DELE	LOC117135293|XP_033151358.1|DMAU
OG0009653	LOC108134765|XP_017110700.1|DELE	LOC117150998|XP_033174094.1|DMAU
OG0009654	LOC108134681|XP_017110568.1|DELE	LOC117151000|XP_033174097.1|DMAU
OG0009655	LOC108138170|XP_017115750.1|DELE	LOC117139680|XP_033158057.1|DMAU
OG0009656	LOC108149341|XP_017132318.1|DELE	LOC117139410|XP_033157582.1|DMAU
OG0009657	LOC108147762|XP_017129981.1|DELE	LOC117150868|XP_033173878.1|DMAU
OG0009658	LOC108138054|XP_017115519.1|DELE	LOC117146112|XP_033167994.1|DMAU
OG0009659	LOC108139002|XP_017117087.1|DELE	LOC117147279|XP_033170009.1|DMAU
OG0009660	LOC108147828|XP_017130072.1|DELE	LOC117150765|XP_033173692.1|DMAU
OG0009661	LOC108138251|XP_017115881.1|DELE	LOC117150748|XP_033173673.1|DMAU
OG0009662	LOC108138289|XP_017115937.1|DELE	LOC117147696|XP_033170578.1|DMAU
OG0009663	LOC108148013|XP_017130334.1|DELE	LOC117137598|XP_033155004.1|DMAU
OG0009664	LOC108147983|XP_017130282.1|DELE	LOC117136073|XP_033152621.1|DMAU
OG0009665	LOC108149576|XP_017132703.1|DELE	LOC117150640|XP_033173506.1|DMAU
OG0009666	LOC108150499|XP_017134200.1|DELE	LOC117150363|XP_033173114.1|DMAU
OG0009667	LOC108141830|XP_017120900.1|DELE	LOC117143262|XP_033163728.1|DMAU
OG0009668	LOC108142097|XP_017121281.1|DELE	LOC117149690|XP_033172702.1|DMAU
OG0009669	LOC108149382|XP_017132397.1|DELE	LOC117139803|XP_033158320.1|DMAU
OG0009670	LOC108147800|XP_017130030.1|DELE	LOC117150756|XP_033173683.1|DMAU
OG0009671	LOC108138660|XP_017116489.1|DELE	LOC117141961|XP_033161648.1|DMAU
OG0009672	LOC108141712|XP_017120686.1|DELE	LOC117150789|XP_033173725.1|DMAU
OG0009673	LOC108141651|XP_017120609.1|DELE	LOC117149113|XP_033172637.1|DMAU
OG0009674	LOC108138723|XP_017116578.1|DELE	LOC117140648|XP_033159590.1|DMAU
OG0009675	LOC108138016|XP_017115474.1|DELE	LOC117150418|XP_033173178.1|DMAU
OG0009676	LOC108135251|XP_017111406.1|DELE	LOC117140059|XP_033158693.1|DMAU
OG0009677	LOC108142112|XP_017121299.1|DELE	LOC117135120|XP_033151030.1|DMAU
OG0009678	LOC108138766|XP_017116676.1|DELE	LOC117148100|XP_033171207.1|DMAU
OG0009679	LOC108137804|XP_017115200.1|DELE	LOC117150360|XP_033173111.1|DMAU
OG0009680	LOC108149354|XP_017132339.1|DELE	LOC117150934|XP_033173991.1|DMAU
OG0009681	LOC108143465|XP_017123391.1|DELE	LOC117137644|XP_033155069.1|DMAU
OG0009682	LOC108145409|XP_017126298.1|DELE	LOC117138337|XP_033156266.1|DMAU
OG0009683	LOC108147365|XP_017129291.1|DELE	LOC117137671|XP_033155121.1|DMAU
OG0009684	LOC108147364|XP_017129289.1|DELE	LOC117137670|XP_033155120.1|DMAU
OG0009685	LOC108147370|XP_017129294.1|DELE	LOC117137442|XP_033154772.1|DMAU
OG0009686	LOC108144831|XP_017125457.1|DELE	LOC117138049|XP_033155754.1|DMAU
OG0009687	LOC108144168|XP_017124316.1|DELE	LOC117136588|XP_033153451.1|DMAU
OG0009688	LOC108145178|XP_017125903.1|DELE	LOC117135938|XP_033152409.1|DMAU
OG0009689	LOC108139003|XP_017117091.1|DELE	LOC117138435|XP_033156437.1|DMAU
OG0009690	LOC108149842|XP_017133208.1|DELE	LOC117136568|XP_033153415.1|DMAU
OG0009691	LOC108145227|XP_017125978.1|DELE	LOC117135482|XP_033151592.1|DMAU
OG0009692	LOC108137897|XP_017115327.1|DELE	LOC117138115|XP_033155866.1|DMAU
OG0009693	LOC108144414|XP_017124749.1|DELE	LOC117135871|XP_033152298.1|DMAU
OG0009694	LOC108144586|XP_017125072.1|DELE	LOC117136812|XP_033153769.1|DMAU
OG0009695	LOC108144305|XP_017124486.1|DELE	LOC117137680|XP_033155140.1|DMAU
OG0009696	LOC108149771|XP_017133109.1|DELE	LOC117136889|XP_033153890.1|DMAU
OG0009697	LOC108142325|XP_017121567.1|DELE	LOC117140849|XP_033159866.1|DMAU
OG0009698	LOC108145105|XP_017125790.1|DELE	LOC117137069|XP_033154185.1|DMAU
OG0009699	LOC108144844|XP_017125474.1|DELE	LOC117137313|XP_033154585.1|DMAU
OG0009700	LOC108144775|XP_017125373.1|DELE	LOC117136059|XP_033152599.1|DMAU
OG0009701	LOC108148835|XP_017131588.1|DELE	LOC117142549|XP_033162490.1|DMAU
OG0009702	LOC108145107|XP_017125792.1|DELE	LOC117137068|XP_033154184.1|DMAU
OG0009703	LOC108149024|XP_017131863.1|DELE	LOC117135344|XP_033151436.1|DMAU
OG0009704	LOC108147032|XP_017128778.1|DELE	LOC117136301|XP_033153038.1|DMAU
OG0009705	LOC108137946|XP_017115392.1|DELE	LOC117135795|XP_033152179.1|DMAU
OG0009706	LOC108137909|XP_017115339.1|DELE	LOC117137009|XP_033154089.1|DMAU
OG0009707	LOC108139195|XP_017117323.1|DELE	LOC117142475|XP_033162381.1|DMAU
OG0009708	LOC108147361|XP_017129285.1|DELE	LOC117135840|XP_033152244.1|DMAU
OG0009709	LOC108147335|XP_017129252.1|DELE	LOC117135837|XP_033152240.1|DMAU
OG0009710	LOC108147342|XP_017129258.1|DELE	LOC117135836|XP_033152239.1|DMAU
OG0009711	LOC108147352|XP_017129270.1|DELE	LOC117137519|XP_033154894.1|DMAU
OG0009712	LOC108145663|XP_017126705.1|DELE	LOC117140940|XP_033160027.1|DMAU
OG0009713	LOC108149883|XP_017133267.1|DELE	LOC117137399|XP_033154711.1|DMAU
OG0009714	LOC108147572|XP_017129646.1|DELE	LOC117135826|XP_033152226.1|DMAU
OG0009715	LOC108141495|XP_017120401.1|DELE	LOC117136714|XP_033153629.1|DMAU
OG0009716	LOC108145461|XP_017126397.1|DELE	LOC117135900|XP_033152340.1|DMAU
OG0009717	LOC108143695|XP_017123710.1|DELE	LOC117136688|XP_033153593.1|DMAU
OG0009718	LOC108134668|XP_017110552.1|DELE	LOC117136992|XP_033154059.1|DMAU
OG0009719	LOC108144778|XP_017125377.1|DELE	LOC117137646|XP_033155074.1|DMAU
OG0009720	LOC108144350|XP_017124588.1|DELE	LOC117138563|XP_033156614.1|DMAU
OG0009721	LOC108137887|XP_017115314.1|DELE	LOC117137279|XP_033154541.1|DMAU
OG0009722	LOC108149720|XP_017132975.1|DELE, LOC108137531|XP_017114745.1|DELE	LOC117137689|XP_033155149.1|DMAU
OG0009723	LOC108145697|XP_017126744.1|DELE	LOC117140322|XP_033159060.1|DMAU
OG0009724	LOC108145447|XP_017126367.1|DELE	LOC117137114|XP_033154297.1|DMAU
OG0009725	LOC108134621|XP_017110495.1|DELE	LOC117135975|XP_033152474.1|DMAU
OG0009726	LOC108135895|XP_017112304.1|DELE	LOC117144808|XP_033166076.1|DMAU
OG0009727	LOC108149057|XP_017131891.1|DELE	LOC117137211|XP_033154457.1|DMAU
OG0009728	LOC108143359|XP_017123170.1|DELE	LOC117136204|XP_033152847.1|DMAU
OG0009729	LOC108143603|XP_017123615.1|DELE	LOC117137613|XP_033155030.1|DMAU
OG0009730	LOC108144731|XP_017125320.1|DELE	LOC117146636|XP_033168860.1|DMAU
OG0009731	LOC108144127|XP_017124259.1|DELE	LOC117137032|XP_033154128.1|DMAU
OG0009732	LOC108145369|XP_017126253.1|DELE	LOC117136294|XP_033153028.1|DMAU
OG0009733	LOC108142331|XP_017121574.1|DELE	LOC117147493|XP_033170286.1|DMAU
OG0009734	LOC108138445|XP_017116134.1|DELE	LOC117148716|XP_033172156.1|DMAU
OG0009735	LOC108142301|XP_017121542.1|DELE	LOC117140890|XP_033159933.1|DMAU
OG0009736	LOC108138545|XP_017116303.1|DELE	LOC117146947|XP_033169492.1|DMAU
OG0009737	LOC108150230|XP_017133769.1|DELE	LOC117144173|XP_033165105.1|DMAU
OG0009738	LOC108136654|XP_017113467.1|DELE	LOC117147751|XP_033170650.1|DMAU
OG0009739	LOC108136368|XP_017112970.1|DELE	LOC117147196|XP_033169887.1|DMAU
OG0009740	LOC108140922|XP_017119473.1|DELE	LOC117148578|XP_033171936.1|DMAU
OG0009741	LOC108141745|XP_017120728.1|DELE	LOC117146848|XP_033169304.1|DMAU
OG0009742	LOC108137189|XP_017114261.1|DELE	LOC117148056|XP_033171133.1|DMAU
OG0009743	LOC108137292|XP_017114399.1|DELE	LOC117148142|XP_033171260.1|DMAU
OG0009744	LOC108149880|XP_017133263.1|DELE	LOC117147293|XP_033170032.1|DMAU
OG0009745	LOC108136439|XP_017113087.1|DELE	LOC117146579|XP_033168780.1|DMAU
OG0009746	LOC108146644|XP_017128179.1|DELE	LOC117140508|XP_033159372.1|DMAU
OG0009747	LOC108147837|XP_017130081.1|DELE	LOC117145115|XP_033166528.1|DMAU
OG0009748	LOC108134847|XP_017110800.1|DELE	LOC117148938|XP_033172555.1|DMAU
OG0009749	LOC108135685|XP_017112015.1|DELE	LOC117141529|XP_033160909.1|DMAU
OG0009750	LOC108145684|XP_017126730.1|DELE	LOC117140228|XP_033158918.1|DMAU
OG0009751	LOC108137296|XP_017114406.1|DELE	LOC117146868|XP_033169348.1|DMAU
OG0009752	LOC108136169|XP_017112656.1|DELE	LOC117148687|XP_033172117.1|DMAU
OG0009753	LOC108136174|XP_017112661.1|DELE	LOC117148686|XP_033172116.1|DMAU
