Orthogroup	DELE.longest_only	DPER.longest_only
OG0007269	LOC108138434|XP_017116124.1|DELE	LOC6596676|XP_026845899.1|DPER
OG0007270	LOC108139230|XP_017117385.1|DELE	LOC6587342|XP_026851255.1|DPER
OG0007271	LOC108140769|XP_017119246.1|DELE	LOC6592108|XP_002017291.1|DPER
OG0007272	LOC108147476|XP_017129515.1|DELE	LOC6602788|XP_026847772.1|DPER
OG0007273	LOC108136992|XP_017113976.1|DELE	LOC6594420|XP_026850234.1|DPER
OG0007274	LOC108135150|XP_017111259.1|DELE	LOC6598649|XP_002023830.1|DPER
OG0007275	LOC108146443|XP_017127938.1|DELE	LOC113566766|XP_026849619.1|DPER
OG0007276	LOC108146409|XP_017127900.1|DELE	LOC6601944|XP_002026994.1|DPER
OG0007277	LOC108146939|XP_017128680.1|DELE	LOC6596197|XP_026845504.1|DPER
OG0007278	LOC108142775|XP_017122306.1|DELE	LOC6602994|XP_026849440.1|DPER
OG0007279	LOC108150240|XP_017133790.1|DELE	LOC6602993|XP_026849503.1|DPER
OG0007280	LOC108142699|XP_017122198.1|DELE	LOC6602992|XP_026849469.1|DPER
OG0007281	LOC108148852|XP_017131628.1|DELE	LOC6591775|XP_002017136.1|DPER
OG0007282	LOC108148851|XP_017131627.1|DELE	LOC6591776|XP_002017137.1|DPER
OG0007283	LOC108147294|XP_017129205.1|DELE	LOC6591672|XP_002016887.1|DPER
OG0007284	LOC108136870|XP_017113801.1|DELE	LOC6587299|XP_002013853.1|DPER
OG0007285	LOC108134920|XP_017110924.1|DELE	LOC6597675|XP_002022829.2|DPER
OG0007286	LOC108134883|XP_017110867.1|DELE	LOC6597674|XP_002022828.1|DPER
OG0007287	LOC108149472|XP_017132576.1|DELE	LOC6589103|XP_002015036.1|DPER
OG0007288	LOC108141046|XP_017119673.1|DELE	LOC6600034|XP_026849119.1|DPER
OG0007289	LOC108140913|XP_017119461.1|DELE	LOC6603074|XP_002028116.1|DPER
OG0007290	LOC108137005|XP_017113991.1|DELE	LOC6594188|XP_002019819.1|DPER
OG0007291	LOC108147738|XP_017129958.1|DELE	LOC6597502|XP_002022650.2|DPER
OG0007292	LOC108134925|XP_017110934.1|DELE	LOC6602849|XP_026845884.1|DPER
OG0007293	LOC108147235|XP_017129117.1|DELE	LOC6591916|XP_026848790.1|DPER
OG0007294	LOC108134881|XP_017110869.1|DELE	LOC6591637|XP_026839959.1|DPER
OG0007295	LOC108140435|XP_017118651.1|DELE	LOC6594242|XP_002019976.1|DPER
OG0007296	LOC108147237|XP_017129120.1|DELE	LOC6587588|XP_026844640.1|DPER
OG0007297	LOC108140454|XP_017118675.1|DELE	LOC6591346|XP_002017454.1|DPER
OG0007298	LOC108137499|XP_017114705.1|DELE	LOC6591402|XP_002017177.1|DPER
OG0007299	LOC108143988|XP_017124091.1|DELE	LOC6591985|XP_002017210.1|DPER
OG0007300	LOC108135145|XP_017111246.1|DELE	LOC6591687|XP_026842338.1|DPER
OG0007301	LOC108148267|XP_017130708.1|DELE	LOC6588244|XP_002014131.1|DPER
OG0007302	LOC108137471|XP_017114665.1|DELE	LOC6591989|XP_026845760.1|DPER
OG0007303	LOC108142198|XP_017121372.1|DELE	LOC6599168|XP_002024359.1|DPER
OG0007304	LOC108138846|XP_017116847.1|DELE	LOC6598121|XP_026843224.1|DPER
OG0007305	LOC108135669|XP_017111993.1|DELE	LOC6598933|XP_002024120.1|DPER
OG0007306	LOC108135668|XP_017111992.1|DELE	LOC6598934|XP_002024121.2|DPER
OG0007307	LOC108140670|XP_017119102.1|DELE	LOC6594177|XP_026847354.1|DPER
OG0007308	LOC108147145|XP_017128928.1|DELE	LOC6587441|XP_002013066.2|DPER
OG0007309	LOC108147274|XP_017129171.1|DELE	LOC6591648|XP_026845623.1|DPER
OG0007310	LOC108136946|XP_017113916.1|DELE	LOC6591645|XP_026850794.1|DPER
OG0007311	LOC108136810|XP_017113701.1|DELE	LOC6591660|XP_026840484.1|DPER
OG0007312	LOC108137975|XP_017115433.1|DELE	LOC6590704|XP_026842002.1|DPER
OG0007313	LOC108136567|XP_017113365.1|DELE	LOC6598356|XP_002023431.1|DPER
OG0007314	LOC108136279|XP_017112848.1|DELE	LOC6596890|XP_026845862.1|DPER
OG0007315	LOC108144839|XP_017125472.1|DELE	LOC6600787|XP_026848693.1|DPER
OG0007316	LOC108136815|XP_017113707.1|DELE	LOC6594629|XP_002019475.1|DPER
OG0007317	LOC108148340|XP_017130839.1|DELE	LOC6588169|XP_002014151.1|DPER
OG0007318	LOC108148339|XP_017130835.1|DELE	LOC6587736|XP_026850775.1|DPER
OG0007319	LOC108146742|XP_017128354.1|DELE	LOC6596174|XP_002021167.1|DPER
OG0007320	LOC108140714|XP_017119165.1|DELE	LOC113565676|XP_026844220.1|DPER
OG0007321	LOC108136340|XP_017112935.1|DELE	LOC6600136|XP_002025253.2|DPER
OG0007322	LOC108137339|XP_017114464.1|DELE	LOC6596665|XP_026845994.1|DPER
OG0007323	LOC108137766|XP_017115158.1|DELE	LOC6602751|XP_026847726.1|DPER
OG0007324	LOC108137491|XP_017114697.1|DELE	LOC6591718|XP_002017411.1|DPER
OG0007325	LOC108148822|XP_017131567.1|DELE	LOC6594885|XP_002020004.1|DPER
OG0007326	LOC108137482|XP_017114684.1|DELE	LOC6591709|XP_026841997.1|DPER
OG0007327	LOC108146243|XP_017127666.1|DELE	LOC113566407|XP_026847641.1|DPER
OG0007328	LOC108140356|XP_017118539.1|DELE	LOC6587671|XP_002014055.2|DPER
OG0007329	LOC108143887|XP_017123950.1|DELE	LOC6591524|XP_002017072.1|DPER
OG0007330	LOC108142442|XP_017121796.1|DELE	LOC6599264|XP_002024259.2|DPER
OG0007331	LOC108147647|XP_017129793.1|DELE	LOC6598149|XP_002023486.1|DPER
OG0007332	LOC108140895|XP_017119428.1|DELE	LOC6602633|XP_026846735.1|DPER
OG0007333	LOC108135121|XP_017111212.1|DELE	LOC6592027|XP_002017299.1|DPER
OG0007334	LOC108148065|XP_017130407.1|DELE	LOC6596384|XP_002021537.1|DPER
OG0007335	LOC108142576|XP_017122015.1|DELE	LOC6602718|XP_026849458.1|DPER
OG0007336	LOC108137768|XP_017115159.1|DELE	LOC6603236|XP_002028212.1|DPER
OG0007337	LOC108135670|XP_017111994.1|DELE	LOC6601400|XP_026847885.1|DPER
OG0007338	LOC108146531|XP_017128060.1|DELE	LOC6601069|XP_002026093.2|DPER
OG0007339	LOC108143918|XP_017123987.1|DELE	LOC6591488|XP_002017382.1|DPER
OG0007340	LOC108136764|XP_017113612.1|DELE	LOC6594254|XP_026850318.1|DPER
OG0007341	LOC108137454|XP_017114639.1|DELE	LOC6591343|XP_026847471.1|DPER
OG0007342	LOC108147273|XP_017129167.1|DELE	LOC6587529|XP_002013642.1|DPER
OG0007343	LOC108139145|XP_017117251.1|DELE	LOC6592000|XP_026840065.1|DPER
OG0007344	LOC108148037|XP_017130366.1|DELE	LOC6595617|XP_002020692.1|DPER
OG0007345	LOC108139147|XP_017117254.1|DELE	LOC6591999|XP_002016824.1|DPER
OG0007346	LOC108146221|XP_017127629.1|DELE	LOC6599731|XP_002024836.1|DPER
OG0007347	LOC108148113|XP_017130447.1|DELE	LOC6602861|XP_026845118.1|DPER
OG0007348	LOC108148110|XP_017130443.1|DELE	LOC6602883|XP_002027893.2|DPER
OG0007349	LOC108148101|XP_017130432.1|DELE	LOC6602884|XP_002027894.2|DPER
OG0007350	LOC108136248|XP_017112776.1|DELE	LOC6600705|XP_002025820.1|DPER
OG0007351	LOC108143243|XP_017123031.1|DELE	LOC6601975|XP_002027022.1|DPER
OG0007352	LOC108145028|XP_017125700.1|DELE	LOC6592219|XP_002018489.2|DPER
OG0007353	LOC108141141|XP_017119854.1|DELE	LOC6591816|XP_002017237.1|DPER
OG0007354	LOC108135446|XP_017111678.1|DELE	LOC6597566|XP_002022783.1|DPER
OG0007355	LOC108148279|XP_017130724.1|DELE	LOC6588277|XP_026839955.1|DPER
OG0007356	LOC108143435|XP_017123339.1|DELE	LOC6592842|XP_026841146.1|DPER
OG0007357	LOC108148264|XP_017130699.1|DELE	LOC6592037|XP_026840236.1|DPER
OG0007358	LOC108140649|XP_017119064.1|DELE	LOC6592102|XP_002017036.2|DPER
OG0007359	LOC108147192|XP_017129034.1|DELE	LOC6587873|XP_026840115.1|DPER
OG0007360	LOC108135042|XP_017111072.1|DELE	LOC6588343|XP_002012921.2|DPER
OG0007361	LOC108137627|XP_017114890.1|DELE	LOC6602756|XP_026847727.1|DPER
OG0007362	LOC108138645|XP_017116474.1|DELE	LOC6593812|XP_002019059.1|DPER
OG0007363	LOC108136645|XP_017113457.1|DELE	LOC6596722|XP_002022045.2|DPER
OG0007364	LOC108149913|XP_017133304.1|DELE	LOC6596811|XP_026846008.1|DPER
OG0007365	LOC108149925|XP_017133331.1|DELE	LOC6596827|XP_002022063.2|DPER
OG0007366	LOC108135839|XP_017112212.1|DELE	LOC6594049|XP_026850287.1|DPER
OG0007367	LOC108146109|XP_017127430.1|DELE	LOC6601883|XP_026849340.1|DPER
OG0007368	LOC108140759|XP_017119234.1|DELE	LOC6594186|XP_026850430.1|DPER
OG0007369	LOC108140603|XP_017119001.1|DELE	LOC6594530|XP_002019422.1|DPER
OG0007370	LOC108145462|XP_017126398.1|DELE	LOC6592763|XP_026841989.1|DPER
OG0007371	LOC108148745|XP_017131429.1|DELE	LOC6594846|XP_026839957.1|DPER
OG0007372	LOC108142990|XP_017122650.1|DELE	LOC6594697|XP_002019624.1|DPER
OG0007373	LOC108148124|XP_017130463.1|DELE	LOC6600401|XP_002025456.2|DPER
OG0007374	LOC108136595|XP_017113397.1|DELE	LOC6599952|XP_002025029.1|DPER
OG0007375	LOC108136524|XP_017113288.1|DELE	LOC6597302|XP_002022443.1|DPER
OG0007376	LOC108148157|XP_017130542.1|DELE	LOC6602860|XP_026845111.1|DPER
OG0007377	LOC108143919|XP_017123991.1|DELE	LOC6587774|XP_002013274.1|DPER
OG0007378	LOC108147681|XP_017129867.1|DELE	LOC6603922|XP_026846553.1|DPER
OG0007379	LOC108136480|XP_017113183.1|DELE	LOC6597758|XP_002022889.1|DPER
OG0007380	LOC108135913|XP_017112333.1|DELE	LOC6596737|XP_026845823.1|DPER
OG0007381	LOC108136648|XP_017113459.1|DELE	LOC6597762|XP_002022893.1|DPER
OG0007382	LOC108136224|XP_017112734.1|DELE	LOC6600177|XP_026846730.1|DPER
OG0007383	LOC108137078|XP_017114073.1|DELE	LOC6604604|XP_026846039.1|DPER, LOC6596848|XP_026845949.1|DPER
OG0007384	LOC108136222|XP_017112732.1|DELE	LOC6600181|XP_002025280.1|DPER
OG0007385	LOC108148158|XP_017130544.1|DELE	LOC6602620|XP_002027647.1|DPER
OG0007386	LOC108136352|XP_017112950.1|DELE	LOC6597827|XP_026846558.1|DPER
OG0007388	LOC108134851|XP_017110804.1|DELE	LOC6603502|XP_002028481.1|DPER
OG0007389	LOC108135232|XP_017111379.1|DELE	LOC6593539|XP_002018726.1|DPER
OG0007390	LOC108136293|XP_017112868.1|DELE	LOC113565955|XP_026845181.1|DPER
OG0007391	LOC108143877|XP_017123938.1|DELE	LOC6594673|XP_002019851.1|DPER
OG0007392	LOC108137151|XP_017114206.1|DELE	LOC6600233|XP_026846620.1|DPER
OG0007393	LOC108139248|XP_017117412.1|DELE	LOC6592119|XP_026840129.1|DPER
OG0007394	LOC108136202|XP_017112690.1|DELE	LOC6600445|XP_026848436.1|DPER
OG0007395	LOC108144043|XP_017124173.1|DELE	LOC6599427|XP_026847180.1|DPER
OG0007396	LOC108137463|XP_017114658.1|DELE	LOC6591397|XP_002017172.1|DPER
OG0007397	LOC108142080|XP_017121256.1|DELE	LOC6602651|XP_002027680.2|DPER
OG0007398	LOC108144764|XP_017125360.1|DELE	LOC6591095|XP_002016127.1|DPER
OG0007399	LOC108136484|XP_017113187.1|DELE	LOC6597303|XP_026846446.1|DPER
OG0007400	LOC108136175|XP_017112662.1|DELE	LOC6600434|XP_002025539.1|DPER
OG0007401	LOC108137652|XP_017114972.1|DELE	LOC6599317|XP_026847104.1|DPER
OG0007402	LOC108135814|XP_017112178.1|DELE	LOC6594231|XP_002019898.1|DPER
OG0007403	LOC108135781|XP_017112130.1|DELE	LOC6594228|XP_026850376.1|DPER
OG0007404	LOC108135802|XP_017112163.1|DELE	LOC6594056|XP_026850393.1|DPER
OG0007405	LOC108143999|XP_017124107.1|DELE	LOC6591882|XP_002017080.1|DPER
OG0007406	LOC108141067|XP_017119713.1|DELE	LOC6594712|XP_002019567.1|DPER
OG0007407	LOC108137807|XP_017115204.1|DELE	LOC6588830|XP_002014262.2|DPER
OG0007408	LOC108145970|XP_017127189.1|DELE	LOC6601497|XP_026848009.1|DPER
OG0007409	LOC108138907|XP_017116948.1|DELE	LOC6588912|XP_026844205.1|DPER
OG0007410	LOC108141610|XP_017120555.1|DELE	LOC6599358|XP_002024481.2|DPER
OG0007411	LOC108137077|XP_017114072.1|DELE	LOC6600089|XP_002025181.1|DPER
OG0007412	LOC108140934|XP_017119491.1|DELE	LOC6602635|XP_002027657.1|DPER
OG0007413	LOC108147044|XP_017128806.1|DELE	LOC6590611|XP_026842406.1|DPER
OG0007414	LOC108137300|XP_017114410.1|DELE	LOC6588684|XP_002015212.1|DPER
OG0007415	LOC108149965|XP_017133374.1|DELE	LOC6597023|XP_002022115.2|DPER
OG0007416	LOC108137626|XP_017114889.1|DELE	LOC6603228|XP_026845452.1|DPER
OG0007417	LOC108137172|XP_017114233.1|DELE	LOC6597554|XP_026848911.1|DPER
OG0007418	LOC108144705|XP_017125286.1|DELE	LOC6592668|XP_002018392.1|DPER
OG0007419	LOC108139265|XP_017117442.1|DELE	LOC6587245|XP_026840573.1|DPER
OG0007420	LOC108145008|XP_017125661.1|DELE	LOC6593221|XP_002018481.1|DPER
OG0007421	LOC108136267|XP_017112815.1|DELE	LOC6599997|XP_026849116.1|DPER
OG0007422	LOC108137173|XP_017114235.1|DELE	LOC6596865|XP_026845858.1|DPER
OG0007423	LOC108140883|XP_017119402.1|DELE	LOC6600046|XP_002025061.2|DPER
OG0007424	LOC108150256|XP_017133815.1|DELE	LOC6598979|XP_026847859.1|DPER
OG0007425	LOC108145693|XP_017126740.1|DELE	LOC6602355|XP_026848480.1|DPER
OG0007426	LOC108136486|XP_017113189.1|DELE	LOC6597256|XP_002022450.2|DPER
OG0007427	LOC108148166|XP_017130555.1|DELE	LOC6602613|XP_002027640.1|DPER
OG0007428	LOC108135412|XP_017111598.1|DELE	LOC6597587|XP_026848931.1|DPER
OG0007429	LOC108144977|XP_017125618.1|DELE	LOC6601642|XP_026841459.1|DPER
OG0007430	LOC108146380|XP_017127863.1|DELE	LOC6603572|XP_026847997.1|DPER
OG0007431	LOC108139004|XP_017117088.1|DELE	LOC6589101|XP_002015034.1|DPER
OG0007432	LOC108138377|XP_017116048.1|DELE	LOC6603443|XP_002028397.1|DPER
OG0007433	LOC108138551|XP_017116311.1|DELE	LOC6600686|XP_026845147.1|DPER
OG0007434	LOC108135585|XP_017111869.1|DELE	LOC6602829|XP_026847938.1|DPER
OG0007435	LOC108135655|XP_017111974.1|DELE	LOC6602799|XP_026847749.1|DPER
OG0007436	LOC108142238|XP_017121446.1|DELE	LOC6601839|XP_002026870.1|DPER
OG0007437	LOC108136140|XP_017112624.1|DELE	LOC6597113|XP_002022270.2|DPER
OG0007438	LOC108142503|XP_017121894.1|DELE	LOC6603348|XP_026848074.1|DPER
OG0007439	LOC108135741|XP_017112064.1|DELE	LOC6599350|XP_002024506.1|DPER
OG0007440	LOC108140864|XP_017119343.1|DELE	LOC6597796|XP_026846601.1|DPER
OG0007441	LOC108141445|XP_017120333.1|DELE	LOC6601560|XP_026842009.1|DPER
OG0007442	LOC108136940|XP_017113906.1|DELE	LOC6594306|XP_002019804.1|DPER
OG0007443	LOC108143474|XP_017123407.1|DELE	LOC113565041|XP_026840894.1|DPER
OG0007444	LOC108149693|XP_017132948.1|DELE	LOC6591204|XP_002016194.1|DPER
OG0007445	LOC108149692|XP_017132947.1|DELE	LOC6591205|XP_002016195.1|DPER
OG0007446	LOC108149447|XP_017132526.1|DELE	LOC6589713|XP_026844452.1|DPER
OG0007447	LOC108149561|XP_017132688.1|DELE	LOC6588852|XP_002014907.1|DPER
OG0007448	LOC108143615|XP_017123630.1|DELE	LOC6592828|XP_002017680.1|DPER
OG0007449	LOC108135714|XP_017112048.1|DELE	LOC6600651|XP_026847580.1|DPER
OG0007450	LOC108149389|XP_017132408.1|DELE	LOC113565577|XP_026843807.1|DPER
OG0007451	LOC108142531|XP_017121946.1|DELE	LOC6601863|XP_002026912.1|DPER
OG0007452	LOC108142644|XP_017122131.1|DELE	LOC6601864|XP_002026913.2|DPER
OG0007453	LOC108150327|XP_017133937.1|DELE	LOC113566448|XP_026847840.1|DPER
OG0007454	LOC108136122|XP_017112599.1|DELE	LOC6596062|XP_026845201.1|DPER
OG0007455	LOC108143308|XP_017123113.1|DELE	LOC6592708|XP_002018510.1|DPER
OG0007456	LOC108142458|XP_017121824.1|DELE	LOC6599290|XP_002024255.2|DPER
OG0007457	LOC108146253|XP_017127680.1|DELE	LOC6601014|XP_002026136.2|DPER
OG0007458	LOC108136686|XP_017113501.1|DELE	LOC6597924|XP_002023096.1|DPER
OG0007459	LOC108137368|XP_017114497.1|DELE	LOC6587856|XP_026839918.1|DPER
OG0007460	LOC108144649|XP_017125183.1|DELE	LOC6591209|XP_002016199.1|DPER
OG0007461	LOC108142533|XP_017121948.1|DELE	LOC6595993|XP_026845291.1|DPER
OG0007462	LOC108142834|XP_017122388.1|DELE	LOC6595989|XP_002021010.1|DPER
OG0007463	LOC108142874|XP_017122437.1|DELE	LOC6595988|XP_026845300.1|DPER
OG0007464	LOC108142452|XP_017121809.1|DELE	LOC6595997|XP_026845293.1|DPER
OG0007465	LOC108146613|XP_017128148.1|DELE	LOC6602199|XP_026848002.1|DPER
OG0007466	LOC108144393|XP_017124661.1|DELE	LOC6600918|XP_026842021.1|DPER
OG0007467	LOC108145118|XP_017125818.1|DELE	LOC6600810|XP_002025981.2|DPER
OG0007468	LOC108144437|XP_017124810.1|DELE	LOC6590836|XP_002016507.1|DPER
OG0007469	LOC108135674|XP_017112000.1|DELE	LOC6599049|XP_026848968.1|DPER
OG0007470	LOC108135238|XP_017111390.1|DELE	LOC6593416|XP_002019122.2|DPER
OG0007471	LOC108144554|XP_017125021.1|DELE	LOC6590350|XP_026841959.1|DPER
OG0007472	LOC108135452|XP_017111684.1|DELE	LOC6598198|XP_026846176.1|DPER
OG0007473	LOC108142741|XP_017122253.1|DELE	LOC6595984|XP_026845453.1|DPER
OG0007474	LOC108143543|XP_017123533.1|DELE	LOC6592832|XP_026841889.1|DPER
OG0007475	LOC108142564|XP_017122001.1|DELE	LOC6601666|XP_002026731.2|DPER
OG0007476	LOC108137706|XP_017115073.1|DELE	LOC6603222|XP_002028218.2|DPER
OG0007477	LOC108137639|XP_017114933.1|DELE	LOC6603224|XP_026845282.1|DPER
OG0007478	LOC108141980|XP_017121124.1|DELE	LOC6589384|XP_002014345.1|DPER
OG0007479	LOC108136343|XP_017112940.1|DELE	LOC6598370|XP_026846125.1|DPER
OG0007480	LOC108140710|XP_017119160.1|DELE	LOC6592181|XP_026851268.1|DPER
OG0007481	LOC108146506|XP_017128031.1|DELE	LOC6601109|XP_002026184.1|DPER
OG0007482	LOC108149484|XP_017132591.1|DELE	LOC6588767|XP_002014852.1|DPER
OG0007483	LOC108147028|XP_017128774.1|DELE	LOC6602091|XP_026841394.1|DPER
OG0007484	LOC108137700|XP_017115065.1|DELE	LOC113566134|XP_026846232.1|DPER
OG0007485	LOC108140910|XP_017119454.1|DELE	LOC113566581|XP_026848619.1|DPER
OG0007486	LOC108148428|XP_017130955.1|DELE	LOC6602874|XP_002027909.1|DPER
OG0007487	LOC108145303|XP_017126122.1|DELE	LOC6601992|XP_002027069.1|DPER
OG0007488	LOC108142698|XP_017122197.1|DELE	LOC6603356|XP_026848067.1|DPER
OG0007489	LOC108143920|XP_017123988.1|DELE	LOC6591489|XP_026840519.1|DPER
OG0007490	LOC108134874|XP_017110855.1|DELE	LOC6603525|XP_002028504.1|DPER
OG0007491	LOC108138579|XP_017116354.1|DELE	LOC6600229|XP_026846653.1|DPER
OG0007492	LOC108149644|XP_017132869.1|DELE	LOC6589991|XP_002015596.1|DPER
OG0007493	LOC108148162|XP_017130548.1|DELE	LOC6603528|XP_026846744.1|DPER
OG0007494	LOC108142120|XP_017121306.1|DELE	LOC6589201|XP_002014363.1|DPER
OG0007495	LOC108136470|XP_017113158.1|DELE	LOC6603099|XP_026847069.1|DPER
OG0007496	LOC108142823|XP_017122374.1|DELE	LOC6599073|XP_026848982.1|DPER
OG0007497	LOC108150295|XP_017133890.1|DELE	LOC6601387|XP_026847754.1|DPER
OG0007498	LOC108146769|XP_017128396.1|DELE	LOC6595847|XP_026845237.1|DPER
OG0007499	LOC108146844|XP_017128534.1|DELE	LOC6603337|XP_002028321.1|DPER
OG0007500	LOC108146604|XP_017128141.1|DELE	LOC6603338|XP_002028322.1|DPER
OG0007501	LOC108150561|XP_017134284.1|DELE	LOC6596170|XP_002021147.1|DPER
OG0007502	LOC108135881|XP_017112277.1|DELE	LOC113565239|XP_026842760.1|DPER
OG0007503	LOC108138972|XP_017117045.1|DELE	LOC6589355|XP_026844675.1|DPER
OG0007504	LOC108142719|XP_017122229.1|DELE	LOC6601842|XP_026848500.1|DPER
OG0007505	LOC108136117|XP_017112589.1|DELE	LOC6597002|XP_002022249.1|DPER
OG0007506	LOC108136154|XP_017112638.1|DELE	LOC6597076|XP_026845344.1|DPER
OG0007507	LOC108138213|XP_017115822.1|DELE	LOC113565843|XP_026844981.1|DPER
OG0007508	LOC108148031|XP_017130359.1|DELE	LOC6589375|XP_002014901.2|DPER
OG0007509	LOC108149524|XP_017132643.1|DELE	LOC6593594|XP_002018885.1|DPER
OG0007510	LOC108149886|XP_017133271.1|DELE	LOC6590691|XP_002016622.1|DPER
OG0007511	LOC108149532|XP_017132653.1|DELE	LOC6596270|XP_026843292.1|DPER
OG0007512	LOC108136841|XP_017113751.1|DELE	LOC113567261|XP_026850326.1|DPER
OG0007513	LOC108137866|XP_017115291.1|DELE	LOC6589872|XP_002014585.1|DPER
OG0007514	LOC108146146|XP_017127491.1|DELE	LOC6604039|XP_026849759.1|DPER
OG0007515	LOC108150736|XP_017134528.1|DELE	LOC6595464|XP_002020897.1|DPER
OG0007516	LOC108149384|XP_017132402.1|DELE	LOC6593706|XP_002018630.1|DPER
OG0007517	LOC108142596|XP_017122052.1|DELE	LOC6603351|XP_002028332.1|DPER
OG0007518	LOC108144658|XP_017125193.1|DELE	LOC6601329|XP_002026380.1|DPER
OG0007519	LOC108145245|XP_017126006.1|DELE	LOC6600860|XP_002025895.2|DPER
OG0007520	LOC108144995|XP_017125648.1|DELE	LOC6602606|XP_026846716.1|DPER
OG0007521	LOC108136452|XP_017113123.1|DELE	LOC113566265|XP_026846960.1|DPER
OG0007522	LOC108134573|XP_017110414.1|DELE	LOC6600742|XP_026848633.1|DPER
OG0007523	LOC108144749|XP_017125342.1|DELE	LOC6600932|XP_026841981.1|DPER
OG0007524	LOC108138908|XP_017116949.1|DELE	LOC6588913|XP_026844207.1|DPER
OG0007525	LOC108149552|XP_017132679.1|DELE	LOC6598023|XP_002023215.1|DPER
OG0007526	LOC108140525|XP_017118823.1|DELE	LOC6587787|XP_002012763.2|DPER
OG0007527	LOC108150202|XP_017133701.1|DELE	LOC6601490|XP_002026545.1|DPER
OG0007528	LOC108135959|XP_017112399.1|DELE	LOC6603154|XP_026841974.1|DPER
OG0007529	LOC108149727|XP_017132983.1|DELE	LOC6590876|XP_026842904.1|DPER
OG0007530	LOC108143987|XP_017124090.1|DELE	LOC6591578|XP_002016775.1|DPER
OG0007531	LOC108135957|XP_017112396.1|DELE	LOC6603146|XP_002028159.1|DPER
OG0007532	LOC108144841|XP_017125470.1|DELE	LOC6601289|XP_026842224.1|DPER
OG0007533	LOC108146815|XP_017128495.1|DELE	LOC6601920|XP_026848592.1|DPER
OG0007534	LOC108147003|XP_017128756.1|DELE	LOC6595853|XP_002021383.2|DPER
OG0007535	LOC108146622|XP_017128155.1|DELE	LOC6602268|XP_002027317.1|DPER
OG0007536	LOC108140688|XP_017119126.1|DELE	LOC6594133|XP_026851215.1|DPER
OG0007537	LOC108146737|XP_017128330.1|DELE	LOC113566567|XP_026848539.1|DPER
OG0007538	LOC108146772|XP_017128400.1|DELE	LOC6602271|XP_026848523.1|DPER
OG0007539	LOC108149414|XP_017132462.1|DELE	LOC6595732|XP_026844473.1|DPER
OG0007540	LOC108143001|XP_017122671.1|DELE	LOC6598686|XP_002023752.1|DPER
OG0007541	LOC108149119|XP_017132009.1|DELE	LOC6592654|XP_002017990.2|DPER
OG0007542	LOC108143698|XP_017123715.1|DELE	LOC6601636|XP_026841613.1|DPER
OG0007543	LOC108145291|XP_017126095.1|DELE	LOC6602547|XP_002027559.1|DPER
OG0007544	LOC108142355|XP_017121646.1|DELE	LOC6599824|XP_002024844.2|DPER
OG0007545	LOC108138732|XP_017116599.1|DELE	LOC6593388|XP_002019086.1|DPER
OG0007546	LOC108147322|XP_017129237.1|DELE	LOC6591674|XP_002016889.1|DPER
OG0007547	LOC108144518|XP_017124948.1|DELE	LOC6589906|XP_002016388.1|DPER
OG0007548	LOC108146189|XP_017127587.1|DELE	LOC6599600|XP_026849557.1|DPER
OG0007549	LOC108146612|XP_017128147.1|DELE	LOC6596195|XP_002021124.1|DPER
OG0007550	LOC108146843|XP_017128533.1|DELE	LOC6601522|XP_002026584.1|DPER
OG0007551	LOC108147025|XP_017128770.1|DELE	LOC113565203|XP_026842478.1|DPER
OG0007552	LOC108149164|XP_017132055.1|DELE	LOC6589522|XP_026844706.1|DPER
OG0007553	LOC108138758|XP_017116652.1|DELE	LOC6589517|XP_002015191.1|DPER
OG0007554	LOC108150333|XP_017133944.1|DELE	LOC6599781|XP_002024868.1|DPER
OG0007555	LOC108144473|XP_017124873.1|DELE	LOC6590152|XP_002016319.1|DPER
OG0007556	LOC108144828|XP_017125449.1|DELE	LOC6601324|XP_026841614.1|DPER
OG0007557	LOC108144688|XP_017125242.1|DELE	LOC6601321|XP_002026372.2|DPER
OG0007558	LOC108149770|XP_017133096.1|DELE	LOC6590639|XP_002016142.2|DPER
OG0007559	LOC108142050|XP_017121221.1|DELE	LOC6593882|XP_002019179.1|DPER
OG0007560	LOC108142735|XP_017122249.1|DELE	LOC6601801|XP_026848511.1|DPER
OG0007561	LOC108146316|XP_017127766.1|DELE	LOC6601491|XP_026848030.1|DPER
OG0007562	LOC108142514|XP_017121922.1|DELE	LOC6596004|XP_026845556.1|DPER
OG0007563	LOC108135660|XP_017111982.1|DELE	LOC6598891|XP_002024096.1|DPER
OG0007564	LOC108146752|XP_017128371.1|DELE	LOC6595904|XP_002021443.1|DPER
OG0007565	LOC108143910|XP_017123977.1|DELE	LOC6591372|XP_026841655.1|DPER
OG0007566	LOC108149801|XP_017133155.1|DELE	LOC6590297|XP_002016158.1|DPER
OG0007567	LOC108148853|XP_017131629.1|DELE	LOC6587419|XP_002013034.1|DPER
OG0007568	LOC108149091|XP_017131976.1|DELE	LOC6593249|XP_002018370.1|DPER
OG0007569	LOC108143487|XP_017123425.1|DELE	LOC6590449|XP_002016375.1|DPER
OG0007570	LOC108149090|XP_017131974.1|DELE	LOC6593250|XP_002018371.1|DPER
OG0007571	LOC108149107|XP_017131995.1|DELE	LOC6593248|XP_002018369.1|DPER
OG0007572	LOC108149388|XP_017132407.1|DELE	LOC6593708|XP_026843146.1|DPER
