Orthogroup	DELE.longest_only	HILL.longest_only
OG0008500	LOC108149856|XP_017133228.1|DELE	LOC119655028|XP_037916630.1|HILL
OG0008505	LOC108142417|XP_017121761.1|DELE	LOC119649383|XP_037907429.1|HILL
OG0008508	LOC108147606|XP_017129734.1|DELE	LOC119646514|XP_037902903.1|HILL, LOC119646692|XP_037903184.1|HILL, LOC119646546|XP_037902952.1|HILL, LOC119647099|XP_037903798.1|HILL, LOC119646700|XP_037903194.1|HILL, LOC119647102|XP_037903806.1|HILL, LOC119646816|XP_037903358.1|HILL, LOC119646555|XP_037902964.1|HILL, LOC119647122|XP_037903836.1|HILL, LOC119646211|XP_037902522.1|HILL
OG0008527	LOC108136550|XP_017113338.1|DELE	LOC119658475|XP_037921839.1|HILL
OG0008528	LOC108145988|XP_017127218.1|DELE	LOC119651201|XP_037910571.1|HILL
OG0008529	LOC108138388|XP_017116055.1|DELE	LOC119658351|XP_037921636.1|HILL
OG0008530	LOC108137702|XP_017115067.1|DELE	LOC119657299|XP_037920073.1|HILL
OG0008531	LOC108135443|XP_017111674.1|DELE	LOC119657125|XP_037919817.1|HILL
OG0008532	LOC108147753|XP_017129972.1|DELE	LOC119658066|XP_037921251.1|HILL
OG0008534	LOC108136655|XP_017113469.1|DELE	LOC119657089|XP_037919772.1|HILL
OG0008535	LOC108137744|XP_017115133.1|DELE	LOC119658522|XP_037921926.1|HILL
OG0008536	LOC108136658|XP_017113471.1|DELE	LOC119656731|XP_037919195.1|HILL
OG0008537	LOC108134613|XP_017110482.1|DELE	LOC119651053|XP_037910310.1|HILL
OG0008538	LOC108136589|XP_017113390.1|DELE	LOC119656958|XP_037919605.1|HILL
OG0008539	LOC108139460|XP_017117673.1|DELE	LOC119656591|XP_037918930.1|HILL
OG0008540	LOC108143085|XP_017122791.1|DELE	LOC119653019|XP_037913386.1|HILL
OG0008541	LOC108145491|XP_017126437.1|DELE	LOC119653135|XP_037913597.1|HILL
OG0008542	LOC108146075|XP_017127380.1|DELE	LOC119649841|XP_037908113.1|HILL
OG0008544	LOC108143414|XP_017123308.1|DELE	LOC119652767|XP_037913006.1|HILL
OG0008545	LOC108144664|XP_017125199.1|DELE	LOC119661353|XP_037926587.1|HILL
OG0008547	LOC108138456|XP_017116146.1|DELE	LOC119657476|XP_037920325.1|HILL
OG0008550	LOC108137123|XP_017114149.1|DELE	LOC119656706|XP_037919144.1|HILL
OG0008551	LOC108145769|XP_017126827.1|DELE	LOC119649435|XP_037907513.1|HILL
OG0008554	LOC108135931|XP_017112366.1|DELE	LOC119654641|XP_037916044.1|HILL
OG0008555	LOC108150397|XP_017134040.1|DELE	LOC119654383|XP_037915679.1|HILL
OG0008556	LOC108145496|XP_017126443.1|DELE	LOC119654250|XP_037915421.1|HILL
OG0008557	LOC108148778|XP_017131478.1|DELE	LOC119653004|XP_037913360.1|HILL
OG0008558	LOC108141779|XP_017120771.1|DELE	LOC119651726|XP_037911378.1|HILL
OG0008560	LOC108141888|XP_017120986.1|DELE	LOC119651038|XP_037910283.1|HILL
OG0008563	LOC108148808|XP_017131528.1|DELE	LOC119647201|XP_037903945.1|HILL
OG0008564	LOC108141680|XP_017120644.1|DELE	LOC119652179|XP_037912051.1|HILL
OG0008565	LOC108146692|XP_017128240.1|DELE	LOC119659222|XP_037923126.1|HILL
OG0008567	LOC108150413|XP_017134060.1|DELE	LOC119661497|XP_037926791.1|HILL
OG0008569	LOC108136329|XP_017112920.1|DELE	LOC119653537|XP_037914142.1|HILL
OG0008570	LOC108137577|XP_017114797.1|DELE	LOC119654622|XP_037916022.1|HILL
OG0008573	LOC108137148|XP_017114203.1|DELE	LOC119654214|XP_037915354.1|HILL
OG0008574	LOC108146233|XP_017127647.1|DELE	LOC119648701|XP_037906437.1|HILL
OG0008575	LOC108137381|XP_017114523.1|DELE	LOC119659043|XP_037922872.1|HILL
OG0008576	LOC108140904|XP_017119438.1|DELE	LOC119654176|XP_037915289.1|HILL
OG0008578	LOC108136801|XP_017113686.1|DELE	LOC119658856|XP_037922537.1|HILL
OG0008579	LOC108142579|XP_017122022.1|DELE	LOC119648986|XP_037906837.1|HILL
OG0008581	LOC108146292|XP_017127726.1|DELE	LOC119659924|XP_037924189.1|HILL
OG0008583	LOC108137215|XP_017114295.1|DELE	LOC119656058|XP_037918259.1|HILL
OG0008584	LOC108136231|XP_017112744.1|DELE	LOC119655742|XP_037917723.1|HILL
OG0008585	LOC108137588|XP_017114809.1|DELE	LOC119655897|XP_037917976.1|HILL
OG0008586	LOC108137583|XP_017114802.1|DELE	LOC119655642|XP_037917547.1|HILL
OG0008587	LOC108135595|XP_017111893.1|DELE	LOC119658942|XP_037922726.1|HILL
OG0008588	LOC108135805|XP_017112169.1|DELE	LOC119658908|XP_037922642.1|HILL
OG0008589	LOC108137625|XP_017114888.1|DELE	LOC119654185|XP_037915308.1|HILL
OG0008590	LOC108147323|XP_017129239.1|DELE	LOC119655852|XP_037917898.1|HILL
OG0008592	LOC108141864|XP_017120946.1|DELE	LOC119654260|XP_037915453.1|HILL
OG0008593	LOC108150367|XP_017133994.1|DELE	LOC119655800|XP_037917825.1|HILL, LOC119653808|XP_037914759.1|HILL
OG0008594	LOC108137025|XP_017114012.1|DELE	LOC119651649|XP_037911253.1|HILL
OG0008595	LOC108141523|XP_017120446.1|DELE	LOC119661579|XP_037926906.1|HILL
OG0008596	LOC108141321|XP_017120087.1|DELE	LOC119661663|XP_037927025.1|HILL
OG0008597	LOC108136712|XP_017113526.1|DELE	LOC119659496|XP_037923542.1|HILL
OG0008598	LOC108147741|XP_017129960.1|DELE	LOC119655847|XP_037917890.1|HILL
OG0008599	LOC108138539|XP_017116298.1|DELE	LOC119654310|XP_037915561.1|HILL
OG0008600	LOC108140767|XP_017119242.1|DELE	LOC119652068|XP_037911934.1|HILL
OG0008601	LOC108150737|XP_017134529.1|DELE	LOC119659540|XP_037923612.1|HILL
OG0008602	LOC108142901|XP_017122477.1|DELE	LOC119652694|XP_037912899.1|HILL
OG0008603	LOC108149993|XP_017133418.1|DELE	LOC119652884|XP_037913179.1|HILL
OG0008604	LOC108141392|XP_017120231.1|DELE	LOC119647128|XP_037903843.1|HILL
OG0008605	LOC108138777|XP_017116732.1|DELE	LOC119654333|XP_037915592.1|HILL
OG0008606	LOC108138634|XP_017116461.1|DELE	LOC119652360|XP_037912374.1|HILL
OG0008607	LOC108148208|XP_017130604.1|DELE	LOC119659335|XP_037923305.1|HILL
OG0008608	LOC108137081|XP_017114095.1|DELE	LOC119653630|XP_037914334.1|HILL
OG0008609	LOC108136979|XP_017113960.1|DELE	LOC119658860|XP_037922541.1|HILL
OG0008610	LOC108144743|XP_017125334.1|DELE	LOC119646361|XP_037902726.1|HILL
OG0008615	LOC108141180|XP_017119902.1|DELE	LOC119660332|XP_037924743.1|HILL
OG0008616	LOC108142996|XP_017122660.1|DELE	LOC119646548|XP_037902951.1|HILL
OG0008619	LOC108138060|XP_017115524.1|DELE	LOC119661363|XP_037926600.1|HILL
OG0008620	LOC108145467|XP_017126406.1|DELE	LOC119651578|XP_037911144.1|HILL
OG0008621	LOC108139293|XP_017117479.1|DELE	LOC119651459|XP_037910993.1|HILL
OG0008622	LOC108144458|XP_017124843.1|DELE	LOC119655405|XP_037917216.1|HILL
OG0008623	LOC108149131|XP_017132024.1|DELE	LOC119655278|XP_037917025.1|HILL
OG0008624	LOC108149800|XP_017133154.1|DELE	LOC119648961|XP_037906812.1|HILL
OG0008626	LOC108149592|XP_017132740.1|DELE	LOC119660175|XP_037924511.1|HILL
OG0008627	LOC108150183|XP_017133662.1|DELE	LOC119661010|XP_037926080.1|HILL
OG0008629	LOC108135209|XP_017111322.1|DELE	LOC119646898|XP_037903484.1|HILL
OG0008631	LOC108143746|XP_017123766.1|DELE	LOC119651864|XP_037911599.1|HILL
OG0008632	LOC108150081|XP_017133535.1|DELE, LOC108140064|XP_017118253.1|DELE	LOC119647306|XP_037904144.1|HILL
OG0008633	LOC108144425|XP_017124770.1|DELE	LOC119653603|XP_037914285.1|HILL
OG0008634	LOC108140508|XP_017118784.1|DELE, LOC108149209|XP_017132124.1|DELE	LOC119651860|XP_037911595.1|HILL
OG0008635	LOC108145439|XP_017126355.1|DELE, LOC108136079|XP_017112536.1|DELE	LOC119652745|XP_037912972.1|HILL
OG0008636	LOC108135063|XP_017111094.1|DELE	LOC119659458|XP_037923470.1|HILL, LOC119660038|XP_037924345.1|HILL, LOC119660354|XP_037924781.1|HILL, LOC119659719|XP_037923902.1|HILL, LOC119659753|XP_037923943.1|HILL
OG0008638	LOC108136849|XP_017113762.1|DELE	LOC119649500|XP_037907596.1|HILL, LOC119649892|XP_037908210.1|HILL, LOC119648824|XP_037906611.1|HILL, LOC119649659|XP_037907843.1|HILL
OG0008639	LOC108147280|XP_017129185.1|DELE	LOC119653912|XP_037914998.1|HILL
OG0008644	LOC108148520|XP_017131047.1|DELE	LOC119661311|XP_037926531.1|HILL
OG0008645	LOC108150446|XP_017134094.1|DELE	LOC119651500|XP_037911050.1|HILL
OG0008646	LOC108138681|XP_017116517.1|DELE	LOC119661294|XP_037926508.1|HILL
OG0008647	LOC108134769|XP_017110704.1|DELE	LOC119652432|XP_037912489.1|HILL, LOC119651435|XP_037910963.1|HILL
OG0008648	LOC108150456|XP_017134110.1|DELE	LOC119661642|XP_037927001.1|HILL, LOC119650789|XP_037909841.1|HILL
OG0008650	LOC108140439|XP_017118657.1|DELE	LOC119659612|XP_037923713.1|HILL, LOC119659875|XP_037924121.1|HILL
OG0008651	LOC108149843|XP_017133209.1|DELE	LOC119661505|XP_037926800.1|HILL
OG0008653	LOC108144277|XP_017124453.1|DELE	LOC119654871|XP_037916394.1|HILL
OG0008660	LOC108135621|XP_017111927.1|DELE	LOC119651738|XP_037911393.1|HILL
OG0008661	LOC108145667|XP_017126710.1|DELE	LOC119651426|XP_037910951.1|HILL
OG0008665	LOC108139018|XP_017117110.1|DELE	LOC119648579|XP_037906277.1|HILL
OG0008667	LOC108142712|XP_017122220.1|DELE	LOC119647590|XP_037904532.1|HILL, LOC119647588|XP_037904525.1|HILL, LOC119647591|XP_037904533.1|HILL
OG0008669	LOC108138303|XP_017115948.1|DELE	LOC119651956|XP_037911740.1|HILL, LOC119647317|XP_037904172.1|HILL
OG0008671	LOC108141761|XP_017120745.1|DELE, LOC108141771|XP_017120758.1|DELE	LOC119651955|XP_037911736.1|HILL, LOC119646767|XP_037903278.1|HILL
OG0008677	LOC108137399|XP_017114547.1|DELE	LOC119653088|XP_037913514.1|HILL
OG0008681	LOC108136562|XP_017113360.1|DELE	LOC119657738|XP_037920708.1|HILL
OG0008682	LOC108136466|XP_017113149.1|DELE	LOC119656988|XP_037919650.1|HILL
OG0008683	LOC108136338|XP_017112930.1|DELE	LOC119657037|XP_037919719.1|HILL
OG0008684	LOC108147630|XP_017129774.1|DELE	LOC119657286|XP_037920060.1|HILL
OG0008685	LOC108141728|XP_017120710.1|DELE	LOC119651979|XP_037911814.1|HILL
OG0008687	LOC108144772|XP_017125371.1|DELE	LOC119648628|XP_037906329.1|HILL
OG0008688	LOC108136198|XP_017112685.1|DELE	LOC119661651|XP_037927011.1|HILL
OG0008689	LOC108139322|XP_017117520.1|DELE	LOC119659228|XP_037923130.1|HILL
OG0008690	LOC108138173|XP_017115755.1|DELE	LOC119651734|XP_037911390.1|HILL
OG0008694	LOC108136603|XP_017113410.1|DELE	LOC119647760|XP_037904807.1|HILL
OG0008696	LOC108148797|XP_017131506.1|DELE	LOC119660568|XP_037925146.1|HILL
OG0008697	LOC108145617|XP_017126642.1|DELE	LOC119647676|XP_037904681.1|HILL
OG0008698	LOC108142429|XP_017121778.1|DELE	LOC119653864|XP_037914849.1|HILL
OG0008699	LOC108146627|XP_017128161.1|DELE	LOC119647603|XP_037904559.1|HILL
OG0008700	LOC108136969|XP_017113949.1|DELE	LOC119660060|XP_037924367.1|HILL, LOC119658676|XP_037922166.1|HILL, LOC119660313|XP_037924715.1|HILL
OG0008701	LOC108143700|XP_017123717.1|DELE	LOC119654395|XP_037915704.1|HILL
OG0008703	LOC108146701|XP_017128254.1|DELE	LOC119655914|XP_037918007.1|HILL
OG0008704	LOC108134759|XP_017110691.1|DELE	LOC119646957|XP_037903582.1|HILL
OG0008705	LOC108150731|XP_017134520.1|DELE	LOC119652801|XP_037913052.1|HILL
OG0008706	LOC108142937|XP_017122521.1|DELE	LOC119658902|XP_037922635.1|HILL
OG0008707	LOC108148131|XP_017130467.1|DELE	LOC119658237|XP_037921442.1|HILL
OG0008708	LOC108137657|XP_017114978.1|DELE	LOC119649332|XP_037907367.1|HILL
OG0008709	LOC108147182|XP_017129013.1|DELE	LOC119660146|XP_037924474.1|HILL
OG0008710	LOC108134709|XP_017110597.1|DELE	LOC119651226|XP_037910624.1|HILL
OG0008711	LOC108140671|XP_017119103.1|DELE	LOC119658610|XP_037922019.1|HILL
OG0008712	LOC108141524|XP_017120447.1|DELE	LOC119661789|XP_037927201.1|HILL
OG0008714	LOC108147862|XP_017130109.1|DELE	LOC119660523|XP_037925077.1|HILL
OG0008716	LOC108139115|XP_017117217.1|DELE	LOC119659307|XP_037923248.1|HILL
OG0008717	LOC108142767|XP_017122293.1|DELE	LOC119659717|XP_037923900.1|HILL
OG0008719	LOC108142925|XP_017122502.1|DELE	LOC119660257|XP_037924639.1|HILL
OG0008720	LOC108141593|XP_017120530.1|DELE	LOC119648635|XP_037906333.1|HILL, LOC119646922|XP_037903531.1|HILL, LOC119647195|XP_037903934.1|HILL, LOC119659115|XP_037922966.1|HILL, LOC119646129|XP_037902407.1|HILL, LOC119650855|XP_037909933.1|HILL, LOC119650800|XP_037909866.1|HILL, LOC119659091|XP_037922931.1|HILL, LOC119653935|XP_037915023.1|HILL
OG0008721	LOC108136230|XP_017112743.1|DELE	LOC119658130|XP_037921327.1|HILL
OG0008723	LOC108146368|XP_017127841.1|DELE	LOC119648752|XP_037906504.1|HILL
OG0008725	LOC108145345|XP_017126224.1|DELE	LOC119652896|XP_037913196.1|HILL, LOC119652672|XP_037912866.1|HILL
OG0008726	LOC108145034|XP_017125706.1|DELE	LOC119652874|XP_037913167.1|HILL
OG0008728	LOC108135087|XP_017111144.1|DELE	LOC119651993|XP_037911841.1|HILL
OG0008729	LOC108136383|XP_017112985.1|DELE	LOC119658474|XP_037921837.1|HILL
OG0008730	LOC108148176|XP_017130566.1|DELE	LOC119657477|XP_037920326.1|HILL
OG0008731	LOC108139166|XP_017117274.1|DELE	LOC119652835|XP_037913097.1|HILL
OG0008732	LOC108138118|XP_017115640.1|DELE	LOC119661042|XP_037926161.1|HILL, LOC119658333|XP_037921600.1|HILL
OG0008734	LOC108141214|XP_017119954.1|DELE	LOC119652484|XP_037912593.1|HILL
OG0008735	LOC108143324|XP_017123132.1|DELE	LOC119659632|XP_037923759.1|HILL
OG0008736	LOC108144922|XP_017125577.1|DELE	LOC119646665|XP_037903123.1|HILL, LOC119655995|XP_037918161.1|HILL
OG0008737	LOC108143913|XP_017123982.1|DELE	LOC119659112|XP_037922962.1|HILL, LOC119650913|XP_037910066.1|HILL, LOC119652054|XP_037911917.1|HILL
OG0008738	LOC108141926|XP_017121047.1|DELE	LOC119650897|XP_037910004.1|HILL
OG0008739	LOC108142760|XP_017122284.1|DELE	LOC119660717|XP_037925288.1|HILL
OG0008740	LOC108141514|XP_017120432.1|DELE, LOC108141276|XP_017120032.1|DELE	LOC119654783|XP_037916254.1|HILL
OG0008741	LOC108141341|XP_017120139.1|DELE	LOC119660921|XP_037925824.1|HILL
OG0008742	LOC108146107|XP_017127427.1|DELE	LOC119649509|XP_037907608.1|HILL
OG0008743	LOC108144376|XP_017124640.1|DELE	LOC119659149|XP_037923025.1|HILL
OG0008745	LOC108137425|XP_017114577.1|DELE	LOC119652723|XP_037912944.1|HILL, LOC119651758|XP_037911424.1|HILL
OG0008746	LOC108135134|XP_017111234.1|DELE	LOC119660160|XP_037924492.1|HILL
OG0008747	LOC108142407|XP_017121742.1|DELE	LOC119649072|XP_037906993.1|HILL
OG0008748	LOC108148056|XP_017130396.1|DELE	LOC119652918|XP_037913232.1|HILL
OG0008750	LOC108141946|XP_017121077.1|DELE	LOC119654153|XP_037915245.1|HILL, LOC119646967|XP_037903596.1|HILL
OG0008751	LOC108141018|XP_017119583.1|DELE, LOC108141010|XP_017119575.1|DELE	LOC119651705|XP_037911346.1|HILL
OG0008752	LOC108143832|XP_017123871.1|DELE	LOC119659709|XP_037923891.1|HILL
OG0008753	LOC108150172|XP_017133632.1|DELE	LOC119655884|XP_037917957.1|HILL
OG0008756	LOC108135742|XP_017112065.1|DELE	LOC119648773|XP_037906534.1|HILL, LOC119648252|XP_037905823.1|HILL, LOC119650144|XP_037908608.1|HILL, LOC119648374|XP_037906030.1|HILL
OG0008757	LOC108143826|XP_017123853.1|DELE, LOC108148559|XP_017131096.1|DELE	LOC119652413|XP_037912458.1|HILL
OG0008758	LOC108149140|XP_017132038.1|DELE	LOC119647030|XP_037903703.1|HILL, LOC119660917|XP_037925821.1|HILL
OG0008759	LOC108134521|XP_017110348.1|DELE	LOC119661245|XP_037926411.1|HILL
OG0008765	LOC108143330|XP_017123139.1|DELE	LOC119647084|XP_037903773.1|HILL
OG0008766	LOC108147836|XP_017130080.1|DELE	LOC119646230|XP_037902548.1|HILL
OG0008770	LOC108149648|XP_017132876.1|DELE	LOC119661763|XP_037927161.1|HILL
OG0008773	LOC108144334|XP_017124533.1|DELE	LOC119646200|XP_037902511.1|HILL
OG0008774	LOC108143327|XP_017123136.1|DELE	LOC119655518|XP_037917356.1|HILL
OG0008777	LOC108137544|XP_017114756.1|DELE	LOC119653606|XP_037914294.1|HILL
OG0008781	LOC108141366|XP_017120185.1|DELE	LOC119661729|XP_037927124.1|HILL
OG0008782	LOC108142635|XP_017122115.1|DELE	LOC119648896|XP_037906723.1|HILL
OG0008783	LOC108135368|XP_017111548.1|DELE	LOC119649405|XP_037907468.1|HILL, LOC119658910|XP_037922647.1|HILL
OG0008784	LOC108142806|XP_017122354.1|DELE	LOC119648371|XP_037906026.1|HILL
OG0008795	LOC108134894|XP_017110889.1|DELE	LOC119660196|XP_037924544.1|HILL
OG0008805	LOC108136240|XP_017112762.1|DELE	LOC119656803|XP_037919340.1|HILL
OG0008806	LOC108134910|XP_017110911.1|DELE	LOC119656959|XP_037919607.1|HILL
OG0008807	LOC108137641|XP_017114944.1|DELE	LOC119656811|XP_037919359.1|HILL
OG0008808	LOC108136280|XP_017112854.1|DELE	LOC119658445|XP_037921777.1|HILL
OG0008811	LOC108140661|XP_017119082.1|DELE	LOC119652683|XP_037912885.1|HILL
OG0008813	LOC108139339|XP_017117548.1|DELE	LOC119652049|XP_037911913.1|HILL
OG0008814	LOC108144398|XP_017124666.1|DELE	LOC119646576|XP_037902997.1|HILL
OG0008820	LOC108141670|XP_017120632.1|DELE	LOC119651683|XP_037911310.1|HILL
OG0008821	LOC108140886|XP_017119408.1|DELE	LOC119659241|XP_037923149.1|HILL
OG0008822	LOC108141676|XP_017120640.1|DELE	LOC119651280|XP_037910712.1|HILL
OG0008823	LOC108136390|XP_017112990.1|DELE	LOC119646188|XP_037902499.1|HILL
OG0008824	LOC108146675|XP_017128217.1|DELE	LOC119653399|XP_037913891.1|HILL
OG0008829	LOC108136292|XP_017112867.1|DELE	LOC119657846|XP_037920896.1|HILL
OG0008830	LOC108136414|XP_017113009.1|DELE	LOC119657594|XP_037920505.1|HILL
OG0008831	LOC108136303|XP_017112881.1|DELE	LOC119655773|XP_037917756.1|HILL
OG0008832	LOC108136305|XP_017112885.1|DELE	LOC119655195|XP_037916893.1|HILL
OG0008833	LOC108136614|XP_017113421.1|DELE	LOC119654244|XP_037915414.1|HILL
OG0008834	LOC108143995|XP_017124103.1|DELE	LOC119653011|XP_037913377.1|HILL
OG0008838	LOC108141954|XP_017121085.1|DELE	LOC119647489|XP_037904376.1|HILL
OG0008839	LOC108149724|XP_017132978.1|DELE	LOC119654967|XP_037916555.1|HILL
OG0008841	LOC108146495|XP_017128017.1|DELE	LOC119649018|XP_037906899.1|HILL
OG0008843	LOC108146060|XP_017127363.1|DELE	LOC119649087|XP_037907017.1|HILL
OG0008845	LOC108138020|XP_017115479.1|DELE	LOC119661334|XP_037926564.1|HILL
OG0008848	LOC108144657|XP_017125192.1|DELE	LOC119661193|XP_037926343.1|HILL
OG0008854	LOC108149340|XP_017132322.1|DELE	LOC119660814|XP_037925583.1|HILL
OG0008856	LOC108145318|XP_017126174.1|DELE	LOC119660757|XP_037925446.1|HILL
OG0008857	LOC108142681|XP_017122175.1|DELE	LOC119647684|XP_037904693.1|HILL
OG0008858	LOC108140586|XP_017118961.1|DELE	LOC119647867|XP_037905065.1|HILL
OG0008859	LOC108150363|XP_017133989.1|DELE	LOC119648271|XP_037905854.1|HILL
OG0008861	LOC108149808|XP_017133168.1|DELE	LOC119657118|XP_037919809.1|HILL
OG0008862	LOC108148271|XP_017130714.1|DELE	LOC119659261|XP_037923181.1|HILL
OG0008864	LOC108143663|XP_017123664.1|DELE	LOC119657040|XP_037919722.1|HILL
OG0008866	LOC108145381|XP_017126268.1|DELE	LOC119655429|XP_037917252.1|HILL
OG0008867	LOC108136555|XP_017113351.1|DELE	LOC119659595|XP_037923685.1|HILL
OG0008869	LOC108150564|XP_017134290.1|DELE	LOC119648431|XP_037906113.1|HILL
OG0008870	LOC108146196|XP_017127599.1|DELE	LOC119649996|XP_037908385.1|HILL
OG0008871	LOC108146725|XP_017128309.1|DELE	LOC119649205|XP_037907186.1|HILL
OG0008872	LOC108139005|XP_017117089.1|DELE	LOC119646954|XP_037903578.1|HILL
OG0008874	LOC108144276|XP_017124452.1|DELE	LOC119655356|XP_037917135.1|HILL
OG0008875	LOC108145027|XP_017125698.1|DELE	LOC119660608|XP_037925232.1|HILL
OG0008876	LOC108145331|XP_017126201.1|DELE	LOC119660895|XP_037925755.1|HILL
OG0008877	LOC108146830|XP_017128514.1|DELE	LOC119648262|XP_037905841.1|HILL
OG0008878	LOC108142054|XP_017121225.1|DELE	LOC119647885|XP_037905110.1|HILL
OG0008881	LOC108144258|XP_017124428.1|DELE	LOC119647216|XP_037903972.1|HILL
OG0008883	LOC108139224|XP_017117376.1|DELE	LOC119658801|XP_037922449.1|HILL
OG0008884	LOC108148934|XP_017131742.1|DELE	LOC119660387|XP_037924839.1|HILL
OG0008885	LOC108138931|XP_017116992.1|DELE	LOC119650933|XP_037910090.1|HILL
OG0008886	LOC108144592|XP_017125084.1|DELE	LOC119655445|XP_037917267.1|HILL
OG0008887	LOC108143454|XP_017123375.1|DELE	LOC119659660|XP_037923801.1|HILL
OG0008889	LOC108143682|XP_017123689.1|DELE	LOC119660979|XP_037925990.1|HILL
OG0008891	LOC108146123|XP_017127452.1|DELE	LOC119647408|XP_037904212.1|HILL
OG0008892	LOC108144511|XP_017124936.1|DELE	LOC119660794|XP_037925536.1|HILL
OG0008893	LOC108147457|XP_017129476.1|DELE	LOC119659288|XP_037923229.1|HILL
OG0008894	LOC108148760|XP_017131450.1|DELE	LOC119652791|XP_037913033.1|HILL
OG0008895	LOC108139321|XP_017117518.1|DELE	LOC119659336|XP_037923306.1|HILL
OG0008897	LOC108136778|XP_017113629.1|DELE	LOC119660513|XP_037925057.1|HILL
OG0008898	LOC108136684|XP_017113495.1|DELE, LOC108149108|XP_017131996.1|DELE	LOC119653683|XP_037914472.1|HILL
OG0008899	LOC108138852|XP_017116856.1|DELE	LOC119656195|XP_037918495.1|HILL
OG0008900	LOC108149451|XP_017132532.1|DELE	LOC119651674|XP_037911294.1|HILL
OG0008901	LOC108146860|XP_017128569.1|DELE	LOC119649002|XP_037906872.1|HILL
OG0008902	LOC108145327|XP_017126197.1|DELE	LOC119660885|XP_037925731.1|HILL
OG0008903	LOC108149349|XP_017132333.1|DELE	LOC119652361|XP_037912376.1|HILL, LOC119659524|XP_037923588.1|HILL
OG0008904	LOC108144867|XP_017125507.1|DELE	LOC119660474|XP_037924992.1|HILL
OG0008905	LOC108145307|XP_017126139.1|DELE	LOC119660991|XP_037926007.1|HILL
OG0008906	LOC108150292|XP_017133883.1|DELE	LOC119649724|XP_037907932.1|HILL
OG0008908	LOC108141202|XP_017119936.1|DELE	LOC119659189|XP_037923077.1|HILL
OG0008909	LOC108148930|XP_017131735.1|DELE	LOC119657223|XP_037919962.1|HILL
OG0008910	LOC108143081|XP_017122786.1|DELE	LOC119659166|XP_037923045.1|HILL
OG0008913	LOC108148900|XP_017131705.1|DELE	LOC119650939|XP_037910097.1|HILL
OG0008914	LOC108139140|XP_017117244.1|DELE	LOC119657618|XP_037920549.1|HILL
OG0008915	LOC108148220|XP_017130621.1|DELE	LOC119652900|XP_037913201.1|HILL
OG0008917	LOC108138242|XP_017115861.1|DELE	LOC119660762|XP_037925456.1|HILL
OG0008920	LOC108136157|XP_017112642.1|DELE	LOC119650299|XP_037908865.1|HILL, LOC119648363|XP_037906015.1|HILL
OG0008923	LOC108145200|XP_017125932.1|DELE	LOC119659201|XP_037923097.1|HILL
OG0008925	LOC108138658|XP_017116491.1|DELE	LOC119649709|XP_037907910.1|HILL, LOC119649710|XP_037907911.1|HILL
OG0008931	LOC108141273|XP_017120028.1|DELE	LOC119647158|XP_037903893.1|HILL
OG0008933	LOC108144167|XP_017124315.1|DELE	LOC119658928|XP_037922689.1|HILL, LOC119660460|XP_037924953.1|HILL
OG0008935	LOC108147353|XP_017129271.1|DELE	LOC119648742|XP_037906489.1|HILL
OG0008936	LOC108136839|XP_017113754.1|DELE, LOC108141861|XP_017120942.1|DELE	LOC119655807|XP_037917835.1|HILL
OG0008938	LOC108149079|XP_017131941.1|DELE	LOC119655926|XP_037918025.1|HILL
OG0008939	LOC108145021|XP_017125683.1|DELE	LOC119654889|XP_037916433.1|HILL
OG0008940	LOC108137861|XP_017115287.1|DELE, LOC108143701|XP_017123718.1|DELE	LOC119655215|XP_037916919.1|HILL
OG0008941	LOC108137188|XP_017114260.1|DELE	LOC119652985|XP_037913336.1|HILL
OG0008942	LOC108142776|XP_017122307.1|DELE	LOC119657439|XP_037920274.1|HILL
OG0008944	LOC108148161|XP_017130547.1|DELE	LOC119656926|XP_037919547.1|HILL
OG0008945	LOC108141447|XP_017120339.1|DELE	LOC119661430|XP_037926703.1|HILL
OG0008946	LOC108144915|XP_017125571.1|DELE	LOC119656176|XP_037918450.1|HILL, LOC119655163|XP_037916839.1|HILL
OG0008948	LOC108137147|XP_017114202.1|DELE	LOC119655393|XP_037917198.1|HILL
OG0008950	LOC108140633|XP_017119046.1|DELE	LOC119656087|XP_037918318.1|HILL
OG0008954	LOC108138102|XP_017115586.1|DELE	LOC119650094|XP_037908540.1|HILL, LOC119649431|XP_037907507.1|HILL, LOC119649898|XP_037908219.1|HILL, LOC119648823|XP_037906610.1|HILL
OG0008956	LOC108141470|XP_017120365.1|DELE	LOC119648667|XP_037906383.1|HILL
OG0008958	LOC108143229|XP_017123014.1|DELE	LOC119647560|XP_037904481.1|HILL, LOC119649217|XP_037907204.1|HILL
OG0008960	LOC108142513|XP_017121919.1|DELE	LOC119650357|XP_037908967.1|HILL
OG0008968	LOC108147868|XP_017130115.1|DELE	LOC119660293|XP_037924692.1|HILL, LOC119659550|XP_037923628.1|HILL, LOC119660371|XP_037924815.1|HILL, LOC119660376|XP_037924822.1|HILL, LOC119660302|XP_037924702.1|HILL, LOC119659580|XP_037923665.1|HILL
OG0008975	LOC108141414|XP_017120275.1|DELE, LOC108141416|XP_017120277.1|DELE	LOC119658438|XP_037921769.1|HILL
OG0008983	LOC108144632|XP_017125151.1|DELE	LOC119650796|XP_037909861.1|HILL
