Orthogroup	DELE.longest_only	DSAN.longest_only
OG0008052	LOC108140602|XP_017119000.1|DELE	LOC120451153|XP_039490514.1|DSAN
OG0008053	LOC108148572|XP_017131110.1|DELE	LOC120448285|XP_039486149.1|DSAN
OG0008054	LOC108137119|XP_017114135.1|DELE	LOC120455894|XP_039498324.1|DSAN
OG0008055	LOC108142756|XP_017122277.1|DELE	LOC120456301|XP_039498981.1|DSAN
OG0008056	LOC108138436|XP_017116126.1|DELE	LOC120457354|XP_039500804.1|DSAN
OG0008057	LOC108137490|XP_017114695.1|DELE	LOC120453625|XP_039494339.1|DSAN
OG0008058	LOC108139212|XP_017117350.1|DELE	LOC120452198|XP_039492250.1|DSAN
OG0008059	LOC108137496|XP_017114701.1|DELE	LOC120453300|XP_039493866.1|DSAN
OG0008060	LOC108136980|XP_017113961.1|DELE	LOC120452223|XP_039492283.1|DSAN
OG0008061	LOC108138567|XP_017116336.1|DELE	LOC120456208|XP_039498822.1|DSAN
OG0008062	LOC108137727|XP_017115113.1|DELE	LOC120456395|XP_039499157.1|DSAN
OG0008063	LOC108134786|XP_017110723.1|DELE	LOC120454641|XP_039496075.1|DSAN
OG0008064	LOC108134985|XP_017111005.1|DELE	LOC120456313|XP_039499001.1|DSAN
OG0008065	LOC108134902|XP_017110899.1|DELE	LOC120457409|XP_039500941.1|DSAN
OG0008066	LOC108140876|XP_017119395.1|DELE	LOC120457386|XP_039500871.1|DSAN
OG0008067	LOC108148153|XP_017130537.1|DELE	LOC120455516|XP_039497723.1|DSAN
OG0008068	LOC108145594|XP_017126613.1|DELE	LOC120456801|XP_039499769.1|DSAN
OG0008069	LOC108140407|XP_017118612.1|DELE	LOC120451254|XP_039490713.1|DSAN
OG0008070	LOC108140694|XP_017119131.1|DELE	LOC120453998|XP_039494899.1|DSAN
OG0008071	LOC108138565|XP_017116334.1|DELE	LOC120455741|XP_039498097.1|DSAN
OG0008072	LOC108134870|XP_017110849.1|DELE	LOC120455067|XP_039496853.1|DSAN
OG0008074	LOC108148116|XP_017130459.1|DELE	LOC120455263|XP_039497198.1|DSAN
OG0008075	LOC108143669|XP_017123669.1|DELE	LOC120445542|XP_039481947.1|DSAN
OG0008076	LOC108136264|XP_017112812.1|DELE	LOC120455258|XP_039497193.1|DSAN
OG0008077	LOC108141243|XP_017119989.1|DELE	LOC120453077|XP_039493538.1|DSAN
OG0008078	LOC108141066|XP_017119715.1|DELE	LOC120455539|XP_039497810.1|DSAN
OG0008079	LOC108137759|XP_017115150.1|DELE	LOC120457036|XP_039500137.1|DSAN
OG0008080	LOC108136285|XP_017112859.1|DELE	LOC120455261|XP_039497196.1|DSAN
OG0008081	LOC108136266|XP_017112814.1|DELE	LOC120456326|XP_039499026.1|DSAN
OG0008082	LOC108148537|XP_017131067.1|DELE	LOC120453720|XP_039494482.1|DSAN
OG0008083	LOC108148367|XP_017130879.1|DELE	LOC120454536|XP_039495848.1|DSAN
OG0008084	LOC108143997|XP_017124105.1|DELE	LOC120453855|XP_039494694.1|DSAN
OG0008085	LOC108148719|XP_017131376.1|DELE	LOC120452822|XP_039493160.1|DSAN
OG0008086	LOC108137476|XP_017114674.1|DELE	LOC120454534|XP_039495841.1|DSAN
OG0008087	LOC108137712|XP_017115084.1|DELE	LOC120456012|XP_039498502.1|DSAN
OG0008088	LOC108141031|XP_017119614.1|DELE	LOC120456953|XP_039500031.1|DSAN
OG0008089	LOC108146012|XP_017127276.1|DELE	LOC120450400|XP_039489330.1|DSAN
OG0008090	LOC108137347|XP_017114473.1|DELE	LOC120456377|XP_039499132.1|DSAN
OG0008091	LOC108136689|XP_017113500.1|DELE	LOC120452625|XP_039492868.1|DSAN
OG0008092	LOC108136842|XP_017113752.1|DELE	LOC120450872|XP_039490032.1|DSAN
OG0008093	LOC108142456|XP_017121821.1|DELE	LOC120455696|XP_039498038.1|DSAN
OG0008094	LOC108138189|XP_017115791.1|DELE	LOC120452918|XP_039493358.1|DSAN
OG0008095	LOC108140729|XP_017119192.1|DELE	LOC120451801|XP_039491689.1|DSAN
OG0008096	LOC108136287|XP_017112862.1|DELE	LOC120456245|XP_039498899.1|DSAN
OG0008097	LOC108136489|XP_017113193.1|DELE	LOC120456042|XP_039498549.1|DSAN
OG0008098	LOC108143264|XP_017123066.1|DELE	LOC120448525|XP_039486497.1|DSAN
OG0008099	LOC108142740|XP_017122252.1|DELE	LOC120447674|XP_039485133.1|DSAN
OG0008100	LOC108139237|XP_017117394.1|DELE	LOC120451181|XP_039490555.1|DSAN
OG0008101	LOC108147699|XP_017129907.1|DELE	LOC120455459|XP_039497613.1|DSAN
OG0008103	LOC108134944|XP_017110956.1|DELE	LOC120456482|XP_039499280.1|DSAN
OG0008104	LOC108136151|XP_017112636.1|DELE	LOC120449490|XP_039487906.1|DSAN
OG0008105	LOC108135032|XP_017111061.1|DELE	LOC120454098|XP_039495042.1|DSAN
OG0008106	LOC108150568|XP_017134305.1|DELE	LOC120449006|XP_039487214.1|DSAN
OG0008107	LOC108140762|XP_017119237.1|DELE	LOC120453473|XP_039494137.1|DSAN
OG0008108	LOC108137118|XP_017114133.1|DELE	LOC120455893|XP_039498322.1|DSAN
OG0008109	LOC108137185|XP_017114257.1|DELE	LOC120455054|XP_039496840.1|DSAN
OG0008110	LOC108145106|XP_017125795.1|DELE	LOC120455568|XP_039497864.1|DSAN
OG0008111	LOC108147691|XP_017129894.1|DELE	LOC120456287|XP_039498964.1|DSAN
OG0008112	LOC108136201|XP_017112689.1|DELE	LOC120455386|XP_039497447.1|DSAN
OG0008113	LOC108149968|XP_017133377.1|DELE	LOC120455881|XP_039498298.1|DSAN
OG0008114	LOC108149963|XP_017133372.1|DELE	LOC120455880|XP_039498297.1|DSAN
OG0008115	LOC108136431|XP_017113059.1|DELE	LOC120456168|XP_039498758.1|DSAN
OG0008116	LOC108136503|XP_017113228.1|DELE	LOC120456174|XP_039498774.1|DSAN
OG0008117	LOC108147663|XP_017129834.1|DELE	LOC120456091|XP_039498619.1|DSAN
OG0008118	LOC108147651|XP_017129801.1|DELE	LOC120456291|XP_039498969.1|DSAN
OG0008119	LOC108148140|XP_017130483.1|DELE	LOC120455586|XP_039497893.1|DSAN
OG0008120	LOC108144906|XP_017125560.1|DELE	LOC120455123|XP_039496950.1|DSAN
OG0008121	LOC108143288|XP_017123092.1|DELE	LOC120445106|XP_039481184.1|DSAN
OG0008122	LOC108138510|XP_017116243.1|DELE	LOC120455628|XP_039497948.1|DSAN
OG0008123	LOC108141343|XP_017120147.1|DELE	LOC120456292|XP_039498970.1|DSAN
OG0008124	LOC108137180|XP_017114248.1|DELE	LOC120455635|XP_039497958.1|DSAN
OG0008125	LOC108137136|XP_017114178.1|DELE	LOC120455046|XP_039496828.1|DSAN
OG0008126	LOC108141648|XP_017120610.1|DELE	LOC120456819|XP_039499800.1|DSAN
OG0008127	LOC108138492|XP_017116187.1|DELE	LOC120457402|XP_039500929.1|DSAN
OG0008128	LOC108134918|XP_017110921.1|DELE	LOC120455145|XP_039496984.1|DSAN
OG0008129	LOC108141350|XP_017120160.1|DELE	LOC120457416|XP_039500948.1|DSAN
OG0008130	LOC108147689|XP_017129891.1|DELE	LOC120455423|XP_039497511.1|DSAN
OG0008131	LOC108137142|XP_017114193.1|DELE	LOC120455200|XP_039497084.1|DSAN
OG0008132	LOC108136882|XP_017113823.1|DELE	LOC120452235|XP_039492295.1|DSAN
OG0008133	LOC108138419|XP_017116104.1|DELE	LOC120454940|XP_039496643.1|DSAN
OG0008134	LOC108141317|XP_017120078.1|DELE	LOC120455202|XP_039497089.1|DSAN
OG0008135	LOC108143980|XP_017124080.1|DELE	LOC120451327|XP_039490836.1|DSAN
OG0008136	LOC108139070|XP_017117182.1|DELE	LOC120453744|XP_039494514.1|DSAN
OG0008137	LOC108137202|XP_017114281.1|DELE	LOC120456073|XP_039498596.1|DSAN
OG0008138	LOC108146320|XP_017127773.1|DELE	LOC120448590|XP_039486607.1|DSAN
OG0008139	LOC108149132|XP_017132025.1|DELE	LOC120444826|XP_039480716.1|DSAN
OG0008140	LOC108137137|XP_017114179.1|DELE	LOC120455048|XP_039496833.1|DSAN
OG0008141	LOC108142557|XP_017121985.1|DELE	LOC120455648|XP_039497973.1|DSAN
OG0008142	LOC108134867|XP_017110845.1|DELE	LOC120455097|XP_039496908.1|DSAN
OG0008143	LOC108134936|XP_017110948.1|DELE	LOC120455553|XP_039497830.1|DSAN
OG0008144	LOC108145009|XP_017125662.1|DELE	LOC120444471|XP_039480082.1|DSAN
OG0008145	LOC108137688|XP_017115048.1|DELE	LOC120457141|XP_039500337.1|DSAN
OG0008146	LOC108138572|XP_017116342.1|DELE	LOC120454948|XP_039496651.1|DSAN
OG0008147	LOC108138548|XP_017116307.1|DELE	LOC120454946|XP_039496649.1|DSAN
OG0008148	LOC108140890|XP_017119417.1|DELE	LOC120456974|XP_039500055.1|DSAN
OG0008149	LOC108138537|XP_017116291.1|DELE	LOC120457044|XP_039500150.1|DSAN
OG0008150	LOC108144926|XP_017125584.1|DELE	LOC120457240|XP_039500560.1|DSAN
OG0008151	LOC108148141|XP_017130484.1|DELE	LOC120457051|XP_039500155.1|DSAN
OG0008152	LOC108136256|XP_017112794.1|DELE	LOC120455949|XP_039498424.1|DSAN
OG0008153	LOC108144870|XP_017125510.1|DELE	LOC120445086|XP_039481149.1|DSAN
OG0008154	LOC108143179|XP_017122918.1|DELE	LOC120447687|XP_039485151.1|DSAN
OG0008155	LOC108135678|XP_017112005.1|DELE	LOC120449103|XP_039487346.1|DSAN
OG0008156	LOC108143036|XP_017122723.1|DELE	LOC120451423|XP_039491030.1|DSAN
OG0008157	LOC108135869|XP_017112261.1|DELE	LOC120453002|XP_039493440.1|DSAN
OG0008158	LOC108137701|XP_017115066.1|DELE	LOC120455612|XP_039497927.1|DSAN
OG0008159	LOC108135630|XP_017111939.1|DELE	LOC120450565|XP_039489609.1|DSAN
OG0008160	LOC108143492|XP_017123431.1|DELE	LOC120445137|XP_039481222.1|DSAN
OG0008161	LOC108145692|XP_017126739.1|DELE	LOC120450149|XP_039488919.1|DSAN
OG0008162	LOC108137275|XP_017114361.1|DELE	LOC120455221|XP_039497125.1|DSAN
OG0008163	LOC108147477|XP_017129516.1|DELE	LOC120447918|XP_039485509.1|DSAN
OG0008164	LOC108140919|XP_017119469.1|DELE	LOC120456702|XP_039499603.1|DSAN
OG0008165	LOC108137182|XP_017114254.1|DELE	LOC120456842|XP_039499831.1|DSAN
OG0008166	LOC108136350|XP_017112947.1|DELE	LOC120455002|XP_039496751.1|DSAN
OG0008167	LOC108137618|XP_017114881.1|DELE	LOC120457154|XP_039500361.1|DSAN
OG0008168	LOC108137707|XP_017115074.1|DELE	LOC120457149|XP_039500355.1|DSAN
OG0008169	LOC108137260|XP_017114344.1|DELE	LOC120457210|XP_039500511.1|DSAN
OG0008170	LOC108149820|XP_017133181.1|DELE	LOC120445518|XP_039481911.1|DSAN
OG0008171	LOC108138524|XP_017116274.1|DELE	LOC120456176|XP_039498778.1|DSAN
OG0008172	LOC108140797|XP_017119284.1|DELE	LOC120450774|XP_039489865.1|DSAN
OG0008173	LOC108141897|XP_017121001.1|DELE	LOC120457695|XP_039501124.1|DSAN
OG0008174	LOC108147587|XP_017129715.1|DELE	LOC120446277|XP_039483094.1|DSAN
OG0008175	LOC108137433|XP_017114585.1|DELE	LOC120456659|XP_039499525.1|DSAN
OG0008176	LOC108136288|XP_017112863.1|DELE	LOC120456246|XP_039498900.1|DSAN
OG0008177	LOC108136250|XP_017112777.1|DELE	LOC120455512|XP_039497714.1|DSAN
OG0008178	LOC108144587|XP_017125077.1|DELE	LOC120456096|XP_039498626.1|DSAN
OG0008179	LOC108137578|XP_017114798.1|DELE	LOC120455993|XP_039498485.1|DSAN
OG0008180	LOC108137312|XP_017114427.1|DELE	LOC120456372|XP_039499124.1|DSAN
OG0008181	LOC108137313|XP_017114428.1|DELE	LOC120456375|XP_039499128.1|DSAN
OG0008182	LOC108149798|XP_017133156.1|DELE	LOC120458669|XP_039502337.1|DSAN
OG0008183	LOC108144715|XP_017125298.1|DELE	LOC120445932|XP_039482529.1|DSAN
OG0008184	LOC108142079|XP_017121255.1|DELE	LOC120450822|XP_039489938.1|DSAN
OG0008185	LOC108140066|XP_017118259.1|DELE	LOC120451810|XP_039491701.1|DSAN
OG0008186	LOC108137970|XP_017115428.1|DELE	LOC120445657|XP_039482136.1|DSAN
OG0008187	LOC108137973|XP_017115430.1|DELE	LOC120445659|XP_039482139.1|DSAN
OG0008188	LOC108138789|XP_017116755.1|DELE	LOC120458588|XP_039502223.1|DSAN
OG0008189	LOC108149533|XP_017132654.1|DELE	LOC120448993|XP_039487197.1|DSAN
OG0008190	LOC108146518|XP_017128042.1|DELE	LOC120449097|XP_039487339.1|DSAN
OG0008191	LOC108138431|XP_017116122.1|DELE	LOC120457346|XP_039500792.1|DSAN
OG0008192	LOC108148167|XP_017130556.1|DELE	LOC120456320|XP_039499015.1|DSAN
OG0008193	LOC108145013|XP_017125671.1|DELE	LOC120456430|XP_039499196.1|DSAN
OG0008194	LOC108138980|XP_017117053.1|DELE	LOC120456347|XP_039499069.1|DSAN
OG0008195	LOC108149849|XP_017133214.1|DELE	LOC120446013|XP_039482700.1|DSAN
OG0008196	LOC108137519|XP_017114723.1|DELE, LOC108136346|XP_017112946.1|DELE	LOC120446361|XP_039483227.1|DSAN
OG0008197	LOC108146909|XP_017128640.1|DELE	LOC120449216|XP_039487516.1|DSAN
OG0008198	LOC108137307|XP_017114422.1|DELE	LOC120457205|XP_039500505.1|DSAN
OG0008199	LOC108137417|XP_017114565.1|DELE	LOC120455770|XP_039498160.1|DSAN
OG0008200	LOC108143282|XP_017123086.1|DELE	LOC120445417|XP_039481767.1|DSAN
OG0008201	LOC108135677|XP_017112004.1|DELE	LOC120449102|XP_039487345.1|DSAN
OG0008202	LOC108142755|XP_017122275.1|DELE	LOC120448651|XP_039486716.1|DSAN
OG0008203	LOC108146499|XP_017128024.1|DELE	LOC120450435|XP_039489378.1|DSAN
OG0008204	LOC108141409|XP_017120265.1|DELE	LOC120455503|XP_039497700.1|DSAN
OG0008205	LOC108142833|XP_017122387.1|DELE	LOC120456562|XP_039499375.1|DSAN
OG0008206	LOC108142532|XP_017121947.1|DELE	LOC120447478|XP_039484808.1|DSAN
OG0008207	LOC108142876|XP_017122439.1|DELE	LOC120449572|XP_039488060.1|DSAN
OG0008208	LOC108141328|XP_017120098.1|DELE	LOC120446968|XP_039484170.1|DSAN
OG0008209	LOC108146392|XP_017127877.1|DELE	LOC120448225|XP_039486054.1|DSAN
OG0008210	LOC108146634|XP_017128167.1|DELE	LOC120449243|XP_039487553.1|DSAN
OG0008211	LOC108142040|XP_017121204.1|DELE	LOC120458170|XP_039501661.1|DSAN
OG0008212	LOC108146291|XP_017127725.1|DELE	LOC120450054|XP_039488745.1|DSAN
OG0008213	LOC108137725|XP_017115110.1|DELE	LOC120455753|XP_039498124.1|DSAN
OG0008214	LOC108146906|XP_017128637.1|DELE	LOC120448971|XP_039487166.1|DSAN
OG0008215	LOC108149964|XP_017133373.1|DELE	LOC120456837|XP_039499823.1|DSAN
OG0008216	LOC108142492|XP_017121876.1|DELE	LOC120450541|XP_039489576.1|DSAN
OG0008217	LOC108148417|XP_017130949.1|DELE	LOC120457080|XP_039500194.1|DSAN
OG0008218	LOC108144578|XP_017125059.1|DELE	LOC120445770|XP_039482302.1|DSAN
OG0008219	LOC108136428|XP_017113057.1|DELE	LOC120457295|XP_039500710.1|DSAN
OG0008220	LOC108144611|XP_017125125.1|DELE	LOC120455009|XP_039496763.1|DSAN
OG0008221	LOC108149295|XP_017132227.1|DELE	LOC120444358|XP_039479876.1|DSAN
OG0008222	LOC108138372|XP_017116040.1|DELE	LOC120448730|XP_039486836.1|DSAN
OG0008223	LOC108136095|XP_017112555.1|DELE	LOC120450358|XP_039489272.1|DSAN
OG0008224	LOC108142552|XP_017121978.1|DELE	LOC120450449|XP_039489401.1|DSAN
OG0008225	LOC108150018|XP_017133465.1|DELE	LOC120457363|XP_039500828.1|DSAN
OG0008226	LOC108136301|XP_017112877.1|DELE	LOC120455496|XP_039497679.1|DSAN
OG0008227	LOC108148433|XP_017130957.1|DELE	LOC120454298|XP_039495428.1|DSAN
OG0008228	LOC108148817|XP_017131559.1|DELE	LOC120451222|XP_039490636.1|DSAN
OG0008229	LOC108140532|XP_017118829.1|DELE	LOC120454485|XP_039495761.1|DSAN
OG0008230	LOC108136967|XP_017113947.1|DELE	LOC120451283|XP_039490762.1|DSAN
OG0008232	LOC108146288|XP_017127722.1|DELE	LOC120450143|XP_039488905.1|DSAN
OG0008233	LOC108139073|XP_017117185.1|DELE	LOC120444998|XP_039480970.1|DSAN
OG0008234	LOC108141522|XP_017120445.1|DELE	LOC120447018|XP_039484271.1|DSAN
OG0008235	LOC108140853|XP_017119327.1|DELE	LOC120455910|XP_039498351.1|DSAN
OG0008236	LOC108147017|XP_017128763.1|DELE	LOC120458917|XP_039502701.1|DSAN
OG0008237	LOC108149652|XP_017132881.1|DELE	LOC120458753|XP_039502460.1|DSAN
OG0008238	LOC108145882|XP_017127017.1|DELE	LOC120448595|XP_039486629.1|DSAN
OG0008239	LOC108142822|XP_017122373.1|DELE	LOC120449394|XP_039487771.1|DSAN
OG0008240	LOC108138827|XP_017116822.1|DELE	LOC120445797|XP_039482342.1|DSAN
OG0008243	LOC108144920|XP_017125574.1|DELE	LOC120445582|XP_039482007.1|DSAN
OG0008244	LOC108144002|XP_017124111.1|DELE	LOC120452208|XP_039492264.1|DSAN
OG0008245	LOC108145000|XP_017125651.1|DELE	LOC120444691|XP_039480491.1|DSAN
OG0008246	LOC108144193|XP_017124347.1|DELE	LOC120446645|XP_039483650.1|DSAN
OG0008247	LOC108149014|XP_017131849.1|DELE	LOC120455490|XP_039497667.1|DSAN
OG0008248	LOC108148474|XP_017130995.1|DELE	LOC120453702|XP_039494458.1|DSAN
OG0008249	LOC108148626|XP_017131218.1|DELE	LOC120452917|XP_039493316.1|DSAN
OG0008250	LOC108144985|XP_017125627.1|DELE	LOC120446518|XP_039483463.1|DSAN
OG0008251	LOC108145101|XP_017125781.1|DELE	LOC120458223|XP_039501737.1|DSAN
OG0008252	LOC108143479|XP_017123415.1|DELE	LOC120443858|XP_039479157.1|DSAN
OG0008253	LOC108145364|XP_017126246.1|DELE	LOC120458375|XP_039501929.1|DSAN
OG0008254	LOC108146479|XP_017127992.1|DELE	LOC120449809|XP_039488389.1|DSAN
OG0008255	LOC108138378|XP_017116049.1|DELE	LOC120448545|XP_039486529.1|DSAN
OG0008256	LOC108147349|XP_017129268.1|DELE	LOC120443749|XP_039478946.1|DSAN
OG0008257	LOC108136623|XP_017113431.1|DELE	LOC120457253|XP_039500586.1|DSAN
OG0008258	LOC108150435|XP_017134082.1|DELE	LOC120446658|XP_039483664.1|DSAN
OG0008259	LOC108138646|XP_017116475.1|DELE	LOC120458688|XP_039502359.1|DSAN
OG0008260	LOC108145904|XP_017127046.1|DELE	LOC120450620|XP_039489698.1|DSAN
OG0008261	LOC108144389|XP_017124655.1|DELE	LOC120445259|XP_039481483.1|DSAN
OG0008262	LOC108147599|XP_017129730.1|DELE	LOC120453841|XP_039494673.1|DSAN
OG0008263	LOC108143337|XP_017123146.1|DELE	LOC120446423|XP_039483319.1|DSAN
OG0008263	LOC108143310|XP_017123116.1|DELE	LOC120446425|XP_039483321.1|DSAN
OG0008264	LOC108143581|XP_017123586.1|DELE	LOC120445897|XP_039482485.1|DSAN
OG0008265	LOC108148481|XP_017131004.1|DELE	LOC120452128|XP_039492145.1|DSAN
OG0008266	LOC108148348|XP_017130852.1|DELE	LOC120452131|XP_039492149.1|DSAN
OG0008267	LOC108148725|XP_017131388.1|DELE	LOC120454700|XP_039496167.1|DSAN
OG0008268	LOC108149454|XP_017132535.1|DELE	LOC120457739|XP_039501172.1|DSAN
OG0008269	LOC108142064|XP_017121238.1|DELE	LOC120446507|XP_039483449.1|DSAN
OG0008270	LOC108140937|XP_017119498.1|DELE	LOC120456954|XP_039500032.1|DSAN
OG0008271	LOC108145927|XP_017127105.1|DELE	LOC120450165|XP_039488945.1|DSAN
OG0008272	LOC108149870|XP_017133241.1|DELE	LOC120455304|XP_039497279.1|DSAN
OG0008273	LOC108140687|XP_017119125.1|DELE	LOC120454467|XP_039495721.1|DSAN
OG0008274	LOC108136191|XP_017112679.1|DELE	LOC120456392|XP_039499153.1|DSAN
OG0008275	LOC108136344|XP_017112941.1|DELE	LOC120455158|XP_039497003.1|DSAN
OG0008276	LOC108136479|XP_017113181.1|DELE	LOC120455726|XP_039498074.1|DSAN
OG0008278	LOC108142091|XP_017121274.1|DELE	LOC120458047|XP_039501491.1|DSAN
OG0008279	LOC108135430|XP_017111654.1|DELE	LOC120455923|XP_039498382.1|DSAN
OG0008280	LOC108135440|XP_017111669.1|DELE	LOC120456141|XP_039498701.1|DSAN
OG0008281	LOC108134932|XP_017110941.1|DELE	LOC120455416|XP_039497498.1|DSAN
OG0008282	LOC108149966|XP_017133375.1|DELE	LOC120456588|XP_039499430.1|DSAN
OG0008283	LOC108147673|XP_017129858.1|DELE	LOC120456615|XP_039499470.1|DSAN
OG0008284	LOC108145300|XP_017126110.1|DELE	LOC120454885|XP_039496409.1|DSAN
OG0008285	LOC108137324|XP_017114441.1|DELE	LOC120456804|XP_039499772.1|DSAN
OG0008286	LOC108137716|XP_017115090.1|DELE	LOC120456650|XP_039499512.1|DSAN
OG0008287	LOC108136436|XP_017113082.1|DELE	LOC120457116|XP_039500267.1|DSAN
OG0008288	LOC108135793|XP_017112150.1|DELE	LOC120454603|XP_039495996.1|DSAN
OG0008289	LOC108142938|XP_017122522.1|DELE	LOC120451591|XP_039491344.1|DSAN
OG0008290	LOC108137342|XP_017114468.1|DELE	LOC120456466|XP_039499248.1|DSAN
OG0008291	LOC108136495|XP_017113204.1|DELE	LOC120455405|XP_039497479.1|DSAN
OG0008292	LOC108136272|XP_017112830.1|DELE	LOC120456389|XP_039499150.1|DSAN
OG0008293	LOC108143006|XP_017122677.1|DELE	LOC120454617|XP_039496014.1|DSAN
OG0008294	LOC108136962|XP_017113941.1|DELE	LOC120450835|XP_039489952.1|DSAN
OG0008295	LOC108147744|XP_017129964.1|DELE	LOC120456007|XP_039498499.1|DSAN
OG0008296	LOC108141615|XP_017120570.1|DELE	LOC120455519|XP_039497730.1|DSAN
OG0008297	LOC108136438|XP_017113086.1|DELE	LOC120457118|XP_039500269.1|DSAN
OG0008298	LOC108147700|XP_017129910.1|DELE	LOC120455367|XP_039497407.1|DSAN
OG0008299	LOC108148825|XP_017131572.1|DELE	LOC120452487|XP_039492669.1|DSAN
OG0008300	LOC108136533|XP_017113307.1|DELE	LOC120455942|XP_039498406.1|DSAN
OG0008301	LOC108139197|XP_017117326.1|DELE	LOC120453701|XP_039494457.1|DSAN
OG0008302	LOC108136349|XP_017112945.1|DELE	LOC120454992|XP_039496722.1|DSAN
OG0008303	LOC108136548|XP_017113336.1|DELE	LOC120455036|XP_039496805.1|DSAN
OG0008304	LOC108137153|XP_017114208.1|DELE	LOC120456275|XP_039498943.1|DSAN
OG0008305	LOC108134911|XP_017110913.1|DELE	LOC120455350|XP_039497378.1|DSAN
OG0008306	LOC108135940|XP_017112378.1|DELE	LOC120455331|XP_039497344.1|DSAN
OG0008307	LOC108139337|XP_017117545.1|DELE	LOC120451106|XP_039490449.1|DSAN
OG0008308	LOC108143942|XP_017124023.1|DELE	LOC120450978|XP_039490208.1|DSAN
OG0008309	LOC108149249|XP_017132178.1|DELE	LOC120451585|XP_039491333.1|DSAN
OG0008310	LOC108146524|XP_017128050.1|DELE	LOC120449601|XP_039488102.1|DSAN
OG0008311	LOC108135408|XP_017111594.1|DELE	LOC120457313|XP_039500745.1|DSAN
OG0008312	LOC108135759|XP_017112094.1|DELE	LOC120451014|XP_039490272.1|DSAN
OG0008313	LOC108137281|XP_017114375.1|DELE	LOC120456353|XP_039499073.1|DSAN
OG0008314	LOC108149725|XP_017132980.1|DELE	LOC120446943|XP_039484126.1|DSAN
OG0008315	LOC108147389|XP_017129313.1|DELE	LOC120449860|XP_039488454.1|DSAN
OG0008317	LOC108148478|XP_017130999.1|DELE	LOC120453821|XP_039494636.1|DSAN
OG0008318	LOC108141630|XP_017120590.1|DELE	LOC120457231|XP_039500547.1|DSAN
OG0008319	LOC108144835|XP_017125465.1|DELE	LOC120446576|XP_039483531.1|DSAN
OG0008320	LOC108144363|XP_017124621.1|DELE	LOC120456864|XP_039499887.1|DSAN
OG0008321	LOC108139340|XP_017117550.1|DELE	LOC120452608|XP_039492841.1|DSAN
OG0008322	LOC108141967|XP_017121105.1|DELE	LOC120444138|XP_039479638.1|DSAN
OG0008323	LOC108135567|XP_017111819.1|DELE	LOC120453774|XP_039494549.1|DSAN
OG0008324	LOC108149873|XP_017133248.1|DELE	LOC120455291|XP_039497265.1|DSAN
OG0008325	LOC108137624|XP_017114886.1|DELE	LOC120456728|XP_039499645.1|DSAN
OG0008326	LOC108150517|XP_017134231.1|DELE	LOC120452206|XP_039492261.1|DSAN
OG0008327	LOC108144633|XP_017125152.1|DELE	LOC120445956|XP_039482578.1|DSAN
OG0008328	LOC108141472|XP_017120371.1|DELE	LOC120456707|XP_039499615.1|DSAN
OG0008329	LOC108137595|XP_017114816.1|DELE	LOC120457005|XP_039500092.1|DSAN
OG0008330	LOC108137905|XP_017115333.1|DELE	LOC120446814|XP_039483911.1|DSAN
OG0008331	LOC108150291|XP_017133882.1|DELE	LOC120447967|XP_039485592.1|DSAN
OG0008332	LOC108146710|XP_017128277.1|DELE	LOC120449052|XP_039487279.1|DSAN
OG0008333	LOC108146943|XP_017128685.1|DELE	LOC120448301|XP_039486174.1|DSAN
OG0008334	LOC108146855|XP_017128560.1|DELE	LOC120448601|XP_039486636.1|DSAN
OG0008335	LOC108145920|XP_017127095.1|DELE	LOC120450159|XP_039488937.1|DSAN
OG0008336	LOC108145746|XP_017126797.1|DELE	LOC120449060|XP_039487289.1|DSAN
OG0008337	LOC108145507|XP_017126458.1|DELE	LOC120444165|XP_039479682.1|DSAN
OG0008338	LOC108142615|XP_017122086.1|DELE	LOC120450556|XP_039489597.1|DSAN
OG0008339	LOC108136490|XP_017113195.1|DELE	LOC120456445|XP_039499216.1|DSAN
OG0008340	LOC108144387|XP_017124654.1|DELE	LOC120445258|XP_039481482.1|DSAN
OG0008341	LOC108150331|XP_017133942.1|DELE	LOC120448717|XP_039486821.1|DSAN
OG0008342	LOC108146139|XP_017127482.1|DELE	LOC120447682|XP_039485143.1|DSAN
OG0008343	LOC108148645|XP_017131258.1|DELE	LOC120454593|XP_039495979.1|DSAN
OG0008344	LOC108146464|XP_017127967.1|DELE	LOC120450141|XP_039488903.1|DSAN
OG0008346	LOC108137709|XP_017115081.1|DELE	LOC120455899|XP_039498332.1|DSAN
OG0008347	LOC108147878|XP_017130125.1|DELE	LOC120456817|XP_039499802.1|DSAN
OG0008348	LOC108135646|XP_017111960.1|DELE	LOC120448792|XP_039486917.1|DSAN
OG0008349	LOC108146630|XP_017128164.1|DELE	LOC120448475|XP_039486434.1|DSAN
OG0008350	LOC108144404|XP_017124717.1|DELE	LOC120455382|XP_039497442.1|DSAN
OG0008351	LOC108145979|XP_017127201.1|DELE	LOC120450397|XP_039489326.1|DSAN
OG0008352	LOC108146415|XP_017127907.1|DELE	LOC120447892|XP_039485438.1|DSAN
OG0008353	LOC108146542|XP_017128072.1|DELE	LOC120450006|XP_039488654.1|DSAN
OG0008354	LOC108142626|XP_017122105.1|DELE	LOC120455407|XP_039497482.1|DSAN
