Orthogroup	DELE.longest_only	DERE.longest_only
OG0009820	LOC108146636|XP_017128169.1|DELE	LOC6544962|XP_001972642.1|DERE
OG0009821	LOC108142866|XP_017122429.1|DELE	LOC6546293|XP_001973525.3|DERE
OG0009822	LOC108135648|XP_017111965.1|DELE	LOC6546247|XP_001972854.1|DERE
OG0009823	LOC108147505|XP_017129561.1|DELE	LOC26526900|XP_015014356.1|DERE
OG0009824	LOC108150308|XP_017133911.1|DELE	LOC6544240|XP_001972363.1|DERE
OG0009825	LOC108146758|XP_017128381.1|DELE	LOC6544821|XP_001972657.1|DERE
OG0009826	LOC108143222|XP_017123007.1|DELE	LOC6544141|XP_001973735.1|DERE
OG0009827	LOC108143224|XP_017123010.1|DELE	LOC6544140|XP_001973734.1|DERE
OG0009828	LOC108150349|XP_017133969.1|DELE	LOC6544178|XP_001972375.1|DERE
OG0009829	LOC108142869|XP_017122431.1|DELE	LOC6544885|XP_001973149.1|DERE
OG0009830	LOC108143163|XP_017122898.1|DELE	LOC6544127|XP_001973679.1|DERE
OG0009831	LOC108143148|XP_017122884.1|DELE	LOC6544131|XP_001973683.1|DERE
OG0009832	LOC108143158|XP_017122894.1|DELE	LOC6544132|XP_001973684.3|DERE
OG0009833	LOC108136104|XP_017112571.1|DELE	LOC26526970|XP_015014372.1|DERE
OG0009834	LOC108149772|XP_017133107.1|DELE	LOC6549130|XP_026835769.1|DERE
OG0009835	LOC108144299|XP_017124474.1|DELE	LOC6548091|XP_001975207.1|DERE
OG0009836	LOC108135844|XP_017112217.1|DELE	LOC6553963|XP_001979558.1|DERE
OG0009837	LOC108148394|XP_017130910.1|DELE	LOC6552412|XP_001979810.2|DERE
OG0009838	LOC108149254|XP_017132185.1|DELE	LOC6549434|XP_001974405.1|DERE
OG0009839	LOC108149602|XP_017132785.1|DELE	LOC26526364|XP_015015496.1|DERE
OG0009840	LOC108138943|XP_017117011.1|DELE	LOC6549284|XP_026835723.1|DERE
OG0009841	LOC108141586|XP_017120523.1|DELE	LOC6540707|XP_001968865.1|DERE
OG0009842	LOC108143185|XP_017122923.1|DELE	LOC6545738|XP_001972745.2|DERE
OG0009843	LOC108145894|XP_017127034.1|DELE	LOC6544349|XP_015013353.2|DERE
OG0009844	LOC108143252|XP_017123050.1|DELE	LOC6545874|XP_001972725.1|DERE
OG0009845	LOC108144428|XP_017124781.1|DELE	LOC6548981|XP_001975564.2|DERE
OG0009846	LOC108138689|XP_017116525.1|DELE	LOC6541576|XP_001968905.1|DERE
OG0009847	LOC108149877|XP_017133260.1|DELE	LOC6551295|XP_026838586.1|DERE
OG0009848	LOC108147708|XP_017129921.1|DELE	LOC6551078|XP_001976946.1|DERE
OG0009849	LOC108143114|XP_017122827.1|DELE	LOC6554158|XP_015008958.1|DERE
OG0009850	LOC108140921|XP_017119472.1|DELE	LOC26526132|XP_015011439.2|DERE
OG0009851	LOC108135271|XP_017111438.1|DELE	LOC26526216|XP_015011443.2|DERE
OG0009852	LOC108146588|XP_017128098.1|DELE	LOC6545367|XP_001972602.1|DERE
OG0009853	LOC108137085|XP_017114098.1|DELE	LOC6550814|XP_001978211.1|DERE
OG0009855	LOC108141751|XP_017120735.1|DELE	LOC6543048|XP_001969233.1|DERE
OG0009856	LOC108149264|XP_017132195.1|DELE	LOC6540815|XP_026834730.1|DERE
OG0009857	LOC108138945|XP_017117013.1|DELE	LOC6549286|XP_001974248.2|DERE
OG0009858	LOC108141903|XP_017121006.1|DELE	LOC6542729|XP_001969347.1|DERE
OG0009859	LOC108139079|XP_017117192.1|DELE	LOC6548964|XP_001974196.2|DERE
OG0009860	LOC108134479|XP_017110284.1|DELE	LOC6543058|XP_026834746.1|DERE
OG0009861	LOC108148067|XP_017130409.1|DELE	LOC6542852|XP_001968292.1|DERE
OG0009862	LOC108138144|XP_017115702.1|DELE	LOC6542682|XP_001969823.1|DERE
OG0009863	LOC108149008|XP_017131844.1|DELE	LOC6543391|XP_015015216.1|DERE
OG0009864	LOC108141877|XP_017120971.1|DELE	LOC6548264|XP_001974110.1|DERE
OG0009865	LOC108138621|XP_017116399.1|DELE	LOC6543532|XP_001968699.1|DERE
OG0009866	LOC108150173|XP_017133633.1|DELE	LOC6546341|XP_001972285.2|DERE
OG0009867	LOC108145949|XP_017127147.1|DELE	LOC6544080|XP_001971937.1|DERE
OG0009868	LOC108142875|XP_017122438.1|DELE	LOC6545855|XP_001973394.1|DERE
OG0009870	LOC108135699|XP_017112029.1|DELE	LOC6546251|XP_001972858.1|DERE
OG0009871	LOC108145014|XP_017125668.1|DELE	LOC6546633|XP_001975849.1|DERE
OG0009872	LOC108145249|XP_017126015.1|DELE	LOC6547665|XP_001975023.1|DERE
OG0009873	LOC108149136|XP_017132031.1|DELE	LOC6548468|XP_001975187.1|DERE
OG0009874	LOC108135528|XP_017111764.1|DELE	LOC6546394|XP_001972884.1|DERE
OG0009875	LOC108143137|XP_017122873.1|DELE	LOC6544196|XP_001973738.1|DERE
OG0009876	LOC108137879|XP_017115307.1|DELE	LOC6546809|XP_001975919.2|DERE
OG0009877	LOC108143417|XP_017123310.1|DELE	LOC26527043|XP_026834701.1|DERE
OG0009878	LOC108143491|XP_017123430.1|DELE	LOC26527045|XP_015012904.1|DERE
OG0009879	LOC108144247|XP_017124415.1|DELE	LOC6546556|XP_001974570.1|DERE
OG0009880	LOC108149142|XP_017132037.1|DELE	LOC6548019|XP_001975176.1|DERE
OG0009881	LOC108136696|XP_017113512.1|DELE, LOC108149122|XP_017132011.1|DELE	LOC6549466|XP_026836403.1|DERE
OG0009882	LOC108143317|XP_017123124.1|DELE	LOC6547917|XP_001976436.1|DERE
OG0009883	LOC108143338|XP_017123147.1|DELE	LOC6547530|XP_001974914.2|DERE
OG0009884	LOC108143354|XP_017123163.1|DELE	LOC6547532|XP_026835945.1|DERE
OG0009885	LOC108141500|XP_017120417.1|DELE	LOC6543252|XP_001969158.1|DERE
OG0009886	LOC108144434|XP_017124807.1|DELE	LOC6547999|XP_001975278.1|DERE
OG0009887	LOC108145535|XP_017126523.1|DELE	LOC6542014|XP_026835132.1|DERE
OG0009888	LOC108143357|XP_017123168.1|DELE	LOC6547494|XP_001974836.1|DERE
OG0009889	LOC108135372|XP_017111550.1|DELE	LOC6547878|XP_001976354.1|DERE
OG0009890	LOC108144594|XP_017125087.1|DELE	LOC6548539|XP_001975331.1|DERE
OG0009891	LOC108144833|XP_017125459.1|DELE	LOC6552073|XP_001978793.1|DERE
OG0009892	LOC108135727|XP_017112050.1|DELE	LOC6550651|XP_026837695.1|DERE
OG0009893	LOC108144913|XP_017125566.1|DELE	LOC6546920|XP_026836168.1|DERE
OG0009894	LOC108141235|XP_017119980.1|DELE	LOC6553433|XP_026834863.1|DERE
OG0009895	LOC108141199|XP_017119932.1|DELE	LOC6552667|XP_001979175.2|DERE
OG0009896	LOC108143761|XP_017123779.1|DELE	LOC6554927|XP_001981806.1|DERE
OG0009897	LOC108140802|XP_017119289.1|DELE	LOC6553066|XP_001980085.1|DERE
OG0009898	LOC108134907|XP_017110912.1|DELE	LOC6552878|XP_026831727.1|DERE
OG0009899	LOC108139155|XP_017117262.1|DELE	LOC6552625|XP_001979922.1|DERE
OG0009900	LOC108149960|XP_017133370.1|DELE	LOC6553208|XP_001980301.1|DERE
OG0009901	LOC108147111|XP_017128890.1|DELE	LOC6554256|XP_001981677.1|DERE
OG0009902	LOC108135764|XP_017112107.1|DELE	LOC6551966|XP_001980651.1|DERE
OG0009903	LOC108141035|XP_017119624.1|DELE	LOC6553056|XP_001979143.1|DERE
OG0009904	LOC108150473|XP_017134159.1|DELE	LOC6552818|XP_001979969.1|DERE
OG0009905	LOC108139338|XP_017117546.1|DELE	LOC6553613|XP_001980242.2|DERE
OG0009906	LOC108139152|XP_017117258.1|DELE	LOC6553548|XP_001980249.1|DERE
OG0009907	LOC108140496|XP_017118761.1|DELE, LOC108140495|XP_017118760.1|DELE	LOC6553442|XP_001979392.1|DERE
OG0009909	LOC108148685|XP_017131319.1|DELE	LOC6554808|XP_001981586.1|DERE
OG0009910	LOC108144028|XP_017124148.1|DELE	LOC6552789|XP_001981000.1|DERE
OG0009911	LOC108141765|XP_017120753.1|DELE	LOC6547760|XP_001976382.1|DERE
OG0009912	LOC108138730|XP_017116596.1|DELE	LOC6548948|XP_001974205.1|DERE
OG0009913	LOC108147757|XP_017129977.1|DELE	LOC6541483|XP_001968478.1|DERE
OG0009914	LOC108143665|XP_017123665.1|DELE	LOC26526140|XP_026836615.1|DERE
OG0009915	LOC108147851|XP_017130097.1|DELE	LOC6541499|XP_026834899.1|DERE
OG0009917	LOC108141288|XP_017120045.1|DELE	LOC6541710|XP_001969164.1|DERE
OG0009919	LOC108146646|XP_017128181.1|DELE	LOC113563921|XP_026833146.1|DERE
OG0009922	LOC108142617|XP_017122089.1|DELE	LOC6545548|XP_001973387.1|DERE
OG0009925	LOC108140685|XP_017119122.1|DELE	LOC6554013|XP_001980543.1|DERE
OG0009926	LOC108146970|XP_017128716.1|DELE	LOC6545020|XP_026833189.1|DERE
OG0009927	LOC108138395|XP_017116063.1|DELE	LOC6555702|XP_001982479.2|DERE
OG0009928	LOC108148515|XP_017131041.1|DELE	LOC6554468|XP_001981304.1|DERE
OG0009930	LOC108135403|XP_017111590.1|DELE	LOC6550105|XP_001977596.1|DERE
OG0009931	LOC108141801|XP_017120851.1|DELE	LOC6548199|XP_026837107.1|DERE
OG0009932	LOC108141453|XP_017120346.1|DELE	LOC6542069|XP_001969132.1|DERE
OG0009933	LOC108141323|XP_017120090.1|DELE	LOC6548864|XP_001975450.1|DERE
OG0009937	LOC108137923|XP_017115359.1|DELE	LOC26526001|XP_026832218.1|DERE
OG0009938	LOC108136170|XP_017112657.1|DELE	LOC6550070|XP_001977567.1|DERE
OG0009940	LOC108148935|XP_017131745.1|DELE	LOC6554578|XP_026839872.1|DERE
OG0009941	LOC108149390|XP_017132409.1|DELE	LOC6542215|XP_001968813.1|DERE
OG0009942	LOC108141443|XP_017120331.1|DELE	LOC6541325|XP_001969134.1|DERE
OG0009943	LOC108134477|XP_017110280.1|DELE	LOC6543379|XP_001969887.1|DERE
OG0009944	LOC108138394|XP_017116062.1|DELE	LOC6555701|XP_001982478.1|DERE
OG0009945	LOC108144848|XP_017125484.1|DELE	LOC6551413|XP_001977199.1|DERE
OG0009946	LOC108140598|XP_017118993.1|DELE	LOC26526728|XP_015010516.1|DERE
OG0009947	LOC108147405|XP_017129330.1|DELE	LOC6545195|XP_026833294.1|DERE
OG0009948	LOC108137341|XP_017114467.1|DELE	LOC6555749|XP_001982452.1|DERE
OG0009949	LOC108141181|XP_017119904.1|DELE	LOC6552376|XP_001978887.2|DERE
OG0009950	LOC108140819|XP_017119314.1|DELE	LOC6553967|XP_001980525.1|DERE
OG0009951	LOC108136716|XP_017113530.1|DELE	LOC6553851|XP_015009674.1|DERE
OG0009952	LOC108136802|XP_017113687.1|DELE	LOC6551911|XP_001979672.1|DERE
OG0009953	LOC108148938|XP_017131748.1|DELE	LOC6554577|XP_001981765.2|DERE
OG0009954	LOC108135069|XP_017111101.1|DELE	LOC6553791|XP_001980490.1|DERE
OG0009955	LOC108141401|XP_017120247.1|DELE	LOC6546597|XP_026835952.1|DERE
OG0009956	LOC108136161|XP_017112646.1|DELE	LOC6550964|XP_001976993.1|DERE
OG0009957	LOC108148843|XP_017131612.1|DELE	LOC6554368|XP_001981258.1|DERE
OG0009958	LOC108148978|XP_017131808.1|DELE	LOC6555079|XP_001981595.1|DERE
OG0009960	LOC108141045|XP_017119671.1|DELE	LOC6552089|XP_001978800.1|DERE
OG0009961	LOC108141062|XP_017119705.1|DELE	LOC6552070|XP_001978790.1|DERE
OG0009962	LOC108149951|XP_017133357.1|DELE	LOC6553587|XP_026839503.1|DERE
OG0009963	LOC108148886|XP_017131678.1|DELE	LOC6555195|XP_026838830.1|DERE
OG0009964	LOC108135632|XP_017111945.1|DELE	LOC6554344|XP_001982108.1|DERE
OG0009965	LOC108149004|XP_017131837.1|DELE	LOC6555245|XP_001981190.2|DERE
OG0009966	LOC108138826|XP_017116817.1|DELE	LOC6549401|XP_026835876.1|DERE
OG0009969	LOC108150500|XP_017134201.1|DELE	LOC6547229|XP_001976242.1|DERE
OG0009970	LOC108139071|XP_017117183.1|DELE	LOC6549239|XP_001974346.1|DERE
OG0009971	LOC108150459|XP_017134123.1|DELE	LOC6549559|XP_001974477.1|DERE
OG0009972	LOC108141703|XP_017120676.1|DELE	LOC6542031|XP_001969445.1|DERE
OG0009973	LOC108145441|XP_017126358.1|DELE	LOC6542068|XP_001970514.1|DERE
OG0009974	LOC108138720|XP_017116560.1|DELE	LOC6549052|XP_001974036.1|DERE
OG0009975	LOC108140106|XP_017118299.1|DELE	LOC6540837|XP_001968822.2|DERE
OG0009976	LOC108135261|XP_017111419.1|DELE	LOC6540851|XP_001970036.1|DERE
OG0009977	LOC108141783|XP_017120781.1|DELE	LOC6542844|XP_026834335.1|DERE
OG0009978	LOC108141785|XP_017120783.1|DELE	LOC6541910|XP_001969398.1|DERE
OG0009979	LOC108149549|XP_017132675.1|DELE	LOC6541283|XP_001969655.1|DERE
OG0009980	LOC108144896|XP_017125545.1|DELE	LOC6548502|XP_001976651.2|DERE
OG0009981	LOC108144929|XP_017125583.1|DELE	LOC6546964|XP_001974606.1|DERE
OG0009982	LOC108144232|XP_017124398.1|DELE	LOC6546966|XP_001974608.2|DERE
OG0009983	LOC108149089|XP_017131973.1|DELE	LOC6548469|XP_001975188.1|DERE
OG0009984	LOC108144785|XP_017125385.1|DELE	LOC6546802|XP_001975896.1|DERE
OG0009985	LOC108140326|XP_017118499.1|DELE	LOC26527039|XP_015015593.1|DERE
OG0009986	LOC108147334|XP_017129250.1|DELE	LOC6542030|XP_026834600.1|DERE
OG0009987	LOC108137540|XP_017114752.1|DELE	LOC6547477|XP_001976273.1|DERE
OG0009988	LOC108137539|XP_017114751.1|DELE	LOC6547476|XP_001976272.3|DERE
OG0009989	LOC108142074|XP_017121249.1|DELE	LOC6548196|XP_001975079.1|DERE
OG0009990	LOC108143351|XP_017123161.1|DELE	LOC6547586|XP_001974901.1|DERE
OG0009991	LOC108149739|XP_017133007.1|DELE	LOC6549170|XP_001975620.3|DERE
OG0009992	LOC108143998|XP_017124109.1|DELE	LOC6550697|XP_001978111.1|DERE
OG0009993	LOC108141578|XP_017120513.1|DELE	LOC6550549|XP_026837671.1|DERE
OG0009994	LOC108149926|XP_017133332.1|DELE	LOC6550991|XP_001976867.1|DERE
OG0009995	LOC108137574|XP_017114789.1|DELE	LOC6551214|XP_001978387.1|DERE
OG0009996	LOC108136497|XP_017113206.1|DELE	LOC6550242|XP_001977917.1|DERE
OG0009997	LOC108136644|XP_017113456.1|DELE	LOC6549852|XP_001977358.2|DERE
OG0009998	LOC108148184|XP_017130578.1|DELE	LOC6551258|XP_001977072.1|DERE
OG0009999	LOC108138581|XP_017116356.1|DELE	LOC6551630|XP_001978560.1|DERE
OG0010000	LOC108136419|XP_017113038.1|DELE	LOC6549862|XP_001977392.1|DERE
OG0010001	LOC108137607|XP_017114871.1|DELE	LOC6551221|XP_001978394.1|DERE
OG0010002	LOC108145843|XP_017126946.1|DELE	LOC26526159|XP_015014233.2|DERE
OG0010003	LOC108134504|XP_017110317.1|DELE	LOC6542072|XP_026834177.1|DERE
OG0010004	LOC108138589|XP_017116368.1|DELE	LOC6551490|XP_001978474.2|DERE
OG0010005	LOC108141840|XP_017120918.1|DELE	LOC6545437|XP_001972126.2|DERE
OG0010006	LOC108136196|XP_017112683.1|DELE	LOC6550144|XP_001977541.1|DERE
OG0010007	LOC108141498|XP_017120409.1|DELE	LOC6550425|XP_001977039.1|DERE
OG0010008	LOC108136606|XP_017113413.1|DELE	LOC6550133|XP_001977662.1|DERE
OG0010009	LOC108138724|XP_017116579.1|DELE	LOC6548942|XP_001974220.1|DERE
OG0010010	LOC108144638|XP_017125166.1|DELE	LOC6549788|XP_026837728.1|DERE
OG0010011	LOC108137109|XP_017114123.1|DELE	LOC6551272|XP_001976891.3|DERE
OG0010012	LOC108137194|XP_017114269.1|DELE	LOC6550231|XP_001978199.2|DERE
OG0010013	LOC108143989|XP_017124097.1|DELE	LOC6551675|XP_001977178.3|DERE
OG0010014	LOC108137598|XP_017114820.1|DELE	LOC6551462|XP_001977253.1|DERE
OG0010015	LOC108143836|XP_017123878.1|DELE	LOC6551511|XP_015011030.1|DERE
OG0010016	LOC108145561|XP_017126549.1|DELE	LOC6551174|XP_001977049.1|DERE
OG0010017	LOC108143959|XP_017124048.1|DELE	LOC6551674|XP_001977177.1|DERE
OG0010018	LOC108136262|XP_017112807.1|DELE	LOC6555496|XP_001982621.1|DERE
OG0010019	LOC108135413|XP_017111609.1|DELE	LOC6550625|XP_001978164.2|DERE
OG0010020	LOC108136600|XP_017113407.1|DELE	LOC6549905|XP_001977381.2|DERE
OG0010021	LOC108147657|XP_017129829.1|DELE	LOC6550012|XP_001977478.1|DERE
OG0010022	LOC108144491|XP_017124914.1|DELE	LOC6549930|XP_001978678.2|DERE
OG0010023	LOC108137095|XP_017114108.1|DELE	LOC6555644|XP_001982386.2|DERE
OG0010024	LOC108137100|XP_017114114.1|DELE	LOC6555553|XP_001982385.1|DERE
OG0010025	LOC108150398|XP_017134041.1|DELE	LOC6555678|XP_026837525.1|DERE
OG0010026	LOC108137750|XP_017115139.1|DELE	LOC6551131|XP_001978245.1|DERE
OG0010027	LOC108147645|XP_017129791.1|DELE	LOC6549672|XP_001977431.1|DERE
OG0010028	LOC108142489|XP_017121864.1|DELE	LOC6551618|XP_026838825.1|DERE
OG0010029	LOC108147752|XP_017129971.1|DELE	LOC6550403|XP_001977850.1|DERE
OG0010030	LOC108136413|XP_017113008.1|DELE	LOC6551013|XP_001978264.1|DERE
OG0010031	LOC108136415|XP_017113011.1|DELE	LOC6551028|XP_026837865.1|DERE
OG0010032	LOC108138091|XP_017115565.1|DELE	LOC6541673|XP_001968973.2|DERE
OG0010033	LOC108136192|XP_017112680.1|DELE	LOC6549758|XP_001976777.2|DERE
OG0010034	LOC108140863|XP_017119346.1|DELE	LOC6550322|XP_001976770.1|DERE
OG0010035	LOC108140869|XP_017119362.1|DELE	LOC6550688|XP_001976766.1|DERE
OG0010036	LOC108140666|XP_017119097.1|DELE	LOC6550686|XP_001976764.3|DERE
OG0010037	LOC108140857|XP_017119333.1|DELE	LOC6550685|XP_001976763.1|DERE
OG0010038	LOC108147621|XP_017129766.1|DELE	LOC6551115|XP_026837785.1|DERE
OG0010040	LOC108150727|XP_017134513.1|DELE	LOC6541135|XP_001970066.1|DERE
OG0010041	LOC108149857|XP_017133225.1|DELE	LOC6550845|XP_015010925.2|DERE
OG0010042	LOC108137248|XP_017114320.1|DELE	LOC6551571|XP_001977292.1|DERE
OG0010043	LOC108137345|XP_017114471.1|DELE	LOC6551569|XP_001977290.1|DERE
OG0010044	LOC108137212|XP_017114292.1|DELE	LOC6555537|XP_026838362.1|DERE
OG0010045	LOC108147634|XP_017129778.1|DELE	LOC6550181|XP_001977886.1|DERE
OG0010046	LOC108147631|XP_017129776.1|DELE	LOC6550180|XP_001977885.1|DERE
OG0010047	LOC108138447|XP_017116136.1|DELE	LOC6550869|XP_001978229.1|DERE
OG0010048	LOC108148163|XP_017130549.1|DELE	LOC6550573|XP_015010688.1|DERE
OG0010049	LOC108134919|XP_017110922.1|DELE	LOC6550748|XP_001978045.1|DERE
OG0010050	LOC108134896|XP_017110887.1|DELE	LOC6550747|XP_001978044.1|DERE
OG0010051	LOC108149921|XP_017133326.1|DELE	LOC6551154|XP_001976855.1|DERE
OG0010052	LOC108140905|XP_017119442.1|DELE	LOC26526136|XP_015011440.1|DERE
OG0010053	LOC108147728|XP_017129946.1|DELE	LOC6551458|XP_001977249.1|DERE
OG0010054	LOC108136635|XP_017113443.1|DELE	LOC6550337|XP_001977895.1|DERE
OG0010055	LOC108136379|XP_017112981.1|DELE	LOC6550311|XP_001977899.1|DERE
OG0010056	LOC108150015|XP_017133456.1|DELE	LOC6551307|XP_001977095.1|DERE
OG0010057	LOC108137346|XP_017114472.1|DELE	LOC6555792|XP_001982462.1|DERE
OG0010058	LOC108138392|XP_017116059.1|DELE	LOC6551055|XP_026838048.1|DERE
OG0010059	LOC108144355|XP_017124608.1|DELE	LOC6551417|XP_001977203.1|DERE
OG0010060	LOC108137295|XP_017114405.1|DELE	LOC6551180|XP_001978363.1|DERE
OG0010061	LOC108145622|XP_017126647.1|DELE	LOC6543707|XP_001971914.1|DERE
OG0010062	LOC108142278|XP_017121496.1|DELE	LOC6545120|XP_001972089.1|DERE
OG0010063	LOC108135653|XP_017111971.1|DELE	LOC6543651|XP_001972951.1|DERE
OG0010064	LOC108135671|XP_017111995.1|DELE	LOC6543611|XP_001972942.1|DERE
OG0010065	LOC108147386|XP_017129310.1|DELE	LOC26526035|XP_015014209.1|DERE
OG0010066	LOC108146168|XP_017127552.1|DELE	LOC6545974|XP_001971184.1|DERE
OG0010067	LOC108145651|XP_017126695.1|DELE	LOC6546523|XP_001971276.2|DERE
OG0010068	LOC108142414|XP_017121756.1|DELE	LOC6546491|XP_026833180.1|DERE
OG0010069	LOC108146432|XP_017127924.1|DELE	LOC6546027|XP_001971212.1|DERE
OG0010070	LOC108142569|XP_017122008.1|DELE	LOC26526652|XP_015014322.1|DERE
OG0010071	LOC108135712|XP_017112045.1|DELE	LOC6546324|XP_001972936.2|DERE
OG0010072	LOC108147418|XP_017129347.1|DELE	LOC6544040|XP_001971964.2|DERE
OG0010073	LOC108146383|XP_017127865.1|DELE	LOC6543804|XP_026833525.1|DERE
OG0010074	LOC108147625|XP_017129770.1|DELE	LOC113564539|XP_026838108.1|DERE
OG0010075	LOC108145896|XP_017127037.1|DELE	LOC6544346|XP_001971716.1|DERE
OG0010076	LOC108146958|XP_017128703.1|DELE	LOC6545309|XP_001972551.1|DERE
OG0010077	LOC108145702|XP_017126752.1|DELE	LOC6544972|XP_001973239.1|DERE
OG0010078	LOC108145775|XP_017126833.1|DELE	LOC6544971|XP_001973238.1|DERE
OG0010079	LOC108146207|XP_017127614.1|DELE	LOC6545040|XP_001973222.2|DERE
OG0010080	LOC108147416|XP_017129343.1|DELE	LOC6544394|XP_001971695.2|DERE
OG0010081	LOC108142471|XP_017121842.1|DELE	LOC26526084|XP_015014216.1|DERE
OG0010082	LOC108146330|XP_017127785.1|DELE	LOC6546269|XP_001971765.1|DERE
OG0010083	LOC108143130|XP_017122859.1|DELE	LOC6545916|XP_001972729.1|DERE
OG0010084	LOC108143178|XP_017122917.1|DELE	LOC6545743|XP_001972750.1|DERE
OG0010085	LOC108143125|XP_017122855.1|DELE	LOC6544201|XP_026832208.1|DERE
OG0010086	LOC108143268|XP_017123071.1|DELE	LOC6545919|XP_001972732.1|DERE
OG0010087	LOC108146738|XP_017128331.1|DELE	LOC6545615|XP_015013950.1|DERE
OG0010088	LOC108143161|XP_017122897.1|DELE	LOC6544126|XP_001973678.1|DERE
OG0010089	LOC108150347|XP_017133965.1|DELE	LOC6544457|XP_001972395.1|DERE
OG0010090	LOC108145319|XP_017126179.1|DELE	LOC6555847|XP_001982710.1|DERE
OG0010091	LOC108149700|XP_017132955.1|DELE	LOC6548820|XP_001975605.1|DERE
OG0010092	LOC108145967|XP_017127223.1|DELE	LOC26526262|XP_015014249.1|DERE
OG0010093	LOC108137560|XP_017114775.1|DELE	LOC6546655|XP_001974498.1|DERE
OG0010094	LOC108137364|XP_017114494.1|DELE	LOC6554882|XP_001982220.1|DERE
OG0010095	LOC108136772|XP_017113622.1|DELE	LOC26526623|XP_015009395.1|DERE
OG0010096	LOC108141415|XP_017120280.1|DELE	LOC6551338|XP_001978414.1|DERE
OG0010097	LOC108137254|XP_017114326.1|DELE	LOC6555642|XP_001982433.2|DERE
OG0010098	LOC108137785|XP_017115180.1|DELE	LOC6540698|XP_001968868.1|DERE
OG0010099	LOC108139061|XP_017117171.1|DELE	LOC6549347|XP_001974327.2|DERE
OG0010100	LOC108147506|XP_017129562.1|DELE	LOC6544362|XP_001972000.3|DERE
OG0010101	LOC108143276|XP_017123081.1|DELE	LOC6543685|XP_001973697.1|DERE
OG0010102	LOC108143248|XP_017123043.1|DELE	LOC6544134|XP_001973686.3|DERE
OG0010103	LOC108143277|XP_017123082.1|DELE	LOC6544125|XP_001973677.1|DERE
OG0010104	LOC108150238|XP_017133785.1|DELE	LOC6545647|XP_001972167.2|DERE
OG0010105	LOC108142077|XP_017121253.1|DELE	LOC6540685|XP_001970304.1|DERE
OG0010106	LOC108137986|XP_017115447.1|DELE	LOC6546844|XP_001975946.1|DERE
OG0010107	LOC108143372|XP_017123180.1|DELE	LOC6547805|XP_001976422.3|DERE
OG0010108	LOC108144568|XP_017125044.1|DELE	LOC6546973|XP_015011885.1|DERE
OG0010110	LOC108142608|XP_017122071.1|DELE	LOC6545281|XP_001972070.1|DERE
OG0010111	LOC108147272|XP_017129165.1|DELE	LOC6555160|XP_001981416.2|DERE
OG0010112	LOC108150013|XP_017133458.1|DELE	LOC6553201|XP_001980294.1|DERE
OG0010113	LOC108141637|XP_017120600.1|DELE	LOC6550431|XP_026838739.1|DERE
OG0010114	LOC108147641|XP_017129785.1|DELE	LOC6551202|XP_001976934.1|DERE
OG0010115	LOC108147620|XP_017129765.1|DELE	LOC6551116|XP_001976940.1|DERE
OG0010116	LOC108138444|XP_017116133.1|DELE	LOC6551502|XP_001978573.1|DERE
OG0010117	LOC108147642|XP_017129787.1|DELE	LOC6550178|XP_001977883.1|DERE
OG0010118	LOC108135919|XP_017112350.1|DELE	LOC6550908|XP_001976823.1|DERE
OG0010119	LOC108137606|XP_017114870.1|DELE	LOC6551588|XP_026838515.1|DERE
OG0010120	LOC108136594|XP_017113396.1|DELE	LOC6549887|XP_001977364.1|DERE
OG0010121	LOC108136392|XP_017112992.1|DELE	LOC6550276|XP_026837827.1|DERE
OG0010122	LOC108138536|XP_017116290.1|DELE	LOC6550864|XP_001978224.1|DERE
OG0010123	LOC108137098|XP_017114112.1|DELE	LOC6550228|XP_001978196.2|DERE
OG0010125	LOC108137338|XP_017114463.1|DELE	LOC6551718|XP_001977297.1|DERE
OG0010126	LOC108138743|XP_017116626.1|DELE	LOC6540580|XP_001968898.1|DERE
OG0010127	LOC108141799|XP_017120846.1|DELE	LOC6540841|XP_001969329.3|DERE
OG0010128	LOC108141711|XP_017120683.1|DELE	LOC6543235|XP_026834712.1|DERE
OG0010129	LOC108149550|XP_017132677.1|DELE	LOC6542083|XP_001969641.1|DERE
OG0010130	LOC108142047|XP_017121217.1|DELE	LOC6541755|XP_001969262.1|DERE
OG0010131	LOC108138848|XP_017116850.1|DELE	LOC6540661|XP_001968879.1|DERE
OG0010132	LOC108138662|XP_017116492.1|DELE	LOC6549287|XP_001974249.3|DERE
OG0010133	LOC108138636|XP_017116463.1|DELE	LOC6549288|XP_026836123.1|DERE
OG0010134	LOC108141796|XP_017120843.1|DELE	LOC6541251|XP_001969337.1|DERE
OG0010135	LOC108139385|XP_017117596.1|DELE	LOC6543368|XP_001968827.1|DERE
OG0010136	LOC108134568|XP_017110409.1|DELE	LOC6540922|XP_001968824.1|DERE
OG0010137	LOC108141602|XP_017120546.1|DELE	LOC6542245|XP_001969994.1|DERE
OG0010138	LOC108136116|XP_017112592.1|DELE, LOC108149927|XP_017133333.1|DELE	LOC26526484|XP_015012810.1|DERE
OG0010139	LOC108141733|XP_017120716.1|DELE	LOC6548827|XP_001974137.1|DERE
OG0010140	LOC108147764|XP_017129983.1|DELE	LOC26526198|XP_026834216.1|DERE
OG0010141	LOC108134482|XP_017110288.1|DELE	LOC6543224|XP_001969901.1|DERE
