Orthogroup	DELE.longest_only	DNOV.longest_only
OG0007981	LOC108136481|XP_017113184.1|DELE	LOC115767725|XP_030567895.1|DNOV
OG0007982	LOC108134511|XP_017110330.1|DELE	LOC115763018|XP_030561273.1|DNOV
OG0007984	LOC108138938|XP_017117003.1|DELE	LOC115763600|XP_030562085.1|DNOV
OG0007985	LOC108148487|XP_017131014.1|DELE	LOC115760159|XP_030557231.1|DNOV
OG0007986	LOC108138306|XP_017115952.1|DELE	LOC115765454|XP_030564878.1|DNOV
OG0007987	LOC108147992|XP_017130296.1|DELE	LOC115763426|XP_030561846.1|DNOV
OG0007988	LOC108138224|XP_017115832.1|DELE	LOC115763167|XP_030561480.1|DNOV
OG0007989	LOC108141994|XP_017121144.1|DELE	LOC115768711|XP_030569265.1|DNOV
OG0007990	LOC108142036|XP_017121201.1|DELE	LOC115763186|XP_030561503.1|DNOV
OG0007991	LOC108134736|XP_017110640.1|DELE	LOC115759696|XP_030556554.1|DNOV
OG0007992	LOC108141891|XP_017120990.1|DELE	LOC115760059|XP_030557098.1|DNOV
OG0007993	LOC108142998|XP_017122665.1|DELE	LOC115757730|XP_030553966.1|DNOV
OG0007994	LOC108141819|XP_017120885.1|DELE	LOC115763587|XP_030562068.1|DNOV
OG0007995	LOC108149461|XP_017132549.1|DELE	LOC115763302|XP_030561653.1|DNOV
OG0007996	LOC108134916|XP_017110918.1|DELE	LOC115768050|XP_030568345.1|DNOV
OG0007997	LOC108135529|XP_017111765.1|DELE	LOC115770200|XP_030571253.1|DNOV
OG0007998	LOC108138816|XP_017116804.1|DELE	LOC115759796|XP_030556736.1|DNOV
OG0007999	LOC108135338|XP_017111518.1|DELE	LOC115760131|XP_030557190.1|DNOV
OG0008000	LOC108135329|XP_017111506.1|DELE	LOC115759799|XP_030556742.1|DNOV
OG0008001	LOC108138271|XP_017115910.1|DELE	LOC115765521|XP_030564999.1|DNOV
OG0008002	LOC108137841|XP_017115256.1|DELE	LOC115765853|XP_030565441.1|DNOV
OG0008003	LOC108138272|XP_017115911.1|DELE	LOC115765485|XP_030564937.1|DNOV
OG0008004	LOC108137117|XP_017114130.1|DELE	LOC115771337|XP_030572866.1|DNOV
OG0008005	LOC108140860|XP_017119335.1|DELE	LOC115767298|XP_030567392.1|DNOV
OG0008006	LOC108137754|XP_017115143.1|DELE	LOC115769002|XP_030569572.1|DNOV
OG0008007	LOC108137171|XP_017114232.1|DELE	LOC115768854|XP_030569415.1|DNOV
OG0008008	LOC108146187|XP_017127584.1|DELE	LOC115771519|XP_030573113.1|DNOV
OG0008009	LOC108136547|XP_017113335.1|DELE	LOC115768390|XP_030568821.1|DNOV
OG0008010	LOC108141611|XP_017120557.1|DELE	LOC115765109|XP_030564354.1|DNOV
OG0008011	LOC108137545|XP_017114758.1|DELE	LOC115761065|XP_030558546.1|DNOV
OG0008013	LOC108143595|XP_017123607.1|DELE	LOC115767472|XP_030567637.1|DNOV
OG0008014	LOC108141209|XP_017119946.1|DELE	LOC115764774|XP_030563873.1|DNOV
OG0008015	LOC108150307|XP_017133910.1|DELE	LOC115767652|XP_030567802.1|DNOV
OG0008016	LOC108150309|XP_017133913.1|DELE	LOC115767663|XP_030567814.1|DNOV
OG0008017	LOC108150042|XP_017133493.1|DELE	LOC115767364|XP_030567481.1|DNOV
OG0008018	LOC108135884|XP_017112276.1|DELE	LOC115767012|XP_030566994.1|DNOV
OG0008020	LOC108136958|XP_017113932.1|DELE	LOC115763807|XP_030562411.1|DNOV
OG0008021	LOC108136190|XP_017112678.1|DELE	LOC115768066|XP_030568377.1|DNOV
OG0008022	LOC108148660|XP_017131281.1|DELE	LOC115771638|XP_030573298.1|DNOV
OG0008023	LOC108135932|XP_017112368.1|DELE	LOC115764321|XP_030563127.1|DNOV
OG0008024	LOC108135933|XP_017112370.1|DELE	LOC115764247|XP_030563025.1|DNOV
OG0008025	LOC108138430|XP_017116121.1|DELE	LOC115767061|XP_030567061.1|DNOV
OG0008026	LOC108142556|XP_017121984.1|DELE	LOC115767029|XP_030567015.1|DNOV
OG0008027	LOC108137201|XP_017114280.1|DELE	LOC115767773|XP_030567958.1|DNOV
OG0008028	LOC108136800|XP_017113681.1|DELE	LOC115764719|XP_030563778.1|DNOV
OG0008029	LOC108136811|XP_017113704.1|DELE	LOC115770639|XP_030571845.1|DNOV
OG0008030	LOC108141143|XP_017119856.1|DELE	LOC115763787|XP_030562375.1|DNOV
OG0008031	LOC108138919|XP_017116973.1|DELE	LOC115763349|XP_030561727.1|DNOV
OG0008032	LOC108143051|XP_017122749.1|DELE	LOC115757776|XP_030554060.1|DNOV
OG0008033	LOC108140646|XP_017119059.1|DELE	LOC115766109|XP_030565789.1|DNOV
OG0008034	LOC108135108|XP_017111173.1|DELE	LOC115765407|XP_030564806.1|DNOV
OG0008035	LOC108135441|XP_017111670.1|DELE	LOC115765091|XP_030564335.1|DNOV
OG0008036	LOC108148495|XP_017131019.1|DELE	LOC115766175|XP_030565878.1|DNOV
OG0008037	LOC108143819|XP_017123846.1|DELE	LOC115770948|XP_030572268.1|DNOV
OG0008038	LOC108137093|XP_017114107.1|DELE	LOC115764250|XP_030563028.1|DNOV
OG0008039	LOC108140591|XP_017118979.1|DELE	LOC115771685|XP_030573362.1|DNOV
OG0008040	LOC108142933|XP_017122516.1|DELE	LOC115766112|XP_030565793.1|DNOV
OG0008041	LOC108145584|XP_017126586.1|DELE	LOC115765344|XP_030564715.1|DNOV
OG0008042	LOC108134784|XP_017110722.1|DELE	LOC115757723|XP_030553948.1|DNOV
OG0008043	LOC108137156|XP_017114214.1|DELE	LOC115767961|XP_030568220.1|DNOV
OG0008044	LOC108136208|XP_017112705.1|DELE	LOC115767589|XP_030567735.1|DNOV
OG0008045	LOC108135946|XP_017112388.1|DELE	LOC115767052|XP_030567044.1|DNOV
OG0008046	LOC108136937|XP_017113902.1|DELE	LOC115771928|XP_030573686.1|DNOV
OG0008047	LOC108140657|XP_017119078.1|DELE	LOC115765682|XP_030565200.1|DNOV
OG0008048	LOC108140693|XP_017119130.1|DELE	LOC115772084|XP_030573899.1|DNOV
OG0008049	LOC108140656|XP_017119076.1|DELE	LOC115765654|XP_030565171.1|DNOV
OG0008050	LOC108148785|XP_017131489.1|DELE	LOC115763704|XP_030562253.1|DNOV
OG0008051	LOC108135796|XP_017112155.1|DELE	LOC115761705|XP_030559436.1|DNOV
OG0008052	LOC108140602|XP_017119000.1|DELE	LOC115770601|XP_030571799.1|DNOV
OG0008054	LOC108137119|XP_017114135.1|DELE	LOC115768002|XP_030568271.1|DNOV
OG0008055	LOC108142756|XP_017122277.1|DELE	LOC115767087|XP_030567095.1|DNOV
OG0008056	LOC108138436|XP_017116126.1|DELE	LOC115768442|XP_030568860.1|DNOV
OG0008057	LOC108137490|XP_017114695.1|DELE	LOC115763641|XP_030562134.1|DNOV
OG0008058	LOC108139212|XP_017117350.1|DELE	LOC115771775|XP_030573489.1|DNOV
OG0008059	LOC108137496|XP_017114701.1|DELE	LOC115766218|XP_030565932.1|DNOV
OG0008060	LOC108136980|XP_017113961.1|DELE	LOC115765780|XP_030565314.1|DNOV
OG0008061	LOC108138567|XP_017116336.1|DELE	LOC115768130|XP_030568485.1|DNOV
OG0008062	LOC108137727|XP_017115113.1|DELE	LOC115766441|XP_030566231.1|DNOV
OG0008063	LOC108134786|XP_017110723.1|DELE	LOC115771714|XP_030573394.1|DNOV
OG0008064	LOC108134985|XP_017111005.1|DELE	LOC115766299|XP_030566035.1|DNOV
OG0008065	LOC108134902|XP_017110899.1|DELE	LOC115768028|XP_030568310.1|DNOV
OG0008066	LOC108140876|XP_017119395.1|DELE	LOC115765223|XP_030564525.1|DNOV
OG0008067	LOC108148153|XP_017130537.1|DELE	LOC115766841|XP_030566743.1|DNOV
OG0008068	LOC108145594|XP_017126613.1|DELE	LOC115765397|XP_030564786.1|DNOV
OG0008069	LOC108140407|XP_017118612.1|DELE	LOC115761393|XP_030559009.1|DNOV
OG0008070	LOC108140694|XP_017119131.1|DELE	LOC115772085|XP_030573901.1|DNOV
OG0008071	LOC108138565|XP_017116334.1|DELE	LOC115768870|XP_030569434.1|DNOV
OG0008072	LOC108134870|XP_017110849.1|DELE	LOC115769121|XP_030569685.1|DNOV
OG0008074	LOC108148116|XP_017130459.1|DELE	LOC115771310|XP_030572824.1|DNOV
OG0008075	LOC108143669|XP_017123669.1|DELE	LOC115762609|XP_030560769.1|DNOV
OG0008076	LOC108136264|XP_017112812.1|DELE	LOC115768781|XP_030569336.1|DNOV
OG0008077	LOC108141243|XP_017119989.1|DELE	LOC115765628|XP_030565139.1|DNOV
OG0008078	LOC108141066|XP_017119715.1|DELE	LOC115768289|XP_030568692.1|DNOV
OG0008079	LOC108137759|XP_017115150.1|DELE	LOC115766423|XP_030566207.1|DNOV
OG0008080	LOC108136285|XP_017112859.1|DELE	LOC115767987|XP_030568246.1|DNOV
OG0008081	LOC108136266|XP_017112814.1|DELE	LOC115768489|XP_030568931.1|DNOV
OG0008082	LOC108148537|XP_017131067.1|DELE	LOC115768908|XP_030569494.1|DNOV
OG0008083	LOC108148367|XP_017130879.1|DELE	LOC115763698|XP_030562245.1|DNOV
OG0008084	LOC108143997|XP_017124105.1|DELE	LOC115771650|XP_030573316.1|DNOV
OG0008085	LOC108148719|XP_017131376.1|DELE	LOC115771906|XP_030573656.1|DNOV
OG0008086	LOC108137476|XP_017114674.1|DELE	LOC115763809|XP_030562413.1|DNOV
OG0008087	LOC108137712|XP_017115084.1|DELE	LOC115764388|XP_030563216.1|DNOV
OG0008088	LOC108141031|XP_017119614.1|DELE	LOC115766358|XP_030566118.1|DNOV
OG0008089	LOC108146012|XP_017127276.1|DELE	LOC115769863|XP_030570721.1|DNOV
OG0008090	LOC108137347|XP_017114473.1|DELE	LOC115767023|XP_030567007.1|DNOV
OG0008091	LOC108136689|XP_017113500.1|DELE	LOC115764086|XP_030562797.1|DNOV
OG0008092	LOC108136842|XP_017113752.1|DELE	LOC115763676|XP_030562208.1|DNOV
OG0008093	LOC108142456|XP_017121821.1|DELE	LOC115766830|XP_030566728.1|DNOV
OG0008094	LOC108138189|XP_017115791.1|DELE	LOC115760202|XP_030557295.1|DNOV
OG0008095	LOC108140729|XP_017119192.1|DELE	LOC115767931|XP_030568163.1|DNOV
OG0008096	LOC108136287|XP_017112862.1|DELE	LOC115767545|XP_030567687.1|DNOV
OG0008097	LOC108136489|XP_017113193.1|DELE	LOC115767310|XP_030567408.1|DNOV
OG0008098	LOC108143264|XP_017123066.1|DELE	LOC115770155|XP_030571168.1|DNOV
OG0008099	LOC108142740|XP_017122252.1|DELE	LOC115770128|XP_030571121.1|DNOV
OG0008100	LOC108139237|XP_017117394.1|DELE	LOC115770640|XP_030571847.1|DNOV
OG0008101	LOC108147699|XP_017129907.1|DELE	LOC115765148|XP_030564411.1|DNOV
OG0008102	LOC108140410|XP_017118616.1|DELE	LOC115770703|XP_030571958.1|DNOV
OG0008103	LOC108134944|XP_017110956.1|DELE	LOC115768052|XP_030568351.1|DNOV
OG0008104	LOC108136151|XP_017112636.1|DELE	LOC115768106|XP_030568473.1|DNOV
OG0008105	LOC108135032|XP_017111061.1|DELE	LOC115761633|XP_030559323.1|DNOV
OG0008106	LOC108150568|XP_017134305.1|DELE	LOC115771462|XP_030573040.1|DNOV
OG0008107	LOC108140762|XP_017119237.1|DELE	LOC115766083|XP_030565749.1|DNOV
OG0008108	LOC108137118|XP_017114133.1|DELE	LOC115768001|XP_030568270.1|DNOV
OG0008109	LOC108137185|XP_017114257.1|DELE	LOC115766470|XP_030566274.1|DNOV
OG0008110	LOC108145106|XP_017125795.1|DELE	LOC115767551|XP_030567693.1|DNOV
OG0008111	LOC108147691|XP_017129894.1|DELE	LOC115768162|XP_030568518.1|DNOV
OG0008112	LOC108136201|XP_017112689.1|DELE	LOC115767297|XP_030567389.1|DNOV
OG0008113	LOC108149968|XP_017133377.1|DELE	LOC115767375|XP_030567494.1|DNOV
OG0008114	LOC108149963|XP_017133372.1|DELE	LOC115767374|XP_030567493.1|DNOV
OG0008115	LOC108136431|XP_017113059.1|DELE	LOC115765232|XP_030564544.1|DNOV
OG0008116	LOC108136503|XP_017113228.1|DELE	LOC115765266|XP_030564613.1|DNOV
OG0008118	LOC108147651|XP_017129801.1|DELE	LOC115768353|XP_030568777.1|DNOV
OG0008119	LOC108148140|XP_017130483.1|DELE	LOC115769010|XP_030569581.1|DNOV
OG0008120	LOC108144906|XP_017125560.1|DELE	LOC115768479|XP_030568917.1|DNOV
OG0008121	LOC108143288|XP_017123092.1|DELE	LOC115766533|XP_030566360.1|DNOV
OG0008122	LOC108138510|XP_017116243.1|DELE	LOC115768021|XP_030568298.1|DNOV
OG0008123	LOC108141343|XP_017120147.1|DELE	LOC115768516|XP_030568962.1|DNOV
OG0008124	LOC108137180|XP_017114248.1|DELE	LOC115766859|XP_030566778.1|DNOV
OG0008125	LOC108137136|XP_017114178.1|DELE	LOC115768018|XP_030568291.1|DNOV
OG0008126	LOC108141648|XP_017120610.1|DELE	LOC115768918|XP_030569510.1|DNOV
OG0008127	LOC108138492|XP_017116187.1|DELE	LOC115768007|XP_030568276.1|DNOV
OG0008128	LOC108134918|XP_017110921.1|DELE	LOC115767994|XP_030568256.1|DNOV
OG0008129	LOC108141350|XP_017120160.1|DELE	LOC115768362|XP_030568790.1|DNOV
OG0008130	LOC108147689|XP_017129891.1|DELE	LOC115766455|XP_030566247.1|DNOV
OG0008131	LOC108137142|XP_017114193.1|DELE	LOC115767230|XP_030567289.1|DNOV
OG0008132	LOC108136882|XP_017113823.1|DELE	LOC115770600|XP_030571797.1|DNOV
OG0008133	LOC108138419|XP_017116104.1|DELE	LOC115767574|XP_030567720.1|DNOV
OG0008134	LOC108141317|XP_017120078.1|DELE	LOC115766368|XP_030566127.1|DNOV
OG0008135	LOC108143980|XP_017124080.1|DELE	LOC115759559|XP_030556385.1|DNOV
OG0008136	LOC108139070|XP_017117182.1|DELE	LOC115768556|XP_030569025.1|DNOV
OG0008137	LOC108137202|XP_017114281.1|DELE	LOC115767790|XP_030567982.1|DNOV
OG0008138	LOC108146320|XP_017127773.1|DELE	LOC115762663|XP_030560831.1|DNOV
OG0008139	LOC108149132|XP_017132025.1|DELE	LOC115765177|XP_030564457.1|DNOV
OG0008140	LOC108137137|XP_017114179.1|DELE	LOC115768036|XP_030568318.1|DNOV
OG0008141	LOC108142557|XP_017121985.1|DELE	LOC115771366|XP_030572910.1|DNOV
OG0008142	LOC108134867|XP_017110845.1|DELE	LOC115768156|XP_030568511.1|DNOV
OG0008143	LOC108134936|XP_017110948.1|DELE	LOC115763306|XP_030561660.1|DNOV
OG0008144	LOC108145009|XP_017125662.1|DELE	LOC115762478|XP_030560562.1|DNOV
OG0008145	LOC108137688|XP_017115048.1|DELE	LOC115768584|XP_030569089.1|DNOV
OG0008146	LOC108138572|XP_017116342.1|DELE	LOC115767235|XP_030567296.1|DNOV
OG0008147	LOC108138548|XP_017116307.1|DELE	LOC115767205|XP_030567257.1|DNOV
OG0008148	LOC108140890|XP_017119417.1|DELE	LOC115768736|XP_030569279.1|DNOV
OG0008149	LOC108138537|XP_017116291.1|DELE	LOC115766857|XP_030566773.1|DNOV
OG0008150	LOC108144926|XP_017125584.1|DELE	LOC115768314|XP_030568723.1|DNOV
OG0008151	LOC108148141|XP_017130484.1|DELE	LOC115768172|XP_030568530.1|DNOV
OG0008152	LOC108136256|XP_017112794.1|DELE	LOC115767279|XP_030567371.1|DNOV
OG0008153	LOC108144870|XP_017125510.1|DELE	LOC115760930|XP_030558364.1|DNOV
OG0008154	LOC108143179|XP_017122918.1|DELE	LOC115770475|XP_030571619.1|DNOV
OG0008155	LOC108135678|XP_017112005.1|DELE	LOC115766305|XP_030566046.1|DNOV
OG0008156	LOC108143036|XP_017122723.1|DELE	LOC115772059|XP_030573863.1|DNOV
OG0008157	LOC108135869|XP_017112261.1|DELE	LOC115761956|XP_030559854.1|DNOV
OG0008158	LOC108137701|XP_017115066.1|DELE	LOC115765125|XP_030564381.1|DNOV
OG0008159	LOC108135630|XP_017111939.1|DELE	LOC115766402|XP_030566183.1|DNOV
OG0008160	LOC108143492|XP_017123431.1|DELE	LOC115758079|XP_030554456.1|DNOV
OG0008161	LOC108145692|XP_017126739.1|DELE	LOC115766298|XP_030566033.1|DNOV
OG0008162	LOC108137275|XP_017114361.1|DELE	LOC115766485|XP_030566306.1|DNOV
OG0008163	LOC108147477|XP_017129516.1|DELE	LOC115769693|XP_030570476.1|DNOV
OG0008164	LOC108140919|XP_017119469.1|DELE	LOC115767603|XP_030567756.1|DNOV
OG0008165	LOC108137182|XP_017114254.1|DELE	LOC115766863|XP_030566782.1|DNOV
OG0008166	LOC108136350|XP_017112947.1|DELE	LOC115766898|XP_030566834.1|DNOV
OG0008167	LOC108137618|XP_017114881.1|DELE	LOC115768591|XP_030569100.1|DNOV
OG0008168	LOC108137707|XP_017115074.1|DELE	LOC115768597|XP_030569107.1|DNOV
OG0008169	LOC108137260|XP_017114344.1|DELE	LOC115767113|XP_030567127.1|DNOV
OG0008170	LOC108149820|XP_017133181.1|DELE	LOC115757964|XP_030554304.1|DNOV
OG0008171	LOC108138524|XP_017116274.1|DELE	LOC115766375|XP_030566134.1|DNOV
OG0008172	LOC108140797|XP_017119284.1|DELE	LOC115765679|XP_030565198.1|DNOV
OG0008173	LOC108141897|XP_017121001.1|DELE	LOC115758879|XP_030555533.1|DNOV
OG0008174	LOC108147587|XP_017129715.1|DELE	LOC115757809|XP_030554092.1|DNOV
OG0008175	LOC108137433|XP_017114585.1|DELE	LOC115767207|XP_030567259.1|DNOV
OG0008176	LOC108136288|XP_017112863.1|DELE	LOC115767544|XP_030567686.1|DNOV
OG0008177	LOC108136250|XP_017112777.1|DELE	LOC115767601|XP_030567754.1|DNOV
OG0008178	LOC108144587|XP_017125077.1|DELE	LOC115768999|XP_030569569.1|DNOV
OG0008179	LOC108137578|XP_017114798.1|DELE	LOC115769008|XP_030569578.1|DNOV
OG0008180	LOC108137312|XP_017114427.1|DELE	LOC115767072|XP_030567073.1|DNOV
OG0008181	LOC108137313|XP_017114428.1|DELE	LOC115767073|XP_030567074.1|DNOV
OG0008182	LOC108149798|XP_017133156.1|DELE	LOC115764501|XP_030563450.1|DNOV
OG0008183	LOC108144715|XP_017125298.1|DELE	LOC115757954|XP_030554289.1|DNOV
OG0008184	LOC108142079|XP_017121255.1|DELE	LOC115763174|XP_030561487.1|DNOV
OG0008185	LOC108140066|XP_017118259.1|DELE	LOC115771897|XP_030573642.1|DNOV
OG0008186	LOC108137970|XP_017115428.1|DELE	LOC115761387|XP_030559003.1|DNOV
OG0008187	LOC108137973|XP_017115430.1|DELE	LOC115761406|XP_030559027.1|DNOV
OG0008188	LOC108138789|XP_017116755.1|DELE	LOC115759694|XP_030556552.1|DNOV
OG0008189	LOC108149533|XP_017132654.1|DELE	LOC115763482|XP_030561927.1|DNOV
OG0008190	LOC108146518|XP_017128042.1|DELE	LOC115769471|XP_030570148.1|DNOV
OG0008191	LOC108138431|XP_017116122.1|DELE	LOC115764392|XP_030563230.1|DNOV
OG0008192	LOC108148167|XP_017130556.1|DELE	LOC115768996|XP_030569564.1|DNOV
OG0008193	LOC108145013|XP_017125671.1|DELE	LOC115765260|XP_030564599.1|DNOV
OG0008194	LOC108138980|XP_017117053.1|DELE	LOC115758352|XP_030554795.1|DNOV
OG0008195	LOC108149849|XP_017133214.1|DELE	LOC115758050|XP_030554424.1|DNOV
OG0008196	LOC108137519|XP_017114723.1|DELE, LOC108136346|XP_017112946.1|DELE	LOC115771050|XP_030572461.1|DNOV
OG0008197	LOC108146909|XP_017128640.1|DELE	LOC115770433|XP_030571563.1|DNOV
OG0008198	LOC108137307|XP_017114422.1|DELE	LOC115767057|XP_030567053.1|DNOV
OG0008199	LOC108137417|XP_017114565.1|DELE	LOC115767182|XP_030567232.1|DNOV
OG0008200	LOC108143282|XP_017123086.1|DELE	LOC115772035|XP_030573832.1|DNOV
OG0008201	LOC108135677|XP_017112004.1|DELE	LOC115766295|XP_030566034.1|DNOV
OG0008202	LOC108142755|XP_017122275.1|DELE	LOC115771540|XP_030573137.1|DNOV
OG0008203	LOC108146499|XP_017128024.1|DELE	LOC115762798|XP_030561014.1|DNOV
OG0008204	LOC108141409|XP_017120265.1|DELE	LOC115766882|XP_030566812.1|DNOV
OG0008205	LOC108142833|XP_017122387.1|DELE	LOC115767811|XP_030568003.1|DNOV
OG0008206	LOC108142532|XP_017121947.1|DELE	LOC115771560|XP_030573169.1|DNOV
OG0008207	LOC108142876|XP_017122439.1|DELE	LOC115770303|XP_030571398.1|DNOV
OG0008208	LOC108141328|XP_017120098.1|DELE	LOC115767451|XP_030567609.1|DNOV
OG0008209	LOC108146392|XP_017127877.1|DELE	LOC115767707|XP_030567860.1|DNOV
OG0008210	LOC108146634|XP_017128167.1|DELE	LOC115764445|XP_030563315.1|DNOV
OG0008211	LOC108142040|XP_017121204.1|DELE	LOC115763561|XP_030562041.1|DNOV
OG0008212	LOC108146291|XP_017127725.1|DELE	LOC115771520|XP_030573114.1|DNOV
OG0008213	LOC108137725|XP_017115110.1|DELE	LOC115771358|XP_030572900.1|DNOV
OG0008214	LOC108146906|XP_017128637.1|DELE	LOC115770361|XP_030571465.1|DNOV
OG0008215	LOC108149964|XP_017133373.1|DELE	LOC115767216|XP_030567270.1|DNOV
OG0008216	LOC108142492|XP_017121876.1|DELE	LOC115770404|XP_030571522.1|DNOV
OG0008217	LOC108148417|XP_017130949.1|DELE	LOC115769009|XP_030569579.1|DNOV
OG0008218	LOC108144578|XP_017125059.1|DELE	LOC115767501|XP_030567671.1|DNOV
OG0008219	LOC108136428|XP_017113057.1|DELE	LOC115768697|XP_030569242.1|DNOV
OG0008220	LOC108144611|XP_017125125.1|DELE	LOC115768872|XP_030569438.1|DNOV
OG0008221	LOC108149295|XP_017132227.1|DELE	LOC115767712|XP_030567868.1|DNOV
OG0008222	LOC108138372|XP_017116040.1|DELE	LOC115771405|XP_030572963.1|DNOV
OG0008223	LOC108136095|XP_017112555.1|DELE	LOC115770294|XP_030571390.1|DNOV
OG0008224	LOC108142552|XP_017121978.1|DELE	LOC115770496|XP_030571649.1|DNOV
OG0008225	LOC108150018|XP_017133465.1|DELE	LOC115771363|XP_030572904.1|DNOV
OG0008226	LOC108136301|XP_017112877.1|DELE	LOC115771336|XP_030572863.1|DNOV
OG0008227	LOC108148433|XP_017130957.1|DELE	LOC115761725|XP_030559466.1|DNOV
OG0008228	LOC108148817|XP_017131559.1|DELE	LOC115764887|XP_030564029.1|DNOV
OG0008229	LOC108140532|XP_017118829.1|DELE	LOC115761828|XP_030559630.1|DNOV
OG0008230	LOC108136967|XP_017113947.1|DELE	LOC115765740|XP_030565264.1|DNOV
OG0008232	LOC108146288|XP_017127722.1|DELE	LOC115767146|XP_030567175.1|DNOV
OG0008233	LOC108139073|XP_017117185.1|DELE	LOC115758739|XP_030555349.1|DNOV
OG0008234	LOC108141522|XP_017120445.1|DELE	LOC115760545|XP_030557793.1|DNOV
OG0008235	LOC108140853|XP_017119327.1|DELE	LOC115768622|XP_030569140.1|DNOV
OG0008236	LOC108147017|XP_017128763.1|DELE	LOC115760623|XP_030557933.1|DNOV
OG0008237	LOC108149652|XP_017132881.1|DELE	LOC115765195|XP_030564520.1|DNOV
OG0008238	LOC108145882|XP_017127017.1|DELE	LOC115765832|XP_030565416.1|DNOV
OG0008239	LOC108142822|XP_017122373.1|DELE	LOC115770463|XP_030571599.1|DNOV
OG0008240	LOC108138827|XP_017116822.1|DELE	LOC115760774|XP_030558122.1|DNOV
OG0008243	LOC108144920|XP_017125574.1|DELE	LOC115762049|XP_030559987.1|DNOV
OG0008244	LOC108144002|XP_017124111.1|DELE	LOC115761522|XP_030559153.1|DNOV
OG0008245	LOC108137632|XP_017114912.1|DELE, LOC108145000|XP_017125651.1|DELE	LOC115766556|XP_030566395.1|DNOV
OG0008246	LOC108144193|XP_017124347.1|DELE	LOC115757805|XP_030554082.1|DNOV
OG0008247	LOC108149014|XP_017131849.1|DELE	LOC115771816|XP_030573555.1|DNOV, LOC115771815|XP_030573554.1|DNOV, LOC115771814|XP_030573553.1|DNOV
OG0008248	LOC108148474|XP_017130995.1|DELE	LOC115761312|XP_030558903.1|DNOV
OG0008249	LOC108148626|XP_017131218.1|DELE	LOC115758551|XP_030555108.1|DNOV, LOC115759549|XP_030556367.1|DNOV
OG0008250	LOC108144985|XP_017125627.1|DELE	LOC115761111|XP_030558600.1|DNOV
OG0008251	LOC108145101|XP_017125781.1|DELE	LOC115762284|XP_030560308.1|DNOV
OG0008252	LOC108143479|XP_017123415.1|DELE	LOC115765015|XP_030564228.1|DNOV, LOC115762404|XP_030560452.1|DNOV
OG0008253	LOC108145364|XP_017126246.1|DELE	LOC115771884|XP_030573632.1|DNOV
OG0008254	LOC108146479|XP_017127992.1|DELE	LOC115769942|XP_030570846.1|DNOV
OG0008255	LOC108138378|XP_017116049.1|DELE	LOC115771377|XP_030572922.1|DNOV
OG0008256	LOC108134946|XP_017110959.1|DELE, LOC108147745|XP_017129965.1|DELE, LOC108147629|XP_017129773.1|DELE, LOC108139418|XP_017117633.1|DELE, LOC108147628|XP_017129772.1|DELE, LOC108147605|XP_017129733.1|DELE, LOC108147610|XP_017129738.1|DELE, LOC108147615|XP_017129740.1|DELE, LOC108147609|XP_017129737.1|DELE, LOC108147349|XP_017129268.1|DELE	LOC115762036|XP_030559963.1|DNOV
OG0008257	LOC108136623|XP_017113431.1|DELE	LOC115768459|XP_030568887.1|DNOV
OG0008258	LOC108150435|XP_017134082.1|DELE	LOC115765548|XP_030565038.1|DNOV
OG0008259	LOC108138646|XP_017116475.1|DELE	LOC115763470|XP_030561913.1|DNOV
OG0008260	LOC108145904|XP_017127046.1|DELE	LOC115769590|XP_030570325.1|DNOV, LOC115769656|XP_030570428.1|DNOV
OG0008261	LOC108144389|XP_017124655.1|DELE	LOC115761099|XP_030558585.1|DNOV
OG0008262	LOC108147599|XP_017129730.1|DELE	LOC115762484|XP_030560582.1|DNOV
OG0008264	LOC108143581|XP_017123586.1|DELE	LOC115757872|XP_030554171.1|DNOV, LOC115758153|XP_030554547.1|DNOV
OG0008265	LOC108148481|XP_017131004.1|DELE	LOC115764963|XP_030564148.1|DNOV, LOC115764974|XP_030564159.1|DNOV
OG0008266	LOC108148348|XP_017130852.1|DELE	LOC115761805|XP_030559610.1|DNOV
OG0008267	LOC108148725|XP_017131388.1|DELE	LOC115761252|XP_030558822.1|DNOV
OG0008268	LOC108149454|XP_017132535.1|DELE	LOC115768538|XP_030568998.1|DNOV
OG0008269	LOC108142064|XP_017121238.1|DELE	LOC115758972|XP_030555635.1|DNOV
OG0008270	LOC108140937|XP_017119498.1|DELE	LOC115767841|XP_030568049.1|DNOV
OG0008271	LOC108145927|XP_017127105.1|DELE	LOC115770066|XP_030571022.1|DNOV
OG0008272	LOC108149870|XP_017133241.1|DELE	LOC115768583|XP_030569088.1|DNOV
OG0008273	LOC108140687|XP_017119125.1|DELE	LOC115764806|XP_030563913.1|DNOV
OG0008274	LOC108136191|XP_017112679.1|DELE	LOC115765090|XP_030564333.1|DNOV
OG0008275	LOC108136344|XP_017112941.1|DELE	LOC115767600|XP_030567753.1|DNOV
OG0008276	LOC108136479|XP_017113181.1|DELE	LOC115769066|XP_030569640.1|DNOV
OG0008278	LOC108142091|XP_017121274.1|DELE	LOC115763108|XP_030561412.1|DNOV
OG0008279	LOC108135430|XP_017111654.1|DELE	LOC115766275|XP_030566000.1|DNOV
OG0008280	LOC108135440|XP_017111669.1|DELE	LOC115767249|XP_030567315.1|DNOV
