Orthogroup	DELE.longest_only	DSUZ.longest_only
OG0008420	LOC108138421|XP_017116106.1|DELE	LOC108005503|XP_016924298.1|DSUZ
OG0008421	LOC108145591|XP_017126611.1|DELE	LOC108006330|XP_036676370.1|DSUZ
OG0008422	LOC108137589|XP_017114810.1|DELE	LOC108016975|XP_016939406.1|DSUZ
OG0008423	LOC108135388|XP_017111575.1|DELE	LOC108008625|XP_016927994.1|DSUZ
OG0008424	LOC108148137|XP_017130477.1|DELE	LOC108005437|XP_016924212.1|DSUZ
OG0008425	LOC108135146|XP_017111247.1|DELE	LOC108004940|XP_036673808.1|DSUZ
OG0008426	LOC108144535|XP_017124990.1|DELE	LOC108009657|XP_016929665.1|DSUZ
OG0008427	LOC108134897|XP_017110888.1|DELE	LOC108014979|XP_036676426.1|DSUZ
OG0008428	LOC108137329|XP_017114448.1|DELE	LOC108015424|XP_016937347.1|DSUZ
OG0008429	LOC108144044|XP_017124171.1|DELE	LOC108018548|XP_016941590.2|DSUZ
OG0008430	LOC108137213|XP_017114293.1|DELE	LOC108016637|XP_016938823.1|DSUZ
OG0008432	LOC108140380|XP_017118573.1|DELE	LOC108013866|XP_036673204.1|DSUZ
OG0008433	LOC108146842|XP_017128532.1|DELE	LOC108013334|XP_016934623.1|DSUZ
OG0008434	LOC108148536|XP_017131065.1|DELE	LOC108008040|XP_016927313.2|DSUZ
OG0008435	LOC108141721|XP_017120703.1|DELE	LOC108007503|XP_016926680.2|DSUZ
OG0008436	LOC108137974|XP_017115431.1|DELE	LOC108008418|XP_016927753.1|DSUZ
OG0008438	LOC108144046|XP_017124177.1|DELE	LOC108007979|XP_036673042.1|DSUZ
OG0008439	LOC108144674|XP_017125222.1|DELE	LOC108009273|XP_016928977.1|DSUZ
OG0008440	LOC108148366|XP_017130874.1|DELE	LOC108016289|XP_016938412.1|DSUZ
OG0008441	LOC108150567|XP_017134303.1|DELE	LOC108007708|XP_016926944.1|DSUZ
OG0008442	LOC108141601|XP_017120544.1|DELE	LOC108018229|XP_016941237.1|DSUZ
OG0008443	LOC108136085|XP_017112541.1|DELE	LOC108011357|XP_036671060.1|DSUZ
OG0008444	LOC108135629|XP_017111938.1|DELE	LOC108015540|XP_016937507.2|DSUZ
OG0008445	LOC108137597|XP_017114819.1|DELE	LOC108016625|XP_016938809.1|DSUZ
OG0008446	LOC108149992|XP_017133412.1|DELE	LOC108005373|XP_036676963.1|DSUZ
OG0008447	LOC108150014|XP_017133455.1|DELE	LOC108005480|XP_016924270.1|DSUZ
OG0008448	LOC108149959|XP_017133364.1|DELE	LOC108005304|XP_036675787.1|DSUZ
OG0008449	LOC108137691|XP_017115053.1|DELE	LOC108011150|XP_016931725.1|DSUZ
OG0008450	LOC108136468|XP_017113154.1|DELE	LOC108004843|XP_016923413.1|DSUZ
OG0008451	LOC108136715|XP_017113529.1|DELE	LOC108015959|XP_016938030.1|DSUZ
OG0008452	LOC108137851|XP_017115267.1|DELE	LOC108021292|XP_016945428.1|DSUZ
OG0008453	LOC108149931|XP_017133335.1|DELE	LOC108019606|XP_016942973.1|DSUZ
OG0008454	LOC108136302|XP_017112879.1|DELE	LOC108016536|XP_036676488.1|DSUZ
OG0008455	LOC108145916|XP_017127086.1|DELE	LOC108020031|XP_016943605.1|DSUZ
OG0008456	LOC108140436|XP_017118653.1|DELE	LOC108014711|XP_036675310.1|DSUZ
OG0008457	LOC108139283|XP_017117468.1|DELE	LOC108016435|XP_016938574.2|DSUZ
OG0008458	LOC108144659|XP_017125194.1|DELE	LOC108009812|XP_016929978.1|DSUZ
OG0008459	LOC108147709|XP_017129922.1|DELE	LOC108019205|XP_016942486.1|DSUZ
OG0008460	LOC108150730|XP_017134519.1|DELE	LOC108021643|XP_016945946.1|DSUZ
OG0008461	LOC108149434|XP_017132496.1|DELE	LOC108019968|XP_016943544.2|DSUZ
OG0008462	LOC108147861|XP_017130108.1|DELE	LOC108021357|XP_016945530.2|DSUZ
OG0008463	LOC108148940|XP_017131764.1|DELE	LOC108014175|XP_016935702.1|DSUZ
OG0008464	LOC108141395|XP_017120237.1|DELE	LOC108009962|XP_016930212.1|DSUZ
OG0008465	LOC108142006|XP_017121162.1|DELE	LOC108009703|XP_016929749.1|DSUZ
OG0008466	LOC108144463|XP_017124854.1|DELE	LOC108009485|XP_016929367.1|DSUZ
OG0008467	LOC108145189|XP_017125920.1|DELE	LOC108019615|XP_016942983.1|DSUZ
OG0008468	LOC108138074|XP_017115539.1|DELE	LOC108013298|XP_016934579.1|DSUZ
OG0008469	LOC108136583|XP_017113384.1|DELE	LOC108010437|XP_016930786.1|DSUZ
OG0008470	LOC108144420|XP_017124760.1|DELE	LOC108009269|XP_016928967.1|DSUZ
OG0008472	LOC108144697|XP_017125272.1|DELE	LOC108009332|XP_016929097.1|DSUZ
OG0008473	LOC108141606|XP_017120549.1|DELE	LOC108006290|XP_016925239.1|DSUZ
OG0008474	LOC108135111|XP_017111189.1|DELE	LOC108004950|XP_016923542.2|DSUZ
OG0008475	LOC108149299|XP_017132236.1|DELE	LOC108017089|XP_036674068.1|DSUZ
OG0008476	LOC108135380|XP_017111564.1|DELE	LOC108004881|XP_016923454.2|DSUZ
OG0008477	LOC108149125|XP_017132015.1|DELE, LOC108136795|XP_017113668.1|DELE	LOC108019922|XP_016943519.1|DSUZ
OG0008478	LOC108143728|XP_017123750.1|DELE	LOC108005012|XP_036673305.1|DSUZ
OG0008479	LOC108145253|XP_017126020.1|DELE	LOC108008398|XP_016927732.1|DSUZ
OG0008480	LOC108136090|XP_017112547.1|DELE	LOC108007529|XP_036670696.1|DSUZ
OG0008481	LOC108140920|XP_017119474.1|DELE	LOC108015151|XP_016936916.1|DSUZ
OG0008482	LOC108135647|XP_017111963.1|DELE	LOC108013392|XP_016934730.1|DSUZ
OG0008483	LOC108147935|XP_017130209.1|DELE	LOC108019599|XP_016942934.1|DSUZ
OG0008484	LOC108150719|XP_017134506.1|DELE	LOC108004901|XP_016923474.2|DSUZ
OG0008485	LOC108148233|XP_017130641.1|DELE	LOC108012208|XP_016932993.1|DSUZ
OG0008486	LOC108134592|XP_017110439.1|DELE	LOC108020378|XP_016944116.1|DSUZ
OG0008487	LOC108141094|XP_017119789.1|DELE	LOC108019137|XP_016942370.1|DSUZ
OG0008488	LOC108140607|XP_017119007.1|DELE	LOC108017192|XP_036672883.1|DSUZ
OG0008490	LOC108143731|XP_017123754.1|DELE	LOC108007897|XP_016927155.2|DSUZ
OG0008491	LOC108135879|XP_017112272.1|DELE	LOC108020556|XP_036673104.1|DSUZ
OG0008492	LOC108138694|XP_017116528.1|DELE	LOC108010202|XP_016930538.1|DSUZ
OG0008493	LOC108149487|XP_017132596.1|DELE	LOC108021481|XP_016945712.1|DSUZ
OG0008494	LOC108149169|XP_017132057.1|DELE	LOC108008748|XP_016928135.1|DSUZ
OG0008495	LOC108149734|XP_017132993.1|DELE	LOC108008162|XP_036668967.1|DSUZ
OG0008496	LOC108142005|XP_017121161.1|DELE	LOC108009702|XP_016929748.1|DSUZ
OG0008497	LOC108143309|XP_017123115.1|DELE	LOC108010297|XP_016930660.1|DSUZ
OG0008498	LOC108144610|XP_017125121.1|DELE	LOC108008346|XP_016927662.1|DSUZ
OG0008499	LOC108145001|XP_017125652.1|DELE	LOC108018773|XP_016941844.1|DSUZ
OG0008500	LOC108149856|XP_017133228.1|DELE	LOC108018003|XP_016940843.1|DSUZ
OG0008501	LOC108135591|XP_017111881.1|DELE	LOC108004802|XP_016923343.2|DSUZ
OG0008502	LOC108136601|XP_017113408.1|DELE	LOC108015379|XP_036676125.1|DSUZ
OG0008503	LOC108137686|XP_017115040.1|DELE	LOC108005368|XP_016924116.1|DSUZ
OG0008504	LOC108145862|XP_017126988.1|DELE	LOC108012949|XP_016933977.1|DSUZ
OG0008505	LOC108142417|XP_017121761.1|DELE	LOC108013180|XP_016934370.1|DSUZ
OG0008506	LOC108142619|XP_017122091.1|DELE	LOC108013507|XP_016934883.1|DSUZ
OG0008507	LOC108135661|XP_017111983.1|DELE	LOC108015623|XP_016937604.2|DSUZ
OG0008508	LOC108147606|XP_017129734.1|DELE	LOC108005155|XP_016923819.2|DSUZ
OG0008510	LOC108148099|XP_017130435.1|DELE	LOC108004610|XP_016923039.1|DSUZ
OG0008512	LOC108150706|XP_017134464.1|DELE	LOC108018784|XP_016941861.1|DSUZ
OG0008513	LOC108147872|XP_017130118.1|DELE	LOC108009009|XP_036668717.1|DSUZ
OG0008514	LOC108150423|XP_017134069.1|DELE	LOC108007662|XP_036676010.1|DSUZ
OG0008515	LOC108147928|XP_017130199.1|DELE	LOC108010840|XP_016931302.1|DSUZ
OG0008516	LOC108135561|XP_017111807.1|DELE	LOC108012676|XP_016933592.1|DSUZ
OG0008517	LOC108142262|XP_017121471.1|DELE	LOC118877376|XP_036671812.1|DSUZ
OG0008517	LOC108142577|XP_017122020.1|DELE	LOC108013206|XP_016934411.1|DSUZ
OG0008518	LOC108146714|XP_017128291.1|DELE	LOC108011061|XP_036671202.1|DSUZ
OG0008519	LOC108144695|XP_017125258.1|DELE	LOC108008581|XP_016927946.1|DSUZ
OG0008520	LOC108135783|XP_017112133.1|DELE	LOC108017566|XP_016940141.1|DSUZ
OG0008521	LOC108147236|XP_017129119.1|DELE	LOC108014047|XP_016935554.2|DSUZ
OG0008522	LOC108149253|XP_017132184.1|DELE	LOC108013121|XP_016934285.1|DSUZ
OG0008522	LOC108144604|XP_017125108.1|DELE	LOC108009601|XP_016929572.1|DSUZ
OG0008523	LOC108150440|XP_017134087.1|DELE	LOC108011620|XP_016932294.1|DSUZ
OG0008524	LOC108136372|XP_017112974.1|DELE	LOC108004654|XP_016923098.2|DSUZ
OG0008525	LOC108135326|XP_017111504.1|DELE	LOC108021113|XP_016945148.2|DSUZ
OG0008526	LOC108148231|XP_017130636.1|DELE	LOC108017133|XP_016939600.2|DSUZ
OG0008527	LOC108136550|XP_017113338.1|DELE	LOC108010408|XP_036676037.1|DSUZ
OG0008528	LOC108145988|XP_017127218.1|DELE	LOC108012935|XP_016933960.1|DSUZ
OG0008529	LOC108138388|XP_017116055.1|DELE	LOC108016590|XP_016938765.1|DSUZ
OG0008530	LOC108137702|XP_017115067.1|DELE	LOC108013735|XP_016935173.1|DSUZ
OG0008531	LOC108135443|XP_017111674.1|DELE	LOC108016793|XP_016939049.1|DSUZ
OG0008532	LOC108147753|XP_017129972.1|DELE	LOC108005507|XP_016924303.1|DSUZ
OG0008534	LOC108136655|XP_017113469.1|DELE	LOC118878260|XP_036676035.1|DSUZ, LOC118878261|XP_036676036.1|DSUZ, LOC118878370|XP_036677008.1|DSUZ, LOC108010455|XP_016930810.2|DSUZ
OG0008535	LOC108137744|XP_017115133.1|DELE	LOC108016991|XP_016939428.1|DSUZ
OG0008536	LOC108136658|XP_017113471.1|DELE	LOC108016884|XP_016939267.1|DSUZ
OG0008537	LOC108134613|XP_017110482.1|DELE	LOC108018465|XP_036673903.1|DSUZ
OG0008538	LOC108136589|XP_017113390.1|DELE	LOC108015365|XP_016937271.1|DSUZ
OG0008540	LOC108143085|XP_017122791.1|DELE	LOC108016431|XP_016938571.2|DSUZ
OG0008541	LOC108145491|XP_017126437.1|DELE	LOC108019709|XP_016943096.1|DSUZ
OG0008542	LOC108146075|XP_017127380.1|DELE	LOC108007088|XP_016926180.2|DSUZ
OG0008544	LOC108143414|XP_017123308.1|DELE	LOC108009168|XP_016928785.1|DSUZ
OG0008545	LOC108144664|XP_017125199.1|DELE	LOC118878888|XP_036677791.1|DSUZ, LOC108010971|XP_016931482.2|DSUZ
OG0008546	LOC108145681|XP_017126727.1|DELE	LOC108012635|XP_016933547.1|DSUZ
OG0008547	LOC108138456|XP_017116146.1|DELE	LOC108015073|XP_016936800.1|DSUZ
OG0008548	LOC108148916|XP_017131721.1|DELE	LOC108017271|XP_016939775.2|DSUZ
OG0008549	LOC108142971|XP_017122610.1|DELE	LOC108011535|XP_016932190.2|DSUZ
OG0008550	LOC108137123|XP_017114149.1|DELE	LOC108016675|XP_016938882.1|DSUZ
OG0008551	LOC108145769|XP_017126827.1|DELE	LOC108012770|XP_036670308.1|DSUZ
OG0008553	LOC108143497|XP_017123443.1|DELE	LOC108008645|XP_016928019.1|DSUZ
OG0008554	LOC108135931|XP_017112366.1|DELE	LOC108016580|XP_016938751.1|DSUZ
OG0008555	LOC108150397|XP_017134040.1|DELE	LOC108016767|XP_016939020.1|DSUZ
OG0008556	LOC108145496|XP_017126443.1|DELE	LOC108019882|XP_016943442.1|DSUZ
OG0008557	LOC108148778|XP_017131478.1|DELE	LOC108015484|XP_016937405.2|DSUZ
OG0008558	LOC108141779|XP_017120771.1|DELE	LOC108017856|XP_016940512.1|DSUZ
OG0008560	LOC108141888|XP_017120986.1|DELE	LOC108019054|XP_016942171.1|DSUZ
OG0008561	LOC108141701|XP_017120674.1|DELE	LOC108021116|XP_016945154.1|DSUZ
OG0008563	LOC108148808|XP_017131528.1|DELE	LOC108017374|XP_016939883.2|DSUZ
OG0008565	LOC108146692|XP_017128240.1|DELE	LOC108006861|XP_016925918.1|DSUZ
OG0008566	LOC108149417|XP_017132470.1|DELE	LOC108018657|XP_016941721.1|DSUZ
OG0008567	LOC108150413|XP_017134060.1|DELE	LOC108007103|XP_016926231.2|DSUZ
OG0008569	LOC108136329|XP_017112920.1|DELE	LOC108016976|XP_016939407.1|DSUZ
OG0008570	LOC108137577|XP_017114797.1|DELE	LOC108016898|XP_016939299.1|DSUZ
OG0008572	LOC108140965|XP_017119522.1|DELE	LOC108005929|XP_016924828.1|DSUZ
OG0008573	LOC108137148|XP_017114203.1|DELE	LOC108016616|XP_016938800.1|DSUZ
OG0008574	LOC108146233|XP_017127647.1|DELE	LOC108014685|XP_016936348.2|DSUZ
OG0008575	LOC108137381|XP_017114523.1|DELE	LOC108005951|XP_036673129.1|DSUZ
OG0008576	LOC108140904|XP_017119438.1|DELE	LOC108005657|XP_016924461.1|DSUZ
OG0008577	LOC108146744|XP_017128359.1|DELE	LOC108013511|XP_016934887.1|DSUZ
OG0008579	LOC108142579|XP_017122022.1|DELE	LOC108013208|XP_016934413.1|DSUZ
OG0008581	LOC108146292|XP_017127726.1|DELE	LOC108010660|XP_016931048.2|DSUZ
OG0008582	LOC108134903|XP_017110900.1|DELE	LOC108015031|XP_016936751.1|DSUZ
OG0008583	LOC108137215|XP_017114295.1|DELE	LOC108016795|XP_016939053.1|DSUZ
OG0008584	LOC108136231|XP_017112744.1|DELE	LOC108016749|XP_016938980.1|DSUZ
OG0008585	LOC108137588|XP_017114809.1|DELE	LOC108016937|XP_016939356.1|DSUZ
OG0008586	LOC108137583|XP_017114802.1|DELE	LOC108016658|XP_016938856.2|DSUZ
OG0008587	LOC108135595|XP_017111893.1|DELE	LOC108014170|XP_036672677.1|DSUZ
OG0008588	LOC108135805|XP_017112169.1|DELE	LOC108010755|XP_016931171.2|DSUZ
OG0008589	LOC108137625|XP_017114888.1|DELE	LOC108005316|XP_016924018.1|DSUZ
OG0008592	LOC108141864|XP_017120946.1|DELE	LOC108010088|XP_016930396.1|DSUZ
OG0008593	LOC108150367|XP_017133994.1|DELE	LOC108012605|XP_016933514.1|DSUZ
OG0008594	LOC108137025|XP_017114012.1|DELE	LOC118877957|XP_036674623.1|DSUZ
OG0008595	LOC108141523|XP_017120446.1|DELE	LOC108017983|XP_016940815.1|DSUZ
OG0008596	LOC108141321|XP_017120087.1|DELE	LOC108017783|XP_016940413.1|DSUZ
OG0008597	LOC108136712|XP_017113526.1|DELE	LOC108017593|XP_016940171.1|DSUZ
OG0008598	LOC108147741|XP_017129960.1|DELE	LOC108019222|XP_016942508.1|DSUZ
OG0008599	LOC108138539|XP_017116298.1|DELE	LOC108015268|XP_016937119.1|DSUZ
OG0008600	LOC108140767|XP_017119242.1|DELE	LOC108018378|XP_016941411.2|DSUZ
OG0008601	LOC108150737|XP_017134529.1|DELE	LOC108007715|XP_016926958.1|DSUZ
OG0008602	LOC108142901|XP_017122477.1|DELE	LOC108011536|XP_036674013.1|DSUZ
OG0008603	LOC108149993|XP_017133418.1|DELE	LOC108020236|XP_016943846.1|DSUZ, LOC108020237|XP_016943847.1|DSUZ
OG0008604	LOC108141392|XP_017120231.1|DELE	LOC108009110|XP_016928670.1|DSUZ
OG0008605	LOC108138777|XP_017116732.1|DELE	LOC108016924|XP_016939343.1|DSUZ
OG0008606	LOC108138634|XP_017116461.1|DELE	LOC108005815|XP_016924636.1|DSUZ
OG0008607	LOC108148208|XP_017130604.1|DELE	LOC108004871|XP_016923444.2|DSUZ
OG0008608	LOC108137081|XP_017114095.1|DELE	LOC108016724|XP_036676577.1|DSUZ
OG0008609	LOC108136979|XP_017113960.1|DELE	LOC108006039|XP_016924972.2|DSUZ
OG0008610	LOC108144743|XP_017125334.1|DELE	LOC108017964|XP_016940728.1|DSUZ
OG0008612	LOC108141520|XP_017120439.1|DELE	LOC108010209|XP_016930542.1|DSUZ
OG0008613	LOC108141038|XP_017119656.1|DELE	LOC108017172|XP_016939656.1|DSUZ, LOC108013861|XP_016935351.1|DSUZ
OG0008614	LOC108134848|XP_017110801.1|DELE	LOC108015226|XP_016937059.1|DSUZ
OG0008615	LOC108141180|XP_017119902.1|DELE	LOC108017097|XP_036675071.1|DSUZ
OG0008616	LOC108142996|XP_017122660.1|DELE	LOC108010799|XP_016931219.2|DSUZ
OG0008617	LOC108147142|XP_017128924.1|DELE	LOC108007793|XP_016927038.2|DSUZ
OG0008619	LOC108138060|XP_017115524.1|DELE	LOC108011035|XP_016931576.1|DSUZ
OG0008620	LOC108145467|XP_017126406.1|DELE	LOC108019907|XP_016943493.1|DSUZ
OG0008621	LOC108139293|XP_017117479.1|DELE	LOC108010588|XP_036674236.1|DSUZ
OG0008622	LOC108144458|XP_017124843.1|DELE	LOC108008852|XP_016928246.2|DSUZ
OG0008623	LOC108149131|XP_017132024.1|DELE	LOC108019619|XP_016942989.1|DSUZ
OG0008624	LOC108149800|XP_017133154.1|DELE	LOC108009155|XP_016928751.2|DSUZ
OG0008625	LOC108141454|XP_017120347.1|DELE	LOC108009604|XP_016929577.1|DSUZ
OG0008626	LOC108149592|XP_017132740.1|DELE	LOC108017372|XP_036677427.1|DSUZ
OG0008627	LOC108150183|XP_017133662.1|DELE	LOC108012866|XP_016933833.1|DSUZ
OG0008629	LOC108135209|XP_017111322.1|DELE	LOC108014728|XP_016936429.1|DSUZ
OG0008630	LOC108145266|XP_017126028.1|DELE	LOC108020408|XP_016944191.2|DSUZ
OG0008631	LOC108143746|XP_017123766.1|DELE	LOC108011336|XP_036672920.1|DSUZ
OG0008632	LOC108150081|XP_017133535.1|DELE	LOC108010831|XP_016931287.2|DSUZ, LOC118877830|XP_036673898.1|DSUZ
OG0008633	LOC108144425|XP_017124770.1|DELE	LOC108009519|XP_036668949.1|DSUZ
OG0008634	LOC108140508|XP_017118784.1|DELE, LOC108149209|XP_017132124.1|DELE	LOC108006066|XP_016924998.1|DSUZ
OG0008635	LOC108145439|XP_017126355.1|DELE, LOC108136079|XP_017112536.1|DELE	LOC108019710|XP_016943098.1|DSUZ
OG0008636	LOC108135063|XP_017111094.1|DELE	LOC108017417|XP_016939931.2|DSUZ
OG0008637	LOC108142818|XP_017122368.1|DELE	LOC108012438|XP_016933293.1|DSUZ
OG0008638	LOC108136849|XP_017113762.1|DELE	LOC108020304|XP_016943922.2|DSUZ
OG0008639	LOC108147280|XP_017129185.1|DELE	LOC108020170|XP_016943761.1|DSUZ
OG0008640	LOC108135778|XP_017112127.1|DELE	LOC108020114|XP_036672498.1|DSUZ
OG0008641	LOC108148609|XP_017131177.1|DELE	LOC108016467|XP_036675510.1|DSUZ
OG0008642	LOC108140377|XP_017118570.1|DELE	LOC108019981|XP_036674507.1|DSUZ
OG0008643	LOC108140059|XP_017118249.1|DELE	LOC108010827|XP_016931278.2|DSUZ, LOC118877829|XP_036673897.1|DSUZ
OG0008644	LOC108148520|XP_017131047.1|DELE	LOC108008047|XP_016927318.1|DSUZ
OG0008645	LOC108150446|XP_017134094.1|DELE	LOC108012760|XP_016933685.1|DSUZ
OG0008646	LOC108138681|XP_017116517.1|DELE	LOC108009861|XP_016930055.1|DSUZ
OG0008647	LOC108134769|XP_017110704.1|DELE	LOC108006015|XP_016924951.1|DSUZ
OG0008648	LOC108150456|XP_017134110.1|DELE	LOC108015658|XP_016937646.1|DSUZ
OG0008649	LOC108141741|XP_017120723.1|DELE	LOC108008961|XP_016928361.1|DSUZ, LOC108008993|XP_016928426.1|DSUZ
OG0008650	LOC108140439|XP_017118657.1|DELE	LOC108007659|XP_016926870.2|DSUZ
OG0008651	LOC108149843|XP_017133209.1|DELE	LOC108010076|XP_016930380.1|DSUZ
OG0008652	LOC108138977|XP_017117054.1|DELE	LOC108017795|XP_016940428.1|DSUZ
OG0008653	LOC108144277|XP_017124453.1|DELE	LOC108008881|XP_016928275.1|DSUZ
OG0008654	LOC108144158|XP_017124291.1|DELE	LOC108008127|XP_016927406.2|DSUZ
OG0008654	LOC108144805|XP_017125419.1|DELE	LOC108010225|XP_016930557.1|DSUZ
OG0008655	LOC108145363|XP_017126244.1|DELE	LOC108019585|XP_016942915.2|DSUZ, LOC108019586|XP_016942916.2|DSUZ, LOC108019584|XP_016942914.2|DSUZ
OG0008656	LOC108136163|XP_017112649.1|DELE	LOC118878282|XP_036676100.1|DSUZ
OG0008657	LOC108148105|XP_017130439.1|DELE	LOC108005275|XP_016923953.1|DSUZ
OG0008658	LOC108138499|XP_017116208.1|DELE	LOC108015044|XP_016936766.1|DSUZ
OG0008659	LOC108135494|XP_017111726.1|DELE	LOC108008215|XP_036668941.1|DSUZ, LOC108010700|XP_016931099.2|DSUZ
OG0008660	LOC108135621|XP_017111927.1|DELE	LOC108010496|XP_036671499.1|DSUZ
OG0008661	LOC108145667|XP_017126710.1|DELE	LOC108012494|XP_016933391.1|DSUZ
OG0008662	LOC108146677|XP_017128222.1|DELE, LOC108146685|XP_017128234.1|DELE, LOC108134950|XP_017110963.1|DELE	LOC118876787|XP_036678023.1|DSUZ, LOC108006757|XP_016925798.2|DSUZ
OG0008663	LOC108146465|XP_017127968.1|DELE	LOC108020322|XP_016943942.2|DSUZ
OG0008664	LOC108145872|XP_017127000.1|DELE	LOC108013222|XP_016934438.2|DSUZ
OG0008665	LOC108139018|XP_017117110.1|DELE	LOC108021702|XP_016946021.1|DSUZ
OG0008666	LOC108143147|XP_017122882.1|DELE	LOC108015876|XP_016937932.2|DSUZ
OG0008667	LOC108142712|XP_017122220.1|DELE	LOC108014674|XP_016936329.2|DSUZ
OG0008668	LOC108145714|XP_017126764.1|DELE	LOC108012610|XP_016933518.1|DSUZ
OG0008669	LOC108138303|XP_017115948.1|DELE	LOC108009912|XP_016930129.1|DSUZ
OG0008670	LOC108139368|XP_017117582.1|DELE	LOC108016405|XP_016938543.2|DSUZ
OG0008671	LOC108141761|XP_017120745.1|DELE	LOC108012447|XP_016933309.1|DSUZ
OG0008671	LOC108141771|XP_017120758.1|DELE	LOC108016434|XP_016938607.2|DSUZ
OG0008672	LOC108150510|XP_017134215.1|DELE, LOC108150527|XP_017134245.1|DELE	LOC108011602|XP_016932265.1|DSUZ
OG0008673	LOC108149244|XP_017132169.1|DELE	LOC108021326|XP_016945481.1|DSUZ
OG0008675	LOC108136078|XP_017112532.1|DELE	LOC108013371|XP_016934680.1|DSUZ
OG0008675	LOC108136076|XP_017112530.1|DELE	LOC108012281|XP_016933072.2|DSUZ
OG0008677	LOC108137399|XP_017114547.1|DELE	LOC108005973|XP_016924900.2|DSUZ
OG0008679	LOC108137334|XP_017114455.1|DELE	LOC108015019|XP_016936736.1|DSUZ
OG0008680	LOC108135948|XP_017112392.1|DELE	LOC108018986|XP_016942082.1|DSUZ
OG0008681	LOC108136562|XP_017113360.1|DELE	LOC108004708|XP_036676984.1|DSUZ
OG0008682	LOC108136466|XP_017113149.1|DELE	LOC108004842|XP_016923406.1|DSUZ
OG0008683	LOC108136338|XP_017112930.1|DELE	LOC108016999|XP_016939435.1|DSUZ
OG0008684	LOC108147630|XP_017129774.1|DELE	LOC108006547|XP_016925567.1|DSUZ
OG0008685	LOC108141728|XP_017120710.1|DELE	LOC108008590|XP_016927958.1|DSUZ
OG0008686	LOC108148617|XP_017131202.1|DELE	LOC108011038|XP_036673975.1|DSUZ
OG0008687	LOC108144772|XP_017125371.1|DELE	LOC108009133|XP_016928726.1|DSUZ
OG0008688	LOC108136198|XP_017112685.1|DELE	LOC108016543|XP_016938705.1|DSUZ
OG0008689	LOC108139322|XP_017117520.1|DELE	LOC108017201|XP_036674391.1|DSUZ
OG0008690	LOC108138173|XP_017115755.1|DELE	LOC108018430|XP_016941482.1|DSUZ
OG0008691	LOC108142391|XP_017121716.1|DELE	LOC108012481|XP_016933373.1|DSUZ
OG0008692	LOC108136373|XP_017112975.1|DELE	LOC108018920|XP_016942001.1|DSUZ
OG0008694	LOC108136603|XP_017113410.1|DELE	LOC108004852|XP_016923423.1|DSUZ
OG0008695	LOC108135962|XP_017112404.1|DELE	LOC108019681|XP_016943062.1|DSUZ
OG0008696	LOC108148797|XP_017131506.1|DELE	LOC108012106|XP_036674226.1|DSUZ
OG0008697	LOC108145617|XP_017126642.1|DELE	LOC108020036|XP_036672414.1|DSUZ
OG0008698	LOC108142429|XP_017121778.1|DELE	LOC108004683|XP_016923161.2|DSUZ
OG0008699	LOC108146627|XP_017128161.1|DELE	LOC108017635|XP_016940229.1|DSUZ
OG0008700	LOC108136969|XP_017113949.1|DELE	LOC118877556|XP_036672593.1|DSUZ
OG0008701	LOC108143700|XP_017123717.1|DELE	LOC108009691|XP_016929727.1|DSUZ
OG0008702	LOC108135038|XP_017111065.1|DELE	LOC108014331|XP_016935895.2|DSUZ
OG0008703	LOC108146701|XP_017128254.1|DELE	LOC108005632|XP_016924432.1|DSUZ
OG0008704	LOC108134759|XP_017110691.1|DELE	LOC108021678|XP_016945982.1|DSUZ
OG0008705	LOC108150731|XP_017134520.1|DELE	LOC108021598|XP_016945880.1|DSUZ
OG0008706	LOC108142937|XP_017122521.1|DELE	LOC108010794|XP_036675457.1|DSUZ
OG0008707	LOC108148131|XP_017130467.1|DELE	LOC108019031|XP_016942133.1|DSUZ
OG0008708	LOC108137657|XP_017114978.1|DELE	LOC108013715|XP_016935143.1|DSUZ
OG0008709	LOC108147182|XP_017129013.1|DELE	LOC108020166|XP_016943756.2|DSUZ
OG0008710	LOC108134709|XP_017110597.1|DELE	LOC108020216|XP_036677530.1|DSUZ, LOC118877803|XP_036673833.1|DSUZ
OG0008711	LOC108140671|XP_017119103.1|DELE	LOC108018401|XP_036672529.1|DSUZ
OG0008712	LOC108141524|XP_017120447.1|DELE	LOC108017984|XP_016940816.1|DSUZ
OG0008714	LOC108147862|XP_017130109.1|DELE	LOC108021358|XP_016945533.1|DSUZ
OG0008715	LOC108144071|XP_017124207.1|DELE	LOC108007959|XP_016927218.2|DSUZ
OG0008716	LOC108139115|XP_017117217.1|DELE	LOC108006425|XP_016925438.2|DSUZ
OG0008717	LOC108142767|XP_017122293.1|DELE	LOC108006831|XP_016925868.1|DSUZ
OG0008718	LOC108144541|XP_017125001.1|DELE	LOC108009435|XP_016929261.1|DSUZ
OG0008719	LOC108142925|XP_017122502.1|DELE	LOC108010795|XP_036675647.1|DSUZ
OG0008720	LOC108141593|XP_017120530.1|DELE	LOC118879426|XP_036678206.1|DSUZ
OG0008721	LOC108136230|XP_017112743.1|DELE	LOC108005351|XP_016924080.2|DSUZ
OG0008722	LOC108143839|XP_017123877.1|DELE	LOC108018545|XP_016941588.2|DSUZ
OG0008723	LOC108146368|XP_017127841.1|DELE	LOC108012662|XP_016933577.1|DSUZ
