Orthogroup	DELE.longest_only	DFIC.longest_only
OG0008958	LOC108143229|XP_017123014.1|DELE	LOC108088879|XP_017042363.1|DFIC
OG0008959	LOC108142206|XP_017121384.1|DELE	LOC108100230|XP_017059497.1|DFIC
OG0008960	LOC108142513|XP_017121919.1|DELE	LOC108100409|XP_017059785.1|DFIC
OG0008961	LOC108138950|XP_017117017.1|DELE	LOC108090612|XP_017044872.1|DFIC
OG0008962	LOC108136399|XP_017112998.1|DELE	LOC108097892|XP_017055920.1|DFIC
OG0008963	LOC108136182|XP_017112669.1|DELE	LOC108097897|XP_017055924.1|DFIC
OG0008964	LOC108138389|XP_017116057.1|DELE	LOC108097359|XP_017055088.1|DFIC
OG0008965	LOC108141655|XP_017120614.1|DELE	LOC108089221|XP_017042865.1|DFIC
OG0008966	LOC108138017|XP_017115476.1|DELE	LOC108101360|XP_017061160.1|DFIC
OG0008967	LOC108142878|XP_017122441.1|DELE	LOC108100151|XP_017059397.1|DFIC
OG0008968	LOC108147868|XP_017130115.1|DELE	LOC108094118|XP_017050029.1|DFIC
OG0008969	LOC108147892|XP_017130142.1|DELE	LOC108095171|XP_017051628.1|DFIC
OG0008970	LOC108147877|XP_017130124.1|DELE	LOC108095192|XP_017051684.1|DFIC
OG0008971	LOC108147409|XP_017129337.1|DELE	LOC108088949|XP_017042459.1|DFIC
OG0008972	LOC108142248|XP_017121457.1|DELE	LOC108093269|XP_017048737.1|DFIC
OG0008974	LOC108148695|XP_017131332.1|DELE	LOC108088377|XP_017041613.1|DFIC, LOC108088372|XP_017041606.1|DFIC
OG0008975	LOC108141416|XP_017120277.1|DELE	LOC108090632|XP_017044900.1|DFIC
OG0008976	LOC108146317|XP_017127769.1|DELE	LOC108088353|XP_017041589.1|DFIC
OG0008977	LOC108149238|XP_017132162.1|DELE	LOC108092639|XP_017047766.1|DFIC, LOC108100767|XP_017060696.1|DFIC
OG0008978	LOC108137844|XP_017115262.1|DELE, LOC108137853|XP_017115274.1|DELE	LOC108099989|XP_017059175.1|DFIC
OG0008979	LOC108149355|XP_017132340.1|DELE	LOC108092658|XP_017047808.1|DFIC
OG0008980	LOC108138001|XP_017115464.1|DELE, LOC108143677|XP_017123677.1|DELE, LOC108143676|XP_017123676.1|DELE	LOC108090791|XP_017045127.1|DFIC, LOC108090635|XP_017044901.1|DFIC
OG0008980	LOC108141446|XP_017120334.1|DELE	LOC108087629|XP_017040575.1|DFIC
OG0008983	LOC108144632|XP_017125151.1|DELE	LOC108090978|XP_017045422.1|DFIC
OG0008985	LOC108145707|XP_017126757.1|DELE	LOC108089358|XP_017043025.1|DFIC
OG0008986	LOC108148258|XP_017130680.1|DELE	LOC108091789|XP_017046637.1|DFIC
OG0008987	LOC108147812|XP_017130044.1|DELE	LOC108089867|XP_017043804.1|DFIC
OG0008988	LOC108139324|XP_017117522.1|DELE	LOC108092124|XP_017047115.1|DFIC
OG0008989	LOC108141526|XP_017120452.1|DELE	LOC108097192|XP_017054826.1|DFIC
OG0008992	LOC108148197|XP_017130591.1|DELE	LOC108096843|XP_017054246.1|DFIC
OG0008993	LOC108150314|XP_017133919.1|DELE	LOC108100565|XP_017060031.1|DFIC
OG0008994	LOC108149496|XP_017132607.1|DELE	LOC108092716|XP_017047933.1|DFIC
OG0008995	LOC108144827|XP_017125448.1|DELE	LOC108090947|XP_017045371.1|DFIC
OG0008996	LOC108136574|XP_017113372.1|DELE	LOC108094666|XP_017050866.1|DFIC
OG0008997	LOC108147649|XP_017129799.1|DELE	LOC108092841|XP_017048136.1|DFIC
OG0008999	LOC108134939|XP_017110953.1|DELE	LOC108094224|XP_017050174.1|DFIC
OG0009001	LOC108138897|XP_017116924.1|DELE	LOC108101202|XP_017060938.1|DFIC
OG0009002	LOC108135794|XP_017112151.1|DELE	LOC108087962|XP_017041045.1|DFIC
OG0009003	LOC108146987|XP_017128740.1|DELE	LOC108089339|XP_017043009.1|DFIC
OG0009004	LOC108144164|XP_017124310.1|DELE	LOC108086389|XP_017038780.1|DFIC
OG0009005	LOC108138163|XP_017115742.1|DELE	LOC108100862|XP_017060430.1|DFIC
OG0009006	LOC108137022|XP_017114011.1|DELE	LOC108093368|XP_017048878.1|DFIC
OG0009007	LOC108142810|XP_017122361.1|DELE	LOC108093955|XP_017049847.1|DFIC
OG0009008	LOC108136768|XP_017113618.1|DELE	LOC108101090|XP_017060782.1|DFIC
OG0009009	LOC108146282|XP_017127712.1|DELE	LOC108100505|XP_017059945.1|DFIC
OG0009010	LOC108147493|XP_017129539.1|DELE	LOC108089033|XP_017042619.1|DFIC
OG0009011	LOC108145913|XP_017127084.1|DELE	LOC108100358|XP_017059680.1|DFIC
OG0009012	LOC108143613|XP_017123626.1|DELE	LOC108101324|XP_017061125.1|DFIC
OG0009013	LOC108138538|XP_017116295.1|DELE	LOC108097080|XP_017054611.1|DFIC
OG0009014	LOC108146683|XP_017128229.1|DELE	LOC108089380|XP_017043052.1|DFIC
OG0009015	LOC108142808|XP_017122358.1|DELE	LOC108088247|XP_017041453.1|DFIC
OG0009016	LOC108135639|XP_017111949.1|DELE	LOC108096370|XP_017053411.1|DFIC
OG0009017	LOC108147924|XP_017130186.1|DELE	LOC108092514|XP_017047624.1|DFIC
OG0009018	LOC108145325|XP_017126192.1|DELE	LOC108098407|XP_017056787.1|DFIC
OG0009019	LOC108145281|XP_017126070.1|DELE	LOC108098401|XP_017056769.1|DFIC
OG0009020	LOC108140768|XP_017119244.1|DELE	LOC108097214|XP_017054854.1|DFIC
OG0009021	LOC108141160|XP_017119876.1|DELE	LOC108091395|XP_017046069.1|DFIC
OG0009022	LOC108136861|XP_017113789.1|DELE	LOC108087393|XP_017040225.1|DFIC
OG0009023	LOC108147113|XP_017128892.1|DELE	LOC108088379|XP_017041615.1|DFIC
OG0009024	LOC108143015|XP_017122695.1|DELE	LOC108099462|XP_017058500.1|DFIC
OG0009025	LOC108134778|XP_017110713.1|DELE	LOC108087973|XP_017041061.1|DFIC
OG0009026	LOC108136944|XP_017113911.1|DELE	LOC108092160|XP_017047169.1|DFIC
OG0009027	LOC108145164|XP_017125883.1|DELE	LOC108087805|XP_017040851.1|DFIC
OG0009028	LOC108150344|XP_017133962.1|DELE	LOC108087446|XP_017040290.1|DFIC
OG0009029	LOC108148331|XP_017130865.1|DELE	LOC108088129|XP_017041279.1|DFIC
OG0009030	LOC108148007|XP_017130326.1|DELE	LOC108101325|XP_017061122.1|DFIC
OG0009031	LOC108141232|XP_017119976.1|DELE	LOC108093551|XP_017049136.1|DFIC
OG0009032	LOC108141233|XP_017119977.1|DELE	LOC108093552|XP_017049137.1|DFIC
OG0009033	LOC108138120|XP_017115642.1|DELE	LOC108100891|XP_017060489.1|DFIC
OG0009034	LOC108138262|XP_017115895.1|DELE	LOC108094546|XP_017050644.1|DFIC
OG0009035	LOC108141718|XP_017120699.1|DELE	LOC108101251|XP_017060996.1|DFIC
OG0009036	LOC108141475|XP_017120372.1|DELE	LOC108090900|XP_017045300.1|DFIC
OG0009037	LOC108138768|XP_017116693.1|DELE	LOC108092444|XP_017047514.1|DFIC
OG0009038	LOC108148877|XP_017131667.1|DELE	LOC108088521|XP_017041849.1|DFIC
OG0009039	LOC108140536|XP_017118849.1|DELE	LOC108096705|XP_017054032.1|DFIC
OG0009040	LOC108149774|XP_017133111.1|DELE	LOC108086692|XP_017039177.1|DFIC
OG0009041	LOC108135775|XP_017112123.1|DELE	LOC108088016|XP_017041117.1|DFIC
OG0009042	LOC108139035|XP_017117133.1|DELE	LOC108089974|XP_017043964.1|DFIC
OG0009043	LOC108139010|XP_017117099.1|DELE	LOC108092731|XP_017047948.1|DFIC
OG0009044	LOC108147784|XP_017130013.1|DELE	LOC108089857|XP_017043791.1|DFIC
OG0009045	LOC108148327|XP_017130813.1|DELE	LOC108091816|XP_017046676.1|DFIC
OG0009046	LOC108143215|XP_017122998.1|DELE	LOC108093580|XP_017049191.1|DFIC
OG0009047	LOC108145123|XP_017125825.1|DELE	LOC108094203|XP_017050147.1|DFIC
OG0009048	LOC108149312|XP_017132254.1|DELE	LOC108092725|XP_017047943.1|DFIC
OG0009049	LOC108140702|XP_017119144.1|DELE	LOC108097663|XP_017055602.1|DFIC
OG0009050	LOC108149306|XP_017132245.1|DELE	LOC108098324|XP_017056638.1|DFIC, LOC108099786|XP_017058936.1|DFIC
OG0009051	LOC108144960|XP_017125595.1|DELE	LOC108094870|XP_017051181.1|DFIC
OG0009052	LOC108140963|XP_017119520.1|DELE	LOC108098466|XP_017056863.1|DFIC
OG0009053	LOC108136920|XP_017113876.1|DELE	LOC108092052|XP_017046990.1|DFIC
OG0009054	LOC108135127|XP_017111220.1|DELE	LOC108088047|XP_017041171.1|DFIC
OG0009055	LOC108138740|XP_017116623.1|DELE	LOC108101179|XP_017060899.1|DFIC
OG0009056	LOC108135240|XP_017111391.1|DELE	LOC108088210|XP_017041400.1|DFIC
OG0009057	LOC108145841|XP_017126943.1|DELE	LOC108099092|XP_017057899.1|DFIC
OG0009058	LOC108148347|XP_017130851.1|DELE	LOC108101719|XP_017061652.1|DFIC
OG0009059	LOC108135589|XP_017111876.1|DELE	LOC108099859|XP_017058994.1|DFIC
OG0009060	LOC108139270|XP_017117446.1|DELE	LOC108098787|XP_017057411.1|DFIC
OG0009061	LOC108144537|XP_017124992.1|DELE	LOC108093934|XP_017049801.1|DFIC
OG0009062	LOC108137924|XP_017115355.1|DELE	LOC108090343|XP_017044448.1|DFIC
OG0009063	LOC108149428|XP_017132486.1|DELE	LOC108101704|XP_017061634.1|DFIC, LOC108096058|XP_017052905.1|DFIC
OG0009064	LOC108144760|XP_017125354.1|DELE	LOC108087730|XP_017040739.1|DFIC
OG0009065	LOC108147287|XP_017129193.1|DELE	LOC108091689|XP_017046507.1|DFIC
OG0009066	LOC108150310|XP_017133914.1|DELE	LOC108087552|XP_017040462.1|DFIC
OG0009067	LOC108143212|XP_017122988.1|DELE	LOC108093576|XP_017049181.1|DFIC
OG0009068	LOC108149581|XP_017132705.1|DELE	LOC108093766|XP_017049524.1|DFIC
OG0009069	LOC108138327|XP_017115978.1|DELE	LOC108093472|XP_017049046.1|DFIC
OG0009070	LOC108141420|XP_017120285.1|DELE	LOC108090698|XP_017044973.1|DFIC
OG0009071	LOC108148620|XP_017131208.1|DELE	LOC108095751|XP_017052426.1|DFIC
OG0009072	LOC108141189|XP_017119916.1|DELE	LOC108098624|XP_017057184.1|DFIC
OG0009073	LOC108136909|XP_017113858.1|DELE	LOC108101123|XP_017060833.1|DFIC
OG0009074	LOC108140667|XP_017119099.1|DELE	LOC108102049|XP_017062163.1|DFIC
OG0009075	LOC108141129|XP_017119839.1|DELE	LOC108091381|XP_017046050.1|DFIC
OG0009076	LOC108143916|XP_017123985.1|DELE	LOC108099393|XP_017058381.1|DFIC
OG0009077	LOC108140969|XP_017119525.1|DELE	LOC108091399|XP_017046077.1|DFIC
OG0009078	LOC108136987|XP_017113970.1|DELE	LOC108087360|XP_017040190.1|DFIC, LOC108087261|XP_017040056.1|DFIC
OG0009079	LOC108139210|XP_017117348.1|DELE	LOC108092013|XP_017046936.1|DFIC
OG0009080	LOC108140711|XP_017119161.1|DELE	LOC108097785|XP_017055808.1|DFIC
OG0009081	LOC108147137|XP_017128919.1|DELE	LOC108095699|XP_017052359.1|DFIC
OG0009082	LOC108140689|XP_017119127.1|DELE	LOC108098037|XP_017056190.1|DFIC
OG0009083	LOC108138583|XP_017116359.1|DELE	LOC108095339|XP_017051910.1|DFIC
OG0009084	LOC108135571|XP_017111833.1|DELE	LOC108098862|XP_017057525.1|DFIC
OG0009085	LOC108136883|XP_017113825.1|DELE	LOC108087302|XP_017040110.1|DFIC, LOC108087303|XP_017040111.1|DFIC
OG0009086	LOC108141117|XP_017119822.1|DELE	LOC108098634|XP_017057197.1|DFIC
OG0009087	LOC108137385|XP_017114534.1|DELE	LOC108095956|XP_017052785.1|DFIC
OG0009088	LOC108148477|XP_017130998.1|DELE	LOC108099678|XP_017058805.1|DFIC
OG0009089	LOC108140927|XP_017119481.1|DELE	LOC108092800|XP_017048060.1|DFIC
OG0009090	LOC108149027|XP_017131864.1|DELE	LOC108088493|XP_017041806.1|DFIC
OG0009091	LOC108141247|XP_017119993.1|DELE	LOC108098484|XP_017056885.1|DFIC
OG0009092	LOC108135880|XP_017112273.1|DELE	LOC108098474|XP_017056873.1|DFIC
OG0009093	LOC108134687|XP_017110577.1|DELE	LOC108087241|XP_017040025.1|DFIC
OG0009094	LOC108148441|XP_017130964.1|DELE	LOC108088462|XP_017041735.1|DFIC, LOC108088461|XP_017041734.1|DFIC
OG0009095	LOC108148440|XP_017130963.1|DELE	LOC108088363|XP_017041599.1|DFIC
OG0009096	LOC108148529|XP_017131056.1|DELE	LOC108095730|XP_017052394.1|DFIC
OG0009097	LOC108148567|XP_017131102.1|DELE	LOC108095724|XP_017052387.1|DFIC
OG0009098	LOC108148640|XP_017131251.1|DELE	LOC108095799|XP_017052552.1|DFIC
OG0009099	LOC108148832|XP_017131586.1|DELE	LOC108088418|XP_017041668.1|DFIC
OG0009100	LOC108138024|XP_017115484.1|DELE	LOC108098430|XP_017056809.1|DFIC
OG0009101	LOC108147873|XP_017130119.1|DELE	LOC108095155|XP_017051587.1|DFIC
OG0009102	LOC108134761|XP_017110695.1|DELE	LOC108091544|XP_017046303.1|DFIC
OG0009103	LOC108134700|XP_017110585.1|DELE	LOC108092472|XP_017047551.1|DFIC
OG0009104	LOC108134770|XP_017110705.1|DELE	LOC108092469|XP_017047548.1|DFIC
OG0009105	LOC108138345|XP_017116003.1|DELE	LOC108101391|XP_017061199.1|DFIC
OG0009106	LOC108148051|XP_017130390.1|DELE	LOC108094183|XP_017050133.1|DFIC
OG0009107	LOC108138227|XP_017115838.1|DELE	LOC108100883|XP_017060481.1|DFIC
OG0009108	LOC108140808|XP_017119296.1|DELE	LOC108096206|XP_017053086.1|DFIC
OG0009109	LOC108138332|XP_017115985.1|DELE	LOC108094521|XP_017050612.1|DFIC
OG0009111	LOC108146126|XP_017127460.1|DELE	LOC108096156|XP_017053026.1|DFIC
OG0009112	LOC108137839|XP_017115254.1|DELE	LOC108091521|XP_017046270.1|DFIC
OG0009113	LOC108135340|XP_017111521.1|DELE	LOC108100112|XP_017059350.1|DFIC
OG0009114	LOC108149070|XP_017131921.1|DELE	LOC108091474|XP_017046182.1|DFIC
OG0009115	LOC108148302|XP_017130776.1|DELE	LOC108098218|XP_017056489.1|DFIC
OG0009116	LOC108147867|XP_017130114.1|DELE	LOC108092342|XP_017047368.1|DFIC
OG0009117	LOC108137819|XP_017115228.1|DELE	LOC108094557|XP_017050654.1|DFIC
OG0009118	LOC108137154|XP_017114212.1|DELE	LOC108092811|XP_017048073.1|DFIC
OG0009119	LOC108149317|XP_017132264.1|DELE	LOC108098292|XP_017056590.1|DFIC
OG0009120	LOC108150096|XP_017133548.1|DELE	LOC108087407|XP_017040236.1|DFIC
OG0009121	LOC108145195|XP_017125925.1|DELE	LOC108095236|XP_017051752.1|DFIC
OG0009122	LOC108143323|XP_017123131.1|DELE	LOC108087616|XP_017040547.1|DFIC
OG0009123	LOC108144427|XP_017124826.1|DELE, LOC108145499|XP_017126448.1|DELE	LOC108094844|XP_017051136.1|DFIC
OG0009124	LOC108138651|XP_017116479.1|DELE	LOC108090018|XP_017044007.1|DFIC
OG0009125	LOC108147333|XP_017129248.1|DELE	LOC108094214|XP_017050160.1|DFIC
OG0009126	LOC108144883|XP_017125531.1|DELE	LOC108093972|XP_017049867.1|DFIC
OG0009127	LOC108144825|XP_017125446.1|DELE	LOC108101842|XP_017061850.1|DFIC
OG0009128	LOC108149580|XP_017132704.1|DELE	LOC108094235|XP_017050182.1|DFIC
OG0009129	LOC108145396|XP_017126283.1|DELE	LOC108090297|XP_017044395.1|DFIC
OG0009130	LOC108149940|XP_017133345.1|DELE	LOC108101502|XP_017061350.1|DFIC
OG0009131	LOC108149936|XP_017133341.1|DELE	LOC108101534|XP_017061398.1|DFIC
OG0009132	LOC108144302|XP_017124484.1|DELE	LOC108090857|XP_017045232.1|DFIC
OG0009133	LOC108149053|XP_017131888.1|DELE	LOC108087772|XP_017040790.1|DFIC
OG0009134	LOC108141303|XP_017120059.1|DELE	LOC108087614|XP_017040545.1|DFIC
OG0009135	LOC108145555|XP_017126544.1|DELE	LOC108090566|XP_017044797.1|DFIC
OG0009136	LOC108144754|XP_017125347.1|DELE	LOC108094074|XP_017050004.1|DFIC
OG0009137	LOC108137894|XP_017115322.1|DELE	LOC108086637|XP_017039102.1|DFIC
OG0009138	LOC108137902|XP_017115331.1|DELE	LOC108086652|XP_017039125.1|DFIC
OG0009139	LOC108144869|XP_017125509.1|DELE	LOC108101919|XP_017061986.1|DFIC
OG0009140	LOC108144255|XP_017124424.1|DELE	LOC108086385|XP_017038776.1|DFIC
OG0009141	LOC108147362|XP_017129287.1|DELE	LOC108094229|XP_017050176.1|DFIC
OG0009142	LOC108147351|XP_017129269.1|DELE	LOC108094271|XP_017050232.1|DFIC
OG0009143	LOC108137512|XP_017114714.1|DELE	LOC108096761|XP_017054109.1|DFIC
OG0009144	LOC108137566|XP_017114782.1|DELE	LOC108096534|XP_017053708.1|DFIC
OG0009145	LOC108143659|XP_017123659.1|DELE	LOC108090994|XP_017045440.1|DFIC
OG0009146	LOC108136475|XP_017113170.1|DELE	LOC108094758|XP_017051004.1|DFIC
OG0009147	LOC108144231|XP_017124397.1|DELE	LOC108090293|XP_017044392.1|DFIC
OG0009148	LOC108145483|XP_017126427.1|DELE	LOC108090463|XP_017044650.1|DFIC
OG0009149	LOC108143356|XP_017123167.1|DELE	LOC108094822|XP_017051082.1|DFIC
OG0009150	LOC108149078|XP_017131940.1|DELE	LOC108094849|XP_017051144.1|DFIC
OG0009151	LOC108144318|XP_017124508.1|DELE	LOC108086464|XP_017038879.1|DFIC
OG0009152	LOC108141348|XP_017120154.1|DELE	LOC108090754|XP_017045075.1|DFIC
OG0009153	LOC108144857|XP_017125493.1|DELE	LOC108090742|XP_017045056.1|DFIC
OG0009154	LOC108137380|XP_017114522.1|DELE	LOC108095861|XP_017052651.1|DFIC
OG0009155	LOC108149736|XP_017133004.1|DELE	LOC108090392|XP_017044530.1|DFIC
OG0009156	LOC108141714|XP_017120688.1|DELE	LOC108097865|XP_017055890.1|DFIC, LOC108094935|XP_017051287.1|DFIC
OG0009157	LOC108138987|XP_017117062.1|DELE	LOC108094442|XP_017050504.1|DFIC, LOC108094470|XP_017050543.1|DFIC
OG0009158	LOC108146037|XP_017127321.1|DELE	LOC108099050|XP_017057803.1|DFIC
OG0009159	LOC108137674|XP_017115019.1|DELE	LOC108094622|XP_017050794.1|DFIC
OG0009160	LOC108147856|XP_017130103.1|DELE	LOC108101256|XP_017061001.1|DFIC
OG0009161	LOC108137143|XP_017114194.1|DELE	LOC108092909|XP_017048257.1|DFIC
OG0009162	LOC108135496|XP_017111728.1|DELE	LOC108099736|XP_017058846.1|DFIC
OG0009163	LOC108150370|XP_017133996.1|DELE	LOC108087535|XP_017040430.1|DFIC
OG0009164	LOC108146457|XP_017127958.1|DELE	LOC108100646|XP_017060139.1|DFIC
OG0009165	LOC108142599|XP_017122059.1|DELE	LOC108093032|XP_017048425.1|DFIC
OG0009166	LOC108142327|XP_017121569.1|DELE	LOC108100274|XP_017059548.1|DFIC
OG0009167	LOC108142743|XP_017122256.1|DELE	LOC108093166|XP_017048607.1|DFIC
OG0009168	LOC108142744|XP_017122258.1|DELE	LOC108093167|XP_017048609.1|DFIC
OG0009169	LOC108150196|XP_017133696.1|DELE	LOC108087438|XP_017040280.1|DFIC
OG0009170	LOC108146319|XP_017127772.1|DELE	LOC108089572|XP_017043415.1|DFIC
OG0009171	LOC108146693|XP_017128241.1|DELE	LOC108099825|XP_017058944.1|DFIC
OG0009172	LOC108135602|XP_017111903.1|DELE	LOC108100158|XP_017059403.1|DFIC
OG0009173	LOC108146099|XP_017127415.1|DELE	LOC108099102|XP_017057911.1|DFIC
OG0009174	LOC108135903|XP_017112310.1|DELE	LOC108097368|XP_017055101.1|DFIC
OG0009175	LOC108141956|XP_017121087.1|DELE	LOC108098737|XP_017057356.1|DFIC
OG0009176	LOC108146771|XP_017128399.1|DELE	LOC108086934|XP_017039532.1|DFIC
OG0009177	LOC108142219|XP_017121424.1|DELE, LOC108136158|XP_017112643.1|DELE, LOC108143024|XP_017122706.1|DELE	LOC108099464|XP_017058503.1|DFIC
OG0009178	LOC108136132|XP_017112612.1|DELE	LOC108096416|XP_017053484.1|DFIC
OG0009179	LOC108150570|XP_017134312.1|DELE	LOC108088761|XP_017042199.1|DFIC
OG0009180	LOC108143204|XP_017122961.1|DELE	LOC108086923|XP_017039514.1|DFIC
OG0009181	LOC108142742|XP_017122254.1|DELE	LOC108100408|XP_017059784.1|DFIC
OG0009182	LOC108136139|XP_017112623.1|DELE	LOC108096431|XP_017053509.1|DFIC
OG0009183	LOC108146670|XP_017128213.1|DELE	LOC108095398|XP_017051970.1|DFIC
OG0009184	LOC108143196|XP_017122937.1|DELE	LOC108088771|XP_017042212.1|DFIC
OG0009185	LOC108143260|XP_017123061.1|DELE	LOC108088917|XP_017042421.1|DFIC
OG0009186	LOC108142817|XP_017122367.1|DELE	LOC108100716|XP_017060238.1|DFIC
OG0009187	LOC108148401|XP_017130922.1|DELE	LOC108097922|XP_017055961.1|DFIC
OG0009188	LOC108144836|XP_017125466.1|DELE	LOC108093903|XP_017049751.1|DFIC
OG0009189	LOC108146030|XP_017127310.1|DELE	LOC108089626|XP_017043479.1|DFIC
OG0009190	LOC108146436|XP_017127929.1|DELE	LOC108100089|XP_017059324.1|DFIC
OG0009191	LOC108135005|XP_017111027.1|DELE, LOC108140327|XP_017118500.1|DELE	LOC108096954|XP_017054410.1|DFIC
OG0009192	LOC108137298|XP_017114408.1|DELE	LOC108097745|XP_017055743.1|DFIC
OG0009193	LOC108138835|XP_017116832.1|DELE	LOC108090053|XP_017044050.1|DFIC
OG0009194	LOC108147232|XP_017129153.1|DELE, LOC108149574|XP_017132698.1|DELE	LOC108101484|XP_017061321.1|DFIC
OG0009195	LOC108150165|XP_017133624.1|DELE	LOC108089698|XP_017043535.1|DFIC
OG0009196	LOC108150098|XP_017133551.1|DELE	LOC108089768|XP_017043648.1|DFIC
OG0009197	LOC108142855|XP_017122414.1|DELE	LOC108093222|XP_017048682.1|DFIC
OG0009198	LOC108136026|XP_017112444.1|DELE	LOC108096469|XP_017053572.1|DFIC
OG0009199	LOC108135540|XP_017111777.1|DELE	LOC108099741|XP_017058855.1|DFIC
OG0009200	LOC108134605|XP_017110459.1|DELE	LOC108096852|XP_017054257.1|DFIC
OG0009201	LOC108138630|XP_017116424.1|DELE, LOC108137619|XP_017114884.1|DELE	LOC108090507|XP_017044712.1|DFIC
OG0009202	LOC108144273|XP_017124448.1|DELE	LOC108101810|XP_017061775.1|DFIC
OG0009203	LOC108135954|XP_017112394.1|DELE	LOC108094237|XP_017050184.1|DFIC
OG0009204	LOC108143311|XP_017123117.1|DELE	LOC108094783|XP_017051046.1|DFIC
OG0009205	LOC108143361|XP_017123172.1|DELE	LOC108094805|XP_017051065.1|DFIC, LOC108094742|XP_017050979.1|DFIC
OG0009206	LOC108149732|XP_017132991.1|DELE	LOC108086744|XP_017039273.1|DFIC
OG0009207	LOC108140461|XP_017118683.1|DELE	LOC108096320|XP_017053336.1|DFIC
OG0009209	LOC108136706|XP_017113520.1|DELE, LOC108136972|XP_017113952.1|DELE	LOC108087091|XP_017039761.1|DFIC
OG0009210	LOC108137628|XP_017114898.1|DELE, LOC108138605|XP_017116387.1|DELE	LOC108090245|XP_017044330.1|DFIC, LOC108090506|XP_017044711.1|DFIC
OG0009211	LOC108149242|XP_017132167.1|DELE	LOC108089909|XP_017043876.1|DFIC
OG0009214	LOC108145767|XP_017126825.1|DELE	LOC108099022|XP_017057747.1|DFIC
OG0009215	LOC108141458|XP_017120352.1|DELE	LOC108087642|XP_017040595.1|DFIC
OG0009215	LOC108141461|XP_017120355.1|DELE	LOC108087644|XP_017040597.1|DFIC
OG0009221	LOC108141927|XP_017121050.1|DELE	LOC108089196|XP_017042829.1|DFIC
OG0009222	LOC108134923|XP_017110927.1|DELE	LOC108094659|XP_017050858.1|DFIC
OG0009224	LOC108148229|XP_017130635.1|DELE	LOC108091759|XP_017046592.1|DFIC
OG0009228	LOC108136653|XP_017113466.1|DELE	LOC108098095|XP_017056290.1|DFIC
OG0009229	LOC108140659|XP_017119080.1|DELE	LOC108098584|XP_017057113.1|DFIC
OG0009231	LOC108136377|XP_017112979.1|DELE	LOC108094725|XP_017050960.1|DFIC
OG0009232	LOC108137059|XP_017114055.1|DELE	LOC108086501|XP_017038915.1|DFIC
OG0009234	LOC108140830|XP_017119318.1|DELE	LOC108097234|XP_017054892.1|DFIC
OG0009236	LOC108146893|XP_017128619.1|DELE	LOC108089392|XP_017043064.1|DFIC
OG0009237	LOC108141693|XP_017120662.1|DELE	LOC108089278|XP_017042946.1|DFIC
OG0009238	LOC108142772|XP_017122302.1|DELE	LOC108100166|XP_017059418.1|DFIC
OG0009239	LOC108146932|XP_017128670.1|DELE	LOC108088920|XP_017042425.1|DFIC
OG0009241	LOC108147994|XP_017130298.1|DELE	LOC108092372|XP_017047403.1|DFIC
OG0009245	LOC108137027|XP_017114014.1|DELE	LOC108087159|XP_017039872.1|DFIC
OG0009247	LOC108150548|XP_017134272.1|DELE	LOC108098016|XP_017056156.1|DFIC
OG0009248	LOC108138544|XP_017116302.1|DELE	LOC108097564|XP_017055433.1|DFIC
OG0009249	LOC108135306|XP_017111480.1|DELE	LOC108100006|XP_017059198.1|DFIC
OG0009251	LOC108140916|XP_017119466.1|DELE	LOC108102162|XP_017062350.1|DFIC
OG0009252	LOC108137302|XP_017114411.1|DELE	LOC108097262|XP_017054941.1|DFIC
OG0009253	LOC108136624|XP_017113432.1|DELE	LOC108088692|XP_017042121.1|DFIC
OG0009254	LOC108137170|XP_017114229.1|DELE	LOC108092963|XP_017048335.1|DFIC
OG0009255	LOC108136275|XP_017112832.1|DELE	LOC108097134|XP_017054720.1|DFIC
OG0009256	LOC108136615|XP_017113422.1|DELE	LOC108088706|XP_017042137.1|DFIC
OG0009257	LOC108150027|XP_017133476.1|DELE	LOC108098042|XP_017056196.1|DFIC
OG0009258	LOC108144690|XP_017125282.1|DELE	LOC108094673|XP_017050879.1|DFIC
OG0009259	LOC108136440|XP_017113088.1|DELE	LOC108098076|XP_017056258.1|DFIC
OG0009260	LOC108140911|XP_017119455.1|DELE	LOC108102117|XP_017062269.1|DFIC
OG0009261	LOC108137698|XP_017115061.1|DELE	LOC108097700|XP_017055668.1|DFIC
OG0009262	LOC108144593|XP_017125090.1|DELE	LOC108095332|XP_017051901.1|DFIC
OG0009263	LOC108134934|XP_017110943.1|DELE	LOC108094625|XP_017050803.1|DFIC
OG0009264	LOC108134899|XP_017110891.1|DELE	LOC108094606|XP_017050751.1|DFIC
OG0009265	LOC108134817|XP_017110759.1|DELE	LOC108094549|XP_017050650.1|DFIC
OG0009266	LOC108138115|XP_017115629.1|DELE	LOC108101377|XP_017061178.1|DFIC
OG0009267	LOC108148170|XP_017130562.1|DELE	LOC108098194|XP_017056423.1|DFIC
OG0009269	LOC108136796|XP_017113676.1|DELE	LOC108087339|XP_017040168.1|DFIC
OG0009270	LOC108144295|XP_017124471.1|DELE	LOC108093874|XP_017049705.1|DFIC
OG0009271	LOC108137287|XP_017114391.1|DELE	LOC108097984|XP_017056096.1|DFIC
OG0009272	LOC108142881|XP_017122446.1|DELE	LOC108100195|XP_017059458.1|DFIC
OG0009273	LOC108134683|XP_017110570.1|DELE	LOC108092331|XP_017047356.1|DFIC
