Orthogroup	DELE.longest_only	DEUG.longest_only
OG0010092	LOC108145967|XP_017127223.1|DELE	LOC108105569|XP_017067703.1|DEUG
OG0010093	LOC108137560|XP_017114775.1|DELE	LOC108112210|XP_017077516.1|DEUG
OG0010094	LOC108137364|XP_017114494.1|DELE	LOC108115606|XP_017082627.1|DEUG
OG0010095	LOC108136772|XP_017113622.1|DELE	LOC108116588|XP_017084021.1|DEUG
OG0010096	LOC108141415|XP_017120280.1|DELE	LOC108103203|XP_017064081.1|DEUG
OG0010097	LOC108137254|XP_017114326.1|DELE	LOC108105539|XP_017067660.1|DEUG
OG0010098	LOC108137785|XP_017115180.1|DELE	LOC108113411|XP_017079455.1|DEUG
OG0010099	LOC108139061|XP_017117171.1|DELE	LOC108106947|XP_017069704.1|DEUG
OG0010100	LOC108147506|XP_017129562.1|DELE	LOC108108046|XP_017071409.1|DEUG
OG0010101	LOC108143276|XP_017123081.1|DELE	LOC108108817|XP_017072504.1|DEUG
OG0010102	LOC108143248|XP_017123043.1|DELE	LOC108108789|XP_017072453.1|DEUG
OG0010103	LOC108143277|XP_017123082.1|DELE	LOC108108797|XP_017072466.1|DEUG
OG0010104	LOC108150238|XP_017133785.1|DELE	LOC108117366|XP_017085238.1|DEUG
OG0010105	LOC108142077|XP_017121253.1|DELE	LOC108106200|XP_017068616.1|DEUG
OG0010106	LOC108137986|XP_017115447.1|DELE	LOC108106366|XP_017068836.1|DEUG
OG0010107	LOC108143372|XP_017123180.1|DELE	LOC108108858|XP_017072564.1|DEUG
OG0010108	LOC108144568|XP_017125044.1|DELE	LOC108112797|XP_017078573.1|DEUG
OG0010110	LOC108142608|XP_017122071.1|DELE	LOC108107995|XP_017071334.1|DEUG
OG0010111	LOC108147272|XP_017129165.1|DELE	LOC108115912|XP_017083038.1|DEUG
OG0010112	LOC108150013|XP_017133458.1|DELE	LOC108116834|XP_017084375.1|DEUG
OG0010113	LOC108141637|XP_017120600.1|DELE	LOC108103214|XP_017064098.1|DEUG
OG0010114	LOC108147641|XP_017129785.1|DELE	LOC108110292|XP_017074779.1|DEUG
OG0010115	LOC108147620|XP_017129765.1|DELE	LOC108110277|XP_017074752.1|DEUG
OG0010116	LOC108138444|XP_017116133.1|DELE	LOC108117410|XP_017085307.1|DEUG
OG0010117	LOC108147642|XP_017129787.1|DELE	LOC108105003|XP_017066868.1|DEUG
OG0010118	LOC108135919|XP_017112350.1|DELE	LOC108118296|XP_017086397.1|DEUG
OG0010119	LOC108137606|XP_017114870.1|DELE	LOC108109638|XP_017073703.1|DEUG
OG0010120	LOC108136594|XP_017113396.1|DELE	LOC108103135|XP_017063994.1|DEUG
OG0010121	LOC108136392|XP_017112992.1|DELE	LOC108109929|XP_017074217.1|DEUG
OG0010122	LOC108138536|XP_017116290.1|DELE	LOC108102903|XP_017063614.1|DEUG
OG0010123	LOC108137098|XP_017114112.1|DELE	LOC108102979|XP_017063777.1|DEUG
OG0010125	LOC108137338|XP_017114463.1|DELE	LOC108103184|XP_017064059.1|DEUG
OG0010126	LOC108138743|XP_017116626.1|DELE	LOC108105778|XP_017067992.1|DEUG
OG0010127	LOC108141799|XP_017120846.1|DELE	LOC108110638|XP_017075227.1|DEUG
OG0010128	LOC108141711|XP_017120683.1|DELE	LOC108110464|XP_017075021.1|DEUG
OG0010129	LOC108149550|XP_017132677.1|DELE	LOC108111232|XP_017076124.1|DEUG
OG0010130	LOC108142047|XP_017121217.1|DELE	LOC108108486|XP_017072032.1|DEUG
OG0010131	LOC108138848|XP_017116850.1|DELE	LOC108105893|XP_017068163.1|DEUG
OG0010132	LOC108138662|XP_017116492.1|DELE	LOC108106887|XP_017069624.1|DEUG
OG0010133	LOC108138636|XP_017116463.1|DELE	LOC108106891|XP_017069628.1|DEUG
OG0010134	LOC108141796|XP_017120843.1|DELE	LOC108110655|XP_017075256.1|DEUG
OG0010135	LOC108139385|XP_017117596.1|DELE	LOC108103383|XP_017064318.1|DEUG
OG0010136	LOC108134568|XP_017110409.1|DELE	LOC108103385|XP_017064321.1|DEUG
OG0010137	LOC108141602|XP_017120546.1|DELE	LOC108113467|XP_017079538.1|DEUG
OG0010138	LOC108136116|XP_017112592.1|DELE, LOC108149927|XP_017133333.1|DELE	LOC108111544|XP_017076552.1|DEUG
OG0010139	LOC108141733|XP_017120716.1|DELE	LOC108115440|XP_017082364.1|DEUG
OG0010140	LOC108147764|XP_017129983.1|DELE	LOC108111203|XP_017076089.1|DEUG
OG0010141	LOC108134482|XP_017110288.1|DELE	LOC108111549|XP_017076560.1|DEUG
OG0010142	LOC108147887|XP_017130135.1|DELE	LOC108110919|XP_017075683.1|DEUG
OG0010143	LOC108138070|XP_017115534.1|DELE	LOC108104020|XP_017065341.1|DEUG
OG0010144	LOC108138699|XP_017116534.1|DELE	LOC108103081|XP_017063921.1|DEUG
OG0010145	LOC108149216|XP_017132135.1|DELE	LOC108115443|XP_017082368.1|DEUG
OG0010146	LOC108149475|XP_017132578.1|DELE	LOC108115489|XP_017082463.1|DEUG
OG0010147	LOC108134693|XP_017110580.1|DELE	LOC108110595|XP_017075182.1|DEUG
OG0010148	LOC108150479|XP_017134171.1|DELE	LOC108103653|XP_017064741.1|DEUG
OG0010149	LOC108147879|XP_017130126.1|DELE	LOC108112483|XP_017077840.1|DEUG
OG0010150	LOC108149275|XP_017132207.1|DELE	LOC108105654|XP_017067832.1|DEUG
OG0010151	LOC108135218|XP_017111330.1|DELE	LOC108114804|XP_017081407.1|DEUG
OG0010152	LOC108138127|XP_017115650.1|DELE	LOC108104145|XP_017065535.1|DEUG
OG0010153	LOC108138334|XP_017115987.1|DELE	LOC108105134|XP_017067056.1|DEUG
OG0010154	LOC108138046|XP_017115510.1|DELE	LOC108105127|XP_017067049.1|DEUG
OG0010155	LOC108134562|XP_017110404.1|DELE	LOC108115444|XP_017082369.1|DEUG
OG0010156	LOC108142269|XP_017121481.1|DELE	LOC108108285|XP_017071777.1|DEUG
OG0010157	LOC108150171|XP_017133630.1|DELE	LOC108114083|XP_017080326.1|DEUG
OG0010158	LOC108150277|XP_017133858.1|DELE	LOC108114518|XP_017081032.1|DEUG
OG0010159	LOC108145947|XP_017127145.1|DELE	LOC108107795|XP_017070999.1|DEUG
OG0010160	LOC108145679|XP_017126724.1|DELE	LOC108107669|XP_017070744.1|DEUG
OG0010161	LOC108145698|XP_017126746.1|DELE	LOC108114262|XP_017080647.1|DEUG
OG0010162	LOC108146873|XP_017128592.1|DELE	LOC108114661|XP_017081229.1|DEUG
OG0010163	LOC108142450|XP_017121805.1|DELE	LOC108114217|XP_017080533.1|DEUG
OG0010164	LOC108150324|XP_017133934.1|DELE	LOC108114609|XP_017081160.1|DEUG
OG0010165	LOC108142319|XP_017121561.1|DELE	LOC108107672|XP_017070749.1|DEUG
OG0010166	LOC108150249|XP_017133801.1|DELE	LOC108114534|XP_017081061.1|DEUG
OG0010167	LOC108150181|XP_017133660.1|DELE	LOC108114100|XP_017080347.1|DEUG
OG0010168	LOC108143143|XP_017122879.1|DELE	LOC108116746|XP_017084254.1|DEUG
OG0010169	LOC108150110|XP_017133563.1|DELE	LOC108114736|XP_017081337.1|DEUG
OG0010170	LOC108135531|XP_017111767.1|DELE	LOC108108446|XP_017071989.1|DEUG
OG0010171	LOC108135541|XP_017111778.1|DELE	LOC108108453|XP_017071996.1|DEUG
OG0010172	LOC108136044|XP_017112464.1|DELE	LOC108118185|XP_017086232.1|DEUG
OG0010173	LOC108145040|XP_017125716.1|DELE	LOC108112227|XP_017077536.1|DEUG
OG0010174	LOC108141911|XP_017121020.1|DELE	LOC108112834|XP_017078631.1|DEUG
OG0010175	LOC108143661|XP_017123662.1|DELE	LOC108112399|XP_017077730.1|DEUG
OG0010176	LOC108143670|XP_017123670.1|DELE	LOC108112465|XP_017077807.1|DEUG
OG0010177	LOC108149634|XP_017132855.1|DELE	LOC108113030|XP_017078950.1|DEUG
OG0010178	LOC108137977|XP_017115438.1|DELE	LOC108113054|XP_017078973.1|DEUG
OG0010179	LOC108142545|XP_017121962.1|DELE	LOC108107973|XP_017071306.1|DEUG
OG0010180	LOC108145782|XP_017126841.1|DELE	LOC108108478|XP_017072026.1|DEUG
OG0010181	LOC108143145|XP_017122880.1|DELE	LOC108108688|XP_017072281.1|DEUG
OG0010182	LOC108145515|XP_017126476.1|DELE	LOC108109242|XP_017073208.1|DEUG
OG0010183	LOC108145517|XP_017126477.1|DELE	LOC108108986|XP_017072733.1|DEUG
OG0010184	LOC108149680|XP_017132916.1|DELE	LOC108106235|XP_017068650.1|DEUG
OG0010185	LOC108149716|XP_017132971.1|DELE	LOC108106356|XP_017068825.1|DEUG
OG0010186	LOC108136039|XP_017112459.1|DELE	LOC108106024|XP_017068362.1|DEUG
OG0010187	LOC108144189|XP_017124343.1|DELE	LOC108106267|XP_017068720.1|DEUG
OG0010188	LOC108137927|XP_017115362.1|DELE	LOC108112640|XP_017078239.1|DEUG
OG0010189	LOC108144969|XP_017125606.1|DELE	LOC108112437|XP_017077771.1|DEUG
OG0010190	LOC108144843|XP_017125473.1|DELE	LOC108106436|XP_017068957.1|DEUG
OG0010191	LOC108144257|XP_017124427.1|DELE	LOC108106750|XP_017069479.1|DEUG
OG0010192	LOC108138627|XP_017116408.1|DELE	LOC108112427|XP_017077759.1|DEUG
OG0010193	LOC108149672|XP_017132907.1|DELE	LOC108113321|XP_017079364.1|DEUG
OG0010194	LOC108150157|XP_017133615.1|DELE	LOC108114725|XP_017081320.1|DEUG
OG0010195	LOC108150160|XP_017133619.1|DELE, LOC108150147|XP_017133603.1|DELE	LOC108113916|XP_017080111.1|DEUG
OG0010196	LOC108144421|XP_017124761.1|DELE	LOC108107359|XP_017070349.1|DEUG
OG0010197	LOC108145022|XP_017125684.1|DELE	LOC108113282|XP_017079320.1|DEUG
OG0010198	LOC108144609|XP_017125120.1|DELE	LOC108112680|XP_017078360.1|DEUG
OG0010199	LOC108145209|XP_017125939.1|DELE	LOC108108981|XP_017072726.1|DEUG
OG0010200	LOC108144736|XP_017125322.1|DELE	LOC108113314|XP_017079359.1|DEUG
OG0010201	LOC108144779|XP_017125378.1|DELE	LOC108107474|XP_017070510.1|DEUG
OG0010202	LOC108143598|XP_017123610.1|DELE	LOC108109269|XP_017073247.1|DEUG
OG0010203	LOC108143445|XP_017123361.1|DELE	LOC108109062|XP_017072884.1|DEUG
OG0010204	LOC108144480|XP_017124895.1|DELE	LOC108106549|XP_017069200.1|DEUG
OG0010205	LOC108143691|XP_017123706.1|DELE	LOC108111956|XP_017077138.1|DEUG
OG0010206	LOC108143645|XP_017123646.1|DELE	LOC108111898|XP_017077024.1|DEUG
OG0010207	LOC108149840|XP_017133205.1|DELE	LOC108106288|XP_017068743.1|DEUG
OG0010208	LOC108141427|XP_017120298.1|DELE	LOC108104853|XP_017066660.1|DEUG
OG0010209	LOC108141428|XP_017120299.1|DELE	LOC108104854|XP_017066661.1|DEUG
OG0010210	LOC108143286|XP_017123090.1|DELE	LOC108113333|XP_017079379.1|DEUG
OG0010211	LOC108144436|XP_017124809.1|DELE	LOC108112612|XP_017078192.1|DEUG
OG0010212	LOC108143703|XP_017123724.1|DELE	LOC108112468|XP_017077809.1|DEUG
OG0010213	LOC108143704|XP_017123725.1|DELE	LOC108113071|XP_017079000.1|DEUG
OG0010214	LOC108143687|XP_017123701.1|DELE	LOC108112900|XP_017078747.1|DEUG
OG0010215	LOC108143329|XP_017123138.1|DELE	LOC108109020|XP_017072782.1|DEUG
OG0010216	LOC108137904|XP_017115332.1|DELE, LOC108138366|XP_017116030.1|DELE	LOC108106521|XP_017069118.1|DEUG
OG0010217	LOC108141729|XP_017120711.1|DELE	LOC108112332|XP_017077649.1|DEUG
OG0010218	LOC108141704|XP_017120677.1|DELE	LOC108112305|XP_017077620.1|DEUG
OG0010219	LOC108138346|XP_017116008.1|DELE, LOC108135397|XP_017111586.1|DELE	LOC108112321|XP_017077640.1|DEUG
OG0010220	LOC108144555|XP_017125023.1|DELE	LOC108112949|XP_017078836.1|DEUG
OG0010221	LOC108144116|XP_017124248.1|DELE	LOC108112946|XP_017078834.1|DEUG
OG0010222	LOC108144345|XP_017124557.1|DELE	LOC108106438|XP_017068959.1|DEUG
OG0010223	LOC108143386|XP_017123246.1|DELE	LOC108106408|XP_017068916.1|DEUG
OG0010224	LOC108144200|XP_017124359.1|DELE	LOC108106272|XP_017068727.1|DEUG
OG0010225	LOC108135053|XP_017111086.1|DELE	LOC108111737|XP_017076780.1|DEUG
OG0010226	LOC108142246|XP_017121455.1|DELE	LOC108104957|XP_017066852.1|DEUG, LOC108115097|XP_017081834.1|DEUG
OG0010227	LOC108141084|XP_017119748.1|DELE	LOC108114985|XP_017081706.1|DEUG
OG0010228	LOC108136856|XP_017113784.1|DELE	LOC108117181|XP_017084962.1|DEUG
OG0010229	LOC108135740|XP_017112063.1|DELE	LOC108117062|XP_017084723.1|DEUG
OG0010230	LOC108135745|XP_017112067.1|DELE	LOC108117061|XP_017084722.1|DEUG
OG0010231	LOC108148957|XP_017131781.1|DELE	LOC108111312|XP_017076195.1|DEUG
OG0010232	LOC108134942|XP_017110958.1|DELE	LOC108116949|XP_017084589.1|DEUG
OG0010233	LOC108148899|XP_017131704.1|DELE	LOC108115673|XP_017082727.1|DEUG
OG0010234	LOC108139125|XP_017117226.1|DELE	LOC108116997|XP_017084651.1|DEUG
OG0010235	LOC108148994|XP_017131825.1|DELE	LOC108111416|XP_017076363.1|DEUG
OG0010236	LOC108148442|XP_017130965.1|DELE	LOC108111260|XP_017076138.1|DEUG, LOC108111261|XP_017076139.1|DEUG
OG0010237	LOC108134989|XP_017111010.1|DELE	LOC108109356|XP_017073311.1|DEUG
OG0010238	LOC108147138|XP_017128920.1|DELE	LOC108113516|XP_017079597.1|DEUG
OG0010239	LOC108144032|XP_017124151.1|DELE	LOC108115726|XP_017082789.1|DEUG
OG0010240	LOC108149280|XP_017132213.1|DELE	LOC108105761|XP_017067970.1|DEUG
OG0010241	LOC108135835|XP_017112208.1|DELE	LOC108113032|XP_017078954.1|DEUG, LOC108117049|XP_017084710.1|DEUG, LOC108108702|XP_017072298.1|DEUG
OG0010242	LOC108143109|XP_017122820.1|DELE	LOC108117559|XP_017085557.1|DEUG
OG0010243	LOC108143059|XP_017122761.1|DELE	LOC108105206|XP_017067146.1|DEUG
OG0010244	LOC108140397|XP_017118594.1|DELE	LOC108117081|XP_017084743.1|DEUG
OG0010245	LOC108140446|XP_017118666.1|DELE	LOC108106504|XP_017069131.1|DEUG
OG0010246	LOC108139170|XP_017117278.1|DELE	LOC108116836|XP_017084377.1|DEUG
OG0010247	LOC108147108|XP_017128886.1|DELE	LOC108116556|XP_017083983.1|DEUG
OG0010248	LOC108140744|XP_017119210.1|DELE	LOC108111600|XP_017076613.1|DEUG
OG0010249	LOC108140422|XP_017118633.1|DELE	LOC108116278|XP_017083554.1|DEUG
OG0010250	LOC108134984|XP_017111008.1|DELE	LOC108116922|XP_017084551.1|DEUG
OG0010251	LOC108140497|XP_017118762.1|DELE	LOC108110188|XP_017074628.1|DEUG
OG0010252	LOC108140686|XP_017119124.1|DELE	LOC108116449|XP_017083851.1|DEUG
OG0010253	LOC108143546|XP_017123543.1|DELE	LOC108109249|XP_017073220.1|DEUG
OG0010254	LOC108143468|XP_017123396.1|DELE	LOC108108852|XP_017072558.1|DEUG
OG0010255	LOC108142272|XP_017121485.1|DELE	LOC108111846|XP_017076941.1|DEUG
OG0010256	LOC108147263|XP_017129155.1|DELE	LOC108116652|XP_017084132.1|DEUG
OG0010258	LOC108142326|XP_017121568.1|DELE	LOC108107695|XP_017070789.1|DEUG
OG0010259	LOC108150103|XP_017133556.1|DELE	LOC108114075|XP_017080319.1|DEUG
OG0010260	LOC108141744|XP_017120726.1|DELE	LOC108110577|XP_017075163.1|DEUG
OG0010261	LOC108138049|XP_017115512.1|DELE, LOC108138047|XP_017115511.1|DELE	LOC108105114|XP_017067037.1|DEUG
OG0010267	LOC108145642|XP_017126668.1|DELE	LOC108103602|XP_017064628.1|DEUG
OG0010268	LOC108147575|XP_017129659.1|DELE, LOC108139792|XP_017118003.1|DELE	LOC108115415|XP_017082344.1|DEUG
OG0010272	LOC108149059|XP_017131894.1|DELE	LOC108106312|XP_017068771.1|DEUG
OG0010275	LOC108148359|XP_017130867.1|DELE	LOC108115391|XP_017082316.1|DEUG
OG0010276	LOC108137415|XP_017114563.1|DELE	LOC108103165|XP_017064035.1|DEUG
OG0010277	LOC108136961|XP_017113935.1|DELE	LOC108116632|XP_017084100.1|DEUG
OG0010279	LOC108144024|XP_017124144.1|DELE	LOC108113784|XP_017079977.1|DEUG
OG0010281	LOC108145823|XP_017126917.1|DELE	LOC108107761|XP_017070938.1|DEUG
OG0010282	LOC108147204|XP_017129048.1|DELE	LOC108115860|XP_017082975.1|DEUG
OG0010283	LOC108140411|XP_017118617.1|DELE	LOC108116322|XP_017083618.1|DEUG
OG0010284	LOC108148974|XP_017131802.1|DELE	LOC108115870|XP_017082990.1|DEUG
OG0010285	LOC108137365|XP_017114495.1|DELE	LOC108115607|XP_017082628.1|DEUG
OG0010286	LOC108148995|XP_017131826.1|DELE	LOC108111417|XP_017076364.1|DEUG
OG0010287	LOC108148883|XP_017131676.1|DELE	LOC108115662|XP_017082709.1|DEUG
OG0010288	LOC108135761|XP_017112097.1|DELE	LOC108117144|XP_017084892.1|DEUG
OG0010289	LOC108148874|XP_017131665.1|DELE	LOC108113623|XP_017079774.1|DEUG
OG0010290	LOC108143005|XP_017122676.1|DELE	LOC108117501|XP_017085470.1|DEUG
OG0010293	LOC108147843|XP_017130090.1|DELE	LOC108110898|XP_017075644.1|DEUG
OG0010294	LOC108138854|XP_017116864.1|DELE	LOC108103394|XP_017064340.1|DEUG
OG0010295	LOC108140141|XP_017118333.1|DELE	LOC108103379|XP_017064315.1|DEUG
OG0010296	LOC108145511|XP_017126466.1|DELE	LOC108108900|XP_017072612.1|DEUG
OG0010297	LOC108143401|XP_017123271.1|DELE	LOC108104554|XP_017066185.1|DEUG
OG0010298	LOC108144244|XP_017124412.1|DELE	LOC108112360|XP_017077677.1|DEUG
OG0010299	LOC108149944|XP_017133351.1|DELE	LOC108113008|XP_017078917.1|DEUG
OG0010300	LOC108144251|XP_017124420.1|DELE	LOC108106328|XP_017068788.1|DEUG
OG0010301	LOC108148244|XP_017130650.1|DELE	LOC108116126|XP_017083339.1|DEUG
OG0010302	LOC108149083|XP_017131951.1|DELE	LOC108114895|XP_017081553.1|DEUG
OG0010303	LOC108144679|XP_017125230.1|DELE	LOC108107259|XP_017070176.1|DEUG
OG0010304	LOC108149972|XP_017133380.1|DELE	LOC108103490|XP_017064487.1|DEUG
OG0010305	LOC108147662|XP_017129833.1|DELE	LOC108103989|XP_017065266.1|DEUG
OG0010306	LOC108147676|XP_017129862.1|DELE	LOC108103496|XP_017064494.1|DEUG
OG0010307	LOC108141034|XP_017119628.1|DELE	LOC108103237|XP_017064126.1|DEUG
OG0010309	LOC108145596|XP_017126620.1|DELE	LOC108107721|XP_017070829.1|DEUG
OG0010310	LOC108137817|XP_017115226.1|DELE	LOC108102428|XP_017062895.1|DEUG
OG0010311	LOC108134904|XP_017110901.1|DELE	LOC108103782|XP_017064901.1|DEUG
OG0010312	LOC108134831|XP_017110779.1|DELE	LOC108103556|XP_017064572.1|DEUG
OG0010313	LOC108146929|XP_017128668.1|DELE	LOC108108786|XP_017072449.1|DEUG
OG0010314	LOC108136416|XP_017113012.1|DELE	LOC108118386|XP_017086550.1|DEUG
OG0010315	LOC108137249|XP_017114321.1|DELE	LOC108103120|XP_017063974.1|DEUG
OG0010316	LOC108137884|XP_017115312.1|DELE	LOC108113344|XP_017079395.1|DEUG
OG0010317	LOC108136209|XP_017112706.1|DELE	LOC108103675|XP_017064724.1|DEUG
OG0010318	LOC108149977|XP_017133387.1|DELE	LOC108103836|XP_017065014.1|DEUG
OG0010319	LOC108136197|XP_017112684.1|DELE	LOC108103630|XP_017064666.1|DEUG
OG0010320	LOC108145144|XP_017125851.1|DELE	LOC108111842|XP_017076937.1|DEUG
OG0010321	LOC108146297|XP_017127732.1|DELE	LOC108107670|XP_017070747.1|DEUG
OG0010322	LOC108145778|XP_017126837.1|DELE	LOC108107707|XP_017070802.1|DEUG
OG0010323	LOC108146083|XP_017127392.1|DELE	LOC108104661|XP_017066337.1|DEUG
OG0010324	LOC108145865|XP_017126992.1|DELE	LOC108107842|XP_017071085.1|DEUG
OG0010325	LOC108142716|XP_017122226.1|DELE	LOC108104907|XP_017066729.1|DEUG
OG0010326	LOC108145812|XP_017126891.1|DELE	LOC108107715|XP_017070814.1|DEUG
OG0010327	LOC108147381|XP_017129305.1|DELE	LOC108107517|XP_017070546.1|DEUG
OG0010328	LOC108145813|XP_017126892.1|DELE	LOC108114090|XP_017080334.1|DEUG
OG0010329	LOC108146201|XP_017127608.1|DELE	LOC108114258|XP_017080644.1|DEUG
OG0010330	LOC108135532|XP_017111768.1|DELE	LOC108108439|XP_017071981.1|DEUG
OG0010331	LOC108135686|XP_017112016.1|DELE	LOC108108659|XP_017072252.1|DEUG
OG0010332	LOC108148104|XP_017130438.1|DELE	LOC108104327|XP_017065803.1|DEUG
OG0010333	LOC108135268|XP_017111433.1|DELE	LOC108107000|XP_017069830.1|DEUG
OG0010334	LOC108138014|XP_017115472.1|DELE	LOC108104074|XP_017065448.1|DEUG
OG0010335	LOC108147721|XP_017129938.1|DELE	LOC108103996|XP_017065273.1|DEUG
OG0010336	LOC108138404|XP_017116076.1|DELE	LOC108118539|XP_017086781.1|DEUG
OG0010337	LOC108149987|XP_017133404.1|DELE	LOC108103895|XP_017065129.1|DEUG
OG0010338	LOC108136573|XP_017113371.1|DELE	LOC108110093|XP_017074476.1|DEUG
OG0010339	LOC108147131|XP_017128913.1|DELE	LOC108116280|XP_017083556.1|DEUG
OG0010340	LOC108137747|XP_017115135.1|DELE	LOC108103723|XP_017064811.1|DEUG
OG0010341	LOC108137746|XP_017115134.1|DELE	LOC108103722|XP_017064810.1|DEUG
OG0010342	LOC108148183|XP_017130577.1|DELE	LOC108104364|XP_017065864.1|DEUG
OG0010343	LOC108150478|XP_017134173.1|DELE	LOC108109232|XP_017073197.1|DEUG
OG0010344	LOC108150037|XP_017133489.1|DELE	LOC108103953|XP_017065205.1|DEUG
OG0010345	LOC108134860|XP_017110833.1|DELE	LOC108105039|XP_017066928.1|DEUG
OG0010346	LOC108138398|XP_017116069.1|DELE	LOC108118507|XP_017086736.1|DEUG
OG0010347	LOC108148142|XP_017130489.1|DELE	LOC108105352|XP_017067355.1|DEUG
OG0010348	LOC108145452|XP_017126385.1|DELE	LOC108104543|XP_017066172.1|DEUG
OG0010349	LOC108149915|XP_017133317.1|DELE	LOC108103536|XP_017064554.1|DEUG
OG0010350	LOC108136461|XP_017113140.1|DELE	LOC108110397|XP_017074946.1|DEUG
OG0010351	LOC108142225|XP_017121432.1|DELE	LOC108116696|XP_017084204.1|DEUG
OG0010352	LOC108136207|XP_017112704.1|DELE	LOC108103662|XP_017064708.1|DEUG
OG0010353	LOC108137240|XP_017114309.1|DELE	LOC108109691|XP_017073789.1|DEUG
OG0010354	LOC108135898|XP_017112303.1|DELE	LOC108118160|XP_017086208.1|DEUG
OG0010355	LOC108149865|XP_017133234.1|DELE	LOC108103370|XP_017064305.1|DEUG
OG0010356	LOC108136395|XP_017112994.1|DELE	LOC108110005|XP_017074332.1|DEUG
OG0010357	LOC108137330|XP_017114449.1|DELE	LOC108103182|XP_017064057.1|DEUG
OG0010358	LOC108136179|XP_017112665.1|DELE	LOC108105323|XP_017067306.1|DEUG
OG0010359	LOC108138442|XP_017116131.1|DELE	LOC108118508|XP_017086737.1|DEUG
OG0010360	LOC108138400|XP_017116070.1|DELE	LOC108118510|XP_017086739.1|DEUG
OG0010361	LOC108138415|XP_017116098.1|DELE	LOC108118506|XP_017086735.1|DEUG
OG0010362	LOC108137333|XP_017114454.1|DELE	LOC108105486|XP_017067595.1|DEUG
OG0010363	LOC108137410|XP_017114558.1|DELE	LOC108103121|XP_017063975.1|DEUG
OG0010364	LOC108145567|XP_017126564.1|DELE	LOC108102939|XP_017063697.1|DEUG
OG0010365	LOC108142137|XP_017121322.1|DELE	LOC108117709|XP_017085750.1|DEUG
OG0010366	LOC108147724|XP_017129942.1|DELE	LOC108103972|XP_017065238.1|DEUG
OG0010367	LOC108137080|XP_017114094.1|DELE	LOC108102973|XP_017063772.1|DEUG
OG0010368	LOC108137061|XP_017114057.1|DELE	LOC108102980|XP_017063778.1|DEUG
OG0010369	LOC108140716|XP_017119171.1|DELE	LOC108103335|XP_017064260.1|DEUG
OG0010370	LOC108137241|XP_017114310.1|DELE	LOC108103110|XP_017063966.1|DEUG
OG0010371	LOC108137265|XP_017114349.1|DELE	LOC108109636|XP_017073701.1|DEUG
OG0010372	LOC108136364|XP_017112966.1|DELE	LOC108118389|XP_017086552.1|DEUG
OG0010373	LOC108136365|XP_017112967.1|DELE	LOC108118346|XP_017086478.1|DEUG
OG0010374	LOC108147658|XP_017129830.1|DELE	LOC108103987|XP_017065263.1|DEUG
OG0010375	LOC108147659|XP_017129831.1|DELE	LOC108103988|XP_017065264.1|DEUG
OG0010376	LOC108136512|XP_017113262.1|DELE	LOC108110070|XP_017074440.1|DEUG
OG0010377	LOC108140865|XP_017119345.1|DELE	LOC108102411|XP_017062865.1|DEUG
OG0010378	LOC108136181|XP_017112668.1|DELE	LOC108103671|XP_017064719.1|DEUG
OG0010379	LOC108134823|XP_017110766.1|DELE	LOC108103575|XP_017064588.1|DEUG
OG0010380	LOC108138452|XP_017116143.1|DELE	LOC108104978|XP_017066840.1|DEUG
OG0010381	LOC108138487|XP_017116178.1|DELE	LOC108104982|XP_017066843.1|DEUG
OG0010382	LOC108138460|XP_017116152.1|DELE	LOC108104955|XP_017066809.1|DEUG
OG0010383	LOC108138458|XP_017116150.1|DELE	LOC108104944|XP_017066797.1|DEUG
OG0010384	LOC108141579|XP_017120517.1|DELE	LOC108103253|XP_017064147.1|DEUG
OG0010385	LOC108138647|XP_017116476.1|DELE	LOC108105754|XP_017067963.1|DEUG
OG0010386	LOC108150469|XP_017134151.1|DELE	LOC108108324|XP_017072222.1|DEUG
OG0010387	LOC108138686|XP_017116519.1|DELE	LOC108105747|XP_017067952.1|DEUG
OG0010388	LOC108141654|XP_017120613.1|DELE	LOC108111012|XP_017075814.1|DEUG
OG0010389	LOC108141710|XP_017120682.1|DELE	LOC108108079|XP_017071454.1|DEUG
OG0010390	LOC108139008|XP_017117096.1|DELE	LOC108107134|XP_017070024.1|DEUG
OG0010391	LOC108138923|XP_017116979.1|DELE	LOC108106988|XP_017069814.1|DEUG
OG0010392	LOC108141743|XP_017120725.1|DELE	LOC108110625|XP_017075213.1|DEUG
OG0010393	LOC108147871|XP_017130117.1|DELE	LOC108110582|XP_017075167.1|DEUG
OG0010394	LOC108135200|XP_017111312.1|DELE	LOC108107027|XP_017069864.1|DEUG
OG0010395	LOC108134563|XP_017110405.1|DELE	LOC108114879|XP_017081526.1|DEUG
OG0010396	LOC108141746|XP_017120729.1|DELE	LOC108110606|XP_017075193.1|DEUG
OG0010397	LOC108149268|XP_017132199.1|DELE	LOC108105757|XP_017067965.1|DEUG
OG0010398	LOC108149282|XP_017132215.1|DELE, LOC108149281|XP_017132214.1|DELE	LOC108105762|XP_017067971.1|DEUG
OG0010399	LOC108149310|XP_017132252.1|DELE	LOC108105792|XP_017068011.1|DEUG
OG0010400	LOC108149359|XP_017132346.1|DELE	LOC108105812|XP_017068041.1|DEUG
OG0010401	LOC108149356|XP_017132341.1|DELE	LOC108105809|XP_017068037.1|DEUG
