Orthogroup	DELE.longest_only	DSUB.longest_only
OG0010355	LOC108149865|XP_017133234.1|DELE	LOC117903039|XP_034670661.1|DSUB
OG0010356	LOC108136395|XP_017112994.1|DELE	LOC117891809|XP_034653390.1|DSUB
OG0010357	LOC108137330|XP_017114449.1|DELE	LOC117903837|XP_034672180.1|DSUB
OG0010358	LOC108136179|XP_017112665.1|DELE	LOC117899723|XP_034665852.1|DSUB
OG0010359	LOC108138442|XP_017116131.1|DELE	LOC117894561|XP_034657580.1|DSUB
OG0010360	LOC108138400|XP_017116070.1|DELE	LOC117892748|XP_034655066.1|DSUB
OG0010361	LOC108138415|XP_017116098.1|DELE	LOC117902678|XP_034670105.1|DSUB
OG0010362	LOC108137333|XP_017114454.1|DELE	LOC117903620|XP_034671769.1|DSUB
OG0010363	LOC108137410|XP_017114558.1|DELE	LOC117903295|XP_034671115.1|DSUB
OG0010364	LOC108145567|XP_017126564.1|DELE	LOC117895576|XP_034659192.1|DSUB
OG0010365	LOC108142137|XP_017121322.1|DELE	LOC117891901|XP_034653654.1|DSUB
OG0010366	LOC108147724|XP_017129942.1|DELE	LOC117900087|XP_034666191.1|DSUB
OG0010367	LOC108137080|XP_017114094.1|DELE	LOC117893760|XP_034656393.1|DSUB
OG0010368	LOC108137061|XP_017114057.1|DELE	LOC117903091|XP_034670789.1|DSUB
OG0010369	LOC108140716|XP_017119171.1|DELE	LOC117894638|XP_034657704.1|DSUB
OG0010370	LOC108137241|XP_017114310.1|DELE	LOC117898069|XP_034663136.1|DSUB
OG0010371	LOC108137265|XP_017114349.1|DELE	LOC117903479|XP_034671426.1|DSUB
OG0010372	LOC108136364|XP_017112966.1|DELE	LOC117895034|XP_034658300.1|DSUB
OG0010373	LOC108136365|XP_017112967.1|DELE	LOC117894732|XP_034657822.1|DSUB
OG0010374	LOC108147658|XP_017129830.1|DELE	LOC117895692|XP_034659433.1|DSUB
OG0010375	LOC108147659|XP_017129831.1|DELE	LOC117903431|XP_034671345.1|DSUB
OG0010376	LOC108136512|XP_017113262.1|DELE	LOC117903712|XP_034671950.1|DSUB
OG0010377	LOC108140865|XP_017119345.1|DELE	LOC117891496|XP_034652878.1|DSUB
OG0010378	LOC108136181|XP_017112668.1|DELE	LOC117890232|XP_034650864.1|DSUB
OG0010379	LOC108134823|XP_017110766.1|DELE	LOC117890926|XP_034651952.1|DSUB
OG0010380	LOC108138452|XP_017116143.1|DELE	LOC117903101|XP_034670804.1|DSUB
OG0010381	LOC108138487|XP_017116178.1|DELE	LOC117902781|XP_034670275.1|DSUB
OG0010382	LOC108138460|XP_017116152.1|DELE	LOC117892358|XP_034654462.1|DSUB
OG0010383	LOC108138458|XP_017116150.1|DELE	LOC117890973|XP_034652006.1|DSUB
OG0010384	LOC108141579|XP_017120517.1|DELE	LOC117901058|XP_034667564.1|DSUB
OG0010385	LOC108138647|XP_017116476.1|DELE	LOC117900408|XP_034666654.1|DSUB
OG0010386	LOC108150469|XP_017134151.1|DELE	LOC117901800|XP_034668604.1|DSUB
OG0010387	LOC108138686|XP_017116519.1|DELE	LOC117900978|XP_034667462.1|DSUB
OG0010388	LOC108141654|XP_017120613.1|DELE	LOC117901990|XP_034668891.1|DSUB
OG0010389	LOC108141710|XP_017120682.1|DELE	LOC117902039|XP_034668994.1|DSUB
OG0010390	LOC108139008|XP_017117096.1|DELE	LOC117900995|XP_034667483.1|DSUB
OG0010391	LOC108138923|XP_017116979.1|DELE	LOC117901680|XP_034668414.1|DSUB
OG0010392	LOC108141743|XP_017120725.1|DELE	LOC117900478|XP_034666753.1|DSUB
OG0010393	LOC108147871|XP_017130117.1|DELE	LOC117900896|XP_034667318.1|DSUB
OG0010394	LOC108135200|XP_017111312.1|DELE	LOC117901752|XP_034668530.1|DSUB
OG0010395	LOC108134563|XP_017110405.1|DELE	LOC117900740|XP_034667106.1|DSUB
OG0010396	LOC108141746|XP_017120729.1|DELE	LOC117901314|XP_034667915.1|DSUB
OG0010397	LOC108149268|XP_017132199.1|DELE	LOC117900849|XP_034667260.1|DSUB
OG0010398	LOC108149282|XP_017132215.1|DELE, LOC108149281|XP_017132214.1|DELE	LOC117900479|XP_034666755.1|DSUB
OG0010399	LOC108149310|XP_017132252.1|DELE	LOC117900162|XP_034666295.1|DSUB
OG0010400	LOC108149359|XP_017132346.1|DELE	LOC117902764|XP_034670247.1|DSUB
OG0010401	LOC108149356|XP_017132341.1|DELE	LOC117902760|XP_034670244.1|DSUB
OG0010402	LOC108141942|XP_017121071.1|DELE	LOC117900318|XP_034666539.1|DSUB
OG0010403	LOC108141797|XP_017120844.1|DELE	LOC117900321|XP_034666544.1|DSUB
OG0010404	LOC108139064|XP_017117174.1|DELE	LOC117901258|XP_034667842.1|DSUB
OG0010405	LOC108139078|XP_017117190.1|DELE	LOC117901259|XP_034667843.1|DSUB
OG0010406	LOC108138868|XP_017116884.1|DELE	LOC117901260|XP_034667844.1|DSUB
OG0010407	LOC108141716|XP_017120698.1|DELE	LOC117900689|XP_034667029.1|DSUB
OG0010408	LOC108138010|XP_017115469.1|DELE	LOC117900387|XP_034666632.1|DSUB
OG0010409	LOC108150522|XP_017134237.1|DELE	LOC117900142|XP_034666265.1|DSUB
OG0010410	LOC108138005|XP_017115463.1|DELE	LOC117901162|XP_034667703.1|DSUB
OG0010411	LOC108145611|XP_017126636.1|DELE	LOC117900586|XP_034666887.1|DSUB
OG0010412	LOC108141753|XP_017120738.1|DELE	LOC117900998|XP_034667487.1|DSUB
OG0010413	LOC108147915|XP_017130169.1|DELE	LOC117901347|XP_034667949.1|DSUB
OG0010414	LOC108147920|XP_017130174.1|DELE	LOC117900931|XP_034667386.1|DSUB
OG0010415	LOC108150734|XP_017134524.1|DELE	LOC117901650|XP_034668378.1|DSUB
OG0010416	LOC108134484|XP_017110292.1|DELE	LOC117901828|XP_034668649.1|DSUB
OG0010417	LOC108134485|XP_017110293.1|DELE	LOC117900712|XP_034667064.1|DSUB
OG0010418	LOC108135316|XP_017111491.1|DELE	LOC117901053|XP_034667556.1|DSUB
OG0010419	LOC108135308|XP_017111482.1|DELE	LOC117901916|XP_034668776.1|DSUB
OG0010420	LOC108150417|XP_017134062.1|DELE	LOC117902056|XP_034669019.1|DSUB
OG0010421	LOC108147899|XP_017130149.1|DELE	LOC117901191|XP_034667735.1|DSUB
OG0010422	LOC108138231|XP_017115845.1|DELE	LOC117901455|XP_034668098.1|DSUB
OG0010423	LOC108138749|XP_017116639.1|DELE	LOC117901766|XP_034668547.1|DSUB
OG0010424	LOC108138058|XP_017115523.1|DELE	LOC117900764|XP_034667135.1|DSUB
OG0010425	LOC108149232|XP_017132157.1|DELE	LOC117899993|XP_034666055.1|DSUB
OG0010426	LOC108149261|XP_017132191.1|DELE	LOC117899991|XP_034666051.1|DSUB
OG0010427	LOC108149289|XP_017132221.1|DELE	LOC117901192|XP_034667736.1|DSUB
OG0010428	LOC108149444|XP_017132524.1|DELE	LOC117902667|XP_034670088.1|DSUB
OG0010429	LOC108138075|XP_017115540.1|DELE	LOC117902557|XP_034669890.1|DSUB
OG0010430	LOC108147978|XP_017130274.1|DELE	LOC117901933|XP_034668792.1|DSUB
OG0010431	LOC108134772|XP_017110708.1|DELE	LOC117900983|XP_034667471.1|DSUB
OG0010432	LOC108134773|XP_017110709.1|DELE	LOC117900984|XP_034667472.1|DSUB
OG0010433	LOC108134684|XP_017110571.1|DELE	LOC117900592|XP_034666892.1|DSUB
OG0010434	LOC108147903|XP_017130152.1|DELE	LOC117901642|XP_034668367.1|DSUB
OG0010435	LOC108147799|XP_017130027.1|DELE	LOC117902224|XP_034669348.1|DSUB
OG0010436	LOC108150740|XP_017134532.1|DELE	LOC117900248|XP_034666438.1|DSUB
OG0010437	LOC108135276|XP_017111444.1|DELE	LOC117901137|XP_034667670.1|DSUB
OG0010438	LOC108135212|XP_017111326.1|DELE	LOC117893873|XP_034656535.1|DSUB
OG0010439	LOC108135208|XP_017111321.1|DELE	LOC117900684|XP_034667021.1|DSUB
OG0010440	LOC108150436|XP_017134083.1|DELE	LOC117900781|XP_034667153.1|DSUB
OG0010441	LOC108150524|XP_017134241.1|DELE	LOC117901459|XP_034668104.1|DSUB
OG0010442	LOC108141561|XP_017120494.1|DELE	LOC117898113|XP_034663190.1|DSUB
OG0010443	LOC108138072|XP_017115536.1|DELE	LOC117900481|XP_034666757.1|DSUB
OG0010444	LOC108138073|XP_017115538.1|DELE	LOC117900467|XP_034666734.1|DSUB
OG0010445	LOC108147885|XP_017130132.1|DELE	LOC117900377|XP_034666620.1|DSUB
OG0010446	LOC108147796|XP_017130028.1|DELE	LOC117900089|XP_034666190.1|DSUB
OG0010447	LOC108147406|XP_017129332.1|DELE	LOC117893610|XP_034656178.1|DSUB
OG0010448	LOC108150276|XP_017133857.1|DELE	LOC117893151|XP_034655502.1|DSUB
OG0010449	LOC108146624|XP_017128157.1|DELE	LOC117893177|XP_034655559.1|DSUB
OG0010450	LOC108146547|XP_017128080.1|DELE	LOC117894200|XP_034657006.1|DSUB
OG0010451	LOC108146521|XP_017128047.1|DELE	LOC117892974|XP_034655205.1|DSUB
OG0010452	LOC108142633|XP_017122113.1|DELE	LOC117895527|XP_034659124.1|DSUB
OG0010453	LOC108142542|XP_017121957.1|DELE	LOC117895525|XP_034659122.1|DSUB
OG0010454	LOC108146790|XP_017128446.1|DELE	LOC117893986|XP_034656691.1|DSUB
OG0010455	LOC108150241|XP_017133792.1|DELE	LOC117895204|XP_034658579.1|DSUB
OG0010456	LOC108135711|XP_017112044.1|DELE	LOC117894360|XP_034657244.1|DSUB
OG0010457	LOC108145743|XP_017126795.1|DELE	LOC117893863|XP_034656524.1|DSUB
OG0010458	LOC108145730|XP_017126782.1|DELE	LOC117894022|XP_034656751.1|DSUB
OG0010459	LOC108145771|XP_017126829.1|DELE	LOC117893490|XP_034656013.1|DSUB
OG0010460	LOC108145620|XP_017126645.1|DELE	LOC117893488|XP_034656011.1|DSUB
OG0010461	LOC108145757|XP_017126813.1|DELE	LOC117894896|XP_034658077.1|DSUB
OG0010462	LOC108145838|XP_017126939.1|DELE	LOC117894613|XP_034657656.1|DSUB
OG0010463	LOC108145633|XP_017126658.1|DELE	LOC117894547|XP_034657559.1|DSUB
OG0010464	LOC108145689|XP_017126736.1|DELE	LOC117894521|XP_034657525.1|DSUB
OG0010465	LOC108145664|XP_017126706.1|DELE	LOC117894512|XP_034657512.1|DSUB
OG0010466	LOC108145701|XP_017126750.1|DELE	LOC117894510|XP_034657510.1|DSUB
OG0010467	LOC108145783|XP_017126843.1|DELE	LOC117894534|XP_034657542.1|DSUB
OG0010468	LOC108142403|XP_017121738.1|DELE	LOC117893859|XP_034656520.1|DSUB
OG0010469	LOC108145777|XP_017126836.1|DELE	LOC117895279|XP_034658705.1|DSUB
OG0010470	LOC108142747|XP_017122263.1|DELE	LOC117894140|XP_034656925.1|DSUB
OG0010471	LOC108135520|XP_017111755.1|DELE	LOC117894144|XP_034656929.1|DSUB
OG0010472	LOC108145768|XP_017126826.1|DELE	LOC117893127|XP_034655466.1|DSUB
OG0010473	LOC108147480|XP_017129519.1|DELE	LOC117895463|XP_034659029.1|DSUB
OG0010474	LOC108142334|XP_017121577.1|DELE	LOC117895031|XP_034658294.1|DSUB
OG0010475	LOC108142376|XP_017121697.1|DELE	LOC117893635|XP_034656212.1|DSUB
OG0010476	LOC108150269|XP_017133840.1|DELE	LOC117894492|XP_034657491.1|DSUB
OG0010477	LOC108145807|XP_017126885.1|DELE	LOC117894202|XP_034657009.1|DSUB
OG0010478	LOC108142715|XP_017122225.1|DELE	LOC117894306|XP_034657164.1|DSUB
OG0010479	LOC108142241|XP_017121448.1|DELE	LOC117895711|XP_034659453.1|DSUB
OG0010480	LOC108135515|XP_017111749.1|DELE	LOC117893741|XP_034656361.1|DSUB
OG0010481	LOC108135623|XP_017111931.1|DELE	LOC117895786|XP_034659577.1|DSUB
OG0010482	LOC108146936|XP_017128676.1|DELE	LOC117894455|XP_034657445.1|DSUB
OG0010483	LOC108143186|XP_017122924.1|DELE	LOC117895087|XP_034658375.1|DSUB
OG0010484	LOC108138361|XP_017116019.1|DELE	LOC117893594|XP_034656159.1|DSUB
OG0010486	LOC108143157|XP_017122893.1|DELE	LOC117894555|XP_034657570.1|DSUB
OG0010487	LOC108135578|XP_017111859.1|DELE	LOC117895037|XP_034658302.1|DSUB
OG0010488	LOC108135617|XP_017111922.1|DELE	LOC117893598|XP_034656163.1|DSUB
OG0010489	LOC108143192|XP_017122933.1|DELE	LOC117893487|XP_034656010.1|DSUB
OG0010491	LOC108143667|XP_017123667.1|DELE	LOC117892611|XP_034654853.1|DSUB
OG0010492	LOC108135486|XP_017111718.1|DELE	LOC117895097|XP_034658385.1|DSUB
OG0010493	LOC108135542|XP_017111779.1|DELE	LOC117893168|XP_034655537.1|DSUB
OG0010494	LOC108143141|XP_017122877.1|DELE	LOC117893778|XP_034656410.1|DSUB
OG0010495	LOC108146800|XP_017128468.1|DELE	LOC117894220|XP_034657027.1|DSUB
OG0010496	LOC108146684|XP_017128230.1|DELE	LOC117893012|XP_034655258.1|DSUB
OG0010497	LOC108146984|XP_017128730.1|DELE	LOC117893312|XP_034655791.1|DSUB
OG0010498	LOC108143336|XP_017123145.1|DELE	LOC117890230|XP_034650859.1|DSUB
OG0010499	LOC108145403|XP_017126291.1|DELE	LOC117890363|XP_034651047.1|DSUB
OG0010500	LOC108145343|XP_017126221.1|DELE	LOC117889855|XP_034650245.1|DSUB
OG0010501	LOC108149715|XP_017132969.1|DELE	LOC117891596|XP_034653019.1|DSUB
OG0010502	LOC108136005|XP_017112420.1|DELE	LOC117893213|XP_034655638.1|DSUB, LOC117893188|XP_034655589.1|DSUB
OG0010503	LOC108144265|XP_017124435.1|DELE	LOC117890240|XP_034650875.1|DSUB
OG0010504	LOC108149042|XP_017131875.1|DELE	LOC117889711|XP_034650022.1|DSUB
OG0010506	LOC108145083|XP_017125757.1|DELE	LOC117890099|XP_034650654.1|DSUB
OG0010507	LOC108144252|XP_017124421.1|DELE	LOC117892286|XP_034654297.1|DSUB
OG0010508	LOC108143432|XP_017123335.1|DELE	LOC117891575|XP_034652990.1|DSUB
OG0010509	LOC108144104|XP_017124236.1|DELE	LOC117890779|XP_034651741.1|DSUB
OG0010510	LOC108144115|XP_017124246.1|DELE	LOC117890437|XP_034651158.1|DSUB
OG0010511	LOC108144865|XP_017125505.1|DELE	LOC117892749|XP_034655063.1|DSUB
OG0010512	LOC108144780|XP_017125380.1|DELE	LOC117891227|XP_034652464.1|DSUB
OG0010513	LOC108144245|XP_017124413.1|DELE	LOC117890405|XP_034651106.1|DSUB
OG0010514	LOC108144877|XP_017125524.1|DELE	LOC117891748|XP_034653244.1|DSUB
OG0010515	LOC108144243|XP_017124411.1|DELE	LOC117891631|XP_034653064.1|DSUB
OG0010516	LOC108145391|XP_017126275.1|DELE	LOC117892075|XP_034653955.1|DSUB
OG0010517	LOC108143582|XP_017123587.1|DELE	LOC117892315|XP_034654357.1|DSUB
OG0010518	LOC108144650|XP_017125184.1|DELE	LOC117891410|XP_034652747.1|DSUB
OG0010519	LOC108144203|XP_017124361.1|DELE	LOC117891652|XP_034653093.1|DSUB
OG0010520	LOC108149708|XP_017132963.1|DELE	LOC117891017|XP_034652067.1|DSUB
OG0010521	LOC108137916|XP_017115345.1|DELE	LOC117890445|XP_034651167.1|DSUB
OG0010522	LOC108145395|XP_017126282.1|DELE	LOC117890332|XP_034651014.1|DSUB
OG0010523	LOC108145546|XP_017126535.1|DELE	LOC117890904|XP_034651894.1|DSUB
OG0010524	LOC108143718|XP_017123742.1|DELE	LOC117890307|XP_034650977.1|DSUB
OG0010525	LOC108143373|XP_017123181.1|DELE	LOC117891811|XP_034653396.1|DSUB
OG0010526	LOC108143365|XP_017123175.1|DELE	LOC117890497|XP_034651279.1|DSUB
OG0010527	LOC108142060|XP_017121234.1|DELE	LOC117889802|XP_034650170.1|DSUB
OG0010528	LOC108135373|XP_017111552.1|DELE	LOC117891208|XP_034652438.1|DSUB
OG0010529	LOC108135360|XP_017111540.1|DELE	LOC117890876|XP_034651859.1|DSUB
OG0010530	LOC108144556|XP_017125024.1|DELE	LOC117889960|XP_034650409.1|DSUB
OG0010531	LOC108143923|XP_017123996.1|DELE	LOC117899761|XP_034665907.1|DSUB
OG0010532	LOC108143835|XP_017123874.1|DELE	LOC117899497|XP_034665437.1|DSUB
OG0010533	LOC108135662|XP_017111984.1|DELE	LOC117892964|XP_034655188.1|DSUB
OG0010534	LOC108140432|XP_017118647.1|DELE	LOC117897693|XP_034662603.1|DSUB
OG0010535	LOC108136843|XP_017113755.1|DELE	LOC117896745|XP_034661102.1|DSUB
OG0010536	LOC108136718|XP_017113531.1|DELE	LOC117896858|XP_034661278.1|DSUB
OG0010537	LOC108143837|XP_017123875.1|DELE	LOC117899498|XP_034665438.1|DSUB
OG0010538	LOC108140577|XP_017118942.1|DELE	LOC117898514|XP_034663863.1|DSUB
OG0010539	LOC108143724|XP_017123747.1|DELE	LOC117898499|XP_034663832.1|DSUB
OG0010540	LOC108148918|XP_017131722.1|DELE	LOC117899560|XP_034665543.1|DSUB
OG0010541	LOC108150150|XP_017133606.1|DELE	LOC117895176|XP_034658529.1|DSUB
OG0010542	LOC108148351|XP_017130855.1|DELE	LOC117896848|XP_034661263.1|DSUB
OG0010543	LOC108148445|XP_017130969.1|DELE	LOC117899106|XP_034664781.1|DSUB
OG0010544	LOC108150136|XP_017133596.1|DELE	LOC117898874|XP_034664446.1|DSUB
OG0010545	LOC108136993|XP_017113977.1|DELE	LOC117898285|XP_034663431.1|DSUB
OG0010546	LOC108135744|XP_017112066.1|DELE	LOC117899745|XP_034665881.1|DSUB
OG0010547	LOC108135738|XP_017112061.1|DELE	LOC117899747|XP_034665883.1|DSUB
OG0010548	LOC108148569|XP_017131104.1|DELE	LOC117899437|XP_034665332.1|DSUB
OG0010549	LOC108135801|XP_017112162.1|DELE	LOC117896238|XP_034660276.1|DSUB
OG0010550	LOC108149022|XP_017131858.1|DELE	LOC117897726|XP_034662644.1|DSUB
OG0010551	LOC108148552|XP_017131088.1|DELE	LOC117899144|XP_034664842.1|DSUB
OG0010552	LOC108143800|XP_017123811.1|DELE	LOC117899328|XP_034665155.1|DSUB
OG0010553	LOC108143765|XP_017123783.1|DELE	LOC117899332|XP_034665159.1|DSUB
OG0010554	LOC108147308|XP_017129221.1|DELE	LOC117898741|XP_034664253.1|DSUB
OG0010555	LOC108137393|XP_017114541.1|DELE	LOC117897257|XP_034661872.1|DSUB
OG0010556	LOC108147253|XP_017129139.1|DELE	LOC117899470|XP_034665378.1|DSUB
OG0010557	LOC108136725|XP_017113539.1|DELE	LOC117896825|XP_034661224.1|DSUB
OG0010558	LOC108147222|XP_017129090.1|DELE	LOC117899785|XP_034665950.1|DSUB
OG0010559	LOC108147126|XP_017128907.1|DELE	LOC117898757|XP_034664273.1|DSUB
OG0010560	LOC108148406|XP_017130928.1|DELE	LOC117897903|XP_034662873.1|DSUB
OG0010561	LOC108136746|XP_017113578.1|DELE	LOC117898298|XP_034663460.1|DSUB
OG0010562	LOC108150020|XP_017133471.1|DELE	LOC117896480|XP_034660711.1|DSUB
OG0010563	LOC108134676|XP_017110566.1|DELE	LOC117896633|XP_034660967.1|DSUB
OG0010564	LOC108148709|XP_017131359.1|DELE	LOC117896293|XP_034660404.1|DSUB
OG0010565	LOC108148486|XP_017131009.1|DELE	LOC117898090|XP_034663161.1|DSUB
OG0010566	LOC108148630|XP_017131228.1|DELE	LOC117899644|XP_034665711.1|DSUB
OG0010567	LOC108136719|XP_017113532.1|DELE	LOC117896274|XP_034660367.1|DSUB
OG0010568	LOC108148519|XP_017131046.1|DELE	LOC117897774|XP_034662710.1|DSUB
OG0010569	LOC108143796|XP_017123808.1|DELE	LOC117896658|XP_034660996.1|DSUB
OG0010570	LOC108148527|XP_017131053.1|DELE	LOC117898104|XP_034663177.1|DSUB
OG0010571	LOC108136938|XP_017113903.1|DELE	LOC117899661|XP_034665735.1|DSUB
OG0010572	LOC108143791|XP_017123804.1|DELE	LOC117899706|XP_034665805.1|DSUB
OG0010573	LOC108143108|XP_017122819.1|DELE	LOC117899302|XP_034665112.1|DSUB
OG0010574	LOC108142941|XP_017122525.1|DELE	LOC117899309|XP_034665126.1|DSUB
OG0010575	LOC108142900|XP_017122476.1|DELE	LOC117898151|XP_034663240.1|DSUB
OG0010576	LOC108135079|XP_017111132.1|DELE	LOC117898456|XP_034663769.1|DSUB
OG0010577	LOC108140403|XP_017118606.1|DELE	LOC117898480|XP_034663807.1|DSUB
OG0010578	LOC108148965|XP_017131792.1|DELE	LOC117898848|XP_034664416.1|DSUB
OG0010579	LOC108150105|XP_017133561.1|DELE	LOC117898335|XP_034663550.1|DSUB
OG0010580	LOC108140816|XP_017119311.1|DELE	LOC117898486|XP_034663814.1|DSUB
OG0010581	LOC108146975|XP_017128724.1|DELE	LOC117896432|XP_034660650.1|DSUB
OG0010582	LOC108147170|XP_017128990.1|DELE	LOC117898669|XP_034664136.1|DSUB
OG0010583	LOC108140820|XP_017119315.1|DELE	LOC117899385|XP_034665258.1|DSUB
OG0010584	LOC108139188|XP_017117302.1|DELE	LOC117899448|XP_034665347.1|DSUB
OG0010585	LOC108139110|XP_017117212.1|DELE	LOC117896693|XP_034661034.1|DSUB
OG0010586	LOC108141014|XP_017119580.1|DELE	LOC117896923|XP_034661354.1|DSUB
OG0010587	LOC108148532|XP_017131061.1|DELE	LOC117898068|XP_034663132.1|DSUB, LOC117898067|XP_034663131.1|DSUB, LOC117897579|XP_034662423.1|DSUB
OG0010588	LOC108148941|XP_017131762.1|DELE	LOC117899376|XP_034665249.1|DSUB
OG0010589	LOC108143500|XP_017123446.1|DELE	LOC117892737|XP_034655053.1|DSUB
OG0010590	LOC108138915|XP_017116963.1|DELE	LOC117900411|XP_034666659.1|DSUB
OG0010592	LOC108150408|XP_017134055.1|DELE	LOC117901629|XP_034668349.1|DSUB
OG0010593	LOC108142534|XP_017121949.1|DELE	LOC117894758|XP_034657866.1|DSUB
OG0010594	LOC108142530|XP_017121944.1|DELE	LOC117898209|XP_034663322.1|DSUB
OG0010595	LOC108142354|XP_017121644.1|DELE	LOC117895718|XP_034659466.1|DSUB
OG0010596	LOC108146661|XP_017128200.1|DELE	LOC117893313|XP_034655792.1|DSUB, LOC117895335|XP_034658802.1|DSUB
OG0010597	LOC108150286|XP_017133875.1|DELE	LOC117895056|XP_034658327.1|DSUB
OG0010598	LOC108143165|XP_017122899.1|DELE	LOC117894879|XP_034658038.1|DSUB
OG0010599	LOC108149219|XP_017132139.1|DELE	LOC117901117|XP_034667643.1|DSUB
OG0010600	LOC108149255|XP_017132186.1|DELE	LOC117902243|XP_034669379.1|DSUB
OG0010601	LOC108149361|XP_017132348.1|DELE	LOC117902765|XP_034670248.1|DSUB
OG0010603	LOC108140433|XP_017118649.1|DELE	LOC117897867|XP_034662833.1|DSUB
OG0010612	LOC108148185|XP_017130583.1|DELE	LOC117901727|XP_034668500.1|DSUB
OG0010616	LOC108141039|XP_017119659.1|DELE	LOC117897072|XP_034661595.1|DSUB
OG0010619	LOC108147483|XP_017129526.1|DELE	LOC117903507|XP_034671481.1|DSUB
OG0010621	LOC108149247|XP_017132173.1|DELE	LOC117903356|XP_034671200.1|DSUB
OG0010622	LOC108140535|XP_017118847.1|DELE	LOC117895988|XP_034659864.1|DSUB
OG0010624	LOC108142894|XP_017122469.1|DELE	LOC117896916|XP_034661346.1|DSUB
OG0010626	LOC108140444|XP_017118664.1|DELE	LOC117897695|XP_034662607.1|DSUB
OG0010628	LOC108141064|XP_017119707.1|DELE	LOC117896057|XP_034659961.1|DSUB
OG0010629	LOC108147109|XP_017128888.1|DELE	LOC117896677|XP_034661013.1|DSUB
OG0010630	LOC108140494|XP_017118759.1|DELE	LOC117899124|XP_034664808.1|DSUB
OG0010631	LOC108150080|XP_017133534.1|DELE	LOC117900688|XP_034667028.1|DSUB
OG0010632	LOC108143404|XP_017123277.1|DELE	LOC117890660|XP_034651524.1|DSUB
OG0010633	LOC108145071|XP_017125741.1|DELE	LOC117891067|XP_034652131.1|DSUB
OG0010634	LOC108149126|XP_017132020.1|DELE	LOC117891290|XP_034652574.1|DSUB
OG0010636	LOC108144292|XP_017124469.1|DELE	LOC117890241|XP_034650878.1|DSUB
OG0010637	LOC108148066|XP_017130408.1|DELE	LOC117900791|XP_034667162.1|DSUB
OG0010639	LOC108150553|XP_017134275.1|DELE	LOC117903070|XP_034670730.1|DSUB
OG0010640	LOC108150551|XP_017134271.1|DELE	LOC117903098|XP_034670801.1|DSUB
OG0010641	LOC108150554|XP_017134276.1|DELE	LOC117895561|XP_034659167.1|DSUB
OG0010642	LOC108135947|XP_017112391.1|DELE	LOC117899051|XP_034664709.1|DSUB
OG0010643	LOC108138432|XP_017116123.1|DELE	LOC117903782|XP_034672098.1|DSUB
OG0010644	LOC108138501|XP_017116212.1|DELE	LOC117902536|XP_034669859.1|DSUB
OG0010645	LOC108137646|XP_017114961.1|DELE	LOC117903753|XP_034672054.1|DSUB
OG0010646	LOC108145691|XP_017126738.1|DELE	LOC117894546|XP_034657558.1|DSUB
OG0010647	LOC108142213|XP_017121416.1|DELE	LOC117894429|XP_034657382.1|DSUB
OG0010648	LOC108146577|XP_017128087.1|DELE	LOC117893201|XP_034655606.1|DSUB
OG0010649	LOC108145597|XP_017126621.1|DELE	LOC117895563|XP_034659170.1|DSUB
OG0010651	LOC108145791|XP_017126850.1|DELE	LOC117894544|XP_034657555.1|DSUB
OG0010653	LOC108143824|XP_017123850.1|DELE	LOC117896036|XP_034659936.1|DSUB
OG0010655	LOC108136105|XP_017112573.1|DELE	LOC117894725|XP_034657804.1|DSUB
OG0010657	LOC108148164|XP_017130552.1|DELE	LOC117901627|XP_034668351.1|DSUB
OG0010658	LOC108149955|XP_017133360.1|DELE	LOC117903742|XP_034672003.1|DSUB
OG0010659	LOC108149910|XP_017133300.1|DELE	LOC117903159|XP_034670889.1|DSUB
OG0010660	LOC108149917|XP_017133321.1|DELE	LOC117901686|XP_034668424.1|DSUB
OG0010661	LOC108134840|XP_017110791.1|DELE	LOC117899205|XP_034665005.1|DSUB
OG0010663	LOC108144029|XP_017124152.1|DELE	LOC117903802|XP_034672128.1|DSUB
OG0010664	LOC108147704|XP_017129916.1|DELE	LOC117903208|XP_034670986.1|DSUB
OG0010665	LOC108136549|XP_017113337.1|DELE	LOC117893263|XP_034655725.1|DSUB
OG0010667	LOC108137088|XP_017114103.1|DELE	LOC117893780|XP_034656416.1|DSUB
OG0010668	LOC108137609|XP_017114872.1|DELE	LOC117903088|XP_034670787.1|DSUB
OG0010669	LOC108138466|XP_017116163.1|DELE	LOC117903817|XP_034672148.1|DSUB
OG0010670	LOC108140597|XP_017118997.1|DELE	LOC117893162|XP_034655532.1|DSUB
OG0010671	LOC108140873|XP_017119392.1|DELE	LOC117893150|XP_034655506.1|DSUB
OG0010672	LOC108146980|XP_017128726.1|DELE	LOC117903220|XP_034671011.1|DSUB
OG0010673	LOC108137316|XP_017114431.1|DELE	LOC117901216|XP_034667777.1|DSUB
OG0010674	LOC108136300|XP_017112876.1|DELE	LOC117903271|XP_034671065.1|DSUB
OG0010675	LOC108135882|XP_017112274.1|DELE	LOC117894952|XP_034658174.1|DSUB
OG0010676	LOC108137282|XP_017114377.1|DELE	LOC117898924|XP_034664528.1|DSUB
OG0010677	LOC108144352|XP_017124593.1|DELE	LOC117903301|XP_034671125.1|DSUB
OG0010678	LOC108136607|XP_017113414.1|DELE	LOC117894895|XP_034658078.1|DSUB
OG0010679	LOC108136033|XP_017112454.1|DELE	LOC117902504|XP_034669823.1|DSUB
